Time,PrimT,HwActive,ChActive,ActPow,HwTSet,HwTOutlet,PrimTSet
2018-01-11T05:52:49.200Z,,,,,54,26.3,
2018-01-11T05:52:59.291Z,,,,29,,,
2018-01-11T05:53:09.201Z,65.6,,,30,54,26.5,
2018-01-11T05:53:19.201Z,,,,29,54,26.5,
2018-01-11T05:53:29.201Z,,,,,54,26.6,
2018-01-11T05:53:39.201Z,65.8,,,30,54,26.6,
2018-01-11T05:53:49.321Z,,,,,54,26.7,
2018-01-11T05:53:59.291Z,65.9,,,,54,26.8,
2018-01-11T05:54:09.202Z,65.1,0,2,0,54,26.8,
2018-01-11T05:54:19.202Z,62.9,,,,54,26.9,
2018-01-11T05:54:29.203Z,61.9,,,,54,26.9,
2018-01-11T05:54:39.202Z,60.9,,,,54,27.1,
2018-01-11T05:54:49.201Z,,,,,54,27.2,
2018-01-11T05:54:59.294Z,60.8,,,,54,27.2,
2018-01-11T05:55:09.370Z,60.7,,,,54,27.3,
2018-01-11T05:55:19.201Z,60.5,,,,54,27.3,
2018-01-11T05:55:29.202Z,60.4,,,,54,27.4,
2018-01-11T05:55:39.201Z,60.1,,,,54,27.4,
2018-01-11T05:55:49.204Z,59.9,,,,54,27.5,
2018-01-11T05:55:59.297Z,59.7,,,,54,27.7,
2018-01-11T05:56:09.211Z,59.5,,,,54,27.7,
2018-01-11T05:56:19.204Z,59.1,,,,54,27.8,
2018-01-11T05:56:29.221Z,58.9,,,,54,27.8,
2018-01-11T05:56:39.213Z,58.7,,,,54,27.9,
2018-01-11T05:56:49.201Z,58.4,,,,54,27.9,
2018-01-11T05:56:59.292Z,57.9,,,,54,27.9,
2018-01-11T05:57:09.315Z,,,,,54,28,
2018-01-11T05:57:19.202Z,57.6,,,,54,28,
2018-01-11T05:57:29.202Z,57.3,,,,54,28.1,
2018-01-11T05:57:39.204Z,56.9,,,,54,28.1,
2018-01-11T05:57:49.205Z,,,,,54,28.3,
2018-01-11T05:57:59.291Z,56.7,,,,54,28.3,
2018-01-11T05:58:09.202Z,56.4,,,,54,28.4,
2018-01-11T05:58:19.202Z,56.2,,,,54,28.4,
2018-01-11T05:58:29.201Z,56.1,0,2,45,54,28.4,
2018-01-11T05:58:39.202Z,60.1,,,35,54,28.5,
2018-01-11T05:58:49.202Z,60.4,,,32,54,28.5,
2018-01-11T05:58:59.293Z,,,,30,54,28.6,
2018-01-11T05:59:09.203Z,60.1,,,,54,28.6,
2018-01-11T05:59:19.202Z,59.9,,,,54,28.6,
2018-01-11T05:59:29.205Z,60,,,30,54,28.6,
2018-01-11T05:59:39.203Z,,,,29,54,28.7,
2018-01-11T05:59:49.201Z,,,,,54,28.7,
2018-01-11T05:59:59.294Z,,,,30,54,28.7,
2018-01-11T06:00:09.204Z,60.1,,,29,54,28.9,
2018-01-11T06:00:19.202Z,60.2,,,,54,28.9,
2018-01-11T06:00:29.204Z,60.4,,,30,54,28.9,
2018-01-11T06:00:39.243Z,60.5,,,,54,29,
2018-01-11T06:00:49.214Z,60.7,,,31,54,29,
2018-01-11T06:00:59.294Z,61.1,,,31,54,29,
2018-01-11T06:01:09.202Z,,,,,54,29.1,
2018-01-11T06:01:19.202Z,61.3,,,,54,29.1,
2018-01-11T06:01:29.202Z,61.4,,,30,54,29.1,
2018-01-11T06:01:39.202Z,,,,31,54,29.1,
2018-01-11T06:01:49.202Z,61.5,,,,54,29.2,
2018-01-11T06:01:59.459Z,61.6,,,,54,29.2,
2018-01-11T06:02:09.206Z,61.8,,,,54,29.3,
2018-01-11T06:02:19.208Z,,,,30,54,29.3,
2018-01-11T06:02:29.202Z,61.9,,,31,54,29.3,
2018-01-11T06:02:39.202Z,62,,,,54,29.3,
2018-01-11T06:02:49.205Z,,,,30,54,29.5,
2018-01-11T06:02:59.294Z,62.1,,,,54,29.5,
2018-01-11T06:03:09.202Z,62.2,,,,54,29.5,
2018-01-11T06:03:19.202Z,,,,,54,29.6,
2018-01-11T06:03:29.213Z,62.4,,,29,54,29.6,
2018-01-11T06:03:39.203Z,,,,30,54,29.6,
2018-01-11T06:03:49.203Z,62.5,,,,54,29.7,
2018-01-11T06:03:59.310Z,62.6,,,,54,29.7,
2018-01-11T06:04:09.203Z,62.7,,,29,54,29.7,
2018-01-11T06:04:19.233Z,,,,30,54,29.7,
2018-01-11T06:04:29.203Z,62.8,,,29,54,29.8,
2018-01-11T06:04:39.202Z,62.9,,,30,54,29.8,
2018-01-11T06:04:49.203Z,63.1,,,,54,29.8,
2018-01-11T06:04:59.294Z,,,,,54,30,
2018-01-11T06:05:09.206Z,63.2,,,,54,30,
2018-01-11T06:05:19.203Z,63.3,,,,54,30,
2018-01-11T06:05:29.203Z,,,,29,54,30,
2018-01-11T06:05:39.203Z,63.4,,,,54,30.1,
2018-01-11T06:05:49.239Z,,,,30,54,30.1,
2018-01-11T06:05:59.298Z,63.5,,,29,54,30.1,
2018-01-11T06:06:09.213Z,63.6,,,30,54,30.2,
2018-01-11T06:06:19.206Z,63.8,,,,54,30.2,
2018-01-11T06:06:29.206Z,,,,29,54,30.2,
2018-01-11T06:06:39.204Z,63.9,,,30,54,30.3,
2018-01-11T06:06:49.202Z,64,,,29,54,30.3,
2018-01-11T06:06:59.293Z,,,,30,54,30.3,
2018-01-11T06:07:09.204Z,64.1,,,29,54,30.3,
2018-01-11T06:07:19.203Z,,,,30,54,30.4,
2018-01-11T06:07:29.206Z,64.2,,,,54,30.4,
2018-01-11T06:07:39.204Z,64.4,,,,54,30.4,
2018-01-11T06:07:49.203Z,,,,,54,30.4,
2018-01-11T06:07:59.319Z,64.5,,,,54,30.6,
2018-01-11T06:08:09.213Z,,,,29,54,30.6,
2018-01-11T06:08:19.203Z,64.6,,,,54,30.6,
2018-01-11T06:08:29.205Z,,,,30,54,30.7,
2018-01-11T06:08:39.233Z,64.7,,,29,54,30.7,
2018-01-11T06:08:49.334Z,,,,,54,30.7,
2018-01-11T06:08:59.390Z,64.8,,,,54,30.7,
2018-01-11T06:09:09.248Z,,,,30,54,30.8,
2018-01-11T06:09:19.332Z,65.1,,,29,54,30.8,
2018-01-11T06:09:29.297Z,,,,30,54,30.8,
2018-01-11T06:09:39.203Z,,,,29,54,30.8,
2018-01-11T06:09:49.203Z,65.2,,,30,54,30.9,
2018-01-11T06:09:59.356Z,,,,29,54,30.9,
2018-01-11T06:10:09.303Z,65.3,,,,54,30.9,
2018-01-11T06:10:19.307Z,,,,30,54,31,
2018-01-11T06:10:29.320Z,65.4,,,29,54,31,
2018-01-11T06:10:39.278Z,,,,,54,31,
2018-01-11T06:10:49.217Z,65.5,,,30,54,31,
2018-01-11T06:10:59.315Z,,,,,54,31.2,
2018-01-11T06:11:09.204Z,65.6,,,,54,31.2,
2018-01-11T06:11:19.204Z,,,,29,54,31.2,
2018-01-11T06:11:29.203Z,65.8,,,30,54,31.3,
2018-01-11T06:11:39.203Z,,,,29,54,31.3,
2018-01-11T06:11:49.206Z,65.9,,,,54,31.3,
2018-01-11T06:11:59.293Z,64.9,0,2,0,54,31.3,
2018-01-11T06:12:09.234Z,62.9,,,,54,31.4,
2018-01-11T06:12:19.206Z,61.8,,,,54,31.4,
2018-01-11T06:12:29.205Z,60.9,,,,54,31.4,
2018-01-11T06:12:39.204Z,,,,,54,31.4,
2018-01-11T06:12:49.203Z,60.8,,,,54,31.5,
2018-01-11T06:12:59.307Z,60.7,,,,54,31.5,
2018-01-11T06:13:09.204Z,60.6,,,,54,31.5,
2018-01-11T06:13:19.204Z,60.4,,,,54,31.5,
2018-01-11T06:13:29.212Z,60.2,,,,54,31.6,
2018-01-11T06:13:39.209Z,59.9,,,,54,31.6,
2018-01-11T06:13:49.204Z,59.8,,,,54,31.6,
2018-01-11T06:13:59.295Z,59.6,,,,54,31.6,
2018-01-11T06:14:09.215Z,59.3,,,,54,31.6,
2018-01-11T06:14:19.223Z,58.9,,,,54,31.8,
2018-01-11T06:14:29.216Z,58.8,,,,54,31.8,
2018-01-11T06:14:39.207Z,58.5,,,,54,31.8,
2018-01-11T06:14:49.225Z,58.2,,,,54,31.8,
2018-01-11T06:14:59.315Z,57.9,,,,54,31.8,
2018-01-11T06:15:09.204Z,57.8,,,,54,31.9,
2018-01-11T06:15:19.204Z,57.6,,,,54,31.9,
2018-01-11T06:15:29.212Z,57.3,,,,54,31.9,
2018-01-11T06:15:39.225Z,56.9,,,,54,31.9,
2018-01-11T06:15:49.207Z,,,,,54,31.9,
2018-01-11T06:15:59.301Z,56.6,,,,54,31.9,
2018-01-11T06:16:09.211Z,56.4,,,,54,31.9,
2018-01-11T06:16:19.210Z,56.2,,,,54,32,
2018-01-11T06:16:29.205Z,56.2,0,2,45,54,32,
2018-01-11T06:16:39.205Z,60.1,,,35,54,32,
2018-01-11T06:16:49.204Z,60.4,,,33,54,32,
2018-01-11T06:16:59.302Z,,,,29,54,32,
2018-01-11T06:17:09.219Z,60.2,,,30,54,32,
2018-01-11T06:17:19.210Z,60,,,29,54,32,
2018-01-11T06:17:29.220Z,,,,30,54,32,
2018-01-11T06:17:39.206Z,60.1,,,29,54,32.1,
2018-01-11T06:17:49.216Z,,,,,54,32.1,
2018-01-11T06:17:59.295Z,,,,,54,32.1,
2018-01-11T06:18:09.205Z,60.2,,,,54,32.1,
2018-01-11T06:18:19.240Z,60.4,,,30,54,32.1,
2018-01-11T06:18:29.277Z,60.5,,,,54,32.1,
2018-01-11T06:18:39.208Z,60.6,,,31,54,32.1,
2018-01-11T06:18:54.299Z,60.8,,,,54,32.1,
2018-01-11T06:18:59.308Z,61.1,,,31,54,32.1,
2018-01-11T06:19:09.205Z,61.2,,,,54,32.1,
2018-01-11T06:19:19.206Z,61.3,,,30,54,32.1,
2018-01-11T06:19:29.205Z,61.5,,,31,54,32.2,
2018-01-11T06:19:39.218Z,,,,30,54,32.2,
2018-01-11T06:19:49.205Z,61.6,,,,54,32.2,
2018-01-11T06:19:59.295Z,61.8,,,,54,32.2,
2018-01-11T06:20:09.205Z,,,,31,54,32.2,
2018-01-11T06:20:19.205Z,61.9,,,,54,32.2,
2018-01-11T06:20:29.209Z,62,,,30,54,32.2,
2018-01-11T06:20:39.205Z,,,,,54,32.2,
2018-01-11T06:20:49.240Z,62.1,,,,54,32.2,
2018-01-11T06:20:59.299Z,,,,,54,32.2,
2018-01-11T06:21:09.205Z,62.2,,,,54,32.3,
2018-01-11T06:21:19.206Z,62.4,,,29,54,32.3,
2018-01-11T06:21:29.208Z,,,,,54,32.3,
2018-01-11T06:21:39.207Z,62.5,,,,54,32.3,
2018-01-11T06:21:49.421Z,62.6,,,,54,32.3,
2018-01-11T06:21:59.295Z,62.7,,,30,54,32.3,
2018-01-11T06:22:09.207Z,62.8,,,29,54,32.3,
2018-01-11T06:22:19.205Z,,,,,54,32.3,
2018-01-11T06:22:29.206Z,63.1,,,,54,32.3,
2018-01-11T06:22:39.206Z,,,,,54,32.3,
2018-01-11T06:22:49.206Z,63.2,,,30,54,32.4,
2018-01-11T06:22:59.303Z,,,,,54,32.4,
2018-01-11T06:23:09.248Z,63.3,,,29,54,32.4,
2018-01-11T06:23:19.221Z,63.4,,,,54,32.4,
2018-01-11T06:23:29.372Z,,,,,54,32.4,
2018-01-11T06:23:39.206Z,63.5,,,,54,32.4,
2018-01-11T06:23:49.300Z,63.6,,,30,54,32.4,
2018-01-11T06:23:59.296Z,,,,29,54,32.5,
2018-01-11T06:24:09.205Z,63.8,,,,54,32.5,
2018-01-11T06:24:19.208Z,63.9,,,30,54,32.5,
2018-01-11T06:24:29.210Z,64,,,29,54,32.5,
2018-01-11T06:24:39.206Z,,,,30,54,32.5,
2018-01-11T06:24:49.206Z,64.1,,,,54,32.5,
2018-01-11T06:24:59.336Z,,,,,54,32.6,
2018-01-11T06:25:09.206Z,64.2,,,29,54,32.6,
2018-01-11T06:25:19.259Z,,,,30,54,32.6,
2018-01-11T06:25:29.213Z,64.4,,,29,54,32.6,
2018-01-11T06:25:39.229Z,,,,,54,32.6,
2018-01-11T06:25:49.206Z,64.5,,,30,54,32.6,
2018-01-11T06:25:59.297Z,64.6,,,29,54,32.6,
2018-01-11T06:26:09.284Z,,,,,54,32.6,
2018-01-11T06:26:19.208Z,64.7,,,,54,32.6,
2018-01-11T06:26:29.245Z,64.8,,,,54,32.7,
2018-01-11T06:26:39.222Z,,,,30,54,32.7,
2018-01-11T06:26:49.206Z,64.9,,,29,54,32.7,
2018-01-11T06:26:59.296Z,65.1,,,,54,32.7,
2018-01-11T06:27:09.206Z,,,,,54,32.7,
2018-01-11T06:27:19.206Z,,,,,54,32.7,
2018-01-11T06:27:29.206Z,65.2,,,30,54,32.8,
2018-01-11T06:27:39.208Z,,,,29,54,32.8,
2018-01-11T06:27:49.206Z,65.3,,,,54,32.8,
2018-01-11T06:27:59.296Z,,,,30,54,32.8,
2018-01-11T06:28:09.258Z,65.4,,,29,54,32.8,
2018-01-11T06:28:19.209Z,65.5,,,30,54,32.8,
2018-01-11T06:28:29.207Z,,,,29,54,32.8,
2018-01-11T06:28:39.207Z,,,,30,54,32.9,
2018-01-11T06:28:49.206Z,65.6,,,,54,32.9,
2018-01-11T06:28:59.298Z,,,,29,54,32.9,
2018-01-11T06:29:09.207Z,65.8,,,30,54,32.9,
2018-01-11T06:29:19.208Z,,,,,54,32.9,
2018-01-11T06:29:29.225Z,65.9,,,,54,32.9,
2018-01-11T06:29:39.207Z,63.6,0,2,0,54,33.1,
2018-01-11T06:29:49.207Z,61.9,,,,54,33.1,
2018-01-11T06:29:59.298Z,61.6,,,,54,33.1,
2018-01-11T06:30:09.207Z,60.9,,,,54,33.1,
2018-01-11T06:30:19.208Z,60.8,,,,54,33.1,
2018-01-11T06:30:29.207Z,60.7,,,,54,33.1,
2018-01-11T06:30:39.222Z,60.6,,,,54,33.1,
2018-01-11T06:30:49.207Z,60.5,,,,54,33.2,
2018-01-11T06:30:59.327Z,60.4,,,,54,33.1,
2018-01-11T06:31:09.219Z,60.2,,,,54,33.2,
2018-01-11T06:31:19.207Z,59.9,,,,54,33.2,
2018-01-11T06:31:29.207Z,59.8,,,,54,33.2,
2018-01-11T06:31:39.209Z,59.5,,,,54,33.2,
2018-01-11T06:31:49.208Z,59.3,,,,54,33.2,
2018-01-11T06:31:59.298Z,59,,,,54,33.2,
2018-01-11T06:32:09.228Z,58.7,,,,54,33.2,
2018-01-11T06:32:19.249Z,58.4,,,,54,33.2,
2018-01-11T06:32:29.219Z,58.2,,,,54,33.2,
2018-01-11T06:32:39.283Z,57.9,,,,54,33.2,
2018-01-11T06:32:49.352Z,57.8,,,,54,33.3,
2018-01-11T06:32:59.297Z,57.4,,,,54,33.3,
2018-01-11T06:33:09.207Z,57.2,,,,54,33.3,
2018-01-11T06:33:19.207Z,56.9,,,,54,33.3,
2018-01-11T06:33:29.219Z,56.8,,,,54,33.3,
2018-01-11T06:33:39.208Z,56.6,,,,54,33.3,
2018-01-11T06:33:49.214Z,56.4,,,,54,33.3,
2018-01-11T06:33:59.367Z,56.2,,,,54,33.3,
2018-01-11T06:34:09.208Z,55.9,0,2,,54,33.3,
2018-01-11T06:34:19.208Z,60.1,,,35,54,33.3,
2018-01-11T06:34:29.220Z,60.5,,,32,54,33.3,
2018-01-11T06:34:39.218Z,,,,30,54,33.3,
2018-01-11T06:34:49.218Z,60.4,,,29,54,33.3,
2018-01-11T06:34:59.307Z,60.2,,,,54,33.3,
2018-01-11T06:35:09.208Z,60.1,,,30,54,33.3,
2018-01-11T06:35:19.223Z,,,,29,54,33.3,
2018-01-11T06:35:29.207Z,,,,,54,33.3,
2018-01-11T06:35:39.207Z,,,,,54,33.3,
2018-01-11T06:35:49.207Z,60.2,,,,54,33.3,
2018-01-11T06:35:59.298Z,60.4,,,,54,33.3,
2018-01-11T06:36:09.208Z,60.5,,,30,54,33.3,
2018-01-11T06:36:19.208Z,60.7,,,,54,33.3,
2018-01-11T06:36:29.213Z,61.1,,,,54,33.3,
2018-01-11T06:36:39.207Z,,,,,54,33.3,
2018-01-11T06:36:49.210Z,61.3,,,,54,33.3,
2018-01-11T06:36:59.298Z,61.4,,,,54,33.3,
2018-01-11T06:37:09.208Z,61.6,,,,54,33.3,
2018-01-11T06:37:19.208Z,,,,,54,33.4,
2018-01-11T06:37:29.215Z,61.8,,,,54,33.4,
2018-01-11T06:37:39.233Z,,,,,54,33.3,
2018-01-11T06:37:49.236Z,61.9,,,,54,33.4,
2018-01-11T06:37:59.302Z,62,,,,54,33.4,
2018-01-11T06:38:09.210Z,,,,,54,33.4,
2018-01-11T06:38:19.213Z,62.1,,,,54,33.4,
2018-01-11T06:38:29.220Z,,,,29,54,33.4,
2018-01-11T06:38:39.226Z,62.2,,,30,54,33.4,
2018-01-11T06:38:49.208Z,62.4,,,,54,33.4,
2018-01-11T06:38:59.300Z,62.5,,,29,54,33.4,
2018-01-11T06:39:09.218Z,62.6,,,,54,33.4,
2018-01-11T06:39:19.257Z,62.7,,,30,54,33.4,
2018-01-11T06:39:29.224Z,,,,,54,33.4,
2018-01-11T06:39:39.228Z,62.8,,,,54,33.4,
2018-01-11T06:39:49.236Z,63.1,,,30,54,33.4,
2018-01-11T06:39:59.384Z,,,,29,54,33.4,
2018-01-11T06:40:09.420Z,63.3,,,,54,33.4,
2018-01-11T06:40:19.218Z,,,,,54,33.4,
2018-01-11T06:40:29.215Z,63.4,,,,54,33.4,
2018-01-11T06:40:39.277Z,63.5,,,30,54,33.5,
2018-01-11T06:40:49.234Z,63.6,,,29,54,33.5,
2018-01-11T06:40:59.348Z,63.8,,,,54,33.5,
2018-01-11T06:41:09.234Z,63.9,,,30,54,33.5,
2018-01-11T06:41:19.213Z,,,,,54,33.5,
2018-01-11T06:41:29.262Z,64,,,,54,33.5,
2018-01-11T06:41:39.208Z,,,,,54,33.5,
2018-01-11T06:41:49.246Z,64.1,,,,54,33.5,
2018-01-11T06:41:59.531Z,,,,29,54,33.5,
2018-01-11T06:42:09.239Z,64.2,,,,54,33.5,
2018-01-11T06:42:19.277Z,64.4,,,30,54,33.5,
2018-01-11T06:42:29.219Z,,,,29,54,33.5,
2018-01-11T06:42:39.225Z,64.5,,,30,54,33.5,
2018-01-11T06:42:49.294Z,64.6,,,,54,33.5,
2018-01-11T06:42:59.337Z,,,,,54,33.6,
2018-01-11T06:43:09.222Z,64.7,,,29,54,33.6,
2018-01-11T06:43:19.233Z,64.8,,,,54,33.6,
2018-01-11T06:43:29.235Z,,,,,54,33.6,
2018-01-11T06:43:39.235Z,,,,30,54,33.6,
2018-01-11T06:43:49.209Z,65.1,0,2,30,54,33.6,62
2018-01-11T06:43:59.310Z,,,,29,54,33.6,
2018-01-11T06:44:09.213Z,,,,30,54,33.6,
2018-01-11T06:44:19.228Z,65.2,,,,54,33.6,
2018-01-11T06:44:29.221Z,65.3,,,,54,33.6,
2018-01-11T06:44:39.229Z,,,,29,54,33.6,
2018-01-11T06:44:49.232Z,65.4,,,30,54,33.6,
2018-01-11T06:44:59.313Z,,,,29,54,33.7,
2018-01-11T06:45:09.232Z,65.5,,,,54,33.7,
2018-01-11T06:45:19.278Z,,,,,54,33.7,
2018-01-11T06:45:29.231Z,65.6,,,30,54,33.7,
2018-01-11T06:45:39.236Z,65.8,,,29,54,33.7,
2018-01-11T06:45:49.217Z,,,,30,54,33.7,
2018-01-11T06:46:04.373Z,65.9,,,,54,33.7,
2018-01-11T06:46:09.210Z,65.9,0,2,0,54,33.7,
2018-01-11T06:46:19.228Z,62.7,,,,54,33.7,
2018-01-11T06:46:29.244Z,60.9,,,,54,33.7,
2018-01-11T06:46:39.247Z,60.6,,,,54,33.8,
2018-01-11T06:46:49.311Z,60.4,,,,54,33.8,
2018-01-11T06:46:59.346Z,60.2,,,,54,33.8,
2018-01-11T06:47:09.251Z,60.1,,,,54,33.8,
2018-01-11T06:47:19.221Z,59.9,,,,54,33.8,
2018-01-11T06:47:29.209Z,,,,,54,33.8,
2018-01-11T06:47:39.267Z,59.8,,,,54,33.8,
2018-01-11T06:47:49.243Z,59.7,,,,54,33.8,
2018-01-11T06:47:59.320Z,59.5,,,,54,33.8,
2018-01-11T06:48:09.231Z,59.3,,,,54,33.8,
2018-01-11T06:48:19.233Z,58.9,,,,54,33.8,
2018-01-11T06:48:29.210Z,58.8,,,,54,33.8,
2018-01-11T06:48:39.223Z,58.6,,,,54,33.9,
2018-01-11T06:48:49.218Z,58.3,,,,54,33.8,
2018-01-11T06:48:59.303Z,57.9,,,,54,33.9,
2018-01-11T06:49:09.300Z,57.8,,,,54,33.9,
2018-01-11T06:49:19.382Z,57.6,,,,54,33.9,
2018-01-11T06:49:29.211Z,57.3,,,,54,33.9,
2018-01-11T06:49:39.232Z,56.9,,,,54,33.9,
2018-01-11T06:49:49.209Z,,,,,54,33.9,
2018-01-11T06:49:59.313Z,56.6,,,,54,33.9,
2018-01-11T06:50:09.210Z,56.4,,,,54,33.9,
2018-01-11T06:50:19.213Z,56.3,,,,54,33.9,
2018-01-11T06:50:29.210Z,55.9,,,,54,33.9,
2018-01-11T06:50:39.212Z,59.1,0,2,40,54,33.9,
2018-01-11T06:50:49.234Z,61.1,,,31,54,33.9,
2018-01-11T06:50:59.330Z,61.2,,,29,54,33.9,
2018-01-11T06:51:09.211Z,,,,,54,33.9,
2018-01-11T06:51:19.230Z,61.1,,,29,54,33.9,
2018-01-11T06:51:29.210Z,,,,30,54,33.9,
2018-01-11T06:51:43.049Z,60.9,,,30,54,33.9,
2018-01-11T06:51:49.223Z,,,,29,54,33.9,
2018-01-11T06:51:59.308Z,,,,,54,33.9,
2018-01-11T06:52:09.235Z,,,,30,54,33.9,
2018-01-11T06:52:19.227Z,61.1,,,29,54,33.9,
2018-01-11T06:52:29.223Z,61.2,,,30,54,33.9,
2018-01-11T06:52:39.317Z,61.3,,,29,54,33.9,
2018-01-11T06:52:49.240Z,61.4,,,,54,33.9,
2018-01-11T06:52:59.320Z,61.5,,,,54,33.9,
2018-01-11T06:53:09.221Z,61.6,,,30,54,33.9,
2018-01-11T06:53:19.689Z,62,,,,54,33.9,
2018-01-11T06:53:29.243Z,62.1,,,29,54,33.9,
2018-01-11T06:53:39.237Z,62.2,,,,54,33.9,
2018-01-11T06:53:49.229Z,62.4,,,30,54,33.9,
2018-01-11T06:53:59.317Z,62.5,,,,54,33.9,
2018-01-11T06:54:09.211Z,,,,,54,33.9,
2018-01-11T06:54:19.211Z,62.6,,,,54,33.9,
2018-01-11T06:54:29.236Z,,,,29,54,33.9,
2018-01-11T06:54:39.221Z,62.7,,,,54,33.9,
2018-01-11T06:54:49.210Z,62.9,,,,54,33.9,
2018-01-11T06:54:59.337Z,63.1,,,30,54,33.9,
2018-01-11T06:55:09.214Z,63.2,,,29,54,33.9,
2018-01-11T06:55:19.247Z,63.3,,,,54,33.9,
2018-01-11T06:55:29.256Z,,,,30,54,33.9,
2018-01-11T06:55:39.210Z,,,,,54,33.9,
2018-01-11T06:55:49.228Z,63.4,,,,54,33.9,
2018-01-11T06:55:59.360Z,63.5,,,,54,33.9,
2018-01-11T06:56:09.346Z,63.6,,,29,54,33.9,
2018-01-11T06:56:19.224Z,63.8,,,,54,33.9,
2018-01-11T06:56:29.220Z,64,,,30,54,33.9,
2018-01-11T06:56:39.293Z,64,,,30,54,33.9,
2018-01-11T06:56:49.218Z,64.1,,,29,54,33.9,
2018-01-11T06:56:59.311Z,,,,,54,33.9,
2018-01-11T06:57:09.219Z,64.2,,,,54,33.9,
2018-01-11T06:57:19.218Z,64.4,,,,54,33.9,
2018-01-11T06:57:29.222Z,64.5,,,,54,33.9,
2018-01-11T06:57:39.291Z,,,,30,54,33.9,
2018-01-11T06:57:49.301Z,64.6,,,,54,33.9,
2018-01-11T06:57:59.350Z,64.7,,,,54,33.9,
2018-01-11T06:58:09.242Z,64.8,,,,54,34,
2018-01-11T06:58:19.291Z,65.1,,,29,54,33.9,
2018-01-11T06:58:29.480Z,,,,30,54,34,
2018-01-11T06:58:39.243Z,65.2,,,,54,34,
2018-01-11T06:58:49.247Z,65.3,,,29,54,34,
2018-01-11T06:58:59.344Z,65.4,,,,54,34,
2018-01-11T06:59:09.330Z,65.5,,,30,54,34,
2018-01-11T06:59:19.242Z,65.6,,,29,54,34,
2018-01-11T06:59:29.237Z,65.8,,,30,54,34,
2018-01-11T06:59:39.288Z,,,,29,54,34,
2018-01-11T06:59:49.220Z,65.9,,,30,54,34,
2018-01-11T06:59:59.303Z,62.8,0,2,0,54,34,
2018-01-11T07:00:09.220Z,60.9,,,,54,34,
2018-01-11T07:00:19.246Z,60.7,,,,54,34,
2018-01-11T07:00:29.217Z,59.9,,,,54,34,
2018-01-11T07:00:39.278Z,59.8,,,,54,34.1,
2018-01-11T07:00:50.022Z,59.7,,,,54,34.1,
2018-01-11T07:00:59.332Z,59.6,,,,54,34.1,
2018-01-11T07:01:09.282Z,59.5,,,,54,34.1,
2018-01-11T07:01:19.214Z,,,,,54,34.1,
2018-01-11T07:01:29.251Z,59.4,,,,54,34.1,
2018-01-11T07:01:39.241Z,59.1,,,,54,34.1,
2018-01-11T07:01:49.225Z,58.9,,,,54,34.1,
2018-01-11T07:01:59.351Z,58.6,,,,54,34.1,
2018-01-11T07:02:09.244Z,58.4,,,,54,34.1,
2018-01-11T07:02:19.282Z,58.2,,,,54,34.1,
2018-01-11T07:02:29.240Z,57.9,,,,54,34.1,
2018-01-11T07:02:39.264Z,,,,,54,34.1,
2018-01-11T07:02:49.228Z,57.6,,,,54,34.1,
2018-01-11T07:02:59.344Z,57.3,,,,54,34.1,
2018-01-11T07:03:09.292Z,56.9,,,,54,34.1,
2018-01-11T07:03:19.285Z,56.8,,,,54,34.1,
2018-01-11T07:03:29.267Z,56.5,,,,54,34.1,
2018-01-11T07:03:39.293Z,56.3,,,,54,34.1,
2018-01-11T07:03:49.261Z,56.1,,,,54,34.1,
2018-01-11T07:03:59.312Z,57.1,0,2,45,54,34.1,
2018-01-11T07:04:09.254Z,61.1,,,35,54,34.1,
2018-01-11T07:04:19.216Z,61.5,,,30,54,34.1,
2018-01-11T07:04:29.211Z,61.6,,,,54,34.1,
2018-01-11T07:04:39.232Z,,,,29,54,34.1,
2018-01-11T07:04:49.211Z,61.5,,,,54,34.1,
2018-01-11T07:04:59.302Z,,,,,54,34.1,
2018-01-11T07:05:09.217Z,,,,,54,34.1,
2018-01-11T07:05:19.219Z,,,,,54,34.1,
2018-01-11T07:05:29.249Z,,,,30,54,34.1,
2018-01-11T07:05:39.215Z,,,,29,54,34.1,
2018-01-11T07:05:49.212Z,61.8,,,30,54,34.1,
2018-01-11T07:05:59.303Z,62,,,,54,34.1,
2018-01-11T07:06:09.212Z,62.1,,,29,54,34.1,
2018-01-11T07:06:19.212Z,62.2,,,30,54,34.1,
2018-01-11T07:06:29.213Z,62.4,,,29,54,34.1,
2018-01-11T07:06:39.214Z,62.5,,,,54,34.1,
2018-01-11T07:06:49.215Z,62.6,,,30,54,34.1,
2018-01-11T07:06:59.302Z,62.8,,,,54,34.1,
2018-01-11T07:07:09.213Z,63.1,,,,54,34.1,
2018-01-11T07:07:19.215Z,63.2,,,29,54,34.1,
2018-01-11T07:07:29.373Z,63.3,,,,54,34.1,
2018-01-11T07:07:39.213Z,63.4,,,30,54,34.1,
2018-01-11T07:07:49.212Z,63.5,,,,54,34.1,
2018-01-11T07:07:59.325Z,63.6,,,29,54,34.1,
2018-01-11T07:08:09.215Z,63.8,,,30,54,34.1,
2018-01-11T07:08:19.237Z,64,,,,54,34.1,
2018-01-11T07:08:29.234Z,,,,29,54,34.1,
2018-01-11T07:08:39.253Z,64.1,,,30,54,34.1,
2018-01-11T07:08:49.251Z,64.2,,,,54,34.1,
2018-01-11T07:08:59.314Z,,,,,54,34.1,
