Time,HwTSet,PrimTSet,PrimT,HwTOutlet,ActPow,ChActive,HwActive
2018-01-23T00:00:03.755Z,0,,,34.9,,,
2018-01-23T00:00:14.306Z,0,,52.3,34.8,,,
2018-01-23T00:00:23.765Z,0,,,34.8,,,
2018-01-23T00:00:39.224Z,0,,,34.7,,,
2018-01-23T00:00:43.754Z,0,,52.2,34.6,,,
2018-01-23T00:00:55.017Z,0,,,34.5,,,
2018-01-23T00:01:05.377Z,0,,,34.4,,,
2018-01-23T00:01:13.767Z,0,,,34.4,,,
2018-01-23T00:01:27.377Z,0,,52.1,34.3,,,
2018-01-23T00:01:33.878Z,0,,,34.2,,,
2018-01-23T00:01:48.786Z,0,,,34.1,,,
2018-01-23T00:01:53.769Z,0,,52,34.1,,,
2018-01-23T00:02:03.746Z,0,,,34,,,
2018-01-23T00:02:13.751Z,0,5,52,33.9,0,0,0
2018-01-23T00:02:24.773Z,0,,,33.8,,,
2018-01-23T00:02:33.756Z,0,,51.9,33.8,,,
2018-01-23T00:02:43.750Z,0,,,33.7,,,
2018-01-23T00:02:53.751Z,0,,,33.6,,,
2018-01-23T00:03:03.751Z,0,,,33.6,,,
2018-01-23T00:03:13.753Z,0,,51.8,33.5,,,
2018-01-23T00:03:23.750Z,0,,,33.4,,,
2018-01-23T00:03:33.755Z,0,,,33.4,,,
2018-01-23T00:03:43.873Z,0,,,33.3,,,
2018-01-23T00:03:53.750Z,0,,,33.2,,,
2018-01-23T00:04:04.603Z,0,,51.7,33.2,,,
2018-01-23T00:04:13.758Z,0,,,33.1,,,
2018-01-23T00:04:29.666Z,0,,,32.9,,,
2018-01-23T00:04:33.979Z,0,,51.6,32.8,,,
2018-01-23T00:04:43.864Z,0,,,32.8,,,
2018-01-23T00:04:53.750Z,0,,,32.7,,,
2018-01-23T00:05:03.749Z,0,,,32.7,,,
2018-01-23T00:05:13.757Z,0,,,32.6,,,
2018-01-23T00:05:23.755Z,0,,51.5,32.5,,,
2018-01-23T00:05:33.759Z,0,,,32.5,,,
2018-01-23T00:05:49.457Z,0,,,32.4,,,
2018-01-23T00:05:53.752Z,0,,,32.4,,,
2018-01-23T00:06:03.750Z,0,,51.4,32.3,,,
2018-01-23T00:06:13.759Z,0,,,32.2,,,
2018-01-23T00:06:23.749Z,0,,,32.2,,,
2018-01-23T00:06:33.755Z,0,,,32.1,,,
2018-01-23T00:06:43.748Z,0,,,32.1,,,
2018-01-23T00:06:53.759Z,0,,51.3,32,,,
2018-01-23T00:07:03.758Z,0,,,32,,,
2018-01-23T00:07:13.753Z,0,,,31.9,,,
2018-01-23T00:07:23.755Z,0,,,31.8,,,
2018-01-23T00:07:39.033Z,0,,51.2,31.8,,,
2018-01-23T00:07:43.752Z,0,,,31.6,,,
2018-01-23T00:07:58.855Z,0,,,31.6,,,
2018-01-23T00:08:03.752Z,0,,,31.5,,,
2018-01-23T00:08:13.747Z,0,,,31.5,,,
2018-01-23T00:08:23.748Z,0,,51.1,31.4,,,
2018-01-23T00:08:43.756Z,0,,,31.3,,,
2018-01-23T00:08:53.930Z,0,,,31.3,,,
2018-01-23T00:09:03.755Z,0,,,31.2,,,
2018-01-23T00:09:13.752Z,0,,51,31.2,,,
2018-01-23T00:09:28.839Z,0,,,31,,,
2018-01-23T00:09:38.777Z,0,,,31,,,
2018-01-23T00:09:48.774Z,0,,,30.9,,,
2018-01-23T00:09:53.747Z,0,,51,30.9,,,
2018-01-23T00:10:03.750Z,0,,50.9,30.8,,,
2018-01-23T00:10:13.860Z,0,,,30.8,,,
2018-01-23T00:10:23.904Z,0,,,30.7,,,
2018-01-23T00:10:43.757Z,0,,50.7,30.7,,,
2018-01-23T00:10:53.751Z,0,,,30.6,,,
2018-01-23T00:11:03.749Z,0,,,30.6,,,
2018-01-23T00:11:13.755Z,0,,,30.4,,,
2018-01-23T00:11:23.755Z,0,,,30.4,,,
2018-01-23T00:11:33.757Z,0,,,30.3,,,
2018-01-23T00:11:43.751Z,0,,50.6,30.3,,,
2018-01-23T00:11:53.756Z,0,,,30.2,,,
2018-01-23T00:12:03.750Z,0,,,30.2,,,
2018-01-23T00:12:13.755Z,0,,50.5,30.1,,,
2018-01-23T00:12:23.770Z,0,,,30.1,,,
2018-01-23T00:12:33.857Z,0,,,30.1,,,
2018-01-23T00:12:43.757Z,0,,,30,,,
2018-01-23T00:12:58.956Z,0,,,30,,,
2018-01-23T00:13:06.934Z,0,,50.4,29.8,,,
2018-01-23T00:13:16.537Z,0,,,29.8,,,
2018-01-23T00:13:24.421Z,0,,,29.7,,,
2018-01-23T00:13:33.752Z,0,,,29.7,,,
2018-01-23T00:13:48.777Z,0,,,29.7,,,
2018-01-23T00:13:58.778Z,0,,50.3,29.6,,,
2018-01-23T00:14:03.853Z,0,,,29.6,,,
2018-01-23T00:14:13.761Z,0,,,29.5,,,
2018-01-23T00:14:24.173Z,0,,,29.5,,,
2018-01-23T00:14:33.767Z,0,,,29.5,,,
2018-01-23T00:14:49.549Z,0,,50.2,29.3,,,
2018-01-23T00:14:53.958Z,0,,,29.3,,,
2018-01-23T00:15:03.753Z,0,,,29.3,,,
2018-01-23T00:15:13.759Z,0,,,29.2,,,
2018-01-23T00:15:23.759Z,0,,,29.2,,,
2018-01-23T00:15:33.805Z,,,50.1,,,,
2018-01-23T00:15:43.767Z,0,,,29.2,,,
2018-01-23T00:15:53.761Z,0,,,29.1,,,
2018-01-23T00:16:03.756Z,0,,,29,,,
2018-01-23T00:16:13.759Z,0,,,29,,,
2018-01-23T00:16:28.804Z,0,,,29,,,
2018-01-23T00:16:33.951Z,0,,50,29,,,
2018-01-23T00:16:43.950Z,0,,,28.9,,,
2018-01-23T00:16:53.754Z,0,,,28.9,,,
2018-01-23T00:17:03.755Z,0,,,28.7,,,
2018-01-23T00:17:13.755Z,0,,49.9,28.7,,,
2018-01-23T00:17:23.748Z,0,,49.9,28.7,,,
2018-01-23T00:17:33.770Z,0,,,28.6,,,
2018-01-23T00:17:48.977Z,0,,,28.6,,,
2018-01-23T00:17:53.758Z,0,,,28.6,,,
2018-01-23T00:18:04.093Z,0,,,28.5,,,
2018-01-23T00:18:18.947Z,0,,49.8,28.5,,,
2018-01-23T00:18:24.048Z,0,,,28.5,,,
2018-01-23T00:18:38.774Z,0,,,28.4,,,
2018-01-23T00:18:43.758Z,0,,,28.4,,,
2018-01-23T00:18:53.784Z,0,,,28.4,,,
2018-01-23T00:19:18.814Z,0,,,28.4,,,
2018-01-23T00:19:19.962Z,0,,49.7,28.3,,,
2018-01-23T00:19:23.973Z,0,,,28.3,,,
2018-01-23T00:19:33.803Z,0,,,28.3,,,
2018-01-23T00:19:43.760Z,0,,,28.3,,,
2018-01-23T00:19:53.944Z,0,,,28.1,,,
2018-01-23T00:20:09.180Z,0,,49.6,28.1,,,
2018-01-23T00:20:13.749Z,0,,,28.1,,,
2018-01-23T00:20:38.857Z,0,,,28,,,
2018-01-23T00:20:39.280Z,0,,,28,,,
2018-01-23T00:20:43.820Z,0,,,28,,,
2018-01-23T00:20:59.485Z,0,,,27.9,,,
2018-01-23T00:21:03.756Z,0,,49.5,27.9,,,
2018-01-23T00:21:13.760Z,0,,,27.9,,,
2018-01-23T00:21:23.795Z,0,,,27.9,,,
2018-01-23T00:21:33.753Z,0,,,27.8,,,
2018-01-23T00:21:43.752Z,0,,,27.8,,,
2018-01-23T00:21:54.157Z,0,,49.4,27.8,,,
2018-01-23T00:22:09.611Z,0,,,27.8,,,
2018-01-23T00:22:13.752Z,0,,,27.7,,,
2018-01-23T00:22:23.940Z,0,,,27.7,,,
2018-01-23T00:22:34.037Z,0,,,27.7,,,
2018-01-23T00:22:43.770Z,0,,49.3,27.7,,,
2018-01-23T00:22:53.757Z,0,,,27.5,,,
2018-01-23T00:23:03.764Z,0,,,27.5,,,
2018-01-23T00:23:13.756Z,0,,,27.5,,,
2018-01-23T00:23:23.759Z,0,,,27.5,,,
2018-01-23T00:23:33.773Z,0,,,27.4,,,
2018-01-23T00:23:43.939Z,0,,49.2,27.4,,,
2018-01-23T00:23:59.736Z,0,,,27.4,,,
2018-01-23T00:24:03.760Z,0,,,27.4,,,
2018-01-23T00:24:13.755Z,0,,,27.3,,,
2018-01-23T00:24:34.152Z,0,,,27.3,,,
2018-01-23T00:24:34.433Z,0,,49.1,27.3,,,
2018-01-23T00:24:43.753Z,0,,,27.3,,,
2018-01-23T00:24:53.995Z,0,,,27.2,,,
2018-01-23T00:25:03.985Z,0,,,27.2,,,
2018-01-23T00:25:13.751Z,0,,,27.2,,,
2018-01-23T00:25:33.750Z,0,,49,27.1,,,
2018-01-23T00:25:43.787Z,0,,,27.1,,,
2018-01-23T00:25:54.410Z,0,,,27.1,,,
2018-01-23T00:26:03.934Z,0,,,27.1,,,
2018-01-23T00:26:13.932Z,0,,,27.1,,,
2018-01-23T00:26:29.529Z,0,,48.9,26.9,,,
2018-01-23T00:26:33.751Z,0,,,26.9,,,
2018-01-23T00:26:43.753Z,0,,,26.9,,,
2018-01-23T00:26:53.750Z,0,,,26.9,,,
2018-01-23T00:27:03.931Z,0,,,26.8,,,
2018-01-23T00:27:13.750Z,0,,,26.8,,,
2018-01-23T00:27:23.751Z,0,,48.8,26.8,,,
2018-01-23T00:27:33.750Z,0,,,26.8,,,
2018-01-23T00:27:43.755Z,0,,,26.8,,,
2018-01-23T00:28:03.763Z,0,,,26.7,,,
2018-01-23T00:28:24.694Z,0,,48.7,26.7,,,
2018-01-23T00:28:24.930Z,0,,,26.7,,,
2018-01-23T00:28:39.159Z,0,,,26.7,,,
2018-01-23T00:28:43.757Z,0,,,26.6,,,
2018-01-23T00:28:58.851Z,0,,,26.6,,,
2018-01-23T00:29:03.752Z,0,,,26.6,,,
2018-01-23T00:29:13.750Z,0,,48.6,26.6,,,
2018-01-23T00:29:23.750Z,0,,,26.6,,,
2018-01-23T00:29:33.751Z,0,,,26.6,,,
2018-01-23T00:29:43.930Z,0,,,26.5,,,
2018-01-23T00:30:03.750Z,0,,,26.5,,,
2018-01-23T00:30:13.751Z,0,,48.5,26.5,,,
2018-01-23T00:30:23.751Z,0,,,26.5,,,
2018-01-23T00:30:33.750Z,0,,,26.3,,,
2018-01-23T00:30:43.751Z,0,,,26.3,,,
2018-01-23T00:31:03.751Z,0,,48.4,26.3,,,
2018-01-23T00:31:13.751Z,0,,,26.3,,,
2018-01-23T00:31:33.923Z,0,,,26.2,,,
2018-01-23T00:31:43.751Z,0,,,26.2,,,
2018-01-23T00:31:53.751Z,0,,,26.2,,,
2018-01-23T00:32:08.986Z,0,,48.3,26.2,,,
2018-01-23T00:32:25.176Z,0,,,26.2,,,
2018-01-23T00:32:25.247Z,0,,,26.1,,,
2018-01-23T00:32:33.751Z,0,,,26.1,,,
2018-01-23T00:32:43.752Z,0,,,26.1,,,
2018-01-23T00:32:53.757Z,0,,48.2,26.1,,,
2018-01-23T00:33:08.784Z,0,,,26.1,,,
2018-01-23T00:33:13.779Z,0,,,26.1,,,
2018-01-23T00:33:23.920Z,0,,,26,,,
2018-01-23T00:33:33.791Z,0,,,26,,,
2018-01-23T00:33:43.751Z,0,,,26,,,
2018-01-23T00:33:53.756Z,0,,,26,,,
2018-01-23T00:34:03.761Z,0,,48.1,26,,,
2018-01-23T00:34:13.752Z,0,,,26,,,
2018-01-23T00:34:33.756Z,0,,,25.9,,,
2018-01-23T00:34:43.751Z,0,,,25.9,,,
2018-01-23T00:34:53.751Z,,,48,,,,
2018-01-23T00:35:03.753Z,0,,,25.9,,,
2018-01-23T00:35:13.754Z,0,,,25.9,,,
2018-01-23T00:35:23.777Z,0,,,25.7,,,
2018-01-23T00:35:34.109Z,0,,,25.7,,,
2018-01-23T00:35:43.758Z,0,,47.9,25.7,,,
2018-01-23T00:36:04.229Z,,,47.9,,,,
2018-01-23T00:36:04.635Z,0,,,25.7,,,
2018-01-23T00:36:13.762Z,0,,,25.7,,,
2018-01-23T00:36:33.761Z,0,,,25.7,,,
2018-01-23T00:36:43.756Z,0,,47.8,25.6,,,
2018-01-23T00:37:04.325Z,0,,,25.6,,,
2018-01-23T00:37:23.755Z,0,,,25.6,,,
2018-01-23T00:37:33.913Z,0,,,25.5,,,
2018-01-23T00:37:53.754Z,0,,47.7,25.5,,,
2018-01-23T00:38:03.755Z,0,,,25.5,,,
2018-01-23T00:38:13.757Z,0,,,25.5,,,
2018-01-23T00:38:33.757Z,0,,,25.5,,,
2018-01-23T00:38:43.758Z,0,,,25.4,,,
2018-01-23T00:38:53.910Z,,,47.6,,,,
2018-01-23T00:39:03.808Z,0,,,25.4,,,
2018-01-23T00:39:13.763Z,0,,,25.4,,,
2018-01-23T00:39:33.761Z,0,,,25.4,,,
2018-01-23T00:39:43.764Z,0,,,25.4,,,
2018-01-23T00:39:53.997Z,,,47.4,,,,
2018-01-23T00:40:03.909Z,0,,,25.3,,,
2018-01-23T00:40:23.974Z,0,,,25.3,,,
2018-01-23T00:40:43.752Z,0,,47.3,25.3,,,
2018-01-23T00:40:53.753Z,0,,,25.3,,,
2018-01-23T00:41:03.753Z,0,,,25.3,,,
2018-01-23T00:41:13.752Z,0,,,25.3,,,
2018-01-23T00:41:33.763Z,0,,,25.1,,,
2018-01-23T00:41:43.910Z,0,,47.2,25.1,,,
2018-01-23T00:41:54.402Z,,,47.2,,,,
2018-01-23T00:42:04.582Z,0,,,25.1,,,
2018-01-23T00:42:18.786Z,0,,,25.1,,,
2018-01-23T00:42:33.758Z,0,,,25,,,
2018-01-23T00:42:44.147Z,,,47.1,,,,
2018-01-23T00:42:53.903Z,0,,,25,,,
2018-01-23T00:43:03.771Z,0,,,25,,,
2018-01-23T00:43:29.639Z,0,,,25,,,
2018-01-23T00:43:38.783Z,0,,,25,,,
2018-01-23T00:43:53.802Z,,,47,,,,
2018-01-23T00:43:53.959Z,0,,,24.9,,,
2018-01-23T00:44:13.753Z,0,,,24.9,,,
2018-01-23T00:44:23.757Z,0,,,24.9,,,
2018-01-23T00:44:33.779Z,,,47,,,,
2018-01-23T00:44:43.786Z,0,,46.9,24.9,,,
2018-01-23T00:44:59.044Z,0,,,24.9,,,
2018-01-23T00:45:04.239Z,0,,,24.9,,,
2018-01-23T00:45:23.762Z,0,,,24.8,,,
2018-01-23T00:45:49.344Z,0,,46.8,24.8,,,
2018-01-23T00:46:03.754Z,0,,,24.8,,,
2018-01-23T00:46:23.898Z,0,,,24.8,,,
2018-01-23T00:46:33.801Z,0,,,24.8,,,
2018-01-23T00:46:53.897Z,0,,46.7,24.8,,,
2018-01-23T00:47:03.768Z,0,,,24.8,,,
2018-01-23T00:47:13.775Z,0,,,24.7,,,
2018-01-23T00:47:33.764Z,0,,,24.7,,,
2018-01-23T00:47:43.898Z,0,,46.6,24.7,,,
2018-01-23T00:47:53.771Z,0,,,24.7,,,
2018-01-23T00:48:13.782Z,0,,,24.7,,,
2018-01-23T00:48:23.759Z,0,,,24.7,,,
2018-01-23T00:48:43.759Z,0,,,24.5,,,
2018-01-23T00:48:53.778Z,0,,46.5,24.5,,,
2018-01-23T00:49:03.775Z,0,,,24.5,,,
2018-01-23T00:49:23.756Z,0,,,24.5,,,
2018-01-23T00:49:33.754Z,0,,,24.5,,,
2018-01-23T00:49:43.755Z,0,,,24.5,,,
2018-01-23T00:49:53.763Z,0,,46.4,24.5,,,
2018-01-23T00:50:03.753Z,0,,,24.5,,,
2018-01-23T00:50:23.754Z,0,,,24.4,,,
2018-01-23T00:50:33.755Z,0,,,24.4,,,
2018-01-23T00:50:43.754Z,0,,,24.4,,,
2018-01-23T00:50:53.755Z,0,,46.3,24.4,,,
2018-01-23T00:51:03.754Z,0,,,24.4,,,
2018-01-23T00:51:13.754Z,0,,,24.4,,,
2018-01-23T00:51:23.754Z,0,,,24.4,,,
2018-01-23T00:51:33.757Z,0,,,24.4,,,
2018-01-23T00:51:43.754Z,0,,,24.4,,,
2018-01-23T00:51:53.755Z,0,,46.2,24.4,,,
2018-01-23T00:52:03.756Z,0,,,24.3,,,
2018-01-23T00:52:23.754Z,0,,,24.3,,,
2018-01-23T00:52:33.754Z,0,,,24.3,,,
2018-01-23T00:52:43.754Z,0,,,24.3,,,
2018-01-23T00:52:53.755Z,0,,46.1,24.3,,,
2018-01-23T00:53:03.755Z,0,,,24.3,,,
2018-01-23T00:53:13.756Z,0,,,24.3,,,
2018-01-23T00:53:23.755Z,0,,,24.3,,,
2018-01-23T00:53:33.757Z,0,,,24.3,,,
2018-01-23T00:53:43.935Z,0,,,24.3,,,
2018-01-23T00:53:53.754Z,0,,46,24.2,,,
2018-01-23T00:54:03.881Z,0,,,24.2,,,
2018-01-23T00:54:13.769Z,0,,,24.2,,,
2018-01-23T00:54:23.756Z,0,,,24.2,,,
2018-01-23T00:54:33.761Z,0,,,24.2,,,
2018-01-23T00:54:43.756Z,0,,,24.2,,,
2018-01-23T00:54:53.759Z,0,,45.9,24.2,,,
2018-01-23T00:55:03.922Z,0,,,24.2,,,
2018-01-23T00:55:13.755Z,0,,,24.2,,,
2018-01-23T00:55:23.755Z,0,,,24.2,,,
2018-01-23T00:55:33.759Z,0,,,24.2,,,
2018-01-23T00:55:43.755Z,0,,,24,,,
2018-01-23T00:55:53.757Z,0,,,24,,,
2018-01-23T00:56:03.855Z,0,,45.8,24,,,
2018-01-23T00:56:13.755Z,0,,,24,,,
2018-01-23T00:56:23.755Z,0,,,24,,,
2018-01-23T00:56:43.755Z,0,,,24,,,
2018-01-23T00:56:53.760Z,0,,,24,,,
2018-01-23T00:57:03.755Z,0,,,24,,,
2018-01-23T00:57:13.755Z,0,,45.7,24,,,
2018-01-23T00:57:23.755Z,0,,,24,,,
2018-01-23T00:57:33.756Z,0,,,24,,,
2018-01-23T00:57:43.755Z,0,,,24,,,
2018-01-23T00:57:53.755Z,0,,,23.9,,,
2018-01-23T00:58:03.755Z,0,,,23.9,,,
2018-01-23T00:58:13.920Z,0,,45.6,23.9,,,
2018-01-23T00:58:23.755Z,0,,,23.9,,,
2018-01-23T00:58:33.756Z,0,,,23.9,,,
2018-01-23T00:58:43.756Z,0,,,23.9,,,
2018-01-23T00:58:58.845Z,0,,,23.9,,,
2018-01-23T00:59:03.800Z,0,,,23.9,,,
2018-01-23T00:59:13.755Z,0,,45.5,23.9,,,
2018-01-23T00:59:23.756Z,0,,,23.9,,,
2018-01-23T00:59:33.755Z,0,,,23.9,,,
2018-01-23T00:59:48.790Z,0,,,23.8,,,
2018-01-23T00:59:53.757Z,0,,,23.8,,,
2018-01-23T01:00:03.756Z,0,,,23.8,,,
2018-01-23T01:00:13.756Z,0,,45.4,23.8,,,
2018-01-23T01:00:23.755Z,0,,,23.8,,,
2018-01-23T01:00:33.756Z,0,,,23.8,,,
2018-01-23T01:00:43.766Z,0,,,23.8,,,
2018-01-23T01:00:53.772Z,0,,,23.8,,,
2018-01-23T01:01:08.997Z,0,,,23.8,,,
2018-01-23T01:01:13.759Z,0,,,23.8,,,
2018-01-23T01:01:23.756Z,0,,45.3,23.8,,,
2018-01-23T01:01:33.755Z,0,,,23.8,,,
2018-01-23T01:01:48.777Z,0,,,23.8,,,
2018-01-23T01:01:53.762Z,0,,,23.8,,,
2018-01-23T01:02:03.761Z,0,,,23.7,,,
2018-01-23T01:02:13.755Z,0,5,45.3,23.7,0,0,0
2018-01-23T01:02:23.756Z,0,,45.2,23.7,,,
2018-01-23T01:02:33.756Z,0,,,23.7,,,
2018-01-23T01:02:43.756Z,0,,,23.7,,,
2018-01-23T01:02:53.776Z,0,,,23.7,,,
2018-01-23T01:03:03.761Z,0,,,23.7,,,
2018-01-23T01:03:13.756Z,0,,,23.7,,,
2018-01-23T01:03:23.756Z,0,,,23.7,,,
2018-01-23T01:03:33.755Z,0,,45.1,23.7,,,
2018-01-23T01:03:43.918Z,0,,,23.7,,,
2018-01-23T01:03:53.764Z,0,,,23.7,,,
2018-01-23T01:04:08.987Z,0,,,23.7,,,
2018-01-23T01:04:13.766Z,0,,,23.7,,,
2018-01-23T01:04:23.756Z,0,,,23.6,,,
2018-01-23T01:04:33.757Z,0,,45,23.6,,,
2018-01-23T01:04:43.760Z,0,,,23.6,,,
2018-01-23T01:04:53.757Z,0,,,23.6,,,
2018-01-23T01:05:03.760Z,0,,,23.6,,,
2018-01-23T01:05:13.757Z,0,,,23.6,,,
2018-01-23T01:05:23.756Z,0,,,23.6,,,
2018-01-23T01:05:33.756Z,0,,44.9,23.6,,,
2018-01-23T01:05:48.851Z,0,,,23.6,,,
2018-01-23T01:05:53.756Z,0,,,23.6,,,
2018-01-23T01:06:03.757Z,0,,,23.6,,,
2018-01-23T01:06:13.757Z,0,,,23.6,,,
2018-01-23T01:06:23.756Z,0,,,23.6,,,
2018-01-23T01:06:33.761Z,0,,,23.6,,,
2018-01-23T01:06:43.758Z,0,,44.8,23.6,,,
2018-01-23T01:06:59.809Z,0,,,23.6,,,
2018-01-23T01:07:03.762Z,0,,,23.4,,,
2018-01-23T01:07:18.964Z,0,,,23.4,,,
2018-01-23T01:07:29.200Z,0,,,23.4,,,
2018-01-23T01:07:38.964Z,0,,,23.4,,,
2018-01-23T01:07:43.762Z,0,,,23.4,,,
2018-01-23T01:07:53.862Z,0,,44.7,23.4,,,
2018-01-23T01:08:03.765Z,0,,,23.4,,,
2018-01-23T01:08:13.763Z,0,,,23.4,,,
2018-01-23T01:08:23.762Z,0,,,23.4,,,
2018-01-23T01:08:33.784Z,0,,,23.4,,,
2018-01-23T01:08:44.046Z,0,,,23.4,,,
2018-01-23T01:08:53.950Z,0,,,23.4,,,
2018-01-23T01:09:03.756Z,0,,44.6,23.4,,,
2018-01-23T01:09:13.781Z,0,,,23.3,,,
2018-01-23T01:09:25.050Z,0,,,23.3,,,
2018-01-23T01:09:33.785Z,0,,,23.3,,,
2018-01-23T01:09:43.985Z,0,,,23.3,,,
2018-01-23T01:09:53.765Z,0,,,23.3,,,
2018-01-23T01:10:03.757Z,0,,44.5,23.3,,,
2018-01-23T01:10:13.758Z,0,,,23.3,,,
2018-01-23T01:10:23.763Z,0,,,23.3,,,
2018-01-23T01:10:33.769Z,0,,,23.3,,,
2018-01-23T01:10:48.786Z,0,,,23.3,,,
2018-01-23T01:10:53.772Z,0,,,23.3,,,
2018-01-23T01:11:03.762Z,0,,44.4,23.3,,,
2018-01-23T01:11:13.764Z,0,,,23.3,,,
2018-01-23T01:11:23.765Z,0,,,23.3,,,
2018-01-23T01:11:34.262Z,0,,,23.3,,,
2018-01-23T01:11:43.773Z,0,,,23.3,,,
2018-01-23T01:11:53.767Z,0,,,23.2,,,
2018-01-23T01:12:03.769Z,0,,,23.2,,,
2018-01-23T01:12:19.048Z,0,,,23.2,,,
2018-01-23T01:12:23.763Z,0,,44.3,23.2,,,
2018-01-23T01:12:33.761Z,0,,,23.2,,,
2018-01-23T01:12:43.761Z,0,,,23.2,,,
2018-01-23T01:12:58.850Z,0,,,23.2,,,
2018-01-23T01:13:03.762Z,0,,,23.2,,,
2018-01-23T01:13:14.002Z,0,,,23.2,,,
2018-01-23T01:13:31.673Z,0,,44.2,23.2,,,
2018-01-23T01:13:43.762Z,0,,,23.2,,,
2018-01-23T01:13:53.758Z,0,,,23.2,,,
2018-01-23T01:14:03.758Z,0,,,23.2,,,
2018-01-23T01:14:13.950Z,0,,,23.2,,,
2018-01-23T01:14:23.950Z,0,,44.1,23.2,,,
2018-01-23T01:14:33.950Z,0,,,23.2,,,
2018-01-23T01:14:43.760Z,0,,,23.1,,,
2018-01-23T01:15:03.799Z,0,,,23.1,,,
2018-01-23T01:15:03.872Z,0,,,23.1,,,
2018-01-23T01:15:13.759Z,0,,,23.1,,,
2018-01-23T01:15:28.948Z,0,,,23.1,,,
2018-01-23T01:15:34.011Z,0,,44,23.1,,,
2018-01-23T01:15:43.775Z,0,,,23.1,,,
2018-01-23T01:15:59.312Z,0,,,23.1,,,
2018-01-23T01:16:04.352Z,0,,,23.1,,,
2018-01-23T01:16:19.299Z,0,,,23.1,,,
2018-01-23T01:16:23.769Z,0,,,23.1,,,
2018-01-23T01:16:38.789Z,0,,43.9,23.1,,,
2018-01-23T01:16:43.948Z,0,,43.9,23.1,,,
2018-01-23T01:16:53.758Z,0,,,23.1,,,
2018-01-23T01:17:03.760Z,0,,,23.1,,,
2018-01-23T01:17:13.764Z,0,,,23.1,,,
2018-01-23T01:17:23.759Z,0,,,23.1,,,
2018-01-23T01:17:33.764Z,0,,,23,,,
2018-01-23T01:17:43.763Z,0,,,23,,,
2018-01-23T01:17:59.243Z,0,,43.8,23,,,
2018-01-23T01:18:03.775Z,0,,,23,,,
2018-01-23T01:18:13.759Z,0,,,23,,,
2018-01-23T01:18:23.763Z,0,,,23,,,
2018-01-23T01:18:33.760Z,0,,,23,,,
2018-01-23T01:18:43.769Z,0,,,23,,,
2018-01-23T01:18:53.761Z,0,,,23,,,
2018-01-23T01:19:03.758Z,0,,43.7,23,,,
2018-01-23T01:19:14.187Z,0,,,23,,,
2018-01-23T01:19:23.759Z,0,,,23,,,
2018-01-23T01:19:36.905Z,0,,,23,,,
2018-01-23T01:19:43.759Z,0,,,23,,,
2018-01-23T01:19:53.759Z,0,,,23,,,
2018-01-23T01:20:03.758Z,0,,,23,,,
2018-01-23T01:20:13.759Z,0,,43.6,23,,,
2018-01-23T01:20:23.939Z,0,,,23,,,
2018-01-23T01:20:33.781Z,0,,,23,,,
2018-01-23T01:20:43.759Z,0,,,23,,,
2018-01-23T01:20:53.760Z,0,,,22.8,,,
2018-01-23T01:21:08.785Z,0,,,22.8,,,
2018-01-23T01:21:13.770Z,0,,,22.8,,,
2018-01-23T01:21:23.759Z,0,,43.5,22.8,,,
2018-01-23T01:21:33.759Z,0,,,22.8,,,
2018-01-23T01:21:44.071Z,0,,,22.8,,,
2018-01-23T01:21:53.759Z,0,,,22.8,,,
2018-01-23T01:22:03.763Z,0,,,22.8,,,
2018-01-23T01:22:13.779Z,0,,,22.8,,,
2018-01-23T01:22:23.759Z,0,,,22.8,,,
2018-01-23T01:22:33.760Z,0,,43.4,22.8,,,
2018-01-23T01:22:43.760Z,0,,,22.8,,,
2018-01-23T01:22:53.759Z,0,,,22.8,,,
2018-01-23T01:23:03.760Z,0,,,22.8,,,
2018-01-23T01:23:13.761Z,0,,,22.8,,,
2018-01-23T01:23:28.780Z,0,,,22.8,,,
2018-01-23T01:23:33.759Z,0,,,22.8,,,
2018-01-23T01:23:43.768Z,0,,43.3,22.8,,,
2018-01-23T01:23:53.840Z,0,,,22.7,,,
2018-01-23T01:24:03.760Z,0,,,22.7,,,
2018-01-23T01:24:13.762Z,0,,,22.7,,,
2018-01-23T01:24:23.760Z,0,,,22.7,,,
2018-01-23T01:24:33.760Z,0,,,22.7,,,
2018-01-23T01:24:43.759Z,0,,,22.7,,,
2018-01-23T01:24:53.760Z,0,,43.2,22.7,,,
2018-01-23T01:25:03.761Z,0,,,22.7,,,
2018-01-23T01:25:13.768Z,0,,,22.7,,,
2018-01-23T01:25:23.760Z,0,,,22.7,,,
2018-01-23T01:25:33.765Z,0,,,22.7,,,
2018-01-23T01:25:43.763Z,0,,,22.7,,,
2018-01-23T01:25:53.930Z,0,,,22.7,,,
2018-01-23T01:26:03.760Z,0,,43.1,22.7,,,
2018-01-23T01:26:13.930Z,0,,,22.7,,,
2018-01-23T01:26:23.760Z,0,,,22.7,,,
2018-01-23T01:26:33.760Z,0,,,22.7,,,
2018-01-23T01:26:43.907Z,0,,,22.7,,,
2018-01-23T01:26:53.763Z,0,,,22.6,,,
2018-01-23T01:27:03.770Z,0,,,22.7,,,
2018-01-23T01:27:13.767Z,0,,43,22.6,,,
2018-01-23T01:27:23.927Z,0,,,22.6,,,
2018-01-23T01:27:39.064Z,0,,,22.6,,,
