Time,HwActive,HwTOutlet,ChActive,ActPow,PrimTSet,PrimT,HwTSet
2018-02-01T04:27:07.744Z,,18.8,,,,,0
2018-02-01T04:27:17.744Z,,18.8,,,,,0
2018-02-01T04:27:27.744Z,,18.8,,,,,0
2018-02-01T04:27:37.744Z,,18.8,,,,,0
2018-02-01T04:27:47.744Z,,18.8,,,,,0
2018-02-01T04:27:57.834Z,,18.8,,,,,0
2018-02-01T04:28:07.745Z,,18.8,,,,27.7,0
2018-02-01T04:28:17.747Z,,18.8,,,,,0
2018-02-01T04:28:27.746Z,,18.8,,,,,0
2018-02-01T04:28:37.744Z,,18.8,,,,,0
2018-02-01T04:28:47.745Z,,18.8,,,,,0
2018-02-01T04:28:57.833Z,,18.8,,,,,0
2018-02-01T04:29:07.747Z,,18.8,,,,,0
2018-02-01T04:29:17.744Z,,18.6,,,,,0
2018-02-01T04:29:27.744Z,,18.6,,,,,0
2018-02-01T04:29:37.744Z,,18.8,,,,,0
2018-02-01T04:29:47.744Z,,18.8,,,,,0
2018-02-01T04:29:57.834Z,,18.6,,,,,0
2018-02-01T04:30:07.744Z,,18.6,,,,,0
2018-02-01T04:30:17.744Z,,18.6,,,,,0
2018-02-01T04:30:27.747Z,,18.6,,,,,0
2018-02-01T04:30:37.744Z,,18.8,,,,,0
2018-02-01T04:30:47.747Z,,18.6,,,,,0
2018-02-01T04:30:57.834Z,,18.8,,,,,0
2018-02-01T04:31:07.744Z,,18.8,,,,,0
2018-02-01T04:31:17.744Z,,18.8,,,,,0
2018-02-01T04:31:27.744Z,,18.6,,,,27.6,0
2018-02-01T04:31:37.744Z,,18.6,,,,,0
2018-02-01T04:31:47.745Z,,18.6,,,,27.7,0
2018-02-01T04:31:57.835Z,,18.6,,,,27.6,0
2018-02-01T04:32:07.745Z,,18.6,,,,,0
2018-02-01T04:32:17.745Z,,18.6,,,,,0
2018-02-01T04:32:27.744Z,,18.6,,,,,0
2018-02-01T04:32:37.744Z,,18.6,,,,,0
2018-02-01T04:32:47.874Z,,18.8,,,,,0
2018-02-01T04:32:57.834Z,,18.6,,,,,0
2018-02-01T04:33:07.754Z,,18.6,,,,,0
2018-02-01T04:33:17.744Z,,18.6,,,,,0
2018-02-01T04:33:27.745Z,,18.6,,,,,0
2018-02-01T04:33:37.744Z,,18.6,,,,,0
2018-02-01T04:33:47.747Z,,18.6,,,,,0
2018-02-01T04:33:57.834Z,,18.6,,,,,0
2018-02-01T04:34:07.745Z,,18.6,,,,,0
2018-02-01T04:34:17.745Z,,18.6,,,,,0
2018-02-01T04:34:27.745Z,,18.6,,,,,0
2018-02-01T04:34:37.745Z,,18.6,,,,,0
2018-02-01T04:34:47.745Z,,18.6,,,,,0
2018-02-01T04:34:57.834Z,,18.6,,,,,0
2018-02-01T04:35:07.874Z,,18.6,,,,,0
2018-02-01T04:35:17.745Z,,18.6,,,,,0
2018-02-01T04:35:27.745Z,,18.6,,,,27.5,0
2018-02-01T04:35:37.745Z,,18.6,,,,,0
2018-02-01T04:35:47.744Z,,18.6,,,,,0
2018-02-01T04:36:02.885Z,,18.6,,,,,0
2018-02-01T04:36:07.744Z,,18.6,,,,,0
2018-02-01T04:36:17.745Z,,18.6,,,,,0
2018-02-01T04:36:28.022Z,,18.6,,,,,0
2018-02-01T04:36:37.745Z,,18.6,,,,,0
2018-02-01T04:36:47.744Z,,18.6,,,,,0
2018-02-01T04:36:57.837Z,,18.6,,,,,0
2018-02-01T04:37:07.744Z,,18.6,,,,,0
2018-02-01T04:37:17.745Z,,18.6,,,,,0
2018-02-01T04:37:27.746Z,,18.6,,,,,0
2018-02-01T04:37:37.745Z,,18.6,,,,,0
2018-02-01T04:37:47.745Z,,18.6,,,,,0
2018-02-01T04:37:57.835Z,,18.6,,,,,0
2018-02-01T04:38:07.746Z,,18.6,,,,,0
2018-02-01T04:38:17.745Z,,18.6,,,,,0
2018-02-01T04:38:27.745Z,,18.6,,,,,0
2018-02-01T04:38:37.744Z,,18.6,,,,27.3,0
2018-02-01T04:38:47.744Z,,18.6,,,,27.5,0
2018-02-01T04:38:57.845Z,,18.6,,,,27.3,0
2018-02-01T04:39:07.746Z,,18.6,,,,,0
2018-02-01T04:39:17.745Z,,18.6,,,,,0
2018-02-01T04:39:27.745Z,,18.6,,,,,0
2018-02-01T04:39:37.746Z,,18.6,,,,,0
2018-02-01T04:39:47.745Z,,18.6,,,,,0
2018-02-01T04:39:57.835Z,,18.6,,,,,0
2018-02-01T04:40:07.745Z,,18.6,,,,,0
2018-02-01T04:40:17.746Z,,18.6,,,,,0
2018-02-01T04:40:27.746Z,,18.6,,,,,0
2018-02-01T04:40:37.745Z,,18.6,,,,,0
2018-02-01T04:40:47.745Z,,18.6,,,,,0
2018-02-01T04:40:57.835Z,,18.6,,,,,0
2018-02-01T04:41:07.745Z,,18.6,,,,,0
2018-02-01T04:41:17.745Z,,18.6,,,,,0
2018-02-01T04:41:27.745Z,,18.6,,,,,0
2018-02-01T04:41:37.752Z,,18.6,,,,,0
2018-02-01T04:41:47.745Z,,18.6,,,,,0
2018-02-01T04:41:57.835Z,,18.6,,,,,0
2018-02-01T04:42:07.745Z,,18.6,,,,,0
2018-02-01T04:42:17.749Z,,18.6,,,,27.2,0
2018-02-01T04:42:27.746Z,,18.6,,,,27.3,0
2018-02-01T04:42:42.846Z,,18.6,,,,27.2,0
2018-02-01T04:42:47.745Z,,18.6,,,,,0
2018-02-01T04:42:57.838Z,,18.6,,,,,0
2018-02-01T04:43:07.745Z,,18.6,,,,,0
2018-02-01T04:43:17.745Z,,18.6,,,,,0
2018-02-01T04:43:27.745Z,,18.6,,,,,0
2018-02-01T04:43:37.745Z,,18.6,,,,,0
2018-02-01T04:43:47.745Z,,18.6,,,,,0
2018-02-01T04:43:57.835Z,,18.6,,,,,0
2018-02-01T04:44:07.745Z,,18.6,,,,,0
2018-02-01T04:44:17.747Z,,18.6,,,,,0
2018-02-01T04:44:27.745Z,,18.6,,,,,0
2018-02-01T04:44:37.746Z,,18.6,,,,,0
2018-02-01T04:44:47.745Z,,18.6,,,,,0
2018-02-01T04:44:57.836Z,,18.6,,,,,0
2018-02-01T04:45:12.838Z,,18.6,,,,,0
2018-02-01T04:45:17.749Z,,18.6,,,,,0
2018-02-01T04:45:27.746Z,,18.6,,,,,0
2018-02-01T04:45:37.746Z,,18.6,,,,,0
2018-02-01T04:45:47.745Z,,18.6,,,,,0
2018-02-01T04:45:57.836Z,,18.6,,,,27.1,0
2018-02-01T04:46:07.748Z,,18.6,,,,,0
2018-02-01T04:46:17.749Z,,18.6,,,,,0
2018-02-01T04:46:27.747Z,,18.6,,,,,0
2018-02-01T04:46:37.747Z,,18.6,,,,,0
2018-02-01T04:46:47.747Z,,18.6,,,,,0
2018-02-01T04:46:57.837Z,,18.6,,,,,0
2018-02-01T04:47:07.746Z,,18.6,,,,,0
2018-02-01T04:47:17.747Z,,18.6,,,,,0
2018-02-01T04:47:27.746Z,,18.6,,,,,0
2018-02-01T04:47:37.746Z,,18.6,,,,,0
2018-02-01T04:47:47.746Z,,18.6,,,,,0
2018-02-01T04:47:57.836Z,,18.6,,,,,0
2018-02-01T04:48:07.746Z,,18.6,,,,,0
2018-02-01T04:48:17.746Z,,18.6,,,,,0
2018-02-01T04:48:27.747Z,,18.6,,,,,0
2018-02-01T04:48:37.748Z,,18.6,,,,,0
2018-02-01T04:48:47.746Z,,18.5,,,,,0
2018-02-01T04:48:57.837Z,,18.6,,,,,0
2018-02-01T04:49:07.746Z,,18.6,,,,,0
2018-02-01T04:49:17.748Z,,18.6,,,,,0
2018-02-01T04:49:27.747Z,,18.6,,,,,0
2018-02-01T04:49:37.746Z,,18.5,,,,27,0
2018-02-01T04:49:47.746Z,,18.5,,,,,0
2018-02-01T04:49:57.837Z,,18.6,,,,,0
2018-02-01T04:50:07.746Z,,18.6,,,,,0
2018-02-01T04:50:17.746Z,,18.5,,,,,0
2018-02-01T04:50:27.747Z,,18.6,,,,,0
2018-02-01T04:50:37.747Z,,18.6,,,,,0
2018-02-01T04:50:47.749Z,,18.5,,,,,0
2018-02-01T04:50:57.836Z,,18.6,,,,,0
2018-02-01T04:51:07.746Z,,18.6,,,,,0
2018-02-01T04:51:17.750Z,,18.5,,,,,0
2018-02-01T04:51:27.747Z,,18.5,,,,,0
2018-02-01T04:51:37.747Z,,18.5,,,,,0
2018-02-01T04:51:47.788Z,,18.5,,,,,0
2018-02-01T04:51:57.839Z,,18.6,,,,,0
2018-02-01T04:52:07.746Z,,18.6,,,,,0
2018-02-01T04:52:17.752Z,,18.6,,,,,0
2018-02-01T04:52:27.747Z,,18.5,,,,,0
2018-02-01T04:52:37.746Z,,18.5,,,,,0
2018-02-01T04:52:47.748Z,,18.5,,,,,0
2018-02-01T04:52:57.846Z,,18.5,,,,26.9,0
2018-02-01T04:53:07.747Z,,18.5,,,,27,0
2018-02-01T04:53:17.985Z,,18.5,,,,26.9,0
2018-02-01T04:53:27.746Z,,18.5,,,,,0
2018-02-01T04:53:37.771Z,,18.5,,,,,0
2018-02-01T04:53:47.746Z,,18.5,,,,,0
2018-02-01T04:53:57.837Z,,18.5,,,,,0
2018-02-01T04:54:07.747Z,,18.5,,,,,0
2018-02-01T04:54:17.768Z,,18.5,,,,,0
2018-02-01T04:54:27.773Z,,18.5,,,,,0
2018-02-01T04:54:37.749Z,,18.5,,,,,0
2018-02-01T04:54:47.835Z,,18.5,,,,,0
2018-02-01T04:54:57.837Z,,18.5,,,,,0
2018-02-01T04:55:07.748Z,,18.5,,,,,0
2018-02-01T04:55:17.759Z,,18.5,,,,,0
2018-02-01T04:55:27.748Z,,18.5,,,,,0
2018-02-01T04:55:37.748Z,,18.5,,,,,0
2018-02-01T04:55:52.841Z,,18.5,,,,,0
2018-02-01T04:55:57.837Z,,18.5,,,,,0
2018-02-01T04:56:07.748Z,,18.5,,,,,0
2018-02-01T04:56:17.747Z,,18.5,,,,,0
2018-02-01T04:56:27.747Z,,18.5,,,,,0
2018-02-01T04:56:37.747Z,,18.5,,,,26.7,0
2018-02-01T04:56:47.753Z,,18.5,,,,26.9,0
2018-02-01T04:56:57.837Z,,18.5,,,,,0
2018-02-01T04:57:07.747Z,,18.5,,,,26.7,0
2018-02-01T04:57:17.747Z,,18.5,,,,,0
2018-02-01T04:57:27.748Z,,18.5,,,,,0
2018-02-01T04:57:37.747Z,,18.5,,,,,0
2018-02-01T04:57:47.747Z,,18.5,,,,,0
2018-02-01T04:57:57.840Z,,18.5,,,,,0
2018-02-01T04:58:07.747Z,,18.5,,,,,0
2018-02-01T04:58:17.747Z,,18.5,,,,,0
2018-02-01T04:58:27.748Z,,18.5,,,,,0
2018-02-01T04:58:37.747Z,,18.5,,,,,0
2018-02-01T04:58:47.747Z,,18.5,,,,,0
2018-02-01T04:58:57.838Z,,18.5,,,,,0
2018-02-01T04:59:07.972Z,,18.5,,,,,0
2018-02-01T04:59:17.748Z,,18.5,,,,,0
2018-02-01T04:59:27.748Z,,18.5,,,,,0
2018-02-01T04:59:37.748Z,,18.5,,,,,0
2018-02-01T04:59:47.748Z,,18.5,,,,,0
2018-02-01T04:59:57.838Z,,18.5,,,,,0
2018-02-01T05:00:07.748Z,,18.5,,,,,0
2018-02-01T05:00:17.747Z,,18.5,,,,,0
2018-02-01T05:00:27.747Z,,18.5,,,,,0
2018-02-01T05:00:37.748Z,,18.5,,,,26.6,0
2018-02-01T05:00:47.749Z,,18.5,,,,26.7,0
2018-02-01T05:00:57.837Z,,18.5,,,,26.6,0
2018-02-01T05:01:07.747Z,,18.5,,,,,0
2018-02-01T05:01:17.747Z,,18.5,,,,,0
2018-02-01T05:01:27.748Z,,18.5,,,,,0
2018-02-01T05:01:37.748Z,,18.5,,,,,0
2018-02-01T05:01:47.748Z,,18.5,,,,,0
2018-02-01T05:01:57.838Z,,18.5,,,,,0
2018-02-01T05:02:07.748Z,,18.5,,,,,0
2018-02-01T05:02:17.747Z,,18.5,,,,,0
2018-02-01T05:02:27.880Z,,18.5,,,,,0
2018-02-01T05:02:37.754Z,,18.5,,,,,0
2018-02-01T05:02:47.755Z,,18.5,,,,,0
2018-02-01T05:02:57.839Z,,18.5,,,,,0
2018-02-01T05:03:07.821Z,,18.5,,,,,0
2018-02-01T05:03:17.749Z,,18.5,,,,,0
2018-02-01T05:03:27.748Z,,18.5,,,,,0
2018-02-01T05:03:37.748Z,,18.5,,,,,0
2018-02-01T05:03:47.825Z,,18.5,,,,,0
2018-02-01T05:04:02.888Z,,18.5,,,,,0
2018-02-01T05:04:07.748Z,,18.5,,,,,0
2018-02-01T05:04:17.748Z,,18.5,,,,26.5,0
2018-02-01T05:04:27.750Z,,18.5,,,,26.6,0
2018-02-01T05:04:37.748Z,,18.5,,,,,0
2018-02-01T05:04:47.824Z,,18.5,,,,26.5,0
2018-02-01T05:04:57.843Z,,18.5,,,,,0
2018-02-01T05:05:07.748Z,,18.5,,,,,0
2018-02-01T05:05:17.754Z,,18.5,,,,,0
2018-02-01T05:05:27.756Z,,18.5,,,,,0
2018-02-01T05:05:37.752Z,,18.5,,,,,0
2018-02-01T05:05:47.748Z,,18.5,,,,,0
2018-02-01T05:05:57.842Z,,18.5,,,,,0
2018-02-01T05:06:07.753Z,,18.5,,,,,0
2018-02-01T05:06:17.747Z,,18.5,,,,,0
2018-02-01T05:06:27.749Z,,18.5,,,,,0
2018-02-01T05:06:37.752Z,,18.5,,,,,0
2018-02-01T05:06:47.750Z,,18.5,,,,,0
2018-02-01T05:06:57.838Z,,18.5,,,,,0
2018-02-01T05:07:07.753Z,,18.5,,,,,0
2018-02-01T05:07:17.748Z,,18.5,,,,,0
2018-02-01T05:07:27.748Z,,18.5,,,,,0
2018-02-01T05:07:37.748Z,,18.5,,,,,0
2018-02-01T05:07:47.751Z,,18.5,,,,,0
2018-02-01T05:07:57.838Z,,18.5,,,,26.4,0
2018-02-01T05:08:07.748Z,,18.5,,,,,0
2018-02-01T05:08:17.968Z,,18.5,,,,,0
2018-02-01T05:08:27.748Z,,18.5,,,,,0
2018-02-01T05:08:37.750Z,,18.5,,,,26.5,0
2018-02-01T05:08:47.748Z,,18.5,,,,26.4,0
2018-02-01T05:08:57.841Z,,18.5,,,,,0
2018-02-01T05:09:07.748Z,,18.5,,,,,0
2018-02-01T05:09:17.857Z,,18.5,,,,,0
2018-02-01T05:09:27.749Z,,18.5,,,,,0
2018-02-01T05:09:37.749Z,,18.5,,,,,0
2018-02-01T05:09:47.754Z,,18.4,,,,,0
2018-02-01T05:09:57.842Z,,18.5,,,,,0
2018-02-01T05:10:07.752Z,,18.5,,,,,0
2018-02-01T05:10:17.759Z,,18.5,,,,,0
2018-02-01T05:10:27.749Z,,18.5,,,,,0
2018-02-01T05:10:37.749Z,,18.5,,,,,0
2018-02-01T05:10:47.748Z,,18.4,,,,,0
2018-02-01T05:10:57.838Z,,18.5,,,,,0
2018-02-01T05:11:07.749Z,,18.5,,,,,0
2018-02-01T05:11:17.771Z,,18.5,,,,,0
2018-02-01T05:11:27.751Z,,18.5,,,,,0
2018-02-01T05:11:37.749Z,,18.5,,,,,0
2018-02-01T05:11:47.752Z,,18.4,,,,,0
2018-02-01T05:11:57.839Z,,18.5,,,,,0
2018-02-01T05:12:07.749Z,,18.5,,,,,0
2018-02-01T05:12:17.749Z,,18.4,,,,,0
2018-02-01T05:12:27.750Z,,18.5,,,,26.3,0
2018-02-01T05:12:37.955Z,,18.4,,,,,0
2018-02-01T05:12:47.909Z,,18.4,,,,,0
2018-02-01T05:12:57.841Z,,18.5,,,,,0
2018-02-01T05:13:07.755Z,,18.4,,,,,0
2018-02-01T05:13:17.749Z,,18.5,,,,,0
2018-02-01T05:13:27.749Z,,18.5,,,,,0
2018-02-01T05:13:37.778Z,,18.4,,,,,0
2018-02-01T05:13:47.751Z,,18.4,,,,,0
2018-02-01T05:13:57.840Z,,18.4,,,,,0
2018-02-01T05:14:07.755Z,,18.4,,,,,0
2018-02-01T05:14:17.751Z,,18.4,,,,,0
2018-02-01T05:14:27.749Z,,18.5,,,,,0
2018-02-01T05:14:37.750Z,,18.4,,,,,0
2018-02-01T05:14:47.750Z,,18.4,,,,,0
2018-02-01T05:14:57.839Z,,18.4,,,,,0
2018-02-01T05:15:07.749Z,,18.4,,,,,0
2018-02-01T05:15:17.750Z,,18.4,,,,,0
2018-02-01T05:15:37.749Z,,18.4,,,,,0
2018-02-01T05:15:47.750Z,,18.4,,,,,0
2018-02-01T05:15:57.839Z,,18.4,,,,26.1,0
2018-02-01T05:16:07.750Z,,18.4,,,,26.3,0
2018-02-01T05:16:17.763Z,0,18.4,0,0,5,26.3,0
2018-02-01T05:16:27.749Z,,18.4,,,,,0
2018-02-01T05:16:37.751Z,,18.4,,,,,0
2018-02-01T05:16:47.749Z,,18.4,,,,26.1,0
2018-02-01T05:16:57.842Z,,18.4,,,,,0
2018-02-01T05:17:07.749Z,,18.4,,,,,0
2018-02-01T05:17:17.749Z,,18.4,,,,,0
2018-02-01T05:17:27.750Z,,18.4,,,,,0
2018-02-01T05:17:37.749Z,,18.4,,,,,0
2018-02-01T05:17:47.750Z,,18.4,,,,,0
2018-02-01T05:17:57.839Z,,18.4,,,,,0
2018-02-01T05:18:07.750Z,,18.4,,,,,0
2018-02-01T05:18:17.750Z,,18.4,,,,,0
2018-02-01T05:18:27.750Z,,18.4,,,,,0
2018-02-01T05:18:37.750Z,,18.4,,,,,0
2018-02-01T05:18:47.750Z,,18.4,,,,,0
2018-02-01T05:18:57.840Z,,18.4,,,,,0
2018-02-01T05:19:07.750Z,,18.4,,,,,0
2018-02-01T05:19:17.750Z,,18.4,,,,,0
2018-02-01T05:19:37.907Z,,18.4,,,,,0
2018-02-01T05:19:47.749Z,,18.4,,,,,0
2018-02-01T05:19:57.841Z,,18.4,,,,,0
2018-02-01T05:20:07.750Z,,18.4,,,,,0
2018-02-01T05:20:17.750Z,,18.4,,,,26,0
2018-02-01T05:20:27.750Z,,18.4,,,,26.1,0
2018-02-01T05:20:37.750Z,,18.4,,,,26,0
2018-02-01T05:20:47.750Z,,18.4,,,,,0
2018-02-01T05:20:57.840Z,,18.4,,,,,0
2018-02-01T05:21:07.752Z,,18.4,,,,,0
2018-02-01T05:21:17.828Z,,18.4,,,,,0
2018-02-01T05:21:27.750Z,,18.4,,,,,0
2018-02-01T05:21:37.750Z,,18.4,,,,,0
2018-02-01T05:21:47.750Z,,18.4,,,,,0
2018-02-01T05:21:57.840Z,,18.4,,,,,0
2018-02-01T05:22:07.750Z,,18.4,,,,,0
2018-02-01T05:22:17.750Z,,18.4,,,,,0
2018-02-01T05:22:37.750Z,,18.4,,,,,0
2018-02-01T05:22:47.752Z,,18.4,,,,,0
2018-02-01T05:22:57.841Z,,18.4,,,,,0
2018-02-01T05:23:07.752Z,,18.4,,,,,0
2018-02-01T05:23:17.751Z,,18.4,,,,,0
2018-02-01T05:23:37.755Z,,18.4,,,,,0
2018-02-01T05:23:47.764Z,,18.4,,,,26,0
2018-02-01T05:23:57.840Z,,18.4,,,,,0
2018-02-01T05:24:07.753Z,,18.4,,,,26,0
2018-02-01T05:24:17.750Z,,18.4,,,,25.9,0
2018-02-01T05:24:27.751Z,,,,,,26,
2018-02-01T05:24:37.795Z,,18.4,,,,25.9,0
2018-02-01T05:24:47.751Z,,18.4,,,,,0
2018-02-01T05:24:57.841Z,,18.4,,,,,0
2018-02-01T05:25:07.751Z,,18.4,,,,,0
2018-02-01T05:25:17.750Z,,18.4,,,,,0
2018-02-01T05:25:27.751Z,,18.4,,,,,0
2018-02-01T05:25:37.757Z,,18.4,,,,,0
2018-02-01T05:25:57.840Z,,18.4,,,,,0
2018-02-01T05:26:07.751Z,,18.4,,,,,0
2018-02-01T05:26:17.751Z,,18.4,,,,,0
2018-02-01T05:26:27.751Z,,18.4,,,,,0
2018-02-01T05:26:37.750Z,,18.4,,,,,0
2018-02-01T05:26:47.751Z,,18.4,,,,,0
2018-02-01T05:26:57.841Z,,18.4,,,,,0
2018-02-01T05:27:07.750Z,,18.4,,,,,0
2018-02-01T05:27:17.752Z,,18.4,,,,,0
2018-02-01T05:27:27.751Z,,18.4,,,,,0
2018-02-01T05:27:37.756Z,,18.4,,,,,0
2018-02-01T05:27:47.751Z,,18.4,,,,,0
2018-02-01T05:27:57.841Z,,18.4,,,,,0
2018-02-01T05:28:07.750Z,,18.4,,,,,0
2018-02-01T05:28:18.025Z,,18.4,,,,,0
2018-02-01T05:28:27.774Z,,18.4,,,,,0
2018-02-01T05:28:37.751Z,,18.4,,,,,0
2018-02-01T05:28:47.751Z,,18.4,,,,25.8,0
2018-02-01T05:28:57.845Z,,18.4,,,,,0
2018-02-01T05:29:07.751Z,,18.4,,,,,0
2018-02-01T05:29:17.751Z,,18.4,,,,,0
2018-02-01T05:29:37.752Z,,18.4,,,,,0
2018-02-01T05:29:47.751Z,,18.4,,,,,0
2018-02-01T05:29:57.841Z,,18.4,,,,,0
2018-02-01T05:30:07.750Z,0,18.4,2,,20,,54
2018-02-01T05:30:17.751Z,,18.4,,,62,27,54
2018-02-01T05:30:27.771Z,0,,2,42,,25.4,
2018-02-01T05:30:37.753Z,,18.4,,30,,28.3,54
2018-02-01T05:30:47.768Z,,18.4,,30,,27.7,54
2018-02-01T05:30:57.841Z,,18.4,,29,,26,54
2018-02-01T05:31:07.752Z,,18.4,,30,,25.1,54
2018-02-01T05:31:17.752Z,,,,29,,24.9,
2018-02-01T05:31:27.751Z,,18.4,,30,,25.4,54
2018-02-01T05:31:37.751Z,,18.4,,29,,25.9,54
2018-02-01T05:31:47.751Z,,18.4,,29,,26.4,54
2018-02-01T05:31:57.841Z,,18.4,,30,,26.6,54
2018-02-01T05:32:07.782Z,,18.4,,,,26.9,54
2018-02-01T05:32:17.752Z,,18.4,,37,,27.5,54
2018-02-01T05:32:27.753Z,,,,44,,29,
2018-02-01T05:32:37.754Z,,18.4,,52,,30.7,54
2018-02-01T05:32:47.752Z,,18.4,,59,,32.6,54
2018-02-01T05:32:57.842Z,,18.4,,67,,34,54
2018-02-01T05:33:07.782Z,,18.4,,75,,35.7,54
2018-02-01T05:33:17.751Z,,18.5,,82,,37.6,54
2018-02-01T05:33:27.752Z,,,,89,,39.7,
2018-02-01T05:33:37.751Z,,18.5,,96,,41.5,54
2018-02-01T05:33:47.754Z,,18.5,,100,,43.4,54
2018-02-01T05:33:57.842Z,,18.5,,,,44.6,54
2018-02-01T05:34:07.752Z,,18.5,,99,,45.5,54
2018-02-01T05:34:17.754Z,,18.5,,100,,46.2,54
2018-02-01T05:34:27.751Z,,18.5,,,,46.9,54
2018-02-01T05:34:37.752Z,,18.6,,,,47.8,54
2018-02-01T05:34:47.753Z,,18.6,,100,,48.7,54
2018-02-01T05:34:57.842Z,,18.6,,,,49.5,54
2018-02-01T05:35:07.752Z,,18.6,,,,50.4,54
2018-02-01T05:35:17.753Z,,18.6,,,,51.3,54
2018-02-01T05:35:27.752Z,,,,,,52.2,
2018-02-01T05:35:37.751Z,,18.8,,,,53.1,54
2018-02-01T05:35:47.752Z,,18.8,,,,54.1,54
2018-02-01T05:35:57.845Z,,,,,,55,
2018-02-01T05:36:07.783Z,,18.9,,,,56,54
2018-02-01T05:36:17.758Z,,18.9,,,,56.8,54
2018-02-01T05:36:27.753Z,,,,,,57.8,
2018-02-01T05:36:37.763Z,,18.9,,99,,58.5,54
2018-02-01T05:36:47.752Z,,19,,100,,59.4,54
2018-02-01T05:36:57.842Z,,19,,100,,60.1,54
2018-02-01T05:37:07.752Z,,19,,,,60.8,54
2018-02-01T05:37:17.752Z,,,,,,61.6,
2018-02-01T05:37:27.764Z,,19.2,,99,,62.6,54
2018-02-01T05:37:37.753Z,,19.3,,92,,63.1,54
2018-02-01T05:37:47.752Z,,19.3,,83,,62.9,54
2018-02-01T05:37:57.842Z,,19.4,,77,,62.5,54
2018-02-01T05:38:07.753Z,,19.4,,,,,54
2018-02-01T05:38:17.752Z,,19.6,,72,,62.4,54
2018-02-01T05:38:27.754Z,,19.6,,68,,62.6,54
2018-02-01T05:38:37.757Z,,19.7,,63,,,54
2018-02-01T05:38:47.753Z,,19.7,,58,,62.5,54
2018-02-01T05:38:57.842Z,,19.8,,54,,62.4,54
2018-02-01T05:39:07.752Z,,19.8,,50,,62.2,54
2018-02-01T05:39:17.753Z,,20,,49,,,54
2018-02-01T05:39:27.753Z,,20,,44,,62.4,54
2018-02-01T05:39:37.755Z,,20.1,,41,,,54
2018-02-01T05:39:47.753Z,,,,38,,62.2,
2018-02-01T05:39:57.842Z,,20.2,,37,,,54
2018-02-01T05:40:07.752Z,,20.4,,36,,,54
2018-02-01T05:40:17.754Z,,20.5,,,,,54
2018-02-01T05:40:27.753Z,,,,32,,62.2,
2018-02-01T05:40:37.753Z,,20.5,,31,,62.1,54
2018-02-01T05:40:47.753Z,,20.8,,30,,,54
2018-02-01T05:40:57.847Z,,20.8,,,,,54
2018-02-01T05:41:07.758Z,,20.9,,,,,54
2018-02-01T05:41:17.753Z,,20.9,,29,,62.2,54
2018-02-01T05:41:27.752Z,,21.1,,,,,54
2018-02-01T05:41:37.752Z,,21.2,,,,62.4,54
2018-02-01T05:41:47.753Z,,21.3,,29,,62.5,54
2018-02-01T05:41:57.844Z,,21.3,,30,,62.6,54
2018-02-01T05:42:07.752Z,,21.5,,,,,54
2018-02-01T05:42:17.764Z,,21.6,,30,,62.7,54
2018-02-01T05:42:27.752Z,,21.6,,,,,54
2018-02-01T05:42:37.753Z,,21.7,,30,,62.8,54
2018-02-01T05:42:57.844Z,,21.9,,,,,54
2018-02-01T05:43:07.753Z,,22,,,,62.9,54
2018-02-01T05:43:27.752Z,,22.1,,29,,,54
2018-02-01T05:43:37.755Z,,22.2,,,,63.1,54
2018-02-01T05:43:47.782Z,,22.4,,,,,54
2018-02-01T05:43:57.845Z,,22.5,,,,63.2,54
2018-02-01T05:44:07.753Z,,,,30,,,
2018-02-01T05:44:17.757Z,,22.6,,29,,,54
2018-02-01T05:44:28.018Z,,22.7,,,,,54
2018-02-01T05:44:37.753Z,,22.7,,30,,63.3,54
2018-02-01T05:44:47.753Z,,22.8,,29,,63.4,54
2018-02-01T05:44:57.871Z,,23,,30,,,54
2018-02-01T05:45:07.754Z,,23.1,,,,,54
2018-02-01T05:45:17.753Z,,,,29,,63.5,
2018-02-01T05:45:27.758Z,,23.2,,,,,54
2018-02-01T05:45:37.753Z,,23.3,,,,63.6,54
2018-02-01T05:45:57.843Z,,23.4,,30,,,54
2018-02-01T05:46:07.754Z,,23.6,,,,,54
2018-02-01T05:46:17.753Z,,,,29,,,
2018-02-01T05:46:27.764Z,,23.7,,,,,54
2018-02-01T05:46:37.947Z,,23.8,,,,,54
2018-02-01T05:46:47.753Z,,,,,,63.9,
2018-02-01T05:46:57.843Z,,23.9,,,,,54
2018-02-01T05:47:07.753Z,,23.9,,29,,64,54
2018-02-01T05:47:17.754Z,,24.2,,,,,54
2018-02-01T05:47:27.754Z,,24.2,,,,,54
2018-02-01T05:47:37.753Z,,24.3,,,,64.1,54
2018-02-01T05:47:47.753Z,,24.4,,30,,64.2,54
2018-02-01T05:47:57.843Z,,24.4,,,,,54
2018-02-01T05:48:07.754Z,,24.5,,29,,,54
2018-02-01T05:48:17.754Z,,,,29,,,
2018-02-01T05:48:27.753Z,,24.7,,,,,54
2018-02-01T05:48:37.753Z,,,,30,,64.4,
2018-02-01T05:48:47.753Z,,24.8,,,,,54
2018-02-01T05:48:57.843Z,,24.9,,,,64.5,54
2018-02-01T05:49:07.754Z,,25,,,,,54
2018-02-01T05:49:17.989Z,,,,29,,64.6,
2018-02-01T05:49:27.754Z,,25.1,,,,,54
2018-02-01T05:49:37.757Z,,25.3,,30,,,54
