Time,ActPow,PrimTSet,HwTOutlet,HwTSet,ChActive,HwActive,PrimT
2018-01-12T00:00:09.368Z,,,23.9,0,,,38
2018-01-12T00:00:19.367Z,,,23.9,0,,,
2018-01-12T00:00:29.368Z,,,23.9,0,,,
2018-01-12T00:00:39.368Z,,,23.9,0,,,
2018-01-12T00:00:49.367Z,,,23.9,0,,,
2018-01-12T00:00:59.527Z,,,23.9,0,,,
2018-01-12T00:01:09.369Z,,,23.9,0,,,
2018-01-12T00:01:19.367Z,,,23.9,0,,,
2018-01-12T00:01:29.368Z,,,23.9,0,,,
2018-01-12T00:01:39.372Z,,,23.8,0,,,
2018-01-12T00:01:49.367Z,,,23.8,0,,,37.9
2018-01-12T00:02:09.368Z,,,23.8,0,,,
2018-01-12T00:02:19.367Z,,,23.8,0,,,
2018-01-12T00:02:29.367Z,,,23.8,0,,,
2018-01-12T00:02:39.368Z,,,23.8,0,,,
2018-01-12T00:02:49.368Z,,,23.8,0,,,
2018-01-12T00:03:04.391Z,,,23.8,0,,,
2018-01-12T00:03:09.368Z,,,23.8,0,,,
2018-01-12T00:03:19.369Z,,,23.7,0,,,
2018-01-12T00:03:29.368Z,,,23.7,0,,,
2018-01-12T00:03:39.368Z,,,23.7,0,,,
2018-01-12T00:03:49.368Z,,,23.7,0,,,37.8
2018-01-12T00:03:59.370Z,,,23.7,0,,,
2018-01-12T00:04:09.368Z,,,23.7,0,,,
2018-01-12T00:04:19.368Z,,,23.7,0,,,
2018-01-12T00:04:29.368Z,,,23.7,0,,,
2018-01-12T00:04:39.379Z,,,23.7,0,,,
2018-01-12T00:04:49.367Z,,,23.7,0,,,
2018-01-12T00:04:59.368Z,,,23.7,0,,,
2018-01-12T00:05:09.379Z,,,23.6,0,,,37.7
2018-01-12T00:05:19.382Z,,,23.6,0,,,37.8
2018-01-12T00:05:29.368Z,,,,,,,37.7
2018-01-12T00:05:39.379Z,,,23.6,0,,,
2018-01-12T00:05:49.367Z,,,23.6,0,,,
2018-01-12T00:05:59.378Z,,,23.6,0,,,
2018-01-12T00:06:09.383Z,,,23.6,0,,,
2018-01-12T00:06:19.369Z,,,23.6,0,,,
2018-01-12T00:06:29.371Z,,,23.6,0,,,
2018-01-12T00:06:39.377Z,,,23.6,0,,,
2018-01-12T00:06:59.377Z,,,23.4,0,,,37.6
2018-01-12T00:07:09.378Z,,,23.4,0,,,
2018-01-12T00:07:19.376Z,,,23.4,0,,,
2018-01-12T00:07:29.563Z,,,23.4,0,,,
2018-01-12T00:07:39.371Z,,,23.4,0,,,
2018-01-12T00:07:59.400Z,,,23.4,0,,,
2018-01-12T00:08:09.379Z,,,23.4,0,,,
2018-01-12T00:08:19.515Z,,,23.4,0,,,
2018-01-12T00:08:29.375Z,,,23.4,0,,,
2018-01-12T00:08:39.414Z,,,23.3,0,,,
2018-01-12T00:08:49.377Z,,,,,,,37.5
2018-01-12T00:08:59.378Z,,,23.3,0,,,
2018-01-12T00:09:09.375Z,,,23.3,0,,,
2018-01-12T00:09:19.375Z,,,23.3,0,,,
2018-01-12T00:09:29.369Z,,,23.3,0,,,
2018-01-12T00:09:39.414Z,,,23.3,0,,,
2018-01-12T00:09:49.371Z,,,23.3,0,,,
2018-01-12T00:09:59.553Z,,,23.3,0,,,
2018-01-12T00:10:09.375Z,,,23.3,0,,,
2018-01-12T00:10:19.378Z,,,23.3,0,,,
2018-01-12T00:10:29.369Z,,,23.2,0,,,
2018-01-12T00:10:39.375Z,,,23.2,0,,,37.4
2018-01-12T00:10:49.373Z,,,23.2,0,,,
2018-01-12T00:10:59.377Z,,,23.2,0,,,
2018-01-12T00:11:09.555Z,,,23.2,0,,,
2018-01-12T00:11:29.385Z,,,23.2,0,,,
2018-01-12T00:11:39.374Z,,,23.2,0,,,
2018-01-12T00:12:04.470Z,,,23.2,0,,,
2018-01-12T00:12:09.380Z,,,23.2,0,,,37.3
2018-01-12T00:12:19.373Z,,,23.2,0,,,
2018-01-12T00:12:39.373Z,,,23.2,0,,,
2018-01-12T00:12:49.373Z,,,23.1,0,,,
2018-01-12T00:13:14.420Z,,,23.2,0,,,
2018-01-12T00:13:19.375Z,,,23.1,0,,,
2018-01-12T00:13:39.414Z,,,23.2,0,,,37.2
2018-01-12T00:13:49.375Z,,,23.1,0,,,
2018-01-12T00:13:59.413Z,,,23.1,0,,,
2018-01-12T00:14:09.369Z,,,23.1,0,,,
2018-01-12T00:14:19.371Z,,,23.1,0,,,
2018-01-12T00:14:29.504Z,,,23.1,0,,,
2018-01-12T00:14:39.371Z,,,23.1,0,,,
2018-01-12T00:14:59.373Z,,0,34.3,0,0,0,38.1
2018-01-12T00:15:09.415Z,,,,,0,0,36.8
2018-01-12T00:15:19.372Z,,,35.3,0,,,36.9
2018-01-12T00:15:29.370Z,,,35.2,0,,,
2018-01-12T00:15:39.415Z,,,35.1,0,,,36.8
2018-01-12T00:15:49.414Z,,,34.8,0,,,
2018-01-12T00:15:59.414Z,,,34.6,0,,,
2018-01-12T00:16:09.371Z,,5,,,,,36.7
2018-01-12T00:16:19.370Z,,,34.4,0,,,
2018-01-12T00:16:39.415Z,,,34.2,0,,,36.6
2018-01-12T00:16:49.499Z,,,34.1,0,,,
2018-01-12T00:16:59.369Z,,,33.8,0,,,
2018-01-12T00:17:09.414Z,,,33.7,0,,,
2018-01-12T00:17:19.415Z,,,,,,,36.5
2018-01-12T00:17:29.380Z,,,33.4,0,,,
2018-01-12T00:17:39.415Z,,,33.3,0,,,
2018-01-12T00:17:59.413Z,,,33.1,0,,,36.4
2018-01-12T00:18:09.370Z,,,32.8,0,,,
2018-01-12T00:18:29.381Z,,,32.6,0,,,
2018-01-12T00:18:49.413Z,,,32.5,0,,,
2018-01-12T00:18:59.408Z,,,32.3,0,,,
2018-01-12T00:19:19.372Z,,,32.2,0,,,36.3
2018-01-12T00:19:29.378Z,,,32.1,0,,,
2018-01-12T00:19:39.407Z,,,32,0,,,
2018-01-12T00:19:49.412Z,,,31.8,0,,,
2018-01-12T00:20:09.375Z,,,31.6,0,,,
2018-01-12T00:20:19.378Z,,,31.4,0,,,
2018-01-12T00:20:29.371Z,,,31.3,0,,,
2018-01-12T00:20:49.412Z,,,31.2,0,,,36.2
2018-01-12T00:20:59.371Z,,,30.9,0,,,
2018-01-12T00:21:19.407Z,,,30.8,0,,,
2018-01-12T00:21:29.377Z,,,30.7,0,,,
2018-01-12T00:21:39.374Z,,,30.6,0,,,
2018-01-12T00:21:59.376Z,,,30.3,0,,,
2018-01-12T00:22:09.406Z,,,30.3,0,,,
2018-01-12T00:22:29.378Z,,,30.1,0,,,
2018-01-12T00:22:39.418Z,,,30.1,0,,,36.1
2018-01-12T00:22:49.407Z,,,30,0,,,
2018-01-12T00:22:59.407Z,,,30,0,,,
2018-01-12T00:23:09.375Z,,,29.8,0,,,
2018-01-12T00:23:19.407Z,,,29.6,0,,,
2018-01-12T00:23:39.534Z,,,29.5,0,,,
2018-01-12T00:23:49.372Z,,,,,,,36
2018-01-12T00:24:04.583Z,,,29.3,0,,,
2018-01-12T00:24:09.374Z,,,29.2,0,,,
2018-01-12T00:24:29.375Z,,,29.1,0,,,
2018-01-12T00:24:49.372Z,,,29,0,,,
2018-01-12T00:24:59.373Z,,,28.9,0,,,
2018-01-12T00:25:09.407Z,,,,,,,36
2018-01-12T00:25:19.392Z,,,28.9,0,,,35.9
2018-01-12T00:25:29.376Z,,,28.7,0,,,
2018-01-12T00:25:49.408Z,,,28.6,0,,,
2018-01-12T00:25:59.371Z,,,28.5,0,,,
2018-01-12T00:26:19.375Z,,,28.4,0,,,
2018-01-12T00:26:29.376Z,,,28.4,0,,,
2018-01-12T00:26:39.373Z,,,28.3,0,,,35.8
2018-01-12T00:26:59.370Z,,,28.1,0,,,
2018-01-12T00:27:09.376Z,,,28,0,,,
2018-01-12T00:27:29.480Z,,,27.9,0,,,
2018-01-12T00:27:39.372Z,,,27.9,0,,,
2018-01-12T00:27:49.371Z,,,27.8,0,,,
2018-01-12T00:28:09.393Z,,,27.7,0,,,
2018-01-12T00:28:19.395Z,,,27.5,0,,,35.7
2018-01-12T00:28:39.373Z,,,27.5,0,,,
2018-01-12T00:28:49.478Z,,,27.4,0,,,
2018-01-12T00:28:59.407Z,,,27.4,0,,,
2018-01-12T00:29:09.371Z,,,27.3,0,,,
2018-01-12T00:29:19.409Z,,,27.3,0,,,
2018-01-12T00:29:29.740Z,,,27.2,0,,,
2018-01-12T00:29:39.409Z,,,27.2,0,,,
2018-01-12T00:29:49.627Z,,,27.1,0,,,35.6
2018-01-12T00:29:59.477Z,,,27.1,0,,,
2018-01-12T00:30:09.380Z,,,27.1,0,,,
2018-01-12T00:30:19.372Z,,,26.9,0,,,
2018-01-12T00:30:29.381Z,,,26.9,0,,,
2018-01-12T00:30:39.378Z,,,26.8,0,,,
2018-01-12T00:30:49.411Z,,,26.7,0,,,
2018-01-12T00:31:09.372Z,,,26.7,0,,,35.5
2018-01-12T00:31:19.374Z,,,26.6,0,,,
2018-01-12T00:31:39.379Z,,,26.6,0,,,
2018-01-12T00:31:49.371Z,,,26.5,0,,,
2018-01-12T00:31:59.410Z,,,26.5,0,,,
2018-01-12T00:32:09.378Z,,,26.5,0,,,
2018-01-12T00:32:19.379Z,,,26.3,0,,,
2018-01-12T00:32:29.443Z,,,26.2,0,,,
2018-01-12T00:32:49.390Z,,,26.2,0,,,35.4
2018-01-12T00:32:59.374Z,,,26.1,0,,,
2018-01-12T00:33:19.380Z,,,26.1,0,,,
2018-01-12T00:33:29.385Z,,,26.1,0,,,
2018-01-12T00:33:39.380Z,,,26,0,,,
2018-01-12T00:33:49.375Z,,,26,0,,,
2018-01-12T00:33:59.378Z,,,26,0,,,
2018-01-12T00:34:09.389Z,,,25.9,0,,,
2018-01-12T00:34:24.586Z,,,25.7,0,,,
2018-01-12T00:34:29.403Z,,,,,,,35.3
2018-01-12T00:34:39.377Z,,,25.7,0,,,
2018-01-12T00:34:49.378Z,,,25.7,0,,,
2018-01-12T00:34:59.373Z,,,25.7,0,,,
2018-01-12T00:35:09.390Z,,,25.6,0,,,
2018-01-12T00:35:19.374Z,,,25.6,0,,,
2018-01-12T00:35:29.377Z,,,25.6,0,,,
2018-01-12T00:35:39.374Z,,,25.5,0,,,
2018-01-12T00:35:49.419Z,,,25.5,0,,,
2018-01-12T00:36:04.509Z,,,25.4,0,,,
2018-01-12T00:36:09.399Z,,,,,,,35.2
2018-01-12T00:36:19.373Z,,,25.4,0,,,
2018-01-12T00:36:29.962Z,,,25.4,0,,,
2018-01-12T00:36:39.381Z,,,25.3,0,,,
2018-01-12T00:36:49.390Z,,,25.3,0,,,
2018-01-12T00:36:59.380Z,,,25.3,0,,,
2018-01-12T00:37:09.398Z,,,25.3,0,,,
2018-01-12T00:37:19.412Z,,,25.1,0,,,
2018-01-12T00:37:29.374Z,,,25.1,0,,,
2018-01-12T00:37:39.376Z,,,25.1,0,,,
2018-01-12T00:37:49.375Z,,,25,0,,,
2018-01-12T00:37:59.372Z,,,25,0,,,35.1
2018-01-12T00:38:09.373Z,,,25,0,,,
2018-01-12T00:38:19.382Z,,,25,0,,,
2018-01-12T00:38:29.384Z,,,24.9,0,,,
2018-01-12T00:38:39.373Z,,,24.9,0,,,
2018-01-12T00:38:49.413Z,,,24.9,0,,,
2018-01-12T00:38:59.406Z,,,24.9,0,,,
2018-01-12T00:39:09.375Z,,,24.8,0,,,
2018-01-12T00:39:19.391Z,,,24.8,0,,,
2018-01-12T00:39:29.414Z,,,24.8,0,,,35.1
2018-01-12T00:39:39.384Z,,,24.8,0,,,34.9
2018-01-12T00:39:49.627Z,,,24.7,0,,,
2018-01-12T00:39:59.383Z,,,24.7,0,,,
2018-01-12T00:40:09.425Z,,,24.7,0,,,
2018-01-12T00:40:19.377Z,,,24.7,0,,,
2018-01-12T00:40:29.390Z,,,24.5,0,,,
2018-01-12T00:40:39.374Z,,,24.5,0,,,
2018-01-12T00:40:49.396Z,,,24.5,0,,,
2018-01-12T00:40:59.402Z,,,24.5,0,,,
2018-01-12T00:41:09.382Z,,,24.4,0,,,
2018-01-12T00:41:19.397Z,,,24.4,0,,,
2018-01-12T00:41:29.379Z,,,24.4,0,,,34.8
2018-01-12T00:41:39.375Z,,,24.4,0,,,34.8
2018-01-12T00:41:49.382Z,,,24.4,0,,,
2018-01-12T00:41:59.458Z,,,24.3,0,,,
2018-01-12T00:42:09.376Z,,,24.3,0,,,
2018-01-12T00:42:19.414Z,,,24.3,0,,,
2018-01-12T00:42:29.555Z,,,24.3,0,,,
2018-01-12T00:42:44.485Z,,,24.2,0,,,
2018-01-12T00:42:49.373Z,,,24.2,0,,,
2018-01-12T00:42:59.374Z,,,24.2,0,,,
2018-01-12T00:43:09.599Z,,,24.2,0,,,
2018-01-12T00:43:19.373Z,,,24.2,0,,,
2018-01-12T00:43:29.382Z,,,24.2,0,,,34.7
2018-01-12T00:43:39.621Z,,,24,0,,,
2018-01-12T00:43:49.376Z,,,24,0,,,
2018-01-12T00:43:59.384Z,,,24,0,,,
2018-01-12T00:44:09.378Z,,,24,0,,,
2018-01-12T00:44:19.376Z,,,23.9,0,,,
2018-01-12T00:44:29.373Z,,,23.9,0,,,
2018-01-12T00:44:39.373Z,,,23.9,0,,,
2018-01-12T00:44:49.375Z,,,23.9,0,,,
2018-01-12T00:44:59.374Z,0,5,23.9,0,0,0,34.7
2018-01-12T00:45:09.374Z,,,23.8,0,,,
2018-01-12T00:45:19.375Z,,,23.8,0,,,34.6
2018-01-12T00:45:29.373Z,,,23.8,0,,,
2018-01-12T00:45:39.375Z,,,23.8,0,,,
2018-01-12T00:45:49.601Z,,,23.8,0,,,
2018-01-12T00:45:59.375Z,,,23.8,0,,,
2018-01-12T00:46:09.375Z,,,23.7,0,,,
2018-01-12T00:46:19.383Z,,,23.7,0,,,
2018-01-12T00:46:29.374Z,,,23.7,0,,,
2018-01-12T00:46:39.376Z,,,23.7,0,,,
2018-01-12T00:46:49.374Z,,,23.7,0,,,
2018-01-12T00:46:59.375Z,,,23.6,0,,,
2018-01-12T00:47:09.375Z,,,23.6,0,,,
2018-01-12T00:47:19.600Z,,,23.6,0,,,34.5
2018-01-12T00:47:29.374Z,,,23.6,0,,,
2018-01-12T00:47:39.375Z,,,23.6,0,,,
2018-01-12T00:47:49.378Z,,,23.6,0,,,
2018-01-12T00:47:59.377Z,,,23.6,0,,,
2018-01-12T00:48:09.375Z,,,23.4,0,,,
2018-01-12T00:48:19.379Z,,,23.4,0,,,
2018-01-12T00:48:29.374Z,,,23.4,0,,,
2018-01-12T00:48:39.375Z,,,23.4,0,,,
2018-01-12T00:48:49.375Z,,,23.4,0,,,
2018-01-12T00:48:59.374Z,,,23.3,0,,,
2018-01-12T00:49:09.375Z,,,23.3,0,,,
2018-01-12T00:49:19.376Z,,,23.3,0,,,34.4
2018-01-12T00:49:29.374Z,,,23.3,0,,,
2018-01-12T00:49:39.378Z,,,23.3,0,,,
2018-01-12T00:49:49.590Z,,,23.3,0,,,
2018-01-12T00:49:59.375Z,,,23.3,0,,,
2018-01-12T00:50:09.374Z,,,23.2,0,,,
2018-01-12T00:50:19.374Z,,,23.2,0,,,
2018-01-12T00:50:29.375Z,,,23.2,0,,,
2018-01-12T00:50:39.463Z,,,23.2,0,,,
2018-01-12T00:50:49.404Z,,,23.2,0,,,
2018-01-12T00:50:59.377Z,,,23.2,0,,,
2018-01-12T00:51:09.375Z,,,23.2,0,,,
2018-01-12T00:51:19.375Z,,,23.1,0,,,34.3
2018-01-12T00:51:29.590Z,,,23.1,0,,,
2018-01-12T00:51:39.375Z,,,23.1,0,,,
2018-01-12T00:51:49.374Z,,,23.1,0,,,
2018-01-12T00:51:59.380Z,,,23.1,0,,,
2018-01-12T00:52:09.375Z,,,23.1,0,,,
2018-01-12T00:52:19.375Z,,,31.8,0,,,
2018-01-12T00:52:29.384Z,,,32.3,0,,,
2018-01-12T00:52:39.376Z,,,29.5,0,,,
2018-01-12T00:52:54.578Z,,,25.9,0,,,34.2
2018-01-12T00:52:59.381Z,,,22.1,0,,,
2018-01-12T00:53:09.386Z,,,20,0,,,
2018-01-12T00:53:19.380Z,,,18.5,0,,,34.1
2018-01-12T00:53:29.386Z,,0,17.3,54,0,0,31.2
2018-01-12T00:53:39.384Z,,,17.3,0,,,32.1
2018-01-12T00:53:49.376Z,,,17.4,0,,,32
2018-01-12T00:53:59.377Z,,,17.5,0,,,31.9
2018-01-12T00:54:09.375Z,,,17.5,0,,,
2018-01-12T00:54:19.387Z,,,17.5,0,,,
2018-01-12T00:54:29.534Z,,,17.5,0,,,
2018-01-12T00:54:39.381Z,,5,17.5,0,,,
2018-01-12T00:54:49.380Z,,,17.7,0,,,
2018-01-12T00:54:59.378Z,,,17.7,0,,,
2018-01-12T00:55:09.375Z,,,17.8,0,,,
2018-01-12T00:55:19.532Z,,,17.8,0,,,31.8
2018-01-12T00:55:29.379Z,,,17.8,0,,,
2018-01-12T00:55:39.384Z,,,17.8,0,,,
2018-01-12T00:55:49.376Z,,,17.9,0,,,
2018-01-12T00:55:59.414Z,,,17.9,0,,,
2018-01-12T00:56:09.392Z,,,17.9,0,,,
2018-01-12T00:56:19.375Z,,,17.9,0,,,
2018-01-12T00:56:29.622Z,,,17.9,0,,,
2018-01-12T00:56:39.378Z,,,18.1,0,,,
2018-01-12T00:56:49.375Z,,,18.1,0,,,
2018-01-12T00:56:59.376Z,,,18.1,0,,,
2018-01-12T00:57:09.375Z,,,18.1,0,,,
2018-01-12T00:57:19.376Z,,,18.2,0,,,
2018-01-12T00:57:29.378Z,,,18.2,0,,,
2018-01-12T00:57:39.384Z,,,18.2,0,,,
2018-01-12T00:57:49.377Z,,,18.2,0,,,
2018-01-12T00:57:59.376Z,,,18.4,0,,,
2018-01-12T00:58:09.378Z,,,18.4,0,,,
2018-01-12T00:58:19.375Z,,,18.4,0,,,
2018-01-12T00:58:29.379Z,,,18.4,0,,,
2018-01-12T00:58:39.383Z,,,18.4,0,,,
2018-01-12T00:58:49.376Z,,,18.5,0,,,
2018-01-12T00:58:59.377Z,,,18.5,0,,,
2018-01-12T00:59:09.375Z,,,18.5,0,,,
2018-01-12T00:59:19.376Z,,,18.5,0,,,
2018-01-12T00:59:29.377Z,,,18.5,0,,,31.7
2018-01-12T00:59:39.574Z,,,18.5,0,,,
2018-01-12T00:59:49.377Z,,,18.6,0,,,
2018-01-12T00:59:59.376Z,,,18.6,0,,,
2018-01-12T01:00:09.376Z,,,18.6,0,,,
2018-01-12T01:00:19.379Z,,,18.6,0,,,
2018-01-12T01:00:29.376Z,,,18.6,0,,,
2018-01-12T01:00:39.525Z,,,18.8,0,,,
2018-01-12T01:00:49.376Z,,,18.8,0,,,
2018-01-12T01:00:59.376Z,,,18.8,0,,,
2018-01-12T01:01:09.386Z,,,18.8,0,,,
2018-01-12T01:01:19.377Z,,,18.8,0,,,
2018-01-12T01:01:29.378Z,,,18.8,0,,,
2018-01-12T01:01:39.381Z,,,18.8,0,,,
2018-01-12T01:01:49.377Z,,,18.9,0,,,
2018-01-12T01:01:59.382Z,,,18.9,0,,,31.6
2018-01-12T01:02:09.377Z,,,18.9,0,,,
2018-01-12T01:02:24.476Z,,,18.9,0,,,
2018-01-12T01:02:29.381Z,,,18.9,0,,,
2018-01-12T01:02:39.377Z,,,18.9,0,,,
2018-01-12T01:02:49.384Z,,,19,0,,,
2018-01-12T01:02:59.438Z,,,19,0,,,
2018-01-12T01:03:09.377Z,,,19,0,,,
2018-01-12T01:03:19.379Z,,,19,0,,,
2018-01-12T01:03:29.376Z,,,19,0,,,
2018-01-12T01:03:39.379Z,,,19,0,,,
2018-01-12T01:03:49.382Z,,,19,0,,,
2018-01-12T01:03:59.517Z,,,19,0,,,
2018-01-12T01:04:09.377Z,,,19,0,,,
2018-01-12T01:04:19.376Z,,,19.2,0,,,31.5
2018-01-12T01:04:29.377Z,,,19.2,0,,,
2018-01-12T01:04:39.386Z,,,19.2,0,,,
2018-01-12T01:04:49.376Z,,,19.2,0,,,
2018-01-12T01:04:59.379Z,,,19.2,0,,,
2018-01-12T01:05:09.520Z,,,19.2,0,,,
2018-01-12T01:05:19.384Z,,,19.2,0,,,
2018-01-12T01:05:29.491Z,,,19.2,0,,,
2018-01-12T01:05:39.381Z,,,19.3,0,,,
2018-01-12T01:05:49.567Z,,,19.3,0,,,
2018-01-12T01:05:59.376Z,,,19.3,0,,,
2018-01-12T01:06:09.380Z,,,19.3,0,,,
2018-01-12T01:06:19.376Z,,,19.3,0,,,
2018-01-12T01:06:29.378Z,,,19.3,0,,,
2018-01-12T01:06:39.380Z,,,19.3,0,,,31.4
2018-01-12T01:06:49.377Z,,,19.3,0,,,
2018-01-12T01:06:59.380Z,,,19.3,0,,,
2018-01-12T01:07:09.378Z,,,19.3,0,,,
2018-01-12T01:07:19.376Z,,,19.3,0,,,
2018-01-12T01:07:29.378Z,,,19.4,0,,,
2018-01-12T01:07:39.400Z,,,19.4,0,,,
2018-01-12T01:07:49.379Z,,,19.4,0,,,
2018-01-12T01:07:59.377Z,,,19.4,0,,,
2018-01-12T01:08:09.378Z,,,19.4,0,,,
2018-01-12T01:08:19.379Z,,,19.4,0,,,
2018-01-12T01:08:29.383Z,,,19.4,0,,,
2018-01-12T01:08:39.418Z,,,19.4,0,,,
2018-01-12T01:08:49.381Z,,,19.4,0,,,
2018-01-12T01:08:59.395Z,,,19.4,0,,,31.3
2018-01-12T01:09:09.381Z,,,19.4,0,,,
2018-01-12T01:09:19.377Z,,,19.6,0,,,
2018-01-12T01:09:29.380Z,,,19.4,0,,,
2018-01-12T01:09:39.379Z,,,19.6,0,,,
2018-01-12T01:09:49.380Z,,,19.6,0,,,
2018-01-12T01:10:04.483Z,,,19.6,0,,,
2018-01-12T01:10:09.377Z,,,19.6,0,,,
2018-01-12T01:10:19.380Z,,,19.6,0,,,
2018-01-12T01:10:29.412Z,,,19.6,0,,,
2018-01-12T01:10:39.382Z,,,19.6,0,,,
2018-01-12T01:10:49.441Z,,,19.6,0,,,
2018-01-12T01:10:59.391Z,,,19.6,0,,,31.2
2018-01-12T01:11:09.382Z,,,19.6,0,,,
2018-01-12T01:11:19.383Z,,,19.6,0,,,
2018-01-12T01:11:29.380Z,,,19.6,0,,,
2018-01-12T01:11:39.381Z,,,19.6,0,,,
2018-01-12T01:11:49.391Z,,,19.6,0,,,
2018-01-12T01:11:59.379Z,,,19.7,0,,,
2018-01-12T01:12:09.383Z,,,19.7,0,,,
2018-01-12T01:12:19.384Z,,,19.7,0,,,
2018-01-12T01:12:29.384Z,,,19.7,0,,,
2018-01-12T01:12:39.383Z,,,19.7,0,,,
2018-01-12T01:12:49.390Z,,,19.7,0,,,
2018-01-12T01:12:59.395Z,,,19.7,0,,,
2018-01-12T01:13:09.382Z,,,19.7,0,,,
2018-01-12T01:13:19.381Z,,,19.7,0,,,
2018-01-12T01:13:29.378Z,,,19.7,0,,,
2018-01-12T01:13:39.387Z,,,19.7,0,,,
2018-01-12T01:13:49.377Z,,,19.7,0,,,
2018-01-12T01:13:59.435Z,,,19.7,0,,,31.1
2018-01-12T01:14:09.378Z,,,19.7,0,,,
2018-01-12T01:14:19.383Z,,,19.7,0,,,
2018-01-12T01:14:29.506Z,,,19.7,0,,,
2018-01-12T01:14:39.698Z,,,19.7,0,,,
2018-01-12T01:14:49.381Z,,,19.7,0,,,
2018-01-12T01:14:59.389Z,,,19.7,0,,,
2018-01-12T01:15:09.390Z,,,19.7,0,,,
2018-01-12T01:15:19.381Z,,,19.7,0,,,
2018-01-12T01:15:29.389Z,,,19.8,0,,,
2018-01-12T01:15:39.411Z,,,19.8,0,,,
2018-01-12T01:15:49.381Z,,,19.8,0,,,
2018-01-12T01:15:59.430Z,,,19.8,0,,,30.9
2018-01-12T01:16:09.395Z,,,19.8,0,,,30.9
2018-01-12T01:16:24.619Z,,,19.8,0,,,
2018-01-12T01:16:29.377Z,,,19.8,0,,,
2018-01-12T01:16:39.388Z,,,19.8,0,,,
2018-01-12T01:16:49.399Z,,,19.8,0,,,
2018-01-12T01:16:59.388Z,,,19.8,0,,,
2018-01-12T01:17:09.388Z,,,19.8,0,,,
2018-01-12T01:17:19.678Z,,,19.8,0,,,
2018-01-12T01:17:29.379Z,,,19.8,0,,,
2018-01-12T01:17:39.389Z,,,19.8,0,,,
2018-01-12T01:17:49.380Z,,,19.8,0,,,
2018-01-12T01:17:59.387Z,,,19.8,0,,,
2018-01-12T01:18:09.427Z,,,19.8,0,,,
2018-01-12T01:18:19.384Z,,,19.8,0,,,
2018-01-12T01:18:29.382Z,,,19.8,0,,,
2018-01-12T01:18:39.388Z,,,19.8,0,,,
2018-01-12T01:18:49.378Z,,,19.8,0,,,30.8
2018-01-12T01:18:59.388Z,,,19.8,0,,,
2018-01-12T01:19:09.388Z,,,19.8,0,,,
2018-01-12T01:19:19.383Z,,,19.8,0,,,
2018-01-12T01:19:29.396Z,,,19.8,0,,,
2018-01-12T01:19:39.386Z,,,19.8,0,,,
2018-01-12T01:19:49.379Z,,,19.8,0,,,
2018-01-12T01:19:59.425Z,,,19.8,0,,,
2018-01-12T01:20:09.386Z,,,19.8,0,,,
2018-01-12T01:20:19.378Z,,,20,0,,,
2018-01-12T01:20:29.385Z,,,19.8,0,,,
2018-01-12T01:20:39.424Z,,,20,0,,,
2018-01-12T01:20:49.424Z,,,20,0,,,
2018-01-12T01:20:59.379Z,,,19.8,0,,,
2018-01-12T01:21:09.424Z,,,20,0,,,
2018-01-12T01:21:19.379Z,,,20,0,,,30.7
2018-01-12T01:21:29.380Z,,,20,0,,,
2018-01-12T01:21:39.382Z,,,20,0,,,
2018-01-12T01:21:49.424Z,,,20,0,,,
2018-01-12T01:21:59.383Z,,,20,0,,,
2018-01-12T01:22:09.424Z,,,20,0,,,
2018-01-12T01:22:19.379Z,,,20,0,,,
2018-01-12T01:22:29.382Z,,,20,0,,,
2018-01-12T01:22:39.385Z,,,20,0,,,
2018-01-12T01:22:49.390Z,,,20,0,,,
2018-01-12T01:22:59.379Z,,,20,0,,,
2018-01-12T01:23:09.424Z,,,20,0,,,
2018-01-12T01:23:19.378Z,,,20,0,,,
2018-01-12T01:23:34.694Z,,,20,0,,,
2018-01-12T01:23:39.425Z,,,20,0,,,
2018-01-12T01:23:49.389Z,,,20,0,,,30.6
2018-01-12T01:23:59.380Z,,,20,0,,,30.7
2018-01-12T01:24:09.424Z,,,20,0,,,30.6
2018-01-12T01:24:19.379Z,,,20,0,,,
2018-01-12T01:24:29.393Z,,,20,0,,,
2018-01-12T01:24:39.383Z,,,20,0,,,
2018-01-12T01:24:49.728Z,,,20,0,,,
2018-01-12T01:24:59.379Z,,,20,0,,,
2018-01-12T01:25:09.383Z,,,20,0,,,
2018-01-12T01:25:19.380Z,,,20,0,,,
2018-01-12T01:25:29.379Z,,,20,0,,,
2018-01-12T01:25:39.426Z,,,20,0,,,
2018-01-12T01:25:49.384Z,,,20,0,,,
2018-01-12T01:25:59.379Z,,,20,0,,,
2018-01-12T01:26:09.425Z,,,20,0,,,
2018-01-12T01:26:19.379Z,,,20,0,,,
2018-01-12T01:26:29.384Z,,,20,0,,,
2018-01-12T01:26:39.425Z,,,20,0,,,
2018-01-12T01:26:49.427Z,,,20,0,,,
2018-01-12T01:26:59.382Z,,,20,0,,,30.5
2018-01-12T01:27:09.425Z,,,20,0,,,
2018-01-12T01:27:19.380Z,,,20,0,,,
2018-01-12T01:27:29.401Z,,,20,0,,,
2018-01-12T01:27:39.478Z,,,20,0,,,
2018-01-12T01:27:49.424Z,,,20,0,,,
2018-01-12T01:27:59.430Z,,,20,0,,,
2018-01-12T01:28:09.382Z,,,20,0,,,
