Time,PrimTSet,ChActive,ActPow,HwTSet,PrimT,HwActive,HwTOutlet
2017-12-21T06:21:19.946Z,,,29,54,49.3,,30.1
2017-12-21T06:21:29.946Z,,,,54,49.4,,30.1
2017-12-21T06:21:39.946Z,49,,,54,49.5,,30.1
2017-12-21T06:21:49.946Z,,,30,54,49.7,,30.1
2017-12-21T06:21:59.946Z,50,,29,54,49.8,,30.1
2017-12-21T06:22:09.946Z,0,0,30,54,50.1,2,30.1
2017-12-21T06:22:19.957Z,,0,0,54,53.2,0,39.3
2017-12-21T06:22:29.957Z,,,,54,50.9,,38.1
2017-12-21T06:22:39.946Z,,,,54,50.5,,38
2017-12-21T06:22:49.965Z,,,,54,50.4,,37.9
2017-12-21T06:22:59.946Z,,,,54,50.3,,37.8
2017-12-21T06:23:09.974Z,,,,54,50.2,,37.7
2017-12-21T06:23:19.947Z,49,1,,54,50.1,0,37.7
2017-12-21T06:23:29.957Z,0,0,44,54,48,2,46.9
2017-12-21T06:23:39.959Z,,,52,54,48.3,,37.2
2017-12-21T06:23:49.946Z,,,,54,49.1,,47.6
2017-12-21T06:23:59.947Z,,,76,54,51.2,,48.6
2017-12-21T06:24:09.947Z,,,74,54,53.4,,51.1
2017-12-21T06:24:19.946Z,,,70,54,55.2,,53.3
2017-12-21T06:24:29.946Z,,,66,54,56.3,,54.6
2017-12-21T06:24:39.946Z,,,54,54,,,55
2017-12-21T06:24:49.946Z,,,49,54,54.9,,54.7
2017-12-21T06:24:59.946Z,,,51,54,54.6,,53.8
2017-12-21T06:25:09.947Z,,,53,54,54.3,,53.5
2017-12-21T06:25:22.418Z,,0,0,54,54,0,53.3
2017-12-21T06:25:29.946Z,,,,54,53.3,,52.9
2017-12-21T06:25:39.947Z,,,,54,53.2,,52.5
2017-12-21T06:25:49.946Z,,,,54,53.1,,52.3
2017-12-21T06:25:59.946Z,,,,54,,,52.1
2017-12-21T06:26:09.949Z,,,,54,53,,51.9
2017-12-21T06:26:19.946Z,49,1,,54,,0,51.6
2017-12-21T06:26:29.947Z,,,,54,53.8,,51.4
2017-12-21T06:26:39.958Z,,,,54,48.9,,51.2
2017-12-21T06:26:49.947Z,,,,54,46.6,,51
2017-12-21T06:26:59.947Z,,,,54,44.8,,50.8
2017-12-21T06:27:09.948Z,,,,54,43.7,,50.6
2017-12-21T06:27:19.947Z,,,,54,42.9,,50.3
2017-12-21T06:27:29.960Z,,1,43,54,45.1,0,50.1
2017-12-21T06:27:39.948Z,,,32,54,48.5,,49.9
2017-12-21T06:27:49.959Z,,,30,54,48.9,,49.7
2017-12-21T06:27:59.947Z,,,,54,49,,49.4
2017-12-21T06:28:09.947Z,,,29,54,49.1,,49.2
2017-12-21T06:28:19.947Z,,,,54,49.3,,49
2017-12-21T06:28:29.947Z,,,,54,49.4,,48.8
2017-12-21T06:28:39.947Z,,,,54,49.6,,48.5
2017-12-21T06:28:49.947Z,,,30,54,,,48.4
2017-12-21T06:28:59.947Z,,,29,54,49.7,,48.1
2017-12-21T06:29:09.947Z,,,30,54,50,,48
2017-12-21T06:29:19.946Z,,,,54,,,47.7
2017-12-21T06:29:29.948Z,,,29,54,,,47.6
2017-12-21T06:29:39.947Z,,,,54,50,,47.3
2017-12-21T06:29:49.947Z,,,,54,,,47.2
2017-12-21T06:29:59.948Z,,,,54,50.2,,47
2017-12-21T06:30:09.947Z,,,30,54,50.4,,46.8
2017-12-21T06:30:19.947Z,52,,,54,50.6,,46.6
2017-12-21T06:30:29.947Z,,,,54,50.9,,46.5
2017-12-21T06:30:39.948Z,,,,54,51.1,,46.3
2017-12-21T06:30:49.947Z,,,,54,,,46.1
2017-12-21T06:30:59.948Z,,,,54,51.2,,45.9
2017-12-21T06:31:09.947Z,,,,54,51.4,,45.8
2017-12-21T06:31:19.947Z,,,,54,51.5,,45.6
2017-12-21T06:31:29.948Z,,,,54,51.7,,45.5
2017-12-21T06:31:39.948Z,,,,54,51.8,,45.3
2017-12-21T06:31:49.954Z,,,,54,52,,45.1
2017-12-21T06:31:59.947Z,,,,54,52.1,,45
2017-12-21T06:32:09.947Z,,,29,54,52.2,,44.9
2017-12-21T06:32:19.948Z,,,30,54,52.3,,44.7
2017-12-21T06:32:29.947Z,,,,54,52.4,,44.4
2017-12-21T06:32:39.948Z,,,29,54,52.6,,44.3
2017-12-21T06:32:49.948Z,,,,54,52.7,,44.2
2017-12-21T06:32:59.947Z,,,30,54,52.8,,44
2017-12-21T06:33:09.947Z,,,29,54,53,,43.9
2017-12-21T06:33:19.947Z,,,30,54,53.1,,43.8
2017-12-21T06:33:29.947Z,,,,54,53.2,,43.6
2017-12-21T06:33:39.948Z,,,,54,53.3,,43.5
2017-12-21T06:33:49.958Z,,,,54,53.4,,43.4
2017-12-21T06:33:59.953Z,,,29,54,53.5,,43.2
2017-12-21T06:34:09.948Z,,,30,54,53.6,,43.1
2017-12-21T06:34:19.948Z,,,,54,53.7,,43
2017-12-21T06:34:33.172Z,,,,54,53.9,,42.9
2017-12-21T06:34:39.976Z,,,29,54,54,,42.8
2017-12-21T06:34:49.951Z,,,,54,,,42.6
2017-12-21T06:34:59.959Z,,,,54,54.3,,42.5
2017-12-21T06:35:09.949Z,,,30,54,54.4,,42.4
2017-12-21T06:35:20.007Z,,,,54,54.5,,42.3
2017-12-21T06:35:29.948Z,,,29,54,54.6,,42.2
2017-12-21T06:35:39.960Z,,,,54,54.7,,42.1
2017-12-21T06:35:49.948Z,,,30,54,54.8,,42
2017-12-21T06:35:59.948Z,,,,54,54.9,,41.9
2017-12-21T06:36:09.948Z,,,,54,55,,41.8
2017-12-21T06:36:19.978Z,,,29,54,,,41.7
2017-12-21T06:36:29.955Z,,,,54,55.1,,41.6
2017-12-21T06:36:39.948Z,,,,54,55.2,,41.5
2017-12-21T06:36:50.136Z,,,,54,55.3,,41.4
2017-12-21T06:36:59.948Z,,,,54,55.4,,41.3
2017-12-21T06:37:09.948Z,,,,54,55.5,,41.2
2017-12-21T06:37:19.969Z,,,,54,55.6,,41.1
2017-12-21T06:37:29.971Z,,,,54,55.7,,40.9
2017-12-21T06:37:40.060Z,,,30,54,55.9,,40.8
2017-12-21T06:37:50.068Z,,1,0,54,55.9,0,40.8
2017-12-21T06:37:59.960Z,,,,54,52.8,,40.7
2017-12-21T06:38:09.949Z,,,,54,51.9,,40.6
2017-12-21T06:38:19.949Z,,,,54,51.4,,40.5
2017-12-21T06:38:29.948Z,,,,54,51.3,,40.4
2017-12-21T06:38:39.960Z,,,,54,,,40.4
2017-12-21T06:38:49.956Z,,,,54,,,40.3
2017-12-21T06:38:59.949Z,,,,54,51.2,,40.2
2017-12-21T06:39:09.948Z,,,,54,51.1,,40.1
2017-12-21T06:39:19.950Z,,,,54,51,,40.1
2017-12-21T06:39:29.949Z,,,,54,50.9,,40
2017-12-21T06:39:39.950Z,,,,54,50.6,,39.9
2017-12-21T06:39:49.949Z,,,,54,50.4,,39.8
2017-12-21T06:39:59.949Z,,,,54,50.2,,39.8
2017-12-21T06:40:09.964Z,,,,54,49.9,,39.7
2017-12-21T06:40:20.004Z,,,,54,49.8,,39.6
2017-12-21T06:40:29.949Z,,,,54,49.6,,39.6
2017-12-21T06:40:39.966Z,,,,54,49.3,,39.5
2017-12-21T06:40:49.958Z,,,,54,49.1,,39.4
2017-12-21T06:40:59.949Z,,,,54,48.9,,39.3
2017-12-21T06:41:09.955Z,,,,54,48.8,,39.3
2017-12-21T06:41:19.949Z,,,,54,48.6,,39.2
2017-12-21T06:41:30.024Z,,,,54,48.4,,39.2
2017-12-21T06:41:39.951Z,,,,54,48.3,,39.1
2017-12-21T06:41:49.949Z,,,,54,48.1,,38.9
2017-12-21T06:41:59.954Z,,,,54,47.9,,38.8
2017-12-21T06:42:09.949Z,,,,54,47.8,,38.8
2017-12-21T06:42:19.950Z,,,,54,47.6,,38.7
2017-12-21T06:42:29.950Z,,,,54,47.3,,38.7
2017-12-21T06:42:39.950Z,,,,54,47.2,,38.6
2017-12-21T06:42:49.949Z,,,,54,47,,38.5
2017-12-21T06:42:59.949Z,,,,54,46.8,,38.5
2017-12-21T06:43:09.949Z,,,,54,46.7,,38.4
2017-12-21T06:43:19.949Z,,,,54,46.5,,38.3
2017-12-21T06:43:29.963Z,,,,54,46.4,,38.3
2017-12-21T06:43:39.949Z,,,,54,46.2,,38.2
2017-12-21T06:43:49.949Z,,,,54,46,,38.2
2017-12-21T06:43:59.951Z,,1,44,54,46.2,0,38.1
2017-12-21T06:44:09.953Z,,,36,54,50.4,,38
2017-12-21T06:44:19.949Z,,,29,54,51.3,,38
2017-12-21T06:44:29.949Z,,,,54,51.2,,37.9
2017-12-21T06:44:39.951Z,,,,54,,,37.9
2017-12-21T06:44:49.953Z,,,,54,51.1,,37.8
2017-12-21T06:45:00.021Z,,,30,54,,,37.8
2017-12-21T06:45:09.952Z,,,,54,51.2,,37.7
2017-12-21T06:45:19.949Z,,,29,54,51.3,,37.7
2017-12-21T06:45:29.949Z,,,,54,51.4,,37.6
2017-12-21T06:45:39.951Z,,,30,54,51.5,,37.6
2017-12-21T06:45:49.950Z,,,29,54,51.7,,37.5
2017-12-21T06:45:59.986Z,,,30,54,51.8,,37.4
2017-12-21T06:46:09.956Z,,,29,54,52,,37.4
2017-12-21T06:46:19.953Z,,,30,54,52.2,,37.3
2017-12-21T06:46:29.949Z,,,29,54,52.4,,37.3
2017-12-21T06:46:39.950Z,,,30,54,52.7,,37.2
2017-12-21T06:46:49.955Z,,,29,54,52.8,,37.2
2017-12-21T06:46:59.949Z,,,30,54,53,,37.1
2017-12-21T06:47:09.950Z,,,29,54,,,37.1
2017-12-21T06:47:19.956Z,,,,54,53.1,,36.9
2017-12-21T06:47:29.950Z,51,,,54,53.2,,36.9
2017-12-21T06:47:39.955Z,,,,54,,,36.8
2017-12-21T06:47:49.949Z,,,30,54,53.3,,36.8
2017-12-21T06:47:59.949Z,,,29,54,53.4,,36.8
2017-12-21T06:48:10.063Z,,,,54,53.5,,36.7
2017-12-21T06:48:19.950Z,,,,54,53.7,,36.7
2017-12-21T06:48:29.949Z,,,30,54,53.8,,36.6
2017-12-21T06:48:40.210Z,,,29,54,53.9,,36.6
2017-12-21T06:48:49.949Z,,,30,54,54,,36.5
2017-12-21T06:48:59.951Z,,,29,54,54.1,,36.5
2017-12-21T06:49:09.955Z,,,,54,54.4,,36.4
2017-12-21T06:49:19.955Z,,,30,54,,,36.4
2017-12-21T06:49:29.951Z,,,29,54,54.6,,36.4
2017-12-21T06:49:39.950Z,,,30,54,54.7,,36.3
2017-12-21T06:49:49.952Z,,,29,54,,,36.3
2017-12-21T06:49:59.950Z,,,,54,54.9,,36.2
2017-12-21T06:50:09.951Z,,,,54,,,36.2
2017-12-21T06:50:19.954Z,,1,0,54,52.7,0,36.2
2017-12-21T06:50:29.956Z,,,,54,51.3,,36.1
2017-12-21T06:50:39.952Z,,,,54,50.5,,36.1
2017-12-21T06:50:49.950Z,,,,54,50.3,,36.1
2017-12-21T06:50:59.954Z,,,,54,50.2,,36
2017-12-21T06:51:09.950Z,,,,54,50.3,,36
2017-12-21T06:51:19.952Z,,,,54,,,36
2017-12-21T06:51:29.954Z,,,,54,50.2,,35.9
2017-12-21T06:51:39.950Z,,,,54,,,35.9
2017-12-21T06:51:49.950Z,,,,54,50.1,,35.9
2017-12-21T06:51:59.950Z,,,,54,49.9,,35.8
2017-12-21T06:52:09.962Z,,,,54,49.7,,35.8
2017-12-21T06:52:19.951Z,,,,54,49.5,,35.8
2017-12-21T06:52:30.120Z,,,,54,49.4,,35.7
2017-12-21T06:52:40.065Z,,,,54,49.1,,35.7
2017-12-21T06:52:50.073Z,,,,54,48.9,,35.7
2017-12-21T06:52:59.984Z,,,,54,48.7,,35.6
2017-12-21T06:53:09.950Z,,,,54,48.5,,35.6
2017-12-21T06:53:19.950Z,,,,54,48.3,,35.5
2017-12-21T06:53:29.950Z,,,,54,48.2,,35.5
2017-12-21T06:53:39.963Z,,,,54,48,,35.5
2017-12-21T06:53:49.950Z,,,,54,47.9,,35.4
2017-12-21T06:53:59.951Z,,,,54,47.7,,35.4
2017-12-21T06:54:09.985Z,,,,54,47.6,,35.4
2017-12-21T06:54:19.950Z,,,,54,47.3,,35.3
2017-12-21T06:54:29.966Z,,,,54,47.1,,35.3
2017-12-21T06:54:39.951Z,,,,54,47,,35.3
2017-12-21T06:54:49.950Z,,,,54,46.8,,35.2
2017-12-21T06:54:59.952Z,,,,54,46.7,,35.2
2017-12-21T06:55:09.955Z,,,,54,46.5,,35.2
2017-12-21T06:55:19.950Z,,,,54,46.4,,35.1
2017-12-21T06:55:29.952Z,,,,54,46.2,,35.1
2017-12-21T06:55:39.952Z,,,,54,46,,35.1
2017-12-21T06:55:49.952Z,,,,54,45.9,,35.1
2017-12-21T06:55:59.951Z,,,,54,45.8,,34.9
2017-12-21T06:56:09.951Z,,,,54,45.6,,34.9
2017-12-21T06:56:19.951Z,,,,54,45.5,,34.9
2017-12-21T06:56:29.951Z,,,,54,45.3,,34.8
2017-12-21T06:56:39.991Z,0,0,,54,45.2,2,36.3
2017-12-21T06:56:49.964Z,,,93,54,47.1,,36.6
2017-12-21T06:56:59.951Z,,,92,54,50,,45
2017-12-21T06:57:09.951Z,,,136,54,54.1,,47.1
2017-12-21T06:57:19.952Z,,,133,54,58.2,,50.9
2017-12-21T06:57:29.951Z,,,130,54,60.5,,54.2
2017-12-21T06:57:39.952Z,,,104,54,62.1,,55.9
2017-12-21T06:57:49.951Z,,,104,54,60.8,,55.1
2017-12-21T06:57:59.951Z,,0,0,54,58.5,0,54.2
2017-12-21T06:58:09.951Z,,,,54,58.5,,53.8
2017-12-21T06:58:19.952Z,,,,54,58.4,,53.6
2017-12-21T06:58:29.954Z,,,,54,,,53.3
2017-12-21T06:58:39.970Z,,,,54,58.3,,53.1
2017-12-21T06:58:49.976Z,,,,54,58.2,,52.9
2017-12-21T06:58:59.951Z,50,1,,54,59.1,0,52.6
2017-12-21T06:59:09.955Z,,,,54,57.6,,52.4
2017-12-21T06:59:19.982Z,,,,54,49.8,,52.1
2017-12-21T06:59:29.968Z,,,,54,46.9,,51.9
2017-12-21T06:59:39.983Z,,,,54,45.3,,51.7
2017-12-21T06:59:49.972Z,,,,54,43.7,,51.4
2017-12-21T06:59:59.954Z,,1,39,54,47.1,0,51.2
2017-12-21T07:00:09.960Z,,,29,54,49.2,,51
2017-12-21T07:00:20.210Z,47,,,54,49.3,,50.8
2017-12-21T07:00:29.952Z,,,,54,49.5,,50.6
2017-12-21T07:00:39.951Z,,,30,54,49.6,,50.3
2017-12-21T07:00:49.951Z,,,,54,50,,50.2
2017-12-21T07:00:59.955Z,,,29,54,50.2,,50
2017-12-21T07:01:31.781Z,,,30,54,50.3,,49.6
2017-12-21T07:01:31.785Z,,,,54,50.6,,49.3
2017-12-21T07:01:39.954Z,,1,0,54,49.7,0,49.1
2017-12-21T07:01:50.022Z,,,,54,46.9,,48.9
2017-12-21T07:01:59.958Z,,,,54,45.6,,48.7
2017-12-21T07:02:09.952Z,,,,54,45,,48.5
2017-12-21T07:02:19.957Z,,,,54,44.9,,48.3
2017-12-21T07:02:29.963Z,,,,54,45.1,,48.1
2017-12-21T07:02:39.952Z,,,,54,45.2,,47.9
2017-12-21T07:02:49.951Z,,,,54,45.3,,47.7
2017-12-21T07:02:59.964Z,,,,54,,,47.5
2017-12-21T07:03:09.953Z,,,,54,45.4,,47.3
2017-12-21T07:03:19.952Z,,,,54,45.3,,47.1
2017-12-21T07:03:29.951Z,,,,54,45.1,,46.9
2017-12-21T07:03:39.952Z,,,,54,44.9,,46.8
2017-12-21T07:03:49.960Z,,,,54,44.8,,46.6
2017-12-21T07:03:59.961Z,,,,54,44.6,,46.4
2017-12-21T07:04:09.952Z,,,,54,44.4,,46.2
2017-12-21T07:04:19.963Z,,,,54,44.2,,46.1
2017-12-21T07:04:29.964Z,,,,54,44,,45.9
2017-12-21T07:04:39.952Z,,,,54,43.9,,45.7
2017-12-21T07:04:49.957Z,,,,54,43.7,,45.6
2017-12-21T07:05:00.042Z,,,,54,43.6,,45.4
2017-12-21T07:05:09.956Z,,,,54,43.5,,45.2
2017-12-21T07:05:19.958Z,,,,54,43.4,,45
2017-12-21T07:05:29.959Z,,,,54,43.2,,44.9
2017-12-21T07:05:39.960Z,,,,54,43.1,,44.7
2017-12-21T07:05:50.079Z,,,,54,43,,44.6
2017-12-21T07:05:59.963Z,,,,54,42.9,,44.3
2017-12-21T07:06:09.989Z,,,,54,42.7,,44.1
2017-12-21T07:06:19.954Z,,,,54,42.6,,44
2017-12-21T07:06:29.967Z,,,,54,42.4,,43.8
2017-12-21T07:06:44.993Z,,,,54,42.2,,43.7
2017-12-21T07:06:49.989Z,,,,54,42.1,,43.5
2017-12-21T07:06:59.955Z,,,,54,42,,43.4
2017-12-21T07:07:09.956Z,,,,54,41.9,,43.2
2017-12-21T07:07:19.965Z,,,,54,41.7,,43.1
2017-12-21T07:07:29.953Z,,,,54,41.6,,42.9
2017-12-21T07:07:39.957Z,,,,54,41.5,,42.8
2017-12-21T07:07:49.962Z,,,,54,41.4,,42.6
2017-12-21T07:08:00.037Z,,,,54,41.3,,42.5
2017-12-21T07:08:09.961Z,,,,54,41.2,,42.4
2017-12-21T07:08:19.965Z,,,,54,41,,42.2
2017-12-21T07:08:29.952Z,,1,,54,40.9,0,42.1
2017-12-21T07:08:39.968Z,,,37,54,45.6,,41.9
2017-12-21T07:08:49.961Z,,,29,54,46.7,,41.8
2017-12-21T07:08:59.960Z,,,30,54,,,41.7
2017-12-21T07:09:09.961Z,,,,54,,,41.6
2017-12-21T07:09:19.996Z,,,,54,,,41.4
2017-12-21T07:09:29.956Z,,,,54,46.8,,41.3
2017-12-21T07:09:39.952Z,,,29,54,46.9,,41.2
2017-12-21T07:09:49.952Z,,,29,54,47,,40.9
2017-12-21T07:09:59.962Z,,,,54,47.1,,40.8
2017-12-21T07:10:09.995Z,,,,54,47.2,,40.7
2017-12-21T07:10:20.024Z,,,,54,47.4,,40.6
2017-12-21T07:10:30.105Z,,,,54,47.8,,40.5
2017-12-21T07:10:40.225Z,,,,54,48,,40.3
2017-12-21T07:10:49.957Z,,,,54,48.2,,40.2
2017-12-21T07:11:00.182Z,,,,54,48.3,,40.1
2017-12-21T07:11:09.953Z,47,1,29,54,48.6,0,40
2017-12-21T07:11:20.009Z,,,,54,48.8,,39.9
2017-12-21T07:11:29.952Z,,,,54,49,,39.8
2017-12-21T07:11:40.111Z,,,,54,49.1,,39.7
2017-12-21T07:11:50.135Z,,,,54,49.2,,39.6
2017-12-21T07:11:59.953Z,,,,54,49.4,,39.5
2017-12-21T07:12:09.954Z,,,30,54,49.5,,39.4
2017-12-21T07:12:19.982Z,,,,54,49.6,,39.3
2017-12-21T07:12:29.957Z,,,29,54,49.8,,39.2
2017-12-21T07:12:39.978Z,,,,54,50,,39.1
2017-12-21T07:12:50.032Z,,,,54,50.1,,38.9
2017-12-21T07:12:59.953Z,,,,54,50.3,,38.8
2017-12-21T07:13:10.107Z,,,,54,50.4,,38.7
2017-12-21T07:13:20.099Z,,,,54,50.6,,38.6
2017-12-21T07:13:30.075Z,,,,54,50.7,,38.5
2017-12-21T07:13:40.160Z,,1,0,54,50.5,0,38.4
2017-12-21T07:13:50.113Z,,,,54,47.7,,38.3
2017-12-21T07:14:00.137Z,,,,54,46.5,,38.2
2017-12-21T07:14:10.099Z,,,,54,46,,38.2
2017-12-21T07:14:20.086Z,,,,54,,,38.1
2017-12-21T07:14:30.144Z,,,,54,46.1,,38
2017-12-21T07:14:40.131Z,,,,54,46.2,,37.9
2017-12-21T07:14:50.040Z,,,,54,,,37.8
2017-12-21T07:14:59.955Z,,,,54,46.1,,37.8
2017-12-21T07:15:09.975Z,,,,54,,,37.7
2017-12-21T07:15:19.961Z,,,,54,46,,37.6
2017-12-21T07:15:29.953Z,,,,54,45.9,,37.5
2017-12-21T07:15:39.960Z,,,,54,45.7,,37.4
2017-12-21T07:15:49.969Z,,,,54,45.5,,37.4
2017-12-21T07:15:59.954Z,,,,54,45.4,,37.3
2017-12-21T07:16:09.954Z,,,,54,45.2,,37.2
2017-12-21T07:16:19.958Z,,,,54,45,,37.2
2017-12-21T07:16:29.972Z,,,,54,44.8,,37.1
2017-12-21T07:16:39.955Z,,,,54,44.6,,36.9
2017-12-21T07:16:49.975Z,,,,54,44.5,,36.8
2017-12-21T07:16:59.968Z,,,,54,44.3,,36.8
2017-12-21T07:17:09.957Z,,,,54,44.2,,36.7
2017-12-21T07:17:19.955Z,,,,54,44.1,,36.7
2017-12-21T07:17:29.963Z,,,,54,43.9,,36.6
2017-12-21T07:17:39.972Z,,,,54,43.8,,36.5
2017-12-21T07:17:49.954Z,,,,54,43.7,,36.4
2017-12-21T07:17:59.963Z,,,,54,43.6,,36.4
2017-12-21T07:18:09.954Z,,,,54,43.4,,36.3
2017-12-21T07:18:19.957Z,,,,54,43.3,,36.3
2017-12-21T07:18:30.082Z,,,,54,43.1,,36.2
2017-12-21T07:18:39.957Z,,,,54,43,,36.1
2017-12-21T07:18:49.965Z,,,,54,42.9,,36.1
2017-12-21T07:18:59.967Z,,,,54,42.8,,36
2017-12-21T07:19:10.007Z,,,,54,42.6,,36
2017-12-21T07:19:19.954Z,,,,54,42.4,,35.9
2017-12-21T07:19:29.955Z,,,,54,42.3,,35.8
2017-12-21T07:19:39.957Z,,,,54,42.1,,35.8
2017-12-21T07:19:49.955Z,,,,54,42,,35.7
2017-12-21T07:19:59.968Z,,,,54,41.9,,35.7
2017-12-21T07:20:09.960Z,,,,54,41.8,,35.6
2017-12-21T07:20:19.956Z,,,,54,41.6,,35.6
2017-12-21T07:20:29.956Z,,,,54,41.5,,35.5
2017-12-21T07:20:39.955Z,,,,54,41.4,,35.4
2017-12-21T07:20:49.954Z,,,,54,41.3,,35.4
2017-12-21T07:20:59.961Z,,,,54,41.2,,35.3
2017-12-21T07:21:09.954Z,,,,54,41,,35.3
2017-12-21T07:21:19.955Z,,,,54,40.9,,35.2
2017-12-21T07:21:29.955Z,,1,37,54,45.3,0,35.2
2017-12-21T07:21:39.956Z,,,30,54,46.5,,35.1
2017-12-21T07:21:49.954Z,,,29,54,46.6,,34.9
2017-12-21T07:21:59.958Z,,,,54,46.5,,34.9
2017-12-21T07:22:10.041Z,,,30,54,,,34.8
2017-12-21T07:22:19.955Z,,,29,54,,,34.8
2017-12-21T07:22:29.977Z,,,30,54,46.6,,34.8
2017-12-21T07:22:39.958Z,,,29,54,46.7,,34.7
2017-12-21T07:22:49.954Z,,,,54,46.8,,34.7
2017-12-21T07:22:59.956Z,,,30,54,47,,34.6
2017-12-21T07:23:09.971Z,,,29,54,47.1,,34.6
2017-12-21T07:23:20.018Z,,,,54,47.3,,34.5
2017-12-21T07:23:29.955Z,,,30,54,47.6,,34.5
2017-12-21T07:23:39.957Z,,,29,54,47.8,,34.4
2017-12-21T07:23:49.965Z,,,30,54,48,,34.4
2017-12-21T07:23:59.959Z,,,,54,48.2,,34.4
2017-12-21T07:24:09.958Z,,,29,54,48.4,,34.3
2017-12-21T07:24:19.963Z,,,30,54,48.6,,34.3
2017-12-21T07:24:29.955Z,,,29,54,48.8,,34.2
2017-12-21T07:24:39.955Z,,,30,54,49,,34.2
2017-12-21T07:24:49.971Z,,,,54,49.1,,34.2
2017-12-21T07:24:59.960Z,,,29,54,49.2,,34.1
2017-12-21T07:25:09.956Z,,,,54,49.4,,34.1
2017-12-21T07:25:19.964Z,,,30,54,49.5,,34
2017-12-21T07:25:29.955Z,,,29,54,49.7,,34
2017-12-21T07:25:39.963Z,,,30,54,49.8,,34
2017-12-21T07:25:49.963Z,,,,54,50,,33.9
2017-12-21T07:25:59.955Z,,,,54,50.1,,33.9
2017-12-21T07:26:09.956Z,,,,54,50.3,,33.8
2017-12-21T07:26:19.955Z,,,29,54,50.4,,33.8
2017-12-21T07:26:29.961Z,,,,54,50.6,,33.8
2017-12-21T07:26:39.956Z,,,30,54,50.7,,33.8
2017-12-21T07:26:49.955Z,,,29,54,51,,33.7
2017-12-21T07:26:59.955Z,,1,0,54,48.4,0,33.7
2017-12-21T07:27:09.955Z,,,,54,46.8,,33.7
2017-12-21T07:27:19.972Z,,,,54,46.1,,33.7
2017-12-21T07:27:29.984Z,,,,54,46,,33.6
2017-12-21T07:27:39.955Z,,,,54,46.1,,33.6
2017-12-21T07:27:49.960Z,,,,54,46.2,,33.6
2017-12-21T07:28:30.569Z,46,,,54,,,33.5
2017-12-21T07:28:30.575Z,,,,54,46.1,,33.5
2017-12-21T07:28:39.960Z,47,,,54,45.9,,33.4
2017-12-21T07:28:49.956Z,,,,54,45.8,,33.4
2017-12-21T07:28:59.957Z,,,,54,45.6,,33.4
2017-12-21T07:29:09.955Z,46,,,54,45.5,,33.4
2017-12-21T07:29:19.959Z,,,,54,45.3,,33.3
2017-12-21T07:29:29.968Z,,,,54,45.1,,33.3
2017-12-21T07:29:39.961Z,,,,54,44.9,,33.3
2017-12-21T07:29:49.956Z,,,,54,44.7,,33.3
2017-12-21T07:29:59.955Z,,,,54,44.6,,33.2
2017-12-21T07:30:09.956Z,,,,54,44.4,,33.2
2017-12-21T07:30:19.958Z,,,,54,44.3,,33.2
2017-12-21T07:30:29.957Z,,,,54,44.2,,33.2
2017-12-21T07:30:39.957Z,,,,54,44.1,,33.1
2017-12-21T07:30:49.958Z,,,,54,43.9,,33.1
2017-12-21T07:30:59.956Z,,,,54,43.8,,33.1
2017-12-21T07:31:09.956Z,,,,54,43.7,,32.9
2017-12-21T07:31:19.956Z,,,,54,43.5,,32.9
2017-12-21T07:31:29.956Z,,,,54,43.4,,32.9
2017-12-21T07:31:39.956Z,,,,54,43.3,,32.9
2017-12-21T07:31:49.966Z,,,,54,43.1,,32.9
2017-12-21T07:31:59.956Z,,,,54,43,,32.9
2017-12-21T07:32:09.956Z,,,,54,42.9,,32.8
2017-12-21T07:32:19.956Z,,,,54,42.7,,32.8
2017-12-21T07:32:29.955Z,,,,54,42.6,,32.8
2017-12-21T07:32:39.956Z,,,,54,42.4,,32.8
2017-12-21T07:32:49.956Z,,,,54,42.3,,32.7
2017-12-21T07:32:59.956Z,,,,54,42.1,,32.7
2017-12-21T07:33:09.964Z,,,,54,42,,32.7
2017-12-21T07:33:19.966Z,,,,54,41.9,,32.7
2017-12-21T07:33:29.956Z,,,,54,41.8,,32.7
2017-12-21T07:33:39.956Z,,,,54,41.6,,32.7
2017-12-21T07:33:49.962Z,,,,54,41.5,,32.6
2017-12-21T07:33:59.957Z,,,,54,41.4,,32.6
2017-12-21T07:34:09.964Z,,,,54,41.3,,32.6
2017-12-21T07:34:19.958Z,,,,54,41.2,,32.6
2017-12-21T07:34:30.003Z,,,,54,41.1,,32.6
2017-12-21T07:34:39.958Z,,,,54,40.9,,32.5
2017-12-21T07:34:49.956Z,,,,54,40.8,,32.5
2017-12-21T07:34:59.972Z,,,,54,40.7,,32.5
2017-12-21T07:35:09.958Z,,,,54,40.6,,32.5
2017-12-21T07:35:19.956Z,,,,54,40.5,,32.4
2017-12-21T07:35:29.958Z,,,,54,40.4,,32.4
2017-12-21T07:35:39.956Z,,,,54,40.3,,32.4
2017-12-21T07:35:49.956Z,,,,54,40.1,,32.4
2017-12-21T07:35:59.957Z,,,,54,40,,32.4
2017-12-21T07:36:09.958Z,,,,54,39.9,,32.4
2017-12-21T07:36:19.957Z,,1,38,54,44.2,0,32.3
2017-12-21T07:36:29.959Z,,,30,54,45.7,,32.3
2017-12-21T07:36:39.956Z,,,,54,,,32.3
2017-12-21T07:36:54.979Z,,,29,54,45.8,,32.3
2017-12-21T07:36:59.959Z,,,30,54,,,32.2
