Time,HwTSet,HwActive,PrimTSet,ChActive,ActPow,PrimT,HwTOutlet
2018-01-14T05:48:27.842Z,0,0,5,0,0,34.8,19.4
2018-01-14T05:48:37.842Z,0,,,,,,19.6
2018-01-14T05:48:47.842Z,0,,,,,,19.4
2018-01-14T05:48:57.842Z,0,,,,,,19.4
2018-01-14T05:49:07.842Z,0,,,,,,19.4
2018-01-14T05:49:17.841Z,0,,,,,,19.4
2018-01-14T05:49:27.844Z,0,,,,,34.7,19.4
2018-01-14T05:49:37.842Z,0,,,,,34.8,19.4
2018-01-14T05:49:47.842Z,0,,,,,34.7,19.4
2018-01-14T05:49:57.847Z,0,,,,,,19.4
2018-01-14T05:50:07.841Z,0,,,,,,19.4
2018-01-14T05:50:17.843Z,0,,,,,,19.4
2018-01-14T05:50:27.841Z,0,,,,,,19.4
2018-01-14T05:50:37.842Z,0,,,,,,19.4
2018-01-14T05:50:47.846Z,0,,,,,,19.4
2018-01-14T05:50:57.843Z,0,,,,,,19.4
2018-01-14T05:51:07.842Z,0,,,,,,19.4
2018-01-14T05:51:17.842Z,0,,,,,,19.4
2018-01-14T05:51:27.846Z,0,,,,,34.6,19.4
2018-01-14T05:51:37.842Z,0,,,,,,19.4
2018-01-14T05:51:47.845Z,0,,,,,,19.4
2018-01-14T05:51:57.999Z,0,,,,,,19.4
2018-01-14T05:52:07.842Z,0,,,,,,19.4
2018-01-14T05:52:17.842Z,0,,,,,,19.4
2018-01-14T05:52:27.841Z,0,,,,,,19.4
2018-01-14T05:52:37.842Z,0,,,,,,19.4
2018-01-14T05:52:47.842Z,0,,,,,,19.4
2018-01-14T05:52:57.843Z,0,,,,,34.5,19.4
2018-01-14T05:53:07.842Z,0,,,,,,19.4
2018-01-14T05:53:17.845Z,0,,,,,,19.4
2018-01-14T05:53:27.846Z,0,,,,,,19.4
2018-01-14T05:53:37.842Z,0,,,,,,19.4
2018-01-14T05:53:47.842Z,0,,,,,,19.4
2018-01-14T05:53:57.843Z,0,,,,,,19.4
2018-01-14T05:54:07.844Z,0,,,,,,19.4
2018-01-14T05:54:17.842Z,0,,,,,,19.4
2018-01-14T05:54:27.842Z,0,,,,,,19.4
2018-01-14T05:54:37.943Z,0,,,,,,19.4
2018-01-14T05:54:47.843Z,0,,,,,,19.4
2018-01-14T05:54:57.842Z,0,,,,,,19.4
2018-01-14T05:55:07.843Z,0,,,,,34.4,19.4
2018-01-14T05:55:17.842Z,0,,,,,,19.4
2018-01-14T05:55:27.843Z,0,,,,,,19.4
2018-01-14T05:55:37.844Z,0,,,,,,19.4
2018-01-14T05:55:47.845Z,0,,,,,,19.4
2018-01-14T05:55:57.843Z,0,,,,,,19.4
2018-01-14T05:56:07.844Z,0,,,,,,19.4
2018-01-14T05:56:17.843Z,0,,,,,,19.4
2018-01-14T05:56:27.843Z,0,,,,,,19.4
2018-01-14T05:56:37.844Z,0,,,,,,19.4
2018-01-14T05:56:47.842Z,0,,,,,,19.4
2018-01-14T05:56:57.844Z,0,,,,,,19.4
2018-01-14T05:57:07.843Z,0,,,,,34.3,19.4
2018-01-14T05:57:17.843Z,0,,,,,,19.4
2018-01-14T05:57:27.843Z,0,,,,,,19.4
2018-01-14T05:57:37.845Z,0,,,,,,19.4
2018-01-14T05:57:47.842Z,0,,,,,,19.4
2018-01-14T05:57:57.843Z,0,,,,,,19.4
2018-01-14T05:58:07.843Z,0,,,,,,19.4
2018-01-14T05:58:17.846Z,0,,,,,,19.4
2018-01-14T05:58:27.844Z,0,,,,,,19.4
2018-01-14T05:58:37.843Z,0,,,,,34.2,19.4
2018-01-14T05:58:47.843Z,0,,,,,34.3,19.4
2018-01-14T05:58:57.843Z,0,,,,,34.2,19.4
2018-01-14T05:59:07.843Z,0,,,,,,19.4
2018-01-14T05:59:17.843Z,0,,,,,,19.4
2018-01-14T05:59:27.843Z,0,,,,,,19.4
2018-01-14T05:59:37.843Z,0,,,,,,19.4
2018-01-14T05:59:47.843Z,0,,,,,,19.4
2018-01-14T05:59:57.843Z,0,,,,,,19.4
2018-01-14T06:00:07.843Z,0,,,,,,19.4
2018-01-14T06:00:17.843Z,0,,,,,,19.4
2018-01-14T06:00:27.843Z,0,,,,,,19.4
2018-01-14T06:00:37.843Z,0,,,,,,19.3
2018-01-14T06:00:47.843Z,0,,,,,34.1,19.4
2018-01-14T06:00:57.843Z,0,,,,,,19.4
2018-01-14T06:01:07.843Z,0,,,,,,19.3
2018-01-14T06:01:18.038Z,0,,,,,,19.4
2018-01-14T06:01:27.844Z,0,,,,,,19.4
2018-01-14T06:01:37.844Z,0,,,,,,19.4
2018-01-14T06:01:47.843Z,0,,,,,,19.4
2018-01-14T06:01:57.843Z,0,,,,,,19.4
2018-01-14T06:02:07.843Z,0,,,,,,19.4
2018-01-14T06:02:17.843Z,0,,,,,34,19.3
2018-01-14T06:02:27.846Z,0,,,,,34.1,19.3
2018-01-14T06:02:37.846Z,0,,,,,34,19.3
2018-01-14T06:02:47.843Z,0,,,,,,19.3
2018-01-14T06:02:57.843Z,0,,,,,,19.3
2018-01-14T06:03:07.845Z,0,,,,,,19.3
2018-01-14T06:03:17.843Z,0,,,,,,19.3
2018-01-14T06:03:27.844Z,0,,,,,,19.3
2018-01-14T06:03:37.843Z,0,,,,,,19.3
2018-01-14T06:03:47.844Z,0,,,,,,19.3
2018-01-14T06:03:58.081Z,0,,,,,,19.3
2018-01-14T06:04:07.844Z,0,,,,,,19.3
2018-01-14T06:04:17.846Z,0,,,,,34,19.3
2018-01-14T06:04:27.847Z,0,,,,,33.9,19.3
2018-01-14T06:04:37.843Z,0,,,,,33.9,19.3
2018-01-14T06:04:47.844Z,0,,,,,,19.3
2018-01-14T06:04:57.849Z,0,,,,,,19.3
2018-01-14T06:05:07.844Z,0,,,,,,19.3
2018-01-14T06:05:17.843Z,0,,,,,,19.3
2018-01-14T06:05:27.843Z,0,,,,,,19.3
2018-01-14T06:05:37.844Z,0,,,,,,19.3
2018-01-14T06:05:47.846Z,0,,,,,,19.3
2018-01-14T06:05:57.844Z,0,,,,,,19.3
2018-01-14T06:06:07.844Z,0,,,,,,19.3
2018-01-14T06:06:17.845Z,0,,,,,,19.3
2018-01-14T06:06:27.844Z,0,,,,,,19.3
2018-01-14T06:06:37.844Z,0,,,,,33.8,19.3
2018-01-14T06:06:47.844Z,0,,,,,,19.3
2018-01-14T06:06:57.845Z,0,,,,,,19.3
2018-01-14T06:07:07.844Z,0,,,,,,19.3
2018-01-14T06:07:17.844Z,0,,,,,,19.3
2018-01-14T06:07:27.847Z,0,,,,,,19.3
2018-01-14T06:07:37.844Z,0,,,,,,19.3
2018-01-14T06:07:47.844Z,0,,,,,,19.3
2018-01-14T06:07:57.844Z,0,,,,,,19.3
2018-01-14T06:08:07.844Z,0,,,,,,19.3
2018-01-14T06:08:18.079Z,0,,,,,,19.3
2018-01-14T06:08:27.844Z,0,,,,,,19.3
2018-01-14T06:08:37.845Z,0,,,,,33.7,19.3
2018-01-14T06:08:47.844Z,0,,,,,,19.3
2018-01-14T06:08:57.845Z,0,,,,,,19.3
2018-01-14T06:09:07.845Z,0,,,,,,19.3
2018-01-14T06:09:17.847Z,0,,,,,,19.3
2018-01-14T06:09:27.844Z,0,,,,,,19.3
2018-01-14T06:09:37.844Z,0,,,,,,19.3
2018-01-14T06:09:47.844Z,0,,,,,,19.3
2018-01-14T06:09:57.845Z,0,,,,,,19.3
2018-01-14T06:10:07.844Z,0,,,,,,19.3
2018-01-14T06:10:17.844Z,0,,,,,,19.3
2018-01-14T06:10:27.845Z,0,,,,,33.6,19.3
2018-01-14T06:10:37.846Z,0,,,,,,19.3
2018-01-14T06:10:47.844Z,0,,,,,,19.3
2018-01-14T06:10:57.845Z,0,,,,,,19.3
2018-01-14T06:11:07.845Z,0,,,,,,19.3
2018-01-14T06:11:17.845Z,0,,,,,,19.3
2018-01-14T06:11:27.845Z,0,,,,,,19.3
2018-01-14T06:11:37.845Z,0,,,,,,19.3
2018-01-14T06:11:47.845Z,0,,,,,,19.3
2018-01-14T06:11:57.845Z,0,,,,,,19.3
2018-01-14T06:12:07.844Z,0,,,,,,19.3
2018-01-14T06:12:17.845Z,0,,,,,,19.3
2018-01-14T06:12:27.845Z,0,,,,,33.5,19.3
2018-01-14T06:12:37.847Z,0,,,,,,19.3
2018-01-14T06:12:47.845Z,0,,,,,,19.3
2018-01-14T06:12:57.845Z,0,,,,,,19.3
2018-01-14T06:13:08.072Z,0,,,,,,19.3
2018-01-14T06:13:17.850Z,0,,,,,,19.3
2018-01-14T06:13:27.845Z,0,,,,,,19.3
2018-01-14T06:13:37.845Z,0,,,,,,19.3
2018-01-14T06:13:47.845Z,0,,,,,,19.3
2018-01-14T06:13:57.845Z,0,,,,,,19.3
2018-01-14T06:14:07.848Z,0,,,,,,19.3
2018-01-14T06:14:17.845Z,0,,,,,,19.3
2018-01-14T06:14:27.852Z,0,,,,,33.4,19.3
2018-01-14T06:14:37.845Z,0,,,,,,19.3
2018-01-14T06:14:47.845Z,0,,,,,,19.2
2018-01-14T06:14:57.845Z,0,,,,,,19.3
2018-01-14T06:15:08.611Z,0,,,,,,19.2
2018-01-14T06:15:18.514Z,0,,,,,,19.2
2018-01-14T06:15:27.845Z,0,,,,,,19.3
2018-01-14T06:15:37.845Z,0,,,,,,19.3
2018-01-14T06:15:47.846Z,0,,,,,,19.3
2018-01-14T06:15:57.849Z,0,,,,,,19.3
2018-01-14T06:16:07.845Z,0,,,,,,19.3
2018-01-14T06:16:17.845Z,0,,,,,33.3,19.3
2018-01-14T06:16:27.845Z,0,,,,,,19.3
2018-01-14T06:16:37.845Z,0,,,,,,19.3
2018-01-14T06:16:47.845Z,0,,,,,,19.2
2018-01-14T06:16:57.847Z,0,,,,,,19.2
2018-01-14T06:17:07.845Z,0,,,,,,19.2
2018-01-14T06:17:17.846Z,0,,,,,,19.3
2018-01-14T06:17:27.847Z,0,,,,,,19.2
2018-01-14T06:17:37.845Z,0,,,,,,19.2
2018-01-14T06:17:47.850Z,0,,,,,,19.3
2018-01-14T06:17:57.847Z,0,,,,,,19.2
2018-01-14T06:18:07.847Z,0,,,,,,19.2
2018-01-14T06:18:17.846Z,0,,,,,33.2,19.2
2018-01-14T06:18:27.850Z,0,,,,,,19.2
2018-01-14T06:18:37.846Z,0,,,,,,19.2
2018-01-14T06:18:47.845Z,0,,,,,,19.2
2018-01-14T06:18:57.846Z,0,,,,,,19.2
2018-01-14T06:19:07.846Z,0,,,,,,19.2
2018-01-14T06:19:17.846Z,0,,,,,,19.2
2018-01-14T06:19:27.847Z,0,,,,,,19.2
2018-01-14T06:19:37.845Z,0,,,,,,19.2
2018-01-14T06:19:47.847Z,0,,,,,,19.2
2018-01-14T06:19:57.848Z,0,,,,,,19.2
2018-01-14T06:20:07.846Z,0,,,,,,19.2
2018-01-14T06:20:17.854Z,0,,,,,33.1,19.2
2018-01-14T06:20:27.845Z,0,,,,,,19.2
2018-01-14T06:20:37.847Z,0,,,,,,19.2
2018-01-14T06:20:47.851Z,0,,,,,,19.2
2018-01-14T06:20:57.847Z,0,,,,,,19.2
2018-01-14T06:21:07.846Z,0,,,,,,19.2
2018-01-14T06:21:17.850Z,0,,,,,,19.2
2018-01-14T06:21:27.846Z,0,,,,,,19.2
2018-01-14T06:21:37.846Z,0,,,,,,19.2
2018-01-14T06:21:47.846Z,0,,,,,,19.2
2018-01-14T06:21:58.053Z,0,,,,,,19.2
2018-01-14T06:22:07.850Z,0,,,,,,19.2
2018-01-14T06:22:18.053Z,0,,,,,33.1,19.2
2018-01-14T06:22:27.846Z,0,,,,,32.9,19.2
2018-01-14T06:22:37.846Z,0,,,,,32.9,19.2
2018-01-14T06:22:47.848Z,0,,,,,,19.2
2018-01-14T06:22:57.846Z,0,,,,,,19.2
2018-01-14T06:23:07.846Z,0,,,,,,19.2
2018-01-14T06:23:17.846Z,0,,,,,,19.2
2018-01-14T06:23:27.846Z,0,,,,,,19.2
2018-01-14T06:23:37.847Z,0,,,,,,19.2
2018-01-14T06:23:47.849Z,0,,,,,,19.2
2018-01-14T06:23:57.846Z,0,,,,,,19.2
2018-01-14T06:24:07.847Z,0,,,,,,19.2
2018-01-14T06:24:17.848Z,0,,,,,,19.2
2018-01-14T06:24:27.846Z,0,,,,,32.8,19.2
2018-01-14T06:24:37.847Z,0,,,,,32.9,19.2
2018-01-14T06:24:47.846Z,0,,,,,32.8,19.2
2018-01-14T06:24:57.847Z,0,,,,,,19.2
2018-01-14T06:25:07.846Z,0,,,,,,19.2
2018-01-14T06:25:17.846Z,0,,,,,,19.2
2018-01-14T06:25:27.846Z,0,,,,,,19.2
2018-01-14T06:25:37.849Z,0,,,,,,19.2
2018-01-14T06:25:47.850Z,0,,,,,,19.2
2018-01-14T06:25:57.846Z,0,,,,,,19.2
2018-01-14T06:26:07.852Z,0,,,,,,19.2
2018-01-14T06:26:17.847Z,0,,,,,,19.2
2018-01-14T06:26:27.846Z,0,,,,,,19.2
2018-01-14T06:26:37.848Z,0,,,,,,19.2
2018-01-14T06:26:47.846Z,0,,,,,32.7,19.2
2018-01-14T06:26:57.846Z,0,,,,,,19.2
2018-01-14T06:27:07.846Z,0,,,,,,19.2
2018-01-14T06:27:17.846Z,0,,,,,,19.2
2018-01-14T06:27:27.850Z,0,,,,,,19.2
2018-01-14T06:27:37.850Z,0,,,,,,19.2
2018-01-14T06:27:47.848Z,0,,,,,,19.2
2018-01-14T06:27:57.847Z,0,,,,,,19.2
2018-01-14T06:28:07.849Z,0,,,,,,19
2018-01-14T06:28:17.849Z,0,,,,,,19.2
2018-01-14T06:28:27.847Z,0,,,,,,19
2018-01-14T06:28:37.847Z,0,,,,,,19.2
2018-01-14T06:28:47.847Z,0,,,,,,19.2
2018-01-14T06:28:57.847Z,0,,,,,32.6,19
2018-01-14T06:29:07.852Z,0,,,,,,19.2
2018-01-14T06:29:17.847Z,0,,,,,,19
2018-01-14T06:29:27.851Z,0,,,,,,19
2018-01-14T06:29:37.847Z,0,,,,,,19
2018-01-14T06:29:47.847Z,0,,,,,,19.2
2018-01-14T06:29:57.847Z,0,,,,,,19.2
2018-01-14T06:30:07.850Z,0,,,,,,19
2018-01-14T06:30:17.847Z,0,,,,,,19.2
2018-01-14T06:30:27.847Z,0,,,,,,19.2
2018-01-14T06:30:37.848Z,0,,,,,,19.2
2018-01-14T06:30:47.848Z,0,,,,,,19
2018-01-14T06:30:57.850Z,0,,,,,32.5,19.2
2018-01-14T06:31:07.847Z,0,,,,,,19.2
2018-01-14T06:31:17.848Z,0,,,,,,19
2018-01-14T06:31:27.848Z,0,,,,,,19
2018-01-14T06:31:37.847Z,0,,,,,,19
2018-01-14T06:31:47.847Z,0,,,,,,19
2018-01-14T06:31:57.850Z,0,,,,,,19
2018-01-14T06:32:07.848Z,0,,,,,,19
2018-01-14T06:32:17.849Z,0,,,,,,19
2018-01-14T06:32:27.847Z,0,,,,,,19
2018-01-14T06:32:37.847Z,0,,,,,,19
2018-01-14T06:32:47.847Z,0,,,,,,19
2018-01-14T06:32:57.848Z,0,,,,,,19
2018-01-14T06:33:07.849Z,0,,,,,32.4,19
2018-01-14T06:33:17.847Z,0,,,,,,19
2018-01-14T06:33:27.848Z,0,,,,,,19
2018-01-14T06:33:37.848Z,0,,,,,,19
2018-01-14T06:33:47.847Z,0,,,,,,19
2018-01-14T06:33:57.848Z,0,,,,,,19
2018-01-14T06:34:07.856Z,0,,,,,,19
2018-01-14T06:34:17.847Z,0,,,,,,19
2018-01-14T06:34:27.849Z,0,,,,,,19
2018-01-14T06:34:37.847Z,0,,,,,,19
2018-01-14T06:34:48.033Z,0,,,,,,19
2018-01-14T06:34:57.848Z,0,,,,,,19
2018-01-14T06:35:07.848Z,0,,,,,,19
2018-01-14T06:35:17.848Z,0,,,,,,19
2018-01-14T06:35:27.848Z,0,,,,,32.3,19
2018-01-14T06:35:37.848Z,0,,,,,,19
2018-01-14T06:35:47.848Z,0,,,,,,19
2018-01-14T06:35:57.848Z,0,,,,,,19
2018-01-14T06:36:07.848Z,0,,,,,,19
2018-01-14T06:36:17.849Z,0,,,,,,19
2018-01-14T06:36:27.851Z,0,,,,,,19
2018-01-14T06:36:37.848Z,0,,,,,,19
2018-01-14T06:36:47.851Z,0,,,,,,19
2018-01-14T06:36:57.848Z,0,,,,,,19
2018-01-14T06:37:07.848Z,0,,,,,,19
2018-01-14T06:37:17.853Z,0,,,,,,19
2018-01-14T06:37:27.848Z,0,,,,,32.2,19
2018-01-14T06:37:37.848Z,0,,,,,,19
2018-01-14T06:37:47.850Z,0,,,,,,19
2018-01-14T06:37:57.848Z,0,,,,,,19
2018-01-14T06:38:07.848Z,0,,,,,,19
2018-01-14T06:38:17.849Z,0,,,,,,19
2018-01-14T06:38:27.849Z,0,,,,,,19
2018-01-14T06:38:37.849Z,0,,,,,,19
2018-01-14T06:38:47.849Z,0,,,,,,19
2018-01-14T06:38:57.853Z,0,,,,,,19
2018-01-14T06:39:07.848Z,0,,,,,,19
2018-01-14T06:39:17.850Z,0,,,,,,19
2018-01-14T06:39:27.849Z,0,,,,,,19
2018-01-14T06:39:37.850Z,0,,,,,,19
2018-01-14T06:39:47.849Z,0,,,,,32.1,19
2018-01-14T06:39:57.848Z,0,,,,,,19
2018-01-14T06:40:07.849Z,0,,,,,,19
2018-01-14T06:40:17.849Z,0,,,,,,19
2018-01-14T06:40:27.849Z,0,,,,,,19
2018-01-14T06:40:37.850Z,0,,,,,,19
2018-01-14T06:40:47.849Z,0,,,,,,19
2018-01-14T06:40:57.850Z,0,,,,,,19
2018-01-14T06:41:07.850Z,0,,,,,,19
2018-01-14T06:41:17.849Z,0,,,,,,19
2018-01-14T06:41:27.848Z,0,,,,,,19
2018-01-14T06:41:37.849Z,0,,,,,32,19
2018-01-14T06:41:48.014Z,0,,,,,32.1,19
2018-01-14T06:41:57.849Z,0,,,,,32,19
2018-01-14T06:42:07.849Z,0,,,,,,19
2018-01-14T06:42:17.849Z,0,,,,,,19
2018-01-14T06:42:27.849Z,0,,,,,,19
2018-01-14T06:42:37.849Z,0,,,,,,19
2018-01-14T06:42:47.849Z,0,,,,,,19
2018-01-14T06:42:57.851Z,0,,,,,,19
2018-01-14T06:43:07.850Z,0,,,,,,19
2018-01-14T06:43:17.849Z,0,,,,,,19
2018-01-14T06:43:27.849Z,0,,,,,,19
2018-01-14T06:43:37.849Z,0,,,,,,19
2018-01-14T06:43:47.849Z,0,,,,,,19
2018-01-14T06:43:57.850Z,0,,,,,32,19
2018-01-14T06:44:07.849Z,0,,,,,32,19
2018-01-14T06:44:17.849Z,0,,,,,31.9,19
2018-01-14T06:44:27.849Z,0,,,,,31.9,19
2018-01-14T06:44:37.849Z,0,,,,,,19
2018-01-14T06:44:47.849Z,0,,,,,,19
2018-01-14T06:44:57.849Z,0,,,,,,19
2018-01-14T06:45:07.850Z,0,,,,,,18.9
2018-01-14T06:45:22.869Z,0,,,,,,18.9
2018-01-14T06:45:27.962Z,0,,,,,,19
2018-01-14T06:45:37.851Z,0,,,,,,19
2018-01-14T06:45:47.849Z,0,,,,,,19
2018-01-14T06:45:57.851Z,0,,,,,,18.9
2018-01-14T06:46:07.849Z,0,,,,,,19
2018-01-14T06:46:17.849Z,0,,,,,,19
2018-01-14T06:46:27.849Z,0,,,,,31.8,19
2018-01-14T06:46:37.849Z,0,,,,,,18.9
2018-01-14T06:46:47.849Z,0,,,,,,19
2018-01-14T06:46:57.852Z,0,,,,,,19
2018-01-14T06:47:07.849Z,0,,,,,,18.9
2018-01-14T06:47:17.850Z,0,,,,,,19
2018-01-14T06:47:27.850Z,0,,,,,,19
2018-01-14T06:47:37.849Z,0,,,,,,19
2018-01-14T06:47:47.850Z,0,,,,,,19
2018-01-14T06:47:57.851Z,0,,,,,,18.9
2018-01-14T06:48:07.851Z,0,,,,,,19
2018-01-14T06:48:17.850Z,0,,,,,,18.9
2018-01-14T06:48:27.850Z,0,0,5,0,0,31.8,18.9
2018-01-14T06:48:37.849Z,0,,,,,,19
2018-01-14T06:48:47.850Z,0,,,,,31.7,18.9
2018-01-14T06:48:57.850Z,0,,,,,,18.9
2018-01-14T06:49:07.849Z,0,,,,,,18.9
2018-01-14T06:49:17.850Z,0,,,,,,18.9
2018-01-14T06:49:27.852Z,0,,,,,,18.9
2018-01-14T06:49:37.850Z,0,,,,,,18.9
2018-01-14T06:49:47.851Z,0,,,,,,18.9
2018-01-14T06:49:57.852Z,0,,,,,,18.9
2018-01-14T06:50:07.850Z,0,,,,,,18.9
2018-01-14T06:50:17.853Z,0,,,,,,18.9
2018-01-14T06:50:27.850Z,0,,,,,,18.9
2018-01-14T06:50:37.850Z,0,,,,,,18.9
2018-01-14T06:50:47.849Z,0,,,,,,18.9
2018-01-14T06:50:57.852Z,0,,,,,,18.9
2018-01-14T06:51:07.850Z,0,,,,,31.6,18.9
2018-01-14T06:51:17.850Z,0,,,,,,18.9
2018-01-14T06:51:27.854Z,0,,,,,,18.9
2018-01-14T06:51:37.850Z,0,,,,,,18.9
2018-01-14T06:51:47.850Z,0,,,,,,18.9
2018-01-14T06:51:57.854Z,0,,,,,,18.9
2018-01-14T06:52:07.850Z,0,,,,,,18.9
2018-01-14T06:52:17.850Z,0,,,,,,18.9
2018-01-14T06:52:27.851Z,0,,,,,,18.9
2018-01-14T06:52:37.850Z,0,,,,,,18.9
2018-01-14T06:52:47.851Z,0,,,,,,18.9
2018-01-14T06:52:57.852Z,0,,,,,,18.9
2018-01-14T06:53:07.851Z,0,,,,,31.5,18.9
2018-01-14T06:53:17.852Z,0,,,,,,18.9
2018-01-14T06:53:27.851Z,0,,,,,,18.9
2018-01-14T06:53:37.850Z,0,,,,,,18.9
2018-01-14T06:53:47.850Z,0,,,,,,18.9
2018-01-14T06:53:57.851Z,0,,,,,,18.9
2018-01-14T06:54:07.851Z,0,,,,,,18.9
2018-01-14T06:54:17.850Z,0,,,,,,18.9
2018-01-14T06:54:27.851Z,0,,,,,,18.9
2018-01-14T06:54:37.854Z,0,,,,,,18.9
2018-01-14T06:54:47.850Z,0,,,,,,18.9
2018-01-14T06:54:57.850Z,0,,,,,,18.9
2018-01-14T06:55:07.850Z,0,,,,,,18.9
2018-01-14T06:55:17.850Z,0,,,,,,18.9
2018-01-14T06:55:27.850Z,0,,,,,,18.9
2018-01-14T06:55:37.853Z,0,,,,,31.4,18.9
2018-01-14T06:55:47.850Z,0,,,,,,18.9
2018-01-14T06:55:57.852Z,0,,,,,,18.9
2018-01-14T06:56:07.850Z,0,,,,,,18.9
2018-01-14T06:56:17.853Z,0,,,,,,18.9
2018-01-14T06:56:27.851Z,0,,,,,,18.9
2018-01-14T06:56:37.850Z,0,,,,,,18.9
2018-01-14T06:56:47.852Z,0,,,,,,18.9
2018-01-14T06:56:57.850Z,0,,,,,,18.9
2018-01-14T06:57:07.851Z,0,,,,,,18.9
2018-01-14T06:57:17.850Z,0,,,,,,18.9
2018-01-14T06:57:27.856Z,0,,,,,31.3,18.9
2018-01-14T06:57:37.851Z,0,,,,,31.4,18.9
2018-01-14T06:57:47.851Z,0,,,,,,18.9
2018-01-14T06:57:57.851Z,0,,,,,31.3,18.9
2018-01-14T06:58:08.088Z,0,,,,,,18.9
2018-01-14T06:58:17.853Z,0,,,,,,18.9
2018-01-14T06:58:27.850Z,0,,,,,,18.9
2018-01-14T06:58:37.851Z,0,,,,,,18.9
2018-01-14T06:58:47.851Z,0,,,,,,18.9
2018-01-14T06:58:57.851Z,0,,,,,,18.9
2018-01-14T06:59:07.851Z,0,,,,,,18.9
2018-01-14T06:59:17.852Z,0,,,,,,18.9
2018-01-14T06:59:27.853Z,0,,,,,,18.9
2018-01-14T06:59:37.851Z,0,,,,,,18.9
2018-01-14T06:59:47.852Z,0,,,,,,18.9
2018-01-14T06:59:57.853Z,0,,,,,,18.9
2018-01-14T07:00:07.851Z,0,,,,,31.2,18.9
2018-01-14T07:00:17.851Z,0,,,,,,18.9
2018-01-14T07:00:27.851Z,0,,,,,,18.9
2018-01-14T07:00:37.851Z,0,,,,,,18.9
2018-01-14T07:00:47.851Z,0,,,,,,18.9
2018-01-14T07:00:57.851Z,0,,,,,,18.9
2018-01-14T07:01:07.853Z,0,,,,,,18.9
2018-01-14T07:01:17.851Z,0,,,,,,18.9
2018-01-14T07:01:27.854Z,0,,,,,,18.9
2018-01-14T07:01:37.856Z,0,,,,,,18.9
2018-01-14T07:01:47.851Z,0,,,,,,18.9
2018-01-14T07:01:57.851Z,0,,,,,,18.9
2018-01-14T07:02:07.856Z,0,,,,,,18.9
2018-01-14T07:02:17.852Z,0,,,,,,18.9
2018-01-14T07:02:27.855Z,0,,,,,,18.9
2018-01-14T07:02:37.851Z,0,,,,,,18.9
2018-01-14T07:02:47.855Z,0,,,,,31.1,18.9
2018-01-14T07:02:57.851Z,0,,,,,,18.9
2018-01-14T07:03:07.857Z,0,,,,,,18.8
2018-01-14T07:03:17.851Z,0,,,,,,18.9
2018-01-14T07:03:27.852Z,0,,,,,,18.9
2018-01-14T07:03:37.851Z,0,,,,,,18.9
2018-01-14T07:03:47.853Z,0,,,,,,18.9
2018-01-14T07:03:57.851Z,0,,,,,,18.8
2018-01-14T07:04:07.851Z,0,,,,,,18.8
2018-01-14T07:04:17.853Z,0,,,,,,18.9
2018-01-14T07:04:27.855Z,0,,,,,,18.9
2018-01-14T07:04:37.851Z,0,,,,,,18.9
2018-01-14T07:04:47.852Z,0,,,,,,18.9
2018-01-14T07:04:57.852Z,0,,,,,,18.9
2018-01-14T07:05:07.852Z,0,,,,,30.9,18.9
2018-01-14T07:05:17.852Z,0,,,,,30.9,18.8
2018-01-14T07:05:27.852Z,0,,,,,,18.9
2018-01-14T07:05:37.852Z,0,,,,,,18.9
2018-01-14T07:05:47.852Z,0,,,,,,18.9
2018-01-14T07:05:57.852Z,0,,,,,,18.9
2018-01-14T07:06:07.852Z,0,,,,,,18.9
2018-01-14T07:06:17.852Z,0,,,,,,18.9
2018-01-14T07:06:27.851Z,0,,,,,,18.8
2018-01-14T07:06:42.872Z,0,,,,,,18.9
2018-01-14T07:06:47.852Z,0,,,,,,18.9
2018-01-14T07:06:57.852Z,0,,,,,,18.8
2018-01-14T07:07:07.854Z,0,,,,,,18.9
2018-01-14T07:07:17.852Z,0,,,,,,18.8
2018-01-14T07:07:27.853Z,0,,,,,30.8,18.8
2018-01-14T07:07:37.852Z,0,,,,,,18.9
2018-01-14T07:07:47.852Z,0,,,,,,18.8
2018-01-14T07:07:57.853Z,0,,,,,,18.8
2018-01-14T07:08:07.853Z,0,,,,,,18.8
2018-01-14T07:08:17.852Z,0,,,,,,18.8
2018-01-14T07:08:27.852Z,0,,,,,,18.8
2018-01-14T07:08:37.855Z,0,,,,,,18.8
2018-01-14T07:08:47.852Z,0,,,,,,18.8
2018-01-14T07:08:58.047Z,0,,,,,,18.8
2018-01-14T07:09:07.853Z,0,,,,,,18.8
2018-01-14T07:09:17.858Z,0,,,,,,18.8
2018-01-14T07:09:27.852Z,0,,,,,,18.8
2018-01-14T07:09:37.852Z,0,,,,,,18.8
2018-01-14T07:09:47.853Z,0,,,,,,18.8
2018-01-14T07:09:57.854Z,0,,,,,30.7,18.8
2018-01-14T07:10:07.854Z,0,,,,,,18.8
2018-01-14T07:10:17.852Z,0,,,,,,18.8
2018-01-14T07:10:27.853Z,0,,,,,,18.8
2018-01-14T07:10:37.859Z,0,,,,,,18.8
2018-01-14T07:10:47.852Z,0,,,,,,18.8
2018-01-14T07:10:57.853Z,0,,,,,,18.8
2018-01-14T07:11:07.858Z,0,,,,,,18.8
2018-01-14T07:11:17.852Z,0,,,,,,18.8
2018-01-14T07:11:27.853Z,0,,,,,,18.8
