Time,HwActive,HwTOutlet,ChActive,PrimT,PrimTSet,HwTSet,ActPow
2018-01-06T04:36:14.054Z,,17.4,,,,0,
2018-01-06T04:36:24.053Z,,17.4,,,,0,
2018-01-06T04:36:34.056Z,,17.4,,,,0,
2018-01-06T04:36:44.055Z,,17.4,,,,0,
2018-01-06T04:36:54.134Z,,17.4,,,,0,
2018-01-06T04:37:04.053Z,,17.4,,,,0,
2018-01-06T04:37:14.057Z,,17.4,,,,0,
2018-01-06T04:37:24.055Z,,17.4,,,,0,
2018-01-06T04:37:34.053Z,,17.3,,,,0,
2018-01-06T04:37:44.059Z,,17.4,,,,0,
2018-01-06T04:37:54.134Z,,17.4,,,,0,
2018-01-06T04:38:04.053Z,,17.4,,,,0,
2018-01-06T04:38:14.056Z,,17.4,,,,0,
2018-01-06T04:38:24.054Z,,17.4,,27,,0,
2018-01-06T04:38:34.053Z,,17.4,,,,0,
2018-01-06T04:38:44.055Z,,17.3,,,,0,
2018-01-06T04:38:54.134Z,,17.4,,,,0,
2018-01-06T04:39:04.056Z,,17.3,,,,0,
2018-01-06T04:39:14.054Z,,17.3,,,,0,
2018-01-06T04:39:24.053Z,,17.3,,,,0,
2018-01-06T04:39:34.054Z,,17.3,,,,0,
2018-01-06T04:39:44.055Z,,17.3,,,,0,
2018-01-06T04:39:54.144Z,,17.3,,,,0,
2018-01-06T04:40:04.053Z,,17.3,,,,0,
2018-01-06T04:40:14.054Z,,17.3,,,,0,
2018-01-06T04:40:24.057Z,,17.3,,,,0,
2018-01-06T04:40:34.054Z,,17.3,,,,0,
2018-01-06T04:40:44.054Z,,17.3,,,,0,
2018-01-06T04:40:54.145Z,,17.3,,,,0,
2018-01-06T04:41:04.054Z,,17.3,,,,0,
2018-01-06T04:41:14.053Z,,17.3,,,,0,
2018-01-06T04:41:24.055Z,,17.3,,27,,0,
2018-01-06T04:41:34.055Z,,17.3,,27,,0,
2018-01-06T04:41:44.054Z,,,,27,,,
2018-01-06T04:41:54.134Z,,17.3,,26.9,,0,
2018-01-06T04:42:04.054Z,,17.3,,,,0,
2018-01-06T04:42:14.054Z,,17.3,,,,0,
2018-01-06T04:42:24.054Z,,17.3,,,,0,
2018-01-06T04:42:34.054Z,,17.3,,,,0,
2018-01-06T04:42:44.056Z,,17.3,,,,0,
2018-01-06T04:42:54.145Z,,17.3,,,,0,
2018-01-06T04:43:04.054Z,,17.3,,,,0,
2018-01-06T04:43:14.054Z,,17.3,,,,0,
2018-01-06T04:43:29.079Z,,17.3,,,,0,
2018-01-06T04:43:34.054Z,,17.3,,,,0,
2018-01-06T04:43:44.054Z,,17.3,,,,0,
2018-01-06T04:43:54.134Z,,17.3,,,,0,
2018-01-06T04:44:04.055Z,,17.3,,,,0,
2018-01-06T04:44:14.054Z,,17.3,,,,0,
2018-01-06T04:44:24.055Z,,17.3,,,,0,
2018-01-06T04:44:34.058Z,,17.3,,26.7,,0,
2018-01-06T04:44:44.056Z,,17.3,,26.9,,0,
2018-01-06T04:44:54.305Z,,17.3,,,,0,
2018-01-06T04:45:04.056Z,,17.3,,26.7,,0,
2018-01-06T04:45:14.055Z,,17.3,,,,0,
2018-01-06T04:45:29.144Z,,17.3,,,,0,
2018-01-06T04:45:34.055Z,,17.3,,,,0,
2018-01-06T04:45:44.054Z,,17.3,,,,0,
2018-01-06T04:45:54.135Z,,17.3,,,,0,
2018-01-06T04:46:04.055Z,,17.3,,,,0,
2018-01-06T04:46:14.055Z,,17.3,,,,0,
2018-01-06T04:46:24.055Z,,17.3,,,,0,
2018-01-06T04:46:34.055Z,,17.3,,,,0,
2018-01-06T04:46:44.057Z,,17.3,,,,0,
2018-01-06T04:46:54.137Z,,17.3,,,,0,
2018-01-06T04:47:04.056Z,,17.3,,,,0,
2018-01-06T04:47:14.054Z,,17.3,,,,0,
2018-01-06T04:47:24.055Z,,17.3,,,,0,
2018-01-06T04:47:34.055Z,,17.3,,,,0,
2018-01-06T04:47:54.135Z,,17.3,,,,0,
2018-01-06T04:48:04.058Z,,17.3,,,,0,
2018-01-06T04:48:14.058Z,,17.3,,26.6,,0,
2018-01-06T04:48:24.055Z,,17.3,,,,0,
2018-01-06T04:48:34.055Z,,17.3,,,,0,
2018-01-06T04:48:44.055Z,,17.3,,,,0,
2018-01-06T04:48:54.138Z,,17.3,,,,0,
2018-01-06T04:49:04.055Z,,17.3,,,,0,
2018-01-06T04:49:14.058Z,,17.3,,,,0,
2018-01-06T04:49:24.065Z,,17.3,,,,0,
2018-01-06T04:49:34.055Z,,17.3,,,,0,
2018-01-06T04:49:44.055Z,,17.3,,,,0,
2018-01-06T04:49:54.145Z,,17.3,,,,0,
2018-01-06T04:50:04.055Z,,17.3,,,,0,
2018-01-06T04:50:14.055Z,,17.3,,,,0,
2018-01-06T04:50:34.055Z,,17.3,,,,0,
2018-01-06T04:50:54.135Z,,17.3,,,,0,
2018-01-06T04:51:04.055Z,,17.3,,,,0,
2018-01-06T04:51:14.054Z,,17.3,,,,0,
2018-01-06T04:51:24.055Z,,17.3,,,,0,
2018-01-06T04:51:34.056Z,,17.3,,26.5,,0,
2018-01-06T04:51:54.137Z,,17.3,,,,0,
2018-01-06T04:52:04.055Z,,17.3,,,,0,
2018-01-06T04:52:14.059Z,,17.3,,,,0,
2018-01-06T04:52:24.055Z,,17.3,,,,0,
2018-01-06T04:52:34.057Z,,17.3,,,,0,
2018-01-06T04:52:44.056Z,,17.1,,,,0,
2018-01-06T04:52:54.136Z,,17.3,,,,0,
2018-01-06T04:53:04.055Z,,17.3,,,,0,
2018-01-06T04:53:14.062Z,,17.3,,,,0,
2018-01-06T04:53:24.055Z,,17.3,,,,0,
2018-01-06T04:53:44.055Z,,17.1,,,,0,
2018-01-06T04:53:54.137Z,,17.3,,,,0,
2018-01-06T04:54:14.056Z,,17.3,,,,0,
2018-01-06T04:54:24.055Z,,17.3,,,,0,
2018-01-06T04:54:34.056Z,,17.1,,,,0,
2018-01-06T04:54:49.146Z,,17.3,,,,0,
2018-01-06T04:54:54.136Z,,17.1,,,,0,
2018-01-06T04:55:04.057Z,,17.1,,26.4,,0,
2018-01-06T04:55:14.056Z,,17.1,,,,0,
2018-01-06T04:55:24.055Z,,17.1,,,,0,
2018-01-06T04:55:34.055Z,,17.1,,,,0,
2018-01-06T04:55:44.059Z,,17.1,,,,0,
2018-01-06T04:55:54.136Z,,17.1,,,,0,
2018-01-06T04:56:14.055Z,,17.3,,,,0,
2018-01-06T04:56:24.056Z,,17.1,,,,0,
2018-01-06T04:56:34.056Z,,17.3,,,,0,
2018-01-06T04:56:44.059Z,,17.1,,,,0,
2018-01-06T04:56:54.145Z,,17.1,,,,0,
2018-01-06T04:57:04.056Z,,17.1,,,,0,
2018-01-06T04:57:14.056Z,,17.1,,,,0,
2018-01-06T04:57:24.056Z,,17.1,,,,0,
2018-01-06T04:57:34.056Z,,17.1,,,,0,
2018-01-06T04:57:44.056Z,,17.1,,,,0,
2018-01-06T04:57:54.146Z,,17.1,,,,0,
2018-01-06T04:58:04.056Z,,17.1,,26.3,,0,
2018-01-06T04:58:14.057Z,,17.1,,,,0,
2018-01-06T04:58:24.056Z,,17.1,,,,0,
2018-01-06T04:58:34.056Z,,17.1,,,,0,
2018-01-06T04:58:44.056Z,,17.1,,,,0,
2018-01-06T04:58:54.136Z,,17.1,,,,0,
2018-01-06T04:59:04.059Z,,17.1,,,,0,
2018-01-06T04:59:14.056Z,,17.1,,,,0,
2018-01-06T04:59:24.056Z,,17.1,,,,0,
2018-01-06T04:59:44.056Z,,17.1,,,,0,
2018-01-06T04:59:54.136Z,,17.1,,,,0,
2018-01-06T05:00:14.056Z,,17.1,,,,0,
2018-01-06T05:00:34.056Z,,17.1,,,,0,
2018-01-06T05:00:44.057Z,,17.1,,,,0,
2018-01-06T05:01:04.057Z,,17.1,,,,0,
2018-01-06T05:01:14.057Z,,17.1,,,,0,
2018-01-06T05:01:34.057Z,,17.1,,,,0,
2018-01-06T05:01:54.137Z,,17.1,,,,0,
2018-01-06T05:02:04.056Z,,,,26.1,,,
2018-01-06T05:02:14.058Z,,17.1,,,,0,
2018-01-06T05:02:24.057Z,,17.1,,,,0,
2018-01-06T05:02:34.060Z,,17.1,,,,0,
2018-01-06T05:02:44.060Z,,17.1,,,,0,
2018-01-06T05:02:54.147Z,,17.1,,,,0,
2018-01-06T05:03:14.061Z,,17.1,,,,0,
2018-01-06T05:03:34.058Z,,17.1,,,,0,
2018-01-06T05:03:44.062Z,,17.1,,,,0,
2018-01-06T05:04:04.056Z,,17.1,,,,0,
2018-01-06T05:04:14.058Z,,17.1,,,,0,
2018-01-06T05:04:24.106Z,,17.1,,,,0,
2018-01-06T05:04:44.160Z,,17.1,,,,0,
2018-01-06T05:05:04.319Z,,17.1,,26.1,,0,
2018-01-06T05:05:14.057Z,,17.1,,,,0,
2018-01-06T05:05:24.056Z,,17.1,,,,0,
2018-01-06T05:05:34.058Z,,,,26,,,
2018-01-06T05:05:44.057Z,,17.1,,,,0,
2018-01-06T05:05:54.147Z,,17.1,,,,0,
2018-01-06T05:06:14.057Z,,17.1,,,,0,
2018-01-06T05:06:34.057Z,,17.1,,,,0,
2018-01-06T05:06:44.057Z,,17.1,,,,0,
2018-01-06T05:06:54.137Z,,17.1,,,,0,
2018-01-06T05:07:14.057Z,,17.1,,,,0,
2018-01-06T05:07:24.069Z,,17.1,,,,0,
2018-01-06T05:07:44.066Z,,17.1,,,,0,
2018-01-06T05:07:54.305Z,,17.1,,,,0,
2018-01-06T05:08:04.057Z,,17.1,,,,0,
2018-01-06T05:08:14.057Z,,17.1,,,,0,
2018-01-06T05:08:34.057Z,,17,,,,0,
2018-01-06T05:08:44.057Z,,17.1,,26,,0,
2018-01-06T05:08:54.151Z,,17,,25.9,,0,
2018-01-06T05:09:04.058Z,,17,,25.9,,0,
2018-01-06T05:09:14.058Z,,17.1,,25.9,,0,
2018-01-06T05:09:24.057Z,,17.1,,,,0,
2018-01-06T05:09:34.058Z,,17.1,,,,0,
2018-01-06T05:09:54.138Z,,17.1,,,,0,
2018-01-06T05:10:04.057Z,,17,,,,0,
2018-01-06T05:10:14.057Z,,17.1,,,,0,
2018-01-06T05:10:24.058Z,,17.1,,,,0,
2018-01-06T05:10:44.057Z,,17,,,,0,
2018-01-06T05:10:54.138Z,,17,,,,0,
2018-01-06T05:11:14.057Z,,17,,,,0,
2018-01-06T05:11:34.057Z,,17,,,,0,
2018-01-06T05:11:44.057Z,,17,,,,0,
2018-01-06T05:11:54.138Z,,17,,,,0,
2018-01-06T05:12:04.059Z,,17,,,,0,
2018-01-06T05:12:14.057Z,,17,,,,0,
2018-01-06T05:12:24.057Z,,17,,,,0,
2018-01-06T05:12:44.060Z,,17,,25.8,,0,
2018-01-06T05:13:04.057Z,,17,,,,0,
2018-01-06T05:13:14.057Z,,17,,,,0,
2018-01-06T05:13:24.058Z,,17,,,,0,
2018-01-06T05:13:34.057Z,,17,,,,0,
2018-01-06T05:13:44.058Z,,17,,,,0,
2018-01-06T05:13:54.138Z,,17,,,,0,
2018-01-06T05:14:14.292Z,,17,,,,0,
2018-01-06T05:14:24.593Z,,17,,,,0,
2018-01-06T05:14:34.058Z,,17,,,,0,
2018-01-06T05:14:44.058Z,,17,,,,0,
2018-01-06T05:14:54.138Z,,17,,,,0,
2018-01-06T05:15:04.058Z,,17,,,,0,
2018-01-06T05:15:14.060Z,,17,,,,0,
2018-01-06T05:15:24.058Z,,17,,,,0,
2018-01-06T05:15:34.058Z,,17,,25.7,,0,
2018-01-06T05:15:44.058Z,,17,,,,0,
2018-01-06T05:15:54.139Z,,17,,25.8,,0,
2018-01-06T05:16:04.058Z,,17,,25.7,,0,
2018-01-06T05:16:14.058Z,,17,,,,0,
2018-01-06T05:16:24.058Z,,17,,,,0,
2018-01-06T05:16:34.058Z,,17,,,,0,
2018-01-06T05:16:44.058Z,,17,,,,0,
2018-01-06T05:16:54.139Z,,17,,,,0,
2018-01-06T05:17:04.059Z,,17,,,,0,
2018-01-06T05:17:14.058Z,,17,,,,0,
2018-01-06T05:17:24.059Z,,17,,,,0,
2018-01-06T05:17:34.060Z,,17,,,,0,
2018-01-06T05:17:44.059Z,,17,,,,0,
2018-01-06T05:18:04.059Z,,17,,,,0,
2018-01-06T05:18:14.058Z,,17,,,,0,
2018-01-06T05:18:34.060Z,,17,,,,0,
2018-01-06T05:18:44.247Z,,17,,,,0,
2018-01-06T05:18:54.148Z,,17,,,,0,
2018-01-06T05:19:04.058Z,,17,,,,0,
2018-01-06T05:19:14.061Z,,17,,,,0,
2018-01-06T05:19:24.059Z,,17,,,,0,
2018-01-06T05:19:34.059Z,,17,,,,0,
2018-01-06T05:19:44.059Z,,17,,,,0,
2018-01-06T05:20:04.058Z,,17,,25.5,,0,
2018-01-06T05:20:14.059Z,,17,,,,0,
2018-01-06T05:20:24.058Z,,17,,,,0,
2018-01-06T05:20:34.058Z,,17,,,,0,
2018-01-06T05:20:44.058Z,,17,,,,0,
2018-01-06T05:20:54.161Z,,17,,,,0,
2018-01-06T05:21:04.060Z,,17,,,,0,
2018-01-06T05:21:14.063Z,,17,,,,0,
2018-01-06T05:21:24.059Z,,17,,,,0,
2018-01-06T05:21:34.081Z,,17,,,,0,
2018-01-06T05:21:44.059Z,,17,,,,0,
2018-01-06T05:21:54.141Z,,17,,,,0,
2018-01-06T05:22:04.061Z,,17,,,,0,
2018-01-06T05:22:14.059Z,,17,,,,0,
2018-01-06T05:22:24.058Z,,17,,,,0,
2018-01-06T05:22:34.059Z,,17,,,,0,
2018-01-06T05:22:44.063Z,,17,,,,0,
2018-01-06T05:22:54.149Z,,17,,,,0,
2018-01-06T05:23:04.058Z,,17,,,,0,
2018-01-06T05:23:14.059Z,,17,,,,0,
2018-01-06T05:23:24.065Z,,17,,,,0,
2018-01-06T05:23:34.059Z,,17,,25.4,,0,
2018-01-06T05:23:44.059Z,,17,,,,0,
2018-01-06T05:23:54.142Z,,17,,,,0,
2018-01-06T05:24:04.232Z,,17,,,,0,
2018-01-06T05:24:14.059Z,,17,,,,0,
2018-01-06T05:24:24.065Z,,17,,,,0,
2018-01-06T05:24:34.059Z,,17,,,,0,
2018-01-06T05:24:44.059Z,,17,,,,0,
2018-01-06T05:24:54.150Z,,17,,,,0,
2018-01-06T05:25:04.059Z,,17,,,,0,
2018-01-06T05:25:14.059Z,,16.8,,,,0,
2018-01-06T05:25:24.059Z,,16.8,,,,0,
2018-01-06T05:25:34.060Z,,17,,,,0,
2018-01-06T05:25:44.060Z,,16.8,,,,0,
2018-01-06T05:25:54.143Z,,17,,,,0,
2018-01-06T05:26:04.059Z,,16.8,,,,0,
2018-01-06T05:26:14.059Z,,16.8,,,,0,
2018-01-06T05:26:24.059Z,,16.8,,,,0,
2018-01-06T05:26:34.059Z,,17,,,,0,
2018-01-06T05:26:44.059Z,,16.8,,,,0,
2018-01-06T05:26:54.149Z,,16.8,,,,0,
2018-01-06T05:27:04.059Z,,16.8,,,,0,
2018-01-06T05:27:14.059Z,,16.8,,,,0,
2018-01-06T05:27:24.059Z,,16.8,,25.3,,0,
2018-01-06T05:27:34.059Z,,17,,25.4,,0,
2018-01-06T05:27:44.277Z,,16.8,,25.3,,0,
2018-01-06T05:27:54.151Z,,16.8,,,,0,
2018-01-06T05:28:04.059Z,,16.8,,,,0,
2018-01-06T05:28:14.059Z,,16.8,,,,0,
2018-01-06T05:28:24.059Z,,16.8,,,,0,
2018-01-06T05:28:34.059Z,,16.8,,,,0,
2018-01-06T05:28:44.063Z,,16.8,,,,0,
2018-01-06T05:28:54.140Z,,16.8,,,,0,
2018-01-06T05:29:04.076Z,,16.8,,,,0,
2018-01-06T05:29:14.060Z,,16.8,,,,0,
2018-01-06T05:29:24.060Z,,16.8,,,,0,
2018-01-06T05:29:34.059Z,,16.8,,,,0,
2018-01-06T05:29:44.063Z,,16.8,,,,0,
2018-01-06T05:29:54.141Z,,16.8,,,,0,
2018-01-06T05:30:04.060Z,,16.8,,,,0,
2018-01-06T05:30:14.060Z,,16.8,,,,0,
2018-01-06T05:30:24.060Z,,16.8,,,,0,
2018-01-06T05:30:34.059Z,,16.8,,,,0,
2018-01-06T05:30:44.059Z,,16.8,,,,0,
2018-01-06T05:30:54.150Z,,16.8,,,,0,
2018-01-06T05:31:04.060Z,,16.8,,,,0,
2018-01-06T05:31:14.060Z,,16.8,,25.2,,0,
2018-01-06T05:31:24.060Z,,16.8,,,,0,
2018-01-06T05:31:34.060Z,,16.8,,,,0,
2018-01-06T05:31:44.060Z,,16.8,,,,0,
2018-01-06T05:31:54.140Z,,16.8,,,,0,
2018-01-06T05:32:04.063Z,,16.8,,,,0,
2018-01-06T05:32:14.060Z,,16.8,,,,0,
2018-01-06T05:32:24.060Z,,16.8,,,,0,
2018-01-06T05:32:34.068Z,,16.8,,,,0,
2018-01-06T05:32:44.060Z,,16.8,,,,0,
2018-01-06T05:32:54.140Z,,16.8,,,,0,
2018-01-06T05:33:04.060Z,,16.8,,,,0,
2018-01-06T05:33:14.060Z,,16.8,,,,0,
2018-01-06T05:33:24.060Z,,16.8,,,,0,
2018-01-06T05:33:34.063Z,,16.8,,,,0,
2018-01-06T05:33:44.060Z,,16.8,,,,0,
2018-01-06T05:33:54.151Z,,16.8,,,,0,
2018-01-06T05:34:04.060Z,,16.8,,,,0,
2018-01-06T05:34:14.060Z,,16.8,,,,0,
2018-01-06T05:34:24.060Z,,16.8,,,,0,
2018-01-06T05:34:34.062Z,,16.8,,,,0,
2018-01-06T05:34:44.060Z,,16.8,,,,0,
2018-01-06T05:34:54.142Z,,16.8,,,,0,
2018-01-06T05:35:04.062Z,,16.8,,25.1,,0,
2018-01-06T05:35:14.060Z,,16.8,,,,0,
2018-01-06T05:35:24.195Z,,16.8,,,,0,
2018-01-06T05:35:34.060Z,,16.8,,,,0,
2018-01-06T05:35:44.061Z,0,16.8,0,25.1,5,0,0
2018-01-06T05:35:54.141Z,,16.8,,,,0,
2018-01-06T05:36:04.060Z,,16.8,,,,0,
2018-01-06T05:36:14.060Z,,16.8,,,,0,
2018-01-06T05:36:24.060Z,,16.8,,,,0,
2018-01-06T05:36:34.061Z,,16.8,,,,0,
2018-01-06T05:36:44.060Z,,16.8,,,,0,
2018-01-06T05:36:54.143Z,,16.8,,,,0,
2018-01-06T05:37:04.061Z,,16.8,,,,0,
2018-01-06T05:37:14.060Z,,16.8,,,,0,
2018-01-06T05:37:24.060Z,,16.8,,,,0,
2018-01-06T05:37:34.060Z,,16.8,,,,0,
2018-01-06T05:37:44.060Z,,16.8,,,,0,
2018-01-06T05:37:54.140Z,,16.8,,,,0,
2018-01-06T05:38:04.060Z,,16.8,,,,0,
2018-01-06T05:38:14.060Z,,16.8,,,,0,
2018-01-06T05:38:24.060Z,,16.8,,25.1,,0,
2018-01-06T05:38:34.061Z,,16.8,,24.9,,0,
2018-01-06T05:38:44.061Z,,16.8,,25.1,,0,
2018-01-06T05:38:54.143Z,,16.8,,25.1,,0,
2018-01-06T05:39:04.061Z,,16.8,,24.9,,0,
2018-01-06T05:39:14.061Z,,16.8,,24.9,,0,
2018-01-06T05:39:24.062Z,,16.8,,,,0,
2018-01-06T05:39:34.061Z,,16.8,,,,0,
2018-01-06T05:39:44.061Z,,16.7,,,,0,
2018-01-06T05:39:54.142Z,,16.8,,,,0,
2018-01-06T05:40:04.061Z,,16.8,,,,0,
2018-01-06T05:40:14.060Z,,16.8,,,,0,
2018-01-06T05:40:24.061Z,,16.8,,,,0,
2018-01-06T05:40:34.061Z,,16.8,,,,0,
2018-01-06T05:40:44.060Z,,16.8,,,,0,
2018-01-06T05:40:54.141Z,,16.8,,,,0,
2018-01-06T05:41:04.061Z,,16.8,,,,0,
2018-01-06T05:41:14.061Z,,16.8,,,,0,
2018-01-06T05:41:24.061Z,,16.8,,,,0,
2018-01-06T05:41:34.061Z,,16.8,,,,0,
2018-01-06T05:41:44.062Z,,16.8,,,,0,
2018-01-06T05:41:54.141Z,,16.8,,,,0,
2018-01-06T05:42:04.062Z,,16.8,,,,0,
2018-01-06T05:42:14.061Z,,16.8,,,,0,
2018-01-06T05:42:24.066Z,,16.8,,,,0,
2018-01-06T05:42:34.064Z,,16.8,,24.8,,0,
2018-01-06T05:42:44.061Z,,16.7,,24.9,,0,
2018-01-06T05:42:54.141Z,,16.8,,24.8,,0,
2018-01-06T05:43:04.061Z,,16.8,,,,0,
2018-01-06T05:43:14.061Z,,16.8,,,,0,
2018-01-06T05:43:24.061Z,,16.8,,,,0,
2018-01-06T05:43:34.062Z,,16.8,,,,0,
2018-01-06T05:43:44.061Z,,16.8,,,,0,
2018-01-06T05:43:54.141Z,,16.7,,,,0,
2018-01-06T05:44:04.061Z,,16.7,,,,0,
2018-01-06T05:44:14.061Z,,16.8,,,,0,
2018-01-06T05:44:24.062Z,,16.7,,,,0,
2018-01-06T05:44:34.061Z,,16.7,,,,0,
2018-01-06T05:44:44.061Z,,16.7,,,,0,
2018-01-06T05:44:54.142Z,,16.8,,,,0,
2018-01-06T05:45:04.061Z,,16.8,,,,0,
2018-01-06T05:45:14.062Z,,16.7,,,,0,
2018-01-06T05:45:24.062Z,,16.7,,,,0,
2018-01-06T05:45:34.062Z,,16.7,,,,0,
2018-01-06T05:45:44.062Z,,16.8,,,,0,
2018-01-06T05:45:54.143Z,,16.7,,,,0,
2018-01-06T05:46:04.062Z,,16.7,,,,0,
2018-01-06T05:46:14.062Z,,16.7,,,,0,
2018-01-06T05:46:24.061Z,,16.7,,,,0,
2018-01-06T05:46:34.062Z,,16.7,,,,0,
2018-01-06T05:46:44.063Z,,16.7,,,,0,
2018-01-06T05:46:54.144Z,,16.7,,24.7,,0,
2018-01-06T05:47:04.064Z,,16.7,,,,0,
2018-01-06T05:47:14.063Z,,16.7,,,,0,
2018-01-06T05:47:24.063Z,,16.7,,,,0,
2018-01-06T05:47:34.062Z,,16.7,,,,0,
2018-01-06T05:47:44.062Z,,16.7,,,,0,
2018-01-06T05:47:54.142Z,,16.7,,,,0,
2018-01-06T05:48:04.062Z,,16.7,,,,0,
2018-01-06T05:48:14.063Z,,16.7,,,,0,
2018-01-06T05:48:24.062Z,,16.7,,,,0,
2018-01-06T05:48:34.062Z,,16.7,,,,0,
2018-01-06T05:48:44.062Z,,16.7,,,,0,
2018-01-06T05:48:54.339Z,,16.7,,,,0,
2018-01-06T05:49:04.064Z,,16.7,,,,0,
2018-01-06T05:49:14.065Z,,16.7,,,,0,
2018-01-06T05:49:24.062Z,,16.7,,,,0,
2018-01-06T05:49:34.062Z,,16.7,,,,0,
2018-01-06T05:49:44.062Z,,16.7,,,,0,
2018-01-06T05:49:54.142Z,,16.7,,,,0,
2018-01-06T05:50:04.062Z,,16.7,,,,0,
2018-01-06T05:50:14.062Z,,16.7,,,,0,
2018-01-06T05:50:24.062Z,,16.7,,,,0,
2018-01-06T05:50:34.063Z,,16.7,,,,0,
2018-01-06T05:50:44.062Z,,16.7,,24.6,,0,
2018-01-06T05:50:54.194Z,,16.7,,24.7,,0,
2018-01-06T05:51:04.062Z,,16.7,,24.6,,0,
2018-01-06T05:51:14.062Z,,16.7,,,,0,
2018-01-06T05:51:24.063Z,,16.7,,,,0,
2018-01-06T05:51:34.062Z,,16.7,,,,0,
2018-01-06T05:51:44.062Z,,16.7,,,,0,
2018-01-06T05:51:54.142Z,,16.7,,,,0,
2018-01-06T05:52:04.062Z,,16.7,,,,0,
2018-01-06T05:52:14.063Z,,16.7,,,,0,
2018-01-06T05:52:24.062Z,,16.7,,,,0,
2018-01-06T05:52:34.062Z,,16.7,,,,0,
2018-01-06T05:52:44.062Z,,16.7,,,,0,
2018-01-06T05:52:54.153Z,,16.7,,,,0,
2018-01-06T05:53:04.062Z,,16.7,,,,0,
2018-01-06T05:53:14.062Z,,16.7,,,,0,
2018-01-06T05:53:24.065Z,,16.7,,,,0,
2018-01-06T05:53:34.065Z,,16.7,,,,0,
2018-01-06T05:53:44.062Z,,16.7,,,,0,
2018-01-06T05:53:54.164Z,,16.7,,,,0,
2018-01-06T05:54:04.063Z,,16.7,,,,0,
2018-01-06T05:54:14.063Z,,16.7,,,,0,
2018-01-06T05:54:24.063Z,,16.7,,,,0,
2018-01-06T05:54:34.063Z,,16.7,,,,0,
2018-01-06T05:54:44.063Z,,16.7,,,,0,
2018-01-06T05:54:54.155Z,,16.7,,24.5,,0,
2018-01-06T05:55:04.062Z,,16.7,,,,0,
2018-01-06T05:55:14.063Z,,16.7,,,,0,
2018-01-06T05:55:24.063Z,,16.7,,,,0,
2018-01-06T05:55:34.063Z,,16.7,,,,0,
2018-01-06T05:55:44.063Z,,16.7,,,,0,
2018-01-06T05:55:54.143Z,,16.7,,,,0,
2018-01-06T05:56:04.063Z,,16.7,,,,0,
2018-01-06T05:56:14.066Z,,16.7,,,,0,
2018-01-06T05:56:24.062Z,,16.7,,,,0,
2018-01-06T05:56:34.063Z,,16.7,,,,0,
2018-01-06T05:56:49.082Z,,16.7,,,,0,
2018-01-06T05:56:54.147Z,,16.7,,,,0,
2018-01-06T05:57:04.063Z,,16.7,,,,0,
2018-01-06T05:57:14.067Z,,16.7,,,,0,
2018-01-06T05:57:24.173Z,,16.7,,,,0,
2018-01-06T05:57:34.063Z,,16.7,,,,0,
2018-01-06T05:57:44.063Z,,16.7,,,,0,
2018-01-06T05:57:54.153Z,,16.7,,,,0,
2018-01-06T05:58:04.062Z,,16.7,,,,0,
2018-01-06T05:58:14.064Z,,16.7,,,,0,
2018-01-06T05:58:24.063Z,,16.7,,,,0,
2018-01-06T05:58:34.063Z,,16.7,,,,0,
2018-01-06T05:58:44.064Z,,16.7,,,,0,
2018-01-06T05:58:54.143Z,,16.7,,24.3,,0,
2018-01-06T05:59:04.063Z,,16.7,,,,0,
2018-01-06T05:59:14.063Z,,16.7,,,,0,
2018-01-06T05:59:29.083Z,,16.7,,,,0,
2018-01-06T05:59:34.063Z,,16.7,,,,0,
2018-01-06T05:59:44.063Z,,16.7,,,,0,
2018-01-06T05:59:54.143Z,,16.7,,,,0,
2018-01-06T06:00:04.063Z,,16.7,,,,0,
2018-01-06T06:00:14.065Z,,16.7,,,,0,
2018-01-06T06:00:24.066Z,,16.7,,,,0,
2018-01-06T06:00:34.064Z,,16.7,,,,0,
2018-01-06T06:00:44.064Z,,16.7,,,,0,
2018-01-06T06:00:54.145Z,,16.7,,,,0,
2018-01-06T06:01:04.064Z,,16.7,,,,0,
2018-01-06T06:01:14.066Z,,16.5,,,,0,
2018-01-06T06:01:24.063Z,,16.7,,,,0,
2018-01-06T06:01:34.063Z,,16.7,,,,0,
2018-01-06T06:01:44.063Z,,16.7,,,,0,
2018-01-06T06:01:54.143Z,,16.7,,,,0,
2018-01-06T06:02:04.063Z,,16.7,,,,0,
2018-01-06T06:02:14.064Z,,16.5,,,,0,
2018-01-06T06:02:24.066Z,,16.5,,,,0,
2018-01-06T06:02:34.063Z,,16.5,,,,0,
2018-01-06T06:02:44.065Z,,16.5,,,,0,
2018-01-06T06:02:54.144Z,,16.5,,24.2,,0,
2018-01-06T06:03:04.064Z,,16.5,,24.3,,0,
2018-01-06T06:03:14.064Z,,16.5,,24.2,,0,
2018-01-06T06:03:24.066Z,,16.5,,,,0,
2018-01-06T06:03:34.064Z,,16.5,,,,0,
2018-01-06T06:03:44.064Z,,16.5,,,,0,
2018-01-06T06:03:54.144Z,,16.5,,,,0,
2018-01-06T06:04:04.063Z,,16.5,,,,0,
2018-01-06T06:04:14.068Z,,16.5,,,,0,
2018-01-06T06:04:24.063Z,,16.5,,,,0,
2018-01-06T06:04:34.063Z,,16.5,,,,0,
2018-01-06T06:04:44.063Z,,16.5,,,,0,
2018-01-06T06:04:54.146Z,,16.5,,,,0,
