Time,HwTSet,HwTOutlet,HwActive,ChActive,PrimTSet,ActPow,PrimT
2018-01-24T06:00:04.022Z,54,53.7,,,,84,56.9
2018-01-24T06:00:14.074Z,54,53.7,,,,86,57.1
2018-01-24T06:00:24.036Z,54,53.9,,,,,57.2
2018-01-24T06:00:34.009Z,54,54,,,,85,57.3
2018-01-24T06:00:44.012Z,54,54.1,,,,,57.4
2018-01-24T06:00:54.107Z,54,54.1,,,,84,57.3
2018-01-24T06:01:04.018Z,54,54.1,,,,,
2018-01-24T06:01:14.009Z,54,54.2,,,,83,57.6
2018-01-24T06:01:24.019Z,54,54.1,,,,,57.3
2018-01-24T06:01:34.096Z,54,54,,,,,57.1
2018-01-24T06:01:44.008Z,54,53.6,,,,85,57.3
2018-01-24T06:01:54.099Z,54,54.3,,,,83,57.6
2018-01-24T06:02:04.033Z,54,54.3,,,,80,57.3
2018-01-24T06:02:14.010Z,54,54,,,,82,57
2018-01-24T06:02:24.009Z,54,53.9,,,,,
2018-01-24T06:02:34.008Z,54,53.7,0,0,,63,56.9
2018-01-24T06:02:44.009Z,54,53.4,0,0,,0,55.2
2018-01-24T06:02:54.099Z,54,53.1,,,,,
2018-01-24T06:03:04.009Z,54,52.7,,,,,55.1
2018-01-24T06:03:14.009Z,54,52.5,,,,,55
2018-01-24T06:03:24.009Z,54,52.3,,,,,
2018-01-24T06:03:34.009Z,54,52.1,0,2,48,,54.9
2018-01-24T06:03:44.037Z,54,51.8,,,,,55.9
2018-01-24T06:03:54.099Z,54,51.6,,,,,48.7
2018-01-24T06:04:04.014Z,54,51.4,,,,,44.7
2018-01-24T06:04:14.031Z,54,51.1,0,2,48,0,41.3
2018-01-24T06:04:24.022Z,54,50.9,0,2,,38,44.2
2018-01-24T06:04:34.009Z,54,50.7,,,,30,44.8
2018-01-24T06:04:44.011Z,54,50.5,,,,,44.4
2018-01-24T06:04:54.101Z,54,50.3,,,,,44.7
2018-01-24T06:05:04.009Z,54,50,,,,,
2018-01-24T06:05:14.021Z,54,49.8,,,47,29,44.8
2018-01-24T06:05:24.045Z,54,49.6,,,,30,45.1
2018-01-24T06:05:34.017Z,54,49.3,,,,29,45.5
2018-01-24T06:05:44.036Z,54,49.1,,,,29,46
2018-01-24T06:05:54.188Z,54,48.8,,,,30,46.2
2018-01-24T06:06:04.035Z,54,48.6,,,,29,46.5
2018-01-24T06:06:14.024Z,54,48.4,,,,29,47
2018-01-24T06:06:24.009Z,54,48.2,,,,,47.2
2018-01-24T06:06:34.009Z,54,48,,,,,47.3
2018-01-24T06:06:44.009Z,54,47.7,,,,,
2018-01-24T06:06:54.099Z,54,47.5,,,,,
2018-01-24T06:07:04.009Z,54,47.3,,,,,47.4
2018-01-24T06:07:14.009Z,54,47.1,,,,,47.6
2018-01-24T06:07:24.010Z,54,46.9,,,,30,
2018-01-24T06:07:34.009Z,54,46.7,,,,29,47.7
2018-01-24T06:07:44.009Z,54,46.5,,,,30,47.8
2018-01-24T06:07:54.099Z,54,46.3,,,,30,48
2018-01-24T06:08:04.014Z,54,46.1,,,,29,48.2
2018-01-24T06:08:14.011Z,54,46,,,,,48.4
2018-01-24T06:08:24.012Z,54,45.7,,,,30,48.5
2018-01-24T06:08:34.011Z,54,45.6,,,,29,48.8
2018-01-24T06:08:44.009Z,54,45.4,,,,30,49
2018-01-24T06:08:54.102Z,54,45.2,,,,29,49.1
2018-01-24T06:09:04.014Z,54,45.1,,,,30,49.3
2018-01-24T06:09:14.010Z,54,44.9,,,,,49.4
2018-01-24T06:09:24.020Z,54,44.8,,,,29,49.6
2018-01-24T06:09:34.010Z,54,44.6,,,,30,49.7
2018-01-24T06:09:44.011Z,54,44.3,,,,,49.8
2018-01-24T06:09:54.100Z,54,44.2,,,,29,50
2018-01-24T06:10:04.019Z,54,44,,,,,50.1
2018-01-24T06:10:14.015Z,54,43.9,,,,30,50.2
2018-01-24T06:10:24.012Z,54,43.7,,,,29,50.4
2018-01-24T06:10:34.010Z,54,43.6,,,,30,50.5
2018-01-24T06:10:44.010Z,54,43.4,,,,29,50.6
2018-01-24T06:10:54.102Z,54,43.2,,,,30,50.9
2018-01-24T06:11:04.010Z,54,43.1,0,2,,0,48.8
2018-01-24T06:11:14.010Z,54,43,,,,,47.4
2018-01-24T06:11:24.010Z,54,42.8,,,,,46.6
2018-01-24T06:11:34.129Z,54,42.7,,,,,46.3
2018-01-24T06:11:44.010Z,54,42.6,,,,,
2018-01-24T06:11:54.101Z,54,42.4,,,,,46.4
2018-01-24T06:12:04.010Z,54,42.3,,,,,
2018-01-24T06:12:14.018Z,54,42.2,,,,,
2018-01-24T06:12:24.011Z,54,42,,,,,46.3
2018-01-24T06:12:34.010Z,54,41.9,,,,,46.2
2018-01-24T06:12:44.010Z,54,41.8,,,,,46.1
2018-01-24T06:12:54.101Z,54,41.7,,,,,45.9
2018-01-24T06:13:04.031Z,54,41.6,,,,,45.7
2018-01-24T06:13:14.022Z,54,41.5,,,,,45.5
2018-01-24T06:13:24.062Z,54,41.3,,,,,45.4
2018-01-24T06:13:34.121Z,54,41.2,,,,,45.2
2018-01-24T06:13:44.010Z,54,41.1,,,,,44.9
2018-01-24T06:13:54.101Z,54,40.9,,,,,44.8
2018-01-24T06:14:04.010Z,54,40.8,,,,,44.6
2018-01-24T06:14:14.029Z,54,40.7,,,,,44.4
2018-01-24T06:14:24.010Z,54,40.6,,,,,44.3
2018-01-24T06:14:34.098Z,54,40.5,,,,,44.2
2018-01-24T06:14:44.020Z,54,40.4,,,,,44
2018-01-24T06:14:54.104Z,54,40.3,,,,,43.9
2018-01-24T06:15:04.014Z,54,40.2,,,,,43.8
2018-01-24T06:15:14.045Z,54,40.1,,,,,43.6
2018-01-24T06:15:24.019Z,54,40,,,,,43.5
2018-01-24T06:15:34.011Z,54,39.9,,,,,43.3
2018-01-24T06:15:44.012Z,54,39.8,,,,,43.2
2018-01-24T06:15:54.101Z,54,39.7,,,,,43
2018-01-24T06:16:04.011Z,54,39.6,,,,,42.9
2018-01-24T06:16:14.016Z,54,39.5,,,,,42.8
2018-01-24T06:16:24.011Z,54,39.4,,,,,42.6
2018-01-24T06:16:34.010Z,54,39.3,,,,,42.4
2018-01-24T06:16:44.011Z,54,39.2,,,46,,42.3
2018-01-24T06:16:54.104Z,54,39.1,,,,,42.1
2018-01-24T06:17:04.010Z,54,39.1,,,,,42
2018-01-24T06:17:14.167Z,54,38.9,,,,,41.9
2018-01-24T06:17:24.011Z,54,38.8,,,,,41.7
2018-01-24T06:17:34.029Z,54,38.7,,,,,41.6
2018-01-24T06:17:44.011Z,54,38.6,,,,,41.5
2018-01-24T06:17:54.101Z,54,38.5,,,,,41.4
2018-01-24T06:18:04.011Z,54,38.4,,,,,41.2
2018-01-24T06:18:14.015Z,54,38.3,,,,,41.1
2018-01-24T06:18:24.011Z,54,38.3,,,,,41
2018-01-24T06:18:34.015Z,54,38.2,,,,,40.9
2018-01-24T06:18:44.011Z,54,38.1,,,,,40.8
2018-01-24T06:18:54.101Z,54,38,,,,,40.7
2018-01-24T06:19:04.011Z,54,37.9,,,,,40.5
2018-01-24T06:19:14.027Z,54,37.9,,,,,40.4
2018-01-24T06:19:24.012Z,54,37.8,,,,,40.3
2018-01-24T06:19:34.011Z,54,37.7,,,,,40.2
2018-01-24T06:19:44.012Z,54,37.6,,,,,40.1
2018-01-24T06:19:54.101Z,54,37.5,,,,,39.9
2018-01-24T06:20:04.012Z,54,37.4,0,2,,41,43.1
2018-01-24T06:20:14.015Z,54,37.4,,,,32,45.2
2018-01-24T06:20:24.027Z,54,37.3,,,,30,45.6
2018-01-24T06:20:34.012Z,54,37.2,,,,29,45.7
2018-01-24T06:20:44.013Z,54,37.1,,,,30,
2018-01-24T06:20:54.258Z,54,37.1,,,,29,
2018-01-24T06:21:04.057Z,54,36.9,,,,,45.8
2018-01-24T06:21:19.104Z,54,36.8,,,,30,46
2018-01-24T06:21:24.012Z,54,36.7,,,,,46.1
2018-01-24T06:21:34.012Z,54,36.6,,,,29,46.4
2018-01-24T06:21:44.011Z,54,36.6,,,,30,46.6
2018-01-24T06:21:54.102Z,54,36.5,,,,,46.9
2018-01-24T06:22:04.012Z,54,36.4,,,,29,47.1
2018-01-24T06:22:14.014Z,54,36.4,,,,,47.3
2018-01-24T06:22:24.012Z,54,36.3,,,,30,47.4
2018-01-24T06:22:34.011Z,54,36.2,,,,,47.7
2018-01-24T06:22:44.011Z,54,36.2,,,,,
2018-01-24T06:22:54.102Z,54,36.1,,,,,47.8
2018-01-24T06:23:10.852Z,54,36,,,,29,48
2018-01-24T06:23:14.016Z,54,36,,,,,48.2
2018-01-24T06:23:24.036Z,54,35.9,,,,30,48.4
2018-01-24T06:23:34.012Z,54,35.8,,,,29,48.6
2018-01-24T06:23:44.017Z,54,35.8,,,,30,48.7
2018-01-24T06:23:54.115Z,54,35.7,,,,29,48.9
2018-01-24T06:24:04.055Z,54,35.7,,,,,49
2018-01-24T06:24:14.033Z,54,35.6,,,,,49.2
2018-01-24T06:24:24.074Z,54,35.6,,,,,49.4
2018-01-24T06:24:34.068Z,54,35.5,,,,30,49.5
2018-01-24T06:24:44.031Z,54,35.5,,,,,49.7
2018-01-24T06:24:54.127Z,54,35.4,,,,29,49.8
2018-01-24T06:25:04.013Z,54,35.3,0,2,,0,49.8
2018-01-24T06:25:14.041Z,54,35.3,,,,,46.8
2018-01-24T06:25:24.108Z,54,35.2,,,,,45.8
2018-01-24T06:25:34.061Z,54,35.2,,,,,45.5
2018-01-24T06:25:44.031Z,54,35.2,,,,,45.4
2018-01-24T06:25:54.124Z,54,35.1,,,,,45.5
2018-01-24T06:26:04.046Z,54,35.1,,,,,
2018-01-24T06:26:14.041Z,54,34.9,,,,,
2018-01-24T06:26:24.036Z,54,34.9,,,,,
2018-01-24T06:26:34.019Z,54,34.8,,,,,45.4
2018-01-24T06:26:44.013Z,54,34.8,,,,,45.3
2018-01-24T06:26:54.117Z,54,34.7,,,,,45.1
2018-01-24T06:27:04.014Z,54,34.7,,,,,44.9
2018-01-24T06:27:14.017Z,54,34.6,,,,,44.8
2018-01-24T06:27:24.016Z,54,34.6,,,,,44.7
2018-01-24T06:27:34.013Z,54,34.5,,,,,44.5
2018-01-24T06:27:44.013Z,54,34.5,,,,,44.4
2018-01-24T06:27:54.117Z,54,34.5,,,45,,44.2
2018-01-24T06:28:04.013Z,54,34.4,,,,,44
2018-01-24T06:28:14.044Z,54,34.4,,,,,43.9
2018-01-24T06:28:24.013Z,54,34.4,,,,,43.7
2018-01-24T06:28:34.026Z,54,34.3,,,,,43.6
2018-01-24T06:28:44.056Z,54,34.3,,,,,43.4
2018-01-24T06:28:54.145Z,54,34.2,,,,,43.3
2018-01-24T06:29:04.068Z,54,34.2,,,,,43.2
2018-01-24T06:29:14.035Z,54,34.2,,,,,43
2018-01-24T06:29:24.070Z,54,34.1,,,,,42.9
2018-01-24T06:29:34.078Z,54,34.1,,,,,42.8
2018-01-24T06:29:44.016Z,54,34.1,,,,,42.7
2018-01-24T06:29:54.103Z,54,34,,,,,42.4
2018-01-24T06:30:04.013Z,54,34,,,,,42.3
2018-01-24T06:30:14.016Z,54,34,,,,,42.2
2018-01-24T06:30:24.060Z,54,33.9,,,,,42
2018-01-24T06:30:34.018Z,54,33.9,,,,,41.9
2018-01-24T06:30:44.015Z,54,33.9,,,,,41.8
2018-01-24T06:30:54.122Z,54,33.8,,,,,41.7
2018-01-24T06:31:04.013Z,54,33.8,,,,,41.6
2018-01-24T06:31:14.017Z,54,33.7,,,,,41.4
2018-01-24T06:31:24.013Z,54,33.7,,,,,41.3
2018-01-24T06:31:34.013Z,54,33.7,,,,,41.2
2018-01-24T06:31:44.016Z,54,33.6,,,,,41.1
2018-01-24T06:31:54.103Z,54,33.6,,,,,41
2018-01-24T06:32:04.017Z,54,33.6,,,,,40.8
2018-01-24T06:32:14.050Z,54,33.6,,,,,40.7
2018-01-24T06:32:24.064Z,54,33.5,,,,,40.6
2018-01-24T06:32:34.046Z,54,33.5,,,,,40.5
2018-01-24T06:32:44.063Z,54,33.5,,,,,40.4
2018-01-24T06:32:54.293Z,54,33.4,,,,,40.3
2018-01-24T06:33:04.013Z,54,33.4,,,,,40.2
2018-01-24T06:33:14.018Z,54,33.4,,,,,40.1
2018-01-24T06:33:24.023Z,54,33.3,,,,,39.9
2018-01-24T06:33:34.013Z,54,33.3,,,,,39.8
2018-01-24T06:33:44.014Z,54,33.3,,,,,39.7
2018-01-24T06:33:54.103Z,54,33.2,,,,,39.6
2018-01-24T06:34:04.014Z,54,33.2,,,,,39.5
2018-01-24T06:34:14.013Z,54,33.2,,,,,39.4
2018-01-24T06:34:24.014Z,54,33.2,,,,,39.3
2018-01-24T06:34:34.014Z,54,33.1,,,,,39.2
2018-01-24T06:34:44.013Z,54,33.1,,,,,39.1
2018-01-24T06:34:54.132Z,54,32.9,0,2,,44,39.1
2018-01-24T06:35:04.015Z,54,32.9,,,,37,43.6
2018-01-24T06:35:14.016Z,54,32.9,,,,30,44.8
2018-01-24T06:35:24.013Z,54,32.8,,,,29,44.9
2018-01-24T06:35:34.014Z,54,32.8,,,,30,45
2018-01-24T06:35:44.013Z,54,32.8,,,,,
2018-01-24T06:35:54.104Z,54,32.8,,,,,
2018-01-24T06:36:04.017Z,54,32.7,,,,29,45.2
2018-01-24T06:36:14.014Z,54,32.7,,,,30,45.4
2018-01-24T06:36:24.015Z,54,32.7,,,,29,45.6
2018-01-24T06:36:34.014Z,54,32.7,,,,,45.9
2018-01-24T06:36:44.014Z,54,32.6,,,,30,46.2
2018-01-24T06:36:54.129Z,54,32.6,,,,,46.5
2018-01-24T06:37:04.014Z,54,32.6,,,,29,46.7
2018-01-24T06:37:14.015Z,54,32.5,,,,,46.8
2018-01-24T06:37:24.014Z,54,32.5,,,,30,
2018-01-24T06:37:34.017Z,54,32.5,,,,29,
2018-01-24T06:37:44.014Z,54,32.5,,,,,
2018-01-24T06:37:54.105Z,54,32.5,,,,30,47
2018-01-24T06:38:04.014Z,54,32.4,,,,29,47.2
2018-01-24T06:38:14.014Z,54,32.4,,,,30,47.6
2018-01-24T06:38:24.049Z,54,32.4,,,,,47.8
2018-01-24T06:38:34.014Z,54,32.4,,,,,48
2018-01-24T06:38:44.049Z,54,32.4,,,,,48.2
2018-01-24T06:38:54.150Z,54,32.3,,,,29,48.3
2018-01-24T06:39:04.018Z,54,32.3,,,,,48.5
2018-01-24T06:39:14.017Z,54,32.3,,,,,48.6
2018-01-24T06:39:24.045Z,54,32.3,,,,30,48.8
2018-01-24T06:39:34.024Z,54,32.3,0,2,,0,48.8
2018-01-24T06:39:44.049Z,54,32.2,,,,,45.9
2018-01-24T06:39:54.104Z,54,32.2,,,,,44.9
2018-01-24T06:40:04.015Z,54,32.2,,,,,44.4
2018-01-24T06:40:14.014Z,54,32.2,,,,,44.3
2018-01-24T06:40:24.018Z,54,32.2,,,,,44.4
2018-01-24T06:40:34.016Z,54,32.1,,,,,44.5
2018-01-24T06:40:44.014Z,54,32.1,,,,,
2018-01-24T06:40:54.104Z,54,32.1,,,,,
2018-01-24T06:41:04.045Z,54,32.1,,,,,44.4
2018-01-24T06:41:14.022Z,54,32.1,,,,,44.3
2018-01-24T06:41:24.030Z,54,32.1,,,,,44.1
2018-01-24T06:41:34.018Z,54,32,,,,,43.9
2018-01-24T06:41:44.014Z,54,32,,,,,43.7
2018-01-24T06:41:54.132Z,54,32,,,,,43.6
2018-01-24T06:42:04.015Z,54,32,,,,,43.5
2018-01-24T06:42:14.015Z,54,32,,,,,43.4
2018-01-24T06:42:24.016Z,54,32,,,,,43.3
2018-01-24T06:42:34.023Z,54,32,,,,,43.2
2018-01-24T06:42:49.105Z,54,31.9,,,,,43.1
2018-01-24T06:42:54.106Z,54,31.9,,,,,42.9
2018-01-24T06:43:04.027Z,54,31.9,,,,,42.7
2018-01-24T06:43:14.075Z,54,31.9,,,,,42.6
2018-01-24T06:43:24.099Z,54,31.9,,,,,42.3
2018-01-24T06:43:34.078Z,54,31.9,,,,,42.2
2018-01-24T06:43:44.110Z,54,31.8,,,,,42.1
2018-01-24T06:43:54.133Z,54,31.8,,,,,42
2018-01-24T06:44:04.048Z,54,31.8,,,,,41.9
2018-01-24T06:44:14.108Z,54,31.8,,,,,41.8
2018-01-24T06:44:24.087Z,54,31.8,,,,,41.6
2018-01-24T06:44:34.080Z,54,31.8,,,,,41.5
2018-01-24T06:44:44.069Z,54,31.8,,,,,41.4
2018-01-24T06:44:54.132Z,54,31.6,,,,,41.3
2018-01-24T06:45:04.046Z,54,31.6,,,,,41.2
2018-01-24T06:45:14.015Z,54,31.6,,,,,41.1
2018-01-24T06:45:24.032Z,54,31.6,,,,,40.9
2018-01-24T06:45:34.035Z,54,31.6,,,,,40.8
2018-01-24T06:45:44.026Z,54,31.6,,,,,40.7
2018-01-24T06:45:54.124Z,54,31.6,,,,,40.6
2018-01-24T06:46:04.108Z,54,31.6,,,,,40.5
2018-01-24T06:46:14.057Z,54,31.5,,,,,40.4
2018-01-24T06:46:24.058Z,54,31.5,,,,,40.3
2018-01-24T06:46:34.087Z,54,31.5,,,,,40.2
2018-01-24T06:46:44.025Z,54,31.5,,,,,40.1
2018-01-24T06:46:54.105Z,54,31.5,,,,,39.9
2018-01-24T06:47:04.321Z,54,31.5,,,,,39.8
2018-01-24T06:47:14.015Z,54,31.5,,,,,
2018-01-24T06:47:24.043Z,54,31.5,,,,,39.6
2018-01-24T06:47:34.065Z,54,31.4,,,,,
2018-01-24T06:47:44.061Z,54,31.4,,,,,39.4
2018-01-24T06:47:54.134Z,54,31.4,,,,,
2018-01-24T06:48:04.030Z,54,31.4,,,,,39.2
2018-01-24T06:48:14.062Z,54,31.4,,,,,
2018-01-24T06:48:24.066Z,54,31.4,,,,,38.9
2018-01-24T06:48:34.147Z,54,31.3,0,2,,40,42.3
2018-01-24T06:48:44.053Z,54,31.3,,,44,29,44.8
2018-01-24T06:48:54.139Z,54,31.3,,,,29,45.1
2018-01-24T06:49:04.088Z,54,31.3,,,,30,45.2
2018-01-24T06:49:14.237Z,54,31.3,,,,,
2018-01-24T06:49:24.029Z,54,31.3,,,,29,45.3
2018-01-24T06:49:34.050Z,54,31.3,,,,30,45.4
2018-01-24T06:49:44.043Z,54,31.3,,,,29,45.6
2018-01-24T06:49:54.128Z,54,31.2,,,,30,45.8
2018-01-24T06:50:04.101Z,54,31.2,,,,29,46
2018-01-24T06:50:14.043Z,54,31.2,,,,,46.3
2018-01-24T06:50:24.048Z,54,31.2,,,,30,46.6
2018-01-24T06:50:34.057Z,54,31.2,,,,29,46.9
2018-01-24T06:50:44.049Z,54,31.2,,,,29,47
2018-01-24T06:50:54.128Z,54,31.2,,,,30,47.1
2018-01-24T06:51:04.047Z,54,31.2,,,,,47
2018-01-24T06:51:14.037Z,54,31,,,,,
2018-01-24T06:51:24.021Z,54,31.2,,,,29,47.1
2018-01-24T06:51:34.075Z,54,31,,,,,47.3
2018-01-24T06:51:44.063Z,54,31,,,,,47.6
2018-01-24T06:51:54.156Z,54,31,,,,,47.8
2018-01-24T06:52:04.016Z,54,31,0,2,,0,47.8
2018-01-24T06:52:14.051Z,54,31,,,,,44.9
2018-01-24T06:52:24.037Z,54,31,,,,,43.8
2018-01-24T06:52:34.049Z,54,31,,,,,43.3
2018-01-24T06:52:44.046Z,54,31,,,,,43.2
2018-01-24T06:52:54.146Z,54,31,,,,,43.3
2018-01-24T06:53:04.016Z,54,31,,,,,
2018-01-24T06:53:16.120Z,54,31,,,,,
2018-01-24T06:53:24.027Z,54,30.9,,,,,
2018-01-24T06:53:34.071Z,54,30.9,,,,,
2018-01-24T06:53:44.016Z,54,30.9,,,,,43.2
2018-01-24T06:53:54.126Z,54,30.9,,,,,43
2018-01-24T06:54:04.031Z,54,30.9,,,,,42.8
2018-01-24T06:54:14.017Z,54,30.9,,,,,42.6
2018-01-24T06:54:24.021Z,54,30.9,,,,,42.4
2018-01-24T06:54:34.055Z,54,30.9,,,,,42.3
2018-01-24T06:54:44.121Z,54,30.9,,,,,42.2
2018-01-24T06:54:54.205Z,54,30.9,,,,,42.1
2018-01-24T06:55:04.107Z,54,30.9,,,,,
2018-01-24T06:55:14.016Z,54,30.9,,,,,42
2018-01-24T06:55:24.055Z,54,30.8,,,,,41.8
2018-01-24T06:55:34.096Z,54,30.8,,,,,41.7
2018-01-24T06:55:44.046Z,54,30.8,,,,,41.5
2018-01-24T06:55:54.124Z,54,30.8,,,,,41.4
2018-01-24T06:56:04.063Z,54,30.8,,,,,41.3
2018-01-24T06:56:14.046Z,54,30.8,,,,,41.2
2018-01-24T06:56:24.060Z,54,30.8,,,,,41
2018-01-24T06:56:34.092Z,54,30.8,,,,,40.9
2018-01-24T06:56:44.040Z,54,30.8,,,,,40.8
2018-01-24T06:56:54.115Z,54,30.8,,,43,,40.7
2018-01-24T06:57:04.039Z,54,30.8,,,,,40.6
2018-01-24T06:57:14.017Z,54,30.8,,,44,,40.5
2018-01-24T06:57:24.070Z,54,30.8,,,,,40.4
2018-01-24T06:57:34.094Z,54,30.8,,,43,,40.3
2018-01-24T06:57:44.081Z,54,30.7,,,,,40.2
2018-01-24T06:57:54.172Z,54,30.7,,,44,,40.1
2018-01-24T06:58:04.082Z,54,30.7,,,,,39.9
2018-01-24T06:58:14.106Z,54,30.7,,,43,,
2018-01-24T06:58:24.085Z,54,30.7,,,,,39.7
2018-01-24T06:58:34.093Z,54,30.7,,,,,39.6
2018-01-24T06:58:44.062Z,54,30.7,,,,,
2018-01-24T06:58:54.090Z,54,30.7,,,,,39.4
2018-01-24T06:59:04.078Z,54,30.7,,,,,39.3
2018-01-24T06:59:14.109Z,54,30.7,,,,,39.2
2018-01-24T06:59:24.029Z,54,30.7,,,,,39.1
2018-01-24T06:59:34.018Z,54,30.7,,,44,,38.9
2018-01-24T06:59:44.036Z,54,30.6,,,43,,38.8
2018-01-24T06:59:54.115Z,54,30.6,,,,,38.7
2018-01-24T07:00:04.018Z,54,30.6,,,,,38.6
2018-01-24T07:00:14.029Z,54,30.6,,,,,38.5
2018-01-24T07:00:24.044Z,54,30.6,,,,,38.4
2018-01-24T07:00:34.018Z,54,30.6,,,44,,
2018-01-24T07:00:44.048Z,54,30.6,,,,,38.3
2018-01-24T07:00:54.155Z,54,30.6,,,43,,38.2
2018-01-24T07:01:04.088Z,54,30.6,,,,,38.1
2018-01-24T07:01:14.092Z,54,30.4,,,,,
2018-01-24T07:01:24.068Z,54,30.4,,,,,
2018-01-24T07:01:34.130Z,54,30.4,,,,,
2018-01-24T07:01:44.094Z,54,30.4,,,,,38
2018-01-24T07:01:54.125Z,54,30.4,,,44,,
2018-01-24T07:02:04.095Z,54,30.4,,,,,
2018-01-24T07:02:14.026Z,54,30.4,,,,,
2018-01-24T07:02:24.054Z,54,30.4,,,,,
2018-01-24T07:02:34.099Z,54,30.4,,,43,,
2018-01-24T07:02:44.089Z,54,30.4,0,2,44,,37.9
2018-01-24T07:02:54.153Z,54,30.3,0,2,,39,42.7
2018-01-24T07:03:04.091Z,54,30.3,,,,29,44.2
2018-01-24T07:03:14.096Z,54,30.3,,,,30,44.5
2018-01-24T07:03:24.088Z,54,30.3,,,,,44.4
2018-01-24T07:03:34.098Z,54,30.3,,,,29,44.1
2018-01-24T07:03:44.099Z,54,30.3,,,,30,43.8
2018-01-24T07:03:54.098Z,54,30.3,,,,29,43.9
2018-01-24T07:04:04.083Z,54,30.3,,,,29,44.1
2018-01-24T07:04:14.048Z,54,30.3,0,2,44,29,44.4
2018-01-24T07:04:24.073Z,54,30.2,,,,30,44.7
2018-01-24T07:04:38.511Z,54,30.2,,,,,45
2018-01-24T07:04:44.040Z,54,30.2,,,,,45.4
2018-01-24T07:04:54.128Z,54,30.2,,,,29,45.7
2018-01-24T07:05:04.019Z,54,30.2,,,,30,45.9
2018-01-24T07:05:14.040Z,54,30.2,,,,29,
2018-01-24T07:05:24.177Z,54,30.2,,,,30,45.8
2018-01-24T07:05:34.021Z,54,30.2,,,,,
2018-01-24T07:05:44.050Z,54,30.2,,,,29,45.9
2018-01-24T07:05:54.109Z,54,30.2,,,,29,46
2018-01-24T07:06:04.091Z,54,30.2,,,,30,46.2
2018-01-24T07:06:14.121Z,54,30.2,,,,,46.4
2018-01-24T07:06:24.069Z,54,30.2,,,,,46.6
2018-01-24T07:06:34.046Z,54,30.1,,,,29,46.9
2018-01-24T07:06:44.040Z,54,30.1,,,,30,47.1
2018-01-24T07:06:54.151Z,54,30.1,,,,29,47.3
2018-01-24T07:07:04.048Z,54,30.1,,,,,47.4
2018-01-24T07:07:14.048Z,54,30.1,,,,,47.7
2018-01-24T07:07:24.034Z,54,30.1,,,,30,47.9
2018-01-24T07:07:34.219Z,54,30.1,0,2,,0,46.8
2018-01-24T07:07:44.043Z,54,30.1,,,,,44.6
2018-01-24T07:07:54.108Z,54,30.1,,,,,43.5
2018-01-24T07:08:04.061Z,54,30.1,,,,,43.2
2018-01-24T07:08:14.048Z,54,30.1,,,,,43.1
2018-01-24T07:08:24.059Z,54,30.1,,,,,43.2
2018-01-24T07:08:34.019Z,54,30.1,,,,,43.3
2018-01-24T07:08:44.029Z,54,30.1,,,,,43.2
2018-01-24T07:08:54.120Z,54,30.1,,,,,
2018-01-24T07:09:04.046Z,54,30.1,,,,,
2018-01-24T07:09:14.019Z,54,30.1,,,,,43
2018-01-24T07:09:24.027Z,54,30.1,,,,,42.8
2018-01-24T07:09:34.027Z,54,30.1,,,,,42.6
2018-01-24T07:09:44.019Z,54,30.1,,,,,42.3
2018-01-24T07:09:54.108Z,54,30.1,,,,,42.2
2018-01-24T07:10:04.024Z,54,30.1,,,,,42.1
2018-01-24T07:10:14.044Z,54,30,,,,,42
2018-01-24T07:10:24.020Z,54,30,,,,,41.9
2018-01-24T07:10:34.090Z,54,30,,,,,
2018-01-24T07:10:44.034Z,54,30,,,,,41.8
2018-01-24T07:10:54.115Z,54,30,,,,,41.6
2018-01-24T07:11:04.059Z,54,30,,,,,41.5
2018-01-24T07:11:14.082Z,54,30,,,,,41.4
2018-01-24T07:11:24.050Z,54,30,,,,,41.2
2018-01-24T07:11:34.078Z,54,30,,,,,41.1
2018-01-24T07:11:44.264Z,54,30,,,,,40.9
2018-01-24T07:11:54.109Z,54,30,,,,,40.8
2018-01-24T07:12:04.019Z,54,30,,,,,40.7
2018-01-24T07:12:14.019Z,54,30,,,,,40.6
2018-01-24T07:12:24.045Z,54,30,,,,,40.5
2018-01-24T07:12:34.019Z,54,30,,,,,40.4
2018-01-24T07:12:44.110Z,54,30,,,,,40.3
2018-01-24T07:12:54.109Z,54,30,,,,,40.2
2018-01-24T07:13:04.088Z,54,30,,,,,40.1
2018-01-24T07:13:14.028Z,54,30,,,,,39.9
2018-01-24T07:13:24.026Z,54,30,,,,,39.8
2018-01-24T07:13:34.020Z,54,30,,,,,39.7
2018-01-24T07:13:44.021Z,54,30,,,,,39.6
2018-01-24T07:13:54.202Z,54,30,,,,,39.5
2018-01-24T07:14:04.102Z,54,30,,,,,39.4
2018-01-24T07:14:14.074Z,54,30,,,,,39.3
2018-01-24T07:14:24.034Z,54,29.8,,,,,39.2
2018-01-24T07:14:34.024Z,54,29.8,,,,,39.1
2018-01-24T07:14:44.022Z,54,29.8,,,,,38.9
2018-01-24T07:14:54.116Z,54,29.8,,,,,38.8
2018-01-24T07:15:04.060Z,54,29.8,,,,,38.7
2018-01-24T07:15:14.019Z,54,29.8,,,,,38.6
2018-01-24T07:15:24.019Z,54,29.8,,,,,38.5
2018-01-24T07:15:34.020Z,54,29.8,,,,,38.4
2018-01-24T07:15:44.019Z,54,29.8,,,,,38.3
