Time,ActPow,HwTSet,ChActive,PrimTSet,HwTOutlet,PrimT,HwActive
2017-12-10T00:00:07.647Z,,0,,,31.3,50.6,
2017-12-10T00:00:17.649Z,,0,,,31.2,,
2017-12-10T00:00:27.650Z,,0,,,31.2,,
2017-12-10T00:00:37.650Z,,0,,,31.2,,
2017-12-10T00:00:47.840Z,,0,,,31,,
2017-12-10T00:00:57.648Z,,0,,,31,50.5,
2017-12-10T00:01:07.651Z,,0,,,31,,
2017-12-10T00:01:17.647Z,,0,,,30.9,,
2017-12-10T00:01:27.685Z,,0,,,30.9,,
2017-12-10T00:01:37.647Z,,0,,,30.9,,
2017-12-10T00:01:47.727Z,,0,,,30.9,,
2017-12-10T00:01:57.648Z,,0,,,30.8,50.4,
2017-12-10T00:02:07.647Z,,0,,,30.8,,
2017-12-10T00:02:17.652Z,,0,,,30.8,,
2017-12-10T00:02:27.652Z,,0,,,30.8,,
2017-12-10T00:02:37.823Z,,0,,,30.7,,
2017-12-10T00:02:47.727Z,,0,,,30.7,,
2017-12-10T00:02:57.647Z,,0,,,30.7,,
2017-12-10T00:03:07.652Z,,0,,,30.6,50.3,
2017-12-10T00:03:17.648Z,,0,,,30.6,,
2017-12-10T00:03:27.647Z,,0,,,30.6,,
2017-12-10T00:03:37.647Z,,0,,,30.4,,
2017-12-10T00:03:47.728Z,,0,,,30.4,,
2017-12-10T00:03:57.649Z,,0,,,30.4,50.2,
2017-12-10T00:04:07.650Z,,0,,,30.4,,
2017-12-10T00:04:17.647Z,,0,,,30.3,,
2017-12-10T00:04:27.647Z,,0,,,30.3,,
2017-12-10T00:04:37.653Z,,0,,,30.3,,
2017-12-10T00:04:47.738Z,,0,,,30.3,,
2017-12-10T00:04:57.647Z,,0,,,30.2,,
2017-12-10T00:05:07.648Z,,0,,,30.2,50.1,
2017-12-10T00:05:17.648Z,,0,,,30.2,,
2017-12-10T00:05:27.648Z,,0,,,30.1,,
2017-12-10T00:05:37.648Z,,0,,,30.1,,
2017-12-10T00:05:47.728Z,,0,,,30.1,,
2017-12-10T00:05:57.647Z,,0,,,30,,
2017-12-10T00:06:07.651Z,,0,,,30,50,
2017-12-10T00:06:17.648Z,,0,,,30,,
2017-12-10T00:06:27.649Z,,0,,,30,,
2017-12-10T00:06:37.648Z,,0,,,29.8,,
2017-12-10T00:06:47.742Z,,0,,,29.8,,
2017-12-10T00:06:57.648Z,,0,,,29.8,49.9,
2017-12-10T00:07:07.647Z,,0,,,29.8,,
2017-12-10T00:07:17.650Z,,0,,,29.7,,
2017-12-10T00:07:27.649Z,,0,,,29.7,,
2017-12-10T00:07:37.649Z,,0,,,29.7,,
2017-12-10T00:07:47.727Z,,0,,,29.7,,
2017-12-10T00:07:57.649Z,,0,,,29.6,,
2017-12-10T00:08:07.648Z,,0,,,29.6,49.8,
2017-12-10T00:08:17.648Z,,0,,,29.6,,
2017-12-10T00:08:27.653Z,,0,,,29.5,,
2017-12-10T00:08:37.650Z,,0,,,29.5,,
2017-12-10T00:08:47.728Z,,0,,,29.5,,
2017-12-10T00:08:57.649Z,,0,,,29.5,,
2017-12-10T00:09:07.648Z,,0,,,29.3,49.7,
2017-12-10T00:09:17.648Z,,0,,,29.3,,
2017-12-10T00:09:27.648Z,,0,,,29.3,,
2017-12-10T00:09:37.654Z,,0,,,29.3,,
2017-12-10T00:09:47.729Z,,0,,,29.2,,
2017-12-10T00:09:57.654Z,,0,,,29.2,,
2017-12-10T00:10:07.650Z,,0,,,29.2,49.6,
2017-12-10T00:10:17.649Z,,0,,,29.2,,
2017-12-10T00:10:27.649Z,,0,,,29.1,,
2017-12-10T00:10:42.668Z,,0,,,29.1,,
2017-12-10T00:10:47.733Z,,0,,,29.1,,
2017-12-10T00:10:57.649Z,,0,,,29.1,,
2017-12-10T00:11:07.650Z,,0,,,29,49.5,
2017-12-10T00:11:17.649Z,,0,,,29,,
2017-12-10T00:11:27.649Z,,0,,,29,,
2017-12-10T00:11:37.651Z,,0,,,29,,
2017-12-10T00:11:47.729Z,,0,,,28.9,,
2017-12-10T00:11:57.649Z,,0,,,28.9,,
2017-12-10T00:12:07.651Z,,0,,,28.9,,
2017-12-10T00:12:17.649Z,,0,,,28.9,49.4,
2017-12-10T00:12:27.649Z,,0,,,28.9,,
2017-12-10T00:12:37.839Z,,0,,,28.7,,
2017-12-10T00:12:47.729Z,,0,,,28.7,,
2017-12-10T00:12:57.651Z,,0,,,28.7,,
2017-12-10T00:13:07.649Z,,0,,,28.7,,
2017-12-10T00:13:17.649Z,,0,,,28.6,49.3,
2017-12-10T00:13:27.652Z,,0,,,28.6,,
2017-12-10T00:13:37.653Z,,0,,,28.6,,
2017-12-10T00:13:47.728Z,,0,,,28.6,,
2017-12-10T00:13:57.649Z,,0,,,28.5,,
2017-12-10T00:14:07.649Z,,0,,,28.5,,
2017-12-10T00:14:17.651Z,,0,,,28.5,49.2,
2017-12-10T00:14:27.652Z,,0,,,28.5,,
2017-12-10T00:14:37.650Z,,0,,,28.5,,
2017-12-10T00:14:47.740Z,,0,,,28.4,,
2017-12-10T00:14:57.650Z,,0,,,28.4,,
2017-12-10T00:15:07.655Z,,0,,,28.4,,
2017-12-10T00:15:17.683Z,,0,,,28.4,49.1,
2017-12-10T00:15:27.652Z,,0,,,28.3,,
2017-12-10T00:15:37.649Z,,0,,,28.3,,
2017-12-10T00:15:47.730Z,,0,,,28.3,,
2017-12-10T00:15:57.654Z,,0,,,28.3,,
2017-12-10T00:16:07.652Z,,0,,,28.1,,
2017-12-10T00:16:17.649Z,,0,,,28.1,49,
2017-12-10T00:16:27.654Z,,0,,,28.1,,
2017-12-10T00:16:37.656Z,,0,,,28.1,,
2017-12-10T00:16:47.731Z,,0,,,28.1,,
2017-12-10T00:16:57.680Z,,0,,,28,,
2017-12-10T00:17:07.650Z,,0,,,28,,
2017-12-10T00:17:17.650Z,,0,,,28,48.9,
2017-12-10T00:17:27.655Z,,0,,,28,,
2017-12-10T00:17:37.649Z,,0,,,27.9,,
2017-12-10T00:17:47.730Z,,0,,,27.9,,
2017-12-10T00:17:57.653Z,,0,,,27.9,,
2017-12-10T00:18:07.654Z,,0,,,27.9,,
2017-12-10T00:18:17.649Z,,0,,,27.9,48.8,
2017-12-10T00:18:27.653Z,,0,,,27.8,,
2017-12-10T00:18:37.649Z,,0,,,27.8,,
2017-12-10T00:18:47.730Z,,0,,,27.8,,
2017-12-10T00:18:57.660Z,,0,,,27.8,,
2017-12-10T00:19:07.649Z,,0,,,27.8,,
2017-12-10T00:19:17.655Z,,0,,,27.7,,
2017-12-10T00:19:27.654Z,,0,,,27.7,48.7,
2017-12-10T00:19:37.650Z,,0,,,27.7,,
2017-12-10T00:19:47.740Z,,0,,,27.7,,
2017-12-10T00:19:57.745Z,,0,,,27.5,,
2017-12-10T00:20:07.654Z,,0,,,27.5,,
2017-12-10T00:20:17.650Z,,0,,,27.5,,
2017-12-10T00:20:27.650Z,,0,,,27.5,48.6,
2017-12-10T00:20:37.650Z,,0,,,27.5,,
2017-12-10T00:20:47.733Z,,0,,,27.4,,
2017-12-10T00:20:57.650Z,,0,,,27.4,,
2017-12-10T00:21:07.650Z,,0,,,27.4,,
2017-12-10T00:21:17.888Z,,0,,,27.4,,
2017-12-10T00:21:27.656Z,,0,,,27.4,,
2017-12-10T00:21:37.650Z,,0,,,27.3,48.5,
2017-12-10T00:21:47.731Z,,0,,,27.3,,
2017-12-10T00:21:57.650Z,,0,,,27.3,,
2017-12-10T00:22:07.650Z,,0,,,27.3,,
2017-12-10T00:22:17.650Z,,0,,,27.3,,
2017-12-10T00:22:27.655Z,,0,,,27.2,,
2017-12-10T00:22:37.650Z,,0,,,27.2,,
2017-12-10T00:22:47.734Z,,0,,,27.2,48.4,
2017-12-10T00:22:57.651Z,,0,,,27.2,,
2017-12-10T00:23:07.651Z,,0,,,27.2,,
2017-12-10T00:23:17.650Z,,0,,,27.1,,
2017-12-10T00:23:27.652Z,,0,,,27.1,,
2017-12-10T00:23:37.650Z,,0,,,27.1,48.3,
2017-12-10T00:23:47.734Z,,0,,,27.1,,
2017-12-10T00:23:57.657Z,,0,,,27.1,,
2017-12-10T00:24:07.651Z,,0,,,27.1,,
2017-12-10T00:24:17.650Z,,0,,,26.9,,
2017-12-10T00:24:27.651Z,,0,,,26.9,,
2017-12-10T00:24:37.651Z,,0,,,26.9,,
2017-12-10T00:24:47.730Z,,0,,,26.9,48.2,
2017-12-10T00:24:57.657Z,,0,,,26.9,,
2017-12-10T00:25:07.653Z,,0,,,26.8,,
2017-12-10T00:25:17.651Z,,0,,,26.8,,
2017-12-10T00:25:27.651Z,,0,,,26.8,,
2017-12-10T00:25:37.651Z,,0,,,26.8,,
2017-12-10T00:25:47.730Z,,0,,,26.8,48.1,
2017-12-10T00:25:57.651Z,,0,,,26.7,,
2017-12-10T00:26:07.652Z,,0,,,26.7,,
2017-12-10T00:26:17.651Z,,0,,,26.7,,
2017-12-10T00:26:27.668Z,,0,,,26.7,,
2017-12-10T00:26:37.659Z,,0,,,26.7,,
2017-12-10T00:26:47.824Z,,0,,,26.6,,
2017-12-10T00:26:57.652Z,,0,,,26.6,48,
2017-12-10T00:27:07.661Z,,0,,,26.6,,
2017-12-10T00:27:17.651Z,,0,,,26.6,,
2017-12-10T00:27:27.654Z,,0,,,26.6,,
2017-12-10T00:27:37.654Z,,0,,,26.6,,
2017-12-10T00:27:47.907Z,,0,,,26.5,,
2017-12-10T00:27:57.652Z,,0,,,26.5,47.9,
2017-12-10T00:28:07.654Z,,0,,,26.5,,
2017-12-10T00:28:17.656Z,,0,,,26.5,,
2017-12-10T00:28:27.659Z,,0,,,26.5,,
2017-12-10T00:28:37.651Z,,0,,,26.5,,
2017-12-10T00:28:47.732Z,,0,,,26.3,,
2017-12-10T00:28:57.658Z,,0,,,26.3,,
2017-12-10T00:29:07.651Z,,0,,,26.3,47.8,
2017-12-10T00:29:17.652Z,,0,,,26.3,,
2017-12-10T00:29:27.657Z,,0,,,26.3,,
2017-12-10T00:29:37.651Z,,0,,,26.3,,
2017-12-10T00:29:47.731Z,,0,,,26.2,,
2017-12-10T00:29:57.651Z,,0,,,26.2,,
2017-12-10T00:30:07.652Z,,0,,,26.2,47.7,
2017-12-10T00:30:17.652Z,,0,,,26.2,,
2017-12-10T00:30:27.651Z,,0,,,26.2,,
2017-12-10T00:30:37.651Z,,0,,,26.2,,
2017-12-10T00:30:47.732Z,,0,,,26.1,,
2017-12-10T00:30:57.655Z,,0,,,26.1,,
2017-12-10T00:31:07.652Z,,0,,,26.1,,
2017-12-10T00:31:17.651Z,,0,,,26.1,47.6,
2017-12-10T00:31:27.660Z,,0,,,26.1,,
2017-12-10T00:31:37.652Z,,0,,,26,,
2017-12-10T00:31:47.732Z,,0,,,26,,
2017-12-10T00:31:57.657Z,,0,,,26,,
2017-12-10T00:32:07.653Z,,0,,,26,,
2017-12-10T00:32:17.652Z,,0,,,26,47.4,
2017-12-10T00:32:27.654Z,,0,,,26,,
2017-12-10T00:32:37.653Z,,0,,,25.9,,
2017-12-10T00:32:47.819Z,,0,,,25.9,,
2017-12-10T00:32:57.656Z,,0,,,25.9,,
2017-12-10T00:33:07.652Z,,0,,,25.9,,
2017-12-10T00:33:17.659Z,,0,,,25.9,,
2017-12-10T00:33:27.653Z,,0,,,25.9,47.3,
2017-12-10T00:33:37.652Z,,0,,,25.7,,
2017-12-10T00:33:52.786Z,,0,,,25.7,,
2017-12-10T00:33:57.652Z,,0,,,25.7,,
2017-12-10T00:34:07.652Z,,0,,,25.7,,
2017-12-10T00:34:17.653Z,,0,,,25.7,,
2017-12-10T00:34:27.652Z,,0,,,25.7,,
2017-12-10T00:34:37.652Z,,0,,,25.6,47.2,
2017-12-10T00:34:47.742Z,,0,,,25.6,,
2017-12-10T00:34:57.653Z,,0,,,25.6,,
2017-12-10T00:35:07.654Z,,0,,,25.6,,
2017-12-10T00:35:17.652Z,,0,,,25.6,,
2017-12-10T00:35:27.652Z,,0,,,25.6,47.1,
2017-12-10T00:35:37.658Z,,0,,,25.6,,
2017-12-10T00:35:47.829Z,,0,,,25.6,,
2017-12-10T00:35:57.662Z,,0,,,25.5,,
2017-12-10T00:36:07.653Z,,0,,,25.5,,
2017-12-10T00:36:17.654Z,,0,,,25.5,,
2017-12-10T00:36:27.653Z,,0,,,25.5,,
2017-12-10T00:36:37.653Z,,0,,,25.5,47,
2017-12-10T00:36:47.740Z,,0,,,25.5,,
2017-12-10T00:36:57.652Z,,0,,,25.4,,
2017-12-10T00:37:07.655Z,,0,,,25.4,,
2017-12-10T00:37:17.653Z,,0,,,25.4,,
2017-12-10T00:37:27.653Z,,0,,,25.4,46.9,
2017-12-10T00:37:37.653Z,,0,,,25.4,46.9,
2017-12-10T00:37:47.733Z,,0,,,25.4,,
2017-12-10T00:37:57.653Z,,0,,,25.4,,
2017-12-10T00:38:07.652Z,,0,,,25.3,,
2017-12-10T00:38:22.743Z,,0,,,25.3,,
2017-12-10T00:38:27.653Z,,0,,,25.3,,
2017-12-10T00:38:37.654Z,,0,,,25.3,,
2017-12-10T00:38:47.733Z,,0,,,25.3,46.8,
2017-12-10T00:38:57.871Z,,0,,,25.1,,
2017-12-10T00:39:07.652Z,,0,,,25.1,,
2017-12-10T00:39:17.653Z,,0,,,25.1,,
2017-12-10T00:39:27.653Z,,0,,,25.1,,
2017-12-10T00:39:37.654Z,,0,,,25.1,,
2017-12-10T00:39:47.745Z,,0,,,25.1,46.7,
2017-12-10T00:39:57.653Z,,0,,,25.1,,
2017-12-10T00:40:07.653Z,,0,,,25.1,,
2017-12-10T00:40:17.654Z,,0,,,25,,
2017-12-10T00:40:27.653Z,,0,,,25,,
2017-12-10T00:40:37.653Z,,0,,,25,,
2017-12-10T00:40:47.763Z,,0,,,25,,
2017-12-10T00:40:57.653Z,,0,,,25,46.6,
2017-12-10T00:41:07.658Z,,0,,,25,,
2017-12-10T00:41:17.653Z,,0,,,25,,
2017-12-10T00:41:27.653Z,,0,,,24.9,,
2017-12-10T00:41:37.655Z,,0,,,24.9,,
2017-12-10T00:41:47.739Z,,0,,,24.9,,
2017-12-10T00:41:57.653Z,,0,,,24.9,46.5,
2017-12-10T00:42:07.654Z,,0,,,24.9,,
2017-12-10T00:42:17.653Z,,0,,,24.9,,
2017-12-10T00:42:27.654Z,,0,,,24.8,,
2017-12-10T00:42:37.653Z,,0,,,24.8,,
2017-12-10T00:42:47.733Z,,0,,,24.8,,
2017-12-10T00:42:57.654Z,,0,,,24.8,,
2017-12-10T00:43:07.655Z,,0,,,24.8,46.4,
2017-12-10T00:43:17.653Z,,0,,,24.8,,
2017-12-10T00:43:27.655Z,,0,,,24.8,,
2017-12-10T00:43:37.653Z,,0,,,24.7,,
2017-12-10T00:43:47.734Z,,0,,,24.7,,
2017-12-10T00:43:57.653Z,,0,,,24.7,,
2017-12-10T00:44:07.653Z,,0,,,24.7,46.3,
2017-12-10T00:44:17.654Z,,0,,,24.7,,
2017-12-10T00:44:27.657Z,,0,,,24.7,,
2017-12-10T00:44:37.653Z,,0,,,24.7,,
2017-12-10T00:44:47.745Z,,0,,,24.7,,
2017-12-10T00:44:57.656Z,,0,,,24.5,,
2017-12-10T00:45:07.808Z,,0,,,24.5,46.2,
2017-12-10T00:45:17.659Z,,0,,,24.5,,
2017-12-10T00:45:27.655Z,,0,,,24.5,,
2017-12-10T00:45:37.654Z,,0,,,24.5,,
2017-12-10T00:45:48.026Z,,0,,,24.5,,
2017-12-10T00:45:57.654Z,,0,,,24.5,,
2017-12-10T00:46:07.657Z,,0,,,24.5,,
2017-12-10T00:46:17.655Z,,0,,,24.4,,
2017-12-10T00:46:27.656Z,,0,,,24.4,46.1,
2017-12-10T00:46:37.658Z,,0,,,24.4,,
2017-12-10T00:46:47.734Z,,0,,,24.4,,
2017-12-10T00:47:02.921Z,,0,,,24.4,,
2017-12-10T00:47:07.655Z,,0,,,24.4,,
2017-12-10T00:47:17.656Z,,0,,,24.4,,
2017-12-10T00:47:27.655Z,,0,,,24.3,,
2017-12-10T00:47:37.654Z,,0,,,24.3,46,
2017-12-10T00:47:47.734Z,,0,,,24.3,,
2017-12-10T00:47:57.656Z,,0,,,24.3,,
2017-12-10T00:48:07.674Z,,0,,,24.3,,
2017-12-10T00:48:17.654Z,,0,,,24.3,,
2017-12-10T00:48:27.664Z,,0,,,24.3,46,
2017-12-10T00:48:37.656Z,,0,,,24.3,45.9,
2017-12-10T00:48:47.748Z,,0,,,24.2,,
2017-12-10T00:48:57.654Z,,0,,,24.2,,
2017-12-10T00:49:07.659Z,,0,,,24.2,,
2017-12-10T00:49:17.655Z,,0,,,24.2,,
2017-12-10T00:49:27.657Z,,0,,,24.2,,
2017-12-10T00:49:37.659Z,,0,,,24.2,,
2017-12-10T00:49:47.751Z,,0,,,24.2,45.8,
2017-12-10T00:49:57.655Z,,0,,,24.2,,
2017-12-10T00:50:07.655Z,,0,,,24.2,,
2017-12-10T00:50:17.655Z,,0,,,24,,
2017-12-10T00:50:27.654Z,,0,,,24,,
2017-12-10T00:50:37.656Z,,0,,,24,,
2017-12-10T00:50:47.735Z,,0,,,24,45.7,
2017-12-10T00:50:57.656Z,,0,,,24,,
2017-12-10T00:51:07.655Z,,0,,,24,,
2017-12-10T00:51:17.659Z,,0,,,24,,
2017-12-10T00:51:27.655Z,,0,,,24,,
2017-12-10T00:51:37.656Z,,0,,,24,,
2017-12-10T00:51:47.734Z,,0,,,24,,
2017-12-10T00:51:57.831Z,,0,,,24,45.6,
2017-12-10T00:52:07.655Z,,0,,,24,,
2017-12-10T00:52:17.655Z,,0,,,23.9,,
2017-12-10T00:52:27.656Z,,0,,,23.9,,
2017-12-10T00:52:37.656Z,,0,,,23.9,,
2017-12-10T00:52:47.735Z,,0,,,23.9,,
2017-12-10T00:52:57.658Z,,0,,,23.9,45.5,
2017-12-10T00:53:07.655Z,,0,,,23.9,,
2017-12-10T00:53:17.658Z,,0,,,23.9,,
2017-12-10T00:53:27.656Z,,0,,,23.9,,
2017-12-10T00:53:37.659Z,0,0,0,5,23.9,45.5,0
2017-12-10T00:53:47.735Z,,0,,,23.9,,
2017-12-10T00:53:57.658Z,,0,,,23.9,,
2017-12-10T00:54:07.661Z,,0,,,23.8,45.4,
2017-12-10T00:54:17.655Z,,0,,,23.8,,
2017-12-10T00:54:27.655Z,,0,,,23.8,,
2017-12-10T00:54:37.655Z,,0,,,23.8,,
2017-12-10T00:54:47.735Z,,0,,,23.8,,
2017-12-10T00:54:57.658Z,,0,,,23.8,,
2017-12-10T00:55:07.656Z,,0,,,23.8,,
2017-12-10T00:55:17.657Z,,0,,,23.8,45.3,
2017-12-10T00:55:27.659Z,,0,,,23.8,,
2017-12-10T00:55:37.657Z,,0,,,23.8,,
2017-12-10T00:55:47.858Z,,0,,,23.8,,
2017-12-10T00:55:57.656Z,,0,,,23.8,,
2017-12-10T00:56:07.656Z,,0,,,23.7,,
2017-12-10T00:56:17.655Z,,0,,,23.8,,
2017-12-10T00:56:27.659Z,,0,,,23.7,45.2,
2017-12-10T00:56:37.657Z,,0,,,23.7,,
2017-12-10T00:56:47.735Z,,0,,,23.7,,
2017-12-10T00:56:57.657Z,,0,,,23.7,,
2017-12-10T00:57:07.657Z,,0,,,23.7,,
2017-12-10T00:57:17.658Z,,0,,,23.7,,
2017-12-10T00:57:27.656Z,,0,,,23.7,45.1,
2017-12-10T00:57:37.663Z,,0,,,23.7,,
2017-12-10T00:57:47.741Z,,0,,,23.7,,
2017-12-10T00:57:57.659Z,,0,,,23.6,,
2017-12-10T00:58:07.662Z,,0,,,23.6,,
2017-12-10T00:58:17.656Z,,0,,,23.6,,
2017-12-10T00:58:27.656Z,,0,,,23.6,,
2017-12-10T00:58:37.664Z,,0,,,23.6,45,
2017-12-10T00:58:47.799Z,,0,,,23.6,,
2017-12-10T00:58:57.659Z,,0,,,23.6,,
2017-12-10T00:59:07.656Z,,0,,,23.6,,
2017-12-10T00:59:17.656Z,,0,,,23.6,,
2017-12-10T00:59:27.658Z,,0,,,23.4,,
2017-12-10T00:59:37.658Z,,0,,,23.4,45,
2017-12-10T00:59:47.746Z,,0,,,23.4,44.9,
2017-12-10T00:59:57.661Z,,0,,,23.4,,
2017-12-10T01:00:07.660Z,,0,,,23.4,,
2017-12-10T01:00:17.658Z,,0,,,23.4,,
2017-12-10T01:00:27.656Z,,0,,,23.4,,
2017-12-10T01:00:37.658Z,,0,,,23.4,,
2017-12-10T01:00:47.736Z,,0,,,23.4,,
2017-12-10T01:00:57.659Z,,0,,,23.4,44.8,
2017-12-10T01:01:07.659Z,,0,,,23.3,,
2017-12-10T01:01:17.658Z,,0,,,23.3,,
2017-12-10T01:01:27.661Z,,0,,,23.3,,
2017-12-10T01:01:37.655Z,,0,,,23.3,,
2017-12-10T01:01:47.738Z,,0,,,23.3,,
2017-12-10T01:01:57.659Z,,0,,,23.3,44.7,
2017-12-10T01:02:07.656Z,,0,,,23.3,,
2017-12-10T01:02:17.659Z,,0,,,23.3,,
2017-12-10T01:02:27.658Z,,0,,,23.2,,
2017-12-10T01:02:37.659Z,,0,,,23.2,,
2017-12-10T01:02:47.743Z,,0,,,23.2,,
2017-12-10T01:02:57.656Z,,0,,,23.2,,
2017-12-10T01:03:07.661Z,,0,,,23.2,44.6,
2017-12-10T01:03:17.656Z,,0,,,23.2,,
2017-12-10T01:03:27.656Z,,0,,,23.2,,
2017-12-10T01:03:37.661Z,,0,,,23.2,,
2017-12-10T01:03:47.738Z,,0,,,23.2,,
2017-12-10T01:03:57.656Z,,0,,,23.2,,
2017-12-10T01:04:07.659Z,,0,,,23.2,,
2017-12-10T01:04:17.658Z,,0,,,23.2,44.5,
2017-12-10T01:04:27.661Z,,0,,,23.1,,
2017-12-10T01:04:37.657Z,,0,,,23.1,,
2017-12-10T01:04:47.736Z,,0,,,23.1,,
2017-12-10T01:04:57.657Z,,0,,,23.1,,
2017-12-10T01:05:07.660Z,,0,,,23.1,,
2017-12-10T01:05:17.662Z,,0,,,23.1,44.4,
2017-12-10T01:05:27.657Z,,0,,,23.1,,
2017-12-10T01:05:37.661Z,,0,,,23.1,,
2017-12-10T01:05:47.740Z,,0,,,23.1,,
2017-12-10T01:05:57.657Z,,0,,,23,,
2017-12-10T01:06:07.661Z,,0,,,23,,
2017-12-10T01:06:17.660Z,,0,,,23,,
2017-12-10T01:06:27.662Z,,0,,,23,,
2017-12-10T01:06:37.657Z,,0,,,23,44.3,
2017-12-10T01:06:47.737Z,,0,,,23,,
2017-12-10T01:06:57.657Z,,0,,,23,,
2017-12-10T01:07:07.657Z,,0,,,23,,
2017-12-10T01:07:17.657Z,,0,,,23,,
2017-12-10T01:07:27.657Z,,0,,,22.8,,
2017-12-10T01:07:37.657Z,,0,,,22.8,,
2017-12-10T01:07:47.746Z,,0,,,22.8,44.2,
2017-12-10T01:07:57.657Z,,0,,,22.8,,
2017-12-10T01:08:07.657Z,,0,,,22.8,,
2017-12-10T01:08:17.657Z,,0,,,22.8,,
2017-12-10T01:08:27.679Z,,0,,,22.8,,
2017-12-10T01:08:37.657Z,,0,,,22.8,,
2017-12-10T01:08:47.807Z,,0,,,22.8,44.1,
2017-12-10T01:08:57.657Z,,0,,,22.8,,
2017-12-10T01:09:07.657Z,,0,,,22.7,,
2017-12-10T01:09:17.657Z,,0,,,22.7,,
2017-12-10T01:09:27.663Z,,0,,,22.7,,
2017-12-10T01:09:37.658Z,,0,,,22.7,,
2017-12-10T01:09:47.743Z,,0,,,22.7,,
2017-12-10T01:09:57.659Z,,0,,,22.7,44,
2017-12-10T01:10:07.657Z,,0,,,22.7,,
2017-12-10T01:10:17.658Z,,0,,,22.7,,
2017-12-10T01:10:27.663Z,,0,,,22.7,,
2017-12-10T01:10:37.660Z,,0,,,22.7,,
2017-12-10T01:10:47.737Z,,0,,,22.7,,
2017-12-10T01:10:57.661Z,,0,,,22.7,,
2017-12-10T01:11:07.658Z,,0,,,22.6,44,
2017-12-10T01:11:17.658Z,,0,,,22.6,43.9,
2017-12-10T01:11:27.657Z,,0,,,22.6,,
2017-12-10T01:11:37.660Z,,0,,,22.6,,
2017-12-10T01:11:47.799Z,,0,,,22.6,,
2017-12-10T01:11:57.662Z,,0,,,22.6,,
2017-12-10T01:12:07.658Z,,0,,,22.6,,
2017-12-10T01:12:17.658Z,,0,,,22.6,43.8,
2017-12-10T01:12:27.661Z,,0,,,22.6,,
2017-12-10T01:12:37.658Z,,0,,,22.6,,
2017-12-10T01:12:47.750Z,,0,,,22.6,,
2017-12-10T01:12:57.658Z,,0,,,22.6,,
2017-12-10T01:13:07.660Z,,0,,,22.5,,
2017-12-10T01:13:17.657Z,,0,,,22.5,,
2017-12-10T01:13:27.665Z,,0,,,22.5,43.7,
2017-12-10T01:13:37.663Z,,0,,,22.5,,
2017-12-10T01:13:47.742Z,,0,,,22.5,,
2017-12-10T01:13:57.658Z,,0,,,22.5,,
2017-12-10T01:14:07.658Z,,0,,,22.5,,
2017-12-10T01:14:17.658Z,,0,,,22.5,,
2017-12-10T01:14:27.659Z,,0,,,22.5,,
2017-12-10T01:14:37.662Z,,0,,,22.5,43.6,
2017-12-10T01:14:47.892Z,,0,,,22.5,,
2017-12-10T01:14:57.658Z,,0,,,22.5,,
2017-12-10T01:15:07.659Z,,0,,,22.4,,
2017-12-10T01:15:17.658Z,,0,,,22.4,,
2017-12-10T01:15:27.659Z,,0,,,22.4,,
2017-12-10T01:15:37.658Z,,0,,,22.4,,
2017-12-10T01:15:47.738Z,,0,,,22.4,,
2017-12-10T01:15:57.662Z,,0,,,22.4,43.5,
2017-12-10T01:16:07.658Z,,0,,,22.4,,
2017-12-10T01:16:17.658Z,,0,,,22.4,,
2017-12-10T01:16:27.659Z,,0,,,22.4,,
2017-12-10T01:16:37.658Z,,0,,,22.4,,
2017-12-10T01:16:47.743Z,,0,,,22.2,,
2017-12-10T01:16:57.659Z,,0,,,22.4,43.4,
2017-12-10T01:17:07.658Z,,0,,,22.2,,
2017-12-10T01:17:17.658Z,,0,,,22.2,,
2017-12-10T01:17:27.659Z,,0,,,22.2,,
2017-12-10T01:17:37.659Z,,0,,,22.2,,
2017-12-10T01:17:47.740Z,,0,,,22.2,,
2017-12-10T01:17:57.659Z,,0,,,22.2,,
2017-12-10T01:18:07.658Z,,0,,,22.2,43.3,
2017-12-10T01:18:17.659Z,,0,,,22.2,,
2017-12-10T01:18:27.659Z,,0,,,22.2,,
2017-12-10T01:18:37.659Z,,0,,,22.2,,
2017-12-10T01:18:47.741Z,,0,,,22.2,,
2017-12-10T01:18:57.661Z,,0,,,22.2,,
2017-12-10T01:19:07.658Z,,0,,,22.2,,
2017-12-10T01:19:17.660Z,,0,,,22.1,43.2,
2017-12-10T01:19:27.659Z,,0,,,22.1,,
2017-12-10T01:19:37.659Z,,0,,,22.1,,
2017-12-10T01:19:47.754Z,,0,,,22.1,,
2017-12-10T01:19:57.659Z,,0,,,22.1,,
2017-12-10T01:20:07.658Z,,0,,,22.1,,
2017-12-10T01:20:17.659Z,,0,,,22.1,,
2017-12-10T01:20:27.661Z,,0,,,22.1,43.1,
2017-12-10T01:20:37.664Z,,0,,,22.1,,
2017-12-10T01:20:47.739Z,,0,,,22.1,,
2017-12-10T01:20:57.659Z,,0,,,22.1,,
2017-12-10T01:21:07.659Z,,0,,,22.1,,
2017-12-10T01:21:17.659Z,,0,,,22.1,,
2017-12-10T01:21:27.659Z,,0,,,22.1,,
2017-12-10T01:21:37.659Z,,0,,,22,43,
2017-12-10T01:21:47.741Z,,0,,,22,,
2017-12-10T01:21:57.658Z,,0,,,22,,
2017-12-10T01:22:07.659Z,,0,,,22,,
2017-12-10T01:22:17.659Z,,0,,,22,,
