Time,PrimT,HwTSet,HwActive,ChActive,HwTOutlet,ActPow,PrimTSet
2018-01-01T06:42:33.056Z,,0,,,17.1,,
2018-01-01T06:42:43.060Z,,0,,,17.1,,
2018-01-01T06:42:53.057Z,,0,,,17.1,,
2018-01-01T06:43:03.058Z,,0,,,17.1,,
2018-01-01T06:43:13.059Z,,0,,,17.1,,
2018-01-01T06:43:23.059Z,,0,,,17.1,,
2018-01-01T06:43:33.057Z,,0,,,17,,
2018-01-01T06:43:43.059Z,,0,,,17.1,,
2018-01-01T06:43:53.057Z,,0,,,17.1,,
2018-01-01T06:44:03.056Z,,0,,,17.1,,
2018-01-01T06:44:13.061Z,,0,,,17.1,,
2018-01-01T06:44:23.057Z,,0,,,17.1,,
2018-01-01T06:44:33.057Z,17.2,0,,,17.1,,
2018-01-01T06:44:43.060Z,,0,,,17.1,,
2018-01-01T06:44:53.057Z,,0,,,17.1,,
2018-01-01T06:45:03.061Z,,0,,,17.1,,
2018-01-01T06:45:13.057Z,,0,,,17.1,,
2018-01-01T06:45:23.056Z,,0,,,17.1,,
2018-01-01T06:45:33.057Z,,0,,,17,,
2018-01-01T06:45:43.058Z,,0,,,17.1,,
2018-01-01T06:45:53.057Z,,0,,,17.1,,
2018-01-01T06:46:03.065Z,,0,,,17,,
2018-01-01T06:46:13.057Z,,0,,,17.1,,
2018-01-01T06:46:23.057Z,,0,,,17,,
2018-01-01T06:46:33.060Z,,0,,,17,,
2018-01-01T06:46:43.057Z,,0,,,17,,
2018-01-01T06:46:53.057Z,,0,,,17.1,,
2018-01-01T06:47:03.057Z,,0,,,17.1,,
2018-01-01T06:47:13.057Z,,0,,,17,,
2018-01-01T06:47:23.058Z,,0,,,17,,
2018-01-01T06:47:33.057Z,,0,,,17,,
2018-01-01T06:47:43.057Z,17.3,0,,,17,,
2018-01-01T06:47:53.057Z,17.2,0,,,17,,
2018-01-01T06:48:03.057Z,16.9,0,,,17,,
2018-01-01T06:48:13.057Z,,0,,,17,,
2018-01-01T06:48:23.068Z,16.8,0,,,17,,
2018-01-01T06:48:33.058Z,,0,,,17,,
2018-01-01T06:48:43.079Z,,0,,,17,,
2018-01-01T06:48:53.060Z,,0,,,17,,
2018-01-01T06:49:03.059Z,,0,,,17,,
2018-01-01T06:49:13.056Z,,0,,,17,,
2018-01-01T06:49:23.057Z,16.6,0,,,17,,
2018-01-01T06:49:33.058Z,,0,,,17,,
2018-01-01T06:49:43.057Z,,0,,,17,,
2018-01-01T06:49:53.057Z,,0,,,17,,
2018-01-01T06:50:03.057Z,,0,,,17,,
2018-01-01T06:50:13.057Z,,0,,,17,,
2018-01-01T06:50:23.057Z,,0,,,17,,
2018-01-01T06:50:33.252Z,,0,,,17,,
2018-01-01T06:50:43.057Z,,0,,,17,,
2018-01-01T06:50:53.057Z,,0,,,17,,
2018-01-01T06:51:03.058Z,16.5,0,,,17,,
2018-01-01T06:51:13.057Z,,0,,,17,,
2018-01-01T06:51:23.059Z,,0,,,17,,
2018-01-01T06:51:33.058Z,,0,,,17,,
2018-01-01T06:51:43.058Z,,0,,,17,,
2018-01-01T06:51:53.057Z,,0,,,17,,
2018-01-01T06:52:03.060Z,,0,,,17,,
2018-01-01T06:52:13.057Z,,0,,,17,,
2018-01-01T06:52:23.057Z,,0,,,17,,
2018-01-01T06:52:33.058Z,,0,,,17,,
2018-01-01T06:52:43.059Z,,0,,,17,,
2018-01-01T06:52:53.058Z,,0,,,17,,
2018-01-01T06:53:03.057Z,,0,,,17,,
2018-01-01T06:53:13.062Z,,0,,,17,,
2018-01-01T06:53:23.058Z,,0,,,17,,
2018-01-01T06:53:33.058Z,,0,,,17,,
2018-01-01T06:53:43.059Z,,0,,,17,,
2018-01-01T06:53:53.059Z,,0,,,17,,
2018-01-01T06:54:03.058Z,,0,,,17,,
2018-01-01T06:54:13.057Z,,0,,,17,,
2018-01-01T06:54:23.058Z,,0,,,17,,
2018-01-01T06:54:33.058Z,,0,,,17,,
2018-01-01T06:54:43.059Z,,0,,,17,,
2018-01-01T06:54:53.060Z,,0,,,17,,
2018-01-01T06:55:03.060Z,,0,,,17,,
2018-01-01T06:55:13.066Z,,0,,,17,,
2018-01-01T06:55:23.063Z,,0,,,17,,
2018-01-01T06:55:33.075Z,,0,,,17,,
2018-01-01T06:55:43.068Z,,0,,,17,,
2018-01-01T06:55:53.072Z,,0,,,17,,
2018-01-01T06:56:03.073Z,,0,,,17,,
2018-01-01T06:56:13.061Z,,0,,,17,,
2018-01-01T06:56:23.060Z,,0,,,17,,
2018-01-01T06:56:33.058Z,,0,,,17,,
2018-01-01T06:56:43.062Z,,0,,,17,,
2018-01-01T06:56:53.058Z,,0,,,17,,
2018-01-01T06:57:03.063Z,,0,,,17,,
2018-01-01T06:57:13.058Z,,0,,,17,,
2018-01-01T06:57:23.066Z,,0,,,17,,
2018-01-01T06:57:33.058Z,,0,,,17,,
2018-01-01T06:57:43.059Z,,0,,,17,,
2018-01-01T06:57:53.058Z,16.4,0,,,16.8,,
2018-01-01T06:58:03.058Z,,0,,,17,,
2018-01-01T06:58:13.058Z,16.2,0,,,17,,
2018-01-01T06:58:23.058Z,16.1,0,,,17,,
2018-01-01T06:58:33.058Z,,0,,,16.8,,
2018-01-01T06:58:43.058Z,,0,,,16.8,,
2018-01-01T06:58:53.058Z,,0,,,17,,
2018-01-01T06:59:03.062Z,,0,,,16.8,,
2018-01-01T06:59:13.058Z,,0,,,16.8,,
2018-01-01T06:59:23.059Z,,0,,,16.8,,
2018-01-01T06:59:33.058Z,,0,,,16.8,,
2018-01-01T06:59:43.078Z,,0,,,16.8,,
2018-01-01T06:59:53.067Z,,0,,,16.8,,
2018-01-01T07:00:03.063Z,16.1,0,,,16.8,,
2018-01-01T07:00:13.062Z,,0,,,16.8,,
2018-01-01T07:00:23.072Z,,0,,,16.8,,
2018-01-01T07:00:33.058Z,15.9,0,,,16.8,,
2018-01-01T07:00:43.059Z,,0,,,16.8,,
2018-01-01T07:00:53.058Z,,0,,,16.8,,
2018-01-01T07:01:03.061Z,,0,,,16.8,,
2018-01-01T07:01:13.058Z,,0,,,16.8,,
2018-01-01T07:01:23.058Z,,0,,,16.8,,
2018-01-01T07:01:33.063Z,,0,,,16.8,,
2018-01-01T07:01:43.191Z,,0,,,16.8,,
2018-01-01T07:01:53.061Z,,0,,,16.8,,
2018-01-01T07:02:03.062Z,,0,,,16.8,,
2018-01-01T07:02:13.074Z,,0,,,16.8,,
2018-01-01T07:02:23.070Z,,0,,,16.8,,
2018-01-01T07:02:33.066Z,,0,,,16.8,,
2018-01-01T07:02:43.058Z,,0,,,16.8,,
2018-01-01T07:02:53.058Z,,0,,,16.8,,
2018-01-01T07:03:03.064Z,,0,,,16.8,,
2018-01-01T07:03:13.059Z,,0,,,16.8,,
2018-01-01T07:03:23.059Z,,0,,,16.8,,
2018-01-01T07:03:33.059Z,,0,,,16.8,,
2018-01-01T07:03:43.059Z,,0,0,2,16.8,45,
2018-01-01T07:03:53.083Z,21,0,,,16.8,37,
2018-01-01T07:04:03.068Z,22.2,0,,,16.8,31,
2018-01-01T07:04:13.060Z,22.7,0,,,16.8,29,
2018-01-01T07:04:23.058Z,22.5,0,,,16.8,,
2018-01-01T07:04:33.059Z,,0,,,16.8,,
2018-01-01T07:04:43.059Z,,0,,,16.8,,
2018-01-01T07:04:53.059Z,23,0,,,16.8,29,
2018-01-01T07:05:03.059Z,23.3,0,,,16.8,,
2018-01-01T07:05:13.060Z,23.6,0,,,16.8,30,
2018-01-01T07:05:23.061Z,21.8,0,0,2,16.8,0,
2018-01-01T07:05:33.059Z,19.9,0,,,16.8,,
2018-01-01T07:05:43.059Z,19.3,0,,,16.8,,
2018-01-01T07:05:53.059Z,19.1,0,,,16.8,,
2018-01-01T07:06:03.060Z,19.2,0,,,16.8,,
2018-01-01T07:06:13.064Z,19.5,0,,,16.8,,
2018-01-01T07:06:23.058Z,19.6,0,,,16.8,,
2018-01-01T07:06:33.059Z,19.7,0,,,16.8,,
2018-01-01T07:06:43.065Z,19.9,0,,,16.8,,
2018-01-01T07:06:53.058Z,,0,,,16.8,,
2018-01-01T07:07:13.099Z,,0,,,16.8,,
2018-01-01T07:07:13.170Z,,0,,,16.8,,
2018-01-01T07:07:23.066Z,,0,,,16.8,,
2018-01-01T07:07:33.059Z,,0,,,16.8,,
2018-01-01T07:07:43.060Z,19.7,0,,,16.8,,
2018-01-01T07:07:53.063Z,,0,,,16.8,,
2018-01-01T07:08:03.070Z,19.6,0,,,16.8,,
2018-01-01T07:08:13.059Z,19.5,0,,,16.8,,
2018-01-01T07:08:23.060Z,,0,,,16.8,,
2018-01-01T07:08:33.059Z,19.3,0,,,17,,
2018-01-01T07:08:43.059Z,,0,,,16.8,,
2018-01-01T07:08:53.067Z,19.2,0,,,16.8,,
2018-01-01T07:09:03.059Z,,0,,,17,,
2018-01-01T07:09:13.063Z,,0,,,17,,
2018-01-01T07:09:23.059Z,,0,,,17,,
2018-01-01T07:09:33.063Z,,0,,,17,,
2018-01-01T07:09:43.060Z,,0,,,17,,
2018-01-01T07:09:53.060Z,,0,,,17,,
2018-01-01T07:10:03.065Z,,0,,,17,,
2018-01-01T07:10:13.059Z,,0,,,17,,
2018-01-01T07:10:23.059Z,,0,,,17,,
2018-01-01T07:10:33.062Z,,0,,,17,,
2018-01-01T07:10:43.059Z,,0,,,17,,
2018-01-01T07:10:53.061Z,19.1,0,,,17,,
2018-01-01T07:11:03.060Z,19.2,0,,,17,,
2018-01-01T07:11:13.059Z,19.1,0,,,17,,
2018-01-01T07:11:23.060Z,,0,,,17,,
2018-01-01T07:11:33.064Z,,0,,,17,,
2018-01-01T07:11:43.060Z,,0,,,17,,
2018-01-01T07:11:53.060Z,,0,,,17,,
2018-01-01T07:12:03.060Z,,0,,,17,,
2018-01-01T07:12:13.059Z,,0,,,17,,
2018-01-01T07:12:23.075Z,,0,,,17,,
2018-01-01T07:12:33.061Z,,0,,,17,,
2018-01-01T07:12:43.059Z,,0,,,17,,
2018-01-01T07:12:53.060Z,,0,,,17,,
2018-01-01T07:13:03.060Z,,0,,,17,,
2018-01-01T07:13:13.063Z,,0,,,17,,
2018-01-01T07:13:23.060Z,,0,,,17,,
2018-01-01T07:13:33.060Z,,0,,,17,,
2018-01-01T07:13:43.060Z,,0,,,17,,
2018-01-01T07:13:53.060Z,,0,,,17,,
2018-01-01T07:14:03.062Z,,0,,,17,,
2018-01-01T07:14:13.060Z,,0,,,17,,
2018-01-01T07:14:23.060Z,,0,,,17,,
2018-01-01T07:14:33.059Z,,0,,,17,,
2018-01-01T07:14:43.061Z,,0,,,17,,
2018-01-01T07:14:53.064Z,,0,,,17,,
2018-01-01T07:15:03.060Z,,0,,,17,,
2018-01-01T07:15:13.060Z,,0,,,17,,
2018-01-01T07:15:23.060Z,19.2,0,,,17,,
2018-01-01T07:15:33.061Z,18.9,0,,,17,,
2018-01-01T07:15:43.061Z,18.8,0,,,17,,
2018-01-01T07:15:53.064Z,18.5,0,,,17,,
2018-01-01T07:16:03.060Z,18.2,0,,,17,,
2018-01-01T07:16:13.060Z,,0,,,17,,
2018-01-01T07:16:23.059Z,,0,,,17,,
2018-01-01T07:16:33.060Z,,0,,,17,,
2018-01-01T07:16:43.060Z,,0,,,17,,
2018-01-01T07:16:53.060Z,,0,,,17,,
2018-01-01T07:17:03.064Z,18.1,0,,,17.1,,
2018-01-01T07:17:13.060Z,,0,,,17.1,,
2018-01-01T07:17:23.060Z,,0,,,17,,
2018-01-01T07:17:33.061Z,,0,,,17.1,,
2018-01-01T07:17:43.060Z,,0,,,17.1,,
2018-01-01T07:17:53.060Z,,0,,,17,,
2018-01-01T07:18:03.060Z,,0,,,17.1,,
2018-01-01T07:18:13.061Z,18,0,,,17.1,,
2018-01-01T07:18:23.063Z,,0,,,17,,
2018-01-01T07:18:33.060Z,,0,,,17,,
2018-01-01T07:18:43.061Z,,0,,,17.1,,
2018-01-01T07:18:53.061Z,,0,,,17.1,,
2018-01-01T07:19:03.060Z,17.8,0,,,17.1,,
2018-01-01T07:19:13.060Z,,0,,,17.1,,
2018-01-01T07:19:23.065Z,,0,,,17.1,,
2018-01-01T07:19:33.060Z,,0,,,17.1,,
2018-01-01T07:19:43.061Z,,0,,,17.1,,
2018-01-01T07:19:53.060Z,,0,,,17.1,,
2018-01-01T07:20:03.060Z,,0,,,17.1,,
2018-01-01T07:20:13.060Z,,0,,,17.1,,
2018-01-01T07:20:23.061Z,,0,,,17.1,,
2018-01-01T07:20:33.060Z,,0,,,17.1,,
2018-01-01T07:20:43.061Z,,0,,,17.1,,
2018-01-01T07:20:53.061Z,,0,,,17.1,,
2018-01-01T07:21:03.060Z,,0,,,17.1,,
2018-01-01T07:21:13.060Z,,0,,,17.1,,
2018-01-01T07:21:23.063Z,,0,,,17.1,,
2018-01-01T07:21:33.060Z,,0,,,17.1,,
2018-01-01T07:21:43.063Z,,0,,,17.1,,
2018-01-01T07:21:53.061Z,,0,,,17.1,,
2018-01-01T07:22:03.063Z,,0,,,17.1,,
2018-01-01T07:22:13.061Z,,0,,,17.1,,
2018-01-01T07:22:23.061Z,17.7,0,,,17.1,,
2018-01-01T07:22:33.061Z,,0,,,17.1,,
2018-01-01T07:22:43.061Z,,0,,,17.1,,
2018-01-01T07:22:53.061Z,,0,,,17.1,,
2018-01-01T07:23:03.061Z,,0,,,17.1,,
2018-01-01T07:23:13.060Z,,0,,,17.1,,
2018-01-01T07:23:23.061Z,,0,,,17.1,,
2018-01-01T07:23:33.060Z,,0,,,17.1,,
2018-01-01T07:23:43.061Z,,0,,,17.1,,
2018-01-01T07:23:53.061Z,,0,,,17.1,,
2018-01-01T07:24:03.062Z,,0,,,17.1,,
2018-01-01T07:24:13.063Z,,0,,,17.1,,
2018-01-01T07:24:23.063Z,,0,,,17.1,,
2018-01-01T07:24:33.061Z,,0,,,17.1,,
2018-01-01T07:24:43.062Z,,0,,,17.1,,
2018-01-01T07:24:53.061Z,,0,,,17.1,,
2018-01-01T07:25:03.061Z,,0,,,17.1,,
2018-01-01T07:25:13.061Z,,0,,,17.1,,
2018-01-01T07:25:23.062Z,,0,,,17.1,,
2018-01-01T07:25:33.061Z,,0,,,17.1,,
2018-01-01T07:25:43.062Z,17.6,0,,,17.1,,
2018-01-01T07:25:53.061Z,17.4,0,,,17.1,,
2018-01-01T07:26:03.061Z,17.3,0,,,17.1,,
2018-01-01T07:26:13.061Z,17.2,0,,,17.1,,
2018-01-01T07:26:23.061Z,,0,,,17.1,,
2018-01-01T07:26:33.063Z,,0,,,17.1,,
2018-01-01T07:26:43.064Z,,0,,,17.1,,
2018-01-01T07:26:53.061Z,,0,,,17.1,,
2018-01-01T07:27:03.063Z,,0,,,17.1,,
2018-01-01T07:27:13.061Z,,0,,,17.1,,
2018-01-01T07:27:23.063Z,,0,,,17.1,,
2018-01-01T07:27:33.062Z,,0,,,17.1,,
2018-01-01T07:27:43.061Z,,0,,,17.1,,
2018-01-01T07:27:53.061Z,,0,,,17.1,,
2018-01-01T07:28:03.062Z,17,0,0,2,17.1,0,20
2018-01-01T07:28:13.061Z,,0,,,17.1,,
2018-01-01T07:28:23.061Z,,0,,,17,,
2018-01-01T07:28:33.061Z,,0,,,17,,
2018-01-01T07:28:43.061Z,,0,,,17.1,,
2018-01-01T07:28:53.061Z,16.9,0,,,17,,
2018-01-01T07:29:03.064Z,16.9,0,,,17,,
2018-01-01T07:29:13.062Z,,0,,,17,,
2018-01-01T07:29:23.061Z,,0,,,17.1,,
2018-01-01T07:29:33.287Z,,0,,,17,,
2018-01-01T07:29:43.062Z,,0,,,17.1,,
2018-01-01T07:29:53.062Z,,0,,,17.1,,
2018-01-01T07:30:03.062Z,,0,,,17.1,,
2018-01-01T07:30:13.062Z,,0,,,17,,
2018-01-01T07:30:23.061Z,,0,,,17.1,,
2018-01-01T07:30:33.061Z,,0,,,17,,
2018-01-01T07:30:43.062Z,,0,,,17,,
2018-01-01T07:30:53.061Z,,0,,,17,,
2018-01-01T07:31:03.062Z,,0,,,17,,
2018-01-01T07:31:13.079Z,,0,,,17,,
2018-01-01T07:31:23.061Z,,0,,,17,,
2018-01-01T07:31:33.063Z,,0,,,17,,
2018-01-01T07:31:43.238Z,,0,,,17.1,,
2018-01-01T07:31:53.062Z,,0,,,17,,
2018-01-01T07:32:03.062Z,,0,,,17,,
2018-01-01T07:32:13.061Z,,0,,,17,,
2018-01-01T07:32:23.235Z,,0,,,17,,
2018-01-01T07:32:33.062Z,,0,,,17,,
2018-01-01T07:32:43.062Z,,0,,,17,,
2018-01-01T07:32:53.065Z,,0,,,17,,
2018-01-01T07:33:03.063Z,,0,,,17,,
2018-01-01T07:33:13.061Z,,0,,,17,,
2018-01-01T07:33:23.062Z,,0,,,17,,
2018-01-01T07:33:33.063Z,,0,,,17,,
2018-01-01T07:33:43.062Z,,0,,,17,,
2018-01-01T07:33:53.062Z,,0,,,17,,
2018-01-01T07:34:03.063Z,,0,,,17,,
2018-01-01T07:34:13.062Z,,0,,,17,,
2018-01-01T07:34:23.065Z,16.8,0,,,17,,
2018-01-01T07:34:33.064Z,16.9,0,,,17,,
2018-01-01T07:34:43.062Z,,0,,,17,,
2018-01-01T07:34:53.062Z,16.8,0,,,17,,
2018-01-01T07:35:03.063Z,16.9,0,,,17,,
2018-01-01T07:35:13.062Z,,0,,,17,,
2018-01-01T07:35:23.062Z,16.9,0,,,17,,
2018-01-01T07:35:33.062Z,16.8,0,,,17,,
2018-01-01T07:35:43.062Z,,0,,,17,,
2018-01-01T07:35:53.062Z,16.6,0,,,17,,
2018-01-01T07:36:03.062Z,16.5,0,,,17,,
2018-01-01T07:36:13.063Z,16.4,0,,,17,,
2018-01-01T07:36:23.063Z,,0,,,17,,
2018-01-01T07:36:33.062Z,,0,,,17,,
2018-01-01T07:36:43.062Z,,0,,,17,,
2018-01-01T07:36:53.063Z,,0,,,17,,
2018-01-01T07:37:03.063Z,,0,,,17,,
2018-01-01T07:37:13.063Z,,0,,,17,,
2018-01-01T07:37:23.062Z,,0,,,17,,
2018-01-01T07:37:33.062Z,,0,,,17,,
2018-01-01T07:37:43.063Z,,0,,,17,,
2018-01-01T07:37:53.068Z,,0,,,17,,
2018-01-01T07:38:03.063Z,,0,,,17,,
2018-01-01T07:38:13.062Z,,0,,,17,,
2018-01-01T07:38:23.062Z,,0,,,17,,
2018-01-01T07:38:33.062Z,,0,,,17,,
2018-01-01T07:38:43.064Z,,0,,,17,,
2018-01-01T07:38:53.064Z,16.2,0,,,17,,
2018-01-01T07:39:03.063Z,,0,,,17,,
2018-01-01T07:39:13.064Z,,0,,,17,,
2018-01-01T07:39:23.063Z,,0,,,17,,
2018-01-01T07:39:33.062Z,,0,,,17,,
2018-01-01T07:39:43.063Z,,0,,,17,,
2018-01-01T07:39:53.063Z,,0,,,17,,
2018-01-01T07:40:03.062Z,,0,,,17,,
2018-01-01T07:40:13.066Z,,0,,,17,,
2018-01-01T07:40:23.062Z,,0,,,17,,
2018-01-01T07:40:33.063Z,,0,,,17,,
2018-01-01T07:40:43.223Z,,0,,,17,,
2018-01-01T07:40:53.220Z,,0,,,16.8,,
2018-01-01T07:41:03.063Z,,0,,,17,,
2018-01-01T07:41:13.063Z,,0,,,16.8,,
2018-01-01T07:41:23.063Z,,0,,,17,,
2018-01-01T07:41:33.063Z,,0,,,16.8,,
2018-01-01T07:41:43.063Z,,0,,,16.8,,
2018-01-01T07:41:53.219Z,,0,,,16.8,,
2018-01-01T07:42:03.065Z,,0,,,16.8,,
2018-01-01T07:42:13.063Z,,0,,,16.8,,
2018-01-01T07:42:23.063Z,,0,,,16.8,,
2018-01-01T07:42:33.064Z,,0,,,16.8,,
2018-01-01T07:42:43.063Z,,0,,,16.8,,
2018-01-01T07:42:53.063Z,,0,,,16.8,,
2018-01-01T07:43:03.063Z,,0,,,16.8,,
2018-01-01T07:43:13.216Z,,0,,,16.8,,
2018-01-01T07:43:23.062Z,,0,,,16.8,,
2018-01-01T07:43:33.216Z,,0,,,16.8,,
2018-01-01T07:43:43.063Z,,0,,,16.8,,
2018-01-01T07:43:53.063Z,,0,,,16.8,,
2018-01-01T07:44:03.065Z,,0,,,16.8,,
2018-01-01T07:44:13.063Z,,0,,,16.8,,
2018-01-01T07:44:23.063Z,,0,,,16.8,,
2018-01-01T07:44:38.144Z,,0,,,16.8,,
2018-01-01T07:44:43.065Z,,0,,,16.8,,
2018-01-01T07:44:53.063Z,,0,,,16.8,,
2018-01-01T07:45:03.063Z,,0,,,16.8,,
2018-01-01T07:45:13.063Z,,0,,,16.8,,
2018-01-01T07:45:23.063Z,,0,,,16.8,,
2018-01-01T07:45:33.064Z,,0,,,16.8,,
2018-01-01T07:45:43.063Z,16.1,0,,,16.8,,
2018-01-01T07:45:53.063Z,15.9,0,,,16.8,,
2018-01-01T07:46:03.063Z,,0,,,16.8,,
2018-01-01T07:46:13.065Z,15.8,0,,,16.8,,
2018-01-01T07:46:23.064Z,,0,,,16.8,,
2018-01-01T07:46:33.063Z,,0,,,16.8,,
2018-01-01T07:46:43.063Z,,0,,,16.8,,
2018-01-01T07:46:53.063Z,,0,,,16.8,,
2018-01-01T07:47:03.063Z,,0,,,16.8,,
2018-01-01T07:47:13.063Z,,0,,,16.8,,
2018-01-01T07:47:23.065Z,,0,,,16.8,,
2018-01-01T07:47:33.063Z,,0,,,16.8,,
2018-01-01T07:47:43.069Z,16.5,0,0,2,16.8,45,
2018-01-01T07:47:53.069Z,21,0,,,16.8,35,
2018-01-01T07:48:03.064Z,21.9,0,,,16.8,30,
2018-01-01T07:48:13.066Z,22,0,,,16.8,,
2018-01-01T07:48:23.064Z,22.2,0,,,16.8,29,
2018-01-01T07:48:33.063Z,22.3,0,,,16.8,30,
2018-01-01T07:48:43.064Z,22.5,0,,,16.8,,
2018-01-01T07:48:53.208Z,23,0,,,16.8,29,
2018-01-01T07:49:03.064Z,23.4,0,,,16.8,,
2018-01-01T07:49:13.064Z,23.7,0,,,16.8,,
2018-01-01T07:49:23.070Z,21.7,0,0,2,16.8,0,
2018-01-01T07:49:33.064Z,19.9,0,,,16.8,,
2018-01-01T07:49:43.063Z,19.3,0,,,16.8,,
2018-01-01T07:49:53.092Z,19.1,0,,,16.8,,
2018-01-01T07:50:03.204Z,19.2,0,,,16.8,,
2018-01-01T07:50:13.063Z,19.5,0,,,16.8,,
2018-01-01T07:50:23.063Z,19.6,0,,,16.8,,
2018-01-01T07:50:33.073Z,19.7,0,,,16.8,,
2018-01-01T07:50:43.063Z,19.9,0,,,16.8,,
2018-01-01T07:50:53.065Z,,0,,,16.8,,
2018-01-01T07:51:03.064Z,,0,,,16.8,,
2018-01-01T07:51:13.064Z,,0,,,16.8,,
2018-01-01T07:51:23.064Z,,0,,,16.8,,
2018-01-01T07:51:33.071Z,,0,,,16.8,,
2018-01-01T07:51:43.065Z,19.7,0,,,16.8,,
2018-01-01T07:51:53.064Z,,0,,,16.8,,
2018-01-01T07:52:03.064Z,19.6,0,,,16.8,,
2018-01-01T07:52:13.064Z,19.5,0,,,16.8,,
2018-01-01T07:52:23.064Z,19.3,0,,,16.8,,
2018-01-01T07:52:33.064Z,,0,,,16.8,,
2018-01-01T07:52:43.251Z,,0,,,16.8,,
2018-01-01T07:52:53.064Z,,0,,,16.8,,
2018-01-01T07:53:03.064Z,19.2,0,,,16.8,,
2018-01-01T07:53:13.239Z,,0,,,16.8,,
2018-01-01T07:53:23.064Z,,0,,,16.8,,
2018-01-01T07:53:33.064Z,,0,,,16.8,,
2018-01-01T07:53:43.066Z,,0,,,16.8,,
2018-01-01T07:53:53.064Z,,0,,,16.8,,
2018-01-01T07:54:03.065Z,,0,,,17,,
2018-01-01T07:54:13.071Z,,0,,,16.8,,
2018-01-01T07:54:23.064Z,,0,,,17,,
2018-01-01T07:54:33.067Z,,0,,,17,,
2018-01-01T07:54:43.068Z,19.1,0,,,16.8,,
2018-01-01T07:54:53.064Z,,0,,,16.8,,
2018-01-01T07:55:03.064Z,,0,,,17,,
2018-01-01T07:55:13.064Z,,0,,,17,,
2018-01-01T07:55:23.064Z,,0,,,17,,
2018-01-01T07:55:33.065Z,,0,,,17,,
2018-01-01T07:55:43.064Z,,0,,,17,,
2018-01-01T07:55:53.064Z,,0,,,17,,
2018-01-01T07:56:03.065Z,,0,,,17,,
2018-01-01T07:56:13.064Z,,0,,,17,,
2018-01-01T07:56:23.068Z,,0,,,17,,
2018-01-01T07:56:33.064Z,,0,,,17,,
2018-01-01T07:56:43.064Z,,0,,,17,,
2018-01-01T07:56:53.065Z,,0,,,17,,
2018-01-01T07:57:03.064Z,,0,,,17,,
2018-01-01T07:57:13.064Z,,0,,,17,,
2018-01-01T07:57:23.064Z,,0,,,17,,
2018-01-01T07:57:33.064Z,,0,,,17,,
2018-01-01T07:57:43.064Z,,0,,,17,,
2018-01-01T07:57:53.065Z,,0,,,17,,
2018-01-01T07:58:03.077Z,,0,,,17,,
2018-01-01T07:58:13.066Z,,0,,,17,,
2018-01-01T07:58:23.065Z,,0,,,17,,
2018-01-01T07:58:33.065Z,,0,,,17,,
2018-01-01T07:58:43.065Z,,0,,,17,,
2018-01-01T07:58:53.065Z,,0,,,17,,
2018-01-01T07:59:03.066Z,,0,,,17,,
2018-01-01T07:59:13.067Z,,0,,,17,,
2018-01-01T07:59:23.065Z,,0,,,17,,
2018-01-01T07:59:33.077Z,18.9,0,,,17,,
2018-01-01T07:59:43.066Z,18.8,0,,,17,,
2018-01-01T07:59:53.064Z,18.5,0,,,17,,
2018-01-01T08:00:03.066Z,18.2,0,,,17,,
2018-01-01T08:00:13.065Z,,0,,,17,,
2018-01-01T08:00:23.229Z,,0,,,17,,
2018-01-01T08:00:33.066Z,,0,,,17,,
2018-01-01T08:00:43.066Z,,0,,,17,,
2018-01-01T08:00:53.064Z,18.1,0,,,17,,
2018-01-01T08:01:03.064Z,,0,,,17,,
2018-01-01T08:01:13.065Z,,0,,,17,,
2018-01-01T08:01:23.065Z,,0,,,17,,
2018-01-01T08:01:33.065Z,,0,,,17,,
2018-01-01T08:01:43.065Z,,0,,,17,,
2018-01-01T08:01:53.065Z,,0,,,17,,
2018-01-01T08:02:03.065Z,,0,,,17,,
2018-01-01T08:02:13.065Z,18,0,,,17,,
2018-01-01T08:02:23.065Z,,0,,,17,,
2018-01-01T08:02:33.065Z,,0,,,17,,
2018-01-01T08:02:43.065Z,,0,,,17,,
2018-01-01T08:02:53.065Z,18,0,,,17,,
2018-01-01T08:03:03.065Z,17.8,0,,,17,,
2018-01-01T08:03:13.065Z,,0,,,17,,
2018-01-01T08:03:23.065Z,,0,,,17,,
2018-01-01T08:03:33.065Z,,0,,,17,,
2018-01-01T08:03:43.067Z,,0,,,17,,
2018-01-01T08:03:53.219Z,,0,,,17,,
2018-01-01T08:04:03.065Z,,0,,,17,,
2018-01-01T08:04:13.065Z,,0,,,17,,
2018-01-01T08:04:23.068Z,,0,,,17,,
2018-01-01T08:04:33.065Z,,0,,,17,,
2018-01-01T08:04:43.068Z,,0,,,17,,
2018-01-01T08:04:53.066Z,,0,,,17,,
2018-01-01T08:05:03.065Z,,0,,,17,,
2018-01-01T08:05:13.076Z,,0,,,17,,
2018-01-01T08:05:23.067Z,,0,,,17,,
2018-01-01T08:05:33.065Z,,0,,,17,,
2018-01-01T08:05:43.065Z,17.7,0,,,17.1,,
2018-01-01T08:05:53.065Z,,0,,,17,,
2018-01-01T08:06:03.065Z,,0,,,17,,
2018-01-01T08:06:13.066Z,,0,,,17,,
2018-01-01T08:06:23.066Z,,0,,,17,,
2018-01-01T08:06:33.092Z,,0,,,17,,
2018-01-01T08:06:43.079Z,,0,,,17,,
