Time,HwTOutlet,PrimT,ActPow,ChActive,PrimTSet,HwTSet,HwActive
2018-02-05T00:00:07.578Z,30.3,,,,,0,
2018-02-05T00:00:17.578Z,30.3,,,,,0,
2018-02-05T00:00:27.579Z,30.3,46.2,,,,0,
2018-02-05T00:00:37.579Z,30.3,,,,,0,
2018-02-05T00:00:47.578Z,30.2,,,,,0,
2018-02-05T00:00:57.579Z,30.2,,,,,0,
2018-02-05T00:01:07.579Z,30.2,,,,,0,
2018-02-05T00:01:17.646Z,30.2,,,,,0,
2018-02-05T00:01:27.772Z,30.1,,,,,0,
2018-02-05T00:01:37.582Z,30.1,46.1,,,,0,
2018-02-05T00:01:47.813Z,30.1,,,,,0,
2018-02-05T00:01:57.581Z,30.1,,,,,0,
2018-02-05T00:02:07.617Z,30.1,,,,,0,
2018-02-05T00:02:17.581Z,30,,,,,0,
2018-02-05T00:02:27.797Z,30,,,,,0,
2018-02-05T00:02:37.579Z,30,,,,,0,
2018-02-05T00:02:47.590Z,30,46,,,,0,
2018-02-05T00:02:57.584Z,30,,,,,0,
2018-02-05T00:03:07.580Z,29.8,,,,,0,
2018-02-05T00:03:17.580Z,29.8,,,,,0,
2018-02-05T00:03:27.579Z,29.8,,,,,0,
2018-02-05T00:03:37.579Z,29.8,,,,,0,
2018-02-05T00:03:47.589Z,29.7,,,,,0,
2018-02-05T00:03:57.580Z,29.7,46,,,,0,
2018-02-05T00:04:07.580Z,29.7,45.9,,,,0,
2018-02-05T00:04:17.584Z,29.7,,,,,0,
2018-02-05T00:04:27.593Z,29.6,,,,,0,
2018-02-05T00:04:37.579Z,29.6,,,,,0,
2018-02-05T00:04:47.579Z,29.6,,,,,0,
2018-02-05T00:04:57.583Z,29.6,,,,,0,
2018-02-05T00:05:07.579Z,29.5,,,,,0,
2018-02-05T00:05:17.587Z,29.5,,,,,0,
2018-02-05T00:05:27.580Z,29.5,45.8,,,,0,
2018-02-05T00:05:37.612Z,29.5,,,,,0,
2018-02-05T00:05:47.580Z,29.5,,,,,0,
2018-02-05T00:05:57.580Z,29.3,,,,,0,
2018-02-05T00:06:07.579Z,29.3,,,,,0,
2018-02-05T00:06:17.589Z,29.3,,,,,0,
2018-02-05T00:06:27.579Z,29.3,45.7,,,,0,
2018-02-05T00:06:42.944Z,29.3,,,,,0,
2018-02-05T00:06:47.579Z,29.2,,,,,0,
2018-02-05T00:06:57.583Z,29.2,,,,,0,
2018-02-05T00:07:07.580Z,29.2,,,,,0,
2018-02-05T00:07:17.580Z,29.2,,,,,0,
2018-02-05T00:07:27.585Z,29.2,,,,,0,
2018-02-05T00:07:37.579Z,29.1,,,,,0,
2018-02-05T00:07:47.579Z,29.1,,,,,0,
2018-02-05T00:07:57.585Z,29.1,45.6,,,,0,
2018-02-05T00:08:07.580Z,29.1,,,,,0,
2018-02-05T00:08:17.580Z,29,,,,,0,
2018-02-05T00:08:27.586Z,29,,,,,0,
2018-02-05T00:08:37.580Z,29,,,,,0,
2018-02-05T00:08:47.580Z,29,,,,,0,
2018-02-05T00:08:57.609Z,29,45.5,,,,0,
2018-02-05T00:09:07.581Z,28.9,,,,,0,
2018-02-05T00:09:17.580Z,28.9,,,,,0,
2018-02-05T00:09:27.580Z,28.9,,,,,0,
2018-02-05T00:09:37.580Z,28.9,,,,,0,
2018-02-05T00:09:47.580Z,28.9,,,,,0,
2018-02-05T00:09:57.581Z,28.7,,,,,0,
2018-02-05T00:10:07.602Z,28.7,,,,,0,
2018-02-05T00:10:17.583Z,28.7,,,,,0,
2018-02-05T00:10:27.583Z,28.7,45.4,,,,0,
2018-02-05T00:10:37.582Z,28.7,,,,,0,
2018-02-05T00:10:47.582Z,28.6,,,,,0,
2018-02-05T00:10:57.581Z,28.6,,,,,0,
2018-02-05T00:11:07.756Z,28.6,,,,,0,
2018-02-05T00:11:17.587Z,28.6,,,,,0,
2018-02-05T00:11:27.587Z,28.5,,,,,0,
2018-02-05T00:11:37.580Z,28.5,45.3,,,,0,
2018-02-05T00:11:47.582Z,28.5,,,,,0,
2018-02-05T00:11:57.597Z,28.5,,,,,0,
2018-02-05T00:12:07.585Z,28.5,,,,,0,
2018-02-05T00:12:17.582Z,28.4,,,,,0,
2018-02-05T00:12:27.580Z,28.4,,,,,0,
2018-02-05T00:12:37.587Z,28.4,,,,,0,
2018-02-05T00:12:47.580Z,28.4,,,,,0,
2018-02-05T00:12:57.580Z,28.4,45.2,,,,0,
2018-02-05T00:13:07.580Z,28.4,,,,,0,
2018-02-05T00:13:17.581Z,28.3,,,,,0,
2018-02-05T00:13:27.580Z,28.3,,,,,0,
2018-02-05T00:13:37.585Z,28.3,,,,,0,
2018-02-05T00:13:47.580Z,28.3,,,,,0,
2018-02-05T00:13:57.888Z,28.3,,,,,0,
2018-02-05T00:14:07.587Z,28.1,,,,,0,
2018-02-05T00:14:17.587Z,28.1,45.1,,,,0,
2018-02-05T00:14:27.581Z,28.1,,,,,0,
2018-02-05T00:14:37.587Z,28.1,,,,,0,
2018-02-05T00:14:47.594Z,28.1,,,,,0,
2018-02-05T00:14:57.583Z,28.1,,,,,0,
2018-02-05T00:15:07.581Z,28,,,,,0,
2018-02-05T00:15:17.591Z,28,,,,,0,
2018-02-05T00:15:27.799Z,28,45,,,,0,
2018-02-05T00:15:37.582Z,28,,,,,0,
2018-02-05T00:15:47.581Z,28,,,,,0,
2018-02-05T00:15:57.588Z,28,,,,,0,
2018-02-05T00:16:07.772Z,27.9,,,,,0,
2018-02-05T00:16:22.671Z,27.9,,,,,0,
2018-02-05T00:16:27.670Z,27.9,,,,,0,
2018-02-05T00:16:37.788Z,27.9,45,,,,0,
2018-02-05T00:16:47.587Z,27.9,44.9,,,,0,
2018-02-05T00:16:57.625Z,27.9,,,,,0,
2018-02-05T00:17:07.581Z,27.8,,,,,0,
2018-02-05T00:17:17.796Z,27.8,,,,,0,
2018-02-05T00:17:32.601Z,27.8,,,,,0,
2018-02-05T00:17:37.588Z,27.8,,,,,0,
2018-02-05T00:17:47.588Z,27.8,,,,,0,
2018-02-05T00:17:57.594Z,27.8,44.8,,,,0,
2018-02-05T00:18:07.743Z,27.7,,,,,0,
2018-02-05T00:18:17.786Z,27.7,,,,,0,
2018-02-05T00:18:27.592Z,27.7,,,,,0,
2018-02-05T00:18:37.583Z,27.7,,,,,0,
2018-02-05T00:18:47.742Z,27.7,,,,,0,
2018-02-05T00:18:57.641Z,27.7,,,,,0,
2018-02-05T00:19:07.613Z,27.7,,,,,0,
2018-02-05T00:19:17.921Z,27.5,,,,,0,
2018-02-05T00:19:27.699Z,27.5,44.7,,,,0,
2018-02-05T00:19:37.610Z,27.5,,,,,0,
2018-02-05T00:19:47.619Z,27.5,,,,,0,
2018-02-05T00:20:02.638Z,27.5,,,,,0,
2018-02-05T00:20:07.614Z,27.5,,,,,0,
2018-02-05T00:20:17.586Z,27.5,,,,,0,
2018-02-05T00:20:27.585Z,27.4,,,,,0,
2018-02-05T00:20:37.582Z,27.4,44.6,,,,0,
2018-02-05T00:20:47.584Z,27.4,,,,,0,
2018-02-05T00:20:57.582Z,27.4,,,,,0,
2018-02-05T00:21:07.583Z,27.4,,,,,0,
2018-02-05T00:21:17.582Z,27.4,,,,,0,
2018-02-05T00:21:27.589Z,27.4,,,,,0,
2018-02-05T00:21:37.582Z,27.4,,,,,0,
2018-02-05T00:21:47.588Z,27.3,,,,,0,
2018-02-05T00:21:57.592Z,27.3,44.5,,,,0,
2018-02-05T00:22:07.584Z,27.3,,,,,0,
2018-02-05T00:22:17.582Z,27.3,44.5,0,0,5,0,0
2018-02-05T00:22:27.610Z,27.3,,,,,0,
2018-02-05T00:22:37.583Z,27.3,,,,,0,
2018-02-05T00:22:47.583Z,27.3,,,,,0,
2018-02-05T00:22:57.612Z,27.3,,,,,0,
2018-02-05T00:23:07.582Z,27.3,44.4,,,,0,
2018-02-05T00:23:17.583Z,27.2,,,,,0,
2018-02-05T00:23:27.611Z,27.2,,,,,0,
2018-02-05T00:23:37.582Z,27.2,,,,,0,
2018-02-05T00:23:47.675Z,27.2,,,,,0,
2018-02-05T00:23:57.582Z,27.2,,,,,0,
2018-02-05T00:24:07.582Z,27.2,,,,,0,
2018-02-05T00:24:17.777Z,27.2,,,,,0,
2018-02-05T00:24:27.597Z,27.1,,,,,0,
2018-02-05T00:24:37.588Z,27.1,44.3,,,,0,
2018-02-05T00:24:47.595Z,27.1,,,,,0,
2018-02-05T00:24:57.588Z,27.1,,,,,0,
2018-02-05T00:25:07.583Z,27.1,,,,,0,
2018-02-05T00:25:17.608Z,27.1,,,,,0,
2018-02-05T00:25:27.618Z,27.1,,,,,0,
2018-02-05T00:25:37.587Z,27.1,,,,,0,
2018-02-05T00:25:52.754Z,26.9,44.2,,,,0,
2018-02-05T00:25:57.601Z,26.9,,,,,0,
2018-02-05T00:26:07.584Z,26.9,,,,,0,
2018-02-05T00:26:18.859Z,26.9,,,,,0,
2018-02-05T00:26:33.118Z,26.9,,,,,0,
2018-02-05T00:26:37.583Z,26.9,,,,,0,
2018-02-05T00:26:47.583Z,26.9,,,,,0,
2018-02-05T00:26:57.583Z,26.9,,,,,0,
2018-02-05T00:27:07.583Z,26.8,44.1,,,,0,
2018-02-05T00:27:17.727Z,26.8,,,,,0,
2018-02-05T00:27:27.586Z,26.8,,,,,0,
2018-02-05T00:27:37.586Z,26.8,,,,,0,
2018-02-05T00:27:47.584Z,26.8,,,,,0,
2018-02-05T00:27:57.923Z,26.8,,,,,0,
2018-02-05T00:28:07.589Z,26.8,,,,,0,
2018-02-05T00:28:17.585Z,26.8,,,,,0,
2018-02-05T00:28:27.583Z,26.7,,,,,0,
2018-02-05T00:28:37.606Z,26.8,44,,,,0,
2018-02-05T00:28:47.584Z,26.7,,,,,0,
2018-02-05T00:28:57.591Z,26.7,,,,,0,
2018-02-05T00:29:07.606Z,26.7,,,,,0,
2018-02-05T00:29:17.584Z,26.7,,,,,0,
2018-02-05T00:29:27.724Z,26.7,43.9,,,,0,
2018-02-05T00:29:37.584Z,26.7,44,,,,0,
2018-02-05T00:29:47.583Z,26.7,43.9,,,,0,
2018-02-05T00:29:57.613Z,26.7,,,,,0,
2018-02-05T00:30:07.584Z,26.6,,,,,0,
2018-02-05T00:30:17.583Z,26.6,,,,,0,
2018-02-05T00:30:27.775Z,26.6,,,,,0,
2018-02-05T00:30:42.650Z,26.6,,,,,0,
2018-02-05T00:30:47.583Z,26.6,,,,,0,
2018-02-05T00:30:57.597Z,26.6,43.8,,,,0,
2018-02-05T00:31:07.594Z,26.6,,,,,0,
2018-02-05T00:31:17.601Z,26.6,,,,,0,
2018-02-05T00:31:27.583Z,26.6,,,,,0,
2018-02-05T00:31:37.586Z,26.5,,,,,0,
2018-02-05T00:31:47.584Z,26.5,,,,,0,
2018-02-05T00:31:57.627Z,26.5,,,,,0,
2018-02-05T00:32:11.007Z,26.5,,,,,0,
2018-02-05T00:32:17.589Z,26.5,43.7,,,,0,
2018-02-05T00:32:27.824Z,26.5,,,,,0,
2018-02-05T00:32:37.721Z,26.5,,,,,0,
2018-02-05T00:32:47.718Z,26.3,,,,,0,
2018-02-05T00:32:57.891Z,26.3,,,,,0,
2018-02-05T00:33:07.818Z,26.3,,,,,0,
2018-02-05T00:33:17.589Z,26.3,,,,,0,
2018-02-05T00:33:27.614Z,26.3,43.6,,,,0,
2018-02-05T00:33:37.614Z,26.3,,,,,0,
2018-02-05T00:33:47.605Z,26.3,,,,,0,
2018-02-05T00:33:57.601Z,26.3,,,,,0,
2018-02-05T00:34:07.625Z,26.3,,,,,0,
2018-02-05T00:34:17.859Z,26.3,,,,,0,
2018-02-05T00:34:32.714Z,26.3,,,,,0,
2018-02-05T00:34:37.617Z,26.2,,,,,0,
2018-02-05T00:34:47.585Z,26.2,43.5,,,,0,
2018-02-05T00:34:57.592Z,26.2,,,,,0,
2018-02-05T00:35:07.584Z,26.2,,,,,0,
2018-02-05T00:35:17.584Z,26.2,,,,,0,
2018-02-05T00:35:27.585Z,26.2,,,,,0,
2018-02-05T00:35:37.584Z,26.2,,,,,0,
2018-02-05T00:35:47.713Z,26.1,43.4,,,,0,
2018-02-05T00:35:57.618Z,26.2,43.5,,,,0,
2018-02-05T00:36:07.584Z,26.1,43.4,,,,0,
2018-02-05T00:36:17.591Z,26.1,,,,,0,
2018-02-05T00:36:27.584Z,26.1,,,,,0,
2018-02-05T00:36:37.589Z,26.1,,,,,0,
2018-02-05T00:36:47.585Z,26.1,,,,,0,
2018-02-05T00:36:57.592Z,26.1,,,,,0,
2018-02-05T00:37:07.594Z,26.1,,,,,0,
2018-02-05T00:37:17.587Z,26.1,43.3,,,,0,
2018-02-05T00:37:27.598Z,26,,,,,0,
2018-02-05T00:37:37.586Z,26,,,,,0,
2018-02-05T00:37:47.735Z,26,,,,,0,
2018-02-05T00:37:57.765Z,26,,,,,0,
2018-02-05T00:38:07.708Z,26,,,,,0,
2018-02-05T00:38:17.614Z,26,,,,,0,
2018-02-05T00:38:27.707Z,26,,,,,0,
2018-02-05T00:38:37.596Z,26,43.2,,,,0,
2018-02-05T00:38:47.598Z,26,,,,,0,
2018-02-05T00:38:57.595Z,25.9,,,,,0,
2018-02-05T00:39:07.592Z,25.9,,,,,0,
2018-02-05T00:39:17.591Z,25.9,,,,,0,
2018-02-05T00:39:27.630Z,25.9,,,,,0,
2018-02-05T00:39:37.594Z,25.9,,,,,0,
2018-02-05T00:39:47.588Z,25.9,43.1,,,,0,
2018-02-05T00:40:02.998Z,25.9,,,,,0,
2018-02-05T00:40:07.592Z,25.9,,,,,0,
2018-02-05T00:40:17.638Z,25.9,,,,,0,
2018-02-05T00:40:27.588Z,25.9,,,,,0,
2018-02-05T00:40:37.592Z,25.7,,,,,0,
2018-02-05T00:40:53.123Z,25.7,,,,,0,
2018-02-05T00:40:57.696Z,25.7,,,,,0,
2018-02-05T00:41:07.592Z,25.7,43,,,,0,
2018-02-05T00:41:17.593Z,25.7,,,,,0,
2018-02-05T00:41:27.593Z,25.7,,,,,0,
2018-02-05T00:41:37.597Z,25.7,,,,,0,
2018-02-05T00:41:47.590Z,25.7,,,,,0,
2018-02-05T00:41:57.590Z,25.7,,,,,0,
2018-02-05T00:42:07.585Z,25.6,,,,,0,
2018-02-05T00:42:17.586Z,25.6,,,,,0,
2018-02-05T00:42:27.596Z,25.6,42.9,,,,0,
2018-02-05T00:42:37.590Z,25.6,,,,,0,
2018-02-05T00:42:52.706Z,25.6,,,,,0,
2018-02-05T00:42:57.602Z,25.6,,,,,0,
2018-02-05T00:43:07.662Z,25.6,,,,,0,
2018-02-05T00:43:17.586Z,25.6,,,,,0,
2018-02-05T00:43:27.653Z,25.6,,,,,0,
2018-02-05T00:43:37.616Z,25.5,,,,,0,
2018-02-05T00:43:47.585Z,25.5,42.8,,,,0,
2018-02-05T00:43:57.588Z,25.5,,,,,0,
2018-02-05T00:44:07.585Z,25.5,,,,,0,
2018-02-05T00:44:17.585Z,25.5,,,,,0,
2018-02-05T00:44:27.586Z,25.5,,,,,0,
2018-02-05T00:44:37.586Z,25.5,,,,,0,
2018-02-05T00:44:47.592Z,25.5,,,,,0,
2018-02-05T00:44:57.615Z,25.5,,,,,0,
2018-02-05T00:45:07.586Z,25.4,42.7,,,,0,
2018-02-05T00:45:17.586Z,25.4,,,,,0,
2018-02-05T00:45:27.586Z,25.4,,,,,0,
2018-02-05T00:45:37.586Z,25.4,,,,,0,
2018-02-05T00:45:47.585Z,25.4,,,,,0,
2018-02-05T00:45:57.586Z,25.4,,,,,0,
2018-02-05T00:46:07.589Z,25.4,42.6,,,,0,
2018-02-05T00:46:17.586Z,25.4,42.7,,,,0,
2018-02-05T00:46:27.586Z,25.4,42.6,,,,0,
2018-02-05T00:46:37.586Z,25.3,,,,,0,
2018-02-05T00:46:47.586Z,25.3,,,,,0,
2018-02-05T00:46:57.634Z,25.3,,,,,0,
2018-02-05T00:47:07.717Z,25.3,,,,,0,
2018-02-05T00:47:17.587Z,25.3,,,,,0,
2018-02-05T00:47:27.698Z,25.3,,,,,0,
2018-02-05T00:47:37.617Z,25.3,42.4,,,,0,
2018-02-05T00:47:47.597Z,25.1,,,,,0,
2018-02-05T00:47:57.591Z,25.1,,,,,0,
2018-02-05T00:48:07.589Z,25.1,,,,,0,
2018-02-05T00:48:17.587Z,25.1,,,,,0,
2018-02-05T00:48:27.587Z,25.1,,,,,0,
2018-02-05T00:48:37.587Z,25.1,,,,,0,
2018-02-05T00:48:47.588Z,25.1,42.3,,,,0,
2018-02-05T00:48:57.589Z,25.1,42.4,,,,0,
2018-02-05T00:49:07.592Z,25.1,42.3,,,,0,
2018-02-05T00:49:17.586Z,25.1,,,,,0,
2018-02-05T00:49:27.601Z,25.1,,,,,0,
2018-02-05T00:49:37.841Z,25,,,,,0,
2018-02-05T00:49:47.688Z,25,,,,,0,
2018-02-05T00:49:57.588Z,25,,,,,0,
2018-02-05T00:50:07.646Z,25,,,,,0,
2018-02-05T00:50:17.589Z,25,42.2,,,,0,
2018-02-05T00:50:27.601Z,25,,,,,0,
2018-02-05T00:50:37.836Z,25,,,,,0,
2018-02-05T00:50:52.687Z,24.9,,,,,0,
2018-02-05T00:50:57.590Z,24.9,,,,,0,
2018-02-05T00:51:07.597Z,25,,,,,0,
2018-02-05T00:51:17.586Z,24.9,,,,,0,
2018-02-05T00:51:27.590Z,24.9,,,,,0,
2018-02-05T00:51:37.588Z,24.9,42.1,,,,0,
2018-02-05T00:51:47.591Z,24.9,,,,,0,
2018-02-05T00:51:57.587Z,24.9,,,,,0,
2018-02-05T00:52:07.593Z,24.9,,,,,0,
2018-02-05T00:52:17.835Z,24.9,,,,,0,
2018-02-05T00:52:27.590Z,24.9,,,,,0,
2018-02-05T00:52:37.587Z,24.9,,,,,0,
2018-02-05T00:52:52.712Z,24.8,42,,,,0,
2018-02-05T00:52:57.735Z,24.8,,,,,0,
2018-02-05T00:53:07.601Z,24.8,,,,,0,
2018-02-05T00:53:17.590Z,24.8,,,,,0,
2018-02-05T00:53:27.646Z,24.8,,,,,0,
2018-02-05T00:53:37.587Z,24.8,,,,,0,
2018-02-05T00:53:47.599Z,24.8,,,,,0,
2018-02-05T00:53:57.587Z,24.8,,,,,0,
2018-02-05T00:54:07.616Z,24.7,42,,,,0,
2018-02-05T00:54:17.591Z,24.8,41.9,,,,0,
2018-02-05T00:54:27.631Z,24.7,,,,,0,
2018-02-05T00:54:37.593Z,24.7,,,,,0,
2018-02-05T00:54:47.591Z,24.7,,,,,0,
2018-02-05T00:54:57.589Z,24.7,,,,,0,
2018-02-05T00:55:07.844Z,24.7,,,,,0,
2018-02-05T00:55:17.587Z,24.7,,,,,0,
2018-02-05T00:55:27.589Z,24.7,,,,,0,
2018-02-05T00:55:37.778Z,24.5,41.8,,,,0,
2018-02-05T00:55:52.808Z,24.7,,,,,0,
2018-02-05T00:55:57.587Z,24.5,,,,,0,
2018-02-05T00:56:07.617Z,24.5,,,,,0,
2018-02-05T00:56:17.589Z,24.5,,,,,0,
2018-02-05T00:56:27.587Z,24.5,,,,,0,
2018-02-05T00:56:37.600Z,24.5,,,,,0,
2018-02-05T00:56:47.594Z,24.5,,,,,0,
2018-02-05T00:56:57.587Z,24.5,41.7,,,,0,
2018-02-05T00:57:07.587Z,24.5,,,,,0,
2018-02-05T00:57:17.590Z,24.5,,,,,0,
2018-02-05T00:57:27.589Z,24.5,,,,,0,
2018-02-05T00:57:37.588Z,24.4,,,,,0,
2018-02-05T00:57:47.591Z,24.4,,,,,0,
2018-02-05T00:57:57.589Z,24.4,,,,,0,
2018-02-05T00:58:12.688Z,24.4,,,,,0,
2018-02-05T00:58:17.589Z,24.4,41.6,,,,0,
2018-02-05T00:58:27.591Z,24.4,,,,,0,
2018-02-05T00:58:37.588Z,24.4,,,,,0,
2018-02-05T00:58:47.589Z,24.4,,,,,0,
2018-02-05T00:58:57.589Z,24.4,,,,,0,
2018-02-05T00:59:07.588Z,24.4,,,,,0,
2018-02-05T00:59:17.589Z,24.3,,,,,0,
2018-02-05T00:59:27.590Z,24.3,,,,,0,
2018-02-05T00:59:37.650Z,24.3,,,,,0,
2018-02-05T00:59:47.588Z,24.3,41.5,,,,0,
2018-02-05T00:59:57.588Z,24.3,,,,,0,
2018-02-05T01:00:07.587Z,24.3,,,,,0,
2018-02-05T01:00:17.588Z,24.3,,,,,0,
2018-02-05T01:00:27.593Z,24.3,,,,,0,
2018-02-05T01:00:37.590Z,24.3,,,,,0,
2018-02-05T01:00:47.588Z,24.3,,,,,0,
2018-02-05T01:00:57.595Z,24.3,,,,,0,
2018-02-05T01:01:07.589Z,24.2,41.4,,,,0,
2018-02-05T01:01:17.599Z,24.2,,,,,0,
2018-02-05T01:01:32.678Z,24.2,,,,,0,
2018-02-05T01:01:37.591Z,24.2,,,,,0,
2018-02-05T01:01:47.642Z,24.2,,,,,0,
2018-02-05T01:01:57.596Z,24.2,,,,,0,
2018-02-05T01:02:07.622Z,24.2,,,,,0,
2018-02-05T01:02:17.588Z,24.2,,,,,0,
2018-02-05T01:02:27.593Z,24.2,41.3,,,,0,
2018-02-05T01:02:37.624Z,24.2,,,,,0,
2018-02-05T01:02:52.728Z,24.2,,,,,0,
2018-02-05T01:02:57.588Z,24.2,,,,,0,
2018-02-05T01:03:12.683Z,24,,,,,0,
2018-02-05T01:03:17.594Z,24,,,,,0,
2018-02-05T01:03:27.619Z,24,,,,,0,
2018-02-05T01:03:37.596Z,24,,,,,0,
2018-02-05T01:03:47.594Z,24,41.2,,,,0,
2018-02-05T01:03:57.589Z,24,,,,,0,
2018-02-05T01:04:07.859Z,24,,,,,0,
2018-02-05T01:04:17.588Z,24,,,,,0,
2018-02-05T01:04:27.604Z,24,,,,,0,
2018-02-05T01:04:37.811Z,24,,,,,0,
2018-02-05T01:04:47.616Z,23.9,,,,,0,
2018-02-05T01:04:57.611Z,23.9,,,,,0,
2018-02-05T01:05:07.591Z,23.9,,,,,0,
2018-02-05T01:05:17.615Z,23.9,41.1,,,,0,
2018-02-05T01:05:27.589Z,23.9,,,,,0,
2018-02-05T01:05:37.599Z,23.9,,,,,0,
2018-02-05T01:05:47.592Z,23.9,,,,,0,
2018-02-05T01:05:57.590Z,23.9,,,,,0,
2018-02-05T01:06:07.592Z,23.9,,,,,0,
2018-02-05T01:06:17.593Z,23.9,,,,,0,
2018-02-05T01:06:27.593Z,23.9,,,,,0,
2018-02-05T01:06:37.589Z,23.9,41,,,,0,
2018-02-05T01:06:47.590Z,23.8,,,,,0,
2018-02-05T01:06:57.589Z,23.8,,,,,0,
2018-02-05T01:07:07.594Z,23.8,,,,,0,
2018-02-05T01:07:17.590Z,23.8,,,,,0,
2018-02-05T01:07:27.593Z,23.8,,,,,0,
2018-02-05T01:07:37.590Z,23.8,,,,,0,
2018-02-05T01:07:47.856Z,23.8,40.9,,,,0,
2018-02-05T01:07:57.600Z,23.8,,,,,0,
2018-02-05T01:08:07.639Z,23.8,,,,,0,
2018-02-05T01:08:17.603Z,23.8,,,,,0,
2018-02-05T01:08:27.930Z,23.7,,,,,0,
2018-02-05T01:08:37.591Z,23.7,,,,,0,
2018-02-05T01:08:52.723Z,23.7,,,,,0,
2018-02-05T01:08:57.593Z,23.7,,,,,0,
2018-02-05T01:09:07.592Z,23.7,,,,,0,
2018-02-05T01:09:17.589Z,23.7,40.8,,,,0,
2018-02-05T01:09:27.590Z,23.7,,,,,0,
2018-02-05T01:09:37.590Z,23.7,,,,,0,
2018-02-05T01:09:47.590Z,23.7,,,,,0,
2018-02-05T01:09:57.590Z,23.7,,,,,0,
2018-02-05T01:10:07.590Z,23.7,,,,,0,
2018-02-05T01:10:17.752Z,23.7,,,,,0,
2018-02-05T01:10:27.590Z,23.7,,,,,0,
2018-02-05T01:10:37.590Z,23.6,40.7,,,,0,
2018-02-05T01:10:47.591Z,23.6,40.8,,,,0,
2018-02-05T01:10:57.591Z,23.6,40.7,,,,0,
2018-02-05T01:11:07.589Z,23.6,,,,,0,
2018-02-05T01:11:17.590Z,23.6,,,,,0,
2018-02-05T01:11:27.590Z,23.6,,,,,0,
2018-02-05T01:11:37.592Z,23.6,,,,,0,
2018-02-05T01:11:47.590Z,23.6,,,,,0,
2018-02-05T01:11:57.601Z,23.6,40.6,,,,0,
2018-02-05T01:12:07.593Z,23.6,,,,,0,
2018-02-05T01:12:17.594Z,23.6,,,,,0,
2018-02-05T01:12:27.591Z,23.6,,,,,0,
2018-02-05T01:12:42.743Z,23.6,,,,,0,
2018-02-05T01:12:47.664Z,23.6,,,,,0,
2018-02-05T01:12:57.637Z,23.4,,,,,0,
2018-02-05T01:13:07.591Z,23.4,,,,,0,
2018-02-05T01:13:17.620Z,23.4,,,,,0,
2018-02-05T01:13:27.681Z,23.4,,,,,0,
2018-02-05T01:13:37.621Z,23.4,40.5,,,,0,
2018-02-05T01:13:47.590Z,23.4,,,,,0,
2018-02-05T01:13:57.590Z,23.4,,,,,0,
2018-02-05T01:14:07.594Z,23.4,,,,,0,
2018-02-05T01:14:22.674Z,23.4,,,,,0,
2018-02-05T01:14:27.592Z,23.4,,,,,0,
2018-02-05T01:14:37.590Z,23.4,,,,,0,
2018-02-05T01:14:47.591Z,23.4,,,,,0,
2018-02-05T01:14:57.591Z,23.3,40.4,,,,0,
2018-02-05T01:15:07.590Z,23.3,,,,,0,
2018-02-05T01:15:17.743Z,23.3,,,,,0,
2018-02-05T01:15:27.591Z,23.3,,,,,0,
2018-02-05T01:15:37.590Z,23.3,,,,,0,
2018-02-05T01:15:47.590Z,23.3,,,,,0,
2018-02-05T01:15:57.591Z,23.3,,,,,0,
2018-02-05T01:16:07.590Z,23.3,,,,,0,
2018-02-05T01:16:17.590Z,23.3,,,,,0,
2018-02-05T01:16:27.619Z,23.3,40.3,,,,0,
2018-02-05T01:16:37.590Z,23.3,,,,,0,
2018-02-05T01:16:47.590Z,23.3,,,,,0,
2018-02-05T01:16:57.595Z,23.3,,,,,0,
2018-02-05T01:17:07.592Z,23.3,,,,,0,
2018-02-05T01:17:17.590Z,23.3,,,,,0,
2018-02-05T01:17:27.591Z,23.2,,,,,0,
2018-02-05T01:17:37.624Z,23.2,,,,,0,
2018-02-05T01:17:47.591Z,23.2,40.2,,,,0,
2018-02-05T01:17:57.591Z,23.2,,,,,0,
2018-02-05T01:18:07.590Z,23.2,,,,,0,
2018-02-05T01:18:17.592Z,23.2,,,,,0,
2018-02-05T01:18:27.593Z,23.2,,,,,0,
2018-02-05T01:18:37.591Z,23.2,,,,,0,
2018-02-05T01:18:47.591Z,23.2,,,,,0,
2018-02-05T01:18:57.594Z,23.2,,,,,0,
2018-02-05T01:19:07.591Z,23.2,40.1,,,,0,
2018-02-05T01:19:17.592Z,23.2,,,,,0,
2018-02-05T01:19:32.612Z,23.2,,,,,0,
2018-02-05T01:19:37.593Z,23.2,,,,,0,
2018-02-05T01:19:47.591Z,23.2,,,,,0,
2018-02-05T01:19:57.593Z,23.1,,,,,0,
2018-02-05T01:20:07.591Z,23.1,,,,,0,
2018-02-05T01:20:17.591Z,23.1,,,,,0,
2018-02-05T01:20:28.136Z,23.1,40,,,,0,
2018-02-05T01:20:37.591Z,23.1,,,,,0,
2018-02-05T01:20:47.592Z,23.1,,,,,0,
2018-02-05T01:20:57.593Z,23.1,,,,,0,
2018-02-05T01:21:07.591Z,23.1,,,,,0,
2018-02-05T01:21:17.591Z,23.1,,,,,0,
2018-02-05T01:21:27.591Z,23.1,,,,,0,
2018-02-05T01:21:37.591Z,23.1,,,,,0,
2018-02-05T01:21:47.594Z,23.1,39.9,,,,0,
2018-02-05T01:21:57.595Z,23.1,39.9,,,,0,
2018-02-05T01:22:07.591Z,23.1,39.9,,,,0,
