Time,PrimTSet,ActPow,ChActive,PrimT,HwActive,HwTSet,HwTOutlet
2017-12-28T05:48:11.425Z,,,,63.4,,54,23.1
2017-12-28T05:48:21.422Z,,,,,,54,23.2
2017-12-28T05:48:31.427Z,,30,,,,54,23.2
2017-12-28T05:48:41.426Z,,29,,,,54,23.3
2017-12-28T05:48:51.422Z,,,,,,54,23.4
2017-12-28T05:49:01.427Z,,30,,63.5,,54,23.4
2017-12-28T05:49:11.434Z,,29,,,,54,23.6
2017-12-28T05:49:21.422Z,,,,,,54,23.7
2017-12-28T05:49:31.425Z,,30,,63.6,,54,23.7
2017-12-28T05:49:41.426Z,,,,,,54,23.8
2017-12-28T05:49:51.427Z,,29,,,,54,23.9
2017-12-28T05:50:01.430Z,,30,,63.8,,54,23.9
2017-12-28T05:50:11.432Z,,,,,,54,24
2017-12-28T05:50:21.427Z,,29,,,,54,24.2
2017-12-28T05:50:31.426Z,,,,63.9,,54,24.2
2017-12-28T05:50:41.426Z,,30,,,,54,24.3
2017-12-28T05:50:51.423Z,,30,,63.9,,54,24.4
2017-12-28T05:51:01.423Z,,30,,64,,54,24.4
2017-12-28T05:51:11.427Z,,29,,,,54,24.5
2017-12-28T05:51:21.423Z,,30,,,,54,24.7
2017-12-28T05:51:31.423Z,,,,64.1,,54,24.7
2017-12-28T05:51:41.422Z,,,,,,54,24.8
2017-12-28T05:51:51.423Z,,29,,,,54,24.8
2017-12-28T05:52:01.427Z,,30,,64.2,,54,24.9
2017-12-28T05:52:11.664Z,,29,,,,54,25
2017-12-28T05:52:21.423Z,,,,,,54,25
2017-12-28T05:52:31.422Z,,,,64.4,,54,25.1
2017-12-28T05:52:41.422Z,,,,,,54,25.3
2017-12-28T05:52:51.424Z,,30,,,,54,25.3
2017-12-28T05:53:01.424Z,,29,,,,54,25.4
2017-12-28T05:53:11.426Z,,,,64.5,,54,25.4
2017-12-28T05:53:21.422Z,,,,,,54,25.5
2017-12-28T05:53:31.428Z,,,,,,54,25.5
2017-12-28T05:53:41.429Z,,,,64.6,,54,25.6
2017-12-28T05:53:51.423Z,,,,,,54,25.7
2017-12-28T05:54:01.423Z,,,,,,54,25.7
2017-12-28T05:54:11.429Z,,,,64.7,,54,25.9
2017-12-28T05:54:21.423Z,,,,,,54,25.9
2017-12-28T05:54:31.654Z,,30,,64.8,,54,26
2017-12-28T05:54:41.435Z,,29,,,,54,26
2017-12-28T05:54:51.427Z,,,,,,54,26.1
2017-12-28T05:55:01.648Z,,,,,,54,26.2
2017-12-28T05:55:11.424Z,,,,64.9,,54,26.2
2017-12-28T05:55:21.422Z,,,,65.1,,54,26.3
2017-12-28T05:55:31.425Z,,30,,65.1,,54,26.3
2017-12-28T05:55:41.423Z,,29,,,,54,26.5
2017-12-28T05:55:51.423Z,,,,,,54,26.5
2017-12-28T05:56:01.431Z,,,,,,54,26.6
2017-12-28T05:56:11.423Z,,30,,65.2,,54,26.7
2017-12-28T05:56:21.424Z,,29,,,,54,26.7
2017-12-28T05:56:31.425Z,,,,,,54,26.8
2017-12-28T05:56:41.423Z,,,,65.3,,54,26.8
2017-12-28T05:56:51.423Z,,,,,,54,26.9
2017-12-28T05:57:01.424Z,,,,,,54,26.9
2017-12-28T05:57:11.423Z,,,,65.4,,54,27.1
2017-12-28T05:57:21.423Z,,,,,,54,27.1
2017-12-28T05:57:31.423Z,,,,,,54,27.2
2017-12-28T05:57:41.423Z,,30,,65.5,,54,27.2
2017-12-28T05:57:51.428Z,,,,,,54,27.3
2017-12-28T05:58:01.428Z,,29,,,,54,27.3
2017-12-28T05:58:11.423Z,,30,,,,54,27.4
2017-12-28T05:58:21.425Z,,29,,65.6,,54,27.4
2017-12-28T05:58:31.424Z,,30,,,,54,27.5
2017-12-28T05:58:41.423Z,,29,,,,54,27.7
2017-12-28T05:58:51.453Z,,,,65.8,,54,27.7
2017-12-28T05:59:01.443Z,,30,,,,54,27.7
2017-12-28T05:59:11.427Z,,29,,,,54,27.8
2017-12-28T05:59:21.428Z,,,,,,54,27.8
2017-12-28T05:59:31.423Z,,,,65.9,,54,27.9
2017-12-28T05:59:41.451Z,,,,,,54,27.9
2017-12-28T05:59:51.424Z,,0,1,65.9,0,54,28
2017-12-28T06:00:01.425Z,,,,62.9,,54,28
2017-12-28T06:00:11.424Z,,,,61.9,,54,28.1
2017-12-28T06:00:21.425Z,,,,60.9,,54,28.1
2017-12-28T06:00:31.423Z,,,,,,54,28.3
2017-12-28T06:00:41.423Z,,,,60.8,,54,28.3
2017-12-28T06:00:51.423Z,,,,60.7,,54,28.4
2017-12-28T06:01:01.424Z,,,,60.5,,54,28.4
2017-12-28T06:01:11.429Z,,,,60.2,,54,28.5
2017-12-28T06:01:21.423Z,,,,59.9,,54,28.5
2017-12-28T06:01:31.424Z,,,,,,54,28.5
2017-12-28T06:01:41.423Z,,,,59.7,,54,28.6
2017-12-28T06:01:51.424Z,,,,59.4,,54,28.6
2017-12-28T06:02:01.424Z,,,,58.9,,54,28.6
2017-12-28T06:02:11.424Z,,,,58.8,,54,28.7
2017-12-28T06:02:21.424Z,,,,58.6,,54,28.7
2017-12-28T06:02:31.424Z,,,,58.3,,54,28.9
2017-12-28T06:02:41.430Z,,,,57.9,,54,28.9
2017-12-28T06:02:51.424Z,,,,57.8,,54,28.9
2017-12-28T06:03:01.425Z,,,,57.4,,54,29
2017-12-28T06:03:11.429Z,,,,57.2,,54,29
2017-12-28T06:03:21.425Z,,,,56.9,,54,29
2017-12-28T06:03:31.430Z,,,,56.7,,54,29.1
2017-12-28T06:03:41.427Z,,,,56.5,,54,29.1
2017-12-28T06:03:51.463Z,,,,56.2,,54,29.1
2017-12-28T06:04:01.424Z,,,1,55.9,0,54,29.2
2017-12-28T06:04:11.645Z,,40,,59,,54,29.2
2017-12-28T06:04:21.424Z,,33,,60.2,,54,29.2
2017-12-28T06:04:31.429Z,,30,,,,54,29.2
2017-12-28T06:04:41.429Z,,,,59.9,,54,29.3
2017-12-28T06:04:51.425Z,,,,,,54,29.3
2017-12-28T06:05:01.426Z,,,,59.8,,54,29.3
2017-12-28T06:05:11.427Z,,,,,,54,29.5
2017-12-28T06:05:21.424Z,,29,,,,54,29.5
2017-12-28T06:05:31.424Z,,30,,,,54,29.5
2017-12-28T06:05:41.424Z,,29,,59.9,,54,29.5
2017-12-28T06:05:51.424Z,,30,,60,,54,29.6
2017-12-28T06:06:01.424Z,,,,,,54,29.6
2017-12-28T06:06:11.424Z,,,,60.2,,54,29.6
2017-12-28T06:06:21.424Z,,31,,60.4,,54,29.6
2017-12-28T06:06:31.424Z,,,,60.6,,54,29.7
2017-12-28T06:06:41.424Z,,,,60.8,,54,29.7
2017-12-28T06:06:51.424Z,,,,60.9,,54,29.7
2017-12-28T06:07:01.424Z,,,,61.2,,54,29.7
2017-12-28T06:07:11.426Z,,,,,,54,29.7
2017-12-28T06:07:21.425Z,,,,61.3,,54,29.8
2017-12-28T06:07:31.424Z,,,,61.4,,54,29.8
2017-12-28T06:07:41.426Z,,,,,,54,29.8
2017-12-28T06:07:51.424Z,,,,61.5,,54,29.8
2017-12-28T06:08:01.425Z,,,,,,54,30
2017-12-28T06:08:11.426Z,,,,61.6,,54,30
2017-12-28T06:08:21.424Z,,32,,61.8,,54,30
2017-12-28T06:08:31.636Z,,31,,,,54,30
2017-12-28T06:08:41.425Z,,,,62,,54,30.1
2017-12-28T06:08:51.424Z,,,,,,54,30.1
2017-12-28T06:09:01.424Z,,30,,62.1,,54,30.1
2017-12-28T06:09:11.425Z,,29,,,,54,30.1
2017-12-28T06:09:21.424Z,,30,,,,54,30.1
2017-12-28T06:09:31.426Z,,29,,,,54,30.2
2017-12-28T06:09:41.425Z,,30,,62.2,,54,30.2
2017-12-28T06:09:51.425Z,,29,,,,54,30.2
2017-12-28T06:10:01.425Z,,,,62.4,,54,30.2
2017-12-28T06:10:11.426Z,,30,,62.5,,54,30.3
2017-12-28T06:10:21.424Z,,29,,,,54,30.3
2017-12-28T06:10:31.424Z,,30,,62.6,,54,30.3
2017-12-28T06:10:41.427Z,,29,,62.7,,54,30.3
2017-12-28T06:10:51.425Z,,30,,,,54,30.3
2017-12-28T06:11:01.424Z,,,,62.8,,54,30.4
2017-12-28T06:11:11.425Z,,29,,62.9,,54,30.4
2017-12-28T06:11:21.424Z,,29,,63.1,,54,30.4
2017-12-28T06:11:31.431Z,,,,62.9,,54,30.4
2017-12-28T06:11:41.428Z,,30,,63.1,,54,30.6
2017-12-28T06:11:51.425Z,,,,63.2,,54,30.6
2017-12-28T06:12:01.425Z,,,,,,54,30.6
2017-12-28T06:12:11.434Z,,29,,63.3,,54,30.6
2017-12-28T06:12:21.425Z,,,,,,54,30.6
2017-12-28T06:12:31.425Z,,,,63.4,,54,30.7
2017-12-28T06:12:41.425Z,,30,,,,54,30.7
2017-12-28T06:12:51.427Z,,29,,63.5,,54,30.7
2017-12-28T06:13:01.427Z,,30,,,,54,30.7
2017-12-28T06:13:11.428Z,,29,,63.6,,54,30.8
2017-12-28T06:13:21.425Z,,,,,,54,30.8
2017-12-28T06:13:31.425Z,,,,63.8,,54,30.8
2017-12-28T06:13:41.425Z,,,,,,54,30.8
2017-12-28T06:13:51.425Z,,,,63.9,,54,30.8
2017-12-28T06:14:01.426Z,,,,,,54,30.9
2017-12-28T06:14:11.426Z,,29,,64,,54,30.9
2017-12-28T06:14:21.622Z,,,,,,54,30.9
2017-12-28T06:14:31.425Z,,30,,64.1,,54,30.9
2017-12-28T06:14:41.426Z,,29,,,,54,30.9
2017-12-28T06:14:51.426Z,,,,64.2,,54,30.9
2017-12-28T06:15:01.428Z,,30,,,,54,31
2017-12-28T06:15:11.425Z,,29,,,,54,31
2017-12-28T06:15:21.425Z,,30,,64.4,,54,31
2017-12-28T06:15:31.431Z,,,,,,54,31
2017-12-28T06:15:41.444Z,,,,64.5,,54,31.2
2017-12-28T06:15:51.440Z,,29,,,,54,31.2
2017-12-28T06:16:01.426Z,,,,64.6,,54,31.2
2017-12-28T06:16:11.426Z,,,,,,54,31.2
2017-12-28T06:16:21.425Z,,30,,,,54,31.2
2017-12-28T06:16:31.425Z,,,,64.7,,54,31.3
2017-12-28T06:16:41.425Z,,,,,,54,31.3
2017-12-28T06:16:51.426Z,,29,,64.8,,54,31.3
2017-12-28T06:17:01.426Z,,,,,,54,31.3
2017-12-28T06:17:11.425Z,,,,,,54,31.3
2017-12-28T06:17:21.426Z,,,,64.9,,54,31.4
2017-12-28T06:17:31.426Z,,30,,,,54,31.4
2017-12-28T06:17:41.425Z,,,,65.1,,54,31.4
2017-12-28T06:17:51.426Z,,29,,,,54,31.4
2017-12-28T06:18:01.425Z,,,,,,54,31.5
2017-12-28T06:18:11.426Z,,30,,65.2,,54,31.5
2017-12-28T06:18:21.426Z,,29,,,,54,31.5
2017-12-28T06:18:31.425Z,,30,,,,54,31.5
2017-12-28T06:18:41.427Z,,29,,65.3,,54,31.5
2017-12-28T06:18:51.427Z,,,,,,54,31.5
2017-12-28T06:19:01.426Z,,,,,,54,31.6
2017-12-28T06:19:11.426Z,,,,65.4,,54,31.6
2017-12-28T06:19:21.427Z,,30,,,,54,31.6
2017-12-28T06:19:31.426Z,,29,,65.5,,54,31.6
2017-12-28T06:19:41.426Z,,30,,,,54,31.6
2017-12-28T06:19:51.426Z,,29,,,,54,31.8
2017-12-28T06:20:01.426Z,,,,65.6,,54,31.8
2017-12-28T06:20:11.434Z,,,,,,54,31.8
2017-12-28T06:20:21.426Z,,30,,,,54,31.8
2017-12-28T06:20:31.426Z,,,,,,54,31.8
2017-12-28T06:20:41.426Z,,,,65.8,,54,31.9
2017-12-28T06:20:51.426Z,,29,,,,54,31.9
2017-12-28T06:21:01.426Z,,,,,,54,31.9
2017-12-28T06:21:11.540Z,,,,65.9,,54,31.9
2017-12-28T06:21:21.426Z,,30,,,,54,32
2017-12-28T06:21:31.426Z,,0,1,65.9,0,54,32
2017-12-28T06:21:41.431Z,,,,62.8,,54,32
2017-12-28T06:21:51.426Z,62,0,1,61.8,0,54,32
2017-12-28T06:22:01.426Z,,,,60.9,,54,32
2017-12-28T06:22:11.435Z,,,,60.8,,54,32
2017-12-28T06:22:21.427Z,,,,60.7,,54,32.1
2017-12-28T06:22:31.426Z,,,,60.6,,54,32.1
2017-12-28T06:22:41.427Z,,,,60.5,,54,32.1
2017-12-28T06:22:51.427Z,,,,60.4,,54,32.1
2017-12-28T06:23:01.427Z,,,,60.2,,54,32.1
2017-12-28T06:23:11.427Z,,,,59.9,,54,32.1
2017-12-28T06:23:21.429Z,,,,59.8,,54,32.2
2017-12-28T06:23:31.440Z,,,,59.5,,54,32.2
2017-12-28T06:23:41.426Z,,,,59.3,,54,32.2
2017-12-28T06:23:51.427Z,,,,58.9,,54,32.2
2017-12-28T06:24:01.426Z,,,,58.6,,54,32.2
2017-12-28T06:24:11.430Z,,,,58.3,,54,32.2
2017-12-28T06:24:21.427Z,,,,57.9,,54,32.2
2017-12-28T06:24:31.427Z,,,,57.8,,54,32.2
2017-12-28T06:24:41.448Z,,,,57.6,,54,32.2
2017-12-28T06:24:51.427Z,,,,57.3,,54,32.2
2017-12-28T06:25:01.427Z,,,,56.9,,54,32.2
2017-12-28T06:25:11.429Z,,,,,,54,32.3
2017-12-28T06:25:21.427Z,,,,56.7,,54,32.3
2017-12-28T06:25:31.427Z,,,,56.4,,54,32.3
2017-12-28T06:25:41.427Z,,,,56.2,,54,32.3
2017-12-28T06:25:51.427Z,,,1,55.9,0,54,32.3
2017-12-28T06:26:01.427Z,,35,,60.1,,54,32.3
2017-12-28T06:26:11.429Z,,31,,60.5,,54,32.3
2017-12-28T06:26:21.427Z,,30,,,,54,32.3
2017-12-28T06:26:31.427Z,,,,60.4,,54,32.3
2017-12-28T06:26:41.429Z,,29,,60.2,,54,32.3
2017-12-28T06:26:51.428Z,,30,,60.1,,54,32.3
2017-12-28T06:27:01.427Z,,29,,,,54,32.3
2017-12-28T06:27:11.427Z,,30,,60,,54,32.3
2017-12-28T06:27:21.427Z,,29,,60.1,,54,32.3
2017-12-28T06:27:31.427Z,,,,,,54,32.3
2017-12-28T06:27:41.427Z,,30,,60.2,,54,32.3
2017-12-28T06:27:51.431Z,,,,60.5,,54,32.3
2017-12-28T06:28:01.427Z,,,,60.7,,54,32.4
2017-12-28T06:28:11.430Z,,,,61.1,,54,32.3
2017-12-28T06:28:21.435Z,,,,61.4,,54,32.4
2017-12-28T06:28:31.427Z,,31,,61.6,,54,32.4
2017-12-28T06:28:41.450Z,,30,,61.8,,54,32.4
2017-12-28T06:28:51.428Z,,,,,,54,32.4
2017-12-28T06:29:01.427Z,,31,,62,,54,32.4
2017-12-28T06:29:11.428Z,,30,,62.1,,54,32.4
2017-12-28T06:29:21.428Z,,,,,,54,32.4
2017-12-28T06:29:31.428Z,,29,,62.2,,54,32.4
2017-12-28T06:29:41.428Z,,30,,,,54,32.4
2017-12-28T06:29:51.432Z,,,,62.4,,54,32.4
2017-12-28T06:30:01.429Z,,29,,62.5,,54,32.4
2017-12-28T06:30:11.428Z,,,,62.6,,54,32.4
2017-12-28T06:30:21.428Z,,,,62.7,,54,32.4
2017-12-28T06:30:31.433Z,,30,,62.8,,54,32.4
2017-12-28T06:30:41.427Z,,,,63.1,,54,32.4
2017-12-28T06:30:51.428Z,,,,,,54,32.4
2017-12-28T06:31:01.428Z,,29,,63.3,,54,32.4
2017-12-28T06:31:11.428Z,,,,63.4,,54,32.5
2017-12-28T06:31:21.428Z,,30,,63.5,,54,32.5
2017-12-28T06:31:31.428Z,,29,,,,54,32.5
2017-12-28T06:31:41.428Z,,30,,63.6,,54,32.5
2017-12-28T06:31:51.428Z,,,,63.8,,54,32.5
2017-12-28T06:32:01.429Z,,29,,64,,54,32.5
2017-12-28T06:32:11.429Z,,30,,,,54,32.5
2017-12-28T06:32:21.430Z,,,,64.1,,54,32.5
2017-12-28T06:32:31.428Z,,29,,64.2,,54,32.5
2017-12-28T06:32:41.428Z,,30,,64.4,,54,32.5
2017-12-28T06:32:51.436Z,,,,,,54,32.5
2017-12-28T06:33:01.428Z,,,,64.6,,54,32.6
2017-12-28T06:33:11.428Z,,29,,64.7,,54,32.6
2017-12-28T06:33:21.431Z,,,,,,54,32.6
2017-12-28T06:33:31.431Z,,,,64.8,,54,32.6
2017-12-28T06:33:41.428Z,,30,,64.9,,54,32.6
2017-12-28T06:33:51.428Z,,29,,65.1,,54,32.6
2017-12-28T06:34:01.428Z,,,,65.2,,54,32.6
2017-12-28T06:34:11.430Z,,30,,65.3,,54,32.6
2017-12-28T06:34:21.431Z,,29,,,,54,32.6
2017-12-28T06:34:31.429Z,,30,,65.4,,54,32.6
2017-12-28T06:34:41.428Z,,,,65.5,,54,32.6
2017-12-28T06:34:51.440Z,,,,65.6,,54,32.6
2017-12-28T06:35:01.428Z,,29,,,,54,32.7
2017-12-28T06:35:11.429Z,,30,,65.8,,54,32.6
2017-12-28T06:35:21.437Z,,0,1,65.9,0,54,32.7
2017-12-28T06:35:31.456Z,,,,62.8,,54,32.7
2017-12-28T06:35:41.429Z,,,,61.8,,54,32.7
2017-12-28T06:35:51.482Z,,,,60.7,,54,32.7
2017-12-28T06:36:01.429Z,,,,60.5,,54,32.7
2017-12-28T06:36:11.429Z,,,,60.4,,54,32.7
2017-12-28T06:36:21.429Z,,,,60.2,,54,32.7
2017-12-28T06:36:31.428Z,,,,,,54,32.7
2017-12-28T06:36:41.435Z,,,,60.1,,54,32.7
2017-12-28T06:36:51.429Z,,,,,,54,32.8
2017-12-28T06:37:01.431Z,,,,59.9,,54,32.8
2017-12-28T06:37:11.429Z,,,,59.8,,54,32.8
2017-12-28T06:37:21.430Z,,,,59.6,,54,32.8
2017-12-28T06:37:31.429Z,,,,59.4,,54,32.8
2017-12-28T06:37:41.469Z,,,,58.9,,54,32.8
2017-12-28T06:37:51.532Z,,,,58.7,,54,32.8
2017-12-28T06:38:01.429Z,,,,58.4,,54,32.8
2017-12-28T06:38:11.432Z,,,,57.9,,54,32.8
2017-12-28T06:38:21.429Z,,,,,,54,32.8
2017-12-28T06:38:31.429Z,,,,57.7,,54,32.8
2017-12-28T06:38:41.429Z,,,,57.3,,54,32.8
2017-12-28T06:38:51.429Z,,,,57.2,,54,32.8
2017-12-28T06:39:01.429Z,,,,56.9,,54,32.8
2017-12-28T06:39:11.429Z,,,,56.8,,54,32.8
2017-12-28T06:39:21.429Z,,,,56.6,,54,32.8
2017-12-28T06:39:31.430Z,,,,56.4,,54,32.8
2017-12-28T06:39:41.432Z,,,,56.1,,54,32.8
2017-12-28T06:39:51.429Z,,44,1,56.2,0,54,32.8
2017-12-28T06:40:01.429Z,,36,,60.2,,54,32.8
2017-12-28T06:40:11.459Z,,30,,60.9,,54,32.8
2017-12-28T06:40:21.429Z,,,,,,54,32.8
2017-12-28T06:40:31.429Z,,,,60.8,,54,32.8
2017-12-28T06:40:41.433Z,,29,,60.7,,54,32.8
2017-12-28T06:40:51.429Z,,,,60.6,,54,32.8
2017-12-28T06:41:01.430Z,,30,,,,54,32.8
2017-12-28T06:41:11.433Z,,,,60.5,,54,32.8
2017-12-28T06:41:21.431Z,,,,,,54,32.8
2017-12-28T06:41:31.429Z,,29,,60.6,,54,32.8
2017-12-28T06:41:41.430Z,,30,,60.7,,54,32.8
2017-12-28T06:41:51.429Z,,,,60.8,,54,32.8
2017-12-28T06:42:01.429Z,,29,,61.1,,54,32.8
2017-12-28T06:42:11.430Z,,30,,61.2,,54,32.8
2017-12-28T06:42:21.429Z,,29,,61.5,,54,32.8
2017-12-28T06:42:31.452Z,,,,61.9,,54,32.9
2017-12-28T06:42:41.429Z,,29,,62,,54,32.8
2017-12-28T06:42:51.430Z,,,,62.2,,54,32.8
2017-12-28T06:43:01.429Z,,30,,62.4,,54,32.8
2017-12-28T06:43:11.430Z,,29,,62.5,,54,32.8
2017-12-28T06:43:21.429Z,,30,,,,54,32.8
2017-12-28T06:43:31.433Z,,,,62.6,,54,32.8
2017-12-28T06:43:41.432Z,,,,62.7,,54,32.8
2017-12-28T06:43:51.429Z,,,,,,54,32.9
2017-12-28T06:44:01.430Z,,,,62.8,,54,32.9
2017-12-28T06:44:11.431Z,,30,,63.1,,54,32.8
2017-12-28T06:44:21.457Z,,29,,,,54,32.9
2017-12-28T06:44:31.433Z,,30,,63.2,,54,32.8
2017-12-28T06:44:41.430Z,,,,63.3,,54,32.9
2017-12-28T06:44:51.430Z,,29,,63.4,,54,32.9
2017-12-28T06:45:01.430Z,,,,63.6,,54,32.9
2017-12-28T06:45:11.431Z,,,,63.8,,54,32.9
2017-12-28T06:45:21.430Z,,,,64,,54,32.9
2017-12-28T06:45:31.430Z,,,,,,54,32.9
2017-12-28T06:45:41.431Z,,30,,64.1,,54,32.9
2017-12-28T06:45:51.430Z,,29,,64.2,,54,32.9
2017-12-28T06:46:01.430Z,,,,64.4,,54,32.9
2017-12-28T06:46:11.434Z,,,,64.5,,54,32.9
2017-12-28T06:46:21.430Z,,,,64.6,,54,32.9
2017-12-28T06:46:31.435Z,,,,,,54,32.9
2017-12-28T06:46:41.430Z,,30,,64.7,,54,32.9
2017-12-28T06:46:51.431Z,,29,,64.8,,54,32.9
2017-12-28T06:47:01.433Z,,,,65.1,,54,33.1
2017-12-28T06:47:11.445Z,,30,,,,54,32.9
2017-12-28T06:47:21.432Z,,,,65.2,,54,33.1
2017-12-28T06:47:31.431Z,,29,,65.3,,54,33.1
2017-12-28T06:47:41.430Z,,30,,65.4,,54,33.1
2017-12-28T06:47:51.430Z,,,,,,54,33.1
2017-12-28T06:48:01.431Z,,,,65.5,,54,33.1
2017-12-28T06:48:11.431Z,,29,,65.6,,54,33.1
2017-12-28T06:48:21.430Z,,30,,65.8,,54,33.1
2017-12-28T06:48:31.431Z,,29,,65.9,,54,33.1
2017-12-28T06:48:41.431Z,,0,1,63.8,0,54,33.1
2017-12-28T06:48:51.430Z,,,,61.9,,54,33.1
2017-12-28T06:49:01.430Z,,,,60.9,,54,33.1
2017-12-28T06:49:11.431Z,,,,60.5,,54,33.1
2017-12-28T06:49:21.431Z,,,,60.2,,54,33.1
2017-12-28T06:49:31.658Z,,,,60.1,,54,33.1
2017-12-28T06:49:41.431Z,,,,,,54,33.1
2017-12-28T06:49:51.430Z,,,,,,54,33.1
2017-12-28T06:50:01.430Z,,,,60,,54,33.1
2017-12-28T06:50:11.431Z,,,,,,54,33.2
2017-12-28T06:50:21.431Z,,,,59.9,,54,33.2
2017-12-28T06:50:31.433Z,,,,59.6,,54,33.2
2017-12-28T06:50:41.431Z,,,,59.4,,54,33.2
2017-12-28T06:50:51.431Z,,,,58.9,,54,33.2
2017-12-28T06:51:01.431Z,,,,58.7,,54,33.2
2017-12-28T06:51:11.431Z,,,,58.4,,54,33.2
2017-12-28T06:51:21.431Z,,,,58.1,,54,33.2
2017-12-28T06:51:31.431Z,,,,57.9,,54,33.2
2017-12-28T06:51:41.431Z,,,,57.6,,54,33.2
2017-12-28T06:51:51.431Z,,,,57.3,,54,33.2
2017-12-28T06:52:01.431Z,,,,57.1,,54,33.2
2017-12-28T06:52:11.437Z,,,,56.9,,54,33.2
2017-12-28T06:52:21.432Z,,,,56.8,,54,33.2
2017-12-28T06:52:31.431Z,,,,56.6,,54,33.2
2017-12-28T06:52:41.431Z,,,,56.4,,54,33.2
2017-12-28T06:52:51.532Z,,,,56.2,,54,33.2
2017-12-28T06:53:01.432Z,,,1,56,0,54,33.2
2017-12-28T06:53:11.442Z,,38,,60,,54,33.2
2017-12-28T06:53:21.431Z,,30,,61.2,,54,33.2
2017-12-28T06:53:31.431Z,,,,,,54,33.2
2017-12-28T06:53:41.431Z,,30,,61.1,,54,33.2
2017-12-28T06:53:51.437Z,,,,60.9,,54,33.2
2017-12-28T06:54:01.431Z,,29,,60.8,,54,33.2
2017-12-28T06:54:11.432Z,,,,60.7,,54,33.2
2017-12-28T06:54:21.432Z,,,,60.6,,54,33.2
2017-12-28T06:54:31.433Z,,30,,60.5,,54,33.2
2017-12-28T06:54:41.431Z,,,,60.6,,54,33.2
2017-12-28T06:54:51.431Z,,,,,,54,33.2
2017-12-28T06:55:01.432Z,,,,60.8,,54,33.2
2017-12-28T06:55:11.432Z,,,,61.1,,54,33.2
2017-12-28T06:55:21.435Z,,29,,,,54,33.2
2017-12-28T06:55:31.432Z,,30,,61.4,,54,33.2
2017-12-28T06:55:41.438Z,,29,,61.6,,54,33.2
2017-12-28T06:55:51.434Z,,30,,61.8,,54,33.2
2017-12-28T06:56:01.433Z,,29,,61.9,,54,33.2
2017-12-28T06:56:11.432Z,,,,62,,54,33.2
2017-12-28T06:56:21.432Z,,30,,,,54,33.2
2017-12-28T06:56:31.431Z,,29,,,,54,33.2
2017-12-28T06:56:41.434Z,,,,,,54,33.2
2017-12-28T06:56:51.435Z,,,,,,54,33.2
2017-12-28T06:57:01.432Z,,,,,,54,33.2
2017-12-28T06:57:11.432Z,,,,62.1,,54,33.2
2017-12-28T06:57:21.432Z,,,,,,54,33.2
2017-12-28T06:57:31.432Z,,,,62.2,,54,33.2
2017-12-28T06:57:41.432Z,,30,,,,54,33.2
2017-12-28T06:57:51.433Z,,,,62.4,,54,33.2
2017-12-28T06:58:01.432Z,,,,,,54,33.2
2017-12-28T06:58:11.435Z,,,,62.5,,54,33.2
2017-12-28T06:58:21.433Z,,,,,,54,33.2
2017-12-28T06:58:31.432Z,,29,,62.6,,54,33.2
2017-12-28T06:58:41.433Z,,30,,,,54,33.2
2017-12-28T06:58:51.432Z,,29,,,,54,33.2
2017-12-28T06:59:01.432Z,,,,,,54,33.2
2017-12-28T06:59:11.433Z,,30,,62.7,,54,33.2
2017-12-28T06:59:21.433Z,,,,,,54,33.2
2017-12-28T06:59:31.437Z,,29,,,,54,33.2
2017-12-28T06:59:41.435Z,,,,,,54,33.2
2017-12-28T06:59:51.432Z,,,,62.8,,54,33.2
2017-12-28T07:00:01.433Z,,30,,,,54,33.2
2017-12-28T07:00:11.432Z,,29,,62.9,,54,33.2
2017-12-28T07:00:21.433Z,,30,,,,54,33.2
2017-12-28T07:00:31.433Z,,29,,63.1,,54,33.2
2017-12-28T07:00:41.433Z,,,,,,54,33.2
2017-12-28T07:00:51.432Z,,30,,,,54,33.2
2017-12-28T07:01:01.435Z,,,,63.2,,54,33.2
2017-12-28T07:01:11.433Z,,29,,,,54,33.2
2017-12-28T07:01:21.432Z,,30,,,,54,33.3
2017-12-28T07:01:31.477Z,,29,,63.3,,54,33.2
2017-12-28T07:01:41.433Z,,,,,,54,33.3
2017-12-28T07:01:51.433Z,,,,,,54,33.3
2017-12-28T07:02:01.435Z,,30,,63.4,,54,33.3
2017-12-28T07:02:11.436Z,,,,,,54,33.3
2017-12-28T07:02:21.434Z,,29,,63.5,,54,33.3
2017-12-28T07:02:31.433Z,,,,,,54,33.3
2017-12-28T07:02:41.438Z,,,,,,54,33.3
2017-12-28T07:02:51.433Z,,30,,63.6,,54,33.3
2017-12-28T07:03:01.436Z,,29,,,,54,33.3
2017-12-28T07:03:11.466Z,,30,,63.8,,54,33.3
2017-12-28T07:03:21.614Z,,29,,63.9,,54,33.3
2017-12-28T07:03:31.435Z,,,,64,,54,33.3
2017-12-28T07:03:41.435Z,,,,,,54,33.3
2017-12-28T07:03:51.433Z,,,,,,54,33.3
2017-12-28T07:04:01.438Z,,30,,64.1,,54,33.3
2017-12-28T07:04:11.433Z,,29,,64.2,,54,33.3
2017-12-28T07:04:21.433Z,,30,,,,54,33.3
2017-12-28T07:04:31.434Z,,29,,64.4,,54,33.3
2017-12-28T07:04:41.435Z,,,,64.5,,54,33.3
2017-12-28T07:04:51.433Z,,,,,,54,33.3
