Time,ChActive,PrimTSet,ActPow,HwActive,PrimT,HwTSet,HwTOutlet
2018-02-03T00:24:28.149Z,,,,,,0,26.7
2018-02-03T00:24:38.149Z,,,,,,0,26.7
2018-02-03T00:24:48.151Z,,,,,,0,26.6
2018-02-03T00:24:58.148Z,,,,,,0,26.6
2018-02-03T00:25:08.152Z,,,,,,0,26.6
2018-02-03T00:25:18.150Z,,,,,,0,26.6
2018-02-03T00:25:28.149Z,,,,,35.8,0,26.5
2018-02-03T00:25:38.156Z,,,,,,0,26.5
2018-02-03T00:25:48.149Z,,,,,,0,26.5
2018-02-03T00:25:58.150Z,,,,,,0,26.5
2018-02-03T00:26:08.151Z,,,,,,0,26.5
2018-02-03T00:26:18.149Z,,,,,,0,26.3
2018-02-03T00:26:28.155Z,,,,,,0,26.3
2018-02-03T00:26:38.149Z,,,,,,0,26.3
2018-02-03T00:26:48.149Z,,,,,,0,26.3
2018-02-03T00:26:58.152Z,,,,,,0,26.2
2018-02-03T00:27:08.149Z,,,,,,0,26.2
2018-02-03T00:27:18.156Z,,,,,,0,26.2
2018-02-03T00:27:28.150Z,,,,,,0,26.2
2018-02-03T00:27:38.150Z,,,,,,0,26.1
2018-02-03T00:27:48.149Z,,,,,35.7,0,26.1
2018-02-03T00:27:58.150Z,,,,,,0,26.1
2018-02-03T00:28:08.149Z,,,,,,0,26.1
2018-02-03T00:28:18.150Z,,,,,,0,26.1
2018-02-03T00:28:28.149Z,,,,,,0,26
2018-02-03T00:28:38.149Z,,,,,,0,26
2018-02-03T00:28:48.150Z,,,,,,0,26
2018-02-03T00:28:58.405Z,,,,,,0,26
2018-02-03T00:29:08.150Z,,,,,,0,26
2018-02-03T00:29:18.149Z,,,,,,0,25.9
2018-02-03T00:29:28.152Z,,,,,,0,25.9
2018-02-03T00:29:38.152Z,,,,,,0,25.9
2018-02-03T00:29:48.150Z,,,,,,0,25.9
2018-02-03T00:29:58.153Z,,,,,35.6,0,25.7
2018-02-03T00:30:08.150Z,,,,,,0,25.7
2018-02-03T00:30:18.150Z,,,,,,0,25.7
2018-02-03T00:30:28.150Z,,,,,,0,25.7
2018-02-03T00:30:38.154Z,,,,,,0,25.7
2018-02-03T00:30:48.150Z,,,,,,0,25.7
2018-02-03T00:30:58.150Z,,,,,,0,25.6
2018-02-03T00:31:08.150Z,,,,,,0,25.6
2018-02-03T00:31:18.149Z,,,,,,0,25.6
2018-02-03T00:31:28.157Z,,,,,,0,25.6
2018-02-03T00:31:38.172Z,,,,,,0,25.6
2018-02-03T00:31:48.152Z,,,,,,0,25.5
2018-02-03T00:31:58.153Z,,,,,35.5,0,25.5
2018-02-03T00:32:08.150Z,,,,,35.6,0,25.5
2018-02-03T00:32:18.151Z,,,,,35.5,0,25.5
2018-02-03T00:32:28.150Z,,,,,,0,25.5
2018-02-03T00:32:38.153Z,,,,,,0,25.5
2018-02-03T00:32:48.150Z,,,,,,0,25.4
2018-02-03T00:32:58.150Z,,,,,,0,25.4
2018-02-03T00:33:08.150Z,,,,,,0,25.4
2018-02-03T00:33:18.151Z,,,,,,0,25.4
2018-02-03T00:33:28.150Z,,,,,,0,25.4
2018-02-03T00:33:38.152Z,,,,,,0,25.4
2018-02-03T00:33:48.151Z,,,,,,0,25.4
2018-02-03T00:33:58.152Z,,,,,,0,25.3
2018-02-03T00:34:08.152Z,,,,,35.4,0,25.3
2018-02-03T00:34:18.154Z,,,,,,0,25.3
2018-02-03T00:34:28.150Z,,,,,,0,25.3
2018-02-03T00:34:38.150Z,,,,,,0,25.3
2018-02-03T00:34:48.150Z,,,,,,0,25.1
2018-02-03T00:34:58.162Z,,,,,,0,25.1
2018-02-03T00:35:08.150Z,,,,,,0,25.1
2018-02-03T00:35:18.151Z,,,,,,0,25.1
2018-02-03T00:35:28.154Z,,,,,,0,25.1
2018-02-03T00:35:38.150Z,,,,,,0,25.1
2018-02-03T00:35:48.150Z,,,,,,0,25.1
2018-02-03T00:35:58.152Z,,,,,,0,25
2018-02-03T00:36:08.150Z,,,,,,0,25
2018-02-03T00:36:18.150Z,,,,,,0,25
2018-02-03T00:36:28.150Z,,,,,35.3,0,25
2018-02-03T00:36:38.150Z,,,,,,0,25
2018-02-03T00:36:48.150Z,,,,,,0,24.9
2018-02-03T00:36:58.171Z,,,,,,0,25
2018-02-03T00:37:08.150Z,,,,,,0,24.9
2018-02-03T00:37:18.217Z,,,,,,0,24.9
2018-02-03T00:37:28.151Z,,,,,,0,24.9
2018-02-03T00:37:38.388Z,,,,,,0,24.9
2018-02-03T00:37:48.151Z,,,,,,0,24.9
2018-02-03T00:37:58.150Z,,,,,,0,24.9
2018-02-03T00:38:08.150Z,,,,,,0,24.8
2018-02-03T00:38:18.161Z,,,,,,0,24.8
2018-02-03T00:38:28.153Z,,,,,35.2,0,24.8
2018-02-03T00:38:38.161Z,,,,,,0,24.8
2018-02-03T00:38:48.151Z,,,,,,0,24.8
2018-02-03T00:38:58.152Z,,,,,,0,24.8
2018-02-03T00:39:08.152Z,,,,,,0,24.8
2018-02-03T00:39:18.152Z,,,,,,0,24.7
2018-02-03T00:39:28.154Z,,,,,,0,24.7
2018-02-03T00:39:38.152Z,,,,,,0,24.7
2018-02-03T00:39:48.152Z,,,,,,0,24.7
2018-02-03T00:39:58.157Z,,,,,,0,24.7
2018-02-03T00:40:08.151Z,,,,,,0,24.7
2018-02-03T00:40:18.151Z,,,,,,0,24.7
2018-02-03T00:40:28.151Z,,,,,35.1,0,24.5
2018-02-03T00:40:42.245Z,,,,,35.2,0,24.5
2018-02-03T00:40:48.152Z,,,,,35.1,0,24.5
2018-02-03T00:40:58.154Z,,,,,,0,24.5
2018-02-03T00:41:08.152Z,,,,,,0,24.5
2018-02-03T00:41:18.157Z,,,,,,0,24.5
2018-02-03T00:41:28.153Z,,,,,,0,24.5
2018-02-03T00:41:38.152Z,,,,,,0,24.5
2018-02-03T00:41:48.151Z,,,,,,0,24.4
2018-02-03T00:41:58.165Z,,,,,,0,24.4
2018-02-03T00:42:08.151Z,,,,,,0,24.4
2018-02-03T00:42:18.191Z,,,,,,0,24.4
2018-02-03T00:42:28.152Z,,,,,34.9,0,24.4
2018-02-03T00:42:38.152Z,,,,,34.9,0,24.4
2018-02-03T00:42:48.155Z,,,,,34.9,0,24.4
2018-02-03T00:42:58.152Z,,,,,,0,24.4
2018-02-03T00:43:08.151Z,,,,,,0,24.3
2018-02-03T00:43:18.152Z,,,,,,0,24.3
2018-02-03T00:43:28.155Z,,,,,,0,24.3
2018-02-03T00:43:38.153Z,,,,,,0,24.3
2018-02-03T00:43:48.151Z,,,,,,0,24.3
2018-02-03T00:43:58.154Z,,,,,,0,24.3
2018-02-03T00:44:08.151Z,,,,,,0,24.3
2018-02-03T00:44:18.151Z,,,,,,0,24.2
2018-02-03T00:44:28.151Z,,,,,,0,24.2
2018-02-03T00:44:38.154Z,,,,,,0,24.2
2018-02-03T00:44:48.151Z,,,,,34.8,0,24.2
2018-02-03T00:44:58.151Z,,,,,,0,24.2
2018-02-03T00:45:08.152Z,,,,,,0,24.2
2018-02-03T00:45:18.159Z,,,,,,0,24.2
2018-02-03T00:45:28.153Z,,,,,,0,24.2
2018-02-03T00:45:38.151Z,,,,,,0,24.2
2018-02-03T00:45:48.152Z,,,,,,0,24.2
2018-02-03T00:45:58.152Z,,,,,,0,24
2018-02-03T00:46:08.154Z,,,,,,0,24
2018-02-03T00:46:18.152Z,,,,,,0,24
2018-02-03T00:46:28.152Z,,,,,,0,24
2018-02-03T00:46:38.157Z,,,,,,0,24
2018-02-03T00:46:48.153Z,,,,,,0,24
2018-02-03T00:46:58.152Z,,,,,,0,24
2018-02-03T00:47:08.152Z,,,,,34.7,0,24
2018-02-03T00:47:18.151Z,,,,,,0,24
2018-02-03T00:47:28.154Z,,,,,,0,24
2018-02-03T00:47:38.153Z,,,,,,0,23.9
2018-02-03T00:47:48.260Z,,,,,,0,23.9
2018-02-03T00:47:58.152Z,,,,,,0,23.9
2018-02-03T00:48:08.152Z,,,,,,0,23.9
2018-02-03T00:48:18.152Z,,,,,,0,23.9
2018-02-03T00:48:28.152Z,,,,,,0,23.9
2018-02-03T00:48:38.152Z,,,,,,0,23.9
2018-02-03T00:48:48.153Z,,,,,,0,23.9
2018-02-03T00:48:58.152Z,,,,,,0,23.9
2018-02-03T00:49:08.367Z,,,,,,0,23.9
2018-02-03T00:49:18.156Z,,,,,34.6,0,23.8
2018-02-03T00:49:28.152Z,,,,,,0,23.8
2018-02-03T00:49:38.152Z,,,,,,0,23.8
2018-02-03T00:49:48.152Z,,,,,,0,23.8
2018-02-03T00:49:58.155Z,,,,,,0,23.8
2018-02-03T00:50:08.153Z,,,,,,0,23.8
2018-02-03T00:50:18.152Z,,,,,,0,23.8
2018-02-03T00:50:28.153Z,,,,,,0,23.8
2018-02-03T00:50:38.152Z,,,,,,0,23.8
2018-02-03T00:50:48.155Z,,,,,,0,23.7
2018-02-03T00:50:58.154Z,,,,,,0,23.7
2018-02-03T00:51:08.152Z,,,,,,0,23.7
2018-02-03T00:51:18.152Z,,,,,,0,23.7
2018-02-03T00:51:28.154Z,,,,,34.5,0,23.7
2018-02-03T00:51:38.361Z,,,,,,0,23.7
2018-02-03T00:51:48.155Z,,,,,,0,23.7
2018-02-03T00:51:58.153Z,,,,,,0,23.7
2018-02-03T00:52:08.153Z,,,,,,0,23.7
2018-02-03T00:52:18.152Z,,,,,,0,23.7
2018-02-03T00:52:28.154Z,,,,,,0,23.6
2018-02-03T00:52:38.157Z,,,,,,0,23.7
2018-02-03T00:52:48.152Z,,,,,,0,23.6
2018-02-03T00:52:58.153Z,,,,,,0,23.6
2018-02-03T00:53:08.152Z,,,,,,0,23.6
2018-02-03T00:53:18.152Z,,,,,,0,23.6
2018-02-03T00:53:28.153Z,,,,,,0,23.6
2018-02-03T00:53:38.154Z,,,,,,0,23.6
2018-02-03T00:53:48.154Z,,,,,34.4,0,23.6
2018-02-03T00:53:58.154Z,,,,,,0,23.6
2018-02-03T00:54:08.155Z,,,,,,0,23.6
2018-02-03T00:54:18.153Z,,,,,,0,23.6
2018-02-03T00:54:28.154Z,,,,,,0,23.6
2018-02-03T00:54:38.155Z,,,,,,0,23.4
2018-02-03T00:54:48.153Z,,,,,,0,23.4
2018-02-03T00:54:58.153Z,,,,,,0,23.4
2018-02-03T00:55:08.153Z,,,,,,0,23.4
2018-02-03T00:55:18.154Z,,,,,,0,23.4
2018-02-03T00:55:28.162Z,,,,,,0,23.4
2018-02-03T00:55:38.155Z,,,,,,0,23.4
2018-02-03T00:55:48.160Z,,,,,,0,23.4
2018-02-03T00:55:58.167Z,,,,,34.3,0,23.4
2018-02-03T00:56:08.207Z,,,,,,0,23.4
2018-02-03T00:56:18.169Z,,,,,,0,23.4
2018-02-03T00:56:28.162Z,,,,,,0,23.4
2018-02-03T00:56:38.157Z,,,,,,0,23.3
2018-02-03T00:56:48.157Z,,,,,,0,23.3
2018-02-03T00:56:58.154Z,,,,,,0,23.3
2018-02-03T00:57:08.162Z,,,,,,0,23.3
2018-02-03T00:57:18.153Z,,,,,,0,23.3
2018-02-03T00:57:33.243Z,,,,,,0,23.3
2018-02-03T00:57:38.154Z,,,,,,0,23.3
2018-02-03T00:57:48.211Z,,,,,,0,23.3
2018-02-03T00:57:58.153Z,,,,,34.2,0,23.3
2018-02-03T00:58:08.153Z,,,,,,0,23.3
2018-02-03T00:58:18.305Z,,,,,,0,23.3
2018-02-03T00:58:28.153Z,,,,,,0,23.2
2018-02-03T00:58:38.154Z,,,,,,0,23.2
2018-02-03T00:58:48.154Z,,,,,,0,23.2
2018-02-03T00:58:58.156Z,,,,,,0,23.2
2018-02-03T00:59:08.154Z,,,,,,0,23.2
2018-02-03T00:59:18.303Z,,,,,,0,23.2
2018-02-03T00:59:28.154Z,,,,,,0,23.2
2018-02-03T00:59:38.153Z,,,,,,0,23.2
2018-02-03T00:59:48.153Z,,,,,,0,23.2
2018-02-03T00:59:58.200Z,,,,,,0,23.2
2018-02-03T01:00:08.154Z,,,,,,0,23.2
2018-02-03T01:00:18.155Z,,,,,,0,23.2
2018-02-03T01:00:28.155Z,,,,,34.1,0,23.2
2018-02-03T01:00:38.166Z,,,,,,0,23.2
2018-02-03T01:00:48.352Z,,,,,,0,23.1
2018-02-03T01:00:58.157Z,,,,,,0,23.1
2018-02-03T01:01:08.154Z,,,,,,0,23.1
2018-02-03T01:01:18.169Z,,,,,,0,23.1
2018-02-03T01:01:28.154Z,,,,,,0,23.1
2018-02-03T01:01:38.158Z,,,,,,0,23.1
2018-02-03T01:01:48.160Z,,,,,,0,23.1
2018-02-03T01:01:58.156Z,,,,,,0,23.1
2018-02-03T01:02:08.160Z,,,,,,0,23.1
2018-02-03T01:02:18.155Z,,,,,,0,23.1
2018-02-03T01:02:28.154Z,,,,,,0,23.1
2018-02-03T01:02:38.154Z,,,,,34,0,23.1
2018-02-03T01:02:48.159Z,,,,,,0,23.1
2018-02-03T01:02:58.159Z,,,,,,0,23.1
2018-02-03T01:03:08.159Z,,,,,,0,23.1
2018-02-03T01:03:18.158Z,,,,,,0,23
2018-02-03T01:03:28.156Z,,,,,,0,23
2018-02-03T01:03:38.160Z,,,,,,0,23
2018-02-03T01:03:48.158Z,,,,,,0,23
2018-02-03T01:03:58.161Z,,,,,,0,23
2018-02-03T01:04:08.154Z,,,,,,0,23
2018-02-03T01:04:18.155Z,,,,,,0,23
2018-02-03T01:04:28.155Z,,,,,,0,23
2018-02-03T01:04:38.156Z,,,,,33.9,,
2018-02-03T01:04:48.159Z,,,,,34,0,23
2018-02-03T01:04:58.156Z,,,,,34,0,23
2018-02-03T01:05:08.339Z,,,,,33.9,0,23
2018-02-03T01:05:18.154Z,,,,,,0,23
2018-02-03T01:05:28.154Z,,,,,,0,23
2018-02-03T01:05:38.155Z,,,,,,0,23
2018-02-03T01:05:48.154Z,,,,,,0,23
2018-02-03T01:05:58.156Z,,,,,,0,22.8
2018-02-03T01:06:08.158Z,,,,,,0,22.8
2018-02-03T01:06:18.155Z,,,,,,0,22.8
2018-02-03T01:06:28.157Z,,,,,,0,22.8
2018-02-03T01:06:38.155Z,,,,,,0,22.8
2018-02-03T01:06:48.160Z,,,,,,0,22.8
2018-02-03T01:06:58.156Z,,,,,,0,22.8
2018-02-03T01:07:08.155Z,,,,,,0,22.8
2018-02-03T01:07:18.154Z,,,,,33.8,0,22.8
2018-02-03T01:07:28.156Z,,,,,,0,22.8
2018-02-03T01:07:48.155Z,,,,,,0,22.8
2018-02-03T01:07:58.159Z,,,,,,0,22.8
2018-02-03T01:08:08.155Z,,,,,,0,22.7
2018-02-03T01:08:18.154Z,,,,,,0,22.8
2018-02-03T01:08:28.161Z,,,,,,0,22.7
2018-02-03T01:08:38.159Z,,,,,,0,22.7
2018-02-03T01:08:48.155Z,,,,,,0,22.7
2018-02-03T01:08:58.155Z,,,,,,0,22.7
2018-02-03T01:09:08.156Z,,,,,,0,22.7
2018-02-03T01:09:18.159Z,,,,,33.7,0,22.7
2018-02-03T01:09:28.330Z,,,,,,0,22.7
2018-02-03T01:09:38.155Z,,,,,,0,22.7
2018-02-03T01:09:48.156Z,,,,,,0,22.7
2018-02-03T01:09:58.155Z,,,,,,0,22.7
2018-02-03T01:10:08.155Z,,,,,,0,22.7
2018-02-03T01:10:18.155Z,,,,,,0,22.7
2018-02-03T01:10:28.157Z,,,,,,0,22.7
2018-02-03T01:10:38.158Z,,,,,,0,22.7
2018-02-03T01:10:48.155Z,,,,,,0,22.7
2018-02-03T01:10:58.161Z,,,,,,0,22.7
2018-02-03T01:11:18.155Z,,,,,,0,22.7
2018-02-03T01:11:28.168Z,,,,,,0,22.6
2018-02-03T01:11:38.243Z,,,,,,0,22.7
2018-02-03T01:11:48.310Z,,,,,,0,22.6
2018-02-03T01:11:58.156Z,,,,,33.6,0,22.6
2018-02-03T01:12:08.157Z,,,,,,0,22.6
2018-02-03T01:12:18.160Z,,,,,,0,22.6
2018-02-03T01:12:28.156Z,,,,,,0,22.6
2018-02-03T01:12:38.162Z,,,,,,0,22.6
2018-02-03T01:12:48.318Z,,,,,,0,22.6
2018-02-03T01:12:58.156Z,,,,,,0,22.6
2018-02-03T01:13:08.156Z,,,,,,0,22.6
2018-02-03T01:13:18.155Z,,,,,,0,22.6
2018-02-03T01:13:28.156Z,,,,,,0,22.6
2018-02-03T01:13:38.168Z,,,,,,0,22.6
2018-02-03T01:13:48.159Z,,,,,,0,22.6
2018-02-03T01:13:58.155Z,,,,,,0,22.6
2018-02-03T01:14:08.156Z,,,,,33.5,0,22.6
2018-02-03T01:14:23.174Z,,,,,,0,22.5
2018-02-03T01:14:28.156Z,,,,,,0,22.6
2018-02-03T01:14:48.170Z,,,,,,0,22.5
2018-02-03T01:14:58.180Z,,,,,,0,22.5
2018-02-03T01:15:09.351Z,,,,,,0,22.5
2018-02-03T01:15:23.246Z,,,,,,0,22.5
2018-02-03T01:15:28.155Z,,,,,,0,22.5
2018-02-03T01:15:38.156Z,,,,,,0,22.5
2018-02-03T01:15:48.157Z,,,,,,0,22.5
2018-02-03T01:15:58.158Z,,,,,,0,22.5
2018-02-03T01:16:08.158Z,,,,,,0,22.5
2018-02-03T01:16:18.157Z,,,,,,0,22.5
2018-02-03T01:16:28.159Z,,,,,33.4,0,22.5
2018-02-03T01:16:38.156Z,,,,,,0,22.5
2018-02-03T01:16:48.157Z,,,,,,0,22.5
2018-02-03T01:17:08.156Z,,,,,,0,22.5
2018-02-03T01:17:18.269Z,,,,,,0,22.5
2018-02-03T01:17:28.163Z,,,,,,0,22.5
2018-02-03T01:17:38.159Z,,,,,,0,22.5
2018-02-03T01:17:48.159Z,,,,,,0,22.5
2018-02-03T01:17:58.156Z,,,,,,0,22.4
2018-02-03T01:18:08.199Z,,,,,,0,22.4
2018-02-03T01:18:28.157Z,,,,,,0,22.4
2018-02-03T01:18:38.156Z,,,,,,0,22.4
2018-02-03T01:18:48.159Z,,,,,33.3,0,22.4
2018-02-03T01:18:58.157Z,,,,,,0,22.4
2018-02-03T01:19:08.157Z,,,,,,0,22.4
2018-02-03T01:19:18.156Z,0,5,0,0,33.3,0,22.4
2018-02-03T01:19:38.159Z,,,,,,0,22.4
2018-02-03T01:19:48.158Z,,,,,,0,22.4
2018-02-03T01:20:08.159Z,,,,,,0,22.4
2018-02-03T01:20:18.156Z,,,,,,0,22.4
2018-02-03T01:20:28.157Z,,,,,,0,22.4
2018-02-03T01:20:38.157Z,,,,,,0,22.4
2018-02-03T01:20:48.157Z,,,,,,0,22.4
2018-02-03T01:20:58.157Z,,,,,,0,22.4
2018-02-03T01:21:08.161Z,,,,,,0,22.4
2018-02-03T01:21:18.157Z,,,,,33.2,0,22.4
2018-02-03T01:21:28.156Z,,,,,,0,22.4
2018-02-03T01:21:48.157Z,,,,,,0,22.4
2018-02-03T01:21:58.161Z,,,,,,0,22.4
2018-02-03T01:22:08.157Z,,,,,,0,22.2
2018-02-03T01:22:18.159Z,,,,,,0,22.2
2018-02-03T01:22:38.157Z,,,,,,0,22.2
2018-02-03T01:22:48.162Z,,,,,,0,22.2
2018-02-03T01:23:08.165Z,,,,,,0,22.2
2018-02-03T01:23:18.157Z,,,,,,0,22.2
2018-02-03T01:23:28.157Z,,,,,33.1,0,22.2
2018-02-03T01:23:38.157Z,,,,,,0,22.2
2018-02-03T01:23:48.160Z,,,,,,0,22.2
