Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,ChActive,HwTSet
2017-12-20T05:45:19.737Z,63.3,,,22.6,,,54
2017-12-20T05:45:29.737Z,,,,22.7,29,,54
2017-12-20T05:45:39.737Z,63.4,,,22.8,,,54
2017-12-20T05:45:49.737Z,,,,23,30,,54
2017-12-20T05:45:59.736Z,,,,23.1,29,,54
2017-12-20T05:46:09.817Z,63.5,,,23.1,,,54
2017-12-20T05:46:19.736Z,,,,23.2,30,,54
2017-12-20T05:46:29.768Z,,,,23.3,29,,54
2017-12-20T05:46:39.739Z,63.6,,,23.3,30,,54
2017-12-20T05:46:49.736Z,,,,23.4,29,,54
2017-12-20T05:46:59.737Z,63.8,,,23.6,,,54
2017-12-20T05:47:09.945Z,,,,23.7,,,54
2017-12-20T05:47:19.737Z,,,,23.7,,,54
2017-12-20T05:47:29.737Z,63.9,,,23.8,,,54
2017-12-20T05:47:39.737Z,,,,23.9,,,54
2017-12-20T05:47:49.737Z,,,,23.9,30,,54
2017-12-20T05:47:59.737Z,64,,,24,30,,54
2017-12-20T05:48:09.817Z,,,,24.2,29,,54
2017-12-20T05:48:19.737Z,,,,24.2,30,,54
2017-12-20T05:48:29.738Z,64.1,,,24.3,29,,54
2017-12-20T05:48:39.737Z,,,,24.4,30,,54
2017-12-20T05:48:49.736Z,64.2,,,24.4,,,54
2017-12-20T05:48:59.737Z,,,,24.5,,,54
2017-12-20T05:49:09.817Z,,,,24.7,29,,54
2017-12-20T05:49:19.737Z,64.4,,,24.7,,,54
2017-12-20T05:49:29.737Z,,,,24.8,30,,54
2017-12-20T05:49:39.737Z,64.5,,,24.9,29,,54
2017-12-20T05:49:49.737Z,,,,24.9,30,,54
2017-12-20T05:49:59.738Z,,,,25,29,,54
2017-12-20T05:50:09.887Z,64.6,,,25.1,30,,54
2017-12-20T05:50:19.737Z,,,,25.1,,,54
2017-12-20T05:50:29.737Z,64.7,,,25.3,,,54
2017-12-20T05:50:39.737Z,,,,25.3,,,54
2017-12-20T05:50:49.737Z,,,,25.4,29,,54
2017-12-20T05:50:59.737Z,64.8,,,25.5,,,54
2017-12-20T05:51:09.819Z,,,,25.6,30,,54
2017-12-20T05:51:19.737Z,,,,25.6,29,,54
2017-12-20T05:51:29.737Z,64.9,,,25.7,30,,54
2017-12-20T05:51:39.737Z,,,,25.7,29,,54
2017-12-20T05:51:49.737Z,65.1,,,25.9,,,54
2017-12-20T05:51:59.740Z,,,,26,,,54
2017-12-20T05:52:09.817Z,65.2,,,26,30,,54
2017-12-20T05:52:19.738Z,,,,26.1,29,,54
2017-12-20T05:52:29.737Z,,,,26.2,,,54
2017-12-20T05:52:39.738Z,,,,26.2,,,54
2017-12-20T05:52:49.737Z,65.3,,,26.3,,,54
2017-12-20T05:52:59.738Z,,,,26.5,,,54
2017-12-20T05:53:09.817Z,65.4,,,26.5,,,54
2017-12-20T05:53:19.737Z,,,,26.6,30,,54
2017-12-20T05:53:29.738Z,65.5,,,26.6,,,54
2017-12-20T05:53:39.737Z,,,,26.7,29,,54
2017-12-20T05:53:49.737Z,,,,26.8,,,54
2017-12-20T05:53:59.738Z,,,,26.8,,,54
2017-12-20T05:54:09.827Z,65.6,,,26.9,,,54
2017-12-20T05:54:19.739Z,,,,26.9,,,54
2017-12-20T05:54:29.738Z,65.8,,,27.1,30,,54
2017-12-20T05:54:39.738Z,,,,27.1,29,,54
2017-12-20T05:54:49.738Z,,,,27.2,,,54
2017-12-20T05:54:59.740Z,65.9,,,27.3,,,54
2017-12-20T05:55:09.817Z,,,,27.3,,,54
2017-12-20T05:55:19.738Z,64.6,0,,27.4,0,2,54
2017-12-20T05:55:29.739Z,62.4,,,27.4,,,54
2017-12-20T05:55:39.738Z,61.3,,,27.5,,,54
2017-12-20T05:55:49.738Z,60.8,,,27.7,,,54
2017-12-20T05:55:59.740Z,60.7,,,27.7,,,54
2017-12-20T05:56:09.818Z,60.6,,,27.8,,,54
2017-12-20T05:56:19.738Z,60.5,,,27.8,,,54
2017-12-20T05:56:29.738Z,60.2,,,27.9,,,54
2017-12-20T05:56:39.738Z,60,,,27.9,,,54
2017-12-20T05:56:49.739Z,59.9,,,28,,,54
2017-12-20T05:56:59.738Z,59.6,,,28,,,54
2017-12-20T05:57:09.828Z,59.4,,,28.1,,,54
2017-12-20T05:57:19.738Z,59,,,28.1,,,54
2017-12-20T05:57:29.738Z,58.8,,,28.3,,,54
2017-12-20T05:57:39.740Z,58.6,,,28.3,,,54
2017-12-20T05:57:49.738Z,58.3,,,28.4,,,54
2017-12-20T05:57:59.743Z,57.9,,,28.4,,,54
2017-12-20T05:58:09.818Z,57.7,,,28.5,,,54
2017-12-20T05:58:19.738Z,57.4,,,28.5,,,54
2017-12-20T05:58:29.739Z,57.1,,,28.6,,,54
2017-12-20T05:58:39.737Z,56.9,,,28.6,,,54
2017-12-20T05:58:49.803Z,56.7,,,28.7,,,54
2017-12-20T05:58:59.744Z,56.5,,,28.7,,,54
2017-12-20T05:59:09.819Z,56.2,,,28.9,,,54
2017-12-20T05:59:19.740Z,56,,,28.9,,,54
2017-12-20T05:59:29.739Z,58,0,,29,43,2,54
2017-12-20T05:59:39.749Z,60.5,,,29,33,,54
2017-12-20T05:59:49.744Z,,,,29,30,,54
2017-12-20T05:59:59.738Z,60.2,,,29,29,,54
2017-12-20T06:00:09.834Z,60,,,29.1,30,,54
2017-12-20T06:00:19.795Z,,,,29.1,,,54
2017-12-20T06:00:29.749Z,,,,29.2,,,54
2017-12-20T06:00:39.786Z,,,,29.2,,,54
2017-12-20T06:00:49.738Z,,,,29.2,29,,54
2017-12-20T06:00:59.739Z,60.1,,,29.3,30,,54
2017-12-20T06:01:09.819Z,,,,29.3,,,54
2017-12-20T06:01:19.741Z,60.2,,,29.3,,,54
2017-12-20T06:01:29.738Z,60.5,,,29.5,,,54
2017-12-20T06:01:39.739Z,60.6,,,29.5,31,,54
2017-12-20T06:01:49.738Z,60.8,,,29.5,,,54
2017-12-20T06:01:59.740Z,61.1,,,29.6,,,54
2017-12-20T06:02:09.819Z,61.2,,,29.6,30,,54
2017-12-20T06:02:19.746Z,61.3,,,29.6,31,,54
2017-12-20T06:02:29.740Z,61.4,,,29.7,,,54
2017-12-20T06:02:39.741Z,61.5,,,29.7,,,54
2017-12-20T06:02:49.740Z,61.6,,,29.7,,,54
2017-12-20T06:02:59.744Z,61.8,,,29.8,,,54
2017-12-20T06:03:09.818Z,,,,29.8,,,54
2017-12-20T06:03:19.739Z,61.9,,,29.8,,,54
2017-12-20T06:03:29.743Z,62,,,29.8,,,54
2017-12-20T06:03:39.739Z,,,,30,,,54
2017-12-20T06:03:49.739Z,62.1,,,30,30,,54
2017-12-20T06:03:59.740Z,,,,30,29,,54
2017-12-20T06:04:09.837Z,,,,30.1,30,,54
2017-12-20T06:04:19.750Z,62.2,,,30.1,29,,54
2017-12-20T06:04:29.764Z,62.4,,,30.1,30,,54
2017-12-20T06:04:39.745Z,62.5,,,30.2,,,54
2017-12-20T06:04:49.742Z,62.6,,,30.2,29,,54
2017-12-20T06:04:59.745Z,62.7,,,30.2,30,,54
2017-12-20T06:05:09.825Z,,,,30.3,29,,54
2017-12-20T06:05:19.739Z,62.8,,,30.3,30,,54
2017-12-20T06:05:29.760Z,,,,30.3,,,54
2017-12-20T06:05:39.780Z,62.9,,,30.3,,,54
2017-12-20T06:05:49.740Z,63.1,,,30.4,30,,54
2017-12-20T06:05:59.743Z,63.2,,,30.4,29,,54
2017-12-20T06:06:09.837Z,,,,30.4,,,54
2017-12-20T06:06:19.739Z,63.3,,,30.6,30,,54
2017-12-20T06:06:29.745Z,63.4,,,30.6,,,54
2017-12-20T06:06:39.757Z,63.5,,,30.6,29,,54
2017-12-20T06:06:49.741Z,,,,30.6,30,,54
2017-12-20T06:06:59.739Z,63.6,,,30.7,29,,54
2017-12-20T06:07:09.835Z,,,,30.7,30,,54
2017-12-20T06:07:19.742Z,63.8,,,30.7,,,54
2017-12-20T06:07:29.739Z,,,,30.8,29,,54
2017-12-20T06:07:39.739Z,63.9,,,30.8,,,54
2017-12-20T06:07:49.743Z,64,,,30.8,30,,54
2017-12-20T06:07:59.746Z,,,,30.8,,,54
2017-12-20T06:08:09.863Z,64.1,,,30.9,29,,54
2017-12-20T06:08:19.739Z,,,,30.9,30,,54
2017-12-20T06:08:29.739Z,64.2,,,30.9,29,,54
2017-12-20T06:08:39.756Z,64.4,,,30.9,30,,54
2017-12-20T06:08:49.739Z,,,,31,29,,54
2017-12-20T06:08:59.743Z,64.5,,,31,,,54
2017-12-20T06:09:09.830Z,,,,31,,,54
2017-12-20T06:09:19.756Z,64.6,,,31,30,,54
2017-12-20T06:09:29.745Z,,,,31.2,,,54
2017-12-20T06:09:39.740Z,64.7,0,62,31.2,29,2,54
2017-12-20T06:09:49.739Z,,,,31.2,30,,54
2017-12-20T06:09:59.743Z,64.8,,,31.3,,,54
2017-12-20T06:10:09.821Z,,,,31.3,,,54
2017-12-20T06:10:19.744Z,64.9,,,31.3,,,54
2017-12-20T06:10:29.749Z,64.9,,,31.3,,,54
2017-12-20T06:10:39.752Z,65.1,,,31.4,,,54
2017-12-20T06:10:49.740Z,65.2,,,31.4,,,54
2017-12-20T06:10:59.740Z,,,,31.4,29,,54
2017-12-20T06:11:09.819Z,65.3,,,31.4,30,,54
2017-12-20T06:11:19.745Z,,,,31.5,29,,54
2017-12-20T06:11:29.740Z,65.4,,,31.5,,,54
2017-12-20T06:11:39.740Z,,,,31.5,30,,54
2017-12-20T06:11:49.740Z,65.5,,,31.5,29,,54
2017-12-20T06:11:59.740Z,,,,31.6,,,54
2017-12-20T06:12:09.830Z,65.6,,,31.6,,,54
2017-12-20T06:12:19.740Z,,,,31.6,,,54
2017-12-20T06:12:29.740Z,,,,31.6,,,54
2017-12-20T06:12:39.740Z,65.8,,,31.8,,,54
2017-12-20T06:12:49.740Z,,,,31.8,30,,54
2017-12-20T06:12:59.741Z,65.9,,,31.8,,,54
2017-12-20T06:13:09.820Z,,,,31.9,,,54
2017-12-20T06:13:19.765Z,64.6,0,,31.9,0,2,54
2017-12-20T06:13:29.741Z,61.9,,,31.9,,,54
2017-12-20T06:13:39.740Z,61.3,,,31.9,,,54
2017-12-20T06:13:54.760Z,60.8,,,32,,,54
2017-12-20T06:13:59.741Z,60.7,,,32,,,54
2017-12-20T06:14:09.820Z,60.6,,,32,,,54
2017-12-20T06:14:19.745Z,60.5,,,32,,,54
2017-12-20T06:14:29.740Z,60.4,,,32.1,,,54
2017-12-20T06:14:39.741Z,60.2,,,32.1,,,54
2017-12-20T06:14:49.741Z,60,,,32.1,,,54
2017-12-20T06:14:59.741Z,59.8,,,32.1,,,54
2017-12-20T06:15:09.820Z,59.5,,,32.2,,,54
2017-12-20T06:15:19.742Z,59.3,,,32.2,,,54
2017-12-20T06:15:29.742Z,58.9,,,32.2,,,54
2017-12-20T06:15:39.752Z,58.7,,,32.2,,,54
2017-12-20T06:15:49.753Z,58.4,,,32.2,,,54
2017-12-20T06:15:59.741Z,58.1,,,32.2,,,54
2017-12-20T06:16:09.823Z,57.9,,,32.3,,,54
2017-12-20T06:16:19.740Z,57.6,,,32.3,,,54
2017-12-20T06:16:29.741Z,57.3,,,32.3,,,54
2017-12-20T06:16:39.741Z,57.1,,,32.3,,,54
2017-12-20T06:16:49.741Z,56.9,,,32.3,,,54
2017-12-20T06:16:59.743Z,56.7,,,32.4,,,54
2017-12-20T06:17:09.831Z,56.5,,,32.4,,,54
2017-12-20T06:17:19.769Z,56.3,,,32.4,,,54
2017-12-20T06:17:29.740Z,56,,,32.4,,,54
2017-12-20T06:17:39.741Z,57.3,0,,32.4,43,2,54
2017-12-20T06:17:49.741Z,60.4,,,32.4,33,,54
2017-12-20T06:17:59.740Z,60.5,,,32.4,30,,54
2017-12-20T06:18:09.826Z,60.4,,,32.4,,,54
2017-12-20T06:18:19.741Z,60.2,,,32.4,,,54
2017-12-20T06:18:29.741Z,60,,,32.5,29,,54
2017-12-20T06:18:39.741Z,,,,32.5,,,54
2017-12-20T06:18:49.740Z,,,,32.5,,,54
2017-12-20T06:18:59.741Z,60.1,,,32.5,,,54
2017-12-20T06:19:09.832Z,,,,32.5,30,,54
2017-12-20T06:19:19.741Z,60.5,1,0,45.8,0,0,54
2017-12-20T06:19:29.743Z,62.6,0,,45.7,,0,54
2017-12-20T06:19:39.742Z,58.8,,,45.2,,,54
2017-12-20T06:19:49.741Z,58.4,,,45,,,54
2017-12-20T06:19:59.797Z,58.3,,,44.8,,,54
2017-12-20T06:20:09.822Z,58.2,,,44.7,,,54
2017-12-20T06:20:19.742Z,58.1,,,44.6,,,54
2017-12-20T06:20:29.742Z,58.3,0,62,44.4,,2,54
2017-12-20T06:20:39.745Z,62.5,,,44.3,35,,54
2017-12-20T06:20:49.741Z,62.9,,,44.2,29,,54
2017-12-20T06:20:59.741Z,61.3,,,44.1,30,,54
2017-12-20T06:21:09.823Z,60.8,,,44,29,,54
2017-12-20T06:21:19.743Z,59.9,,,43.9,29,,54
2017-12-20T06:21:29.741Z,59.8,,,43.8,,,54
2017-12-20T06:21:39.741Z,,,,43.7,,,54
2017-12-20T06:21:49.741Z,60,1,0,54.1,0,0,54
2017-12-20T06:21:59.899Z,61.6,0,,31.6,,0,54
2017-12-20T06:22:09.822Z,56.9,,,31.3,,,54
2017-12-20T06:22:19.754Z,56.3,,,31.3,,,54
2017-12-20T06:22:29.742Z,56.1,,,31.4,,,54
2017-12-20T06:22:39.743Z,55.9,,,31.5,,,54
2017-12-20T06:22:49.810Z,,,,31.6,,,54
2017-12-20T06:22:59.742Z,55.7,0,62,31.8,,2,54
2017-12-20T06:23:09.822Z,59.4,0,,31.9,38,2,54
2017-12-20T06:23:19.744Z,62.2,,,31.9,29,,54
2017-12-20T06:23:29.750Z,60.6,,,32,29,,54
2017-12-20T06:23:39.742Z,60.4,,,32.1,30,,54
2017-12-20T06:23:49.742Z,59.5,,,32.2,,,54
2017-12-20T06:23:59.742Z,59.3,,,32.2,,,54
2017-12-20T06:24:09.822Z,,,,32.3,,,54
2017-12-20T06:24:19.741Z,59.5,,,32.4,29,,54
2017-12-20T06:24:29.742Z,59.6,,,32.4,30,,54
2017-12-20T06:24:39.742Z,59.8,,,32.4,,,54
2017-12-20T06:24:49.743Z,59.9,,,32.5,,,54
2017-12-20T06:24:59.808Z,60,,,32.5,,,54
2017-12-20T06:25:09.904Z,60.1,,,32.5,,,54
2017-12-20T06:25:19.775Z,60.2,,,32.6,31,,54
2017-12-20T06:25:29.820Z,60.5,,,32.6,,,54
2017-12-20T06:25:39.746Z,60.6,,,32.6,32,,54
2017-12-20T06:25:49.759Z,60.8,,,32.7,,,54
2017-12-20T06:25:59.742Z,61.1,,,32.7,,,54
2017-12-20T06:26:09.822Z,,,,32.7,,,54
2017-12-20T06:26:19.742Z,61.2,,,32.7,,,54
2017-12-20T06:26:29.742Z,61.3,,,32.7,,,54
2017-12-20T06:26:39.744Z,61.4,,,32.8,,,54
2017-12-20T06:26:49.752Z,,,,32.8,,,54
2017-12-20T06:26:59.742Z,61.5,,,32.8,,,54
2017-12-20T06:27:09.824Z,61.8,,,32.8,,,54
2017-12-20T06:27:19.743Z,61.9,,,32.8,,,54
2017-12-20T06:27:29.742Z,62,,,32.8,,,54
2017-12-20T06:27:39.763Z,62.1,,,32.8,,,54
2017-12-20T06:27:49.742Z,,,,32.9,31,,54
2017-12-20T06:27:59.743Z,62.2,,,32.9,30,,54
2017-12-20T06:28:09.822Z,62.1,,,32.9,29,,54
2017-12-20T06:28:19.742Z,62.2,,,32.9,,,54
2017-12-20T06:28:29.743Z,,,,32.9,,,54
2017-12-20T06:28:39.748Z,62.4,,,33.1,30,,54
2017-12-20T06:28:49.800Z,62.5,,,33.1,,,54
2017-12-20T06:28:59.742Z,62.6,,,33.1,29,,54
2017-12-20T06:29:09.823Z,,,,33.1,30,,54
2017-12-20T06:29:19.743Z,62.7,,,33.1,,,54
2017-12-20T06:29:29.745Z,62.8,,,33.1,,,54
2017-12-20T06:29:39.744Z,62.9,,,33.2,29,,54
2017-12-20T06:29:49.742Z,63.1,,,33.2,29,,54
2017-12-20T06:29:59.743Z,63.2,,,33.2,30,,54
2017-12-20T06:30:09.822Z,,,,33.2,,,54
2017-12-20T06:30:19.753Z,63.3,,,33.2,29,,54
2017-12-20T06:30:29.743Z,,,,33.3,,,54
2017-12-20T06:30:39.743Z,63.4,,,33.3,,,54
2017-12-20T06:30:49.743Z,63.5,,,33.3,30,,54
2017-12-20T06:30:59.743Z,,,,33.3,,,54
2017-12-20T06:31:09.823Z,63.6,,,33.3,29,,54
2017-12-20T06:31:19.743Z,63.8,,,33.4,,,54
2017-12-20T06:31:29.744Z,,,,33.4,,,54
2017-12-20T06:31:39.743Z,63.9,,,33.4,30,,54
2017-12-20T06:31:49.743Z,64,,,33.4,30,,54
2017-12-20T06:31:59.761Z,,,,33.5,29,,54
2017-12-20T06:32:09.824Z,64.1,,,33.5,30,,54
2017-12-20T06:32:19.753Z,,,61,33.5,29,,54
2017-12-20T06:32:29.790Z,64.2,,,33.5,30,,54
2017-12-20T06:32:39.754Z,64.4,,62,33.5,29,,54
2017-12-20T06:32:49.753Z,,,61,33.6,30,,54
2017-12-20T06:32:59.769Z,64.5,,,33.6,29,,54
2017-12-20T06:33:09.835Z,64.6,,,33.6,,,54
2017-12-20T06:33:19.758Z,,,,33.6,30,,54
2017-12-20T06:33:29.757Z,64.7,,,33.6,29,,54
2017-12-20T06:33:39.763Z,,,,33.6,30,,54
2017-12-20T06:33:49.851Z,64.8,,,33.7,,,54
2017-12-20T06:33:59.759Z,,,,33.7,,,54
2017-12-20T06:34:09.830Z,64.9,,,33.7,29,,54
2017-12-20T06:34:19.828Z,64.8,0,,33.7,0,2,54
2017-12-20T06:34:29.753Z,61.2,,,33.7,,,54
2017-12-20T06:34:39.764Z,59.9,,,33.8,,,54
2017-12-20T06:34:49.808Z,59.5,,,33.8,,,54
2017-12-20T06:34:59.774Z,59.3,,,33.8,,,54
2017-12-20T06:35:09.824Z,59.1,,,33.8,,,54
2017-12-20T06:35:19.777Z,,,,33.8,,,54
2017-12-20T06:35:29.751Z,59,,,33.9,,,54
2017-12-20T06:35:39.751Z,,,,33.9,,,54
2017-12-20T06:35:49.753Z,58.9,,,33.9,,,54
2017-12-20T06:35:59.751Z,58.7,,,33.9,,,54
2017-12-20T06:36:09.824Z,58.5,,,33.9,,,54
2017-12-20T06:36:19.754Z,58.2,,,33.9,,,54
2017-12-20T06:36:29.751Z,58,,,34,,,54
2017-12-20T06:36:39.743Z,57.8,,,34,,,54
2017-12-20T06:36:49.752Z,57.4,,,34,,,54
2017-12-20T06:36:59.751Z,57.1,,,34,,,54
2017-12-20T06:37:09.828Z,56.8,,,34,,,54
2017-12-20T06:37:19.775Z,56.6,,,34,,,54
2017-12-20T06:37:29.757Z,56.4,,,34,,,54
2017-12-20T06:37:39.751Z,56.2,,,34,,,54
2017-12-20T06:37:49.756Z,56,,,34,,,54
2017-12-20T06:37:59.766Z,55.7,,,34,,,54
2017-12-20T06:38:09.833Z,55.5,,,34.1,,,54
2017-12-20T06:38:19.754Z,55.3,,,34.1,,,54
2017-12-20T06:38:29.751Z,55.1,,,34,,,54
2017-12-20T06:38:39.754Z,54.9,0,60,34.1,,2,54
2017-12-20T06:38:49.755Z,59.4,0,,34.1,37,2,54
2017-12-20T06:38:59.754Z,60.2,,,34.1,30,,54
2017-12-20T06:39:09.833Z,60.1,,,34.1,,,54
2017-12-20T06:39:19.751Z,60,,,34.1,29,,54
2017-12-20T06:39:29.751Z,59.9,,,34.1,29,,54
2017-12-20T06:39:39.756Z,59.8,,,34.1,30,,54
2017-12-20T06:39:49.776Z,59.7,,,34.1,29,,54
2017-12-20T06:39:59.831Z,59.6,,,34.1,,,54
2017-12-20T06:40:09.785Z,,,,34.1,,,54
2017-12-20T06:40:19.750Z,59.8,,,34.1,,,54
2017-12-20T06:40:29.750Z,60,,,34.1,30,,54
2017-12-20T06:40:39.750Z,,,,34.1,,,54
2017-12-20T06:40:49.751Z,60.1,,,34.1,29,,54
2017-12-20T06:40:59.749Z,60.4,,,,,,
2017-12-20T06:41:09.836Z,60.5,,,34.1,,,54
2017-12-20T06:41:19.792Z,60.8,,,34.1,30,,54
2017-12-20T06:41:29.750Z,61.1,,,34.1,29,,54
2017-12-20T06:41:39.751Z,61.2,,,34.1,,,54
2017-12-20T06:41:49.750Z,61.3,,,34.1,30,,54
2017-12-20T06:41:59.749Z,61.4,,,34.1,,,54
2017-12-20T06:42:09.824Z,,,,34.1,,,54
2017-12-20T06:42:19.761Z,61.5,,,34.1,29,,54
2017-12-20T06:42:29.819Z,,,,34.1,,,54
2017-12-20T06:42:39.757Z,61.6,,,34.1,30,,54
2017-12-20T06:42:49.770Z,61.8,,,34.1,29,,54
2017-12-20T06:42:59.758Z,61.9,,,34.1,30,,54
2017-12-20T06:43:09.828Z,62,,,34.2,29,,54
2017-12-20T06:43:19.749Z,62.1,,,34.1,,,54
2017-12-20T06:43:29.749Z,62.2,,,34.1,,,54
2017-12-20T06:43:39.749Z,62.4,,,34.2,,,54
2017-12-20T06:43:49.755Z,62.5,,,34.2,,,54
2017-12-20T06:43:59.749Z,62.6,,,34.2,30,,54
2017-12-20T06:44:09.825Z,62.7,,,34.2,29,,54
2017-12-20T06:44:19.748Z,62.8,,,34.2,,,54
2017-12-20T06:44:29.749Z,62.9,,,34.2,30,,54
2017-12-20T06:44:39.745Z,63.1,,,34.2,29,,54
2017-12-20T06:44:49.754Z,63.2,,,34.2,,,54
2017-12-20T06:44:59.748Z,63.3,,,34.2,30,,54
2017-12-20T06:45:09.825Z,,,,34.2,,,54
2017-12-20T06:45:19.752Z,63.4,,,34.2,,,54
2017-12-20T06:45:29.762Z,63.5,,,34.2,,,54
2017-12-20T06:45:39.796Z,63.6,,,34.2,29,,54
2017-12-20T06:45:49.752Z,,,,34.2,,,54
2017-12-20T06:45:59.750Z,63.8,,,34.2,30,,54
2017-12-20T06:46:09.826Z,63.9,,,34.2,29,,54
2017-12-20T06:46:19.748Z,61.2,0,59,34.2,0,2,54
2017-12-20T06:46:29.779Z,59.3,,,34.2,,,54
2017-12-20T06:46:39.754Z,58.5,,,34.2,,,54
2017-12-20T06:46:49.757Z,58.2,,,34.3,,,54
2017-12-20T06:46:59.748Z,58,,,34.2,,,54
2017-12-20T06:47:09.826Z,,,,34.2,,,54
2017-12-20T06:47:19.747Z,,,,34.3,,,54
2017-12-20T06:47:29.747Z,,,,34.2,,,54
2017-12-20T06:47:39.756Z,57.9,,,34.3,,,54
2017-12-20T06:47:49.748Z,57.8,,,34.3,,,54
2017-12-20T06:47:59.748Z,57.6,,,,,,
2017-12-20T06:48:09.826Z,57.3,,,34.3,,,54
2017-12-20T06:48:19.757Z,57,,,34.3,,,54
2017-12-20T06:48:29.747Z,56.8,,,34.3,,,54
2017-12-20T06:48:39.769Z,56.5,,,34.3,,,54
2017-12-20T06:48:49.754Z,56.3,,,34.3,,,54
2017-12-20T06:48:59.748Z,56,,,34.3,,,54
2017-12-20T06:49:09.826Z,55.7,,,34.3,,,54
2017-12-20T06:49:19.747Z,55.4,,,34.3,,,54
2017-12-20T06:49:29.748Z,55.2,,,34.3,,,54
2017-12-20T06:49:39.747Z,55,,,34.3,,,54
2017-12-20T06:49:49.746Z,54.8,,,34.3,,,54
2017-12-20T06:49:59.747Z,54.6,,,34.3,,,54
2017-12-20T06:50:09.827Z,54.5,,,34.3,,,54
2017-12-20T06:50:19.755Z,54.3,,,34.3,,,54
2017-12-20T06:50:29.748Z,53.9,,,34.3,,,54
2017-12-20T06:50:39.747Z,53.8,,,34.2,,,54
2017-12-20T06:50:49.746Z,53.6,,,34.3,,,54
2017-12-20T06:50:59.753Z,53.3,,,34.3,,,54
2017-12-20T06:51:09.827Z,53.1,,,34.2,,,54
2017-12-20T06:51:19.749Z,52.9,,,34.2,,,54
2017-12-20T06:51:29.747Z,56,0,,34.2,41,2,54
2017-12-20T06:51:39.747Z,58.4,,,34.2,30,,54
2017-12-20T06:51:49.747Z,58.5,,,34.2,29,,54
2017-12-20T06:51:59.759Z,58.4,,,34.2,30,,54
2017-12-20T06:52:09.826Z,,,,34.2,,,54
2017-12-20T06:52:19.746Z,58.3,,,34.2,,,54
2017-12-20T06:52:29.889Z,58.2,,,34.2,29,,54
2017-12-20T06:52:39.746Z,,,,34.2,30,,54
2017-12-20T06:52:49.746Z,58.1,,,34.2,,,54
2017-12-20T06:52:59.746Z,58.3,,,34.2,29,,54
2017-12-20T06:53:09.827Z,58.4,,,34.2,30,,54
2017-12-20T06:53:19.746Z,58.6,,,34.2,29,,54
2017-12-20T06:53:29.746Z,58.7,,,34.1,,,54
2017-12-20T06:53:39.746Z,58.9,,,34.1,,,54
2017-12-20T06:53:49.747Z,59,,,34.1,,,54
2017-12-20T06:53:59.746Z,59.4,,,34.1,,,54
2017-12-20T06:54:09.827Z,59.5,,,34.1,30,,54
2017-12-20T06:54:19.747Z,59.7,,,34.1,29,,54
2017-12-20T06:54:29.753Z,59.9,,,34.1,,,54
2017-12-20T06:54:39.746Z,60,,,34.1,,,54
2017-12-20T06:54:49.816Z,60,,,34.1,29,,54
2017-12-20T06:54:59.747Z,60.1,,,34.1,30,,54
2017-12-20T06:55:09.828Z,60.2,,,34.1,29,,54
2017-12-20T06:55:19.747Z,60.4,,,34.1,30,,54
2017-12-20T06:55:29.746Z,,,58,34.1,29,,54
2017-12-20T06:55:39.746Z,60.6,,59,34.1,30,,54
2017-12-20T06:55:49.746Z,60.7,,58,34.1,,,54
2017-12-20T06:55:59.753Z,60.9,,,34,29,,54
2017-12-20T06:56:09.837Z,61.1,,,34,30,,54
2017-12-20T06:56:19.757Z,61.2,,,34.1,29,,54
2017-12-20T06:56:29.747Z,61.3,,,34.1,30,,54
2017-12-20T06:56:39.749Z,61.4,,,34.1,,,54
2017-12-20T06:56:49.747Z,61.5,,,34,29,,54
2017-12-20T06:56:59.749Z,61.6,,,34,,,54
2017-12-20T06:57:09.830Z,61.8,,,34.1,,,54
2017-12-20T06:57:19.749Z,61.9,,,34.1,0,,54
2017-12-20T06:57:29.750Z,58.5,0,,34.1,,2,54
2017-12-20T06:57:39.750Z,56.9,,,34.1,,,54
2017-12-20T06:57:49.766Z,56.2,,,34.1,,,54
2017-12-20T06:57:59.859Z,56,,,34,,,54
2017-12-20T06:58:09.845Z,55.9,,,34,,,54
2017-12-20T06:58:19.755Z,,,,34.1,,,54
2017-12-20T06:58:29.789Z,,,,34.1,,,54
2017-12-20T06:58:39.863Z,56,,,34.1,,,54
2017-12-20T06:58:49.770Z,,,,34.1,,,54
2017-12-20T06:58:59.751Z,55.9,,,34.1,,,54
2017-12-20T06:59:09.837Z,55.6,,,34.1,,,54
2017-12-20T06:59:19.747Z,55.3,,,34.1,,,54
2017-12-20T06:59:29.748Z,55.1,,,34.1,,,54
2017-12-20T06:59:39.753Z,54.9,1,0,32.5,41,0,54
2017-12-20T06:59:49.778Z,55.6,,,51.3,101,,54
2017-12-20T06:59:59.809Z,57.4,,,,120,,
2017-12-20T07:00:09.848Z,59.5,,,49.7,150,,54
2017-12-20T07:00:19.863Z,59.3,0,,50.9,0,0,54
2017-12-20T07:00:29.789Z,59.1,,,50.5,,,54
2017-12-20T07:00:39.779Z,59,,,50.3,,,54
2017-12-20T07:00:49.819Z,58.9,,,50.1,,,54
2017-12-20T07:00:59.751Z,,,,49.9,,,54
2017-12-20T07:01:09.852Z,58.8,,,49.7,,,54
2017-12-20T07:01:19.753Z,,0,58,49.6,,2,54
2017-12-20T07:01:29.770Z,58.6,,,49.3,,,54
