Time,ActPow,ChActive,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet
2018-01-20T03:32:03.180Z,,,0,,,19,
2018-01-20T03:32:13.142Z,,,0,,,19,
2018-01-20T03:32:23.273Z,,,0,,,19,
2018-01-20T03:32:33.314Z,,,0,,,19,
2018-01-20T03:32:43.317Z,,,0,29.5,,19,
2018-01-20T03:32:53.140Z,,,0,,,19,
2018-01-20T03:33:03.315Z,,,0,,,19,
2018-01-20T03:33:13.324Z,,,0,,,19,
2018-01-20T03:33:23.324Z,,,0,,,19,
2018-01-20T03:33:33.143Z,,,0,,,19,
2018-01-20T03:33:43.140Z,,,0,,,19,
2018-01-20T03:33:58.240Z,,,0,,,19,
2018-01-20T03:34:03.144Z,,,0,,,19,
2018-01-20T03:34:13.141Z,,,0,,,19,
2018-01-20T03:34:23.142Z,,,0,,,19,
2018-01-20T03:34:33.143Z,,,0,,,19,
2018-01-20T03:34:53.140Z,,,0,,,19,
2018-01-20T03:35:08.230Z,,,0,29.4,,19,
2018-01-20T03:35:13.140Z,,,0,,,19,
2018-01-20T03:35:23.315Z,,,0,,,19,
2018-01-20T03:35:33.141Z,,,0,,,19,
2018-01-20T03:35:43.141Z,,,0,,,19,
2018-01-20T03:35:53.139Z,,,0,,,19,
2018-01-20T03:36:03.140Z,,,0,,,19,
2018-01-20T03:36:13.140Z,,,0,,,19,
2018-01-20T03:36:23.141Z,,,0,,,19,
2018-01-20T03:36:33.146Z,,,0,,,19,
2018-01-20T03:36:43.315Z,,,0,,,19,
2018-01-20T03:36:53.140Z,,,0,,,19,
2018-01-20T03:37:03.140Z,,,0,,,19,
2018-01-20T03:37:13.315Z,,,0,,,19,
2018-01-20T03:37:23.145Z,,,0,,,19,
2018-01-20T03:37:33.143Z,,,0,,,19,
2018-01-20T03:37:53.141Z,,,0,,,19,
2018-01-20T03:38:13.140Z,,,0,29.4,,19,
2018-01-20T03:38:23.140Z,,,0,29.3,,19,
2018-01-20T03:38:38.231Z,,,0,,,19,
2018-01-20T03:38:53.143Z,,,0,,,19,
2018-01-20T03:39:08.232Z,,,0,,,19,
2018-01-20T03:39:13.305Z,,,0,,,19,
2018-01-20T03:39:23.141Z,,,0,,,19,
2018-01-20T03:39:33.141Z,,,0,,,19,
2018-01-20T03:39:43.306Z,,,0,,,19,
2018-01-20T03:39:53.140Z,,,0,,,19,
2018-01-20T03:40:03.260Z,,,0,,,19,
2018-01-20T03:40:13.141Z,,,0,,,19,
2018-01-20T03:40:23.145Z,,,0,,,19,
2018-01-20T03:40:33.140Z,,,0,,,19,
2018-01-20T03:40:43.144Z,,,0,,,19,
2018-01-20T03:40:53.140Z,,,0,,,19,
2018-01-20T03:41:03.145Z,,,0,,,19,
2018-01-20T03:41:13.141Z,,,0,29.2,,19,
2018-01-20T03:41:23.183Z,,,0,,,19,
2018-01-20T03:41:33.143Z,,,0,,,19,
2018-01-20T03:41:48.250Z,,,0,,,19,
2018-01-20T03:41:53.143Z,,,0,,,19,
2018-01-20T03:42:08.249Z,,,0,,,19,
2018-01-20T03:42:18.161Z,,,0,,,19,
2018-01-20T03:42:23.305Z,,,0,,,19,
2018-01-20T03:42:33.141Z,,,0,,,19,
2018-01-20T03:42:43.141Z,,,0,,,19,
2018-01-20T03:42:53.144Z,,,0,,,19,
2018-01-20T03:43:03.141Z,,,0,,,19,
2018-01-20T03:43:13.142Z,,,0,,,19,
2018-01-20T03:43:23.142Z,,,0,,,19,
2018-01-20T03:43:33.141Z,,,0,,,19,
2018-01-20T03:43:48.161Z,,,0,,,18.9,
2018-01-20T03:43:53.141Z,,,0,,,18.9,
2018-01-20T03:44:03.144Z,,,,29,,,
2018-01-20T03:44:13.141Z,,,0,,,19,
2018-01-20T03:44:23.144Z,,,0,,,18.9,
2018-01-20T03:44:33.143Z,,,0,,,18.9,
2018-01-20T03:44:53.141Z,,,0,,,18.9,
2018-01-20T03:45:03.199Z,,,0,,,18.9,
2018-01-20T03:45:13.319Z,,,0,,,18.9,
2018-01-20T03:45:23.295Z,,,0,,,18.9,
2018-01-20T03:45:33.388Z,,,0,,,18.9,
2018-01-20T03:45:53.146Z,,,0,,,18.9,
2018-01-20T03:46:08.231Z,,,0,,,18.9,
2018-01-20T03:46:13.142Z,,,0,,,18.9,
2018-01-20T03:46:23.142Z,,,0,,,18.9,
2018-01-20T03:46:33.141Z,,,,29,,,
2018-01-20T03:46:48.250Z,,,0,29,,18.9,
2018-01-20T03:46:53.141Z,,,0,29,,18.9,
2018-01-20T03:47:03.141Z,,,0,28.9,,18.9,
2018-01-20T03:47:13.396Z,,,0,28.9,,18.9,
2018-01-20T03:47:28.191Z,,,0,,,18.9,
2018-01-20T03:47:33.597Z,,,0,,,18.9,
2018-01-20T03:47:53.143Z,,,0,,,18.9,
2018-01-20T03:48:13.143Z,,,0,,,18.9,
2018-01-20T03:48:23.144Z,,,0,,,18.9,
2018-01-20T03:48:33.147Z,,,0,,,18.9,
2018-01-20T03:48:53.142Z,,,0,,,18.9,
2018-01-20T03:49:03.142Z,,,0,,,18.9,
2018-01-20T03:49:13.143Z,,,0,,,18.9,
2018-01-20T03:49:23.386Z,,,0,,,18.9,
2018-01-20T03:49:33.145Z,,,0,,,18.9,
2018-01-20T03:49:43.144Z,,,0,,,18.9,
2018-01-20T03:49:53.141Z,,,0,28.8,,18.9,
2018-01-20T03:50:03.142Z,,,0,,,18.9,
2018-01-20T03:50:13.142Z,,,0,,,18.9,
2018-01-20T03:50:23.141Z,,,0,,,18.9,
2018-01-20T03:50:33.142Z,,,0,,,18.9,
2018-01-20T03:50:43.142Z,,,0,,,18.9,
2018-01-20T03:51:03.142Z,,,0,,,18.9,
2018-01-20T03:51:13.386Z,,,0,,,18.9,
2018-01-20T03:51:23.142Z,,,0,,,18.9,
2018-01-20T03:51:48.249Z,,,0,,,18.9,
2018-01-20T03:51:53.389Z,,,0,,,18.9,
2018-01-20T03:52:13.387Z,,,0,,,18.9,
2018-01-20T03:52:23.142Z,,,0,,,18.9,
2018-01-20T03:52:43.142Z,,,0,,,18.9,
2018-01-20T03:53:03.142Z,,,0,28.7,,18.9,
2018-01-20T03:53:13.143Z,,,0,,,18.9,
2018-01-20T03:53:33.142Z,,,0,,,18.9,
2018-01-20T03:53:43.143Z,,,0,,,18.9,
2018-01-20T03:54:03.142Z,,,0,,,18.9,
2018-01-20T03:54:13.376Z,,,0,,,18.9,
2018-01-20T03:54:23.150Z,,,0,,,18.9,
2018-01-20T03:54:43.145Z,,,0,,,18.9,
2018-01-20T03:55:03.143Z,,,0,,,18.9,
2018-01-20T03:55:13.144Z,,,0,,,18.9,
2018-01-20T03:55:23.378Z,,,0,,,18.9,
2018-01-20T03:55:43.143Z,,,0,,,18.9,
2018-01-20T03:55:53.550Z,,,0,28.6,,18.9,
2018-01-20T03:56:03.142Z,,,0,,,18.9,
2018-01-20T03:56:13.143Z,,,0,,,18.9,
2018-01-20T03:56:33.143Z,,,0,,,18.9,
2018-01-20T03:56:53.384Z,,,0,,,18.9,
2018-01-20T03:57:03.143Z,,,0,,,18.9,
2018-01-20T03:57:13.377Z,,,0,,,18.8,
2018-01-20T03:57:33.142Z,,,0,,,18.9,
2018-01-20T03:57:48.233Z,0,0,0,28.6,0,18.9,5
2018-01-20T03:57:53.143Z,,,0,,,18.9,
2018-01-20T03:58:13.378Z,,,0,,,18.8,
2018-01-20T03:58:23.143Z,,,0,,,18.9,
2018-01-20T03:58:43.147Z,,,0,,,18.8,
2018-01-20T03:58:58.233Z,,,0,,,18.9,
2018-01-20T03:59:03.148Z,,,0,,,18.8,
2018-01-20T03:59:13.143Z,,,0,28.4,,18.8,
2018-01-20T03:59:33.144Z,,,0,,,18.8,
2018-01-20T03:59:53.151Z,,,0,,,18.8,
2018-01-20T04:00:13.378Z,,,0,,,18.8,
2018-01-20T04:00:33.368Z,,,0,,,18.8,
2018-01-20T04:00:43.372Z,,,0,,,18.8,
2018-01-20T04:00:53.143Z,,,0,,,18.8,
2018-01-20T04:01:03.143Z,,,0,,,18.8,
2018-01-20T04:01:13.143Z,,,0,,,18.8,
2018-01-20T04:01:33.367Z,,,0,,,18.8,
2018-01-20T04:01:43.149Z,,,0,,,18.8,
2018-01-20T04:02:08.244Z,,,0,,,18.8,
2018-01-20T04:02:18.163Z,,,0,,,18.8,
2018-01-20T04:02:23.143Z,,,0,,,18.8,
2018-01-20T04:02:33.377Z,,,0,28.3,,18.8,
2018-01-20T04:02:43.146Z,,,0,,,18.8,
2018-01-20T04:02:53.144Z,,,0,,,18.8,
2018-01-20T04:03:03.147Z,,,0,,,18.8,
2018-01-20T04:03:13.143Z,,,0,,,18.8,
2018-01-20T04:03:33.144Z,,,0,,,18.8,
2018-01-20T04:03:53.144Z,,,0,,,18.8,
2018-01-20T04:04:03.144Z,,,0,,,18.8,
2018-01-20T04:04:13.144Z,,,0,,,18.8,
2018-01-20T04:04:33.143Z,,,0,,,18.8,
2018-01-20T04:04:43.143Z,,,0,,,18.8,
2018-01-20T04:05:03.144Z,,,0,,,18.8,
2018-01-20T04:05:13.144Z,,,0,,,18.8,
2018-01-20T04:05:33.144Z,,,0,,,18.8,
2018-01-20T04:05:43.144Z,,,0,,,18.8,
2018-01-20T04:05:53.145Z,,,0,,,18.8,
2018-01-20T04:06:03.144Z,,,0,28.2,,18.8,
2018-01-20T04:06:13.144Z,,,0,,,18.8,
2018-01-20T04:06:23.144Z,,,0,,,18.8,
2018-01-20T04:06:43.144Z,,,0,,,18.8,
2018-01-20T04:06:53.144Z,,,0,,,18.8,
2018-01-20T04:07:03.144Z,,,0,,,18.8,
2018-01-20T04:07:13.145Z,,,0,,,18.8,
2018-01-20T04:07:23.146Z,,,0,,,18.8,
2018-01-20T04:07:33.147Z,,,0,,,18.8,
2018-01-20T04:07:53.144Z,,,0,,,18.8,
2018-01-20T04:08:03.144Z,,,0,,,18.8,
2018-01-20T04:08:13.144Z,,,0,,,18.8,
2018-01-20T04:08:23.144Z,,,0,,,18.8,
2018-01-20T04:08:33.144Z,,,0,,,18.8,
2018-01-20T04:08:43.144Z,,,0,,,18.8,
2018-01-20T04:08:53.145Z,,,0,28.1,,18.8,
2018-01-20T04:09:03.146Z,,,0,,,18.8,
2018-01-20T04:09:13.145Z,,,0,,,18.8,
2018-01-20T04:09:23.145Z,,,0,,,18.8,
2018-01-20T04:09:33.145Z,,,0,,,18.8,
2018-01-20T04:09:43.145Z,,,0,,,18.8,
2018-01-20T04:10:03.145Z,,,0,,,18.8,
2018-01-20T04:10:13.145Z,,,0,,,18.8,
2018-01-20T04:10:23.145Z,,,0,,,18.8,
2018-01-20T04:10:33.147Z,,,0,,,18.8,
2018-01-20T04:10:43.145Z,,,0,,,18.8,
2018-01-20T04:11:03.145Z,,,0,,,18.8,
2018-01-20T04:11:13.145Z,,,0,,,18.8,
2018-01-20T04:11:33.144Z,,,0,,,18.8,
2018-01-20T04:11:43.144Z,,,0,,,18.6,
2018-01-20T04:11:53.145Z,,,0,28,,18.6,
2018-01-20T04:12:03.145Z,,,0,,,18.8,
2018-01-20T04:12:13.149Z,,,0,,,18.8,
2018-01-20T04:12:23.145Z,,,0,,,18.8,
2018-01-20T04:12:33.144Z,,,0,,,18.8,
2018-01-20T04:12:43.145Z,,,0,,,18.8,
2018-01-20T04:12:53.145Z,,,0,,,18.8,
2018-01-20T04:13:03.145Z,,,0,,,18.6,
2018-01-20T04:13:13.145Z,,,0,,,18.8,
2018-01-20T04:13:33.147Z,,,0,,,18.6,
2018-01-20T04:13:43.144Z,,,0,,,18.6,
2018-01-20T04:13:53.145Z,,,0,,,18.8,
2018-01-20T04:14:03.145Z,,,0,,,18.6,
2018-01-20T04:14:13.146Z,,,0,,,18.6,
2018-01-20T04:14:23.145Z,,,0,,,18.6,
2018-01-20T04:14:33.145Z,,,0,,,18.6,
2018-01-20T04:14:43.145Z,,,0,,,18.6,
2018-01-20T04:14:53.145Z,,,0,28,,18.6,
2018-01-20T04:15:03.145Z,,,0,28,,18.6,
2018-01-20T04:15:13.146Z,,,0,27.8,,18.6,
2018-01-20T04:15:23.145Z,,,0,,,18.6,
2018-01-20T04:15:38.165Z,,,0,,,18.6,
2018-01-20T04:15:43.145Z,,,0,,,18.6,
2018-01-20T04:15:53.145Z,,,0,,,18.6,
2018-01-20T04:16:03.170Z,,,0,,,18.6,
2018-01-20T04:16:13.145Z,,,0,,,18.6,
2018-01-20T04:16:23.145Z,,,0,,,18.6,
2018-01-20T04:16:33.150Z,,,0,,,18.6,
2018-01-20T04:16:43.145Z,,,0,,,18.6,
2018-01-20T04:16:53.145Z,,,0,,,18.6,
2018-01-20T04:17:03.147Z,,,0,,,18.6,
2018-01-20T04:17:13.145Z,,,0,,,18.6,
2018-01-20T04:17:23.145Z,,,0,,,18.6,
2018-01-20T04:17:33.145Z,,,0,,,18.6,
2018-01-20T04:17:43.145Z,,,0,,,18.6,
2018-01-20T04:17:53.145Z,,,0,,,18.6,
2018-01-20T04:18:03.145Z,,,0,,,18.6,
2018-01-20T04:18:13.146Z,,,0,,,18.6,
2018-01-20T04:18:23.145Z,,,0,27.7,,18.6,
2018-01-20T04:18:33.145Z,,,0,,,18.6,
2018-01-20T04:18:43.145Z,,,0,,,18.6,
2018-01-20T04:18:53.145Z,,,0,,,18.6,
2018-01-20T04:19:03.145Z,,,0,,,18.6,
2018-01-20T04:19:13.145Z,,,0,,,18.6,
2018-01-20T04:19:23.146Z,,,0,,,18.6,
2018-01-20T04:19:33.145Z,,,0,,,18.6,
2018-01-20T04:19:43.145Z,,,0,,,18.6,
2018-01-20T04:19:53.148Z,,,0,,,18.6,
2018-01-20T04:20:03.146Z,,,0,,,18.6,
2018-01-20T04:20:13.146Z,,,0,,,18.6,
2018-01-20T04:20:23.146Z,,,0,,,18.6,
2018-01-20T04:20:33.146Z,,,0,,,18.6,
2018-01-20T04:20:43.146Z,,,0,,,18.6,
2018-01-20T04:20:53.146Z,,,0,,,18.6,
2018-01-20T04:21:03.145Z,,,0,,,18.6,
2018-01-20T04:21:13.147Z,,,0,,,18.6,
2018-01-20T04:21:23.145Z,,,0,,,18.6,
2018-01-20T04:21:33.146Z,,,0,,,18.6,
2018-01-20T04:21:43.145Z,,,0,,,18.6,
2018-01-20T04:21:53.147Z,,,0,,,18.6,
2018-01-20T04:22:03.146Z,,,0,27.6,,18.6,
2018-01-20T04:22:13.146Z,,,0,,,18.6,
2018-01-20T04:22:23.146Z,,,0,,,18.6,
2018-01-20T04:22:33.146Z,,,0,,,18.6,
2018-01-20T04:22:43.146Z,,,0,,,18.6,
2018-01-20T04:22:53.146Z,,,0,,,18.6,
2018-01-20T04:23:03.146Z,,,0,,,18.6,
2018-01-20T04:23:13.146Z,,,0,,,18.6,
2018-01-20T04:23:23.146Z,,,0,,,18.6,
2018-01-20T04:23:33.146Z,,,0,,,18.6,
2018-01-20T04:23:43.146Z,,,0,,,18.6,
2018-01-20T04:23:53.145Z,,,0,,,18.6,
2018-01-20T04:24:03.146Z,,,0,,,18.6,
2018-01-20T04:24:13.146Z,,,0,,,18.6,
2018-01-20T04:24:23.146Z,,,0,,,18.6,
2018-01-20T04:24:33.146Z,,,0,,,18.6,
2018-01-20T04:24:43.146Z,,,0,,,18.6,
2018-01-20T04:24:53.146Z,,,0,,,18.6,
2018-01-20T04:25:03.282Z,,,0,,,18.6,
2018-01-20T04:25:13.148Z,,,0,27.5,,18.6,
2018-01-20T04:25:23.146Z,,,0,27.6,,18.6,
2018-01-20T04:25:33.148Z,,,0,27.5,,18.6,
2018-01-20T04:25:43.153Z,,,0,,,18.6,
2018-01-20T04:25:53.147Z,,,0,,,18.6,
2018-01-20T04:26:03.280Z,,,0,,,18.6,
2018-01-20T04:26:13.149Z,,,0,,,18.6,
2018-01-20T04:26:23.148Z,,,0,,,18.6,
2018-01-20T04:26:33.146Z,,,0,,,18.6,
2018-01-20T04:26:43.147Z,,,0,,,18.6,
2018-01-20T04:26:53.147Z,,,0,,,18.6,
2018-01-20T04:27:03.146Z,,,0,,,18.6,
2018-01-20T04:27:13.147Z,,,0,,,18.6,
2018-01-20T04:27:23.147Z,,,0,,,18.6,
2018-01-20T04:27:33.147Z,,,0,,,18.6,
2018-01-20T04:27:43.146Z,,,0,,,18.6,
2018-01-20T04:27:53.147Z,,,0,,,18.6,
2018-01-20T04:28:03.147Z,,,0,,,18.6,
2018-01-20T04:28:13.147Z,,,0,,,18.6,
2018-01-20T04:28:23.147Z,,,0,27.3,,18.6,
2018-01-20T04:28:33.147Z,,,0,27.5,,18.5,
2018-01-20T04:28:43.147Z,,,0,27.3,,18.6,
2018-01-20T04:28:53.147Z,,,0,,,18.6,
2018-01-20T04:29:03.147Z,,,0,,,18.6,
2018-01-20T04:29:13.146Z,,,0,,,18.6,
2018-01-20T04:29:23.148Z,,,0,,,18.5,
2018-01-20T04:29:33.153Z,,,0,,,18.6,
2018-01-20T04:29:43.154Z,,,0,,,18.6,
2018-01-20T04:29:53.147Z,,,0,,,18.5,
2018-01-20T04:30:03.148Z,,,0,,,18.5,
2018-01-20T04:30:13.148Z,,,0,,,18.6,
2018-01-20T04:30:23.147Z,,,0,,,18.5,
2018-01-20T04:30:33.148Z,,,0,,,18.5,
2018-01-20T04:30:43.147Z,,,0,,,18.5,
2018-01-20T04:30:53.147Z,,,0,,,18.5,
2018-01-20T04:31:03.151Z,,,0,,,18.5,
2018-01-20T04:31:13.147Z,,,0,,,18.5,
2018-01-20T04:31:23.148Z,,,0,,,18.6,
2018-01-20T04:31:33.147Z,,,0,,,18.5,
2018-01-20T04:31:43.147Z,,,0,,,18.5,
2018-01-20T04:31:53.147Z,,,0,,,18.5,
2018-01-20T04:32:03.148Z,,,0,27.2,,18.5,
2018-01-20T04:32:13.147Z,,,0,27.3,,18.5,
2018-01-20T04:32:23.147Z,,,0,27.2,,18.5,
2018-01-20T04:32:33.147Z,,,0,,,18.5,
2018-01-20T04:32:43.147Z,,,0,,,18.5,
2018-01-20T04:32:53.147Z,,,0,,,18.5,
2018-01-20T04:33:03.148Z,,,0,,,18.5,
2018-01-20T04:33:13.147Z,,,0,,,18.5,
2018-01-20T04:33:23.147Z,,,0,,,18.5,
2018-01-20T04:33:33.148Z,,,0,,,18.5,
2018-01-20T04:33:43.147Z,,,0,,,18.5,
2018-01-20T04:33:53.147Z,,,0,,,18.5,
2018-01-20T04:34:03.147Z,,,0,,,18.5,
2018-01-20T04:34:13.148Z,,,0,,,18.5,
2018-01-20T04:34:23.148Z,,,0,,,18.5,
2018-01-20T04:34:33.147Z,,,0,,,18.5,
2018-01-20T04:34:43.266Z,,,0,,,18.5,
2018-01-20T04:34:53.154Z,,,0,,,18.5,
2018-01-20T04:35:03.147Z,,,0,,,18.5,
2018-01-20T04:35:13.147Z,,,0,,,18.5,
2018-01-20T04:35:23.312Z,,,0,,,18.5,
2018-01-20T04:35:33.148Z,,,0,,,18.5,
2018-01-20T04:35:43.148Z,,,0,27.1,,18.5,
2018-01-20T04:35:53.309Z,,,0,,,18.5,
2018-01-20T04:36:03.147Z,,,0,,,18.5,
2018-01-20T04:36:13.148Z,,,0,,,18.5,
2018-01-20T04:36:23.150Z,,,0,,,18.5,
2018-01-20T04:36:33.148Z,,,0,,,18.5,
2018-01-20T04:36:43.148Z,,,0,,,18.5,
2018-01-20T04:36:53.148Z,,,0,,,18.5,
2018-01-20T04:37:03.261Z,,,0,,,18.5,
2018-01-20T04:37:13.148Z,,,0,,,18.5,
2018-01-20T04:37:23.148Z,,,0,,,18.5,
2018-01-20T04:37:33.151Z,,,0,,,18.5,
2018-01-20T04:37:43.260Z,,,0,,,18.5,
2018-01-20T04:37:53.148Z,,,0,,,18.5,
2018-01-20T04:38:03.147Z,,,0,,,18.5,
2018-01-20T04:38:13.147Z,,,0,,,18.5,
2018-01-20T04:38:23.148Z,,,0,,,18.5,
2018-01-20T04:38:33.148Z,,,0,,,18.5,
2018-01-20T04:38:43.149Z,,,0,,,18.5,
2018-01-20T04:38:53.148Z,,,0,,,18.5,
2018-01-20T04:39:03.148Z,,,0,27,,18.5,
2018-01-20T04:39:13.149Z,,,0,,,18.5,
2018-01-20T04:39:23.149Z,,,0,,,18.5,
2018-01-20T04:39:33.148Z,,,0,,,18.5,
2018-01-20T04:39:43.149Z,,,0,,,18.5,
2018-01-20T04:39:53.148Z,,,0,,,18.5,
2018-01-20T04:40:03.152Z,,,0,,,18.5,
2018-01-20T04:40:13.148Z,,,0,,,18.5,
2018-01-20T04:40:23.148Z,,,0,,,18.5,
2018-01-20T04:40:33.149Z,,,0,,,18.5,
2018-01-20T04:40:43.148Z,,,0,,,18.5,
2018-01-20T04:40:53.148Z,,,0,,,18.5,
2018-01-20T04:41:03.149Z,,,0,,,18.5,
2018-01-20T04:41:13.150Z,,,0,,,18.5,
2018-01-20T04:41:23.148Z,,,0,,,18.5,
2018-01-20T04:41:33.149Z,,,0,,,18.5,
2018-01-20T04:41:53.150Z,,,0,26.9,,18.5,
2018-01-20T04:42:03.151Z,,,0,27,,18.5,
2018-01-20T04:42:13.148Z,,,0,27,,18.5,
2018-01-20T04:42:23.149Z,,,0,27,,18.5,
2018-01-20T04:42:33.149Z,,,0,26.9,,18.5,
2018-01-20T04:42:43.148Z,,,0,26.9,,18.5,
2018-01-20T04:42:53.148Z,,,0,,,18.5,
2018-01-20T04:43:03.149Z,,,0,,,18.5,
2018-01-20T04:43:13.149Z,,,0,,,18.5,
2018-01-20T04:43:23.152Z,,,0,,,18.5,
2018-01-20T04:43:33.151Z,,,0,,,18.5,
2018-01-20T04:43:43.149Z,,,0,,,18.5,
2018-01-20T04:43:53.149Z,,,0,,,18.5,
2018-01-20T04:44:03.149Z,,,0,,,18.5,
2018-01-20T04:44:13.149Z,,,0,,,18.5,
2018-01-20T04:44:23.149Z,,,0,,,18.5,
2018-01-20T04:44:33.248Z,,,0,,,18.5,
2018-01-20T04:44:43.149Z,,,0,,,18.5,
2018-01-20T04:44:53.148Z,,,0,,,18.5,
2018-01-20T04:45:03.150Z,,,0,,,18.5,
2018-01-20T04:45:13.149Z,,,0,,,18.5,
2018-01-20T04:45:23.149Z,,,0,,,18.5,
2018-01-20T04:45:33.149Z,,,0,,,18.5,
2018-01-20T04:45:43.149Z,,,0,,,18.5,
2018-01-20T04:45:53.149Z,,,0,,,18.5,
2018-01-20T04:46:03.149Z,,,0,,,18.5,
2018-01-20T04:46:13.149Z,,,0,26.7,,18.5,
2018-01-20T04:46:23.149Z,,,0,,,18.5,
2018-01-20T04:46:33.151Z,,,0,,,18.5,
2018-01-20T04:46:43.149Z,,,0,,,18.5,
2018-01-20T04:46:53.149Z,,,0,,,18.5,
2018-01-20T04:47:03.356Z,,,0,,,18.5,
2018-01-20T04:47:13.149Z,,,0,,,18.5,
2018-01-20T04:47:23.394Z,,,0,,,18.5,
2018-01-20T04:47:33.151Z,,,0,,,18.4,
2018-01-20T04:47:43.350Z,,,0,,,18.5,
2018-01-20T04:47:53.150Z,,,0,,,18.4,
2018-01-20T04:48:03.150Z,,,0,,,18.4,
2018-01-20T04:48:13.149Z,,,0,,,18.5,
2018-01-20T04:48:23.152Z,,,0,,,18.5,
2018-01-20T04:48:33.149Z,,,0,,,18.4,
2018-01-20T04:48:43.152Z,,,0,,,18.5,
2018-01-20T04:48:53.149Z,,,0,,,18.5,
2018-01-20T04:49:03.149Z,,,0,,,18.5,
2018-01-20T04:49:13.284Z,,,0,,,18.4,
2018-01-20T04:49:23.150Z,,,0,,,18.4,
2018-01-20T04:49:33.149Z,,,0,,,18.4,
2018-01-20T04:49:43.149Z,,,0,,,18.4,
2018-01-20T04:49:53.151Z,,,0,,,18.4,
2018-01-20T04:50:03.149Z,,,0,26.6,,18.4,
2018-01-20T04:50:13.150Z,,,0,,,18.4,
2018-01-20T04:50:23.149Z,,,0,,,18.4,
2018-01-20T04:50:33.150Z,,,0,,,18.4,
2018-01-20T04:50:43.149Z,,,0,,,18.4,
2018-01-20T04:50:53.151Z,,,0,,,18.4,
2018-01-20T04:51:03.149Z,,,0,,,18.4,
2018-01-20T04:51:13.151Z,,,0,,,18.4,
2018-01-20T04:51:23.150Z,,,0,,,18.4,
2018-01-20T04:51:33.149Z,,,0,,,18.4,
2018-01-20T04:51:43.384Z,,,0,,,18.4,
2018-01-20T04:51:53.150Z,,,0,,,18.4,
2018-01-20T04:52:03.150Z,,,0,,,18.4,
2018-01-20T04:52:13.149Z,,,0,,,18.4,
2018-01-20T04:52:23.151Z,,,0,,,18.4,
2018-01-20T04:52:33.150Z,,,0,,,18.4,
2018-01-20T04:52:43.150Z,,,0,,,18.4,
2018-01-20T04:52:53.150Z,,,0,,,18.4,
2018-01-20T04:53:03.150Z,,,0,,,18.4,
2018-01-20T04:53:13.150Z,,,0,,,18.4,
2018-01-20T04:53:23.150Z,,,0,,,18.4,
2018-01-20T04:53:33.150Z,,,0,26.5,,18.4,
2018-01-20T04:53:43.150Z,,,0,,,18.4,
2018-01-20T04:53:53.152Z,,,0,,,18.4,
2018-01-20T04:54:03.152Z,,,0,,,18.4,
2018-01-20T04:54:13.150Z,,,0,,,18.4,
2018-01-20T04:54:23.150Z,,,0,,,18.4,
2018-01-20T04:54:33.150Z,,,0,,,18.4,
2018-01-20T04:54:43.151Z,,,0,,,18.4,
2018-01-20T04:54:53.150Z,,,0,,,18.4,
2018-01-20T04:55:03.151Z,,,0,,,18.4,
2018-01-20T04:55:13.150Z,,,0,,,18.4,
2018-01-20T04:55:23.150Z,,,0,,,18.4,
2018-01-20T04:55:33.149Z,,,0,,,18.4,
2018-01-20T04:55:43.150Z,,,0,,,18.4,
2018-01-20T04:55:53.150Z,,,0,,,18.4,
2018-01-20T04:56:03.150Z,,,0,,,18.4,
2018-01-20T04:56:13.150Z,,,0,,,18.4,
2018-01-20T04:56:23.371Z,,,0,,,18.4,
2018-01-20T04:56:33.150Z,,,0,,,18.4,
2018-01-20T04:56:43.329Z,,,0,,,18.4,
2018-01-20T04:56:53.150Z,,,0,,,18.4,
2018-01-20T04:57:03.150Z,,,0,,,18.4,
2018-01-20T04:57:13.151Z,,,0,,,18.4,
2018-01-20T04:57:23.150Z,,,0,26.4,,18.4,
2018-01-20T04:57:33.154Z,,,0,,,18.4,
2018-01-20T04:57:43.150Z,0,0,0,26.4,0,18.4,5
2018-01-20T04:57:53.150Z,,,0,,,18.4,
2018-01-20T04:58:03.150Z,,,0,,,18.4,
2018-01-20T04:58:13.151Z,,,0,,,18.4,
2018-01-20T04:58:23.327Z,,,0,,,18.4,
2018-01-20T04:58:33.151Z,,,0,,,18.4,
2018-01-20T04:58:43.326Z,,,0,,,18.4,
2018-01-20T04:58:53.151Z,,,0,,,18.4,
2018-01-20T04:59:03.150Z,,,0,,,18.4,
2018-01-20T04:59:13.150Z,,,0,,,18.4,
2018-01-20T04:59:23.150Z,,,0,,,18.4,
2018-01-20T04:59:33.152Z,,,0,,,18.4,
2018-01-20T04:59:43.326Z,,,0,,,18.4,
2018-01-20T04:59:53.151Z,,,0,,,18.4,
2018-01-20T05:00:03.152Z,,,0,,,18.4,
2018-01-20T05:00:13.151Z,,,0,,,18.4,
2018-01-20T05:00:23.150Z,,,0,,,18.4,
2018-01-20T05:00:33.150Z,,,0,,,18.4,
2018-01-20T05:00:43.151Z,,,0,,,18.4,
2018-01-20T05:00:53.151Z,,,0,26.3,,18.4,
2018-01-20T05:01:03.151Z,,,0,26.4,,18.4,
2018-01-20T05:01:13.150Z,,,0,,,18.4,
2018-01-20T05:01:23.154Z,,,0,,,18.4,
2018-01-20T05:01:33.157Z,,,0,26.3,,18.4,
2018-01-20T05:01:43.156Z,,,0,,,18.4,
2018-01-20T05:01:53.154Z,,,0,,,18.4,
