Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ChActive,ActPow,PrimT
2018-01-27T06:03:46.662Z,17.9,,,0,,,
2018-01-27T06:03:56.663Z,17.8,,,0,,,
2018-01-27T06:04:06.663Z,17.8,,,0,,,
2018-01-27T06:04:16.662Z,17.8,,,0,,,
2018-01-27T06:04:26.665Z,17.8,,,0,,,
2018-01-27T06:04:36.662Z,17.8,,,0,,,
2018-01-27T06:04:46.662Z,17.9,,,0,,,
2018-01-27T06:04:56.663Z,17.8,,,0,,,
2018-01-27T06:05:06.663Z,17.8,,,0,,,
2018-01-27T06:05:16.900Z,17.9,,,0,,,
2018-01-27T06:05:26.663Z,17.9,,,0,,,
2018-01-27T06:05:36.663Z,17.8,,,0,,,
2018-01-27T06:05:46.665Z,17.9,,,0,,,
2018-01-27T06:05:56.663Z,17.8,,,0,,,
2018-01-27T06:06:06.663Z,17.8,,,0,,,
2018-01-27T06:06:26.663Z,17.8,,,0,,,
2018-01-27T06:06:36.663Z,17.8,,,0,,,
2018-01-27T06:06:46.897Z,17.8,,,0,,,
2018-01-27T06:06:56.662Z,17.8,,,0,,,
2018-01-27T06:07:06.676Z,17.8,,,0,,,
2018-01-27T06:07:16.663Z,17.8,,,0,,,
2018-01-27T06:07:26.663Z,17.8,,,0,,,
2018-01-27T06:07:36.663Z,17.8,,,0,,,
2018-01-27T06:07:46.663Z,17.8,,,0,,,
2018-01-27T06:07:56.663Z,17.8,,,0,,,24.3
2018-01-27T06:08:06.663Z,17.8,,,0,,,
2018-01-27T06:08:16.664Z,17.8,,,0,,,
2018-01-27T06:08:26.663Z,17.8,,,0,,,
2018-01-27T06:08:36.663Z,17.8,5,0,0,0,0,24.3
2018-01-27T06:08:46.664Z,17.8,,,0,,,
2018-01-27T06:08:56.663Z,17.8,,,0,,,
2018-01-27T06:09:06.664Z,17.8,,,0,,,
2018-01-27T06:09:16.664Z,17.8,,,0,,,
2018-01-27T06:09:26.663Z,17.8,,,0,,,
2018-01-27T06:09:36.889Z,17.8,,,0,,,
2018-01-27T06:09:46.663Z,17.8,,,0,,,
2018-01-27T06:09:56.663Z,17.8,,,0,,,
2018-01-27T06:10:06.663Z,17.8,,,0,,,
2018-01-27T06:10:16.663Z,17.8,,,0,,,
2018-01-27T06:10:26.664Z,17.8,,,0,,,
2018-01-27T06:10:36.841Z,17.8,,,0,,,
2018-01-27T06:10:46.679Z,17.8,,,0,,,
2018-01-27T06:10:56.663Z,17.8,,,0,,,
2018-01-27T06:11:06.663Z,17.8,,,0,,,
2018-01-27T06:11:16.663Z,17.8,,,0,,,
2018-01-27T06:11:26.663Z,17.8,,,0,,,
2018-01-27T06:11:36.663Z,17.8,,,0,,,
2018-01-27T06:11:46.663Z,17.8,,,0,,,
2018-01-27T06:11:56.664Z,17.8,,,0,,,
2018-01-27T06:12:06.674Z,17.8,,,0,,,
2018-01-27T06:12:16.663Z,17.8,,,0,,,
2018-01-27T06:12:26.891Z,17.8,,,0,,,
2018-01-27T06:12:36.664Z,17.8,,,0,,,
2018-01-27T06:12:46.663Z,17.8,,,0,,,
2018-01-27T06:12:56.663Z,17.8,,,0,,,24.2
2018-01-27T06:13:06.665Z,17.8,,,0,,,
2018-01-27T06:13:26.839Z,17.8,,,0,,,
2018-01-27T06:13:36.664Z,17.8,,,0,,,
2018-01-27T06:13:46.665Z,17.8,,,0,,,
2018-01-27T06:13:56.879Z,17.8,,,0,,,
2018-01-27T06:14:06.665Z,17.8,,,0,,,
2018-01-27T06:14:16.664Z,17.8,,,0,,,
2018-01-27T06:14:26.664Z,17.8,,,0,,,
2018-01-27T06:14:36.668Z,17.8,,,0,,,
2018-01-27T06:14:46.664Z,17.8,,,0,,,
2018-01-27T06:14:56.667Z,17.8,,,0,,,
2018-01-27T06:15:06.664Z,17.8,,,0,,,
2018-01-27T06:15:16.663Z,17.8,,,0,,,
2018-01-27T06:15:26.669Z,17.8,,,0,,,
2018-01-27T06:15:36.665Z,17.8,,,0,,,
2018-01-27T06:15:46.663Z,17.8,,,0,,,
2018-01-27T06:15:56.663Z,17.8,,,0,,,
2018-01-27T06:16:06.664Z,17.8,,,0,,,
2018-01-27T06:16:16.664Z,17.8,,,0,,,
2018-01-27T06:16:26.664Z,17.8,,,0,,,
2018-01-27T06:16:36.664Z,17.8,,,0,,,
2018-01-27T06:16:56.665Z,17.8,,,0,,,
2018-01-27T06:17:06.664Z,17.8,,,0,,,
2018-01-27T06:17:16.664Z,17.8,,,0,,,
2018-01-27T06:17:26.666Z,17.8,,,0,,,
2018-01-27T06:17:36.664Z,17.8,,,0,,,24.1
2018-01-27T06:17:46.664Z,17.8,,,0,,,
2018-01-27T06:17:56.664Z,17.8,,,0,,,
2018-01-27T06:18:06.664Z,17.8,,,0,,,
2018-01-27T06:18:16.666Z,17.8,,,0,,,
2018-01-27T06:18:26.664Z,17.8,,,0,,,
2018-01-27T06:18:36.664Z,17.8,,,0,,,
2018-01-27T06:18:46.869Z,17.8,,,0,,,
2018-01-27T06:18:56.665Z,17.8,,,0,,,
2018-01-27T06:19:06.664Z,17.8,,,0,,,
2018-01-27T06:19:16.664Z,17.8,,,0,,,
2018-01-27T06:19:26.828Z,17.8,,,0,,,
2018-01-27T06:19:36.664Z,17.8,,,0,,,
2018-01-27T06:19:46.669Z,17.8,,,0,,,
2018-01-27T06:19:56.664Z,17.8,,,0,,,
2018-01-27T06:20:06.666Z,17.8,,,0,,,
2018-01-27T06:20:21.756Z,17.8,,,0,,,
2018-01-27T06:20:26.665Z,17.8,,,0,,,
2018-01-27T06:20:36.664Z,17.8,,,0,,,
2018-01-27T06:20:46.666Z,17.8,,,0,,,
2018-01-27T06:20:56.667Z,17.8,,,0,,,
2018-01-27T06:21:06.664Z,17.8,,,0,,,
2018-01-27T06:21:16.664Z,17.8,,,0,,,
2018-01-27T06:21:26.664Z,17.8,,,0,,,
2018-01-27T06:21:36.664Z,17.8,,,0,,,
2018-01-27T06:21:46.664Z,17.8,,,0,,,24
2018-01-27T06:21:56.667Z,17.8,,,0,,,24.1
2018-01-27T06:22:06.666Z,17.8,,,0,,,
2018-01-27T06:22:16.665Z,17.8,,,0,,,
2018-01-27T06:22:26.665Z,17.8,,,0,,,
2018-01-27T06:22:36.665Z,,,,,,,24
2018-01-27T06:22:46.665Z,17.8,,,0,,,
2018-01-27T06:22:56.666Z,17.8,,,0,,,
2018-01-27T06:23:06.869Z,17.8,,,0,,,
2018-01-27T06:23:16.664Z,17.8,,,0,,,
2018-01-27T06:23:26.821Z,17.7,,,0,,,
2018-01-27T06:23:36.665Z,17.8,,,0,,,
2018-01-27T06:23:46.666Z,17.8,,,0,,,
2018-01-27T06:23:56.665Z,17.8,,,0,,,
2018-01-27T06:24:16.666Z,17.8,,,0,,,
2018-01-27T06:24:26.665Z,17.8,,,0,,,
2018-01-27T06:24:46.667Z,17.7,,,0,,,
2018-01-27T06:24:56.665Z,17.8,,,0,,,
2018-01-27T06:25:16.666Z,17.8,,,0,,,
2018-01-27T06:25:26.669Z,17.7,,,0,,,
2018-01-27T06:25:36.665Z,17.7,,,0,,,
2018-01-27T06:25:46.666Z,17.8,,,0,,,
2018-01-27T06:25:56.665Z,17.7,,,0,,,
2018-01-27T06:26:06.665Z,17.7,,,0,,,
2018-01-27T06:26:16.681Z,17.8,,,0,,,
2018-01-27T06:26:26.665Z,17.8,,,0,,,
2018-01-27T06:26:36.665Z,17.7,,,0,,,
2018-01-27T06:26:46.665Z,17.8,,,0,,,
2018-01-27T06:26:56.666Z,17.7,,,0,,,24
2018-01-27T06:27:06.665Z,17.7,,,0,,,23.9
2018-01-27T06:27:16.667Z,,,,,,,24
2018-01-27T06:27:26.898Z,17.7,,,0,,,23.9
2018-01-27T06:27:36.666Z,,,,,,,23.9
2018-01-27T06:27:46.670Z,17.7,,,0,,,23.9
2018-01-27T06:27:56.668Z,17.7,,,0,,,23.9
2018-01-27T06:28:06.665Z,17.7,,,0,,,23.9
2018-01-27T06:28:16.666Z,17.7,,,0,,,
2018-01-27T06:28:26.666Z,17.7,,,0,,,
2018-01-27T06:28:36.665Z,17.7,,,0,,,
2018-01-27T06:28:46.665Z,17.7,,,0,,,
2018-01-27T06:28:56.669Z,17.7,,,0,,,
2018-01-27T06:29:06.676Z,17.7,,,0,,,
2018-01-27T06:29:16.665Z,17.7,,,0,,,
2018-01-27T06:29:26.812Z,17.7,,,0,,,
2018-01-27T06:29:36.666Z,17.7,,,0,,,
2018-01-27T06:29:46.666Z,17.7,,,0,,,
2018-01-27T06:29:56.665Z,17.7,,,0,,,
2018-01-27T06:30:06.665Z,17.7,,,0,,,
2018-01-27T06:30:16.665Z,17.7,,,0,,,
2018-01-27T06:30:26.666Z,17.7,,,0,,,
2018-01-27T06:30:46.665Z,17.7,,,0,,,
2018-01-27T06:30:56.665Z,17.7,,,0,,,
2018-01-27T06:31:06.665Z,17.7,,,0,,,
2018-01-27T06:31:16.667Z,17.7,,,0,,,
2018-01-27T06:31:26.807Z,17.7,,,0,,,
2018-01-27T06:31:36.665Z,17.7,,,0,,,
2018-01-27T06:31:46.665Z,17.7,,,0,,,23.7
2018-01-27T06:32:06.665Z,17.7,,,0,,,23.7
2018-01-27T06:32:16.852Z,17.7,,,0,,,
2018-01-27T06:32:26.666Z,17.7,,,0,,,23.9
2018-01-27T06:32:36.666Z,,,,,,,23.7
2018-01-27T06:32:46.666Z,17.7,,,0,,,
2018-01-27T06:32:56.666Z,17.7,,,0,,,
2018-01-27T06:33:06.668Z,17.7,,,0,,,23.9
2018-01-27T06:33:16.670Z,17.7,,,0,,,
2018-01-27T06:33:26.666Z,17.7,,,0,,,23.7
2018-01-27T06:33:36.669Z,17.7,,,0,,,
2018-01-27T06:33:46.666Z,17.7,,,0,,,
2018-01-27T06:34:06.667Z,17.7,,,0,,,
2018-01-27T06:34:16.666Z,17.7,,,0,,,
2018-01-27T06:34:26.669Z,17.7,,,0,,,
2018-01-27T06:34:36.666Z,17.7,,,0,,,
2018-01-27T06:34:56.666Z,17.7,,,0,,,
2018-01-27T06:35:06.665Z,17.7,,,0,,,
2018-01-27T06:35:26.680Z,17.7,,,0,,,
2018-01-27T06:35:36.666Z,17.7,,,0,,,
2018-01-27T06:35:56.666Z,17.7,,,0,,,
2018-01-27T06:36:06.666Z,17.7,,,0,,,
2018-01-27T06:36:26.666Z,17.7,,,0,,,
2018-01-27T06:36:46.668Z,17.7,,,0,,,
2018-01-27T06:36:56.667Z,17.7,,,0,,,
2018-01-27T06:37:16.666Z,17.7,,,0,,,
2018-01-27T06:37:26.666Z,17.7,,,0,,,
2018-01-27T06:37:36.668Z,,,,,,,23.6
2018-01-27T06:37:46.667Z,17.7,,,0,,,
2018-01-27T06:37:56.666Z,17.7,,,0,,,
2018-01-27T06:38:06.670Z,17.7,,,0,,,
2018-01-27T06:38:26.667Z,17.7,,,0,,,
2018-01-27T06:38:36.843Z,17.7,,,0,,,
2018-01-27T06:38:46.674Z,17.7,,,0,,,
2018-01-27T06:38:56.667Z,17.7,,,0,,,
2018-01-27T06:39:16.667Z,17.7,,,0,,,
2018-01-27T06:39:26.668Z,17.7,,,0,,,
2018-01-27T06:39:46.669Z,17.7,,,0,,,
2018-01-27T06:40:06.666Z,17.7,,,0,,,
2018-01-27T06:40:16.667Z,17.7,,,0,,,
2018-01-27T06:40:36.672Z,17.7,,,0,,,
2018-01-27T06:40:46.667Z,17.7,,,0,,,
2018-01-27T06:40:56.667Z,17.7,,,0,,,
2018-01-27T06:41:16.667Z,17.7,,,0,,,
2018-01-27T06:41:26.856Z,17.7,,,0,,,
2018-01-27T06:41:36.667Z,17.7,,,0,,,
2018-01-27T06:41:46.667Z,17.7,,,0,,,
2018-01-27T06:42:06.667Z,17.7,,,0,,,
2018-01-27T06:42:16.666Z,17.7,,,0,,,
2018-01-27T06:42:26.672Z,17.7,,,0,,,
2018-01-27T06:42:36.667Z,17.7,,,0,,,
2018-01-27T06:42:46.666Z,17.7,,,0,,,
2018-01-27T06:43:06.667Z,17.7,,,0,,,23.6
2018-01-27T06:43:16.668Z,17.7,,,0,,,
2018-01-27T06:43:26.667Z,,,,,,,23.5
2018-01-27T06:43:36.667Z,17.7,,,0,,,
2018-01-27T06:43:46.667Z,17.7,,,0,,,
2018-01-27T06:44:06.668Z,17.7,,,0,,,
2018-01-27T06:44:16.667Z,17.7,,,0,,,
2018-01-27T06:44:26.667Z,17.7,,,0,,,
2018-01-27T06:44:36.667Z,17.7,,,0,,,
2018-01-27T06:44:46.668Z,17.7,,,0,,,
2018-01-27T06:44:56.667Z,17.7,,,0,,,
2018-01-27T06:45:06.668Z,17.7,,,0,,,
2018-01-27T06:45:16.669Z,17.7,,,0,,,
2018-01-27T06:45:26.667Z,17.7,,,0,,,
2018-01-27T06:45:36.667Z,17.7,,,0,,,
2018-01-27T06:45:46.833Z,17.7,,,0,,,
2018-01-27T06:46:06.667Z,17.7,,,0,,,
2018-01-27T06:46:16.670Z,17.7,,,0,,,
2018-01-27T06:46:36.668Z,17.7,,,0,,,
2018-01-27T06:46:51.757Z,17.7,,,0,,,
2018-01-27T06:47:06.667Z,17.7,,,0,,,
2018-01-27T06:47:16.668Z,17.7,,,0,,,
2018-01-27T06:47:26.667Z,17.5,,,0,,,
2018-01-27T06:47:36.667Z,17.5,,,0,,,
2018-01-27T06:47:46.668Z,17.7,,,0,,,
2018-01-27T06:47:56.667Z,17.7,,,0,,,
2018-01-27T06:48:06.667Z,17.7,,,0,,,23.5
2018-01-27T06:48:16.668Z,17.7,,,0,,,
2018-01-27T06:48:26.668Z,17.5,,,0,,,23.4
2018-01-27T06:48:36.669Z,17.7,,,0,,,
2018-01-27T06:48:46.668Z,17.7,,,0,,,
2018-01-27T06:48:56.668Z,17.7,,,0,,,
2018-01-27T06:49:06.823Z,17.7,,,0,,,
2018-01-27T06:49:16.668Z,17.5,,,0,,,
2018-01-27T06:49:26.668Z,17.7,,,0,,,
2018-01-27T06:49:36.668Z,17.5,,,0,,,
2018-01-27T06:49:46.668Z,17.5,,,0,,,
2018-01-27T06:50:16.668Z,17.5,,,0,,,
2018-01-27T06:50:26.668Z,17.5,,,0,,,
2018-01-27T06:50:36.669Z,17.5,,,0,,,
2018-01-27T06:50:46.668Z,17.5,,,0,,,
2018-01-27T06:51:06.681Z,17.5,,,0,,,
2018-01-27T06:51:16.668Z,17.5,,,0,,,
2018-01-27T06:51:36.674Z,17.5,,,0,,,
2018-01-27T06:51:46.669Z,17.5,,,0,,,
2018-01-27T06:51:56.669Z,17.5,,,0,,,
2018-01-27T06:52:06.669Z,17.5,,,0,,,
2018-01-27T06:52:16.668Z,17.5,,,0,,,
2018-01-27T06:52:26.669Z,17.5,,,0,,,
2018-01-27T06:52:36.672Z,17.5,,,0,,,
2018-01-27T06:52:46.668Z,17.5,,,0,,,23.3
2018-01-27T06:52:56.668Z,17.5,,,0,,,23.4
2018-01-27T06:53:06.675Z,17.5,,,0,,,
2018-01-27T06:53:16.668Z,17.5,,,0,,,
2018-01-27T06:53:26.669Z,17.5,,,0,,,23.3
2018-01-27T06:53:36.668Z,17.5,,,0,,,
2018-01-27T06:53:46.668Z,17.5,,,0,,,
2018-01-27T06:53:56.668Z,17.5,,,0,,,
2018-01-27T06:54:06.674Z,17.5,,,0,,,
2018-01-27T06:54:16.670Z,17.5,,,0,,,
2018-01-27T06:54:26.674Z,17.5,,,0,,,
2018-01-27T06:54:36.668Z,17.5,,,0,,,
2018-01-27T06:54:46.668Z,17.5,,,0,,,
2018-01-27T06:54:56.913Z,17.5,,,0,,,
2018-01-27T06:55:06.677Z,17.5,,,0,,,
2018-01-27T06:55:16.669Z,17.5,,,0,,,
2018-01-27T06:55:26.669Z,17.5,,,0,,,
2018-01-27T06:55:36.668Z,17.5,,,0,,,
2018-01-27T06:55:46.669Z,17.5,,,0,,,
2018-01-27T06:56:01.718Z,17.5,,,0,,,
2018-01-27T06:56:06.669Z,17.5,,,0,,,
2018-01-27T06:56:16.669Z,17.5,,,0,,,
2018-01-27T06:56:26.669Z,17.5,,,0,,,
2018-01-27T06:56:36.668Z,17.5,,,0,,,
2018-01-27T06:56:46.669Z,17.5,,,0,,,
2018-01-27T06:56:56.668Z,17.5,,,0,,,
2018-01-27T06:57:11.689Z,17.5,,,0,,,
2018-01-27T06:57:16.668Z,17.5,,,0,,,
2018-01-27T06:57:26.669Z,17.5,,,0,,,
2018-01-27T06:57:36.669Z,17.5,,,0,,,
2018-01-27T06:57:46.670Z,17.5,,,0,,,
2018-01-27T06:57:56.669Z,17.5,,,0,,,23.1
2018-01-27T06:58:06.673Z,17.5,,,0,,,23.3
2018-01-27T06:58:16.669Z,17.5,,,0,,,
2018-01-27T06:58:26.669Z,17.5,,,0,,,
2018-01-27T06:58:36.669Z,17.5,,,0,,,
2018-01-27T06:58:46.859Z,17.5,,,0,,,
2018-01-27T06:58:56.670Z,17.5,,,0,,,
2018-01-27T06:59:06.670Z,17.5,,,0,,,
2018-01-27T06:59:16.905Z,17.5,,,0,,,23.1
2018-01-27T06:59:26.669Z,17.5,,,0,,,
2018-01-27T06:59:36.669Z,17.5,,,0,,,
2018-01-27T06:59:46.670Z,17.5,,,0,,,
2018-01-27T06:59:56.669Z,17.5,,,0,,,
2018-01-27T07:00:06.671Z,17.5,,,0,,,
2018-01-27T07:00:16.672Z,17.5,,,0,,,
2018-01-27T07:00:26.673Z,17.5,,,0,,,
2018-01-27T07:00:36.669Z,17.5,,,0,,,
2018-01-27T07:00:46.672Z,17.5,,,0,,,
2018-01-27T07:00:56.669Z,17.5,,,0,,,
2018-01-27T07:01:06.669Z,17.5,,,0,,,
2018-01-27T07:01:16.670Z,17.5,,,0,,,
2018-01-27T07:01:26.669Z,17.5,,,0,,,
2018-01-27T07:01:36.672Z,17.5,,,0,,,
2018-01-27T07:01:46.669Z,17.5,,,0,,,
2018-01-27T07:01:56.672Z,17.5,,,0,,,
2018-01-27T07:02:06.669Z,17.5,,,0,,,
2018-01-27T07:02:16.669Z,17.5,,,0,,,
2018-01-27T07:02:26.669Z,17.5,,,0,,,
2018-01-27T07:02:36.674Z,17.5,,,0,,,
2018-01-27T07:02:46.670Z,17.5,,,0,,,
2018-01-27T07:02:56.895Z,17.5,,,0,,,
2018-01-27T07:03:06.670Z,17.5,,,0,,,
2018-01-27T07:03:16.669Z,17.5,,,0,,,
2018-01-27T07:03:26.670Z,17.5,,,0,,,
2018-01-27T07:03:36.673Z,17.5,,,0,,,
2018-01-27T07:03:46.670Z,17.5,,,0,,,
2018-01-27T07:03:56.669Z,17.5,,,0,,,23
2018-01-27T07:04:06.673Z,17.5,,,0,,,23.1
2018-01-27T07:04:16.670Z,17.5,,,0,,,
2018-01-27T07:04:26.671Z,17.5,,,0,,,
2018-01-27T07:04:36.670Z,17.5,,,0,,,
2018-01-27T07:04:46.670Z,17.5,,,0,,,23
2018-01-27T07:04:56.670Z,17.5,,,0,,,
2018-01-27T07:05:06.672Z,17.5,,,0,,,23.1
2018-01-27T07:05:16.673Z,17.5,,,0,,,23
2018-01-27T07:05:26.676Z,17.5,,,0,,,
2018-01-27T07:05:36.670Z,17.5,,,0,,,
2018-01-27T07:05:46.671Z,17.5,,,0,,,
2018-01-27T07:05:56.670Z,17.5,,,0,,,
2018-01-27T07:06:06.669Z,17.5,,,0,,,
2018-01-27T07:06:16.670Z,17.5,,,0,,,
2018-01-27T07:06:26.670Z,17.5,,,0,,,
2018-01-27T07:06:36.670Z,17.5,,,0,,,
2018-01-27T07:06:46.670Z,17.5,,,0,,,
2018-01-27T07:06:56.895Z,17.5,,,0,,,
2018-01-27T07:07:06.670Z,17.5,,,0,,,
2018-01-27T07:07:16.671Z,17.5,,,0,,,
2018-01-27T07:07:26.671Z,17.5,,,0,,,
2018-01-27T07:07:36.670Z,17.5,,,0,,,
2018-01-27T07:07:46.670Z,17.5,,,0,,,
2018-01-27T07:07:56.670Z,17.5,,,0,,,
2018-01-27T07:08:06.670Z,17.5,,,0,,,
2018-01-27T07:08:16.671Z,17.5,,,0,,,
2018-01-27T07:08:26.816Z,17.5,,,0,,,
2018-01-27T07:08:36.670Z,17.5,,,0,,,
2018-01-27T07:08:46.670Z,17.5,5,0,0,0,0,23
2018-01-27T07:08:56.671Z,17.5,,,0,,,
2018-01-27T07:09:06.671Z,17.5,,,0,,,
2018-01-27T07:09:16.670Z,17.5,,,0,,,
2018-01-27T07:09:31.763Z,17.5,,,0,,,
2018-01-27T07:09:36.671Z,17.5,,,0,,,23
2018-01-27T07:09:46.671Z,17.5,,,0,,,
2018-01-27T07:09:56.670Z,17.5,,,0,,,23
2018-01-27T07:10:06.670Z,17.5,,,0,,,
2018-01-27T07:10:16.675Z,17.5,,,0,,,22.9
2018-01-27T07:10:26.681Z,17.5,,,0,,,23
2018-01-27T07:10:36.670Z,17.4,,,0,,,23
2018-01-27T07:10:46.670Z,17.5,,,0,,,22.9
2018-01-27T07:10:56.671Z,17.5,,,0,,,22.9
2018-01-27T07:11:06.673Z,17.5,,,0,,,23
2018-01-27T07:11:16.670Z,17.5,,,0,,,22.9
2018-01-27T07:11:26.670Z,17.5,,,0,,,
2018-01-27T07:11:36.677Z,17.5,,,0,,,
2018-01-27T07:11:46.670Z,17.5,,,0,,,
2018-01-27T07:11:56.670Z,17.5,,,0,,,
2018-01-27T07:12:06.673Z,17.5,,,0,,,
2018-01-27T07:12:16.675Z,17.4,,,0,,,
2018-01-27T07:12:26.671Z,17.5,,,0,,,
2018-01-27T07:12:36.670Z,17.5,,,0,,,
2018-01-27T07:12:46.671Z,17.5,,,0,,,
2018-01-27T07:12:56.671Z,17.5,,,0,,,
2018-01-27T07:13:06.671Z,17.5,,,0,,,
2018-01-27T07:13:16.670Z,17.4,,,0,,,
2018-01-27T07:13:26.671Z,17.5,,,0,,,
2018-01-27T07:13:36.671Z,17.5,,,0,,,
2018-01-27T07:13:46.673Z,17.4,,,0,,,
2018-01-27T07:13:56.671Z,17.5,,,0,,,
2018-01-27T07:14:06.671Z,17.5,,,0,,,
2018-01-27T07:14:16.675Z,17.5,,,0,,,
2018-01-27T07:14:26.671Z,17.4,,,0,,,
2018-01-27T07:14:36.671Z,17.5,,,0,,,
2018-01-27T07:14:46.671Z,17.5,,,0,,,
2018-01-27T07:14:56.671Z,17.4,,,0,,,
2018-01-27T07:15:06.671Z,17.4,,,0,,,
2018-01-27T07:15:16.671Z,17.4,,,0,,,
2018-01-27T07:15:26.672Z,17.5,,,0,,,
2018-01-27T07:15:36.671Z,17.4,,,0,,,
2018-01-27T07:15:46.675Z,17.4,,,0,,,
2018-01-27T07:15:56.671Z,17.4,,,0,,,
2018-01-27T07:16:06.671Z,17.4,,,0,,,
2018-01-27T07:16:16.672Z,17.4,,,0,,,22.8
2018-01-27T07:16:26.671Z,17.4,,,0,,,
2018-01-27T07:16:36.878Z,17.4,,,0,,,
2018-01-27T07:16:46.671Z,17.4,,,0,,,
2018-01-27T07:16:56.672Z,17.4,,,0,,,
2018-01-27T07:17:06.876Z,17.5,,,0,,,
2018-01-27T07:17:16.671Z,17.4,,,0,,,
2018-01-27T07:17:26.671Z,17.4,,,0,,,
2018-01-27T07:17:36.671Z,17.5,,,0,,,
2018-01-27T07:17:46.672Z,17.4,,,0,,,
2018-01-27T07:17:56.677Z,17.4,,,0,,,
2018-01-27T07:18:06.671Z,17.4,,,0,,,
2018-01-27T07:18:16.672Z,17.4,,,0,,,
2018-01-27T07:18:26.673Z,17.4,,,0,,,
2018-01-27T07:18:36.676Z,17.4,,,0,,,
2018-01-27T07:18:46.672Z,17.4,,,0,,,
2018-01-27T07:18:56.673Z,17.4,,,0,,,
2018-01-27T07:19:06.672Z,17.4,,,0,,,
2018-01-27T07:19:16.671Z,17.4,,,0,,,
2018-01-27T07:19:26.672Z,17.4,,,0,,,
2018-01-27T07:19:41.762Z,17.4,,,0,,,
2018-01-27T07:19:46.672Z,17.4,,,0,,,
2018-01-27T07:19:56.672Z,17.4,,,0,,,
2018-01-27T07:20:06.672Z,17.4,,,0,,,
2018-01-27T07:20:16.673Z,17.4,,,0,,,
2018-01-27T07:20:26.672Z,17.4,,,0,,,
2018-01-27T07:20:36.672Z,17.4,,,0,,,
2018-01-27T07:20:46.672Z,17.4,,,0,,,
2018-01-27T07:20:56.674Z,17.4,,,0,,,
2018-01-27T07:21:06.671Z,17.4,,,0,,,
2018-01-27T07:21:16.674Z,17.4,,,0,,,
2018-01-27T07:21:26.674Z,17.4,,,0,,,
2018-01-27T07:21:36.674Z,17.4,,,0,,,
2018-01-27T07:21:46.677Z,17.4,,,0,,,22.7
2018-01-27T07:21:56.672Z,17.4,,,0,,,22.8
2018-01-27T07:22:06.673Z,17.4,,,0,,,
2018-01-27T07:22:16.676Z,17.4,,,0,,,22.7
2018-01-27T07:22:26.869Z,17.4,,,0,,,
2018-01-27T07:22:36.675Z,17.4,,,0,,,
2018-01-27T07:22:46.676Z,17.4,,,0,,,
2018-01-27T07:22:56.675Z,17.4,,,0,,,
2018-01-27T07:23:06.675Z,17.4,,,0,,,
2018-01-27T07:23:16.672Z,17.4,,,0,,,
2018-01-27T07:23:26.672Z,17.4,,,0,,,
2018-01-27T07:23:36.672Z,17.4,,,0,,,
2018-01-27T07:23:46.675Z,17.4,,,0,,,
2018-01-27T07:23:56.672Z,17.4,,,0,,,
2018-01-27T07:24:06.673Z,17.4,,,0,,,
2018-01-27T07:24:16.672Z,17.4,,,0,,,
2018-01-27T07:24:26.672Z,17.4,,,0,,,
2018-01-27T07:24:36.674Z,17.4,,,0,,,
2018-01-27T07:24:46.672Z,17.4,,,0,,,
2018-01-27T07:24:56.672Z,17.4,,,0,,,
2018-01-27T07:25:06.672Z,17.4,,,0,,,
2018-01-27T07:25:16.673Z,17.4,,,0,,,
2018-01-27T07:25:26.672Z,17.4,,,0,,,
2018-01-27T07:25:36.672Z,17.4,,,0,,,
2018-01-27T07:25:46.672Z,17.4,,,0,,,
2018-01-27T07:25:56.672Z,17.4,,,0,,,
2018-01-27T07:26:06.676Z,17.4,,,0,,,
2018-01-27T07:26:16.672Z,17.4,,,0,,,
2018-01-27T07:26:26.695Z,18.8,0,0,54,0,,22
2018-01-27T07:26:36.672Z,22.4,,,0,,,22.7
2018-01-27T07:26:46.674Z,22.4,,,0,,,
2018-01-27T07:26:56.672Z,22.4,,,0,,,
2018-01-27T07:27:06.673Z,22.4,,,0,,,
2018-01-27T07:27:16.673Z,22.2,,,0,,,
2018-01-27T07:27:26.673Z,22.2,,,0,,,
2018-01-27T07:27:36.674Z,22.1,5,,0,,,
2018-01-27T07:27:46.678Z,22.1,,,0,,,22.5
2018-01-27T07:27:56.672Z,22,,,0,,,
2018-01-27T07:28:06.673Z,22,,,0,,,
2018-01-27T07:28:16.672Z,22,,,0,,,
2018-01-27T07:28:26.674Z,21.9,,,0,,,
2018-01-27T07:28:36.673Z,21.9,,,0,,,
2018-01-27T07:28:46.672Z,21.7,,,0,,,
2018-01-27T07:28:56.673Z,21.7,,,0,,,
2018-01-27T07:29:06.673Z,21.7,,,0,,,
2018-01-27T07:29:16.673Z,21.6,,,0,,,
2018-01-27T07:29:26.673Z,21.6,,,0,,,
2018-01-27T07:29:36.673Z,21.5,,,0,,,
2018-01-27T07:29:46.672Z,21.5,,,0,,,
2018-01-27T07:29:56.674Z,21.5,,,0,,,22.4
2018-01-27T07:30:16.673Z,21.3,,,0,,,
2018-01-27T07:30:26.674Z,21.3,,,0,,,
2018-01-27T07:30:36.673Z,21.2,,,0,,,
2018-01-27T07:30:46.673Z,21.2,,,0,,,
2018-01-27T07:30:56.673Z,21.2,,,0,,,
2018-01-27T07:31:06.673Z,21.2,,,0,,,
2018-01-27T07:31:16.673Z,21.1,,,0,,,
