Time,PrimTSet,PrimT,HwTOutlet,ActPow,HwActive,ChActive,HwTSet
2017-11-13T07:12:06.567Z,62,59.3,30.2,0,0,2,54
2017-11-13T07:12:16.591Z,,58.8,30.3,,,,54
2017-11-13T07:12:26.574Z,,58.6,30.3,,,,54
2017-11-13T07:12:36.569Z,,,30.3,,,,54
2017-11-13T07:12:46.615Z,,,30.4,,,,54
2017-11-13T07:12:56.673Z,,58.7,30.4,,,,54
2017-11-13T07:13:06.600Z,,,30.6,,,,54
2017-11-13T07:13:16.607Z,,58.8,30.6,,,,54
2017-11-13T07:13:26.588Z,,,30.6,,,,54
2017-11-13T07:13:36.629Z,,58.7,30.7,,,,54
2017-11-13T07:13:46.652Z,,58.4,30.7,,,,54
2017-11-13T07:13:56.617Z,,58,30.7,,,,54
2017-11-13T07:14:06.626Z,,57.8,30.8,,,,54
2017-11-13T07:14:16.660Z,,57.6,30.8,,,,54
2017-11-13T07:14:26.619Z,,57.2,30.8,,,,54
2017-11-13T07:14:36.616Z,,56.9,30.8,,,,54
2017-11-13T07:14:46.633Z,,56.6,30.9,,,,54
2017-11-13T07:14:56.722Z,,56.3,30.9,,,,54
2017-11-13T07:15:06.641Z,,56.1,30.9,,,,54
2017-11-13T07:15:16.648Z,,56.3,31,45,0,2,54
2017-11-13T07:15:26.622Z,,62.1,31,32,,,54
2017-11-13T07:15:36.610Z,,63.1,31,30,,,54
2017-11-13T07:15:46.604Z,,63.2,31,,,,54
2017-11-13T07:15:56.687Z,,63.3,31.2,29,,,54
2017-11-13T07:16:06.634Z,,63.4,31.2,,,,54
2017-11-13T07:16:16.603Z,,,31.2,,,,54
2017-11-13T07:16:26.592Z,,63.3,31.2,30,,,54
2017-11-13T07:16:36.615Z,,63.2,31.3,,,,54
2017-11-13T07:16:46.583Z,,62.9,31.3,29,,,54
2017-11-13T07:16:56.707Z,,,31.3,30,,,54
2017-11-13T07:17:06.549Z,,63.1,31.3,29,,,54
2017-11-13T07:17:16.554Z,,63.2,31.4,,,,54
2017-11-13T07:17:26.593Z,,63.4,31.4,,,,54
2017-11-13T07:17:36.648Z,,63.6,31.4,30,,,54
2017-11-13T07:17:46.546Z,,63.9,31.4,29,,,54
2017-11-13T07:17:56.710Z,,64,31.4,30,,,54
2017-11-13T07:18:06.561Z,,64.2,31.5,29,,,54
2017-11-13T07:18:16.569Z,,64.6,31.5,,,,54
2017-11-13T07:18:26.599Z,,65.1,31.5,30,,,54
2017-11-13T07:18:36.619Z,,65.3,31.5,29,,,54
2017-11-13T07:18:46.589Z,,65.5,31.6,30,,,54
2017-11-13T07:19:01.714Z,,65.8,31.6,,,,54
2017-11-13T07:19:06.650Z,,65.9,31.6,29,,,54
2017-11-13T07:19:16.579Z,,62.7,31.6,0,0,2,54
2017-11-13T07:19:26.560Z,,60.4,31.8,,,,54
2017-11-13T07:19:36.547Z,,58.9,31.8,,,,54
2017-11-13T07:19:46.580Z,,58.4,31.8,,,,54
2017-11-13T07:19:56.628Z,,58.1,31.8,,,,54
2017-11-13T07:20:06.550Z,,58,31.9,,,,54
2017-11-13T07:20:16.773Z,,,31.9,,,,54
2017-11-13T07:20:26.670Z,,58.1,31.9,,,,54
2017-11-13T07:20:36.561Z,,,31.9,,,,54
2017-11-13T07:20:46.557Z,,58.2,31.9,,,,54
2017-11-13T07:20:56.692Z,,58.3,32,,,,54
2017-11-13T07:21:06.590Z,,58.2,32,,,,54
2017-11-13T07:21:16.562Z,,57.9,32,,,,54
2017-11-13T07:21:26.551Z,,57.7,32,,,,54
2017-11-13T07:21:36.548Z,,57.3,32,,,,54
2017-11-13T07:21:46.603Z,,57.1,32.1,,,,54
2017-11-13T07:21:56.693Z,,56.9,32.1,,,,54
2017-11-13T07:22:06.548Z,,56.6,32.1,,,,54
2017-11-13T07:22:16.568Z,,56.4,32.1,,,,54
2017-11-13T07:22:26.549Z,,56.1,32.1,,,,54
2017-11-13T07:22:36.550Z,,56.3,32.1,45,0,2,54
2017-11-13T07:22:46.649Z,,62.2,32.1,33,,,54
2017-11-13T07:22:56.710Z,,63.1,32.1,29,,,54
2017-11-13T07:23:06.577Z,,63.2,32.2,30,,,54
2017-11-13T07:23:16.824Z,,63.4,32.2,29,,,54
2017-11-13T07:23:26.594Z,,63.3,32.2,,,,54
2017-11-13T07:23:36.555Z,,,32.2,30,,,54
2017-11-13T07:23:46.550Z,,,32.2,29,,,54
2017-11-13T07:23:56.638Z,,63.2,32.2,30,,,54
2017-11-13T07:24:06.566Z,,63.1,32.2,,,,54
2017-11-13T07:24:16.548Z,,62.9,32.2,29,,,54
2017-11-13T07:24:26.549Z,,63.1,32.2,30,,,54
2017-11-13T07:24:36.567Z,,63.3,32.3,29,,,54
2017-11-13T07:24:46.600Z,,63.6,32.3,,,,54
2017-11-13T07:24:56.639Z,,63.9,32.3,30,,,54
2017-11-13T07:25:06.549Z,,64,32.3,29,,,54
2017-11-13T07:25:16.559Z,,64.1,32.3,30,,,54
2017-11-13T07:25:26.563Z,,64.4,32.3,,,,54
2017-11-13T07:25:36.548Z,,64.6,32.3,,,,54
2017-11-13T07:25:46.548Z,,65.1,32.4,,,,54
2017-11-13T07:25:56.629Z,,65.3,32.4,,,,54
2017-11-13T07:26:06.577Z,,65.5,32.4,29,,,54
2017-11-13T07:26:16.603Z,,65.8,32.4,30,,,54
2017-11-13T07:26:26.549Z,,65.9,32.4,,,,54
2017-11-13T07:26:36.582Z,,63.9,32.4,0,0,2,54
2017-11-13T07:26:46.651Z,,60.6,32.4,,,,54
2017-11-13T07:26:56.711Z,,58.9,32.5,,,,54
2017-11-13T07:27:06.576Z,,58.4,32.5,,,,54
2017-11-13T07:27:16.576Z,,58.1,32.5,,,,54
2017-11-13T07:27:26.548Z,,58,32.5,,,,54
2017-11-13T07:27:36.618Z,,57.9,32.5,,,,54
2017-11-13T07:27:46.559Z,,58,32.5,,,,54
2017-11-13T07:27:56.630Z,,,32.6,,,,54
2017-11-13T07:28:06.613Z,,58.1,32.6,,,,54
2017-11-13T07:28:16.561Z,,58.2,32.6,,,,54
2017-11-13T07:28:26.550Z,,58.1,32.6,,,,54
2017-11-13T07:28:36.804Z,,57.8,32.6,,,,54
2017-11-13T07:28:46.558Z,,57.4,32.6,,,,54
2017-11-13T07:28:56.639Z,,57.1,32.6,,,,54
2017-11-13T07:29:06.578Z,,56.9,32.6,,,,54
2017-11-13T07:29:16.582Z,,56.7,32.6,,,,54
2017-11-13T07:29:26.585Z,,56.6,32.6,,,,54
2017-11-13T07:29:36.567Z,,56.3,32.7,,,,54
2017-11-13T07:29:46.558Z,,56.1,32.7,,,,54
2017-11-13T07:29:56.645Z,,56.4,32.7,45,0,2,54
2017-11-13T07:30:06.559Z,,62.1,32.7,33,,,54
2017-11-13T07:30:16.554Z,,63.1,32.7,30,,,54
2017-11-13T07:30:26.602Z,,63.3,32.7,,,,54
2017-11-13T07:30:36.564Z,,63.4,32.7,29,,,54
2017-11-13T07:30:46.551Z,,,32.7,30,,,54
2017-11-13T07:30:56.762Z,,,32.7,,,,54
2017-11-13T07:31:06.785Z,,63.3,32.7,,,,54
2017-11-13T07:31:16.551Z,,,32.7,29,,,54
2017-11-13T07:31:26.628Z,,63.2,32.7,30,,,54
2017-11-13T07:31:36.557Z,,63.1,32.7,29,,,54
2017-11-13T07:31:46.550Z,,63.2,32.7,,,,54
2017-11-13T07:31:56.687Z,,63.4,32.8,30,,,54
2017-11-13T07:32:06.628Z,,63.6,32.8,29,,,54
2017-11-13T07:32:16.565Z,,64,32.8,29,,,54
2017-11-13T07:32:26.578Z,,64.2,32.8,30,,,54
2017-11-13T07:32:36.569Z,,64.4,32.8,29,,,54
2017-11-13T07:32:46.572Z,,64.6,32.8,30,,,54
2017-11-13T07:32:56.632Z,,64.7,32.9,,,,54
2017-11-13T07:33:06.630Z,,65.1,32.9,29,,,54
2017-11-13T07:33:16.605Z,,65.3,32.9,30,,,54
2017-11-13T07:33:26.565Z,,65.6,32.9,29,,,54
2017-11-13T07:33:36.651Z,,65.9,32.9,30,,,54
2017-11-13T07:33:46.586Z,,63.4,32.9,0,0,2,54
2017-11-13T07:33:56.714Z,,60.7,33.1,,,,54
2017-11-13T07:34:06.579Z,,58.9,33.1,,,,54
2017-11-13T07:34:16.587Z,,58.4,33.1,,,,54
2017-11-13T07:34:36.615Z,,58,33.1,,,,54
2017-11-13T07:34:36.691Z,,57.9,33.1,,,,54
2017-11-13T07:34:46.568Z,,57.8,33.1,,,,54
2017-11-13T07:35:01.733Z,,,33.1,,,,54
2017-11-13T07:35:06.581Z,,57.9,33.1,,,,54
2017-11-13T07:35:16.595Z,,58,33.2,,,,54
2017-11-13T07:35:26.566Z,,,33.2,,,,54
2017-11-13T07:35:36.557Z,,,33.2,,,,54
2017-11-13T07:35:46.578Z,,57.8,33.2,,,,54
2017-11-13T07:35:56.588Z,,57.3,33.3,,,,54
2017-11-13T07:36:06.576Z,,56.9,33.3,,,,54
2017-11-13T07:36:16.575Z,,56.7,33.3,,,,54
2017-11-13T07:36:26.585Z,,56.5,33.3,,,,54
2017-11-13T07:36:36.593Z,,56.4,33.3,,,,54
2017-11-13T07:36:46.823Z,,56.2,33.3,,,,54
2017-11-13T07:36:56.597Z,,55.9,33.3,,,,54
2017-11-13T07:37:06.555Z,,58.2,33.3,42,0,2,54
2017-11-13T07:37:16.561Z,,62.7,33.3,30,,,54
2017-11-13T07:37:26.635Z,,63.3,33.3,,,,54
2017-11-13T07:37:36.578Z,,63.4,33.4,29,,,54
2017-11-13T07:37:46.582Z,,63.5,33.4,,,,54
2017-11-13T07:37:56.574Z,,63.4,33.3,29,,,54
2017-11-13T07:38:06.569Z,,,33.4,,,,54
2017-11-13T07:38:16.567Z,,63.3,33.4,30,,,54
2017-11-13T07:38:26.591Z,,63.2,33.4,29,,,54
2017-11-13T07:38:36.793Z,,,33.4,,,,54
2017-11-13T07:38:46.570Z,,63.1,33.4,,,,54
2017-11-13T07:38:56.632Z,,63.3,33.4,,,,54
2017-11-13T07:39:06.551Z,,63.6,33.4,30,,,54
2017-11-13T07:39:16.579Z,,64,33.5,29,,,54
2017-11-13T07:39:26.574Z,,64.1,33.5,30,,,54
2017-11-13T07:39:36.678Z,,64.4,33.5,,,,54
2017-11-13T07:39:46.637Z,,64.7,33.5,29,,,54
2017-11-13T07:39:56.606Z,,64.8,33.6,,,,54
2017-11-13T07:40:06.571Z,,65.1,33.6,29,,,54
2017-11-13T07:40:16.604Z,,65.3,33.6,,,,54
2017-11-13T07:40:26.652Z,,65.8,33.6,,,,54
2017-11-13T07:40:36.572Z,,66,33.6,0,0,2,54
2017-11-13T07:40:46.621Z,,61.8,33.6,,,,54
2017-11-13T07:40:56.618Z,,59.6,33.6,,,,54
2017-11-13T07:41:06.632Z,,58.6,33.7,,,,54
2017-11-13T07:41:16.624Z,,58.1,33.7,,,,54
2017-11-13T07:41:27.350Z,,57.8,33.7,,,,54
2017-11-13T07:41:36.620Z,,57.7,33.7,,,,54
2017-11-13T07:41:46.590Z,,,33.7,,,,54
2017-11-13T07:41:56.625Z,,,33.7,,,,54
2017-11-13T07:42:06.563Z,,,33.7,,,,54
2017-11-13T07:42:16.566Z,,57.8,33.7,,,,54
2017-11-13T07:42:26.554Z,,57.9,33.7,,,,54
2017-11-13T07:42:36.555Z,,57.8,33.7,,,,54
2017-11-13T07:42:46.569Z,,57.4,33.7,,,,54
2017-11-13T07:42:56.599Z,,56.9,33.7,,,,54
2017-11-13T07:43:06.615Z,,56.7,33.7,,,,54
2017-11-13T07:43:16.592Z,,56.4,33.7,,,,54
2017-11-13T07:43:26.594Z,,56.2,33.7,,,,54
2017-11-13T07:43:36.572Z,,56.1,33.7,,,,54
2017-11-13T07:43:46.584Z,,55.9,33.7,,,,54
2017-11-13T07:43:56.575Z,,60.1,33.7,39,0,2,54
2017-11-13T07:44:06.644Z,,63.3,33.6,30,,,54
2017-11-13T07:44:16.612Z,,63.5,33.6,,,,54
2017-11-13T07:44:26.620Z,,63.6,33.6,29,,,54
2017-11-13T07:44:36.578Z,,,33.6,30,,,54
2017-11-13T07:44:46.622Z,,,33.6,,,,54
2017-11-13T07:44:56.613Z,,,33.6,29,,,54
2017-11-13T07:45:06.593Z,,63.5,33.6,,,,54
2017-11-13T07:45:16.578Z,,63.4,33.6,30,,,54
2017-11-13T07:45:26.588Z,,63.3,33.6,29,,,54
2017-11-13T07:45:36.572Z,,,33.6,30,,,54
2017-11-13T07:45:46.615Z,,63.4,33.6,,,,54
2017-11-13T07:45:56.559Z,,63.8,33.6,29,,,54
2017-11-13T07:46:11.628Z,,64.2,33.6,29,,,54
2017-11-13T07:46:16.565Z,,64.5,33.6,,,,54
2017-11-13T07:46:26.556Z,,64.6,33.6,30,,,54
2017-11-13T07:46:36.551Z,,64.7,33.6,,,,54
2017-11-13T07:46:46.590Z,,64.9,33.6,29,,,54
2017-11-13T07:46:56.554Z,,65.3,33.6,30,,,54
2017-11-13T07:47:06.592Z,,65.5,33.6,29,,,54
2017-11-13T07:47:16.585Z,,65.6,33.6,30,,,54
2017-11-13T07:47:26.563Z,,65.6,33.6,0,0,2,54
2017-11-13T07:47:36.563Z,,60.8,33.6,,,,54
2017-11-13T07:47:46.568Z,,59.3,33.6,,,,54
2017-11-13T07:47:56.552Z,,58.4,33.6,,,,54
2017-11-13T07:48:06.576Z,,58,33.6,,,,54
2017-11-13T07:48:16.580Z,,57.8,33.6,,,,54
2017-11-13T07:48:26.554Z,,57.7,33.6,,,,54
2017-11-13T07:48:36.623Z,,,33.6,,,,54
2017-11-13T07:48:46.609Z,,57.8,33.6,,,,54
2017-11-13T07:48:56.597Z,,57.9,33.6,,,,54
2017-11-13T07:49:06.584Z,,,33.6,,,,54
2017-11-13T07:49:16.636Z,,,33.6,,,,54
2017-11-13T07:49:26.674Z,,57.7,33.6,,,,54
2017-11-13T07:49:36.636Z,,57.3,33.6,,,,54
2017-11-13T07:49:46.606Z,,56.9,33.6,,,,54
2017-11-13T07:49:56.611Z,,56.6,33.6,,,,54
2017-11-13T07:50:06.598Z,,56.4,33.6,,,,54
2017-11-13T07:50:16.607Z,,56.2,33.6,,,,54
2017-11-13T07:50:26.602Z,,56,33.6,,,,54
2017-11-13T07:50:36.653Z,0,57.2,45,0,0,0,54
2017-11-13T07:50:46.614Z,,61.1,31.8,,0,0,54
2017-11-13T07:51:01.682Z,,59.6,31.8,,,,54
2017-11-13T07:51:06.671Z,,59.4,31.8,,,,54
2017-11-13T07:51:16.634Z,,59.3,31.9,,,,54
2017-11-13T07:51:26.552Z,,59.1,32,,,,54
2017-11-13T07:51:36.602Z,62,58.9,32.1,,0,2,54
2017-11-13T07:51:46.647Z,,59.5,32.1,41,0,2,54
2017-11-13T07:51:56.666Z,,63.5,32.2,30,,,54
2017-11-13T07:52:06.607Z,,63.8,32.3,29,,,54
2017-11-13T07:52:16.554Z,,,32.3,30,,,54
2017-11-13T07:52:26.563Z,,,32.3,29,,,54
2017-11-13T07:52:36.578Z,,63.4,32.4,30,,,54
2017-11-13T07:52:46.602Z,,63.2,32.4,29,,,54
2017-11-13T07:52:56.631Z,,62.9,32.5,30,,,54
2017-11-13T07:53:06.553Z,,62.7,32.5,,,,54
2017-11-13T07:53:16.553Z,,62.5,32.6,,,,54
2017-11-13T07:53:26.558Z,,62.2,32.6,29,,,54
2017-11-13T07:53:36.553Z,,62.4,32.6,,,,54
2017-11-13T07:53:46.557Z,,62.7,32.6,30,,,54
2017-11-13T07:53:56.563Z,,63.2,32.6,29,,,54
2017-11-13T07:54:06.552Z,,63.5,32.7,,,,54
2017-11-13T07:54:16.565Z,,63.9,32.7,30,,,54
2017-11-13T07:54:26.555Z,,64.2,32.7,29,,,54
2017-11-13T07:54:36.561Z,,64.5,32.7,,,,54
2017-11-13T07:54:46.554Z,,64.7,32.7,,,,54
2017-11-13T07:54:56.552Z,,64.9,32.7,30,,,54
2017-11-13T07:55:06.580Z,,65.3,32.8,30,,,54
2017-11-13T07:55:16.560Z,,65.5,32.8,29,,,54
2017-11-13T07:55:26.552Z,,65.8,32.8,30,,,54
2017-11-13T07:55:36.557Z,,65.4,32.8,0,0,2,54
2017-11-13T07:55:46.554Z,,60.9,32.8,,,,54
2017-11-13T07:55:56.566Z,,59.3,32.8,,,,54
2017-11-13T07:56:06.557Z,,58.3,32.8,,,,54
2017-11-13T07:56:16.556Z,,57.8,32.9,,,,54
2017-11-13T07:56:26.593Z,,57.6,32.9,,,,54
2017-11-13T07:56:36.644Z,,57.4,32.9,,,,54
2017-11-13T07:56:46.640Z,,,32.9,,,,54
2017-11-13T07:56:56.626Z,,57.6,32.9,,,,54
2017-11-13T07:57:06.566Z,,57.7,32.9,,,,54
2017-11-13T07:57:16.583Z,,57.8,32.9,,,,54
2017-11-13T07:57:26.553Z,,,32.9,,,,54
2017-11-13T07:57:36.561Z,,57.6,32.9,,,,54
2017-11-13T07:57:46.558Z,,57.1,32.9,,,,54
2017-11-13T07:57:56.577Z,,56.7,32.9,,,,54
2017-11-13T07:58:06.561Z,,56.4,33.1,,,,54
2017-11-13T07:58:16.554Z,,56.2,33.1,,,,54
2017-11-13T07:58:26.555Z,,56,33.1,,,,54
2017-11-13T07:58:36.743Z,,58,33.1,42,0,2,54
2017-11-13T07:58:46.555Z,,62.7,33.1,31,,,54
2017-11-13T07:58:56.563Z,,63.4,33.1,29,,,54
2017-11-13T07:59:06.573Z,,63.6,33.1,30,,,54
2017-11-13T07:59:16.556Z,,,33.1,,,,54
2017-11-13T07:59:26.638Z,,,33.1,,,,54
2017-11-13T07:59:36.652Z,,63.5,33.1,29,,,54
2017-11-13T07:59:46.565Z,,63.4,33.1,30,,,54
2017-11-13T07:59:56.554Z,,63.3,33.1,29,,,54
2017-11-13T08:00:06.582Z,,63.2,33.1,30,,,54
2017-11-13T08:00:16.593Z,,63.1,33.1,,,,54
2017-11-13T08:00:26.554Z,,63.3,33.1,,,,54
2017-11-13T08:00:36.554Z,,63.6,33.1,29,,,54
2017-11-13T08:00:46.555Z,,64,33.2,30,,,54
2017-11-13T08:00:56.569Z,,64.4,33.2,29,,,54
2017-11-13T08:01:06.573Z,,64.6,33.2,30,,,54
2017-11-13T08:01:16.641Z,,64.8,33.2,29,,,54
2017-11-13T08:01:26.707Z,,65.1,33.2,29,,,54
2017-11-13T08:01:36.617Z,,65.2,33.2,30,,,54
2017-11-13T08:01:46.601Z,,65.5,33.2,29,,,54
2017-11-13T08:01:56.603Z,,65.9,33.2,,,,54
2017-11-13T08:02:06.658Z,,63.6,33.2,0,0,2,54
2017-11-13T08:02:16.624Z,,60.6,33.3,,,,54
2017-11-13T08:02:26.656Z,,58.9,33.3,,,,54
2017-11-13T08:02:36.605Z,,58.3,33.3,,,,54
2017-11-13T08:02:46.816Z,,58,33.3,,,,54
2017-11-13T08:02:56.637Z,,57.8,33.3,,,,54
2017-11-13T08:03:06.675Z,,,33.3,,,,54
2017-11-13T08:03:16.683Z,,,33.3,,,,54
2017-11-13T08:03:26.620Z,,,33.3,,,,54
2017-11-13T08:03:36.613Z,,57.9,33.4,,,,54
2017-11-13T08:03:46.698Z,,58,33.4,,,,54
2017-11-13T08:03:56.702Z,,57.9,33.4,,,,54
2017-11-13T08:04:06.683Z,,57.6,33.4,,,,54
2017-11-13T08:04:16.627Z,,57.2,33.4,,,,54
2017-11-13T08:04:31.684Z,,56.8,33.4,,,,54
2017-11-13T08:04:36.648Z,,,33.4,,,,54
2017-11-13T08:04:46.672Z,,56.3,33.4,,,,54
2017-11-13T08:04:56.672Z,,56.1,33.4,,,,54
2017-11-13T08:05:06.676Z,,55.9,33.4,,,,54
2017-11-13T08:05:16.583Z,,59.8,33.4,39,0,2,54
2017-11-13T08:05:26.649Z,,63.2,33.4,30,,,54
2017-11-13T08:05:36.656Z,,63.5,33.4,,,,54
2017-11-13T08:05:46.611Z,,63.6,33.5,29,,,54
2017-11-13T08:05:56.822Z,,,33.5,30,,,54
2017-11-13T08:06:06.629Z,,,33.4,29,,,54
2017-11-13T08:06:16.739Z,,63.5,33.5,,,,54
2017-11-13T08:06:26.669Z,,63.4,33.5,30,,,54
2017-11-13T08:06:36.650Z,,63.3,33.5,29,,,54
2017-11-13T08:06:46.607Z,,,33.5,30,,,54
2017-11-13T08:07:01.627Z,,,33.5,29,,,54
2017-11-13T08:07:06.565Z,,63.5,33.5,,,,54
2017-11-13T08:07:16.569Z,,63.8,33.5,,,,54
2017-11-13T08:07:26.628Z,,64.2,33.5,30,,,54
2017-11-13T08:07:36.574Z,,64.6,33.5,29,,,54
2017-11-13T08:07:46.555Z,,64.8,33.5,,,,54
2017-11-13T08:07:56.555Z,,65.1,33.5,,,,54
2017-11-13T08:08:06.567Z,,65.2,33.5,30,,,54
2017-11-13T08:08:16.556Z,,65.4,33.5,29,,,54
2017-11-13T08:08:26.560Z,,65.8,33.5,30,,,54
2017-11-13T08:08:36.559Z,,65.5,33.5,0,0,2,54
2017-11-13T08:08:46.572Z,,60.9,33.5,,,,54
2017-11-13T08:08:56.556Z,,59.4,33.5,,,,54
2017-11-13T08:09:06.555Z,,58.5,33.5,,,,54
2017-11-13T08:09:16.557Z,,58.1,33.6,,,,54
2017-11-13T08:09:26.562Z,,57.9,33.6,,,,54
2017-11-13T08:09:36.555Z,,57.8,33.5,,,,54
2017-11-13T08:09:46.557Z,,,33.6,,,,54
2017-11-13T08:09:56.555Z,,57.9,33.6,,,,54
2017-11-13T08:10:06.634Z,,58,33.6,,,,54
2017-11-13T08:10:16.591Z,,,33.6,,,,54
2017-11-13T08:10:26.555Z,,,33.7,,,,54
2017-11-13T08:10:36.566Z,,57.8,33.7,,,,54
2017-11-13T08:10:46.556Z,,57.4,33.7,,,,54
2017-11-13T08:10:56.561Z,,57,33.7,,,,54
2017-11-13T08:11:06.555Z,,56.7,33.7,,,,54
2017-11-13T08:11:16.557Z,,56.4,33.7,,,,54
2017-11-13T08:11:26.555Z,,56.3,33.7,,,,54
2017-11-13T08:11:36.563Z,,56.1,33.7,,,,54
2017-11-13T08:11:46.561Z,,55.9,33.7,,,,54
2017-11-13T08:11:56.582Z,,60.2,33.7,38,0,2,54
2017-11-13T08:12:06.580Z,,63.3,33.7,29,0,2,54
2017-11-13T08:12:16.556Z,,63.6,33.7,,,,54
2017-11-13T08:12:26.564Z,,63.8,33.7,30,,,54
2017-11-13T08:12:36.561Z,,63.9,33.7,,,,54
2017-11-13T08:12:46.556Z,,63.8,33.7,,,,54
2017-11-13T08:12:56.557Z,,63.6,33.7,,,,54
2017-11-13T08:13:06.560Z,,63.5,33.7,29,,,54
2017-11-13T08:13:16.556Z,,,33.7,,,,54
2017-11-13T08:13:26.556Z,,63.4,33.7,,,,54
2017-11-13T08:13:36.560Z,,,33.7,30,,,54
2017-11-13T08:13:46.556Z,,63.6,33.7,,,,54
2017-11-13T08:13:56.556Z,,64,33.7,29,,,54
2017-11-13T08:14:06.563Z,,64.6,33.7,30,,,54
2017-11-13T08:14:16.572Z,,64.9,33.7,29,,,54
2017-11-13T08:14:26.564Z,,65.2,33.7,30,,,54
2017-11-13T08:14:36.611Z,,65.4,33.7,,,,54
2017-11-13T08:14:46.556Z,,65.6,33.7,29,,,54
2017-11-13T08:14:56.556Z,,65.9,33.7,30,,,54
2017-11-13T08:15:06.558Z,,62.8,33.7,0,0,2,54
2017-11-13T08:15:16.557Z,,59.9,33.7,,,,54
2017-11-13T08:15:26.556Z,,58.8,33.7,,,,54
2017-11-13T08:15:36.557Z,,58.2,33.7,,,,54
2017-11-13T08:15:46.556Z,,57.9,33.7,,,,54
2017-11-13T08:15:56.557Z,,57.8,33.7,,,,54
2017-11-13T08:16:06.557Z,,57.7,33.7,,,,54
2017-11-13T08:16:16.584Z,,57.8,33.7,,,,54
2017-11-13T08:16:26.568Z,,,33.8,,,,54
2017-11-13T08:16:36.591Z,,57.9,33.8,,,,54
2017-11-13T08:16:46.609Z,,58,33.8,,,,54
2017-11-13T08:16:56.586Z,,,33.8,,,,54
2017-11-13T08:17:06.622Z,,57.7,33.7,,,,54
2017-11-13T08:17:16.618Z,,57.3,33.8,,,,54
2017-11-13T08:17:26.603Z,,56.9,33.8,,,,54
2017-11-13T08:17:36.644Z,,56.6,33.8,,,,54
2017-11-13T08:17:46.653Z,,56.3,33.8,,,,54
2017-11-13T08:17:56.626Z,,56.2,33.8,,,,54
2017-11-13T08:18:06.593Z,,56,33.8,,,,54
2017-11-13T08:18:16.655Z,,56.1,33.8,45,0,2,54
2017-11-13T08:18:26.615Z,,62.1,33.8,34,,,54
2017-11-13T08:18:36.613Z,,63.6,33.8,29,,,54
2017-11-13T08:18:46.912Z,,64,33.8,30,,,54
2017-11-13T08:18:56.624Z,,64.1,,29,,,
2017-11-13T08:19:06.621Z,,,33.7,30,,,54
2017-11-13T08:19:16.633Z,,,33.8,29,,,54
2017-11-13T08:19:26.644Z,,64,33.8,30,,,54
2017-11-13T08:19:36.638Z,,63.8,33.8,30,,,54
2017-11-13T08:19:46.754Z,,63.9,33.8,29,,,54
2017-11-13T08:19:56.624Z,,63.8,33.8,,,,54
2017-11-13T08:20:06.727Z,,,33.8,30,,,54
2017-11-13T08:20:16.706Z,,63.9,33.8,,,,54
2017-11-13T08:20:26.748Z,,64.2,33.8,29,,,54
2017-11-13T08:20:36.596Z,,64.8,33.8,30,,,54
2017-11-13T08:20:46.599Z,,65.1,33.8,,,,54
2017-11-13T08:20:56.834Z,,65.3,33.8,,,,54
2017-11-13T08:21:06.625Z,,65.6,33.8,,,,54
2017-11-13T08:21:16.619Z,,65.9,33.8,29,,,54
2017-11-13T08:21:26.611Z,,63.4,33.8,0,0,2,54
2017-11-13T08:21:36.600Z,,60.2,33.8,,,,54
2017-11-13T08:21:46.625Z,,58.8,33.8,,,,54
2017-11-13T08:21:56.610Z,,58.2,33.8,,,,54
2017-11-13T08:22:06.624Z,,57.9,33.8,,,,54
2017-11-13T08:22:16.612Z,,57.8,33.8,,,,54
2017-11-13T08:22:26.666Z,,,33.8,,,,54
2017-11-13T08:22:36.640Z,,,33.8,,,,54
2017-11-13T08:22:46.644Z,,57.9,33.8,,,,54
2017-11-13T08:22:56.613Z,,,33.8,,,,54
2017-11-13T08:23:06.623Z,,58,33.8,,,,54
2017-11-13T08:23:16.638Z,,,33.8,,,,54
2017-11-13T08:23:26.630Z,,57.9,33.8,,,,54
2017-11-13T08:23:36.609Z,,57.4,33.9,,,,54
2017-11-13T08:23:46.643Z,,57,33.8,,,,54
2017-11-13T08:23:56.654Z,,56.7,,,,,
2017-11-13T08:24:06.628Z,,56.4,33.8,,,,54
2017-11-13T08:24:16.633Z,,56.2,33.8,,,,54
2017-11-13T08:24:26.638Z,,56.1,33.9,,,,54
2017-11-13T08:24:36.809Z,,55.9,,,,,
2017-11-13T08:24:46.610Z,,60.1,33.8,39,0,2,54
2017-11-13T08:24:56.649Z,,63.5,,30,,,
2017-11-13T08:25:06.573Z,,64,33.8,30,,,54
2017-11-13T08:25:16.573Z,,64.1,33.8,,,,54
2017-11-13T08:25:26.571Z,,64.2,33.8,29,,,54
2017-11-13T08:25:36.585Z,,,33.9,30,,,54
2017-11-13T08:25:46.604Z,,64.4,33.9,29,,,54
2017-11-13T08:25:56.592Z,,64.1,33.9,,,,54
2017-11-13T08:26:06.820Z,,64,33.8,30,,,54
2017-11-13T08:26:16.575Z,,63.9,33.8,29,,,54
2017-11-13T08:26:26.640Z,,63.9,33.8,30,,,54
2017-11-13T08:26:36.597Z,,64,33.9,29,,,54
2017-11-13T08:26:46.648Z,,64.4,33.8,,,,54
2017-11-13T08:26:56.671Z,,64.7,33.9,,,,54
2017-11-13T08:27:06.960Z,,65.1,33.8,,,,54
