Time,PrimTSet,ActPow,HwTSet,PrimT,HwTOutlet,HwActive,ChActive
2017-11-22T05:05:15.582Z,,,0,,25.4,,
2017-11-22T05:05:25.583Z,34,,0,29.3,25.4,,
2017-11-22T05:05:35.583Z,,,0,,25.4,,
2017-11-22T05:05:45.584Z,33,,0,,25.4,,
2017-11-22T05:05:55.584Z,,,0,29.5,25.4,,
2017-11-22T05:06:05.582Z,,,0,29.2,25.4,,
2017-11-22T05:06:15.583Z,,,0,,25.4,,
2017-11-22T05:06:25.582Z,,,0,28.9,25.4,,
2017-11-22T05:06:35.584Z,,,0,28.8,25.4,,
2017-11-22T05:06:45.583Z,,,0,28.6,25.4,,
2017-11-22T05:06:55.582Z,,,0,28.4,25.4,,
2017-11-22T05:07:05.582Z,,,0,,25.4,,
2017-11-22T05:07:15.585Z,,,0,28.3,25.4,,
2017-11-22T05:07:25.588Z,,,0,,25.4,,
2017-11-22T05:07:35.582Z,,,0,,25.4,,
2017-11-22T05:07:45.587Z,,,0,,25.4,,
2017-11-22T05:07:55.583Z,,,0,28.2,25.4,,
2017-11-22T05:08:05.582Z,,,0,,25.4,,
2017-11-22T05:08:15.591Z,,,0,,25.4,,
2017-11-22T05:08:25.583Z,,,0,28.1,25.4,,
2017-11-22T05:08:35.589Z,,,0,,25.4,,
2017-11-22T05:08:45.583Z,,,0,,25.4,,
2017-11-22T05:08:55.583Z,,,0,28,25.4,,
2017-11-22T05:09:05.588Z,,,0,,25.4,,
2017-11-22T05:09:15.583Z,,,0,27.8,25.4,,
2017-11-22T05:09:25.593Z,,,0,,25.4,,
2017-11-22T05:09:35.583Z,,,0,27.7,25.3,,
2017-11-22T05:09:45.589Z,,,0,,25.3,,
2017-11-22T05:09:55.583Z,,,0,,25.3,,
2017-11-22T05:10:05.583Z,,,0,,25.3,,
2017-11-22T05:10:15.583Z,,,0,,25.3,,
2017-11-22T05:10:25.583Z,,,0,27.6,25.3,,
2017-11-22T05:10:35.589Z,,,0,27.7,25.3,,
2017-11-22T05:10:45.589Z,,,0,27.6,25.3,,
2017-11-22T05:10:55.584Z,,,0,,25.3,,
2017-11-22T05:11:05.583Z,,,0,,25.3,,
2017-11-22T05:11:15.585Z,,,0,,25.3,,
2017-11-22T05:11:25.583Z,,,0,,25.3,,
2017-11-22T05:11:35.583Z,,40,0,32.1,25.3,0,2
2017-11-22T05:11:45.583Z,,29,0,34.1,25.3,,
2017-11-22T05:11:55.585Z,,30,0,34.7,25.3,,
2017-11-22T05:12:05.583Z,,30,0,35.2,25.3,,
2017-11-22T05:12:15.583Z,,,0,,25.3,,
2017-11-22T05:12:25.583Z,,,0,,25.3,,
2017-11-22T05:12:35.584Z,,,0,35.4,25.3,,
2017-11-22T05:12:45.584Z,,29,0,35.6,25.3,,
2017-11-22T05:12:55.584Z,,30,0,35.7,25.3,,
2017-11-22T05:13:05.600Z,,,0,35.9,25.3,,
2017-11-22T05:13:15.588Z,,29,0,36,25.3,,
2017-11-22T05:13:25.583Z,,30,0,36.1,25.3,,
2017-11-22T05:13:35.583Z,,,0,36.2,25.3,,
2017-11-22T05:13:45.586Z,,29,0,36.4,25.3,,
2017-11-22T05:13:55.583Z,,30,0,36.8,25.3,,
2017-11-22T05:14:05.583Z,,0,0,34.8,25.3,0,2
2017-11-22T05:14:15.584Z,,,0,33.6,25.3,,
2017-11-22T05:14:25.584Z,,,0,32.8,25.3,,
2017-11-22T05:14:35.583Z,,,0,32.7,25.3,,
2017-11-22T05:14:45.589Z,,,0,,25.3,,
2017-11-22T05:14:55.584Z,,,0,32.9,25.3,,
2017-11-22T05:15:05.584Z,,,0,33.1,25.3,,
2017-11-22T05:15:15.584Z,35,,0,,25.3,,
2017-11-22T05:15:25.584Z,,,0,33.2,25.3,,
2017-11-22T05:15:35.786Z,,,0,,25.3,,
2017-11-22T05:15:45.584Z,,,0,,25.3,,
2017-11-22T05:15:55.584Z,,,0,33.1,25.3,,
2017-11-22T05:16:05.584Z,,,0,,25.3,,
2017-11-22T05:16:15.584Z,,,0,32.9,25.3,,
2017-11-22T05:16:25.589Z,,,0,32.8,25.3,,
2017-11-22T05:16:35.584Z,,,0,32.6,25.3,,
2017-11-22T05:16:45.585Z,,,0,32.4,25.3,,
2017-11-22T05:16:55.591Z,,,0,32.3,25.3,,
2017-11-22T05:17:05.584Z,,,0,32.2,25.3,,
2017-11-22T05:17:15.603Z,,,0,32.1,25.3,,
2017-11-22T05:17:25.585Z,,,0,32,25.3,,
2017-11-22T05:17:35.584Z,,,0,,25.3,,
2017-11-22T05:17:45.584Z,,,0,31.9,25.3,,
2017-11-22T05:17:55.587Z,,,0,,25.3,,
2017-11-22T05:18:05.593Z,,,0,31.8,25.4,,
2017-11-22T05:18:15.585Z,,,0,,25.3,,
2017-11-22T05:18:25.586Z,,,0,,25.4,,
2017-11-22T05:18:35.584Z,,,0,,25.4,,
2017-11-22T05:18:45.587Z,,,0,,25.4,,
2017-11-22T05:18:55.587Z,,,0,,25.4,,
2017-11-22T05:19:05.585Z,,,0,,25.4,,
2017-11-22T05:19:15.584Z,,,0,,25.4,,
2017-11-22T05:19:25.589Z,,,0,,25.4,,
2017-11-22T05:19:35.584Z,,,0,31.7,25.4,,
2017-11-22T05:19:45.585Z,,,0,,25.4,,
2017-11-22T05:19:55.599Z,,,0,,25.4,,
2017-11-22T05:20:05.586Z,,,0,,25.4,,
2017-11-22T05:20:15.584Z,,,0,,25.4,,
2017-11-22T05:20:25.589Z,,,0,,25.4,,
2017-11-22T05:20:35.584Z,,,0,,25.4,,
2017-11-22T05:20:45.584Z,,,0,31.6,25.4,,
2017-11-22T05:20:55.584Z,,,0,,25.4,,
2017-11-22T05:21:05.584Z,,,0,,25.4,,
2017-11-22T05:21:15.589Z,,,0,,25.4,,
2017-11-22T05:21:25.584Z,,,0,,25.4,,
2017-11-22T05:21:35.716Z,,,0,,25.4,,
2017-11-22T05:21:45.585Z,,,0,,25.4,,
2017-11-22T05:21:55.588Z,,,0,31.5,25.4,,
2017-11-22T05:22:05.589Z,,,0,,25.4,,
2017-11-22T05:22:15.589Z,,,0,,25.4,,
2017-11-22T05:22:25.584Z,,,0,,25.4,,
2017-11-22T05:22:35.589Z,,,0,,25.4,,
2017-11-22T05:22:45.585Z,,,0,,25.4,,
2017-11-22T05:22:55.589Z,,,0,,25.4,,
2017-11-22T05:23:05.600Z,,,0,,25.4,,
2017-11-22T05:23:15.590Z,,,0,31.4,25.4,,
2017-11-22T05:23:25.591Z,,,0,31.5,25.4,,
2017-11-22T05:23:35.597Z,,,0,31.4,25.4,,
2017-11-22T05:23:45.589Z,,,0,,25.4,,
2017-11-22T05:23:55.585Z,,,0,,25.4,,
2017-11-22T05:24:05.585Z,,,0,31.8,25.4,,
2017-11-22T05:24:15.586Z,,,0,31.3,25.4,,
2017-11-22T05:24:25.585Z,,,0,31.2,25.4,,
2017-11-22T05:24:35.585Z,,,0,30.8,25.4,,
2017-11-22T05:24:45.585Z,,,0,30.5,25.4,,
2017-11-22T05:24:55.585Z,,,0,30.3,25.4,,
2017-11-22T05:25:05.585Z,,,0,30.1,25.4,,
2017-11-22T05:25:15.585Z,,,0,30,25.4,,
2017-11-22T05:25:25.586Z,,,0,29.9,25.4,,
2017-11-22T05:25:35.585Z,,,0,,25.4,,
2017-11-22T05:25:45.585Z,,,0,,25.4,,
2017-11-22T05:25:55.590Z,35,0,0,29.9,25.4,0,2
2017-11-22T05:26:05.585Z,,,0,,25.4,,
2017-11-22T05:26:15.595Z,,,0,,25.4,,
2017-11-22T05:26:25.589Z,,,0,,25.4,,
2017-11-22T05:26:35.604Z,,,0,29.8,25.4,,
2017-11-22T05:26:45.586Z,,,0,,25.4,,
2017-11-22T05:26:55.587Z,,,0,29.6,25.4,,
2017-11-22T05:27:05.589Z,,,0,29.5,25.4,,
2017-11-22T05:27:15.712Z,,,0,,25.4,,
2017-11-22T05:27:25.585Z,,,0,29.4,25.4,,
2017-11-22T05:27:35.585Z,,,0,29.3,25.4,,
2017-11-22T05:27:45.585Z,,,0,,25.4,,
2017-11-22T05:27:55.586Z,,,0,29.2,25.4,,
2017-11-22T05:28:05.585Z,,,0,,25.4,,
2017-11-22T05:28:15.622Z,,,0,29,25.4,,
2017-11-22T05:28:25.588Z,,,0,,25.4,,
2017-11-22T05:28:35.593Z,,,0,28.9,25.4,0,2
2017-11-22T05:28:45.608Z,,37,0,34.2,25.4,,
2017-11-22T05:28:55.585Z,,30,0,35.8,25.4,,
2017-11-22T05:29:05.590Z,,29,0,36.1,25.4,,
2017-11-22T05:29:15.586Z,,30,0,36.3,25.4,,
2017-11-22T05:29:25.591Z,,,0,36.4,25.4,,
2017-11-22T05:29:35.585Z,,29,0,36.5,25.4,,
2017-11-22T05:29:45.595Z,,30,0,36.8,25.4,,
2017-11-22T05:29:55.586Z,,29,0,37.1,25.4,,
2017-11-22T05:30:05.585Z,,,0,37.2,25.4,,
2017-11-22T05:30:15.587Z,,,0,37.3,25.4,,
2017-11-22T05:30:25.772Z,,30,0,37.5,25.4,,
2017-11-22T05:30:35.586Z,,,0,37.7,25.4,,
2017-11-22T05:30:45.587Z,,29,0,38,25.4,,
2017-11-22T05:30:55.586Z,,,0,38.2,25.4,,
2017-11-22T05:31:05.593Z,,,0,38.5,25.4,,
2017-11-22T05:31:15.588Z,,0,0,39.2,25.4,,
2017-11-22T05:31:25.588Z,,,0,36.5,25.4,0,2
2017-11-22T05:31:35.586Z,,,0,34.9,25.4,,
2017-11-22T05:31:45.586Z,,,0,34.3,25.4,,
2017-11-22T05:31:55.600Z,,,0,34.2,25.4,,
2017-11-22T05:32:05.589Z,,,0,34.3,25.4,,
2017-11-22T05:32:15.586Z,,,0,34.4,25.4,,
2017-11-22T05:32:25.586Z,,,0,34.5,25.5,,
2017-11-22T05:32:35.587Z,,,0,34.6,25.5,,
2017-11-22T05:32:45.591Z,,,0,,25.4,,
2017-11-22T05:32:55.587Z,,,0,34.7,25.5,,
2017-11-22T05:33:05.586Z,,,0,34.6,25.5,,
2017-11-22T05:33:15.586Z,,,0,,25.5,,
2017-11-22T05:33:25.589Z,,,0,34.5,25.5,,
2017-11-22T05:33:35.587Z,,,0,,25.5,,
2017-11-22T05:33:45.586Z,,,0,34.3,25.5,,
2017-11-22T05:33:55.586Z,,,0,34.1,25.5,,
2017-11-22T05:34:05.586Z,,,0,33.9,25.5,,
2017-11-22T05:34:15.590Z,,,0,33.8,25.5,,
2017-11-22T05:34:25.586Z,,,0,33.6,25.5,,
2017-11-22T05:34:35.599Z,,,0,33.5,25.5,,
2017-11-22T05:34:45.590Z,,,0,,25.5,,
2017-11-22T05:34:55.592Z,,,0,33.4,25.5,,
2017-11-22T05:35:05.587Z,,,0,,25.5,,
2017-11-22T05:35:15.586Z,,,0,33.3,25.6,,
2017-11-22T05:35:25.586Z,,,0,,25.6,,
2017-11-22T05:35:35.586Z,,,0,,25.6,,
2017-11-22T05:35:45.587Z,,,0,33.2,25.6,,
2017-11-22T05:35:55.773Z,,,0,,25.6,,
2017-11-22T05:36:05.594Z,,,0,,25.6,,
2017-11-22T05:36:15.591Z,,,0,,25.6,,
2017-11-22T05:36:25.587Z,,,0,,25.6,,
2017-11-22T05:36:35.586Z,,,0,,25.6,,
2017-11-22T05:36:45.587Z,,,0,33.1,25.6,,
2017-11-22T05:36:55.592Z,,,0,,25.6,,
2017-11-22T05:37:05.588Z,,,0,,25.6,,
2017-11-22T05:37:15.586Z,34,,0,,25.6,,
2017-11-22T05:37:25.587Z,35,,0,,25.6,,
2017-11-22T05:37:35.587Z,34,,0,,25.6,,
2017-11-22T05:37:45.591Z,35,,0,32.9,25.6,,
2017-11-22T05:37:55.590Z,34,,0,,25.6,,
2017-11-22T05:38:05.587Z,,,0,,25.6,,
2017-11-22T05:38:15.587Z,,,0,,25.6,,
2017-11-22T05:38:25.589Z,,,0,,25.6,,
2017-11-22T05:38:35.587Z,35,,0,,25.6,,
2017-11-22T05:38:45.588Z,34,,0,32.8,25.7,,
2017-11-22T05:38:55.586Z,,,0,,25.7,,
2017-11-22T05:39:05.588Z,,,0,,25.7,,
2017-11-22T05:39:15.590Z,,,0,,25.7,,
2017-11-22T05:39:25.591Z,,,0,,25.7,,
2017-11-22T05:39:35.591Z,,,0,,25.7,,
2017-11-22T05:39:45.587Z,,,0,32.7,25.7,,
2017-11-22T05:39:55.596Z,,,0,,25.7,,
2017-11-22T05:40:05.587Z,,,0,,25.7,,
2017-11-22T05:40:15.587Z,,,0,,25.7,,
2017-11-22T05:40:25.587Z,,,0,,25.7,,
2017-11-22T05:40:35.592Z,,,0,,25.7,,
2017-11-22T05:40:45.597Z,,,0,,25.7,,
2017-11-22T05:40:55.588Z,,,0,,25.7,,
2017-11-22T05:41:05.591Z,,,0,,25.7,,
2017-11-22T05:41:15.591Z,,,0,,25.7,,
2017-11-22T05:41:25.591Z,,,0,32.9,25.7,,
2017-11-22T05:41:35.611Z,,,0,32.5,25.7,,
2017-11-22T05:41:45.627Z,,,0,32.4,25.7,,
2017-11-22T05:41:55.589Z,,,0,32,25.7,,
2017-11-22T05:42:05.595Z,,,0,31.7,25.7,,
2017-11-22T05:42:15.587Z,,,0,31.5,25.7,,
2017-11-22T05:42:25.591Z,,,0,31.3,25.7,,
2017-11-22T05:42:35.588Z,,,0,31.2,25.7,,
2017-11-22T05:42:45.589Z,,,0,31.1,25.7,,
2017-11-22T05:42:55.587Z,,,0,,25.7,,
2017-11-22T05:43:05.757Z,,,0,,25.7,,
2017-11-22T05:43:15.690Z,,,0,,25.7,,
2017-11-22T05:43:25.592Z,,,0,,25.7,,
2017-11-22T05:43:35.588Z,,,0,,25.7,,
2017-11-22T05:43:45.594Z,,,0,,25.7,,
2017-11-22T05:43:55.593Z,,,0,30.9,25.7,,
2017-11-22T05:44:05.589Z,,,0,30.8,25.7,,
2017-11-22T05:44:15.612Z,,,0,,25.7,,
2017-11-22T05:44:25.602Z,,,0,30.7,25.7,,
2017-11-22T05:44:35.593Z,,,0,30.6,25.7,,
2017-11-22T05:44:45.593Z,,,0,30.5,25.7,,
2017-11-22T05:44:55.592Z,,,0,,25.7,,
2017-11-22T05:45:05.588Z,,,0,30.4,25.7,,
2017-11-22T05:45:15.595Z,,,0,30.3,25.7,,
2017-11-22T05:45:25.588Z,,,0,,25.7,,
2017-11-22T05:45:35.590Z,,,0,,25.7,,
2017-11-22T05:45:45.588Z,,,0,,25.7,,
2017-11-22T05:45:55.597Z,,,0,,25.7,,
2017-11-22T05:46:05.588Z,,,0,,25.7,,
2017-11-22T05:46:15.588Z,,,0,,25.7,,
2017-11-22T05:46:25.589Z,,,0,30.2,25.7,,
2017-11-22T05:46:35.588Z,,,0,,25.7,,
2017-11-22T05:46:45.589Z,,,0,,25.7,,
2017-11-22T05:46:55.591Z,,,0,,25.7,,
2017-11-22T05:47:05.592Z,,,0,,25.7,,
2017-11-22T05:47:15.591Z,,,0,,25.7,,
2017-11-22T05:47:25.606Z,,,0,,25.7,,
2017-11-22T05:47:35.589Z,,,0,,25.7,,
2017-11-22T05:47:45.598Z,,,0,,25.7,,
2017-11-22T05:47:55.589Z,,,0,30.1,25.7,,
2017-11-22T05:48:05.595Z,,,0,,25.7,,
2017-11-22T05:48:15.588Z,,,0,,25.7,,
2017-11-22T05:48:25.627Z,,,0,,25.7,,
2017-11-22T05:48:35.589Z,,,0,,25.7,,
2017-11-22T05:48:45.589Z,,,0,,25.7,,
2017-11-22T05:48:55.594Z,,,0,,25.7,,
2017-11-22T05:49:05.597Z,,,0,30,25.7,,
2017-11-22T05:49:15.588Z,,,0,,25.7,,
2017-11-22T05:49:25.591Z,,,0,,25.7,,
2017-11-22T05:49:35.591Z,,,0,,25.7,,
2017-11-22T05:49:45.589Z,,,0,,25.7,,
2017-11-22T05:49:55.595Z,,,0,,25.7,,
2017-11-22T05:50:05.589Z,,,0,,25.7,,
2017-11-22T05:50:15.590Z,,,0,,25.6,,
2017-11-22T05:50:25.589Z,,,0,29.9,25.6,,
2017-11-22T05:50:35.589Z,,,0,30,25.6,,
2017-11-22T05:50:45.589Z,,,0,29.9,25.6,,
2017-11-22T05:50:55.588Z,,,0,,25.6,,
2017-11-22T05:51:05.589Z,,,0,30.2,25.6,,
2017-11-22T05:51:15.589Z,,,0,29.9,25.6,,
2017-11-22T05:51:25.589Z,,,0,29.8,25.6,,
2017-11-22T05:51:35.598Z,,,0,29.6,25.6,,
2017-11-22T05:51:45.589Z,33,,0,29.3,25.6,,
2017-11-22T05:51:55.589Z,34,,0,29,25.6,,
2017-11-22T05:52:05.591Z,,,0,28.9,25.6,,
2017-11-22T05:52:15.592Z,,,0,28.8,25.6,,
2017-11-22T05:52:25.590Z,33,,0,28.7,25.6,,
2017-11-22T05:52:35.589Z,,,0,,25.6,,
2017-11-22T05:52:45.589Z,,,0,,25.6,,
2017-11-22T05:52:55.593Z,,,0,,25.6,,
2017-11-22T05:53:05.590Z,,,0,,25.6,,
2017-11-22T05:53:15.590Z,,,0,,25.6,,
2017-11-22T05:53:25.589Z,,,0,,25.6,,
2017-11-22T05:53:35.589Z,,,0,28.6,25.6,,
2017-11-22T05:53:45.598Z,,,0,,25.6,,
2017-11-22T05:53:55.590Z,,,0,,25.6,,
2017-11-22T05:54:05.594Z,,,0,28.4,25.6,,
2017-11-22T05:54:15.589Z,,,0,28.3,25.6,,
2017-11-22T05:54:25.601Z,,,0,,25.6,,
2017-11-22T05:54:35.589Z,,,0,28.2,25.6,,
2017-11-22T05:54:45.592Z,,,0,,25.6,,
2017-11-22T05:54:55.824Z,,,0,28.1,25.5,,
2017-11-22T05:55:05.595Z,,,0,,25.6,,
2017-11-22T05:55:15.590Z,,,0,,25.6,,
2017-11-22T05:55:25.589Z,,,0,,25.5,,
2017-11-22T05:55:35.590Z,,,0,,25.5,,
2017-11-22T05:55:45.590Z,,,0,,25.5,,
2017-11-22T05:55:55.591Z,,,0,,25.5,,
2017-11-22T05:56:05.612Z,,,0,,25.5,,
2017-11-22T05:56:15.594Z,,,0,,25.5,,
2017-11-22T05:56:25.591Z,,,0,,25.5,,
2017-11-22T05:56:35.589Z,,,0,28,25.5,,
2017-11-22T05:56:45.591Z,,,0,,25.5,,
2017-11-22T05:56:55.597Z,,,0,,25.5,,
2017-11-22T05:57:05.593Z,,,0,,25.5,,
2017-11-22T05:57:15.590Z,,,0,,25.5,,
2017-11-22T05:57:25.596Z,,,0,,25.5,,
2017-11-22T05:57:35.590Z,,,0,,25.5,,
2017-11-22T05:57:45.590Z,,,0,,25.5,,
2017-11-22T05:57:55.590Z,,,0,28.1,25.5,,
2017-11-22T05:58:05.593Z,,,0,27.8,25.5,,
2017-11-22T05:58:15.598Z,,40,0,31.5,25.5,0,2
2017-11-22T05:58:25.597Z,,30,0,34.3,25.4,,
2017-11-22T05:58:35.595Z,,29,0,34.7,25.5,,
2017-11-22T05:58:45.598Z,,,0,34.9,25.4,,
2017-11-22T05:58:55.592Z,,30,0,35.1,25.4,,
2017-11-22T05:59:05.590Z,,29,0,35.2,25.4,,
2017-11-22T05:59:15.591Z,,,0,35.4,25.4,,
2017-11-22T05:59:25.599Z,,30,0,35.6,25.4,,
2017-11-22T05:59:35.597Z,,,0,35.8,25.4,,
2017-11-22T05:59:45.594Z,,29,0,36,25.4,,
2017-11-22T05:59:55.590Z,,30,0,36.3,25.4,,
2017-11-22T06:00:05.597Z,,,0,36.4,25.4,,
2017-11-22T06:00:15.592Z,,29,0,36.6,25.4,,
2017-11-22T06:00:25.594Z,,30,0,36.7,25.4,,
2017-11-22T06:00:35.599Z,,0,0,37.1,25.4,,
2017-11-22T06:00:45.598Z,,,0,34.7,25.4,0,2
2017-11-22T06:00:55.590Z,,,0,33.2,25.4,,
2017-11-22T06:01:05.590Z,,,0,32.7,25.4,,
2017-11-22T06:01:15.590Z,,,0,,25.4,,
2017-11-22T06:01:25.593Z,,,0,32.8,25.4,,
2017-11-22T06:01:35.594Z,,,0,33.1,25.4,,
2017-11-22T06:01:45.590Z,,,0,33.2,25.4,,
2017-11-22T06:01:55.590Z,,,0,33.3,25.4,,
2017-11-22T06:02:05.591Z,,,0,,25.5,,
2017-11-22T06:02:15.591Z,,,0,33.4,25.5,,
2017-11-22T06:02:25.592Z,,,0,33.3,25.4,,
2017-11-22T06:02:35.605Z,,,0,,25.5,,
2017-11-22T06:02:45.591Z,,,0,33.2,25.5,,
2017-11-22T06:02:55.592Z,,,0,33.1,25.5,,
2017-11-22T06:03:05.590Z,,,0,32.9,25.5,,
2017-11-22T06:03:15.590Z,,,0,32.7,25.5,,
2017-11-22T06:03:25.594Z,,,0,32.6,25.5,,
2017-11-22T06:03:35.590Z,,,0,32.4,25.5,,
2017-11-22T06:03:45.596Z,,,0,32.3,25.5,,
2017-11-22T06:03:55.591Z,,,0,32.2,25.5,,
2017-11-22T06:04:05.594Z,,,0,,25.5,,
2017-11-22T06:04:15.591Z,,,0,32.1,25.5,,
2017-11-22T06:04:25.594Z,,,0,,25.5,,
2017-11-22T06:04:35.593Z,,,0,32,25.5,,
2017-11-22T06:04:45.591Z,,,0,,25.5,,
2017-11-22T06:04:55.591Z,,,0,,25.5,,
2017-11-22T06:05:05.596Z,,,0,,25.5,,
2017-11-22T06:05:15.597Z,,,0,,25.5,,
2017-11-22T06:05:25.594Z,,,0,,25.5,,
2017-11-22T06:05:35.592Z,,,0,32,25.5,,
2017-11-22T06:05:45.600Z,,,0,31.9,25.5,,
2017-11-22T06:05:55.597Z,,,0,,25.5,,
2017-11-22T06:06:05.599Z,,,0,,25.5,,
2017-11-22T06:06:15.595Z,,,0,,25.5,,
2017-11-22T06:06:25.597Z,,,0,,25.5,,
2017-11-22T06:06:35.591Z,,,0,,25.5,,
2017-11-22T06:06:45.591Z,,,0,,25.5,,
2017-11-22T06:06:55.602Z,,,0,31.8,25.5,,
2017-11-22T06:07:05.611Z,,,0,,25.5,,
2017-11-22T06:07:15.591Z,,,0,,25.5,,
2017-11-22T06:07:25.594Z,,,0,,25.5,,
2017-11-22T06:07:35.806Z,,,0,,25.5,,
2017-11-22T06:07:45.592Z,,,0,,25.5,,
2017-11-22T06:07:55.591Z,,,0,,25.5,,
2017-11-22T06:08:05.591Z,,,0,31.7,25.5,,
2017-11-22T06:08:15.592Z,,,0,,25.5,,
2017-11-22T06:08:25.808Z,,,0,,25.5,,
2017-11-22T06:08:35.591Z,,,0,,25.5,,
2017-11-22T06:08:45.595Z,,,0,,25.5,,
2017-11-22T06:08:55.592Z,,,0,,25.5,,
2017-11-22T06:09:05.592Z,,,0,,25.5,,
2017-11-22T06:09:15.592Z,,,0,,25.5,,
2017-11-22T06:09:25.801Z,,,0,31.6,25.6,,
2017-11-22T06:09:35.801Z,,,0,,25.5,,
2017-11-22T06:09:45.592Z,,,0,,25.5,,
2017-11-22T06:09:55.596Z,,,0,,25.5,,
2017-11-22T06:10:06.209Z,,,0,,25.6,,
2017-11-22T06:10:16.122Z,,,0,,25.5,,
2017-11-22T06:10:26.689Z,,,0,,25.6,,
2017-11-22T06:10:35.597Z,,,0,,25.6,,
2017-11-22T06:10:45.599Z,,,0,31.7,25.5,,
2017-11-22T06:10:55.601Z,,,0,31.4,25.5,,
2017-11-22T06:11:14.932Z,,,0,31.3,25.5,,
2017-11-22T06:11:15.808Z,,,0,30.8,25.6,,
2017-11-22T06:11:25.659Z,,,0,30.5,25.6,,
2017-11-22T06:11:35.698Z,,,0,30.4,25.5,,
2017-11-22T06:11:45.596Z,,,0,30.3,25.5,,
2017-11-22T06:11:55.595Z,,,0,30.1,25.5,,
2017-11-22T06:12:05.593Z,,,0,,25.6,,
2017-11-22T06:12:15.592Z,,,0,30,25.6,,
2017-11-22T06:12:25.592Z,,,0,30.1,25.6,,
2017-11-22T06:12:35.594Z,,,0,,25.5,,
2017-11-22T06:12:45.613Z,,,0,30,25.5,,
2017-11-22T06:12:55.597Z,,,0,,25.5,,
2017-11-22T06:13:05.716Z,,,0,,25.5,,
2017-11-22T06:13:15.593Z,,,0,30,25.5,,
2017-11-22T06:13:25.604Z,,,0,29.9,25.5,,
2017-11-22T06:13:35.797Z,,,0,29.8,25.5,,
2017-11-22T06:13:45.593Z,,,0,29.6,25.5,,
2017-11-22T06:13:55.593Z,,,0,,25.5,,
2017-11-22T06:14:05.625Z,,,0,29.5,25.5,,
2017-11-22T06:14:15.594Z,,,0,29.4,25.5,,
2017-11-22T06:14:25.595Z,,,0,,25.5,,
2017-11-22T06:14:35.597Z,,,0,29.3,25.5,,
2017-11-22T06:14:45.595Z,,,0,,25.5,,
2017-11-22T06:14:55.593Z,,,0,,25.5,,
2017-11-22T06:15:05.598Z,,,0,,25.5,,
2017-11-22T06:15:15.594Z,,,0,,25.5,,
2017-11-22T06:15:25.592Z,,,0,,25.5,,
2017-11-22T06:15:35.596Z,,,0,,25.5,,
2017-11-22T06:15:45.594Z,,,0,,25.5,,
2017-11-22T06:15:55.621Z,,,0,,25.5,,
2017-11-22T06:16:05.592Z,,,0,,25.5,,
2017-11-22T06:16:15.598Z,,,0,,25.5,,
2017-11-22T06:16:25.592Z,,,0,,25.5,,
2017-11-22T06:16:35.593Z,,,0,29.2,25.5,,
2017-11-22T06:16:45.597Z,,,0,,25.5,,
2017-11-22T06:16:55.645Z,,,0,,25.5,,
2017-11-22T06:17:05.592Z,,,0,,25.5,,
2017-11-22T06:17:15.593Z,,,0,,25.5,,
2017-11-22T06:17:25.686Z,,,0,,25.5,,
2017-11-22T06:17:35.592Z,,,0,,25.5,,
2017-11-22T06:17:45.594Z,,,0,,25.5,,
2017-11-22T06:17:55.593Z,,,0,,25.5,,
2017-11-22T06:18:05.607Z,,,0,,25.5,,
2017-11-22T06:18:15.617Z,,,0,29,25.5,,
2017-11-22T06:18:25.595Z,,,0,,25.5,,
2017-11-22T06:18:35.593Z,,,0,,25.5,,
2017-11-22T06:18:45.592Z,,,0,,25.5,,
2017-11-22T06:18:55.593Z,,,0,,25.5,,
2017-11-22T06:19:05.592Z,,,0,,25.5,,
2017-11-22T06:19:15.598Z,,,0,29.2,25.5,,
2017-11-22T06:19:26.005Z,,,0,29,25.5,,
2017-11-22T06:19:35.778Z,,,0,28.9,25.5,,
2017-11-22T06:19:45.593Z,,,0,28.7,25.5,,
2017-11-22T06:19:55.612Z,,,0,28.4,25.4,,
2017-11-22T06:20:05.610Z,,,0,28.3,25.4,,
2017-11-22T06:20:15.593Z,,,0,28.2,25.4,,
2017-11-22T06:20:25.593Z,,,0,28.1,25.4,,
2017-11-22T06:20:35.593Z,,,0,,25.4,,
2017-11-22T06:20:45.594Z,,,0,28,25.4,,
2017-11-22T06:20:55.611Z,,,0,,25.4,,
2017-11-22T06:21:05.593Z,,,0,,25.4,,
2017-11-22T06:21:15.593Z,,,0,,25.4,,
2017-11-22T06:21:25.593Z,,,0,,25.4,,
2017-11-22T06:21:35.778Z,,,0,27.8,25.4,,
2017-11-22T06:21:45.594Z,,,0,27.8,25.4,,
2017-11-22T06:21:55.593Z,,,0,,25.4,,
2017-11-22T06:22:05.780Z,,,0,27.7,25.4,,
2017-11-22T06:22:15.595Z,,,0,,25.4,,
2017-11-22T06:22:25.594Z,,,0,,25.4,,
2017-11-22T06:22:35.600Z,,,0,27.6,25.4,,
2017-11-22T06:22:45.594Z,,,0,,25.4,,
2017-11-22T06:22:55.614Z,,,0,27.5,25.4,,
2017-11-22T06:23:05.593Z,,,0,,25.4,,
2017-11-22T06:23:15.596Z,,,0,,25.4,,
2017-11-22T06:23:25.593Z,,,0,,25.4,,
2017-11-22T06:23:35.600Z,,,0,27.3,25.4,,
2017-11-22T06:23:45.609Z,,,0,,25.4,,
2017-11-22T06:23:55.598Z,,,0,,25.4,,
