Time,PrimTSet,ChActive,ActPow,PrimT,HwActive,HwTSet,HwTOutlet
2017-11-05T06:58:37.813Z,,,,26.9,,0,19.4
2017-11-05T06:58:47.815Z,,,,26.9,,0,19.4
2017-11-05T06:58:57.813Z,,,,27,,0,19.4
2017-11-05T06:59:07.814Z,,,,26.9,,0,19.4
2017-11-05T06:59:17.813Z,,,,27,,0,19.4
2017-11-05T06:59:27.813Z,,,,26.9,,0,19.4
2017-11-05T06:59:37.815Z,5,0,0,26.9,0,0,19.4
2017-11-05T06:59:47.813Z,,,,,,0,19.4
2017-11-05T06:59:57.815Z,,,,,,0,19.4
2017-11-05T07:00:07.813Z,,,,,,0,19.4
2017-11-05T07:00:17.813Z,,,,,,0,19.4
2017-11-05T07:00:27.814Z,,,,,,0,19.4
2017-11-05T07:00:37.814Z,,,,,,0,19.4
2017-11-05T07:00:47.813Z,,,,,,0,19.4
2017-11-05T07:00:57.813Z,,,,,,0,19.4
2017-11-05T07:01:08.016Z,,,,,,0,19.4
2017-11-05T07:01:17.813Z,,,,,,0,19.4
2017-11-05T07:01:27.813Z,,,,,,0,19.4
2017-11-05T07:01:37.813Z,,,,,,0,19.4
2017-11-05T07:01:47.813Z,,,,,,0,19.4
2017-11-05T07:01:57.814Z,,,,,,0,19.4
2017-11-05T07:02:07.814Z,,,,,,0,19.4
2017-11-05T07:02:17.813Z,,,,,,0,19.4
2017-11-05T07:02:27.813Z,,,,,,0,19.4
2017-11-05T07:02:37.814Z,,,,,,0,19.4
2017-11-05T07:02:47.814Z,,,,26.7,,0,19.4
2017-11-05T07:02:57.815Z,,,,26.9,,0,19.4
2017-11-05T07:03:07.813Z,,,,,,0,19.4
2017-11-05T07:03:17.814Z,,,,26.7,,0,19.4
2017-11-05T07:03:27.814Z,,,,,,0,19.4
2017-11-05T07:03:37.815Z,,,,,,0,19.4
2017-11-05T07:03:47.814Z,,,,,,0,19.4
2017-11-05T07:03:57.813Z,,,,,,0,19.4
2017-11-05T07:04:07.814Z,,,,,,0,19.4
2017-11-05T07:04:17.817Z,,,,,,0,19.4
2017-11-05T07:04:27.814Z,,,,,,0,19.4
2017-11-05T07:04:37.813Z,,,,,,0,19.4
2017-11-05T07:04:47.814Z,,,,,,0,19.4
2017-11-05T07:04:57.814Z,,,,,,0,19.4
2017-11-05T07:05:07.814Z,,,,,,0,19.4
2017-11-05T07:05:17.814Z,,,,,,0,19.4
2017-11-05T07:05:27.815Z,,,,,,0,19.4
2017-11-05T07:05:37.817Z,,,,,,0,19.4
2017-11-05T07:05:47.815Z,,,,,,0,19.4
2017-11-05T07:05:57.816Z,,,,,,0,19.4
2017-11-05T07:06:07.814Z,,,,,,0,19.4
2017-11-05T07:06:17.814Z,,,,,,0,19.4
2017-11-05T07:06:27.826Z,,,,,,0,19.4
2017-11-05T07:06:37.814Z,,,,,,0,19.4
2017-11-05T07:06:47.814Z,,,,,,0,19.4
2017-11-05T07:06:57.819Z,,,,,,0,19.4
2017-11-05T07:07:07.814Z,,,,26.6,,0,19.4
2017-11-05T07:07:17.819Z,,,,,,0,19.4
2017-11-05T07:07:27.814Z,,,,,,0,19.4
2017-11-05T07:07:37.818Z,,,,,,0,19.4
2017-11-05T07:07:47.816Z,,,,,,0,19.4
2017-11-05T07:07:57.814Z,,,,,,0,19.4
2017-11-05T07:08:07.816Z,,,,,,0,19.4
2017-11-05T07:08:17.819Z,,,,,,0,19.4
2017-11-05T07:08:27.814Z,,,,,,0,19.4
2017-11-05T07:08:37.814Z,,,,,,0,19.4
2017-11-05T07:08:47.814Z,,,,,,0,19.4
2017-11-05T07:08:57.817Z,,,,,,0,19.4
2017-11-05T07:09:07.820Z,,,,,,0,19.4
2017-11-05T07:09:17.814Z,,,,,,0,19.4
2017-11-05T07:09:27.819Z,,,,,,0,19.4
2017-11-05T07:09:37.815Z,,,,,,0,19.4
2017-11-05T07:09:47.815Z,,,,,,0,19.4
2017-11-05T07:09:57.820Z,,,,,,0,19.4
2017-11-05T07:10:07.814Z,,,,,,0,19.4
2017-11-05T07:10:17.815Z,,,,,,0,19.4
2017-11-05T07:10:27.818Z,,,,26.5,,0,19.4
2017-11-05T07:10:37.814Z,,,,26.6,,0,19.4
2017-11-05T07:10:47.815Z,,,,,,0,19.4
2017-11-05T07:10:57.815Z,,,,,,0,19.4
2017-11-05T07:11:07.817Z,,,,,,0,19.4
2017-11-05T07:11:17.821Z,,,,26.5,,0,19.4
2017-11-05T07:11:27.819Z,,,,,,0,19.4
2017-11-05T07:11:37.815Z,,,,,,0,19.3
2017-11-05T07:11:47.816Z,,,,,,0,19.4
2017-11-05T07:11:57.815Z,,,,,,0,19.3
2017-11-05T07:12:07.816Z,,,,,,0,19.3
2017-11-05T07:12:17.815Z,,,,,,0,19.4
2017-11-05T07:12:27.815Z,,,,,,0,19.4
2017-11-05T07:12:37.815Z,,,,,,0,19.3
2017-11-05T07:12:47.820Z,,,,,,0,19.3
2017-11-05T07:12:57.815Z,,,,,,0,19.3
2017-11-05T07:13:07.820Z,,,,,,0,19.4
2017-11-05T07:13:17.815Z,,,,,,0,19.4
2017-11-05T07:13:27.815Z,,,,,,0,19.3
2017-11-05T07:13:37.815Z,,,,,,0,19.3
2017-11-05T07:13:47.820Z,,,,,,0,19.4
2017-11-05T07:13:57.815Z,,,,,,0,19.3
2017-11-05T07:14:07.815Z,,,,,,0,19.3
2017-11-05T07:14:17.815Z,,,,,,0,19.4
2017-11-05T07:14:27.815Z,,,,,,0,19.3
2017-11-05T07:14:37.818Z,,,,,,0,19.3
2017-11-05T07:14:47.815Z,,,,26.4,,0,19.4
2017-11-05T07:14:57.815Z,,,,26.5,,0,19.3
2017-11-05T07:15:07.815Z,,,,26.4,,0,19.3
2017-11-05T07:15:17.815Z,,,,26.5,,0,19.3
2017-11-05T07:15:27.816Z,,,,,,0,19.3
2017-11-05T07:15:37.817Z,,,,26.4,,0,19.3
2017-11-05T07:15:47.818Z,,,,,,0,19.3
2017-11-05T07:15:57.816Z,,,,,,0,19.3
2017-11-05T07:16:07.817Z,,,,,,0,19.3
2017-11-05T07:16:17.817Z,,,,,,0,19.3
2017-11-05T07:16:27.820Z,,,,,,0,19.3
2017-11-05T07:16:37.820Z,,,,,,0,19.3
2017-11-05T07:16:47.815Z,,,,,,0,19.3
2017-11-05T07:16:57.816Z,,,,,,0,19.3
2017-11-05T07:17:07.993Z,,,,,,0,19.3
2017-11-05T07:17:17.816Z,,,,,,0,19.3
2017-11-05T07:17:27.817Z,,,,,,0,19.3
2017-11-05T07:17:37.823Z,,,,,,0,19.3
2017-11-05T07:17:47.817Z,,,,,,0,19.3
2017-11-05T07:17:57.816Z,,,,,,0,19.3
2017-11-05T07:18:07.815Z,,,,,,0,19.3
2017-11-05T07:18:17.816Z,,,,,,0,19.3
2017-11-05T07:18:27.815Z,,,,,,0,19.3
2017-11-05T07:18:37.816Z,,,,,,0,19.3
2017-11-05T07:18:47.818Z,,,,26.3,,0,19.3
2017-11-05T07:18:57.815Z,,,,26.4,,0,19.3
2017-11-05T07:19:07.816Z,,,,,,0,19.3
2017-11-05T07:19:17.816Z,,,,,,0,19.3
2017-11-05T07:19:27.817Z,,,,26.3,,0,19.3
2017-11-05T07:19:37.816Z,,,,26.4,,0,19.3
2017-11-05T07:19:47.816Z,,,,26.3,,0,19.3
2017-11-05T07:19:57.816Z,,,,,,0,19.3
2017-11-05T07:20:07.816Z,,,,,,0,19.3
2017-11-05T07:20:17.816Z,,,,,,0,19.3
2017-11-05T07:20:27.816Z,,,,,,0,19.3
2017-11-05T07:20:37.816Z,,,,,,0,19.3
2017-11-05T07:20:47.816Z,,,,,,0,19.3
2017-11-05T07:20:57.816Z,,,,,,0,19.3
2017-11-05T07:21:07.816Z,,,,,,0,19.3
2017-11-05T07:21:17.816Z,,,,,,0,19.3
2017-11-05T07:21:27.817Z,,,,,,0,19.3
2017-11-05T07:21:37.816Z,,,,,,0,19.3
2017-11-05T07:21:47.816Z,,,,,,0,19.3
2017-11-05T07:21:57.823Z,,,,,,0,19.3
2017-11-05T07:22:07.816Z,,,,,,0,19.3
2017-11-05T07:22:17.816Z,,,,,,0,19.3
2017-11-05T07:22:27.817Z,,,,,,0,19.3
2017-11-05T07:22:37.816Z,,,,,,0,19.3
2017-11-05T07:22:47.819Z,,,,,,0,19.3
2017-11-05T07:22:57.816Z,,,,,,0,19.3
2017-11-05T07:23:07.816Z,,,,26.1,,0,19.3
2017-11-05T07:23:17.821Z,,,,26.3,,0,19.3
2017-11-05T07:23:27.817Z,,,,,,0,19.3
2017-11-05T07:23:37.817Z,,,,26.1,,0,19.3
2017-11-05T07:23:47.817Z,,,,26.3,,0,19.3
2017-11-05T07:23:57.816Z,,,,26.1,,0,19.3
2017-11-05T07:24:07.816Z,,,,,,0,19.3
2017-11-05T07:24:17.816Z,,,,,,0,19.3
2017-11-05T07:24:27.822Z,,,,,,0,19.3
2017-11-05T07:24:37.816Z,,,,,,0,19.3
2017-11-05T07:24:47.820Z,,,,,,0,19.3
2017-11-05T07:24:57.816Z,,,,,,0,19.3
2017-11-05T07:25:07.816Z,,,,,,0,19.3
2017-11-05T07:25:17.816Z,,,,,,0,19.3
2017-11-05T07:25:27.818Z,,,,,,0,19.3
2017-11-05T07:25:37.817Z,,,,,,0,19.3
2017-11-05T07:25:47.817Z,,,,,,0,19.3
2017-11-05T07:25:57.817Z,,,,,,0,19.3
2017-11-05T07:26:07.817Z,,,,,,0,19.3
2017-11-05T07:26:17.817Z,,,,,,0,19.3
2017-11-05T07:26:27.817Z,,,,,,0,19.3
2017-11-05T07:26:37.816Z,,,,,,0,19.3
2017-11-05T07:26:47.827Z,,,,,,0,19.3
2017-11-05T07:26:57.820Z,,,,,,0,19.3
2017-11-05T07:27:07.817Z,,,,,,0,19.3
2017-11-05T07:27:17.817Z,,,,,,0,19.3
2017-11-05T07:27:27.817Z,,,,26,,0,19.3
2017-11-05T07:27:37.817Z,,,,26.1,,0,19.3
2017-11-05T07:27:47.816Z,,,,26,,0,19.3
2017-11-05T07:27:57.817Z,,,,,,0,19.3
2017-11-05T07:28:07.820Z,,,,,,0,19.3
2017-11-05T07:28:17.817Z,,,,,,0,19.3
2017-11-05T07:28:27.820Z,,,,,,0,19.3
2017-11-05T07:28:37.817Z,,,,,,0,19.3
2017-11-05T07:28:47.818Z,,,,,,0,19.3
2017-11-05T07:28:57.820Z,,,,,,0,19.3
2017-11-05T07:29:07.817Z,,,,,,0,19.3
2017-11-05T07:29:17.817Z,,,,,,0,19.3
2017-11-05T07:29:27.822Z,,,,,,0,19.3
2017-11-05T07:29:37.817Z,,,,,,0,19.3
2017-11-05T07:29:47.818Z,,,,,,0,19.3
2017-11-05T07:29:57.817Z,,,,,,0,19.3
2017-11-05T07:30:07.821Z,,,,,,0,19.3
2017-11-05T07:30:17.820Z,,,,,,0,19.3
2017-11-05T07:30:27.817Z,,,,,,0,19.3
2017-11-05T07:30:37.822Z,,,,,,0,19.3
2017-11-05T07:30:47.817Z,,,,,,0,19.3
2017-11-05T07:30:57.822Z,,,,,,0,19.3
2017-11-05T07:31:07.817Z,,,,,,0,19.3
2017-11-05T07:31:17.822Z,,,,,,0,19.3
2017-11-05T07:31:27.817Z,,,,,,0,19.3
2017-11-05T07:31:37.819Z,,,,,,0,19.3
2017-11-05T07:31:47.821Z,,,,,,0,19.3
2017-11-05T07:31:57.817Z,,,,,,0,19.3
2017-11-05T07:32:07.822Z,,,,26,,0,19.3
2017-11-05T07:32:17.822Z,,,,25.9,,0,19.2
2017-11-05T07:32:27.822Z,,,,25.9,,0,19.3
2017-11-05T07:32:37.819Z,,,,,,0,19.3
2017-11-05T07:32:47.818Z,,,,,,0,19.3
2017-11-05T07:32:57.820Z,,,,25.9,,0,19.3
2017-11-05T07:33:07.820Z,,,,,,0,19.3
2017-11-05T07:33:17.818Z,,,,,,0,19.3
2017-11-05T07:33:27.818Z,,,,,,0,19.3
2017-11-05T07:33:37.817Z,,,,,,0,19.2
2017-11-05T07:33:47.818Z,,,,,,0,19.2
2017-11-05T07:33:57.818Z,,,,,,0,19.2
2017-11-05T07:34:07.818Z,,,,,,0,19.2
2017-11-05T07:34:17.818Z,,,,,,0,19.3
2017-11-05T07:34:27.823Z,,,,,,0,19.3
2017-11-05T07:34:37.818Z,,,,,,0,19.2
2017-11-05T07:34:47.822Z,,,,,,0,19.3
2017-11-05T07:34:57.819Z,,,,,,0,19.3
2017-11-05T07:35:07.818Z,,,,,,0,19.2
2017-11-05T07:35:17.818Z,,,,,,0,19.3
2017-11-05T07:35:27.829Z,,,,,,0,19.2
2017-11-05T07:35:37.818Z,,,,,,0,19.2
2017-11-05T07:35:47.818Z,,,,,,0,19.2
2017-11-05T07:35:57.818Z,,,,,,0,19.2
2017-11-05T07:36:07.820Z,,,,,,0,19.2
2017-11-05T07:36:17.818Z,,,,,,0,19.2
2017-11-05T07:36:27.818Z,,,,,,0,19.3
2017-11-05T07:36:37.818Z,,,,,,0,19.2
2017-11-05T07:36:47.818Z,,,,25.8,,0,19.3
2017-11-05T07:36:57.818Z,,,,,,0,19.2
2017-11-05T07:37:07.824Z,,,,,,0,19.2
2017-11-05T07:37:17.818Z,,,,,,0,19.2
2017-11-05T07:37:27.826Z,,,,,,0,19.2
2017-11-05T07:37:37.818Z,,,,,,0,19.2
2017-11-05T07:37:47.818Z,,,,,,0,19.2
2017-11-05T07:37:57.818Z,,,,,,0,19.2
2017-11-05T07:38:07.821Z,,,,,,0,19.2
2017-11-05T07:38:17.818Z,,,,,,0,19.2
2017-11-05T07:38:27.818Z,,,,,,0,19.2
2017-11-05T07:38:37.818Z,,,,,,0,19.2
2017-11-05T07:38:47.823Z,,,,,,0,19.2
2017-11-05T07:38:57.818Z,,,,,,0,19.2
2017-11-05T07:39:07.818Z,,,,,,0,19.2
2017-11-05T07:39:17.818Z,,,,,,0,19.2
2017-11-05T07:39:27.819Z,,,,,,0,19.2
2017-11-05T07:39:37.818Z,,,,,,0,19.2
2017-11-05T07:39:47.819Z,,,,,,0,19.2
2017-11-05T07:39:57.818Z,,,,,,0,19.2
2017-11-05T07:40:07.818Z,,,,,,0,19.2
2017-11-05T07:40:17.819Z,,,,,,0,19.2
2017-11-05T07:40:27.819Z,,,,,,0,19.2
2017-11-05T07:40:37.819Z,,,,,,0,19.2
2017-11-05T07:40:47.819Z,,,,,,0,19.2
2017-11-05T07:40:57.819Z,,,,25.7,,0,19.2
2017-11-05T07:41:07.818Z,,,,25.8,,0,19.2
2017-11-05T07:41:17.818Z,,,,,,0,19.2
2017-11-05T07:41:27.819Z,,,,25.7,,0,19.2
2017-11-05T07:41:37.819Z,,,,,,0,19.2
2017-11-05T07:41:47.820Z,,,,,,0,19.2
2017-11-05T07:41:57.819Z,,,,,,0,19.2
2017-11-05T07:42:07.820Z,,,,,,0,19.2
2017-11-05T07:42:17.818Z,,,,,,0,19.2
2017-11-05T07:42:27.819Z,,,,,,0,19.2
2017-11-05T07:42:37.818Z,,,,,,0,19.2
2017-11-05T07:42:47.822Z,,,,,,0,19.2
2017-11-05T07:42:57.820Z,,,,,,0,19.2
2017-11-05T07:43:07.823Z,,,,,,0,19.2
2017-11-05T07:43:17.818Z,,,,,,0,19.2
2017-11-05T07:43:27.818Z,,,,,,0,19.2
2017-11-05T07:43:37.822Z,,,,,,0,19.2
2017-11-05T07:43:47.822Z,,,,,,0,19.2
2017-11-05T07:43:57.819Z,,,,,,0,19.2
2017-11-05T07:44:07.819Z,,,,,,0,19.2
2017-11-05T07:44:17.819Z,,,,,,0,19.2
2017-11-05T07:44:27.819Z,,,,,,0,19.2
2017-11-05T07:44:37.819Z,,,,,,0,19.2
2017-11-05T07:44:47.820Z,,,,,,0,19.2
2017-11-05T07:44:57.819Z,,,,,,0,19.2
2017-11-05T07:45:07.819Z,,,,,,0,19.2
2017-11-05T07:45:17.822Z,,,,,,0,19.2
2017-11-05T07:45:27.820Z,,,,,,0,19.2
2017-11-05T07:45:37.819Z,,,,25.5,,0,19.2
2017-11-05T07:45:47.819Z,,,,,,0,19.2
2017-11-05T07:45:57.818Z,,,,25.7,,0,19.2
2017-11-05T07:46:07.819Z,,,,,,0,19.2
2017-11-05T07:46:17.819Z,,,,25.5,,0,19.2
2017-11-05T07:46:27.819Z,,,,,,0,19.2
2017-11-05T07:46:37.819Z,,,,,,0,19.2
2017-11-05T07:46:47.819Z,,,,,,0,19.2
2017-11-05T07:46:57.819Z,,,,,,0,19.2
2017-11-05T07:47:07.819Z,,,,,,0,19.2
2017-11-05T07:47:17.818Z,,,,,,0,19.2
2017-11-05T07:47:27.821Z,,,,,,0,19.2
2017-11-05T07:47:37.820Z,,,,,,0,19.2
2017-11-05T07:47:47.819Z,,,,,,0,19.2
2017-11-05T07:47:57.819Z,,,,,,0,19.2
2017-11-05T07:48:07.819Z,,,,,,0,19.2
2017-11-05T07:48:17.821Z,,,,,,0,19.2
2017-11-05T07:48:27.824Z,,,,,,0,19.2
2017-11-05T07:48:37.824Z,,,,,,0,19.2
2017-11-05T07:48:47.820Z,,,,,,0,19.2
2017-11-05T07:48:57.821Z,,,,,,0,19.2
2017-11-05T07:49:07.820Z,,,,,,0,19.2
2017-11-05T07:49:17.820Z,,,,,,0,19.2
2017-11-05T07:49:27.820Z,,,,,,0,19.2
2017-11-05T07:49:37.820Z,,,,,,0,19.2
2017-11-05T07:49:47.819Z,,,,,,0,19.2
2017-11-05T07:49:57.819Z,,,,,,0,19.2
2017-11-05T07:50:07.823Z,,,,,,0,19.2
2017-11-05T07:50:17.819Z,,,,,,0,19.2
2017-11-05T07:50:27.819Z,,,,25.4,,0,19.2
2017-11-05T07:50:37.820Z,,,,,,0,19.2
2017-11-05T07:50:47.819Z,,,,,,0,19.2
2017-11-05T07:50:57.820Z,,,,,,0,19.2
2017-11-05T07:51:07.819Z,,,,,,0,19.2
2017-11-05T07:51:17.822Z,,,,,,0,19.2
2017-11-05T07:51:27.822Z,,,,,,0,19.2
2017-11-05T07:51:37.819Z,,,,,,0,19.2
2017-11-05T07:51:47.822Z,,,,,,0,19.2
2017-11-05T07:51:57.821Z,,,,,,0,19.2
2017-11-05T07:52:07.820Z,,,,,,0,19.2
2017-11-05T07:52:17.819Z,,,,,,0,19.2
2017-11-05T07:52:27.824Z,,,,,,0,19.2
2017-11-05T07:52:37.820Z,,,,,,0,19.2
2017-11-05T07:52:47.823Z,,,,,,0,19.2
2017-11-05T07:52:57.825Z,,,,,,0,19.2
2017-11-05T07:53:07.819Z,,,,,,0,19.2
2017-11-05T07:53:17.820Z,,,,,,0,19.2
2017-11-05T07:53:27.819Z,,,,,,0,19.2
2017-11-05T07:53:37.821Z,,,,,,0,19.2
2017-11-05T07:53:47.820Z,,,,,,0,19.2
2017-11-05T07:53:57.820Z,,,,,,0,19.2
2017-11-05T07:54:07.820Z,,,,,,0,19.2
2017-11-05T07:54:17.822Z,,,,,,0,19.2
2017-11-05T07:54:27.824Z,,,,,,0,19.2
2017-11-05T07:54:37.820Z,,,,,,0,19
2017-11-05T07:54:47.825Z,,,,,,0,19.2
2017-11-05T07:54:57.825Z,,,,25.3,,0,19.2
2017-11-05T07:55:07.822Z,,,,25.4,,0,19.2
2017-11-05T07:55:17.820Z,,,,25.3,,0,19.2
2017-11-05T07:55:27.823Z,,,,,,0,19.2
2017-11-05T07:55:37.825Z,,,,,,0,19.2
2017-11-05T07:55:47.821Z,,,,,,0,19.2
2017-11-05T07:55:57.820Z,,,,,,0,19.2
2017-11-05T07:56:07.822Z,,,,,,0,19.2
2017-11-05T07:56:17.822Z,,,,,,0,19.2
2017-11-05T07:56:27.820Z,,,,,,0,19.2
2017-11-05T07:56:37.820Z,,,,,,0,19
2017-11-05T07:56:47.820Z,,,,,,0,19.2
2017-11-05T07:56:57.820Z,,,,,,0,19.2
2017-11-05T07:57:07.820Z,,,,,,0,19.2
2017-11-05T07:57:17.820Z,,,,,,0,19.2
2017-11-05T07:57:27.820Z,,,,,,0,19
2017-11-05T07:57:37.820Z,,,,,,0,19.2
2017-11-05T07:57:47.823Z,,,,,,0,19.2
2017-11-05T07:57:57.820Z,,,,,,0,19
2017-11-05T07:58:07.820Z,,,,,,0,19.2
2017-11-05T07:58:17.827Z,,,,,,0,19.2
2017-11-05T07:58:27.825Z,,,,,,0,19.2
2017-11-05T07:58:37.820Z,,,,,,0,19
2017-11-05T07:58:47.821Z,,,,,,0,19
2017-11-05T07:58:57.820Z,,,,,,0,19.2
2017-11-05T07:59:07.821Z,,,,,,0,19.2
2017-11-05T07:59:17.820Z,,,,,,0,19.2
2017-11-05T07:59:27.822Z,,,,,,0,19
2017-11-05T07:59:37.820Z,5,0,0,25.3,0,0,19.2
2017-11-05T07:59:47.821Z,,,,,,0,19.2
2017-11-05T07:59:57.821Z,,,,25.2,,0,19
2017-11-05T08:00:07.820Z,,,,,,0,19
2017-11-05T08:00:17.821Z,,,,,,0,19
2017-11-05T08:00:27.820Z,,,,,,0,19.2
2017-11-05T08:00:37.820Z,,,,,,0,19
2017-11-05T08:00:47.820Z,,,,,,0,19.2
2017-11-05T08:00:57.820Z,,,,,,0,19.2
2017-11-05T08:01:07.820Z,,,,,,0,19
2017-11-05T08:01:17.821Z,,,,,,0,19
2017-11-05T08:01:27.822Z,,,,,,0,19
2017-11-05T08:01:37.820Z,,,,,,0,19
2017-11-05T08:01:47.821Z,,,,,,0,19
2017-11-05T08:01:57.821Z,,,,,,0,19
2017-11-05T08:02:07.827Z,,,,,,0,19
2017-11-05T08:02:17.821Z,,,,,,0,19
2017-11-05T08:02:27.821Z,,,,,,0,19
2017-11-05T08:02:37.821Z,,,,,,0,19.2
2017-11-05T08:02:47.821Z,,,,,,0,19
2017-11-05T08:02:57.821Z,,,,,,0,19
2017-11-05T08:03:07.821Z,,,,,,0,19
2017-11-05T08:03:17.821Z,,,,,,0,19
2017-11-05T08:03:27.821Z,,,,,,0,19
2017-11-05T08:03:37.823Z,,,,25.1,,0,19
2017-11-05T08:03:47.821Z,,,,25.2,,0,19
2017-11-05T08:03:57.821Z,,,,,,0,19
2017-11-05T08:04:07.851Z,,,,,,0,19
2017-11-05T08:04:17.821Z,,,,25.1,,0,19
2017-11-05T08:04:27.848Z,,,,25.2,,0,19
2017-11-05T08:04:37.821Z,,,,25.1,,0,19
2017-11-05T08:04:47.822Z,,,,25.2,,0,19
2017-11-05T08:04:57.821Z,,,,25.1,,0,19
2017-11-05T08:05:07.821Z,,,,,,0,19
2017-11-05T08:05:17.821Z,,,,,,0,19
2017-11-05T08:05:27.822Z,,,,,,0,19
2017-11-05T08:05:37.821Z,,,,,,0,19
2017-11-05T08:05:47.821Z,,,,,,0,19
2017-11-05T08:05:57.821Z,,,,,,0,19
2017-11-05T08:06:07.821Z,,,,,,0,19
2017-11-05T08:06:17.822Z,,,,,,0,19
2017-11-05T08:06:27.821Z,,,,,,0,19
2017-11-05T08:06:37.822Z,,,,,,0,19
2017-11-05T08:06:47.822Z,,,,,,0,19
2017-11-05T08:06:57.822Z,,,,,,0,19
2017-11-05T08:07:07.821Z,,,,,,0,19
2017-11-05T08:07:17.821Z,,,,,,0,19
2017-11-05T08:07:27.821Z,,,,,,0,19
2017-11-05T08:07:37.823Z,,,,,,0,19
2017-11-05T08:07:47.822Z,,,,,,0,19
2017-11-05T08:07:57.821Z,,,,,,0,19
2017-11-05T08:08:07.822Z,,,,,,0,19
2017-11-05T08:08:17.822Z,,,,,,0,19
2017-11-05T08:08:27.822Z,,,,,,0,19
2017-11-05T08:08:37.822Z,,,,,,0,19
2017-11-05T08:08:47.822Z,,,,,,0,19
2017-11-05T08:08:57.822Z,,,,25.1,,0,19
2017-11-05T08:09:07.822Z,,,,25.1,,0,19
2017-11-05T08:09:17.822Z,,,,24.9,,0,19
2017-11-05T08:09:27.822Z,,,,24.9,,0,19
2017-11-05T08:09:37.821Z,,,,25.1,,0,19
2017-11-05T08:09:47.823Z,,,,24.9,,0,19
2017-11-05T08:09:57.824Z,,,,24.9,,0,19
2017-11-05T08:10:07.822Z,,,,24.9,,0,19
2017-11-05T08:10:17.822Z,,,,,,0,19
2017-11-05T08:10:27.822Z,,,,24.9,,0,19
2017-11-05T08:10:37.824Z,,,,,,0,19
2017-11-05T08:10:47.823Z,,,,,,0,19
2017-11-05T08:10:57.827Z,,,,,,0,19
2017-11-05T08:11:07.822Z,,,,,,0,19
2017-11-05T08:11:17.822Z,,,,,,0,19
2017-11-05T08:11:27.823Z,,,,,,0,19
2017-11-05T08:11:37.822Z,,,,,,0,19
2017-11-05T08:11:47.822Z,,,,,,0,19
2017-11-05T08:11:57.823Z,,,,,,0,19
2017-11-05T08:12:07.822Z,,,,,,0,19
2017-11-05T08:12:17.846Z,,,,,,0,19
2017-11-05T08:12:27.822Z,,,,,,0,19
2017-11-05T08:12:37.822Z,,,,,,0,19
2017-11-05T08:12:47.823Z,,,,,,0,19
2017-11-05T08:12:57.823Z,,,,,,0,19
2017-11-05T08:13:07.822Z,,,,,,0,19
2017-11-05T08:13:17.825Z,,,,,,0,19
2017-11-05T08:13:27.823Z,,,,,,0,19
2017-11-05T08:13:37.822Z,,,,,,0,19
2017-11-05T08:13:47.828Z,,,,,,0,19
2017-11-05T08:13:57.823Z,,,,,,0,19
2017-11-05T08:14:07.822Z,,,,,,0,19
2017-11-05T08:14:17.824Z,,,,,,0,19
2017-11-05T08:14:27.822Z,,,,,,0,19
2017-11-05T08:14:37.823Z,,,,,,0,19
2017-11-05T08:14:47.825Z,,,,24.8,,0,19
2017-11-05T08:14:57.823Z,,,,,,0,19
2017-11-05T08:15:07.827Z,,,,,,0,19
2017-11-05T08:15:17.827Z,,,,,,0,19
2017-11-05T08:15:27.823Z,,,,,,0,19
2017-11-05T08:15:37.825Z,,,,,,0,19
2017-11-05T08:15:47.825Z,,,,,,0,19
2017-11-05T08:15:57.827Z,,,,,,0,19
2017-11-05T08:16:07.824Z,,,,,,0,19
2017-11-05T08:16:17.823Z,,,,,,0,19
2017-11-05T08:16:27.823Z,,,,,,0,19
2017-11-05T08:16:37.823Z,,,,,,0,19
2017-11-05T08:16:47.823Z,,,,,,0,19
2017-11-05T08:16:57.824Z,,,,,,0,19
2017-11-05T08:17:07.823Z,,,,,,0,19
2017-11-05T08:17:17.826Z,,,,,,0,19
2017-11-05T08:17:27.826Z,,,,,,0,19
2017-11-05T08:17:37.827Z,,,,,,0,19
2017-11-05T08:17:47.826Z,,,,,,0,19
2017-11-05T08:17:57.827Z,,,,,,0,19
2017-11-05T08:18:07.827Z,,,,,,0,19
2017-11-05T08:18:17.827Z,,,,,,0,19
2017-11-05T08:18:28.067Z,,,,,,0,19
2017-11-05T08:18:37.828Z,,,,,,0,19
2017-11-05T08:18:47.827Z,,,,,,0,19
2017-11-05T08:18:57.823Z,,,,,,0,19
2017-11-05T08:19:07.825Z,,,,24.7,,0,19
2017-11-05T08:19:18.069Z,,,,24.8,,0,19
2017-11-05T08:19:27.906Z,,,,,,0,19
2017-11-05T08:19:37.823Z,,,,,,0,19
2017-11-05T08:19:47.824Z,,,,24.7,,0,19
2017-11-05T08:19:57.823Z,,,,,,0,19
2017-11-05T08:20:07.823Z,,,,,,0,19
2017-11-05T08:20:17.823Z,,,,,,0,19
2017-11-05T08:20:27.823Z,,,,,,0,19
2017-11-05T08:20:37.823Z,,,,,,0,19
2017-11-05T08:20:47.823Z,,,,,,0,19
2017-11-05T08:20:57.823Z,,,,,,0,19
2017-11-05T08:21:07.848Z,,,,,,0,19
2017-11-05T08:21:17.823Z,,,,,,0,19
2017-11-05T08:21:27.823Z,,,,,,0,19
2017-11-05T08:21:37.823Z,,,,,,0,19
2017-11-05T08:21:47.824Z,,,,,,0,19
