Time,HwTOutlet,PrimT,HwTSet,ChActive,ActPow,PrimTSet,HwActive
2018-01-30T06:32:47.409Z,43,,54,,,,
2018-01-30T06:32:57.375Z,42.9,60,54,,,,
2018-01-30T06:33:07.319Z,42.8,59.9,54,,,,
2018-01-30T06:33:17.319Z,42.8,59.8,54,,,,
2018-01-30T06:33:27.319Z,42.7,59.7,54,,,,
2018-01-30T06:33:37.319Z,42.6,59.5,54,,,,
2018-01-30T06:33:47.412Z,42.5,59.1,54,,,,
2018-01-30T06:33:57.319Z,42.5,58.9,54,,,,
2018-01-30T06:34:07.320Z,42.4,58.7,54,,,,
2018-01-30T06:34:17.325Z,42.3,58.4,54,,,,
2018-01-30T06:34:27.319Z,42.2,58.2,54,,,,
2018-01-30T06:34:37.319Z,42.2,57.9,54,,,,
2018-01-30T06:34:47.409Z,42.1,57.7,54,,,,
2018-01-30T06:34:57.324Z,42,57.3,54,,,,
2018-01-30T06:35:07.319Z,42,57.1,54,,,,
2018-01-30T06:35:17.322Z,41.9,56.9,54,,,,
2018-01-30T06:35:27.351Z,41.8,56.7,54,,,,
2018-01-30T06:35:37.319Z,41.8,56.6,54,,,,
2018-01-30T06:35:47.411Z,41.7,56.4,54,,,,
2018-01-30T06:35:57.341Z,41.7,56.2,54,,,,
2018-01-30T06:36:07.319Z,41.6,55.9,54,1,,,0
2018-01-30T06:36:17.331Z,41.5,60.2,54,,37,,
2018-01-30T06:36:27.320Z,41.5,61.4,54,,30,,
2018-01-30T06:36:37.333Z,41.4,,54,,29,,
2018-01-30T06:36:47.620Z,41.4,61.3,54,,30,,
2018-01-30T06:36:57.320Z,41.3,,54,,29,,
2018-01-30T06:37:07.321Z,41.2,61.2,54,,30,,
2018-01-30T06:37:17.320Z,41.2,61.1,54,,,,
2018-01-30T06:37:27.322Z,41.1,61.2,54,,,,
2018-01-30T06:37:37.320Z,41.1,,54,,29,,
2018-01-30T06:37:47.412Z,40.9,61.3,54,,30,,
2018-01-30T06:37:57.320Z,40.8,61.4,54,,,,
2018-01-30T06:38:07.330Z,44.7,62.1,54,0,0,0,2
2018-01-30T06:38:17.341Z,47.1,55.6,54,0,67,,2
2018-01-30T06:38:27.321Z,52.5,56.2,54,,77,,
2018-01-30T06:38:37.320Z,52.1,57,54,,87,,
2018-01-30T06:38:47.557Z,53.1,57.6,54,,88,,
2018-01-30T06:38:57.357Z,53.7,58,54,,87,,
2018-01-30T06:39:07.321Z,53.9,58.3,54,,,,
2018-01-30T06:39:17.323Z,54.2,58.4,54,,75,,
2018-01-30T06:39:27.321Z,54.7,57.9,54,,74,,
2018-01-30T06:39:47.410Z,54,57.7,54,,79,,
2018-01-30T06:39:57.321Z,54,57.6,54,,,,
2018-01-30T06:40:07.320Z,54.1,,54,,75,,
2018-01-30T06:40:17.323Z,54,57.3,54,0,0,,0
2018-01-30T06:40:27.323Z,53.7,56.1,54,,,,
2018-01-30T06:40:37.327Z,53.4,56,54,,,,
2018-01-30T06:40:47.410Z,53.2,56,54,,,,
2018-01-30T06:40:57.320Z,53,,54,,,,
2018-01-30T06:41:07.321Z,52.6,55.9,54,,,,
2018-01-30T06:41:17.320Z,52.5,55.7,54,1,,62,0
2018-01-30T06:41:27.321Z,52.2,59.1,54,1,40,,0
2018-01-30T06:41:37.359Z,52,62,54,,30,,
2018-01-30T06:41:47.411Z,51.8,61.5,54,,30,,
2018-01-30T06:41:57.320Z,51.6,60.9,54,,,,
2018-01-30T06:42:07.324Z,51.4,60.6,54,,29,,
2018-01-30T06:42:17.330Z,51.2,59.9,54,,30,,
2018-01-30T06:42:27.353Z,51,59.7,54,,29,,
2018-01-30T06:42:37.321Z,50.8,59.5,54,,30,,
2018-01-30T06:42:47.411Z,50.6,59.4,54,,29,,
2018-01-30T06:42:57.321Z,50.4,59.5,54,,30,,
2018-01-30T06:43:07.320Z,50.2,59.6,54,,,,
2018-01-30T06:43:17.321Z,50,60,54,,,,
2018-01-30T06:43:27.322Z,49.8,60.2,54,,,,
2018-01-30T06:43:37.321Z,49.6,60.6,54,,31,,
2018-01-30T06:43:47.411Z,49.3,61.1,54,,,,
2018-01-30T06:43:57.320Z,49.1,61.2,54,,,,
2018-01-30T06:44:07.321Z,49,61.4,54,,,,
2018-01-30T06:44:17.321Z,48.8,61.6,54,,,,
2018-01-30T06:44:27.321Z,48.6,61.8,54,,,,
2018-01-30T06:44:37.329Z,48.5,,54,,,,
2018-01-30T06:44:47.411Z,48.3,62,54,,,,
2018-01-30T06:44:57.321Z,48.1,,54,,,,
2018-01-30T06:45:07.321Z,48,62.1,54,,,,
2018-01-30T06:45:17.321Z,47.8,,54,,30,,
2018-01-30T06:45:27.321Z,47.7,,54,,29,,
2018-01-30T06:45:37.341Z,47.6,62.2,54,,30,,
2018-01-30T06:45:47.441Z,47.4,62.4,54,,29,,
2018-01-30T06:45:57.321Z,47.3,62.5,54,,30,,
2018-01-30T06:46:07.322Z,47.1,62.7,54,,,,
2018-01-30T06:46:17.321Z,47,62.8,54,,,,
2018-01-30T06:46:27.322Z,46.9,63.1,54,,29,,
2018-01-30T06:46:37.326Z,46.7,,54,,30,,
2018-01-30T06:46:47.433Z,46.6,63.2,54,,,,
2018-01-30T06:46:57.321Z,46.5,63.3,54,,29,,
2018-01-30T06:47:07.322Z,45.5,63.9,54,0,0,0,2
2018-01-30T06:47:17.342Z,53.6,58.4,54,0,66,,2
2018-01-30T06:47:27.321Z,55.2,58.3,54,,67,,
2018-01-30T06:47:37.322Z,54.6,57.9,54,,76,,
2018-01-30T06:47:47.418Z,54.4,57.8,54,,77,,
2018-01-30T06:47:57.324Z,55.3,56.9,54,,52,,
2018-01-30T06:48:07.326Z,54.3,55.9,54,,61,,
2018-01-30T06:48:17.321Z,53.5,55.6,54,,63,,
2018-01-30T06:48:27.322Z,53.4,,54,,66,,
2018-01-30T06:48:37.357Z,53.5,55.7,54,,68,,
2018-01-30T06:48:47.423Z,53.7,56.1,54,,68,,
2018-01-30T06:48:57.322Z,54,56.3,54,,67,,
2018-01-30T06:49:07.323Z,54.1,56.4,54,,68,,
2018-01-30T06:49:17.326Z,54.1,56.5,54,,,,
2018-01-30T06:49:27.322Z,54.3,56.4,54,,65,,
2018-01-30T06:49:37.321Z,54.1,56.2,54,,,,
2018-01-30T06:49:47.412Z,53.9,55.9,54,,67,,
2018-01-30T06:49:57.323Z,53.7,,54,,68,,
2018-01-30T06:50:07.324Z,53.7,56,54,,70,,
2018-01-30T06:50:17.381Z,53.8,56.1,54,,69,,
2018-01-30T06:50:27.328Z,53.9,,54,,71,,
2018-01-30T06:50:37.321Z,53.8,56.2,54,,,,
2018-01-30T06:50:47.412Z,53.9,,54,,70,,
2018-01-30T06:50:57.322Z,53.9,,54,,71,,
2018-01-30T06:51:07.329Z,53.9,,54,,70,,
2018-01-30T06:51:17.323Z,53.9,56.1,54,,,,
2018-01-30T06:51:27.321Z,53.8,,54,,71,,
2018-01-30T06:51:37.329Z,53.9,,54,,72,,
2018-01-30T06:51:47.412Z,54,,54,,70,,
2018-01-30T06:51:57.330Z,54,,54,,,,
2018-01-30T06:52:07.322Z,54,,54,,,,
2018-01-30T06:52:17.324Z,54,54.6,54,0,0,,0
2018-01-30T06:52:27.323Z,53.6,54.6,54,,,,
2018-01-30T06:52:37.337Z,53.4,,54,,,,
2018-01-30T06:52:47.414Z,53.1,54.5,54,,,,
2018-01-30T06:52:57.322Z,52.9,,54,,,,
2018-01-30T06:53:07.323Z,52.6,54.4,54,,,,
2018-01-30T06:53:17.359Z,52.4,54.7,54,1,,62,0
2018-01-30T06:53:27.326Z,52.2,59.4,54,,36,,
2018-01-30T06:53:37.382Z,52,60.9,54,,29,,
2018-01-30T06:53:47.425Z,51.8,60.8,54,,,,
2018-01-30T06:53:57.326Z,51.5,58.9,54,,29,,
2018-01-30T06:54:07.324Z,51.3,58.5,54,,,,
2018-01-30T06:54:17.323Z,51.1,57.4,54,,30,,
2018-01-30T06:54:27.356Z,50.9,56.9,54,,30,,
2018-01-30T06:54:37.323Z,50.6,56.6,54,,29,,
2018-01-30T06:54:47.413Z,50.4,56.3,54,,30,,
2018-01-30T06:54:57.344Z,50.2,56.2,54,,,,
2018-01-30T06:55:07.351Z,50,56.3,54,,29,,
2018-01-30T06:55:17.324Z,49.8,56.6,54,,31,,
2018-01-30T06:55:27.344Z,49.7,57.1,54,,33,,
2018-01-30T06:55:37.344Z,49.4,57.7,54,,34,,
2018-01-30T06:55:47.471Z,49.2,58.1,54,,35,,
2018-01-30T06:55:57.323Z,49,58.5,54,,36,,
2018-01-30T06:56:07.327Z,48.8,59,54,,37,,
2018-01-30T06:56:17.329Z,48.6,59.4,54,,38,,
2018-01-30T06:56:27.323Z,48.5,59.6,54,,,,
2018-01-30T06:56:37.335Z,48.4,59.8,54,,39,,
2018-01-30T06:56:47.415Z,48.2,60,54,,,,
2018-01-30T06:56:57.323Z,48.1,60.2,54,,40,,
2018-01-30T06:57:07.415Z,48,60.5,54,,,,
2018-01-30T06:57:17.324Z,47.8,60.7,54,,41,,
2018-01-30T06:57:27.338Z,47.7,61.1,54,,41,,
2018-01-30T06:57:37.339Z,47.5,61.2,54,,,,
2018-01-30T06:57:47.414Z,47.4,61.4,54,,,,
2018-01-30T06:57:57.326Z,47.3,61.5,54,,,,
2018-01-30T06:58:07.323Z,47.1,61.8,54,,,,
2018-01-30T06:58:17.325Z,47,62,54,,40,,
2018-01-30T06:58:27.326Z,46.9,62.2,54,,,,
2018-01-30T06:58:37.323Z,46.8,62.2,54,0,35,0,2
2018-01-30T06:58:47.418Z,33.6,63.2,54,0,0,,2
2018-01-30T06:58:57.337Z,51.6,55.2,54,0,72,,2
2018-01-30T06:59:07.323Z,46.7,54.3,54,,137,,
2018-01-30T06:59:17.341Z,48.9,59.1,54,,147,,
2018-01-30T06:59:27.323Z,52.4,61.9,54,0,0,,0
2018-01-30T06:59:37.324Z,53.1,60.2,54,0,,,0
2018-01-30T06:59:47.435Z,52.9,60.2,54,,,,
2018-01-30T06:59:57.327Z,52.6,,54,,,,
2018-01-30T07:00:07.384Z,52.4,60.1,54,,,,
2018-01-30T07:00:17.444Z,52.2,60,54,,,,
2018-01-30T07:00:27.324Z,52.1,59.9,54,1,,62,0
2018-01-30T07:00:37.331Z,51.9,63.2,54,1,42,,0
2018-01-30T07:00:47.415Z,51.7,64.9,54,,32,,
2018-01-30T07:00:57.323Z,51.5,62.9,54,,29,,
2018-01-30T07:01:07.337Z,51.3,61.9,54,,30,,
2018-01-30T07:01:17.323Z,51.1,60.9,54,,,,
2018-01-30T07:01:27.324Z,50.9,60.5,54,,,,
2018-01-30T07:01:37.325Z,50.7,60.2,54,,29,,
2018-01-30T07:01:47.429Z,50.5,,54,,,,
2018-01-30T07:01:57.323Z,50.3,,54,,,,
2018-01-30T07:02:07.323Z,50.1,,54,,,,
2018-01-30T07:02:17.505Z,49.9,60.5,54,,30,,
2018-01-30T07:02:27.323Z,49.7,60.7,54,,,,
2018-01-30T07:02:37.324Z,49.3,61.1,54,,,,
2018-01-30T07:02:47.488Z,49.2,61.3,54,,,,
2018-01-30T07:02:57.372Z,49,61.4,54,,29,,
2018-01-30T07:03:07.375Z,48.8,61.5,54,,,,
2018-01-30T07:03:17.325Z,48.6,61.8,54,,30,,
2018-01-30T07:03:27.332Z,48.4,61.9,54,,,,
2018-01-30T07:03:37.327Z,48.3,,54,,29,,
2018-01-30T07:03:47.504Z,48.1,62,54,,30,,
2018-01-30T07:03:57.326Z,47.9,,54,,,,
2018-01-30T07:04:07.325Z,47.8,,54,,,,
2018-01-30T07:04:17.331Z,47.6,62.1,54,,,,
2018-01-30T07:04:27.379Z,47.5,,54,,29,,
2018-01-30T07:04:37.325Z,47.3,62.2,54,,30,,
2018-01-30T07:04:47.434Z,47.2,62.4,54,,29,,
2018-01-30T07:04:57.332Z,47,62.5,54,,30,,
2018-01-30T07:05:07.324Z,46.9,62.6,54,,29,,
2018-01-30T07:05:17.324Z,46.8,62.7,54,,30,,
2018-01-30T07:05:27.326Z,46.7,62.8,54,,29,,
2018-01-30T07:05:37.325Z,46.5,62.9,54,,,,
2018-01-30T07:05:47.425Z,46.4,63.1,54,,,,
2018-01-30T07:05:57.330Z,46.3,63.2,54,,30,,
2018-01-30T07:06:07.343Z,46.2,63.3,54,,29,,
2018-01-30T07:06:17.324Z,46,63.4,54,,,,
2018-01-30T07:06:27.341Z,45.9,63.5,54,,,,
2018-01-30T07:06:37.334Z,45.8,63.8,54,,30,,
2018-01-30T07:06:47.414Z,45.7,63.9,54,,,,
2018-01-30T07:06:57.325Z,45.6,64,54,,30,,
2018-01-30T07:07:07.327Z,45.5,,54,,29,,
2018-01-30T07:07:17.326Z,45.4,64.1,54,,,,
2018-01-30T07:07:27.333Z,45.3,64.2,54,,,,
2018-01-30T07:07:37.325Z,45.2,64.4,54,,30,,
2018-01-30T07:07:47.417Z,45.1,64.5,54,,29,,
2018-01-30T07:07:57.324Z,45,64.6,54,,30,,
2018-01-30T07:08:07.341Z,44.9,64.7,54,,29,,
2018-01-30T07:08:17.330Z,44.8,64.8,54,,,,
2018-01-30T07:08:27.339Z,44.7,64.9,54,,30,,
2018-01-30T07:08:37.359Z,44.6,65.1,54,,30,,
2018-01-30T07:08:47.425Z,44.4,65.2,54,,,,
2018-01-30T07:08:57.325Z,44.3,65.3,54,,29,,
2018-01-30T07:09:07.330Z,44.2,65.4,54,,,,
2018-01-30T07:09:17.344Z,44.2,65.5,54,,30,,
2018-01-30T07:09:27.327Z,44,65.6,54,,,,
2018-01-30T07:09:37.325Z,44,,54,,,,
2018-01-30T07:09:47.476Z,43.9,65.8,54,,,,
2018-01-30T07:09:57.328Z,43.8,66,54,1,0,,0
2018-01-30T07:10:07.324Z,43.7,62.9,54,,,,
2018-01-30T07:10:17.549Z,43.7,60.9,54,,,,
2018-01-30T07:10:27.332Z,43.6,60.1,54,,,,
2018-01-30T07:10:37.746Z,43.5,59.9,54,,,,
2018-01-30T07:10:47.431Z,43.4,59.7,54,,,,
2018-01-30T07:10:57.331Z,43.4,,54,,,,
2018-01-30T07:11:07.345Z,43.3,,54,,,,
2018-01-30T07:11:17.330Z,43.2,59.6,54,,,,
2018-01-30T07:11:27.347Z,43.2,,54,,,,
2018-01-30T07:11:37.337Z,43.1,59.5,54,,,,
2018-01-30T07:11:47.429Z,43,59.1,54,,,,
2018-01-30T07:11:57.325Z,42.9,58.8,54,,,,
2018-01-30T07:12:07.353Z,42.8,58.5,54,,,,
2018-01-30T07:12:17.597Z,42.9,58.3,54,,,,
2018-01-30T07:12:27.364Z,42.9,57.9,54,,,,
2018-01-30T07:12:37.357Z,42.9,57.8,54,,,,
2018-01-30T07:12:47.426Z,42.8,57.4,54,,,,
2018-01-30T07:12:57.341Z,42.6,57.1,54,0,,0,2
2018-01-30T07:13:07.331Z,43.4,57,54,,,,
2018-01-30T07:13:17.350Z,46.3,52.8,54,0,0,0,0
2018-01-30T07:13:27.325Z,55.2,52.8,54,,,,
2018-01-30T07:13:37.327Z,55,,54,,,,
2018-01-30T07:13:47.426Z,54.7,52.7,54,,,,
2018-01-30T07:13:57.353Z,54.3,,54,,,,
2018-01-30T07:14:07.331Z,54,52.6,54,,,,
2018-01-30T07:14:17.338Z,53.7,53.1,54,1,45,62,0
2018-01-30T07:14:27.971Z,53.4,60,54,,33,,
2018-01-30T07:14:37.336Z,53.2,61.6,54,,29,,
2018-01-30T07:14:47.429Z,52.9,62.1,54,,30,,
2018-01-30T07:14:57.326Z,52.5,62.5,54,,,,
2018-01-30T07:15:07.330Z,52.2,62.4,54,,29,,
2018-01-30T07:15:17.371Z,52,61.5,54,,30,,
2018-01-30T07:15:27.326Z,51.7,61.2,54,,,,
2018-01-30T07:15:37.325Z,51.5,60.9,54,,29,,
2018-01-30T07:15:47.464Z,51.2,,54,,,,
2018-01-30T07:15:57.326Z,51,60.9,54,,30,,
2018-01-30T07:16:07.339Z,50.8,61.2,54,,,,
2018-01-30T07:16:17.326Z,50.5,61.5,54,,29,,
2018-01-30T07:16:27.343Z,50.3,61.8,54,,,,
2018-01-30T07:16:37.354Z,50.1,62,54,,30,,
2018-01-30T07:16:47.425Z,49.9,62.1,54,,,,
2018-01-30T07:16:57.326Z,49.7,62.4,54,,,,
2018-01-30T07:17:07.326Z,49.4,62.6,54,,,,
2018-01-30T07:17:17.327Z,49.2,62.9,54,,29,,
2018-01-30T07:17:27.335Z,49,63.1,54,,30,,
2018-01-30T07:17:37.354Z,48.8,63.2,54,,29,,
2018-01-30T07:17:52.459Z,48.6,63.4,54,,30,,
2018-01-30T07:17:57.362Z,48.4,,54,,,,
2018-01-30T07:18:07.348Z,48.2,63.5,54,,,,
2018-01-30T07:18:17.343Z,48.1,,54,,29,,
2018-01-30T07:18:27.384Z,47.9,63.6,54,,30,,
2018-01-30T07:18:37.326Z,47.7,63.8,54,,29,,
2018-01-30T07:18:47.417Z,47.6,64,54,,30,,
2018-01-30T07:18:57.345Z,47.4,64.1,54,,29,,
2018-01-30T07:19:07.376Z,47.2,64.2,54,,,,
2018-01-30T07:19:17.345Z,47.1,64.4,54,,30,,
2018-01-30T07:19:27.355Z,46.9,64.5,54,,29,,
2018-01-30T07:19:37.378Z,46.8,64.6,54,,30,,
2018-01-30T07:19:47.674Z,46.7,64.7,54,,29,,
2018-01-30T07:19:57.357Z,46.5,64.9,54,,30,,
2018-01-30T07:20:07.422Z,46.4,65.1,54,,30,,
2018-01-30T07:20:17.332Z,46.2,65.2,54,,,,
2018-01-30T07:20:27.326Z,46.1,,54,,29,,
2018-01-30T07:20:37.327Z,45.9,65.3,54,,30,,
2018-01-30T07:20:47.450Z,45.8,65.4,54,,,,
2018-01-30T07:20:57.336Z,45.7,65.5,54,,,,
2018-01-30T07:21:07.328Z,45.5,65.8,54,,,,
2018-01-30T07:21:17.327Z,45.4,65.9,54,,,,
2018-01-30T07:21:27.327Z,45.3,65.9,54,1,0,,0
2018-01-30T07:21:37.327Z,45.2,61.8,54,,,,
2018-01-30T07:21:47.495Z,45,60.8,54,,,,
2018-01-30T07:21:57.413Z,44.9,59.9,54,,,,
2018-01-30T07:22:07.359Z,44.8,59.7,54,,,,
2018-01-30T07:22:17.326Z,44.7,59.6,54,,,,
2018-01-30T07:22:27.326Z,44.6,,54,,,,
2018-01-30T07:22:37.331Z,44.4,59.5,54,,,,
2018-01-30T07:22:47.421Z,44.3,,54,,,,
2018-01-30T07:22:57.327Z,44.2,,54,,,,
2018-01-30T07:23:07.383Z,44.1,59.3,54,,,,
2018-01-30T07:23:17.385Z,44,58.9,54,,,,
2018-01-30T07:23:27.333Z,43.9,58.6,54,,,,
2018-01-30T07:23:37.350Z,43.8,58.4,54,,,,
2018-01-30T07:23:47.432Z,43.7,58.1,54,,,,
2018-01-30T07:23:57.390Z,43.6,57.9,54,,,,
2018-01-30T07:24:07.384Z,43.5,57.6,54,,,,
2018-01-30T07:24:17.403Z,43.4,57.2,54,,,,
2018-01-30T07:24:27.419Z,43.3,56.9,54,,,,
2018-01-30T07:24:37.355Z,43.2,56.7,54,,,,
2018-01-30T07:24:47.432Z,43.1,56.5,54,,,,
2018-01-30T07:24:57.331Z,43,56.3,54,,,,
2018-01-30T07:25:07.327Z,43,56.1,54,,,,
2018-01-30T07:25:17.327Z,42.9,55.9,54,,,,
2018-01-30T07:25:27.327Z,42.8,60,54,1,38,,0
2018-01-30T07:25:37.327Z,42.8,61.4,54,,29,,
2018-01-30T07:25:47.436Z,42.7,61.6,54,,30,,
2018-01-30T07:25:57.328Z,42.6,61.8,54,,,,
2018-01-30T07:26:07.328Z,42.6,61.5,54,,29,,
2018-01-30T07:26:17.329Z,42.5,61.4,54,,30,,
2018-01-30T07:26:27.333Z,42.4,,54,,29,,
2018-01-30T07:26:37.331Z,42.3,,54,,,,
2018-01-30T07:26:47.442Z,42.3,,54,,,,
2018-01-30T07:26:57.331Z,42.2,,54,,,,
2018-01-30T07:27:07.327Z,42.1,61.5,54,,30,,
2018-01-30T07:27:17.330Z,42,61.9,54,,,,
2018-01-30T07:27:27.330Z,42,62,54,,29,,
2018-01-30T07:27:37.328Z,41.9,62.1,54,,,,
2018-01-30T07:27:47.419Z,41.8,62.5,54,,,,
2018-01-30T07:27:57.333Z,37.4,63.2,54,0,30,0,0
2018-01-30T07:28:07.328Z,24.5,63.6,54,0,0,,0
2018-01-30T07:28:17.333Z,24.5,62.5,54,,,,
2018-01-30T07:28:27.328Z,24.7,62.2,54,,,,
2018-01-30T07:28:37.327Z,24.8,62.1,54,,,,
2018-01-30T07:28:47.424Z,25,61.9,54,,,,
2018-01-30T07:28:57.396Z,25.1,,54,1,,62,0
2018-01-30T07:29:07.330Z,25.4,61.2,54,1,41,,0
2018-01-30T07:29:20.418Z,25.6,64.4,54,,33,,
2018-01-30T07:29:27.328Z,25.7,63.9,54,,29,,
2018-01-30T07:29:37.328Z,26,,54,,,,
2018-01-30T07:29:47.509Z,26.1,63.3,54,,30,,
2018-01-30T07:29:57.431Z,26.2,62.9,54,,,,
2018-01-30T07:30:07.432Z,26.5,62.6,54,,29,,
2018-01-30T07:30:17.328Z,26.6,62.5,54,,,,
2018-01-30T07:30:27.366Z,26.7,62.4,54,,,,
2018-01-30T07:30:37.329Z,26.8,62.5,54,,30,,
2018-01-30T07:30:47.419Z,26.9,62.7,54,,,,
2018-01-30T07:30:57.328Z,27.1,63.1,54,,,,
2018-01-30T07:31:07.355Z,27.2,63.2,54,,,,
2018-01-30T07:31:17.331Z,27.3,63.4,54,,29,,
2018-01-30T07:31:27.328Z,27.4,63.6,54,,30,,
2018-01-30T07:31:37.402Z,27.4,63.9,54,,,,
2018-01-30T07:31:47.656Z,27.5,64,54,,29,,
2018-01-30T07:31:57.354Z,27.7,64.2,54,,,,
2018-01-30T07:32:12.369Z,27.8,64.4,54,,,,
2018-01-30T07:32:17.341Z,27.8,,54,,,,
2018-01-30T07:32:27.441Z,27.9,64.5,54,,30,,
2018-01-30T07:32:37.330Z,28,,54,,,,
2018-01-30T07:32:47.434Z,28,64.6,54,,,,
2018-01-30T07:32:57.328Z,28.1,,54,,,,
2018-01-30T07:33:07.333Z,28.3,64.7,54,,29,,
2018-01-30T07:33:17.364Z,28.3,64.8,54,,30,,
2018-01-30T07:33:27.345Z,28.4,65.1,54,,29,,
2018-01-30T07:33:37.328Z,28.5,,54,,,,
2018-01-30T07:33:47.418Z,28.5,65.2,54,,,,
2018-01-30T07:33:57.329Z,28.6,65.3,54,,,,
2018-01-30T07:34:07.417Z,28.7,65.4,54,,30,,
2018-01-30T07:34:17.330Z,28.7,65.6,54,,,,
2018-01-30T07:34:32.348Z,28.9,,54,,,,
2018-01-30T07:34:37.329Z,29,65.8,54,,,,
2018-01-30T07:34:47.424Z,29,65.9,54,1,0,,0
2018-01-30T07:34:57.335Z,29.1,62.8,54,,,,
2018-01-30T07:35:07.417Z,29.2,60.9,54,,,,
2018-01-30T07:35:17.332Z,29.3,59.9,54,,,,
2018-01-30T07:35:27.328Z,29.3,59.7,54,,,,
2018-01-30T07:35:37.329Z,29.5,59.5,54,,,,
2018-01-30T07:35:47.419Z,29.5,,54,,,,
2018-01-30T07:35:57.433Z,29.6,,54,,,,
2018-01-30T07:36:07.405Z,29.7,59.4,54,,,,
2018-01-30T07:36:17.341Z,29.7,,54,,,,
2018-01-30T07:36:27.330Z,29.8,59.3,54,,,,
2018-01-30T07:36:37.332Z,29.8,58.9,54,,,,
2018-01-30T07:36:47.418Z,30,58.7,54,,,,
2018-01-30T07:36:57.329Z,30.1,58.4,54,,,,
2018-01-30T07:37:07.328Z,30.1,58.1,54,,,,
2018-01-30T07:37:17.343Z,30.2,57.9,54,,,,
2018-01-30T07:37:27.333Z,30.2,57.6,54,,,,
2018-01-30T07:37:37.348Z,30.3,57.2,54,,,,
2018-01-30T07:37:47.419Z,30.3,56.9,54,,,,
2018-01-30T07:37:57.378Z,30.4,56.7,54,,,,
2018-01-30T07:38:07.334Z,30.4,56.5,54,,,,
2018-01-30T07:38:17.370Z,30.6,56.3,54,,,,
2018-01-30T07:38:27.329Z,30.6,56.1,54,,,,
2018-01-30T07:38:37.329Z,30.7,55.9,54,,,,
2018-01-30T07:38:47.419Z,30.7,60,54,1,38,,0
2018-01-30T07:38:57.329Z,30.8,61.6,54,,29,,
2018-01-30T07:39:07.330Z,30.8,61.9,54,,30,,
2018-01-30T07:39:17.331Z,30.9,,54,,29,,
2018-01-30T07:39:27.329Z,30.9,,54,,,,
2018-01-30T07:39:37.332Z,31,61.8,54,,,,
2018-01-30T07:39:47.432Z,31,61.6,54,,30,,
2018-01-30T07:39:57.344Z,31,61.5,54,,,,
2018-01-30T07:40:07.330Z,31.2,,54,,29,,
2018-01-30T07:40:17.330Z,31.2,61.6,54,,30,,
2018-01-30T07:40:27.535Z,31.3,61.8,54,,,,
2018-01-30T07:40:37.349Z,31.3,62,54,,,,
2018-01-30T07:40:47.420Z,31.4,62.2,54,,,,
2018-01-30T07:40:57.329Z,31.4,62.4,54,,29,,
2018-01-30T07:41:07.547Z,31.4,62.6,54,,,,
2018-01-30T07:41:17.332Z,31.5,62.8,54,,30,,
2018-01-30T07:41:27.329Z,31.5,63.1,54,,,,
2018-01-30T07:41:37.329Z,31.6,63.3,54,,29,,
2018-01-30T07:41:47.419Z,31.6,63.5,54,,30,,
2018-01-30T07:41:57.338Z,31.6,63.6,54,,29,,
2018-01-30T07:42:07.329Z,31.8,63.8,54,,30,,
2018-01-30T07:42:17.389Z,31.8,63.9,54,,29,,
2018-01-30T07:42:27.329Z,31.9,64,54,,29,,
2018-01-30T07:42:37.373Z,31.9,64.1,54,,,,
2018-01-30T07:42:47.419Z,31.9,,54,,,,
2018-01-30T07:42:57.351Z,32,64.2,54,,,,
2018-01-30T07:43:07.360Z,32,64.5,54,,30,,
2018-01-30T07:43:17.369Z,32,64.6,54,,29,,
2018-01-30T07:43:27.404Z,32.1,64.7,54,,,,
2018-01-30T07:43:37.413Z,32.1,64.8,54,,,,
2018-01-30T07:43:47.512Z,32.2,64.9,54,,,,
2018-01-30T07:43:57.340Z,32.2,65.1,54,,,,
2018-01-30T07:44:07.476Z,32.2,65.2,54,,30,,
2018-01-30T07:44:17.423Z,32.3,65.4,54,,29,,
2018-01-30T07:44:27.497Z,32.3,65.5,54,,30,,
2018-01-30T07:44:37.334Z,32.4,65.6,54,,29,,
2018-01-30T07:44:47.580Z,32.4,65.8,54,,30,,
2018-01-30T07:44:57.331Z,32.4,65.9,54,,,,
2018-01-30T07:45:07.330Z,32.5,65.9,54,1,0,,0
2018-01-30T07:45:17.343Z,32.5,61.8,54,,,,
2018-01-30T07:45:27.476Z,32.5,60.7,54,,,,
2018-01-30T07:45:37.330Z,32.6,59.9,54,,,,
2018-01-30T07:45:47.421Z,32.6,59.6,54,,,,
2018-01-30T07:45:57.343Z,32.6,59.5,54,,,,
2018-01-30T07:46:07.333Z,32.7,59.4,54,,,,
2018-01-30T07:46:17.330Z,32.7,,54,,,,
2018-01-30T07:46:27.330Z,32.7,,54,,,,
2018-01-30T07:46:37.332Z,32.7,,54,,,,
2018-01-30T07:46:47.420Z,32.8,59.1,54,,,,
2018-01-30T07:46:57.330Z,32.8,58.9,54,,,,
2018-01-30T07:47:07.333Z,32.9,58.5,54,,,,
2018-01-30T07:47:17.345Z,32.9,58.2,54,,,,
2018-01-30T07:47:27.350Z,32.9,57.9,54,,,,
2018-01-30T07:47:37.396Z,32.9,57.8,54,,,,
2018-01-30T07:47:47.429Z,33.1,57.6,54,,,,
2018-01-30T07:47:57.331Z,33.1,57.2,54,,,,
2018-01-30T07:48:07.331Z,33.1,56.9,54,,,,
2018-01-30T07:48:17.333Z,33.1,56.7,54,,,,
