Time,HwTSet,ActPow,PrimT,ChActive,HwTOutlet,PrimTSet,HwActive
2018-01-19T03:29:00.902Z,0,,,,19.2,,
2018-01-19T03:29:13.383Z,0,,,,19.2,,
2018-01-19T03:29:24.179Z,0,,,,19.3,,
2018-01-19T03:29:29.946Z,0,,,,19.2,,
2018-01-19T03:29:44.629Z,0,,,,19.2,,
2018-01-19T03:29:59.467Z,0,,,,19.2,,
2018-01-19T03:30:05.849Z,0,,,,19.2,,
2018-01-19T03:30:11.093Z,0,,30.3,,19.2,,
2018-01-19T03:30:19.729Z,0,,,,19.2,,
2018-01-19T03:30:31.942Z,0,,,,19.2,,
2018-01-19T03:30:38.921Z,0,,,,19.2,,
2018-01-19T03:30:49.146Z,0,,,,19.2,,
2018-01-19T03:30:58.921Z,0,,,,19.2,,
2018-01-19T03:31:08.920Z,0,,,,19.2,,
2018-01-19T03:31:18.921Z,0,,,,19.2,,
2018-01-19T03:31:28.921Z,0,,,,19.2,,
2018-01-19T03:31:38.920Z,0,,,,19.2,,
2018-01-19T03:31:48.921Z,0,,,,19.2,,
2018-01-19T03:31:58.920Z,0,,,,19.2,,
2018-01-19T03:32:08.920Z,0,,,,19.2,,
2018-01-19T03:32:18.920Z,0,,,,19.2,,
2018-01-19T03:32:28.920Z,0,,,,19.2,,
2018-01-19T03:32:38.924Z,0,,,,19.2,,
2018-01-19T03:32:48.920Z,0,,,,19.2,,
2018-01-19T03:32:58.921Z,0,,30.2,,19.2,,
2018-01-19T03:33:08.921Z,0,,30.3,,19.2,,
2018-01-19T03:33:18.920Z,0,,30.2,,19.2,,
2018-01-19T03:33:28.920Z,0,,,,19.2,,
2018-01-19T03:33:38.930Z,0,,,,19.2,,
2018-01-19T03:33:48.921Z,0,,,,19.2,,
2018-01-19T03:33:58.921Z,0,,,,19.2,,
2018-01-19T03:34:08.920Z,0,,,,19.2,,
2018-01-19T03:34:18.920Z,0,,,,19.2,,
2018-01-19T03:34:28.920Z,0,,,,19.2,,
2018-01-19T03:34:38.920Z,0,,,,19.2,,
2018-01-19T03:34:48.920Z,0,,,,19.2,,
2018-01-19T03:34:58.921Z,0,,,,19.2,,
2018-01-19T03:35:08.921Z,0,,,,19.2,,
2018-01-19T03:35:18.921Z,0,,,,19.2,,
2018-01-19T03:35:28.920Z,0,,,,19.2,,
2018-01-19T03:35:38.923Z,0,,30.1,,19.2,,
2018-01-19T03:35:48.920Z,0,,,,19.2,,
2018-01-19T03:35:58.921Z,0,,,,19.2,,
2018-01-19T03:36:08.921Z,0,,,,19.2,,
2018-01-19T03:36:18.921Z,0,,,,19.2,,
2018-01-19T03:36:28.921Z,0,,,,19.2,,
2018-01-19T03:36:38.923Z,0,,,,19.2,,
2018-01-19T03:36:48.921Z,0,,,,19.2,,
2018-01-19T03:36:58.921Z,0,,,,19.2,,
2018-01-19T03:37:08.921Z,0,,,,19.2,,
2018-01-19T03:37:18.941Z,0,,,,19.2,,
2018-01-19T03:37:28.921Z,0,,,,19.2,,
2018-01-19T03:37:38.926Z,0,,,,19.2,,
2018-01-19T03:37:48.921Z,0,,,,19.2,,
2018-01-19T03:37:58.922Z,0,,,,19.2,,
2018-01-19T03:38:08.921Z,0,,,,19.2,,
2018-01-19T03:38:18.921Z,0,,,,19.2,,
2018-01-19T03:38:28.922Z,0,,30,,19.2,,
2018-01-19T03:38:38.926Z,0,,,,19.2,,
2018-01-19T03:38:48.921Z,0,,,,19.2,,
2018-01-19T03:38:58.921Z,0,,,,19.2,,
2018-01-19T03:39:08.921Z,0,,,,19.2,,
2018-01-19T03:39:18.921Z,0,,,,19.2,,
2018-01-19T03:39:28.924Z,0,,,,19,,
2018-01-19T03:39:38.921Z,0,,,,19.2,,
2018-01-19T03:39:48.922Z,0,,,,19.2,,
2018-01-19T03:39:58.922Z,0,,,,19,,
2018-01-19T03:40:08.921Z,0,,,,19,,
2018-01-19T03:40:18.922Z,0,,,,19.2,,
2018-01-19T03:40:28.922Z,0,,,,19,,
2018-01-19T03:40:38.924Z,0,,,,19,,
2018-01-19T03:40:48.921Z,0,,,,19,,
2018-01-19T03:40:58.922Z,0,,29.9,,19,,
2018-01-19T03:41:08.922Z,0,,29.9,,19,,
2018-01-19T03:41:18.922Z,0,,,,19,,
2018-01-19T03:41:28.922Z,0,,,,19,,
2018-01-19T03:41:38.924Z,0,,,,19,,
2018-01-19T03:41:48.921Z,0,,,,19,,
2018-01-19T03:41:58.922Z,0,,,,19,,
2018-01-19T03:42:08.922Z,0,,,,19,,
2018-01-19T03:42:18.922Z,0,,,,19,,
2018-01-19T03:42:28.922Z,0,,,,19,,
2018-01-19T03:42:38.923Z,0,,,,19,,
2018-01-19T03:42:48.922Z,0,,,,19,,
2018-01-19T03:42:58.931Z,0,,,,19,,
2018-01-19T03:43:08.922Z,0,,,,19,,
2018-01-19T03:43:19.000Z,0,,,,19,,
2018-01-19T03:43:28.922Z,0,,,,19,,
2018-01-19T03:43:38.922Z,0,,,,19,,
2018-01-19T03:43:48.922Z,0,,,,19,,
2018-01-19T03:43:58.930Z,0,,29.8,,19,,
2018-01-19T03:44:08.922Z,0,,,,19,,
2018-01-19T03:44:18.922Z,0,,,,19,,
2018-01-19T03:44:28.922Z,0,,,,19,,
2018-01-19T03:44:38.926Z,0,,,,19,,
2018-01-19T03:44:48.926Z,0,,,,19,,
2018-01-19T03:44:59.149Z,0,,,,19,,
2018-01-19T03:45:09.720Z,0,,,,19,,
2018-01-19T03:45:18.923Z,0,,,,19,,
2018-01-19T03:45:29.874Z,0,,,,19,,
2018-01-19T03:45:38.923Z,0,,,,19,,
2018-01-19T03:45:49.152Z,0,,,,19,,
2018-01-19T03:45:59.140Z,0,,,,19,,
2018-01-19T03:46:13.942Z,0,,,,19,,
2018-01-19T03:46:18.922Z,0,,,,19,,
2018-01-19T03:46:29.043Z,0,,,,19,,
2018-01-19T03:46:38.963Z,0,,,,19,,
2018-01-19T03:46:49.050Z,0,,29.6,,19,,
2018-01-19T03:46:59.142Z,0,,,,19,,
2018-01-19T03:47:09.067Z,0,,,,19,,
2018-01-19T03:47:19.036Z,0,,,,19,,
2018-01-19T03:47:29.030Z,0,,,,19,,
2018-01-19T03:47:38.922Z,0,,,,19,,
2018-01-19T03:47:48.923Z,0,,,,19,,
2018-01-19T03:47:58.928Z,0,,,,19,,
2018-01-19T03:48:08.923Z,0,,,,19,,
2018-01-19T03:48:18.923Z,0,,,,19,,
2018-01-19T03:48:29.046Z,0,,,,19,,
2018-01-19T03:48:39.049Z,0,,,,19,,
2018-01-19T03:48:49.109Z,0,,,,19,,
2018-01-19T03:48:59.016Z,0,,,,19,,
2018-01-19T03:49:09.310Z,0,,,,19,,
2018-01-19T03:49:18.923Z,0,,,,19,,
2018-01-19T03:49:28.923Z,0,,,,19,,
2018-01-19T03:49:39.393Z,0,,29.5,,19,,
2018-01-19T03:49:49.113Z,0,,,,19,,
2018-01-19T03:49:58.926Z,0,,,,19,,
2018-01-19T03:50:08.925Z,0,,,,19,,
2018-01-19T03:50:19.143Z,0,,,,19,,
2018-01-19T03:50:28.923Z,0,,,,18.9,,
2018-01-19T03:50:38.955Z,0,,,,19,,
2018-01-19T03:50:49.189Z,0,,,,19,,
2018-01-19T03:50:58.936Z,0,,,,19,,
2018-01-19T03:51:08.923Z,0,,,,19,,
2018-01-19T03:51:18.923Z,0,,,,19,,
2018-01-19T03:51:28.996Z,0,,,,19,,
2018-01-19T03:51:39.029Z,0,,,,18.9,,
2018-01-19T03:51:48.923Z,0,,,,19,,
2018-01-19T03:51:59.133Z,0,,,,18.9,,
2018-01-19T03:52:09.042Z,0,,29.5,,19,,
2018-01-19T03:52:18.923Z,0,,,,18.9,,
2018-01-19T03:52:28.923Z,0,,29.4,,19,,
2018-01-19T03:52:38.923Z,0,,,,18.9,,
2018-01-19T03:52:48.924Z,0,,,,18.9,,
2018-01-19T03:52:58.923Z,0,,,,18.9,,
2018-01-19T03:53:08.924Z,0,,,,18.9,,
2018-01-19T03:53:18.925Z,0,,,,19,,
2018-01-19T03:53:28.923Z,0,,,,18.9,,
2018-01-19T03:53:38.935Z,0,,,,18.9,,
2018-01-19T03:53:48.923Z,0,,,,18.9,,
2018-01-19T03:53:58.923Z,0,,,,18.9,,
2018-01-19T03:54:08.923Z,0,,,,18.9,,
2018-01-19T03:54:18.923Z,0,,,,18.9,,
2018-01-19T03:54:28.924Z,0,,,,18.9,,
2018-01-19T03:54:38.923Z,0,,,,18.9,,
2018-01-19T03:54:48.924Z,0,,,,18.9,,
2018-01-19T03:54:58.928Z,0,,29.3,,18.9,,
2018-01-19T03:55:08.924Z,0,,,,18.9,,
2018-01-19T03:55:18.923Z,0,,,,18.9,,
2018-01-19T03:55:28.924Z,0,,,,18.9,,
2018-01-19T03:55:38.924Z,0,,,,18.9,,
2018-01-19T03:55:48.923Z,0,,,,18.9,,
2018-01-19T03:55:58.934Z,0,0,29.3,0,18.9,5,0
2018-01-19T03:56:08.924Z,0,,,,18.9,,
2018-01-19T03:56:18.927Z,0,,,,18.9,,
2018-01-19T03:56:28.924Z,0,,,,18.9,,
2018-01-19T03:56:38.924Z,0,,,,18.9,,
2018-01-19T03:56:48.924Z,0,,,,18.9,,
2018-01-19T03:56:58.923Z,0,,,,18.9,,
2018-01-19T03:57:08.924Z,0,,,,18.9,,
2018-01-19T03:57:18.924Z,0,,,,18.9,,
2018-01-19T03:57:28.926Z,0,,,,18.9,,
2018-01-19T03:57:38.924Z,0,,,,18.9,,
2018-01-19T03:57:48.924Z,0,,,,18.9,,
2018-01-19T03:57:58.923Z,0,,29.2,,18.9,,
2018-01-19T03:58:08.924Z,0,,,,18.9,,
2018-01-19T03:58:18.924Z,0,,,,18.9,,
2018-01-19T03:58:28.929Z,0,,,,18.9,,
2018-01-19T03:58:38.924Z,0,,,,18.9,,
2018-01-19T03:58:48.924Z,0,,,,18.9,,
2018-01-19T03:58:58.924Z,0,,,,18.9,,
2018-01-19T03:59:08.924Z,0,,,,18.9,,
2018-01-19T03:59:18.927Z,0,,,,18.9,,
2018-01-19T03:59:28.925Z,0,,,,18.9,,
2018-01-19T03:59:38.924Z,0,,,,18.9,,
2018-01-19T03:59:48.930Z,0,,,,18.9,,
2018-01-19T03:59:58.924Z,0,,,,18.9,,
2018-01-19T04:00:08.925Z,0,,,,18.9,,
2018-01-19T04:00:18.925Z,0,,,,18.9,,
2018-01-19T04:00:28.925Z,0,,,,18.9,,
2018-01-19T04:00:38.925Z,0,,,,18.9,,
2018-01-19T04:00:48.925Z,0,,,,18.9,,
2018-01-19T04:00:58.925Z,0,,29,,18.9,,
2018-01-19T04:01:13.944Z,0,,29.2,,18.9,,
2018-01-19T04:01:18.926Z,0,,29,,18.9,,
2018-01-19T04:01:28.928Z,0,,,,18.9,,
2018-01-19T04:01:38.925Z,0,,,,18.9,,
2018-01-19T04:01:48.925Z,0,,,,18.9,,
2018-01-19T04:01:58.924Z,0,,,,18.9,,
2018-01-19T04:02:08.925Z,0,,,,18.9,,
2018-01-19T04:02:18.925Z,0,,,,18.9,,
2018-01-19T04:02:28.925Z,0,,,,18.9,,
2018-01-19T04:02:38.924Z,0,,,,18.9,,
2018-01-19T04:02:48.925Z,0,,,,18.9,,
2018-01-19T04:02:58.925Z,0,,,,18.9,,
2018-01-19T04:03:08.925Z,0,,,,18.9,,
2018-01-19T04:03:18.925Z,0,,,,18.9,,
2018-01-19T04:03:28.924Z,0,,28.9,,18.9,,
2018-01-19T04:03:38.925Z,0,,29,,18.9,,
2018-01-19T04:03:48.926Z,0,,28.9,,18.9,,
2018-01-19T04:03:58.925Z,0,,28.9,,18.9,,
2018-01-19T04:04:08.925Z,0,,,,18.9,,
2018-01-19T04:04:18.925Z,0,,,,18.9,,
2018-01-19T04:04:28.925Z,0,,,,18.9,,
2018-01-19T04:04:38.926Z,0,,,,18.9,,
2018-01-19T04:04:48.925Z,0,,,,18.9,,
2018-01-19T04:04:58.925Z,0,,,,18.9,,
2018-01-19T04:05:08.926Z,0,,,,18.9,,
2018-01-19T04:05:18.925Z,0,,,,18.9,,
2018-01-19T04:05:28.925Z,0,,,,18.9,,
2018-01-19T04:05:38.925Z,0,,,,18.9,,
2018-01-19T04:05:48.925Z,0,,,,18.8,,
2018-01-19T04:05:58.925Z,0,,,,18.8,,
2018-01-19T04:06:08.925Z,0,,,,18.8,,
2018-01-19T04:06:18.925Z,0,,,,18.8,,
2018-01-19T04:06:28.925Z,0,,,,18.8,,
2018-01-19T04:06:38.925Z,0,,,,18.8,,
2018-01-19T04:06:48.926Z,0,,,,18.8,,
2018-01-19T04:06:58.925Z,0,,,,18.8,,
2018-01-19T04:07:08.927Z,0,,28.8,,18.8,,
2018-01-19T04:07:18.925Z,0,,,,18.8,,
2018-01-19T04:07:28.926Z,0,,,,18.8,,
2018-01-19T04:07:38.931Z,0,,,,18.8,,
2018-01-19T04:07:48.925Z,0,,,,18.8,,
2018-01-19T04:07:58.926Z,0,,,,18.8,,
2018-01-19T04:08:08.926Z,0,,,,18.8,,
2018-01-19T04:08:18.926Z,0,,,,18.8,,
2018-01-19T04:08:28.928Z,0,,,,18.8,,
2018-01-19T04:08:38.925Z,0,,,,18.8,,
2018-01-19T04:08:48.925Z,0,,,,18.8,,
2018-01-19T04:08:58.925Z,0,,,,18.8,,
2018-01-19T04:09:08.926Z,0,,,,18.8,,
2018-01-19T04:09:18.926Z,0,,,,18.8,,
2018-01-19T04:09:28.925Z,0,,28.7,,18.8,,
2018-01-19T04:09:38.926Z,0,,,,18.8,,
2018-01-19T04:09:48.926Z,0,,,,18.8,,
2018-01-19T04:09:58.925Z,0,,,,18.8,,
2018-01-19T04:10:08.926Z,0,,,,18.8,,
2018-01-19T04:10:18.925Z,0,,,,18.8,,
2018-01-19T04:10:28.926Z,0,,,,18.8,,
2018-01-19T04:10:38.925Z,0,,,,18.8,,
2018-01-19T04:10:48.929Z,0,,,,18.8,,
2018-01-19T04:10:58.926Z,0,,,,18.8,,
2018-01-19T04:11:08.926Z,0,,,,18.8,,
2018-01-19T04:11:18.926Z,0,,,,18.8,,
2018-01-19T04:11:28.926Z,0,,,,18.8,,
2018-01-19T04:11:38.926Z,0,,,,18.8,,
2018-01-19T04:11:48.926Z,0,,,,18.8,,
2018-01-19T04:11:58.969Z,0,,,,18.8,,
2018-01-19T04:12:08.926Z,0,,,,18.8,,
2018-01-19T04:12:18.926Z,0,,,,18.8,,
2018-01-19T04:12:28.926Z,0,,,,18.8,,
2018-01-19T04:12:38.926Z,0,,,,18.8,,
2018-01-19T04:12:48.928Z,0,,,,18.8,,
2018-01-19T04:12:58.926Z,0,,,,18.8,,
2018-01-19T04:13:08.926Z,0,,28.6,,18.8,,
2018-01-19T04:13:18.926Z,0,,,,18.8,,
2018-01-19T04:13:28.926Z,0,,,,18.8,,
2018-01-19T04:13:38.926Z,0,,,,18.8,,
2018-01-19T04:13:48.927Z,0,,,,18.8,,
2018-01-19T04:13:58.927Z,0,,,,18.8,,
2018-01-19T04:14:08.926Z,0,,,,18.8,,
2018-01-19T04:14:18.926Z,0,,,,18.8,,
2018-01-19T04:14:29.107Z,0,,,,18.8,,
2018-01-19T04:14:38.927Z,0,,,,18.8,,
2018-01-19T04:14:48.928Z,0,,,,18.8,,
2018-01-19T04:14:58.926Z,0,,,,18.8,,
2018-01-19T04:15:08.927Z,0,,,,18.8,,
2018-01-19T04:15:18.926Z,0,,,,18.8,,
2018-01-19T04:15:28.926Z,0,,,,18.8,,
2018-01-19T04:15:38.926Z,0,,,,18.8,,
2018-01-19T04:15:48.926Z,0,,,,18.8,,
2018-01-19T04:15:59.938Z,0,,28.4,,18.8,,
2018-01-19T04:16:08.926Z,0,,,,18.8,,
2018-01-19T04:16:18.929Z,0,,,,18.8,,
2018-01-19T04:16:28.926Z,0,,,,18.8,,
2018-01-19T04:16:38.928Z,0,,,,18.8,,
2018-01-19T04:16:48.927Z,0,,,,18.8,,
2018-01-19T04:16:58.926Z,0,,,,18.8,,
2018-01-19T04:17:08.927Z,0,,,,18.8,,
2018-01-19T04:17:18.926Z,0,,,,18.8,,
2018-01-19T04:17:28.927Z,0,,,,18.8,,
2018-01-19T04:17:38.930Z,0,,,,18.6,,
2018-01-19T04:17:48.927Z,0,,,,18.8,,
2018-01-19T04:17:58.927Z,0,,,,18.6,,
2018-01-19T04:18:08.927Z,0,,,,18.8,,
2018-01-19T04:18:18.927Z,0,,,,18.6,,
2018-01-19T04:18:28.927Z,0,,,,18.8,,
2018-01-19T04:18:38.927Z,0,,,,18.8,,
2018-01-19T04:18:48.926Z,0,,,,18.6,,
2018-01-19T04:18:58.927Z,0,,,,18.8,,
2018-01-19T04:19:08.928Z,0,,28.3,,18.6,,
2018-01-19T04:19:18.927Z,0,,,,18.6,,
2018-01-19T04:19:28.927Z,0,,,,18.6,,
2018-01-19T04:19:38.927Z,0,,,,18.6,,
2018-01-19T04:19:48.928Z,0,,,,18.6,,
2018-01-19T04:19:58.927Z,0,,,,18.6,,
2018-01-19T04:20:08.928Z,0,,,,18.6,,
2018-01-19T04:20:18.927Z,0,,,,18.8,,
2018-01-19T04:20:28.933Z,0,,,,18.6,,
2018-01-19T04:20:38.927Z,0,,,,18.6,,
2018-01-19T04:20:48.927Z,0,,,,18.6,,
2018-01-19T04:20:58.927Z,0,,,,18.6,,
2018-01-19T04:21:08.928Z,0,,,,18.6,,
2018-01-19T04:21:18.927Z,0,,,,18.6,,
2018-01-19T04:21:28.927Z,0,,,,18.6,,
2018-01-19T04:21:38.927Z,0,,,,18.6,,
2018-01-19T04:21:48.927Z,0,,,,18.6,,
2018-01-19T04:21:58.929Z,0,,,,18.6,,
2018-01-19T04:22:08.928Z,0,,28.2,,18.6,,
2018-01-19T04:22:18.933Z,0,,,,18.6,,
2018-01-19T04:22:28.930Z,0,,,,18.6,,
2018-01-19T04:22:38.927Z,0,,,,18.6,,
2018-01-19T04:22:48.928Z,0,,,,18.6,,
2018-01-19T04:22:58.927Z,0,,,,18.6,,
2018-01-19T04:23:08.928Z,0,,,,18.6,,
2018-01-19T04:23:18.927Z,0,,,,18.6,,
2018-01-19T04:23:28.928Z,0,,,,18.6,,
2018-01-19T04:23:38.927Z,0,,,,18.6,,
2018-01-19T04:23:48.928Z,0,,,,18.6,,
2018-01-19T04:23:58.928Z,0,,,,18.6,,
2018-01-19T04:24:08.931Z,0,,,,18.6,,
2018-01-19T04:24:18.927Z,0,,,,18.6,,
2018-01-19T04:24:28.928Z,0,,,,18.6,,
2018-01-19T04:24:38.928Z,0,,,,18.6,,
2018-01-19T04:24:48.928Z,0,,,,18.6,,
2018-01-19T04:24:58.929Z,0,,28.1,,18.6,,
2018-01-19T04:25:08.928Z,0,,,,18.6,,
2018-01-19T04:25:18.929Z,0,,28.2,,18.6,,
2018-01-19T04:25:28.927Z,0,,28.1,,18.6,,
2018-01-19T04:25:38.928Z,0,,,,18.6,,
2018-01-19T04:25:48.928Z,0,,,,18.6,,
2018-01-19T04:25:58.928Z,0,,,,18.6,,
2018-01-19T04:26:08.928Z,0,,,,18.6,,
2018-01-19T04:26:18.928Z,0,,,,18.6,,
2018-01-19T04:26:28.928Z,0,,,,18.6,,
2018-01-19T04:26:38.928Z,0,,,,18.6,,
2018-01-19T04:26:48.933Z,0,,,,18.6,,
2018-01-19T04:26:58.928Z,0,,,,18.6,,
2018-01-19T04:27:08.928Z,0,,,,18.6,,
2018-01-19T04:27:18.928Z,0,,,,18.6,,
2018-01-19T04:27:28.928Z,0,,,,18.6,,
2018-01-19T04:27:38.928Z,0,,,,18.6,,
2018-01-19T04:27:48.928Z,0,,,,18.6,,
2018-01-19T04:27:58.928Z,0,,,,18.6,,
2018-01-19T04:28:08.928Z,0,,,,18.6,,
2018-01-19T04:28:18.928Z,0,,,,18.6,,
2018-01-19T04:28:28.928Z,0,,28,,18.6,,
2018-01-19T04:28:38.928Z,0,,28.1,,18.6,,
2018-01-19T04:28:48.928Z,0,,,,18.6,,
2018-01-19T04:28:58.929Z,0,,28,,18.6,,
2018-01-19T04:29:08.930Z,0,,,,18.6,,
2018-01-19T04:29:18.928Z,0,,,,18.6,,
2018-01-19T04:29:28.928Z,0,,,,18.6,,
2018-01-19T04:29:38.928Z,0,,,,18.6,,
2018-01-19T04:29:48.928Z,0,,,,18.6,,
2018-01-19T04:29:58.928Z,0,,,,18.6,,
2018-01-19T04:30:08.928Z,0,,,,18.6,,
2018-01-19T04:30:18.928Z,0,,,,18.6,,
2018-01-19T04:30:28.929Z,0,,,,18.6,,
2018-01-19T04:30:38.939Z,0,,,,18.6,,
2018-01-19T04:30:48.928Z,0,,,,18.6,,
2018-01-19T04:30:58.928Z,0,,,,18.6,,
2018-01-19T04:31:08.931Z,0,,,,18.6,,
2018-01-19T04:31:18.929Z,0,,,,18.6,,
2018-01-19T04:31:28.929Z,0,,,,18.6,,
2018-01-19T04:31:38.929Z,0,,27.8,,18.6,,
2018-01-19T04:31:48.929Z,0,,27.8,,18.6,,
2018-01-19T04:31:58.928Z,0,,27.8,,18.6,,
2018-01-19T04:32:08.929Z,0,,,,18.6,,
2018-01-19T04:32:18.928Z,0,,,,18.6,,
2018-01-19T04:32:28.930Z,0,,,,18.6,,
2018-01-19T04:32:38.929Z,0,,,,18.6,,
2018-01-19T04:32:48.929Z,0,,,,18.6,,
2018-01-19T04:32:58.928Z,0,,,,18.6,,
2018-01-19T04:33:08.929Z,0,,,,18.6,,
2018-01-19T04:33:18.934Z,0,,,,18.5,,
2018-01-19T04:33:28.929Z,0,,,,18.6,,
2018-01-19T04:33:38.930Z,0,,,,18.6,,
2018-01-19T04:33:48.929Z,0,,,,18.5,,
2018-01-19T04:33:58.929Z,0,,,,18.6,,
2018-01-19T04:34:08.929Z,0,,,,18.5,,
2018-01-19T04:34:18.940Z,0,,,,18.5,,
2018-01-19T04:34:28.929Z,0,,,,18.6,,
2018-01-19T04:34:38.930Z,0,,,,18.6,,
2018-01-19T04:34:48.929Z,0,,,,18.6,,
2018-01-19T04:34:58.929Z,0,,27.7,,18.5,,
2018-01-19T04:35:08.932Z,0,,27.8,,18.5,,
2018-01-19T04:35:18.929Z,0,,27.7,,18.6,,
2018-01-19T04:35:28.931Z,0,,,,18.5,,
2018-01-19T04:35:38.929Z,0,,,,18.5,,
2018-01-19T04:35:48.929Z,0,,,,18.5,,
2018-01-19T04:35:58.929Z,0,,,,18.5,,
2018-01-19T04:36:08.930Z,0,,,,18.5,,
2018-01-19T04:36:18.929Z,0,,,,18.5,,
2018-01-19T04:36:28.929Z,0,,,,18.5,,
2018-01-19T04:36:38.929Z,0,,,,18.5,,
2018-01-19T04:36:48.929Z,0,,,,18.5,,
2018-01-19T04:36:58.930Z,0,,,,18.5,,
2018-01-19T04:37:08.930Z,0,,,,18.5,,
2018-01-19T04:37:18.929Z,0,,,,18.5,,
2018-01-19T04:37:28.930Z,0,,,,18.5,,
2018-01-19T04:37:38.929Z,0,,,,18.5,,
2018-01-19T04:37:48.930Z,0,,,,18.5,,
2018-01-19T04:37:59.032Z,0,,,,18.5,,
2018-01-19T04:38:08.930Z,0,,,,18.5,,
2018-01-19T04:38:18.929Z,0,,27.6,,18.5,,
2018-01-19T04:38:28.929Z,0,,,,18.5,,
2018-01-19T04:38:38.949Z,0,,,,18.5,,
2018-01-19T04:38:48.935Z,0,,,,18.5,,
2018-01-19T04:38:58.930Z,0,,,,18.5,,
2018-01-19T04:39:08.930Z,0,,,,18.5,,
2018-01-19T04:39:18.929Z,0,,,,18.5,,
2018-01-19T04:39:28.930Z,0,,,,18.5,,
2018-01-19T04:39:38.930Z,0,,,,18.5,,
2018-01-19T04:39:48.930Z,0,,,,18.5,,
2018-01-19T04:39:58.930Z,0,,,,18.5,,
2018-01-19T04:40:08.930Z,0,,,,18.5,,
2018-01-19T04:40:18.933Z,0,,,,18.5,,
2018-01-19T04:40:28.933Z,0,,,,18.5,,
2018-01-19T04:40:38.929Z,0,,,,18.5,,
2018-01-19T04:40:48.930Z,0,,,,18.5,,
2018-01-19T04:40:58.931Z,0,,,,18.5,,
2018-01-19T04:41:08.930Z,0,,,,18.5,,
2018-01-19T04:41:18.930Z,0,,,,18.5,,
2018-01-19T04:41:28.953Z,0,,,,18.5,,
2018-01-19T04:41:38.931Z,0,,,,18.5,,
2018-01-19T04:41:48.943Z,0,,27.5,,18.5,,
2018-01-19T04:41:58.930Z,0,,27.6,,18.5,,
2018-01-19T04:42:08.930Z,0,,27.5,,18.5,,
2018-01-19T04:42:18.930Z,0,,,,18.5,,
2018-01-19T04:42:28.930Z,0,,,,18.5,,
2018-01-19T04:42:38.930Z,0,,,,18.5,,
2018-01-19T04:42:48.930Z,0,,,,18.5,,
2018-01-19T04:42:58.930Z,0,,,,18.5,,
2018-01-19T04:43:08.930Z,0,,,,18.5,,
2018-01-19T04:43:18.930Z,0,,,,18.5,,
2018-01-19T04:43:28.930Z,0,,,,18.5,,
2018-01-19T04:43:38.930Z,0,,,,18.5,,
2018-01-19T04:43:48.932Z,0,,,,18.5,,
2018-01-19T04:43:58.932Z,0,,,,18.5,,
2018-01-19T04:44:08.946Z,0,,,,18.5,,
2018-01-19T04:44:18.930Z,0,,,,18.5,,
2018-01-19T04:44:28.930Z,0,,,,18.5,,
2018-01-19T04:44:38.932Z,0,,,,18.5,,
2018-01-19T04:44:48.930Z,0,,,,18.5,,
2018-01-19T04:44:58.930Z,0,,,,18.5,,
2018-01-19T04:45:08.931Z,0,,27.3,,18.5,,
2018-01-19T04:45:18.935Z,0,,27.5,,18.5,,
2018-01-19T04:45:28.930Z,0,,27.3,,18.5,,
2018-01-19T04:45:38.931Z,0,,,,18.5,,
2018-01-19T04:45:48.931Z,0,,,,18.5,,
2018-01-19T04:45:58.931Z,0,,,,18.5,,
2018-01-19T04:46:08.931Z,0,,,,18.5,,
2018-01-19T04:46:18.931Z,0,,,,18.5,,
2018-01-19T04:46:28.930Z,0,,,,18.5,,
2018-01-19T04:46:38.930Z,0,,,,18.5,,
2018-01-19T04:46:48.931Z,0,,,,18.5,,
2018-01-19T04:46:58.930Z,0,,,,18.5,,
2018-01-19T04:47:08.930Z,0,,,,18.5,,
2018-01-19T04:47:18.931Z,0,,,,18.5,,
2018-01-19T04:47:28.930Z,0,,,,18.5,,
2018-01-19T04:47:38.931Z,0,,,,18.5,,
2018-01-19T04:47:48.931Z,0,,,,18.5,,
2018-01-19T04:47:58.930Z,0,,,,18.5,,
2018-01-19T04:48:08.931Z,0,,,,18.5,,
2018-01-19T04:48:18.932Z,0,,,,18.5,,
2018-01-19T04:48:28.931Z,0,,,,18.5,,
2018-01-19T04:48:38.932Z,0,,,,18.5,,
2018-01-19T04:48:48.931Z,0,,27.2,,18.5,,
2018-01-19T04:48:58.930Z,0,,,,18.5,,
2018-01-19T04:49:08.933Z,0,,,,18.5,,
2018-01-19T04:49:18.931Z,0,,,,18.5,,
2018-01-19T04:49:28.931Z,0,,,,18.5,,
2018-01-19T04:49:38.931Z,0,,,,18.5,,
2018-01-19T04:49:48.931Z,0,,,,18.4,,
2018-01-19T04:49:58.931Z,0,,,,18.5,,
2018-01-19T04:50:08.932Z,0,,,,18.5,,
2018-01-19T04:50:18.931Z,0,,,,18.5,,
2018-01-19T04:50:28.931Z,0,,,,18.5,,
2018-01-19T04:50:38.931Z,0,,,,18.5,,
2018-01-19T04:50:48.931Z,0,,,,18.5,,
2018-01-19T04:50:58.931Z,0,,,,18.4,,
2018-01-19T04:51:08.932Z,0,,,,18.5,,
2018-01-19T04:51:18.931Z,0,,,,18.5,,
2018-01-19T04:51:28.937Z,0,,,,18.5,,
2018-01-19T04:51:38.931Z,0,,,,18.5,,
2018-01-19T04:51:48.931Z,0,,27.1,,18.4,,
