Time,HwActive,ActPow,HwTOutlet,PrimTSet,HwTSet,ChActive,PrimT
2017-11-14T00:00:06.705Z,,,23.4,,0,,
2017-11-14T00:00:16.708Z,,,23.4,,0,,
2017-11-14T00:00:26.705Z,,,23.4,,0,,
2017-11-14T00:00:36.706Z,,,23.4,,0,,
2017-11-14T00:00:46.705Z,,,23.4,,0,,41.7
2017-11-14T00:00:56.706Z,,,23.4,,0,,
2017-11-14T00:01:06.705Z,,,23.4,,0,,
2017-11-14T00:01:16.705Z,,,23.4,,0,,
2017-11-14T00:01:26.710Z,,,23.4,,0,,
2017-11-14T00:01:36.711Z,,,23.4,,0,,
2017-11-14T00:01:46.706Z,,,23.4,,0,,
2017-11-14T00:01:56.707Z,,,23.4,,0,,
2017-11-14T00:02:06.707Z,,,23.4,,0,,
2017-11-14T00:02:16.705Z,,,23.4,,0,,41.6
2017-11-14T00:02:26.708Z,,,23.3,,0,,
2017-11-14T00:02:36.706Z,,,23.3,,0,,
2017-11-14T00:02:46.705Z,,,23.3,,0,,
2017-11-14T00:02:56.709Z,,,23.3,,0,,
2017-11-14T00:03:06.705Z,,,23.3,,0,,
2017-11-14T00:03:16.705Z,,,23.3,,0,,
2017-11-14T00:03:26.706Z,,,23.3,,0,,
2017-11-14T00:03:36.705Z,,,23.3,,0,,41.5
2017-11-14T00:03:46.705Z,,,23.3,,0,,
2017-11-14T00:03:56.706Z,,,23.3,,0,,
2017-11-14T00:04:06.705Z,,,23.3,,0,,
2017-11-14T00:04:16.707Z,,,23.3,,0,,
2017-11-14T00:04:26.706Z,,,23.3,,0,,
2017-11-14T00:04:36.705Z,,,23.3,,0,,
2017-11-14T00:04:46.711Z,,,23.3,,0,,
2017-11-14T00:04:56.706Z,,,23.3,,0,,41.4
2017-11-14T00:05:06.705Z,,,23.3,,0,,
2017-11-14T00:05:16.706Z,,,23.3,,0,,
2017-11-14T00:05:26.705Z,,,23.3,,0,,
2017-11-14T00:05:36.706Z,,,23.3,,0,,
2017-11-14T00:05:46.706Z,,,23.3,,0,,
2017-11-14T00:05:56.706Z,,,23.3,,0,,
2017-11-14T00:06:06.707Z,,,23.3,,0,,
2017-11-14T00:06:16.707Z,,,23.3,,0,,41.3
2017-11-14T00:06:26.707Z,,,23.3,,0,,
2017-11-14T00:06:36.710Z,,,23.3,,0,,
2017-11-14T00:06:46.836Z,,,23.2,,0,,
2017-11-14T00:06:56.706Z,,,23.3,,0,,
2017-11-14T00:07:06.708Z,,,23.2,,0,,
2017-11-14T00:07:16.709Z,,,23.2,,0,,
2017-11-14T00:07:26.710Z,,,23.2,,0,,
2017-11-14T00:07:36.706Z,,,23.2,,0,,41.2
2017-11-14T00:07:46.706Z,,,23.2,,0,,
2017-11-14T00:07:56.707Z,,,23.2,,0,,
2017-11-14T00:08:07.071Z,,,23.2,,0,,
2017-11-14T00:08:16.706Z,,,23.2,,0,,
2017-11-14T00:08:26.708Z,,,23.2,,0,,
2017-11-14T00:08:36.706Z,,,23.2,,0,,
2017-11-14T00:08:46.707Z,,,23.2,,0,,
2017-11-14T00:08:56.706Z,,,23.2,,0,,
2017-11-14T00:09:06.706Z,,,23.2,,0,,41.1
2017-11-14T00:09:16.709Z,,,23.2,,0,,
2017-11-14T00:09:26.718Z,,,23.2,,0,,
2017-11-14T00:09:36.708Z,,,23.1,,0,,
2017-11-14T00:09:46.708Z,,,23.1,,0,,
2017-11-14T00:09:56.706Z,,,23.1,,0,,
2017-11-14T00:10:06.706Z,,,23.1,,0,,
2017-11-14T00:10:16.706Z,,,23.1,,0,,
2017-11-14T00:10:26.706Z,,,23.1,,0,,41
2017-11-14T00:10:36.707Z,,,23.1,,0,,
2017-11-14T00:10:46.707Z,,,23.1,,0,,
2017-11-14T00:10:56.706Z,,,23.1,,0,,
2017-11-14T00:11:06.706Z,,,23.1,,0,,
2017-11-14T00:11:16.706Z,,,23.1,,0,,
2017-11-14T00:11:26.707Z,,,23.1,,0,,
2017-11-14T00:11:36.706Z,,,23.1,,0,,
2017-11-14T00:11:46.709Z,,,23.1,,0,,40.9
2017-11-14T00:11:56.707Z,,,23.1,,0,,
2017-11-14T00:12:06.715Z,,,23.1,,0,,
2017-11-14T00:12:16.709Z,,,23.1,,0,,
2017-11-14T00:12:26.708Z,,,23,,0,,
2017-11-14T00:12:36.707Z,,,23,,0,,
2017-11-14T00:12:46.711Z,,,23,,0,,
2017-11-14T00:12:56.707Z,,,23,,0,,
2017-11-14T00:13:06.707Z,,,23,,0,,
2017-11-14T00:13:16.712Z,0,0,23,5,0,0,40.8
2017-11-14T00:13:26.946Z,,,23,,0,,
2017-11-14T00:13:36.710Z,,,23,,0,,
2017-11-14T00:13:46.707Z,,,23,,0,,
2017-11-14T00:13:56.707Z,,,23,,0,,
2017-11-14T00:14:06.712Z,,,23,,0,,
2017-11-14T00:14:16.711Z,,,23,,0,,
2017-11-14T00:14:26.713Z,,,23,,0,,40.7
2017-11-14T00:14:36.707Z,,,23,,0,,
2017-11-14T00:14:46.711Z,,,23,,0,,
2017-11-14T00:14:56.708Z,,,23,,0,,
2017-11-14T00:15:06.710Z,,,23,,0,,
2017-11-14T00:15:16.707Z,,,22.8,,0,,
2017-11-14T00:15:26.708Z,,,22.8,,0,,
2017-11-14T00:15:36.707Z,,,22.8,,0,,
2017-11-14T00:15:46.707Z,,,22.8,,0,,
2017-11-14T00:15:56.712Z,,,22.8,,0,,40.6
2017-11-14T00:16:06.707Z,,,22.8,,0,,
2017-11-14T00:16:16.707Z,,,22.8,,0,,
2017-11-14T00:16:26.711Z,,,22.8,,0,,
2017-11-14T00:16:36.707Z,,,22.8,,0,,
2017-11-14T00:16:46.712Z,,,22.8,,0,,
2017-11-14T00:16:56.708Z,,,22.8,,0,,
2017-11-14T00:17:06.712Z,,,22.8,,0,,
2017-11-14T00:17:16.707Z,,,22.8,,0,,
2017-11-14T00:17:26.711Z,,,22.8,,0,,40.5
2017-11-14T00:17:36.708Z,,,22.8,,0,,
2017-11-14T00:17:46.707Z,,,22.8,,0,,
2017-11-14T00:17:56.707Z,,,22.8,,0,,
2017-11-14T00:18:06.713Z,,,22.7,,0,,
2017-11-14T00:18:16.712Z,,,22.7,,0,,
2017-11-14T00:18:26.707Z,,,22.7,,0,,
2017-11-14T00:18:36.712Z,,,22.7,,0,,
2017-11-14T00:18:46.708Z,,,22.7,,0,,
2017-11-14T00:18:56.712Z,,,22.7,,0,,40.4
2017-11-14T00:19:06.708Z,,,22.7,,0,,
2017-11-14T00:19:16.710Z,,,22.7,,0,,
2017-11-14T00:19:26.711Z,,,22.7,,0,,
2017-11-14T00:19:36.712Z,,,22.7,,0,,
2017-11-14T00:19:46.707Z,,,22.7,,0,,
2017-11-14T00:19:56.712Z,,,22.7,,0,,
2017-11-14T00:20:06.708Z,,,22.7,,0,,40.3
2017-11-14T00:20:16.708Z,,,22.7,,0,,
2017-11-14T00:20:26.708Z,,,22.7,,0,,
2017-11-14T00:20:36.710Z,,,22.7,,0,,
2017-11-14T00:20:46.710Z,,,22.7,,0,,
2017-11-14T00:20:56.708Z,,,22.7,,0,,
2017-11-14T00:21:06.708Z,,,22.6,,0,,
2017-11-14T00:21:16.712Z,,,22.6,,0,,
2017-11-14T00:21:26.708Z,,,22.6,,0,,40.2
2017-11-14T00:21:36.713Z,,,22.6,,0,,
2017-11-14T00:21:46.707Z,,,22.6,,0,,
2017-11-14T00:21:56.708Z,,,22.6,,0,,
2017-11-14T00:22:06.713Z,,,22.6,,0,,
2017-11-14T00:22:16.713Z,,,22.6,,0,,
2017-11-14T00:22:26.711Z,,,22.6,,0,,
2017-11-14T00:22:36.708Z,,,22.6,,0,,
2017-11-14T00:22:46.718Z,,,22.6,,0,,
2017-11-14T00:22:56.714Z,,,22.6,,0,,40.1
2017-11-14T00:23:06.708Z,,,22.6,,0,,
2017-11-14T00:23:16.712Z,,,22.6,,0,,
2017-11-14T00:23:26.709Z,,,22.6,,0,,
2017-11-14T00:23:36.715Z,,,22.6,,0,,
2017-11-14T00:23:46.724Z,,,22.6,,0,,
2017-11-14T00:23:56.714Z,,,22.6,,0,,
2017-11-14T00:24:06.709Z,,,22.6,,0,,
2017-11-14T00:24:16.709Z,,,22.6,,0,,
2017-11-14T00:24:26.712Z,,,22.6,,0,,40
2017-11-14T00:24:36.746Z,,,22.6,,0,,
2017-11-14T00:24:46.732Z,,,22.5,,0,,
2017-11-14T00:24:56.708Z,,,22.5,,0,,
2017-11-14T00:25:06.709Z,,,22.5,,0,,
2017-11-14T00:25:16.713Z,,,22.5,,0,,
2017-11-14T00:25:26.709Z,,,22.5,,0,,
2017-11-14T00:25:36.709Z,,,22.5,,0,,
2017-11-14T00:25:46.709Z,,,22.5,,0,,39.9
2017-11-14T00:25:56.714Z,,,22.5,,0,,39.9
2017-11-14T00:26:06.709Z,,,22.5,,0,,
2017-11-14T00:26:16.728Z,,,22.5,,0,,
2017-11-14T00:26:26.711Z,,,22.5,,0,,
2017-11-14T00:26:36.713Z,,,22.5,,0,,
2017-11-14T00:26:46.718Z,,,22.5,,0,,
2017-11-14T00:26:56.709Z,,,22.5,,0,,
2017-11-14T00:27:06.711Z,,,22.5,,0,,
2017-11-14T00:27:16.709Z,,,22.5,,0,,39.8
2017-11-14T00:27:26.709Z,,,22.5,,0,,
2017-11-14T00:27:36.716Z,,,22.5,,0,,
2017-11-14T00:27:46.709Z,,,22.4,,0,,
2017-11-14T00:27:56.708Z,,,22.5,,0,,
2017-11-14T00:28:06.718Z,,,22.4,,0,,
2017-11-14T00:28:16.710Z,,,22.4,,0,,
2017-11-14T00:28:26.709Z,,,22.4,,0,,
2017-11-14T00:28:36.709Z,,,22.4,,0,,39.7
2017-11-14T00:28:46.720Z,,,22.4,,0,,
2017-11-14T00:28:56.711Z,,,22.4,,0,,
2017-11-14T00:29:06.710Z,,,22.4,,0,,
2017-11-14T00:29:16.709Z,,,22.4,,0,,
2017-11-14T00:29:26.709Z,,,22.4,,0,,
2017-11-14T00:29:36.718Z,,,22.4,,0,,
2017-11-14T00:29:46.714Z,,,22.4,,0,,
2017-11-14T00:29:56.709Z,,,22.4,,0,,
2017-11-14T00:30:06.709Z,,,22.4,,0,,
2017-11-14T00:30:16.709Z,,,22.4,,0,,39.6
2017-11-14T00:30:26.727Z,,,22.4,,0,,
2017-11-14T00:30:36.710Z,,,22.4,,0,,
2017-11-14T00:30:46.709Z,,,22.4,,0,,
2017-11-14T00:30:56.710Z,,,22.4,,0,,
2017-11-14T00:31:06.806Z,,,22.4,,0,,
2017-11-14T00:31:16.709Z,,,22.4,,0,,
2017-11-14T00:31:26.712Z,,,22.2,,0,,
2017-11-14T00:31:36.738Z,,,22.4,,0,,
2017-11-14T00:31:46.710Z,,,22.2,,0,,39.5
2017-11-14T00:31:56.710Z,,,22.4,,0,,
2017-11-14T00:32:06.710Z,,,22.4,,0,,
2017-11-14T00:32:16.709Z,,,22.2,,0,,
2017-11-14T00:32:26.709Z,,,22.2,,0,,
2017-11-14T00:32:36.710Z,,,22.2,,0,,
2017-11-14T00:32:46.709Z,,,22.2,,0,,
2017-11-14T00:32:56.710Z,,,22.2,,0,,
2017-11-14T00:33:06.711Z,,,22.2,,0,,
2017-11-14T00:33:16.709Z,,,22.2,,0,,39.4
2017-11-14T00:33:26.715Z,,,22.2,,0,,
2017-11-14T00:33:36.710Z,,,22.2,,0,,
2017-11-14T00:33:46.710Z,,,22.2,,0,,
2017-11-14T00:33:56.721Z,,,22.2,,0,,
2017-11-14T00:34:06.710Z,,,22.2,,0,,
2017-11-14T00:34:16.710Z,,,22.2,,0,,
2017-11-14T00:34:26.710Z,,,22.2,,0,,
2017-11-14T00:34:36.710Z,,,22.2,,0,,39.3
2017-11-14T00:34:46.713Z,,,22.2,,0,,
2017-11-14T00:34:56.711Z,,,22.2,,0,,
2017-11-14T00:35:06.710Z,,,22.2,,0,,
2017-11-14T00:35:16.715Z,,,22.2,,0,,
2017-11-14T00:35:26.710Z,,,22.2,,0,,
2017-11-14T00:35:36.710Z,,,22.2,,0,,
2017-11-14T00:35:46.715Z,,,22.2,,0,,
2017-11-14T00:35:56.732Z,,,22.2,,0,,
2017-11-14T00:36:06.710Z,,,22.2,,0,,39.2
2017-11-14T00:36:16.713Z,,,22.2,,0,,
2017-11-14T00:36:26.710Z,,,22.1,,0,,
2017-11-14T00:36:36.710Z,,,22.1,,0,,
2017-11-14T00:36:46.710Z,,,22.1,,0,,
2017-11-14T00:36:56.711Z,,,22.1,,0,,
2017-11-14T00:37:06.710Z,,,22.1,,0,,
2017-11-14T00:37:16.710Z,,,22.1,,0,,
2017-11-14T00:37:26.712Z,,,22.1,,0,,
2017-11-14T00:37:36.710Z,,,22.1,,0,,
2017-11-14T00:37:46.710Z,,,22.1,,0,,39.1
2017-11-14T00:37:56.711Z,,,22.1,,0,,
2017-11-14T00:38:06.710Z,,,22.1,,0,,
2017-11-14T00:38:16.710Z,,,22.1,,0,,
2017-11-14T00:38:26.717Z,,,22.1,,0,,
2017-11-14T00:38:36.714Z,,,22.1,,0,,
2017-11-14T00:38:46.715Z,,,22.1,,0,,
2017-11-14T00:38:56.710Z,,,22.1,,0,,
2017-11-14T00:39:06.715Z,,,22.1,,0,,38.9
2017-11-14T00:39:16.710Z,,,22.1,,0,,
2017-11-14T00:39:26.711Z,,,22.1,,0,,
2017-11-14T00:39:36.710Z,,,22.1,,0,,
2017-11-14T00:39:46.711Z,,,22.1,,0,,
2017-11-14T00:39:56.712Z,,,22.1,,0,,
2017-11-14T00:40:06.712Z,,,22.1,,0,,
2017-11-14T00:40:16.724Z,,,22.1,,0,,
2017-11-14T00:40:26.769Z,,,22.1,,0,,
2017-11-14T00:40:36.711Z,,,22.1,,0,,38.8
2017-11-14T00:40:46.713Z,,,22.1,,0,,
2017-11-14T00:40:56.711Z,,,22.1,,0,,
2017-11-14T00:41:06.710Z,,,22.1,,0,,
2017-11-14T00:41:16.711Z,,,22.1,,0,,
2017-11-14T00:41:26.711Z,,,22.1,,0,,
2017-11-14T00:41:36.711Z,,,22.1,,0,,
2017-11-14T00:41:46.711Z,,,22.1,,0,,
2017-11-14T00:41:56.712Z,,,22.1,,0,,
2017-11-14T00:42:06.711Z,,,22.1,,0,,38.7
2017-11-14T00:42:16.712Z,,,22.1,,0,,
2017-11-14T00:42:26.711Z,,,22.1,,0,,
2017-11-14T00:42:36.711Z,,,22.1,,0,,
2017-11-14T00:42:46.711Z,,,22.1,,0,,
2017-11-14T00:42:56.711Z,,,22.1,,0,,
2017-11-14T00:43:06.713Z,,,22.1,,0,,
2017-11-14T00:43:16.711Z,,,22.1,,0,,
2017-11-14T00:43:26.712Z,,,22.1,,0,,
2017-11-14T00:43:36.711Z,,,22.1,,0,,38.6
2017-11-14T00:43:46.713Z,,,22.1,,0,,
2017-11-14T00:43:56.712Z,,,22.1,,0,,
2017-11-14T00:44:06.886Z,,,22,,0,,
2017-11-14T00:44:16.717Z,,,22,,0,,
2017-11-14T00:44:26.712Z,,,22,,0,,
2017-11-14T00:44:36.711Z,,,22,,0,,
2017-11-14T00:44:46.711Z,,,22,,0,,
2017-11-14T00:44:56.711Z,,,22,,0,,
2017-11-14T00:45:06.715Z,,,22,,0,,
2017-11-14T00:45:16.711Z,,,22,,0,,38.5
2017-11-14T00:45:26.716Z,,,22,,0,,
2017-11-14T00:45:36.711Z,,,22,,0,,
2017-11-14T00:45:46.711Z,,,22,,0,,
2017-11-14T00:45:56.712Z,,,22,,0,,
2017-11-14T00:46:06.711Z,,,22,,0,,
2017-11-14T00:46:16.712Z,,,22,,0,,
2017-11-14T00:46:26.711Z,,,22,,0,,
2017-11-14T00:46:36.711Z,,,22,,0,,
2017-11-14T00:46:46.712Z,,,22,,0,,
2017-11-14T00:46:56.712Z,,,22,,0,,38.4
2017-11-14T00:47:06.714Z,,,22,,0,,
2017-11-14T00:47:16.712Z,,,22,,0,,
2017-11-14T00:47:26.714Z,,,22,,0,,
2017-11-14T00:47:36.714Z,,,22,,0,,
2017-11-14T00:47:46.712Z,,,22,,0,,
2017-11-14T00:47:56.712Z,,,22,,0,,
2017-11-14T00:48:06.712Z,,,22,,0,,
2017-11-14T00:48:16.712Z,,,22,,0,,
2017-11-14T00:48:26.885Z,,,22,,0,,38.3
2017-11-14T00:48:36.713Z,,,22,,0,,
2017-11-14T00:48:46.967Z,,,21.9,,0,,
2017-11-14T00:48:56.713Z,,,22,,0,,
2017-11-14T00:49:06.712Z,,,21.9,,0,,
2017-11-14T00:49:16.712Z,,,21.9,,0,,
2017-11-14T00:49:26.713Z,,,21.9,,0,,
2017-11-14T00:49:36.713Z,,,21.9,,0,,
2017-11-14T00:49:46.713Z,,,21.9,,0,,
2017-11-14T00:49:56.715Z,,,21.9,,0,,38.2
2017-11-14T00:50:06.712Z,,,21.9,,0,,
2017-11-14T00:50:16.712Z,,,21.9,,0,,
2017-11-14T00:50:26.712Z,,,21.9,,0,,
2017-11-14T00:50:36.715Z,,,21.9,,0,,
2017-11-14T00:50:46.712Z,,,21.9,,0,,
2017-11-14T00:50:56.717Z,,,21.9,,0,,
2017-11-14T00:51:06.712Z,,,21.9,,0,,
2017-11-14T00:51:16.714Z,,,21.9,,0,,
2017-11-14T00:51:26.713Z,,,21.9,,0,,38.1
2017-11-14T00:51:36.717Z,,,21.9,,0,,
2017-11-14T00:51:46.712Z,,,21.9,,0,,
2017-11-14T00:51:56.718Z,,,21.9,,0,,
2017-11-14T00:52:06.713Z,,,21.9,,0,,
2017-11-14T00:52:16.714Z,,,21.9,,0,,
2017-11-14T00:52:26.712Z,,,21.9,,0,,
2017-11-14T00:52:36.712Z,,,21.9,,0,,
2017-11-14T00:52:46.714Z,,,21.9,,0,,
2017-11-14T00:52:56.717Z,,,21.9,,0,,38
2017-11-14T00:53:06.712Z,,,21.9,,0,,
2017-11-14T00:53:16.714Z,,,21.9,,0,,
2017-11-14T00:53:26.715Z,,,21.9,,0,,
2017-11-14T00:53:36.712Z,,,21.9,,0,,
2017-11-14T00:53:46.713Z,,,21.7,,0,,
2017-11-14T00:53:56.715Z,,,21.7,,0,,
2017-11-14T00:54:06.712Z,,,21.7,,0,,
2017-11-14T00:54:16.717Z,,,21.7,,0,,
2017-11-14T00:54:26.714Z,,,21.7,,0,,
2017-11-14T00:54:36.718Z,,,21.7,,0,,37.9
2017-11-14T00:54:46.713Z,,,21.7,,0,,
2017-11-14T00:54:56.713Z,,,21.7,,0,,
2017-11-14T00:55:06.713Z,,,21.7,,0,,
2017-11-14T00:55:16.714Z,,,21.7,,0,,
2017-11-14T00:55:26.713Z,,,21.7,,0,,
2017-11-14T00:55:36.715Z,,,21.7,,0,,
2017-11-14T00:55:46.713Z,,,21.7,,0,,
2017-11-14T00:55:56.713Z,,,21.7,,0,,
2017-11-14T00:56:06.713Z,,,21.7,,0,,
2017-11-14T00:56:16.714Z,,,21.7,,0,,37.8
2017-11-14T00:56:26.720Z,,,21.7,,0,,
2017-11-14T00:56:36.719Z,,,21.7,,0,,
2017-11-14T00:56:46.720Z,,,21.7,,0,,
2017-11-14T00:56:56.716Z,,,21.7,,0,,
2017-11-14T00:57:06.713Z,,,21.7,,0,,
2017-11-14T00:57:16.717Z,,,21.7,,0,,
2017-11-14T00:57:26.713Z,,,21.7,,0,,
2017-11-14T00:57:36.716Z,,,21.7,,0,,
2017-11-14T00:57:46.716Z,,,21.7,,0,,
2017-11-14T00:57:56.714Z,,,21.7,,0,,37.7
2017-11-14T00:58:06.714Z,,,21.7,,0,,
2017-11-14T00:58:16.716Z,,,21.7,,0,,
2017-11-14T00:58:26.714Z,,,21.6,,0,,
2017-11-14T00:58:36.714Z,,,21.7,,0,,
2017-11-14T00:58:46.716Z,,,21.6,,0,,
2017-11-14T00:58:56.713Z,,,21.6,,0,,
2017-11-14T00:59:06.716Z,,,21.6,,0,,
2017-11-14T00:59:16.717Z,,,21.6,,0,,
2017-11-14T00:59:26.718Z,,,21.6,,0,,37.6
2017-11-14T00:59:36.715Z,,,21.6,,0,,
2017-11-14T00:59:46.714Z,,,21.6,,0,,
2017-11-14T00:59:56.716Z,,,21.6,,0,,
2017-11-14T01:00:06.714Z,,,21.6,,0,,
2017-11-14T01:00:16.716Z,,,21.6,,0,,
2017-11-14T01:00:26.713Z,,,21.6,,0,,
2017-11-14T01:00:36.714Z,,,21.6,,0,,
2017-11-14T01:00:46.715Z,,,21.6,,0,,
2017-11-14T01:00:56.716Z,,,21.6,,0,,37.5
2017-11-14T01:01:06.714Z,,,21.6,,0,,
2017-11-14T01:01:16.717Z,,,21.6,,0,,
2017-11-14T01:01:26.717Z,,,21.6,,0,,
2017-11-14T01:01:36.717Z,,,21.6,,0,,
2017-11-14T01:01:46.717Z,,,21.6,,0,,
2017-11-14T01:01:56.717Z,,,21.6,,0,,
2017-11-14T01:02:06.714Z,,,21.6,,0,,
2017-11-14T01:02:16.714Z,,,21.6,,0,,
2017-11-14T01:02:26.719Z,,,21.6,,0,,
2017-11-14T01:02:36.714Z,,,21.6,,0,,37.4
2017-11-14T01:02:46.713Z,,,21.6,,0,,
2017-11-14T01:02:56.714Z,,,21.6,,0,,
2017-11-14T01:03:06.720Z,,,21.6,,0,,
2017-11-14T01:03:16.718Z,,,21.6,,0,,
2017-11-14T01:03:26.719Z,,,21.6,,0,,
2017-11-14T01:03:36.719Z,,,21.5,,0,,
2017-11-14T01:03:46.717Z,,,21.6,,0,,
2017-11-14T01:03:56.959Z,,,21.6,,0,,
2017-11-14T01:04:06.719Z,,,21.6,,0,,
2017-11-14T01:04:16.714Z,,,21.6,,0,,37.3
2017-11-14T01:04:26.717Z,,,21.5,,0,,
2017-11-14T01:04:36.717Z,,,21.6,,0,,
2017-11-14T01:04:46.714Z,,,21.5,,0,,
2017-11-14T01:04:56.719Z,,,21.5,,0,,
2017-11-14T01:05:06.714Z,,,21.5,,0,,
2017-11-14T01:05:16.714Z,,,21.5,,0,,
2017-11-14T01:05:26.719Z,,,21.5,,0,,
2017-11-14T01:05:36.715Z,,,21.5,,0,,
2017-11-14T01:05:46.719Z,,,21.5,,0,,
2017-11-14T01:05:56.719Z,,,21.5,,0,,37.2
2017-11-14T01:06:06.715Z,,,21.5,,0,,
2017-11-14T01:06:16.714Z,,,21.5,,0,,
2017-11-14T01:06:26.714Z,,,21.5,,0,,
2017-11-14T01:06:36.719Z,,,21.5,,0,,
2017-11-14T01:06:46.715Z,,,21.5,,0,,
2017-11-14T01:06:56.714Z,,,21.5,,0,,
2017-11-14T01:07:06.716Z,,,21.5,,0,,
2017-11-14T01:07:16.719Z,,,21.5,,0,,
2017-11-14T01:07:26.718Z,,,21.5,,0,,
2017-11-14T01:07:36.715Z,,,21.5,,0,,37.1
2017-11-14T01:07:46.720Z,,,21.5,,0,,
2017-11-14T01:07:56.721Z,,,21.5,,0,,
2017-11-14T01:08:06.715Z,,,21.5,,0,,
2017-11-14T01:08:16.715Z,,,21.5,,0,,
2017-11-14T01:08:26.721Z,,,21.5,,0,,
2017-11-14T01:08:36.715Z,,,21.5,,0,,
2017-11-14T01:08:46.717Z,,,21.5,,0,,
2017-11-14T01:08:56.717Z,,,21.5,,0,,
2017-11-14T01:09:06.717Z,,,21.5,,0,,37.1
2017-11-14T01:09:16.715Z,,,21.5,,0,,36.9
2017-11-14T01:09:26.715Z,,,21.5,,0,,
2017-11-14T01:09:36.715Z,,,21.3,,0,,
2017-11-14T01:09:46.715Z,,,21.5,,0,,
2017-11-14T01:09:56.715Z,,,21.3,,0,,
2017-11-14T01:10:06.716Z,,,21.3,,0,,
2017-11-14T01:10:16.720Z,,,21.3,,0,,
2017-11-14T01:10:26.715Z,,,21.3,,0,,
2017-11-14T01:10:36.721Z,,,21.3,,0,,
2017-11-14T01:10:46.715Z,,,21.3,,0,,
2017-11-14T01:10:56.715Z,,,21.3,,0,,36.8
2017-11-14T01:11:06.718Z,,,21.3,,0,,
2017-11-14T01:11:16.715Z,,,21.3,,0,,
2017-11-14T01:11:26.715Z,,,21.3,,0,,
2017-11-14T01:11:36.715Z,,,21.3,,0,,
2017-11-14T01:11:46.715Z,,,21.3,,0,,
2017-11-14T01:11:56.719Z,,,21.3,,0,,
2017-11-14T01:12:06.721Z,,,21.3,,0,,
2017-11-14T01:12:16.715Z,,,21.3,,0,,
2017-11-14T01:12:26.720Z,,,21.3,,0,,
2017-11-14T01:12:36.721Z,,,21.3,,0,,36.7
2017-11-14T01:12:46.716Z,,,21.3,,0,,
2017-11-14T01:12:56.718Z,,,21.3,,0,,
2017-11-14T01:13:06.716Z,,,21.3,,0,,
2017-11-14T01:13:16.715Z,0,0,21.3,5,0,0,36.7
2017-11-14T01:13:26.717Z,,,21.3,,0,,
2017-11-14T01:13:36.721Z,,,21.3,,0,,
2017-11-14T01:13:46.716Z,,,21.3,,0,,
2017-11-14T01:13:56.715Z,,,21.3,,0,,
2017-11-14T01:14:06.715Z,,,21.3,,0,,
2017-11-14T01:14:16.715Z,,,21.3,,0,,
2017-11-14T01:14:26.716Z,,,21.3,,0,,
2017-11-14T01:14:36.718Z,,,21.3,,0,,36.6
2017-11-14T01:14:46.717Z,,,21.3,,0,,
2017-11-14T01:14:56.720Z,,,21.3,,0,,
2017-11-14T01:15:06.716Z,,,21.3,,0,,
2017-11-14T01:15:16.715Z,,,21.2,,0,,
2017-11-14T01:15:26.716Z,,,21.3,,0,,
2017-11-14T01:15:36.722Z,,,21.3,,0,,
2017-11-14T01:15:46.716Z,,,21.3,,0,,
2017-11-14T01:15:56.716Z,,,21.3,,0,,
2017-11-14T01:16:06.716Z,,,21.3,,0,,36.5
2017-11-14T01:16:16.717Z,,,21.2,,0,,
2017-11-14T01:16:26.716Z,,,21.2,,0,,
2017-11-14T01:16:36.716Z,,,21.2,,0,,
2017-11-14T01:16:46.716Z,,,21.2,,0,,
2017-11-14T01:16:56.744Z,,,21.2,,0,,
2017-11-14T01:17:06.723Z,,,21.2,,0,,
2017-11-14T01:17:16.716Z,,,21.2,,0,,
2017-11-14T01:17:26.722Z,,,21.2,,0,,
2017-11-14T01:17:36.716Z,,,21.2,,0,,
2017-11-14T01:17:46.719Z,,,21.2,,0,,
2017-11-14T01:17:56.716Z,,,21.2,,0,,36.4
2017-11-14T01:18:06.716Z,,,21.2,,0,,
2017-11-14T01:18:16.717Z,,,21.2,,0,,
2017-11-14T01:18:26.716Z,,,21.2,,0,,
2017-11-14T01:18:36.716Z,,,21.2,,0,,
2017-11-14T01:18:46.716Z,,,21.2,,0,,
2017-11-14T01:18:56.718Z,,,21.2,,0,,
2017-11-14T01:19:06.719Z,,,21.2,,0,,
2017-11-14T01:19:16.716Z,,,21.2,,0,,
2017-11-14T01:19:26.718Z,,,21.2,,0,,36.3
2017-11-14T01:19:36.716Z,,,21.2,,0,,
2017-11-14T01:19:46.716Z,,,21.2,,0,,
2017-11-14T01:19:56.716Z,,,21.2,,0,,
2017-11-14T01:20:06.717Z,,,21.2,,0,,
2017-11-14T01:20:16.717Z,,,21.2,,0,,
2017-11-14T01:20:26.718Z,,,21.2,,0,,
2017-11-14T01:20:36.716Z,,,21.2,,0,,
2017-11-14T01:20:46.716Z,,,21.2,,0,,
2017-11-14T01:20:56.717Z,,,21.2,,0,,
2017-11-14T01:21:06.716Z,,,21.2,,0,,
2017-11-14T01:21:16.716Z,,,21.2,,0,,
2017-11-14T01:21:26.717Z,,,21.1,,0,,36.2
2017-11-14T01:21:36.721Z,,,21.2,,0,,
2017-11-14T01:21:46.719Z,,,21.2,,0,,
2017-11-14T01:21:56.718Z,,,21.1,,0,,
2017-11-14T01:22:06.717Z,,,21.1,,0,,
2017-11-14T01:22:16.717Z,,,21.1,,0,,
2017-11-14T01:22:26.717Z,,,21.1,,0,,
