Time,PrimTSet,HwTOutlet,HwTSet,HwActive,ActPow,PrimT,ChActive
2017-11-01T05:23:54.885Z,,28.5,0,,,,
2017-11-01T05:24:04.885Z,,28.5,0,,,41,
2017-11-01T05:24:14.885Z,,28.4,0,,,,
2017-11-01T05:24:24.885Z,,28.4,0,,,,
2017-11-01T05:24:34.885Z,,28.4,0,,,,
2017-11-01T05:24:44.885Z,,28.4,0,,,,
2017-11-01T05:24:54.888Z,,28.4,0,,,40.9,
2017-11-01T05:25:04.887Z,,28.4,0,,,40.9,
2017-11-01T05:25:14.885Z,,28.4,0,,,,
2017-11-01T05:25:24.902Z,,28.4,0,,,,
2017-11-01T05:25:34.901Z,,28.4,0,,,,
2017-11-01T05:25:44.885Z,,28.4,0,,,,
2017-11-01T05:25:54.885Z,,28.4,0,,,,
2017-11-01T05:26:04.885Z,,28.4,0,,,,
2017-11-01T05:26:14.885Z,,28.4,0,,,40.8,
2017-11-01T05:26:24.904Z,,28.4,0,,,,
2017-11-01T05:26:34.886Z,,28.4,0,,,,
2017-11-01T05:26:44.886Z,,28.4,0,,,,
2017-11-01T05:26:54.908Z,,28.4,0,,,,
2017-11-01T05:27:04.885Z,,28.4,0,,,,
2017-11-01T05:27:14.886Z,,28.4,0,,,,
2017-11-01T05:27:24.886Z,,28.3,0,,,40.7,
2017-11-01T05:27:34.905Z,,28.3,0,,,,
2017-11-01T05:27:44.886Z,,28.3,0,,,,
2017-11-01T05:27:54.885Z,,28.3,0,,,,
2017-11-01T05:28:04.885Z,,28.3,0,,,,
2017-11-01T05:28:14.888Z,,28.3,0,,,,
2017-11-01T05:28:24.886Z,,28.3,0,,,,
2017-11-01T05:28:34.885Z,,28.3,0,,,,
2017-11-01T05:28:44.886Z,,28.3,0,,,40.6,
2017-11-01T05:28:54.886Z,,28.3,0,,,,
2017-11-01T05:29:04.899Z,,28.3,0,,,,
2017-11-01T05:29:14.886Z,,28.3,0,,,,
2017-11-01T05:29:24.893Z,,28.3,0,,,,
2017-11-01T05:29:34.886Z,,28.1,0,,,,
2017-11-01T05:29:44.894Z,,28.1,0,,,,
2017-11-01T05:29:54.887Z,,28.1,0,,,,
2017-11-01T05:30:04.886Z,,28.1,0,,,40.5,
2017-11-01T05:30:14.886Z,,28.1,0,,,,
2017-11-01T05:30:24.886Z,,28.1,0,,,,
2017-11-01T05:30:34.886Z,,28.1,0,,,,
2017-11-01T05:30:44.886Z,,28.1,0,,,,
2017-11-01T05:30:54.888Z,,28.1,0,,,,
2017-11-01T05:31:04.894Z,,28.1,0,,,,
2017-11-01T05:31:14.902Z,,28.1,0,,,,
2017-11-01T05:31:24.886Z,,28,0,,,40.4,
2017-11-01T05:31:34.886Z,,28,0,,,,
2017-11-01T05:31:44.928Z,,28,0,,,,
2017-11-01T05:31:54.886Z,,28,0,,,,
2017-11-01T05:32:04.886Z,,28,0,,,,
2017-11-01T05:32:14.887Z,,28,0,,,,
2017-11-01T05:32:24.888Z,,28,0,,,,
2017-11-01T05:32:34.898Z,,28,0,,,,
2017-11-01T05:32:44.887Z,,28,0,,,,
2017-11-01T05:32:54.887Z,,28,0,,,40.3,
2017-11-01T05:33:04.890Z,,28,0,,,,
2017-11-01T05:33:14.887Z,,28,0,,,,
2017-11-01T05:33:24.887Z,,28,0,,,,
2017-11-01T05:33:34.887Z,,27.9,0,,,,
2017-11-01T05:33:44.886Z,,27.9,0,,,,
2017-11-01T05:33:54.891Z,,27.9,0,,,,
2017-11-01T05:34:04.889Z,,27.9,0,,,,
2017-11-01T05:34:14.887Z,,27.9,0,,,,
2017-11-01T05:34:24.889Z,,27.9,0,,,40.2,
2017-11-01T05:34:34.887Z,,27.9,0,,,,
2017-11-01T05:34:44.889Z,,27.9,0,,,,
2017-11-01T05:34:54.891Z,,27.9,0,,,,
2017-11-01T05:35:05.237Z,,27.9,0,,,,
2017-11-01T05:35:14.890Z,,27.9,0,,,,
2017-11-01T05:35:24.889Z,,27.9,0,,,,
2017-11-01T05:35:34.933Z,,27.9,0,,,,
2017-11-01T05:35:44.892Z,,27.9,0,,,,
2017-11-01T05:35:54.890Z,,27.8,0,,,,
2017-11-01T05:36:04.891Z,,27.8,0,,,,
2017-11-01T05:36:14.887Z,,27.8,0,,,40.1,
2017-11-01T05:36:24.887Z,,27.8,0,,,,
2017-11-01T05:36:34.888Z,,27.8,0,,,,
2017-11-01T05:36:44.896Z,,27.8,0,,,,
2017-11-01T05:36:54.887Z,,27.8,0,,,,
2017-11-01T05:37:04.887Z,,27.8,0,,,,
2017-11-01T05:37:14.887Z,,27.8,0,,,,
2017-11-01T05:37:24.887Z,,27.8,0,,,,
2017-11-01T05:37:34.887Z,,27.7,0,,,,
2017-11-01T05:37:44.887Z,,27.7,0,,,40,
2017-11-01T05:37:54.887Z,,27.7,0,,,,
2017-11-01T05:38:04.904Z,,27.7,0,,,,
2017-11-01T05:38:14.891Z,,27.7,0,,,,
2017-11-01T05:38:24.887Z,,27.7,0,,,,
2017-11-01T05:38:34.887Z,,27.7,0,,,,
2017-11-01T05:38:44.887Z,,27.7,0,,,,
2017-11-01T05:38:54.888Z,,27.7,0,,,,
2017-11-01T05:39:04.887Z,,27.7,0,,,,
2017-11-01T05:39:14.888Z,,27.7,0,,,39.9,
2017-11-01T05:39:24.888Z,,27.5,0,,,39.9,
2017-11-01T05:39:34.893Z,,27.7,0,,,,
2017-11-01T05:39:44.890Z,,27.5,0,,,,
2017-11-01T05:39:54.890Z,,27.5,0,,,,
2017-11-01T05:40:04.888Z,,27.5,0,,,,
2017-11-01T05:40:14.888Z,,27.5,0,,,,
2017-11-01T05:40:24.900Z,,27.5,0,,,,
2017-11-01T05:40:34.889Z,,27.5,0,,,,
2017-11-01T05:40:44.888Z,,27.5,0,,,,
2017-11-01T05:40:54.888Z,,27.5,0,,,39.8,
2017-11-01T05:41:04.998Z,,27.5,0,,,,
2017-11-01T05:41:14.888Z,,27.4,0,,,,
2017-11-01T05:41:24.889Z,,27.4,0,,,,
2017-11-01T05:41:34.888Z,,27.4,0,,,,
2017-11-01T05:41:44.891Z,,27.4,0,,,,
2017-11-01T05:41:54.903Z,,27.4,0,,,,
2017-11-01T05:42:04.888Z,,27.4,0,,,,
2017-11-01T05:42:14.891Z,,27.4,0,,,,
2017-11-01T05:42:24.887Z,,27.4,0,,,,
2017-11-01T05:42:34.888Z,,27.4,0,,,,
2017-11-01T05:42:44.921Z,,27.4,0,,,39.7,
2017-11-01T05:42:54.889Z,,27.4,0,,,,
2017-11-01T05:43:04.890Z,,27.4,0,,,,
2017-11-01T05:43:14.888Z,,27.4,0,,,,
2017-11-01T05:43:24.888Z,,27.3,0,,,,
2017-11-01T05:43:34.888Z,,27.3,0,,,,
2017-11-01T05:43:44.888Z,,27.3,0,,,,
2017-11-01T05:43:54.964Z,,27.3,0,,,,
2017-11-01T05:44:04.888Z,,27.3,0,,,,
2017-11-01T05:44:14.888Z,,27.3,0,,,,
2017-11-01T05:44:24.888Z,,27.3,0,,,39.6,
2017-11-01T05:44:34.899Z,,27.3,0,,,,
2017-11-01T05:44:44.894Z,,27.3,0,,,,
2017-11-01T05:44:54.894Z,,27.3,0,,,,
2017-11-01T05:45:04.888Z,,27.2,0,,,,
2017-11-01T05:45:14.889Z,,27.2,0,,,,
2017-11-01T05:45:24.894Z,,27.2,0,,,,
2017-11-01T05:45:34.889Z,,27.2,0,,,,
2017-11-01T05:45:44.889Z,,27.2,0,,,,
2017-11-01T05:45:54.888Z,,27.2,0,,,,
2017-11-01T05:46:04.894Z,,27.2,0,,,39.5,
2017-11-01T05:46:14.986Z,,27.2,0,,,,
2017-11-01T05:46:24.888Z,,27.2,0,,,,
2017-11-01T05:46:34.889Z,,27.2,0,,,,
2017-11-01T05:46:44.889Z,,27.2,0,,,,
2017-11-01T05:46:54.892Z,,27.1,0,,,,
2017-11-01T05:47:04.889Z,,27.1,0,,,,
2017-11-01T05:47:14.889Z,,27.1,0,,,,
2017-11-01T05:47:24.889Z,,27.1,0,,,,
2017-11-01T05:47:34.889Z,,27.1,0,,,,
2017-11-01T05:47:44.889Z,,27.1,0,,,,
2017-11-01T05:47:54.890Z,,27.1,0,,,39.4,
2017-11-01T05:48:04.899Z,,27.1,0,,,,
2017-11-01T05:48:14.889Z,,27.1,0,,,,
2017-11-01T05:48:24.891Z,,27.1,0,,,,
2017-11-01T05:48:34.889Z,,27.1,0,,,,
2017-11-01T05:48:44.889Z,,26.9,0,,,,
2017-11-01T05:48:54.889Z,,26.9,0,,,,
2017-11-01T05:49:04.892Z,,26.9,0,,,,
2017-11-01T05:49:14.890Z,,26.9,0,,,,
2017-11-01T05:49:24.889Z,,26.9,0,,,,
2017-11-01T05:49:34.889Z,,26.9,0,,,39.3,
2017-11-01T05:49:44.919Z,,26.9,0,,,,
2017-11-01T05:49:54.935Z,,26.9,0,,,,
2017-11-01T05:50:04.889Z,,26.9,0,,,,
2017-11-01T05:50:14.890Z,,26.9,0,,,,
2017-11-01T05:50:24.890Z,,26.8,0,,,,
2017-11-01T05:50:34.889Z,,26.8,0,,,,
2017-11-01T05:50:44.904Z,,26.8,0,,,,
2017-11-01T05:50:54.889Z,,26.8,0,,,,
2017-11-01T05:51:04.889Z,,26.8,0,,,,
2017-11-01T05:51:14.929Z,,26.8,0,,,39.2,
2017-11-01T05:51:24.891Z,,26.8,0,,,,
2017-11-01T05:51:34.890Z,,26.8,0,,,,
2017-11-01T05:51:44.893Z,,26.8,0,,,,
2017-11-01T05:51:54.898Z,,26.8,0,,,,
2017-11-01T05:52:04.890Z,,26.8,0,,,,
2017-11-01T05:52:14.890Z,,26.7,0,,,,
2017-11-01T05:52:24.889Z,,26.7,0,,,,
2017-11-01T05:52:34.895Z,,26.7,0,,,,
2017-11-01T05:52:44.931Z,,26.7,0,,,,
2017-11-01T05:52:54.886Z,,26.7,0,,,,
2017-11-01T05:53:04.923Z,,26.7,0,,,39.1,
2017-11-01T05:53:14.886Z,5,26.7,0,0,0,39.1,0
2017-11-01T05:53:24.888Z,,26.7,0,,,,
2017-11-01T05:53:34.887Z,,26.7,0,,,,
2017-11-01T05:53:44.887Z,,26.7,0,,,,
2017-11-01T05:53:54.888Z,,26.6,0,,,,
2017-11-01T05:54:04.888Z,,26.6,0,,,,
2017-11-01T05:54:14.892Z,47,26.6,0,0,45,39.6,2
2017-11-01T05:54:24.887Z,,26.6,0,,37,45.3,
2017-11-01T05:54:34.892Z,5,26.6,0,0,0,42,0
2017-11-01T05:54:44.890Z,47,26.6,0,0,45,38.3,2
2017-11-01T05:54:54.887Z,5,26.6,0,0,0,40.7,0
2017-11-01T05:55:04.891Z,,26.6,0,,,35.7,
2017-11-01T05:55:14.911Z,47,26.6,0,0,45,33.3,2
2017-11-01T05:55:24.919Z,,26.6,0,,34,39.2,
2017-11-01T05:55:34.889Z,,26.6,0,,29,39.9,
2017-11-01T05:55:44.887Z,,26.6,0,,30,39.4,
2017-11-01T05:55:54.887Z,,26.6,0,,29,,
2017-11-01T05:56:04.891Z,,26.6,0,,,39.2,
2017-11-01T05:56:14.887Z,,26.6,0,,30,39.1,
2017-11-01T05:56:24.887Z,,26.6,0,,,39.4,
2017-11-01T05:56:34.889Z,,26.6,0,,29,40.1,
2017-11-01T05:56:44.887Z,,26.6,0,,30,41,
2017-11-01T05:56:54.887Z,,26.6,0,,29,41.3,
2017-11-01T05:57:04.887Z,,26.6,0,,30,42,
2017-11-01T05:57:14.888Z,,26.6,0,,32,43,
2017-11-01T05:57:24.887Z,,26.6,0,,,43.2,
2017-11-01T05:57:34.887Z,,26.6,0,,33,43.7,
2017-11-01T05:57:44.946Z,,26.6,0,,34,44,
2017-11-01T05:57:54.887Z,,26.6,0,,35,44.3,
2017-11-01T05:58:04.954Z,,26.6,0,,36,45,
2017-11-01T05:58:14.887Z,,26.6,0,,,45.2,
2017-11-01T05:58:24.890Z,,26.6,0,,,45.6,
2017-11-01T05:58:34.887Z,,26.6,0,,,46,
2017-11-01T05:58:44.887Z,,26.6,0,,,46.4,
2017-11-01T05:58:59.911Z,,26.6,0,,,47,
2017-11-01T05:59:09.910Z,,26.6,0,,,47.1,
2017-11-01T05:59:14.945Z,,26.7,0,,34,47.4,
2017-11-01T05:59:24.954Z,,26.7,0,,30,,
2017-11-01T05:59:34.966Z,,26.7,0,,29,47.2,
2017-11-01T05:59:44.901Z,,26.7,0,,30,47.3,
2017-11-01T05:59:54.891Z,,26.7,0,,,47.7,
2017-11-01T06:00:04.891Z,,26.7,0,,29,48,
2017-11-01T06:00:14.892Z,,26.7,0,,,48.3,
2017-11-01T06:00:24.954Z,,26.8,0,,30,48.6,
2017-11-01T06:00:34.891Z,,26.8,0,,29,49,
2017-11-01T06:00:44.891Z,,26.8,0,,,49.2,
2017-11-01T06:00:54.898Z,,26.8,0,,,49.5,
2017-11-01T06:01:04.895Z,,26.8,0,,,50,
2017-11-01T06:01:14.892Z,,26.8,0,,30,50.1,
2017-11-01T06:01:24.891Z,,26.8,0,,29,50.3,
2017-11-01T06:01:34.887Z,,26.9,0,,,50.6,
2017-11-01T06:01:44.890Z,,26.9,0,0,0,50.9,2
2017-11-01T06:01:54.888Z,,26.9,0,,,47.9,
2017-11-01T06:02:04.888Z,,26.9,0,,,45.9,
2017-11-01T06:02:14.889Z,,26.9,0,,,45.2,
2017-11-01T06:02:24.888Z,,27.1,0,,,45.1,
2017-11-01T06:02:34.888Z,,27.1,0,,,,
2017-11-01T06:02:45.063Z,,27.1,0,,,45.2,
2017-11-01T06:02:54.901Z,,27.1,0,,,45.3,
2017-11-01T06:03:04.906Z,,27.1,0,,,45.4,
2017-11-01T06:03:14.889Z,,27.2,0,,,,
2017-11-01T06:03:24.888Z,,27.2,0,,,,
2017-11-01T06:03:34.955Z,,27.2,0,,,45.3,
2017-11-01T06:03:44.890Z,,27.2,0,,,45.1,
2017-11-01T06:03:54.889Z,,27.3,0,,,44.9,
2017-11-01T06:04:04.888Z,,27.3,0,,,44.8,
2017-11-01T06:04:14.889Z,,27.3,0,,,44.6,
2017-11-01T06:04:24.907Z,,27.3,0,,,44.3,
2017-11-01T06:04:34.889Z,,27.3,0,,,43.9,
2017-11-01T06:04:44.889Z,,27.4,0,,,43.8,
2017-11-01T06:04:54.889Z,,27.4,0,,,43.6,
2017-11-01T06:05:04.888Z,,27.4,0,,,43.4,
2017-11-01T06:05:14.889Z,,27.4,0,,,43.2,
2017-11-01T06:05:24.889Z,,27.4,0,,,43.1,
2017-11-01T06:05:34.893Z,,27.4,0,,,42.9,
2017-11-01T06:05:44.895Z,,27.5,0,,,42.8,
2017-11-01T06:05:54.888Z,,27.5,0,,,42.7,
2017-11-01T06:06:04.888Z,,27.5,0,,,42.6,
2017-11-01T06:06:14.890Z,,27.5,0,,,42.3,
2017-11-01T06:06:24.888Z,,27.5,0,,,42.2,
2017-11-01T06:06:34.889Z,,27.5,0,,,41.9,
2017-11-01T06:06:44.888Z,,27.5,0,,,,
2017-11-01T06:06:54.888Z,,27.7,0,,,41.7,
2017-11-01T06:07:04.897Z,,27.7,0,,,41.6,
2017-11-01T06:07:14.893Z,,27.7,0,,,41.4,
2017-11-01T06:07:24.890Z,,27.7,0,,,41.3,
2017-11-01T06:07:34.895Z,,27.7,0,,,41.1,
2017-11-01T06:07:44.947Z,,27.7,0,0,,40.9,2
2017-11-01T06:07:54.891Z,,27.7,0,,36,46.2,
2017-11-01T06:08:04.889Z,,27.8,0,,31,47.2,
2017-11-01T06:08:14.889Z,,27.8,0,,29,47.8,
2017-11-01T06:08:24.889Z,,27.8,0,,29,48,
2017-11-01T06:08:34.891Z,,27.8,0,,30,,
2017-11-01T06:08:44.889Z,,27.8,0,,29,,
2017-11-01T06:08:54.889Z,,27.8,0,,,,
2017-11-01T06:09:04.919Z,,27.9,0,,,48.1,
2017-11-01T06:09:14.893Z,,27.9,0,,,48.3,
2017-11-01T06:09:24.895Z,,27.9,0,,,48.5,
2017-11-01T06:09:34.889Z,,27.9,0,,,48.6,
2017-11-01T06:09:44.889Z,,27.9,0,,29,49,
2017-11-01T06:09:54.889Z,,27.9,0,,30,49.1,
2017-11-01T06:10:04.889Z,,27.9,0,,,49.3,
2017-11-01T06:10:14.894Z,,27.9,0,,29,49.5,
2017-11-01T06:10:24.895Z,,27.9,0,,29,50,
2017-11-01T06:10:34.895Z,,28,0,,30,50.2,
2017-11-01T06:10:44.892Z,,28,0,,29,51,
2017-11-01T06:10:54.895Z,,28,0,0,0,48.9,2
2017-11-01T06:11:04.891Z,,28,0,,,46.8,
2017-11-01T06:11:14.890Z,,28,0,,,45.8,
2017-11-01T06:11:24.895Z,,28.1,0,,,45.4,
2017-11-01T06:11:34.893Z,,28.1,0,,,45.3,
2017-11-01T06:11:44.913Z,,28.1,0,,,45.4,
2017-11-01T06:11:54.895Z,,28.1,0,,,45.5,
2017-11-01T06:12:04.916Z,,28.1,0,,,45.6,
2017-11-01T06:12:14.890Z,,28.3,0,,,,
2017-11-01T06:12:24.928Z,,28.3,0,,,,
2017-11-01T06:12:34.907Z,5,28.3,0,0,,45.5,0
2017-11-01T06:12:44.889Z,47,28.3,0,0,,45.4,2
2017-11-01T06:12:54.901Z,,28.4,0,0,0,52.6,2
2017-11-01T06:13:04.890Z,,28.4,0,,,48.6,
2017-11-01T06:13:14.895Z,,28.4,0,,,46.8,
2017-11-01T06:13:24.890Z,,28.4,0,,,45.4,
2017-11-01T06:13:34.925Z,5,28.4,0,0,,44.9,0
2017-11-01T06:13:44.938Z,,28.4,0,,,44.6,
2017-11-01T06:13:54.890Z,,28.4,0,,,44.3,
2017-11-01T06:14:04.890Z,,28.5,0,,,44.2,
2017-11-01T06:14:14.891Z,,28.5,0,,,44.2,
2017-11-01T06:14:24.890Z,,28.5,0,,,44,
2017-11-01T06:14:34.890Z,,28.5,0,,,43.9,
2017-11-01T06:14:44.890Z,,28.5,0,,,,
2017-11-01T06:14:54.896Z,,28.5,0,,,,
2017-11-01T06:15:04.919Z,,28.6,0,,,43.8,
2017-11-01T06:15:14.948Z,,28.6,0,,,43.7,
2017-11-01T06:15:24.891Z,,28.6,0,,,43.5,
2017-11-01T06:15:34.891Z,,28.6,0,,,,
2017-11-01T06:15:44.891Z,,28.6,0,,,,
2017-11-01T06:15:54.893Z,,28.6,0,,,43.4,
2017-11-01T06:16:04.909Z,,28.6,0,,,43.2,
2017-11-01T06:16:14.890Z,,28.6,0,,,42.9,
2017-11-01T06:16:24.911Z,,28.7,0,,,42.8,
2017-11-01T06:16:34.891Z,,28.7,0,,,42.6,
2017-11-01T06:16:44.902Z,,28.7,0,,,,
2017-11-01T06:16:54.891Z,,28.7,0,,,42.4,
2017-11-01T06:17:04.890Z,,28.7,0,,,,
2017-11-01T06:17:14.890Z,,28.7,0,,,42.3,
2017-11-01T06:17:24.890Z,,28.7,0,,,,
2017-11-01T06:17:34.906Z,,28.7,0,,,,
2017-11-01T06:17:44.918Z,,28.7,0,,,42.2,
2017-11-01T06:17:54.890Z,,28.9,0,,,,
2017-11-01T06:18:04.938Z,,28.9,0,,,,
2017-11-01T06:18:14.893Z,,28.9,0,,,,
2017-11-01T06:18:24.967Z,,28.9,0,,,42.1,
2017-11-01T06:18:34.902Z,,28.9,0,,,,
2017-11-01T06:18:44.922Z,,28.9,0,,,,
2017-11-01T06:18:54.916Z,,28.9,0,,,,
2017-11-01T06:19:04.941Z,,28.9,0,,,,
2017-11-01T06:19:14.891Z,,28.9,0,,,,
2017-11-01T06:19:24.891Z,,28.9,0,,,,
2017-11-01T06:19:34.918Z,,28.9,0,,,,
2017-11-01T06:19:44.895Z,,28.9,0,,,,
2017-11-01T06:19:54.895Z,,28.9,0,,,,
2017-11-01T06:20:04.897Z,,28.9,0,,,,
2017-11-01T06:20:14.891Z,,29,0,,,,
2017-11-01T06:20:24.892Z,,28.9,0,,,,
2017-11-01T06:20:35.031Z,,29,0,,,42.2,
2017-11-01T06:20:44.891Z,,28.9,0,,,,
2017-11-01T06:20:54.892Z,,29,0,,,,
2017-11-01T06:21:04.904Z,,29,0,,,,
2017-11-01T06:21:14.926Z,,29,0,,,,
2017-11-01T06:21:24.959Z,,29,0,,,,
2017-11-01T06:21:34.976Z,,29,0,,,,
2017-11-01T06:21:44.907Z,,29,0,,,,
2017-11-01T06:21:54.927Z,,29,0,,,,
2017-11-01T06:22:04.904Z,,29,0,,,,
2017-11-01T06:22:14.891Z,,29,0,,,42.1,
2017-11-01T06:22:24.891Z,,29,0,,,,
2017-11-01T06:22:34.907Z,,29,0,,,,
2017-11-01T06:22:44.890Z,,29,0,,,,
2017-11-01T06:22:54.891Z,,29,0,,,,
2017-11-01T06:23:04.893Z,,29,0,,,,
2017-11-01T06:23:14.891Z,,29,0,,,,
2017-11-01T06:23:24.951Z,,29,0,,,42,
2017-11-01T06:23:34.892Z,,29,0,,,,
2017-11-01T06:23:44.891Z,,29,0,,,,
2017-11-01T06:23:54.896Z,,29,0,,,,
2017-11-01T06:24:04.920Z,,29,0,,,,
2017-11-01T06:24:14.897Z,,29,0,,,,
2017-11-01T06:24:24.891Z,,29,0,,,41.9,
2017-11-01T06:24:34.925Z,,28.9,0,,,41.9,
2017-11-01T06:24:44.892Z,,29,0,,,,
2017-11-01T06:24:54.891Z,,29,0,,,,
2017-11-01T06:25:04.891Z,,28.9,0,,,,
2017-11-01T06:25:14.900Z,,29,0,,,,
2017-11-01T06:25:24.893Z,,28.9,0,,,41.8,
2017-11-01T06:25:34.892Z,,29,0,,,,
2017-11-01T06:25:44.891Z,,28.9,0,,,,
2017-11-01T06:25:54.892Z,,28.9,0,,,,
2017-11-01T06:26:04.896Z,,28.9,0,,,,
2017-11-01T06:26:14.906Z,,28.9,0,,,,
2017-11-01T06:26:24.892Z,,28.9,0,,,,
2017-11-01T06:26:34.900Z,,28.9,0,,,41.7,
2017-11-01T06:26:44.892Z,,28.9,0,,,,
2017-11-01T06:26:54.893Z,,28.9,0,,,,
2017-11-01T06:27:04.892Z,,28.9,0,,,,
2017-11-01T06:27:14.904Z,,28.9,0,,,,
2017-11-01T06:27:24.892Z,,28.9,0,,,41.6,
2017-11-01T06:27:34.905Z,,28.9,0,,,,
2017-11-01T06:27:44.892Z,,28.9,0,,,,
2017-11-01T06:27:54.894Z,,28.9,0,,,,
2017-11-01T06:28:04.908Z,,28.9,0,,,,
2017-11-01T06:28:14.907Z,,28.9,0,,,,
2017-11-01T06:28:24.893Z,,28.9,0,,,,
2017-11-01T06:28:34.894Z,,28.9,0,,,,
2017-11-01T06:28:44.940Z,,28.9,0,,,41.5,
2017-11-01T06:28:54.921Z,,28.9,0,,,,
2017-11-01T06:29:04.906Z,,28.7,0,,,,
2017-11-01T06:29:14.913Z,,28.7,0,,,,
2017-11-01T06:29:24.894Z,,28.7,0,,,,
2017-11-01T06:29:34.893Z,,28.7,0,,,,
2017-11-01T06:29:44.894Z,,28.7,0,,,,
2017-11-01T06:29:54.893Z,,28.7,0,,,41.4,
2017-11-01T06:30:04.892Z,,28.7,0,,,,
2017-11-01T06:30:14.897Z,47,28.7,0,0,45,41.7,2
2017-11-01T06:30:24.924Z,,28.7,0,,35,48,
2017-11-01T06:30:34.915Z,,28.7,0,,29,48.8,
2017-11-01T06:30:44.892Z,,28.7,0,,30,47.8,
2017-11-01T06:30:54.892Z,,28.7,0,,,46.7,
2017-11-01T06:31:04.914Z,,28.6,0,,29,45.9,
2017-11-01T06:31:14.892Z,,28.7,0,,,45.5,
2017-11-01T06:31:24.907Z,,28.7,0,,30,45.2,
2017-11-01T06:31:34.901Z,,28.7,0,,29,,
2017-11-01T06:31:44.919Z,,28.7,0,,,45.1,
2017-11-01T06:31:54.911Z,,28.7,0,,,45.3,
2017-11-01T06:32:04.918Z,,28.7,0,,30,45.4,
2017-11-01T06:32:14.896Z,,28.7,0,,,46,
2017-11-01T06:32:24.931Z,,28.6,0,,,46.3,
2017-11-01T06:32:34.934Z,,28.7,0,,,47,
2017-11-01T06:32:44.950Z,,28.7,0,,29,47.2,
2017-11-01T06:32:54.892Z,,28.7,0,,30,48,
2017-11-01T06:33:04.935Z,,28.7,0,,,48.2,
2017-11-01T06:33:14.995Z,,28.7,0,,,48.6,
2017-11-01T06:33:24.989Z,,28.7,0,,,49,
2017-11-01T06:33:34.973Z,,28.7,0,,29,49.2,
2017-11-01T06:33:44.968Z,,28.7,0,,,49.4,
2017-11-01T06:33:54.928Z,,38.5,0,,,49.6,
2017-11-01T06:34:04.967Z,,39.3,0,,30,49.7,
2017-11-01T06:34:14.898Z,,38.8,0,,29,50,
2017-11-01T06:34:24.938Z,,38.7,0,,,50.1,
2017-11-01T06:34:34.976Z,,38.6,0,,30,50.4,
2017-11-01T06:34:44.935Z,,38.5,0,,29,50.6,
2017-11-01T06:34:54.899Z,,38.4,0,0,0,49.6,2
2017-11-01T06:35:04.892Z,,38.4,0,,,46.8,
2017-11-01T06:35:14.947Z,,38.3,0,,,45.9,
2017-11-01T06:35:24.900Z,,38.2,0,,,45.4,
2017-11-01T06:35:34.892Z,,38.1,0,,,45.3,
2017-11-01T06:35:44.892Z,,38,0,,,,
2017-11-01T06:35:54.893Z,,37.9,0,,,45.5,
2017-11-01T06:36:04.988Z,,37.8,0,,,45.6,
2017-11-01T06:36:14.966Z,,37.7,0,,,45.7,
2017-11-01T06:36:24.893Z,0,37.6,0,1,,,0
2017-11-01T06:36:34.903Z,,31.6,54,1,34,49,0
2017-11-01T06:36:44.896Z,,46.9,54,,34,47.3,
2017-11-01T06:36:54.917Z,,47.9,54,,53,49.1,
2017-11-01T06:37:04.893Z,,49.7,0,0,0,49.7,0
2017-11-01T06:37:14.892Z,,49.3,0,,,49.6,
2017-11-01T06:37:24.892Z,,49.1,0,,,49.4,
2017-11-01T06:37:34.902Z,,48.9,0,,,,
2017-11-01T06:37:44.984Z,,48.8,0,,,49.3,
2017-11-01T06:37:54.906Z,,48.6,0,,,,
2017-11-01T06:38:04.897Z,47,48.4,0,0,,50.1,2
2017-11-01T06:38:14.892Z,,48.1,0,,,48.8,
2017-11-01T06:38:24.957Z,,47.9,0,,,46.8,
2017-11-01T06:38:34.897Z,,47.7,0,,,45.9,
2017-11-01T06:38:44.913Z,,47.5,0,,,44.9,
2017-11-01T06:38:54.892Z,,47.3,0,,,44.6,
2017-11-01T06:39:04.892Z,,47.1,0,,,44.2,
2017-11-01T06:39:14.896Z,,46.9,0,,,43.9,
2017-11-01T06:39:24.892Z,,46.7,0,,,43.7,
2017-11-01T06:39:34.892Z,,46.6,0,,,43.5,
2017-11-01T06:39:44.903Z,,46.4,0,,,43.3,
2017-11-01T06:39:54.895Z,,46.2,0,,,43.2,
2017-11-01T06:40:04.931Z,,46,0,,,,
2017-11-01T06:40:14.906Z,,45.8,0,,,43.1,
2017-11-01T06:40:24.923Z,,45.7,0,,,43,
2017-11-01T06:40:34.914Z,,45.4,0,,,42.9,
2017-11-01T06:40:44.917Z,,45.3,0,,,,
2017-11-01T06:40:54.989Z,,45.1,0,,,42.8,
2017-11-01T06:41:04.928Z,,45,0,,,42.7,
2017-11-01T06:41:14.901Z,,44.8,0,,,42.4,
2017-11-01T06:41:25.314Z,,44.6,0,,,42.2,
2017-11-01T06:41:34.928Z,,44.4,0,,,41.9,
2017-11-01T06:41:44.893Z,,44.2,0,,,41.8,
2017-11-01T06:41:54.908Z,,44,0,,,41.7,
2017-11-01T06:42:04.892Z,,43.9,0,,,41.5,
2017-11-01T06:42:14.895Z,,43.7,0,,,41.4,
2017-11-01T06:42:24.893Z,,43.5,0,,,41.3,
2017-11-01T06:42:34.901Z,,43.4,0,,,41.2,
2017-11-01T06:42:44.892Z,,43.3,0,,,41,
2017-11-01T06:42:54.894Z,,43.1,0,0,45,42,2
