Time,ChActive,HwTSet,HwTOutlet,PrimTSet,HwActive,ActPow,PrimT
2017-12-08T12:51:07.332Z,,0,29.1,,,,21.9
2017-12-08T12:51:17.335Z,1,0,29.1,20,0,0,22.5
2017-12-08T12:51:27.338Z,,,,,,,23
2017-12-08T12:51:37.333Z,,0,29.1,,,,22.9
2017-12-08T12:51:47.349Z,,0,29.1,,,,22.8
2017-12-08T12:51:57.376Z,,0,29.1,,,,23.3
2017-12-08T12:52:07.341Z,,0,29.1,,,,23.6
2017-12-08T12:52:17.335Z,,0,29.1,,,,
2017-12-08T12:52:27.337Z,,0,29.1,,,,23.5
2017-12-08T12:52:37.337Z,,0,29.1,,,,24
2017-12-08T12:52:47.330Z,,0,29,,,,24.6
2017-12-08T12:52:57.331Z,,0,29,,,,24.8
2017-12-08T12:53:07.366Z,,0,29,,,,24.6
2017-12-08T12:53:17.361Z,,0,28.9,,,,24.1
2017-12-08T12:53:27.338Z,,0,28.9,,,,23.7
2017-12-08T12:53:37.331Z,,0,28.9,,,,23.5
2017-12-08T12:53:47.341Z,,0,28.7,,,,23.3
2017-12-08T12:53:57.331Z,,0,28.7,,,,
2017-12-08T12:54:07.333Z,,0,28.6,,,,23.1
2017-12-08T12:54:17.331Z,,0,28.6,,,,
2017-12-08T12:54:27.331Z,,0,28.5,,,,
2017-12-08T12:54:37.333Z,,0,28.5,,,,
2017-12-08T12:54:47.331Z,,0,28.4,,,,
2017-12-08T12:54:57.332Z,,0,28.4,,,,
2017-12-08T12:55:07.338Z,,0,28.3,,,,
2017-12-08T12:55:17.332Z,,0,28.3,,,,
2017-12-08T12:55:27.333Z,,0,28.1,,,,
2017-12-08T12:55:37.337Z,,0,28.1,,,,
2017-12-08T12:55:47.361Z,,0,28,,,,
2017-12-08T12:55:57.439Z,,0,28,,,,
2017-12-08T12:56:07.332Z,,0,27.9,,,,
2017-12-08T12:56:17.330Z,,0,27.9,,,,
2017-12-08T12:56:27.332Z,,0,27.8,,,,
2017-12-08T12:56:37.332Z,,0,27.8,,,,
2017-12-08T12:56:47.335Z,,0,27.7,,,,
2017-12-08T12:56:57.332Z,,0,27.7,,,,
2017-12-08T12:57:07.332Z,,0,27.5,,,,23.3
2017-12-08T12:57:17.333Z,,0,27.5,,,,
2017-12-08T12:57:27.343Z,,0,27.4,,,,23.4
2017-12-08T12:57:37.346Z,,0,27.4,,,,
2017-12-08T12:57:47.347Z,,0,27.3,,,,23.5
2017-12-08T12:57:57.347Z,,0,27.3,,,,
2017-12-08T12:58:07.336Z,,0,27.2,,,,23.6
2017-12-08T12:58:17.339Z,,0,27.2,,,,
2017-12-08T12:58:27.341Z,,0,27.1,,,,23.7
2017-12-08T12:58:37.331Z,,0,27.1,,,,
2017-12-08T12:58:47.336Z,,0,26.9,,,,23.9
2017-12-08T12:58:57.338Z,,0,26.9,,,,
2017-12-08T12:59:07.346Z,,0,26.8,,,,24
2017-12-08T12:59:17.344Z,,0,26.8,,,,
2017-12-08T12:59:27.335Z,,0,26.7,,,,24.1
2017-12-08T12:59:37.337Z,,0,26.7,,,,
2017-12-08T12:59:47.332Z,,0,26.6,,,,
2017-12-08T12:59:57.332Z,,0,26.6,,,,24.2
2017-12-08T13:00:07.340Z,,0,26.5,,,,
2017-12-08T13:00:17.332Z,,0,26.5,,,,
2017-12-08T13:00:27.332Z,,0,26.5,,,,23.4
2017-12-08T13:00:37.401Z,,0,26.3,,,,22.9
2017-12-08T13:00:47.334Z,,0,26.3,,,,
2017-12-08T13:00:57.344Z,,0,26.2,,,,22.7
2017-12-08T13:01:07.334Z,,0,26.2,,,,22.5
2017-12-08T13:01:17.382Z,,0,26.1,,,,22.4
2017-12-08T13:01:27.335Z,,0,26.1,,,,
2017-12-08T13:01:37.333Z,,0,26.1,,,,22.3
2017-12-08T13:01:47.337Z,,0,26,,,,22.2
2017-12-08T13:01:57.338Z,,0,26,,,,
2017-12-08T13:02:07.332Z,,0,25.9,,,,
2017-12-08T13:02:17.357Z,,0,25.9,,,,
2017-12-08T13:02:27.347Z,,0,25.9,,,,
2017-12-08T13:02:37.342Z,,0,25.7,,,,22
2017-12-08T13:02:47.365Z,,0,25.7,,,,
2017-12-08T13:02:57.400Z,,0,25.6,,,,
2017-12-08T13:03:07.334Z,,0,25.6,,,,
2017-12-08T13:03:17.331Z,,0,25.6,,,,21.9
2017-12-08T13:03:27.338Z,,0,25.5,,,,
2017-12-08T13:03:37.332Z,,0,25.5,,,,
2017-12-08T13:03:47.332Z,,0,25.5,,,,21.8
2017-12-08T13:03:57.333Z,,0,25.4,,,,
2017-12-08T13:04:07.345Z,,0,25.4,,,,
2017-12-08T13:04:17.343Z,,0,25.3,,,,21.7
2017-12-08T13:04:27.340Z,,0,25.3,,,,
2017-12-08T13:04:37.333Z,,0,25.3,,,,
2017-12-08T13:04:47.334Z,,0,25.1,,,,
2017-12-08T13:04:57.351Z,,0,25.1,,,,
2017-12-08T13:05:07.337Z,,0,25.1,,,,
2017-12-08T13:05:17.350Z,,0,25,,,,
2017-12-08T13:05:27.343Z,,0,25,,,,
2017-12-08T13:05:37.374Z,,0,25,,,,
2017-12-08T13:05:47.335Z,,0,24.9,,,,
2017-12-08T13:05:57.374Z,,0,24.9,,,,
2017-12-08T13:06:07.332Z,,0,24.9,,,,
2017-12-08T13:06:17.332Z,,0,24.8,,,,
2017-12-08T13:06:27.339Z,,0,24.8,,,,
2017-12-08T13:06:37.332Z,,0,24.8,,,,
2017-12-08T13:06:47.341Z,,0,24.7,,,,
2017-12-08T13:06:57.343Z,,0,24.7,,,,
2017-12-08T13:07:07.333Z,,0,24.7,,,,
2017-12-08T13:07:17.335Z,,0,24.5,,,,
2017-12-08T13:07:27.332Z,,0,24.5,,,,
2017-12-08T13:07:37.333Z,,0,24.5,,,,
2017-12-08T13:07:47.356Z,,0,24.5,,,,
2017-12-08T13:07:57.355Z,,0,24.4,,,,
2017-12-08T13:08:07.348Z,,0,24.4,,,,
2017-12-08T13:08:17.365Z,,0,24.4,,,,
2017-12-08T13:08:27.340Z,,0,24.3,,,,
2017-12-08T13:08:37.332Z,,0,24.3,,,,
2017-12-08T13:08:47.332Z,,0,24.3,,,,
2017-12-08T13:08:57.332Z,,0,24.3,,,,
2017-12-08T13:09:07.339Z,,0,24.2,,,,
2017-12-08T13:09:17.338Z,,0,24.2,,,,
2017-12-08T13:09:27.332Z,,0,24.2,,,,
2017-12-08T13:09:37.333Z,,0,24,,,,
2017-12-08T13:09:47.337Z,,0,24,,,,21.8
2017-12-08T13:09:57.337Z,,0,24,,,,
2017-12-08T13:10:07.333Z,,0,24,,,,
2017-12-08T13:10:17.337Z,,0,23.9,,,,
2017-12-08T13:10:27.333Z,,0,23.9,,,,
2017-12-08T13:10:37.355Z,,0,23.9,,,,21.6
2017-12-08T13:10:47.339Z,,0,23.9,,,,21.4
2017-12-08T13:10:57.333Z,,0,23.8,,,,21.3
2017-12-08T13:11:07.345Z,,0,23.8,,,,21.2
2017-12-08T13:11:17.338Z,,0,23.8,,,,21.1
2017-12-08T13:11:27.333Z,,0,23.8,,,,
2017-12-08T13:11:37.338Z,,0,23.7,,,,21
2017-12-08T13:11:57.335Z,,0,23.7,,,,
2017-12-08T13:12:07.343Z,,0,23.7,,,,
2017-12-08T13:12:17.357Z,,0,23.6,,,,
2017-12-08T13:12:27.415Z,,,,,,,21
2017-12-08T13:12:37.387Z,,0,23.6,,,,20.8
2017-12-08T13:12:47.421Z,,0,23.6,,,,
2017-12-08T13:12:57.373Z,,0,23.6,,,,
2017-12-08T13:13:07.336Z,,0,23.4,,,,
2017-12-08T13:13:17.342Z,,0,23.4,,,,
2017-12-08T13:13:27.347Z,,0,23.4,,,,
2017-12-08T13:13:37.334Z,,0,23.4,,,,20.7
2017-12-08T13:13:47.338Z,,0,23.3,,,,
2017-12-08T13:13:57.339Z,,0,23.3,,,,
2017-12-08T13:14:07.348Z,,0,23.3,,,,20.6
2017-12-08T13:14:17.333Z,,0,23.3,,,,
2017-12-08T13:14:27.337Z,,0,23.2,,,,
2017-12-08T13:14:37.414Z,,0,23.2,,,,
2017-12-08T13:14:47.350Z,,0,23.2,,,,
2017-12-08T13:14:57.336Z,,0,23.2,,,,
2017-12-08T13:15:07.339Z,,0,23.1,,,,
2017-12-08T13:15:17.341Z,,0,23.1,,,,
2017-12-08T13:15:27.335Z,,0,23.1,,,,
2017-12-08T13:15:37.342Z,,0,23.1,,,,
2017-12-08T13:15:47.340Z,,0,23.1,,,,
2017-12-08T13:15:57.464Z,,0,23.1,,,,
2017-12-08T13:16:07.337Z,,0,23,,,,
2017-12-08T13:16:17.355Z,,0,23,,,,
2017-12-08T13:16:27.343Z,,0,23,,,,
2017-12-08T13:16:37.353Z,,0,23,,,,
2017-12-08T13:16:47.333Z,,0,23,,,,
2017-12-08T13:16:57.341Z,,0,23,,,,
2017-12-08T13:17:07.346Z,,0,22.8,,,,
2017-12-08T13:17:17.334Z,,0,22.8,,,,
2017-12-08T13:17:27.334Z,,0,22.8,,,,
2017-12-08T13:17:37.334Z,,0,22.8,,,,
2017-12-08T13:17:47.334Z,,0,22.8,,,,
2017-12-08T13:17:57.343Z,,0,22.7,,,,
2017-12-08T13:18:07.341Z,,0,22.7,,,,
2017-12-08T13:18:17.341Z,,0,22.7,,,,
2017-12-08T13:18:27.335Z,,0,22.7,,,,
2017-12-08T13:18:37.361Z,,0,22.7,,,,
2017-12-08T13:18:47.370Z,,0,22.7,,,,
2017-12-08T13:18:57.334Z,,0,22.6,,,,
2017-12-08T13:19:07.348Z,,0,22.6,,,,
2017-12-08T13:19:17.342Z,,0,22.6,,,,
2017-12-08T13:19:27.337Z,,0,22.6,,,,
2017-12-08T13:19:37.343Z,,0,22.6,,,,
2017-12-08T13:19:47.351Z,,0,22.6,,,,
2017-12-08T13:19:57.348Z,,0,22.5,,,,
2017-12-08T13:20:07.346Z,,0,22.5,,,,
2017-12-08T13:20:17.334Z,,0,22.5,,,,
2017-12-08T13:20:27.335Z,,,,,,,20.7
2017-12-08T13:20:37.334Z,,0,22.5,,,,20.5
2017-12-08T13:20:47.340Z,,0,22.5,,,,
2017-12-08T13:20:57.334Z,,0,22.4,,,,20.4
2017-12-08T13:21:07.339Z,,0,22.4,,,,20.2
2017-12-08T13:21:17.345Z,,0,22.4,,,,20.1
2017-12-08T13:21:27.334Z,,0,22.4,,,,
2017-12-08T13:21:37.334Z,,0,22.4,,,,
2017-12-08T13:21:47.339Z,,0,22.4,,,,
2017-12-08T13:21:57.333Z,,0,22.4,,,,
2017-12-08T13:22:07.334Z,,0,22.2,,,,20
2017-12-08T13:22:17.337Z,,0,22.2,,,,
2017-12-08T13:22:27.348Z,,0,22.2,,,,
2017-12-08T13:22:37.354Z,,0,22.2,,,,
2017-12-08T13:22:47.356Z,,0,22.2,,,,
2017-12-08T13:22:57.352Z,,0,22.2,,,,
2017-12-08T13:23:07.337Z,,0,22.1,,,,
2017-12-08T13:23:17.351Z,,0,22.2,,,,
2017-12-08T13:23:27.335Z,,0,22.1,,,,
2017-12-08T13:23:37.344Z,,0,22.1,,,,19.9
2017-12-08T13:23:47.351Z,,0,22.1,,,,
2017-12-08T13:23:57.342Z,,0,22.1,,,,
2017-12-08T13:24:07.334Z,,0,22.1,,,,
2017-12-08T13:24:17.347Z,,0,22.1,,,,
2017-12-08T13:24:37.351Z,,0,22,,,,
2017-12-08T13:24:47.346Z,,0,22,,,,
2017-12-08T13:24:57.345Z,,0,22,,,,
2017-12-08T13:25:07.337Z,,0,22,,,,
2017-12-08T13:25:17.337Z,,0,22,,,,
2017-12-08T13:25:27.334Z,,0,22,,,,
2017-12-08T13:25:37.340Z,,0,22,,,,
2017-12-08T13:25:47.376Z,,0,21.9,,,,
2017-12-08T13:25:57.340Z,,0,21.9,,,,
2017-12-08T13:26:07.367Z,,0,21.9,,,,
2017-12-08T13:26:17.339Z,,0,21.9,,,,
2017-12-08T13:26:37.335Z,,0,21.9,,,,
2017-12-08T13:26:47.334Z,,0,21.9,,,,
2017-12-08T13:26:57.344Z,,0,21.9,,,,
2017-12-08T13:27:07.389Z,,0,21.7,,,,
2017-12-08T13:27:17.337Z,,0,21.7,,,,
2017-12-08T13:27:27.338Z,,0,21.7,,,,
2017-12-08T13:27:39.182Z,,0,21.7,,,,
2017-12-08T13:27:47.339Z,,0,21.7,,,,
2017-12-08T13:27:57.347Z,,0,21.7,,,,
2017-12-08T13:28:07.334Z,,0,21.7,,,,
2017-12-08T13:28:17.388Z,,0,21.7,,,,
2017-12-08T13:28:27.367Z,,0,21.7,,,,
2017-12-08T13:28:37.380Z,,0,21.6,,,,
2017-12-08T13:28:47.361Z,,0,21.6,,,,
2017-12-08T13:28:57.349Z,,0,21.6,,,,
2017-12-08T13:29:07.362Z,,0,21.6,,,,
2017-12-08T13:29:17.346Z,,0,21.6,,,,
2017-12-08T13:29:27.335Z,,0,21.6,,,,
2017-12-08T13:29:37.338Z,,0,21.6,,,,
2017-12-08T13:29:47.352Z,,0,21.6,,,,
2017-12-08T13:29:57.338Z,,0,21.6,,,,
2017-12-08T13:30:07.352Z,,0,21.6,,,,
2017-12-08T13:30:17.530Z,,0,21.5,,,,
2017-12-08T13:30:37.542Z,,0,21.5,,,,19.7
2017-12-08T13:30:47.334Z,,0,21.5,,,,
2017-12-08T13:30:57.394Z,,0,21.5,,,,19.6
2017-12-08T13:31:07.354Z,,0,21.5,,,,
2017-12-08T13:31:17.335Z,,0,21.5,,,,19.5
2017-12-08T13:31:27.337Z,,0,21.3,,,,19.3
2017-12-08T13:31:37.348Z,,0,21.3,,,,
2017-12-08T13:31:47.335Z,,0,21.3,,,,
2017-12-08T13:31:57.339Z,,0,21.3,,,,
2017-12-08T13:32:07.338Z,,0,21.3,,,,
2017-12-08T13:32:17.339Z,,0,21.3,,,,
2017-12-08T13:32:27.372Z,,0,21.3,,,,
2017-12-08T13:32:37.348Z,,0,21.3,,,,
2017-12-08T13:32:47.334Z,,0,21.3,,,,
2017-12-08T13:32:58.418Z,,0,21.3,,,,
2017-12-08T13:33:07.339Z,,0,21.3,,,,
2017-12-08T13:33:17.344Z,,0,21.2,,,,
2017-12-08T13:33:27.335Z,,,,,,,19.2
2017-12-08T13:33:37.335Z,,0,21.2,,,,
2017-12-08T13:33:47.347Z,,0,21.2,,,,
2017-12-08T13:33:57.338Z,,0,21.2,,,,
2017-12-08T13:34:07.336Z,,0,21.2,,,,
2017-12-08T13:34:17.335Z,,0,21.2,,,,
2017-12-08T13:34:37.421Z,,0,21.2,,,,
2017-12-08T13:34:47.335Z,,0,21.2,,,,
2017-12-08T13:34:57.334Z,,0,21.2,,,,
2017-12-08T13:35:07.336Z,,0,21.2,,,,
2017-12-08T13:35:17.339Z,,0,21.1,,,,
2017-12-08T13:35:27.336Z,,0,21.1,,,,
2017-12-08T13:35:37.347Z,,0,21.1,,,,
2017-12-08T13:35:47.335Z,,0,21.1,,,,
2017-12-08T13:35:57.335Z,,0,21.1,,,,
2017-12-08T13:36:07.335Z,,0,21.1,,,,
2017-12-08T13:36:17.338Z,,0,21.1,,,,
2017-12-08T13:36:27.335Z,,0,21.1,,,,
2017-12-08T13:36:37.341Z,,0,21.1,,,,
2017-12-08T13:36:47.340Z,,0,21.1,,,,
2017-12-08T13:36:57.342Z,,0,20.9,,,,
2017-12-08T13:37:07.520Z,,0,21.1,,,,
2017-12-08T13:37:17.345Z,,0,20.9,,,,
2017-12-08T13:37:37.359Z,,0,20.9,,,,
2017-12-08T13:37:47.343Z,,0,20.9,,,,
2017-12-08T13:37:57.357Z,,0,20.9,,,,
2017-12-08T13:38:07.336Z,,0,20.9,,,,
2017-12-08T13:38:17.335Z,,0,20.9,,,,
2017-12-08T13:38:27.337Z,,0,20.9,,,,
2017-12-08T13:38:37.343Z,,0,20.9,,,,
2017-12-08T13:38:57.339Z,,0,20.9,,,,
2017-12-08T13:39:07.336Z,,0,20.8,,,,
2017-12-08T13:39:17.336Z,,0,20.8,,,,
2017-12-08T13:39:27.444Z,,0,20.8,,,,
2017-12-08T13:39:37.336Z,,0,20.8,,,,
2017-12-08T13:39:47.358Z,,0,20.8,,,,
2017-12-08T13:39:57.341Z,,0,20.8,,,,
2017-12-08T13:40:07.336Z,,0,20.8,,,,
2017-12-08T13:40:17.349Z,,0,20.8,,,,
2017-12-08T13:40:37.338Z,,0,20.8,,,,
2017-12-08T13:40:47.386Z,,0,20.8,,,,19.1
2017-12-08T13:40:57.335Z,,0,20.8,,,,
2017-12-08T13:41:07.336Z,,0,20.8,,,,18.9
2017-12-08T13:41:17.338Z,,0,20.8,,,,18.8
2017-12-08T13:41:27.424Z,,0,20.8,,,,
2017-12-08T13:41:37.421Z,,0,20.6,,,,
2017-12-08T13:41:57.353Z,,0,20.6,,,,
2017-12-08T13:42:07.373Z,,0,20.6,,,,
2017-12-08T13:42:27.375Z,,0,20.6,,,,
2017-12-08T13:42:37.391Z,,0,20.6,,,,
2017-12-08T13:42:47.335Z,,0,20.6,,,,
2017-12-08T13:42:57.336Z,,0,20.6,,,,
2017-12-08T13:43:07.342Z,,0,20.6,,,,18.6
2017-12-08T13:43:17.344Z,,0,20.6,,,,
2017-12-08T13:43:27.802Z,,0,20.6,,,,
2017-12-08T13:43:37.335Z,,0,20.6,,,,
2017-12-08T13:43:47.346Z,,0,20.6,,,,
2017-12-08T13:43:57.751Z,,0,20.6,,,,
2017-12-08T13:44:17.336Z,,0,20.6,,,,
2017-12-08T13:44:37.336Z,,0,20.5,,,,
2017-12-08T13:44:47.336Z,,0,20.5,,,,
2017-12-08T13:44:57.336Z,,0,20.5,,,,
2017-12-08T13:45:07.337Z,,0,20.5,,,,
2017-12-08T13:45:17.341Z,,0,20.5,,,,
2017-12-08T13:45:27.373Z,,0,20.5,,,,
2017-12-08T13:45:37.341Z,,0,20.5,,,,
2017-12-08T13:45:57.335Z,,0,20.5,,,,
2017-12-08T13:46:07.370Z,,0,20.5,,,,
2017-12-08T13:46:27.347Z,,0,20.5,,,,
2017-12-08T13:46:37.346Z,,0,20.5,,,,
2017-12-08T13:46:57.337Z,,0,20.5,,,,
2017-12-08T13:47:07.336Z,,0,20.5,,,,
2017-12-08T13:47:17.336Z,,0,20.4,,,,
2017-12-08T13:47:37.336Z,,0,20.4,,,,
2017-12-08T13:47:57.336Z,,0,20.4,,,,
2017-12-08T13:48:07.335Z,,0,20.4,,,,
2017-12-08T13:48:27.338Z,,0,20.4,,,,
2017-12-08T13:48:37.337Z,,0,20.4,,,,
2017-12-08T13:48:47.339Z,,0,20.4,,,,
2017-12-08T13:48:57.348Z,,0,20.4,,,,
2017-12-08T13:49:17.337Z,,0,20.4,,,,
2017-12-08T13:49:37.344Z,,0,20.4,,,,
2017-12-08T13:49:47.336Z,,0,20.4,,,,
2017-12-08T13:49:57.340Z,,0,20.4,,,,
2017-12-08T13:50:07.348Z,,0,20.4,,,,
2017-12-08T13:50:27.336Z,,0,20.4,,,,
2017-12-08T13:50:37.339Z,,0,20.4,,,,
2017-12-08T13:50:47.337Z,,0,20.4,,,,
2017-12-08T13:50:57.337Z,,,,,,,18.5
2017-12-08T13:51:07.337Z,,0,20.2,,,,
2017-12-08T13:51:17.502Z,1,0,20.2,20,0,0,18.5
2017-12-08T13:51:27.522Z,,,,,,,18.4
2017-12-08T13:51:37.347Z,,0,20.2,,,,
2017-12-08T13:51:47.341Z,,0,20.2,,,,
2017-12-08T13:51:57.336Z,,0,20.2,,,,18.2
2017-12-08T13:52:17.338Z,,0,20.2,,,,
2017-12-08T13:52:27.336Z,,0,20.2,,,,
2017-12-08T13:52:37.338Z,,0,20.2,,,,
2017-12-08T13:52:57.338Z,,0,20.2,,,,
2017-12-08T13:53:07.340Z,,0,20.2,,,,
2017-12-08T13:53:27.341Z,,0,20.2,,,,
2017-12-08T13:53:37.337Z,,0,20.2,,,,
2017-12-08T13:53:57.372Z,,0,20.2,,,,
2017-12-08T13:54:07.338Z,,0,20.2,,,,
2017-12-08T13:54:27.345Z,,0,20.2,,,,
2017-12-08T13:54:37.339Z,0,0,20.2,5,0,,18.2
2017-12-08T13:54:47.336Z,,0,20.1,,,,
2017-12-08T13:55:07.339Z,,0,20.1,,,,18.2
2017-12-08T13:55:17.340Z,,0,20.1,,,,
2017-12-08T13:55:37.344Z,,0,20.1,,,,
2017-12-08T13:55:57.423Z,,0,20.1,,,,
2017-12-08T13:56:07.419Z,,0,20.1,,,,
2017-12-08T13:56:27.336Z,,0,20.1,,,,
2017-12-08T13:56:37.341Z,,0,20.1,,,,
2017-12-08T13:56:57.362Z,,0,20.1,,,,
2017-12-08T13:57:07.396Z,,0,20.1,,,,
2017-12-08T13:57:27.341Z,,0,20.1,,,,
2017-12-08T13:57:37.589Z,1,,,20,0,,
2017-12-08T13:57:47.337Z,1,0,20.1,,0,40,22.5
2017-12-08T13:57:57.340Z,1,0,20.1,,0,0,25.4
2017-12-08T13:58:07.350Z,,0,20.1,,,,20.8
2017-12-08T13:58:17.341Z,,0,20.1,,,,19.9
2017-12-08T13:58:27.341Z,,0,20.1,,,,18.6
2017-12-08T13:58:37.340Z,,0,20.1,,,,18.4
2017-12-08T13:58:47.343Z,,0,20.1,,,,
2017-12-08T13:59:07.336Z,,0,20.1,,,,18.6
2017-12-08T13:59:17.336Z,,0,20.1,,,,
2017-12-08T13:59:27.336Z,,,,,,,18.5
2017-12-08T13:59:37.342Z,,0,20.1,,,,18.6
2017-12-08T13:59:47.341Z,,0,20.1,,,,
2017-12-08T13:59:57.342Z,,0,20,,,,
2017-12-08T14:00:17.336Z,,0,20,,,,18.8
2017-12-08T14:00:27.337Z,,0,20,,,,18.9
2017-12-08T14:00:47.410Z,,0,20,,,,
2017-12-08T14:00:57.375Z,,0,20,,,,
2017-12-08T14:01:07.402Z,,0,20,,,,18.8
2017-12-08T14:01:17.365Z,,0,20,,,,18.6
2017-12-08T14:01:27.367Z,,0,20,,,,
2017-12-08T14:01:37.368Z,,0,20,,,,
2017-12-08T14:01:57.376Z,,0,20,,,,
2017-12-08T14:02:07.336Z,,0,20,,,,
2017-12-08T14:02:27.338Z,,0,20,,,,
2017-12-08T14:02:37.358Z,,0,20,,,,
2017-12-08T14:02:47.386Z,,0,20,,,,
2017-12-08T14:02:57.344Z,,0,20,,,,18.5
2017-12-08T14:03:07.344Z,,0,20,,,,18.6
2017-12-08T14:03:17.341Z,,0,20,,,,
2017-12-08T14:03:27.337Z,,0,20,,,,
2017-12-08T14:03:37.346Z,,0,20,,,,
2017-12-08T14:03:47.346Z,,0,20,,,,
2017-12-08T14:03:57.338Z,,0,20,,,,
2017-12-08T14:04:17.336Z,,0,20,,,,
2017-12-08T14:04:27.336Z,,0,20,,,,
2017-12-08T14:04:37.342Z,,0,20,,,,
2017-12-08T14:04:47.336Z,,0,20,,,,
2017-12-08T14:04:57.350Z,,0,20,,,,
2017-12-08T14:05:07.338Z,,0,20,,,,
2017-12-08T14:05:27.341Z,,0,20,,,,
2017-12-08T14:05:37.337Z,,0,20,,,,
2017-12-08T14:05:47.336Z,,0,20,,,,
2017-12-08T14:05:57.337Z,,0,20,,,,
2017-12-08T14:06:07.340Z,,0,20,,,,
2017-12-08T14:06:17.352Z,,0,20,,,,
2017-12-08T14:06:37.337Z,,0,19.8,,,,
2017-12-08T14:06:47.343Z,,0,20,,,,
2017-12-08T14:06:57.354Z,,0,20,,,,
2017-12-08T14:07:07.349Z,,0,20,,,,
2017-12-08T14:07:17.337Z,,0,19.8,,,,
2017-12-08T14:07:27.360Z,,0,19.8,,,,
2017-12-08T14:07:37.349Z,,0,20,,,,
2017-12-08T14:07:47.344Z,,0,19.8,,,,
2017-12-08T14:07:57.337Z,,0,19.8,,,,
2017-12-08T14:08:07.338Z,,0,19.8,,,,
2017-12-08T14:08:17.343Z,,,,,,,18.5
2017-12-08T14:08:27.348Z,,0,19.8,,,,
2017-12-08T14:08:37.337Z,,0,19.8,,,,
2017-12-08T14:08:47.336Z,,0,19.8,,,,18.4
2017-12-08T14:08:57.339Z,,0,19.8,,,,
2017-12-08T14:09:07.338Z,,0,19.8,,,,
2017-12-08T14:09:17.350Z,,0,19.8,,,,
2017-12-08T14:09:27.339Z,,0,19.8,,,,18.2
2017-12-08T14:09:37.354Z,,0,19.8,,,,
2017-12-08T14:09:47.348Z,,0,19.8,,,,
2017-12-08T14:09:57.337Z,,0,19.8,,,,
2017-12-08T14:10:07.337Z,,0,19.8,,,,
2017-12-08T14:10:17.337Z,,0,19.8,,,,
2017-12-08T14:10:27.337Z,,0,19.8,,,,
2017-12-08T14:10:37.338Z,,0,19.8,,,,
2017-12-08T14:10:47.337Z,,0,19.8,,,,
2017-12-08T14:10:57.361Z,,0,19.8,,,,
2017-12-08T14:11:07.348Z,,0,19.8,,,,
2017-12-08T14:11:17.337Z,,0,19.8,,,,18.1
2017-12-08T14:11:27.341Z,,0,19.8,,,,
2017-12-08T14:11:37.339Z,,0,19.8,,,,
2017-12-08T14:11:47.337Z,,0,19.8,,,,
2017-12-08T14:11:57.337Z,,0,19.8,,,,
2017-12-08T14:12:07.409Z,,0,19.8,,,,
2017-12-08T14:12:17.555Z,,0,19.8,,,,
2017-12-08T14:12:27.364Z,,0,19.8,,,,
2017-12-08T14:12:37.349Z,,0,19.8,,,,
2017-12-08T14:12:47.345Z,,0,19.8,,,,
2017-12-08T14:12:57.343Z,,0,19.8,,,,
2017-12-08T14:13:07.338Z,,0,19.8,,,,
2017-12-08T14:13:17.343Z,,0,19.8,,,,
2017-12-08T14:13:27.343Z,,0,19.8,,,,
2017-12-08T14:13:37.337Z,,0,19.8,,,,
2017-12-08T14:13:48.463Z,,0,19.8,,,,
2017-12-08T14:13:57.345Z,,0,19.8,,,,
2017-12-08T14:14:07.383Z,,0,19.8,,,,
2017-12-08T14:14:17.393Z,,0,19.8,,,,
2017-12-08T14:14:27.380Z,,0,19.8,,,,
2017-12-08T14:14:37.384Z,,0,19.8,,,,
2017-12-08T14:14:47.382Z,,0,19.8,,,,
2017-12-08T14:14:57.370Z,,0,19.7,,,,
2017-12-08T14:15:07.392Z,,0,19.8,,,,
2017-12-08T14:15:17.380Z,,0,19.8,,,,
2017-12-08T14:15:27.379Z,,0,19.7,,,,
2017-12-08T14:15:37.392Z,,0,19.8,,,,
2017-12-08T14:15:47.426Z,,0,19.8,,,,
2017-12-08T14:15:57.420Z,,0,19.8,,,,
2017-12-08T14:16:07.393Z,,0,19.7,,,,
2017-12-08T14:16:17.450Z,,0,19.7,,,,
2017-12-08T14:16:27.418Z,,0,19.7,,,,
2017-12-08T14:16:37.400Z,,0,19.7,,,,
2017-12-08T14:16:47.385Z,,0,19.7,,,,
2017-12-08T14:16:57.385Z,,0,19.7,,,,
2017-12-08T14:17:07.390Z,,0,19.7,,,,
2017-12-08T14:17:17.378Z,,0,19.7,,,,
2017-12-08T14:17:27.388Z,,0,19.7,,,,
2017-12-08T14:17:37.379Z,,0,19.7,,,,
2017-12-08T14:17:47.381Z,,0,19.7,,,,
2017-12-08T14:17:57.407Z,,0,19.7,,,,
2017-12-08T14:18:07.384Z,,0,19.7,,,,
2017-12-08T14:18:17.382Z,,0,19.7,,,,
2017-12-08T14:18:27.402Z,,0,19.7,,,,
2017-12-08T14:18:37.376Z,,0,19.7,,,,18
2017-12-08T14:18:47.391Z,,0,19.7,,,,17.8
2017-12-08T14:18:57.381Z,,0,19.7,,,,18
2017-12-08T14:19:07.389Z,,0,19.7,,,,17.8
2017-12-08T14:19:17.376Z,,0,19.7,,,,
2017-12-08T14:19:27.410Z,,0,19.7,,,,
2017-12-08T14:19:37.381Z,,0,19.7,,,,
2017-12-08T14:19:47.371Z,,0,19.7,,,,
2017-12-08T14:19:57.392Z,,0,19.7,,,,
