Time,HwActive,PrimTSet,HwTOutlet,ChActive,ActPow,PrimT,HwTSet
2018-01-18T00:00:08.673Z,,,26.1,,,,0
2018-01-18T00:00:18.673Z,,,26,,,,0
2018-01-18T00:00:28.674Z,,,26,,,,0
2018-01-18T00:00:38.672Z,,,26,,,,0
2018-01-18T00:00:48.673Z,,,26,,,,0
2018-01-18T00:00:58.699Z,,,25.9,,,,0
2018-01-18T00:01:08.677Z,,,25.9,,,37.7,0
2018-01-18T00:01:18.675Z,,,25.9,,,37.8,0
2018-01-18T00:01:28.692Z,,,25.9,,,37.7,0
2018-01-18T00:01:38.672Z,,,25.9,,,,0
2018-01-18T00:01:48.672Z,,,25.9,,,,0
2018-01-18T00:01:58.672Z,,,25.7,,,,0
2018-01-18T00:02:08.676Z,,,25.7,,,,0
2018-01-18T00:02:18.672Z,,,25.7,,,,0
2018-01-18T00:02:28.673Z,,,25.7,,,,0
2018-01-18T00:02:38.675Z,,,25.7,,,,0
2018-01-18T00:02:48.672Z,,,25.6,,,,0
2018-01-18T00:02:58.672Z,,,25.6,,,37.6,0
2018-01-18T00:03:08.674Z,,,25.6,,,,0
2018-01-18T00:03:18.678Z,,,25.6,,,,0
2018-01-18T00:03:28.674Z,,,25.6,,,,0
2018-01-18T00:03:38.673Z,,,25.5,,,,0
2018-01-18T00:03:48.673Z,,,25.5,,,,0
2018-01-18T00:03:58.673Z,,,25.5,,,,0
2018-01-18T00:04:08.673Z,,,25.5,,,,0
2018-01-18T00:04:18.675Z,,,25.5,,,,0
2018-01-18T00:04:28.674Z,,,25.5,,,37.5,0
2018-01-18T00:04:38.675Z,,,25.5,,,,0
2018-01-18T00:04:48.672Z,,,25.4,,,,0
2018-01-18T00:04:58.751Z,,,25.4,,,,0
2018-01-18T00:05:08.676Z,,,25.4,,,,0
2018-01-18T00:05:18.673Z,,,25.4,,,,0
2018-01-18T00:05:28.675Z,,,25.4,,,,0
2018-01-18T00:05:38.673Z,,,25.4,,,,0
2018-01-18T00:05:48.673Z,,,25.3,,,,0
2018-01-18T00:05:58.674Z,,,25.3,,,,0
2018-01-18T00:06:08.675Z,,,25.3,,,,0
2018-01-18T00:06:18.675Z,,,25.3,,,,0
2018-01-18T00:06:28.687Z,,,25.3,,,37.4,0
2018-01-18T00:06:38.818Z,,,25.1,,,37.5,0
2018-01-18T00:06:48.674Z,,,25.1,,,37.4,0
2018-01-18T00:06:58.674Z,,,25.1,,,,0
2018-01-18T00:07:08.674Z,,,25.1,,,,0
2018-01-18T00:07:18.674Z,,,25.1,,,,0
2018-01-18T00:07:28.674Z,,,25.1,,,,0
2018-01-18T00:07:38.673Z,,,25,,,,0
2018-01-18T00:07:48.673Z,,,25,,,,0
2018-01-18T00:07:58.673Z,,,25,,,,0
2018-01-18T00:08:08.674Z,,,25,,,,0
2018-01-18T00:08:18.674Z,,,25,,,37.3,0
2018-01-18T00:08:28.685Z,,,24.9,,,,0
2018-01-18T00:08:38.673Z,,,24.9,,,,0
2018-01-18T00:08:48.673Z,,,24.9,,,,0
2018-01-18T00:08:58.675Z,,,24.9,,,,0
2018-01-18T00:09:08.813Z,,,24.9,,,,0
2018-01-18T00:09:18.677Z,,,24.9,,,,0
2018-01-18T00:09:28.677Z,,,24.9,,,,0
2018-01-18T00:09:38.675Z,,,24.8,,,,0
2018-01-18T00:09:48.673Z,,,24.8,,,,0
2018-01-18T00:09:58.674Z,,,24.8,,,37.2,0
2018-01-18T00:10:08.908Z,,,24.8,,,,0
2018-01-18T00:10:18.674Z,,,24.8,,,,0
2018-01-18T00:10:28.675Z,,,24.8,,,,0
2018-01-18T00:10:38.685Z,,,24.8,,,,0
2018-01-18T00:10:48.964Z,,,24.7,,,,0
2018-01-18T00:10:58.879Z,,,24.7,,,,0
2018-01-18T00:11:08.879Z,,,24.7,,,,0
2018-01-18T00:11:18.676Z,,,24.7,,,,0
2018-01-18T00:11:48.913Z,,,24.7,,,37.1,0
2018-01-18T00:11:49.299Z,,,24.7,,,,0
2018-01-18T00:11:58.674Z,,,24.5,,,,0
2018-01-18T00:12:08.674Z,,,24.5,,,,0
2018-01-18T00:12:18.683Z,,,24.5,,,,0
2018-01-18T00:12:28.684Z,,,24.5,,,,0
2018-01-18T00:12:38.682Z,,,24.5,,,,0
2018-01-18T00:12:48.945Z,,,24.5,,,,0
2018-01-18T00:12:58.809Z,,,24.5,,,,0
2018-01-18T00:13:08.677Z,,,24.5,,,37.1,0
2018-01-18T00:13:18.684Z,,,24.4,,,37.1,0
2018-01-18T00:13:28.684Z,,,24.4,,,36.9,0
2018-01-18T00:13:38.682Z,,,24.4,,,,0
2018-01-18T00:13:53.804Z,,,24.4,,,,0
2018-01-18T00:13:58.851Z,,,24.4,,,,0
2018-01-18T00:14:13.789Z,,,24.4,,,,0
2018-01-18T00:14:18.682Z,,,24.4,,,,0
2018-01-18T00:14:28.683Z,,,24.4,,,,0
2018-01-18T00:14:38.674Z,,,24.4,,,,0
2018-01-18T00:14:48.754Z,,,24.3,,,,0
2018-01-18T00:14:58.675Z,,,24.3,,,,0
2018-01-18T00:15:08.674Z,,,24.3,,,,0
2018-01-18T00:15:18.675Z,,,24.3,,,36.8,0
2018-01-18T00:15:28.674Z,,,24.3,,,,0
2018-01-18T00:15:38.676Z,,,24.3,,,,0
2018-01-18T00:15:48.764Z,,,24.2,,,,0
2018-01-18T00:15:58.676Z,,,24.2,,,,0
2018-01-18T00:16:08.676Z,,,24.2,,,,0
2018-01-18T00:16:18.682Z,,,24.2,,,,0
2018-01-18T00:16:28.854Z,,,24.2,,,,0
2018-01-18T00:16:38.682Z,,,24.2,,,,0
2018-01-18T00:16:48.950Z,,,24.2,,,,0
2018-01-18T00:16:58.694Z,,,24.2,,,,0
2018-01-18T00:17:08.677Z,,,24,,,36.7,0
2018-01-18T00:17:18.852Z,,,24,,,,0
2018-01-18T00:17:28.679Z,,,24,,,,0
2018-01-18T00:17:38.681Z,,,24,,,,0
2018-01-18T00:17:48.765Z,,,24,,,,0
2018-01-18T00:17:58.675Z,,,24,,,,0
2018-01-18T00:18:08.675Z,,,24,,,,0
2018-01-18T00:18:18.679Z,,,24,,,,0
2018-01-18T00:18:28.680Z,,,24,,,,0
2018-01-18T00:18:38.679Z,,,23.9,,,,0
2018-01-18T00:18:48.771Z,,,23.9,,,,0
2018-01-18T00:18:58.677Z,,,23.9,,,36.6,0
2018-01-18T00:19:08.675Z,,,23.9,,,,0
2018-01-18T00:19:18.681Z,,,23.9,,,,0
2018-01-18T00:19:28.678Z,,,23.9,,,,0
2018-01-18T00:19:38.678Z,,,23.9,,,,0
2018-01-18T00:19:48.756Z,,,23.9,,,,0
2018-01-18T00:19:58.679Z,,,23.9,,,,0
2018-01-18T00:20:08.675Z,,,23.8,,,,0
2018-01-18T00:20:18.678Z,,,23.8,,,,0
2018-01-18T00:20:28.676Z,,,23.8,,,,0
2018-01-18T00:20:38.675Z,,,23.8,,,,0
2018-01-18T00:20:48.765Z,,,23.8,,,,0
2018-01-18T00:20:58.675Z,,,23.8,,,36.5,0
2018-01-18T00:21:08.675Z,,,23.8,,,,0
2018-01-18T00:21:18.680Z,,,23.8,,,,0
2018-01-18T00:21:28.676Z,,,23.8,,,,0
2018-01-18T00:21:38.675Z,,,23.7,,,,0
2018-01-18T00:21:48.765Z,,,23.7,,,,0
2018-01-18T00:21:58.675Z,,,23.7,,,,0
2018-01-18T00:22:08.675Z,,,23.7,,,,0
2018-01-18T00:22:18.690Z,,,23.7,,,,0
2018-01-18T00:22:28.676Z,,,23.7,,,,0
2018-01-18T00:22:38.688Z,,,23.7,,,36.4,0
2018-01-18T00:22:48.755Z,,,23.7,,,,0
2018-01-18T00:22:58.675Z,,,23.7,,,,0
2018-01-18T00:23:08.830Z,,,23.6,,,,0
2018-01-18T00:23:18.677Z,,,23.6,,,,0
2018-01-18T00:23:28.679Z,,,23.6,,,,0
2018-01-18T00:23:38.678Z,,,23.6,,,,0
2018-01-18T00:23:48.756Z,,,23.6,,,,0
2018-01-18T00:23:58.675Z,,,23.6,,,,0
2018-01-18T00:24:08.676Z,,,23.6,,,,0
2018-01-18T00:24:18.676Z,,,23.6,,,36.3,0
2018-01-18T00:24:28.676Z,,,23.6,,,,0
2018-01-18T00:24:38.677Z,,,23.6,,,,0
2018-01-18T00:24:48.770Z,,,23.6,,,,0
2018-01-18T00:24:58.676Z,,,23.4,,,,0
2018-01-18T00:25:13.765Z,,,23.4,,,,0
2018-01-18T00:25:18.676Z,,,23.4,,,,0
2018-01-18T00:25:28.675Z,,,23.4,,,,0
2018-01-18T00:25:38.686Z,,,23.4,,,,0
2018-01-18T00:25:48.776Z,,,23.4,,,,0
2018-01-18T00:25:58.687Z,,,23.4,,,,0
2018-01-18T00:26:08.677Z,,,23.4,,,,0
2018-01-18T00:26:18.676Z,,,23.4,,,,0
2018-01-18T00:26:28.676Z,,,23.4,,,36.2,0
2018-01-18T00:26:38.676Z,,,23.3,,,,0
2018-01-18T00:26:48.772Z,,,23.3,,,,0
2018-01-18T00:26:58.676Z,,,23.3,,,,0
2018-01-18T00:27:08.676Z,,,23.3,,,,0
2018-01-18T00:27:18.679Z,,,23.3,,,,0
2018-01-18T00:27:28.676Z,,,23.3,,,,0
2018-01-18T00:27:38.685Z,,,23.3,,,,0
2018-01-18T00:27:48.757Z,,,23.3,,,,0
2018-01-18T00:27:58.690Z,,,23.3,,,,0
2018-01-18T00:28:08.679Z,,,23.3,,,,0
2018-01-18T00:28:18.682Z,,,23.3,,,36.1,0
2018-01-18T00:28:28.680Z,,,23.2,,,,0
2018-01-18T00:28:38.678Z,,,23.2,,,,0
2018-01-18T00:28:48.766Z,,,23.2,,,,0
2018-01-18T00:28:58.678Z,,,23.2,,,,0
2018-01-18T00:29:08.678Z,,,23.2,,,,0
2018-01-18T00:29:18.736Z,,,23.2,,,,0
2018-01-18T00:29:28.681Z,,,23.2,,,,0
2018-01-18T00:29:38.676Z,,,23.2,,,,0
2018-01-18T00:29:48.759Z,,,23.2,,,,0
2018-01-18T00:29:58.685Z,,,23.2,,,36,0
2018-01-18T00:30:08.677Z,,,23.2,,,,0
2018-01-18T00:30:18.684Z,,,23.1,,,,0
2018-01-18T00:30:28.683Z,,,23.1,,,,0
2018-01-18T00:30:38.684Z,,,23.1,,,,0
2018-01-18T00:30:48.757Z,,,23.1,,,,0
2018-01-18T00:30:58.683Z,,,23.1,,,,0
2018-01-18T00:31:08.679Z,,,23.1,,,,0
2018-01-18T00:31:18.683Z,,,23.1,,,,0
2018-01-18T00:31:28.684Z,,,23.1,,,,0
2018-01-18T00:31:38.677Z,,,23.1,,,36,0
2018-01-18T00:31:48.767Z,,,23.1,,,35.9,0
2018-01-18T00:32:03.883Z,,,23.1,,,,0
2018-01-18T00:32:08.677Z,,,23.1,,,,0
2018-01-18T00:32:18.682Z,,,23.1,,,,0
2018-01-18T00:32:28.682Z,,,23,,,,0
2018-01-18T00:32:38.928Z,,,23,,,,0
2018-01-18T00:32:48.757Z,,,23,,,,0
2018-01-18T00:32:58.682Z,,,23,,,,0
2018-01-18T00:33:08.677Z,,,23,,,,0
2018-01-18T00:33:18.682Z,,,23,,,,0
2018-01-18T00:33:28.682Z,,,23,,,35.8,0
2018-01-18T00:33:38.855Z,,,23,,,35.9,0
2018-01-18T00:33:48.757Z,,,23,,,35.8,0
2018-01-18T00:33:58.682Z,,,23,,,,0
2018-01-18T00:34:08.677Z,,,23,,,,0
2018-01-18T00:34:18.677Z,,,23,,,,0
2018-01-18T00:34:28.677Z,,,23,,,,0
2018-01-18T00:34:38.681Z,,,23,,,,0
2018-01-18T00:34:48.761Z,,,22.8,,,,0
2018-01-18T00:34:58.677Z,,,22.8,,,,0
2018-01-18T00:35:08.854Z,,,22.8,,,,0
2018-01-18T00:35:18.677Z,,,22.8,,,,0
2018-01-18T00:35:28.678Z,,,22.8,,,35.7,0
2018-01-18T00:35:38.677Z,,,22.8,,,,0
2018-01-18T00:35:48.767Z,,,22.8,,,,0
2018-01-18T00:35:58.677Z,,,22.8,,,,0
2018-01-18T00:36:09.152Z,,,22.8,,,,0
2018-01-18T00:36:18.681Z,,,22.8,,,,0
2018-01-18T00:36:28.685Z,,,22.8,,,,0
2018-01-18T00:36:38.677Z,,,22.8,,,,0
2018-01-18T00:36:48.767Z,,,22.7,,,,0
2018-01-18T00:36:58.679Z,,,22.8,,,,0
2018-01-18T00:37:08.684Z,,,22.7,,,,0
2018-01-18T00:37:18.678Z,,,22.7,,,35.6,0
2018-01-18T00:37:28.679Z,,,22.7,,,,0
2018-01-18T00:37:38.677Z,,,22.7,,,,0
2018-01-18T00:37:48.768Z,,,22.7,,,,0
2018-01-18T00:37:58.677Z,,,22.7,,,,0
2018-01-18T00:38:08.678Z,,,22.7,,,,0
2018-01-18T00:38:18.678Z,,,22.7,,,,0
2018-01-18T00:38:28.678Z,,,22.7,,,,0
2018-01-18T00:38:38.679Z,,,22.7,,,,0
2018-01-18T00:38:48.770Z,,,22.7,,,,0
2018-01-18T00:38:58.678Z,,,22.7,,,,0
2018-01-18T00:39:08.684Z,,,22.7,,,,0
2018-01-18T00:39:18.677Z,,,22.6,,,,0
2018-01-18T00:39:28.677Z,,,22.6,,,35.5,0
2018-01-18T00:39:38.678Z,,,22.6,,,,0
2018-01-18T00:39:48.758Z,,,22.6,,,,0
2018-01-18T00:39:58.678Z,,,22.6,,,,0
2018-01-18T00:40:08.678Z,,,22.6,,,,0
2018-01-18T00:40:18.678Z,,,22.6,,,,0
2018-01-18T00:40:28.678Z,,,22.6,,,,0
2018-01-18T00:40:38.833Z,,,22.6,,,,0
2018-01-18T00:40:48.758Z,,,22.6,,,,0
2018-01-18T00:40:58.680Z,,,22.6,,,,0
2018-01-18T00:41:08.683Z,,,22.6,,,35.4,0
2018-01-18T00:41:18.678Z,,,22.6,,,,0
2018-01-18T00:41:28.679Z,,,22.6,,,,0
2018-01-18T00:41:38.681Z,,,22.6,,,,0
2018-01-18T00:41:48.768Z,,,22.6,,,,0
2018-01-18T00:41:58.681Z,,,22.6,,,,0
2018-01-18T00:42:08.681Z,,,22.5,,,,0
2018-01-18T00:42:18.759Z,,,22.5,,,,0
2018-01-18T00:42:28.714Z,,,22.5,,,,0
2018-01-18T00:42:38.678Z,,,22.5,,,,0
2018-01-18T00:42:48.758Z,,,22.5,,,,0
2018-01-18T00:42:58.678Z,,,22.5,,,,0
2018-01-18T00:43:08.681Z,,,22.5,,,35.3,0
2018-01-18T00:43:18.678Z,,,22.5,,,,0
2018-01-18T00:43:33.782Z,,,22.5,,,,0
2018-01-18T00:43:38.679Z,,,22.5,,,,0
2018-01-18T00:43:48.933Z,,,22.5,,,,0
2018-01-18T00:43:58.678Z,,,22.5,,,,0
2018-01-18T00:44:08.679Z,,,22.5,,,,0
2018-01-18T00:44:18.678Z,,,22.5,,,,0
2018-01-18T00:44:28.679Z,,,22.5,,,,0
2018-01-18T00:44:38.679Z,,,22.4,,,,0
2018-01-18T00:44:48.758Z,,,22.4,,,,0
2018-01-18T00:44:58.682Z,,,22.4,,,35.2,0
2018-01-18T00:45:08.680Z,,,22.4,,,,0
2018-01-18T00:45:18.685Z,,,22.4,,,,0
2018-01-18T00:45:33.769Z,,,22.4,,,,0
2018-01-18T00:45:38.682Z,,,22.4,,,,0
2018-01-18T00:45:48.781Z,,,22.4,,,,0
2018-01-18T00:45:58.680Z,,,22.4,,,,0
2018-01-18T00:46:08.682Z,,,22.4,,,,0
2018-01-18T00:46:18.681Z,,,22.4,,,,0
2018-01-18T00:46:28.684Z,,,22.4,,,,0
2018-01-18T00:46:38.680Z,,,22.4,,,,0
2018-01-18T00:46:48.800Z,,,22.4,,,,0
2018-01-18T00:46:58.679Z,,,22.4,,,,0
2018-01-18T00:47:08.681Z,,,22.4,,,35.1,0
2018-01-18T00:47:18.678Z,,,22.2,,,,0
2018-01-18T00:47:28.682Z,,,22.4,,,,0
2018-01-18T00:47:38.679Z,,,22.4,,,,0
2018-01-18T00:47:48.790Z,,,22.2,,,,0
2018-01-18T00:47:58.679Z,,,22.2,,,,0
2018-01-18T00:48:08.690Z,,,22.2,,,,0
2018-01-18T00:48:18.679Z,,,22.2,,,,0
2018-01-18T00:48:28.679Z,,,22.2,,,,0
2018-01-18T00:48:38.679Z,,,22.2,,,,0
2018-01-18T00:48:48.779Z,,,22.2,,,34.9,0
2018-01-18T00:48:58.833Z,,,22.2,,,34.9,0
2018-01-18T00:49:08.679Z,,,22.2,,,,0
2018-01-18T00:49:18.678Z,,,22.2,,,,0
2018-01-18T00:49:28.679Z,,,22.2,,,,0
2018-01-18T00:49:38.925Z,,,22.2,,,,0
2018-01-18T00:49:48.761Z,,,22.2,,,,0
2018-01-18T00:49:58.680Z,,,22.2,,,,0
2018-01-18T00:50:08.680Z,,,22.2,,,,0
2018-01-18T00:50:18.679Z,,,22.2,,,,0
2018-01-18T00:50:28.679Z,,,22.1,,,,0
2018-01-18T00:50:38.682Z,,,22.2,,,,0
2018-01-18T00:50:48.759Z,,,22.1,,,34.8,0
2018-01-18T00:50:58.679Z,,,22.1,,,34.9,0
2018-01-18T00:51:08.679Z,,,22.1,,,34.8,0
2018-01-18T00:51:18.680Z,,,22.1,,,,0
2018-01-18T00:51:28.680Z,,,22.1,,,,0
2018-01-18T00:51:38.679Z,,,22.1,,,,0
2018-01-18T00:51:48.759Z,,,22.1,,,,0
2018-01-18T00:51:58.681Z,,,22.1,,,,0
2018-01-18T00:52:08.679Z,,,22.1,,,,0
2018-01-18T00:52:18.679Z,,,22.1,,,,0
2018-01-18T00:52:28.681Z,,,22.1,,,,0
2018-01-18T00:52:38.683Z,,,22.1,,,,0
2018-01-18T00:52:48.769Z,,,22.1,,,,0
2018-01-18T00:52:58.680Z,,,22.1,,,34.7,0
2018-01-18T00:53:08.679Z,,,22.1,,,,0
2018-01-18T00:53:18.680Z,,,22.1,,,,0
2018-01-18T00:53:28.681Z,,,22.1,,,,0
2018-01-18T00:53:38.680Z,,,22,,,,0
2018-01-18T00:53:48.760Z,,,22.1,,,,0
2018-01-18T00:53:58.679Z,,,22,,,,0
2018-01-18T00:54:08.680Z,,,22,,,,0
2018-01-18T00:54:18.680Z,0,5,22.1,0,0,34.7,0
2018-01-18T00:54:28.680Z,,,22,,,,0
2018-01-18T00:54:38.679Z,,,22,,,,0
2018-01-18T00:54:48.762Z,,,22,,,,0
2018-01-18T00:54:58.681Z,,,22,,,34.6,0
2018-01-18T00:55:08.680Z,,,22,,,,0
2018-01-18T00:55:18.680Z,,,22,,,,0
2018-01-18T00:55:28.685Z,,,22,,,,0
2018-01-18T00:55:38.680Z,,,22,,,,0
2018-01-18T00:55:49.005Z,,,22,,,,0
2018-01-18T00:55:58.680Z,,,22,,,,0
2018-01-18T00:56:08.680Z,,,22,,,,0
2018-01-18T00:56:18.680Z,,,22,,,,0
2018-01-18T00:56:28.682Z,,,22,,,,0
2018-01-18T00:56:38.682Z,,,22,,,,0
2018-01-18T00:56:48.772Z,,,22,,,34.5,0
2018-01-18T00:56:58.680Z,,,22,,,34.6,0
2018-01-18T00:57:08.681Z,,,21.9,,,34.5,0
2018-01-18T00:57:18.680Z,,,21.9,,,,0
2018-01-18T00:57:28.681Z,,,22,,,,0
2018-01-18T00:57:38.680Z,,,21.9,,,,0
2018-01-18T00:57:48.771Z,,,21.9,,,,0
2018-01-18T00:57:58.680Z,,,21.9,,,,0
2018-01-18T00:58:08.680Z,,,21.9,,,,0
2018-01-18T00:58:18.683Z,,,21.9,,,,0
2018-01-18T00:58:28.681Z,,,21.9,,,,0
2018-01-18T00:58:38.683Z,,,21.9,,,,0
2018-01-18T00:58:48.793Z,,,21.9,,,,0
2018-01-18T00:58:58.957Z,,,21.9,,,,0
2018-01-18T00:59:08.680Z,,,21.9,,,34.4,0
2018-01-18T00:59:18.681Z,,,21.9,,,,0
2018-01-18T00:59:28.681Z,,,21.9,,,,0
2018-01-18T00:59:38.682Z,,,21.9,,,,0
2018-01-18T00:59:53.938Z,,,21.9,,,,0
2018-01-18T00:59:58.683Z,,,21.9,,,,0
2018-01-18T01:00:08.721Z,,,21.9,,,,0
2018-01-18T01:00:18.687Z,,,21.9,,,,0
2018-01-18T01:00:28.681Z,,,21.9,,,,0
2018-01-18T01:00:38.751Z,,,21.9,,,,0
2018-01-18T01:00:53.824Z,,,21.9,,,,0
2018-01-18T01:00:58.683Z,,,21.7,,,,0
2018-01-18T01:01:08.690Z,,,21.9,,,34.3,0
2018-01-18T01:01:18.684Z,,,21.7,,,,0
2018-01-18T01:01:28.682Z,,,21.7,,,,0
2018-01-18T01:01:38.968Z,,,21.7,,,,0
2018-01-18T01:01:48.772Z,,,21.7,,,,0
2018-01-18T01:01:58.686Z,,,21.7,,,,0
2018-01-18T01:02:08.681Z,,,21.7,,,,0
2018-01-18T01:02:18.681Z,,,21.7,,,,0
2018-01-18T01:02:28.686Z,,,21.7,,,,0
2018-01-18T01:02:38.683Z,,,21.7,,,,0
2018-01-18T01:02:48.766Z,,,21.7,,,34.2,0
2018-01-18T01:02:58.683Z,,,21.7,,,,0
2018-01-18T01:03:08.681Z,,,21.7,,,,0
2018-01-18T01:03:18.681Z,,,21.7,,,,0
2018-01-18T01:03:28.752Z,,,21.7,,,,0
2018-01-18T01:03:38.686Z,,,21.7,,,,0
2018-01-18T01:03:48.771Z,,,21.7,,,,0
2018-01-18T01:03:58.681Z,,,21.7,,,,0
2018-01-18T01:04:08.681Z,,,21.7,,,,0
2018-01-18T01:04:18.684Z,,,21.7,,,,0
2018-01-18T01:04:28.683Z,,,21.7,,,,0
2018-01-18T01:04:38.685Z,,,21.7,,,,0
2018-01-18T01:04:48.763Z,,,21.6,,,,0
2018-01-18T01:04:58.682Z,,,21.6,,,34.1,0
2018-01-18T01:05:08.681Z,,,21.6,,,,0
2018-01-18T01:05:18.686Z,,,21.6,,,,0
2018-01-18T01:05:28.686Z,,,21.6,,,,0
2018-01-18T01:05:38.684Z,,,21.6,,,,0
2018-01-18T01:05:48.762Z,,,21.6,,,,0
2018-01-18T01:05:58.685Z,,,21.6,,,,0
2018-01-18T01:06:08.681Z,,,21.6,,,,0
2018-01-18T01:06:18.682Z,,,21.6,,,,0
2018-01-18T01:06:28.682Z,,,21.6,,,,0
2018-01-18T01:06:38.682Z,,,21.6,,,,0
2018-01-18T01:06:48.765Z,,,21.6,,,,0
2018-01-18T01:06:58.685Z,,,21.6,,,,0
2018-01-18T01:07:08.682Z,,,21.6,,,,0
2018-01-18T01:07:18.681Z,,,21.6,,,34,0
2018-01-18T01:07:28.684Z,,,21.6,,,,0
2018-01-18T01:07:38.682Z,,,21.6,,,,0
2018-01-18T01:07:48.764Z,,,21.6,,,,0
2018-01-18T01:07:58.682Z,,,21.6,,,,0
2018-01-18T01:08:08.682Z,,,21.6,,,,0
2018-01-18T01:08:18.682Z,,,21.6,,,,0
2018-01-18T01:08:28.682Z,,,21.6,,,,0
2018-01-18T01:08:38.683Z,,,21.6,,,,0
2018-01-18T01:08:48.777Z,,,21.6,,,,0
2018-01-18T01:08:58.685Z,,,21.5,,,34,0
2018-01-18T01:09:08.684Z,,,21.5,,,33.9,0
2018-01-18T01:09:18.888Z,,,21.5,,,,0
2018-01-18T01:09:28.684Z,,,21.5,,,,0
2018-01-18T01:09:38.682Z,,,21.5,,,,0
2018-01-18T01:09:48.772Z,,,21.5,,,,0
2018-01-18T01:09:58.682Z,,,21.5,,,,0
2018-01-18T01:10:08.683Z,,,21.5,,,,0
2018-01-18T01:10:18.688Z,,,21.5,,,,0
2018-01-18T01:10:28.686Z,,,21.5,,,,0
2018-01-18T01:10:38.683Z,,,21.5,,,,0
2018-01-18T01:10:49.017Z,,,21.5,,,,0
2018-01-18T01:10:58.685Z,,,21.5,,,,0
2018-01-18T01:11:08.685Z,,,21.5,,,,0
2018-01-18T01:11:18.685Z,,,21.5,,,33.8,0
2018-01-18T01:11:28.684Z,,,21.5,,,,0
2018-01-18T01:11:38.685Z,,,21.5,,,,0
2018-01-18T01:11:48.762Z,,,21.5,,,,0
2018-01-18T01:11:58.685Z,,,21.5,,,,0
2018-01-18T01:12:08.683Z,,,21.5,,,,0
2018-01-18T01:12:18.685Z,,,21.5,,,,0
2018-01-18T01:12:28.687Z,,,21.5,,,,0
2018-01-18T01:12:38.688Z,,,21.5,,,,0
2018-01-18T01:12:48.804Z,,,21.3,,,,0
2018-01-18T01:12:58.692Z,,,21.3,,,,0
2018-01-18T01:13:08.686Z,,,21.3,,,33.7,0
2018-01-18T01:13:18.718Z,,,21.3,,,33.8,0
2018-01-18T01:13:28.685Z,,,21.3,,,33.7,0
2018-01-18T01:13:38.690Z,,,21.3,,,,0
2018-01-18T01:13:48.803Z,,,21.3,,,,0
2018-01-18T01:13:58.687Z,,,21.3,,,,0
2018-01-18T01:14:08.685Z,,,21.3,,,,0
2018-01-18T01:14:18.683Z,,,21.3,,,,0
2018-01-18T01:14:28.688Z,,,21.3,,,,0
2018-01-18T01:14:38.683Z,,,21.3,,,,0
2018-01-18T01:14:48.814Z,,,21.3,,,,0
2018-01-18T01:14:58.683Z,,,21.3,,,,0
2018-01-18T01:15:08.684Z,,,21.3,,,,0
2018-01-18T01:15:18.683Z,,,21.3,,,,0
2018-01-18T01:15:28.683Z,,,21.3,,,33.6,0
2018-01-18T01:15:38.688Z,,,21.3,,,,0
2018-01-18T01:15:48.999Z,,,21.3,,,,0
2018-01-18T01:15:58.683Z,,,21.3,,,,0
2018-01-18T01:16:08.683Z,,,21.3,,,,0
2018-01-18T01:16:18.682Z,,,21.3,,,,0
2018-01-18T01:16:28.686Z,,,21.3,,,,0
2018-01-18T01:16:38.687Z,,,21.3,,,,0
2018-01-18T01:16:48.813Z,,,21.3,,,,0
2018-01-18T01:16:58.690Z,,,21.2,,,,0
2018-01-18T01:17:08.687Z,,,21.2,,,,0
2018-01-18T01:17:18.684Z,,,21.2,,,,0
2018-01-18T01:17:28.683Z,,,21.2,,,,0
2018-01-18T01:17:38.686Z,,,21.2,,,,0
2018-01-18T01:17:48.773Z,,,21.2,,,33.5,0
2018-01-18T01:17:58.683Z,,,21.2,,,,0
2018-01-18T01:18:08.686Z,,,21.2,,,,0
2018-01-18T01:18:18.827Z,,,21.2,,,,0
2018-01-18T01:18:28.684Z,,,21.2,,,,0
2018-01-18T01:18:38.683Z,,,21.2,,,,0
2018-01-18T01:18:48.777Z,,,21.2,,,,0
2018-01-18T01:18:58.684Z,,,21.2,,,,0
2018-01-18T01:19:08.684Z,,,21.2,,,,0
2018-01-18T01:19:18.684Z,,,21.2,,,,0
2018-01-18T01:19:28.684Z,,,21.2,,,,0
2018-01-18T01:19:38.683Z,,,21.2,,,33.4,0
2018-01-18T01:19:48.813Z,,,21.2,,,,0
2018-01-18T01:19:58.685Z,,,21.2,,,,0
2018-01-18T01:20:08.686Z,,,21.2,,,,0
2018-01-18T01:20:18.868Z,,,21.2,,,,0
2018-01-18T01:20:28.684Z,,,21.2,,,,0
2018-01-18T01:20:38.685Z,,,21.2,,,,0
2018-01-18T01:20:48.774Z,,,21.2,,,,0
2018-01-18T01:20:58.684Z,,,21.2,,,,0
2018-01-18T01:21:08.683Z,,,21.2,,,,0
2018-01-18T01:21:18.684Z,,,21.2,,,,0
2018-01-18T01:21:28.685Z,,,21.2,,,33.3,0
2018-01-18T01:21:38.684Z,,,21.2,,,,0
2018-01-18T01:21:48.764Z,,,21.1,,,,0
2018-01-18T01:21:58.689Z,,,21.1,,,,0
2018-01-18T01:22:08.684Z,,,21.1,,,,0
2018-01-18T01:22:18.683Z,,,21.2,,,,0
2018-01-18T01:22:28.690Z,,,21.1,,,,0
2018-01-18T01:22:38.684Z,,,21.1,,,,0
