Time,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTSet
2018-01-26T03:48:16.427Z,18.9,,,,,,0
2018-01-26T03:48:26.427Z,18.9,,,,,,0
2018-01-26T03:48:36.427Z,18.9,,,,,,0
2018-01-26T03:48:46.518Z,18.9,,,,,27.1,0
2018-01-26T03:48:56.427Z,18.9,,,,,,0
2018-01-26T03:49:06.427Z,18.9,,,,,,0
2018-01-26T03:49:16.430Z,18.9,,,,,,0
2018-01-26T03:49:26.428Z,18.9,,,,,,0
2018-01-26T03:49:36.427Z,18.9,,,,,,0
2018-01-26T03:49:46.517Z,18.9,,,,,,0
2018-01-26T03:49:56.428Z,18.9,,,,,,0
2018-01-26T03:50:06.427Z,18.9,,,,,,0
2018-01-26T03:50:16.427Z,18.9,,,,,,0
2018-01-26T03:50:26.427Z,18.9,,,,,,0
2018-01-26T03:50:36.428Z,18.9,,,,,,0
2018-01-26T03:50:46.518Z,18.9,,,,,,0
2018-01-26T03:50:56.428Z,18.9,,,,,,0
2018-01-26T03:51:06.432Z,18.9,,,,,,0
2018-01-26T03:51:16.429Z,18.9,,,,,,0
2018-01-26T03:51:26.427Z,18.9,,,,,,0
2018-01-26T03:51:36.431Z,18.9,,,,,,0
2018-01-26T03:51:46.518Z,18.9,,,,,,0
2018-01-26T03:51:56.428Z,18.9,,,,,,0
2018-01-26T03:52:06.593Z,18.9,,,,,27,0
2018-01-26T03:52:16.428Z,18.9,,,,,27.1,0
2018-01-26T03:52:26.428Z,18.9,,,,,27,0
2018-01-26T03:52:36.431Z,18.9,,,,,27.1,0
2018-01-26T03:52:46.518Z,18.9,,,,,27,0
2018-01-26T03:52:56.428Z,18.8,,,,,,0
2018-01-26T03:53:06.436Z,18.9,,,,,,0
2018-01-26T03:53:16.428Z,18.9,,,,,,0
2018-01-26T03:53:26.428Z,18.9,,,,,,0
2018-01-26T03:53:36.431Z,18.8,,,,,,0
2018-01-26T03:53:46.518Z,18.8,,,,,,0
2018-01-26T03:53:56.428Z,18.9,,,,,,0
2018-01-26T03:54:06.431Z,18.8,,,,,,0
2018-01-26T03:54:16.428Z,18.8,,,,,,0
2018-01-26T03:54:26.430Z,18.8,,,,,,0
2018-01-26T03:54:36.429Z,18.8,,,,,,0
2018-01-26T03:54:46.519Z,18.8,,,,,,0
2018-01-26T03:54:56.583Z,18.8,,,,,,0
2018-01-26T03:55:11.518Z,18.8,,,,,,0
2018-01-26T03:55:16.429Z,18.8,,,,,,0
2018-01-26T03:55:26.432Z,18.8,,,,,26.9,0
2018-01-26T03:55:36.429Z,18.8,,,,,27,0
2018-01-26T03:55:46.518Z,18.8,,,,,27,0
2018-01-26T03:55:56.431Z,18.8,,,,,27,0
2018-01-26T03:56:06.428Z,18.8,,,,,26.9,0
2018-01-26T03:56:16.429Z,18.8,,,,,,0
2018-01-26T03:56:26.429Z,18.8,,,,,,0
2018-01-26T03:56:36.433Z,18.8,,,,,,0
2018-01-26T03:56:46.520Z,18.8,,,,,,0
2018-01-26T03:56:56.432Z,18.8,,,,,,0
2018-01-26T03:57:06.429Z,18.8,,,,,,0
2018-01-26T03:57:16.429Z,18.8,,,,,,0
2018-01-26T03:57:26.430Z,18.8,,,,,,0
2018-01-26T03:57:36.434Z,18.8,,,,,,0
2018-01-26T03:57:46.518Z,18.8,,,,,,0
2018-01-26T03:57:56.429Z,18.8,,,,,,0
2018-01-26T03:58:06.429Z,18.8,,,,,,0
2018-01-26T03:58:16.531Z,18.8,,,,,,0
2018-01-26T03:58:26.428Z,18.8,,,,,,0
2018-01-26T03:58:36.429Z,18.8,,,,,,0
2018-01-26T03:58:46.519Z,18.8,,,,,,0
2018-01-26T03:58:56.428Z,18.8,,,,,,0
2018-01-26T03:59:06.429Z,18.8,,,,,,0
2018-01-26T03:59:16.428Z,18.8,,,,,,0
2018-01-26T03:59:26.430Z,18.8,,,,,,0
2018-01-26T03:59:36.429Z,18.8,,,,,26.7,0
2018-01-26T03:59:46.518Z,18.8,,,,,,0
2018-01-26T03:59:56.429Z,18.8,,,,,,0
2018-01-26T04:00:06.429Z,18.8,,,,,,0
2018-01-26T04:00:16.429Z,18.8,,,,,,0
2018-01-26T04:00:26.431Z,18.8,,,,,,0
2018-01-26T04:00:36.429Z,18.8,,,,,,0
2018-01-26T04:00:46.520Z,18.8,,,,,,0
2018-01-26T04:00:56.429Z,18.8,,,,,,0
2018-01-26T04:01:06.429Z,18.8,,,,,,0
2018-01-26T04:01:16.429Z,18.8,,,,,,0
2018-01-26T04:01:26.429Z,18.8,,,,,,0
2018-01-26T04:01:36.430Z,18.8,,,,,,0
2018-01-26T04:01:46.518Z,18.8,,,,,,0
2018-01-26T04:01:56.430Z,18.8,,,,,,0
2018-01-26T04:02:06.434Z,18.8,,,,,,0
2018-01-26T04:02:16.429Z,18.8,,,,,,0
2018-01-26T04:02:26.430Z,18.8,,,,,,0
2018-01-26T04:02:36.429Z,18.8,,,,,,0
2018-01-26T04:02:46.519Z,18.8,,,,,,0
2018-01-26T04:02:56.429Z,18.8,,,,,,0
2018-01-26T04:03:06.429Z,18.8,,,,,,0
2018-01-26T04:03:16.446Z,18.8,,,,,,0
2018-01-26T04:03:26.429Z,18.8,,,,,26.6,0
2018-01-26T04:03:36.429Z,18.8,,,,,,0
2018-01-26T04:03:46.523Z,18.8,,,,,,0
2018-01-26T04:03:56.430Z,18.8,,,,,,0
2018-01-26T04:04:11.450Z,18.8,,,,,,0
2018-01-26T04:04:16.493Z,18.6,,,,,,0
2018-01-26T04:04:26.482Z,18.8,,,,,,0
2018-01-26T04:04:36.436Z,18.8,,,,,,0
2018-01-26T04:04:46.522Z,18.8,,,,,,0
2018-01-26T04:04:56.429Z,18.8,,,,,,0
2018-01-26T04:05:12.323Z,18.8,,,,,,0
2018-01-26T04:05:16.430Z,18.8,,,,,,0
2018-01-26T04:05:26.430Z,18.6,,,,,,0
2018-01-26T04:05:36.430Z,18.6,,,,,,0
2018-01-26T04:05:46.520Z,18.6,,,,,,0
2018-01-26T04:05:56.430Z,18.8,,,,,,0
2018-01-26T04:06:06.430Z,18.6,,,,,,0
2018-01-26T04:06:16.430Z,18.6,,,,,,0
2018-01-26T04:06:26.429Z,18.6,,,,,,0
2018-01-26T04:06:36.432Z,18.6,,,,,,0
2018-01-26T04:06:46.520Z,18.6,,,,,26.5,0
2018-01-26T04:06:56.438Z,18.6,0,0,5,0,26.5,0
2018-01-26T04:07:06.430Z,18.6,,,,,,0
2018-01-26T04:07:16.430Z,18.6,,,,,26.6,0
2018-01-26T04:07:26.430Z,18.6,,,,,26.5,0
2018-01-26T04:07:36.433Z,18.6,,,,,,0
2018-01-26T04:07:46.552Z,18.6,,,,,,0
2018-01-26T04:07:56.429Z,18.6,,,,,,0
2018-01-26T04:08:06.429Z,18.6,,,,,,0
2018-01-26T04:08:16.437Z,18.6,,,,,,0
2018-01-26T04:08:26.429Z,18.6,,,,,,0
2018-01-26T04:08:36.571Z,18.6,,,,,,0
2018-01-26T04:08:46.479Z,18.6,,,,,,0
2018-01-26T04:08:56.430Z,18.6,,,,,,0
2018-01-26T04:09:06.429Z,18.6,,,,,,0
2018-01-26T04:09:16.430Z,18.6,,,,,,0
2018-01-26T04:09:26.433Z,18.6,,,,,,0
2018-01-26T04:09:36.430Z,18.6,,,,,,0
2018-01-26T04:09:46.520Z,18.6,,,,,,0
2018-01-26T04:09:56.430Z,18.6,,,,,,0
2018-01-26T04:10:06.431Z,18.6,,,,,,0
2018-01-26T04:10:16.430Z,18.6,,,,,,0
2018-01-26T04:10:26.430Z,18.6,,,,,,0
2018-01-26T04:10:36.432Z,18.6,,,,,,0
2018-01-26T04:10:46.520Z,18.6,,,,,26.4,0
2018-01-26T04:10:56.430Z,18.6,,,,,26.5,0
2018-01-26T04:11:06.430Z,18.6,,,,,26.4,0
2018-01-26T04:11:16.431Z,18.6,,,,,,0
2018-01-26T04:11:26.430Z,18.6,,,,,,0
2018-01-26T04:11:36.431Z,18.6,,,,,,0
2018-01-26T04:11:46.520Z,18.6,,,,,,0
2018-01-26T04:11:56.430Z,18.6,,,,,,0
2018-01-26T04:12:06.431Z,18.6,,,,,,0
2018-01-26T04:12:16.430Z,18.6,,,,,,0
2018-01-26T04:12:26.430Z,18.6,,,,,,0
2018-01-26T04:12:36.447Z,18.6,,,,,,0
2018-01-26T04:12:46.520Z,18.6,,,,,,0
2018-01-26T04:12:56.430Z,18.6,,,,,,0
2018-01-26T04:13:06.431Z,18.6,,,,,,0
2018-01-26T04:13:16.431Z,18.6,,,,,,0
2018-01-26T04:13:26.430Z,18.6,,,,,,0
2018-01-26T04:13:36.431Z,18.6,,,,,,0
2018-01-26T04:13:46.521Z,18.6,,,,,,0
2018-01-26T04:13:56.430Z,18.6,,,,,,0
2018-01-26T04:14:06.431Z,18.6,,,,,,0
2018-01-26T04:14:16.430Z,18.6,,,,,,0
2018-01-26T04:14:26.430Z,18.6,,,,,,0
2018-01-26T04:14:36.431Z,18.6,,,,,,0
2018-01-26T04:14:46.520Z,18.6,,,,,,0
2018-01-26T04:14:56.431Z,18.6,,,,,26.3,0
2018-01-26T04:15:06.431Z,18.6,,,,,26.4,0
2018-01-26T04:15:16.431Z,18.6,,,,,26.3,0
2018-01-26T04:15:26.537Z,18.6,,,,,,0
2018-01-26T04:15:36.431Z,18.6,,,,,,0
2018-01-26T04:15:46.521Z,18.6,,,,,,0
2018-01-26T04:15:56.431Z,18.6,,,,,,0
2018-01-26T04:16:06.430Z,18.6,,,,,,0
2018-01-26T04:16:16.430Z,18.6,,,,,,0
2018-01-26T04:16:26.431Z,18.6,,,,,,0
2018-01-26T04:16:36.431Z,18.6,,,,,,0
2018-01-26T04:16:46.521Z,18.6,,,,,,0
2018-01-26T04:16:56.431Z,18.6,,,,,,0
2018-01-26T04:17:06.431Z,18.6,,,,,,0
2018-01-26T04:17:16.431Z,18.6,,,,,,0
2018-01-26T04:17:26.431Z,18.6,,,,,,0
2018-01-26T04:17:36.432Z,18.6,,,,,,0
2018-01-26T04:17:46.521Z,18.6,,,,,,0
2018-01-26T04:17:56.431Z,18.6,,,,,,0
2018-01-26T04:18:06.431Z,18.5,,,,,,0
2018-01-26T04:18:16.432Z,18.6,,,,,,0
2018-01-26T04:18:26.431Z,18.6,,,,,26.1,0
2018-01-26T04:18:36.433Z,18.6,,,,,26.3,0
2018-01-26T04:18:46.522Z,18.6,,,,,26.1,0
2018-01-26T04:18:56.432Z,18.6,,,,,26.3,0
2018-01-26T04:19:06.431Z,18.6,,,,,26.1,0
2018-01-26T04:19:16.431Z,18.6,,,,,,0
2018-01-26T04:19:26.432Z,18.6,,,,,,0
2018-01-26T04:19:36.432Z,18.6,,,,,,0
2018-01-26T04:19:46.523Z,18.5,,,,,,0
2018-01-26T04:19:56.432Z,18.5,,,,,,0
2018-01-26T04:20:06.431Z,18.5,,,,,,0
2018-01-26T04:20:16.431Z,18.5,,,,,,0
2018-01-26T04:20:26.431Z,18.5,,,,,,0
2018-01-26T04:20:36.432Z,18.5,,,,,,0
2018-01-26T04:20:46.521Z,18.5,,,,,,0
2018-01-26T04:20:56.432Z,18.5,,,,,,0
2018-01-26T04:21:06.431Z,18.5,,,,,,0
2018-01-26T04:21:16.432Z,18.5,,,,,,0
2018-01-26T04:21:26.431Z,18.5,,,,,,0
2018-01-26T04:21:36.431Z,18.5,,,,,,0
2018-01-26T04:21:46.521Z,18.5,,,,,,0
2018-01-26T04:21:56.431Z,18.5,,,,,,0
2018-01-26T04:22:06.432Z,18.5,,,,,,0
2018-01-26T04:22:16.432Z,18.5,,,,,,0
2018-01-26T04:22:26.589Z,18.5,,,,,,0
2018-01-26T04:22:36.432Z,18.5,,,,,,0
2018-01-26T04:22:46.522Z,18.5,,,,,26,0
2018-01-26T04:22:56.432Z,18.5,,,,,,0
2018-01-26T04:23:06.431Z,18.5,,,,,,0
2018-01-26T04:23:16.432Z,18.5,,,,,,0
2018-01-26T04:23:26.431Z,18.5,,,,,,0
2018-01-26T04:23:36.434Z,18.5,,,,,,0
2018-01-26T04:23:46.521Z,18.5,,,,,,0
2018-01-26T04:23:56.431Z,18.5,,,,,,0
2018-01-26T04:24:06.432Z,18.5,,,,,,0
2018-01-26T04:24:16.432Z,18.5,,,,,,0
2018-01-26T04:24:26.434Z,18.5,,,,,,0
2018-01-26T04:24:36.432Z,18.5,,,,,,0
2018-01-26T04:24:46.524Z,18.5,,,,,,0
2018-01-26T04:24:56.432Z,18.5,,,,,,0
2018-01-26T04:25:06.431Z,18.5,,,,,,0
2018-01-26T04:25:16.434Z,18.5,,,,,,0
2018-01-26T04:25:26.431Z,18.5,,,,,,0
2018-01-26T04:25:36.432Z,18.5,,,,,,0
2018-01-26T04:25:46.522Z,18.5,,,,,,0
2018-01-26T04:25:56.432Z,18.5,,,,,,0
2018-01-26T04:26:06.432Z,18.5,,,,,,0
2018-01-26T04:26:16.432Z,18.5,,,,,25.9,0
2018-01-26T04:26:26.432Z,18.5,,,,,25.9,0
2018-01-26T04:26:36.437Z,18.5,,,,,26,0
2018-01-26T04:26:46.550Z,18.5,,,,,25.9,0
2018-01-26T04:26:56.433Z,18.5,,,,,25.9,0
2018-01-26T04:27:06.433Z,18.5,,,,,,0
2018-01-26T04:27:16.432Z,18.5,,,,,,0
2018-01-26T04:27:26.432Z,18.5,,,,,,0
2018-01-26T04:27:36.432Z,18.5,,,,,,0
2018-01-26T04:27:46.523Z,18.5,,,,,,0
2018-01-26T04:27:56.434Z,18.5,,,,,,0
2018-01-26T04:28:06.432Z,18.5,,,,,,0
2018-01-26T04:28:16.432Z,18.5,,,,,,0
2018-01-26T04:28:26.433Z,18.5,,,,,,0
2018-01-26T04:28:36.433Z,18.5,,,,,,0
2018-01-26T04:28:46.522Z,18.5,,,,,,0
2018-01-26T04:28:56.432Z,18.5,,,,,,0
2018-01-26T04:29:06.432Z,18.5,,,,,,0
2018-01-26T04:29:16.433Z,18.5,,,,,,0
2018-01-26T04:29:26.445Z,18.5,,,,,,0
2018-01-26T04:29:37.332Z,18.5,,,,,,0
2018-01-26T04:29:47.303Z,18.5,,,,,,0
2018-01-26T04:29:57.796Z,18.5,,,,,,0
2018-01-26T04:30:09.468Z,18.5,,,,,,0
2018-01-26T04:30:16.774Z,18.5,,,,,,0
2018-01-26T04:30:26.727Z,18.5,,,,,,0
2018-01-26T04:30:36.432Z,18.5,,,,,25.8,0
2018-01-26T04:30:46.523Z,18.5,,,,,,0
2018-01-26T04:30:56.432Z,18.5,,,,,,0
2018-01-26T04:31:06.627Z,18.5,,,,,,0
2018-01-26T04:31:16.433Z,18.5,,,,,,0
2018-01-26T04:31:26.436Z,18.5,,,,,,0
2018-01-26T04:31:36.434Z,18.5,,,,,,0
2018-01-26T04:31:46.522Z,18.5,,,,,,0
2018-01-26T04:31:56.433Z,18.4,,,,,,0
2018-01-26T04:32:06.435Z,18.5,,,,,,0
2018-01-26T04:32:16.433Z,18.5,,,,,,0
2018-01-26T04:32:26.434Z,18.5,,,,,,0
2018-01-26T04:32:36.433Z,18.5,,,,,,0
2018-01-26T04:32:46.522Z,18.5,,,,,,0
2018-01-26T04:32:56.432Z,18.5,,,,,,0
2018-01-26T04:33:06.433Z,18.5,,,,,,0
2018-01-26T04:33:16.433Z,18.4,,,,,,0
2018-01-26T04:33:26.433Z,18.4,,,,,,0
2018-01-26T04:33:36.433Z,18.5,,,,,,0
2018-01-26T04:33:46.523Z,18.5,,,,,,0
2018-01-26T04:33:56.433Z,18.4,,,,,,0
2018-01-26T04:34:06.433Z,18.4,,,,,,0
2018-01-26T04:34:16.433Z,18.4,,,,,25.7,0
2018-01-26T04:34:26.433Z,18.5,,,,,,0
2018-01-26T04:34:36.433Z,18.4,,,,,,0
2018-01-26T04:34:46.523Z,18.4,,,,,,0
2018-01-26T04:34:56.432Z,18.4,,,,,,0
2018-01-26T04:35:06.442Z,18.4,,,,,,0
2018-01-26T04:35:16.433Z,18.4,,,,,,0
2018-01-26T04:35:26.618Z,18.4,,,,,,0
2018-01-26T04:35:36.434Z,18.4,,,,,,0
2018-01-26T04:35:46.524Z,18.4,,,,,,0
2018-01-26T04:35:56.568Z,18.4,,,,,,0
2018-01-26T04:36:06.433Z,18.4,,,,,,0
2018-01-26T04:36:16.433Z,18.4,,,,,,0
2018-01-26T04:36:26.434Z,18.4,,,,,,0
2018-01-26T04:36:36.434Z,18.4,,,,,,0
2018-01-26T04:36:46.523Z,18.4,,,,,,0
2018-01-26T04:36:56.433Z,18.4,,,,,,0
2018-01-26T04:37:06.434Z,18.4,,,,,,0
2018-01-26T04:37:16.433Z,18.4,,,,,,0
2018-01-26T04:37:26.433Z,18.4,,,,,,0
2018-01-26T04:37:36.434Z,18.4,,,,,,0
2018-01-26T04:37:46.523Z,18.4,,,,,,0
2018-01-26T04:37:56.439Z,18.4,,,,,,0
2018-01-26T04:38:06.433Z,18.4,,,,,,0
2018-01-26T04:38:16.437Z,18.4,,,,,,0
2018-01-26T04:38:26.433Z,18.4,,,,,,0
2018-01-26T04:38:46.534Z,18.4,,,,,25.5,0
2018-01-26T04:38:56.434Z,18.4,,,,,,0
2018-01-26T04:39:06.434Z,18.4,,,,,,0
2018-01-26T04:39:16.434Z,18.4,,,,,,0
2018-01-26T04:39:26.434Z,18.4,,,,,,0
2018-01-26T04:39:36.433Z,18.4,,,,,,0
2018-01-26T04:39:46.524Z,18.4,,,,,,0
2018-01-26T04:39:56.434Z,18.4,,,,,,0
2018-01-26T04:40:06.434Z,18.4,,,,,,0
2018-01-26T04:40:16.433Z,18.4,,,,,,0
2018-01-26T04:40:26.434Z,18.4,,,,,,0
2018-01-26T04:40:36.434Z,18.4,,,,,,0
2018-01-26T04:40:46.524Z,18.4,,,,,,0
2018-01-26T04:40:56.435Z,18.4,,,,,,0
2018-01-26T04:41:06.433Z,18.4,,,,,,0
2018-01-26T04:41:16.437Z,18.4,,,,,,0
2018-01-26T04:41:26.434Z,18.4,,,,,,0
2018-01-26T04:41:36.434Z,18.4,,,,,,0
2018-01-26T04:41:46.524Z,18.4,,,,,,0
2018-01-26T04:41:56.434Z,18.4,,,,,,0
2018-01-26T04:42:06.434Z,18.4,,,,,,0
2018-01-26T04:42:16.434Z,18.4,,,,,,0
2018-01-26T04:42:26.434Z,18.4,,,,,,0
2018-01-26T04:42:36.434Z,18.4,,,,,,0
2018-01-26T04:42:46.524Z,18.4,,,,,25.4,0
2018-01-26T04:42:56.435Z,18.4,,,,,,0
2018-01-26T04:43:06.434Z,18.4,,,,,25.5,0
2018-01-26T04:43:16.434Z,18.4,,,,,25.4,0
2018-01-26T04:43:26.434Z,18.4,,,,,,0
2018-01-26T04:43:36.442Z,18.4,,,,,,0
2018-01-26T04:43:46.524Z,18.4,,,,,,0
2018-01-26T04:43:56.434Z,18.4,,,,,,0
2018-01-26T04:44:06.434Z,18.4,,,,,,0
2018-01-26T04:44:16.435Z,18.4,,,,,,0
2018-01-26T04:44:26.434Z,18.4,,,,,,0
2018-01-26T04:44:36.434Z,18.4,,,,,,0
2018-01-26T04:44:46.678Z,18.4,,,,,,0
2018-01-26T04:44:56.445Z,18.4,,,,,,0
2018-01-26T04:45:06.434Z,18.4,,,,,,0
2018-01-26T04:45:16.434Z,18.4,,,,,,0
2018-01-26T04:45:26.462Z,18.4,,,,,,0
2018-01-26T04:45:36.435Z,18.4,,,,,,0
2018-01-26T04:45:46.524Z,18.4,,,,,,0
2018-01-26T04:45:56.434Z,18.4,,,,,,0
2018-01-26T04:46:06.434Z,18.4,,,,,,0
2018-01-26T04:46:16.434Z,18.4,,,,,,0
2018-01-26T04:46:26.435Z,18.4,,,,,,0
2018-01-26T04:46:36.435Z,18.2,,,,,,0
2018-01-26T04:46:46.524Z,18.4,,,,,,0
2018-01-26T04:46:56.434Z,18.2,,,,,,0
2018-01-26T04:47:06.435Z,18.4,,,,,25.3,0
2018-01-26T04:47:16.434Z,18.4,,,,,,0
2018-01-26T04:47:26.434Z,18.2,,,,,25.4,0
2018-01-26T04:47:36.434Z,18.4,,,,,25.3,0
2018-01-26T04:47:46.524Z,18.4,,,,,,0
2018-01-26T04:47:56.435Z,18.4,,,,,,0
2018-01-26T04:48:06.435Z,18.4,,,,,,0
2018-01-26T04:48:16.435Z,18.4,,,,,,0
2018-01-26T04:48:26.435Z,18.2,,,,,,0
2018-01-26T04:48:36.435Z,18.4,,,,,,0
2018-01-26T04:48:46.525Z,18.4,,,,,,0
2018-01-26T04:48:56.435Z,18.2,,,,,,0
2018-01-26T04:49:06.438Z,18.4,,,,,,0
2018-01-26T04:49:16.435Z,18.4,,,,,,0
2018-01-26T04:49:26.436Z,18.4,,,,,,0
2018-01-26T04:49:36.435Z,18.2,,,,,,0
2018-01-26T04:49:46.525Z,18.2,,,,,,0
2018-01-26T04:49:56.436Z,18.2,,,,,,0
2018-01-26T04:50:06.435Z,18.2,,,,,,0
2018-01-26T04:50:16.439Z,18.2,,,,,,0
2018-01-26T04:50:26.435Z,18.4,,,,,,0
2018-01-26T04:50:36.437Z,18.2,,,,,,0
2018-01-26T04:50:46.525Z,18.2,,,,,,0
2018-01-26T04:50:56.435Z,18.2,,,,,,0
2018-01-26T04:51:06.435Z,18.2,,,,,,0
2018-01-26T04:51:16.434Z,18.2,,,,,,0
2018-01-26T04:51:26.436Z,18.2,,,,,25.2,0
2018-01-26T04:51:36.436Z,18.2,,,,,,0
2018-01-26T04:51:51.545Z,18.2,,,,,,0
2018-01-26T04:51:56.435Z,18.2,,,,,,0
2018-01-26T04:52:06.435Z,18.2,,,,,,0
2018-01-26T04:52:16.435Z,18.2,,,,,,0
2018-01-26T04:52:26.435Z,18.2,,,,,,0
2018-01-26T04:52:36.435Z,18.2,,,,,,0
2018-01-26T04:52:46.527Z,18.2,,,,,,0
2018-01-26T04:52:56.439Z,18.2,,,,,,0
2018-01-26T04:53:06.436Z,18.2,,,,,,0
2018-01-26T04:53:16.435Z,18.2,,,,,,0
2018-01-26T04:53:26.435Z,18.2,,,,,,0
2018-01-26T04:53:36.439Z,18.2,,,,,,0
2018-01-26T04:53:46.535Z,18.2,,,,,,0
2018-01-26T04:53:56.436Z,18.2,,,,,,0
2018-01-26T04:54:06.437Z,18.2,,,,,,0
2018-01-26T04:54:16.436Z,18.2,,,,,,0
2018-01-26T04:54:26.436Z,18.2,,,,,,0
2018-01-26T04:54:36.435Z,18.2,,,,,,0
2018-01-26T04:54:46.536Z,18.2,,,,,25.1,0
2018-01-26T04:54:56.436Z,18.2,,,,,25.2,0
2018-01-26T04:55:06.602Z,18.2,,,,,,0
2018-01-26T04:55:16.435Z,18.2,,,,,25.1,0
2018-01-26T04:55:26.436Z,18.2,,,,,,0
2018-01-26T04:55:36.682Z,18.2,,,,,,0
2018-01-26T04:55:46.526Z,18.2,,,,,,0
2018-01-26T04:55:56.435Z,18.2,,,,,,0
2018-01-26T04:56:06.435Z,18.2,,,,,,0
2018-01-26T04:56:16.435Z,18.2,,,,,,0
2018-01-26T04:56:26.436Z,18.2,,,,,,0
2018-01-26T04:56:36.436Z,18.2,,,,,,0
2018-01-26T04:56:46.526Z,18.2,,,,,,0
2018-01-26T04:56:56.437Z,18.2,,,,,,0
2018-01-26T04:57:06.436Z,18.2,,,,,,0
2018-01-26T04:57:16.448Z,18.2,,,,,,0
2018-01-26T04:57:26.435Z,18.2,,,,,,0
2018-01-26T04:57:36.436Z,18.2,,,,,,0
2018-01-26T04:57:46.526Z,18.2,,,,,,0
2018-01-26T04:57:56.436Z,18.2,,,,,,0
2018-01-26T04:58:06.436Z,18.2,,,,,,0
2018-01-26T04:58:16.436Z,18.2,,,,,,0
2018-01-26T04:58:26.436Z,18.2,,,,,,0
2018-01-26T04:58:36.436Z,18.2,,,,,,0
2018-01-26T04:58:46.526Z,18.2,,,,,,0
2018-01-26T04:58:56.436Z,18.2,,,,,,0
2018-01-26T04:59:06.438Z,18.2,,,,,,0
2018-01-26T04:59:16.436Z,18.2,,,,,,0
2018-01-26T04:59:26.437Z,18.2,,,,,24.9,0
2018-01-26T04:59:36.437Z,,,,,,25.1,
2018-01-26T04:59:46.533Z,18.2,,,,,25.1,0
2018-01-26T04:59:56.436Z,18.2,,,,,24.9,0
2018-01-26T05:00:06.437Z,18.2,,,,,25.1,0
2018-01-26T05:00:16.436Z,18.2,,,,,24.9,0
2018-01-26T05:00:26.436Z,18.2,,,,,,0
2018-01-26T05:00:36.436Z,18.2,,,,,,0
2018-01-26T05:00:46.526Z,18.2,,,,,,0
2018-01-26T05:00:56.441Z,18.2,,,,,,0
2018-01-26T05:01:06.444Z,18.2,,,,,,0
2018-01-26T05:01:16.446Z,18.2,,,,,,0
2018-01-26T05:01:26.437Z,18.2,,,,,,0
2018-01-26T05:01:36.436Z,18.2,,,,,,0
2018-01-26T05:01:46.542Z,18.2,,,,,,0
2018-01-26T05:01:56.436Z,18.1,,,,,,0
2018-01-26T05:02:06.452Z,18.2,,,,,,0
2018-01-26T05:02:16.437Z,18.2,,,,,,0
2018-01-26T05:02:26.436Z,18.2,,,,,,0
2018-01-26T05:02:36.443Z,18.1,,,,,,0
2018-01-26T05:02:46.550Z,18.2,,,,,,0
2018-01-26T05:02:56.436Z,18.2,,,,,,0
2018-01-26T05:03:06.436Z,18.2,,,,,,0
2018-01-26T05:03:26.436Z,18.1,,,,,,0
2018-01-26T05:03:36.547Z,18.2,,,,,,0
2018-01-26T05:03:46.570Z,18.2,,,,,,0
2018-01-26T05:03:56.439Z,18.1,,,,,,0
2018-01-26T05:04:06.437Z,18.1,,,,,,0
2018-01-26T05:04:16.529Z,18.2,,,,,,0
2018-01-26T05:04:26.438Z,18.2,,,,,,0
2018-01-26T05:04:36.437Z,18.1,,,,,24.8,0
2018-01-26T05:04:46.527Z,18.2,,,,,,0
2018-01-26T05:05:06.437Z,18.2,,,,,,0
2018-01-26T05:05:16.437Z,18.1,,,,,,0
2018-01-26T05:05:26.442Z,18.1,,,,,,0
2018-01-26T05:05:36.442Z,18.1,,,,,,0
2018-01-26T05:05:46.533Z,18.1,,,,,,0
2018-01-26T05:05:56.472Z,18.1,,,,,,0
2018-01-26T05:06:06.438Z,18.1,,,,,,0
2018-01-26T05:06:16.437Z,18.1,,,,,,0
2018-01-26T05:06:26.437Z,18.1,,,,,,0
2018-01-26T05:06:51.592Z,18.1,,,,,,0
2018-01-26T05:06:56.438Z,18.1,,,,,,0
2018-01-26T05:07:06.442Z,18.1,0,0,5,0,24.8,0
2018-01-26T05:07:16.442Z,18.1,,,,,,0
2018-01-26T05:07:26.436Z,18.1,,,,,,0
2018-01-26T05:07:41.457Z,18.1,,,,,,0
2018-01-26T05:07:46.534Z,18.1,,,,,,0
2018-01-26T05:07:56.440Z,18.1,,,,,,0
2018-01-26T05:08:06.442Z,18.1,,,,,,0
2018-01-26T05:08:16.439Z,18.1,,,,,,0
2018-01-26T05:08:26.437Z,18.1,,,,,24.7,0
2018-01-26T05:08:36.438Z,18.1,,,,,24.8,0
2018-01-26T05:08:46.542Z,18.1,,,,,,0
2018-01-26T05:08:56.441Z,18.1,,,,,24.7,0
2018-01-26T05:09:06.438Z,18.1,,,,,,0
2018-01-26T05:09:16.439Z,18.1,,,,,,0
2018-01-26T05:09:26.437Z,18.1,,,,,,0
2018-01-26T05:09:36.438Z,18.1,,,,,,0
2018-01-26T05:09:46.780Z,18.1,,,,,,0
2018-01-26T05:10:06.441Z,18.1,,,,,,0
2018-01-26T05:10:16.443Z,18.1,,,,,,0
2018-01-26T05:10:26.438Z,18.1,,,,,,0
2018-01-26T05:10:36.438Z,18.1,,,,,,0
2018-01-26T05:10:46.532Z,18.1,,,,,,0
2018-01-26T05:10:56.437Z,18.1,,,,,,0
