Time,HwTOutlet,PrimTSet,HwTSet,PrimT,ChActive,HwActive,ActPow
2018-02-08T00:00:08.445Z,24.7,,0,,,,
2018-02-08T00:00:28.231Z,24.7,,0,45.6,,,
2018-02-08T00:00:38.231Z,24.7,,0,,,,
2018-02-08T00:00:48.461Z,24.7,,0,,,,
2018-02-08T00:00:58.231Z,24.7,,0,,,,
2018-02-08T00:01:08.245Z,24.7,,0,,,,
2018-02-08T00:01:18.462Z,24.5,,0,,,,
2018-02-08T00:01:38.230Z,24.5,,0,45.5,,,
2018-02-08T00:01:48.231Z,24.5,,0,,,,
2018-02-08T00:02:08.230Z,24.5,,0,,,,
2018-02-08T00:02:18.235Z,24.5,,0,,,,
2018-02-08T00:02:38.230Z,24.5,,0,,,,
2018-02-08T00:02:48.233Z,24.5,,0,45.4,,,
2018-02-08T00:02:58.231Z,24.5,,0,,,,
2018-02-08T00:03:08.231Z,24.4,,0,,,,
2018-02-08T00:03:18.230Z,24.5,,0,,,,
2018-02-08T00:03:28.230Z,24.4,,0,,,,
2018-02-08T00:03:38.231Z,24.4,,0,,,,
2018-02-08T00:03:48.230Z,,,,45.3,,,
2018-02-08T00:03:58.230Z,24.4,,0,,,,
2018-02-08T00:04:08.232Z,24.4,,0,,,,
2018-02-08T00:04:18.230Z,24.4,,0,,,,
2018-02-08T00:04:38.231Z,24.4,,0,,,,
2018-02-08T00:04:48.231Z,24.3,,0,,,,
2018-02-08T00:04:58.232Z,24.3,,0,45.2,,,
2018-02-08T00:05:08.231Z,24.3,,0,,,,
2018-02-08T00:05:18.230Z,24.3,,0,,,,
2018-02-08T00:05:28.232Z,24.3,,0,,,,
2018-02-08T00:05:38.232Z,24.3,,0,,,,
2018-02-08T00:05:48.231Z,24.3,,0,,,,
2018-02-08T00:06:08.231Z,24.3,,0,45.1,,,
2018-02-08T00:06:18.231Z,24.3,,0,,,,
2018-02-08T00:06:28.235Z,24.2,,0,,,,
2018-02-08T00:06:38.233Z,24.2,,0,,,,
2018-02-08T00:06:48.231Z,24.2,,0,,,,
2018-02-08T00:07:03.322Z,24.2,,0,,,,
2018-02-08T00:07:08.231Z,24.2,,0,45,,,
2018-02-08T00:07:18.231Z,24.2,,0,,,,
2018-02-08T00:07:38.234Z,24.2,,0,,,,
2018-02-08T00:07:48.231Z,24,,0,,,,
2018-02-08T00:07:58.231Z,24,,0,,,,
2018-02-08T00:08:08.231Z,24,,0,,,,
2018-02-08T00:08:18.231Z,24,,0,44.9,,,
2018-02-08T00:08:28.235Z,24,,0,,,,
2018-02-08T00:08:48.231Z,24,,0,,,,
2018-02-08T00:08:58.231Z,24,,0,,,,
2018-02-08T00:09:08.232Z,23.9,,0,,,,
2018-02-08T00:09:18.231Z,24,,0,,,,
2018-02-08T00:09:28.231Z,23.9,,0,44.8,,,
2018-02-08T00:09:38.233Z,23.9,,0,,,,
2018-02-08T00:09:48.232Z,23.9,,0,,,,
2018-02-08T00:09:58.232Z,23.9,,0,,,,
2018-02-08T00:10:08.231Z,23.9,,0,,,,
2018-02-08T00:10:18.231Z,23.9,,0,,,,
2018-02-08T00:10:28.231Z,23.9,,0,,,,
2018-02-08T00:10:38.231Z,23.9,,0,,,,
2018-02-08T00:10:48.235Z,23.9,,0,44.7,,,
2018-02-08T00:10:58.234Z,23.9,,0,,,,
2018-02-08T00:11:08.233Z,23.8,,0,,,,
2018-02-08T00:11:18.232Z,23.8,,0,,,,
2018-02-08T00:11:28.232Z,23.8,,0,,,,
2018-02-08T00:11:38.382Z,23.8,,0,,,,
2018-02-08T00:11:48.262Z,23.8,,0,44.6,,,
2018-02-08T00:11:58.259Z,23.8,,0,,,,
2018-02-08T00:12:08.250Z,23.8,,0,,,,
2018-02-08T00:12:18.260Z,23.8,,0,,,,
2018-02-08T00:12:28.232Z,23.8,,0,,,,
2018-02-08T00:12:38.268Z,23.7,,0,,,,
2018-02-08T00:12:48.232Z,23.7,,0,,,,
2018-02-08T00:12:58.297Z,23.7,,0,44.5,,,
2018-02-08T00:13:08.322Z,23.7,,0,,,,
2018-02-08T00:13:18.232Z,23.7,,0,,,,
2018-02-08T00:13:28.234Z,23.7,,0,,,,
2018-02-08T00:13:38.232Z,23.7,,0,,,,
2018-02-08T00:13:48.232Z,23.7,,0,,,,
2018-02-08T00:13:58.232Z,23.7,,0,,,,
2018-02-08T00:14:08.232Z,23.7,,0,44.4,,,
2018-02-08T00:14:18.239Z,23.7,,0,,,,
2018-02-08T00:14:28.233Z,23.6,,0,,,,
2018-02-08T00:14:38.232Z,23.6,,0,,,,
2018-02-08T00:14:48.233Z,23.6,,0,,,,
2018-02-08T00:14:58.233Z,23.6,,0,,,,
2018-02-08T00:15:08.231Z,23.6,,0,,,,
2018-02-08T00:15:18.238Z,23.6,,0,44.3,,,
2018-02-08T00:15:28.232Z,23.6,,0,,,,
2018-02-08T00:15:38.407Z,23.6,,0,,,,
2018-02-08T00:15:48.417Z,23.6,,0,,,,
2018-02-08T00:15:58.233Z,23.6,,0,,,,
2018-02-08T00:16:08.258Z,23.4,,0,,,,
2018-02-08T00:16:18.370Z,23.4,,0,,,,
2018-02-08T00:16:28.232Z,23.4,,0,44.2,,,
2018-02-08T00:16:41.027Z,23.4,,0,,,,
2018-02-08T00:16:48.245Z,23.4,,0,,,,
2018-02-08T00:16:58.234Z,23.4,,0,,,,
2018-02-08T00:17:08.238Z,23.4,,0,,,,
2018-02-08T00:17:18.232Z,23.4,,0,,,,
2018-02-08T00:17:28.233Z,23.4,,0,,,,
2018-02-08T00:17:38.233Z,23.3,,0,44.1,,,
2018-02-08T00:17:48.233Z,23.4,,0,,,,
2018-02-08T00:17:58.241Z,23.3,,0,,,,
2018-02-08T00:18:08.235Z,23.3,,0,,,,
2018-02-08T00:18:18.233Z,23.3,,0,,,,
2018-02-08T00:18:28.233Z,23.3,,0,,,,
2018-02-08T00:18:38.233Z,23.3,,0,,,,
2018-02-08T00:18:48.233Z,23.3,,0,44,,,
2018-02-08T00:18:58.233Z,23.3,,0,,,,
2018-02-08T00:19:08.234Z,23.3,,0,,,,
2018-02-08T00:19:18.232Z,23.3,,0,,,,
2018-02-08T00:19:28.233Z,23.2,,0,,,,
2018-02-08T00:19:38.240Z,23.2,,0,,,,
2018-02-08T00:19:48.233Z,23.2,,0,44,,,
2018-02-08T00:19:58.233Z,23.2,,0,43.9,,,
2018-02-08T00:20:08.238Z,23.2,,0,,,,
2018-02-08T00:20:18.233Z,23.2,,0,,,,
2018-02-08T00:20:28.234Z,23.2,,0,,,,
2018-02-08T00:20:38.236Z,23.2,,0,,,,
2018-02-08T00:20:48.233Z,23.2,,0,,,,
2018-02-08T00:20:58.443Z,23.2,,0,,,,
2018-02-08T00:21:08.234Z,23.2,,0,43.8,,,
2018-02-08T00:21:18.233Z,23.2,,0,,,,
2018-02-08T00:21:28.233Z,23.2,,0,,,,
2018-02-08T00:21:38.233Z,23.2,,0,,,,
2018-02-08T00:21:48.233Z,23.2,,0,,,,
2018-02-08T00:21:58.242Z,23.1,,0,,,,
2018-02-08T00:22:08.233Z,23.1,,0,43.7,,,
2018-02-08T00:22:18.233Z,23.1,,0,,,,
2018-02-08T00:22:28.233Z,23.1,,0,,,,
2018-02-08T00:22:38.234Z,23.1,,0,,,,
2018-02-08T00:22:48.233Z,23.1,,0,,,,
2018-02-08T00:22:58.234Z,23.1,,0,,,,
2018-02-08T00:23:08.233Z,23.1,,0,,,,
2018-02-08T00:23:18.233Z,23.1,,0,,,,
2018-02-08T00:23:28.234Z,23.1,,0,,,,
2018-02-08T00:23:38.235Z,23,,0,43.6,,,
2018-02-08T00:23:48.239Z,23,,0,,,,
2018-02-08T00:23:58.236Z,23,,0,,,,
2018-02-08T00:24:08.239Z,23,,0,,,,
2018-02-08T00:24:18.234Z,23,,0,,,,
2018-02-08T00:24:28.235Z,23,,0,,,,
2018-02-08T00:24:43.324Z,23,,0,43.5,,,
2018-02-08T00:24:48.233Z,23,,0,,,,
2018-02-08T00:24:58.241Z,23,,0,,,,
2018-02-08T00:25:08.237Z,23,,0,,,,
2018-02-08T00:25:18.236Z,23,,0,,,,
2018-02-08T00:25:28.234Z,23,,0,,,,
2018-02-08T00:25:38.234Z,23,,0,43.4,,,
2018-02-08T00:25:48.233Z,22.8,,0,43.5,,,
2018-02-08T00:25:58.234Z,22.8,,0,43.4,,,
2018-02-08T00:26:08.233Z,22.8,,0,,,,
2018-02-08T00:26:18.234Z,22.8,,0,,,,
2018-02-08T00:26:28.234Z,22.8,,0,,,,
2018-02-08T00:26:38.234Z,22.8,,0,,,,
2018-02-08T00:26:48.235Z,22.8,,0,,,,
2018-02-08T00:26:58.234Z,22.8,5,0,43.3,0,0,0
2018-02-08T00:27:08.234Z,22.8,,0,,,,
2018-02-08T00:27:18.237Z,22.8,,0,,,,
2018-02-08T00:27:28.234Z,22.8,,0,,,,
2018-02-08T00:27:38.236Z,22.8,,0,,,,
2018-02-08T00:27:48.257Z,22.8,,0,,,,
2018-02-08T00:27:58.261Z,22.7,,0,,,,
2018-02-08T00:28:08.235Z,22.7,,0,,,,
2018-02-08T00:28:18.240Z,22.7,,0,43.2,,,
2018-02-08T00:28:28.240Z,22.7,,0,,,,
2018-02-08T00:28:38.234Z,22.7,,0,,,,
2018-02-08T00:28:48.237Z,22.7,,0,,,,
2018-02-08T00:28:58.236Z,22.7,,0,,,,
2018-02-08T00:29:08.238Z,22.7,,0,,,,
2018-02-08T00:29:18.238Z,22.7,,0,,,,
2018-02-08T00:29:28.234Z,22.7,,0,,,,
2018-02-08T00:29:38.237Z,22.7,,0,43.1,,,
2018-02-08T00:29:48.240Z,22.7,,0,,,,
2018-02-08T00:29:58.234Z,22.7,,0,,,,
2018-02-08T00:30:08.234Z,22.7,,0,,,,
2018-02-08T00:30:18.234Z,22.6,,0,,,,
2018-02-08T00:30:28.236Z,22.6,,0,,,,
2018-02-08T00:30:38.236Z,22.6,,0,43,,,
2018-02-08T00:30:48.235Z,22.6,,0,,,,
2018-02-08T00:30:58.235Z,22.6,,0,,,,
2018-02-08T00:31:08.235Z,22.6,,0,,,,
2018-02-08T00:31:18.234Z,22.6,,0,,,,
2018-02-08T00:31:28.235Z,22.6,,0,,,,
2018-02-08T00:31:38.237Z,22.6,,0,,,,
2018-02-08T00:31:48.234Z,22.6,,0,42.9,,,
2018-02-08T00:31:58.235Z,22.6,,0,,,,
2018-02-08T00:32:08.236Z,22.6,,0,,,,
2018-02-08T00:32:18.234Z,22.6,,0,,,,
2018-02-08T00:32:28.235Z,22.6,,0,,,,
2018-02-08T00:32:38.480Z,22.6,,0,,,,
2018-02-08T00:32:48.234Z,22.6,,0,,,,
2018-02-08T00:32:58.237Z,22.5,,0,42.8,,,
2018-02-08T00:33:08.237Z,22.5,,0,,,,
2018-02-08T00:33:18.235Z,22.5,,0,,,,
2018-02-08T00:33:28.238Z,22.5,,0,,,,
2018-02-08T00:33:38.235Z,22.5,,0,,,,
2018-02-08T00:33:53.365Z,22.5,,0,,,,
2018-02-08T00:33:58.237Z,22.5,,0,,,,
2018-02-08T00:34:13.326Z,22.5,,0,,,,
2018-02-08T00:34:18.238Z,22.5,,0,42.7,,,
2018-02-08T00:34:28.482Z,22.5,,0,,,,
2018-02-08T00:34:38.237Z,22.5,,0,,,,
2018-02-08T00:34:48.235Z,22.5,,0,,,,
2018-02-08T00:34:58.235Z,22.4,,0,,,,
2018-02-08T00:35:08.235Z,22.4,,0,,,,
2018-02-08T00:35:18.237Z,22.4,,0,,,,
2018-02-08T00:35:28.235Z,22.4,,0,42.6,,,
2018-02-08T00:35:38.235Z,22.4,,0,,,,
2018-02-08T00:35:48.235Z,22.4,,0,,,,
2018-02-08T00:35:58.237Z,22.4,,0,,,,
2018-02-08T00:36:08.236Z,22.4,,0,,,,
2018-02-08T00:36:18.235Z,22.4,,0,,,,
2018-02-08T00:36:28.238Z,22.4,,0,,,,
2018-02-08T00:36:38.235Z,22.4,,0,,,,
2018-02-08T00:36:48.235Z,22.4,,0,42.4,,,
2018-02-08T00:36:58.236Z,22.4,,0,,,,
2018-02-08T00:37:08.236Z,22.4,,0,,,,
2018-02-08T00:37:18.239Z,22.4,,0,,,,
2018-02-08T00:37:28.380Z,22.2,,0,,,,
2018-02-08T00:37:38.235Z,22.4,,0,,,,
2018-02-08T00:37:48.235Z,22.2,,0,,,,
2018-02-08T00:37:58.239Z,22.2,,0,42.3,,,
2018-02-08T00:38:08.235Z,22.2,,0,,,,
2018-02-08T00:38:18.236Z,22.2,,0,,,,
2018-02-08T00:38:33.326Z,22.2,,0,,,,
2018-02-08T00:38:38.236Z,22.2,,0,,,,
2018-02-08T00:38:48.237Z,22.2,,0,,,,
2018-02-08T00:38:58.238Z,22.2,,0,,,,
2018-02-08T00:39:08.235Z,22.2,,0,,,,
2018-02-08T00:39:18.236Z,22.2,,0,42.2,,,
2018-02-08T00:39:28.236Z,22.2,,0,,,,
2018-02-08T00:39:43.396Z,22.2,,0,,,,
2018-02-08T00:39:48.236Z,22.2,,0,,,,
2018-02-08T00:39:58.236Z,22.2,,0,,,,
2018-02-08T00:40:08.236Z,22.2,,0,,,,
2018-02-08T00:40:18.236Z,22.2,,0,,,,
2018-02-08T00:40:28.236Z,22.1,,0,42.1,,,
2018-02-08T00:40:38.236Z,22.1,,0,,,,
2018-02-08T00:40:48.240Z,22.1,,0,,,,
2018-02-08T00:40:58.238Z,22.1,,0,,,,
2018-02-08T00:41:08.236Z,22.1,,0,,,,
2018-02-08T00:41:18.241Z,22.1,,0,,,,
2018-02-08T00:41:28.236Z,22.1,,0,,,,
2018-02-08T00:41:38.237Z,22.1,,0,,,,
2018-02-08T00:41:48.236Z,22.1,,0,42,,,
2018-02-08T00:41:58.237Z,22.1,,0,,,,
2018-02-08T00:42:08.236Z,22.1,,0,,,,
2018-02-08T00:42:18.238Z,22.1,,0,,,,
2018-02-08T00:42:28.237Z,22.1,,0,,,,
2018-02-08T00:42:38.236Z,22.1,,0,,,,
2018-02-08T00:42:48.241Z,22.1,,0,,,,
2018-02-08T00:42:58.240Z,22.1,,0,41.9,,,
2018-02-08T00:43:08.238Z,22.1,,0,,,,
2018-02-08T00:43:18.237Z,22.1,,0,,,,
2018-02-08T00:43:28.237Z,22,,0,,,,
2018-02-08T00:43:43.256Z,22,,0,,,,
2018-02-08T00:43:53.326Z,22,,0,,,,
2018-02-08T00:43:58.237Z,22,,0,,,,
2018-02-08T00:44:08.239Z,22,,0,,,,
2018-02-08T00:44:18.236Z,22,,0,,,,
2018-02-08T00:44:28.237Z,22,,0,41.8,,,
2018-02-08T00:44:38.237Z,22,,0,,,,
2018-02-08T00:44:48.239Z,22,,0,,,,
2018-02-08T00:44:58.238Z,22,,0,,,,
2018-02-08T00:45:08.237Z,22,,0,,,,
2018-02-08T00:45:18.238Z,22,,0,,,,
2018-02-08T00:45:28.237Z,22,,0,,,,
2018-02-08T00:45:38.237Z,22,,0,41.7,,,
2018-02-08T00:45:48.237Z,22,,0,,,,
2018-02-08T00:45:58.237Z,22,,0,,,,
2018-02-08T00:46:08.237Z,22,,0,,,,
2018-02-08T00:46:18.236Z,22,,0,,,,
2018-02-08T00:46:28.237Z,22,,0,,,,
2018-02-08T00:46:38.461Z,21.9,,0,,,,
2018-02-08T00:46:48.239Z,21.9,,0,41.6,,,
2018-02-08T00:46:58.237Z,21.9,,0,,,,
2018-02-08T00:47:08.238Z,21.9,,0,,,,
2018-02-08T00:47:18.237Z,21.9,,0,,,,
2018-02-08T00:47:28.237Z,21.9,,0,,,,
2018-02-08T00:47:38.240Z,21.9,,0,,,,
2018-02-08T00:47:48.238Z,21.9,,0,,,,
2018-02-08T00:47:58.240Z,21.9,,0,,,,
2018-02-08T00:48:08.239Z,21.9,,0,41.5,,,
2018-02-08T00:48:18.237Z,21.9,,0,,,,
2018-02-08T00:48:28.237Z,21.9,,0,,,,
2018-02-08T00:48:38.238Z,21.9,,0,,,,
2018-02-08T00:48:48.240Z,21.9,,0,,,,
2018-02-08T00:48:58.240Z,21.9,,0,,,,
2018-02-08T00:49:08.238Z,21.9,,0,,,,
2018-02-08T00:49:18.240Z,21.9,,0,,,,
2018-02-08T00:49:28.237Z,21.9,,0,41.4,,,
2018-02-08T00:49:38.238Z,21.9,,0,,,,
2018-02-08T00:49:48.237Z,21.7,,0,,,,
2018-02-08T00:49:58.242Z,21.9,,0,,,,
2018-02-08T00:50:08.238Z,21.9,,0,,,,
2018-02-08T00:50:18.308Z,21.7,,0,,,,
2018-02-08T00:50:28.237Z,21.7,,0,,,,
2018-02-08T00:50:38.238Z,21.7,,0,,,,
2018-02-08T00:50:48.237Z,21.7,,0,41.3,,,
2018-02-08T00:50:58.455Z,21.7,,0,,,,
2018-02-08T00:51:08.238Z,21.7,,0,,,,
2018-02-08T00:51:18.237Z,21.7,,0,,,,
2018-02-08T00:51:28.237Z,21.7,,0,,,,
2018-02-08T00:51:38.240Z,21.7,,0,,,,
2018-02-08T00:51:48.238Z,21.7,,0,,,,
2018-02-08T00:51:58.241Z,21.7,,0,,,,
2018-02-08T00:52:08.238Z,21.7,,0,41.2,,,
2018-02-08T00:52:18.241Z,21.7,,0,,,,
2018-02-08T00:52:28.238Z,21.7,,0,,,,
2018-02-08T00:52:38.238Z,21.7,,0,,,,
2018-02-08T00:52:48.238Z,21.7,,0,,,,
2018-02-08T00:52:58.238Z,21.7,,0,,,,
2018-02-08T00:53:08.238Z,21.7,,0,,,,
2018-02-08T00:53:18.238Z,21.6,,0,41.1,,,
2018-02-08T00:53:28.241Z,21.6,,0,,,,
2018-02-08T00:53:38.238Z,21.7,,0,,,,
2018-02-08T00:53:48.239Z,21.7,,0,,,,
2018-02-08T00:53:58.240Z,21.6,,0,,,,
2018-02-08T00:54:08.443Z,21.6,,0,,,,
2018-02-08T00:54:18.238Z,21.6,,0,,,,
2018-02-08T00:54:28.241Z,21.6,,0,,,,
2018-02-08T00:54:38.241Z,21.6,,0,41,,,
2018-02-08T00:54:48.238Z,21.6,,0,,,,
2018-02-08T00:54:58.242Z,21.6,,0,,,,
2018-02-08T00:55:08.238Z,21.6,,0,,,,
2018-02-08T00:55:18.238Z,21.6,,0,,,,
2018-02-08T00:55:28.240Z,21.6,,0,,,,
2018-02-08T00:55:38.240Z,21.6,,0,,,,
2018-02-08T00:55:48.239Z,21.6,,0,,,,
2018-02-08T00:55:58.238Z,21.6,,0,40.9,,,
2018-02-08T00:56:08.240Z,21.6,,0,,,,
2018-02-08T00:56:18.238Z,21.6,,0,,,,
2018-02-08T00:56:28.239Z,21.6,,0,,,,
2018-02-08T00:56:38.239Z,21.6,,0,,,,
2018-02-08T00:56:48.242Z,21.6,,0,,,,
2018-02-08T00:56:58.239Z,21.6,,0,,,,
2018-02-08T00:57:08.269Z,21.6,,0,40.8,,,
2018-02-08T00:57:18.483Z,21.6,,0,,,,
2018-02-08T00:57:28.238Z,21.6,,0,,,,
2018-02-08T00:57:38.238Z,21.5,,0,,,,
2018-02-08T00:57:48.239Z,21.5,,0,,,,
2018-02-08T00:57:58.239Z,21.5,,0,,,,
2018-02-08T00:58:08.238Z,21.5,,0,,,,
2018-02-08T00:58:18.239Z,21.5,,0,,,,
2018-02-08T00:58:28.238Z,21.5,,0,40.7,,,
2018-02-08T00:58:38.238Z,21.5,,0,,,,
2018-02-08T00:58:48.244Z,21.5,,0,,,,
2018-02-08T00:58:58.239Z,21.5,,0,,,,
2018-02-08T00:59:08.239Z,21.5,,0,,,,
2018-02-08T00:59:18.246Z,21.5,,0,,,,
2018-02-08T00:59:28.238Z,21.5,,0,,,,
2018-02-08T00:59:38.238Z,21.5,,0,,,,
2018-02-08T00:59:48.240Z,21.5,,0,,,,
2018-02-08T00:59:58.240Z,21.5,,0,40.6,,,
2018-02-08T01:00:08.239Z,21.5,,0,,,,
2018-02-08T01:00:18.241Z,21.5,,0,,,,
2018-02-08T01:00:28.239Z,21.5,,0,,,,
2018-02-08T01:00:38.239Z,21.5,,0,,,,
2018-02-08T01:00:48.243Z,21.5,,0,,,,
2018-02-08T01:00:58.239Z,21.5,,0,,,,
2018-02-08T01:01:08.241Z,21.5,,0,40.5,,,
2018-02-08T01:01:18.267Z,21.5,,0,,,,
2018-02-08T01:01:28.239Z,21.3,,0,,,,
2018-02-08T01:01:38.239Z,21.3,,0,,,,
2018-02-08T01:01:48.239Z,21.3,,0,,,,
2018-02-08T01:01:58.244Z,21.3,,0,,,,
2018-02-08T01:02:08.239Z,21.3,,0,,,,
2018-02-08T01:02:18.240Z,21.3,,0,,,,
2018-02-08T01:02:28.271Z,21.3,,0,,,,
2018-02-08T01:02:38.464Z,21.3,,0,40.4,,,
2018-02-08T01:02:48.468Z,21.3,,0,,,,
2018-02-08T01:02:58.239Z,21.3,,0,,,,
2018-02-08T01:03:08.239Z,21.3,,0,,,,
2018-02-08T01:03:18.239Z,21.3,,0,,,,
2018-02-08T01:03:28.239Z,21.3,,0,,,,
2018-02-08T01:03:38.242Z,21.3,,0,,,,
2018-02-08T01:03:48.239Z,21.3,,0,,,,
2018-02-08T01:03:58.246Z,21.3,,0,40.3,,,
2018-02-08T01:04:08.239Z,21.3,,0,,,,
2018-02-08T01:04:18.241Z,21.3,,0,,,,
2018-02-08T01:04:28.239Z,21.3,,0,,,,
2018-02-08T01:04:38.240Z,21.3,,0,,,,
2018-02-08T01:04:48.239Z,21.3,,0,,,,
2018-02-08T01:04:58.240Z,21.3,,0,,,,
2018-02-08T01:05:08.242Z,21.3,,0,,,,
2018-02-08T01:05:18.240Z,21.3,,0,,,,
2018-02-08T01:05:28.252Z,21.3,,0,40.2,,,
2018-02-08T01:05:38.240Z,21.3,,0,,,,
2018-02-08T01:05:48.240Z,21.2,,0,,,,
2018-02-08T01:05:58.244Z,21.3,,0,,,,
2018-02-08T01:06:08.239Z,21.2,,0,,,,
2018-02-08T01:06:18.455Z,21.2,,0,,,,
2018-02-08T01:06:28.239Z,21.2,,0,,,,
2018-02-08T01:06:38.243Z,21.2,,0,,,,
2018-02-08T01:06:48.241Z,21.2,,0,,,,
2018-02-08T01:06:58.241Z,21.2,,0,40.1,,,
2018-02-08T01:07:08.240Z,21.2,,0,,,,
2018-02-08T01:07:18.264Z,21.2,,0,,,,
2018-02-08T01:07:28.242Z,21.2,,0,,,,
2018-02-08T01:07:38.241Z,21.2,,0,,,,
2018-02-08T01:07:48.240Z,21.2,,0,,,,
2018-02-08T01:07:58.240Z,21.2,,0,,,,
2018-02-08T01:08:08.254Z,21.2,,0,40,,,
2018-02-08T01:08:18.240Z,21.2,,0,,,,
2018-02-08T01:08:28.240Z,21.2,,0,,,,
2018-02-08T01:08:38.240Z,21.2,,0,,,,
2018-02-08T01:08:48.242Z,21.2,,0,,,,
2018-02-08T01:08:58.242Z,21.2,,0,,,,
2018-02-08T01:09:08.240Z,21.2,,0,,,,
2018-02-08T01:09:18.245Z,21.2,,0,40,,,
2018-02-08T01:09:28.246Z,21.2,,0,39.9,,,
2018-02-08T01:09:38.240Z,21.2,,0,,,,
2018-02-08T01:09:48.240Z,21.2,,0,,,,
2018-02-08T01:09:58.241Z,21.2,,0,,,,
2018-02-08T01:10:08.240Z,21.2,,0,,,,
2018-02-08T01:10:18.241Z,21.2,,0,,,,
2018-02-08T01:10:28.247Z,21.2,,0,,,,
2018-02-08T01:10:38.241Z,21.2,,0,,,,
2018-02-08T01:10:48.240Z,21.2,,0,,,,
2018-02-08T01:10:58.240Z,21.2,,0,,,,
2018-02-08T01:11:08.240Z,21.2,,0,39.8,,,
2018-02-08T01:11:18.240Z,21.1,,0,,,,
2018-02-08T01:11:28.245Z,21.1,,0,,,,
2018-02-08T01:11:38.240Z,21.1,,0,,,,
2018-02-08T01:11:48.240Z,21.1,,0,,,,
2018-02-08T01:11:58.401Z,21.1,,0,,,,
2018-02-08T01:12:08.241Z,21.1,,0,,,,
2018-02-08T01:12:18.283Z,21.1,,0,,,,
2018-02-08T01:12:28.241Z,21.1,,0,39.7,,,
2018-02-08T01:12:38.240Z,21.1,,0,,,,
2018-02-08T01:12:48.241Z,21.1,,0,,,,
2018-02-08T01:12:58.241Z,21.1,,0,,,,
2018-02-08T01:13:08.241Z,21.1,,0,,,,
2018-02-08T01:13:18.240Z,21.1,,0,,,,
2018-02-08T01:13:28.241Z,21.1,,0,,,,
2018-02-08T01:13:38.247Z,21.1,,0,,,,
2018-02-08T01:13:48.240Z,21.1,,0,39.6,,,
2018-02-08T01:13:58.240Z,21.1,,0,,,,
2018-02-08T01:14:08.243Z,21.1,,0,,,,
2018-02-08T01:14:18.244Z,21.1,,0,,,,
2018-02-08T01:14:28.241Z,21.1,,0,,,,
2018-02-08T01:14:38.245Z,21.1,,0,,,,
2018-02-08T01:14:48.241Z,21.1,,0,,,,
2018-02-08T01:14:58.241Z,21.1,,0,,,,
2018-02-08T01:15:08.241Z,21.1,,0,39.5,,,
2018-02-08T01:15:18.241Z,21.1,,0,,,,
2018-02-08T01:15:28.241Z,21.1,,0,,,,
2018-02-08T01:15:38.243Z,21.1,,0,,,,
2018-02-08T01:15:48.241Z,21.1,,0,,,,
2018-02-08T01:15:58.244Z,21.1,,0,,,,
2018-02-08T01:16:08.241Z,21.1,,0,,,,
2018-02-08T01:16:18.241Z,21.1,,0,,,,
2018-02-08T01:16:28.241Z,21.1,,0,,,,
2018-02-08T01:16:38.245Z,21.1,,0,39.4,,,
2018-02-08T01:16:48.241Z,20.9,,0,,,,
2018-02-08T01:16:58.241Z,20.9,,0,,,,
2018-02-08T01:17:08.241Z,21.1,,0,,,,
2018-02-08T01:17:18.241Z,20.9,,0,,,,
2018-02-08T01:17:38.244Z,20.9,,0,,,,
2018-02-08T01:17:48.241Z,20.9,,0,,,,
2018-02-08T01:17:58.246Z,20.9,,0,,,,
2018-02-08T01:18:08.241Z,20.9,,0,39.3,,,
2018-02-08T01:18:18.246Z,20.9,,0,,,,
2018-02-08T01:18:28.242Z,20.9,,0,,,,
2018-02-08T01:18:38.242Z,20.9,,0,,,,
2018-02-08T01:18:48.242Z,20.9,,0,,,,
2018-02-08T01:18:58.241Z,20.9,,0,,,,
2018-02-08T01:19:08.242Z,20.9,,0,39.2,,,
2018-02-08T01:19:18.242Z,20.9,,0,,,,
2018-02-08T01:19:28.436Z,20.9,,0,,,,
2018-02-08T01:19:38.245Z,20.9,,0,,,,
2018-02-08T01:19:48.243Z,20.9,,0,,,,
2018-02-08T01:19:58.242Z,20.9,,0,,,,
2018-02-08T01:20:08.428Z,20.9,,0,,,,
2018-02-08T01:20:18.247Z,20.9,,0,,,,
2018-02-08T01:20:28.243Z,20.9,,0,,,,
2018-02-08T01:20:38.247Z,20.9,,0,,,,
2018-02-08T01:20:48.243Z,20.9,,0,39.1,,,
2018-02-08T01:20:58.243Z,20.9,,0,,,,
2018-02-08T01:21:08.244Z,20.9,,0,,,,
2018-02-08T01:21:18.245Z,20.9,,0,,,,
2018-02-08T01:21:28.245Z,20.9,,0,,,,
2018-02-08T01:21:38.246Z,20.9,,0,,,,
2018-02-08T01:21:48.247Z,20.9,,0,,,,
2018-02-08T01:21:58.277Z,20.9,,0,,,,
2018-02-08T01:22:08.277Z,20.9,,0,38.9,,,
2018-02-08T01:22:18.335Z,20.9,,0,,,,
2018-02-08T01:22:28.246Z,20.9,,0,,,,
2018-02-08T01:22:38.246Z,20.9,,0,,,,
2018-02-08T01:22:48.427Z,20.9,,0,,,,
2018-02-08T01:22:58.242Z,20.8,,0,,,,
2018-02-08T01:23:08.243Z,20.8,,0,,,,
2018-02-08T01:23:18.246Z,20.8,,0,,,,
2018-02-08T01:23:28.242Z,20.8,,0,,,,
2018-02-08T01:23:38.245Z,20.9,,0,,,,
2018-02-08T01:23:48.247Z,20.9,,0,38.8,,,
