Time,HwActive,PrimT,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet
2017-11-08T03:51:48.434Z,,30.3,,0,20.1,,
2017-11-08T03:51:58.434Z,,,,0,20.1,,
2017-11-08T03:52:08.435Z,,,,0,20.1,,
2017-11-08T03:52:18.434Z,,,,0,20.1,,
2017-11-08T03:52:28.525Z,,,,0,20.1,,
2017-11-08T03:52:38.438Z,,,,0,20.1,,
2017-11-08T03:52:48.434Z,,,,0,20.1,,
2017-11-08T03:52:58.434Z,,,,0,20.1,,
2017-11-08T03:53:08.435Z,,,,0,20.1,,
2017-11-08T03:53:18.435Z,,,,0,20.1,,
2017-11-08T03:53:28.524Z,,,,0,20.1,,
2017-11-08T03:53:38.435Z,,,,0,20.1,,
2017-11-08T03:53:48.436Z,,,,0,20.1,,
2017-11-08T03:53:58.435Z,,,,0,20.1,,
2017-11-08T03:54:08.435Z,,,,0,20.1,,
2017-11-08T03:54:18.435Z,,,,0,20.1,,
2017-11-08T03:54:28.525Z,,,,0,20.1,,
2017-11-08T03:54:38.437Z,,30.2,,0,20.1,,
2017-11-08T03:54:48.435Z,,,,0,20.1,,
2017-11-08T03:54:58.435Z,,,,0,20.1,,
2017-11-08T03:55:08.598Z,,,,0,20.1,,
2017-11-08T03:55:18.438Z,,,,0,20.1,,
2017-11-08T03:55:28.515Z,,,,0,20.1,,
2017-11-08T03:55:38.440Z,,,,0,20.1,,
2017-11-08T03:55:48.437Z,,,,0,20.1,,
2017-11-08T03:55:58.436Z,,,,0,20.1,,
2017-11-08T03:56:08.443Z,,,,0,20.1,,
2017-11-08T03:56:18.435Z,,,,0,20.1,,
2017-11-08T03:56:28.515Z,,,,0,20.1,,
2017-11-08T03:56:38.435Z,,,,0,20.1,,
2017-11-08T03:56:48.434Z,,,,0,20.1,,
2017-11-08T03:56:58.435Z,,,,0,20.1,,
2017-11-08T03:57:08.436Z,,,,0,20.1,,
2017-11-08T03:57:18.435Z,,,,0,20.1,,
2017-11-08T03:57:28.523Z,,,,0,20.1,,
2017-11-08T03:57:38.435Z,,,,0,20.1,,
2017-11-08T03:57:58.640Z,,30.1,,0,20.1,,
2017-11-08T03:58:08.435Z,,,,0,20.1,,
2017-11-08T03:58:18.436Z,,,,0,20.1,,
2017-11-08T03:58:28.529Z,,,,0,20.1,,
2017-11-08T03:58:38.437Z,,,,0,20.1,,
2017-11-08T03:58:48.436Z,,,,0,20.1,,
2017-11-08T03:58:58.437Z,,,,0,20.1,,
2017-11-08T03:59:08.437Z,,,,0,20.1,,
2017-11-08T03:59:18.438Z,,,,0,20.1,,
2017-11-08T03:59:28.515Z,,,,0,20.1,,
2017-11-08T03:59:38.437Z,,,,0,20.1,,
2017-11-08T03:59:48.437Z,,,,0,20.1,,
2017-11-08T03:59:58.435Z,,,,0,20.1,,
2017-11-08T04:00:08.439Z,,,,0,20.1,,
2017-11-08T04:00:18.438Z,,30,,0,20.1,,
2017-11-08T04:00:28.531Z,,30.1,,0,20.1,,
2017-11-08T04:00:38.436Z,,30,,0,20.1,,
2017-11-08T04:00:48.436Z,,,,0,20.1,,
2017-11-08T04:00:58.437Z,,,,0,20.1,,
2017-11-08T04:01:08.439Z,,,,0,20.1,,
2017-11-08T04:01:18.435Z,,,,0,20.1,,
2017-11-08T04:01:28.515Z,,,,0,20.1,,
2017-11-08T04:01:38.436Z,,,,0,20.1,,
2017-11-08T04:01:48.435Z,,,,0,20.1,,
2017-11-08T04:01:58.436Z,,,,0,20.1,,
2017-11-08T04:02:08.435Z,,,,0,20.1,,
2017-11-08T04:02:18.435Z,,,,0,20,,
2017-11-08T04:02:28.528Z,,,,0,20.1,,
2017-11-08T04:02:38.436Z,,,,0,20.1,,
2017-11-08T04:02:48.436Z,,,,0,20,,
2017-11-08T04:02:58.440Z,,30,,0,20,,
2017-11-08T04:03:08.438Z,,29.9,,0,20,,
2017-11-08T04:03:18.436Z,,30,,0,20,,
2017-11-08T04:03:28.516Z,,30,,0,20,,
2017-11-08T04:03:38.436Z,,29.9,,0,20,,
2017-11-08T04:03:48.630Z,,,,0,20,,
2017-11-08T04:03:58.439Z,0,29.9,0,0,20,0,5
2017-11-08T04:04:08.439Z,,,,0,20,,
2017-11-08T04:04:18.439Z,,,,0,20,,
2017-11-08T04:04:28.517Z,,,,0,20,,
2017-11-08T04:04:38.440Z,,,,0,20,,
2017-11-08T04:04:48.436Z,,,,0,20,,
2017-11-08T04:04:58.438Z,,,,0,20,,
2017-11-08T04:05:08.436Z,,,,0,20,,
2017-11-08T04:05:18.439Z,,,,0,20,,
2017-11-08T04:05:28.519Z,,,,0,20,,
2017-11-08T04:05:38.439Z,,,,0,20,,
2017-11-08T04:05:48.441Z,,,,0,20,,
2017-11-08T04:05:58.440Z,,,,0,20,,
2017-11-08T04:06:08.439Z,,,,0,20,,
2017-11-08T04:06:18.441Z,,,,0,20,,
2017-11-08T04:06:28.520Z,,,,0,20,,
2017-11-08T04:06:38.441Z,,29.8,,0,20,,
2017-11-08T04:06:48.436Z,,,,0,20,,
2017-11-08T04:06:58.437Z,,,,0,20,,
2017-11-08T04:07:08.441Z,,,,0,20,,
2017-11-08T04:07:18.438Z,,,,0,20,,
2017-11-08T04:07:28.524Z,,,,0,20,,
2017-11-08T04:07:38.438Z,,,,0,20,,
2017-11-08T04:07:48.436Z,,,,0,20,,
2017-11-08T04:07:58.441Z,,,,0,20,,
2017-11-08T04:08:08.437Z,,,,0,20,,
2017-11-08T04:08:18.436Z,,,,0,20,,
2017-11-08T04:08:28.517Z,,,,0,20,,
2017-11-08T04:08:38.436Z,,,,0,20,,
2017-11-08T04:08:48.436Z,,,,0,20,,
2017-11-08T04:08:58.437Z,,,,0,20,,
2017-11-08T04:09:08.440Z,,,,0,20,,
2017-11-08T04:09:18.437Z,,,,0,20,,
2017-11-08T04:09:28.526Z,,,,0,20,,
2017-11-08T04:09:38.445Z,,29.6,,0,20,,
2017-11-08T04:09:48.437Z,,,,0,20,,
2017-11-08T04:09:58.622Z,,,,0,20,,
2017-11-08T04:10:08.442Z,,,,0,20,,
2017-11-08T04:10:18.612Z,,,,0,20,,
2017-11-08T04:10:28.526Z,,,,0,20,,
2017-11-08T04:10:38.442Z,,,,0,20,,
2017-11-08T04:10:48.436Z,,,,0,20,,
2017-11-08T04:10:58.437Z,,,,0,20,,
2017-11-08T04:11:08.436Z,,,,0,20,,
2017-11-08T04:11:18.444Z,,,,0,20,,
2017-11-08T04:11:28.527Z,,,,0,20,,
2017-11-08T04:11:38.437Z,,,,0,20,,
2017-11-08T04:11:48.437Z,,,,0,20,,
2017-11-08T04:11:58.568Z,,,,0,20,,
2017-11-08T04:12:08.437Z,,,,0,20,,
2017-11-08T04:12:18.437Z,,,,0,20,,
2017-11-08T04:12:28.516Z,,29.5,,0,20,,
2017-11-08T04:12:38.448Z,,,,0,20,,
2017-11-08T04:12:48.437Z,,,,0,20,,
2017-11-08T04:12:58.437Z,,,,0,20,,
2017-11-08T04:13:08.437Z,,,,0,20,,
2017-11-08T04:13:18.439Z,,,,0,20,,
2017-11-08T04:13:28.527Z,,,,0,20,,
2017-11-08T04:13:38.437Z,,,,0,20,,
2017-11-08T04:13:48.437Z,,,,0,20,,
2017-11-08T04:13:58.440Z,,,,0,20,,
2017-11-08T04:14:08.437Z,,,,0,20,,
2017-11-08T04:14:18.437Z,,,,0,20,,
2017-11-08T04:14:28.517Z,,,,0,20,,
2017-11-08T04:14:38.437Z,,,,0,20,,
2017-11-08T04:14:48.437Z,,,,0,20,,
2017-11-08T04:14:58.438Z,,,,0,20,,
2017-11-08T04:15:08.439Z,,,,0,20,,
2017-11-08T04:15:18.439Z,,29.4,,0,20,,
2017-11-08T04:15:28.529Z,,29.5,,0,20,,
2017-11-08T04:15:38.437Z,,,,0,20,,
2017-11-08T04:15:48.437Z,,29.4,,0,19.8,,
2017-11-08T04:15:58.438Z,,,,0,20,,
2017-11-08T04:16:08.437Z,,,,0,20,,
2017-11-08T04:16:18.438Z,,,,0,20,,
2017-11-08T04:16:28.528Z,,,,0,20,,
2017-11-08T04:16:38.440Z,,,,0,20,,
2017-11-08T04:16:48.438Z,,,,0,20,,
2017-11-08T04:16:58.437Z,,,,0,19.8,,
2017-11-08T04:17:08.442Z,,,,0,20,,
2017-11-08T04:17:18.437Z,,,,0,20,,
2017-11-08T04:17:28.527Z,,,,0,20,,
2017-11-08T04:17:38.438Z,,,,0,20,,
2017-11-08T04:17:58.437Z,,,,0,19.8,,
2017-11-08T04:18:08.440Z,,,,0,19.8,,
2017-11-08T04:18:18.437Z,,,,0,20,,
2017-11-08T04:18:28.527Z,,,,0,19.8,,
2017-11-08T04:18:38.442Z,,,,0,19.8,,
2017-11-08T04:18:48.442Z,,29.3,,0,19.8,,
2017-11-08T04:18:58.438Z,,,,0,19.8,,
2017-11-08T04:19:08.438Z,,,,0,19.8,,
2017-11-08T04:19:18.438Z,,,,0,19.8,,
2017-11-08T04:19:28.517Z,,,,0,19.8,,
2017-11-08T04:19:38.438Z,,,,0,19.8,,
2017-11-08T04:19:48.438Z,,,,0,19.8,,
2017-11-08T04:19:58.437Z,,,,0,19.8,,
2017-11-08T04:20:08.438Z,,,,0,19.8,,
2017-11-08T04:20:18.438Z,,,,0,19.8,,
2017-11-08T04:20:28.518Z,,,,0,19.8,,
2017-11-08T04:20:38.439Z,,,,0,19.8,,
2017-11-08T04:20:48.437Z,,,,0,19.8,,
2017-11-08T04:20:58.450Z,,,,0,19.8,,
2017-11-08T04:21:08.438Z,,,,0,19.8,,
2017-11-08T04:21:18.440Z,,,,0,19.8,,
2017-11-08T04:21:28.518Z,,,,0,19.8,,
2017-11-08T04:21:38.439Z,,,,0,19.8,,
2017-11-08T04:21:48.438Z,,,,0,19.8,,
2017-11-08T04:21:58.445Z,,,,0,19.8,,
2017-11-08T04:22:08.438Z,,29.2,,0,19.8,,
2017-11-08T04:22:18.441Z,,,,0,19.8,,
2017-11-08T04:22:28.532Z,,,,0,19.8,,
2017-11-08T04:22:38.438Z,,,,0,19.8,,
2017-11-08T04:22:48.438Z,,,,0,19.8,,
2017-11-08T04:22:58.438Z,,,,0,19.8,,
2017-11-08T04:23:08.442Z,,,,0,19.8,,
2017-11-08T04:23:18.438Z,,,,0,19.8,,
2017-11-08T04:23:28.530Z,,,,0,19.8,,
2017-11-08T04:23:38.438Z,,,,0,19.8,,
2017-11-08T04:23:48.593Z,,,,0,19.8,,
2017-11-08T04:23:58.593Z,,,,0,19.8,,
2017-11-08T04:24:08.438Z,,,,0,19.8,,
2017-11-08T04:24:18.438Z,,,,0,19.8,,
2017-11-08T04:24:28.528Z,,,,0,19.8,,
2017-11-08T04:24:38.438Z,,,,0,19.8,,
2017-11-08T04:24:48.438Z,,,,0,19.8,,
2017-11-08T04:24:58.447Z,,,,0,19.8,,
2017-11-08T04:25:08.438Z,,29,,0,19.8,,
2017-11-08T04:25:18.439Z,,,,0,19.8,,
2017-11-08T04:25:28.519Z,,,,0,19.8,,
2017-11-08T04:25:38.438Z,,,,0,19.8,,
2017-11-08T04:25:48.898Z,,,,0,19.8,,
2017-11-08T04:25:58.443Z,,,,0,19.8,,
2017-11-08T04:26:08.441Z,,,,0,19.8,,
2017-11-08T04:26:18.440Z,,,,0,19.8,,
2017-11-08T04:26:28.530Z,,,,0,19.8,,
2017-11-08T04:26:38.439Z,,,,0,19.8,,
2017-11-08T04:26:48.440Z,,,,0,19.8,,
2017-11-08T04:26:58.439Z,,,,0,19.8,,
2017-11-08T04:27:08.439Z,,,,0,19.8,,
2017-11-08T04:27:18.439Z,,,,0,19.8,,
2017-11-08T04:27:28.520Z,,,,0,19.8,,
2017-11-08T04:27:38.438Z,,29,,0,19.8,,
2017-11-08T04:27:53.465Z,,29,,0,19.8,,
2017-11-08T04:27:58.445Z,,29,,0,19.8,,
2017-11-08T04:28:08.439Z,,28.9,,0,19.8,,
2017-11-08T04:28:18.442Z,,29,,0,19.8,,
2017-11-08T04:28:28.519Z,,28.9,,0,19.8,,
2017-11-08T04:28:38.439Z,,,,0,19.8,,
2017-11-08T04:28:48.440Z,,,,0,19.8,,
2017-11-08T04:28:58.439Z,,,,0,19.8,,
2017-11-08T04:29:08.438Z,,,,0,19.8,,
2017-11-08T04:29:18.439Z,,,,0,19.8,,
2017-11-08T04:29:28.519Z,,,,0,19.8,,
2017-11-08T04:29:38.439Z,,,,0,19.8,,
2017-11-08T04:29:48.441Z,,,,0,19.8,,
2017-11-08T04:29:58.440Z,,,,0,19.8,,
2017-11-08T04:30:08.541Z,,,,0,19.8,,
2017-11-08T04:30:18.439Z,,,,0,19.8,,
2017-11-08T04:30:28.529Z,,,,0,19.8,,
2017-11-08T04:30:38.439Z,,,,0,19.8,,
2017-11-08T04:30:48.442Z,,,,0,19.8,,
2017-11-08T04:30:58.441Z,,,,0,19.7,,
2017-11-08T04:31:08.441Z,,28.8,,0,19.8,,
2017-11-08T04:31:18.684Z,,,,0,19.8,,
2017-11-08T04:31:28.529Z,,,,0,19.8,,
2017-11-08T04:31:38.443Z,,,,0,19.8,,
2017-11-08T04:31:48.683Z,,,,0,19.8,,
2017-11-08T04:31:58.442Z,,,,0,19.8,,
2017-11-08T04:32:08.442Z,,,,0,19.8,,
2017-11-08T04:32:18.473Z,,,,0,19.8,,
2017-11-08T04:32:28.529Z,,,,0,19.8,,
2017-11-08T04:32:38.444Z,,,,0,19.8,,
2017-11-08T04:32:48.439Z,,,,0,19.7,,
2017-11-08T04:32:58.439Z,,,,0,19.7,,
2017-11-08T04:33:08.443Z,,,,0,19.7,,
2017-11-08T04:33:18.439Z,,,,0,19.8,,
2017-11-08T04:33:28.675Z,,,,0,19.7,,
2017-11-08T04:33:38.444Z,,,,0,19.8,,
2017-11-08T04:33:48.443Z,,,,0,19.7,,
2017-11-08T04:33:58.440Z,,,,0,19.7,,
2017-11-08T04:34:08.444Z,,,,0,19.7,,
2017-11-08T04:34:18.439Z,,,,0,19.7,,
2017-11-08T04:34:28.593Z,,,,0,19.7,,
2017-11-08T04:34:38.440Z,,,,0,19.7,,
2017-11-08T04:34:48.442Z,,28.7,,0,19.7,,
2017-11-08T04:34:58.439Z,,,,0,19.7,,
2017-11-08T04:35:08.442Z,,,,0,19.7,,
2017-11-08T04:35:18.440Z,,,,0,19.7,,
2017-11-08T04:35:28.520Z,,,,0,19.7,,
2017-11-08T04:35:38.439Z,,,,0,19.7,,
2017-11-08T04:35:48.440Z,,,,0,19.7,,
2017-11-08T04:35:58.445Z,,,,0,19.7,,
2017-11-08T04:36:08.445Z,,,,0,19.7,,
2017-11-08T04:36:18.442Z,,,,0,19.7,,
2017-11-08T04:36:28.530Z,,,,0,19.7,,
2017-11-08T04:36:38.447Z,,,,0,19.7,,
2017-11-08T04:36:48.440Z,,,,0,19.7,,
2017-11-08T04:36:58.439Z,,,,0,19.7,,
2017-11-08T04:37:08.446Z,,,,0,19.7,,
2017-11-08T04:37:18.439Z,,,,0,19.7,,
2017-11-08T04:37:28.529Z,,,,0,19.7,,
2017-11-08T04:37:38.445Z,,,,0,19.7,,
2017-11-08T04:37:48.440Z,,,,0,19.7,,
2017-11-08T04:37:58.440Z,,,,0,19.7,,
2017-11-08T04:38:08.445Z,,28.6,,0,19.7,,
2017-11-08T04:38:18.440Z,,,,0,19.7,,
2017-11-08T04:38:28.530Z,,,,0,19.7,,
2017-11-08T04:38:38.440Z,,,,0,19.7,,
2017-11-08T04:38:48.440Z,,,,0,19.7,,
2017-11-08T04:38:58.440Z,,,,0,19.7,,
2017-11-08T04:39:08.439Z,,,,0,19.7,,
2017-11-08T04:39:18.440Z,,,,0,19.7,,
2017-11-08T04:39:28.525Z,,,,0,19.7,,
2017-11-08T04:39:38.440Z,,,,0,19.7,,
2017-11-08T04:39:48.440Z,,,,0,19.7,,
2017-11-08T04:39:58.442Z,,,,0,19.7,,
2017-11-08T04:40:08.440Z,,,,0,19.7,,
2017-11-08T04:40:18.441Z,,,,0,19.7,,
2017-11-08T04:40:28.520Z,,,,0,19.7,,
2017-11-08T04:40:38.443Z,,,,0,19.7,,
2017-11-08T04:40:48.441Z,,,,0,19.7,,
2017-11-08T04:40:58.441Z,,,,0,19.7,,
2017-11-08T04:41:08.440Z,,28.4,,0,19.7,,
2017-11-08T04:41:18.665Z,,28.6,,0,19.7,,
2017-11-08T04:41:28.531Z,,,,0,19.7,,
2017-11-08T04:41:38.440Z,,28.4,,0,19.7,,
2017-11-08T04:41:48.440Z,,,,0,19.7,,
2017-11-08T04:41:58.440Z,,,,0,19.7,,
2017-11-08T04:42:08.440Z,,,,0,19.7,,
2017-11-08T04:42:18.445Z,,,,0,19.7,,
2017-11-08T04:42:28.530Z,,,,0,19.7,,
2017-11-08T04:42:38.440Z,,,,0,19.7,,
2017-11-08T04:42:48.441Z,,,,0,19.7,,
2017-11-08T04:42:58.441Z,,,,0,19.7,,
2017-11-08T04:43:08.440Z,,,,0,19.7,,
2017-11-08T04:43:18.441Z,,,,0,19.7,,
2017-11-08T04:43:28.537Z,,,,0,19.7,,
2017-11-08T04:43:38.441Z,,,,0,19.7,,
2017-11-08T04:43:48.441Z,,,,0,19.7,,
2017-11-08T04:43:58.440Z,,,,0,19.7,,
2017-11-08T04:44:08.440Z,,,,0,19.7,,
2017-11-08T04:44:18.440Z,,28.3,,0,19.7,,
2017-11-08T04:44:28.530Z,,28.4,,0,19.7,,
2017-11-08T04:44:38.441Z,,,,0,19.7,,
2017-11-08T04:44:48.655Z,,,,0,19.7,,
2017-11-08T04:44:58.441Z,,,,0,19.7,,
2017-11-08T04:45:08.440Z,,28.3,,0,19.7,,
2017-11-08T04:45:18.440Z,,,,0,19.7,,
2017-11-08T04:45:28.520Z,,,,0,19.7,,
2017-11-08T04:45:38.441Z,,,,0,19.7,,
2017-11-08T04:45:48.441Z,,,,0,19.7,,
2017-11-08T04:45:58.441Z,,,,0,19.7,,
2017-11-08T04:46:08.441Z,,,,0,19.7,,
2017-11-08T04:46:18.441Z,,,,0,19.7,,
2017-11-08T04:46:28.521Z,,,,0,19.6,,
2017-11-08T04:46:38.441Z,,,,0,19.7,,
2017-11-08T04:46:48.441Z,,,,0,19.6,,
2017-11-08T04:46:58.441Z,,,,0,19.7,,
2017-11-08T04:47:08.442Z,,,,0,19.7,,
2017-11-08T04:47:18.515Z,,,,0,19.7,,
2017-11-08T04:47:28.686Z,,,,0,19.7,,
2017-11-08T04:47:38.592Z,,,,0,19.6,,
2017-11-08T04:47:54.488Z,,,,0,19.6,,
2017-11-08T04:47:58.576Z,,,,0,19.6,,
2017-11-08T04:48:08.480Z,,,,0,19.7,,
2017-11-08T04:48:18.576Z,,28.2,,0,19.6,,
2017-11-08T04:48:28.525Z,,,,0,19.6,,
2017-11-08T04:48:38.441Z,,,,0,19.6,,
2017-11-08T04:48:48.441Z,,,,0,19.6,,
2017-11-08T04:48:58.441Z,,,,0,19.6,,
2017-11-08T04:49:08.444Z,,,,0,19.7,,
2017-11-08T04:49:18.441Z,,,,0,19.6,,
2017-11-08T04:49:28.541Z,,,,0,19.6,,
2017-11-08T04:49:38.649Z,,,,0,19.6,,
2017-11-08T04:49:48.441Z,,,,0,19.6,,
2017-11-08T04:49:58.446Z,,,,0,19.6,,
2017-11-08T04:50:08.441Z,,,,0,19.6,,
2017-11-08T04:50:18.442Z,,,,0,19.6,,
2017-11-08T04:50:28.533Z,,,,0,19.6,,
2017-11-08T04:50:38.442Z,,,,0,19.6,,
2017-11-08T04:50:48.446Z,,,,0,19.6,,
2017-11-08T04:50:58.442Z,,,,0,19.6,,
2017-11-08T04:51:08.442Z,,,,0,19.6,,
2017-11-08T04:51:18.441Z,,,,0,19.6,,
2017-11-08T04:51:28.531Z,,,,0,19.6,,
2017-11-08T04:51:38.485Z,,,,0,19.6,,
2017-11-08T04:51:48.442Z,,28.1,,0,19.6,,
2017-11-08T04:51:58.442Z,,,,0,19.6,,
2017-11-08T04:52:08.442Z,,,,0,19.6,,
2017-11-08T04:52:18.596Z,,,,0,19.6,,
2017-11-08T04:52:28.531Z,,,,0,19.6,,
2017-11-08T04:52:38.442Z,,,,0,19.6,,
2017-11-08T04:52:48.441Z,,,,0,19.6,,
2017-11-08T04:52:58.595Z,,,,0,19.6,,
2017-11-08T04:53:08.443Z,,,,0,19.6,,
2017-11-08T04:53:18.442Z,,,,0,19.6,,
2017-11-08T04:53:28.532Z,,,,0,19.6,,
2017-11-08T04:53:38.442Z,,,,0,19.6,,
2017-11-08T04:53:48.442Z,,,,0,19.6,,
2017-11-08T04:53:58.441Z,,,,0,19.6,,
2017-11-08T04:54:08.442Z,,,,0,19.6,,
2017-11-08T04:54:18.441Z,,,,0,19.6,,
2017-11-08T04:54:28.537Z,,,,0,19.6,,
2017-11-08T04:54:38.441Z,,,,0,19.6,,
2017-11-08T04:54:48.442Z,,28,,0,19.6,,
2017-11-08T04:54:58.445Z,,28.1,,0,19.6,,
2017-11-08T04:55:08.443Z,,28,,0,19.6,,
2017-11-08T04:55:18.443Z,,,,0,19.6,,
2017-11-08T04:55:28.521Z,,,,0,19.6,,
2017-11-08T04:55:38.442Z,,,,0,19.6,,
2017-11-08T04:55:48.442Z,,,,0,19.6,,
2017-11-08T04:55:58.446Z,,,,0,19.6,,
2017-11-08T04:56:08.443Z,,,,0,19.6,,
2017-11-08T04:56:18.597Z,,,,0,19.6,,
2017-11-08T04:56:28.522Z,,,,0,19.6,,
2017-11-08T04:56:38.442Z,,,,0,19.6,,
2017-11-08T04:56:48.636Z,,,,0,19.6,,
2017-11-08T04:56:58.443Z,,,,0,19.6,,
2017-11-08T04:57:08.443Z,,,,0,19.6,,
2017-11-08T04:57:18.442Z,,,,0,19.6,,
2017-11-08T04:57:28.522Z,,,,0,19.6,,
2017-11-08T04:57:38.445Z,,,,0,19.6,,
2017-11-08T04:57:48.442Z,,,,0,19.6,,
2017-11-08T04:57:58.445Z,,,,0,19.6,,
2017-11-08T04:58:08.448Z,,,,0,19.6,,
2017-11-08T04:58:18.446Z,,27.8,,0,19.6,,
2017-11-08T04:58:28.532Z,,28,,0,19.6,,
2017-11-08T04:58:38.451Z,,28,,0,19.6,,
2017-11-08T04:58:48.447Z,,27.8,,0,19.6,,
2017-11-08T04:58:58.450Z,,27.8,,0,19.6,,
2017-11-08T04:59:08.442Z,,,,0,19.6,,
2017-11-08T04:59:18.443Z,,,,0,19.6,,
2017-11-08T04:59:28.528Z,,,,0,19.6,,
2017-11-08T04:59:38.443Z,,,,0,19.6,,
2017-11-08T04:59:48.451Z,,,,0,19.6,,
2017-11-08T04:59:58.442Z,,,,0,19.6,,
2017-11-08T05:00:08.446Z,,,,0,19.6,,
2017-11-08T05:00:18.447Z,,,,0,19.6,,
2017-11-08T05:00:28.533Z,,,,0,19.6,,
2017-11-08T05:00:38.446Z,,,,0,19.6,,
2017-11-08T05:00:48.448Z,,,,0,19.6,,
2017-11-08T05:00:58.446Z,,,,0,19.6,,
2017-11-08T05:01:08.442Z,,,,0,19.6,,
2017-11-08T05:01:18.446Z,,,,0,19.6,,
2017-11-08T05:01:28.523Z,,,,0,19.6,,
2017-11-08T05:01:38.445Z,,,,0,19.6,,
2017-11-08T05:01:48.443Z,,,,0,19.6,,
2017-11-08T05:01:58.443Z,,,,0,19.6,,
2017-11-08T05:02:08.927Z,,,,0,19.6,,
2017-11-08T05:02:18.581Z,,,,0,19.6,,
2017-11-08T05:02:28.548Z,,27.7,,0,19.6,,
2017-11-08T05:02:38.446Z,,,,0,19.6,,
2017-11-08T05:02:48.443Z,,,,0,19.6,,
2017-11-08T05:02:58.448Z,,,,0,19.6,,
2017-11-08T05:03:08.453Z,,,,0,19.6,,
2017-11-08T05:03:18.444Z,,,,0,19.6,,
2017-11-08T05:03:28.523Z,,,,0,19.6,,
2017-11-08T05:03:38.443Z,,,,0,19.6,,
2017-11-08T05:03:48.448Z,,,,0,19.4,,
2017-11-08T05:03:58.449Z,,,,0,19.6,,
2017-11-08T05:04:08.468Z,0,27.7,0,0,19.6,0,5
2017-11-08T05:04:18.526Z,,,,0,19.6,,
2017-11-08T05:04:28.626Z,,,,0,19.6,,
2017-11-08T05:04:38.504Z,,,,0,19.6,,
2017-11-08T05:04:48.600Z,,,,0,19.6,,
2017-11-08T05:04:58.443Z,,,,0,19.4,,
2017-11-08T05:05:08.449Z,,,,0,19.6,,
2017-11-08T05:05:18.446Z,,,,0,19.6,,
2017-11-08T05:05:28.540Z,,,,0,19.4,,
2017-11-08T05:05:38.443Z,,,,0,19.4,,
2017-11-08T05:05:48.444Z,,27.6,,0,19.4,,
2017-11-08T05:05:58.448Z,,,,0,19.6,,
2017-11-08T05:06:08.452Z,,,,0,19.4,,
2017-11-08T05:06:18.443Z,,,,0,19.4,,
2017-11-08T05:06:28.528Z,,,,0,19.4,,
2017-11-08T05:06:38.444Z,,,,0,19.4,,
2017-11-08T05:06:48.449Z,,,,0,19.4,,
2017-11-08T05:06:58.443Z,,,,0,19.4,,
2017-11-08T05:07:08.452Z,,,,0,19.6,,
2017-11-08T05:07:18.444Z,,,,0,19.4,,
2017-11-08T05:07:28.538Z,,,,0,19.4,,
2017-11-08T05:07:38.446Z,,,,0,19.4,,
2017-11-08T05:07:48.445Z,,,,0,19.4,,
2017-11-08T05:07:58.443Z,,,,0,19.4,,
2017-11-08T05:08:08.444Z,,,,0,19.4,,
2017-11-08T05:08:18.573Z,,,,0,19.4,,
2017-11-08T05:08:28.543Z,,,,0,19.4,,
2017-11-08T05:08:48.443Z,,,,0,19.4,,
2017-11-08T05:08:58.443Z,,,,0,19.4,,
2017-11-08T05:09:08.443Z,,,,0,19.4,,
2017-11-08T05:09:18.445Z,,27.5,,0,19.4,,
2017-11-08T05:09:28.541Z,,,,0,19.4,,
2017-11-08T05:09:38.445Z,,,,0,19.4,,
2017-11-08T05:09:48.444Z,,27.6,,0,19.4,,
2017-11-08T05:09:58.448Z,,27.5,,0,19.4,,
2017-11-08T05:10:08.458Z,,,,0,19.4,,
2017-11-08T05:10:18.444Z,,,,0,19.4,,
2017-11-08T05:10:28.535Z,,,,0,19.4,,
2017-11-08T05:10:38.450Z,,,,0,19.4,,
2017-11-08T05:10:48.446Z,,,,0,19.4,,
2017-11-08T05:10:58.444Z,,,,0,19.4,,
2017-11-08T05:11:08.445Z,,,,0,19.4,,
2017-11-08T05:11:18.445Z,,,,0,19.4,,
2017-11-08T05:11:28.537Z,,,,0,19.4,,
2017-11-08T05:11:38.444Z,,,,0,19.4,,
2017-11-08T05:11:48.444Z,,,,0,19.4,,
2017-11-08T05:11:58.444Z,,,,0,19.4,,
2017-11-08T05:12:08.444Z,,,,0,19.4,,
2017-11-08T05:12:18.608Z,,,,0,19.4,,
2017-11-08T05:12:28.496Z,,,,0,19.4,,
2017-11-08T05:12:38.464Z,,,,0,19.4,,
2017-11-08T05:12:48.444Z,,,,0,19.4,,
2017-11-08T05:12:58.445Z,,27.3,,0,19.4,,
2017-11-08T05:13:08.444Z,,,,0,19.4,,
2017-11-08T05:13:18.446Z,,27.5,,0,19.4,,
2017-11-08T05:13:28.563Z,,27.3,,0,19.4,,
2017-11-08T05:13:38.444Z,,27.5,,0,19.4,,
2017-11-08T05:13:48.449Z,,27.3,,0,19.4,,
2017-11-08T05:13:58.449Z,,,,0,19.4,,
2017-11-08T05:14:08.444Z,,,,0,19.4,,
2017-11-08T05:14:18.552Z,,,,0,19.4,,
2017-11-08T05:14:28.533Z,,,,0,19.4,,
2017-11-08T05:14:38.458Z,,,,0,19.4,,
2017-11-08T05:14:48.445Z,,,,0,19.4,,
2017-11-08T05:14:58.445Z,,,,0,19.4,,
2017-11-08T05:15:08.445Z,,,,0,19.4,,
2017-11-08T05:15:18.445Z,,,,0,19.4,,
