Time,HwActive,PrimT,ChActive,HwTOutlet,HwTSet,PrimTSet,ActPow
2017-12-07T05:22:01.060Z,,,,20.4,0,,
2017-12-07T05:22:11.068Z,,,,20.4,0,,
2017-12-07T05:22:21.067Z,,,,20.4,0,,
2017-12-07T05:22:31.066Z,,,,20.4,0,,
2017-12-07T05:22:41.060Z,,,,20.4,0,,
2017-12-07T05:22:51.088Z,,,,20.2,0,,
2017-12-07T05:23:01.064Z,,23.5,,20.4,0,,
2017-12-07T05:23:11.061Z,,23.6,,20.4,0,,
2017-12-07T05:23:21.062Z,,23.5,,20.2,0,,
2017-12-07T05:23:31.058Z,,,,20.2,0,,
2017-12-07T05:23:41.089Z,,,,20.4,0,,
2017-12-07T05:23:51.058Z,,23.6,,20.4,0,,
2017-12-07T05:24:01.058Z,,23.5,,20.2,0,,
2017-12-07T05:24:11.057Z,,,,20.2,0,,
2017-12-07T05:24:21.085Z,,,,20.4,0,,
2017-12-07T05:24:31.065Z,,,,20.4,0,,
2017-12-07T05:24:41.078Z,,,,20.2,0,,
2017-12-07T05:24:51.059Z,,,,20.2,0,,
2017-12-07T05:25:01.059Z,,,,20.2,0,,
2017-12-07T05:25:11.059Z,,,,20.4,0,,
2017-12-07T05:25:21.058Z,,,,20.2,0,,
2017-12-07T05:25:31.058Z,,,,20.2,0,,
2017-12-07T05:25:41.057Z,,,,20.2,0,,
2017-12-07T05:25:51.059Z,,,,20.2,0,,
2017-12-07T05:26:01.064Z,,,,20.2,0,,
2017-12-07T05:26:11.059Z,,,,20.4,0,,
2017-12-07T05:26:21.060Z,,,,20.2,0,,
2017-12-07T05:26:31.062Z,,,,20.2,0,,
2017-12-07T05:26:41.058Z,,,,20.2,0,,
2017-12-07T05:26:51.092Z,,,,20.2,0,,
2017-12-07T05:27:01.060Z,,,,20.2,0,,
2017-12-07T05:27:11.059Z,,,,20.2,0,,
2017-12-07T05:27:21.060Z,,,,20.2,0,,
2017-12-07T05:27:31.058Z,,,,20.4,0,,
2017-12-07T05:27:41.059Z,,,,20.2,0,,
2017-12-07T05:27:51.058Z,,,,20.2,0,,
2017-12-07T05:28:01.062Z,,,,20.2,0,,
2017-12-07T05:28:11.060Z,,,,20.2,0,,
2017-12-07T05:28:21.059Z,,,,20.4,0,,
2017-12-07T05:28:31.059Z,,,,20.2,0,,
2017-12-07T05:28:41.063Z,,,,20.2,0,,
2017-12-07T05:28:51.062Z,,,,20.2,0,,
2017-12-07T05:29:01.058Z,,,,20.2,0,,
2017-12-07T05:29:11.059Z,,,,20.2,0,,
2017-12-07T05:29:21.059Z,,,,20.2,0,,
2017-12-07T05:29:31.058Z,,,,20.2,0,,
2017-12-07T05:29:41.059Z,,,,20.2,0,,
2017-12-07T05:29:51.063Z,,,,20.2,0,,
2017-12-07T05:30:01.059Z,,,,20.2,0,,
2017-12-07T05:30:11.059Z,,,,20.2,0,,
2017-12-07T05:30:21.059Z,,,,20.2,54,,
2017-12-07T05:30:31.060Z,,,,20.2,54,,
2017-12-07T05:30:41.059Z,,,,20.2,54,,
2017-12-07T05:30:51.059Z,,,,20.2,54,,
2017-12-07T05:31:01.059Z,,,,20.2,54,,
2017-12-07T05:31:11.059Z,,23.4,,20.2,54,,
2017-12-07T05:31:21.061Z,,23.5,,20.2,54,,
2017-12-07T05:31:31.059Z,,23.4,,20.2,54,,
2017-12-07T05:31:41.063Z,,,,20.2,54,,
2017-12-07T05:31:51.062Z,,,,20.2,54,,
2017-12-07T05:32:01.061Z,,,,20.2,54,,
2017-12-07T05:32:11.061Z,,,,20.2,54,,
2017-12-07T05:32:21.059Z,,,,20.2,54,,
2017-12-07T05:32:31.059Z,,,,20.2,54,,
2017-12-07T05:32:41.060Z,,,,20.2,54,,
2017-12-07T05:32:51.060Z,,,,20.2,54,,
2017-12-07T05:33:01.060Z,,,,20.2,54,,
2017-12-07T05:33:11.059Z,,,,20.2,54,,
2017-12-07T05:33:21.060Z,,,,20.2,54,,
2017-12-07T05:33:31.059Z,,,,20.2,54,,
2017-12-07T05:33:41.062Z,,,,20.2,54,,
2017-12-07T05:33:51.059Z,,,,20.2,54,,
2017-12-07T05:34:01.059Z,,,,20.2,54,,
2017-12-07T05:34:11.102Z,,,,20.2,54,,
2017-12-07T05:34:21.059Z,,,,20.2,54,,
2017-12-07T05:34:31.062Z,,,,20.2,54,,
2017-12-07T05:34:41.059Z,,,,20.2,54,,
2017-12-07T05:34:51.064Z,,,,20.2,54,,
2017-12-07T05:35:01.065Z,,,,20.2,54,,
2017-12-07T05:35:11.080Z,,,,20.2,54,,
2017-12-07T05:35:21.059Z,,,,20.2,54,,
2017-12-07T05:35:31.075Z,,,,20.2,54,,
2017-12-07T05:35:41.061Z,,,,20.2,54,,
2017-12-07T05:35:51.066Z,,,,20.2,54,,
2017-12-07T05:36:01.060Z,,,,20.2,54,,
2017-12-07T05:36:11.061Z,,,,20.2,54,,
2017-12-07T05:36:21.060Z,,,,20.2,54,,
2017-12-07T05:36:31.080Z,,,,20.2,54,,
2017-12-07T05:36:41.059Z,,,,20.2,54,,
2017-12-07T05:36:51.061Z,,,,20.2,54,,
2017-12-07T05:37:01.059Z,,,,20.2,54,,
2017-12-07T05:37:11.059Z,,,,20.2,54,,
2017-12-07T05:37:21.061Z,,,,20.2,54,,
2017-12-07T05:37:31.061Z,,,,20.2,54,,
2017-12-07T05:37:41.060Z,,,,20.2,54,,
2017-12-07T05:37:51.061Z,,,,20.2,54,,
2017-12-07T05:38:01.060Z,,,,20.2,54,,
2017-12-07T05:38:11.059Z,,,,20.2,54,,
2017-12-07T05:38:21.068Z,,,,20.2,54,,
2017-12-07T05:38:31.065Z,,23.3,,20.2,54,,
2017-12-07T05:38:41.059Z,,23.4,,20.2,54,,
2017-12-07T05:38:51.063Z,,,,20.2,54,,
2017-12-07T05:39:01.060Z,,23.3,,20.2,54,,
2017-12-07T05:39:11.061Z,,,,20.2,54,,
2017-12-07T05:39:21.061Z,,,,20.2,54,,
2017-12-07T05:39:31.060Z,,,,20.2,54,,
2017-12-07T05:39:41.060Z,,,,20.2,54,,
2017-12-07T05:39:51.125Z,,,,20.2,54,,
2017-12-07T05:40:01.062Z,,,,20.2,54,,
2017-12-07T05:40:11.061Z,,,,20.2,54,,
2017-12-07T05:40:21.061Z,,,,20.2,54,,
2017-12-07T05:40:31.126Z,,,,20.2,54,,
2017-12-07T05:40:41.128Z,,,,20.2,54,,
2017-12-07T05:40:51.122Z,,,,20.2,54,,
2017-12-07T05:41:01.060Z,,,,20.2,54,,
2017-12-07T05:41:11.157Z,,,,20.2,54,,
2017-12-07T05:41:21.061Z,,,,20.2,54,,
2017-12-07T05:41:31.064Z,,,,20.2,54,,
2017-12-07T05:41:41.062Z,,,,20.2,54,,
2017-12-07T05:41:51.065Z,,,,20.2,54,,
2017-12-07T05:42:01.060Z,,,,20.2,54,,
2017-12-07T05:42:11.061Z,,,,20.2,54,,
2017-12-07T05:42:21.063Z,,,,20.2,54,,
2017-12-07T05:42:31.062Z,,,,20.2,54,,
2017-12-07T05:42:41.061Z,,,,20.2,54,,
2017-12-07T05:42:51.071Z,,,,20.2,54,,
2017-12-07T05:43:01.062Z,,,,20.2,54,,
2017-12-07T05:43:11.062Z,,,,20.2,54,,
2017-12-07T05:43:21.101Z,,,,20.2,54,,
2017-12-07T05:43:31.064Z,,,,20.2,54,,
2017-12-07T05:43:41.085Z,,,,20.2,54,,
2017-12-07T05:43:51.198Z,,,,20.2,54,,
2017-12-07T05:44:01.060Z,,,,20.2,54,,
2017-12-07T05:44:11.063Z,,,,20.2,54,,
2017-12-07T05:44:21.078Z,,,,20.2,54,,
2017-12-07T05:44:31.062Z,,,,20.2,54,,
2017-12-07T05:44:41.063Z,,,,20.2,54,,
2017-12-07T05:44:51.065Z,,,,20.2,54,,
2017-12-07T05:45:01.060Z,,,,20.2,54,,
2017-12-07T05:45:11.062Z,,,,20.2,54,,
2017-12-07T05:45:21.063Z,,,,20.2,54,,
2017-12-07T05:45:31.069Z,,,,20.2,54,,
2017-12-07T05:45:41.061Z,,,,20.2,54,,
2017-12-07T05:45:51.168Z,,,,20.2,54,,
2017-12-07T05:46:01.065Z,,,,20.2,54,,
2017-12-07T05:46:11.063Z,,,,20.2,54,,
2017-12-07T05:46:21.063Z,,,,20.2,54,,
2017-12-07T05:46:31.066Z,,,,20.2,54,,
2017-12-07T05:46:41.063Z,,,,20.2,54,,
2017-12-07T05:46:51.065Z,,,,20.2,54,,
2017-12-07T05:47:01.085Z,,,,20.2,54,,
2017-12-07T05:47:11.065Z,,,,20.2,54,,
2017-12-07T05:47:21.067Z,,23.1,,20.2,54,,
2017-12-07T05:47:31.065Z,,,,20.2,54,,
2017-12-07T05:47:41.064Z,,,,20.2,54,,
2017-12-07T05:47:51.068Z,,23.3,,20.2,54,,
2017-12-07T05:48:01.065Z,,23.1,,20.2,54,,
2017-12-07T05:48:11.064Z,,,,20.2,54,,
2017-12-07T05:48:21.062Z,,,,20.2,54,,
2017-12-07T05:48:31.063Z,,,,20.2,54,,
2017-12-07T05:48:41.063Z,,,,20.2,54,,
2017-12-07T05:48:51.082Z,,,,20.2,54,,
2017-12-07T05:49:01.060Z,,,,20.2,54,,
2017-12-07T05:49:11.063Z,,,,20.2,54,,
2017-12-07T05:49:21.063Z,0,23.1,0,20.2,54,5,0
2017-12-07T05:49:31.064Z,,,,20.2,54,,
2017-12-07T05:49:41.066Z,,,,20.2,54,,
2017-12-07T05:49:51.063Z,,,,20.2,54,,
2017-12-07T05:50:01.061Z,,,,20.2,54,,
2017-12-07T05:50:11.064Z,,,,20.2,54,,
2017-12-07T05:50:21.065Z,,,,20.2,54,,
2017-12-07T05:50:31.063Z,,,,20.2,54,,
2017-12-07T05:50:41.067Z,,,,20.2,54,,
2017-12-07T05:50:51.063Z,,,,20.2,54,,
2017-12-07T05:51:01.061Z,,,,20.2,54,,
2017-12-07T05:51:11.065Z,,,,20.2,54,,
2017-12-07T05:51:21.377Z,,,,20.2,54,,
2017-12-07T05:51:32.087Z,,,,20.2,54,,
2017-12-07T05:51:48.782Z,,,,20.2,54,,
2017-12-07T05:51:58.771Z,,,,20.2,54,,
2017-12-07T05:52:07.113Z,,,,20.2,54,,
2017-12-07T05:52:11.312Z,,,,20.2,54,,
2017-12-07T05:52:21.064Z,,,,20.2,54,,
2017-12-07T05:52:31.066Z,,,,20.2,54,,
2017-12-07T05:52:41.065Z,,,,20.2,54,,
2017-12-07T05:52:51.089Z,,,,20.2,54,,
2017-12-07T05:53:01.065Z,,,,20.2,54,,
2017-12-07T05:53:11.064Z,,,,20.2,54,,
2017-12-07T05:53:21.065Z,,,,20.2,54,,
2017-12-07T05:53:31.064Z,,,,20.2,54,,
2017-12-07T05:53:41.070Z,,,,20.2,54,,
2017-12-07T05:53:51.067Z,,,,20.2,54,,
2017-12-07T05:54:01.061Z,,,,20.2,54,,
2017-12-07T05:54:11.063Z,,,,20.2,54,,
2017-12-07T05:54:21.067Z,,,,20.2,54,,
2017-12-07T05:54:31.064Z,,,,20.2,54,,
2017-12-07T05:54:41.068Z,,,,20.2,54,,
2017-12-07T05:54:51.067Z,,,,20.2,54,,
2017-12-07T05:55:01.062Z,,,,20.1,54,,
2017-12-07T05:55:11.068Z,,,,20.2,54,,
2017-12-07T05:55:21.068Z,,,,20.2,54,,
2017-12-07T05:55:31.078Z,,,,20.2,54,,
2017-12-07T05:55:41.067Z,,,,20.2,54,,
2017-12-07T05:55:51.070Z,,23,,20.2,54,,
2017-12-07T05:56:01.066Z,,23.1,,20.2,54,,
2017-12-07T05:56:11.064Z,,,,20.2,54,,
2017-12-07T05:56:21.074Z,,,,20.2,54,,
2017-12-07T05:56:31.067Z,,23,,20.1,54,,
2017-12-07T05:56:41.070Z,,,,20.1,54,,
2017-12-07T05:56:51.066Z,,23.1,,20.2,54,,
2017-12-07T05:57:01.062Z,,23,,20.2,54,,
2017-12-07T05:57:11.068Z,,,,20.2,54,,
2017-12-07T05:57:21.073Z,,,,20.2,54,,
2017-12-07T05:57:31.067Z,,,,20.2,54,,
2017-12-07T05:57:41.067Z,,,,20.2,54,,
2017-12-07T05:57:51.066Z,,,,20.1,54,,
2017-12-07T05:58:01.062Z,,,,20.2,54,,
2017-12-07T05:58:11.067Z,,,,20.2,54,,
2017-12-07T05:58:21.071Z,,,,20.2,54,,
2017-12-07T05:58:31.070Z,,,,20.2,54,,
2017-12-07T05:58:41.066Z,,,,20.2,54,,
2017-12-07T05:58:51.071Z,,,,20.2,54,,
2017-12-07T05:59:01.061Z,,,,20.2,54,,
2017-12-07T05:59:11.085Z,,,,20.2,54,,
2017-12-07T05:59:21.067Z,,,,20.1,54,,
2017-12-07T05:59:31.102Z,,,,20.2,54,,
2017-12-07T05:59:41.078Z,,,,20.2,54,,
2017-12-07T05:59:51.116Z,,,,20.2,54,,
2017-12-07T06:00:01.064Z,,,,20.1,54,,
2017-12-07T06:00:11.065Z,,,,20.2,54,,
2017-12-07T06:00:21.067Z,,,,20.1,54,,
2017-12-07T06:00:31.067Z,,,,20.1,54,,
2017-12-07T06:00:41.067Z,,,,20.1,54,,
2017-12-07T06:00:51.086Z,,,,20.1,54,,
2017-12-07T06:01:01.286Z,,,,20.2,54,,
2017-12-07T06:01:11.066Z,,,,20.2,54,,
2017-12-07T06:01:21.068Z,,,,20.1,54,,
2017-12-07T06:01:31.066Z,,,,20.2,54,,
2017-12-07T06:01:41.066Z,,,,20.1,54,,
2017-12-07T06:01:51.066Z,,,,20.1,54,,
2017-12-07T06:02:01.062Z,,,,20.1,54,,
2017-12-07T06:02:11.067Z,,,,20.1,54,,
2017-12-07T06:02:21.083Z,,,,20.1,54,,
2017-12-07T06:02:31.068Z,,,,20.1,54,,
2017-12-07T06:02:41.067Z,,,,20.1,54,,
2017-12-07T06:02:51.067Z,,,,20.2,54,,
2017-12-07T06:03:01.077Z,,,,20.1,54,,
2017-12-07T06:03:11.095Z,,,,20.1,54,,
2017-12-07T06:03:21.068Z,,,,20.1,54,,
2017-12-07T06:03:31.067Z,,,,20.1,54,,
2017-12-07T06:03:41.068Z,,,,20.1,54,,
2017-12-07T06:03:51.066Z,,,,20.1,54,,
2017-12-07T06:04:01.063Z,,,,20.1,54,,
2017-12-07T06:04:11.074Z,,,,20.1,54,,
2017-12-07T06:04:21.074Z,,,,20.1,54,,
2017-12-07T06:04:31.073Z,,,,20.1,54,,
2017-12-07T06:04:41.069Z,,22.9,,20.1,54,,
2017-12-07T06:04:51.069Z,,23,,20.1,54,,
2017-12-07T06:05:01.064Z,,23,,20.1,54,,
2017-12-07T06:05:11.083Z,,23,,20.1,54,,
2017-12-07T06:05:21.072Z,,23,,20.1,54,,
2017-12-07T06:05:31.068Z,,,,20.1,54,,
2017-12-07T06:05:41.068Z,,22.9,,20.1,54,,
2017-12-07T06:05:51.068Z,,23,,20.1,54,,
2017-12-07T06:06:01.074Z,,22.9,,20.1,54,,
2017-12-07T06:06:11.076Z,,,,20.1,54,,
2017-12-07T06:06:21.067Z,,,,20.1,54,,
2017-12-07T06:06:31.069Z,,,,20.1,54,,
2017-12-07T06:06:41.069Z,,,,20.1,54,,
2017-12-07T06:06:51.069Z,,,,20.1,54,,
2017-12-07T06:07:01.064Z,,,,20.1,54,,
2017-12-07T06:07:11.063Z,,,,20.1,54,,
2017-12-07T06:07:21.068Z,,,,20.1,54,,
2017-12-07T06:07:31.069Z,,,,20.1,54,,
2017-12-07T06:07:41.068Z,,,,20.1,54,,
2017-12-07T06:07:51.072Z,,,,20.1,54,,
2017-12-07T06:08:01.063Z,,,,20.1,54,,
2017-12-07T06:08:11.100Z,,,,20.1,54,,
2017-12-07T06:08:21.070Z,,,,20.1,54,,
2017-12-07T06:08:31.077Z,,,,20.1,54,,
2017-12-07T06:08:41.063Z,,,,20.1,54,,
2017-12-07T06:08:51.086Z,,,,20.1,54,,
2017-12-07T06:09:01.063Z,,,,20.1,54,,
2017-12-07T06:09:11.069Z,,,,20.1,54,,
2017-12-07T06:09:21.069Z,,,,20.1,54,,
2017-12-07T06:09:31.068Z,,,,20.1,54,,
2017-12-07T06:09:41.069Z,,,,20.1,54,,
2017-12-07T06:09:51.070Z,,,,20.1,54,,
2017-12-07T06:10:01.066Z,,,,20.1,54,,
2017-12-07T06:10:11.069Z,,,,20.1,54,,
2017-12-07T06:10:21.069Z,,,,20.1,54,,
2017-12-07T06:10:31.069Z,,,,20.1,54,,
2017-12-07T06:10:41.076Z,,,,20.1,54,,
2017-12-07T06:10:51.070Z,,,,20.1,54,,
2017-12-07T06:11:01.063Z,,,,20.1,54,,
2017-12-07T06:11:11.071Z,,,,20.1,54,,
2017-12-07T06:11:21.069Z,,,,20.1,54,,
2017-12-07T06:11:31.069Z,,,,20.1,54,,
2017-12-07T06:11:41.070Z,,,,20.1,54,,
2017-12-07T06:11:51.071Z,,,,20.1,54,,
2017-12-07T06:12:01.063Z,,,,20.1,54,,
2017-12-07T06:12:11.069Z,,,,20.1,54,,
2017-12-07T06:12:21.070Z,,,,20.1,54,,
2017-12-07T06:12:31.069Z,,,,20.1,54,,
2017-12-07T06:12:41.069Z,,,,20.1,54,,
2017-12-07T06:12:51.070Z,,22.8,,20.1,54,,
2017-12-07T06:13:01.063Z,,22.9,,20.1,54,,
2017-12-07T06:13:11.073Z,,,,20.1,54,,
2017-12-07T06:13:21.070Z,,,,20.1,54,,
2017-12-07T06:13:31.070Z,,22.8,,20.1,54,,
2017-12-07T06:13:41.070Z,,22.9,,20.1,54,,
2017-12-07T06:13:51.071Z,,22.8,,20.1,54,,
2017-12-07T06:14:01.063Z,,22.9,,20.1,54,,
2017-12-07T06:14:11.071Z,,,,20.1,54,,
2017-12-07T06:14:21.070Z,,22.8,,20.1,54,,
2017-12-07T06:14:31.072Z,,,,20.1,54,,
2017-12-07T06:14:41.072Z,,,,20.1,54,,
2017-12-07T06:14:51.070Z,,,,20.1,54,,
2017-12-07T06:15:01.063Z,,,,20.1,54,,
2017-12-07T06:15:11.071Z,,,,20.1,54,,
2017-12-07T06:15:21.117Z,,,,20.1,54,,
2017-12-07T06:15:31.071Z,,,,20.1,54,,
2017-12-07T06:15:41.072Z,,,,20.1,54,,
2017-12-07T06:15:51.080Z,,,,20.1,54,,
2017-12-07T06:16:01.064Z,,,,20.1,54,,
2017-12-07T06:16:11.071Z,,,,20.1,54,,
2017-12-07T06:16:21.071Z,,,,20.1,54,,
2017-12-07T06:16:31.071Z,,,,20.1,54,,
2017-12-07T06:16:41.073Z,,,,20.1,54,,
2017-12-07T06:16:51.073Z,,,,20.1,54,,
2017-12-07T06:17:01.062Z,,,,20.1,54,,
2017-12-07T06:17:11.071Z,,,,20.1,54,,
2017-12-07T06:17:21.071Z,,,,20.1,54,,
2017-12-07T06:17:31.256Z,,,,20.1,54,,
2017-12-07T06:17:41.072Z,,,,20.1,54,,
2017-12-07T06:17:51.094Z,,,,20.1,54,,
2017-12-07T06:18:01.063Z,,,,20.1,54,,
2017-12-07T06:18:11.072Z,,,,20.1,54,,
2017-12-07T06:18:21.111Z,,,,20.1,54,,
2017-12-07T06:18:31.063Z,,,,20.1,54,,
2017-12-07T06:18:41.072Z,,,,20.1,54,,
2017-12-07T06:18:51.072Z,,,,20.1,54,,
2017-12-07T06:19:01.064Z,,,,20.1,54,,
2017-12-07T06:19:11.071Z,,,,20.1,54,,
2017-12-07T06:19:21.072Z,,,,20.1,54,,
2017-12-07T06:19:31.073Z,,,,20.1,54,,
2017-12-07T06:19:41.073Z,,,,20.1,54,,
2017-12-07T06:19:51.074Z,,,,20.1,54,,
2017-12-07T06:20:01.063Z,,,,20.1,54,,
2017-12-07T06:20:11.071Z,,,,20.1,54,,
2017-12-07T06:20:21.085Z,,,,20.1,54,,
2017-12-07T06:20:31.072Z,,,,20.1,54,,
2017-12-07T06:20:41.072Z,,,,20.1,54,,
2017-12-07T06:20:51.073Z,,,,20.1,54,,
2017-12-07T06:21:01.064Z,,,,20.1,54,,
2017-12-07T06:21:11.125Z,,,,20.1,54,,
2017-12-07T06:21:21.071Z,,,,20.1,54,,
2017-12-07T06:21:31.072Z,,,,20.1,54,,
2017-12-07T06:21:41.072Z,,,,20.1,54,,
2017-12-07T06:21:51.064Z,,,,20.1,54,,
2017-12-07T06:22:01.065Z,,,,20.1,54,,
2017-12-07T06:22:11.073Z,,,,20.1,54,,
2017-12-07T06:22:21.074Z,,,,20.1,54,,
2017-12-07T06:22:31.073Z,,,,20.1,54,,
2017-12-07T06:22:41.074Z,,,,20.1,54,,
2017-12-07T06:22:51.078Z,,,,20.1,54,,
2017-12-07T06:23:01.064Z,,,,20.1,54,,
2017-12-07T06:23:11.159Z,,,,20.1,54,,
2017-12-07T06:23:21.235Z,,,,20.1,54,,
2017-12-07T06:23:31.270Z,,22.7,,20.1,54,,
2017-12-07T06:23:41.231Z,,,,20.1,54,,
2017-12-07T06:23:51.188Z,,22.8,,20.1,54,,
2017-12-07T06:24:01.119Z,,22.7,,20.1,54,,
2017-12-07T06:24:11.075Z,,,,20.1,54,,
2017-12-07T06:24:21.073Z,,,,20.1,54,,
2017-12-07T06:24:31.075Z,,,,20.1,54,,
2017-12-07T06:24:41.064Z,,,,20.1,54,,
2017-12-07T06:24:51.074Z,,,,20.1,54,,
2017-12-07T06:25:01.066Z,,,,20.1,54,,
2017-12-07T06:25:11.073Z,,,,20.1,54,,
2017-12-07T06:25:21.074Z,,,,20.1,54,,
2017-12-07T06:25:31.074Z,,,,20.1,54,,
2017-12-07T06:25:41.074Z,,,,20.1,54,,
2017-12-07T06:25:51.074Z,,,,20.1,54,,
2017-12-07T06:26:01.064Z,,,,20.1,54,,
2017-12-07T06:26:11.074Z,,,,20.1,54,,
2017-12-07T06:26:21.074Z,,,,20.1,54,,
2017-12-07T06:26:31.075Z,,,,20.1,54,,
2017-12-07T06:26:41.075Z,,,,20.1,54,,
2017-12-07T06:26:51.080Z,,,,20.1,54,,
2017-12-07T06:27:01.064Z,,,,20.1,54,,
2017-12-07T06:27:11.066Z,,,,20.1,54,,
2017-12-07T06:27:21.069Z,,,,20.1,54,,
2017-12-07T06:27:31.075Z,,,,20.1,54,,
2017-12-07T06:27:41.075Z,,,,20.1,54,,
2017-12-07T06:27:51.074Z,,,,20.1,54,,
2017-12-07T06:28:01.064Z,,,,20.1,54,,
2017-12-07T06:28:11.096Z,,,,20.1,54,,
2017-12-07T06:28:21.075Z,,,,20.1,54,,
2017-12-07T06:28:31.074Z,,,,20.1,54,,
2017-12-07T06:28:41.066Z,,,,20.1,54,,
2017-12-07T06:28:51.074Z,,,,20.1,54,,
2017-12-07T06:29:01.065Z,,,,20.1,54,,
2017-12-07T06:29:11.065Z,,,,20.1,54,,
2017-12-07T06:29:21.067Z,,,,20.1,54,,
2017-12-07T06:29:31.065Z,,,,20.1,54,,
2017-12-07T06:29:41.089Z,,,,20.1,54,,
2017-12-07T06:29:51.077Z,,,,20.1,54,,
2017-12-07T06:30:01.065Z,,,,20,54,,
2017-12-07T06:30:11.075Z,0,,2,20.1,54,20,
2017-12-07T06:30:21.075Z,,23.1,,20.1,54,44,
2017-12-07T06:30:31.076Z,0,25.1,2,20.1,54,,40
2017-12-07T06:30:41.075Z,,27.2,,20.1,54,,33
2017-12-07T06:30:51.076Z,,27.5,,20.1,54,,29
2017-12-07T06:31:01.066Z,,26.7,,20.1,54,,30
2017-12-07T06:31:11.076Z,,25.9,,20.1,54,,30
2017-12-07T06:31:21.065Z,,25.8,,20.1,54,,29
2017-12-07T06:31:31.065Z,,25.7,,20.1,54,,
2017-12-07T06:31:41.109Z,,26.1,,20.1,54,,29
2017-12-07T06:31:51.222Z,,26.5,,20.1,54,,30
2017-12-07T06:32:01.071Z,1,27,0,23,54,0,29
2017-12-07T06:32:11.079Z,,30.3,,27.1,54,,43
2017-12-07T06:32:21.068Z,,33.2,,32.4,54,,50
2017-12-07T06:32:31.137Z,,38.1,,36,54,,70
2017-12-07T06:32:41.273Z,,43.1,,40.6,54,,70
2017-12-07T06:32:51.127Z,,46,,44.6,54,,71
2017-12-07T06:33:01.187Z,,49.2,,47.8,54,,70
2017-12-07T06:33:11.127Z,,51.4,,50.5,54,,67
2017-12-07T06:33:21.065Z,,53.1,,52.3,54,,61
2017-12-07T06:33:31.137Z,,53.7,,53.3,54,,59
2017-12-07T06:33:41.066Z,,54.3,,53.8,54,,58
2017-12-07T06:33:51.148Z,,54.6,,54.1,54,,57
2017-12-07T06:34:01.086Z,,54.8,,54.4,54,,55
2017-12-07T06:34:11.068Z,,,,54.4,54,,54
2017-12-07T06:34:21.068Z,0,53.5,0,54.1,54,,0
2017-12-07T06:34:45.204Z,,53.4,,53.6,54,,
2017-12-07T06:34:45.207Z,,53.2,,53.4,54,,
2017-12-07T06:34:51.066Z,,,,53.1,54,,
2017-12-07T06:35:01.065Z,,53,,52.9,54,,
2017-12-07T06:35:11.066Z,,52.9,,52.5,54,,
2017-12-07T06:35:21.065Z,0,53.8,2,52.3,54,44,
2017-12-07T06:35:31.065Z,,48.7,,52,54,45,
2017-12-07T06:35:41.168Z,0,33.2,2,51.7,54,,
2017-12-07T06:35:51.066Z,,33.1,,51.4,54,,36
2017-12-07T06:36:01.067Z,,32.6,,51.1,54,,29
2017-12-07T06:36:11.084Z,,31.4,,50.8,54,,
2017-12-07T06:36:21.075Z,,31.1,,50.6,54,,30
2017-12-07T06:36:31.067Z,,31.5,,50.2,54,,29
2017-12-07T06:36:41.078Z,,31.9,,49.8,54,,29
2017-12-07T06:36:51.066Z,,32.1,,49.2,54,,30
2017-12-07T06:37:01.066Z,,33.1,,48.8,54,,
2017-12-07T06:37:11.149Z,,33.5,,48.2,54,,29
2017-12-07T06:37:21.066Z,,34.1,,47.6,54,,
2017-12-07T06:37:31.067Z,,34.3,,47.1,54,,30
2017-12-07T06:37:41.066Z,,34.6,,46.6,54,,34
2017-12-07T06:37:51.067Z,,35.5,,46.2,54,,37
2017-12-07T06:38:01.070Z,,37.1,,45.7,54,,41
2017-12-07T06:38:11.066Z,,38,,45.4,54,,43
2017-12-07T06:38:21.066Z,,38.4,,45,54,,44
2017-12-07T06:38:31.067Z,,39.1,,44.7,54,,46
2017-12-07T06:38:41.066Z,,39.7,,44.3,54,,48
2017-12-07T06:38:51.069Z,,40.2,,44,54,,49
2017-12-07T06:39:01.067Z,,40.8,,43.7,54,,51
2017-12-07T06:39:11.068Z,,41.3,,43.5,54,,52
2017-12-07T06:39:21.080Z,,42,,43.2,54,,53
2017-12-07T06:39:31.066Z,,42.6,,43,54,,54
2017-12-07T06:39:41.079Z,,43.1,,42.7,54,,
2017-12-07T06:39:51.067Z,,43.7,,42.5,54,,
2017-12-07T06:40:01.067Z,,44.3,,42.3,54,,54
2017-12-07T06:40:11.067Z,,45,,42.2,54,,55
2017-12-07T06:40:21.067Z,,45.3,,41.9,54,,54
2017-12-07T06:40:31.067Z,,45.7,,41.8,54,,50
2017-12-07T06:40:41.067Z,,45.5,,41.6,54,,44
2017-12-07T06:40:51.067Z,,45.2,,41.4,54,,41
2017-12-07T06:41:01.068Z,,45.1,,41.3,54,,39
2017-12-07T06:41:11.066Z,,45.2,,41.1,54,,38
2017-12-07T06:41:21.078Z,,45.4,,40.8,54,,37
2017-12-07T06:41:31.080Z,,,,40.7,54,,33
2017-12-07T06:41:41.067Z,,45.2,,40.5,54,,30
2017-12-07T06:41:51.067Z,,,,40.4,54,,
2017-12-07T06:42:01.081Z,,45.4,,40.2,54,,29
2017-12-07T06:42:11.067Z,,45.6,,40.1,54,,
2017-12-07T06:42:21.069Z,,46,,39.9,54,,
2017-12-07T06:42:31.066Z,,46.2,,39.8,54,,30
2017-12-07T06:42:41.068Z,,46.4,,39.7,54,,
