Time,ChActive,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,PrimTSet
2017-11-07T06:11:08.236Z,,0,,27.7,,,
2017-11-07T06:11:18.236Z,,0,,27.7,,,
2017-11-07T06:11:28.238Z,,0,,27.5,,,
2017-11-07T06:11:38.236Z,,0,,27.4,29.2,,
2017-11-07T06:11:48.236Z,,0,,27.4,,,
2017-11-07T06:11:58.237Z,,0,,27.3,,,
2017-11-07T06:12:08.246Z,,0,,27.2,,,
2017-11-07T06:12:18.238Z,,0,,27.2,,,
2017-11-07T06:12:28.236Z,,0,,27.1,,,
2017-11-07T06:12:38.236Z,,0,,27.1,,,
2017-11-07T06:12:48.238Z,,0,,26.9,,,
2017-11-07T06:12:58.238Z,,0,,26.9,,,
2017-11-07T06:13:08.237Z,,0,,26.8,,,
2017-11-07T06:13:18.241Z,,0,,26.7,,,
2017-11-07T06:13:28.237Z,,0,,26.7,29,,
2017-11-07T06:13:38.236Z,,0,,26.6,,,
2017-11-07T06:13:48.240Z,,0,,26.6,,,
2017-11-07T06:13:58.236Z,,0,,26.5,,,
2017-11-07T06:14:08.237Z,,0,,26.5,,,
2017-11-07T06:14:18.238Z,,0,,26.3,,,
2017-11-07T06:14:28.237Z,,0,,26.3,,,
2017-11-07T06:14:38.237Z,,0,,26.2,29,,
2017-11-07T06:14:48.236Z,,0,,26.2,29,,
2017-11-07T06:14:58.237Z,,0,,26.1,28.9,,
2017-11-07T06:15:08.237Z,,0,,26.1,,,
2017-11-07T06:15:18.237Z,,0,,26,,,
2017-11-07T06:15:28.238Z,,0,,26,,,
2017-11-07T06:15:38.625Z,,0,,25.9,,,
2017-11-07T06:15:48.240Z,,0,,25.9,,,
2017-11-07T06:15:58.249Z,,0,,25.7,,,
2017-11-07T06:16:08.237Z,,0,,25.7,,,
2017-11-07T06:16:18.237Z,,0,,25.6,,,
2017-11-07T06:16:28.237Z,,0,,25.6,,,
2017-11-07T06:16:38.258Z,,0,,25.6,,,
2017-11-07T06:16:48.240Z,,0,,25.5,28.8,,
2017-11-07T06:16:58.238Z,,0,,25.5,,,
2017-11-07T06:17:08.241Z,,0,,25.4,,,
2017-11-07T06:17:18.246Z,,0,,25.4,,,
2017-11-07T06:17:28.236Z,,0,,25.4,,,
2017-11-07T06:17:38.237Z,,0,,25.3,,,
2017-11-07T06:17:48.252Z,,0,,25.3,,,
2017-11-07T06:17:58.237Z,,0,,25.1,,,
2017-11-07T06:18:08.239Z,,0,,25.1,,,
2017-11-07T06:18:18.300Z,,0,,25.1,,,
2017-11-07T06:18:28.334Z,,0,,25,,,
2017-11-07T06:18:38.238Z,,0,,28.3,,,
2017-11-07T06:18:48.237Z,,0,,21.5,,,
2017-11-07T06:18:58.237Z,,0,,20.8,28.7,,
2017-11-07T06:19:08.239Z,,0,,20.8,,,
2017-11-07T06:19:18.237Z,,0,,20.8,,,
2017-11-07T06:19:28.237Z,,0,,20.8,,,
2017-11-07T06:19:38.237Z,,0,,20.8,,,
2017-11-07T06:19:48.237Z,,0,,20.8,,,
2017-11-07T06:19:58.239Z,,0,,20.8,,,
2017-11-07T06:20:08.237Z,,0,,20.9,28.6,,
2017-11-07T06:20:18.237Z,,0,,20.9,28.7,,
2017-11-07T06:20:28.238Z,,0,,20.9,28.6,,
2017-11-07T06:20:38.256Z,,0,,20.9,,,
2017-11-07T06:20:48.237Z,,0,,20.9,,,
2017-11-07T06:20:58.358Z,,0,,20.9,,,
2017-11-07T06:21:08.251Z,0,54,,20.9,28.8,2,0
2017-11-07T06:21:18.240Z,0,54,0,29.5,29,2,
2017-11-07T06:21:28.238Z,0,0,0,30.6,29.9,0,
2017-11-07T06:21:38.237Z,,0,,30.4,29.8,,
2017-11-07T06:21:48.253Z,,0,,30.3,,,
2017-11-07T06:21:58.237Z,,0,,30.2,,,
2017-11-07T06:22:08.252Z,0,54,33,30.7,29.6,2,
2017-11-07T06:22:18.237Z,,54,30,29.5,30.1,,
2017-11-07T06:22:28.250Z,,54,108,30.8,37.2,,
2017-11-07T06:22:38.254Z,,54,110,38,46.5,,
2017-11-07T06:22:48.252Z,,54,94,45.7,52.4,,
2017-11-07T06:22:58.238Z,,54,84,51.2,55.2,,
2017-11-07T06:23:08.239Z,,54,80,54.3,56.4,,
2017-11-07T06:23:18.237Z,,54,38,55.3,55.9,,
2017-11-07T06:23:28.238Z,,54,40,54.8,54.9,,
2017-11-07T06:23:38.263Z,,54,44,53.7,53.9,,
2017-11-07T06:23:48.259Z,,54,45,53.4,53.6,,
2017-11-07T06:23:58.239Z,,54,46,53.4,,,
2017-11-07T06:24:08.757Z,,54,44,53.6,53.5,,
2017-11-07T06:24:18.342Z,,54,50,53.6,54,,
2017-11-07T06:24:28.297Z,,54,51,54.1,54.5,,
2017-11-07T06:24:38.270Z,,54,47,54.4,54.8,,
2017-11-07T06:24:48.254Z,,54,,54.3,54.7,,
2017-11-07T06:24:58.246Z,,54,46,54.2,54.6,,
2017-11-07T06:25:08.252Z,0,0,0,54.1,52.8,2,
2017-11-07T06:25:18.250Z,0,54,56,50.9,50.5,2,
2017-11-07T06:25:28.257Z,,54,56,49.2,51.1,,
2017-11-07T06:25:38.261Z,,54,78,49.7,53.1,,
2017-11-07T06:25:48.274Z,,54,74,51.4,54.1,,
2017-11-07T06:25:58.255Z,,54,57,53.7,55,,
2017-11-07T06:26:08.274Z,,54,,53.9,55.1,,
2017-11-07T06:26:18.253Z,,54,60,53.7,55,,
2017-11-07T06:26:28.271Z,,54,61,53.7,,,
2017-11-07T06:26:38.258Z,,54,60,53.9,55.1,,
2017-11-07T06:26:48.243Z,,54,,54,55.2,,
2017-11-07T06:26:58.264Z,,54,,54.1,55.3,,
2017-11-07T06:27:08.273Z,,54,59,54.1,55.4,,
2017-11-07T06:27:18.267Z,,54,,54.1,,,
2017-11-07T06:27:28.239Z,,54,58,54.1,55.3,,
2017-11-07T06:27:38.240Z,,54,59,54.1,,,
2017-11-07T06:27:48.244Z,,54,,54,55.2,,
2017-11-07T06:27:58.240Z,,54,57,54,,,
2017-11-07T06:28:08.239Z,,54,56,54.1,55.1,,
2017-11-07T06:28:18.239Z,,54,,54,55,,
2017-11-07T06:28:28.239Z,,54,58,53.9,,,
2017-11-07T06:28:38.239Z,,54,,53.9,,,
2017-11-07T06:28:48.239Z,,54,60,53.8,,,
2017-11-07T06:28:58.238Z,,54,,53.8,55.1,,
2017-11-07T06:29:08.239Z,,54,61,53.9,55.2,,
2017-11-07T06:29:18.239Z,,54,,54,,,
2017-11-07T06:29:28.266Z,,54,,54,55.3,,
2017-11-07T06:29:38.251Z,,54,59,54.1,,,
2017-11-07T06:29:48.239Z,,54,,54.1,,,
2017-11-07T06:29:58.239Z,,54,,54.2,,,
2017-11-07T06:30:08.290Z,,54,58,54.1,55.2,,
2017-11-07T06:30:18.492Z,,54,56,54,55.1,,
2017-11-07T06:30:28.239Z,,54,59,53.9,55,,
2017-11-07T06:30:38.243Z,,54,57,53.9,,,
2017-11-07T06:30:48.239Z,,54,59,53.8,,,
2017-11-07T06:30:58.239Z,0,54,0,53.9,53.7,0,
2017-11-07T06:31:08.254Z,,54,,53.6,53.5,,
2017-11-07T06:31:18.239Z,,54,,53.3,,,
2017-11-07T06:31:28.240Z,,54,,53,53.4,,
2017-11-07T06:31:38.239Z,,54,,52.7,,,
2017-11-07T06:31:48.239Z,,54,,52.4,53.3,,
2017-11-07T06:31:58.240Z,1,54,,52.2,53.2,0,50
2017-11-07T06:32:08.278Z,,54,,51.9,52.7,,
2017-11-07T06:32:18.252Z,1,54,,51.7,36.7,0,
2017-11-07T06:32:28.241Z,,54,45,51.4,34,,
2017-11-07T06:32:38.240Z,,54,30,51.1,32.8,,
2017-11-07T06:32:48.239Z,,54,29,50.9,30.8,,
2017-11-07T06:32:58.239Z,,54,30,50.7,29.9,,
2017-11-07T06:33:08.239Z,,54,30,50.3,30,,
2017-11-07T06:33:18.239Z,,54,29,50,30.5,,
2017-11-07T06:33:28.241Z,,54,30,49.6,30.9,,
2017-11-07T06:33:38.239Z,,54,29,49,31.2,,
2017-11-07T06:33:48.241Z,,54,30,48.5,31.4,,
2017-11-07T06:33:58.239Z,,54,30,48,31.9,,
2017-11-07T06:34:08.239Z,,54,29,47.4,32.5,,
2017-11-07T06:34:18.267Z,,54,38,46.9,34,,
2017-11-07T06:34:28.239Z,,54,42,46.4,35.2,,
2017-11-07T06:34:38.242Z,,54,46,46,37.1,,
2017-11-07T06:34:48.239Z,,54,50,45.5,39.1,,
2017-11-07T06:34:58.240Z,,54,53,45.1,40.2,,
2017-11-07T06:35:08.240Z,,54,56,44.7,41.3,,
2017-11-07T06:35:18.258Z,,54,58,44.3,42.2,,
2017-11-07T06:35:28.243Z,,54,61,44,43.1,,
2017-11-07T06:35:38.273Z,0,54,0,43.7,44.6,0,0
2017-11-07T06:35:48.595Z,0,54,,41.8,47,0,
2017-11-07T06:35:58.240Z,,54,,41.4,44.7,,
2017-11-07T06:36:08.262Z,,54,,41.2,44.1,,
2017-11-07T06:36:18.242Z,,54,,40.9,,,
2017-11-07T06:36:28.243Z,,54,,40.8,44,,
2017-11-07T06:36:38.258Z,,54,,42.6,41,,
2017-11-07T06:36:48.252Z,,54,,45.1,40.5,,
2017-11-07T06:36:58.264Z,,54,,44.9,40.6,,
2017-11-07T06:37:08.257Z,0,54,,44.8,40.5,2,
2017-11-07T06:37:18.252Z,0,54,55,39.1,40,2,
2017-11-07T06:37:28.255Z,,54,121,38.8,43.5,,
2017-11-07T06:37:38.281Z,,54,111,42.5,51.4,,
2017-11-07T06:37:48.240Z,,54,86,49.3,55.1,,
2017-11-07T06:37:58.240Z,,54,83,52.6,56.1,,
2017-11-07T06:38:08.298Z,,54,82,53.8,57,,
2017-11-07T06:38:18.242Z,,54,,54.4,57.3,,
2017-11-07T06:38:28.254Z,,54,75,54.8,56.9,,
2017-11-07T06:38:38.250Z,,54,,54.2,,,
2017-11-07T06:38:48.271Z,,54,73,54.1,56.7,,
2017-11-07T06:38:58.276Z,,54,74,53.9,56.6,,
2017-11-07T06:39:08.301Z,,54,,54,,,
2017-11-07T06:39:18.255Z,,54,75,53.9,,,
2017-11-07T06:39:28.267Z,,54,74,53.9,,,
2017-11-07T06:39:38.274Z,,54,75,53.9,,,
2017-11-07T06:39:48.248Z,,54,74,53.9,56.7,,
2017-11-07T06:39:58.279Z,,54,76,53.9,,,
2017-11-07T06:40:08.242Z,,54,75,54,,,
2017-11-07T06:40:18.249Z,0,54,0,54,55.7,0,
2017-11-07T06:40:28.240Z,,54,,53.6,55.2,,
2017-11-07T06:40:38.242Z,,54,,53.2,55,,
2017-11-07T06:40:48.241Z,,54,,53,54.9,,
2017-11-07T06:40:58.242Z,,54,,52.6,,,
2017-11-07T06:41:08.244Z,,54,,52.4,54.8,,
2017-11-07T06:41:18.244Z,1,54,,52.2,54.7,0,50
2017-11-07T06:41:28.253Z,,54,,51.9,54.6,,
2017-11-07T06:41:38.243Z,,54,,51.7,42.1,,
2017-11-07T06:41:48.242Z,1,54,40,51.4,41,0,
2017-11-07T06:41:58.246Z,,54,36,51.2,41.6,,
2017-11-07T06:42:08.258Z,,54,29,51,41.5,,
2017-11-07T06:42:18.241Z,,54,30,50.8,41.2,,
2017-11-07T06:42:28.241Z,,54,29,50.5,,,
2017-11-07T06:42:38.291Z,,54,,50.2,41.5,,
2017-11-07T06:42:48.242Z,,54,30,50,41.7,,
2017-11-07T06:42:58.280Z,,54,29,49.7,41.8,,
2017-11-07T06:43:08.242Z,,54,30,48.1,42.1,,
2017-11-07T06:43:18.241Z,,54,30,47.8,43,,
2017-11-07T06:43:28.240Z,,54,,47.6,43.6,,
2017-11-07T06:43:38.241Z,,54,,47.4,44.1,,
2017-11-07T06:43:48.242Z,,54,33,47.3,45,,
2017-11-07T06:43:58.241Z,,54,34,47.1,46,,
2017-11-07T06:44:08.240Z,,54,35,46.9,46.1,,
2017-11-07T06:44:18.243Z,,54,36,46.7,46.5,,
2017-11-07T06:44:28.243Z,,54,36,46.5,47,,
2017-11-07T06:44:38.338Z,,54,38,46.3,47.2,,
2017-11-07T06:44:48.355Z,,54,,46.1,48,,
2017-11-07T06:44:58.344Z,,54,,45.9,48.1,,
2017-11-07T06:45:08.351Z,,54,39,45.8,48.5,,
2017-11-07T06:45:18.379Z,,54,,45.6,49,,
2017-11-07T06:45:28.354Z,,54,,45.4,49.2,,
2017-11-07T06:45:38.347Z,,54,,45.2,49.5,,
2017-11-07T06:45:48.335Z,,54,,45,50,,
2017-11-07T06:45:58.354Z,,54,,44.8,50.2,,
2017-11-07T06:46:08.345Z,,54,35,44.6,50.5,,
2017-11-07T06:46:18.350Z,,54,32,44.4,50.3,,
2017-11-07T06:46:28.352Z,,54,30,44.2,50.1,,
2017-11-07T06:46:38.316Z,,54,,44.1,,,
2017-11-07T06:46:48.342Z,,54,29,43.9,50.2,,
2017-11-07T06:46:58.350Z,,54,30,43.7,50.4,,
2017-11-07T06:47:08.323Z,,54,,43.6,50.6,,
2017-11-07T06:47:18.332Z,,54,30,43.4,51,,
2017-11-07T06:47:28.328Z,,54,29,43.3,51.2,,
2017-11-07T06:47:38.336Z,,54,30,43.1,51.5,,
2017-11-07T06:47:48.321Z,,54,29,42.9,51.7,,
2017-11-07T06:47:58.330Z,,54,30,42.8,52,,49
2017-11-07T06:48:08.346Z,,54,29,42.6,52.1,,
2017-11-07T06:48:18.322Z,,54,,42.5,52.3,,
2017-11-07T06:48:28.308Z,,54,30,42.4,52.6,,
2017-11-07T06:48:38.260Z,,54,29,42.2,52.8,,
2017-11-07T06:48:48.259Z,,54,29,42.1,53,,
2017-11-07T06:48:58.244Z,1,54,0,42,49.9,0,
2017-11-07T06:49:08.242Z,,54,,41.8,48.7,,
2017-11-07T06:49:18.242Z,,54,,41.7,47.3,,
2017-11-07T06:49:28.241Z,,54,,41.6,47.2,,
2017-11-07T06:49:38.247Z,,54,,41.5,47.1,,
2017-11-07T06:49:48.247Z,,54,,41.3,47.2,,
2017-11-07T06:49:58.260Z,,54,,41.2,,,
2017-11-07T06:50:08.272Z,,54,,41.1,,,
2017-11-07T06:50:18.243Z,,54,,40.9,47.1,,
2017-11-07T06:50:28.243Z,,54,,40.8,47,,
2017-11-07T06:50:38.241Z,,54,,40.7,46.9,,
2017-11-07T06:50:48.242Z,,54,,40.6,46.7,,
2017-11-07T06:50:58.242Z,,54,,40.5,46.4,,
2017-11-07T06:51:08.242Z,,54,,40.4,46.2,,
2017-11-07T06:51:18.242Z,,54,,40.2,45.9,,
2017-11-07T06:51:28.241Z,,54,,40.1,45.7,,
2017-11-07T06:51:38.250Z,,54,,40,45.4,,
2017-11-07T06:51:48.242Z,,54,,40,44.9,,
2017-11-07T06:51:58.260Z,,54,,39.8,44.8,,
2017-11-07T06:52:08.242Z,,54,,39.8,44.6,,
2017-11-07T06:52:18.242Z,,54,,39.7,44.4,,
2017-11-07T06:52:28.242Z,,54,,39.6,44.2,,
2017-11-07T06:52:38.242Z,,54,,39.5,43.9,,
2017-11-07T06:52:48.450Z,,54,,39.4,,,
2017-11-07T06:52:58.242Z,,54,,39.3,43.7,,
2017-11-07T06:53:08.243Z,,54,,39.2,43.5,,
2017-11-07T06:53:18.242Z,,54,,39.1,43.3,,
2017-11-07T06:53:28.242Z,,54,,38.9,43.1,,
2017-11-07T06:53:38.242Z,1,54,45,38.8,43.2,0,
2017-11-07T06:53:48.243Z,,54,35,38.7,48.3,,
2017-11-07T06:53:58.242Z,,54,30,38.7,49,,
2017-11-07T06:54:08.242Z,,54,,38.6,49.2,,
2017-11-07T06:54:18.243Z,,54,29,38.5,,,
2017-11-07T06:54:28.244Z,,54,30,38.4,,,
2017-11-07T06:54:38.246Z,,54,,38.3,,,
2017-11-07T06:54:48.247Z,,54,29,38.2,,,
2017-11-07T06:54:58.242Z,,54,30,38.2,49.4,,
2017-11-07T06:55:08.242Z,,54,29,38.1,49.5,,
2017-11-07T06:55:18.246Z,,54,,38,49.6,,48
2017-11-07T06:55:28.243Z,,54,30,37.9,49.8,,
2017-11-07T06:55:38.273Z,,54,,37.9,50,,
2017-11-07T06:55:48.242Z,,54,29,37.8,50.2,,
2017-11-07T06:55:58.247Z,,54,30,37.7,50.5,,
2017-11-07T06:56:08.243Z,,54,29,37.6,51,,
2017-11-07T06:56:18.242Z,,54,30,37.6,51.2,,
2017-11-07T06:56:28.242Z,,54,,37.5,51.5,,
2017-11-07T06:56:38.242Z,,54,29,37.4,51.8,,
2017-11-07T06:56:48.245Z,1,54,0,37.4,49.6,0,
2017-11-07T06:56:58.242Z,,54,,37.3,47.9,,
2017-11-07T06:57:08.261Z,,54,,37.2,46.8,,
2017-11-07T06:57:18.242Z,,54,,37.2,46.4,,
2017-11-07T06:57:28.244Z,,54,,37.1,46.3,,
2017-11-07T06:57:38.242Z,,54,,36.9,46.4,,
2017-11-07T06:57:48.244Z,,54,,36.8,46.5,,
2017-11-07T06:57:58.243Z,,54,,36.8,,,
2017-11-07T06:58:08.246Z,,54,,36.7,46.4,,
2017-11-07T06:58:18.243Z,,54,,36.7,,,
2017-11-07T06:58:28.438Z,,54,,36.6,46.3,,
2017-11-07T06:58:38.245Z,,54,,36.5,46.2,,
2017-11-07T06:58:48.245Z,,54,,36.5,45.9,,
2017-11-07T06:58:58.242Z,,54,,36.4,45.8,,
2017-11-07T06:59:08.242Z,,54,,36.3,45.6,,
2017-11-07T06:59:18.242Z,,54,,36.3,45.4,,
2017-11-07T06:59:28.243Z,,54,,36.2,45.1,,
2017-11-07T06:59:38.243Z,,54,,36.2,44.8,,
2017-11-07T06:59:48.244Z,,54,,36.1,44.6,,
2017-11-07T06:59:58.246Z,,54,,36,44.4,,
2017-11-07T07:00:08.252Z,,54,,36,44.3,,
2017-11-07T07:00:18.243Z,,54,,35.9,44.1,,
2017-11-07T07:00:28.265Z,,54,,35.9,43.9,,
2017-11-07T07:00:38.248Z,,54,,35.8,43.8,,
2017-11-07T07:00:48.256Z,,54,,35.8,43.7,,
2017-11-07T07:00:58.259Z,,54,,35.7,43.5,,
2017-11-07T07:01:08.257Z,,54,,35.7,43.4,,
2017-11-07T07:01:18.280Z,,54,,35.6,43.2,,
2017-11-07T07:01:28.442Z,,54,,35.6,43.1,,
2017-11-07T07:01:38.244Z,,54,,35.5,42.9,,47
2017-11-07T07:01:48.259Z,,54,,35.5,42.8,,
2017-11-07T07:01:58.242Z,,54,,35.4,42.6,,
2017-11-07T07:02:08.244Z,,54,,35.4,42.4,,
2017-11-07T07:02:18.264Z,,54,,35.3,42.2,,
2017-11-07T07:02:28.246Z,,54,,35.3,42.1,,
2017-11-07T07:02:38.351Z,1,54,0,35.3,41.9,0,47
2017-11-07T07:02:48.251Z,,54,,35.2,41.8,,
2017-11-07T07:02:58.261Z,,54,,35.2,41.6,,
2017-11-07T07:03:08.320Z,,54,,35.1,41.5,,
2017-11-07T07:03:18.303Z,,54,,35.1,41.4,,
2017-11-07T07:03:28.256Z,,54,,34.9,41.3,,
2017-11-07T07:03:38.251Z,,54,,34.9,41.1,,
2017-11-07T07:03:48.243Z,,54,,34.8,40.9,,
2017-11-07T07:03:58.275Z,1,54,39,34.8,45.4,0,
2017-11-07T07:04:08.254Z,,54,31,34.7,47.1,,
2017-11-07T07:04:18.264Z,,54,30,34.7,47.6,,
2017-11-07T07:04:28.295Z,,54,,34.6,47.7,,
2017-11-07T07:04:38.283Z,,54,,34.6,,,
2017-11-07T07:04:48.261Z,,54,29,34.5,47.8,,
2017-11-07T07:04:58.319Z,,54,30,34.5,,,
2017-11-07T07:05:08.268Z,,54,29,34.4,48,,
2017-11-07T07:05:18.267Z,,54,,34.4,48.2,,
2017-11-07T07:05:28.269Z,,54,,34.3,48.3,,
2017-11-07T07:05:38.244Z,,54,30,34.3,48.5,,
2017-11-07T07:05:48.249Z,,54,29,34.3,49,,
2017-11-07T07:05:58.263Z,,54,,34.2,49.1,,
2017-11-07T07:06:08.244Z,,54,,34.2,49.3,,
2017-11-07T07:06:18.253Z,,54,,34.2,49.6,,
2017-11-07T07:06:28.245Z,,54,,34.1,50,,
2017-11-07T07:06:38.243Z,,54,,34.1,50.2,,
2017-11-07T07:06:48.247Z,,54,,34.1,50.6,,
2017-11-07T07:06:58.244Z,1,54,0,34,49.8,0,
2017-11-07T07:07:08.255Z,,54,,34,46.8,,
2017-11-07T07:07:18.245Z,,54,,34,45.9,,
2017-11-07T07:07:28.248Z,,54,,33.9,45.5,,
2017-11-07T07:07:38.306Z,,54,,33.9,45.4,,
2017-11-07T07:07:48.246Z,,54,,33.9,45.5,,
2017-11-07T07:07:58.251Z,,54,,33.8,45.6,,
2017-11-07T07:08:08.252Z,,54,,33.8,45.7,,
2017-11-07T07:08:18.244Z,,54,,33.8,,,
2017-11-07T07:08:28.276Z,,54,,33.7,,,
2017-11-07T07:08:38.258Z,,54,,33.7,45.6,,
2017-11-07T07:08:48.253Z,,54,,33.7,45.5,,
2017-11-07T07:08:58.255Z,,54,,33.6,45.4,,
2017-11-07T07:09:08.422Z,,54,,33.6,45.2,,
2017-11-07T07:09:18.244Z,,54,,33.6,45.1,,
2017-11-07T07:09:28.245Z,,54,,33.6,44.9,,
2017-11-07T07:09:38.245Z,,54,,33.5,44.6,,
2017-11-07T07:09:48.244Z,,54,,33.5,44.3,,
2017-11-07T07:09:58.249Z,,54,,33.5,44.1,,
2017-11-07T07:10:08.256Z,0,54,,35.2,43.9,0,0
2017-11-07T07:10:18.247Z,0,54,,40.7,45.5,0,
2017-11-07T07:10:28.248Z,,54,,40.5,45.2,,
2017-11-07T07:10:38.722Z,,54,,40.4,45,,
2017-11-07T07:10:48.256Z,,54,,40.3,44.9,,
2017-11-07T07:10:58.250Z,,54,,40.2,,,
2017-11-07T07:11:08.249Z,1,54,,40.1,,0,47
2017-11-07T07:11:18.256Z,1,54,41,40,46.3,0,
2017-11-07T07:11:28.273Z,,54,0,39.8,51.2,,
2017-11-07T07:11:38.307Z,1,54,,39.7,46.9,0,
2017-11-07T07:11:48.307Z,,54,,39.6,44.8,,
2017-11-07T07:11:58.338Z,,54,,39.5,43.3,,
2017-11-07T07:12:08.303Z,,54,,39.4,42.9,,
2017-11-07T07:12:18.275Z,,54,,39.3,42.8,,
2017-11-07T07:12:28.308Z,,54,,39.2,42.7,,
2017-11-07T07:12:38.247Z,,54,,39.1,,,46
2017-11-07T07:12:48.245Z,,54,,38.9,42.6,,
2017-11-07T07:12:58.245Z,,54,,38.8,42.4,,
2017-11-07T07:13:08.245Z,,54,,38.7,,,
2017-11-07T07:13:18.292Z,,54,,38.6,,,
2017-11-07T07:13:28.283Z,,54,,38.5,,,
2017-11-07T07:13:38.323Z,,54,,38.4,42.2,,
2017-11-07T07:13:48.294Z,,54,,38.3,42.1,,
2017-11-07T07:13:58.261Z,,54,,38.2,,,
2017-11-07T07:14:08.264Z,,54,,38.1,,,
2017-11-07T07:14:18.283Z,,54,,38,41.9,,
2017-11-07T07:14:28.257Z,,54,,37.9,41.6,,
2017-11-07T07:14:38.349Z,,54,,37.8,41.4,,
2017-11-07T07:14:48.288Z,,54,,37.7,41.2,,
2017-11-07T07:14:58.268Z,,54,,37.6,41.1,,
2017-11-07T07:15:08.262Z,,54,,37.5,40.9,,
2017-11-07T07:15:18.274Z,,54,,37.4,40.8,,
2017-11-07T07:15:28.265Z,,54,,37.3,40.7,,
2017-11-07T07:15:38.411Z,,54,,37.3,40.6,,
2017-11-07T07:15:48.264Z,,54,,37.2,40.5,,
2017-11-07T07:15:58.259Z,,54,,37.1,40.4,,
2017-11-07T07:16:08.246Z,,54,,36.9,40.3,,
2017-11-07T07:16:18.280Z,,54,,36.8,40.2,,
2017-11-07T07:16:28.261Z,,54,,36.8,40.1,,
2017-11-07T07:16:38.256Z,1,54,44,36.7,40,0,
2017-11-07T07:16:48.267Z,,54,36,36.6,45.1,,
2017-11-07T07:16:58.311Z,,54,29,36.5,46.2,,
2017-11-07T07:17:08.263Z,,54,30,36.5,46.6,,
2017-11-07T07:17:18.279Z,,54,,36.4,46.7,,
2017-11-07T07:17:28.250Z,,54,,36.3,,,
2017-11-07T07:17:38.255Z,,54,29,36.2,,,
2017-11-07T07:17:48.245Z,,54,29,36.2,47,,
2017-11-07T07:17:58.246Z,,54,30,36.1,47.1,,
2017-11-07T07:18:08.246Z,,54,29,36,47.3,,
2017-11-07T07:18:18.245Z,,54,30,36,47.6,,
2017-11-07T07:18:28.255Z,,54,29,35.9,48,,
2017-11-07T07:18:38.247Z,,54,30,35.9,48.1,,
2017-11-07T07:18:48.258Z,,54,,42.1,48.4,,
2017-11-07T07:18:58.246Z,,54,,38.8,48.7,,
2017-11-07T07:19:08.246Z,,54,29,30.6,49,,
2017-11-07T07:19:18.666Z,,54,,30.4,49.4,,
2017-11-07T07:19:28.375Z,,54,30,30.4,49.7,,
2017-11-07T07:19:38.329Z,1,54,0,30.4,47.8,0,
2017-11-07T07:19:48.283Z,,54,,30.6,45.8,,
2017-11-07T07:19:58.404Z,,54,,30.4,44.9,,
2017-11-07T07:20:08.407Z,,54,,30.6,44.6,,
2017-11-07T07:20:18.275Z,,54,,30.6,44.5,,45
2017-11-07T07:20:28.267Z,,54,,30.6,44.6,,
2017-11-07T07:20:38.246Z,,54,,30.6,44.8,,
2017-11-07T07:20:48.267Z,,54,,30.7,,,
2017-11-07T07:20:58.246Z,,54,,30.7,,,
2017-11-07T07:21:08.246Z,,54,,30.7,,,
2017-11-07T07:21:18.247Z,,54,,30.7,44.7,,
2017-11-07T07:21:28.248Z,,54,,30.8,44.6,,
2017-11-07T07:21:38.266Z,,54,,30.8,44.4,,
2017-11-07T07:21:48.249Z,,54,,30.8,44.3,,
2017-11-07T07:21:58.249Z,,54,,30.8,44.1,,
2017-11-07T07:22:08.247Z,,54,,30.7,43.9,,
2017-11-07T07:22:18.252Z,,54,,30.8,43.7,,
2017-11-07T07:22:28.246Z,,54,,30.8,43.4,,
2017-11-07T07:22:38.247Z,,54,,30.7,43.2,,
2017-11-07T07:22:48.248Z,,54,,30.8,43,,
2017-11-07T07:22:58.324Z,,54,,30.7,42.9,,
2017-11-07T07:23:08.247Z,,54,,30.7,42.8,,
2017-11-07T07:23:18.247Z,,54,,30.7,42.7,,
2017-11-07T07:23:28.259Z,,54,,30.7,42.4,,
2017-11-07T07:23:38.246Z,,54,,30.7,42.3,,
2017-11-07T07:23:48.259Z,,54,,30.6,42.2,,
2017-11-07T07:23:58.258Z,,54,,30.6,42.1,,
2017-11-07T07:24:08.265Z,,54,,30.6,41.9,,
2017-11-07T07:24:18.253Z,,54,,30.6,41.8,,
2017-11-07T07:24:28.257Z,,54,,30.6,41.7,,
2017-11-07T07:24:38.249Z,,54,,30.4,41.5,,
2017-11-07T07:24:48.248Z,,54,,30.4,41.4,,
2017-11-07T07:24:58.294Z,,54,,30.4,41.2,,
2017-11-07T07:25:08.253Z,,54,,30.4,41.1,,
2017-11-07T07:25:18.347Z,,54,,30.4,40.9,,
2017-11-07T07:25:28.247Z,,54,,30.4,,,
2017-11-07T07:25:38.257Z,,54,,30.4,40.7,,
2017-11-07T07:25:48.247Z,,54,,30.3,40.6,,
2017-11-07T07:25:58.252Z,,54,,30.3,40.5,,
2017-11-07T07:26:08.252Z,,54,,30.3,40.4,,
2017-11-07T07:26:18.249Z,,54,,30.3,40.3,,
2017-11-07T07:26:28.249Z,,54,,30.2,40.1,,
2017-11-07T07:26:38.248Z,,54,,30.2,40,,
2017-11-07T07:26:48.247Z,,54,,30.2,39.9,,
2017-11-07T07:26:58.276Z,,54,,30.2,39.8,,
2017-11-07T07:27:08.248Z,,54,,30.2,39.7,,
2017-11-07T07:27:18.263Z,,54,,30.2,39.6,,
