Time,PrimTSet,PrimT,HwActive,ChActive,HwTSet,ActPow,HwTOutlet
2017-11-06T04:54:17.016Z,,,,,0,,18.8
2017-11-06T04:54:27.028Z,,,,,0,,18.8
2017-11-06T04:54:37.017Z,,28.8,,,0,,18.8
2017-11-06T04:54:47.019Z,,28.9,,,0,,18.8
2017-11-06T04:54:57.024Z,,28.8,,,0,,18.8
2017-11-06T04:55:07.016Z,,,,,0,,18.8
2017-11-06T04:55:17.018Z,,,,,0,,18.8
2017-11-06T04:55:27.021Z,,,,,0,,18.8
2017-11-06T04:55:37.017Z,,,,,0,,18.8
2017-11-06T04:55:47.017Z,,,,,0,,18.8
2017-11-06T04:55:57.023Z,,,,,0,,18.8
2017-11-06T04:56:07.019Z,,,,,0,,18.8
2017-11-06T04:56:17.017Z,,,,,0,,18.8
2017-11-06T04:56:27.033Z,,,,,0,,18.8
2017-11-06T04:56:37.016Z,,,,,0,,18.8
2017-11-06T04:56:47.025Z,,,,,0,,18.8
2017-11-06T04:56:57.016Z,,,,,0,,18.8
2017-11-06T04:57:07.017Z,,,,,0,,18.8
2017-11-06T04:57:17.017Z,,,,,0,,18.8
2017-11-06T04:57:27.029Z,,,,,0,,18.8
2017-11-06T04:57:37.020Z,,,,,0,,18.8
2017-11-06T04:57:47.018Z,,,,,0,,18.8
2017-11-06T04:57:57.017Z,,28.7,,,0,,18.8
2017-11-06T04:58:07.026Z,,,,,0,,18.8
2017-11-06T04:58:17.022Z,,,,,0,,18.8
2017-11-06T04:58:27.021Z,,,,,0,,18.8
2017-11-06T04:58:37.021Z,,,,,0,,18.8
2017-11-06T04:58:47.022Z,,,,,0,,18.8
2017-11-06T04:58:57.022Z,,,,,0,,18.8
2017-11-06T04:59:07.017Z,,,,,0,,18.8
2017-11-06T04:59:17.017Z,,,,,0,,18.8
2017-11-06T04:59:27.017Z,,,,,0,,18.8
2017-11-06T04:59:37.017Z,,,,,0,,18.8
2017-11-06T04:59:47.023Z,,,,,0,,18.8
2017-11-06T04:59:57.017Z,,,,,0,,18.8
2017-11-06T05:00:07.020Z,,,,,0,,18.8
2017-11-06T05:00:17.018Z,,,,,0,,18.8
2017-11-06T05:00:27.018Z,,,,,0,,18.8
2017-11-06T05:00:37.017Z,,,,,0,,18.8
2017-11-06T05:00:47.017Z,,28.6,,,0,,18.8
2017-11-06T05:00:57.018Z,5,28.6,0,0,0,0,18.6
2017-11-06T05:01:07.018Z,,,,,0,,18.8
2017-11-06T05:01:17.019Z,,,,,0,,18.6
2017-11-06T05:01:27.017Z,,,,,0,,18.8
2017-11-06T05:01:37.018Z,,,,,0,,18.6
2017-11-06T05:01:47.018Z,,,,,0,,18.8
2017-11-06T05:01:57.018Z,,,,,0,,18.6
2017-11-06T05:02:07.022Z,,,,,0,,18.8
2017-11-06T05:02:17.034Z,,,,,0,,18.6
2017-11-06T05:02:27.022Z,,,,,0,,18.6
2017-11-06T05:02:37.024Z,,,,,0,,18.6
2017-11-06T05:02:47.017Z,,,,,0,,18.6
2017-11-06T05:02:57.018Z,,,,,0,,18.8
2017-11-06T05:03:07.017Z,,,,,0,,18.6
2017-11-06T05:03:17.017Z,,,,,0,,18.6
2017-11-06T05:03:27.028Z,,,,,0,,18.6
2017-11-06T05:03:37.018Z,,,,,0,,18.6
2017-11-06T05:03:47.023Z,,28.4,,,0,,18.6
2017-11-06T05:03:57.021Z,,,,,0,,18.8
2017-11-06T05:04:07.021Z,,,,,0,,18.6
2017-11-06T05:04:17.122Z,,,,,0,,18.6
2017-11-06T05:04:27.133Z,,,,,0,,18.6
2017-11-06T05:04:37.126Z,,,,,0,,18.6
2017-11-06T05:04:47.105Z,,,,,0,,18.6
2017-11-06T05:04:57.017Z,,,,,0,,18.6
2017-11-06T05:05:07.018Z,,,,,0,,18.6
2017-11-06T05:05:17.021Z,,,,,0,,18.6
2017-11-06T05:05:27.019Z,,,,,0,,18.6
2017-11-06T05:05:37.045Z,,,,,0,,18.6
2017-11-06T05:05:47.020Z,,,,,0,,18.6
2017-11-06T05:05:57.020Z,,,,,0,,18.6
2017-11-06T05:06:07.034Z,,,,,0,,18.6
2017-11-06T05:06:17.018Z,,,,,0,,18.6
2017-11-06T05:06:27.021Z,,,,,0,,18.6
2017-11-06T05:06:37.025Z,,,,,0,,18.6
2017-11-06T05:06:47.018Z,,,,,0,,18.6
2017-11-06T05:06:57.018Z,,28.3,,,0,,18.6
2017-11-06T05:07:07.026Z,,,,,0,,18.6
2017-11-06T05:07:17.023Z,,,,,0,,18.6
2017-11-06T05:07:27.018Z,,,,,0,,18.6
2017-11-06T05:07:37.023Z,,,,,0,,18.6
2017-11-06T05:07:47.018Z,,,,,0,,18.6
2017-11-06T05:07:57.021Z,,,,,0,,18.6
2017-11-06T05:08:07.018Z,,,,,0,,18.6
2017-11-06T05:08:17.020Z,,,,,0,,18.6
2017-11-06T05:08:27.019Z,,,,,0,,18.6
2017-11-06T05:08:37.030Z,,,,,0,,18.6
2017-11-06T05:08:47.021Z,,,,,0,,18.6
2017-11-06T05:08:57.020Z,,,,,0,,18.6
2017-11-06T05:09:07.031Z,,,,,0,,18.6
2017-11-06T05:09:17.023Z,,,,,0,,18.6
2017-11-06T05:09:27.018Z,,,,,0,,18.6
2017-11-06T05:09:37.018Z,,28.2,,,0,,18.6
2017-11-06T05:09:47.023Z,,28.3,,,0,,18.6
2017-11-06T05:09:57.018Z,,,,,0,,18.6
2017-11-06T05:10:07.018Z,,,,,0,,18.6
2017-11-06T05:10:17.023Z,,28.2,,,0,,18.6
2017-11-06T05:10:27.019Z,,,,,0,,18.6
2017-11-06T05:10:37.019Z,,,,,0,,18.6
2017-11-06T05:10:47.018Z,,,,,0,,18.6
2017-11-06T05:10:57.018Z,,,,,0,,18.6
2017-11-06T05:11:07.018Z,,,,,0,,18.6
2017-11-06T05:11:17.020Z,,,,,0,,18.6
2017-11-06T05:11:27.018Z,,,,,0,,18.6
2017-11-06T05:11:37.025Z,,,,,0,,18.6
2017-11-06T05:11:47.019Z,,,,,0,,18.6
2017-11-06T05:11:57.018Z,,,,,0,,18.6
2017-11-06T05:12:07.022Z,,,,,0,,18.6
2017-11-06T05:12:17.024Z,,,,,0,,18.6
2017-11-06T05:12:27.027Z,,,,,0,,18.6
2017-11-06T05:12:37.026Z,,,,,0,,18.6
2017-11-06T05:12:47.024Z,,,,,0,,18.6
2017-11-06T05:12:57.055Z,,28.1,,,0,,18.6
2017-11-06T05:13:07.019Z,,,,,0,,18.6
2017-11-06T05:13:17.018Z,,28.2,,,0,,18.6
2017-11-06T05:13:27.039Z,,28.1,,,0,,18.6
2017-11-06T05:13:37.042Z,,,,,0,,18.6
2017-11-06T05:13:47.019Z,,,,,0,,18.6
2017-11-06T05:13:57.018Z,,,,,0,,18.6
2017-11-06T05:14:07.026Z,,,,,0,,18.6
2017-11-06T05:14:17.019Z,,,,,0,,18.6
2017-11-06T05:14:27.019Z,,,,,0,,18.6
2017-11-06T05:14:37.043Z,,,,,0,,18.6
2017-11-06T05:14:47.019Z,,,,,0,,18.6
2017-11-06T05:14:57.026Z,,,,,0,,18.6
2017-11-06T05:15:07.022Z,,,,,0,,18.6
2017-11-06T05:15:17.019Z,,,,,0,,18.6
2017-11-06T05:15:27.019Z,,,,,0,,18.5
2017-11-06T05:15:37.019Z,,,,,0,,18.6
2017-11-06T05:15:47.024Z,,,,,0,,18.5
2017-11-06T05:15:57.025Z,,,,,0,,18.6
2017-11-06T05:16:07.168Z,,,,,0,,18.6
2017-11-06T05:16:17.020Z,,28,,,0,,18.6
2017-11-06T05:16:27.050Z,,,,,0,,18.5
2017-11-06T05:16:37.022Z,,,,,0,,18.5
2017-11-06T05:16:47.019Z,,,,,0,,18.5
2017-11-06T05:16:57.028Z,,,,,0,,18.5
2017-11-06T05:17:07.019Z,,,,,0,,18.5
2017-11-06T05:17:17.019Z,,,,,0,,18.5
2017-11-06T05:17:27.019Z,,,,,0,,18.5
2017-11-06T05:17:37.019Z,,,,,0,,18.5
2017-11-06T05:17:47.033Z,,,,,0,,18.5
2017-11-06T05:17:57.019Z,,,,,0,,18.5
2017-11-06T05:18:07.021Z,,,,,0,,18.5
2017-11-06T05:18:17.021Z,,,,,0,,18.5
2017-11-06T05:18:27.020Z,,,,,0,,18.5
2017-11-06T05:18:37.020Z,,,,,0,,18.5
2017-11-06T05:18:47.020Z,,,,,0,,18.5
2017-11-06T05:18:57.020Z,,,,,0,,18.5
2017-11-06T05:19:07.023Z,,,,,0,,18.5
2017-11-06T05:19:17.019Z,,28,,,0,,18.5
2017-11-06T05:19:27.029Z,,27.8,,,0,,18.5
2017-11-06T05:19:37.019Z,,27.8,,,0,,18.5
2017-11-06T05:19:47.020Z,,,,,0,,18.5
2017-11-06T05:19:57.025Z,,,,,0,,18.5
2017-11-06T05:20:07.019Z,,,,,0,,18.5
2017-11-06T05:20:17.021Z,,,,,0,,18.5
2017-11-06T05:20:27.020Z,,,,,0,,18.5
2017-11-06T05:20:37.020Z,,,,,0,,18.5
2017-11-06T05:20:47.019Z,,,,,0,,18.5
2017-11-06T05:20:57.025Z,,,,,0,,18.5
2017-11-06T05:21:07.019Z,,,,,0,,18.5
2017-11-06T05:21:17.030Z,,,,,0,,18.5
2017-11-06T05:21:27.026Z,,,,,0,,18.5
2017-11-06T05:21:37.020Z,,,,,0,,18.5
2017-11-06T05:21:47.020Z,,,,,0,,18.5
2017-11-06T05:21:57.020Z,,,,,0,,18.5
2017-11-06T05:22:07.019Z,,,,,0,,18.5
2017-11-06T05:22:17.020Z,,,,,0,,18.5
2017-11-06T05:22:27.022Z,,,,,0,,18.5
2017-11-06T05:22:37.044Z,,27.7,,,0,,18.5
2017-11-06T05:22:47.020Z,,27.8,,,0,,18.5
2017-11-06T05:22:57.022Z,,27.7,,,0,,18.5
2017-11-06T05:23:07.020Z,,,,,0,,18.5
2017-11-06T05:23:17.020Z,,,,,0,,18.5
2017-11-06T05:23:27.021Z,,,,,0,,18.5
2017-11-06T05:23:37.020Z,,,,,0,,18.5
2017-11-06T05:23:47.020Z,,,,,0,,18.5
2017-11-06T05:23:57.023Z,,,,,0,,18.5
2017-11-06T05:24:07.275Z,,,,,0,,18.5
2017-11-06T05:24:17.021Z,,,,,0,,18.5
2017-11-06T05:24:27.020Z,,,,,0,,18.5
2017-11-06T05:24:37.020Z,,,,,0,,18.5
2017-11-06T05:24:47.021Z,,,,,0,,18.5
2017-11-06T05:24:57.020Z,,,,,0,,18.5
2017-11-06T05:25:07.022Z,,,,,0,,18.5
2017-11-06T05:25:17.020Z,,,,,0,,18.5
2017-11-06T05:25:32.870Z,,,,,0,,18.5
2017-11-06T05:25:37.022Z,,,,,0,,18.5
2017-11-06T05:25:47.020Z,,,,,0,,18.5
2017-11-06T05:25:57.020Z,,27.6,,,0,,18.5
2017-11-06T05:26:07.021Z,,27.7,,,0,,18.5
2017-11-06T05:26:17.022Z,,27.6,,,0,,18.5
2017-11-06T05:26:27.021Z,,,,,0,,18.5
2017-11-06T05:26:37.021Z,,,,,0,,18.5
2017-11-06T05:26:47.020Z,,,,,0,,18.5
2017-11-06T05:26:57.020Z,,,,,0,,18.5
2017-11-06T05:27:07.020Z,,,,,0,,18.5
2017-11-06T05:27:17.027Z,,,,,0,,18.5
2017-11-06T05:27:27.022Z,,,,,0,,18.5
2017-11-06T05:27:37.021Z,,,,,0,,18.5
2017-11-06T05:27:47.021Z,,,,,0,,18.5
2017-11-06T05:27:57.020Z,,,,,0,,18.5
2017-11-06T05:28:07.021Z,,,,,0,,18.5
2017-11-06T05:28:17.020Z,,,,,0,,18.5
2017-11-06T05:28:27.096Z,,,,,0,,18.5
2017-11-06T05:28:37.020Z,,,,,0,,18.5
2017-11-06T05:28:47.024Z,,,,,0,,18.5
2017-11-06T05:28:57.020Z,,27.5,,,0,,18.4
2017-11-06T05:29:07.020Z,,27.6,,,0,,18.5
2017-11-06T05:29:17.020Z,,,,,0,,18.5
2017-11-06T05:29:27.022Z,,,,,0,,18.5
2017-11-06T05:29:37.023Z,,27.5,,,0,,18.5
2017-11-06T05:29:47.022Z,,,,,0,,18.5
2017-11-06T05:29:57.051Z,,,,,0,,18.4
2017-11-06T05:30:07.190Z,,,,,0,,18.5
2017-11-06T05:30:17.020Z,,,,,0,,18.5
2017-11-06T05:30:27.021Z,,,,,0,,18.5
2017-11-06T05:30:37.021Z,,,,,0,,18.5
2017-11-06T05:30:47.031Z,,,,,0,,18.5
2017-11-06T05:30:57.021Z,,,,,0,,18.5
2017-11-06T05:31:07.031Z,,,,,0,,18.5
2017-11-06T05:31:17.021Z,,,,,0,,18.5
2017-11-06T05:31:27.021Z,,,,,0,,18.5
2017-11-06T05:31:37.041Z,,,,,0,,18.4
2017-11-06T05:31:47.030Z,,,,,0,,18.4
2017-11-06T05:31:57.021Z,,,,,0,,18.4
2017-11-06T05:32:07.044Z,,,,,0,,18.4
2017-11-06T05:32:17.021Z,,,,,0,,18.4
2017-11-06T05:32:27.021Z,,,,,0,,18.4
2017-11-06T05:32:37.021Z,,,,,0,,18.4
2017-11-06T05:32:47.021Z,,27.3,,,0,,18.5
2017-11-06T05:32:57.021Z,,27.5,,,0,,18.4
2017-11-06T05:33:07.021Z,,27.3,,,0,,18.4
2017-11-06T05:33:17.021Z,,,,,0,,18.4
2017-11-06T05:33:27.021Z,,,,,0,,18.4
2017-11-06T05:33:37.023Z,,,,,0,,18.4
2017-11-06T05:33:47.021Z,,,,,0,,18.4
2017-11-06T05:33:57.021Z,,,,,0,,18.4
2017-11-06T05:34:07.022Z,,,,,0,,18.4
2017-11-06T05:34:17.021Z,,,,,0,,18.4
2017-11-06T05:34:27.021Z,,,,,0,,18.4
2017-11-06T05:34:37.022Z,,,,,0,,18.4
2017-11-06T05:34:47.022Z,,,,,0,,18.4
2017-11-06T05:34:57.033Z,,,,,0,,18.4
2017-11-06T05:35:07.024Z,,,,,0,,18.4
2017-11-06T05:35:17.025Z,,,,,0,,18.4
2017-11-06T05:35:27.022Z,,,,,0,,18.4
2017-11-06T05:35:37.021Z,,,,,0,,18.4
2017-11-06T05:35:47.021Z,,,,,0,,18.4
2017-11-06T05:35:57.021Z,,,,,0,,18.4
2017-11-06T05:36:07.021Z,,27.2,,,0,,18.4
2017-11-06T05:36:17.022Z,,,,,0,,18.4
2017-11-06T05:36:27.022Z,,27.2,,,0,,18.4
2017-11-06T05:36:37.021Z,,,,,0,,18.4
2017-11-06T05:36:47.022Z,,,,,0,,18.4
2017-11-06T05:36:57.025Z,,,,,0,,18.4
2017-11-06T05:37:07.021Z,,,,,0,,18.4
2017-11-06T05:37:17.021Z,,,,,0,,18.4
2017-11-06T05:37:27.022Z,,,,,0,,18.4
2017-11-06T05:37:37.031Z,,,,,0,,18.4
2017-11-06T05:37:47.022Z,,,,,0,,18.4
2017-11-06T05:37:57.022Z,,,,,0,,18.4
2017-11-06T05:38:07.022Z,,,,,0,,18.4
2017-11-06T05:38:17.022Z,,,,,0,,18.4
2017-11-06T05:38:27.021Z,,,,,0,,18.4
2017-11-06T05:38:37.025Z,,,,,0,,18.4
2017-11-06T05:38:47.021Z,,,,,0,,18.4
2017-11-06T05:38:57.195Z,,,,,0,,18.4
2017-11-06T05:39:07.022Z,,,,,0,,18.4
2017-11-06T05:39:17.130Z,,,,,0,,18.4
2017-11-06T05:39:27.023Z,,,,,0,,18.4
2017-11-06T05:39:37.096Z,,,,,0,,18.4
2017-11-06T05:39:47.064Z,,27.1,,,0,,18.4
2017-11-06T05:39:57.088Z,,,,,0,,18.4
2017-11-06T05:40:07.087Z,,,,,0,,18.4
2017-11-06T05:40:17.132Z,,,,,0,,18.4
2017-11-06T05:40:27.024Z,,,,,0,,18.4
2017-11-06T05:40:37.023Z,,,,,0,,18.4
2017-11-06T05:40:47.021Z,,,,,0,,18.4
2017-11-06T05:40:57.021Z,,,,,0,,18.4
2017-11-06T05:41:07.022Z,,,,,0,,18.4
2017-11-06T05:41:17.022Z,,,,,0,,18.4
2017-11-06T05:41:27.029Z,,,,,0,,18.4
2017-11-06T05:41:37.047Z,,,,,0,,18.4
2017-11-06T05:41:47.022Z,,,,,0,,18.4
2017-11-06T05:41:57.022Z,,,,,0,,18.4
2017-11-06T05:42:07.025Z,,,,,0,,18.4
2017-11-06T05:42:17.025Z,,,,,0,,18.4
2017-11-06T05:42:27.025Z,,,,,0,,18.4
2017-11-06T05:42:37.026Z,,,,,0,,18.4
2017-11-06T05:42:47.023Z,,27,,,0,,18.4
2017-11-06T05:42:57.023Z,,27.1,,,0,,18.4
2017-11-06T05:43:07.023Z,,,,,0,,18.4
2017-11-06T05:43:17.023Z,,,,,0,,18.4
2017-11-06T05:43:27.022Z,,27,,,0,,18.4
2017-11-06T05:43:37.070Z,,,,,0,,18.4
2017-11-06T05:43:47.023Z,,,,,0,,18.4
2017-11-06T05:43:57.022Z,,,,,0,,18.4
2017-11-06T05:44:07.038Z,,,,,0,,18.4
2017-11-06T05:44:17.062Z,,,,,0,,18.4
2017-11-06T05:44:27.030Z,,,,,0,,18.4
2017-11-06T05:44:37.071Z,,,,,0,,18.4
2017-11-06T05:44:47.024Z,,,,,0,,18.4
2017-11-06T05:44:57.040Z,,,,,0,,18.4
2017-11-06T05:45:07.028Z,,,,,0,,18.2
2017-11-06T05:45:17.022Z,,,,,0,,18.4
2017-11-06T05:45:27.024Z,,,,,0,,18.4
2017-11-06T05:45:37.024Z,,,,,0,,18.4
2017-11-06T05:45:47.022Z,,,,,0,,18.4
2017-11-06T05:45:57.024Z,,,,,0,,18.4
2017-11-06T05:46:07.038Z,,,,,0,,18.4
2017-11-06T05:46:17.028Z,,,,,0,,18.2
2017-11-06T05:46:27.023Z,,,,,0,,18.2
2017-11-06T05:46:37.022Z,,27,,,0,,18.4
2017-11-06T05:46:47.024Z,,26.9,,,0,,18.4
2017-11-06T05:46:57.023Z,,,,,0,,18.4
2017-11-06T05:47:07.023Z,,26.9,,,0,,18.4
2017-11-06T05:47:17.022Z,,,,,0,,18.2
2017-11-06T05:47:27.022Z,,,,,0,,18.4
2017-11-06T05:47:37.023Z,,,,,0,,18.4
2017-11-06T05:47:47.023Z,,,,,0,,18.4
2017-11-06T05:47:57.023Z,,,,,0,,18.4
2017-11-06T05:48:07.023Z,,,,,0,,18.2
2017-11-06T05:48:17.022Z,,,,,0,,18.2
2017-11-06T05:48:27.698Z,,,,,0,,18.2
2017-11-06T05:48:37.025Z,,,,,0,,18.2
2017-11-06T05:48:47.022Z,,,,,0,,18.4
2017-11-06T05:48:57.228Z,,,,,0,,18.2
2017-11-06T05:49:07.023Z,,,,,0,,18.2
2017-11-06T05:49:17.023Z,,,,,0,,18.2
2017-11-06T05:49:27.035Z,,,,,0,,18.2
2017-11-06T05:49:37.023Z,,,,,0,,18.2
2017-11-06T05:49:47.040Z,,,,,0,,18.2
2017-11-06T05:49:57.023Z,,,,,0,,18.2
2017-11-06T05:50:07.057Z,,,,,0,,18.2
2017-11-06T05:50:17.022Z,,,,,0,,18.2
2017-11-06T05:50:27.026Z,,26.7,,,0,,18.2
2017-11-06T05:50:37.024Z,,26.9,,,0,,18.2
2017-11-06T05:50:47.025Z,,26.7,,,0,,18.2
2017-11-06T05:50:57.023Z,,,,,0,,18.2
2017-11-06T05:51:07.023Z,,,,,0,,18.2
2017-11-06T05:51:17.042Z,,,,,0,,18.2
2017-11-06T05:51:27.069Z,,,,,0,,18.2
2017-11-06T05:51:37.035Z,,,,,0,,18.2
2017-11-06T05:51:47.028Z,,,,,0,,18.2
2017-11-06T05:51:57.025Z,,,,,0,,18.2
2017-11-06T05:52:07.026Z,,,,,0,,18.2
2017-11-06T05:52:17.024Z,,,,,0,,18.2
2017-11-06T05:52:27.026Z,,,,,0,,18.2
2017-11-06T05:52:37.023Z,,,,,0,,18.2
2017-11-06T05:52:47.024Z,,,,,0,,18.2
2017-11-06T05:52:57.023Z,,,,,0,,18.2
2017-11-06T05:53:07.023Z,,,,,0,,18.2
2017-11-06T05:53:17.023Z,,,,,0,,18.2
2017-11-06T05:53:27.025Z,,,,,0,,18.2
2017-11-06T05:53:37.053Z,,,,,0,,18.2
2017-11-06T05:53:47.023Z,,,,,0,,18.2
2017-11-06T05:53:57.029Z,,,,,0,,18.2
2017-11-06T05:54:07.023Z,,26.6,,,0,,18.2
2017-11-06T05:54:17.031Z,,,,,0,,18.2
2017-11-06T05:54:27.023Z,,,,,0,,18.2
2017-11-06T05:54:37.024Z,,,,,0,,18.2
2017-11-06T05:54:47.026Z,,,,,0,,18.2
2017-11-06T05:54:57.023Z,,,,,0,,18.2
2017-11-06T05:55:07.024Z,,,,,0,,18.2
2017-11-06T05:55:17.031Z,,,,,0,,18.2
2017-11-06T05:55:27.033Z,,,,,0,,18.2
2017-11-06T05:55:37.024Z,,,,,0,,18.2
2017-11-06T05:55:47.025Z,,,,,0,,18.2
2017-11-06T05:55:57.024Z,,,,,0,,18.2
2017-11-06T05:56:07.023Z,,,,,0,,18.2
2017-11-06T05:56:17.026Z,,,,,0,,18.2
2017-11-06T05:56:27.024Z,,,,,0,,18.2
2017-11-06T05:56:37.031Z,,,,,0,,18.2
2017-11-06T05:56:47.032Z,,,,,0,,18.2
2017-11-06T05:56:57.026Z,,,,,0,,18.2
2017-11-06T05:57:07.024Z,,,,,0,,18.2
2017-11-06T05:57:17.023Z,,,,,0,,18.2
2017-11-06T05:57:27.024Z,,26.5,,,0,,18.2
2017-11-06T05:57:37.024Z,,26.6,,,0,,18.2
2017-11-06T05:57:47.024Z,,,,,0,,18.2
2017-11-06T05:57:57.033Z,,26.5,,,0,,18.2
2017-11-06T05:58:07.026Z,,,,,0,,18.2
2017-11-06T05:58:17.026Z,,,,,0,,18.2
2017-11-06T05:58:27.035Z,,,,,0,,18.2
2017-11-06T05:58:37.034Z,,,,,0,,18.2
2017-11-06T05:58:47.047Z,,,,,0,,18.2
2017-11-06T05:58:57.037Z,0,26.3,1,0,54,30,23.6
2017-11-06T05:59:07.024Z,,29,,,54,101,27.2
2017-11-06T05:59:17.038Z,,40.5,,,54,124,32
2017-11-06T05:59:27.044Z,,49.7,,,54,126,42.1
2017-11-06T05:59:37.036Z,,55.2,,,54,98,48.6
2017-11-06T05:59:47.024Z,,56.3,,,54,92,52.1
2017-11-06T05:59:57.039Z,,57.3,,,54,86,53.7
2017-11-06T06:00:07.024Z,,57.6,,,54,66,55
2017-11-06T06:00:17.024Z,,55.9,,,54,62,54.6
2017-11-06T06:00:27.024Z,,55.5,,,54,61,53.7
2017-11-06T06:00:37.026Z,,55.2,,,54,63,53.6
2017-11-06T06:00:47.025Z,,55.1,,,54,,53.4
2017-11-06T06:00:57.165Z,0,55.4,1,0,54,69,53.5
2017-11-06T06:01:07.033Z,,55.7,,,54,68,53.7
2017-11-06T06:01:17.025Z,,56.2,,,54,84,53.3
2017-11-06T06:01:27.025Z,,58,,,54,89,53.8
2017-11-06T06:01:37.024Z,,58.3,,,54,83,54.8
2017-11-06T06:01:47.040Z,,56.8,,,54,47,55.8
2017-11-06T06:01:57.024Z,,55.7,,,54,56,54.1
2017-11-06T06:02:07.025Z,,55.1,,,54,62,53.3
2017-11-06T06:02:17.026Z,,55.2,,,54,66,53.2
2017-11-06T06:02:27.032Z,,55.7,,,54,67,53.8
2017-11-06T06:02:37.024Z,,56.1,,,54,,54
2017-11-06T06:02:47.029Z,,56.4,,,54,68,54.3
2017-11-06T06:02:57.027Z,,56.5,,,54,63,54.4
2017-11-06T06:03:07.054Z,,56.2,,,54,61,54.3
2017-11-06T06:03:17.113Z,,55.9,,,54,60,54.2
2017-11-06T06:03:27.025Z,,55.7,,,54,61,53.9
2017-11-06T06:03:37.063Z,,55.6,,,54,64,53.8
2017-11-06T06:03:47.037Z,,,,,54,67,53.6
2017-11-06T06:03:57.029Z,,55.7,,,54,69,53.6
2017-11-06T06:04:07.031Z,,55.9,,,54,,53.7
2017-11-06T06:04:17.030Z,,56,,,54,67,53.9
2017-11-06T06:04:27.024Z,,,,,54,65,54.1
2017-11-06T06:04:37.024Z,,,,,54,63,54.2
2017-11-06T06:04:47.026Z,,55.7,,,54,,54.1
2017-11-06T06:04:57.025Z,,55.6,,,54,64,53.9
2017-11-06T06:05:07.039Z,,,,,54,,53.8
2017-11-06T06:05:17.024Z,,,,,54,,53.8
2017-11-06T06:05:27.025Z,,,,,54,65,53.8
2017-11-06T06:05:37.025Z,,,,,54,66,53.7
2017-11-06T06:05:47.032Z,,55.7,,,54,67,53.8
2017-11-06T06:05:57.028Z,,56,,,54,66,53.9
2017-11-06T06:06:07.028Z,,56.1,,,54,67,54.1
2017-11-06T06:06:17.025Z,,56.2,,,54,,54.2
2017-11-06T06:06:27.025Z,,56.1,,,54,,54.1
2017-11-06T06:06:37.026Z,,56,,,54,,54
2017-11-06T06:06:47.025Z,,55.9,,,54,66,54
2017-11-06T06:06:57.024Z,,55.7,,,54,65,54
2017-11-06T06:07:07.073Z,,55.6,,,54,63,54
2017-11-06T06:07:17.025Z,,55.5,,,54,,53.9
2017-11-06T06:07:27.062Z,,55.7,,,54,64,53.8
2017-11-06T06:07:37.025Z,,56,,,54,65,54.1
2017-11-06T06:07:47.026Z,,55.9,,,54,64,54.1
2017-11-06T06:07:57.025Z,,,,,54,65,54
2017-11-06T06:08:07.025Z,,55.7,,,54,,53.9
2017-11-06T06:08:17.025Z,,55.9,,,54,66,53.9
2017-11-06T06:08:27.028Z,,55.7,,,54,,53.9
2017-11-06T06:08:37.025Z,,,,,54,,53.9
2017-11-06T06:08:47.025Z,,56,,,54,70,53.9
2017-11-06T06:08:57.025Z,,56.3,,,54,69,54.2
2017-11-06T06:09:07.025Z,,56.6,,,54,59,54.8
2017-11-06T06:09:17.029Z,,55.9,,,54,62,54.2
2017-11-06T06:09:27.025Z,,55.7,,,54,,53.9
2017-11-06T06:09:37.027Z,,55.4,,,54,63,53.7
2017-11-06T06:09:47.190Z,,55.3,,,54,66,53.5
2017-11-06T06:09:57.026Z,,55.5,,,54,67,53.6
2017-11-06T06:10:07.025Z,,55.6,,,54,68,53.8
2017-11-06T06:10:17.024Z,,56,,,54,68,54
2017-11-06T06:10:27.025Z,,,,,54,,54
2017-11-06T06:10:37.025Z,,56.2,,,54,,54.2
2017-11-06T06:10:47.059Z,,56.1,,,54,64,54.2
2017-11-06T06:10:57.305Z,,55.9,,,54,,54.1
2017-11-06T06:11:07.027Z,,55.7,,,54,,53.9
2017-11-06T06:11:17.025Z,,55.6,,,54,,53.8
2017-11-06T06:11:27.026Z,,55.5,,,54,,53.8
2017-11-06T06:11:37.025Z,,,,,54,,53.8
2017-11-06T06:11:47.026Z,,55.4,,,54,,53.7
2017-11-06T06:11:57.025Z,,55.5,,,54,66,53.7
2017-11-06T06:12:07.026Z,,55.7,,,54,,53.8
2017-11-06T06:12:17.026Z,,56,,,54,67,54
2017-11-06T06:12:27.033Z,,,,,54,66,54.1
2017-11-06T06:12:37.025Z,,56.1,,,54,67,54.2
2017-11-06T06:12:47.031Z,,56,,,54,65,54.2
2017-11-06T06:12:57.026Z,,55.9,,,54,64,54.1
2017-11-06T06:13:07.028Z,,55.7,,,54,,54
2017-11-06T06:13:17.045Z,,55.6,,,54,,53.9
2017-11-06T06:13:27.025Z,,55.5,,,54,,53.8
2017-11-06T06:13:37.027Z,,55.6,,,54,66,53.8
2017-11-06T06:13:47.029Z,,55.7,,,54,,53.8
2017-11-06T06:13:57.027Z,,55.9,,,54,67,53.9
2017-11-06T06:14:07.025Z,,56,,,54,66,54
2017-11-06T06:14:17.034Z,,55.9,,,54,64,54
2017-11-06T06:14:27.028Z,,54.8,0,0,0,0,54
2017-11-06T06:14:37.034Z,,54.5,,,0,,53.6
2017-11-06T06:14:47.029Z,,,,,0,,53.2
