Time,PrimT,HwTOutlet,PrimTSet,ChActive,HwActive,ActPow,HwTSet
2018-02-04T00:00:08.377Z,,31.3,,,,,0
2018-02-04T00:00:18.368Z,,31.3,,,,,0
2018-02-04T00:00:28.365Z,,31.2,,,,,0
2018-02-04T00:00:38.365Z,,31.2,,,,,0
2018-02-04T00:00:53.382Z,,31.2,,,,,0
2018-02-04T00:00:58.397Z,,31.2,,,,,0
2018-02-04T00:01:08.399Z,48.7,31,,,,,0
2018-02-04T00:01:18.365Z,,31,,,,,0
2018-02-04T00:01:28.388Z,,31,,,,,0
2018-02-04T00:01:38.380Z,,31,,,,,0
2018-02-04T00:01:48.363Z,,30.9,,,,,0
2018-02-04T00:01:58.371Z,,30.9,,,,,0
2018-02-04T00:02:08.371Z,48.6,30.9,,,,,0
2018-02-04T00:02:18.368Z,,30.9,,,,,0
2018-02-04T00:02:28.370Z,,30.8,,,,,0
2018-02-04T00:02:43.383Z,,30.8,,,,,0
2018-02-04T00:02:48.366Z,,30.8,,,,,0
2018-02-04T00:02:58.367Z,,30.8,,,,,0
2018-02-04T00:03:08.386Z,,30.7,,,,,0
2018-02-04T00:03:18.371Z,48.5,30.7,,,,,0
2018-02-04T00:03:28.371Z,,30.7,,,,,0
2018-02-04T00:03:38.403Z,,30.7,,,,,0
2018-02-04T00:03:48.398Z,,30.6,,,,,0
2018-02-04T00:03:58.373Z,,30.6,,,,,0
2018-02-04T00:04:08.696Z,,30.6,,,,,0
2018-02-04T00:04:18.373Z,48.4,30.6,,,,,0
2018-02-04T00:04:28.367Z,,30.4,,,,,0
2018-02-04T00:04:38.368Z,,30.4,,,,,0
2018-02-04T00:04:48.362Z,,30.4,,,,,0
2018-02-04T00:04:58.493Z,,30.4,,,,,0
2018-02-04T00:05:08.364Z,,30.3,,,,,0
2018-02-04T00:05:18.387Z,48.3,30.3,,,,,0
2018-02-04T00:05:28.362Z,,30.3,,,,,0
2018-02-04T00:05:38.368Z,,30.3,,,,,0
2018-02-04T00:05:48.376Z,,30.2,,,,,0
2018-02-04T00:05:58.362Z,,30.2,,,,,0
2018-02-04T00:06:08.364Z,,30.2,,,,,0
2018-02-04T00:06:18.363Z,,30.2,,,,,0
2018-02-04T00:06:28.368Z,,30.1,,,,,0
2018-02-04T00:06:38.364Z,48.2,30.1,,,,,0
2018-02-04T00:06:48.363Z,,30.1,,,,,0
2018-02-04T00:06:58.372Z,,30.1,,,,,0
2018-02-04T00:07:08.377Z,,30,,,,,0
2018-02-04T00:07:18.492Z,,30,,,,,0
2018-02-04T00:07:28.366Z,,30,,,,,0
2018-02-04T00:07:38.362Z,48.1,30,,,,,0
2018-02-04T00:07:48.362Z,,30,,,,,0
2018-02-04T00:07:58.363Z,,29.8,,,,,0
2018-02-04T00:08:08.362Z,,29.8,,,,,0
2018-02-04T00:08:18.362Z,,29.8,,,,,0
2018-02-04T00:08:28.362Z,,29.8,,,,,0
2018-02-04T00:08:38.368Z,,29.7,,,,,0
2018-02-04T00:08:48.367Z,48,29.7,,,,,0
2018-02-04T00:08:58.373Z,,29.7,,,,,0
2018-02-04T00:09:08.370Z,,29.7,,,,,0
2018-02-04T00:09:18.365Z,,29.7,,,,,0
2018-02-04T00:09:28.372Z,,29.6,,,,,0
2018-02-04T00:09:38.369Z,,29.6,,,,,0
2018-02-04T00:09:48.372Z,47.9,29.6,,,,,0
2018-02-04T00:09:58.404Z,47.9,29.6,,,,,0
2018-02-04T00:10:08.372Z,,29.5,,,,,0
2018-02-04T00:10:18.372Z,,29.5,,,,,0
2018-02-04T00:10:28.425Z,,29.5,,,,,0
2018-02-04T00:10:38.483Z,,29.5,,,,,0
2018-02-04T00:10:48.369Z,47.8,29.3,,,,,0
2018-02-04T00:10:58.374Z,47.9,29.3,,,,,0
2018-02-04T00:11:08.370Z,47.8,29.3,,,,,0
2018-02-04T00:11:18.365Z,,29.3,,,,,0
2018-02-04T00:11:33.524Z,,29.3,,,,,0
2018-02-04T00:11:38.365Z,,29.3,,,,,0
2018-02-04T00:11:48.365Z,,29.2,,,,,0
2018-02-04T00:11:58.517Z,,29.2,,,,,0
2018-02-04T00:12:08.388Z,47.7,29.2,,,,,0
2018-02-04T00:12:18.554Z,,29.2,,,,,0
2018-02-04T00:12:28.371Z,,29.1,,,,,0
2018-02-04T00:12:38.371Z,,29.1,,,,,0
2018-02-04T00:12:48.408Z,,29.1,,,,,0
2018-02-04T00:12:58.366Z,,29.1,,,,,0
2018-02-04T00:13:08.365Z,,29,,,,,0
2018-02-04T00:13:24.515Z,,29,,,,,0
2018-02-04T00:13:28.685Z,47.6,29,,,,,0
2018-02-04T00:13:38.422Z,,29,,,,,0
2018-02-04T00:13:48.369Z,,29,,,,,0
2018-02-04T00:13:58.364Z,,28.9,,,,,0
2018-02-04T00:14:08.363Z,,28.9,,,,,0
2018-02-04T00:14:18.363Z,,28.9,,,,,0
2018-02-04T00:14:28.363Z,47.4,28.9,,,,,0
2018-02-04T00:14:38.364Z,,28.9,,,,,0
2018-02-04T00:14:48.364Z,,28.9,,,,,0
2018-02-04T00:14:58.363Z,,28.9,,,,,0
2018-02-04T00:15:08.364Z,,28.7,,,,,0
2018-02-04T00:15:18.363Z,,28.7,,,,,0
2018-02-04T00:15:28.363Z,,28.7,,,,,0
2018-02-04T00:15:38.364Z,47.3,28.7,,,,,0
2018-02-04T00:15:48.364Z,,28.7,,,,,0
2018-02-04T00:15:58.364Z,,28.7,,,,,0
2018-02-04T00:16:08.363Z,,28.7,,,,,0
2018-02-04T00:16:18.363Z,,28.6,,,,,0
2018-02-04T00:16:28.366Z,,28.6,,,,,0
2018-02-04T00:16:38.367Z,,28.6,,,,,0
2018-02-04T00:16:48.364Z,47.2,28.6,,,,,0
2018-02-04T00:16:58.366Z,,28.6,,,,,0
2018-02-04T00:17:08.367Z,,28.6,,,,,0
2018-02-04T00:17:18.376Z,,28.5,,,,,0
2018-02-04T00:17:28.365Z,,28.5,,,,,0
2018-02-04T00:17:38.391Z,,28.5,,,,,0
2018-02-04T00:17:48.364Z,,28.5,,,,,0
2018-02-04T00:17:58.370Z,47.1,28.5,,,,,0
2018-02-04T00:18:08.364Z,,28.4,,,,,0
2018-02-04T00:18:18.366Z,,28.4,,,,,0
2018-02-04T00:18:28.364Z,,28.4,,,,,0
2018-02-04T00:18:38.364Z,,28.4,,,,,0
2018-02-04T00:18:48.365Z,,28.4,,,,,0
2018-02-04T00:18:58.364Z,,28.4,,,,,0
2018-02-04T00:19:08.365Z,47,28.4,,,,,0
2018-02-04T00:19:18.364Z,,28.3,,,,,0
2018-02-04T00:19:28.364Z,,28.3,,,,,0
2018-02-04T00:19:38.364Z,,28.3,,,,,0
2018-02-04T00:19:48.368Z,,28.3,,,,,0
2018-02-04T00:19:58.364Z,,28.3,,,,,0
2018-02-04T00:20:08.364Z,46.9,28.3,,,,,0
2018-02-04T00:20:18.364Z,46.9,28.3,,,,,0
2018-02-04T00:20:28.364Z,,28.1,,,,,0
2018-02-04T00:20:38.364Z,,28.1,,,,,0
2018-02-04T00:20:48.364Z,46.9,28.1,5,0,0,0,0
2018-02-04T00:20:58.365Z,,28.1,,,,,0
2018-02-04T00:21:08.364Z,,28.1,,,,,0
2018-02-04T00:21:18.364Z,,28.1,,,,,0
2018-02-04T00:21:28.365Z,,28,,,,,0
2018-02-04T00:21:38.364Z,46.8,28,,,,,0
2018-02-04T00:21:48.610Z,,28,,,,,0
2018-02-04T00:21:58.365Z,,28,,,,,0
2018-02-04T00:22:08.365Z,,28,,,,,0
2018-02-04T00:22:18.367Z,,28,,,,,0
2018-02-04T00:22:28.365Z,,28,,,,,0
2018-02-04T00:22:38.370Z,46.7,27.9,,,,,0
2018-02-04T00:22:48.364Z,,27.9,,,,,0
2018-02-04T00:22:58.364Z,,27.9,,,,,0
2018-02-04T00:23:08.365Z,,27.9,,,,,0
2018-02-04T00:23:18.368Z,,27.9,,,,,0
2018-02-04T00:23:28.365Z,,27.9,,,,,0
2018-02-04T00:23:38.365Z,,27.8,,,,,0
2018-02-04T00:23:48.365Z,46.6,27.8,,,,,0
2018-02-04T00:23:58.364Z,,27.8,,,,,0
2018-02-04T00:24:08.366Z,,27.8,,,,,0
2018-02-04T00:24:18.365Z,,27.8,,,,,0
2018-02-04T00:24:28.365Z,,27.8,,,,,0
2018-02-04T00:24:38.369Z,,27.8,,,,,0
2018-02-04T00:24:48.365Z,,27.8,,,,,0
2018-02-04T00:24:58.364Z,46.5,27.7,,,,,0
2018-02-04T00:25:08.365Z,,27.7,,,,,0
2018-02-04T00:25:18.369Z,,27.7,,,,,0
2018-02-04T00:25:28.365Z,,27.7,,,,,0
2018-02-04T00:25:38.365Z,,27.7,,,,,0
2018-02-04T00:25:48.600Z,,27.7,,,,,0
2018-02-04T00:25:58.366Z,,27.7,,,,,0
2018-02-04T00:26:08.365Z,46.4,27.5,,,,,0
2018-02-04T00:26:18.366Z,,27.5,,,,,0
2018-02-04T00:26:28.366Z,,27.5,,,,,0
2018-02-04T00:26:38.365Z,,27.5,,,,,0
2018-02-04T00:26:48.369Z,,27.5,,,,,0
2018-02-04T00:26:58.367Z,,27.5,,,,,0
2018-02-04T00:27:08.366Z,46.3,27.5,,,,,0
2018-02-04T00:27:18.369Z,46.4,27.5,,,,,0
2018-02-04T00:27:28.365Z,46.3,27.4,,,,,0
2018-02-04T00:27:38.365Z,,27.4,,,,,0
2018-02-04T00:27:48.365Z,,27.4,,,,,0
2018-02-04T00:27:58.366Z,,27.4,,,,,0
2018-02-04T00:28:08.365Z,,27.4,,,,,0
2018-02-04T00:28:18.367Z,,27.4,,,,,0
2018-02-04T00:28:28.365Z,46.2,27.4,,,,,0
2018-02-04T00:28:38.366Z,,27.3,,,,,0
2018-02-04T00:28:48.365Z,,27.3,,,,,0
2018-02-04T00:28:58.366Z,,27.3,,,,,0
2018-02-04T00:29:08.366Z,,27.3,,,,,0
2018-02-04T00:29:18.366Z,,27.3,,,,,0
2018-02-04T00:29:28.365Z,,27.3,,,,,0
2018-02-04T00:29:38.370Z,,27.3,,,,,0
2018-02-04T00:29:48.368Z,46.1,27.3,,,,,0
2018-02-04T00:29:58.366Z,,27.2,,,,,0
2018-02-04T00:30:08.366Z,,27.2,,,,,0
2018-02-04T00:30:18.366Z,,27.2,,,,,0
2018-02-04T00:30:28.366Z,,27.2,,,,,0
2018-02-04T00:30:38.366Z,,27.2,,,,,0
2018-02-04T00:30:48.366Z,46,27.2,,,,,0
2018-02-04T00:30:58.366Z,,27.2,,,,,0
2018-02-04T00:31:08.366Z,,27.2,,,,,0
2018-02-04T00:31:18.367Z,,27.1,,,,,0
2018-02-04T00:31:28.366Z,,27.1,,,,,0
2018-02-04T00:31:38.368Z,,27.1,,,,,0
2018-02-04T00:31:48.367Z,,27.1,,,,,0
2018-02-04T00:31:58.367Z,45.9,27.1,,,,,0
2018-02-04T00:32:08.366Z,,27.1,,,,,0
2018-02-04T00:32:18.368Z,,27.1,,,,,0
2018-02-04T00:32:28.366Z,,27.1,,,,,0
2018-02-04T00:32:38.366Z,,26.9,,,,,0
2018-02-04T00:32:48.366Z,,26.9,,,,,0
2018-02-04T00:32:58.425Z,45.8,26.9,,,,,0
2018-02-04T00:33:08.367Z,,26.9,,,,,0
2018-02-04T00:33:18.367Z,,26.9,,,,,0
2018-02-04T00:33:28.370Z,,26.9,,,,,0
2018-02-04T00:33:38.366Z,,26.9,,,,,0
2018-02-04T00:33:48.366Z,,26.9,,,,,0
2018-02-04T00:33:58.414Z,,26.9,,,,,0
2018-02-04T00:34:08.367Z,,26.8,,,,,0
2018-02-04T00:34:18.595Z,45.7,26.8,,,,,0
2018-02-04T00:34:28.367Z,,26.8,,,,,0
2018-02-04T00:34:38.367Z,,26.8,,,,,0
2018-02-04T00:34:48.368Z,,26.8,,,,,0
2018-02-04T00:34:58.368Z,,26.8,,,,,0
2018-02-04T00:35:08.367Z,,26.8,,,,,0
2018-02-04T00:35:18.367Z,,26.8,,,,,0
2018-02-04T00:35:28.368Z,45.6,26.7,,,,,0
2018-02-04T00:35:38.477Z,,26.7,,,,,0
2018-02-04T00:35:48.367Z,,26.7,,,,,0
2018-02-04T00:35:58.367Z,,26.7,,,,,0
2018-02-04T00:36:08.369Z,,26.7,,,,,0
2018-02-04T00:36:18.367Z,,26.7,,,,,0
2018-02-04T00:36:28.367Z,,26.7,,,,,0
2018-02-04T00:36:38.367Z,45.5,26.7,,,,,0
2018-02-04T00:36:48.367Z,,26.6,,,,,0
2018-02-04T00:36:58.368Z,,26.6,,,,,0
2018-02-04T00:37:08.367Z,,26.6,,,,,0
2018-02-04T00:37:18.372Z,,26.6,,,,,0
2018-02-04T00:37:28.368Z,,26.6,,,,,0
2018-02-04T00:37:38.369Z,,26.6,,,,,0
2018-02-04T00:37:48.367Z,45.4,26.6,,,,,0
2018-02-04T00:37:58.371Z,,26.6,,,,,0
2018-02-04T00:38:08.370Z,,26.6,,,,,0
2018-02-04T00:38:18.367Z,,26.5,,,,,0
2018-02-04T00:38:28.367Z,,26.5,,,,,0
2018-02-04T00:38:38.378Z,,26.5,,,,,0
2018-02-04T00:38:48.369Z,,26.5,,,,,0
2018-02-04T00:38:58.368Z,45.3,26.5,,,,,0
2018-02-04T00:39:08.368Z,,26.5,,,,,0
2018-02-04T00:39:18.367Z,,26.5,,,,,0
2018-02-04T00:39:28.367Z,,26.5,,,,,0
2018-02-04T00:39:38.367Z,,26.5,,,,,0
2018-02-04T00:39:48.367Z,,26.3,,,,,0
2018-02-04T00:39:58.368Z,,26.3,,,,,0
2018-02-04T00:40:08.394Z,45.2,26.3,,,,,0
2018-02-04T00:40:18.368Z,,26.3,,,,,0
2018-02-04T00:40:28.367Z,,26.3,,,,,0
2018-02-04T00:40:38.367Z,,26.3,,,,,0
2018-02-04T00:40:48.370Z,,26.3,,,,,0
2018-02-04T00:40:58.367Z,,26.2,,,,,0
2018-02-04T00:41:08.370Z,,26.2,,,,,0
2018-02-04T00:41:18.367Z,,26.2,,,,,0
2018-02-04T00:41:28.371Z,45.1,26.2,,,,,0
2018-02-04T00:41:38.369Z,,26.2,,,,,0
2018-02-04T00:41:48.369Z,,26.2,,,,,0
2018-02-04T00:41:58.369Z,,26.2,,,,,0
2018-02-04T00:42:08.368Z,,26.2,,,,,0
2018-02-04T00:42:18.368Z,,26.2,,,,,0
2018-02-04T00:42:28.368Z,,26.2,,,,,0
2018-02-04T00:42:38.380Z,45,26.1,,,,,0
2018-02-04T00:42:48.367Z,,26.1,,,,,0
2018-02-04T00:42:58.368Z,,26.1,,,,,0
2018-02-04T00:43:08.370Z,,26.1,,,,,0
2018-02-04T00:43:18.368Z,,26.1,,,,,0
2018-02-04T00:43:28.368Z,,26.1,,,,,0
2018-02-04T00:43:38.368Z,44.9,26.1,,,,,0
2018-02-04T00:43:48.369Z,44.9,26.1,,,,,0
2018-02-04T00:43:58.368Z,,26,,,,,0
2018-02-04T00:44:08.371Z,,26,,,,,0
2018-02-04T00:44:18.368Z,,26,,,,,0
2018-02-04T00:44:28.370Z,,26,,,,,0
2018-02-04T00:44:38.368Z,,26,,,,,0
2018-02-04T00:44:48.372Z,,26,,,,,0
2018-02-04T00:44:58.369Z,44.8,26,,,,,0
2018-02-04T00:45:08.369Z,,26,,,,,0
2018-02-04T00:45:18.368Z,,26,,,,,0
2018-02-04T00:45:28.368Z,,25.9,,,,,0
2018-02-04T00:45:43.616Z,,25.9,,,,,0
2018-02-04T00:45:48.369Z,,25.9,,,,,0
2018-02-04T00:45:58.369Z,,25.9,,,,,0
2018-02-04T00:46:08.368Z,44.7,25.9,,,,,0
2018-02-04T00:46:18.369Z,,25.9,,,,,0
2018-02-04T00:46:28.369Z,,25.9,,,,,0
2018-02-04T00:46:38.369Z,,25.9,,,,,0
2018-02-04T00:46:48.372Z,,25.9,,,,,0
2018-02-04T00:46:58.368Z,,25.7,,,,,0
2018-02-04T00:47:08.368Z,,25.7,,,,,0
2018-02-04T00:47:18.373Z,44.6,25.7,,,,,0
2018-02-04T00:47:28.517Z,,25.7,,,,,0
2018-02-04T00:47:38.376Z,,25.7,,,,,0
2018-02-04T00:47:48.371Z,,25.7,,,,,0
2018-02-04T00:47:58.374Z,,25.7,,,,,0
2018-02-04T00:48:08.369Z,,25.7,,,,,0
2018-02-04T00:48:18.375Z,,25.7,,,,,0
2018-02-04T00:48:28.369Z,,25.6,,,,,0
2018-02-04T00:48:38.369Z,44.5,25.6,,,,,0
2018-02-04T00:48:48.385Z,,25.6,,,,,0
2018-02-04T00:48:58.378Z,,25.6,,,,,0
2018-02-04T00:49:08.379Z,,25.6,,,,,0
2018-02-04T00:49:18.380Z,,25.6,,,,,0
2018-02-04T00:49:28.463Z,,25.6,,,,,0
2018-02-04T00:49:38.371Z,44.4,25.6,,,,,0
2018-02-04T00:49:48.373Z,,25.6,,,,,0
2018-02-04T00:49:58.514Z,,25.5,,,,,0
2018-02-04T00:50:08.376Z,,25.5,,,,,0
2018-02-04T00:50:18.371Z,,25.5,,,,,0
2018-02-04T00:50:28.385Z,,25.5,,,,,0
2018-02-04T00:50:38.370Z,,25.5,,,,,0
2018-02-04T00:50:48.401Z,,25.5,,,,,0
2018-02-04T00:50:58.371Z,44.3,25.5,,,,,0
2018-02-04T00:51:08.378Z,,25.5,,,,,0
2018-02-04T00:51:18.372Z,,25.5,,,,,0
2018-02-04T00:51:28.379Z,,25.4,,,,,0
2018-02-04T00:51:38.371Z,,25.4,,,,,0
2018-02-04T00:51:48.370Z,,25.4,,,,,0
2018-02-04T00:51:58.370Z,,25.4,,,,,0
2018-02-04T00:52:08.378Z,44.2,25.4,,,,,0
2018-02-04T00:52:18.370Z,,25.4,,,,,0
2018-02-04T00:52:28.370Z,,25.4,,,,,0
2018-02-04T00:52:38.375Z,,25.4,,,,,0
2018-02-04T00:52:48.373Z,,25.4,,,,,0
2018-02-04T00:52:58.371Z,,25.4,,,,,0
2018-02-04T00:53:08.375Z,,25.3,,,,,0
2018-02-04T00:53:18.784Z,44.1,25.3,,,,,0
2018-02-04T00:53:28.405Z,,25.3,,,,,0
2018-02-04T00:53:38.384Z,,25.3,,,,,0
2018-02-04T00:53:48.370Z,,25.3,,,,,0
2018-02-04T00:54:03.734Z,,25.3,,,,,0
2018-02-04T00:54:08.376Z,,25.3,,,,,0
2018-02-04T00:54:18.373Z,,25.3,,,,,0
2018-02-04T00:54:28.370Z,44,25.1,,,,,0
2018-02-04T00:54:38.375Z,,25.1,,,,,0
2018-02-04T00:54:48.369Z,,25.1,,,,,0
2018-02-04T00:54:58.372Z,,25.1,,,,,0
2018-02-04T00:55:08.370Z,,25.1,,,,,0
2018-02-04T00:55:18.370Z,,25.1,,,,,0
2018-02-04T00:55:28.370Z,,25.1,,,,,0
2018-02-04T00:55:38.373Z,43.9,25.1,,,,,0
2018-02-04T00:55:48.370Z,43.9,25.1,,,,,0
2018-02-04T00:55:58.371Z,,25,,,,,0
2018-02-04T00:56:08.370Z,,25,,,,,0
2018-02-04T00:56:18.373Z,,25,,,,,0
2018-02-04T00:56:28.402Z,,25,,,,,0
2018-02-04T00:56:38.372Z,,25,,,,,0
2018-02-04T00:56:48.369Z,,25,,,,,0
2018-02-04T00:56:58.387Z,43.8,25,,,,,0
2018-02-04T00:57:08.372Z,,25,,,,,0
2018-02-04T00:57:18.379Z,,25,,,,,0
2018-02-04T00:57:28.373Z,,25,,,,,0
2018-02-04T00:57:38.370Z,,24.9,,,,,0
2018-02-04T00:57:48.370Z,,24.9,,,,,0
2018-02-04T00:57:58.370Z,,24.9,,,,,0
2018-02-04T00:58:08.370Z,43.7,24.9,,,,,0
2018-02-04T00:58:18.370Z,,24.9,,,,,0
2018-02-04T00:58:28.383Z,,24.9,,,,,0
2018-02-04T00:58:38.371Z,,24.9,,,,,0
2018-02-04T00:58:48.597Z,,24.9,,,,,0
2018-02-04T00:58:58.882Z,,24.9,,,,,0
2018-02-04T00:59:08.373Z,,24.9,,,,,0
2018-02-04T00:59:18.370Z,,24.9,,,,,0
2018-02-04T00:59:28.370Z,43.6,24.9,,,,,0
2018-02-04T00:59:38.497Z,,24.9,,,,,0
2018-02-04T00:59:48.521Z,,24.8,,,,,0
2018-02-04T00:59:58.402Z,,24.8,,,,,0
2018-02-04T01:00:08.371Z,,24.8,,,,,0
2018-02-04T01:00:18.375Z,,24.8,,,,,0
2018-02-04T01:00:28.375Z,,24.8,,,,,0
2018-02-04T01:00:43.601Z,43.5,24.8,,,,,0
2018-02-04T01:00:48.373Z,,24.8,,,,,0
2018-02-04T01:00:58.508Z,,24.8,,,,,0
2018-02-04T01:01:08.376Z,,24.8,,,,,0
2018-02-04T01:01:18.376Z,,24.7,,,,,0
2018-02-04T01:01:28.373Z,,24.7,,,,,0
2018-02-04T01:01:38.371Z,,24.7,,,,,0
2018-02-04T01:01:48.378Z,,24.7,,,,,0
2018-02-04T01:01:58.376Z,43.4,24.7,,,,,0
2018-02-04T01:02:08.374Z,,24.7,,,,,0
2018-02-04T01:02:18.378Z,,24.7,,,,,0
2018-02-04T01:02:28.496Z,,24.7,,,,,0
2018-02-04T01:02:38.378Z,,24.7,,,,,0
2018-02-04T01:02:48.383Z,,24.7,,,,,0
2018-02-04T01:02:58.377Z,43.3,24.7,,,,,0
2018-02-04T01:03:08.394Z,,24.5,,,,,0
2018-02-04T01:03:18.375Z,,24.5,,,,,0
2018-02-04T01:03:28.380Z,,24.5,,,,,0
2018-02-04T01:03:38.376Z,,24.5,,,,,0
2018-02-04T01:03:48.371Z,,24.5,,,,,0
2018-02-04T01:03:58.371Z,,24.5,,,,,0
2018-02-04T01:04:08.371Z,,24.5,,,,,0
2018-02-04T01:04:18.376Z,,24.5,,,,,0
2018-02-04T01:04:28.445Z,43.2,24.5,,,,,0
2018-02-04T01:04:38.371Z,,24.5,,,,,0
2018-02-04T01:04:48.373Z,,24.5,,,,,0
2018-02-04T01:04:58.381Z,,24.4,,,,,0
2018-02-04T01:05:08.379Z,,24.4,,,,,0
2018-02-04T01:05:18.394Z,,24.4,,,,,0
2018-02-04T01:05:33.601Z,,24.4,,,,,0
2018-02-04T01:05:38.401Z,,24.4,,,,,0
2018-02-04T01:05:48.378Z,43.1,24.4,,,,,0
2018-02-04T01:05:58.396Z,,24.4,,,,,0
2018-02-04T01:06:08.386Z,,24.4,,,,,0
2018-02-04T01:06:18.381Z,,24.4,,,,,0
2018-02-04T01:06:28.904Z,,24.4,,,,,0
2018-02-04T01:06:38.491Z,,24.3,,,,,0
2018-02-04T01:06:48.380Z,,24.3,,,,,0
2018-02-04T01:06:58.374Z,43,24.3,,,,,0
2018-02-04T01:07:08.457Z,,24.3,,,,,0
2018-02-04T01:07:18.374Z,,24.3,,,,,0
2018-02-04T01:07:28.376Z,,24.3,,,,,0
2018-02-04T01:07:38.373Z,,24.3,,,,,0
2018-02-04T01:07:48.374Z,,24.3,,,,,0
2018-02-04T01:07:58.401Z,,24.3,,,,,0
2018-02-04T01:08:08.373Z,42.9,24.3,,,,,0
2018-02-04T01:08:23.513Z,,24.3,,,,,0
2018-02-04T01:08:28.442Z,,24.3,,,,,0
2018-02-04T01:08:38.817Z,,24.2,,,,,0
2018-02-04T01:08:48.380Z,,24.2,,,,,0
2018-02-04T01:08:58.383Z,,24.2,,,,,0
2018-02-04T01:09:08.372Z,,24.2,,,,,0
2018-02-04T01:09:18.373Z,,24.2,,,,,0
2018-02-04T01:09:28.380Z,42.8,24.2,,,,,0
2018-02-04T01:09:38.479Z,,24.2,,,,,0
2018-02-04T01:09:48.375Z,,24.2,,,,,0
2018-02-04T01:09:58.387Z,,24.2,,,,,0
2018-02-04T01:10:08.792Z,,24.2,,,,,0
2018-02-04T01:10:18.378Z,,24.2,,,,,0
2018-02-04T01:10:28.372Z,,24,,,,,0
2018-02-04T01:10:38.384Z,,24,,,,,0
2018-02-04T01:10:48.373Z,42.7,24,,,,,0
2018-02-04T01:10:58.374Z,,24,,,,,0
2018-02-04T01:11:08.383Z,,24,,,,,0
2018-02-04T01:11:18.381Z,,24,,,,,0
2018-02-04T01:11:28.380Z,,24,,,,,0
2018-02-04T01:11:38.436Z,,24,,,,,0
2018-02-04T01:11:48.374Z,,24,,,,,0
2018-02-04T01:12:03.595Z,42.6,24,,,,,0
2018-02-04T01:12:08.372Z,,24,,,,,0
2018-02-04T01:12:18.380Z,,23.9,,,,,0
2018-02-04T01:12:28.414Z,,23.9,,,,,0
2018-02-04T01:12:38.617Z,,23.9,,,,,0
2018-02-04T01:12:48.373Z,,23.9,,,,,0
2018-02-04T01:12:58.375Z,,23.9,,,,,0
2018-02-04T01:13:08.373Z,,23.9,,,,,0
2018-02-04T01:13:23.503Z,42.4,23.9,,,,,0
2018-02-04T01:13:28.373Z,,23.9,,,,,0
2018-02-04T01:13:38.373Z,,23.9,,,,,0
2018-02-04T01:13:48.372Z,,23.9,,,,,0
2018-02-04T01:13:58.375Z,,23.9,,,,,0
2018-02-04T01:14:08.377Z,,23.9,,,,,0
2018-02-04T01:14:18.381Z,,23.9,,,,,0
2018-02-04T01:14:28.373Z,,23.8,,,,,0
2018-02-04T01:14:38.570Z,42.3,23.8,,,,,0
2018-02-04T01:14:48.373Z,,23.8,,,,,0
2018-02-04T01:14:58.379Z,,23.8,,,,,0
2018-02-04T01:15:08.569Z,,23.8,,,,,0
2018-02-04T01:15:18.381Z,,23.8,,,,,0
2018-02-04T01:15:28.383Z,,23.8,,,,,0
2018-02-04T01:15:38.375Z,,23.8,,,,,0
2018-02-04T01:15:53.502Z,,23.8,,,,,0
2018-02-04T01:15:58.643Z,42.2,23.8,,,,,0
2018-02-04T01:16:08.385Z,,23.8,,,,,0
2018-02-04T01:16:18.373Z,,23.8,,,,,0
2018-02-04T01:16:28.373Z,,23.8,,,,,0
2018-02-04T01:16:38.373Z,,23.8,,,,,0
2018-02-04T01:16:48.374Z,,23.7,,,,,0
2018-02-04T01:16:58.375Z,,23.7,,,,,0
2018-02-04T01:17:08.373Z,,23.7,,,,,0
2018-02-04T01:17:18.374Z,42.1,23.7,,,,,0
2018-02-04T01:17:28.373Z,,23.7,,,,,0
2018-02-04T01:17:38.375Z,,23.7,,,,,0
2018-02-04T01:17:48.374Z,,23.7,,,,,0
2018-02-04T01:17:58.378Z,,23.7,,,,,0
2018-02-04T01:18:08.376Z,,23.7,,,,,0
2018-02-04T01:18:18.376Z,,23.7,,,,,0
2018-02-04T01:18:28.378Z,42,23.7,,,,,0
2018-02-04T01:18:38.382Z,,23.7,,,,,0
2018-02-04T01:18:48.379Z,,23.7,,,,,0
2018-02-04T01:18:58.505Z,,23.7,,,,,0
2018-02-04T01:19:08.373Z,,23.6,,,,,0
2018-02-04T01:19:23.870Z,,23.6,,,,,0
2018-02-04T01:19:28.378Z,,23.6,,,,,0
2018-02-04T01:19:38.395Z,,23.6,,,,,0
2018-02-04T01:19:48.562Z,41.9,23.6,,,,,0
2018-02-04T01:19:58.397Z,41.9,23.6,,,,,0
2018-02-04T01:20:08.380Z,,23.6,,,,,0
2018-02-04T01:20:18.378Z,,23.6,,,,,0
2018-02-04T01:20:28.379Z,,23.6,,,,,0
2018-02-04T01:20:38.374Z,,23.6,,,,,0
2018-02-04T01:20:48.375Z,41.9,23.6,5,0,0,0,0
2018-02-04T01:20:58.377Z,,23.6,,,,,0
2018-02-04T01:21:08.373Z,41.8,23.4,,,,,0
2018-02-04T01:21:18.381Z,,23.6,,,,,0
2018-02-04T01:21:28.558Z,,23.4,,,,,0
2018-02-04T01:21:38.374Z,,23.4,,,,,0
2018-02-04T01:21:48.379Z,,23.4,,,,,0
2018-02-04T01:21:58.382Z,,23.4,,,,,0
2018-02-04T01:22:08.423Z,,23.4,,,,,0
