Time,HwTOutlet,PrimT,HwTSet,ActPow,PrimTSet,ChActive,HwActive
2018-01-04T00:00:03.595Z,23.9,35.9,0,,,,
2018-01-04T00:00:13.593Z,23.9,,0,,,,
2018-01-04T00:00:23.593Z,23.9,,0,,,,
2018-01-04T00:00:33.596Z,23.9,,0,,,,
2018-01-04T00:00:48.613Z,23.9,,0,,,,
2018-01-04T00:00:53.595Z,23.8,,0,,,,
2018-01-04T00:01:03.593Z,23.8,,0,,,,
2018-01-04T00:01:13.594Z,23.8,,0,,,,
2018-01-04T00:01:23.593Z,23.8,,0,,,,
2018-01-04T00:01:33.593Z,23.8,,0,,,,
2018-01-04T00:01:43.597Z,23.8,,0,,,,
2018-01-04T00:01:53.594Z,23.8,,0,,,,
2018-01-04T00:02:03.593Z,23.8,35.8,0,,,,
2018-01-04T00:02:13.593Z,23.8,,0,,,,
2018-01-04T00:02:23.594Z,23.8,,0,,,,
2018-01-04T00:02:33.594Z,23.8,,0,,,,
2018-01-04T00:02:43.596Z,23.8,,0,,,,
2018-01-04T00:02:53.593Z,23.7,,0,,,,
2018-01-04T00:03:03.594Z,23.8,,0,,,,
2018-01-04T00:03:13.595Z,23.7,,0,,,,
2018-01-04T00:03:23.594Z,23.7,,0,,,,
2018-01-04T00:03:33.596Z,23.7,,0,,,,
2018-01-04T00:03:43.593Z,23.7,,0,,,,
2018-01-04T00:03:53.593Z,23.7,35.7,0,,,,
2018-01-04T00:04:03.594Z,23.7,,0,,,,
2018-01-04T00:04:13.597Z,23.7,,0,,,,
2018-01-04T00:04:23.766Z,23.7,,0,,,,
2018-01-04T00:04:33.598Z,23.7,,0,,,,
2018-01-04T00:04:43.594Z,23.7,,0,,,,
2018-01-04T00:04:53.594Z,23.7,,0,,,,
2018-01-04T00:05:03.594Z,23.7,,0,,,,
2018-01-04T00:05:13.594Z,23.7,,0,,,,
2018-01-04T00:05:23.598Z,23.7,,0,,,,
2018-01-04T00:05:33.596Z,23.7,,0,,,,
2018-01-04T00:05:43.810Z,23.7,35.6,0,,,,
2018-01-04T00:05:53.597Z,23.6,,0,,,,
2018-01-04T00:06:03.762Z,23.6,,0,,,,
2018-01-04T00:06:13.596Z,23.6,,0,,,,
2018-01-04T00:06:23.594Z,23.6,,0,,,,
2018-01-04T00:06:33.596Z,23.6,,0,,,,
2018-01-04T00:06:43.596Z,23.6,,0,,,,
2018-01-04T00:06:53.594Z,23.6,,0,,,,
2018-01-04T00:07:03.595Z,23.6,,0,,,,
2018-01-04T00:07:13.595Z,23.6,,0,,,,
2018-01-04T00:07:23.594Z,23.6,,0,,,,
2018-01-04T00:07:33.594Z,23.6,,0,,,,
2018-01-04T00:07:43.595Z,23.6,35.5,0,,,,
2018-01-04T00:07:53.595Z,23.6,35.6,0,,,,
2018-01-04T00:08:03.596Z,23.6,35.5,0,,,,
2018-01-04T00:08:13.594Z,23.6,,0,,,,
2018-01-04T00:08:23.595Z,23.4,,0,,,,
2018-01-04T00:08:33.597Z,23.4,,0,,,,
2018-01-04T00:08:43.594Z,23.4,,0,,,,
2018-01-04T00:08:53.595Z,23.4,,0,,,,
2018-01-04T00:09:03.596Z,23.4,,0,,,,
2018-01-04T00:09:13.595Z,23.4,,0,,,,
2018-01-04T00:09:23.598Z,23.4,,0,,,,
2018-01-04T00:09:33.594Z,23.4,,0,,,,
2018-01-04T00:09:43.906Z,23.4,,0,,,,
2018-01-04T00:09:53.595Z,23.4,35.4,0,,,,
2018-01-04T00:10:03.596Z,23.4,,0,,,,
2018-01-04T00:10:13.596Z,23.4,,0,,,,
2018-01-04T00:10:23.595Z,23.4,,0,,,,
2018-01-04T00:10:33.595Z,23.4,,0,,,,
2018-01-04T00:10:43.595Z,23.4,,0,,,,
2018-01-04T00:10:53.595Z,23.4,,0,,,,
2018-01-04T00:11:03.595Z,23.3,,0,,,,
2018-01-04T00:11:13.595Z,23.3,,0,,,,
2018-01-04T00:11:23.754Z,23.3,,0,,,,
2018-01-04T00:11:33.595Z,23.3,,0,,,,
2018-01-04T00:11:43.595Z,23.3,,0,,,,
2018-01-04T00:11:53.800Z,23.3,35.3,0,,,,
2018-01-04T00:12:03.595Z,23.3,,0,,,,
2018-01-04T00:12:18.685Z,23.3,,0,,,,
2018-01-04T00:12:23.595Z,23.3,,0,,,,
2018-01-04T00:12:33.595Z,23.3,,0,,,,
2018-01-04T00:12:43.595Z,23.3,,0,,,,
2018-01-04T00:12:53.596Z,23.3,,0,,,,
2018-01-04T00:13:03.596Z,23.3,,0,,,,
2018-01-04T00:13:13.596Z,23.3,,0,,,,
2018-01-04T00:13:23.595Z,23.3,,0,,,,
2018-01-04T00:13:33.595Z,23.2,,0,,,,
2018-01-04T00:13:43.596Z,23.2,,0,,,,
2018-01-04T00:13:53.595Z,23.2,35.2,0,,,,
2018-01-04T00:14:03.596Z,23.2,,0,,,,
2018-01-04T00:14:13.597Z,23.2,,0,,,,
2018-01-04T00:14:28.686Z,23.2,,0,,,,
2018-01-04T00:14:33.595Z,23.2,,0,,,,
2018-01-04T00:14:43.598Z,23.2,,0,,,,
2018-01-04T00:14:53.595Z,23.2,,0,,,,
2018-01-04T00:15:03.595Z,23.2,,0,,,,
2018-01-04T00:15:13.596Z,23.2,,0,,,,
2018-01-04T00:15:23.596Z,23.2,,0,,,,
2018-01-04T00:15:33.595Z,23.2,,0,,,,
2018-01-04T00:15:43.596Z,23.2,35.1,0,,,,
2018-01-04T00:15:53.596Z,23.2,,0,,,,
2018-01-04T00:16:03.596Z,23.2,,0,,,,
2018-01-04T00:16:13.595Z,23.2,,0,,,,
2018-01-04T00:16:23.598Z,23.2,,0,,,,
2018-01-04T00:16:33.595Z,23.2,,0,,,,
2018-01-04T00:16:43.596Z,23.1,,0,,,,
2018-01-04T00:16:53.600Z,23.2,,0,,,,
2018-01-04T00:17:03.791Z,23.1,,0,,,,
2018-01-04T00:17:13.714Z,23.1,,0,,,,
2018-01-04T00:17:23.596Z,23.1,,0,,,,
2018-01-04T00:17:33.596Z,23.1,35.1,0,,,,
2018-01-04T00:17:48.686Z,23.1,34.9,0,,,,
2018-01-04T00:17:53.598Z,23.1,,0,,,,
2018-01-04T00:18:03.596Z,23.1,,0,,,,
2018-01-04T00:18:13.599Z,23.1,,0,,,,
2018-01-04T00:18:23.597Z,23.1,,0,,,,
2018-01-04T00:18:33.597Z,23.1,,0,,,,
2018-01-04T00:18:43.596Z,23.1,,0,,,,
2018-01-04T00:18:53.596Z,23.1,,0,,,,
2018-01-04T00:19:03.596Z,23.1,,0,,,,
2018-01-04T00:19:18.686Z,23.1,,0,,,,
2018-01-04T00:19:23.597Z,23.1,,0,,,,
2018-01-04T00:19:33.596Z,23.1,,0,,,,
2018-01-04T00:19:43.596Z,23.1,34.8,0,,,,
2018-01-04T00:19:53.597Z,23.1,34.9,0,,,,
2018-01-04T00:20:03.596Z,23.1,34.8,0,,,,
2018-01-04T00:20:13.596Z,23,,0,,,,
2018-01-04T00:20:23.597Z,23,,0,,,,
2018-01-04T00:20:33.597Z,23,,0,,,,
2018-01-04T00:20:43.598Z,23,,0,,,,
2018-01-04T00:20:53.596Z,23,,0,,,,
2018-01-04T00:21:03.596Z,23,,0,,,,
2018-01-04T00:21:13.598Z,23,,0,,,,
2018-01-04T00:21:23.597Z,23,,0,,,,
2018-01-04T00:21:33.597Z,23,,0,,,,
2018-01-04T00:21:43.596Z,23,,0,,,,
2018-01-04T00:21:53.597Z,23,34.7,0,,,,
2018-01-04T00:22:03.598Z,23,,0,,,,
2018-01-04T00:22:13.597Z,23,,0,,,,
2018-01-04T00:22:23.597Z,23,,0,,,,
2018-01-04T00:22:33.598Z,23,,0,,,,
2018-01-04T00:22:43.596Z,23,,0,,,,
2018-01-04T00:22:53.597Z,23,,0,,,,
2018-01-04T00:23:03.596Z,23,,0,,,,
2018-01-04T00:23:13.597Z,23,,0,,,,
2018-01-04T00:23:23.597Z,23,,0,,,,
2018-01-04T00:23:33.597Z,22.8,,0,,,,
2018-01-04T00:23:43.597Z,22.8,,0,,,,
2018-01-04T00:23:53.597Z,22.8,34.6,0,,,,
2018-01-04T00:24:03.598Z,22.8,,0,,,,
2018-01-04T00:24:13.597Z,22.8,,0,,,,
2018-01-04T00:24:23.597Z,22.8,,0,,,,
2018-01-04T00:24:33.597Z,22.8,,0,,,,
2018-01-04T00:24:43.598Z,22.8,,0,,,,
2018-01-04T00:24:53.772Z,22.8,,0,,,,
2018-01-04T00:25:03.597Z,22.8,,0,,,,
2018-01-04T00:25:13.597Z,22.8,,0,,,,
2018-01-04T00:25:23.609Z,22.8,,0,,,,
2018-01-04T00:25:33.598Z,22.8,,0,,,,
2018-01-04T00:25:43.596Z,22.8,,0,,,,
2018-01-04T00:25:53.597Z,22.8,34.5,0,,,,
2018-01-04T00:26:03.726Z,22.8,,0,,,,
2018-01-04T00:26:13.726Z,22.8,,0,,,,
2018-01-04T00:26:23.599Z,22.8,,0,,,,
2018-01-04T00:26:33.603Z,22.8,,0,,,,
2018-01-04T00:26:43.598Z,22.8,,0,,,,
2018-01-04T00:26:53.608Z,22.8,,0,,,,
2018-01-04T00:27:03.597Z,22.8,,0,,,,
2018-01-04T00:27:13.597Z,22.7,,0,,,,
2018-01-04T00:27:23.597Z,22.7,,0,,,,
2018-01-04T00:27:33.598Z,22.7,,0,,,,
2018-01-04T00:27:43.598Z,22.7,,0,,,,
2018-01-04T00:27:53.597Z,22.7,,0,,,,
2018-01-04T00:28:03.597Z,22.7,34.4,0,,,,
2018-01-04T00:28:13.597Z,22.7,,0,,,,
2018-01-04T00:28:23.606Z,22.7,,0,,,,
2018-01-04T00:28:33.597Z,22.7,,0,,,,
2018-01-04T00:28:43.598Z,22.7,,0,,,,
2018-01-04T00:28:53.598Z,22.7,,0,,,,
2018-01-04T00:29:03.598Z,22.7,,0,,,,
2018-01-04T00:29:13.773Z,22.7,,0,,,,
2018-01-04T00:29:23.765Z,22.7,,0,,,,
2018-01-04T00:29:33.602Z,22.7,,0,,,,
2018-01-04T00:29:43.598Z,22.7,,0,,,,
2018-01-04T00:29:53.597Z,22.7,,0,,,,
2018-01-04T00:30:03.605Z,22.7,34.3,0,,,,
2018-01-04T00:30:13.763Z,22.7,,0,,,,
2018-01-04T00:30:23.598Z,22.7,,0,,,,
2018-01-04T00:30:33.604Z,22.7,,0,,,,
2018-01-04T00:30:43.605Z,22.7,,0,,,,
2018-01-04T00:30:53.598Z,22.7,,0,,,,
2018-01-04T00:31:03.604Z,22.7,,0,,,,
2018-01-04T00:31:13.607Z,22.6,,0,,,,
2018-01-04T00:31:23.604Z,22.6,,0,,,,
2018-01-04T00:31:33.606Z,22.6,,0,,,,
2018-01-04T00:31:43.598Z,22.6,,0,,,,
2018-01-04T00:31:53.603Z,22.6,34.2,0,,,,
2018-01-04T00:32:03.603Z,22.6,,0,,,,
2018-01-04T00:32:13.602Z,22.6,,0,,,,
2018-01-04T00:32:23.626Z,22.6,34.2,0,0,5,0,0
2018-01-04T00:32:33.602Z,22.6,,0,,,,
2018-01-04T00:32:43.598Z,22.6,,0,,,,
2018-01-04T00:32:53.602Z,22.6,,0,,,,
2018-01-04T00:33:03.603Z,22.6,,0,,,,
2018-01-04T00:33:13.598Z,22.6,,0,,,,
2018-01-04T00:33:23.602Z,22.6,,0,,,,
2018-01-04T00:33:33.601Z,22.6,,0,,,,
2018-01-04T00:33:43.601Z,22.6,,0,,,,
2018-01-04T00:33:53.754Z,22.6,34.1,0,,,,
2018-01-04T00:34:03.599Z,22.6,,0,,,,
2018-01-04T00:34:13.598Z,22.6,,0,,,,
2018-01-04T00:34:23.600Z,22.6,,0,,,,
2018-01-04T00:34:33.753Z,22.6,,0,,,,
2018-01-04T00:34:43.600Z,22.6,,0,,,,
2018-01-04T00:34:53.600Z,22.6,,0,,,,
2018-01-04T00:35:03.609Z,22.6,,0,,,,
2018-01-04T00:35:13.598Z,22.6,,0,,,,
2018-01-04T00:35:23.604Z,22.6,,0,,,,
2018-01-04T00:35:33.600Z,22.6,,0,,,,
2018-01-04T00:35:43.603Z,22.5,,0,,,,
2018-01-04T00:35:53.602Z,22.6,,0,,,,
2018-01-04T00:36:03.601Z,22.6,,0,,,,
2018-01-04T00:36:13.599Z,22.6,34,0,,,,
2018-01-04T00:36:23.599Z,22.5,,0,,,,
2018-01-04T00:36:33.599Z,22.5,,0,,,,
2018-01-04T00:36:43.764Z,22.5,,0,,,,
2018-01-04T00:36:53.599Z,22.5,,0,,,,
2018-01-04T00:37:03.598Z,22.5,,0,,,,
2018-01-04T00:37:13.598Z,22.5,,0,,,,
2018-01-04T00:37:23.856Z,22.5,,0,,,,
2018-01-04T00:37:33.599Z,22.5,,0,,,,
2018-01-04T00:37:43.598Z,22.5,,0,,,,
2018-01-04T00:37:53.599Z,22.5,,0,,,,
2018-01-04T00:38:03.602Z,22.5,33.9,0,,,,
2018-01-04T00:38:13.600Z,22.5,,0,,,,
2018-01-04T00:38:23.599Z,22.5,,0,,,,
2018-01-04T00:38:33.599Z,22.5,,0,,,,
2018-01-04T00:38:43.599Z,22.5,,0,,,,
2018-01-04T00:38:53.754Z,22.5,,0,,,,
2018-01-04T00:39:03.599Z,22.5,,0,,,,
2018-01-04T00:39:13.600Z,22.5,,0,,,,
2018-01-04T00:39:23.747Z,22.5,,0,,,,
2018-01-04T00:39:33.601Z,22.5,,0,,,,
2018-01-04T00:39:43.601Z,22.5,,0,,,,
2018-01-04T00:39:53.599Z,22.5,,0,,,,
2018-01-04T00:40:03.599Z,22.5,,0,,,,
2018-01-04T00:40:13.602Z,22.5,,0,,,,
2018-01-04T00:40:23.601Z,22.5,33.8,0,,,,
2018-01-04T00:40:33.702Z,22.5,,0,,,,
2018-01-04T00:40:43.600Z,22.5,,0,,,,
2018-01-04T00:40:53.608Z,22.5,,0,,,,
2018-01-04T00:41:03.599Z,22.5,,0,,,,
2018-01-04T00:41:13.600Z,22.4,,0,,,,
2018-01-04T00:41:26.308Z,22.4,,0,,,,
2018-01-04T00:41:35.137Z,22.4,,0,,,,
2018-01-04T00:41:43.600Z,22.4,,0,,,,
2018-01-04T00:41:53.599Z,22.4,,0,,,,
2018-01-04T00:42:03.599Z,22.4,,0,,,,
2018-01-04T00:42:13.600Z,22.4,,0,,,,
2018-01-04T00:42:23.600Z,22.4,33.8,0,,,,
2018-01-04T00:42:33.698Z,22.4,,0,,,,
2018-01-04T00:42:43.602Z,22.4,33.7,0,,,,
2018-01-04T00:42:53.600Z,22.4,,0,,,,
2018-01-04T00:43:08.691Z,22.4,,0,,,,
2018-01-04T00:43:13.600Z,22.4,,0,,,,
2018-01-04T00:43:23.600Z,22.4,,0,,,,
2018-01-04T00:43:33.599Z,22.4,,0,,,,
2018-01-04T00:43:43.845Z,22.4,,0,,,,
2018-01-04T00:43:53.599Z,22.4,,0,,,,
2018-01-04T00:44:03.600Z,22.4,,0,,,,
2018-01-04T00:44:13.599Z,22.4,33.6,0,,,,
2018-01-04T00:44:23.600Z,22.4,,0,,,,
2018-01-04T00:44:33.604Z,22.4,,0,,,,
2018-01-04T00:44:43.601Z,22.2,,0,,,,
2018-01-04T00:44:53.601Z,22.4,,0,,,,
2018-01-04T00:45:03.600Z,22.4,,0,,,,
2018-01-04T00:45:13.601Z,22.4,,0,,,,
2018-01-04T00:45:23.601Z,22.4,,0,,,,
2018-01-04T00:45:33.600Z,22.2,,0,,,,
2018-01-04T00:45:43.605Z,22.2,,0,,,,
2018-01-04T00:45:53.601Z,22.2,,0,,,,
2018-01-04T00:46:03.602Z,22.2,,0,,,,
2018-01-04T00:46:13.602Z,22.2,,0,,,,
2018-01-04T00:46:23.600Z,22.2,,0,,,,
2018-01-04T00:46:33.604Z,22.2,33.5,0,,,,
2018-01-04T00:46:43.605Z,22.2,,0,,,,
2018-01-04T00:46:53.600Z,22.2,,0,,,,
2018-01-04T00:47:03.601Z,22.2,,0,,,,
2018-01-04T00:47:13.601Z,22.2,,0,,,,
2018-01-04T00:47:24.138Z,22.2,,0,,,,
2018-01-04T00:47:33.600Z,22.2,,0,,,,
2018-01-04T00:47:43.601Z,22.2,,0,,,,
2018-01-04T00:47:53.600Z,22.2,,0,,,,
2018-01-04T00:48:03.600Z,22.2,,0,,,,
2018-01-04T00:48:13.600Z,22.2,,0,,,,
2018-01-04T00:48:23.603Z,22.2,,0,,,,
2018-01-04T00:48:33.602Z,22.2,,0,,,,
2018-01-04T00:48:43.601Z,22.2,33.4,0,,,,
2018-01-04T00:48:53.600Z,22.2,,0,,,,
2018-01-04T00:49:03.601Z,22.2,,0,,,,
2018-01-04T00:49:13.600Z,22.2,,0,,,,
2018-01-04T00:49:23.600Z,22.2,,0,,,,
2018-01-04T00:49:33.608Z,22.2,,0,,,,
2018-01-04T00:49:43.605Z,22.2,,0,,,,
2018-01-04T00:49:53.604Z,22.2,,0,,,,
2018-01-04T00:50:03.601Z,22.2,,0,,,,
2018-01-04T00:50:13.829Z,22.2,,0,,,,
2018-01-04T00:50:23.601Z,22.2,,0,,,,
2018-01-04T00:50:33.603Z,22.2,,0,,,,
2018-01-04T00:50:43.601Z,22.2,,0,,,,
2018-01-04T00:50:53.601Z,22.1,,0,,,,
2018-01-04T00:51:03.601Z,22.1,33.3,0,,,,
2018-01-04T00:51:13.601Z,22.1,,0,,,,
2018-01-04T00:51:23.601Z,22.1,,0,,,,
2018-01-04T00:51:33.601Z,22.1,,0,,,,
2018-01-04T00:51:43.609Z,22.1,,0,,,,
2018-01-04T00:51:53.601Z,22.1,,0,,,,
2018-01-04T00:52:03.601Z,22.1,,0,,,,
2018-01-04T00:52:13.782Z,22.1,,0,,,,
2018-01-04T00:52:23.601Z,22.1,,0,,,,
2018-01-04T00:52:33.601Z,22.1,,0,,,,
2018-01-04T00:52:43.603Z,22.1,,0,,,,
2018-01-04T00:52:53.826Z,22.1,,0,,,,
2018-01-04T00:53:03.601Z,22.1,33.2,0,,,,
2018-01-04T00:53:18.694Z,22.1,,0,,,,
2018-01-04T00:53:23.602Z,22.1,,0,,,,
2018-01-04T00:53:33.602Z,22.1,,0,,,,
2018-01-04T00:53:43.601Z,22.1,,0,,,,
2018-01-04T00:53:53.604Z,22.1,,0,,,,
2018-01-04T00:54:03.602Z,22.1,,0,,,,
2018-01-04T00:54:13.601Z,22.1,,0,,,,
2018-01-04T00:54:23.601Z,22.1,,0,,,,
2018-01-04T00:54:33.603Z,22.1,,0,,,,
2018-01-04T00:54:43.602Z,22.1,,0,,,,
2018-01-04T00:54:53.602Z,22.1,,0,,,,
2018-01-04T00:55:03.601Z,22.1,33.1,0,,,,
2018-01-04T00:55:13.602Z,22,33.2,0,,,,
2018-01-04T00:55:23.602Z,22,33.1,0,,,,
2018-01-04T00:55:33.602Z,22.1,,0,,,,
2018-01-04T00:55:43.602Z,22,,0,,,,
2018-01-04T00:55:53.602Z,22.1,,0,,,,
2018-01-04T00:56:03.601Z,22,,0,,,,
2018-01-04T00:56:13.602Z,22,,0,,,,
2018-01-04T00:56:23.605Z,22,,0,,,,
2018-01-04T00:56:33.608Z,22,,0,,,,
2018-01-04T00:56:43.602Z,22,,0,,,,
2018-01-04T00:56:53.601Z,22,,0,,,,
2018-01-04T00:57:03.602Z,22,,0,,,,
2018-01-04T00:57:13.606Z,22,,0,,,,
2018-01-04T00:57:23.603Z,22,33.1,0,,,,
2018-01-04T00:57:33.605Z,22,32.9,0,,,,
2018-01-04T00:57:43.602Z,22,,0,,,,
2018-01-04T00:57:53.601Z,22,,0,,,,
2018-01-04T00:58:03.603Z,22,,0,,,,
2018-01-04T00:58:13.603Z,22,,0,,,,
2018-01-04T00:58:23.602Z,22,,0,,,,
2018-01-04T00:58:33.602Z,22,,0,,,,
2018-01-04T00:58:43.602Z,22,,0,,,,
2018-01-04T00:58:53.602Z,22,,0,,,,
2018-01-04T00:59:03.602Z,22,,0,,,,
2018-01-04T00:59:13.602Z,22,,0,,,,
2018-01-04T00:59:23.603Z,22,,0,,,,
2018-01-04T00:59:33.602Z,22,,0,,,,
2018-01-04T00:59:43.603Z,22,32.8,0,,,,
2018-01-04T00:59:53.602Z,21.9,,0,,,,
2018-01-04T01:00:03.610Z,22,,0,,,,
2018-01-04T01:00:13.603Z,22,,0,,,,
2018-01-04T01:00:23.602Z,21.9,,0,,,,
2018-01-04T01:00:33.603Z,22,,0,,,,
2018-01-04T01:00:43.603Z,21.9,,0,,,,
2018-01-04T01:00:53.602Z,21.9,,0,,,,
2018-01-04T01:01:03.603Z,21.9,,0,,,,
2018-01-04T01:01:13.603Z,21.9,,0,,,,
2018-01-04T01:01:23.603Z,21.9,,0,,,,
2018-01-04T01:01:33.603Z,21.9,,0,,,,
2018-01-04T01:01:43.603Z,21.9,32.7,0,,,,
2018-01-04T01:01:53.610Z,21.9,32.8,0,,,,
2018-01-04T01:02:03.602Z,21.9,32.7,0,,,,
2018-01-04T01:02:13.603Z,21.9,,0,,,,
2018-01-04T01:02:23.603Z,21.9,,0,,,,
2018-01-04T01:02:33.602Z,21.9,,0,,,,
2018-01-04T01:02:43.603Z,21.9,,0,,,,
2018-01-04T01:02:53.603Z,21.9,,0,,,,
2018-01-04T01:03:03.606Z,21.9,,0,,,,
2018-01-04T01:03:13.602Z,21.9,,0,,,,
2018-01-04T01:03:23.603Z,21.9,,0,,,,
2018-01-04T01:03:33.602Z,21.9,,0,,,,
2018-01-04T01:03:43.604Z,21.9,,0,,,,
2018-01-04T01:03:53.602Z,21.9,,0,,,,
2018-01-04T01:04:03.603Z,21.9,,0,,,,
2018-01-04T01:04:13.761Z,21.9,,0,,,,
2018-01-04T01:04:23.603Z,21.9,32.6,0,,,,
2018-01-04T01:04:33.602Z,21.9,,0,,,,
2018-01-04T01:04:43.603Z,21.9,,0,,,,
2018-01-04T01:04:53.603Z,21.9,,0,,,,
2018-01-04T01:05:03.606Z,21.9,,0,,,,
2018-01-04T01:05:13.603Z,21.7,,0,,,,
2018-01-04T01:05:23.603Z,21.7,,0,,,,
2018-01-04T01:05:33.608Z,21.7,,0,,,,
2018-01-04T01:05:43.603Z,21.7,,0,,,,
2018-01-04T01:05:53.607Z,21.7,,0,,,,
2018-01-04T01:06:03.603Z,21.7,,0,,,,
2018-01-04T01:06:13.603Z,21.7,,0,,,,
2018-01-04T01:06:23.805Z,21.7,,0,,,,
2018-01-04T01:06:33.603Z,21.7,32.5,0,,,,
2018-01-04T01:06:43.603Z,21.7,32.6,0,,,,
2018-01-04T01:06:53.603Z,21.7,32.5,0,,,,
2018-01-04T01:07:03.605Z,21.7,,0,,,,
2018-01-04T01:07:13.603Z,21.7,,0,,,,
2018-01-04T01:07:23.604Z,21.7,,0,,,,
2018-01-04T01:07:33.603Z,21.7,,0,,,,
2018-01-04T01:07:43.604Z,21.7,,0,,,,
2018-01-04T01:07:53.603Z,21.7,,0,,,,
2018-01-04T01:08:03.611Z,21.7,,0,,,,
2018-01-04T01:08:13.606Z,21.7,,0,,,,
2018-01-04T01:08:23.609Z,21.7,,0,,,,
2018-01-04T01:08:33.610Z,21.7,32.4,0,,,,
2018-01-04T01:08:43.604Z,21.7,,0,,,,
2018-01-04T01:08:53.606Z,21.7,,0,,,,
2018-01-04T01:09:03.606Z,21.7,,0,,,,
2018-01-04T01:09:13.603Z,21.7,,0,,,,
2018-01-04T01:09:23.604Z,21.7,,0,,,,
2018-01-04T01:09:33.609Z,21.7,,0,,,,
2018-01-04T01:09:43.611Z,21.6,,0,,,,
2018-01-04T01:09:53.604Z,21.6,,0,,,,
2018-01-04T01:10:03.605Z,21.6,,0,,,,
2018-01-04T01:10:13.604Z,21.7,,0,,,,
2018-01-04T01:10:23.604Z,21.6,,0,,,,
2018-01-04T01:10:33.604Z,21.7,,0,,,,
2018-01-04T01:10:43.608Z,21.6,,0,,,,
2018-01-04T01:10:53.604Z,21.6,,0,,,,
2018-01-04T01:11:03.804Z,21.6,32.3,0,,,,
2018-01-04T01:11:13.608Z,21.6,,0,,,,
2018-01-04T01:11:23.605Z,21.6,,0,,,,
2018-01-04T01:11:33.610Z,21.6,,0,,,,
2018-01-04T01:11:43.606Z,21.6,,0,,,,
2018-01-04T01:11:53.608Z,21.6,,0,,,,
2018-01-04T01:12:03.607Z,21.6,,0,,,,
2018-01-04T01:12:13.612Z,21.6,,0,,,,
2018-01-04T01:12:23.606Z,21.6,,0,,,,
2018-01-04T01:12:33.604Z,21.6,,0,,,,
2018-01-04T01:12:43.604Z,21.6,,0,,,,
2018-01-04T01:12:53.604Z,21.6,,0,,,,
2018-01-04T01:13:03.604Z,21.6,,0,,,,
2018-01-04T01:13:13.604Z,21.6,,0,,,,
2018-01-04T01:13:23.608Z,21.6,32.2,0,,,,
2018-01-04T01:13:33.604Z,21.6,,0,,,,
2018-01-04T01:13:43.607Z,21.6,,0,,,,
2018-01-04T01:13:53.604Z,21.6,,0,,,,
2018-01-04T01:14:03.604Z,21.6,,0,,,,
2018-01-04T01:14:13.610Z,21.6,,0,,,,
2018-01-04T01:14:23.605Z,21.6,,0,,,,
2018-01-04T01:14:33.604Z,21.6,,0,,,,
2018-01-04T01:14:43.605Z,21.6,,0,,,,
2018-01-04T01:14:53.742Z,21.6,,0,,,,
2018-01-04T01:15:03.605Z,21.6,,0,,,,
2018-01-04T01:15:13.604Z,21.6,,0,,,,
2018-01-04T01:15:23.605Z,21.5,,0,,,,
2018-01-04T01:15:33.604Z,21.5,,0,,,,
2018-01-04T01:15:43.605Z,21.5,32.1,0,,,,
2018-01-04T01:15:53.605Z,21.5,,0,,,,
2018-01-04T01:16:03.605Z,21.5,,0,,,,
2018-01-04T01:16:13.605Z,21.5,,0,,,,
2018-01-04T01:16:23.605Z,21.5,,0,,,,
2018-01-04T01:16:33.606Z,21.5,,0,,,,
2018-01-04T01:16:43.901Z,21.5,,0,,,,
2018-01-04T01:16:53.605Z,21.5,,0,,,,
2018-01-04T01:17:03.605Z,21.5,,0,,,,
2018-01-04T01:17:13.606Z,21.5,,0,,,,
2018-01-04T01:17:23.613Z,21.5,,0,,,,
2018-01-04T01:17:33.606Z,21.5,,0,,,,
2018-01-04T01:17:43.606Z,21.5,,0,,,,
2018-01-04T01:17:53.605Z,21.5,,0,,,,
2018-01-04T01:18:03.607Z,21.5,32,0,,,,
2018-01-04T01:18:13.605Z,21.5,32.1,0,,,,
2018-01-04T01:18:23.606Z,21.5,32,0,,,,
2018-01-04T01:18:33.606Z,21.5,,0,,,,
2018-01-04T01:18:43.611Z,21.5,,0,,,,
2018-01-04T01:18:53.607Z,21.5,,0,,,,
2018-01-04T01:19:03.605Z,21.5,,0,,,,
2018-01-04T01:19:13.605Z,21.5,,0,,,,
2018-01-04T01:19:23.605Z,21.5,,0,,,,
2018-01-04T01:19:33.606Z,21.5,,0,,,,
2018-01-04T01:19:43.606Z,21.5,,0,,,,
2018-01-04T01:19:53.605Z,21.5,,0,,,,
2018-01-04T01:20:03.607Z,21.5,,0,,,,
2018-01-04T01:20:13.606Z,21.3,,0,,,,
2018-01-04T01:20:23.619Z,21.3,32,0,,,,
2018-01-04T01:20:33.605Z,21.3,32,0,,,,
2018-01-04T01:20:43.605Z,21.3,31.9,0,,,,
2018-01-04T01:20:58.655Z,21.3,,0,,,,
2018-01-04T01:21:03.605Z,21.3,,0,,,,
2018-01-04T01:21:13.783Z,21.3,,0,,,,
2018-01-04T01:21:28.696Z,21.3,,0,,,,
2018-01-04T01:21:33.606Z,21.3,,0,,,,
2018-01-04T01:21:43.605Z,21.3,,0,,,,
2018-01-04T01:21:53.606Z,21.3,,0,,,,
2018-01-04T01:22:03.610Z,21.3,,0,,,,
2018-01-04T01:22:13.605Z,21.3,,0,,,,
2018-01-04T01:22:28.628Z,21.3,,0,,,,
2018-01-04T01:22:33.729Z,21.3,,0,,,,
