Time,HwTSet,HwTOutlet,PrimT,ChActive,ActPow,PrimTSet,HwActive
2017-11-15T04:00:36.958Z,0,33.3,50.7,,,,
2017-11-15T04:00:46.958Z,0,33.3,50.4,,,,
2017-11-15T04:00:56.958Z,0,33.3,50.2,,,,
2017-11-15T04:01:07.177Z,0,33.3,50,,,,
2017-11-15T04:01:16.959Z,0,33.3,49.9,,,,
2017-11-15T04:01:26.959Z,0,33.3,49.8,,,,
2017-11-15T04:01:36.966Z,0,33.4,49.6,,,,
2017-11-15T04:01:46.959Z,0,33.3,49.3,,,,
2017-11-15T04:01:56.958Z,0,33.3,49.1,,,,
2017-11-15T04:02:06.961Z,0,33.4,48.9,,,,
2017-11-15T04:02:16.961Z,0,33.4,48.7,,,,
2017-11-15T04:02:26.958Z,0,33.3,48.5,,,,
2017-11-15T04:02:36.964Z,0,33.3,48.3,,,,
2017-11-15T04:02:46.958Z,0,33.3,48.2,,,,
2017-11-15T04:02:56.959Z,0,33.3,48,,,,
2017-11-15T04:03:06.959Z,,,47.9,,,,
2017-11-15T04:03:16.972Z,0,33.3,53.5,1,36,,0
2017-11-15T04:03:26.959Z,0,33.3,55.9,,29,,
2017-11-15T04:03:36.959Z,0,33.3,56.2,,30,,
2017-11-15T04:03:46.959Z,0,33.3,56.7,,29,,
2017-11-15T04:03:56.959Z,0,33.3,56.8,,30,,
2017-11-15T04:04:16.959Z,0,33.3,,,29,,
2017-11-15T04:04:26.959Z,0,33.4,,,,,
2017-11-15T04:04:36.978Z,0,33.3,,,,,
2017-11-15T04:04:46.971Z,0,33.3,56.7,,30,,
2017-11-15T04:04:56.979Z,0,33.3,56.6,,29,,
2017-11-15T04:05:06.959Z,0,33.3,56.8,,30,,
2017-11-15T04:05:16.959Z,0,33.3,57.2,,29,,
2017-11-15T04:05:26.960Z,0,33.3,57.7,,30,,
2017-11-15T04:05:36.959Z,0,33.4,57.4,1,0,,0
2017-11-15T04:05:46.960Z,0,33.3,52.9,,,,
2017-11-15T04:05:56.961Z,0,33.3,51.2,,,,
2017-11-15T04:06:06.959Z,,,50.3,,,,
2017-11-15T04:06:16.960Z,0,33.4,49.9,,,,
2017-11-15T04:06:26.959Z,0,33.3,50,,,,
2017-11-15T04:06:36.959Z,0,33.3,50.2,,,,
2017-11-15T04:06:46.960Z,0,33.3,50.5,,,,
2017-11-15T04:06:56.961Z,0,33.4,50.7,,,,
2017-11-15T04:07:06.960Z,,,51,,,,
2017-11-15T04:07:16.961Z,0,33.4,51.2,,,,
2017-11-15T04:07:26.960Z,0,33.4,51.3,,,,
2017-11-15T04:07:36.960Z,0,33.4,51.2,,,,
2017-11-15T04:07:46.966Z,0,33.4,50.9,,,,
2017-11-15T04:07:56.961Z,0,33.4,50.4,,,,
2017-11-15T04:08:06.960Z,0,33.4,50,,,,
2017-11-15T04:08:16.961Z,0,33.4,49.8,,,,
2017-11-15T04:08:26.960Z,0,33.4,49.6,,,,
2017-11-15T04:08:36.960Z,0,33.4,,,,,
2017-11-15T04:08:46.960Z,0,33.4,49.4,,,,
2017-11-15T04:08:56.962Z,0,33.4,49.2,,,,
2017-11-15T04:09:06.960Z,0,33.4,49,,,,
2017-11-15T04:09:16.967Z,0,33.4,48.8,,,,
2017-11-15T04:09:27.112Z,0,33.4,48.6,,,,
2017-11-15T04:09:36.960Z,0,33.4,48.4,,,,
2017-11-15T04:09:46.961Z,0,33.4,48.2,,,,
2017-11-15T04:09:56.964Z,0,33.4,48,,,,
2017-11-15T04:10:06.960Z,,,48.2,1,45,,0
2017-11-15T04:10:16.973Z,0,33.4,54.3,,33,,
2017-11-15T04:10:26.960Z,0,33.3,55.9,,29,,
2017-11-15T04:10:36.962Z,0,33.3,56.5,,,,
2017-11-15T04:10:46.960Z,0,33.4,56.7,,30,,
2017-11-15T04:10:56.960Z,0,33.4,56.8,,,,
2017-11-15T04:11:06.960Z,,,56.9,,29,,
2017-11-15T04:11:16.961Z,0,33.4,,,,,
2017-11-15T04:11:26.960Z,0,33.4,,,30,,
2017-11-15T04:11:36.960Z,0,33.3,56.7,,,,
2017-11-15T04:11:46.966Z,0,33.4,56.6,,,,
2017-11-15T04:11:57.107Z,0,33.4,,,,,
2017-11-15T04:12:06.964Z,0,33.4,,,,,
2017-11-15T04:12:16.965Z,0,33.3,57.2,,29,,
2017-11-15T04:12:26.960Z,0,33.4,57.7,,,,
2017-11-15T04:12:36.964Z,0,33.3,57.7,1,0,,0
2017-11-15T04:12:46.961Z,0,33.4,53.6,,,,
2017-11-15T04:12:56.964Z,0,33.4,51.5,,,,
2017-11-15T04:13:06.961Z,,,50.5,,,,
2017-11-15T04:13:16.960Z,0,33.4,50.1,,,,
2017-11-15T04:13:26.960Z,0,33.4,,,,,
2017-11-15T04:13:36.964Z,0,33.4,50.3,,,,
2017-11-15T04:13:46.963Z,0,33.4,50.5,,,,
2017-11-15T04:13:56.962Z,0,33.4,50.7,,,,
2017-11-15T04:14:06.964Z,,,51,,,,
2017-11-15T04:14:16.960Z,0,33.4,51.2,,,,
2017-11-15T04:14:26.964Z,0,33.4,51.3,,,,
2017-11-15T04:14:36.965Z,0,33.4,51.2,,,,
2017-11-15T04:14:46.965Z,0,33.4,51,,,,
2017-11-15T04:14:56.965Z,0,33.4,50.5,1,0,54,0
2017-11-15T04:15:07.146Z,0,33.4,,,,,
2017-11-15T04:15:16.968Z,0,33.4,49.9,,,,
2017-11-15T04:15:26.962Z,0,33.4,49.7,,,,
2017-11-15T04:15:36.965Z,0,33.4,49.6,,,,
2017-11-15T04:15:46.966Z,0,33.4,49.5,,,,
2017-11-15T04:15:56.961Z,0,33.4,49.3,,,,
2017-11-15T04:16:06.968Z,0,33.4,49.1,,,,
2017-11-15T04:16:17.101Z,0,33.4,48.9,,,,
2017-11-15T04:16:26.967Z,0,33.4,48.7,,,,
2017-11-15T04:16:36.964Z,0,33.4,48.5,,,,
2017-11-15T04:16:46.961Z,0,33.4,48.3,,,,
2017-11-15T04:16:56.962Z,0,33.4,48.1,,,,
2017-11-15T04:17:06.961Z,0,33.4,,,,,
2017-11-15T04:17:16.974Z,0,33.4,49.8,1,43,,0
2017-11-15T04:17:26.967Z,0,33.4,55.3,,30,,
2017-11-15T04:17:36.964Z,0,33.4,56.3,,29,,
2017-11-15T04:17:46.987Z,0,33.4,56.8,,30,,
2017-11-15T04:17:56.966Z,,,57.1,,,,
2017-11-15T04:18:06.967Z,0,33.4,57.2,,,,
2017-11-15T04:18:16.962Z,0,33.4,57.3,,29,,
2017-11-15T04:18:27.136Z,0,33.4,57.2,,,,
2017-11-15T04:18:36.961Z,0,33.4,57.1,,,,
2017-11-15T04:18:46.962Z,0,33.4,57,,,,
2017-11-15T04:18:56.967Z,0,33.4,57.1,,30,,
2017-11-15T04:19:16.986Z,0,33.4,57.3,,29,,
2017-11-15T04:19:27.137Z,0,33.4,57.8,,,,
2017-11-15T04:19:36.966Z,0,33.4,56.7,1,0,,0
2017-11-15T04:19:46.962Z,0,33.4,52.8,,,,
2017-11-15T04:19:56.962Z,0,33.4,51,,,,
2017-11-15T04:20:06.962Z,,,50.1,,,,
2017-11-15T04:20:16.963Z,0,33.4,49.9,,,,
2017-11-15T04:20:26.966Z,0,33.4,,,,,
2017-11-15T04:20:36.962Z,,,50,,,,
2017-11-15T04:20:46.962Z,0,33.4,50.3,,,,
2017-11-15T04:20:56.967Z,0,33.4,50.6,,,,
2017-11-15T04:21:06.962Z,,,50.9,,,,
2017-11-15T04:21:16.962Z,0,33.4,51.2,,,,
2017-11-15T04:21:26.962Z,0,33.4,51.3,,,,
2017-11-15T04:21:36.963Z,,,51.2,,,,
2017-11-15T04:21:46.962Z,0,33.4,50.9,,,,
2017-11-15T04:21:56.962Z,0,33.4,50.4,,,,
2017-11-15T04:22:06.962Z,0,33.4,,,,,
2017-11-15T04:22:16.962Z,,,49.7,,,,
2017-11-15T04:22:26.962Z,0,33.4,49.6,,,,
2017-11-15T04:22:46.962Z,0,33.4,49.4,,,,
2017-11-15T04:22:56.962Z,0,33.4,49.2,,,,
2017-11-15T04:23:06.962Z,0,33.4,,,,,
2017-11-15T04:23:16.968Z,0,33.4,48.9,,,,
2017-11-15T04:23:26.962Z,0,33.4,48.7,,,,
2017-11-15T04:23:36.962Z,0,33.4,48.4,,,,
2017-11-15T04:23:46.963Z,0,33.4,48.2,,,,
2017-11-15T04:23:57.085Z,0,33.4,48,,,,
2017-11-15T04:24:06.963Z,,,47.9,1,,,0
2017-11-15T04:24:17.133Z,0,33.4,53.6,,36,,
2017-11-15T04:24:26.967Z,,,56,,29,,
2017-11-15T04:24:37.213Z,0,33.4,56.5,,30,,
2017-11-15T04:24:52.021Z,0,33.4,56.8,,,,
2017-11-15T04:24:56.963Z,,,57,,,,
2017-11-15T04:25:06.962Z,0,33.4,57.2,,29,,
2017-11-15T04:25:16.965Z,0,33.4,57.1,,,,
2017-11-15T04:25:26.963Z,0,33.4,,,,,
2017-11-15T04:25:36.963Z,0,33.4,57,,29,,
2017-11-15T04:25:46.963Z,0,33.4,57.1,,30,,
2017-11-15T04:25:56.968Z,0,33.4,56.9,,29,,
2017-11-15T04:26:06.963Z,,,57,,30,,
2017-11-15T04:26:16.964Z,0,33.4,57.3,,,,
2017-11-15T04:26:26.965Z,,,58,,,,
2017-11-15T04:26:36.965Z,0,33.4,54.5,1,0,,0
2017-11-15T04:26:46.963Z,0,33.4,51.7,,,,
2017-11-15T04:26:56.963Z,0,33.4,50.5,,,,
2017-11-15T04:27:06.963Z,,,50,,,,
2017-11-15T04:27:16.963Z,0,33.4,49.8,,,,
2017-11-15T04:27:26.963Z,0,33.4,49.9,,,,
2017-11-15T04:27:36.963Z,,,50.1,,,,
2017-11-15T04:27:46.963Z,0,33.4,,,,,
2017-11-15T04:27:56.966Z,0,33.4,50.6,,,53,
2017-11-15T04:28:06.963Z,,,51,,,,
2017-11-15T04:28:16.972Z,0,33.4,51.1,,,54,
2017-11-15T04:28:26.963Z,0,33.4,51.2,,,,
2017-11-15T04:28:37.121Z,0,33.4,51.1,,,,
2017-11-15T04:28:46.963Z,0,33.4,51,,,,
2017-11-15T04:28:56.963Z,,,50.6,,,,
2017-11-15T04:29:06.970Z,0,33.4,,,,,
2017-11-15T04:29:16.965Z,,,49.8,,,,
2017-11-15T04:29:26.963Z,0,33.4,49.5,,,,
2017-11-15T04:29:36.968Z,0,33.4,49.2,,,53,
2017-11-15T04:29:47.081Z,,,49,,,,
2017-11-15T04:29:56.964Z,0,33.4,48.8,,,,
2017-11-15T04:30:06.968Z,0,33.4,,,,,
2017-11-15T04:30:17.126Z,0,33.4,48.6,,,,
2017-11-15T04:30:27.026Z,,,48.5,,,53,
2017-11-15T04:30:36.964Z,0,33.4,48.4,,,54,
2017-11-15T04:30:56.964Z,0,33.4,48.3,,,53,
2017-11-15T04:31:06.966Z,0,33.4,,,,,
2017-11-15T04:31:26.964Z,0,33.4,48.2,,,,
2017-11-15T04:31:36.974Z,0,33.4,,,,,
2017-11-15T04:31:46.973Z,0,33.4,,,,,
2017-11-15T04:31:56.973Z,,,48.1,,,,
2017-11-15T04:32:06.967Z,0,33.4,48,,,,
2017-11-15T04:32:21.984Z,0,33.4,,,,,
2017-11-15T04:32:26.966Z,,,47.9,,,,
2017-11-15T04:32:36.964Z,0,33.4,,,,,
2017-11-15T04:32:46.964Z,0,33.4,,,,,
2017-11-15T04:32:56.965Z,,,47.7,,,,
2017-11-15T04:33:06.964Z,0,33.4,,,,,
2017-11-15T04:33:16.964Z,0,33.3,,,,,
2017-11-15T04:33:27.208Z,,,47.6,,,,
2017-11-15T04:33:36.966Z,0,33.3,,,,,
2017-11-15T04:33:46.965Z,,,47.4,,,,
2017-11-15T04:33:56.966Z,0,33.3,,,,,
2017-11-15T04:34:06.965Z,0,33.3,,,,,
2017-11-15T04:34:16.965Z,,,47.3,,,,
2017-11-15T04:34:26.966Z,0,33.3,48.2,,,,
2017-11-15T04:34:36.966Z,0,33.3,47.4,,,,
2017-11-15T04:34:46.965Z,0,33.3,47.3,,,,
2017-11-15T04:34:56.964Z,0,33.3,,,,,
2017-11-15T04:35:06.966Z,,,47.1,,,,
2017-11-15T04:35:16.966Z,0,33.3,47,,,,
2017-11-15T04:35:26.967Z,0,33.3,47.1,1,45,,0
2017-11-15T04:35:36.967Z,0,33.2,53.9,,32,,
2017-11-15T04:35:46.965Z,0,33.2,57,,29,,
2017-11-15T04:35:56.966Z,0,33.2,55.6,1,0,,0
2017-11-15T04:36:06.965Z,0,33.2,50.7,,,,
2017-11-15T04:36:17.214Z,0,33.2,48.8,,,,
2017-11-15T04:36:26.967Z,0,33.2,47.7,,,,
2017-11-15T04:36:36.968Z,0,33.2,46.7,,,,
2017-11-15T04:36:46.966Z,0,33.2,,,,,
2017-11-15T04:36:56.965Z,,,45.8,,,,
2017-11-15T04:37:06.966Z,0,33.2,,,,,
2017-11-15T04:37:16.967Z,,,45.4,,,,
2017-11-15T04:37:26.965Z,0,33.1,45,,,,
2017-11-15T04:37:36.968Z,0,33.1,44.8,,,,
2017-11-15T04:37:46.968Z,0,33.1,,,,,
2017-11-15T04:38:06.968Z,0,33.1,45,,,,
2017-11-15T04:38:16.965Z,0,33.1,45.8,,,,
2017-11-15T04:38:26.965Z,0,33.1,46,,,,
2017-11-15T04:38:36.969Z,0,33.1,46.1,,,,
2017-11-15T04:38:46.965Z,,,46.2,,,,
2017-11-15T04:38:56.969Z,0,33.1,,,,,
2017-11-15T04:39:06.965Z,0,33.1,45.6,,,,
2017-11-15T04:39:16.971Z,0,33.1,,,,,
2017-11-15T04:39:26.965Z,0,33.1,45.3,,,,
2017-11-15T04:39:36.965Z,0,32.9,44.6,,,,
2017-11-15T04:39:46.965Z,0,32.9,,,,,
2017-11-15T04:39:56.965Z,0,32.9,44.2,,,,
2017-11-15T04:40:06.966Z,,,43.6,,,,
2017-11-15T04:40:16.968Z,0,32.9,,,,,
2017-11-15T04:40:26.967Z,0,32.9,43.6,1,45,,0
2017-11-15T04:40:36.966Z,0,32.9,50.1,,33,,
2017-11-15T04:40:46.966Z,0,32.9,53.1,,29,,
2017-11-15T04:40:56.966Z,0,32.8,54.9,,30,,
2017-11-15T04:41:06.971Z,0,32.9,55.1,,29,,
2017-11-15T04:41:16.968Z,0,32.9,56.6,,29,,
2017-11-15T04:41:26.970Z,0,32.8,57,,0,,
2017-11-15T04:41:36.965Z,0,32.8,53.8,1,,,0
2017-11-15T04:41:46.966Z,0,32.8,49.3,,,,
2017-11-15T04:41:56.971Z,0,32.9,47.9,,,,
2017-11-15T04:42:07.206Z,0,32.8,45.6,,,,
2017-11-15T04:42:17.509Z,0,32.8,44.6,,,,
2017-11-15T04:42:26.971Z,0,32.8,43.9,,,,
2017-11-15T04:42:36.966Z,0,32.8,43.3,,,,
2017-11-15T04:42:46.966Z,0,32.8,,,,,
2017-11-15T04:42:56.966Z,0,32.8,43,,,,
2017-11-15T04:43:06.972Z,0,32.8,,,,,
2017-11-15T04:43:16.969Z,,,43.3,,,,
2017-11-15T04:43:26.966Z,0,32.7,44.4,,,53,
2017-11-15T04:43:36.969Z,0,32.7,45.1,,,,
2017-11-15T04:43:47.152Z,0,32.7,,,,,
2017-11-15T04:43:56.966Z,,,46,,,,
2017-11-15T04:44:06.967Z,0,32.7,46.5,,,,
2017-11-15T04:44:16.972Z,0,32.7,46.7,,,,
2017-11-15T04:44:26.966Z,0,32.7,46.6,,,,
2017-11-15T04:44:36.966Z,0,32.7,45.6,,,,
2017-11-15T04:44:46.966Z,0,32.7,,,,,
2017-11-15T04:44:56.967Z,,,44.4,,,,
2017-11-15T04:45:06.970Z,0,32.7,43.7,,,,
2017-11-15T04:45:16.967Z,0,32.7,43.2,,,,
2017-11-15T04:45:26.967Z,0,32.7,43.2,1,45,,0
2017-11-15T04:45:36.967Z,0,32.7,49.4,,33,,
2017-11-15T04:45:46.966Z,0,32.6,53.1,,30,,
2017-11-15T04:45:56.967Z,0,32.6,54.1,,30,,
2017-11-15T04:46:06.967Z,0,32.6,55.1,,,,
2017-11-15T04:46:16.967Z,0,32.6,56,,29,,
2017-11-15T04:46:26.966Z,0,32.6,57,,0,,
2017-11-15T04:46:36.966Z,0,32.6,53.8,1,,54,0
2017-11-15T04:46:46.966Z,0,32.6,49.5,,,,
2017-11-15T04:46:56.968Z,0,32.6,47.2,,,,
2017-11-15T04:47:06.971Z,0,32.6,46.9,,,,
2017-11-15T04:47:16.967Z,0,32.6,45.7,,,,
2017-11-15T04:47:26.967Z,0,32.6,44.9,,,,
2017-11-15T04:47:36.967Z,0,32.6,43.9,,,,
2017-11-15T04:47:46.968Z,0,32.6,43.7,,,,
2017-11-15T04:47:56.968Z,0,32.6,43.3,,,,
2017-11-15T04:48:06.968Z,0,32.6,43.2,,,53,
2017-11-15T04:48:16.970Z,0,32.6,43.5,,,,
2017-11-15T04:48:26.968Z,0,32.6,44,,,54,
2017-11-15T04:48:36.970Z,0,32.5,45,,,,
2017-11-15T04:48:46.967Z,0,32.5,45.3,,,,
2017-11-15T04:48:56.968Z,0,32.5,46.1,,,,
2017-11-15T04:49:06.967Z,0,32.5,46.5,,,,
2017-11-15T04:49:16.967Z,0,32.5,46.8,,,,
2017-11-15T04:49:26.967Z,0,32.5,46.7,,,,
2017-11-15T04:49:36.970Z,0,32.5,45.9,,,53,
2017-11-15T04:49:46.968Z,0,32.5,45.7,,,,
2017-11-15T04:49:56.967Z,0,32.5,44.9,,,54,
2017-11-15T04:50:06.967Z,0,32.5,44.5,,,,
2017-11-15T04:50:16.973Z,0,32.5,43.8,,,,
2017-11-15T04:50:26.967Z,0,32.5,43.1,1,,53,0
2017-11-15T04:50:36.976Z,0,32.5,49.6,,34,54,
2017-11-15T04:50:46.967Z,0,32.5,53,,30,,
2017-11-15T04:50:56.967Z,0,32.5,54,,29,,
2017-11-15T04:51:06.968Z,0,32.5,55,,,,
2017-11-15T04:51:16.969Z,0,32.4,56,,30,,
2017-11-15T04:51:26.972Z,0,32.4,56.4,,29,,
2017-11-15T04:51:36.969Z,0,32.5,57,,30,,
2017-11-15T04:51:46.976Z,0,32.4,57.4,,29,,
2017-11-15T04:51:56.967Z,0,32.4,57.8,,,,
2017-11-15T04:52:06.972Z,0,32.4,57.9,1,0,,0
2017-11-15T04:52:16.974Z,0,32.4,53.5,,,,
2017-11-15T04:52:26.967Z,0,32.4,49.7,,,,
2017-11-15T04:52:36.968Z,0,32.4,46.9,,,,
2017-11-15T04:52:52.058Z,0,32.4,45.9,,,,
2017-11-15T04:52:56.967Z,0,32.4,44.9,,,,
2017-11-15T04:53:06.968Z,0,32.4,,,,,
2017-11-15T04:53:16.968Z,0,32.4,45,,,,
2017-11-15T04:53:26.977Z,0,32.4,45.2,,,,
2017-11-15T04:53:36.968Z,0,32.4,46,,,,
2017-11-15T04:53:46.969Z,0,32.4,46.2,,,,
2017-11-15T04:53:56.968Z,0,32.4,47,,,,
2017-11-15T04:54:06.968Z,0,32.4,47.3,,,,
2017-11-15T04:54:16.968Z,0,32.4,48.1,,,,
2017-11-15T04:54:26.967Z,0,32.4,48.5,,,,
2017-11-15T04:54:36.968Z,0,32.4,49,,,53,
2017-11-15T04:54:46.968Z,0,32.4,48.9,,,54,
2017-11-15T04:54:56.968Z,0,32.4,48.8,,,,
2017-11-15T04:55:06.968Z,0,32.4,47.9,,,,
2017-11-15T04:55:16.968Z,0,32.4,46.9,,,,
2017-11-15T04:55:26.968Z,0,32.4,45.7,1,,,0
2017-11-15T04:55:36.968Z,0,32.4,52,,34,53,
2017-11-15T04:55:46.968Z,0,32.4,55.1,,29,,
2017-11-15T04:55:56.967Z,0,32.4,56,,,54,
2017-11-15T04:56:06.970Z,0,32.4,57,,29,,
2017-11-15T04:56:16.968Z,0,32.4,58.1,1,0,,0
2017-11-15T04:56:26.968Z,0,32.4,53.7,,,,
2017-11-15T04:56:36.969Z,0,32.4,50.7,,,,
2017-11-15T04:56:46.968Z,0,32.4,48.7,,,,
2017-11-15T04:56:56.971Z,0,32.4,47.9,,,53,
2017-11-15T04:57:06.978Z,0,32.4,46.9,,,,
2017-11-15T04:57:16.968Z,0,32.4,46.5,,,,
2017-11-15T04:57:26.971Z,0,32.4,45.9,,,54,
2017-11-15T04:57:36.974Z,0,32.4,45.7,,,,
2017-11-15T04:57:46.969Z,0,32.4,45.3,,,,
2017-11-15T04:57:56.970Z,0,32.4,45.1,,,,
2017-11-15T04:58:06.968Z,0,32.4,,,,,
2017-11-15T04:58:17.186Z,0,32.4,45.5,,,,
2017-11-15T04:58:26.969Z,0,32.4,46,,,,
2017-11-15T04:58:36.969Z,0,32.4,47,,,,
2017-11-15T04:58:46.973Z,0,32.4,47.1,,,,
2017-11-15T04:58:56.969Z,0,32.4,47.6,,,53,
2017-11-15T04:59:06.974Z,0,32.4,47.7,,,54,
2017-11-15T04:59:16.971Z,0,32.4,47.4,,,,
2017-11-15T04:59:26.972Z,0,32.4,46.9,,,,
2017-11-15T04:59:36.969Z,0,32.4,45.9,,,53,
2017-11-15T04:59:46.970Z,0,32.4,45.8,,,,
2017-11-15T04:59:56.971Z,0,32.4,44.9,,,54,
2017-11-15T05:00:06.970Z,0,32.4,44.8,,,,
2017-11-15T05:00:16.972Z,0,32.4,44.4,,,,
2017-11-15T05:00:26.969Z,0,32.4,43.8,1,,,0
2017-11-15T05:00:36.969Z,0,32.4,50.7,,34,,
2017-11-15T05:00:46.969Z,0,32.4,54.1,,30,,
2017-11-15T05:00:56.970Z,0,32.4,55,,29,,
2017-11-15T05:01:06.969Z,0,32.4,56.1,,,,
2017-11-15T05:01:16.969Z,0,32.4,57.1,,29,,
2017-11-15T05:01:26.975Z,0,32.4,57.7,1,0,,0
2017-11-15T05:01:36.978Z,0,32.4,52.4,,,,
2017-11-15T05:01:46.982Z,0,32.4,49.7,,,,
2017-11-15T05:01:56.973Z,0,32.4,47.9,,,,
2017-11-15T05:02:06.970Z,0,32.4,46.9,,,,
2017-11-15T05:02:16.976Z,0,32.4,45.7,,,,
2017-11-15T05:02:26.975Z,0,32.4,44.9,,,,
2017-11-15T05:02:36.973Z,0,32.4,43.9,,,,
2017-11-15T05:02:46.969Z,0,32.4,43.8,,,,
2017-11-15T05:02:56.969Z,0,32.4,43.5,,,53,
2017-11-15T05:03:06.972Z,0,32.4,,,,54,
2017-11-15T05:03:16.971Z,0,32.4,44,,,,
2017-11-15T05:03:26.974Z,0,32.3,45,,,53,
2017-11-15T05:03:36.973Z,0,32.3,45.2,,,,
2017-11-15T05:03:46.970Z,0,32.4,46,,,54,
2017-11-15T05:03:56.974Z,0,32.3,46.5,,,,
2017-11-15T05:04:07.032Z,0,32.3,46.9,,,,
2017-11-15T05:04:17.065Z,0,32.3,46.8,,,,
2017-11-15T05:04:27.067Z,0,32.3,45.9,,,,
2017-11-15T05:04:37.056Z,0,32.3,45.8,,,,
2017-11-15T05:04:47.073Z,0,32.3,44.9,,,,
2017-11-15T05:04:56.970Z,0,32.3,44.5,,,,
2017-11-15T05:05:06.969Z,0,32.3,43.8,,,,
2017-11-15T05:05:17.160Z,0,32.3,43.4,,,,
2017-11-15T05:05:26.973Z,0,32.3,42.7,1,,,0
2017-11-15T05:05:36.978Z,0,32.3,49.5,,34,,
2017-11-15T05:05:46.972Z,0,32.3,53,,29,,
2017-11-15T05:05:56.969Z,0,32.3,54.1,,29,,
2017-11-15T05:06:06.984Z,0,32.3,55,,,,
2017-11-15T05:06:16.974Z,0,32.3,56,,30,,
2017-11-15T05:06:26.974Z,0,32.3,56.2,,29,,
2017-11-15T05:06:36.975Z,0,32.3,56.7,,30,,
2017-11-15T05:06:46.978Z,0,32.3,57,,,,
2017-11-15T05:06:56.970Z,0,32.3,57.1,,,,
2017-11-15T05:07:07.161Z,0,32.3,,,,,
2017-11-15T05:07:16.971Z,0,32.3,56.9,,29,,
2017-11-15T05:07:26.970Z,0,32.3,56.8,,,,
2017-11-15T05:07:36.970Z,0,32.3,56.6,,,,
2017-11-15T05:07:46.971Z,0,32.3,56.4,,,,
2017-11-15T05:07:56.970Z,0,32.3,56.5,,30,,
2017-11-15T05:08:06.970Z,0,32.3,57,,29,,
2017-11-15T05:08:17.164Z,0,32.3,55.6,1,0,,0
2017-11-15T05:08:26.975Z,0,32.3,51.8,,,54,
2017-11-15T05:08:36.977Z,0,32.3,50.7,,,,
2017-11-15T05:08:46.982Z,0,32.3,49.8,,,,
2017-11-15T05:08:56.971Z,0,32.3,48.9,,,,
2017-11-15T05:09:06.985Z,0,32.3,,,,,
2017-11-15T05:09:16.984Z,0,32.3,49,,,,
2017-11-15T05:09:26.970Z,0,32.3,,,,,
2017-11-15T05:09:36.974Z,0,32.3,49.2,,,,
2017-11-15T05:09:46.970Z,0,32.3,49.4,,,,
2017-11-15T05:09:56.976Z,0,32.4,49.6,,,,
2017-11-15T05:10:06.970Z,0,32.4,49.7,,,,
2017-11-15T05:10:21.990Z,0,32.4,49.8,,,,
2017-11-15T05:10:26.972Z,0,32.4,49.9,,,,
2017-11-15T05:10:36.970Z,0,32.4,,,,,
2017-11-15T05:10:46.971Z,0,32.4,,,,,
2017-11-15T05:10:56.971Z,0,32.4,49.5,,,53,
2017-11-15T05:11:06.994Z,0,32.4,48.9,,,,
2017-11-15T05:11:16.982Z,0,32.4,47.9,,,54,
2017-11-15T05:11:26.974Z,0,32.4,50.5,1,39,,0
2017-11-15T05:11:36.979Z,0,32.4,56.2,,29,,
2017-11-15T05:11:46.976Z,0,32.4,57.1,,30,,
2017-11-15T05:11:56.971Z,0,32.4,56.6,1,0,53,0
2017-11-15T05:12:06.977Z,0,32.4,51.9,,,,
2017-11-15T05:12:17.456Z,0,32.4,49.8,,,,
2017-11-15T05:12:26.971Z,0,32.4,48.9,,,54,
2017-11-15T05:12:36.972Z,0,32.4,47.8,,,53,
2017-11-15T05:12:46.971Z,0,32.4,46.9,,,54,
2017-11-15T05:12:56.971Z,0,32.4,46.5,,,,
2017-11-15T05:13:06.971Z,0,32.4,46.2,,,,
2017-11-15T05:13:16.978Z,0,32.4,45.9,,,53,
2017-11-15T05:13:26.977Z,0,32.5,45.7,,,54,
2017-11-15T05:13:36.973Z,0,32.4,45.5,,,,
2017-11-15T05:13:46.971Z,0,32.4,45.3,,,,
2017-11-15T05:13:56.971Z,0,32.4,,,,,
2017-11-15T05:14:06.970Z,0,32.4,46,,,,
2017-11-15T05:14:16.981Z,0,32.4,46.1,,,,
2017-11-15T05:14:26.971Z,0,32.4,46.5,,,,
2017-11-15T05:14:36.971Z,0,32.4,46.7,,,,
2017-11-15T05:14:46.972Z,0,32.4,46.6,,,,
2017-11-15T05:14:56.995Z,0,32.4,45.9,,,,
2017-11-15T05:15:06.971Z,0,32.4,45.7,1,0,54,0
2017-11-15T05:15:16.977Z,0,32.4,44.9,,,53,
2017-11-15T05:15:32.062Z,0,32.4,44.8,,,54,
2017-11-15T05:15:36.971Z,0,32.4,44.3,,,,
2017-11-15T05:15:46.973Z,0,32.4,43.9,,,53,
2017-11-15T05:15:56.972Z,0,32.4,43.7,,,54,
2017-11-15T05:16:06.972Z,0,32.4,43.4,,,,
2017-11-15T05:16:22.160Z,0,32.4,43.1,,,53,
2017-11-15T05:16:26.976Z,0,32.4,46.4,1,39,54,0
2017-11-15T05:16:36.972Z,0,32.4,52.2,,29,53,
2017-11-15T05:16:46.975Z,0,32.4,54,,30,54,
2017-11-15T05:16:56.978Z,0,32.4,55,,29,53,
2017-11-15T05:17:06.972Z,0,32.4,56,,,,
2017-11-15T05:17:16.973Z,0,32.4,56.3,,30,,
2017-11-15T05:17:27.093Z,0,32.4,57,,29,,
2017-11-15T05:17:36.977Z,0,32.4,53.7,1,0,,0
