Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-28T03:30:56.856Z,,0,,20,,,
2018-01-28T03:31:06.861Z,,0,,20,,,
2018-01-28T03:31:16.852Z,,0,,20,,,
2018-01-28T03:31:26.853Z,,0,,20,,,
2018-01-28T03:31:36.852Z,,0,,20,28.7,,
2018-01-28T03:31:46.852Z,,0,,20,,,
2018-01-28T03:31:56.856Z,,0,,20,,,
2018-01-28T03:32:06.854Z,,0,,20,,,
2018-01-28T03:32:16.853Z,,0,,20,,,
2018-01-28T03:32:26.852Z,,0,,20,,,
2018-01-28T03:32:36.852Z,,0,,20,,,
2018-01-28T03:32:52.024Z,,0,,20,,,
2018-01-28T03:32:56.853Z,,0,,20,,,
2018-01-28T03:33:06.855Z,,0,,20,,,
2018-01-28T03:33:16.854Z,,0,,20,,,
2018-01-28T03:33:27.022Z,,0,,20,,,
2018-01-28T03:33:36.852Z,,0,,20,,,
2018-01-28T03:33:46.853Z,,0,,20,,,
2018-01-28T03:33:56.852Z,,0,,20,,,
2018-01-28T03:34:06.853Z,,0,,20,,,
2018-01-28T03:34:17.083Z,,0,,20,,,
2018-01-28T03:34:26.853Z,,0,,20,,,
2018-01-28T03:34:36.853Z,,0,,20,,,
2018-01-28T03:34:46.853Z,,0,,20,,,
2018-01-28T03:34:56.853Z,,0,,20,28.6,,
2018-01-28T03:35:06.854Z,,0,,20,,,
2018-01-28T03:35:16.854Z,,0,,20,,,
2018-01-28T03:35:26.853Z,,0,,20,,,
2018-01-28T03:35:36.852Z,,0,,20,,,
2018-01-28T03:35:46.853Z,,0,,20,,,
2018-01-28T03:35:56.854Z,,0,,20,,,
2018-01-28T03:36:06.853Z,,0,,20,,,
2018-01-28T03:36:16.852Z,,0,,20,,,
2018-01-28T03:36:26.853Z,,0,,20,,,
2018-01-28T03:36:36.853Z,,0,,20,,,
2018-01-28T03:36:46.853Z,,0,,20,,,
2018-01-28T03:36:56.853Z,,0,,20,,,
2018-01-28T03:37:06.853Z,,0,,20,,,
2018-01-28T03:37:16.853Z,,0,,20,,,
2018-01-28T03:37:26.853Z,,0,,20,,,
2018-01-28T03:37:36.853Z,,0,,19.8,,,
2018-01-28T03:37:46.857Z,,0,,20,,,
2018-01-28T03:37:56.853Z,,0,,20,,,
2018-01-28T03:38:06.853Z,,0,,20,,,
2018-01-28T03:38:16.859Z,,0,,20,28.4,,
2018-01-28T03:38:26.853Z,,0,,19.8,,,
2018-01-28T03:38:36.853Z,,0,,19.8,,,
2018-01-28T03:38:46.855Z,,0,,19.8,,,
2018-01-28T03:38:56.853Z,,0,,19.8,,,
2018-01-28T03:39:06.853Z,,0,,19.8,,,
2018-01-28T03:39:17.089Z,,0,,19.8,,,
2018-01-28T03:39:26.853Z,,0,,19.8,,,
2018-01-28T03:39:36.854Z,,0,,19.8,,,
2018-01-28T03:39:46.853Z,,0,,19.8,,,
2018-01-28T03:39:56.854Z,,0,,19.8,,,
2018-01-28T03:40:06.853Z,,0,,19.8,,,
2018-01-28T03:40:16.854Z,,0,,19.8,,,
2018-01-28T03:40:26.853Z,,0,,19.8,,,
2018-01-28T03:40:36.853Z,,0,,19.8,,,
2018-01-28T03:40:46.854Z,,0,,19.8,,,
2018-01-28T03:40:56.853Z,,0,,19.8,,,
2018-01-28T03:41:07.058Z,,0,,19.8,,,
2018-01-28T03:41:16.854Z,,0,,19.8,,,
2018-01-28T03:41:26.855Z,,0,,19.8,,,
2018-01-28T03:41:37.059Z,,0,,19.8,,,
2018-01-28T03:41:46.853Z,,0,,19.8,,,
2018-01-28T03:41:56.854Z,,0,,19.8,28.3,,
2018-01-28T03:42:06.854Z,,0,,19.8,,,
2018-01-28T03:42:16.856Z,,0,,19.8,,,
2018-01-28T03:42:26.853Z,,0,,19.8,,,
2018-01-28T03:42:36.859Z,,0,,19.8,,,
2018-01-28T03:42:46.854Z,,0,,19.8,,,
2018-01-28T03:42:56.854Z,,0,,19.8,,,
2018-01-28T03:43:06.854Z,,0,,19.8,,,
2018-01-28T03:43:16.856Z,,0,,19.8,,,
2018-01-28T03:43:26.854Z,,0,,19.8,,,
2018-01-28T03:43:36.855Z,,0,,19.8,,,
2018-01-28T03:43:46.854Z,,0,,19.8,,,
2018-01-28T03:43:56.854Z,,0,,19.8,,,
2018-01-28T03:44:06.854Z,,0,,19.8,,,
2018-01-28T03:44:17.099Z,,0,,19.8,,,
2018-01-28T03:44:26.854Z,,0,,19.8,,,
2018-01-28T03:44:36.854Z,,0,,19.8,,,
2018-01-28T03:44:46.854Z,,0,,19.8,,,
2018-01-28T03:44:56.856Z,,0,,19.8,28.2,,
2018-01-28T03:45:07.029Z,,0,,19.8,,,
2018-01-28T03:45:17.340Z,,0,,19.7,28.3,,
2018-01-28T03:45:27.437Z,,0,,19.8,28.2,,
2018-01-28T03:45:37.425Z,,0,,19.7,,,
2018-01-28T03:45:46.855Z,,0,,19.7,,,
2018-01-28T03:45:56.856Z,,0,,19.8,,,
2018-01-28T03:46:06.856Z,,0,,19.8,,,
2018-01-28T03:46:16.855Z,,0,,19.8,,,
2018-01-28T03:46:27.249Z,,0,,19.8,,,
2018-01-28T03:46:36.855Z,,0,,19.7,,,
2018-01-28T03:46:46.854Z,,0,,19.7,,,
2018-01-28T03:46:56.856Z,,0,,19.7,,,
2018-01-28T03:47:06.863Z,,0,,19.7,,,
2018-01-28T03:47:16.854Z,,0,,19.7,,,
2018-01-28T03:47:31.944Z,,0,,19.7,,,
2018-01-28T03:47:36.854Z,,0,,19.7,,,
2018-01-28T03:47:46.855Z,,0,,19.7,,,
2018-01-28T03:47:56.855Z,,0,,19.7,,,
2018-01-28T03:48:06.854Z,,0,,19.7,28.1,,
2018-01-28T03:48:20.931Z,,0,,19.7,,,
2018-01-28T03:48:26.854Z,,0,,19.7,,,
2018-01-28T03:48:36.855Z,,0,,19.7,,,
2018-01-28T03:48:46.855Z,,0,,19.7,,,
2018-01-28T03:48:56.855Z,,0,,19.7,,,
2018-01-28T03:49:06.855Z,,0,,19.7,,,
2018-01-28T03:49:16.854Z,,0,,19.7,,,
2018-01-28T03:49:26.857Z,,0,,19.7,,,
2018-01-28T03:49:36.855Z,,0,,19.7,,,
2018-01-28T03:49:46.855Z,,0,,19.7,,,
2018-01-28T03:49:56.855Z,,0,,19.7,,,
2018-01-28T03:50:06.855Z,,0,,19.7,,,
2018-01-28T03:50:22.052Z,,0,,19.7,,,
2018-01-28T03:50:26.855Z,,0,,19.7,,,
2018-01-28T03:50:36.855Z,,0,,19.7,,,
2018-01-28T03:50:47.041Z,,0,,19.7,,,
2018-01-28T03:50:56.857Z,,0,,19.7,,,
2018-01-28T03:51:06.855Z,,0,,19.7,,,
2018-01-28T03:51:16.858Z,,0,,19.7,,,
2018-01-28T03:51:26.863Z,,0,,19.7,,,
2018-01-28T03:51:36.856Z,,0,,19.7,,,
2018-01-28T03:51:46.861Z,,0,,19.7,,,
2018-01-28T03:51:56.855Z,,0,,19.7,28,,
2018-01-28T03:52:06.855Z,,0,,19.7,,,
2018-01-28T03:52:16.855Z,,0,,19.7,,,
2018-01-28T03:52:26.857Z,,0,,19.7,,,
2018-01-28T03:52:36.855Z,,0,,19.7,,,
2018-01-28T03:52:46.855Z,,0,,19.7,,,
2018-01-28T03:52:56.856Z,,0,,19.7,,,
2018-01-28T03:53:06.856Z,,0,,19.7,,,
2018-01-28T03:53:16.855Z,,0,,19.7,,,
2018-01-28T03:53:26.855Z,,0,,19.7,,,
2018-01-28T03:53:36.855Z,,0,,19.7,,,
2018-01-28T03:53:46.855Z,,0,,19.7,,,
2018-01-28T03:53:56.855Z,,0,,19.7,,,
2018-01-28T03:54:06.855Z,,0,,19.7,,,
2018-01-28T03:54:17.030Z,,0,,19.7,,,
2018-01-28T03:54:26.856Z,,0,,19.7,,,
2018-01-28T03:54:36.855Z,,0,,19.7,,,
2018-01-28T03:54:46.856Z,,0,,19.7,,,
2018-01-28T03:54:56.863Z,,0,,19.7,,,
2018-01-28T03:55:06.856Z,,0,,19.7,28,,
2018-01-28T03:55:16.856Z,,0,,19.7,27.8,,
2018-01-28T03:55:26.856Z,,0,,19.7,27.8,,
2018-01-28T03:55:36.857Z,,0,,19.7,,,
2018-01-28T03:55:46.856Z,,0,,19.7,,,
2018-01-28T03:55:56.856Z,,0,,19.7,,,
2018-01-28T03:56:06.859Z,,0,,19.7,,,
2018-01-28T03:56:16.855Z,,0,,19.7,,,
2018-01-28T03:56:26.856Z,,0,,19.6,,,
2018-01-28T03:56:36.857Z,,0,,19.7,,,
2018-01-28T03:56:46.856Z,,0,,19.6,,,
2018-01-28T03:56:56.857Z,,0,,19.7,,,
2018-01-28T03:57:06.859Z,,0,,19.6,,,
2018-01-28T03:57:16.857Z,,0,,19.6,,,
2018-01-28T03:57:26.856Z,,0,,19.7,,,
2018-01-28T03:57:36.855Z,,0,,19.6,,,
2018-01-28T03:57:46.856Z,,0,,19.6,,,
2018-01-28T03:57:56.858Z,,0,,19.6,,,
2018-01-28T03:58:06.862Z,,0,,19.6,,,
2018-01-28T03:58:16.856Z,,0,,19.6,,,
2018-01-28T03:58:26.857Z,,0,,19.6,,,
2018-01-28T03:58:36.857Z,,0,,19.6,27.7,,
2018-01-28T03:58:46.856Z,,0,,19.6,27.8,,
2018-01-28T03:58:56.857Z,,0,,19.6,27.7,,
2018-01-28T03:59:06.856Z,,0,,19.6,,,
2018-01-28T03:59:16.855Z,,0,,19.6,,,
2018-01-28T03:59:26.858Z,,0,,19.6,,,
2018-01-28T03:59:36.858Z,,0,,19.6,,,
2018-01-28T03:59:46.861Z,,0,,19.6,,,
2018-01-28T03:59:56.856Z,,0,,19.6,,,
2018-01-28T04:00:06.856Z,,0,,19.6,,,
2018-01-28T04:00:16.858Z,,0,,19.6,,,
2018-01-28T04:00:26.856Z,,0,,19.6,,,
2018-01-28T04:00:36.857Z,,0,,19.6,,,
2018-01-28T04:00:46.856Z,,0,,19.6,,,
2018-01-28T04:00:56.861Z,,0,,19.6,,,
2018-01-28T04:01:06.857Z,,0,,19.6,,,
2018-01-28T04:01:16.856Z,,0,,19.6,,,
2018-01-28T04:01:27.021Z,,0,,19.6,,,
2018-01-28T04:01:36.857Z,,0,,19.6,,,
2018-01-28T04:01:46.856Z,,0,,19.6,,,
2018-01-28T04:01:56.866Z,,0,,19.6,,,
2018-01-28T04:02:06.858Z,,0,,19.6,,,
2018-01-28T04:02:16.860Z,,0,,19.6,,,
2018-01-28T04:02:26.856Z,,0,,19.6,,,
2018-01-28T04:02:36.857Z,,0,,19.6,27.6,,
2018-01-28T04:02:46.861Z,,0,,19.6,,,
2018-01-28T04:02:56.857Z,,0,,19.6,,,
2018-01-28T04:03:06.856Z,,0,,19.6,,,
2018-01-28T04:03:16.858Z,,0,,19.6,,,
2018-01-28T04:03:26.857Z,,0,,19.6,,,
2018-01-28T04:03:36.857Z,,0,,19.6,,,
2018-01-28T04:03:47.021Z,,0,,19.6,,,
2018-01-28T04:03:56.857Z,,0,,19.6,,,
2018-01-28T04:04:06.858Z,,0,,19.6,,,
2018-01-28T04:04:16.925Z,,0,,19.6,,,
2018-01-28T04:04:26.857Z,,0,,19.6,,,
2018-01-28T04:04:36.856Z,,0,,19.6,,,
2018-01-28T04:04:47.051Z,,0,,19.6,,,
2018-01-28T04:04:56.865Z,,0,,19.6,,,
2018-01-28T04:05:06.864Z,,0,,19.6,,,
2018-01-28T04:05:21.924Z,,0,,19.6,,,
2018-01-28T04:05:26.857Z,,0,,19.6,,,
2018-01-28T04:05:36.875Z,,0,,19.6,,,
2018-01-28T04:05:56.967Z,,0,,19.6,,,
2018-01-28T04:05:57.037Z,,0,,19.6,,,
2018-01-28T04:06:06.857Z,,0,,19.6,27.5,,
2018-01-28T04:06:16.857Z,,0,,19.6,,,
2018-01-28T04:06:26.868Z,,0,,19.6,27.6,,
2018-01-28T04:06:36.857Z,,0,,19.6,27.5,,
2018-01-28T04:06:46.868Z,,0,,19.6,,,
2018-01-28T04:06:56.869Z,,0,,19.6,,,
2018-01-28T04:07:06.861Z,,0,,19.6,,,
2018-01-28T04:07:16.860Z,,0,,19.6,,,
2018-01-28T04:07:26.863Z,,0,,19.6,,,
2018-01-28T04:07:36.857Z,,0,,19.6,,,
2018-01-28T04:07:46.859Z,,0,,19.6,,,
2018-01-28T04:07:56.857Z,,0,,19.6,,,
2018-01-28T04:08:07.152Z,,0,,19.6,,,
2018-01-28T04:08:16.857Z,,0,,19.6,,,
2018-01-28T04:08:26.857Z,,0,,19.6,,,
2018-01-28T04:08:37.112Z,,0,,19.6,,,
2018-01-28T04:08:46.859Z,,0,,19.6,,,
2018-01-28T04:08:56.857Z,,0,,19.6,,,
2018-01-28T04:09:06.857Z,,0,,19.6,,,
2018-01-28T04:09:16.859Z,,0,,19.6,,,
2018-01-28T04:09:26.858Z,,0,,19.6,,,
2018-01-28T04:09:36.862Z,,0,,19.6,,,
2018-01-28T04:09:46.858Z,,0,,19.6,27.3,,
2018-01-28T04:09:56.858Z,,0,,19.6,,,
2018-01-28T04:10:06.866Z,5,0,0,19.6,27.3,0,0
2018-01-28T04:10:16.857Z,,0,,19.6,,,
2018-01-28T04:10:26.858Z,,0,,19.6,,,
2018-01-28T04:10:36.867Z,,0,,19.4,,,
2018-01-28T04:10:46.864Z,,0,,19.6,,,
2018-01-28T04:10:56.859Z,,0,,19.4,,,
2018-01-28T04:11:06.858Z,,0,,19.4,,,
2018-01-28T04:11:16.859Z,,0,,19.4,,,
2018-01-28T04:11:26.858Z,,0,,19.6,,,
2018-01-28T04:11:36.859Z,,0,,19.4,,,
2018-01-28T04:11:46.859Z,,0,,19.4,,,
2018-01-28T04:11:56.858Z,,0,,19.4,,,
2018-01-28T04:12:11.885Z,,0,,19.4,,,
2018-01-28T04:12:16.868Z,,0,,19.4,,,
2018-01-28T04:12:26.860Z,,0,,19.4,,,
2018-01-28T04:12:36.858Z,,0,,19.4,,,
2018-01-28T04:12:46.863Z,,0,,19.4,,,
2018-01-28T04:12:56.868Z,,0,,19.4,,,
2018-01-28T04:13:06.859Z,,0,,19.4,,,
2018-01-28T04:13:16.859Z,,0,,19.4,,,
2018-01-28T04:13:26.858Z,,0,,19.4,,,
2018-01-28T04:13:36.860Z,,0,,19.4,27.2,,
2018-01-28T04:13:46.858Z,,0,,19.4,,,
2018-01-28T04:13:56.864Z,,0,,19.4,,,
2018-01-28T04:14:06.858Z,,0,,19.4,,,
2018-01-28T04:14:16.858Z,,0,,19.4,,,
2018-01-28T04:14:26.861Z,,0,,19.4,,,
2018-01-28T04:14:36.861Z,,0,,19.4,,,
2018-01-28T04:14:46.860Z,,0,,19.4,,,
2018-01-28T04:14:56.869Z,,0,,19.4,,,
2018-01-28T04:15:06.865Z,,0,,19.4,,,
2018-01-28T04:15:16.858Z,,0,,19.4,,,
2018-01-28T04:15:26.859Z,,0,,19.4,,,
2018-01-28T04:15:36.858Z,,0,,19.4,,,
2018-01-28T04:15:46.858Z,,0,,19.4,,,
2018-01-28T04:15:56.859Z,,0,,19.4,,,
2018-01-28T04:16:06.863Z,,0,,19.4,,,
2018-01-28T04:16:16.866Z,,0,,19.4,,,
2018-01-28T04:16:26.858Z,,0,,19.4,,,
2018-01-28T04:16:36.859Z,,0,,19.4,,,
2018-01-28T04:16:46.873Z,,0,,19.4,,,
2018-01-28T04:16:56.869Z,,0,,19.4,27.1,,
2018-01-28T04:17:06.858Z,,0,,19.4,,,
2018-01-28T04:17:16.858Z,,0,,19.4,27.2,,
2018-01-28T04:17:26.860Z,,0,,19.4,27.1,,
2018-01-28T04:17:36.860Z,,0,,19.4,,,
2018-01-28T04:17:46.859Z,,0,,19.4,,,
2018-01-28T04:17:56.859Z,,0,,19.4,,,
2018-01-28T04:18:06.859Z,,0,,19.4,,,
2018-01-28T04:18:16.859Z,,0,,19.4,,,
2018-01-28T04:18:26.859Z,,0,,19.4,,,
2018-01-28T04:18:36.858Z,,0,,19.4,,,
2018-01-28T04:18:52.376Z,,0,,19.4,,,
2018-01-28T04:18:56.859Z,,0,,19.4,,,
2018-01-28T04:19:06.859Z,,0,,19.4,,,
2018-01-28T04:19:16.869Z,,0,,19.4,,,
2018-01-28T04:19:26.859Z,,0,,19.4,,,
2018-01-28T04:19:36.863Z,,0,,19.4,,,
2018-01-28T04:19:52.177Z,,0,,19.4,,,
2018-01-28T04:19:56.861Z,,0,,19.4,,,
2018-01-28T04:20:06.859Z,,0,,19.4,,,
2018-01-28T04:20:16.859Z,,0,,19.4,,,
2018-01-28T04:20:26.860Z,,0,,19.4,27,,
2018-01-28T04:20:36.859Z,,0,,19.4,,,
2018-01-28T04:20:46.870Z,,0,,19.3,27.1,,
2018-01-28T04:20:56.860Z,,0,,19.4,27,,
2018-01-28T04:21:06.858Z,,0,,19.3,,,
2018-01-28T04:21:16.859Z,,0,,19.4,,,
2018-01-28T04:21:26.859Z,,0,,19.3,,,
2018-01-28T04:21:37.103Z,,0,,19.4,,,
2018-01-28T04:21:46.859Z,,0,,19.4,,,
2018-01-28T04:21:56.860Z,,0,,19.4,,,
2018-01-28T04:22:06.860Z,,0,,19.3,,,
2018-01-28T04:22:16.865Z,,0,,19.3,,,
2018-01-28T04:22:26.860Z,,0,,19.3,,,
2018-01-28T04:22:36.889Z,,0,,19.4,,,
2018-01-28T04:22:46.922Z,,0,,19.3,,,
2018-01-28T04:22:57.210Z,,0,,19.3,,,
2018-01-28T04:23:06.874Z,,0,,19.3,,,
2018-01-28T04:23:16.864Z,,0,,19.3,,,
2018-01-28T04:23:26.864Z,,0,,19.3,,,
2018-01-28T04:23:36.859Z,,0,,19.3,,,
2018-01-28T04:23:46.862Z,,0,,19.3,,,
2018-01-28T04:23:56.859Z,,0,,19.3,,,
2018-01-28T04:24:12.158Z,,0,,19.3,,,
2018-01-28T04:24:16.861Z,,0,,19.3,,,
2018-01-28T04:24:26.864Z,,0,,19.3,,,
2018-01-28T04:24:36.860Z,,0,,19.3,,,
2018-01-28T04:24:46.866Z,,0,,19.3,27,,
2018-01-28T04:24:56.859Z,,0,,19.3,26.9,,
2018-01-28T04:25:06.869Z,,0,,19.3,,,
2018-01-28T04:25:16.869Z,,0,,19.3,,,
2018-01-28T04:25:26.865Z,,0,,19.3,,,
2018-01-28T04:25:36.865Z,,0,,19.3,,,
2018-01-28T04:25:46.861Z,,0,,19.3,,,
2018-01-28T04:25:56.873Z,,0,,19.3,,,
2018-01-28T04:26:06.861Z,,0,,19.3,,,
2018-01-28T04:26:16.859Z,,0,,19.3,,,
2018-01-28T04:26:27.106Z,,0,,19.3,,,
2018-01-28T04:26:36.865Z,,0,,19.3,,,
2018-01-28T04:26:46.860Z,,0,,19.3,,,
2018-01-28T04:26:56.868Z,,0,,19.3,,,
2018-01-28T04:27:06.872Z,,0,,19.3,,,
2018-01-28T04:27:16.859Z,,0,,19.3,,,
2018-01-28T04:27:26.860Z,,0,,19.3,,,
2018-01-28T04:27:36.860Z,,0,,19.3,,,
2018-01-28T04:27:46.871Z,,0,,19.3,,,
2018-01-28T04:28:01.961Z,,0,,19.3,,,
2018-01-28T04:28:06.862Z,,0,,19.3,,,
2018-01-28T04:28:16.864Z,,0,,19.3,,,
2018-01-28T04:28:26.860Z,,0,,19.3,26.7,,
2018-01-28T04:28:36.860Z,,0,,19.3,,,
2018-01-28T04:28:46.860Z,,0,,19.3,,,
2018-01-28T04:28:56.860Z,,0,,19.3,,,
2018-01-28T04:29:06.860Z,,0,,19.3,,,
2018-01-28T04:29:16.860Z,,0,,19.3,,,
2018-01-28T04:29:26.871Z,,0,,19.3,,,
2018-01-28T04:29:36.870Z,,0,,19.3,,,
2018-01-28T04:29:46.860Z,,0,,19.2,,,
2018-01-28T04:29:56.917Z,,0,,19.3,,,
2018-01-28T04:30:06.861Z,,0,,19.3,,,
2018-01-28T04:30:16.860Z,,0,,19.3,,,
2018-01-28T04:30:26.861Z,,0,,19.2,,,
2018-01-28T04:30:36.860Z,,0,,19.3,,,
2018-01-28T04:30:46.861Z,,0,,19.3,,,
2018-01-28T04:30:56.871Z,,0,,19.2,,,
2018-01-28T04:31:06.862Z,,0,,19.3,,,
2018-01-28T04:31:17.097Z,,0,,19.2,,,
2018-01-28T04:31:27.021Z,,0,,19.2,,,
2018-01-28T04:31:36.873Z,,0,,19.2,,,
2018-01-28T04:31:46.867Z,,0,,19.2,,,
2018-01-28T04:31:56.869Z,,0,,19.2,26.6,,
2018-01-28T04:32:06.862Z,,0,,19.2,,,
2018-01-28T04:32:16.864Z,,0,,19.2,26.7,,
2018-01-28T04:32:26.866Z,,0,,19.2,26.6,,
2018-01-28T04:32:36.865Z,,0,,19.2,,,
2018-01-28T04:32:52.003Z,,0,,19.2,,,
2018-01-28T04:32:56.881Z,,0,,19.2,,,
2018-01-28T04:33:06.863Z,,0,,19.2,,,
2018-01-28T04:33:16.864Z,,0,,19.2,,,
2018-01-28T04:33:26.864Z,,0,,19.2,,,
2018-01-28T04:33:36.861Z,,0,,19.2,,,
2018-01-28T04:33:46.861Z,,0,,19.2,,,
2018-01-28T04:33:56.861Z,,0,,19.2,,,
2018-01-28T04:34:06.873Z,,0,,19.2,,,
2018-01-28T04:34:16.861Z,,0,,19.2,,,
2018-01-28T04:34:26.860Z,,0,,19.2,,,
2018-01-28T04:34:36.862Z,,0,,19.2,,,
2018-01-28T04:34:46.861Z,,0,,19.2,,,
2018-01-28T04:34:56.872Z,,0,,19.2,,,
2018-01-28T04:35:07.065Z,,0,,19.2,,,
2018-01-28T04:35:16.861Z,,0,,19.2,,,
2018-01-28T04:35:26.861Z,,0,,19.2,,,
2018-01-28T04:35:37.067Z,,0,,19.2,,,
2018-01-28T04:35:46.861Z,,0,,19.2,,,
2018-01-28T04:35:56.861Z,,0,,19.2,,,
2018-01-28T04:36:06.861Z,,0,,19.2,,,
2018-01-28T04:36:16.862Z,,0,,19.2,26.5,,
2018-01-28T04:36:26.861Z,,0,,19.2,,,
2018-01-28T04:36:36.862Z,,0,,19.2,26.6,,
2018-01-28T04:36:46.861Z,,0,,19.2,26.5,,
2018-01-28T04:36:56.862Z,,0,,19.2,,,
2018-01-28T04:37:06.868Z,,0,,19.2,,,
2018-01-28T04:37:16.862Z,,0,,19.2,,,
2018-01-28T04:37:26.861Z,,0,,19.2,,,
2018-01-28T04:37:36.861Z,,0,,19.2,,,
2018-01-28T04:37:46.896Z,,0,,19.2,,,
2018-01-28T04:37:57.668Z,,0,,19.2,,,
2018-01-28T04:38:06.864Z,,0,,19.2,,,
2018-01-28T04:38:16.863Z,,0,,19.2,,,
2018-01-28T04:38:26.861Z,,0,,19.2,,,
2018-01-28T04:38:36.865Z,,0,,19.2,,,
2018-01-28T04:38:46.861Z,,0,,19.2,,,
2018-01-28T04:38:56.870Z,,0,,19.2,,,
2018-01-28T04:39:06.863Z,,0,,19.2,,,
2018-01-28T04:39:16.866Z,,0,,19.2,,,
2018-01-28T04:39:26.872Z,,0,,19.2,,,
2018-01-28T04:39:37.007Z,,0,,19.2,,,
2018-01-28T04:39:46.862Z,,0,,19.2,,,
2018-01-28T04:39:56.862Z,,0,,19.2,,,
2018-01-28T04:40:06.861Z,,0,,19.2,,,
2018-01-28T04:40:16.861Z,,0,,19,,,
2018-01-28T04:40:27.056Z,,0,,19.2,,,
2018-01-28T04:40:36.861Z,,0,,19,,,
2018-01-28T04:40:46.862Z,,0,,19.2,26.4,,
2018-01-28T04:40:56.861Z,,0,,19,,,
2018-01-28T04:41:06.861Z,,0,,19,,,
2018-01-28T04:41:16.862Z,,0,,19,,,
2018-01-28T04:41:26.864Z,,0,,19,,,
2018-01-28T04:41:36.861Z,,0,,19,,,
2018-01-28T04:41:46.862Z,,0,,19,,,
2018-01-28T04:41:56.862Z,,0,,19,,,
2018-01-28T04:42:06.862Z,,0,,19,,,
2018-01-28T04:42:16.861Z,,0,,19,,,
2018-01-28T04:42:26.861Z,,0,,19,,,
2018-01-28T04:42:36.868Z,,0,,19,,,
2018-01-28T04:42:46.863Z,,0,,19,,,
2018-01-28T04:42:56.862Z,,0,,19,,,
2018-01-28T04:43:06.862Z,,0,,19,,,
2018-01-28T04:43:16.862Z,,0,,19,,,
2018-01-28T04:43:26.862Z,,0,,19,,,
2018-01-28T04:43:36.864Z,,0,,19,,,
2018-01-28T04:43:46.862Z,,0,,19,,,
2018-01-28T04:43:56.872Z,,0,,19,,,
2018-01-28T04:44:06.862Z,,0,,19,,,
2018-01-28T04:44:16.864Z,,0,,19,26.3,,
2018-01-28T04:44:26.862Z,,0,,19,,,
2018-01-28T04:44:36.863Z,,0,,19,26.4,,
2018-01-28T04:44:46.862Z,,0,,19,26.3,,
2018-01-28T04:44:56.862Z,,0,,19,,,
2018-01-28T04:45:06.876Z,,0,,19,,,
2018-01-28T04:45:16.862Z,,0,,19,,,
2018-01-28T04:45:26.863Z,,0,,19,,,
2018-01-28T04:45:36.862Z,,0,,19,,,
2018-01-28T04:45:46.864Z,,0,,19,,,
2018-01-28T04:45:56.864Z,,0,,19,,,
2018-01-28T04:46:06.862Z,,0,,19,,,
2018-01-28T04:46:16.868Z,,0,,19,,,
2018-01-28T04:46:26.873Z,,0,,19,,,
2018-01-28T04:46:36.862Z,,0,,19,,,
2018-01-28T04:46:46.862Z,,0,,19,,,
2018-01-28T04:46:56.862Z,,0,,19,,,
2018-01-28T04:47:06.862Z,,0,,19,,,
2018-01-28T04:47:16.862Z,,0,,19,,,
2018-01-28T04:47:26.863Z,,0,,19,,,
2018-01-28T04:47:36.862Z,,0,,19,,,
2018-01-28T04:47:46.863Z,,0,,19,,,
2018-01-28T04:47:56.864Z,,0,,19,,,
2018-01-28T04:48:06.862Z,,0,,19,,,
2018-01-28T04:48:16.862Z,,0,,19,,,
2018-01-28T04:48:26.862Z,,0,,19,,,
2018-01-28T04:48:36.863Z,,0,,19,,,
2018-01-28T04:48:46.862Z,,0,,19,,,
2018-01-28T04:48:56.865Z,,0,,19,26.1,,
2018-01-28T04:49:06.863Z,,0,,19,,,
2018-01-28T04:49:16.862Z,,0,,19,,,
2018-01-28T04:49:26.862Z,,0,,19,,,
2018-01-28T04:49:37.038Z,,0,,19,,,
2018-01-28T04:49:46.864Z,,0,,19,,,
2018-01-28T04:49:56.863Z,,0,,19,,,
2018-01-28T04:50:06.864Z,,0,,19,,,
2018-01-28T04:50:16.863Z,,0,,19,,,
2018-01-28T04:50:26.863Z,,0,,19,,,
2018-01-28T04:50:36.868Z,,0,,19,,,
2018-01-28T04:50:46.865Z,,0,,19,,,
2018-01-28T04:50:56.863Z,,0,,19,,,
2018-01-28T04:51:06.863Z,,0,,19,,,
2018-01-28T04:51:16.863Z,,0,,19,,,
2018-01-28T04:51:26.869Z,,0,,19,,,
2018-01-28T04:51:37.089Z,,0,,18.9,,,
2018-01-28T04:51:46.865Z,,0,,19,,,
2018-01-28T04:51:56.866Z,,0,,19,,,
2018-01-28T04:52:06.863Z,,0,,19,,,
2018-01-28T04:52:16.863Z,,0,,18.9,,,
2018-01-28T04:52:26.863Z,,0,,18.9,,,
2018-01-28T04:52:36.866Z,,0,,18.9,,,
2018-01-28T04:52:46.864Z,,0,,19,,,
2018-01-28T04:52:56.864Z,,0,,18.9,26,,
2018-01-28T04:53:06.863Z,,0,,19,,,
2018-01-28T04:53:16.863Z,,0,,18.9,,,
2018-01-28T04:53:26.864Z,,0,,18.9,,,
2018-01-28T04:53:36.863Z,,0,,18.9,,,
2018-01-28T04:53:46.864Z,,0,,18.9,,,
2018-01-28T04:53:57.030Z,,0,,18.9,,,
2018-01-28T04:54:06.863Z,,0,,18.9,,,
2018-01-28T04:54:16.863Z,,0,,18.9,,,
2018-01-28T04:54:26.864Z,,0,,18.9,,,
