Time,ChActive,HwTOutlet,ActPow,HwTSet,PrimT,HwActive,PrimTSet
2017-11-26T05:30:16.526Z,,33.7,29,0,63.5,,62
2017-11-26T05:30:26.525Z,,33.7,,0,64,,
2017-11-26T05:30:36.524Z,,33.7,,0,64.2,,
2017-11-26T05:30:46.526Z,,33.7,,0,64.5,,
2017-11-26T05:30:56.524Z,,33.7,30,0,64.7,,
2017-11-26T05:31:06.524Z,,33.7,,0,64.9,,
2017-11-26T05:31:16.525Z,,33.7,,0,65.1,,
2017-11-26T05:31:26.525Z,,33.7,29,0,65.2,,
2017-11-26T05:31:36.524Z,,33.7,30,0,65.4,,
2017-11-26T05:31:46.525Z,,33.7,29,0,65.8,,
2017-11-26T05:31:56.528Z,1,33.7,0,0,65.8,0,
2017-11-26T05:32:06.525Z,,33.7,,0,60.9,,
2017-11-26T05:32:16.525Z,1,33.7,0,0,58.8,0,62
2017-11-26T05:32:26.525Z,,33.7,,0,57.3,,
2017-11-26T05:32:36.525Z,,33.7,,0,56.7,,
2017-11-26T05:32:46.524Z,,33.7,,0,56.2,,
2017-11-26T05:32:56.525Z,,33.7,,0,56.1,,
2017-11-26T05:33:06.524Z,,33.7,,0,,,
2017-11-26T05:33:16.525Z,,33.7,,0,56.2,,
2017-11-26T05:33:26.525Z,,33.7,,0,56.3,,
2017-11-26T05:33:36.525Z,,33.7,,0,56.4,,
2017-11-26T05:33:46.525Z,,33.7,,0,56.5,,
2017-11-26T05:33:56.525Z,,33.8,,0,56.7,,
2017-11-26T05:34:06.525Z,,33.8,,0,,,
2017-11-26T05:34:16.525Z,,33.8,,0,56.6,,
2017-11-26T05:34:26.526Z,,33.8,,0,55.9,,
2017-11-26T05:34:36.525Z,1,33.8,42,0,57.7,0,
2017-11-26T05:34:46.525Z,,33.8,29,0,63.2,,
2017-11-26T05:34:56.525Z,,33.8,,0,64,,
2017-11-26T05:35:06.525Z,,33.8,,0,64.2,,
2017-11-26T05:35:16.525Z,,33.8,30,0,64.5,,
2017-11-26T05:35:26.525Z,,33.8,29,0,64.9,,
2017-11-26T05:35:36.525Z,,33.8,30,0,65.1,,
2017-11-26T05:35:46.525Z,,33.8,,0,,,
2017-11-26T05:35:56.525Z,,33.8,29,0,65.3,,
2017-11-26T05:36:06.677Z,,33.8,30,0,65.4,,
2017-11-26T05:36:16.526Z,,33.8,29,0,,,
2017-11-26T05:36:26.525Z,,33.8,,0,65.5,,
2017-11-26T05:36:36.525Z,,33.8,30,0,,,
2017-11-26T05:36:46.526Z,,33.8,29,0,65.8,,
2017-11-26T05:36:56.526Z,1,33.9,0,0,63.6,0,
2017-11-26T05:37:06.525Z,,33.9,,0,59.7,,
2017-11-26T05:37:16.525Z,,33.8,,0,58,,
2017-11-26T05:37:26.525Z,,33.9,,0,57.4,,
2017-11-26T05:37:36.526Z,,33.9,,0,56.9,,
2017-11-26T05:37:46.526Z,,33.8,,0,56.7,,
2017-11-26T05:37:56.525Z,,33.9,,0,56.6,,
2017-11-26T05:38:06.526Z,,33.9,,0,,,
2017-11-26T05:38:16.526Z,,33.9,,0,56.7,,
2017-11-26T05:38:26.526Z,,33.9,,0,56.8,,
2017-11-26T05:38:36.526Z,,33.9,,0,56.9,,
2017-11-26T05:38:46.526Z,,33.9,,0,57,,
2017-11-26T05:38:56.526Z,,33.9,,0,,,
2017-11-26T05:39:06.525Z,,33.9,,0,57.1,,
2017-11-26T05:39:16.525Z,,33.9,,0,56.9,,
2017-11-26T05:39:26.526Z,,33.9,,0,56.4,,
2017-11-26T05:39:36.528Z,1,33.9,44,0,55.6,0,
2017-11-26T05:39:46.526Z,,33.9,35,0,61.5,,
2017-11-26T05:39:56.526Z,,33.9,30,0,64,,
2017-11-26T05:40:06.526Z,,33.9,29,0,64.7,,
2017-11-26T05:40:16.526Z,,33.9,,0,65.3,,
2017-11-26T05:40:26.529Z,,34,30,0,65.8,,
2017-11-26T05:40:36.526Z,1,34,0,0,65.9,0,
2017-11-26T05:40:46.526Z,,34,,0,59.7,,
2017-11-26T05:40:56.526Z,,34,,0,57.9,,
2017-11-26T05:41:06.527Z,,34,,0,56.4,,
2017-11-26T05:41:16.526Z,,34,,0,54.9,,
2017-11-26T05:41:26.526Z,,34,,0,54.4,,
2017-11-26T05:41:36.526Z,,34,,0,53.8,,
2017-11-26T05:41:46.526Z,,34,,0,53.3,,
2017-11-26T05:41:56.525Z,,34,,0,53.1,,
2017-11-26T05:42:06.529Z,,34,,0,53.2,,
2017-11-26T05:42:16.526Z,,34,,0,53.4,,
2017-11-26T05:42:26.526Z,,34,,0,54,,
2017-11-26T05:42:36.526Z,,34,,0,54.5,,
2017-11-26T05:42:46.526Z,,34,,0,55,,
2017-11-26T05:42:56.526Z,,34,,0,55.2,,
2017-11-26T05:43:06.526Z,,34,,0,55.3,,
2017-11-26T05:43:16.526Z,,34,,0,54.9,,
2017-11-26T05:43:26.526Z,,34,,0,54.4,,
2017-11-26T05:43:36.526Z,,34,,0,53.6,,
2017-11-26T05:43:46.526Z,,34,,0,52.9,,
2017-11-26T05:43:56.654Z,,34,,0,52.2,,
2017-11-26T05:44:06.527Z,,34,,0,51.7,,
2017-11-26T05:44:16.526Z,,34,,0,51.2,,
2017-11-26T05:44:26.527Z,,34,,0,50.9,,
2017-11-26T05:44:36.526Z,1,34,,0,50.5,0,
2017-11-26T05:44:46.530Z,,34,35,0,57,,
2017-11-26T05:44:56.527Z,,34,30,0,60.1,,
2017-11-26T05:45:06.527Z,,34,30,0,61.2,,
2017-11-26T05:45:16.527Z,,34,,0,62.2,,
2017-11-26T05:45:26.527Z,,34,30,0,63.1,,
2017-11-26T05:45:36.527Z,,34,29,0,63.4,,
2017-11-26T05:45:46.526Z,,34,,0,63.6,,
2017-11-26T05:45:56.527Z,,34,,0,63.8,,
2017-11-26T05:46:06.527Z,,34,,0,63.6,,
2017-11-26T05:46:16.527Z,,33.9,,0,63.4,,
2017-11-26T05:46:26.528Z,,34,30,0,63.2,,
2017-11-26T05:46:36.527Z,,34,29,0,62.9,,
2017-11-26T05:46:46.527Z,,33.9,30,0,62.7,,
2017-11-26T05:46:56.527Z,,34,,0,,,
2017-11-26T05:47:06.533Z,,34,29,0,63.1,,
2017-11-26T05:47:16.532Z,,34,30,0,63.5,,
2017-11-26T05:47:26.527Z,,34,29,0,64.2,,
2017-11-26T05:47:36.527Z,,34,,0,65.1,,
2017-11-26T05:47:46.527Z,,34,30,0,65.5,,
2017-11-26T05:47:56.649Z,1,34,0,0,65.8,0,
2017-11-26T05:48:06.527Z,,34,,0,60.9,,
2017-11-26T05:48:16.527Z,,34,,0,58.7,,
2017-11-26T05:48:26.527Z,,34,,0,57.2,,
2017-11-26T05:48:36.528Z,,34,,0,56.5,,
2017-11-26T05:48:46.527Z,,34,,0,55.9,,
2017-11-26T05:48:56.527Z,,34,,0,55.5,,
2017-11-26T05:49:06.527Z,,34,,0,55.2,,
2017-11-26T05:49:16.529Z,,34,,0,55,,
2017-11-26T05:49:26.527Z,,34,,0,54.9,,
2017-11-26T05:49:36.527Z,1,34,,0,54.9,0,
2017-11-26T05:49:46.527Z,,34,35,0,61.5,,
2017-11-26T05:49:56.527Z,,34,29,0,64.4,,
2017-11-26T05:50:06.528Z,,34,30,0,65.4,,
2017-11-26T05:50:16.528Z,1,34.1,0,0,63.5,0,
2017-11-26T05:50:26.528Z,,34.1,,0,59.9,,
2017-11-26T05:50:36.528Z,,34.1,,0,57.7,,
2017-11-26T05:50:46.695Z,,34.1,,0,55.7,,
2017-11-26T05:50:56.527Z,,34.1,,0,53.9,,
2017-11-26T05:51:06.527Z,,34.1,,0,52.9,,
2017-11-26T05:51:16.527Z,,34.1,,0,52.3,,
2017-11-26T05:51:26.527Z,,34.1,,0,51.6,,
2017-11-26T05:51:36.528Z,,34,,0,50.9,,
2017-11-26T05:51:46.527Z,,34.1,,0,50.6,,
2017-11-26T05:51:56.529Z,,34.1,,0,51,,
2017-11-26T05:52:06.527Z,,34.1,,0,51.2,,
2017-11-26T05:52:16.530Z,,34.1,,0,52,,
2017-11-26T05:52:26.527Z,,34.1,,0,52.3,,
2017-11-26T05:52:36.528Z,,34,,0,52.6,,
2017-11-26T05:52:46.528Z,,34.1,,0,52.4,,
2017-11-26T05:52:56.528Z,,34.1,,0,51.9,,
2017-11-26T05:53:06.529Z,,34,,0,51.4,,
2017-11-26T05:53:16.528Z,,34,,0,50.6,,
2017-11-26T05:53:26.527Z,,34,,0,49.8,,
2017-11-26T05:53:36.528Z,,34,,0,49.3,,
2017-11-26T05:53:46.528Z,,34,,0,48.7,,
2017-11-26T05:53:56.528Z,,34,,0,48.2,,
2017-11-26T05:54:06.528Z,,34,,0,47.8,,
2017-11-26T05:54:16.528Z,,34,,0,47.4,,
2017-11-26T05:54:26.528Z,,34,,0,47.3,,
2017-11-26T05:54:36.530Z,1,34,,0,,0,
2017-11-26T05:54:46.528Z,,34,35,0,54.1,,
2017-11-26T05:54:56.528Z,,33.9,29,0,57,,
2017-11-26T05:55:06.528Z,,33.9,30,0,58.1,,
2017-11-26T05:55:16.528Z,,33.9,29,0,59,,
2017-11-26T05:55:26.528Z,,33.9,30,0,59.5,,
2017-11-26T05:55:36.528Z,,33.9,,0,59.8,,
2017-11-26T05:55:46.528Z,,33.9,29,0,60.1,,
2017-11-26T05:55:56.528Z,,33.9,30,0,60.2,,
2017-11-26T05:56:06.528Z,,33.9,29,0,,,
2017-11-26T05:56:16.528Z,,33.9,,0,,,
2017-11-26T05:56:26.530Z,,33.9,,0,60.1,,
2017-11-26T05:56:36.529Z,,33.9,30,0,,,
2017-11-26T05:56:46.529Z,,33.9,31,0,60.2,,
2017-11-26T05:56:56.528Z,,33.9,,0,60.7,,
2017-11-26T05:57:06.531Z,,33.8,,0,61.4,,
2017-11-26T05:57:16.528Z,,33.8,,0,62.2,,
2017-11-26T05:57:26.529Z,,33.8,30,0,63.1,,
2017-11-26T05:57:36.532Z,,33.8,30,0,64,,
2017-11-26T05:57:46.529Z,,33.8,,0,64.5,,
2017-11-26T05:57:56.529Z,,33.8,29,0,65.1,,
2017-11-26T05:58:06.528Z,,33.8,,0,65.6,,
2017-11-26T05:58:16.529Z,1,33.8,0,0,64.8,0,
2017-11-26T05:58:26.540Z,,33.8,,0,59.9,,
2017-11-26T05:58:36.529Z,,33.8,,0,57.9,,
2017-11-26T05:58:46.528Z,,33.8,,0,56.7,,
2017-11-26T05:58:56.531Z,,33.9,,0,55.7,,
2017-11-26T05:59:06.529Z,,33.9,,0,55.1,,
2017-11-26T05:59:16.529Z,,33.8,,0,54.8,,
2017-11-26T05:59:26.531Z,,33.8,,0,54.7,,
2017-11-26T05:59:36.529Z,1,33.8,45,0,54.8,0,
2017-11-26T05:59:46.529Z,,33.9,34,0,61.5,,
2017-11-26T05:59:56.529Z,,33.9,29,0,65.1,,
2017-11-26T06:00:06.529Z,1,33.9,0,0,66.2,0,
2017-11-26T06:00:16.529Z,,33.9,,0,61.9,,
2017-11-26T06:00:26.531Z,,33.9,,0,59.8,,
2017-11-26T06:00:36.529Z,,33.9,,0,58.9,,
2017-11-26T06:00:46.529Z,,33.9,,0,57.9,,
2017-11-26T06:00:56.529Z,,33.9,,0,56.8,,
2017-11-26T06:01:06.529Z,,33.9,,0,55.7,,
2017-11-26T06:01:16.601Z,,33.9,,0,54.9,,
2017-11-26T06:01:26.529Z,,33.9,,0,53.9,,
2017-11-26T06:01:36.529Z,,33.9,,0,53.5,,
2017-11-26T06:01:46.529Z,,33.9,,0,52.9,,
2017-11-26T06:01:56.722Z,,33.9,,0,52.8,,
2017-11-26T06:02:06.529Z,,33.9,,0,53.1,,
2017-11-26T06:02:16.528Z,,33.9,,0,53.5,,
2017-11-26T06:02:26.533Z,,33.9,,0,54,,
2017-11-26T06:02:36.529Z,,33.9,,0,54.4,,
2017-11-26T06:02:46.530Z,,33.9,,0,54.6,,
2017-11-26T06:02:56.531Z,,33.9,,0,54.5,,
2017-11-26T06:03:06.529Z,,33.9,,0,54.3,,
2017-11-26T06:03:16.529Z,,33.9,,0,53.9,,
2017-11-26T06:03:26.530Z,,33.9,,0,53.4,,
2017-11-26T06:03:36.530Z,,33.9,,0,52.9,,
2017-11-26T06:03:46.529Z,,33.9,,0,52.3,,
2017-11-26T06:03:56.529Z,,33.9,,0,51.8,,
2017-11-26T06:04:06.530Z,,33.9,,0,51.4,,
2017-11-26T06:04:16.530Z,,33.9,,0,50.9,,
2017-11-26T06:04:26.530Z,,33.9,,0,50.5,,
2017-11-26T06:04:36.529Z,1,33.8,45,0,50.3,0,
2017-11-26T06:04:46.530Z,,33.8,35,0,56.3,,
2017-11-26T06:04:56.530Z,,33.8,30,0,60.1,,
2017-11-26T06:05:06.530Z,,33.8,29,0,61.1,,
2017-11-26T06:05:16.532Z,,33.8,30,0,62.1,,
2017-11-26T06:05:26.530Z,,33.8,29,0,62.8,,
2017-11-26T06:05:36.531Z,,33.8,30,0,63.3,,
2017-11-26T06:05:46.530Z,,33.8,29,0,63.5,,
2017-11-26T06:05:56.532Z,,33.8,,0,63.6,,
2017-11-26T06:06:06.530Z,,33.8,,0,,,
2017-11-26T06:06:16.532Z,,33.8,30,0,63.5,,
2017-11-26T06:06:26.530Z,,33.8,29,0,63.4,,
2017-11-26T06:06:36.529Z,,33.8,30,0,63.3,,
2017-11-26T06:06:46.530Z,,33.8,29,0,63.2,,
2017-11-26T06:06:56.530Z,,33.8,30,0,,,
2017-11-26T06:07:06.529Z,,33.8,29,0,63.4,,
2017-11-26T06:07:16.531Z,,33.8,30,0,64,,
2017-11-26T06:07:26.530Z,,33.8,29,0,64.7,,
2017-11-26T06:07:36.530Z,,33.8,,0,65.4,,
2017-11-26T06:07:46.530Z,1,33.8,0,0,64.9,0,
2017-11-26T06:07:56.530Z,,33.8,,0,60.6,,
2017-11-26T06:08:06.530Z,,33.8,,0,58.8,,
2017-11-26T06:08:16.531Z,,33.8,,0,57.7,,
2017-11-26T06:08:26.530Z,,33.8,,0,56.9,,
2017-11-26T06:08:36.530Z,,33.8,,0,56.6,,
2017-11-26T06:08:46.530Z,,33.8,,0,56.4,,
2017-11-26T06:08:56.530Z,,33.8,,0,56.3,,
2017-11-26T06:09:06.531Z,,33.8,,0,56.2,,
2017-11-26T06:09:16.530Z,,33.9,,0,,,
2017-11-26T06:09:26.531Z,,33.8,,0,,,
2017-11-26T06:09:36.530Z,,33.8,,0,,,
2017-11-26T06:09:46.530Z,,33.9,,0,56.3,,
2017-11-26T06:09:56.530Z,,33.8,,0,56.4,,
2017-11-26T06:10:06.530Z,,33.9,,0,,,
2017-11-26T06:10:16.530Z,,33.9,,0,56.2,,
2017-11-26T06:10:26.531Z,1,33.9,44,0,55.6,0,
2017-11-26T06:10:36.532Z,,33.9,33,0,62.4,,
2017-11-26T06:10:46.531Z,,33.9,29,0,64.2,,
2017-11-26T06:10:56.532Z,,33.9,30,0,64.9,,
2017-11-26T06:11:06.746Z,,33.9,29,0,65.4,,
2017-11-26T06:11:16.530Z,,33.9,30,0,65.6,,
2017-11-26T06:11:26.544Z,,33.9,,0,65.9,,
2017-11-26T06:11:36.530Z,,33.9,29,0,66,,
2017-11-26T06:11:46.533Z,1,33.9,0,0,61.4,0,
2017-11-26T06:11:56.532Z,,33.9,,0,58.6,,
2017-11-26T06:12:06.531Z,,33.9,,0,56.1,,
2017-11-26T06:12:16.531Z,,33.9,,0,54.8,,
2017-11-26T06:12:26.531Z,,33.9,,0,53.8,,
2017-11-26T06:12:36.533Z,,33.9,,0,53.2,,
2017-11-26T06:12:46.531Z,,33.9,,0,52.9,,
2017-11-26T06:12:56.531Z,,33.9,,0,52.8,,
2017-11-26T06:13:06.533Z,,33.9,,0,53,,
2017-11-26T06:13:16.531Z,,33.9,,0,53.4,,
2017-11-26T06:13:26.539Z,,33.9,,0,53.8,,
2017-11-26T06:13:36.532Z,,33.9,,0,54.3,,
2017-11-26T06:13:46.531Z,,33.9,,0,54.6,,
2017-11-26T06:13:56.532Z,,33.9,,0,54.7,,
2017-11-26T06:14:06.531Z,,33.9,,0,54.5,,
2017-11-26T06:14:16.531Z,,33.9,,0,53.8,,
2017-11-26T06:14:26.534Z,,33.9,,0,52.8,,
2017-11-26T06:14:36.531Z,,33.9,,0,51.9,,
2017-11-26T06:14:46.531Z,,33.9,,0,50.9,,
2017-11-26T06:14:56.533Z,,33.9,,0,50.3,,
2017-11-26T06:15:06.531Z,,33.9,,0,49.6,,
2017-11-26T06:15:16.531Z,,33.9,,0,49.1,,
2017-11-26T06:15:26.532Z,1,33.9,45,0,49,0,
2017-11-26T06:15:36.531Z,,33.9,35,0,55.4,,
2017-11-26T06:15:46.533Z,,33.9,30,0,58,,
2017-11-26T06:15:56.534Z,,33.9,29,0,59,,
2017-11-26T06:16:06.531Z,,33.9,29,0,60,,
2017-11-26T06:16:16.532Z,,33.9,,0,60.5,,
2017-11-26T06:16:26.534Z,,33.9,,0,60.8,,
2017-11-26T06:16:36.531Z,,33.9,,0,61.1,,
2017-11-26T06:16:46.531Z,,33.9,,0,61.2,,
2017-11-26T06:16:56.532Z,,33.9,,0,60.9,,
2017-11-26T06:17:06.531Z,,33.9,,0,,,
2017-11-26T06:17:16.532Z,,33.9,30,0,60.8,,
2017-11-26T06:17:26.532Z,,33.9,,0,60.6,,
2017-11-26T06:17:36.531Z,,33.9,,0,60.5,,
2017-11-26T06:17:46.532Z,,33.9,31,0,61.1,,
2017-11-26T06:17:56.532Z,,33.9,,0,61.6,,
2017-11-26T06:18:06.531Z,,33.8,30,0,62.4,,
2017-11-26T06:18:16.531Z,,33.8,30,0,63.1,,
2017-11-26T06:18:26.532Z,,33.9,,0,63.6,,
2017-11-26T06:18:36.532Z,,33.8,29,0,64.1,,
2017-11-26T06:18:46.531Z,,33.8,30,0,64.6,,
2017-11-26T06:18:56.534Z,,33.9,29,0,65.1,,
2017-11-26T06:19:06.531Z,,33.8,30,0,65.3,,
2017-11-26T06:19:16.532Z,,33.9,,0,65.6,,
2017-11-26T06:19:26.532Z,,33.9,,0,65.8,,
2017-11-26T06:19:36.532Z,1,33.9,0,0,63.5,0,
2017-11-26T06:19:46.532Z,,33.9,,0,59.8,,
2017-11-26T06:19:56.532Z,,33.9,,0,57.8,,
2017-11-26T06:20:06.533Z,,33.9,,0,56.6,,
2017-11-26T06:20:16.532Z,,33.9,,0,55.7,,
2017-11-26T06:20:26.532Z,1,33.9,44,0,55.3,0,
2017-11-26T06:20:36.532Z,,33.9,36,0,61.3,,
2017-11-26T06:20:46.533Z,,33.9,29,0,64.5,,
2017-11-26T06:20:56.532Z,,33.9,30,0,66,,
2017-11-26T06:21:06.534Z,1,33.9,0,0,63.5,0,
2017-11-26T06:21:16.533Z,,33.9,,0,60.7,,
2017-11-26T06:21:26.533Z,,33.9,,0,58.9,,
2017-11-26T06:21:36.532Z,,33.9,,0,58.2,,
2017-11-26T06:21:46.532Z,,33.9,,0,57.7,,
2017-11-26T06:21:56.537Z,,33.9,,0,56.9,,
2017-11-26T06:22:06.532Z,,33.9,,0,56.3,,
2017-11-26T06:22:16.532Z,,33.9,,0,55.4,,
2017-11-26T06:22:26.532Z,,34,,0,54.7,,
2017-11-26T06:22:36.533Z,,34,,0,54.3,,
2017-11-26T06:22:46.534Z,,34,,0,,,
2017-11-26T06:22:56.616Z,,33.9,,0,54.6,,
2017-11-26T06:23:06.532Z,,34,,0,55,,
2017-11-26T06:23:16.532Z,,34,,0,55.1,,
2017-11-26T06:23:26.536Z,,34,,0,55.2,,
2017-11-26T06:23:36.533Z,,34,,0,55,,
2017-11-26T06:23:46.532Z,,34,,0,54.8,,
2017-11-26T06:23:56.532Z,,34,,0,54.5,,
2017-11-26T06:24:06.533Z,,34,,0,53.9,,
2017-11-26T06:24:16.532Z,,34,,0,53.6,,
2017-11-26T06:24:26.532Z,,34,,0,53.2,,
2017-11-26T06:24:36.533Z,,34,,0,52.8,,
2017-11-26T06:24:46.533Z,,34,,0,52.3,,
2017-11-26T06:24:56.532Z,,34,,0,51.9,,
2017-11-26T06:25:06.532Z,,34,,0,51.6,,
2017-11-26T06:25:16.536Z,,34,,0,51.4,,
2017-11-26T06:25:26.534Z,1,33.9,44,0,51.3,0,
2017-11-26T06:25:36.533Z,,33.9,36,0,57.1,,
2017-11-26T06:25:46.533Z,,33.9,29,0,60.4,,
2017-11-26T06:25:56.534Z,,33.9,29,0,61.5,,
2017-11-26T06:26:06.534Z,,33.9,30,0,62.5,,
2017-11-26T06:26:16.533Z,,33.9,30,0,63.1,,
2017-11-26T06:26:26.533Z,,33.9,29,0,63.4,,
2017-11-26T06:26:36.533Z,,33.9,30,0,63.6,,
2017-11-26T06:26:46.533Z,,33.9,29,0,,,
2017-11-26T06:26:56.532Z,,33.9,,0,,,
2017-11-26T06:27:06.533Z,,33.9,,0,,,
2017-11-26T06:27:16.533Z,,33.9,,0,63.5,,
2017-11-26T06:27:26.533Z,,33.9,30,0,63.4,,
2017-11-26T06:27:36.533Z,,33.9,29,0,,,
2017-11-26T06:27:46.533Z,,33.9,,0,63.5,,
2017-11-26T06:27:56.533Z,,33.9,,0,64,,
2017-11-26T06:28:06.533Z,,33.9,30,0,64.6,,
2017-11-26T06:28:16.533Z,,33.9,29,0,65.3,,
2017-11-26T06:28:26.533Z,1,33.9,0,0,65.9,0,
2017-11-26T06:28:36.533Z,,33.9,,0,61.6,,
2017-11-26T06:28:46.534Z,,33.9,,0,58.9,,
2017-11-26T06:28:56.533Z,,33.9,,0,57.8,,
2017-11-26T06:29:06.533Z,,33.9,,0,56.9,,
2017-11-26T06:29:16.533Z,,33.9,,0,56.7,,
2017-11-26T06:29:26.537Z,,33.9,,0,56.5,,
2017-11-26T06:29:37.094Z,,33.9,,0,56.4,,
2017-11-26T06:29:46.533Z,,34,,0,,,
2017-11-26T06:29:56.534Z,,33.9,,0,,,
2017-11-26T06:30:06.534Z,,34,,0,,,
2017-11-26T06:30:16.533Z,,34,,0,,,
2017-11-26T06:30:26.534Z,,34,,0,56.5,,
2017-11-26T06:30:36.537Z,,34,,0,56.6,,
2017-11-26T06:30:46.535Z,,34,,0,56.7,,
2017-11-26T06:30:56.534Z,,34,,0,56.5,,
2017-11-26T06:31:06.533Z,,34,,0,56.1,,
2017-11-26T06:31:16.536Z,1,34,45,0,56.3,0,
2017-11-26T06:31:26.547Z,,34,31,0,63.4,,
2017-11-26T06:31:36.535Z,,34,29,0,64.6,,
2017-11-26T06:31:46.534Z,,34,29,0,65.3,,
2017-11-26T06:31:56.533Z,,34,30,0,65.8,,
2017-11-26T06:32:06.534Z,1,34,0,0,64.7,0,
2017-11-26T06:32:16.534Z,1,34,0,0,59.7,0,62
2017-11-26T06:32:26.534Z,,34,,0,57.7,,
2017-11-26T06:32:36.534Z,,34,,0,55.9,,
2017-11-26T06:32:46.534Z,,34,,0,54.8,,
2017-11-26T06:32:56.536Z,,34,,0,53.9,,
2017-11-26T06:33:06.534Z,,34,,0,53.6,,
2017-11-26T06:33:16.534Z,,34,,0,53.2,,
2017-11-26T06:33:26.534Z,,34,,0,52.9,,
2017-11-26T06:33:36.534Z,,34,,0,52.8,,
2017-11-26T06:33:46.534Z,,34,,0,53,,
2017-11-26T06:33:56.534Z,,34,,0,53.4,,
2017-11-26T06:34:06.534Z,,34,,0,54,,
2017-11-26T06:34:16.534Z,,34,,0,54.4,,
2017-11-26T06:34:26.534Z,,34,,0,54.7,,
2017-11-26T06:34:36.534Z,,34,,0,54.6,,
2017-11-26T06:34:46.534Z,,34,,0,54.1,,
2017-11-26T06:34:56.534Z,,34,,0,53.5,,
2017-11-26T06:35:06.535Z,,34,,0,52.9,,
2017-11-26T06:35:16.534Z,,34,,0,51.9,,
2017-11-26T06:35:26.535Z,,34,,0,51.4,,
2017-11-26T06:35:36.534Z,,34,,0,50.9,,
2017-11-26T06:35:46.535Z,,34,,0,50.3,,
2017-11-26T06:35:56.534Z,,34,,0,49.9,,
2017-11-26T06:36:06.535Z,,33.9,,0,49.6,,
2017-11-26T06:36:16.535Z,1,33.9,45,0,50.2,0,
2017-11-26T06:36:26.549Z,,33.9,31,0,57.4,,
2017-11-26T06:36:36.535Z,,33.9,30,0,59.3,,
2017-11-26T06:36:46.710Z,,33.9,30,0,60,,
2017-11-26T06:36:56.534Z,,33.9,,0,61.1,,
2017-11-26T06:37:06.535Z,,33.9,,0,61.3,,
2017-11-26T06:37:16.534Z,,33.9,,0,,,
2017-11-26T06:37:26.535Z,,33.9,29,0,,,
2017-11-26T06:37:36.535Z,,33.9,,0,,,
2017-11-26T06:37:46.535Z,,33.9,30,0,60.9,,
2017-11-26T06:37:56.537Z,,33.9,,0,60.6,,
2017-11-26T06:38:06.534Z,,33.9,29,0,60.4,,
2017-11-26T06:38:16.535Z,,33.9,30,0,60.2,,
2017-11-26T06:38:26.535Z,,33.9,,0,,,
2017-11-26T06:38:36.536Z,,33.9,31,0,61.1,,
2017-11-26T06:38:46.534Z,,33.9,,0,61.4,,
2017-11-26T06:38:56.535Z,,33.9,,0,62.5,,
2017-11-26T06:39:06.535Z,,33.9,30,0,63.1,,
2017-11-26T06:39:16.535Z,,33.9,29,0,63.4,,
2017-11-26T06:39:26.535Z,,33.9,30,0,64,,
2017-11-26T06:39:36.535Z,,33.9,,0,64.5,,
2017-11-26T06:39:46.535Z,,33.9,,0,64.7,,
2017-11-26T06:39:56.535Z,,33.9,29,0,65.1,,
2017-11-26T06:40:06.535Z,,33.9,30,0,,,
2017-11-26T06:40:16.535Z,,33.9,,0,65.4,,
2017-11-26T06:40:26.536Z,,33.9,,0,,,
2017-11-26T06:40:36.535Z,,33.9,,0,65.5,,
2017-11-26T06:40:46.535Z,,33.9,29,0,65.6,,
2017-11-26T06:40:56.535Z,,33.9,0,0,66,,
2017-11-26T06:41:06.535Z,1,33.9,,0,62.6,0,
2017-11-26T06:41:16.535Z,,33.9,,0,58.8,,
2017-11-26T06:41:26.538Z,,33.9,,0,56.9,,
2017-11-26T06:41:36.535Z,,33.9,,0,56.3,,
2017-11-26T06:41:46.536Z,1,33.9,45,0,56,0,
2017-11-26T06:41:56.536Z,,33.9,31,0,63.4,,
2017-11-26T06:42:06.537Z,,33.9,29,0,65.2,,
2017-11-26T06:42:16.535Z,1,33.9,0,0,65.6,0,
2017-11-26T06:42:26.536Z,,34,,0,61.5,,
2017-11-26T06:42:36.535Z,,34,,0,59.6,,
2017-11-26T06:42:46.536Z,,34,,0,58.3,,
2017-11-26T06:42:56.536Z,,34,,0,57.6,,
2017-11-26T06:43:06.538Z,,34,,0,56.9,,
2017-11-26T06:43:16.536Z,,34,,0,56.6,,
2017-11-26T06:43:26.535Z,,34,,0,55.9,,
2017-11-26T06:43:36.536Z,,34,,0,54.9,,
2017-11-26T06:43:46.536Z,,34,,0,54.3,,
2017-11-26T06:43:56.536Z,,34,,0,53.7,,
2017-11-26T06:44:06.537Z,,34,,0,53.6,,
2017-11-26T06:44:16.538Z,,34,,0,53.8,,
2017-11-26T06:44:26.536Z,,34,,0,54,,
2017-11-26T06:44:36.536Z,,34,,0,54.1,,
2017-11-26T06:44:46.536Z,,34,,0,,,
2017-11-26T06:44:56.536Z,,34,,0,53.9,,
2017-11-26T06:45:06.536Z,,34,,0,53.6,,
2017-11-26T06:45:16.536Z,,34,,0,53.2,,
2017-11-26T06:45:26.537Z,,34,,0,52.9,,
2017-11-26T06:45:36.536Z,,34,,0,52.6,,
2017-11-26T06:45:46.536Z,,34,,0,52.1,,
2017-11-26T06:45:56.536Z,,34,,0,51.8,,
2017-11-26T06:46:06.536Z,,34,,0,51.4,,
2017-11-26T06:46:16.537Z,,34,,0,51.1,,
2017-11-26T06:46:26.537Z,,34,,0,50.7,,
