Time,ChActive,ActPow,HwTSet,HwTOutlet,PrimTSet,PrimT,HwActive
2017-12-25T03:51:20.777Z,,,0,20.1,,,
2017-12-25T03:51:30.774Z,,,0,20.1,,,
2017-12-25T03:51:40.775Z,,,0,20.1,,,
2017-12-25T03:51:50.778Z,,,0,20.1,,,
2017-12-25T03:52:00.778Z,,,0,20.1,,,
2017-12-25T03:52:10.775Z,,,0,20.1,,,
2017-12-25T03:52:20.776Z,,,0,20.1,,,
2017-12-25T03:52:30.779Z,,,0,20.1,,,
2017-12-25T03:52:40.773Z,,,0,20.1,,,
2017-12-25T03:52:50.783Z,,,0,20.1,,,
2017-12-25T03:53:00.776Z,,,0,20.1,,,
2017-12-25T03:53:10.773Z,,,0,20.1,,,
2017-12-25T03:53:20.775Z,,,0,20.1,,,
2017-12-25T03:53:30.773Z,,,0,20.1,,,
2017-12-25T03:53:40.773Z,,,0,20.1,,,
2017-12-25T03:53:50.778Z,,,0,20.1,,,
2017-12-25T03:54:00.776Z,,,0,20.1,,,
2017-12-25T03:54:10.773Z,,,0,20.1,,,
2017-12-25T03:54:20.777Z,,,0,20.1,,,
2017-12-25T03:54:30.773Z,,,0,20.1,,,
2017-12-25T03:54:40.776Z,,,0,20.1,,28.2,
2017-12-25T03:54:50.773Z,,,0,20.1,,,
2017-12-25T03:55:00.773Z,,,0,20.1,,,
2017-12-25T03:55:10.773Z,,,0,20.1,,,
2017-12-25T03:55:20.773Z,,,0,20.1,,,
2017-12-25T03:55:30.773Z,,,0,20.1,,,
2017-12-25T03:55:40.777Z,,,0,20.1,,,
2017-12-25T03:55:50.778Z,,,0,20.1,,,
2017-12-25T03:56:00.777Z,,,0,20.1,,,
2017-12-25T03:56:10.778Z,,,0,20.1,,,
2017-12-25T03:56:20.779Z,,,0,20.1,,,
2017-12-25T03:56:30.777Z,,,0,20.1,,,
2017-12-25T03:56:40.773Z,,,0,20.1,,,
2017-12-25T03:56:50.775Z,,,0,20.1,,,
2017-12-25T03:57:00.778Z,,,0,20.1,,,
2017-12-25T03:57:10.773Z,,,0,20.1,,,
2017-12-25T03:57:20.778Z,,,0,20.1,,,
2017-12-25T03:57:30.778Z,,,0,20.1,,,
2017-12-25T03:57:40.773Z,,,0,20.1,,28.1,
2017-12-25T03:57:50.781Z,,,0,20.1,,28.2,
2017-12-25T03:58:00.779Z,,,0,20.1,,,
2017-12-25T03:58:10.778Z,,,0,20.1,,28.1,
2017-12-25T03:58:20.773Z,,,0,20.1,,,
2017-12-25T03:58:30.777Z,,,0,20.1,,,
2017-12-25T03:58:40.777Z,,,0,20.1,,,
2017-12-25T03:58:50.778Z,,,0,20.1,,,
2017-12-25T03:59:00.779Z,,,0,20.1,,,
2017-12-25T03:59:10.773Z,,,0,20.1,,,
2017-12-25T03:59:20.774Z,,,0,20.1,,,
2017-12-25T03:59:30.773Z,,,0,20.1,,,
2017-12-25T03:59:40.773Z,,,0,20.1,,,
2017-12-25T03:59:50.773Z,,,0,20.1,,,
2017-12-25T04:00:00.778Z,,,0,20.1,,,
2017-12-25T04:00:10.774Z,,,0,20.1,,,
2017-12-25T04:00:20.778Z,,,0,20.1,,,
2017-12-25T04:00:30.779Z,,,0,20.1,,,
2017-12-25T04:00:40.778Z,,,0,20.1,,,
2017-12-25T04:00:50.776Z,,,0,20.1,,,
2017-12-25T04:01:00.778Z,,,0,20.1,,,
2017-12-25T04:01:10.774Z,,,0,20.1,,,
2017-12-25T04:01:20.774Z,,,0,20,,28,
2017-12-25T04:01:30.779Z,,,0,20.1,,,
2017-12-25T04:01:40.773Z,,,0,20.1,,,
2017-12-25T04:01:50.780Z,,,0,20.1,,,
2017-12-25T04:02:00.946Z,,,0,20,,,
2017-12-25T04:02:10.779Z,,,0,20.1,,,
2017-12-25T04:02:20.778Z,,,0,20.1,,,
2017-12-25T04:02:30.774Z,,,0,20,,,
2017-12-25T04:02:40.774Z,,,0,20.1,,,
2017-12-25T04:02:50.779Z,,,0,20.1,,,
2017-12-25T04:03:00.776Z,,,0,20,,,
2017-12-25T04:03:10.774Z,,,0,20,,,
2017-12-25T04:03:20.774Z,,,0,20.1,,,
2017-12-25T04:03:30.774Z,,,0,20,,,
2017-12-25T04:03:40.775Z,,,0,20.1,,,
2017-12-25T04:03:50.773Z,,,0,20,,,
2017-12-25T04:04:00.774Z,,,0,20.1,,,
2017-12-25T04:04:10.774Z,,,0,20,,,
2017-12-25T04:04:20.774Z,,,0,20,,,
2017-12-25T04:04:30.775Z,,,0,20,,,
2017-12-25T04:04:40.774Z,,,0,20,,27.8,
2017-12-25T04:04:50.774Z,,,0,20.1,,27.8,
2017-12-25T04:05:00.777Z,,,0,20,,28,
2017-12-25T04:05:10.779Z,,,0,20,,27.8,
2017-12-25T04:05:20.774Z,,,0,20,,,
2017-12-25T04:05:30.779Z,,,0,20,,,
2017-12-25T04:05:40.777Z,,,0,20,,,
2017-12-25T04:05:50.774Z,,,0,20,,,
2017-12-25T04:06:00.774Z,,,0,20,,,
2017-12-25T04:06:10.774Z,,,0,20,,,
2017-12-25T04:06:20.774Z,,,0,20,,,
2017-12-25T04:06:30.774Z,,,0,20,,,
2017-12-25T04:06:40.774Z,,,0,20,,,
2017-12-25T04:06:50.929Z,,,0,20,,,
2017-12-25T04:07:00.780Z,,,0,20,,,
2017-12-25T04:07:10.774Z,,,0,20,,,
2017-12-25T04:07:20.779Z,,,0,20,,,
2017-12-25T04:07:30.774Z,,,0,20,,,
2017-12-25T04:07:40.776Z,,,0,20,,,
2017-12-25T04:07:50.774Z,,,0,20,,,
2017-12-25T04:08:00.775Z,,,0,20,,,
2017-12-25T04:08:10.780Z,,,0,20,,,
2017-12-25T04:08:20.775Z,,,0,20,,,
2017-12-25T04:08:30.774Z,,,0,20,,,
2017-12-25T04:08:40.774Z,,,0,20,,,
2017-12-25T04:08:50.774Z,,,0,20,,,
2017-12-25T04:09:00.777Z,,,0,20,,,
2017-12-25T04:09:10.775Z,,,0,20,,27.7,
2017-12-25T04:09:20.774Z,,,0,20,,,
2017-12-25T04:09:30.774Z,,,0,20,,,
2017-12-25T04:09:40.774Z,,,0,20,,,
2017-12-25T04:09:50.774Z,,,0,20,,,
2017-12-25T04:10:00.774Z,,,0,20,,,
2017-12-25T04:10:10.775Z,,,0,20,,,
2017-12-25T04:10:20.775Z,,,0,20,,,
2017-12-25T04:10:30.776Z,,,0,20,,,
2017-12-25T04:10:40.777Z,,,0,20,,,
2017-12-25T04:10:50.775Z,,,0,20,,,
2017-12-25T04:11:00.775Z,,,0,20,,,
2017-12-25T04:11:10.780Z,,,0,20,,,
2017-12-25T04:11:20.774Z,,,0,20,,,
2017-12-25T04:11:30.774Z,,,0,20,,,
2017-12-25T04:11:40.775Z,,,0,20,,,
2017-12-25T04:11:50.780Z,,,0,20,,,
2017-12-25T04:12:00.778Z,,,0,20,,,
2017-12-25T04:12:10.776Z,,,0,20,,27.6,
2017-12-25T04:12:20.777Z,,,0,20,,,
2017-12-25T04:12:30.775Z,,,0,20,,,
2017-12-25T04:12:40.775Z,,,0,20,,27.7,
2017-12-25T04:12:50.781Z,,,0,20,,27.6,
2017-12-25T04:13:00.776Z,,,0,20,,,
2017-12-25T04:13:10.778Z,,,0,20,,,
2017-12-25T04:13:20.776Z,,,0,20,,,
2017-12-25T04:13:30.780Z,,,0,20,,,
2017-12-25T04:13:41.019Z,,,0,20,,,
2017-12-25T04:13:50.775Z,,,0,20,,,
2017-12-25T04:14:00.775Z,,,0,20,,,
2017-12-25T04:14:10.775Z,,,0,20,,,
2017-12-25T04:14:20.775Z,,,0,20,,,
2017-12-25T04:14:30.775Z,,,0,20,,,
2017-12-25T04:14:40.780Z,,,0,20,,,
2017-12-25T04:14:50.778Z,,,0,20,,,
2017-12-25T04:15:00.780Z,,,0,20,,,
2017-12-25T04:15:10.776Z,,,0,20,,,
2017-12-25T04:15:20.776Z,,,0,20,,,
2017-12-25T04:15:30.775Z,,,0,20,,,
2017-12-25T04:15:40.775Z,,,0,20,,,
2017-12-25T04:15:50.775Z,,,0,20,,,
2017-12-25T04:16:00.775Z,,,0,20,,,
2017-12-25T04:16:10.775Z,,,0,20,,,
2017-12-25T04:16:20.775Z,,,0,20,,27.5,
2017-12-25T04:16:30.776Z,,,0,20,,27.6,
2017-12-25T04:16:40.777Z,,,0,20,,27.5,
2017-12-25T04:16:50.775Z,,,0,20,,,
2017-12-25T04:17:00.795Z,,,0,20,,,
2017-12-25T04:17:10.776Z,0,0,0,20,5,27.5,0
2017-12-25T04:17:20.775Z,,,0,20,,,
2017-12-25T04:17:30.779Z,,,0,20,,,
2017-12-25T04:17:40.780Z,,,0,20,,,
2017-12-25T04:17:50.776Z,,,0,20,,,
2017-12-25T04:18:00.778Z,,,0,20,,,
2017-12-25T04:18:10.776Z,,,0,20,,,
2017-12-25T04:18:20.776Z,,,0,20,,,
2017-12-25T04:18:30.777Z,,,0,20,,,
2017-12-25T04:18:40.775Z,,,0,20,,,
2017-12-25T04:18:50.780Z,,,0,20,,,
2017-12-25T04:19:00.781Z,,,0,20,,,
2017-12-25T04:19:10.775Z,,,0,20,,,
2017-12-25T04:19:20.775Z,,,0,20,,,
2017-12-25T04:19:30.775Z,,,0,20,,,
2017-12-25T04:19:40.775Z,,,0,20,,,
2017-12-25T04:19:50.776Z,,,0,20,,,
2017-12-25T04:20:00.776Z,,,0,20,,,
2017-12-25T04:20:10.778Z,,,0,20,,,
2017-12-25T04:20:20.775Z,,,0,20,,,
2017-12-25T04:20:30.776Z,,,0,20,,27.3,
2017-12-25T04:20:40.776Z,,,0,20,,,
2017-12-25T04:20:50.776Z,,,0,20,,,
2017-12-25T04:21:00.776Z,,,0,20,,,
2017-12-25T04:21:10.776Z,,,0,19.8,,,
2017-12-25T04:21:20.782Z,,,0,20,,,
2017-12-25T04:21:30.776Z,,,0,20,,,
2017-12-25T04:21:40.776Z,,,0,20,,,
2017-12-25T04:21:50.776Z,,,0,20,,,
2017-12-25T04:22:00.781Z,,,0,20,,,
2017-12-25T04:22:10.776Z,,,0,20,,,
2017-12-25T04:22:20.780Z,,,0,20,,,
2017-12-25T04:22:30.776Z,,,0,20,,,
2017-12-25T04:22:40.792Z,,,0,20,,,
2017-12-25T04:22:50.783Z,,,0,20,,,
2017-12-25T04:23:00.781Z,,,0,20,,,
2017-12-25T04:23:10.776Z,,,0,19.8,,,
2017-12-25T04:23:20.776Z,,,0,20,,,
2017-12-25T04:23:30.775Z,,,0,19.8,,,
2017-12-25T04:23:40.776Z,,,0,19.8,,,
2017-12-25T04:23:50.776Z,,,0,19.8,,,
2017-12-25T04:24:01.002Z,,,0,19.8,,,
2017-12-25T04:24:10.777Z,,,0,19.8,,,
2017-12-25T04:24:20.776Z,,,0,20,,27.2,
2017-12-25T04:24:30.798Z,,,0,19.8,,,
2017-12-25T04:24:40.781Z,,,0,19.8,,,
2017-12-25T04:24:50.776Z,,,0,19.8,,,
2017-12-25T04:25:00.778Z,,,0,19.8,,,
2017-12-25T04:25:10.776Z,,,0,19.8,,,
2017-12-25T04:25:21.305Z,,,0,19.8,,,
2017-12-25T04:25:30.778Z,,,0,19.8,,,
2017-12-25T04:25:40.776Z,,,0,19.8,,,
2017-12-25T04:25:50.776Z,,,0,19.8,,,
2017-12-25T04:26:00.776Z,,,0,19.8,,,
2017-12-25T04:26:10.777Z,,,0,19.8,,,
2017-12-25T04:26:20.778Z,,,0,19.8,,,
2017-12-25T04:26:30.776Z,,,0,19.8,,,
2017-12-25T04:26:40.777Z,,,0,19.8,,,
2017-12-25T04:26:50.776Z,,,0,19.8,,,
2017-12-25T04:27:00.884Z,,,0,19.8,,,
2017-12-25T04:27:10.777Z,,,0,19.8,,,
2017-12-25T04:27:20.776Z,,,0,19.8,,,
2017-12-25T04:27:30.781Z,,,0,19.8,,,
2017-12-25T04:27:40.785Z,,,0,19.8,,,
2017-12-25T04:27:50.776Z,,,0,19.8,,,
2017-12-25T04:28:00.777Z,,,0,19.8,,,
2017-12-25T04:28:10.776Z,,,0,19.8,,,
2017-12-25T04:28:20.777Z,,,0,19.8,,,
2017-12-25T04:28:30.777Z,,,0,19.8,,27.1,
2017-12-25T04:28:40.777Z,,,0,19.8,,,
2017-12-25T04:28:50.776Z,,,0,19.8,,,
2017-12-25T04:29:00.776Z,,,0,19.8,,,
2017-12-25T04:29:10.777Z,,,0,19.8,,,
2017-12-25T04:29:20.777Z,,,0,19.8,,,
2017-12-25T04:29:30.778Z,,,0,19.8,,,
2017-12-25T04:29:40.785Z,,,0,19.8,,,
2017-12-25T04:29:50.777Z,,,0,19.8,,,
2017-12-25T04:30:00.779Z,,,0,19.8,,,
2017-12-25T04:30:10.776Z,,,0,19.8,,,
2017-12-25T04:30:20.778Z,,,0,19.8,,,
2017-12-25T04:30:30.779Z,,,0,19.8,,,
2017-12-25T04:30:40.778Z,,,0,19.8,,,
2017-12-25T04:30:50.808Z,,,0,19.8,,,
2017-12-25T04:31:00.777Z,,,0,19.8,,,
2017-12-25T04:31:10.780Z,,,0,19.8,,,
2017-12-25T04:31:20.779Z,,,0,19.8,,,
2017-12-25T04:31:30.778Z,,,0,19.8,,,
2017-12-25T04:31:40.792Z,,,0,19.8,,,
2017-12-25T04:31:50.777Z,,,0,19.8,,,
2017-12-25T04:32:00.782Z,,,0,19.8,,,
2017-12-25T04:32:10.779Z,,,0,19.8,,,
2017-12-25T04:32:20.777Z,,,0,19.8,,,
2017-12-25T04:32:30.778Z,,,0,19.8,,27,
2017-12-25T04:32:40.778Z,,,0,19.8,,,
2017-12-25T04:32:50.777Z,,,0,19.8,,,
2017-12-25T04:33:00.777Z,,,0,19.8,,,
2017-12-25T04:33:10.777Z,,,0,19.8,,,
2017-12-25T04:33:20.784Z,,,0,19.8,,,
2017-12-25T04:33:30.779Z,,,0,19.8,,,
2017-12-25T04:33:40.778Z,,,0,19.8,,,
2017-12-25T04:33:50.982Z,,,0,19.8,,,
2017-12-25T04:34:00.797Z,,,0,19.8,,,
2017-12-25T04:34:10.781Z,,,0,19.8,,,
2017-12-25T04:34:20.782Z,,,0,19.8,,,
2017-12-25T04:34:30.778Z,,,0,19.8,,,
2017-12-25T04:34:40.777Z,,,0,19.8,,,
2017-12-25T04:34:50.778Z,,,0,19.8,,,
2017-12-25T04:35:00.780Z,,,0,19.8,,,
2017-12-25T04:35:10.778Z,,,0,19.8,,,
2017-12-25T04:35:20.779Z,,,0,19.8,,,
2017-12-25T04:35:30.777Z,,,0,19.8,,,
2017-12-25T04:35:40.778Z,,,0,19.8,,,
2017-12-25T04:35:50.778Z,,,0,19.8,,,
2017-12-25T04:36:00.778Z,,,0,19.8,,,
2017-12-25T04:36:10.778Z,,,0,19.8,,,
2017-12-25T04:36:20.777Z,,,0,19.8,,27,
2017-12-25T04:36:30.780Z,,,0,19.8,,26.9,
2017-12-25T04:36:40.780Z,,,0,19.8,,26.9,
2017-12-25T04:36:50.780Z,,,0,19.8,,26.9,
2017-12-25T04:37:00.779Z,,,0,19.8,,26.9,
2017-12-25T04:37:10.778Z,,,0,19.8,,26.9,
2017-12-25T04:37:20.782Z,,,0,19.8,,,
2017-12-25T04:37:30.780Z,,,0,19.8,,,
2017-12-25T04:37:40.778Z,,,0,19.8,,,
2017-12-25T04:37:50.780Z,,,0,19.8,,,
2017-12-25T04:38:00.781Z,,,0,19.8,,,
2017-12-25T04:38:10.780Z,,,0,19.8,,,
2017-12-25T04:38:20.777Z,,,0,19.8,,,
2017-12-25T04:38:30.777Z,,,0,19.8,,,
2017-12-25T04:38:40.782Z,,,0,19.8,,,
2017-12-25T04:38:50.777Z,,,0,19.8,,,
2017-12-25T04:39:00.782Z,,,0,19.8,,,
2017-12-25T04:39:10.781Z,,,0,19.8,,,
2017-12-25T04:39:20.781Z,,,0,19.8,,,
2017-12-25T04:39:30.781Z,,,0,19.8,,,
2017-12-25T04:39:40.781Z,,,0,19.8,,,
2017-12-25T04:39:50.781Z,,,0,19.8,,,
2017-12-25T04:40:00.778Z,,,0,19.8,,,
2017-12-25T04:40:10.782Z,,,0,19.8,,,
2017-12-25T04:40:20.777Z,,,0,19.8,,,
2017-12-25T04:40:30.783Z,,,0,19.8,,,
2017-12-25T04:40:40.777Z,,,0,19.8,,,
2017-12-25T04:40:50.778Z,,,0,19.8,,,
2017-12-25T04:41:00.782Z,,,0,19.8,,26.7,
2017-12-25T04:41:10.782Z,,,0,19.8,,,
2017-12-25T04:41:20.781Z,,,0,19.8,,,
2017-12-25T04:41:30.781Z,,,0,19.8,,,
2017-12-25T04:41:40.783Z,,,0,19.8,,,
2017-12-25T04:41:50.782Z,,,0,19.8,,,
2017-12-25T04:42:00.778Z,,,0,19.8,,,
2017-12-25T04:42:10.778Z,,,0,19.8,,,
2017-12-25T04:42:20.777Z,,,0,19.8,,,
2017-12-25T04:42:30.780Z,,,0,19.7,,,
2017-12-25T04:42:40.782Z,,,0,19.8,,,
2017-12-25T04:42:50.782Z,,,0,19.8,,,
2017-12-25T04:43:00.783Z,,,0,19.8,,,
2017-12-25T04:43:10.783Z,,,0,19.8,,,
2017-12-25T04:43:20.778Z,,,0,19.8,,,
2017-12-25T04:43:30.784Z,,,0,19.7,,,
2017-12-25T04:43:40.779Z,,,0,19.8,,,
2017-12-25T04:43:50.783Z,,,0,19.7,,,
2017-12-25T04:44:00.782Z,,,0,19.8,,,
2017-12-25T04:44:10.783Z,,,0,19.7,,,
2017-12-25T04:44:20.779Z,,,0,19.7,,,
2017-12-25T04:44:30.784Z,,,0,19.7,,,
2017-12-25T04:44:40.781Z,,,0,19.7,,,
2017-12-25T04:45:00.783Z,,,0,19.7,,26.6,
2017-12-25T04:45:10.783Z,,,0,19.7,,,
2017-12-25T04:45:20.783Z,,,0,19.7,,,
2017-12-25T04:45:30.783Z,,,0,19.8,,,
2017-12-25T04:45:40.779Z,,,0,19.7,,,
2017-12-25T04:45:50.779Z,,,0,19.7,,,
2017-12-25T04:46:00.783Z,,,0,19.7,,,
2017-12-25T04:46:10.779Z,,,0,19.7,,,
2017-12-25T04:46:20.779Z,,,0,19.7,,,
2017-12-25T04:46:30.783Z,,,0,19.7,,,
2017-12-25T04:46:40.783Z,,,0,19.7,,,
2017-12-25T04:46:50.779Z,,,0,19.7,,,
2017-12-25T04:47:00.784Z,,,0,19.7,,,
2017-12-25T04:47:10.779Z,,,0,19.7,,,
2017-12-25T04:47:20.784Z,,,0,19.7,,,
2017-12-25T04:47:30.784Z,,,0,19.7,,,
2017-12-25T04:47:40.779Z,,,0,19.7,,,
2017-12-25T04:47:50.780Z,,,0,19.7,,,
2017-12-25T04:48:00.779Z,,,0,19.7,,,
2017-12-25T04:48:10.780Z,,,0,19.7,,,
2017-12-25T04:48:20.779Z,,,0,19.7,,,
2017-12-25T04:48:30.781Z,,,0,19.7,,,
2017-12-25T04:48:40.778Z,,,0,19.7,,,
2017-12-25T04:48:50.782Z,,,0,19.7,,,
2017-12-25T04:49:00.779Z,,,0,19.7,,,
2017-12-25T04:49:10.785Z,,,0,19.7,,,
2017-12-25T04:49:20.779Z,,,0,19.7,,,
2017-12-25T04:49:30.779Z,,,0,19.7,,,
2017-12-25T04:49:40.779Z,,,0,19.7,,,
2017-12-25T04:49:50.779Z,,,0,19.7,,26.5,
2017-12-25T04:50:00.780Z,,,0,19.7,,,
2017-12-25T04:50:10.782Z,,,0,19.7,,,
2017-12-25T04:50:20.783Z,,,0,19.7,,,
2017-12-25T04:50:30.780Z,,,0,19.7,,,
2017-12-25T04:50:40.778Z,,,0,19.7,,,
2017-12-25T04:50:50.780Z,,,0,19.7,,,
2017-12-25T04:51:00.780Z,,,0,19.7,,,
2017-12-25T04:51:10.786Z,,,0,19.7,,,
2017-12-25T04:51:20.779Z,,,0,19.7,,,
2017-12-25T04:51:30.784Z,,,0,19.7,,,
2017-12-25T04:51:40.779Z,,,0,19.7,,,
2017-12-25T04:51:50.959Z,,,0,19.7,,,
2017-12-25T04:52:00.779Z,,,0,19.7,,,
2017-12-25T04:52:10.781Z,,,0,19.7,,,
2017-12-25T04:52:20.785Z,,,0,19.7,,,
2017-12-25T04:52:30.779Z,,,0,19.7,,,
2017-12-25T04:52:40.779Z,,,0,19.7,,,
2017-12-25T04:52:50.779Z,,,0,19.7,,,
2017-12-25T04:53:00.779Z,,,0,19.7,,,
2017-12-25T04:53:10.790Z,,,0,19.7,,,
2017-12-25T04:53:20.779Z,,,0,19.7,,,
2017-12-25T04:53:30.780Z,,,0,19.7,,,
2017-12-25T04:53:40.779Z,,,0,19.7,,,
2017-12-25T04:53:50.785Z,,,0,19.7,,26.4,
2017-12-25T04:54:00.779Z,,,0,19.7,,,
2017-12-25T04:54:10.780Z,,,0,19.7,,26.5,
2017-12-25T04:54:20.780Z,,,0,19.7,,26.4,
2017-12-25T04:54:30.779Z,,,0,19.7,,,
2017-12-25T04:54:40.780Z,,,0,19.7,,,
2017-12-25T04:54:50.780Z,,,0,19.7,,,
2017-12-25T04:55:00.787Z,,,0,19.7,,,
2017-12-25T04:55:10.784Z,,,0,19.7,,,
2017-12-25T04:55:20.779Z,,,0,19.7,,,
2017-12-25T04:55:30.780Z,,,0,19.7,,,
2017-12-25T04:55:40.780Z,,,0,19.7,,,
2017-12-25T04:55:50.780Z,,,0,19.7,,,
2017-12-25T04:56:00.780Z,,,0,19.7,,,
2017-12-25T04:56:10.961Z,,,0,19.7,,,
2017-12-25T04:56:20.787Z,,,0,19.7,,,
2017-12-25T04:56:30.780Z,,,0,19.7,,,
2017-12-25T04:56:40.946Z,,,0,19.7,,,
2017-12-25T04:56:50.780Z,,,0,19.7,,,
2017-12-25T04:57:00.780Z,,,0,19.7,,,
2017-12-25T04:57:10.782Z,,,0,19.7,,,
2017-12-25T04:57:20.780Z,,,0,19.7,,,
2017-12-25T04:57:30.780Z,,,0,19.7,,,
2017-12-25T04:57:40.784Z,,,0,19.7,,,
2017-12-25T04:57:50.780Z,,,0,19.7,,26.3,
2017-12-25T04:58:00.785Z,,,0,19.7,,26.4,
2017-12-25T04:58:10.780Z,,,0,19.7,,,
2017-12-25T04:58:20.785Z,,,0,19.7,,26.3,
2017-12-25T04:58:30.780Z,,,0,19.7,,26.4,
2017-12-25T04:58:40.780Z,,,0,19.7,,,
2017-12-25T04:58:50.780Z,,,0,19.7,,26.3,
2017-12-25T04:59:00.781Z,,,0,19.7,,,
2017-12-25T04:59:10.780Z,,,0,19.7,,,
2017-12-25T04:59:20.781Z,,,0,19.7,,,
2017-12-25T04:59:30.780Z,,,0,19.7,,,
2017-12-25T04:59:40.780Z,,,0,19.7,,,
2017-12-25T04:59:50.782Z,,,0,19.7,,,
2017-12-25T05:00:00.780Z,,,0,19.7,,,
2017-12-25T05:00:10.782Z,,,0,19.7,,,
2017-12-25T05:00:20.780Z,,,0,19.7,,,
2017-12-25T05:00:30.780Z,,,0,19.7,,,
2017-12-25T05:00:40.780Z,,,0,19.7,,,
2017-12-25T05:00:50.787Z,,,0,19.7,,,
2017-12-25T05:01:00.781Z,,,0,19.7,,,
2017-12-25T05:01:10.781Z,,,0,19.7,,,
2017-12-25T05:01:20.781Z,,,0,19.7,,,
2017-12-25T05:01:30.786Z,,,0,19.7,,,
2017-12-25T05:01:40.785Z,,,0,19.7,,,
2017-12-25T05:01:50.785Z,,,0,19.7,,,
2017-12-25T05:02:00.781Z,,,0,19.7,,,
2017-12-25T05:02:10.781Z,,,0,19.7,,,
2017-12-25T05:02:20.784Z,,,0,19.7,,,
2017-12-25T05:02:30.787Z,,,0,19.7,,,
2017-12-25T05:02:40.781Z,,,0,19.7,,,
2017-12-25T05:02:50.781Z,,,0,19.7,,,
2017-12-25T05:03:00.781Z,,,0,19.7,,,
2017-12-25T05:03:10.785Z,,,0,19.7,,26.1,
2017-12-25T05:03:20.785Z,,,0,19.7,,,
2017-12-25T05:03:30.782Z,,,0,19.7,,,
2017-12-25T05:03:40.781Z,,,0,19.7,,,
2017-12-25T05:03:50.785Z,,,0,19.7,,,
2017-12-25T05:04:00.780Z,,,0,19.7,,,
2017-12-25T05:04:10.794Z,,,0,19.7,,,
2017-12-25T05:04:20.882Z,,,0,19.7,,,
2017-12-25T05:04:30.872Z,,,0,19.7,,,
2017-12-25T05:04:40.895Z,,,0,19.7,,,
2017-12-25T05:04:50.897Z,,,0,19.7,,,
2017-12-25T05:05:00.780Z,,,0,19.7,,,
2017-12-25T05:05:10.781Z,,,0,19.7,,,
2017-12-25T05:05:20.781Z,,,0,19.7,,,
2017-12-25T05:05:30.786Z,,,0,19.7,,,
2017-12-25T05:05:40.781Z,,,0,19.7,,,
2017-12-25T05:05:50.825Z,,,0,19.7,,,
2017-12-25T05:06:00.790Z,,,0,19.7,,,
2017-12-25T05:06:10.781Z,,,0,19.7,,,
2017-12-25T05:06:20.781Z,,,0,19.6,,,
2017-12-25T05:06:30.800Z,,,0,19.7,,,
2017-12-25T05:06:40.783Z,,,0,19.7,,,
2017-12-25T05:06:50.781Z,,,0,19.7,,,
2017-12-25T05:07:00.781Z,,,0,19.6,,,
2017-12-25T05:07:10.782Z,,,0,19.7,,,
2017-12-25T05:07:20.783Z,,,0,19.7,,,
2017-12-25T05:07:30.781Z,,,0,19.7,,,
2017-12-25T05:07:40.781Z,,,0,19.7,,,
2017-12-25T05:07:50.781Z,,,0,19.7,,,
2017-12-25T05:08:00.781Z,,,0,19.7,,26,
2017-12-25T05:08:10.784Z,,,0,19.7,,,
2017-12-25T05:08:20.781Z,,,0,19.6,,,
2017-12-25T05:08:31.030Z,,,0,19.6,,,
2017-12-25T05:08:40.781Z,,,0,19.7,,,
2017-12-25T05:08:50.782Z,,,0,19.7,,,
2017-12-25T05:09:00.785Z,,,0,19.7,,,
2017-12-25T05:09:10.787Z,,,0,19.6,,,
2017-12-25T05:09:20.787Z,,,0,19.7,,,
2017-12-25T05:09:30.781Z,,,0,19.7,,,
2017-12-25T05:09:40.786Z,,,0,19.6,,,
2017-12-25T05:09:50.783Z,,,0,19.7,,,
2017-12-25T05:10:01.026Z,,,0,19.6,,,
2017-12-25T05:10:10.784Z,,,0,19.6,,,
2017-12-25T05:10:20.781Z,,,0,19.7,,,
2017-12-25T05:10:31.030Z,,,0,19.7,,,
2017-12-25T05:10:40.781Z,,,0,19.7,,,
2017-12-25T05:10:50.784Z,,,0,19.6,,,
2017-12-25T05:11:00.782Z,,,0,19.6,,,
2017-12-25T05:11:10.782Z,,,0,19.6,,,
2017-12-25T05:11:20.782Z,,,0,19.7,,,
2017-12-25T05:11:30.785Z,,,0,19.7,,,
2017-12-25T05:11:40.781Z,,,0,19.6,,,
2017-12-25T05:11:50.781Z,,,0,19.6,,,
2017-12-25T05:12:00.783Z,,,0,19.6,,,
2017-12-25T05:12:10.785Z,,,0,19.6,,25.9,
2017-12-25T05:12:20.781Z,,,0,19.6,,26,
2017-12-25T05:12:30.781Z,,,0,19.6,,25.9,
2017-12-25T05:12:40.782Z,,,0,19.6,,25.9,
2017-12-25T05:12:50.781Z,,,0,19.6,,25.9,
2017-12-25T05:13:00.782Z,,,0,19.6,,,
2017-12-25T05:13:10.781Z,,,0,19.6,,,
2017-12-25T05:13:20.781Z,,,0,19.6,,,
2017-12-25T05:13:30.781Z,,,0,19.6,,,
2017-12-25T05:13:40.781Z,,,0,19.6,,,
2017-12-25T05:13:50.781Z,,,0,19.6,,,
2017-12-25T05:14:00.781Z,,,0,19.6,,,
2017-12-25T05:14:10.782Z,,,0,19.6,,,
2017-12-25T05:14:20.792Z,,,0,19.6,,,
2017-12-25T05:14:30.798Z,,,0,19.6,,,
2017-12-25T05:14:40.788Z,,,0,19.6,,,
2017-12-25T05:15:00.781Z,,,0,19.6,,,
2017-12-25T05:15:10.782Z,,,0,19.6,,,
