Time,HwTOutlet,ActPow,PrimTSet,HwActive,PrimT,HwTSet,ChActive
2017-12-06T06:13:50.854Z,20,,,,,54,
2017-12-06T06:14:00.844Z,20,,,,,54,
2017-12-06T06:14:10.844Z,20,,,,,54,
2017-12-06T06:14:20.846Z,20,,,,,54,
2017-12-06T06:14:30.844Z,20,,,,,54,
2017-12-06T06:14:40.844Z,20,,,,,54,
2017-12-06T06:14:50.853Z,20,,,,,54,
2017-12-06T06:15:00.845Z,20,,,,,54,
2017-12-06T06:15:10.847Z,20,,,,,54,
2017-12-06T06:15:20.845Z,20,,,,,54,
2017-12-06T06:15:30.847Z,20,,,,,54,
2017-12-06T06:15:40.844Z,20,,,,,54,
2017-12-06T06:15:50.846Z,20,,,,,54,
2017-12-06T06:16:00.862Z,20,,,,,54,
2017-12-06T06:16:10.861Z,20,,,,,54,
2017-12-06T06:16:20.845Z,20,,,,,54,
2017-12-06T06:16:30.845Z,20,,,,,54,
2017-12-06T06:16:40.845Z,20,,,,,54,
2017-12-06T06:16:50.844Z,20,,,,,54,
2017-12-06T06:17:00.845Z,20,,,,,54,
2017-12-06T06:17:10.845Z,20,,,,,54,
2017-12-06T06:17:20.844Z,20,,,,,54,
2017-12-06T06:17:30.845Z,20,,,,,54,
2017-12-06T06:17:40.844Z,20,,,,,54,
2017-12-06T06:17:50.845Z,20,,,,,54,
2017-12-06T06:18:00.847Z,20,,,,,54,
2017-12-06T06:18:10.847Z,20,,,,,54,
2017-12-06T06:18:20.845Z,20,,,,,54,
2017-12-06T06:18:30.845Z,20,,,,24.5,54,
2017-12-06T06:18:40.845Z,20,,,,,54,
2017-12-06T06:18:50.845Z,20,,,,,54,
2017-12-06T06:19:00.858Z,20,,,,24.6,54,
2017-12-06T06:19:10.886Z,20,,,,24.5,54,
2017-12-06T06:19:20.845Z,20,,,,,54,
2017-12-06T06:19:30.846Z,20,,,,,54,
2017-12-06T06:19:40.852Z,20,,,,,54,
2017-12-06T06:19:50.846Z,20,,,,,54,
2017-12-06T06:20:00.846Z,20,,,,,54,
2017-12-06T06:20:10.847Z,20,,,,,54,
2017-12-06T06:20:20.849Z,20,,,,,54,
2017-12-06T06:20:30.852Z,20,,,,,54,
2017-12-06T06:20:40.845Z,20,,,,,54,
2017-12-06T06:20:50.846Z,20,,,,,54,
2017-12-06T06:21:00.848Z,20,,,,,54,
2017-12-06T06:21:10.844Z,20,,,,,54,
2017-12-06T06:21:20.850Z,20,,,,,54,
2017-12-06T06:21:30.845Z,20,,,,,54,
2017-12-06T06:21:40.850Z,20,,,,,54,
2017-12-06T06:21:50.845Z,20,,,,,54,
2017-12-06T06:22:00.845Z,20,,,,,54,
2017-12-06T06:22:10.845Z,20,,,,,54,
2017-12-06T06:22:20.845Z,20,,,,,54,
2017-12-06T06:22:30.845Z,20,,,,,54,
2017-12-06T06:22:40.845Z,20,,,,,54,
2017-12-06T06:22:50.845Z,20,,,,,54,
2017-12-06T06:23:00.846Z,20,,,,,54,
2017-12-06T06:23:10.845Z,20,,,,,54,
2017-12-06T06:23:20.846Z,20,,,,,54,
2017-12-06T06:23:30.873Z,20,,,,,54,
2017-12-06T06:23:40.859Z,20,,,,,54,
2017-12-06T06:23:50.846Z,20,,,,,54,
2017-12-06T06:24:00.852Z,20,,,,24.3,54,
2017-12-06T06:24:10.905Z,20,,,,24.5,54,
2017-12-06T06:24:20.862Z,20,,,,,54,
2017-12-06T06:24:30.862Z,20,,,,,54,
2017-12-06T06:24:40.846Z,20,,,,,54,
2017-12-06T06:24:50.847Z,20,,,,24.3,54,
2017-12-06T06:25:00.849Z,20,,,,24.5,54,
2017-12-06T06:25:10.857Z,20,,,,24.3,54,
2017-12-06T06:25:20.848Z,22.1,,0,1,25.1,54,0
2017-12-06T06:25:30.848Z,25.9,0,,0,25.3,54,0
2017-12-06T06:25:40.890Z,25.9,,,,25.2,54,
2017-12-06T06:25:50.847Z,25.9,,,,,54,
2017-12-06T06:26:00.847Z,25.7,,,,,54,
2017-12-06T06:26:10.853Z,25.7,,,,25.1,54,
2017-12-06T06:26:20.849Z,25.6,,,,,54,
2017-12-06T06:26:30.848Z,25.6,,5,,,54,
2017-12-06T06:26:50.257Z,25.5,,,,,54,
2017-12-06T06:26:50.882Z,26.6,,0,0,25.1,54,0
2017-12-06T06:27:00.860Z,26.2,,,0,25.8,54,0
2017-12-06T06:27:10.849Z,26.2,,,,,54,
2017-12-06T06:27:20.849Z,27.1,,,,25.7,54,
2017-12-06T06:27:30.848Z,26.9,,,,,54,
2017-12-06T06:27:40.848Z,26.9,,,,,54,
2017-12-06T06:27:50.898Z,26.8,,5,,,54,
2017-12-06T06:28:00.851Z,26.8,,,,,54,
2017-12-06T06:28:10.848Z,26.7,,,,,54,
2017-12-06T06:28:20.856Z,26.7,,,,,54,
2017-12-06T06:28:30.846Z,26.6,,,,,54,
2017-12-06T06:28:40.850Z,26.5,,,,25.5,54,
2017-12-06T06:28:50.848Z,26.5,,,,,54,
2017-12-06T06:29:00.846Z,26.3,,,,,54,
2017-12-06T06:29:10.899Z,26.3,,,,,54,
2017-12-06T06:29:20.853Z,26.2,,,,,54,
2017-12-06T06:29:30.847Z,26.2,,,,,54,
2017-12-06T06:29:40.846Z,26.1,,,,,54,
2017-12-06T06:29:50.901Z,26.1,,,,,54,
2017-12-06T06:30:00.846Z,26,,,,,54,
2017-12-06T06:30:10.846Z,26,,20,0,25.4,54,2
2017-12-06T06:30:20.847Z,25.9,,55,,25.5,54,
2017-12-06T06:30:30.846Z,25.9,41,,0,26.5,54,2
2017-12-06T06:30:40.847Z,25.7,31,,,28.8,54,
2017-12-06T06:30:50.846Z,25.7,29,,,28.3,54,
2017-12-06T06:31:00.847Z,25.6,30,,,27.3,54,
2017-12-06T06:31:10.847Z,25.6,29,,,26.6,54,
2017-12-06T06:31:20.847Z,25.6,,,,26.3,54,
2017-12-06T06:31:30.849Z,25.5,30,,,26.5,54,
2017-12-06T06:31:40.847Z,25.5,29,,,27,54,
2017-12-06T06:31:50.854Z,25.4,,,,27.2,54,
2017-12-06T06:32:00.852Z,25.4,,,,27.6,54,
2017-12-06T06:32:10.848Z,25.3,,,,28,54,
2017-12-06T06:32:20.856Z,25.3,37,,,29,54,
2017-12-06T06:32:30.920Z,25.9,44,0,1,30.5,54,0
2017-12-06T06:32:40.872Z,17.9,79,,,36.2,54,
2017-12-06T06:32:50.858Z,35.2,77,,,38.1,54,
2017-12-06T06:33:00.861Z,39.4,124,,,44,54,
2017-12-06T06:33:10.864Z,46.4,116,,,51.2,54,
2017-12-06T06:33:20.850Z,51.5,97,,,55.4,54,
2017-12-06T06:33:30.850Z,53.6,94,,,57.1,54,
2017-12-06T06:34:41.580Z,54.6,92,,,58.2,54,
2017-12-06T06:34:41.581Z,55.2,72,,,57,54,
2017-12-06T06:34:41.587Z,54.8,83,,,58,54,
2017-12-06T06:34:50.847Z,54.8,76,,,57.9,54,
2017-12-06T06:35:00.850Z,54.3,82,,,57.3,54,
2017-12-06T06:35:10.847Z,54.4,79,,,57.4,54,
2017-12-06T06:35:20.847Z,54.3,77,,,57.3,54,
2017-12-06T06:35:30.850Z,54.3,,,,57.1,54,
2017-12-06T06:35:40.847Z,54,78,,,56.9,54,
2017-12-06T06:35:50.848Z,53.8,77,,,56.8,54,
2017-12-06T06:36:00.847Z,53.7,81,,,56.9,54,
2017-12-06T06:36:10.854Z,53.9,79,,,57,54,
2017-12-06T06:36:20.847Z,54.1,,,,,54,
2017-12-06T06:36:30.849Z,54.1,,,,,54,
2017-12-06T06:36:40.869Z,54,81,,,57.1,54,
2017-12-06T06:36:50.847Z,54.1,80,,,,54,
2017-12-06T06:37:00.849Z,54,81,,,57.2,54,
2017-12-06T06:37:10.861Z,54,82,,,57.3,54,
2017-12-06T06:37:20.849Z,54.1,,,,,54,
2017-12-06T06:37:30.848Z,54.1,81,,,57.2,54,
2017-12-06T06:37:40.854Z,54.1,80,,,57.3,54,
2017-12-06T06:37:50.849Z,54.1,81,,,57.2,54,
2017-12-06T06:38:00.851Z,54,,,,57.3,54,
2017-12-06T06:38:10.848Z,54.1,,,,,54,
2017-12-06T06:38:20.847Z,54.1,80,,,57.2,54,
2017-12-06T06:38:30.850Z,54,78,,,57.1,54,
2017-12-06T06:38:40.852Z,54,,,,,54,
2017-12-06T06:38:50.853Z,53.9,,,,,54,
2017-12-06T06:39:00.848Z,53.9,80,,,57,54,
2017-12-06T06:39:10.848Z,53.5,0,,0,55.6,54,0
2017-12-06T06:39:20.848Z,53.1,,,,55.3,54,
2017-12-06T06:39:30.847Z,52.9,,,,,54,
2017-12-06T06:39:40.848Z,52.5,,,,55.2,54,
2017-12-06T06:39:51.020Z,52.3,,,,55.1,54,
2017-12-06T06:40:00.847Z,52,,,,55,54,
2017-12-06T06:40:10.848Z,51.8,44,55,0,57.1,54,2
2017-12-06T06:40:20.848Z,51.5,0,56,0,57,54,2
2017-12-06T06:40:30.862Z,51.3,,,,35.4,54,
2017-12-06T06:40:40.848Z,51,,,,30.2,54,
2017-12-06T06:40:50.875Z,50.8,,,,27.6,54,
2017-12-06T06:41:00.864Z,50.5,,,,26.4,54,
2017-12-06T06:41:10.859Z,50.3,,,,26,54,
2017-12-06T06:41:20.852Z,49.8,,,,26.6,54,
2017-12-06T06:41:30.853Z,49.3,,,,,54,
2017-12-06T06:41:40.849Z,48.6,,,,26.5,54,
2017-12-06T06:41:50.848Z,48,,,,27,54,
2017-12-06T06:42:00.851Z,47.3,,,,27.3,54,
2017-12-06T06:42:10.848Z,46.7,,,,27.5,54,
2017-12-06T06:42:20.847Z,46.2,,,,27.2,54,
2017-12-06T06:42:30.848Z,45.6,,,,27.1,54,
2017-12-06T06:42:40.848Z,45,,,,27.5,54,
2017-12-06T06:42:50.856Z,44.4,,55,,28,54,
2017-12-06T06:43:00.848Z,44,,,,27.8,54,
2017-12-06T06:43:10.849Z,43.5,,,,27.6,54,
2017-12-06T06:43:20.848Z,43.1,,56,,27.2,54,
2017-12-06T06:43:30.848Z,42.6,,,,26.9,54,
2017-12-06T06:43:40.849Z,42.2,,,,26.6,54,
2017-12-06T06:43:50.848Z,41.8,,,,26.5,54,
2017-12-06T06:44:00.871Z,41.5,,,,,54,
2017-12-06T06:44:10.849Z,41.1,,,,26.4,54,
2017-12-06T06:44:20.848Z,40.7,,55,,,54,
2017-12-06T06:44:30.848Z,40.4,,56,,,54,
2017-12-06T06:44:40.848Z,40,,,,,54,
2017-12-06T06:44:50.855Z,39.9,,,,26.3,54,
2017-12-06T06:45:00.847Z,39.6,,,,,54,
2017-12-06T06:45:10.848Z,39.1,42,,0,29,54,2
2017-12-06T06:45:20.868Z,38.5,31,,,32.4,54,
2017-12-06T06:45:30.849Z,38.3,30,0,1,32.9,54,0
2017-12-06T06:45:40.849Z,19.7,71,,,35.4,54,
2017-12-06T06:45:50.849Z,36.4,69,,,38.3,54,
2017-12-06T06:46:00.861Z,40.4,111,,,43.6,54,
2017-12-06T06:46:10.861Z,45.9,111,,,49.7,54,
2017-12-06T06:46:20.860Z,51.1,97,,,54.6,54,
2017-12-06T06:46:30.849Z,53.8,94,,,57,54,
2017-12-06T06:46:40.849Z,55.9,69,,,58.2,54,
2017-12-06T06:46:50.849Z,55.4,50,,,56.5,54,
2017-12-06T06:47:00.849Z,54,60,,,55.2,54,
2017-12-06T06:47:10.847Z,53.8,59,,,54.9,54,
2017-12-06T06:47:20.849Z,53.4,61,,,54.5,54,
2017-12-06T06:47:30.855Z,53.4,64,,,54.6,54,
2017-12-06T06:47:40.872Z,53.7,,,,54.8,54,
2017-12-06T06:47:50.849Z,53.9,64,0,1,55.1,54,0
2017-12-06T06:48:00.872Z,54.2,63,,,55.3,54,
2017-12-06T06:48:10.849Z,54.6,57,,,55.4,54,
2017-12-06T06:48:20.855Z,54.2,58,,,55.1,54,
2017-12-06T06:48:30.896Z,53.9,61,,,54.9,54,
2017-12-06T06:48:40.946Z,53.7,,,,54.8,54,
2017-12-06T06:48:50.935Z,53.7,63,,,54.9,54,
2017-12-06T06:49:00.926Z,53.8,65,,,55.1,54,
2017-12-06T06:49:10.917Z,53.9,,,,55.3,54,
2017-12-06T06:49:20.857Z,54.1,64,,,55.4,54,
2017-12-06T06:49:30.856Z,54.2,63,,,55.5,54,
2017-12-06T06:49:40.850Z,54.2,64,,,,54,
2017-12-06T06:49:50.848Z,54.2,62,,,55.4,54,
2017-12-06T06:50:00.849Z,54.1,,,,55.3,54,
2017-12-06T06:50:10.848Z,54,60,,,55.1,54,
2017-12-06T06:50:20.897Z,53.9,61,,,,54,
2017-12-06T06:50:30.849Z,53.8,,,,55,54,
2017-12-06T06:50:40.849Z,53.8,,,,,54,
2017-12-06T06:50:50.849Z,53.7,63,,,,54,
2017-12-06T06:51:00.853Z,53.8,64,,,55.1,54,
2017-12-06T06:51:10.853Z,53.8,59,,0,55.2,54,0
2017-12-06T06:51:20.851Z,54.1,0,,0,53.4,54,0
2017-12-06T06:51:30.849Z,53.7,,,,53.1,54,
2017-12-06T06:51:40.849Z,53.4,,,,53,54,
2017-12-06T06:51:50.848Z,53.2,,,,,54,
2017-12-06T06:52:00.849Z,52.9,,,,52.9,54,
2017-12-06T06:52:10.849Z,52.5,,,,52.8,54,
2017-12-06T06:52:20.850Z,52.3,43,55,0,55.1,54,2
2017-12-06T06:52:30.850Z,52,30,,,54.7,54,
2017-12-06T06:52:40.850Z,51.8,29,,,42.9,54,
2017-12-06T06:52:50.849Z,51.5,29,,,38.8,54,
2017-12-06T06:53:00.849Z,51.2,29,,,36.6,54,
2017-12-06T06:53:10.849Z,51,29,,,35.3,54,
2017-12-06T06:53:20.858Z,50.8,30,,,34.8,54,
2017-12-06T06:53:30.849Z,50.5,29,,,35.4,54,
2017-12-06T06:53:40.888Z,50.2,,,,35.7,54,
2017-12-06T06:53:50.858Z,49.7,,,,36,54,
2017-12-06T06:54:00.876Z,49.3,30,,,36.7,54,
2017-12-06T06:54:10.855Z,48.9,34,,,37.5,54,
2017-12-06T06:54:20.853Z,48.5,40,,,38.6,54,
2017-12-06T06:54:30.849Z,48.2,46,,,39.8,54,
2017-12-06T06:54:40.850Z,47.8,51,,,41.1,54,
2017-12-06T06:54:50.851Z,47.5,55,,,42.7,54,
2017-12-06T06:55:00.849Z,47.1,59,,,44.3,54,
2017-12-06T06:55:10.854Z,46.8,62,,,45.6,54,
2017-12-06T06:55:20.849Z,46.5,66,,,46.5,54,
2017-12-06T06:55:30.849Z,46.2,68,,,47.2,54,
2017-12-06T06:55:40.849Z,45.9,70,,,48.1,54,
2017-12-06T06:55:50.850Z,45.6,72,,,48.9,54,
2017-12-06T06:56:00.849Z,45.3,74,,,49.7,54,
2017-12-06T06:56:10.852Z,45.1,75,,,50.6,54,
2017-12-06T06:56:20.862Z,44.9,77,,,51.4,54,
2017-12-06T06:56:30.857Z,44.7,78,,,52.2,54,
2017-12-06T06:56:40.850Z,44.3,,,,53.1,54,
2017-12-06T06:56:50.851Z,44.1,,,,54.1,54,
2017-12-06T06:57:00.851Z,43.9,79,,,54.9,54,
2017-12-06T06:57:10.851Z,43.7,77,,,55.6,54,
2017-12-06T06:57:20.849Z,43.5,70,,,56,54,
2017-12-06T06:57:30.851Z,27.3,30,0,1,56.5,54,0
2017-12-06T06:57:40.864Z,50.9,69,,,54.5,54,
2017-12-06T06:57:50.860Z,51.4,0,,0,53.1,54,0
2017-12-06T06:58:00.876Z,51,,,,52.8,54,
2017-12-06T06:58:10.850Z,50.8,,,,52.6,54,
2017-12-06T06:58:20.850Z,50.6,,,,52.8,54,
2017-12-06T06:58:30.850Z,50.3,,,,53.4,54,
2017-12-06T06:58:40.939Z,54.6,0,,0,52.1,54,0
2017-12-06T06:58:50.853Z,54.1,,,,52,54,
2017-12-06T06:59:00.850Z,53.8,,,,51.9,54,
2017-12-06T06:59:10.853Z,53.6,,,,51.8,54,
2017-12-06T06:59:20.849Z,53.3,,,,51.7,54,
2017-12-06T06:59:30.850Z,53.1,,,,,54,
2017-12-06T06:59:40.850Z,52.7,45,55,0,52.3,54,2
2017-12-06T06:59:50.850Z,52.4,35,,,57.8,54,
2017-12-06T07:00:00.852Z,52.1,29,,,54.4,54,
2017-12-06T07:00:10.851Z,51.9,30,,,51.5,54,
2017-12-06T07:00:20.854Z,51.6,30,,,50.7,54,
2017-12-06T07:00:30.852Z,51.4,29,,,50.6,54,
2017-12-06T07:00:40.856Z,51.1,,,,50.5,54,
2017-12-06T07:00:50.850Z,50.9,,,,50.9,54,
2017-12-06T07:01:00.863Z,50.6,,,,51.3,54,
2017-12-06T07:01:10.923Z,50.4,30,,,51.4,54,
2017-12-06T07:01:20.856Z,50.2,29,,,51.7,54,
2017-12-06T07:01:30.850Z,50,30,,,52,54,
2017-12-06T07:01:40.850Z,49.7,,,,52.4,54,
2017-12-06T07:01:50.860Z,49.4,31,,,53,54,
2017-12-06T07:02:00.850Z,49.2,,,,53.3,54,
2017-12-06T07:02:10.851Z,48.9,32,,,53.7,54,
2017-12-06T07:02:20.885Z,48.7,,,,54,54,
2017-12-06T07:02:30.851Z,48.5,,,,54.1,54,
2017-12-06T07:02:40.924Z,48.3,,,,,54,
2017-12-06T07:02:50.887Z,48.1,,,,,54,
2017-12-06T07:03:00.850Z,47.9,,,,,54,
2017-12-06T07:03:10.867Z,47.7,,,,54.3,54,
2017-12-06T07:03:20.869Z,47.5,,,,54.4,54,
2017-12-06T07:03:31.012Z,47.3,,,,54.5,54,
2017-12-06T07:03:40.852Z,47.1,,,,,54,
2017-12-06T07:03:50.851Z,46.9,,,,54.6,54,
2017-12-06T07:04:00.864Z,46.7,,,,54.8,54,
2017-12-06T07:04:10.948Z,46.5,,,,54.9,54,
2017-12-06T07:04:20.888Z,46.4,,,,55,54,
2017-12-06T07:04:30.851Z,46.2,31,,,55.2,54,
2017-12-06T07:04:40.870Z,46,30,,,,54,
2017-12-06T07:04:50.916Z,45.8,,,,55.1,54,
2017-12-06T07:05:00.868Z,45.7,29,,,55.2,54,
2017-12-06T07:05:10.859Z,45.5,,,,,54,
2017-12-06T07:05:20.856Z,45.3,30,,,55.3,54,
2017-12-06T07:05:30.855Z,45.2,29,,,55.4,54,
2017-12-06T07:05:40.857Z,45,30,,,,54,
2017-12-06T07:05:50.857Z,44.9,,,,55.5,54,
2017-12-06T07:06:00.851Z,44.7,,,,55.6,54,
2017-12-06T07:06:10.905Z,44.6,29,,,55.7,54,
2017-12-06T07:06:20.891Z,44.4,30,,,55.9,54,
2017-12-06T07:06:30.852Z,44.2,30,,,56,54,
2017-12-06T07:06:40.851Z,44.1,,,,56.1,54,
2017-12-06T07:06:51.067Z,43.9,,,,56.2,54,
2017-12-06T07:07:00.851Z,43.8,,,,,54,
2017-12-06T07:07:10.857Z,43.7,,,,56.3,54,
2017-12-06T07:07:20.894Z,43.5,29,,,56.4,54,
2017-12-06T07:07:30.854Z,43.4,,,,,54,
2017-12-06T07:07:40.855Z,43.3,30,54,,56.5,54,
2017-12-06T07:07:50.853Z,43.1,,,,56.6,54,
2017-12-06T07:08:00.853Z,43.1,29,,,56.7,54,
2017-12-06T07:08:10.854Z,43,30,,,56.8,54,
2017-12-06T07:08:20.856Z,42.9,29,,,,54,
2017-12-06T07:08:30.851Z,42.8,30,,,56.9,54,
2017-12-06T07:08:40.854Z,42.7,29,,,57,54,
2017-12-06T07:08:50.868Z,42.7,30,,,,54,
2017-12-06T07:09:00.878Z,42.6,29,,,57.1,54,
2017-12-06T07:09:10.922Z,42.5,30,,,57.2,54,
2017-12-06T07:09:20.853Z,42.4,29,,,57.3,54,
2017-12-06T07:09:30.868Z,42.3,,,,57.4,54,
2017-12-06T07:09:40.854Z,42.2,30,,,,54,
2017-12-06T07:09:50.851Z,42.1,29,,,57.6,54,
2017-12-06T07:10:00.871Z,42,30,,,57.7,54,
2017-12-06T07:10:10.852Z,41.9,29,,,,54,
2017-12-06T07:10:20.851Z,41.8,30,,,57.8,54,
2017-12-06T07:10:30.886Z,41.6,29,,,57.9,54,
2017-12-06T07:10:40.886Z,41.5,0,,0,57.8,54,2
2017-12-06T07:10:50.865Z,41.4,,,,54.7,54,
2017-12-06T07:11:00.870Z,41.3,,,,53.5,54,
2017-12-06T07:11:10.853Z,41.2,,,,53.1,54,
2017-12-06T07:11:20.852Z,41.1,,,,52.9,54,
2017-12-06T07:11:30.851Z,41.1,,,,,54,
2017-12-06T07:11:40.852Z,40.9,,,,,54,
2017-12-06T07:11:50.852Z,40.8,,,,52.8,54,
2017-12-06T07:12:00.858Z,,,,,52.7,,
2017-12-06T07:12:10.852Z,40.6,,,,52.4,54,
2017-12-06T07:12:20.852Z,40.5,,,,52.2,54,
2017-12-06T07:12:30.859Z,40.4,,,,51.9,54,
2017-12-06T07:12:40.870Z,40.3,,,,51.7,54,
2017-12-06T07:12:50.852Z,40.3,,,,51.5,54,
2017-12-06T07:13:00.852Z,40.2,,,,51.2,54,
2017-12-06T07:13:10.853Z,40.1,,,,50.9,54,
2017-12-06T07:13:20.856Z,40,,,,50.6,54,
2017-12-06T07:13:30.882Z,39.9,,,,50.3,54,
2017-12-06T07:13:40.876Z,39.8,,53,,50,54,
2017-12-06T07:13:50.902Z,39.8,,,,49.8,54,
2017-12-06T07:14:00.852Z,39.7,,,,49.6,54,
2017-12-06T07:14:10.852Z,39.6,,,,49.4,54,
2017-12-06T07:14:20.852Z,39.5,,,,49.2,54,
2017-12-06T07:14:30.852Z,39.5,,,,49,54,
2017-12-06T07:14:40.852Z,39.4,,,,48.9,54,
2017-12-06T07:14:50.853Z,39.3,,,,48.6,54,
2017-12-06T07:15:00.853Z,39.2,,,,48.4,54,
2017-12-06T07:15:10.852Z,39.1,,,,48.2,54,
2017-12-06T07:15:20.852Z,39.1,,,,48,54,
2017-12-06T07:15:30.853Z,38.9,,,,47.9,54,
2017-12-06T07:15:40.852Z,38.8,,,,47.7,54,
2017-12-06T07:15:50.853Z,38.8,,,,47.4,54,
2017-12-06T07:16:00.853Z,38.7,,,,47.2,54,
2017-12-06T07:16:10.853Z,38.6,,,,47,54,
2017-12-06T07:16:20.853Z,38.6,44,,0,48.5,54,2
2017-12-06T07:16:30.855Z,38.5,32,,,52.1,54,
2017-12-06T07:16:40.854Z,38.4,30,,,52.4,54,
2017-12-06T07:16:50.853Z,38.4,29,,,,54,
2017-12-06T07:17:00.853Z,38.3,,,,52.3,54,
2017-12-06T07:17:10.852Z,38.2,,,,52.2,54,
2017-12-06T07:17:20.859Z,38.2,30,,,52.3,54,
2017-12-06T07:17:30.870Z,38.1,,,,,54,
2017-12-06T07:17:40.852Z,38.1,29,,,52.6,54,
2017-12-06T07:17:50.853Z,38,,,,52.7,54,
2017-12-06T07:18:00.854Z,37.9,30,,,52.9,54,
2017-12-06T07:18:10.853Z,37.9,,,,53.1,54,
2017-12-06T07:18:20.852Z,37.8,29,,,53.3,54,
2017-12-06T07:18:30.856Z,37.8,30,,,53.4,54,
2017-12-06T07:18:40.856Z,37.7,29,,,53.6,54,
2017-12-06T07:18:50.870Z,37.6,30,,,53.9,54,
2017-12-06T07:19:00.853Z,,,,,54.1,,
2017-12-06T07:19:10.854Z,37.5,29,52,,54.5,54,
2017-12-06T07:19:20.853Z,37.5,30,53,,54.6,54,
2017-12-06T07:19:30.854Z,37.4,,52,,54.7,54,
2017-12-06T07:19:40.861Z,37.4,29,,,54.8,54,
2017-12-06T07:19:50.881Z,37.3,30,,,54.9,54,
2017-12-06T07:20:00.876Z,,29,,,55,,
2017-12-06T07:20:11.060Z,37.2,,,,55.1,54,
2017-12-06T07:20:20.880Z,37.2,30,,,55.3,54,
2017-12-06T07:20:30.854Z,37.1,,,,55.4,54,
2017-12-06T07:20:40.870Z,37.1,,,,55.6,54,
2017-12-06T07:20:50.922Z,36.9,,,,55.7,54,
2017-12-06T07:21:00.879Z,36.9,,,,55.9,54,
2017-12-06T07:21:10.872Z,36.9,0,,0,54.6,54,2
2017-12-06T07:21:20.863Z,36.8,,,,52.1,54,
2017-12-06T07:21:30.883Z,36.8,,,,51.3,54,
2017-12-06T07:21:40.883Z,36.7,,,,51,54,
2017-12-06T07:21:50.876Z,36.6,,,,,54,
2017-12-06T07:22:00.869Z,36.6,,,,51.1,54,
2017-12-06T07:22:10.854Z,36.6,,,,51,54,
2017-12-06T07:22:20.871Z,36.5,,,,,54,
2017-12-06T07:22:30.869Z,36.5,,,,50.9,54,
2017-12-06T07:22:40.864Z,36.4,,,,50.7,54,
2017-12-06T07:22:50.854Z,36.4,,,,50.5,54,
2017-12-06T07:23:00.854Z,36.4,,,,50.3,54,
2017-12-06T07:23:10.854Z,36.3,,,,50.1,54,
2017-12-06T07:23:20.958Z,36.3,,,,49.9,54,
2017-12-06T07:23:30.927Z,36.2,,,,49.7,54,
2017-12-06T07:23:40.857Z,36.2,,,,49.4,54,
2017-12-06T07:23:50.854Z,36.2,,,,49.1,54,
2017-12-06T07:24:00.858Z,36.1,,,,48.9,54,
2017-12-06T07:24:10.856Z,36.1,,,,48.7,54,
2017-12-06T07:24:20.855Z,36.1,,,,48.5,54,
2017-12-06T07:24:31.051Z,36,,,,48.3,54,
2017-12-06T07:24:40.854Z,36,,,,48.2,54,
2017-12-06T07:24:50.854Z,36,,,,48,54,
2017-12-06T07:25:00.859Z,,,,,47.8,,
2017-12-06T07:25:10.854Z,36,,,,47.7,54,
2017-12-06T07:25:20.854Z,35.9,,,,47.4,54,
2017-12-06T07:25:30.859Z,35.9,,,,47.2,54,
2017-12-06T07:25:40.855Z,26.7,,0,1,47.1,54,0
2017-12-06T07:25:50.855Z,,44,,1,42.4,,0
2017-12-06T07:26:00.917Z,41.5,0,,1,43,54,0
2017-12-06T07:26:10.861Z,39.7,,,0,41.3,54,0
2017-12-06T07:26:20.854Z,39.6,,,,,54,
2017-12-06T07:26:30.854Z,39.6,,,,,54,
2017-12-06T07:26:40.854Z,39.5,,,,41.4,54,
2017-12-06T07:26:50.979Z,39.4,,,,41.9,54,
2017-12-06T07:27:00.860Z,39.2,,,,42.4,54,
2017-12-06T07:27:10.855Z,39.2,42,52,0,43.5,54,2
2017-12-06T07:27:20.904Z,39.1,29,,,50.6,54,
2017-12-06T07:27:36.025Z,38.9,29,,,51.9,54,
2017-12-06T07:27:40.863Z,38.8,29,,,52.4,54,
2017-12-06T07:27:50.855Z,38.7,,,,52.3,54,
2017-12-06T07:28:00.862Z,38.6,,,,,54,
2017-12-06T07:28:10.884Z,38.5,30,,,51.8,54,
2017-12-06T07:28:20.857Z,38.4,29,,,51.7,54,
2017-12-06T07:28:30.864Z,38.3,30,,,,54,
2017-12-06T07:28:40.888Z,38.3,29,,,,54,
2017-12-06T07:28:50.856Z,38.2,,,,51.9,54,
2017-12-06T07:29:00.858Z,,29,,,52.1,,
2017-12-06T07:29:10.876Z,38,30,,,52.4,54,
2017-12-06T07:29:20.855Z,,,,,52.8,,
2017-12-06T07:29:30.857Z,37.8,29,,,53,54,
2017-12-06T07:29:40.855Z,37.8,30,,,53.2,54,
2017-12-06T07:29:50.855Z,37.7,29,,,53.4,54,
2017-12-06T07:30:00.876Z,,,,,53.6,,
2017-12-06T07:30:10.855Z,37.5,,,,53.9,54,
2017-12-06T07:30:20.855Z,37.5,30,,,54.1,54,
2017-12-06T07:30:30.856Z,37.4,,,,54.4,54,
2017-12-06T07:30:40.867Z,37.3,,,,54.5,54,
2017-12-06T07:30:50.855Z,37.2,29,,,54.6,54,
2017-12-06T07:31:00.856Z,37.2,,,,54.7,54,
2017-12-06T07:31:10.855Z,37.1,,,,54.8,54,
2017-12-06T07:31:20.857Z,36.9,,,,54.9,54,
2017-12-06T07:31:30.855Z,36.9,30,,,55.1,54,
