Time,HwTSet,PrimTSet,PrimT,ChActive,HwTOutlet,ActPow,HwActive
2017-12-31T00:18:42.852Z,0,,,,17.1,,
2017-12-31T00:18:52.852Z,0,,,,17.1,,
2017-12-31T00:19:02.852Z,0,,,,17.1,,
2017-12-31T00:19:12.852Z,0,,,,17.1,,
2017-12-31T00:19:22.853Z,0,,,,17.1,,
2017-12-31T00:19:32.851Z,0,,,,17.1,,
2017-12-31T00:19:42.852Z,0,,,,17.1,,
2017-12-31T00:19:52.852Z,0,,,,17.1,,
2017-12-31T00:20:02.852Z,0,,,,17.1,,
2017-12-31T00:20:12.852Z,0,,,,17.1,,
2017-12-31T00:20:22.853Z,0,,,,17.1,,
2017-12-31T00:20:32.852Z,0,,,,17.1,,
2017-12-31T00:20:42.853Z,0,,,,17.1,,
2017-12-31T00:20:52.852Z,0,,19.3,,17.1,,
2017-12-31T00:21:02.852Z,0,,19.5,,17.1,,
2017-12-31T00:21:12.852Z,0,,,,17.1,,
2017-12-31T00:21:22.855Z,0,,,,17.1,,
2017-12-31T00:21:32.852Z,0,,,,17.1,,
2017-12-31T00:21:42.852Z,0,,,,17.1,,
2017-12-31T00:21:52.853Z,0,,,,17.1,,
2017-12-31T00:22:02.855Z,0,,19.3,,17.1,,
2017-12-31T00:22:12.852Z,0,,,,17.1,,
2017-12-31T00:22:22.853Z,0,,,,17.1,,
2017-12-31T00:22:32.852Z,0,,,,17.1,,
2017-12-31T00:22:42.858Z,0,,,,17.1,,
2017-12-31T00:22:52.856Z,0,,19.5,,17.1,,
2017-12-31T00:23:02.853Z,0,,19.3,,17.1,,
2017-12-31T00:23:12.860Z,0,,,,17.1,,
2017-12-31T00:23:22.853Z,0,,,,17.1,,
2017-12-31T00:23:32.853Z,0,,,,17.1,,
2017-12-31T00:23:42.856Z,0,,,,17.1,,
2017-12-31T00:23:52.853Z,0,,,,17.1,,
2017-12-31T00:24:02.853Z,0,,,,17.1,,
2017-12-31T00:24:12.852Z,0,,,,17.1,,
2017-12-31T00:24:22.853Z,0,,,,17.1,,
2017-12-31T00:24:32.853Z,0,,,,17.1,,
2017-12-31T00:24:42.853Z,0,,,,17.1,,
2017-12-31T00:24:52.854Z,0,,,,17,,
2017-12-31T00:25:02.854Z,0,,,,17.1,,
2017-12-31T00:25:12.853Z,0,,,,17,,
2017-12-31T00:25:22.853Z,0,,,,17,,
2017-12-31T00:25:32.853Z,0,,,,17,,
2017-12-31T00:25:42.853Z,0,,,,17,,
2017-12-31T00:25:52.853Z,0,,,,17,,
2017-12-31T00:26:02.855Z,0,5,19.3,0,17,0,0
2017-12-31T00:26:17.993Z,0,,,,17,,
2017-12-31T00:26:22.854Z,0,,,,17,,
2017-12-31T00:26:32.853Z,0,,,,17,,
2017-12-31T00:26:42.853Z,0,,,,17,,
2017-12-31T00:26:52.853Z,0,,,,17,,
2017-12-31T00:27:02.853Z,0,,,,17,,
2017-12-31T00:27:12.853Z,0,,,,17,,
2017-12-31T00:27:22.856Z,0,,,,17,,
2017-12-31T00:27:32.855Z,0,,,,17,,
2017-12-31T00:27:42.853Z,0,,,,17,,
2017-12-31T00:27:53.070Z,0,,,,17,,
2017-12-31T00:28:02.859Z,0,,,,17,,
2017-12-31T00:28:12.855Z,0,,,,17,,
