Time,HwTSet,HwActive,HwTOutlet,PrimT,ChActive,PrimTSet,ActPow
2018-01-05T04:06:43.853Z,0,,18.6,,,,
2018-01-05T04:06:53.841Z,0,,18.6,28,,,
2018-01-05T04:07:03.840Z,0,,18.6,,,,
2018-01-05T04:07:13.840Z,0,,18.6,,,,
2018-01-05T04:07:23.840Z,0,,18.6,,,,
2018-01-05T04:07:33.840Z,0,,18.6,,,,
2018-01-05T04:07:43.840Z,0,,18.6,,,,
2018-01-05T04:07:53.840Z,0,,18.6,,,,
2018-01-05T04:08:03.840Z,0,,18.6,,,,
2018-01-05T04:08:13.841Z,0,,18.6,,,,
2018-01-05T04:08:24.075Z,0,,18.6,,,,
2018-01-05T04:08:33.841Z,0,,18.6,,,,
2018-01-05T04:08:43.840Z,0,,18.6,,,,
2018-01-05T04:08:53.840Z,0,,18.6,,,,
2018-01-05T04:09:03.841Z,0,,18.6,,,,
2018-01-05T04:09:13.841Z,0,,18.6,,,,
2018-01-05T04:09:23.844Z,0,,18.6,,,,
2018-01-05T04:09:33.843Z,0,,18.6,,,,
2018-01-05T04:09:43.840Z,0,,18.6,,,,
2018-01-05T04:09:53.840Z,0,,18.6,28,,,
2018-01-05T04:10:03.840Z,0,,18.6,28,,,
2018-01-05T04:10:13.840Z,0,,18.6,27.8,,,
2018-01-05T04:10:23.841Z,0,,18.6,,,,
2018-01-05T04:10:33.841Z,0,,18.6,,,,
2018-01-05T04:10:43.840Z,0,,18.6,28,,,
2018-01-05T04:10:53.840Z,0,,18.6,27.8,,,
2018-01-05T04:11:03.840Z,0,,18.6,,,,
2018-01-05T04:11:13.840Z,0,,18.6,,,,
2018-01-05T04:11:23.840Z,0,,18.6,,,,
2018-01-05T04:11:33.841Z,0,,18.6,,,,
2018-01-05T04:11:43.841Z,0,,18.6,,,,
2018-01-05T04:11:53.841Z,0,,18.6,,,,
2018-01-05T04:12:03.840Z,0,,18.6,,,,
2018-01-05T04:12:13.842Z,0,,18.6,,,,
2018-01-05T04:12:23.840Z,0,,18.6,,,,
2018-01-05T04:12:33.840Z,0,,18.6,,,,
2018-01-05T04:12:44.065Z,0,,18.6,,,,
2018-01-05T04:12:53.840Z,0,,18.6,,,,
2018-01-05T04:13:03.841Z,0,,18.6,,,,
2018-01-05T04:13:13.845Z,0,,18.6,,,,
2018-01-05T04:13:23.840Z,0,,18.6,,,,
2018-01-05T04:13:33.840Z,0,,18.6,,,,
2018-01-05T04:13:43.841Z,0,,18.6,27.7,,,
2018-01-05T04:13:53.841Z,0,,18.6,,,,
2018-01-05T04:14:03.844Z,0,,18.6,,,,
2018-01-05T04:14:13.844Z,0,,18.6,,,,
2018-01-05T04:14:23.841Z,0,,18.6,,,,
2018-01-05T04:14:33.841Z,0,,18.6,,,,
2018-01-05T04:14:43.841Z,0,,18.6,,,,
2018-01-05T04:14:53.843Z,0,,18.6,,,,
2018-01-05T04:15:03.841Z,0,,18.6,,,,
2018-01-05T04:15:13.841Z,0,,18.6,,,,
2018-01-05T04:15:23.846Z,0,,18.6,,,,
2018-01-05T04:15:33.841Z,0,,18.6,,,,
2018-01-05T04:15:43.841Z,0,,18.6,,,,
2018-01-05T04:15:54.071Z,0,,18.6,,,,
2018-01-05T04:16:03.840Z,0,,18.6,,,,
2018-01-05T04:16:13.841Z,0,,18.6,,,,
2018-01-05T04:16:23.841Z,0,,18.6,,,,
2018-01-05T04:16:33.841Z,0,,18.6,,,,
2018-01-05T04:16:43.841Z,0,,18.6,,,,
2018-01-05T04:16:53.841Z,0,,18.6,27.6,,,
2018-01-05T04:17:04.070Z,0,,18.6,,,,
2018-01-05T04:17:13.841Z,0,,18.6,,,,
2018-01-05T04:17:23.841Z,0,,18.6,,,,
2018-01-05T04:17:34.066Z,0,,18.6,,,,
2018-01-05T04:17:43.841Z,0,,18.6,,,,
2018-01-05T04:17:53.843Z,0,,18.6,,,,
2018-01-05T04:18:03.846Z,0,,18.6,,,,
2018-01-05T04:18:13.841Z,0,,18.6,,,,
2018-01-05T04:18:23.841Z,0,,18.6,,,,
2018-01-05T04:18:33.850Z,0,,18.6,,,,
2018-01-05T04:18:43.841Z,0,,18.6,,,,
2018-01-05T04:18:53.842Z,0,,18.6,,,,
2018-01-05T04:19:03.841Z,0,,18.6,,,,
2018-01-05T04:19:13.841Z,0,,18.6,,,,
2018-01-05T04:19:23.841Z,0,,18.6,,,,
2018-01-05T04:19:33.841Z,0,,18.5,,,,
2018-01-05T04:19:43.841Z,0,,18.6,,,,
2018-01-05T04:19:53.842Z,0,,18.6,27.5,,,
2018-01-05T04:20:03.842Z,0,,18.6,,,,
2018-01-05T04:20:13.842Z,0,,18.5,27.6,,,
2018-01-05T04:20:23.842Z,0,,18.5,,,,
2018-01-05T04:20:33.841Z,0,,18.5,27.5,,,
2018-01-05T04:20:43.843Z,0,,18.5,,,,
2018-01-05T04:20:53.842Z,0,,18.6,,,,
2018-01-05T04:21:03.841Z,0,,18.5,,,,
2018-01-05T04:21:13.842Z,0,,18.5,,,,
2018-01-05T04:21:23.859Z,0,,18.5,,,,
2018-01-05T04:21:33.842Z,0,,18.6,,,,
2018-01-05T04:21:43.842Z,0,,18.6,,,,
2018-01-05T04:21:54.056Z,0,,18.5,,,,
2018-01-05T04:22:13.841Z,0,,18.5,,,,
2018-01-05T04:22:23.850Z,0,,18.5,,,,
2018-01-05T04:22:33.842Z,0,,18.5,,,,
2018-01-05T04:22:44.046Z,0,,18.5,,,,
2018-01-05T04:22:53.845Z,0,,18.5,,,,
2018-01-05T04:23:03.842Z,0,,18.5,,,,
2018-01-05T04:23:13.842Z,0,,18.5,,,,
2018-01-05T04:23:23.849Z,0,,18.5,,,,
2018-01-05T04:23:33.856Z,0,,18.5,27.3,,,
2018-01-05T04:23:43.842Z,0,,18.5,27.5,,,
2018-01-05T04:23:53.842Z,0,,18.5,27.3,,,
2018-01-05T04:24:03.842Z,0,,18.5,27.5,,,
2018-01-05T04:24:13.842Z,0,,18.5,27.3,,,
2018-01-05T04:24:23.842Z,0,,18.5,,,,
2018-01-05T04:24:33.843Z,0,,18.5,,,,
2018-01-05T04:24:43.843Z,0,,18.5,,,,
2018-01-05T04:24:53.842Z,0,,18.5,,,,
2018-01-05T04:25:03.843Z,0,,18.5,,,,
2018-01-05T04:25:13.842Z,0,,18.5,,,,
2018-01-05T04:25:23.842Z,0,,18.5,,,,
2018-01-05T04:25:33.844Z,0,,18.5,,,,
2018-01-05T04:25:43.842Z,0,,18.5,,,,
2018-01-05T04:25:53.842Z,0,,18.5,,,,
2018-01-05T04:26:03.843Z,0,,18.5,,,,
2018-01-05T04:26:13.842Z,0,,18.5,,,,
2018-01-05T04:26:23.842Z,0,,18.5,,,,
2018-01-05T04:26:33.842Z,0,,18.5,,,,
2018-01-05T04:26:44.048Z,0,,18.5,,,,
2018-01-05T04:26:53.843Z,0,,18.5,,,,
2018-01-05T04:27:03.842Z,0,,18.5,,,,
2018-01-05T04:27:13.844Z,0,,18.5,,,,
2018-01-05T04:27:23.842Z,0,,18.5,27.2,,,
2018-01-05T04:27:33.847Z,0,,18.5,,,,
2018-01-05T04:27:43.846Z,0,,18.5,,,,
2018-01-05T04:27:53.843Z,0,,18.5,,,,
2018-01-05T04:28:03.850Z,0,,18.5,,,,
2018-01-05T04:28:13.843Z,0,,18.5,,,,
2018-01-05T04:28:23.842Z,0,,18.5,,,,
2018-01-05T04:28:33.842Z,0,,18.5,,,,
2018-01-05T04:28:43.843Z,0,,18.5,,,,
2018-01-05T04:28:53.843Z,0,,18.5,,,,
2018-01-05T04:29:03.843Z,0,,18.5,,,,
2018-01-05T04:29:13.843Z,0,,18.5,,,,
2018-01-05T04:29:23.846Z,0,,18.5,,,,
2018-01-05T04:29:33.843Z,0,,18.5,,,,
2018-01-05T04:29:43.843Z,0,,18.5,,,,
2018-01-05T04:29:53.843Z,0,,18.5,,,,
2018-01-05T04:30:03.843Z,0,,18.5,,,,
2018-01-05T04:30:13.843Z,0,,18.5,,,,
2018-01-05T04:30:23.843Z,0,,18.5,,,,
2018-01-05T04:30:33.843Z,0,,18.5,27.1,,,
2018-01-05T04:30:43.843Z,0,,18.5,,,,
2018-01-05T04:30:53.848Z,0,,18.5,27.2,,,
2018-01-05T04:31:03.845Z,0,,18.5,,,,
2018-01-05T04:31:13.843Z,0,,18.5,27.1,,,
2018-01-05T04:31:23.842Z,0,,18.5,,,,
2018-01-05T04:31:33.843Z,0,,18.5,,,,
2018-01-05T04:31:43.843Z,0,,18.5,,,,
2018-01-05T04:31:53.842Z,0,,18.5,,,,
2018-01-05T04:32:13.988Z,0,,18.5,,,,
2018-01-05T04:32:23.843Z,0,,18.5,,,,
2018-01-05T04:32:33.843Z,0,,18.5,,,,
2018-01-05T04:32:43.843Z,0,,18.5,,,,
2018-01-05T04:32:53.843Z,0,,18.5,,,,
2018-01-05T04:33:03.846Z,0,,18.5,,,,
2018-01-05T04:33:13.843Z,0,,18.5,,,,
2018-01-05T04:33:23.844Z,0,,18.5,,,,
2018-01-05T04:33:33.844Z,0,,18.5,,,,
2018-01-05T04:33:43.847Z,0,,18.5,,,,
2018-01-05T04:33:53.843Z,0,,18.4,,,,
2018-01-05T04:34:03.850Z,0,,18.5,27,,,
2018-01-05T04:34:13.843Z,0,0,18.5,27.1,0,5,0
2018-01-05T04:34:23.843Z,0,,18.5,,,,
2018-01-05T04:34:33.845Z,0,,18.5,27,,,
2018-01-05T04:34:43.843Z,0,,18.5,,,,
2018-01-05T04:34:53.843Z,0,,18.5,,,,
2018-01-05T04:35:03.843Z,0,,18.5,,,,
2018-01-05T04:35:13.843Z,0,,18.5,,,,
2018-01-05T04:35:24.028Z,0,,18.5,,,,
2018-01-05T04:35:33.843Z,0,,18.5,,,,
2018-01-05T04:35:43.843Z,0,,18.5,,,,
2018-01-05T04:35:53.843Z,0,,18.5,,,,
2018-01-05T04:36:03.844Z,0,,18.5,,,,
2018-01-05T04:36:13.845Z,0,,18.5,,,,
2018-01-05T04:36:23.844Z,0,,18.5,,,,
2018-01-05T04:36:33.866Z,0,,18.4,,,,
2018-01-05T04:36:43.845Z,0,,18.5,,,,
2018-01-05T04:36:53.848Z,0,,18.5,,,,
2018-01-05T04:37:03.843Z,0,,18.5,,,,
2018-01-05T04:37:13.844Z,0,,18.5,,,,
2018-01-05T04:37:23.844Z,0,,18.4,27,,,
2018-01-05T04:37:33.851Z,0,,18.4,,,,
2018-01-05T04:37:43.844Z,0,,18.5,26.9,,,
2018-01-05T04:37:53.847Z,0,,18.5,26.9,,,
2018-01-05T04:38:03.844Z,0,,18.5,26.9,,,
2018-01-05T04:38:13.846Z,0,,18.5,,,,
2018-01-05T04:38:23.848Z,0,,18.4,26.9,,,
2018-01-05T04:38:33.844Z,0,,18.5,,,,
2018-01-05T04:38:43.843Z,0,,18.5,,,,
2018-01-05T04:38:53.844Z,0,,18.4,,,,
2018-01-05T04:39:03.844Z,0,,18.4,,,,
2018-01-05T04:39:13.844Z,0,,18.4,,,,
2018-01-05T04:39:23.844Z,0,,18.4,,,,
2018-01-05T04:39:33.845Z,0,,18.4,,,,
2018-01-05T04:39:43.844Z,0,,18.4,,,,
2018-01-05T04:39:53.844Z,0,,18.4,,,,
2018-01-05T04:40:03.844Z,0,,18.4,,,,
2018-01-05T04:40:13.845Z,0,,18.4,,,,
2018-01-05T04:40:23.844Z,0,,18.4,,,,
2018-01-05T04:40:33.844Z,0,,18.4,,,,
2018-01-05T04:40:43.844Z,0,,18.4,,,,
2018-01-05T04:40:53.844Z,0,,18.4,,,,
2018-01-05T04:41:03.845Z,0,,18.4,,,,
2018-01-05T04:41:13.844Z,0,,18.4,,,,
2018-01-05T04:41:23.844Z,0,,18.4,,,,
2018-01-05T04:41:33.844Z,0,,18.4,26.7,,,
2018-01-05T04:41:43.844Z,0,,18.4,,,,
2018-01-05T04:41:53.844Z,0,,18.4,,,,
2018-01-05T04:42:03.844Z,0,,18.4,,,,
2018-01-05T04:42:13.844Z,0,,18.4,,,,
2018-01-05T04:42:23.844Z,0,,18.4,,,,
2018-01-05T04:42:33.858Z,0,,18.4,,,,
2018-01-05T04:42:43.844Z,0,,18.4,,,,
2018-01-05T04:42:53.845Z,0,,18.4,,,,
2018-01-05T04:43:03.845Z,0,,18.4,,,,
2018-01-05T04:43:13.846Z,0,,18.4,,,,
2018-01-05T04:43:23.845Z,0,,18.4,,,,
2018-01-05T04:43:33.845Z,0,,18.4,,,,
2018-01-05T04:43:43.849Z,0,,18.4,,,,
2018-01-05T04:43:53.846Z,0,,18.4,,,,
2018-01-05T04:44:03.844Z,0,,18.4,,,,
2018-01-05T04:44:13.844Z,0,,18.4,,,,
2018-01-05T04:44:23.844Z,0,,18.4,,,,
2018-01-05T04:44:34.011Z,0,,18.4,,,,
2018-01-05T04:44:43.850Z,0,,18.4,,,,
2018-01-05T04:44:53.844Z,0,,18.4,26.6,,,
2018-01-05T04:45:03.845Z,0,,18.4,26.7,,,
2018-01-05T04:45:13.845Z,0,,18.4,,,,
2018-01-05T04:45:23.845Z,0,,18.4,26.6,,,
2018-01-05T04:45:33.848Z,0,,18.4,,,,
2018-01-05T04:45:43.847Z,0,,18.4,,,,
2018-01-05T04:45:53.845Z,0,,18.4,,,,
2018-01-05T04:46:03.849Z,0,,18.4,,,,
2018-01-05T04:46:13.848Z,0,,18.4,,,,
2018-01-05T04:46:23.845Z,0,,18.4,,,,
2018-01-05T04:46:33.845Z,0,,18.4,,,,
2018-01-05T04:46:43.845Z,0,,18.4,,,,
2018-01-05T04:46:53.845Z,0,,18.4,,,,
2018-01-05T04:47:03.846Z,0,,18.4,,,,
2018-01-05T04:47:13.845Z,0,,18.4,,,,
2018-01-05T04:47:23.845Z,0,,18.4,,,,
2018-01-05T04:47:33.845Z,0,,18.4,,,,
2018-01-05T04:47:43.845Z,0,,18.4,,,,
2018-01-05T04:47:53.845Z,0,,18.4,,,,
2018-01-05T04:48:03.845Z,0,,18.4,,,,
2018-01-05T04:48:13.846Z,0,,18.4,,,,
2018-01-05T04:48:23.845Z,0,,18.4,,,,
2018-01-05T04:48:33.846Z,0,,18.4,,,,
2018-01-05T04:48:43.845Z,0,,18.4,,,,
2018-01-05T04:48:54.010Z,0,,18.4,,,,
2018-01-05T04:49:03.846Z,0,,18.4,26.5,,,
2018-01-05T04:49:13.846Z,0,,18.4,,,,
2018-01-05T04:49:24.001Z,0,,18.4,,,,
2018-01-05T04:49:33.848Z,0,,18.4,,,,
2018-01-05T04:49:43.845Z,0,,18.4,,,,
2018-01-05T04:49:53.846Z,0,,18.4,,,,
2018-01-05T04:50:03.845Z,0,,18.4,,,,
2018-01-05T04:50:13.846Z,0,,18.4,,,,
2018-01-05T04:50:23.879Z,0,,18.4,,,,
2018-01-05T04:50:33.846Z,0,,18.4,,,,
2018-01-05T04:50:43.845Z,0,,18.4,,,,
2018-01-05T04:50:53.846Z,0,,18.4,,,,
2018-01-05T04:51:03.849Z,0,,18.4,,,,
2018-01-05T04:51:13.958Z,0,,18.4,,,,
2018-01-05T04:51:23.845Z,0,,18.4,,,,
2018-01-05T04:51:33.845Z,0,,18.4,,,,
2018-01-05T04:51:43.845Z,0,,18.4,,,,
2018-01-05T04:51:53.845Z,0,,18.4,,,,
2018-01-05T04:52:03.845Z,0,,18.4,,,,
2018-01-05T04:52:13.845Z,0,,18.4,,,,
2018-01-05T04:52:23.846Z,0,,18.4,,,,
2018-01-05T04:52:33.846Z,0,,18.4,,,,
2018-01-05T04:52:43.845Z,0,,18.4,,,,
2018-01-05T04:52:53.846Z,0,,18.2,26.4,,,
2018-01-05T04:53:03.845Z,0,,18.4,26.5,,,
2018-01-05T04:53:13.846Z,0,,18.4,26.4,,,
2018-01-05T04:53:23.851Z,0,,18.4,,,,
2018-01-05T04:53:33.845Z,0,,18.4,,,,
2018-01-05T04:53:44.002Z,0,,18.4,,,,
2018-01-05T04:53:53.846Z,0,,18.4,,,,
2018-01-05T04:54:03.846Z,0,,18.4,,,,
2018-01-05T04:54:13.846Z,0,,18.4,,,,
2018-01-05T04:54:23.846Z,0,,18.4,,,,
2018-01-05T04:54:33.846Z,0,,18.4,,,,
2018-01-05T04:54:43.848Z,0,,18.4,,,,
2018-01-05T04:54:53.848Z,0,,18.4,,,,
2018-01-05T04:55:03.846Z,0,,18.4,,,,
2018-01-05T04:55:13.846Z,0,,18.4,,,,
2018-01-05T04:55:23.846Z,0,,18.4,,,,
2018-01-05T04:55:33.846Z,0,,18.4,,,,
2018-01-05T04:55:43.846Z,0,,18.4,,,,
2018-01-05T04:55:53.846Z,0,,18.4,,,,
2018-01-05T04:56:03.847Z,0,,18.2,,,,
2018-01-05T04:56:13.846Z,0,,18.2,,,,
2018-01-05T04:56:23.846Z,0,,18.4,,,,
2018-01-05T04:56:33.848Z,0,,18.4,,,,
2018-01-05T04:56:43.855Z,0,,18.2,,,,
2018-01-05T04:56:53.846Z,0,,18.4,,,,
2018-01-05T04:57:03.852Z,0,,18.4,26.3,,,
2018-01-05T04:57:13.850Z,0,,18.2,,,,
2018-01-05T04:57:23.847Z,0,,18.2,,,,
2018-01-05T04:57:34.091Z,0,,18.2,,,,
2018-01-05T04:57:43.847Z,0,,18.4,,,,
2018-01-05T04:57:53.847Z,0,,18.2,,,,
2018-01-05T04:58:03.848Z,0,,18.4,,,,
2018-01-05T04:58:13.848Z,0,,18.2,,,,
2018-01-05T04:58:23.846Z,0,,18.2,,,,
2018-01-05T04:58:33.850Z,0,,18.2,,,,
2018-01-05T04:58:43.863Z,0,,18.2,,,,
2018-01-05T04:58:53.847Z,0,,18.2,,,,
2018-01-05T04:59:03.851Z,0,,18.2,,,,
2018-01-05T04:59:13.852Z,0,,18.2,,,,
2018-01-05T04:59:23.846Z,0,,18.2,,,,
2018-01-05T04:59:33.852Z,0,,18.2,,,,
2018-01-05T04:59:43.846Z,0,,18.2,,,,
2018-01-05T04:59:53.847Z,0,,18.2,,,,
2018-01-05T05:00:03.852Z,0,,18.2,,,,
2018-01-05T05:00:13.846Z,0,,18.2,26.1,,,
2018-01-05T05:00:23.847Z,0,,18.2,26.3,,,
2018-01-05T05:00:33.851Z,0,,18.2,26.1,,,
2018-01-05T05:00:43.846Z,0,,18.2,,,,
2018-01-05T05:00:53.846Z,0,,18.2,,,,
2018-01-05T05:01:03.856Z,0,,18.2,,,,
2018-01-05T05:01:13.848Z,0,,18.2,,,,
2018-01-05T05:01:23.847Z,0,,18.2,,,,
2018-01-05T05:01:34.239Z,0,,18.2,,,,
2018-01-05T05:01:43.853Z,0,,18.2,,,,
2018-01-05T05:01:53.846Z,0,,18.2,,,,
2018-01-05T05:02:03.851Z,0,,18.2,,,,
2018-01-05T05:02:13.847Z,0,,18.2,,,,
2018-01-05T05:02:23.850Z,0,,18.2,,,,
2018-01-05T05:02:33.848Z,0,,18.2,,,,
2018-01-05T05:02:43.847Z,0,,18.2,,,,
2018-01-05T05:02:54.084Z,0,,18.2,,,,
2018-01-05T05:03:03.847Z,0,,18.2,,,,
2018-01-05T05:03:13.847Z,0,,18.2,,,,
2018-01-05T05:03:23.850Z,0,,18.2,,,,
2018-01-05T05:03:33.852Z,0,,18.2,,,,
2018-01-05T05:03:43.847Z,0,,18.2,,,,
2018-01-05T05:03:53.851Z,0,,18.2,,,,
2018-01-05T05:04:03.847Z,0,,18.2,26,,,
2018-01-05T05:04:13.903Z,0,,18.2,26.1,,,
2018-01-05T05:04:23.956Z,0,,18.2,,,,
2018-01-05T05:04:33.914Z,0,,18.2,26,,,
2018-01-05T05:04:43.908Z,0,,18.2,,,,
2018-01-05T05:04:53.968Z,0,,18.2,,,,
2018-01-05T05:05:03.847Z,0,,18.2,,,,
2018-01-05T05:05:13.852Z,0,,18.2,,,,
2018-01-05T05:05:23.847Z,0,,18.2,,,,
2018-01-05T05:05:33.852Z,0,,18.2,,,,
2018-01-05T05:05:43.847Z,0,,18.2,,,,
2018-01-05T05:05:53.847Z,0,,18.2,,,,
2018-01-05T05:06:03.847Z,0,,18.2,,,,
2018-01-05T05:06:13.848Z,0,,18.2,,,,
2018-01-05T05:06:23.847Z,0,,18.2,,,,
2018-01-05T05:06:33.848Z,0,,18.2,,,,
2018-01-05T05:06:43.847Z,0,,18.2,,,,
2018-01-05T05:06:53.847Z,0,,18.2,,,,
2018-01-05T05:07:03.847Z,0,,18.2,,,,
2018-01-05T05:07:14.074Z,0,,18.2,,,,
2018-01-05T05:07:23.848Z,0,,18.2,,,,
2018-01-05T05:07:33.852Z,0,,18.2,,,,
2018-01-05T05:07:43.847Z,0,,18.2,,,,
2018-01-05T05:07:53.847Z,0,,18.2,,,,
2018-01-05T05:08:03.852Z,0,,18.2,,,,
2018-01-05T05:08:13.854Z,0,,18.2,26,,,
2018-01-05T05:08:23.849Z,0,,18.2,25.9,,,
2018-01-05T05:08:33.848Z,0,,18.2,25.9,,,
2018-01-05T05:08:48.938Z,0,,18.2,25.9,,,
2018-01-05T05:08:53.848Z,0,,18.2,25.9,,,
2018-01-05T05:09:03.848Z,0,,18.2,,,,
2018-01-05T05:09:13.848Z,0,,18.2,,,,
2018-01-05T05:09:23.848Z,0,,18.2,,,,
2018-01-05T05:09:33.847Z,0,,18.2,,,,
2018-01-05T05:09:43.849Z,0,,18.2,,,,
2018-01-05T05:09:53.861Z,0,,18.2,,,,
2018-01-05T05:10:03.870Z,0,,18.2,,,,
2018-01-05T05:10:13.848Z,0,,18.2,,,,
2018-01-05T05:10:23.848Z,0,,18.2,,,,
2018-01-05T05:10:33.848Z,0,,18.2,,,,
2018-01-05T05:10:43.848Z,0,,18.2,,,,
2018-01-05T05:10:53.850Z,0,,18.2,,,,
2018-01-05T05:11:03.849Z,0,,18.2,,,,
2018-01-05T05:11:13.848Z,0,,18.2,,,,
2018-01-05T05:11:23.848Z,0,,18.2,,,,
2018-01-05T05:11:34.062Z,0,,18.2,,,,
2018-01-05T05:11:43.867Z,0,,18.2,,,,
2018-01-05T05:11:53.868Z,0,,18.2,25.8,,,
2018-01-05T05:12:04.076Z,0,,18.1,25.9,,,
2018-01-05T05:12:13.848Z,0,,18.2,,,,
2018-01-05T05:12:23.859Z,0,,18.2,,,,
2018-01-05T05:12:33.849Z,0,,18.2,25.8,,,
2018-01-05T05:12:43.848Z,0,,18.1,25.9,,,
2018-01-05T05:12:53.849Z,0,,18.2,25.8,,,
2018-01-05T05:13:03.852Z,0,,18.2,,,,
2018-01-05T05:13:13.848Z,0,,18.2,,,,
2018-01-05T05:13:23.851Z,0,,18.2,,,,
2018-01-05T05:13:33.871Z,0,,18.2,,,,
2018-01-05T05:13:43.847Z,0,,18.2,,,,
2018-01-05T05:13:53.848Z,0,,18.2,,,,
2018-01-05T05:14:03.848Z,0,,18.1,,,,
2018-01-05T05:14:13.855Z,0,,18.1,,,,
2018-01-05T05:14:23.848Z,0,,18.2,,,,
2018-01-05T05:14:33.848Z,0,,18.1,,,,
2018-01-05T05:14:43.849Z,0,,18.1,,,,
2018-01-05T05:14:53.848Z,0,,18.1,,,,
2018-01-05T05:15:03.848Z,0,,18.2,,,,
2018-01-05T05:15:13.851Z,0,,18.1,,,,
2018-01-05T05:15:23.878Z,0,,18.2,,,,
2018-01-05T05:15:33.849Z,0,,18.1,,,,
2018-01-05T05:15:43.861Z,0,,18.1,,,,
2018-01-05T05:15:53.872Z,0,,18.1,,,,
2018-01-05T05:16:03.851Z,0,,18.1,,,,
2018-01-05T05:16:13.849Z,0,,18.1,,,,
2018-01-05T05:16:24.054Z,0,,18.1,25.7,,,
2018-01-05T05:16:33.868Z,0,,18.1,25.8,,,
2018-01-05T05:16:43.848Z,0,,18.1,25.7,,,
2018-01-05T05:16:53.849Z,0,,18.1,,,,
2018-01-05T05:17:03.853Z,0,,18.1,,,,
2018-01-05T05:17:13.849Z,0,,18.1,,,,
2018-01-05T05:17:23.850Z,0,,18.1,,,,
2018-01-05T05:17:33.849Z,0,,18.1,,,,
2018-01-05T05:17:43.849Z,0,,18.1,,,,
2018-01-05T05:17:58.899Z,0,,18.1,,,,
2018-01-05T05:18:03.850Z,0,,18.1,,,,
2018-01-05T05:18:13.854Z,0,,18.1,,,,
2018-01-05T05:18:23.851Z,0,,18.1,,,,
2018-01-05T05:18:33.866Z,0,,18.1,,,,
2018-01-05T05:18:43.851Z,0,,18.1,,,,
2018-01-05T05:18:53.852Z,0,,18.1,,,,
2018-01-05T05:19:03.849Z,0,,18.1,,,,
2018-01-05T05:19:13.848Z,0,,18.1,,,,
2018-01-05T05:19:23.849Z,0,,18.1,,,,
2018-01-05T05:19:33.849Z,0,,18.1,,,,
2018-01-05T05:19:43.849Z,0,,18.1,,,,
2018-01-05T05:19:53.849Z,0,,18.1,,,,
2018-01-05T05:20:03.849Z,0,,18.1,,,,
2018-01-05T05:20:13.882Z,0,,18.1,,,,
2018-01-05T05:20:23.849Z,0,,18.1,25.5,,,
2018-01-05T05:20:33.850Z,0,,18.1,,,,
2018-01-05T05:20:43.849Z,0,,18.1,,,,
2018-01-05T05:20:53.850Z,0,,18.1,25.7,,,
2018-01-05T05:21:03.849Z,0,,18.1,25.5,,,
2018-01-05T05:21:13.849Z,0,,18.1,,,,
2018-01-05T05:21:23.849Z,0,,18.1,,,,
2018-01-05T05:21:33.865Z,0,,18.1,,,,
2018-01-05T05:21:43.850Z,0,,18.1,,,,
2018-01-05T05:21:53.849Z,0,,18.1,,,,
2018-01-05T05:22:03.849Z,0,,18.1,,,,
2018-01-05T05:22:13.855Z,0,,18.1,,,,
2018-01-05T05:22:23.849Z,0,,18.1,,,,
2018-01-05T05:22:33.849Z,0,,18.1,,,,
2018-01-05T05:22:43.849Z,0,,18.1,,,,
2018-01-05T05:22:53.849Z,0,,18.1,,,,
2018-01-05T05:23:03.849Z,0,,18.1,,,,
2018-01-05T05:23:13.850Z,0,,18.1,,,,
2018-01-05T05:23:23.850Z,0,,18.1,,,,
2018-01-05T05:23:33.849Z,0,,18.1,,,,
2018-01-05T05:23:43.870Z,0,,18.1,,,,
2018-01-05T05:23:53.850Z,0,,18.1,,,,
2018-01-05T05:24:03.850Z,0,,18.1,,,,
2018-01-05T05:24:13.850Z,0,,18.1,,,,
2018-01-05T05:24:23.850Z,0,,18.1,,,,
2018-01-05T05:24:33.854Z,0,,18.1,,,,
2018-01-05T05:24:43.850Z,0,,18.1,,,,
2018-01-05T05:24:53.850Z,0,,18.1,,,,
2018-01-05T05:25:03.853Z,0,,18.1,25.4,,,
2018-01-05T05:25:13.851Z,0,,18.1,,,,
2018-01-05T05:25:23.850Z,0,,18.1,,,,
2018-01-05T05:25:34.345Z,0,,18.1,,,,
2018-01-05T05:25:43.850Z,0,,18.1,,,,
2018-01-05T05:25:53.850Z,0,,18.1,,,,
2018-01-05T05:26:03.851Z,0,,18.1,,,,
2018-01-05T05:26:13.851Z,0,,18.1,,,,
2018-01-05T05:26:23.850Z,0,,18.1,,,,
2018-01-05T05:26:33.853Z,0,,18.1,,,,
2018-01-05T05:26:43.850Z,0,,18.1,,,,
2018-01-05T05:26:53.858Z,0,,18.1,,,,
2018-01-05T05:27:03.850Z,0,,18.1,,,,
2018-01-05T05:27:13.850Z,0,,18.1,,,,
2018-01-05T05:27:23.850Z,0,,18.1,,,,
2018-01-05T05:27:33.850Z,0,,18.1,,,,
2018-01-05T05:27:43.850Z,0,,18.1,,,,
2018-01-05T05:27:53.850Z,0,,18.1,,,,
2018-01-05T05:28:03.852Z,0,,18.1,,,,
2018-01-05T05:28:13.851Z,0,,18.1,,,,
2018-01-05T05:28:23.851Z,0,,18.1,,,,
2018-01-05T05:28:33.850Z,0,,18.1,,,,
2018-01-05T05:28:43.852Z,0,,18.1,,,,
2018-01-05T05:28:53.864Z,0,,18.1,,,,
