Time,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive,HwTOutlet
2018-02-07T07:08:28.078Z,54,64.5,30,,,,50
2018-02-07T07:08:38.091Z,54,,29,,,,49.8
2018-02-07T07:08:48.094Z,54,,30,,,,49.6
2018-02-07T07:08:58.080Z,54,64.6,29,,,,49.3
2018-02-07T07:09:08.076Z,54,,,,,,49.1
2018-02-07T07:09:18.080Z,54,64.7,,,,,48.9
2018-02-07T07:09:28.089Z,54,,,,,,48.7
2018-02-07T07:09:38.076Z,54,64.8,30,,,,48.5
2018-02-07T07:09:48.076Z,54,64.9,,,,,48.4
2018-02-07T07:09:58.078Z,54,65.1,30,,,,48.2
2018-02-07T07:10:08.076Z,54,,29,,,,48
2018-02-07T07:10:18.075Z,54,65.2,30,,,,47.8
2018-02-07T07:10:28.092Z,54,65.3,29,,,,47.7
2018-02-07T07:10:38.076Z,54,65.4,30,,,,47.5
2018-02-07T07:10:48.086Z,54,65.5,,,,,47.3
2018-02-07T07:10:58.076Z,54,65.6,,,,,47.2
2018-02-07T07:11:08.083Z,54,65.8,,,,,47.1
2018-02-07T07:11:18.087Z,54,,,,,,46.9
2018-02-07T07:11:28.087Z,54,64.8,0,0,,2,46.8
2018-02-07T07:11:38.087Z,54,61.9,,,,,46.7
2018-02-07T07:11:48.079Z,54,60.9,,,,,46.6
2018-02-07T07:11:58.082Z,54,60.1,,,,,46.5
2018-02-07T07:12:08.084Z,54,59.9,,,,,46.4
2018-02-07T07:12:18.086Z,54,59.7,,,,,46.3
2018-02-07T07:12:28.177Z,54,,,,,,46.1
2018-02-07T07:12:38.085Z,54,,,,,,46
2018-02-07T07:12:48.080Z,54,59.5,,1,0,0,45.9
2018-02-07T07:12:58.147Z,54,59.4,,0,,0,49.9
2018-02-07T07:13:08.097Z,54,57.7,,,,,48.8
2018-02-07T07:13:18.117Z,54,56.9,,,,,48.6
2018-02-07T07:13:28.178Z,54,,,,,,48.4
2018-02-07T07:13:38.102Z,54,56.8,,,,,48.2
2018-02-07T07:13:48.130Z,54,56.7,,,,,48
2018-02-07T07:13:58.128Z,54,57.4,44,0,62,2,47.8
2018-02-07T07:14:08.202Z,54,64.1,33,,,,47.7
2018-02-07T07:14:18.156Z,54,65.2,29,,,,47.6
2018-02-07T07:14:28.085Z,54,,30,,,,47.5
2018-02-07T07:14:38.128Z,54,64.9,29,,,,47.4
2018-02-07T07:14:48.122Z,54,64.7,30,,,,47.3
2018-02-07T07:14:58.717Z,54,63.9,30,,,,47.2
2018-02-07T07:15:08.121Z,54,63.8,29,,,,47
2018-02-07T07:15:18.156Z,54,63.4,,,,,46.9
2018-02-07T07:15:28.188Z,54,,30,,,,46.8
2018-02-07T07:15:38.122Z,54,63.3,,,,,46.6
2018-02-07T07:15:48.161Z,54,,29,,,,46.5
2018-02-07T07:15:58.113Z,54,63.5,30,,,,46.4
2018-02-07T07:16:08.168Z,54,63.6,29,,,,46.2
2018-02-07T07:16:18.234Z,54,63.8,,,,,46.1
2018-02-07T07:16:28.194Z,54,64,30,,,,46
2018-02-07T07:16:38.151Z,54,,29,,,,45.9
2018-02-07T07:16:48.155Z,54,64.4,,,,,45.7
2018-02-07T07:16:58.125Z,54,64.6,,,,,45.6
2018-02-07T07:17:08.080Z,54,64.7,,,,,45.5
2018-02-07T07:17:18.076Z,54,64.8,,,,,45.3
2018-02-07T07:17:28.173Z,54,64.9,,,,,45.2
2018-02-07T07:17:38.154Z,54,,,,,,45.1
2018-02-07T07:17:48.130Z,54,65.1,30,,,,45
2018-02-07T07:17:58.178Z,54,,29,,,,44.8
2018-02-07T07:18:08.124Z,54,,30,,,,44.7
2018-02-07T07:18:18.076Z,54,65.2,,,,,44.6
2018-02-07T07:18:28.102Z,54,65.3,30,,,,44.4
2018-02-07T07:18:38.090Z,54,,29,,,,44.3
2018-02-07T07:18:48.077Z,54,65.4,30,,,,44.2
2018-02-07T07:18:58.077Z,54,65.5,,,,,44.1
2018-02-07T07:19:08.139Z,54,65.6,29,,,,44
2018-02-07T07:19:18.078Z,54,65.8,30,,,,43.9
2018-02-07T07:19:28.077Z,54,65.9,,,,,43.7
2018-02-07T07:19:38.079Z,54,63.9,0,0,,2,43.6
2018-02-07T07:19:48.077Z,54,61.9,,,,,43.5
2018-02-07T07:19:58.077Z,54,60.6,,,,,43.4
2018-02-07T07:20:08.080Z,54,59.9,,,,,43.3
2018-02-07T07:20:18.077Z,54,59.8,,,,,43.2
2018-02-07T07:20:28.077Z,54,59.7,,,,,43.1
2018-02-07T07:20:38.080Z,54,59.6,,,,,43
2018-02-07T07:20:48.077Z,54,,,,,,42.9
2018-02-07T07:20:58.269Z,54,59.5,,,,,42.9
2018-02-07T07:21:08.114Z,54,59.4,,,,,42.8
2018-02-07T07:21:18.096Z,54,59.1,,,,,42.7
2018-02-07T07:21:28.181Z,54,58.9,,,,,42.6
2018-02-07T07:21:38.078Z,54,58.6,,,,,42.5
2018-02-07T07:21:48.081Z,54,58.4,,,,,42.4
2018-02-07T07:21:58.078Z,54,58.2,,,,,42.3
2018-02-07T07:22:08.077Z,54,57.9,,,,,42.2
2018-02-07T07:22:18.110Z,54,57.7,,,,,42.1
2018-02-07T07:22:28.087Z,54,57.3,,,,,42.1
2018-02-07T07:22:38.113Z,54,56.9,,,,,42
2018-02-07T07:22:48.114Z,54,56.8,,,,,41.9
2018-02-07T07:22:58.112Z,54,56.6,,,,,41.8
2018-02-07T07:23:08.091Z,54,56.4,,,,,41.7
2018-02-07T07:23:18.078Z,54,56.2,,,,,41.6
2018-02-07T07:23:28.080Z,54,55.9,,,,,41.6
2018-02-07T07:23:38.081Z,54,60.1,37,0,,2,41.5
2018-02-07T07:23:48.152Z,54,61.3,31,,,,41.4
2018-02-07T07:23:58.080Z,54,61.5,30,,,,41.3
2018-02-07T07:24:08.080Z,54,,29,,,,41.2
2018-02-07T07:24:18.092Z,54,,30,,,,41.2
2018-02-07T07:24:28.079Z,54,61.4,29,,,,41.1
2018-02-07T07:24:38.079Z,54,61.3,,,,,40.9
2018-02-07T07:24:48.078Z,54,,30,,,,40.8
2018-02-07T07:24:58.078Z,54,,29,,,,40.8
2018-02-07T07:25:08.082Z,54,61.5,,,,,40.7
2018-02-07T07:25:18.185Z,54,61.4,30,,,,40.6
2018-02-07T07:25:28.077Z,54,61.6,,,,,40.6
2018-02-07T07:25:38.104Z,54,62,,,,,40.5
2018-02-07T07:25:48.079Z,54,62,30,0,62,2,40.4
2018-02-07T07:25:58.078Z,54,62.1,,,,,40.3
2018-02-07T07:26:08.162Z,54,62.5,,,,,40.3
2018-02-07T07:26:18.293Z,54,62.7,29,,,,40.2
2018-02-07T07:26:28.078Z,54,62.8,30,,,,40.1
2018-02-07T07:26:38.139Z,54,63.1,,,,,40.1
2018-02-07T07:26:48.078Z,54,63.2,29,,,,40
2018-02-07T07:26:58.078Z,54,63.3,30,,,,39.9
2018-02-07T07:27:08.078Z,54,63.4,29,,,,39.9
2018-02-07T07:27:19.844Z,54,,30,,,,39.8
2018-02-07T07:27:28.082Z,54,,,,,,39.8
2018-02-07T07:27:38.081Z,54,63.6,,,,,39.7
2018-02-07T07:27:48.078Z,54,63.8,,,,,39.6
2018-02-07T07:27:58.116Z,54,,29,,,,39.6
2018-02-07T07:28:08.128Z,54,64,29,,,,39.5
2018-02-07T07:28:18.118Z,54,64.1,,,,,39.5
2018-02-07T07:28:28.112Z,54,64.2,,,,,39.4
2018-02-07T07:28:38.171Z,54,,30,,,,39.3
2018-02-07T07:28:48.078Z,54,64.4,29,,,,39.3
2018-02-07T07:28:58.104Z,54,64.5,30,,,,39.3
2018-02-07T07:29:08.122Z,54,64.7,,,,,39.2
2018-02-07T07:29:18.093Z,54,64.8,,,,,39.2
2018-02-07T07:29:28.132Z,54,,,,,,39.2
2018-02-07T07:29:38.174Z,54,65.1,29,,,,39.1
2018-02-07T07:29:48.118Z,54,,30,,,,39.1
2018-02-07T07:29:58.079Z,54,65.3,29,,,,39.1
2018-02-07T07:30:08.166Z,54,,,,,,39.1
2018-02-07T07:30:18.107Z,54,65.5,30,,,,39.1
2018-02-07T07:30:28.129Z,54,,,,,,39.1
2018-02-07T07:30:38.151Z,54,65.6,29,,,,39.1
2018-02-07T07:30:48.150Z,54,,,,,,38.9
2018-02-07T07:30:58.115Z,54,65.9,,,,,38.9
2018-02-07T07:31:08.179Z,54,62.9,0,0,,2,38.9
2018-02-07T07:31:18.104Z,54,60.9,,,,,38.9
2018-02-07T07:31:28.145Z,54,59.9,,,,,38.8
2018-02-07T07:31:38.141Z,54,59.8,,,,,38.8
2018-02-07T07:31:48.144Z,54,59.6,,,,,38.7
2018-02-07T07:31:58.151Z,54,,,,,,38.7
2018-02-07T07:32:08.162Z,54,59.5,,,,,38.6
2018-02-07T07:32:18.421Z,54,,,,,,38.6
2018-02-07T07:32:28.181Z,54,59.4,,,,,38.6
2018-02-07T07:32:38.082Z,54,59.3,,,,,38.5
2018-02-07T07:32:48.078Z,54,58.9,,,,,38.5
2018-02-07T07:32:58.112Z,54,58.8,,,,,38.4
2018-02-07T07:33:08.079Z,54,58.5,,,,,38.4
2018-02-07T07:33:18.111Z,54,58.3,,,,,38.3
2018-02-07T07:33:28.098Z,54,58.1,,,,,38.3
2018-02-07T07:33:38.100Z,54,57.9,,,,,38.2
2018-02-07T07:33:48.175Z,54,57.6,,,,,38.2
2018-02-07T07:33:58.082Z,54,57.2,,,,,38.1
2018-02-07T07:34:08.114Z,54,56.9,,,,,38.1
2018-02-07T07:34:18.154Z,54,56.7,,,,,38
2018-02-07T07:34:28.090Z,54,56.5,,,,,38
2018-02-07T07:34:38.079Z,54,56.3,,,,,38
2018-02-07T07:34:48.175Z,54,56.2,,,,,37.9
2018-02-07T07:34:58.106Z,54,55.9,44,0,,2,37.9
2018-02-07T07:35:08.094Z,54,60.1,37,,,,37.8
2018-02-07T07:35:18.107Z,54,61.4,30,,,,37.8
2018-02-07T07:35:28.082Z,54,61.6,,,,,37.7
2018-02-07T07:35:38.078Z,54,,29,,,,37.7
2018-02-07T07:35:48.103Z,54,,,,,,37.7
2018-02-07T07:35:58.103Z,54,,30,,,,37.6
2018-02-07T07:36:08.091Z,54,61.5,29,,,,37.6
2018-02-07T07:36:18.118Z,54,61.4,30,,,,37.6
2018-02-07T07:36:28.326Z,54,61.5,,,,,37.5
2018-02-07T07:36:38.103Z,54,,29,,,,37.5
2018-02-07T07:36:48.134Z,54,,30,,,,37.4
2018-02-07T07:36:58.144Z,54,61.8,29,,,,37.4
2018-02-07T07:37:08.181Z,54,62,30,,,,37.4
2018-02-07T07:37:18.114Z,54,62.1,,,,,37.3
2018-02-07T07:37:28.123Z,54,62.4,29,,,,37.3
2018-02-07T07:37:38.079Z,54,62.6,,,,,37.2
2018-02-07T07:37:48.080Z,54,62.8,,,,,37.2
2018-02-07T07:37:58.087Z,54,63.1,29,,,,37.2
2018-02-07T07:38:08.183Z,54,63.2,30,,,,37.1
2018-02-07T07:38:18.189Z,54,63.4,,,,,37.1
2018-02-07T07:38:28.078Z,54,,29,,,,37.1
2018-02-07T07:38:38.128Z,54,63.5,30,,,,36.9
2018-02-07T07:38:48.157Z,54,63.6,,,,,36.9
2018-02-07T07:38:58.098Z,54,63.8,,,,,36.9
2018-02-07T07:39:08.162Z,54,63.9,29,,,,36.8
2018-02-07T07:39:18.145Z,54,64,,,,,36.8
2018-02-07T07:39:28.083Z,54,,30,,,,36.8
2018-02-07T07:39:38.119Z,54,64.1,,,,,36.7
2018-02-07T07:39:48.100Z,54,64.2,29,,,,36.7
2018-02-07T07:39:58.169Z,54,64.4,,,,,36.7
2018-02-07T07:40:08.156Z,54,64.5,30,,,,36.7
2018-02-07T07:40:18.176Z,54,64.7,29,,,,36.7
2018-02-07T07:40:28.082Z,54,64.8,,,,,36.6
2018-02-07T07:40:38.100Z,54,64.9,30,,,,36.6
2018-02-07T07:40:48.077Z,54,65.1,30,,,,36.6
2018-02-07T07:40:58.078Z,54,65.2,,,,,36.5
2018-02-07T07:41:08.078Z,54,65.3,29,,,,36.5
2018-02-07T07:41:18.077Z,54,65.4,30,,,,36.5
2018-02-07T07:41:28.078Z,54,,,,,,36.5
2018-02-07T07:41:38.079Z,54,65.5,29,,,,36.5
2018-02-07T07:41:48.341Z,54,65.6,,,,,36.4
2018-02-07T07:41:58.084Z,54,65.8,,,,,36.4
2018-02-07T07:42:08.168Z,54,65.9,,,,,36.4
2018-02-07T07:42:18.078Z,54,63.5,0,0,,2,36.4
2018-02-07T07:42:28.115Z,54,60.9,,,,,36.4
2018-02-07T07:42:38.107Z,54,60.5,,,,,36.4
2018-02-07T07:42:48.083Z,54,59.8,,,,,36.3
2018-02-07T07:42:58.077Z,54,59.6,,,,,36.3
2018-02-07T07:43:08.078Z,54,59.5,,,,,36.3
2018-02-07T07:43:18.128Z,54,,,,,,36.3
2018-02-07T07:43:28.109Z,54,59.4,,,,,36.3
2018-02-07T07:43:38.164Z,54,59.3,,,,,36.2
2018-02-07T07:43:48.147Z,54,,,,,,36.2
2018-02-07T07:43:58.175Z,54,59,,,,,36.2
2018-02-07T07:44:08.157Z,54,58.8,,,,,36.2
2018-02-07T07:44:18.123Z,54,58.6,,,,,36.2
2018-02-07T07:44:28.136Z,54,58.3,,,,,36.2
2018-02-07T07:44:38.175Z,54,58.1,,,,,36.1
2018-02-07T07:44:48.150Z,54,57.9,,,,,36.1
2018-02-07T07:44:58.166Z,54,57.7,,,,,36.1
2018-02-07T07:45:08.164Z,54,57.3,,,,,36.1
2018-02-07T07:45:18.142Z,54,56.9,,,,,36
2018-02-07T07:45:28.194Z,54,56.8,,,,,36
2018-02-07T07:45:38.089Z,54,56.6,,,,,36
2018-02-07T07:45:48.173Z,54,56.4,,,,,36
2018-02-07T07:45:58.204Z,54,56.2,,,,,35.9
2018-02-07T07:46:08.728Z,54,55.9,,,,,35.9
2018-02-07T07:46:18.095Z,54,60,38,0,,2,35.9
2018-02-07T07:46:28.158Z,54,61.3,33,,,,35.9
2018-02-07T07:46:38.159Z,54,61.6,29,,,,35.9
2018-02-07T07:46:48.100Z,54,61.8,30,,,,35.8
2018-02-07T07:46:58.095Z,54,61.6,29,,,,35.8
2018-02-07T07:47:08.172Z,54,,,,,,35.8
2018-02-07T07:47:18.133Z,54,61.4,,,,,35.8
2018-02-07T07:47:28.154Z,54,,,,,,35.7
2018-02-07T07:47:38.098Z,54,61.5,,,,,35.7
2018-02-07T07:47:48.174Z,54,61.6,30,,,,35.7
2018-02-07T07:47:58.176Z,54,61.5,,,,,35.7
2018-02-07T07:48:08.143Z,54,62,29,,,,35.7
2018-02-07T07:48:18.078Z,54,62,,,,,35.6
2018-02-07T07:48:28.084Z,54,62.2,,,,,35.6
2018-02-07T07:48:38.102Z,54,,,,,,35.6
2018-02-07T07:48:48.082Z,54,62.4,30,,,,35.6
2018-02-07T07:48:58.110Z,54,62.7,,,,,35.6
2018-02-07T07:49:08.093Z,54,63.1,,,,,35.5
2018-02-07T07:49:18.079Z,54,63.3,,,,,35.5
2018-02-07T07:49:28.248Z,54,63.4,29,,,,35.5
2018-02-07T07:49:38.077Z,54,63.5,30,,,,35.5
2018-02-07T07:49:48.081Z,54,,,,,,35.5
2018-02-07T07:49:58.253Z,54,63.6,29,,,,35.5
2018-02-07T07:50:08.083Z,54,63.8,,,,,35.4
2018-02-07T07:50:18.135Z,54,63.9,,,,,35.4
2018-02-07T07:50:28.104Z,54,64,30,,,,35.4
2018-02-07T07:50:38.204Z,54,,,,,,35.4
2018-02-07T07:50:48.078Z,54,64.2,29,,,,35.4
2018-02-07T07:50:58.086Z,54,64.4,30,,,,35.4
2018-02-07T07:51:08.178Z,54,64.5,29,,,,35.4
2018-02-07T07:51:18.152Z,54,64.6,,,,,35.3
2018-02-07T07:51:28.183Z,54,64.7,30,,,,35.3
2018-02-07T07:51:38.124Z,54,64.8,,,,,35.3
2018-02-07T07:51:48.121Z,54,64.9,29,,,,35.3
2018-02-07T07:51:58.159Z,54,65.1,,,,,35.3
2018-02-07T07:52:08.141Z,54,65.2,30,,,,35.3
2018-02-07T07:52:18.121Z,54,65.3,,,,,35.3
2018-02-07T07:52:28.460Z,54,65.4,29,,,,35.3
2018-02-07T07:52:38.106Z,54,65.5,30,,,,35.3
2018-02-07T07:52:48.304Z,54,65.6,,,,,35.3
2018-02-07T07:52:58.112Z,54,,,,,,35.2
2018-02-07T07:53:08.153Z,54,65.8,29,,,,35.2
2018-02-07T07:53:18.109Z,54,65.9,0,0,,2,35.2
2018-02-07T07:53:28.138Z,54,62.9,,,,,35.2
2018-02-07T07:53:38.099Z,54,60.9,,,,,35.2
2018-02-07T07:53:48.106Z,54,59.9,,,,,35.2
2018-02-07T07:53:58.135Z,54,59.7,,,,,35.2
2018-02-07T07:54:08.077Z,54,59.5,,,,,35.2
2018-02-07T07:54:18.087Z,54,59.4,,,,,35.1
2018-02-07T07:54:28.078Z,54,,,,,,35.2
2018-02-07T07:54:38.078Z,54,,,,,,35.1
2018-02-07T07:54:48.077Z,54,59.3,,,,,35.1
2018-02-07T07:54:58.093Z,54,59.1,,,,,35.1
2018-02-07T07:55:08.077Z,54,58.9,,,,,35.1
2018-02-07T07:55:18.077Z,54,58.7,,,,,35.1
2018-02-07T07:55:28.078Z,54,58.4,,,,,35.1
2018-02-07T07:55:38.077Z,54,58.2,,,,,35.1
2018-02-07T07:55:48.078Z,54,57.9,,,,,35.1
2018-02-07T07:55:58.077Z,54,57.8,,,,,35.1
2018-02-07T07:56:08.097Z,54,57.4,,,,,34.9
2018-02-07T07:56:18.084Z,54,57.2,,,,,34.9
2018-02-07T07:56:28.089Z,54,56.9,,,,,34.9
2018-02-07T07:56:38.151Z,54,56.7,,,,,34.9
2018-02-07T07:56:48.096Z,54,56.5,,,,,34.9
2018-02-07T07:56:58.186Z,54,56.3,,,,,34.9
2018-02-07T07:57:08.079Z,54,56.1,,,,,34.9
2018-02-07T07:57:18.161Z,54,56,44,0,,2,34.8
2018-02-07T07:57:28.093Z,54,61.1,35,,,,34.8
2018-02-07T07:57:38.107Z,54,61.8,29,,,,34.8
2018-02-07T07:57:48.323Z,54,61.9,,,,,34.8
2018-02-07T07:57:58.081Z,54,,,,,,34.8
2018-02-07T07:58:08.101Z,54,,30,,,,34.8
2018-02-07T07:58:18.077Z,54,61.8,,,,,34.8
2018-02-07T07:58:28.077Z,54,61.6,29,,,,34.8
2018-02-07T07:58:38.077Z,54,,,,,,34.7
2018-02-07T07:58:48.102Z,54,,,,,,34.7
2018-02-07T07:58:58.121Z,54,,30,,,,34.7
2018-02-07T07:59:08.095Z,54,61.9,,,,,34.7
2018-02-07T07:59:18.105Z,54,62,29,,,,34.7
2018-02-07T07:59:28.088Z,54,62.2,,,,,34.7
2018-02-07T07:59:38.079Z,54,62.4,,,,,34.7
2018-02-07T07:59:48.123Z,54,62.5,30,,,,34.7
2018-02-07T07:59:58.077Z,54,62.7,29,,,,34.6
2018-02-07T08:00:08.077Z,54,63.1,30,,,,34.7
2018-02-07T08:00:23.244Z,54,63.2,29,,,,34.6
2018-02-07T08:00:28.077Z,54,63.3,,,,,34.6
2018-02-07T08:00:38.077Z,54,63.5,,,,,34.6
2018-02-07T08:00:48.080Z,54,63.6,,,,,34.6
2018-02-07T08:00:58.078Z,54,,30,,,,34.6
2018-02-07T08:01:08.080Z,54,63.9,,,,,34.6
2018-02-07T08:01:18.077Z,54,64,30,,,,34.6
2018-02-07T08:01:28.079Z,54,,29,,,,34.6
2018-02-07T08:01:38.078Z,54,64.1,30,,,,34.6
2018-02-07T08:01:48.165Z,54,64.2,29,,,,34.6
2018-02-07T08:01:58.079Z,54,64.4,30,,,,34.5
2018-02-07T08:02:08.096Z,54,64.5,29,,,,34.6
2018-02-07T08:02:18.137Z,54,64.6,30,,,,34.5
2018-02-07T08:02:28.119Z,54,64.7,29,,,,34.6
2018-02-07T08:02:38.113Z,54,64.8,30,,,,34.5
2018-02-07T08:02:48.078Z,54,65.1,,,,,34.5
2018-02-07T08:02:58.085Z,54,,,,,,34.5
2018-02-07T08:03:08.078Z,54,65.2,,,,,34.5
2018-02-07T08:03:18.269Z,54,65.3,,,,,34.5
2018-02-07T08:03:28.078Z,54,65.4,29,,,,34.5
2018-02-07T08:03:38.134Z,54,65.5,,,,,34.5
2018-02-07T08:03:48.119Z,54,65.6,30,,,,34.5
2018-02-07T08:03:58.090Z,54,65.8,,,,,34.5
2018-02-07T08:04:08.093Z,54,65.9,,,,,34.5
2018-02-07T08:04:18.077Z,54,65.8,0,0,,2,34.5
2018-02-07T08:04:28.094Z,54,61.9,,,,,34.5
2018-02-07T08:04:38.093Z,54,60.8,,,,,34.5
2018-02-07T08:04:48.077Z,54,59.9,,,,,34.5
2018-02-07T08:04:58.077Z,54,59.6,,,,,34.5
2018-02-07T08:05:08.092Z,54,59.5,,,,,34.5
2018-02-07T08:05:18.088Z,54,59.4,,,,,34.5
2018-02-07T08:05:28.162Z,54,,,,,,34.5
2018-02-07T08:05:38.173Z,54,59.3,,,,,34.5
2018-02-07T08:05:48.120Z,54,,,,,,34.5
2018-02-07T08:05:58.114Z,54,59.1,,,,,34.5
2018-02-07T08:06:08.137Z,54,58.9,,,,,34.5
2018-02-07T08:06:18.141Z,54,58.6,,,,,34.5
2018-02-07T08:06:28.078Z,54,58.3,,,,,34.5
2018-02-07T08:06:38.165Z,54,58.1,,,,,34.5
2018-02-07T08:06:48.077Z,54,57.9,,,,,34.5
2018-02-07T08:06:58.077Z,54,57.7,,,,,34.5
2018-02-07T08:07:08.157Z,54,57.4,,,,,34.5
2018-02-07T08:07:18.085Z,54,57.1,,,,,34.5
2018-02-07T08:07:28.078Z,54,56.8,,,,,34.4
2018-02-07T08:07:38.118Z,54,56.6,,,,,34.4
2018-02-07T08:07:48.077Z,54,56.4,,,,,34.4
2018-02-07T08:07:58.104Z,54,56.2,,,,,34.4
2018-02-07T08:08:08.077Z,54,55.9,,,,,34.4
2018-02-07T08:08:18.086Z,54,59,40,0,,2,34.4
2018-02-07T08:08:28.083Z,54,61.4,32,,,,34.4
2018-02-07T08:08:38.079Z,54,61.9,29,,,,34.4
2018-02-07T08:08:48.092Z,54,,30,,,,34.4
2018-02-07T08:08:58.077Z,54,,29,,,,34.4
2018-02-07T08:09:08.276Z,54,61.8,,,,,34.4
2018-02-07T08:09:18.078Z,54,,,,,,34.4
2018-02-07T08:09:28.080Z,54,61.6,30,,,,34.4
2018-02-07T08:09:38.081Z,54,,29,,,,34.3
2018-02-07T08:09:48.077Z,54,,,,,,34.3
2018-02-07T08:09:58.108Z,54,61.8,30,,,,34.3
2018-02-07T08:10:08.078Z,54,62,29,,,,34.3
2018-02-07T08:10:18.076Z,54,62.1,30,,,,34.3
2018-02-07T08:10:28.076Z,54,62.2,,,,,34.3
2018-02-07T08:10:38.076Z,54,62.4,29,,,,34.3
2018-02-07T08:10:48.076Z,54,62.6,30,,,,34.3
2018-02-07T08:10:58.076Z,54,62.8,,,,,34.3
2018-02-07T08:11:08.076Z,54,63.1,29,,,,34.2
2018-02-07T08:11:18.079Z,54,63.3,,,,,34.3
2018-02-07T08:11:28.151Z,54,63.4,30,,,,34.3
2018-02-07T08:11:38.107Z,54,63.5,29,,,,34.2
2018-02-07T08:11:48.076Z,54,63.6,,,,,34.2
2018-02-07T08:11:58.076Z,54,63.8,30,,,,34.2
2018-02-07T08:12:08.252Z,54,63.9,,,,,34.2
2018-02-07T08:12:18.076Z,54,64,29,,,,34.2
2018-02-07T08:12:28.078Z,54,,,,,,34.2
2018-02-07T08:12:38.125Z,54,64.1,30,,,,34.2
2018-02-07T08:12:48.156Z,54,64.2,29,,,,34.2
2018-02-07T08:12:58.084Z,54,64.4,,,,,34.2
2018-02-07T08:13:08.081Z,54,64.5,,,,,34.2
2018-02-07T08:13:18.079Z,54,64.6,,,,,34.2
2018-02-07T08:13:28.078Z,54,64.7,,,,,34.2
2018-02-07T08:13:38.076Z,54,64.8,30,,,,34.2
2018-02-07T08:13:48.147Z,54,65.1,29,,,,34.2
2018-02-07T08:13:58.105Z,54,65.2,,,,,34.2
2018-02-07T08:14:08.134Z,54,65.3,30,,,,34.2
2018-02-07T08:14:18.076Z,54,65.4,,,,,34.2
2018-02-07T08:14:28.079Z,54,65.5,29,,,,34.2
2018-02-07T08:14:38.085Z,54,,30,,,,34.2
2018-02-07T08:14:48.079Z,54,65.6,29,,,,34.2
2018-02-07T08:14:58.075Z,54,65.8,,,,,34.2
2018-02-07T08:15:08.079Z,54,65.9,,,,,34.2
2018-02-07T08:15:18.076Z,54,62.8,0,0,,2,34.2
2018-02-07T08:15:28.076Z,54,60.9,,,,,34.2
2018-02-07T08:15:38.076Z,54,59.9,,,,,34.2
2018-02-07T08:15:48.077Z,54,59.7,,,,,34.2
2018-02-07T08:15:58.078Z,54,59.5,,,,,34.2
2018-02-07T08:16:08.077Z,54,59.4,,,,,34.2
2018-02-07T08:16:18.240Z,54,,,,,,34.2
2018-02-07T08:16:28.077Z,54,,,,,,34.2
2018-02-07T08:16:38.076Z,54,59.3,,,,,34.2
2018-02-07T08:16:48.075Z,54,59.1,,,,,34.2
2018-02-07T08:16:58.102Z,54,58.9,,,,,34.2
2018-02-07T08:17:08.077Z,54,58.7,,,,,34.2
2018-02-07T08:17:18.079Z,54,58.4,,,,,34.2
2018-02-07T08:17:28.075Z,54,58.2,,,,,34.2
2018-02-07T08:17:38.078Z,54,57.9,,,,,34.2
2018-02-07T08:17:48.078Z,54,57.8,,,,,34.2
2018-02-07T08:17:58.080Z,54,57.6,,,,,34.2
2018-02-07T08:18:08.147Z,54,57.2,,,,,34.2
2018-02-07T08:18:18.180Z,54,56.9,,,,,34.2
2018-02-07T08:18:28.193Z,54,56.7,,,,,34.2
2018-02-07T08:18:38.173Z,54,56.5,,,,,34.2
2018-02-07T08:18:48.167Z,54,56.3,,,,,34.2
2018-02-07T08:18:58.078Z,54,56.1,,,,,34.2
2018-02-07T08:19:08.147Z,54,56.2,45,0,,2,34.2
2018-02-07T08:19:18.111Z,54,61.2,34,,,,34.2
2018-02-07T08:19:28.174Z,54,61.9,30,,,,34.2
2018-02-07T08:19:38.160Z,54,,30,,,,34.2
2018-02-07T08:19:48.174Z,54,61.9,29,,,,34.2
2018-02-07T08:19:58.155Z,54,,,,,,34.2
2018-02-07T08:20:08.151Z,54,61.8,,,,,34.2
2018-02-07T08:20:18.173Z,54,,30,,,,34.1
2018-02-07T08:20:28.172Z,54,,29,,,,34.1
2018-02-07T08:20:38.162Z,54,,30,,,,34.1
2018-02-07T08:20:48.169Z,54,,29,,,,34.1
2018-02-07T08:20:58.156Z,54,62,30,,,,34.1
2018-02-07T08:21:08.194Z,54,62.1,,,,,34.1
2018-02-07T08:21:18.137Z,54,62.2,,,,,34.1
2018-02-07T08:21:28.115Z,54,62.4,29,,,,34.1
2018-02-07T08:21:38.077Z,54,62.6,,,,,34.1
2018-02-07T08:21:48.101Z,54,62.7,,,,,34.1
2018-02-07T08:21:58.109Z,54,63.1,30,,,,34.1
2018-02-07T08:22:08.178Z,54,63.2,,,,,34.1
2018-02-07T08:22:18.351Z,54,63.4,29,,,,34
2018-02-07T08:22:28.081Z,54,63.5,30,,,,34.1
2018-02-07T08:22:38.106Z,54,63.6,29,,,,34.1
2018-02-07T08:22:48.165Z,54,63.8,30,,,,34.1
2018-02-07T08:22:58.150Z,54,63.9,29,,,,34
2018-02-07T08:23:08.075Z,54,64,30,,,,34
2018-02-07T08:23:18.084Z,54,64.1,,,,,34.1
2018-02-07T08:23:28.097Z,54,64.2,29,,,,34
2018-02-07T08:23:38.163Z,54,,,,,,34
2018-02-07T08:23:48.171Z,54,64.5,30,,,,34
