Time,HwTOutlet,ActPow,HwActive,PrimT,HwTSet,ChActive,PrimTSet
2017-12-07T03:48:31.040Z,20.9,,,,0,,
2017-12-07T03:48:41.048Z,20.9,,,,0,,
2017-12-07T03:48:51.041Z,20.9,,,,0,,
2017-12-07T03:49:01.039Z,20.9,,,,0,,
2017-12-07T03:49:11.040Z,20.9,0,0,25.2,0,0,5
2017-12-07T03:49:21.053Z,20.9,,,,0,,
2017-12-07T03:49:31.068Z,20.9,,,,0,,
2017-12-07T03:49:41.040Z,20.9,,,,0,,
2017-12-07T03:49:51.040Z,20.9,,,,0,,
2017-12-07T03:50:01.041Z,20.9,,,,0,,
2017-12-07T03:50:11.046Z,20.9,,,,0,,
2017-12-07T03:50:21.050Z,20.9,,,,0,,
2017-12-07T03:50:31.049Z,20.9,,,,0,,
2017-12-07T03:50:41.040Z,20.9,,,,0,,
2017-12-07T03:50:51.040Z,20.9,,,,0,,
2017-12-07T03:51:01.046Z,20.8,,,,0,,
2017-12-07T03:51:11.054Z,20.9,,,,0,,
2017-12-07T03:51:21.041Z,20.9,,,,0,,
2017-12-07T03:51:31.040Z,20.8,,,,0,,
2017-12-07T03:51:41.056Z,20.8,,,,0,,
2017-12-07T03:51:51.042Z,20.8,,,,0,,
2017-12-07T03:52:01.043Z,20.8,,,,0,,
2017-12-07T03:52:11.046Z,20.8,,,,0,,
2017-12-07T03:52:21.041Z,20.8,,,,0,,
2017-12-07T03:52:31.041Z,20.8,,,,0,,
2017-12-07T03:52:41.052Z,20.9,,,,0,,
2017-12-07T03:52:51.042Z,20.8,,,,0,,
2017-12-07T03:53:01.041Z,20.8,,,,0,,
2017-12-07T03:53:11.043Z,20.8,,,25.1,0,,
2017-12-07T03:53:21.043Z,20.8,,,,0,,
2017-12-07T03:53:31.042Z,20.8,,,25.2,0,,
2017-12-07T03:53:41.044Z,20.8,,,25.1,0,,
2017-12-07T03:53:51.041Z,20.8,,,,0,,
2017-12-07T03:54:01.042Z,20.8,,,,0,,
2017-12-07T03:54:11.044Z,20.8,,,,0,,
2017-12-07T03:54:21.048Z,20.8,,,,0,,
2017-12-07T03:54:31.043Z,20.9,,,,0,,
2017-12-07T03:54:41.049Z,20.8,,,,0,,
2017-12-07T03:54:51.043Z,20.8,,,,0,,
2017-12-07T03:55:01.046Z,20.8,,,,0,,
2017-12-07T03:55:11.045Z,20.8,,,,0,,
2017-12-07T03:55:21.046Z,20.8,,,,0,,
2017-12-07T03:55:31.043Z,20.8,,,,0,,
2017-12-07T03:55:41.047Z,20.8,,,,0,,
2017-12-07T03:55:51.042Z,20.8,,,,0,,
2017-12-07T03:56:01.046Z,20.8,,,,0,,
2017-12-07T03:56:11.042Z,20.8,,,,0,,
2017-12-07T03:56:21.228Z,20.8,,,,0,,
2017-12-07T03:56:31.042Z,20.8,,,,0,,
2017-12-07T03:56:41.042Z,20.8,,,,0,,
2017-12-07T03:56:51.046Z,20.8,,,,0,,
2017-12-07T03:57:01.043Z,20.8,,,,0,,
2017-12-07T03:57:11.059Z,20.8,,,,0,,
2017-12-07T03:57:21.045Z,20.8,,,,0,,
2017-12-07T03:57:31.043Z,20.8,,,,0,,
2017-12-07T03:57:41.048Z,20.8,,,,0,,
2017-12-07T03:57:51.050Z,20.8,,,,0,,
2017-12-07T03:58:01.043Z,20.8,,,,0,,
2017-12-07T03:58:11.054Z,20.8,,,,0,,
2017-12-07T03:58:21.043Z,20.8,,,,0,,
2017-12-07T03:58:31.048Z,20.8,,,,0,,
2017-12-07T03:58:41.043Z,20.8,,,,0,,
2017-12-07T03:58:51.043Z,20.8,,,24.9,0,,
2017-12-07T03:59:01.044Z,20.8,,,25.1,0,,
2017-12-07T03:59:11.043Z,20.8,,,25.1,0,,
2017-12-07T03:59:21.049Z,20.8,,,25.1,0,,
2017-12-07T03:59:31.043Z,20.8,,,25.1,0,,
2017-12-07T03:59:41.052Z,20.8,,,24.9,0,,
2017-12-07T03:59:51.043Z,20.8,,,24.9,0,,
2017-12-07T04:00:01.044Z,20.8,,,24.9,0,,
2017-12-07T04:00:11.043Z,20.8,,,,0,,
2017-12-07T04:00:21.043Z,20.8,,,,0,,
2017-12-07T04:00:31.059Z,20.8,,,,0,,
2017-12-07T04:00:41.046Z,20.8,,,,0,,
2017-12-07T04:00:51.047Z,20.8,,,,0,,
2017-12-07T04:01:01.043Z,20.8,,,,0,,
2017-12-07T04:01:11.043Z,20.8,,,,0,,
2017-12-07T04:01:21.043Z,20.8,,,,0,,
2017-12-07T04:01:31.043Z,20.8,,,,0,,
2017-12-07T04:01:41.049Z,20.8,,,,0,,
2017-12-07T04:01:51.044Z,20.8,,,,0,,
2017-12-07T04:02:01.044Z,20.8,,,,0,,
2017-12-07T04:02:11.043Z,20.8,,,,0,,
2017-12-07T04:02:21.062Z,20.8,,,,0,,
2017-12-07T04:02:31.048Z,20.8,,,,0,,
2017-12-07T04:02:41.047Z,20.8,,,,0,,
2017-12-07T04:02:51.044Z,20.8,,,,0,,
2017-12-07T04:03:01.044Z,20.8,,,,0,,
2017-12-07T04:03:11.043Z,20.8,,,,0,,
2017-12-07T04:03:21.050Z,20.8,,,,0,,
2017-12-07T04:03:31.049Z,20.8,,,,0,,
2017-12-07T04:03:41.043Z,20.8,,,,0,,
2017-12-07T04:03:51.043Z,20.8,,,,0,,
2017-12-07T04:04:01.044Z,20.8,,,,0,,
2017-12-07T04:04:11.044Z,20.8,,,,0,,
2017-12-07T04:04:21.044Z,20.8,,,,0,,
2017-12-07T04:04:31.044Z,20.8,,,,0,,
2017-12-07T04:04:41.068Z,20.8,,,,0,,
2017-12-07T04:04:51.051Z,20.8,,,,0,,
2017-12-07T04:05:01.043Z,20.8,,,,0,,
2017-12-07T04:05:11.043Z,20.8,,,,0,,
2017-12-07T04:05:21.046Z,20.8,,,,0,,
2017-12-07T04:05:31.045Z,20.8,,,,0,,
2017-12-07T04:05:41.044Z,20.8,,,24.8,0,,
2017-12-07T04:05:51.043Z,20.8,,,,0,,
2017-12-07T04:06:01.044Z,20.8,,,24.9,0,,
2017-12-07T04:06:11.063Z,20.8,,,24.8,0,,
2017-12-07T04:06:21.048Z,20.8,,,,0,,
2017-12-07T04:06:31.045Z,20.8,,,,0,,
2017-12-07T04:06:41.049Z,20.8,,,,0,,
2017-12-07T04:06:51.044Z,20.8,,,,0,,
2017-12-07T04:07:01.044Z,20.8,,,,0,,
2017-12-07T04:07:11.056Z,20.8,,,,0,,
2017-12-07T04:07:21.058Z,20.8,,,,0,,
2017-12-07T04:07:31.044Z,20.8,,,,0,,
2017-12-07T04:07:41.057Z,20.8,,,,0,,
2017-12-07T04:07:51.061Z,20.8,,,,0,,
2017-12-07T04:08:01.044Z,20.8,,,,0,,
2017-12-07T04:08:11.044Z,20.8,,,,0,,
2017-12-07T04:08:21.058Z,20.8,,,,0,,
2017-12-07T04:08:31.049Z,20.8,,,,0,,
2017-12-07T04:08:41.044Z,20.8,,,,0,,
2017-12-07T04:08:51.044Z,20.8,,,,0,,
2017-12-07T04:09:01.047Z,20.8,,,,0,,
2017-12-07T04:09:11.044Z,20.8,,,,0,,
2017-12-07T04:09:21.045Z,20.8,,,,0,,
2017-12-07T04:09:31.049Z,20.6,,,,0,,
2017-12-07T04:09:41.044Z,20.6,,,,0,,
2017-12-07T04:09:51.044Z,20.8,,,,0,,
2017-12-07T04:10:01.044Z,20.6,,,,0,,
2017-12-07T04:10:11.046Z,20.6,,,,0,,
2017-12-07T04:10:21.050Z,20.6,,,,0,,
2017-12-07T04:10:31.046Z,20.8,,,,0,,
2017-12-07T04:10:41.045Z,20.8,,,,0,,
2017-12-07T04:10:51.049Z,20.6,,,,0,,
2017-12-07T04:11:01.045Z,20.6,,,,0,,
2017-12-07T04:11:11.067Z,20.6,,,,0,,
2017-12-07T04:11:21.045Z,20.6,,,,0,,
2017-12-07T04:11:31.062Z,20.6,,,,0,,
2017-12-07T04:11:41.045Z,20.6,,,,0,,
2017-12-07T04:11:51.053Z,20.6,,,,0,,
2017-12-07T04:12:01.046Z,20.6,,,24.7,0,,
2017-12-07T04:12:11.044Z,20.8,,,,0,,
2017-12-07T04:12:21.062Z,20.6,,,,0,,
2017-12-07T04:12:31.046Z,20.6,,,24.8,0,,
2017-12-07T04:12:41.082Z,20.6,,,24.7,0,,
2017-12-07T04:12:51.047Z,20.6,,,,0,,
2017-12-07T04:13:01.044Z,20.6,,,,0,,
2017-12-07T04:13:11.048Z,20.6,,,,0,,
2017-12-07T04:13:21.064Z,20.6,,,,0,,
2017-12-07T04:13:31.044Z,20.6,,,,0,,
2017-12-07T04:13:41.044Z,20.6,,,,0,,
2017-12-07T04:13:51.044Z,20.6,,,,0,,
2017-12-07T04:14:01.048Z,20.6,,,,0,,
2017-12-07T04:14:11.056Z,20.6,,,,0,,
2017-12-07T04:14:21.047Z,20.6,,,,0,,
2017-12-07T04:14:31.045Z,20.6,,,,0,,
2017-12-07T04:14:41.044Z,20.6,,,,0,,
2017-12-07T04:14:51.053Z,20.6,,,,0,,
2017-12-07T04:15:01.046Z,20.6,,,,0,,
2017-12-07T04:15:11.044Z,20.6,,,,0,,
2017-12-07T04:15:21.049Z,20.6,,,,0,,
2017-12-07T04:15:31.044Z,20.6,,,,0,,
2017-12-07T04:15:41.066Z,20.6,,,,0,,
2017-12-07T04:15:51.050Z,20.6,,,,0,,
2017-12-07T04:16:01.044Z,20.6,,,,0,,
2017-12-07T04:16:11.045Z,20.6,,,,0,,
2017-12-07T04:16:21.045Z,20.6,,,,0,,
2017-12-07T04:16:31.045Z,20.6,,,,0,,
2017-12-07T04:16:41.063Z,20.6,,,,0,,
2017-12-07T04:16:51.067Z,20.6,,,,0,,
2017-12-07T04:17:01.046Z,20.6,,,,0,,
2017-12-07T04:17:11.045Z,20.6,,,,0,,
2017-12-07T04:17:21.045Z,20.6,,,,0,,
2017-12-07T04:17:31.045Z,20.6,,,,0,,
2017-12-07T04:17:41.045Z,20.6,,,,0,,
2017-12-07T04:17:51.044Z,20.6,,,,0,,
2017-12-07T04:18:01.046Z,20.6,,,24.6,0,,
2017-12-07T04:18:11.063Z,20.6,,,24.7,0,,
2017-12-07T04:18:21.045Z,20.6,,,,0,,
2017-12-07T04:18:31.045Z,20.6,,,,0,,
2017-12-07T04:18:41.045Z,20.6,,,24.6,0,,
2017-12-07T04:18:51.289Z,20.6,,,,0,,
2017-12-07T04:19:01.091Z,20.6,,,,0,,
2017-12-07T04:19:11.059Z,20.6,,,,0,,
2017-12-07T04:19:21.051Z,20.6,,,,0,,
2017-12-07T04:19:31.046Z,20.6,,,,0,,
2017-12-07T04:19:41.061Z,20.6,,,,0,,
2017-12-07T04:19:51.045Z,20.6,,,,0,,
2017-12-07T04:20:01.045Z,20.6,,,,0,,
2017-12-07T04:20:11.045Z,20.6,,,,0,,
2017-12-07T04:20:21.045Z,20.6,,,,0,,
2017-12-07T04:20:31.063Z,20.6,,,,0,,
2017-12-07T04:20:41.067Z,20.6,,,,0,,
2017-12-07T04:20:51.045Z,20.6,,,,0,,
2017-12-07T04:21:01.049Z,20.6,,,,0,,
2017-12-07T04:21:11.045Z,20.6,,,,0,,
2017-12-07T04:21:21.045Z,20.6,,,,0,,
2017-12-07T04:21:31.046Z,20.6,,,,0,,
2017-12-07T04:21:41.045Z,20.6,,,,0,,
2017-12-07T04:21:51.045Z,20.6,,,,0,,
2017-12-07T04:22:01.044Z,20.6,,,,0,,
2017-12-07T04:22:11.045Z,20.6,,,,0,,
2017-12-07T04:22:21.064Z,20.6,,,,0,,
2017-12-07T04:22:31.047Z,20.6,,,,0,,
2017-12-07T04:22:41.065Z,20.6,,,,0,,
2017-12-07T04:22:51.045Z,20.6,,,,0,,
2017-12-07T04:23:01.045Z,20.6,,,,0,,
2017-12-07T04:23:11.048Z,20.6,,,,0,,
2017-12-07T04:23:21.073Z,20.6,,,,0,,
2017-12-07T04:23:31.066Z,20.6,,,,0,,
2017-12-07T04:23:41.059Z,20.6,,,,0,,
2017-12-07T04:23:51.048Z,20.6,,,,0,,
2017-12-07T04:24:01.049Z,20.6,,,,0,,
2017-12-07T04:24:11.046Z,20.6,,,,0,,
2017-12-07T04:24:21.056Z,20.6,,,,0,,
2017-12-07T04:24:31.045Z,20.6,,,,0,,
2017-12-07T04:24:41.048Z,20.6,,,,0,,
2017-12-07T04:24:51.045Z,20.6,,,,0,,
2017-12-07T04:25:01.047Z,20.6,,,,0,,
2017-12-07T04:25:11.067Z,20.6,,,,0,,
2017-12-07T04:25:21.046Z,20.6,,,24.5,0,,
2017-12-07T04:25:31.050Z,20.6,,,24.6,0,,
2017-12-07T04:25:41.046Z,20.6,,,24.5,0,,
2017-12-07T04:25:51.045Z,20.6,,,,0,,
2017-12-07T04:26:01.047Z,20.6,,,,0,,
2017-12-07T04:26:11.057Z,20.6,,,,0,,
2017-12-07T04:26:21.045Z,20.6,,,,0,,
2017-12-07T04:26:31.046Z,20.6,,,,0,,
2017-12-07T04:26:41.046Z,20.6,,,,0,,
2017-12-07T04:26:51.046Z,20.6,,,,0,,
2017-12-07T04:27:01.046Z,20.6,,,,0,,
2017-12-07T04:27:11.045Z,20.6,,,,0,,
2017-12-07T04:27:21.045Z,20.6,,,,0,,
2017-12-07T04:27:31.045Z,20.6,,,,0,,
2017-12-07T04:27:41.083Z,20.6,,,,0,,
2017-12-07T04:27:51.079Z,20.6,,,,0,,
2017-12-07T04:28:01.048Z,20.6,,,,0,,
2017-12-07T04:28:11.057Z,20.6,,,,0,,
2017-12-07T04:28:21.062Z,20.6,,,,0,,
2017-12-07T04:28:31.050Z,20.6,,,,0,,
2017-12-07T04:28:41.062Z,20.6,,,,0,,
2017-12-07T04:28:51.070Z,20.6,,,,0,,
2017-12-07T04:29:01.046Z,20.6,,,,0,,
2017-12-07T04:29:11.062Z,20.6,,,,0,,
2017-12-07T04:29:21.048Z,20.6,,,,0,,
2017-12-07T04:29:31.070Z,20.6,,,,0,,
2017-12-07T04:29:41.046Z,20.6,,,,0,,
2017-12-07T04:29:51.058Z,20.6,,,,0,,
2017-12-07T04:30:01.047Z,20.6,,,,0,,
2017-12-07T04:30:11.049Z,20.6,,,,0,,
2017-12-07T04:30:21.055Z,20.6,,,,0,,
2017-12-07T04:30:31.070Z,20.6,,,,0,,
2017-12-07T04:30:41.058Z,20.6,,,,0,,
2017-12-07T04:30:51.067Z,20.6,,,,0,,
2017-12-07T04:31:01.046Z,20.6,,,,0,,
2017-12-07T04:31:11.046Z,20.6,,,,0,,
2017-12-07T04:31:21.097Z,20.5,,,,0,,
2017-12-07T04:31:31.051Z,20.6,,,,0,,
2017-12-07T04:31:41.055Z,20.6,,,24.3,0,,
2017-12-07T04:31:51.046Z,20.5,,,24.5,0,,
2017-12-07T04:32:01.046Z,20.5,,,,0,,
2017-12-07T04:32:11.052Z,20.6,,,24.3,0,,
2017-12-07T04:32:21.046Z,20.5,,,,0,,
2017-12-07T04:32:31.064Z,20.5,,,,0,,
2017-12-07T04:32:41.053Z,20.5,,,,0,,
2017-12-07T04:32:51.052Z,20.5,,,,0,,
2017-12-07T04:33:01.053Z,20.5,,,,0,,
2017-12-07T04:33:11.046Z,20.5,,,,0,,
2017-12-07T04:33:21.047Z,20.6,,,,0,,
2017-12-07T04:33:31.047Z,20.5,,,,0,,
2017-12-07T04:33:41.058Z,20.5,,,,0,,
2017-12-07T04:33:51.047Z,20.5,,,,0,,
2017-12-07T04:34:01.053Z,20.5,,,,0,,
2017-12-07T04:34:11.082Z,20.5,,,,0,,
2017-12-07T04:34:21.072Z,20.6,,,,0,,
2017-12-07T04:34:31.048Z,20.5,,,,0,,
2017-12-07T04:34:41.050Z,20.5,,,,0,,
2017-12-07T04:34:51.065Z,20.5,,,,0,,
2017-12-07T04:35:01.047Z,20.5,,,,0,,
2017-12-07T04:35:11.054Z,20.5,,,,0,,
2017-12-07T04:35:21.054Z,20.5,,,,0,,
2017-12-07T04:35:31.061Z,20.5,,,,0,,
2017-12-07T04:35:41.057Z,20.5,,,,0,,
2017-12-07T04:35:51.047Z,20.5,,,,0,,
2017-12-07T04:36:01.047Z,20.5,,,,0,,
2017-12-07T04:36:11.047Z,20.5,,,,0,,
2017-12-07T04:36:21.047Z,20.5,,,,0,,
2017-12-07T04:36:31.061Z,20.5,,,,0,,
2017-12-07T04:36:41.191Z,20.5,,,,0,,
2017-12-07T04:36:51.055Z,20.5,,,,0,,
2017-12-07T04:37:01.047Z,20.5,,,,0,,
2017-12-07T04:37:11.077Z,20.5,,,,0,,
2017-12-07T04:37:21.048Z,20.5,,,,0,,
2017-12-07T04:37:31.049Z,20.5,,,,0,,
2017-12-07T04:37:41.059Z,20.5,,,,0,,
2017-12-07T04:37:51.048Z,20.5,,,,0,,
2017-12-07T04:38:01.049Z,20.5,,,,0,,
2017-12-07T04:38:11.048Z,20.5,,,,0,,
2017-12-07T04:38:21.048Z,20.5,,,24.2,0,,
2017-12-07T04:38:31.048Z,20.5,,,,0,,
2017-12-07T04:38:41.048Z,20.5,,,24.3,0,,
2017-12-07T04:38:51.049Z,20.5,,,,0,,
2017-12-07T04:39:01.073Z,20.5,,,,0,,
2017-12-07T04:39:11.059Z,20.5,,,24.2,0,,
2017-12-07T04:39:21.053Z,20.5,,,,0,,
2017-12-07T04:39:31.065Z,20.5,,,,0,,
2017-12-07T04:39:41.055Z,20.5,,,,0,,
2017-12-07T04:39:51.055Z,20.5,,,,0,,
2017-12-07T04:40:01.050Z,20.5,,,,0,,
2017-12-07T04:40:11.067Z,20.5,,,,0,,
2017-12-07T04:40:21.050Z,20.5,,,,0,,
2017-12-07T04:40:31.049Z,20.5,,,,0,,
2017-12-07T04:40:41.065Z,20.5,,,,0,,
2017-12-07T04:40:51.052Z,20.5,,,,0,,
2017-12-07T04:41:01.050Z,20.5,,,,0,,
2017-12-07T04:41:11.049Z,20.5,,,,0,,
2017-12-07T04:41:21.066Z,20.5,,,,0,,
2017-12-07T04:41:31.049Z,20.5,,,,0,,
2017-12-07T04:41:41.049Z,20.5,,,,0,,
2017-12-07T04:41:51.076Z,20.5,,,,0,,
2017-12-07T04:42:01.052Z,20.5,,,,0,,
2017-12-07T04:42:11.055Z,20.5,,,,0,,
2017-12-07T04:42:21.050Z,20.5,,,,0,,
2017-12-07T04:42:31.050Z,20.5,,,,0,,
2017-12-07T04:42:41.050Z,20.5,,,,0,,
2017-12-07T04:42:51.055Z,20.5,,,,0,,
2017-12-07T04:43:01.060Z,20.5,,,,0,,
2017-12-07T04:43:11.054Z,20.5,,,,0,,
2017-12-07T04:43:21.050Z,20.5,,,,0,,
2017-12-07T04:43:31.050Z,20.5,,,,0,,
2017-12-07T04:43:41.055Z,20.5,,,,0,,
2017-12-07T04:43:51.050Z,20.5,,,,0,,
2017-12-07T04:44:01.051Z,20.5,,,,0,,
2017-12-07T04:44:11.060Z,20.5,,,,0,,
2017-12-07T04:44:21.057Z,20.5,,,,0,,
2017-12-07T04:44:31.052Z,20.5,,,,0,,
2017-12-07T04:44:41.071Z,20.5,,,,0,,
2017-12-07T04:44:51.050Z,20.5,,,,0,,
2017-12-07T04:45:01.051Z,20.5,,,,0,,
2017-12-07T04:45:11.055Z,20.5,,,,0,,
2017-12-07T04:45:21.056Z,20.5,,,24.1,0,,
2017-12-07T04:45:31.052Z,20.5,,,,0,,
2017-12-07T04:45:41.051Z,20.5,,,24.2,0,,
2017-12-07T04:45:51.053Z,20.5,,,,0,,
2017-12-07T04:46:01.052Z,20.5,,,24.1,0,,
2017-12-07T04:46:11.053Z,20.5,,,,0,,
2017-12-07T04:46:21.051Z,20.5,,,,0,,
2017-12-07T04:46:31.051Z,20.5,,,,0,,
2017-12-07T04:46:41.051Z,20.5,,,,0,,
2017-12-07T04:46:51.052Z,20.5,,,,0,,
2017-12-07T04:47:01.058Z,20.5,,,,0,,
2017-12-07T04:47:11.052Z,20.5,,,,0,,
2017-12-07T04:47:21.052Z,20.5,,,,0,,
2017-12-07T04:47:31.054Z,20.5,,,,0,,
2017-12-07T04:47:41.054Z,20.5,,,,0,,
2017-12-07T04:47:51.055Z,20.5,,,,0,,
2017-12-07T04:48:01.052Z,20.5,,,,0,,
2017-12-07T04:48:11.052Z,20.5,,,,0,,
2017-12-07T04:48:21.055Z,20.5,,,,0,,
2017-12-07T04:48:31.056Z,20.5,,,,0,,
2017-12-07T04:48:41.055Z,20.5,,,,0,,
2017-12-07T04:48:51.056Z,20.5,,,,0,,
2017-12-07T04:49:01.052Z,20.5,,,,0,,
2017-12-07T04:49:11.052Z,20.5,,,,0,,
2017-12-07T04:49:21.057Z,20.5,0,0,24.1,0,0,5
2017-12-07T04:49:31.052Z,20.5,,,,0,,
2017-12-07T04:49:41.058Z,20.5,,,,0,,
2017-12-07T04:49:51.053Z,20.5,,,,0,,
2017-12-07T04:50:01.053Z,20.5,,,,0,,
2017-12-07T04:50:11.058Z,20.5,,,,0,,
2017-12-07T04:50:21.053Z,20.5,,,,0,,
2017-12-07T04:50:31.052Z,20.5,,,,0,,
2017-12-07T04:50:41.053Z,20.5,,,,0,,
2017-12-07T04:50:51.074Z,20.5,,,,0,,
2017-12-07T04:51:01.059Z,20.5,,,,0,,
2017-12-07T04:51:11.062Z,20.5,,,,0,,
2017-12-07T04:51:21.053Z,20.5,,,,0,,
2017-12-07T04:51:31.053Z,20.5,,,,0,,
2017-12-07T04:51:41.054Z,20.5,,,,0,,
2017-12-07T04:51:51.053Z,20.5,,,,0,,
2017-12-07T04:52:01.066Z,20.5,,,,0,,
2017-12-07T04:52:11.053Z,20.5,,,,0,,
2017-12-07T04:52:21.053Z,20.5,,,,0,,
2017-12-07T04:52:31.056Z,20.5,,,,0,,
2017-12-07T04:52:41.065Z,20.5,,,24,0,,
2017-12-07T04:52:51.054Z,20.5,,,24.1,0,,
2017-12-07T04:53:01.059Z,20.5,,,,0,,
2017-12-07T04:53:11.074Z,20.5,,,24,0,,
2017-12-07T04:53:21.054Z,20.5,,,,0,,
2017-12-07T04:53:31.053Z,20.5,,,,0,,
2017-12-07T04:53:41.064Z,20.5,,,,0,,
2017-12-07T04:53:51.053Z,20.5,,,,0,,
2017-12-07T04:54:01.054Z,20.5,,,,0,,
2017-12-07T04:54:11.053Z,20.5,,,,0,,
2017-12-07T04:54:21.054Z,20.5,,,,0,,
2017-12-07T04:54:31.057Z,20.5,,,,0,,
2017-12-07T04:54:41.059Z,20.5,,,,0,,
2017-12-07T04:54:51.059Z,20.5,,,,0,,
2017-12-07T04:55:01.059Z,20.5,,,,0,,
2017-12-07T04:55:11.054Z,20.5,,,,0,,
2017-12-07T04:55:21.053Z,20.5,,,,0,,
2017-12-07T04:55:31.053Z,20.5,,,,0,,
2017-12-07T04:55:41.054Z,20.5,,,,0,,
2017-12-07T04:55:51.054Z,20.5,,,,0,,
2017-12-07T04:56:01.059Z,20.5,,,,0,,
2017-12-07T04:56:11.054Z,20.5,,,,0,,
2017-12-07T04:56:21.054Z,20.5,,,,0,,
2017-12-07T04:56:31.062Z,20.5,,,,0,,
2017-12-07T04:56:41.061Z,20.5,,,,0,,
2017-12-07T04:56:51.053Z,20.5,,,,0,,
2017-12-07T04:57:01.054Z,20.5,,,,0,,
2017-12-07T04:57:11.054Z,20.4,,,,0,,
2017-12-07T04:57:21.054Z,20.4,,,,0,,
2017-12-07T04:57:31.062Z,20.4,,,,0,,
2017-12-07T04:57:41.055Z,20.5,,,,0,,
2017-12-07T04:57:51.054Z,20.5,,,,0,,
2017-12-07T04:58:01.059Z,20.5,,,,0,,
2017-12-07T04:58:11.061Z,20.5,,,,0,,
2017-12-07T04:58:21.054Z,20.4,,,,0,,
2017-12-07T04:58:31.055Z,20.4,,,,0,,
2017-12-07T04:58:41.062Z,20.4,,,,0,,
2017-12-07T04:58:51.057Z,20.4,,,,0,,
2017-12-07T04:59:01.054Z,20.4,,,,0,,
2017-12-07T04:59:11.054Z,20.5,,,,0,,
2017-12-07T04:59:21.055Z,20.4,,,24,0,,
2017-12-07T04:59:31.054Z,20.4,,,,0,,
2017-12-07T04:59:41.058Z,20.5,,,24,0,,
2017-12-07T04:59:51.054Z,20.4,,,24,0,,
2017-12-07T05:00:01.054Z,20.4,,,24,0,,
2017-12-07T05:00:11.054Z,20.4,,,24,0,,
2017-12-07T05:00:21.054Z,20.4,,,24,0,,
2017-12-07T05:00:31.055Z,20.4,,,23.9,0,,
2017-12-07T05:00:41.055Z,20.4,,,23.9,0,,
2017-12-07T05:00:51.054Z,20.4,,,,0,,
2017-12-07T05:01:01.055Z,20.4,,,,0,,
2017-12-07T05:01:11.056Z,20.4,,,,0,,
2017-12-07T05:01:21.055Z,20.4,,,,0,,
2017-12-07T05:01:31.056Z,20.4,,,,0,,
2017-12-07T05:01:41.059Z,20.4,,,,0,,
2017-12-07T05:01:51.057Z,20.4,,,,0,,
2017-12-07T05:02:01.055Z,20.4,,,,0,,
2017-12-07T05:02:11.055Z,20.4,,,,0,,
2017-12-07T05:02:21.055Z,20.4,,,,0,,
2017-12-07T05:02:31.054Z,20.4,,,,0,,
2017-12-07T05:02:41.056Z,20.4,,,,0,,
2017-12-07T05:02:51.055Z,20.4,,,,0,,
2017-12-07T05:03:01.055Z,20.4,,,,0,,
2017-12-07T05:03:11.054Z,20.4,,,,0,,
2017-12-07T05:03:21.060Z,20.4,,,,0,,
2017-12-07T05:03:31.055Z,20.4,,,,0,,
2017-12-07T05:03:41.055Z,20.4,,,,0,,
2017-12-07T05:03:51.054Z,20.4,,,,0,,
2017-12-07T05:04:01.055Z,20.4,,,,0,,
2017-12-07T05:04:11.057Z,20.4,,,,0,,
2017-12-07T05:04:21.055Z,20.4,,,,0,,
2017-12-07T05:04:31.058Z,20.4,,,,0,,
2017-12-07T05:04:41.059Z,20.4,,,,0,,
2017-12-07T05:04:51.055Z,20.4,,,,0,,
2017-12-07T05:05:01.060Z,20.4,,,,0,,
2017-12-07T05:05:11.054Z,20.4,,,,0,,
2017-12-07T05:05:21.055Z,20.4,,,,0,,
2017-12-07T05:05:31.059Z,20.4,,,,0,,
2017-12-07T05:05:41.057Z,20.4,,,,0,,
2017-12-07T05:05:51.066Z,20.4,,,,0,,
2017-12-07T05:06:01.056Z,20.4,,,,0,,
2017-12-07T05:06:11.060Z,20.4,,,,0,,
2017-12-07T05:06:21.057Z,20.4,,,,0,,
2017-12-07T05:06:31.060Z,20.4,,,,0,,
2017-12-07T05:06:41.059Z,20.4,,,,0,,
2017-12-07T05:06:51.055Z,20.4,,,,0,,
2017-12-07T05:07:01.060Z,20.4,,,,0,,
2017-12-07T05:07:11.055Z,20.4,,,,0,,
2017-12-07T05:07:21.056Z,20.4,,,,0,,
2017-12-07T05:07:31.057Z,20.4,,,,0,,
2017-12-07T05:07:41.078Z,20.4,,,23.7,0,,
2017-12-07T05:07:51.110Z,20.4,,,,0,,
2017-12-07T05:08:01.056Z,20.4,,,,0,,
2017-12-07T05:08:11.055Z,20.4,,,,0,,
2017-12-07T05:08:21.055Z,20.4,,,,0,,
2017-12-07T05:08:31.055Z,20.4,,,,0,,
2017-12-07T05:08:41.056Z,20.4,,,,0,,
2017-12-07T05:08:51.055Z,20.4,,,,0,,
2017-12-07T05:09:01.056Z,20.4,,,,0,,
2017-12-07T05:09:11.055Z,20.4,,,,0,,
2017-12-07T05:09:21.056Z,20.4,,,,0,,
2017-12-07T05:09:31.055Z,20.4,,,,0,,
2017-12-07T05:09:41.073Z,20.4,,,,0,,
2017-12-07T05:09:51.055Z,20.4,,,,0,,
2017-12-07T05:10:01.055Z,20.4,,,,0,,
2017-12-07T05:10:11.070Z,20.4,,,,0,,
2017-12-07T05:10:21.086Z,20.4,,,,0,,
2017-12-07T05:10:31.055Z,20.4,,,,0,,
