Time,ActPow,PrimT,HwTSet,ChActive,HwTOutlet,PrimTSet,HwActive
2018-02-02T00:08:31.922Z,,,55,,33.1,,
2018-02-02T00:08:41.924Z,,40.6,55,,33,,
2018-02-02T00:08:51.922Z,,,55,,33,,
2018-02-02T00:09:01.924Z,,,55,,33,,
2018-02-02T00:09:11.922Z,,,55,,33,,
2018-02-02T00:09:21.922Z,,,55,,33,,
2018-02-02T00:09:31.923Z,,40.7,55,,32.8,,
2018-02-02T00:09:41.925Z,,,55,,32.8,,
2018-02-02T00:09:51.923Z,,,55,,32.8,,
2018-02-02T00:10:01.922Z,,39.6,55,,32.8,,
2018-02-02T00:10:11.923Z,,37.8,55,,32.8,,
2018-02-02T00:10:21.922Z,,36.7,55,,32.8,,
2018-02-02T00:10:31.922Z,,35.4,55,,32.7,,
2018-02-02T00:10:41.924Z,,34.9,55,,32.7,,
2018-02-02T00:10:51.923Z,,,55,,32.7,,
2018-02-02T00:11:01.924Z,,35.1,55,,32.7,,
2018-02-02T00:11:11.922Z,,,55,,32.7,,
2018-02-02T00:11:21.922Z,,34.9,55,,32.6,,
2018-02-02T00:11:31.943Z,,,55,,32.6,,
2018-02-02T00:11:41.923Z,,34.8,55,,32.6,,
2018-02-02T00:11:51.922Z,,34.7,55,,32.6,,
2018-02-02T00:12:01.922Z,,,55,,32.6,,
2018-02-02T00:12:11.922Z,,,55,,32.5,,
2018-02-02T00:12:21.925Z,,34.6,55,,32.5,,
2018-02-02T00:12:31.923Z,,34.4,55,,32.5,,
2018-02-02T00:12:41.922Z,,,55,,32.5,,
2018-02-02T00:12:51.928Z,,34.3,55,,32.3,,
2018-02-02T00:13:02.215Z,,,55,,32.3,,
2018-02-02T00:13:11.927Z,,34.2,55,,32.3,,
2018-02-02T00:13:21.923Z,,,55,,32.3,,
2018-02-02T00:13:31.922Z,,34.1,55,,32.3,,
2018-02-02T00:13:41.922Z,,,55,,32.2,,
2018-02-02T00:13:51.925Z,,34,55,,32.2,,
2018-02-02T00:14:01.922Z,,,55,,32.2,,
2018-02-02T00:14:11.949Z,80,36.9,55,1,32.2,,0
2018-02-02T00:14:21.924Z,62,42.4,55,,32.1,,
2018-02-02T00:14:31.922Z,0,43.8,55,1,32.1,,0
2018-02-02T00:14:41.924Z,,40.8,55,,32.1,,
2018-02-02T00:14:51.927Z,,38.7,55,,32.1,,
2018-02-02T00:15:01.922Z,,36.5,55,,32.1,,
2018-02-02T00:15:11.923Z,,35.8,55,,32,,
2018-02-02T00:15:21.922Z,,35.4,55,,32,,
2018-02-02T00:15:31.923Z,,35.3,55,,32,,
2018-02-02T00:15:41.922Z,,35.2,55,,32,,
2018-02-02T00:15:51.923Z,,34.9,55,,32,,
2018-02-02T00:16:01.922Z,,34.8,55,,31.9,,
2018-02-02T00:16:11.932Z,,34.6,55,,31.9,,
2018-02-02T00:16:21.922Z,,,55,,31.9,,
2018-02-02T00:16:31.923Z,,34.4,55,,31.9,,
2018-02-02T00:16:41.922Z,,34.3,55,,31.9,,
2018-02-02T00:16:51.922Z,,34.2,55,,31.7,,
2018-02-02T00:17:01.927Z,,,55,,31.7,,
2018-02-02T00:17:11.924Z,,34.1,55,,31.7,,
2018-02-02T00:17:21.923Z,,,55,,31.7,,
2018-02-02T00:17:31.922Z,,34,55,,31.7,,
2018-02-02T00:17:41.928Z,,33.8,55,1,31.6,,0
2018-02-02T00:17:51.924Z,,,55,,31.6,,
2018-02-02T00:18:01.922Z,,,55,,31.6,,
2018-02-02T00:18:11.922Z,,33.7,55,,31.6,,
2018-02-02T00:18:21.921Z,,33.6,55,,31.5,,
2018-02-02T00:18:31.921Z,,,55,,31.5,,
2018-02-02T00:18:41.922Z,,33.5,55,,31.5,,
2018-02-02T00:18:51.924Z,,,55,,31.5,,
2018-02-02T00:19:01.922Z,,33.3,55,,31.5,,
2018-02-02T00:19:11.922Z,80,36.5,55,1,31.5,,0
2018-02-02T00:19:21.940Z,58,42.2,55,,31.4,,
2018-02-02T00:19:31.922Z,33,43.4,55,,31.4,,
2018-02-02T00:19:41.934Z,29,41.8,55,,31.4,,
2018-02-02T00:19:51.922Z,,40.6,55,,31.4,,
2018-02-02T00:20:01.924Z,,39.5,55,,31.4,,
2018-02-02T00:20:11.922Z,,38.8,55,,31.4,,
2018-02-02T00:20:21.925Z,,38.4,55,,31.2,,
2018-02-02T00:20:31.926Z,,38.5,55,,31.2,,
2018-02-02T00:20:41.921Z,,38.7,55,,31.2,,
2018-02-02T00:20:51.922Z,,38.9,55,,31.2,,
2018-02-02T00:21:01.922Z,,39.1,55,,31.2,,
2018-02-02T00:21:11.922Z,,39.3,55,,31.2,,
2018-02-02T00:21:21.922Z,,39.5,55,,31.1,,
2018-02-02T00:21:31.924Z,,39.7,55,,31.1,,
2018-02-02T00:21:41.925Z,,39.8,55,,31.1,,
2018-02-02T00:21:51.922Z,,40,55,,31.1,,
2018-02-02T00:22:01.937Z,,40.2,55,,31.1,,
2018-02-02T00:22:11.922Z,,40.3,55,,31.1,,
2018-02-02T00:22:21.923Z,,,55,,31.1,,
2018-02-02T00:22:31.926Z,,40.6,55,,31.1,,
2018-02-02T00:22:41.922Z,,40.7,55,,31.1,,
2018-02-02T00:22:51.921Z,,40.8,55,,31.1,,
2018-02-02T00:23:01.922Z,,41,55,,31.1,,
2018-02-02T00:23:11.921Z,,41.1,55,,31.1,,
2018-02-02T00:23:21.922Z,,41.2,55,,31.2,,
2018-02-02T00:23:31.948Z,,41.4,55,,31.2,,
2018-02-02T00:23:42.049Z,,41.6,55,,31.2,,
2018-02-02T00:23:51.949Z,,41.7,55,,31.2,,
2018-02-02T00:24:02.028Z,,41.9,55,,31.4,,
2018-02-02T00:24:12.041Z,,42,55,,31.4,,
2018-02-02T00:24:21.922Z,,42.2,55,,31.4,,
2018-02-02T00:24:32.012Z,,42.3,55,,31.5,,
2018-02-02T00:24:42.123Z,,42.5,55,,31.5,,
2018-02-02T00:24:51.931Z,,42.6,55,,31.5,,
2018-02-02T00:25:02.048Z,,42.7,55,,31.6,,
2018-02-02T00:25:11.990Z,,43,55,,31.6,,
2018-02-02T00:25:21.948Z,,,55,,31.7,,
2018-02-02T00:25:31.922Z,,43.1,55,,31.7,,
2018-02-02T00:25:41.924Z,,43.3,55,,31.9,,
2018-02-02T00:25:51.921Z,,43.4,55,,31.9,,
2018-02-02T00:26:01.923Z,,43.5,55,,32,,
2018-02-02T00:26:11.921Z,,43.6,55,,32,,
2018-02-02T00:26:21.921Z,,43.9,55,,32.1,,
2018-02-02T00:26:31.922Z,0,44.2,55,1,32.1,,0
2018-02-02T00:26:41.922Z,,41.7,55,,32.2,,
2018-02-02T00:26:51.921Z,,40.6,55,,32.3,,
2018-02-02T00:27:01.922Z,,39.6,55,,32.3,,
2018-02-02T00:27:11.950Z,,,55,,32.5,,
2018-02-02T00:27:21.924Z,,40,55,,32.5,,
2018-02-02T00:27:31.921Z,,40.3,55,,32.6,,
2018-02-02T00:27:41.921Z,,40.8,55,,32.7,,
2018-02-02T00:27:51.929Z,,40.6,55,,32.7,,
2018-02-02T00:28:01.921Z,,40.5,55,,32.8,,
2018-02-02T00:28:11.922Z,,40.2,55,,32.8,,
2018-02-02T00:28:21.921Z,,40.1,55,,33,,
2018-02-02T00:28:31.921Z,,39.9,55,,33,,
2018-02-02T00:28:41.921Z,,39.8,55,,33.1,,
2018-02-02T00:28:51.921Z,,39.6,55,,33.1,,
2018-02-02T00:29:01.924Z,,,55,,33.1,,
2018-02-02T00:29:11.922Z,,39.5,55,,33.2,,
2018-02-02T00:29:21.921Z,,39.4,55,,33.2,,
2018-02-02T00:29:31.922Z,,39.3,55,,33.2,,
2018-02-02T00:29:41.923Z,,39.1,55,,33.2,,
2018-02-02T00:29:51.921Z,,,55,,33.2,,
2018-02-02T00:30:01.922Z,,38.9,55,,33.2,,
2018-02-02T00:30:11.925Z,,,55,,33.2,,
2018-02-02T00:30:21.921Z,,38.8,55,,33.2,,
2018-02-02T00:30:31.927Z,,,55,,33.2,,
2018-02-02T00:30:41.921Z,,,55,,33.2,,
2018-02-02T00:30:51.926Z,,38.9,55,,33.2,,
2018-02-02T00:31:01.921Z,,39,55,,33.2,,
2018-02-02T00:31:11.921Z,,39.1,55,,33.2,,
2018-02-02T00:31:21.921Z,,39.3,55,,33.2,,
2018-02-02T00:31:31.921Z,,39.4,55,,33.2,,
2018-02-02T00:31:41.923Z,,39.5,55,,33.2,,
2018-02-02T00:31:51.921Z,,39.6,55,,33.2,,
2018-02-02T00:32:01.936Z,,,55,,33.2,,
2018-02-02T00:32:11.923Z,,39.8,55,,33.2,,
2018-02-02T00:32:21.921Z,,,55,,33.2,,
2018-02-02T00:32:31.921Z,,39.9,55,,33.2,,
2018-02-02T00:32:41.927Z,,,55,,33.2,,
2018-02-02T00:32:51.920Z,,40,55,,33.2,,
2018-02-02T00:33:01.923Z,,,55,,33.1,,
2018-02-02T00:33:11.921Z,,,55,,33.1,,
2018-02-02T00:33:21.921Z,,40.1,55,,33.1,,
2018-02-02T00:33:31.920Z,,,55,,33.1,,
2018-02-02T00:33:41.921Z,,40.2,55,,33.1,,
2018-02-02T00:33:51.920Z,,,55,,33.1,,
2018-02-02T00:34:01.922Z,,,55,,33.1,,
2018-02-02T00:34:11.920Z,,40.3,55,,33,,
2018-02-02T00:34:21.920Z,,,55,,33,,
2018-02-02T00:34:32.112Z,,,55,,33,,
2018-02-02T00:34:41.920Z,,,55,,33,,
2018-02-02T00:34:51.921Z,,40.5,55,,33,,
2018-02-02T00:35:01.923Z,,,55,,33,,
2018-02-02T00:35:11.922Z,,,55,,33,,
2018-02-02T00:35:21.931Z,,,55,,32.8,,
2018-02-02T00:35:31.923Z,,,55,,32.8,,
2018-02-02T00:35:41.922Z,,40.6,55,,32.8,,
2018-02-02T00:35:51.921Z,,,55,,32.8,,
2018-02-02T00:36:01.921Z,,,55,,32.8,,
2018-02-02T00:36:11.921Z,,,55,,32.7,,
2018-02-02T00:36:21.920Z,,,55,,32.7,,
2018-02-02T00:36:31.920Z,,,55,,32.7,,
2018-02-02T00:36:41.922Z,,39.5,55,,32.7,,
2018-02-02T00:36:51.920Z,,37.7,55,,32.7,,
2018-02-02T00:37:01.922Z,,35.9,55,,32.6,,
2018-02-02T00:37:11.923Z,,35.2,55,,32.6,,
2018-02-02T00:37:21.923Z,,34.8,55,,32.6,,
2018-02-02T00:37:31.925Z,,,55,,32.6,,
2018-02-02T00:37:41.920Z,,34.9,55,,32.6,,
2018-02-02T00:37:51.924Z,,34.9,55,,32.6,,
2018-02-02T00:38:01.920Z,,,55,,32.5,,
2018-02-02T00:38:11.920Z,,34.8,55,,32.5,,
2018-02-02T00:38:21.920Z,,34.7,55,,32.5,,
2018-02-02T00:38:31.920Z,,,55,,32.5,,
2018-02-02T00:38:41.920Z,,34.6,55,,32.3,,
2018-02-02T00:38:51.920Z,,,55,,32.3,,
2018-02-02T00:39:01.920Z,,34.4,55,,32.3,,
2018-02-02T00:39:11.921Z,,,55,,32.3,,
2018-02-02T00:39:21.920Z,,34.3,55,,32.3,,
2018-02-02T00:39:31.920Z,,,55,,32.3,,
2018-02-02T00:39:41.941Z,,34.2,55,,32.2,,
2018-02-02T00:39:51.965Z,,,55,,32.2,,
2018-02-02T00:40:01.920Z,,34.1,55,,32.2,,
2018-02-02T00:40:11.926Z,,34,55,,32.2,,
2018-02-02T00:40:21.920Z,,,55,,32.1,,
2018-02-02T00:40:31.920Z,,33.8,55,,32.1,,
2018-02-02T00:40:41.920Z,79,39.4,55,1,32.1,,0
2018-02-02T00:40:51.920Z,51,43.2,55,,32.1,,
2018-02-02T00:41:01.922Z,0,42.7,55,1,32,,0
2018-02-02T00:41:11.980Z,,39.7,55,,32,,
2018-02-02T00:41:21.921Z,,37.5,55,,32,,
2018-02-02T00:41:31.922Z,,35.9,55,,32,,
2018-02-02T00:41:41.920Z,,35.6,55,,32,,
2018-02-02T00:41:51.920Z,,35.3,55,,31.9,,
2018-02-02T00:42:01.920Z,,35.2,55,,31.9,,
2018-02-02T00:42:11.920Z,,34.9,55,,31.9,,
2018-02-02T00:42:21.926Z,,34.8,55,,31.9,,
2018-02-02T00:42:31.920Z,,34.7,55,,31.9,,
2018-02-02T00:42:41.920Z,,34.6,55,,31.7,,
2018-02-02T00:42:51.929Z,,34.4,55,,31.7,,
2018-02-02T00:43:01.920Z,,34.3,55,,31.7,,
2018-02-02T00:43:11.921Z,,,55,,31.7,,
2018-02-02T00:43:21.919Z,,34.2,55,,31.7,,
2018-02-02T00:43:31.920Z,,,55,,31.6,,
2018-02-02T00:43:41.920Z,,34.1,55,,31.6,,
2018-02-02T00:43:51.920Z,,34,55,,31.6,,
2018-02-02T00:44:01.920Z,,,55,,31.6,,
2018-02-02T00:44:11.920Z,,33.8,55,,31.6,,
2018-02-02T00:44:21.920Z,,,55,,31.5,,
2018-02-02T00:44:31.922Z,,33.7,55,,31.5,,
2018-02-02T00:44:41.920Z,,,55,,31.5,,
2018-02-02T00:44:51.922Z,,33.6,55,,31.5,,
2018-02-02T00:45:01.921Z,,33.5,55,,31.5,,
2018-02-02T00:45:11.920Z,,,55,,31.5,,
2018-02-02T00:45:21.919Z,,33.3,55,,31.4,,
2018-02-02T00:45:31.920Z,,,55,,31.4,,
2018-02-02T00:45:41.920Z,80,38.1,55,1,31.4,,0
2018-02-02T00:45:51.920Z,47,43.1,55,,31.4,,
2018-02-02T00:46:01.921Z,29,42.7,55,,31.4,,
2018-02-02T00:46:11.933Z,,41.5,55,,31.2,,
2018-02-02T00:46:21.921Z,,39.9,55,,31.2,,
2018-02-02T00:46:31.919Z,,39.2,55,,31.2,,
2018-02-02T00:46:41.921Z,,38.6,55,,31.2,,
2018-02-02T00:46:51.920Z,,38.5,55,,31.2,,
2018-02-02T00:47:01.921Z,,38.6,55,,31.1,,
2018-02-02T00:47:11.920Z,,38.9,55,,31.1,,
2018-02-02T00:47:21.920Z,,39,55,,31.1,,
2018-02-02T00:47:31.919Z,,39.2,55,,31.1,,
2018-02-02T00:47:41.926Z,,39.4,55,,31.1,,
2018-02-02T00:47:51.920Z,,39.5,55,,31.1,,
2018-02-02T00:48:01.920Z,,39.8,55,,31.1,,
2018-02-02T00:48:11.929Z,,40,55,,31,,
2018-02-02T00:48:21.926Z,,,55,,31,,
2018-02-02T00:48:31.919Z,,40.2,55,,31,,
2018-02-02T00:48:41.923Z,,40.3,55,,31,,
2018-02-02T00:48:51.919Z,,40.5,55,,31,,
2018-02-02T00:49:01.919Z,,40.7,55,,31,,
2018-02-02T00:49:11.920Z,,40.8,55,,31,,
2018-02-02T00:49:21.922Z,,41,55,,31,,
2018-02-02T00:49:31.919Z,,,55,,31.1,,
2018-02-02T00:49:41.919Z,,41.2,55,,31.1,,
2018-02-02T00:49:51.923Z,,41.4,55,,31.1,,
2018-02-02T00:50:01.920Z,,41.5,55,,31.1,,
2018-02-02T00:50:11.922Z,,41.6,55,,31.1,,
2018-02-02T00:50:21.919Z,,41.8,55,,31.2,,
2018-02-02T00:50:31.921Z,,41.9,55,,31.2,,
2018-02-02T00:50:42.127Z,,42,55,,31.2,,
2018-02-02T00:50:51.919Z,,42.3,55,,31.4,,
2018-02-02T00:51:01.919Z,,42.4,55,,31.4,,
2018-02-02T00:51:11.922Z,,42.5,55,,31.4,,
2018-02-02T00:51:21.920Z,,42.6,55,,31.5,,
2018-02-02T00:51:31.919Z,,42.7,55,,31.5,,
2018-02-02T00:51:41.920Z,,43,55,,31.6,,
2018-02-02T00:51:51.921Z,,43.1,55,,31.6,,
2018-02-02T00:52:01.921Z,,43.2,55,,31.7,,
2018-02-02T00:52:11.919Z,,43.3,55,,31.7,,
2018-02-02T00:52:21.920Z,,43.5,55,,31.9,,
2018-02-02T00:52:31.924Z,,43.6,55,,31.9,,
2018-02-02T00:52:41.919Z,,43.7,55,,32,,
2018-02-02T00:52:51.919Z,,43.9,55,,32.1,,
2018-02-02T00:53:01.919Z,0,42.6,55,1,32.1,,0
2018-02-02T00:53:11.944Z,,40.7,55,,32.2,,
2018-02-02T00:53:21.923Z,,39.7,55,,32.2,,
2018-02-02T00:53:31.919Z,,39.6,55,,32.3,,
2018-02-02T00:53:41.919Z,,39.8,55,,32.5,,
2018-02-02T00:53:51.919Z,,40.2,55,,32.5,,
2018-02-02T00:54:01.919Z,,40.7,55,,32.6,,
2018-02-02T00:54:11.928Z,,,55,,32.6,,
2018-02-02T00:54:21.919Z,,40.5,55,,32.7,,
2018-02-02T00:54:31.919Z,,40.2,55,,32.8,,
2018-02-02T00:54:41.924Z,,40.1,55,,32.8,,
2018-02-02T00:54:51.920Z,,39.9,55,,33,,
2018-02-02T00:55:01.919Z,,39.8,55,,33,,
2018-02-02T00:55:11.919Z,,39.6,55,,33,,
2018-02-02T00:55:21.924Z,,39.5,55,,33.1,,
2018-02-02T00:55:31.919Z,,,55,,33.1,,
2018-02-02T00:55:41.919Z,,39.4,55,,33.1,,
2018-02-02T00:55:51.921Z,,39.3,55,,33.1,,
2018-02-02T00:56:01.919Z,,39.1,55,,33.1,,
2018-02-02T00:56:11.923Z,,39,55,,33.2,,
2018-02-02T00:56:21.920Z,,38.9,55,,33.2,,
2018-02-02T00:56:31.919Z,,,55,,33.2,,
2018-02-02T00:56:41.919Z,,38.8,55,,33.2,,
2018-02-02T00:56:51.923Z,,38.6,55,,33.2,,
2018-02-02T00:57:01.921Z,0,38.6,55,1,33.2,40,0
2018-02-02T00:57:11.922Z,,38.8,55,,33.2,,
2018-02-02T00:57:21.923Z,,38.9,55,,33.2,,
2018-02-02T00:57:31.919Z,,39,55,,33.2,,
2018-02-02T00:57:41.918Z,,39.1,55,,33.2,,
2018-02-02T00:57:51.919Z,,39.3,55,,33.2,,
2018-02-02T00:58:01.919Z,,39.4,55,,33.2,,
2018-02-02T00:58:11.919Z,,39.5,55,,33.2,,
2018-02-02T00:58:21.919Z,,,55,,33.2,,
2018-02-02T00:58:31.919Z,,39.6,55,,33.1,,
2018-02-02T00:58:41.918Z,,,55,,33.1,,
2018-02-02T00:58:51.919Z,,39.8,55,,33.1,,
2018-02-02T00:59:01.920Z,,,55,,33.1,,
2018-02-02T00:59:11.918Z,,39.9,55,,33.1,,
2018-02-02T00:59:21.919Z,,40,55,,33.1,,
2018-02-02T00:59:31.924Z,,,55,,33.1,,
2018-02-02T00:59:41.919Z,,,55,,33.1,,
2018-02-02T00:59:51.918Z,,40.1,55,,33.1,,
2018-02-02T01:00:01.918Z,,,55,,33,,
2018-02-02T01:00:11.923Z,,,55,,33,,
2018-02-02T01:00:21.921Z,,40.2,55,,33,,
2018-02-02T01:00:31.922Z,,,55,,33,,
2018-02-02T01:00:41.920Z,,,55,,33,,
2018-02-02T01:00:51.918Z,,40.3,55,,33,,
2018-02-02T01:01:01.920Z,,,55,,33,,
2018-02-02T01:01:11.918Z,,,55,,32.8,,
2018-02-02T01:01:21.922Z,,,55,,32.8,,
2018-02-02T01:01:31.918Z,,40.5,55,,32.8,,
2018-02-02T01:01:41.918Z,,,55,,32.8,,
2018-02-02T01:01:51.921Z,,,55,,32.8,,
2018-02-02T01:02:01.919Z,,,55,,32.7,,
2018-02-02T01:02:11.922Z,,,55,,32.7,,
2018-02-02T01:02:21.920Z,,40.6,55,,32.7,,
2018-02-02T01:02:31.918Z,,,55,,32.7,,
2018-02-02T01:02:41.925Z,,,55,,32.7,,
2018-02-02T01:02:51.923Z,,,55,,32.6,,
2018-02-02T01:03:01.918Z,,39.9,55,,32.6,,
2018-02-02T01:03:11.918Z,,37.9,55,,32.6,,
2018-02-02T01:03:21.923Z,,36.8,55,,32.6,,
2018-02-02T01:03:31.921Z,,35.4,55,,32.6,,
2018-02-02T01:03:41.919Z,,34.8,55,,32.6,,
2018-02-02T01:03:51.920Z,,,55,,32.5,,
2018-02-02T01:04:01.923Z,,34.9,55,,32.5,,
2018-02-02T01:04:11.918Z,,,55,,32.5,,
2018-02-02T01:04:22.123Z,,,55,,32.5,,
2018-02-02T01:04:31.918Z,,34.8,55,,32.5,,
2018-02-02T01:04:41.939Z,,34.7,55,,32.3,,
2018-02-02T01:04:51.918Z,,34.6,55,,32.3,,
2018-02-02T01:05:01.921Z,,,55,,32.3,,
2018-02-02T01:05:11.918Z,,,55,,32.3,,
2018-02-02T01:05:21.919Z,,34.4,55,,32.3,,
2018-02-02T01:05:31.923Z,,34.3,55,,32.2,,
2018-02-02T01:05:41.918Z,,,55,,32.2,,
2018-02-02T01:05:51.919Z,,34.2,55,,32.2,,
2018-02-02T01:06:01.918Z,,,55,,32.2,,
2018-02-02T01:06:11.918Z,,34.1,55,,32.1,,
2018-02-02T01:06:21.920Z,,,55,,32.1,,
2018-02-02T01:06:31.918Z,,34,55,,32.1,,
2018-02-02T01:06:41.924Z,,,55,,32.1,,
2018-02-02T01:06:51.919Z,79,35.1,55,1,32.1,,0
2018-02-02T01:07:01.920Z,72,41.6,55,,32,,
2018-02-02T01:07:11.923Z,0,44.2,55,,32,,
2018-02-02T01:07:21.918Z,,41.5,55,1,32,,0
2018-02-02T01:07:31.923Z,,38.7,55,,32,,
2018-02-02T01:07:41.929Z,,36.5,55,,32,,
2018-02-02T01:07:51.919Z,,35.8,55,,31.9,,
2018-02-02T01:08:01.923Z,,35.4,55,,31.9,,
2018-02-02T01:08:11.920Z,,35.3,55,,31.9,,
2018-02-02T01:08:21.928Z,,35.2,55,,31.9,,
2018-02-02T01:08:31.919Z,,34.9,55,,31.9,,
2018-02-02T01:08:41.918Z,,34.8,55,,31.7,,
2018-02-02T01:08:51.918Z,,34.7,55,,31.7,,
2018-02-02T01:09:01.918Z,,34.6,55,,31.7,,
2018-02-02T01:09:11.922Z,,34.4,55,,31.7,,
2018-02-02T01:09:21.925Z,,34.3,55,,31.7,,
2018-02-02T01:09:31.918Z,,,55,,31.6,,
2018-02-02T01:09:41.922Z,,34.2,55,,31.6,,
2018-02-02T01:09:51.919Z,,34.1,55,,31.6,,
2018-02-02T01:10:01.918Z,,,55,,31.6,,
2018-02-02T01:10:11.919Z,,34,55,,31.5,,
2018-02-02T01:10:21.975Z,,33.8,55,,31.5,,
2018-02-02T01:10:31.919Z,,,55,,31.5,,
2018-02-02T01:10:41.918Z,,,55,,31.5,,
2018-02-02T01:10:51.925Z,,33.7,55,,31.5,,
2018-02-02T01:11:01.921Z,,33.6,55,,31.5,,
2018-02-02T01:11:11.918Z,,,55,,31.4,,
2018-02-02T01:11:21.918Z,,33.5,55,,31.4,,
2018-02-02T01:11:31.918Z,,,55,,31.4,,
2018-02-02T01:11:41.922Z,,33.3,55,,31.4,,
2018-02-02T01:11:51.933Z,79,34.5,55,1,31.4,,0
2018-02-02T01:12:01.930Z,72,41,55,,31.2,,
2018-02-02T01:12:11.922Z,38,43.4,55,,31.2,,
2018-02-02T01:12:21.923Z,29,42.3,55,,31.2,,
2018-02-02T01:12:31.921Z,,40.8,55,,31.2,,
2018-02-02T01:12:41.922Z,,39.7,55,,31.2,,
2018-02-02T01:12:51.921Z,,38.8,55,,31.2,,
2018-02-02T01:13:01.919Z,,38.4,55,,31.1,,
2018-02-02T01:13:11.964Z,,38.6,55,,31.1,,
2018-02-02T01:13:21.919Z,,38.7,55,,31.1,,
2018-02-02T01:13:31.920Z,,39,55,,31.1,,
2018-02-02T01:13:41.927Z,,39.1,55,,31.1,,
2018-02-02T01:13:51.921Z,,39.3,55,,31.1,,
2018-02-02T01:14:01.932Z,,39.4,55,,31,,
2018-02-02T01:14:11.920Z,,39.7,55,,31,,
2018-02-02T01:14:21.922Z,,39.8,55,,31,,
2018-02-02T01:14:31.922Z,,40,55,,31,,
2018-02-02T01:14:41.917Z,,40.1,55,,31,,
2018-02-02T01:14:51.917Z,,40.2,55,,31,,
2018-02-02T01:15:01.917Z,,40.3,55,,31,,
2018-02-02T01:15:11.917Z,,40.6,55,,31,,
2018-02-02T01:15:21.917Z,,40.7,55,,31,,
2018-02-02T01:15:31.919Z,,40.8,55,,31,,
2018-02-02T01:15:41.917Z,,41,55,,31,,
2018-02-02T01:15:51.958Z,,41.1,55,,31,,
2018-02-02T01:16:01.920Z,,41.2,55,,31,,
2018-02-02T01:16:11.918Z,,41.4,55,,31.1,,
2018-02-02T01:16:21.918Z,,41.5,55,,31.1,,
2018-02-02T01:16:31.917Z,,41.7,55,,31.1,,
2018-02-02T01:16:41.918Z,,41.8,55,,31.1,,
2018-02-02T01:16:51.917Z,,42,55,,31.2,,
2018-02-02T01:17:01.919Z,,42.2,55,,31.2,,
2018-02-02T01:17:11.921Z,,42.3,55,,31.4,,
2018-02-02T01:17:21.919Z,,42.4,55,,31.4,,
