Time,HwTSet,HwTOutlet,PrimT,ChActive,ActPow,PrimTSet,HwActive
2018-02-13T04:05:27.625Z,55,33.2,40.6,,,,
2018-02-13T04:05:37.625Z,55,33.2,40.5,,,,
2018-02-13T04:05:47.631Z,55,33.2,40.6,,,,
2018-02-13T04:05:57.626Z,55,33.2,,,,,
2018-02-13T04:06:07.625Z,55,33.1,,,,,
2018-02-13T04:06:17.628Z,55,33.1,40.7,,,,
2018-02-13T04:06:27.625Z,55,33.1,,,,,
2018-02-13T04:06:37.627Z,55,33.1,,,,,
2018-02-13T04:06:47.631Z,55,33.1,,,,,
2018-02-13T04:06:57.626Z,55,33,,,,,
2018-02-13T04:07:07.625Z,55,33,38.8,,,,
2018-02-13T04:07:17.625Z,55,33,36.8,,,,
2018-02-13T04:07:27.625Z,55,33,35.8,,,,
2018-02-13T04:07:37.625Z,55,32.8,34.7,,,,
2018-02-13T04:07:47.625Z,55,32.8,34.6,,,,
2018-02-13T04:07:57.626Z,55,32.8,34.7,,,,
2018-02-13T04:08:07.626Z,55,32.8,34.8,,,,
2018-02-13T04:08:17.627Z,55,32.8,34.7,,,,
2018-02-13T04:08:27.626Z,55,32.7,34.6,,,,
2018-02-13T04:08:37.625Z,55,32.7,,,,,
2018-02-13T04:08:47.625Z,55,32.7,34.4,,,,
2018-02-13T04:08:57.625Z,55,32.7,34.3,,,,
2018-02-13T04:09:07.627Z,55,32.6,,,,,
2018-02-13T04:09:17.625Z,55,32.6,,,,,
2018-02-13T04:09:27.625Z,55,32.6,34.2,,,,
2018-02-13T04:09:37.625Z,55,32.6,34.1,,,,
2018-02-13T04:09:47.626Z,55,32.5,34,,,,
2018-02-13T04:09:57.625Z,55,32.5,,,,,
2018-02-13T04:10:07.625Z,55,32.5,34.2,1,79,,0
2018-02-13T04:10:17.625Z,55,32.5,40.5,,76,,
2018-02-13T04:10:27.625Z,55,32.5,43.6,,43,,
2018-02-13T04:10:37.626Z,55,32.3,42.8,,29,,
2018-02-13T04:10:47.625Z,55,32.3,41.4,,,,
2018-02-13T04:10:57.624Z,55,32.3,39.9,,,,
2018-02-13T04:11:07.628Z,55,32.3,39.4,,,,
2018-02-13T04:11:17.625Z,55,32.2,38.8,,,,
2018-02-13T04:11:27.626Z,55,32.2,38.9,,,,
2018-02-13T04:11:37.629Z,55,32.2,39,,,,
2018-02-13T04:11:47.626Z,55,32.2,39.2,,,,
2018-02-13T04:11:57.625Z,55,32.1,39.4,,,,
2018-02-13T04:12:07.633Z,55,32.1,39.5,,,,
2018-02-13T04:12:17.625Z,55,32.1,39.8,,,,
2018-02-13T04:12:27.625Z,55,32.1,39.9,,,,
2018-02-13T04:12:37.625Z,55,32.1,40.1,,,,
2018-02-13T04:12:47.626Z,55,32.1,40.2,,,,
2018-02-13T04:12:57.625Z,55,32,40.5,,,,
2018-02-13T04:13:07.626Z,55,32,40.6,,,,
2018-02-13T04:13:17.627Z,55,32,40.7,,,,
2018-02-13T04:13:27.625Z,55,32,40.8,,,,
2018-02-13T04:13:37.627Z,55,32,40.9,,,,
2018-02-13T04:13:47.625Z,55,32,41,,,,
2018-02-13T04:13:57.624Z,55,32,41.1,,,,
2018-02-13T04:14:07.626Z,55,32,41.4,,,,
2018-02-13T04:14:17.625Z,55,32,41.5,,,,
2018-02-13T04:14:27.625Z,55,32,41.6,,,,
2018-02-13T04:14:37.625Z,55,32,41.8,,,,
2018-02-13T04:14:47.625Z,55,32,,,,,
2018-02-13T04:14:57.625Z,55,32.1,42,,,,
2018-02-13T04:15:07.624Z,55,32.1,42.2,,,,
2018-02-13T04:15:17.625Z,55,32.1,42.3,,,,
2018-02-13T04:15:27.625Z,55,32.1,42.4,,,,
2018-02-13T04:15:37.624Z,55,32.1,42.5,,,,
2018-02-13T04:15:47.626Z,55,32.2,42.6,,,,
2018-02-13T04:15:57.626Z,55,32.2,42.7,,,,
2018-02-13T04:16:07.654Z,55,32.3,42.8,,,,
2018-02-13T04:16:17.625Z,55,32.3,43.1,,,,
2018-02-13T04:16:27.628Z,55,32.3,43.2,,,,
2018-02-13T04:16:37.625Z,55,32.5,43.3,,,,
2018-02-13T04:16:47.624Z,55,32.5,43.4,,,,
2018-02-13T04:16:57.633Z,55,32.6,43.5,,,,
2018-02-13T04:17:07.624Z,55,32.6,43.6,,,,
2018-02-13T04:17:17.624Z,55,32.7,43.7,,,,
2018-02-13T04:17:27.624Z,55,32.7,43.9,,,,
2018-02-13T04:17:37.624Z,55,32.7,42.7,1,0,,0
2018-02-13T04:17:47.624Z,55,32.8,40.8,,,,
2018-02-13T04:17:57.624Z,55,33,39.9,,,,
2018-02-13T04:18:07.624Z,55,33,39.7,,,,
2018-02-13T04:18:17.625Z,55,33.1,39.9,,,,
2018-02-13T04:18:27.624Z,55,33.1,40.3,,,,
2018-02-13T04:18:37.624Z,55,33.2,40.8,,,,
2018-02-13T04:18:47.625Z,55,33.2,,,,,
2018-02-13T04:18:57.626Z,55,33.3,40.6,,,,
2018-02-13T04:19:07.624Z,55,33.3,40.3,,,,
2018-02-13T04:19:17.624Z,55,33.3,40.2,,,,
2018-02-13T04:19:27.624Z,55,33.5,40.1,,,,
2018-02-13T04:19:37.624Z,55,33.5,39.9,,,,
2018-02-13T04:19:47.700Z,55,33.5,39.8,,,,
2018-02-13T04:19:57.625Z,55,33.6,39.6,,,,
2018-02-13T04:20:07.624Z,55,33.6,39.5,,,,
2018-02-13T04:20:17.624Z,55,33.6,39.5,1,0,40,0
2018-02-13T04:20:27.624Z,55,33.6,39.4,,,,
2018-02-13T04:20:37.624Z,55,33.6,39.3,,,,
2018-02-13T04:20:47.980Z,55,33.6,39.1,,,,
2018-02-13T04:20:57.624Z,55,33.6,39,,,,
2018-02-13T04:21:07.624Z,55,33.7,38.9,,,,
2018-02-13T04:21:17.627Z,55,33.6,38.8,,,,
2018-02-13T04:21:27.624Z,55,33.7,,,,,
2018-02-13T04:21:37.624Z,55,33.7,38.6,,,,
2018-02-13T04:21:47.632Z,55,33.7,38.8,,,,
2018-02-13T04:21:57.625Z,55,33.6,39,,,,
2018-02-13T04:22:07.623Z,55,33.6,39.1,,,,
2018-02-13T04:22:17.624Z,55,33.6,39.3,,,,
2018-02-13T04:22:27.624Z,55,33.6,39.4,,,,
2018-02-13T04:22:37.624Z,55,33.6,,,,,
2018-02-13T04:22:47.624Z,55,33.6,39.5,,,,
2018-02-13T04:22:57.623Z,55,33.6,39.6,,,,
2018-02-13T04:23:07.633Z,55,33.6,,,,,
2018-02-13T04:23:17.624Z,55,33.6,39.8,,,,
2018-02-13T04:23:27.624Z,55,33.6,39.9,,,,
2018-02-13T04:23:37.624Z,55,33.5,,,,,
2018-02-13T04:23:47.624Z,55,33.5,40,,,,
2018-02-13T04:23:57.624Z,55,33.5,,,,,
2018-02-13T04:24:07.623Z,55,33.5,,,,,
2018-02-13T04:24:17.625Z,55,33.5,40.1,,,,
2018-02-13T04:24:27.624Z,55,33.5,,,,,
2018-02-13T04:24:37.625Z,55,33.3,40.2,,,,
2018-02-13T04:24:47.623Z,55,33.3,,,,,
2018-02-13T04:24:57.623Z,55,33.3,,,,,
2018-02-13T04:25:07.624Z,55,33.3,40.3,,,,
2018-02-13T04:25:17.624Z,55,33.3,,,,,
2018-02-13T04:25:27.623Z,55,33.3,,,,,
2018-02-13T04:25:37.625Z,55,33.2,40.5,,,,
2018-02-13T04:25:47.624Z,55,33.2,,,,,
2018-02-13T04:25:57.623Z,55,33.2,,,,,
2018-02-13T04:26:07.627Z,55,33.2,,,,,
2018-02-13T04:26:17.623Z,55,33.2,40.6,,,,
2018-02-13T04:26:27.655Z,55,33.1,,,,,
2018-02-13T04:26:37.635Z,55,33.1,,,,,
2018-02-13T04:26:47.623Z,55,33.1,,,,,
2018-02-13T04:26:57.624Z,55,33.1,,,,,
2018-02-13T04:27:07.623Z,55,33.1,40.7,,,,
2018-02-13T04:27:17.623Z,55,33,,,,,
2018-02-13T04:27:27.997Z,55,33,,,,,
2018-02-13T04:27:37.624Z,55,33,40.6,,,,
2018-02-13T04:27:47.624Z,55,33,37.9,,,,
2018-02-13T04:27:57.624Z,55,33,36.7,,,,
2018-02-13T04:28:07.623Z,55,32.8,34.9,,,,
2018-02-13T04:28:17.625Z,55,32.8,34.6,,,,
2018-02-13T04:28:28.030Z,55,32.8,,,,,
2018-02-13T04:28:37.654Z,55,32.8,34.7,,,,
2018-02-13T04:28:47.625Z,55,32.8,34.8,,,,
2018-02-13T04:28:57.623Z,55,32.7,34.7,,,,
2018-02-13T04:29:07.623Z,55,32.7,34.6,,,,
2018-02-13T04:29:17.627Z,55,32.7,34.4,,,,
2018-02-13T04:29:27.626Z,55,32.7,,,,,
2018-02-13T04:29:37.623Z,55,32.6,34.3,,,,
2018-02-13T04:29:47.625Z,55,32.6,,,,,
2018-02-13T04:29:57.623Z,55,32.6,34.2,,,,
2018-02-13T04:30:07.623Z,55,32.6,,,,,
2018-02-13T04:30:17.624Z,55,32.5,34.1,,,,
2018-02-13T04:30:27.625Z,55,32.5,34,,,,
2018-02-13T04:30:37.623Z,55,32.5,33.8,,,,
2018-02-13T04:30:47.626Z,55,32.5,36.9,1,79,,0
2018-02-13T04:30:57.633Z,55,32.3,43,,52,,
2018-02-13T04:31:07.623Z,55,32.3,43.5,,29,,
2018-02-13T04:31:17.623Z,55,32.3,41.6,,,,
2018-02-13T04:31:27.629Z,55,32.3,40.6,,,,
2018-02-13T04:31:37.623Z,55,32.2,39.7,,,,
2018-02-13T04:31:47.641Z,55,32.2,38.9,,,,
2018-02-13T04:31:57.639Z,55,32.2,38.7,,,,
2018-02-13T04:32:07.623Z,55,32.2,39,,,,
2018-02-13T04:32:17.625Z,55,32.1,39.1,,,,
2018-02-13T04:32:27.623Z,55,32.1,39.2,,,,
2018-02-13T04:32:37.623Z,55,32.1,39.4,,,,
2018-02-13T04:32:47.623Z,55,32.1,39.7,,,,
2018-02-13T04:32:57.623Z,55,32.1,39.9,,,,
2018-02-13T04:33:07.623Z,55,32.1,40,,,,
2018-02-13T04:33:17.623Z,55,32.1,40.2,,,,
2018-02-13T04:33:27.623Z,55,32,40.3,,,,
2018-02-13T04:33:38.001Z,55,32,40.5,,,,
2018-02-13T04:33:47.623Z,55,32,40.6,,,,
2018-02-13T04:33:57.623Z,55,32,40.8,,,,
2018-02-13T04:34:07.622Z,55,32,40.9,,,,
2018-02-13T04:34:17.626Z,55,32,41,,,,
2018-02-13T04:34:27.625Z,55,32,41.1,,,,
2018-02-13T04:34:37.623Z,55,32,41.4,,,,
2018-02-13T04:34:47.623Z,55,32,41.5,,,,
2018-02-13T04:34:57.623Z,55,32,41.6,,,,
2018-02-13T04:35:07.623Z,55,32,41.7,,,,
2018-02-13T04:35:17.631Z,55,32,41.8,,,,
2018-02-13T04:35:27.626Z,55,32,41.9,,,,
2018-02-13T04:35:37.623Z,55,32.1,42,,,,
2018-02-13T04:35:47.624Z,55,32.1,42.2,,,,
2018-02-13T04:35:57.623Z,55,32.1,42.3,,,,
2018-02-13T04:36:07.624Z,55,32.1,42.5,,,,
2018-02-13T04:36:17.628Z,55,32.2,42.6,,,,
2018-02-13T04:36:27.623Z,55,32.2,42.7,,,,
2018-02-13T04:36:37.623Z,55,32.3,42.8,,,,
2018-02-13T04:36:47.632Z,55,32.3,43,,,,
2018-02-13T04:36:57.622Z,55,32.3,43.1,,,,
2018-02-13T04:37:07.623Z,55,32.5,43.2,,,,
2018-02-13T04:37:17.623Z,55,32.5,43.3,,,,
2018-02-13T04:37:27.622Z,55,32.6,43.4,,,,
2018-02-13T04:37:37.623Z,55,32.6,43.5,,,,
2018-02-13T04:37:47.769Z,55,32.6,43.6,,,,
2018-02-13T04:37:57.622Z,55,32.7,43.9,,,,
2018-02-13T04:38:07.631Z,55,32.7,44.2,1,0,,0
2018-02-13T04:38:17.623Z,55,32.8,41.7,,,,
2018-02-13T04:38:27.625Z,55,32.8,40.5,,,,
2018-02-13T04:38:37.625Z,55,33,39.8,,,,
2018-02-13T04:38:47.622Z,55,33,39.7,,,,
2018-02-13T04:38:57.632Z,55,33.1,40.1,,,,
2018-02-13T04:39:07.623Z,55,33.1,40.5,,,,
2018-02-13T04:39:17.623Z,55,33.2,40.9,,,,
2018-02-13T04:39:27.624Z,55,33.3,40.7,,,,
2018-02-13T04:39:37.622Z,55,33.3,40.5,,,,
2018-02-13T04:39:47.622Z,55,33.3,40.3,,,,
2018-02-13T04:39:57.622Z,55,33.5,40.1,,,,
2018-02-13T04:40:07.626Z,55,33.5,40,,,,
2018-02-13T04:40:17.623Z,55,33.6,39.9,,,,
2018-02-13T04:40:27.623Z,55,33.6,39.8,,,,
2018-02-13T04:40:37.627Z,55,33.6,39.6,,,,
2018-02-13T04:40:47.623Z,55,33.6,39.5,,,,
2018-02-13T04:40:57.624Z,55,33.6,,,,,
2018-02-13T04:41:07.627Z,55,33.7,39.4,,,,
2018-02-13T04:41:17.768Z,55,33.7,39.3,,,,
2018-02-13T04:41:27.627Z,55,33.7,39.1,,,,
2018-02-13T04:41:37.631Z,55,33.7,39,,,,
2018-02-13T04:41:47.622Z,55,33.7,38.9,,,,
2018-02-13T04:41:57.623Z,55,33.7,38.8,,,,
2018-02-13T04:42:07.623Z,55,33.7,,,,,
2018-02-13T04:42:17.622Z,55,33.7,,,,,
2018-02-13T04:42:27.622Z,55,33.7,38.9,,,,
2018-02-13T04:42:37.622Z,55,33.7,39,,,,
2018-02-13T04:42:47.622Z,55,33.6,39.1,,,,
2018-02-13T04:42:57.623Z,55,33.7,39.3,,,,
2018-02-13T04:43:07.622Z,55,33.6,39.4,,,,
2018-02-13T04:43:17.624Z,55,33.6,39.5,,,,
2018-02-13T04:43:27.622Z,55,33.6,39.6,,,,
2018-02-13T04:43:37.622Z,55,33.6,,,,,
2018-02-13T04:43:47.624Z,55,33.6,39.8,,,,
2018-02-13T04:43:57.622Z,55,33.6,,,,,
2018-02-13T04:44:07.622Z,55,33.6,39.9,,,,
2018-02-13T04:44:17.624Z,55,33.6,40,,,,
2018-02-13T04:44:27.622Z,55,33.5,,,,,
2018-02-13T04:44:37.622Z,55,33.5,,,,,
2018-02-13T04:44:47.624Z,55,33.5,40.1,,,,
2018-02-13T04:44:57.622Z,55,33.5,,,,,
2018-02-13T04:45:07.622Z,55,33.5,40.2,,,,
2018-02-13T04:45:17.628Z,55,33.5,,,,,
2018-02-13T04:45:27.625Z,55,33.3,,,,,
2018-02-13T04:45:37.626Z,55,33.3,,,,,
2018-02-13T04:45:47.622Z,55,33.3,40.3,,,,
2018-02-13T04:45:57.626Z,55,33.3,,,,,
2018-02-13T04:46:07.623Z,55,33.3,40.5,,,,
2018-02-13T04:46:17.622Z,55,33.3,,,,,
2018-02-13T04:46:27.630Z,55,33.2,,,,,
2018-02-13T04:46:37.624Z,55,33.2,,,,,
2018-02-13T04:46:47.622Z,55,33.2,,,,,
2018-02-13T04:46:57.622Z,55,33.2,40.6,,,,
2018-02-13T04:47:07.622Z,55,33.1,,,,,
2018-02-13T04:47:17.622Z,55,33.1,,,,,
2018-02-13T04:47:27.622Z,55,33.1,,,,,
2018-02-13T04:47:37.622Z,55,33.1,,,,,
2018-02-13T04:47:47.623Z,55,33.1,40.7,,,,
2018-02-13T04:47:57.622Z,55,33,,,,,
2018-02-13T04:48:07.623Z,55,33,,,,,
2018-02-13T04:48:17.623Z,55,33,39.6,,,,
2018-02-13T04:48:27.622Z,55,33,37.7,,,,
2018-02-13T04:48:37.624Z,55,33,35.9,,,,
2018-02-13T04:48:47.622Z,55,32.8,34.8,,,,
2018-02-13T04:48:57.889Z,55,32.8,34.6,,,,
2018-02-13T04:49:07.624Z,55,32.8,,,,,
2018-02-13T04:49:17.622Z,55,32.8,34.7,,,,
2018-02-13T04:49:27.623Z,55,32.7,,,,,
2018-02-13T04:49:37.623Z,55,32.7,34.6,,,,
2018-02-13T04:49:47.623Z,55,32.7,,,,,
2018-02-13T04:49:57.624Z,55,32.7,34.4,,,,
2018-02-13T04:50:07.636Z,55,32.7,34.3,,,,
2018-02-13T04:50:17.638Z,55,32.6,,,,,
2018-02-13T04:50:27.631Z,55,32.6,34.2,,,,
2018-02-13T04:50:37.634Z,55,32.6,,,,,
2018-02-13T04:50:47.633Z,55,32.6,34.1,,,,
2018-02-13T04:50:57.621Z,55,32.5,34,,,,
2018-02-13T04:51:07.622Z,55,32.5,,,,,
2018-02-13T04:51:17.629Z,55,32.5,34.5,1,79,,0
2018-02-13T04:51:27.622Z,55,32.5,40.2,,78,,
2018-02-13T04:51:37.622Z,55,32.5,43.5,,45,,
2018-02-13T04:51:47.623Z,55,32.3,42.7,,29,,
2018-02-13T04:51:57.621Z,55,32.3,41.2,,,,
2018-02-13T04:52:07.622Z,55,32.3,39.9,,,,
2018-02-13T04:52:17.621Z,55,32.2,39.3,,,,
2018-02-13T04:52:27.621Z,55,32.2,38.7,,,,
2018-02-13T04:52:37.623Z,55,32.2,38.9,,,,
2018-02-13T04:52:47.621Z,55,32.2,39,,,,
2018-02-13T04:52:57.621Z,55,32.2,39.2,,,,
2018-02-13T04:53:07.621Z,55,32.1,39.4,,,,
2018-02-13T04:53:17.621Z,55,32.1,39.5,,,,
2018-02-13T04:53:27.621Z,55,32.1,39.8,,,,
2018-02-13T04:53:37.621Z,55,32.1,40,,,,
2018-02-13T04:53:47.621Z,55,32.1,40.1,,,,
2018-02-13T04:53:57.623Z,55,32,40.2,,,,
2018-02-13T04:54:07.623Z,55,32,40.5,,,,
2018-02-13T04:54:17.622Z,55,32,40.6,,,,
2018-02-13T04:54:27.622Z,55,32,40.7,,,,
2018-02-13T04:54:37.622Z,55,32,40.8,,,,
2018-02-13T04:54:47.622Z,55,32,41,,,,
2018-02-13T04:54:57.622Z,55,32,,,,,
2018-02-13T04:55:07.624Z,55,32,41.2,,,,
2018-02-13T04:55:17.621Z,55,32,41.4,,,,
2018-02-13T04:55:27.621Z,55,32,41.5,,,,
2018-02-13T04:55:37.627Z,55,32,41.6,,,,
2018-02-13T04:55:47.621Z,55,32,41.8,,,,
2018-02-13T04:55:57.621Z,55,32,41.9,,,,
2018-02-13T04:56:07.628Z,55,32.1,42,,,,
2018-02-13T04:56:17.621Z,55,32.1,42.2,,,,
2018-02-13T04:56:27.621Z,55,32.1,42.3,,,,
2018-02-13T04:56:37.630Z,55,32.1,42.4,,,,
2018-02-13T04:56:47.975Z,55,32.2,42.5,,,,
2018-02-13T04:56:57.774Z,55,32.2,42.6,,,,
2018-02-13T04:57:07.621Z,55,32.2,42.7,,,,
2018-02-13T04:57:17.629Z,55,32.2,43,,,,
2018-02-13T04:57:27.621Z,55,32.3,,,,,
2018-02-13T04:57:37.676Z,55,32.3,43.2,,,,
2018-02-13T04:57:47.621Z,55,32.5,43.3,,,,
2018-02-13T04:57:57.621Z,55,32.5,43.4,,,,
2018-02-13T04:58:07.626Z,55,32.6,43.5,,,,
2018-02-13T04:58:17.621Z,55,32.6,43.6,,,,
2018-02-13T04:58:27.627Z,55,32.6,43.7,,,,
2018-02-13T04:58:37.621Z,55,32.7,43.9,,,,
2018-02-13T04:58:47.624Z,55,32.7,43.5,1,0,,0
2018-02-13T04:58:57.621Z,55,32.8,41.6,,,,
2018-02-13T04:59:07.621Z,55,32.8,40.1,,,,
2018-02-13T04:59:17.621Z,55,33,39.7,,,,
2018-02-13T04:59:27.622Z,55,33,39.8,,,,
2018-02-13T04:59:37.622Z,55,33.1,40.1,,,,
2018-02-13T04:59:47.627Z,55,33.2,40.7,,,,
2018-02-13T04:59:57.623Z,55,33.2,40.8,,,,
2018-02-13T05:00:07.621Z,55,33.3,40.6,,,,
2018-02-13T05:00:17.623Z,55,33.3,40.5,,,,
2018-02-13T05:00:27.632Z,55,33.3,40.2,,,,
2018-02-13T05:00:37.620Z,55,33.5,40.1,,,,
2018-02-13T05:00:47.621Z,55,33.5,39.9,,,,
2018-02-13T05:00:57.627Z,55,33.5,,,,,
2018-02-13T05:01:07.621Z,55,33.6,39.8,,,,
2018-02-13T05:01:17.620Z,55,33.6,39.6,,,,
2018-02-13T05:01:27.632Z,55,33.6,39.5,,,,
2018-02-13T05:01:37.620Z,55,33.6,39.4,,,,
2018-02-13T05:01:47.621Z,55,33.6,39.3,,,,
2018-02-13T05:01:57.620Z,55,33.6,39.1,,,,
2018-02-13T05:02:07.621Z,55,33.7,,,,,
2018-02-13T05:02:17.621Z,55,33.6,39,,,,
2018-02-13T05:02:27.621Z,55,33.7,38.9,,,,
2018-02-13T05:02:37.622Z,55,33.7,38.8,,,,
2018-02-13T05:02:47.620Z,55,33.7,,,,,
2018-02-13T05:02:57.620Z,55,33.7,38.9,,,,
2018-02-13T05:03:07.621Z,55,33.7,39,,,,
2018-02-13T05:03:17.620Z,55,33.7,39.1,,,,
2018-02-13T05:03:27.621Z,55,33.6,39.3,,,,
2018-02-13T05:03:37.620Z,55,33.6,39.4,,,,
2018-02-13T05:03:47.621Z,55,33.6,39.5,,,,
2018-02-13T05:03:57.621Z,55,33.6,,,,,
2018-02-13T05:04:07.620Z,55,33.6,39.6,,,,
2018-02-13T05:04:17.621Z,55,33.6,39.8,,,,
2018-02-13T05:04:27.621Z,55,33.6,,,,,
2018-02-13T05:04:37.624Z,55,33.6,39.9,,,,
2018-02-13T05:04:47.662Z,55,33.5,,,,,
2018-02-13T05:04:57.620Z,55,33.5,40,,,,
2018-02-13T05:05:07.621Z,55,33.5,,,,,
2018-02-13T05:05:17.628Z,55,33.5,40.1,,,,
2018-02-13T05:05:27.621Z,55,33.5,,,,,
2018-02-13T05:05:37.620Z,55,33.5,40.2,,,,
2018-02-13T05:05:47.627Z,55,33.3,,,,,
2018-02-13T05:05:57.620Z,55,33.3,,,,,
2018-02-13T05:06:07.620Z,55,33.3,40.3,,,,
2018-02-13T05:06:17.630Z,55,33.3,,,,,
2018-02-13T05:06:27.620Z,55,33.3,,,,,
2018-02-13T05:06:37.622Z,55,33.3,40.5,,,,
2018-02-13T05:06:47.629Z,55,33.2,,,,,
2018-02-13T05:06:57.620Z,55,33.2,,,,,
2018-02-13T05:07:07.620Z,55,33.2,,,,,
2018-02-13T05:07:17.623Z,55,33.2,40.6,,,,
2018-02-13T05:07:27.620Z,55,33.2,,,,,
2018-02-13T05:07:37.620Z,55,33.1,,,,,
2018-02-13T05:07:47.620Z,55,33.1,,,,,
2018-02-13T05:07:57.625Z,55,33.1,40.7,,,,
2018-02-13T05:08:07.620Z,55,33.1,,,,,
2018-02-13T05:08:17.622Z,55,33.1,,,,,
2018-02-13T05:08:27.647Z,55,33,,,,,
2018-02-13T05:08:37.620Z,55,33,,,,,
2018-02-13T05:08:47.620Z,55,33,,,,,
2018-02-13T05:08:57.620Z,55,33,38.5,,,,
2018-02-13T05:09:07.620Z,55,33,37.2,,,,
2018-02-13T05:09:17.820Z,55,32.8,35.7,,,,
2018-02-13T05:09:27.620Z,55,32.8,34.7,,,,
2018-02-13T05:09:37.620Z,55,32.8,34.6,,,,
2018-02-13T05:09:47.619Z,55,32.8,34.7,,,,
2018-02-13T05:09:57.620Z,55,32.7,,,,,
2018-02-13T05:10:07.623Z,55,32.7,,,,,
2018-02-13T05:10:17.621Z,55,32.7,34.6,,,,
2018-02-13T05:10:27.620Z,55,32.7,34.4,,,,
2018-02-13T05:10:37.623Z,55,32.7,,,,,
2018-02-13T05:10:47.620Z,55,32.6,34.3,,,,
2018-02-13T05:10:57.620Z,55,32.6,,,,,
2018-02-13T05:11:07.623Z,55,32.6,34.2,,,,
2018-02-13T05:11:17.621Z,55,32.6,,,,,
2018-02-13T05:11:27.620Z,55,32.6,34.1,,,,
2018-02-13T05:11:37.626Z,55,32.5,34,,,,
2018-02-13T05:11:47.629Z,55,32.5,,,,,
2018-02-13T05:11:57.619Z,55,32.5,36.2,1,79,,0
2018-02-13T05:12:07.620Z,55,32.3,42,,67,,
2018-02-13T05:12:17.620Z,55,32.3,43.6,,29,,
2018-02-13T05:12:27.620Z,55,32.3,41.9,,,,
2018-02-13T05:12:37.620Z,55,32.3,40.6,,,,
2018-02-13T05:12:47.620Z,55,32.2,39.8,,,,
2018-02-13T05:12:57.620Z,55,32.2,39,,,,
2018-02-13T05:13:07.621Z,55,32.2,38.7,,,,
2018-02-13T05:13:17.620Z,55,32.2,38.9,,,,
2018-02-13T05:13:27.620Z,55,32.2,39.1,,,,
2018-02-13T05:13:37.619Z,55,32.1,39.2,,,,
2018-02-13T05:13:47.620Z,55,32.1,39.4,,,,
2018-02-13T05:13:57.619Z,55,32.1,39.7,,,,
2018-02-13T05:14:07.621Z,55,32.1,39.9,,,,
2018-02-13T05:14:17.620Z,55,32.1,40,,,,
2018-02-13T05:14:27.620Z,55,32.1,40.1,,,,
2018-02-13T05:14:37.619Z,55,32,40.3,,,,
2018-02-13T05:14:47.620Z,55,32,40.5,,,,
2018-02-13T05:14:57.621Z,55,32,40.7,,,,
2018-02-13T05:15:07.661Z,55,32,,,,,
2018-02-13T05:15:17.621Z,55,32,40.9,,,,
2018-02-13T05:15:27.620Z,55,32,41,,,,
2018-02-13T05:15:37.620Z,55,32,41.1,,,,
2018-02-13T05:15:47.619Z,55,32,41.2,,,,
2018-02-13T05:15:57.621Z,55,32,41.4,,,,
2018-02-13T05:16:07.620Z,55,32,41.5,,,,
2018-02-13T05:16:17.620Z,55,32,41.7,,,,
2018-02-13T05:16:27.625Z,55,32,41.8,,,,
2018-02-13T05:16:37.619Z,55,32,41.9,,,,
2018-02-13T05:16:47.620Z,55,32,42,,,,
2018-02-13T05:16:57.619Z,55,32.1,42.2,,,,
2018-02-13T05:17:07.619Z,55,32.1,42.3,,,,
2018-02-13T05:17:17.620Z,55,32.1,42.4,,,,
2018-02-13T05:17:27.620Z,55,32.2,42.5,,,,
2018-02-13T05:17:37.620Z,55,32.2,42.7,,,,
2018-02-13T05:17:47.623Z,55,32.2,,,,,
2018-02-13T05:17:57.621Z,55,32.3,43,,,,
2018-02-13T05:18:07.619Z,55,32.3,43.1,,,,
2018-02-13T05:18:17.619Z,55,32.5,43.2,,,,
2018-02-13T05:18:27.619Z,55,32.5,43.3,,,,
2018-02-13T05:18:37.620Z,55,32.5,43.4,,,,
2018-02-13T05:18:47.619Z,55,32.6,43.5,,,,
2018-02-13T05:18:57.619Z,55,32.6,43.6,,,,
2018-02-13T05:19:07.619Z,55,32.7,43.7,,,,
2018-02-13T05:19:17.655Z,55,32.7,43.9,,,,
2018-02-13T05:19:27.619Z,55,32.8,43.5,1,0,,0
2018-02-13T05:19:37.619Z,55,32.8,41.3,,,,
2018-02-13T05:19:47.621Z,55,33,40.1,,,,
2018-02-13T05:19:57.622Z,55,33,39.6,,,,
2018-02-13T05:20:07.621Z,55,33.1,39.8,,,,
2018-02-13T05:20:17.622Z,55,33.1,40.2,1,0,40,0
2018-02-13T05:20:27.619Z,55,33.2,40.7,,,,
2018-02-13T05:20:37.619Z,55,33.2,40.8,,,,
2018-02-13T05:20:47.619Z,55,33.3,40.6,,,,
2018-02-13T05:20:57.620Z,55,33.3,40.5,,,,
2018-02-13T05:21:07.619Z,55,33.3,40.2,,,,
2018-02-13T05:21:17.623Z,55,33.5,40.1,,,,
2018-02-13T05:21:27.619Z,55,33.5,39.9,,,,
2018-02-13T05:21:37.621Z,55,33.6,,,,,
2018-02-13T05:21:47.619Z,55,33.6,39.8,,,,
2018-02-13T05:21:57.621Z,55,33.6,39.6,,,,
2018-02-13T05:22:07.623Z,55,33.6,39.5,,,,
2018-02-13T05:22:17.619Z,55,33.6,39.4,,,,
2018-02-13T05:22:27.622Z,55,33.6,39.3,,,,
2018-02-13T05:22:37.619Z,55,33.6,,,,,
2018-02-13T05:22:47.619Z,55,33.7,39.1,,,,
