Time,ChActive,HwTOutlet,PrimTSet,HwTSet,ActPow,PrimT,HwActive
2017-11-24T00:00:09.680Z,,35.3,,55,,46.7,
2017-11-24T00:00:19.680Z,,35.2,,55,,,
2017-11-24T00:00:29.680Z,,35.2,,55,,,
2017-11-24T00:00:39.680Z,,35.2,,55,,,
2017-11-24T00:00:49.681Z,,35.1,,55,,,
2017-11-24T00:00:59.680Z,,35.1,,55,,,
2017-11-24T00:01:09.682Z,,35.1,,55,,46.6,
2017-11-24T00:01:19.680Z,,35.1,,55,,,
2017-11-24T00:01:29.680Z,,34.9,,55,,,
2017-11-24T00:01:44.701Z,,34.9,,55,,,
2017-11-24T00:01:49.690Z,,34.9,,55,,,
2017-11-24T00:01:59.680Z,,34.9,,55,,46.5,
2017-11-24T00:02:09.683Z,,34.8,,55,,,
2017-11-24T00:02:19.681Z,,34.8,,55,,,
2017-11-24T00:02:29.681Z,,34.8,,55,,,
2017-11-24T00:02:39.681Z,,34.7,,55,,,
2017-11-24T00:02:49.680Z,,34.7,,55,,,
2017-11-24T00:02:59.681Z,,34.7,,55,,46.4,
2017-11-24T00:03:10.006Z,,34.7,,55,,,
2017-11-24T00:03:19.681Z,,34.6,,55,,,
2017-11-24T00:03:29.681Z,,34.6,,55,,,
2017-11-24T00:03:39.682Z,,34.6,,55,,46.2,
2017-11-24T00:03:49.681Z,,34.6,,55,,,
2017-11-24T00:03:59.681Z,,34.4,,55,,,
2017-11-24T00:04:09.681Z,,34.4,,55,,,
2017-11-24T00:04:19.680Z,,34.4,,55,,,
2017-11-24T00:04:29.681Z,,34.3,,55,,,
2017-11-24T00:04:39.681Z,,34.3,,55,,46.1,
2017-11-24T00:04:49.681Z,,34.3,,55,,,
2017-11-24T00:04:59.681Z,,34.2,,55,,,
2017-11-24T00:05:09.681Z,,34.2,,55,,,
2017-11-24T00:05:19.685Z,,34.2,,55,,,
2017-11-24T00:05:29.681Z,,34.2,,55,,46,
2017-11-24T00:05:39.681Z,,34.1,,55,,,
2017-11-24T00:05:49.682Z,,34.1,,55,,,
2017-11-24T00:06:00.677Z,,34,,55,,,
2017-11-24T00:06:09.681Z,,34,,55,,,
2017-11-24T00:06:19.681Z,,34,,55,,45.9,
2017-11-24T00:06:29.682Z,,34,,55,,,
2017-11-24T00:06:39.681Z,,33.8,,55,,,
2017-11-24T00:06:49.681Z,,33.8,,55,,,
2017-11-24T00:06:59.681Z,,33.8,,55,,,
2017-11-24T00:07:09.681Z,,33.8,,55,,45.8,
2017-11-24T00:07:19.681Z,,33.7,,55,,,
2017-11-24T00:07:29.683Z,,33.7,,55,,,
2017-11-24T00:07:39.681Z,,33.7,,55,,,
2017-11-24T00:07:49.681Z,,33.6,,55,,,
2017-11-24T00:07:59.681Z,,33.6,,55,,,
2017-11-24T00:08:09.681Z,,33.6,,55,,45.7,
2017-11-24T00:08:19.681Z,,33.5,,55,,,
2017-11-24T00:08:29.682Z,,33.5,,55,,,
2017-11-24T00:08:39.681Z,,33.5,,55,,,
2017-11-24T00:08:50.685Z,,33.5,,55,,,
2017-11-24T00:08:59.681Z,,33.3,,55,,,
2017-11-24T00:09:09.681Z,,33.3,,55,,45.6,
2017-11-24T00:09:19.682Z,,33.3,,55,,,
2017-11-24T00:09:29.682Z,,33.2,,55,,,
2017-11-24T00:09:39.682Z,,33.2,,55,,,
2017-11-24T00:09:49.683Z,,33.2,,55,,,
2017-11-24T00:09:59.682Z,,33.1,,55,,45.5,
2017-11-24T00:10:09.681Z,,33.1,,55,,,
2017-11-24T00:10:19.682Z,,33.1,,55,,,
2017-11-24T00:10:29.681Z,,33.1,,55,,,
2017-11-24T00:10:39.682Z,,33,,55,,,
2017-11-24T00:10:49.682Z,,33,,55,,45.3,
2017-11-24T00:10:59.682Z,,33,,55,,,
2017-11-24T00:11:09.683Z,,33,,55,,,
2017-11-24T00:11:19.682Z,,32.8,,55,,,
2017-11-24T00:11:29.703Z,,32.8,,55,,,
2017-11-24T00:11:40.676Z,,32.8,,55,,45.2,
2017-11-24T00:11:49.682Z,,32.7,,55,,,
2017-11-24T00:11:59.682Z,,32.7,,55,,,
2017-11-24T00:12:09.685Z,,32.7,,55,,,
2017-11-24T00:12:19.683Z,,32.6,,55,,,
2017-11-24T00:12:29.682Z,,32.6,,55,,,
2017-11-24T00:12:39.682Z,,32.6,,55,,45.1,
2017-11-24T00:12:49.682Z,,32.5,,55,,,
2017-11-24T00:12:59.682Z,,32.5,,55,,,
2017-11-24T00:13:09.696Z,,32.5,,55,,,
2017-11-24T00:13:19.682Z,,32.5,,55,,,
2017-11-24T00:13:29.682Z,,32.3,,55,,45,
2017-11-24T00:13:39.682Z,,32.3,,55,,,
2017-11-24T00:13:49.684Z,,32.3,,55,,,
2017-11-24T00:13:59.682Z,,32.2,,55,,,
2017-11-24T00:14:09.682Z,,32.2,,55,,,
2017-11-24T00:14:19.685Z,,32.2,,55,,,
2017-11-24T00:14:30.680Z,,32.2,,55,,44.9,
2017-11-24T00:14:39.682Z,,32.1,,55,,,
2017-11-24T00:14:49.682Z,,32.1,,55,,,
2017-11-24T00:14:59.683Z,,32.1,,55,,,
2017-11-24T00:15:09.682Z,,32.1,,55,,,
2017-11-24T00:15:19.683Z,,32,,55,,,
2017-11-24T00:15:29.682Z,,32,,55,,44.8,
2017-11-24T00:15:39.687Z,,32,,55,,,
2017-11-24T00:15:49.686Z,,32,,55,,,
2017-11-24T00:15:59.683Z,,31.9,,55,,,
2017-11-24T00:16:09.683Z,,31.9,,55,,,
2017-11-24T00:16:19.685Z,,31.9,,55,,,
2017-11-24T00:16:29.685Z,,31.7,,55,,44.7,
2017-11-24T00:16:39.684Z,,31.7,,55,,,
2017-11-24T00:16:49.683Z,,31.7,,55,,,
2017-11-24T00:16:59.682Z,,31.7,,55,,,
2017-11-24T00:17:09.683Z,,31.6,,55,,,
2017-11-24T00:17:24.707Z,,31.6,,55,,,
2017-11-24T00:17:29.697Z,,31.6,,55,,44.5,
2017-11-24T00:17:39.683Z,,31.5,,55,,,
2017-11-24T00:17:49.688Z,,31.5,,55,,,
2017-11-24T00:17:59.682Z,,31.5,,55,,,
2017-11-24T00:18:09.683Z,,31.5,,55,,44.4,
2017-11-24T00:18:19.685Z,,31.4,,55,,,
2017-11-24T00:18:29.683Z,,31.4,,55,,,
2017-11-24T00:18:39.685Z,,31.4,,55,,,
2017-11-24T00:18:50.783Z,,31.4,,55,,,
2017-11-24T00:18:59.686Z,,31.2,,55,,,
2017-11-24T00:19:09.683Z,,31.2,,55,,44.3,
2017-11-24T00:19:19.683Z,,31.2,,55,,,
2017-11-24T00:19:29.683Z,,31.2,,55,,,
2017-11-24T00:19:39.683Z,,31.1,,55,,,
2017-11-24T00:19:49.683Z,,31.1,,55,,,
2017-11-24T00:19:59.683Z,,31.1,,55,,,
2017-11-24T00:20:14.954Z,,31,,55,,44.2,
2017-11-24T00:20:19.683Z,,31,,55,,,
2017-11-24T00:20:29.686Z,,31,,55,,,
2017-11-24T00:20:39.683Z,,31,,55,,,
2017-11-24T00:20:49.683Z,,31,,55,,,
2017-11-24T00:20:59.687Z,,30.9,,55,,,
2017-11-24T00:21:09.683Z,,30.9,,55,,44.1,
2017-11-24T00:21:19.683Z,,30.9,,55,,,
2017-11-24T00:21:29.687Z,,30.7,,55,,,
2017-11-24T00:21:40.684Z,,30.7,,55,,,
2017-11-24T00:21:49.683Z,,30.7,,55,,,
2017-11-24T00:21:59.684Z,,30.7,,55,,,
2017-11-24T00:22:09.683Z,,30.6,,55,,44,
2017-11-24T00:22:19.687Z,,30.6,,55,,,
2017-11-24T00:22:29.684Z,,30.6,,55,,,
2017-11-24T00:22:39.684Z,,30.6,,55,,,
2017-11-24T00:22:49.683Z,,30.6,,55,,,
2017-11-24T00:22:59.683Z,,30.5,,55,,44,
2017-11-24T00:23:09.683Z,,30.5,,55,,43.9,
2017-11-24T00:23:19.683Z,,30.5,,55,,,
2017-11-24T00:23:29.684Z,,30.5,,55,,,
2017-11-24T00:23:39.688Z,,30.4,,55,,,
2017-11-24T00:23:49.688Z,,30.4,,55,,,
2017-11-24T00:23:59.684Z,,30.4,,55,,,
2017-11-24T00:24:09.686Z,,30.4,,55,,43.7,
2017-11-24T00:24:19.688Z,,30.2,,55,,,
2017-11-24T00:24:29.684Z,,30.2,,55,,,
2017-11-24T00:24:39.689Z,,30.2,,55,,,
2017-11-24T00:24:49.689Z,,30.2,,55,,,
2017-11-24T00:24:59.683Z,,30.1,,55,,,
2017-11-24T00:25:09.684Z,,30.1,,55,,43.6,
2017-11-24T00:25:19.687Z,,30.1,,55,,,
2017-11-24T00:25:29.684Z,,30.1,,55,,,
2017-11-24T00:25:39.684Z,,30,,55,,,
2017-11-24T00:25:49.684Z,,30,,55,,,
2017-11-24T00:25:59.684Z,,30,,55,,,
2017-11-24T00:26:09.684Z,,30,,55,,43.5,
2017-11-24T00:26:19.687Z,,30,,55,,,
2017-11-24T00:26:29.683Z,,29.9,,55,,,
2017-11-24T00:26:39.685Z,,29.9,,55,,,
2017-11-24T00:26:49.684Z,,29.9,,55,,,
2017-11-24T00:26:59.684Z,,29.9,,55,,43.4,
2017-11-24T00:27:09.684Z,,29.9,,55,,43.5,
2017-11-24T00:27:20.679Z,,29.7,,55,,43.4,
2017-11-24T00:27:29.685Z,,29.7,,55,,,
2017-11-24T00:27:39.684Z,,29.7,,55,,,
2017-11-24T00:27:49.685Z,,29.7,,55,,,
2017-11-24T00:27:59.684Z,,29.6,,55,,,
2017-11-24T00:28:09.684Z,,29.6,,55,,,
2017-11-24T00:28:19.684Z,,29.6,,55,,43.3,
2017-11-24T00:28:29.684Z,,29.6,,55,,,
2017-11-24T00:28:39.684Z,,29.6,,55,,,
2017-11-24T00:28:49.685Z,,29.4,,55,,,
2017-11-24T00:28:59.684Z,,29.4,,55,,,
2017-11-24T00:29:09.684Z,,29.4,,55,,,
2017-11-24T00:29:19.686Z,,29.3,,55,,43.2,
2017-11-24T00:29:29.684Z,,29.3,,55,,,
2017-11-24T00:29:39.684Z,,29.3,,55,,,
2017-11-24T00:29:49.684Z,,29.3,,55,,,
2017-11-24T00:29:59.684Z,,29.3,,55,,,
2017-11-24T00:30:10.687Z,,29.3,,55,,43.1,
2017-11-24T00:30:19.684Z,,29.2,,55,,,
2017-11-24T00:30:29.684Z,,29.2,,55,,,
2017-11-24T00:30:39.685Z,,29.2,,55,,,
2017-11-24T00:30:49.684Z,,29.2,,55,,,
2017-11-24T00:30:59.685Z,,29,,55,,,
2017-11-24T00:31:09.685Z,0,29,5,55,0,43.1,0
2017-11-24T00:31:19.684Z,,29,,55,,43,
2017-11-24T00:31:29.684Z,,29,,55,,,
2017-11-24T00:31:39.684Z,,29,,55,,,
2017-11-24T00:31:49.684Z,,28.9,,55,,,
2017-11-24T00:31:59.686Z,,28.9,,55,,,
2017-11-24T00:32:09.687Z,,28.9,,55,,,
2017-11-24T00:32:19.685Z,,28.9,,55,,43,
2017-11-24T00:32:29.685Z,,28.9,,55,,42.8,
2017-11-24T00:32:39.685Z,,28.7,,55,,,
2017-11-24T00:32:49.685Z,,28.7,,55,,,
2017-11-24T00:33:00.680Z,,28.7,,55,,,
2017-11-24T00:33:09.692Z,,28.7,,55,,,
2017-11-24T00:33:19.685Z,,28.7,,55,,42.7,
2017-11-24T00:33:29.685Z,,28.6,,55,,,
2017-11-24T00:33:39.685Z,,28.6,,55,,,
2017-11-24T00:33:49.690Z,,28.6,,55,,,
2017-11-24T00:33:59.685Z,,28.6,,55,,,
2017-11-24T00:34:09.685Z,,28.5,,55,,,
2017-11-24T00:34:19.685Z,,28.5,,55,,,
2017-11-24T00:34:29.685Z,,28.5,,55,,42.6,
2017-11-24T00:34:39.687Z,,28.5,,55,,,
2017-11-24T00:34:49.685Z,,28.5,,55,,,
2017-11-24T00:34:59.685Z,,28.5,,55,,,
2017-11-24T00:35:09.685Z,,28.3,,55,,,
2017-11-24T00:35:19.687Z,,28.3,,55,,,
2017-11-24T00:35:29.685Z,,28.3,,55,,42.5,
2017-11-24T00:35:39.690Z,,28.3,,55,,,
2017-11-24T00:35:49.791Z,,28.3,,55,,,
2017-11-24T00:35:59.685Z,,28.2,,55,,,
2017-11-24T00:36:09.685Z,,28.2,,55,,,
2017-11-24T00:36:19.685Z,,28.2,,55,,,
2017-11-24T00:36:29.685Z,,28.2,,55,,,
2017-11-24T00:36:39.685Z,,28.2,,55,,42.4,
2017-11-24T00:36:49.687Z,,28,,55,,,
2017-11-24T00:36:59.687Z,,28,,55,,,
2017-11-24T00:37:09.685Z,,28,,55,,,
2017-11-24T00:37:20.029Z,,28,,55,,,
2017-11-24T00:37:29.690Z,,28,,55,,,
2017-11-24T00:37:39.686Z,,28,,55,,42.3,
2017-11-24T00:37:49.685Z,,27.9,,55,,,
2017-11-24T00:37:59.685Z,,27.9,,55,,,
2017-11-24T00:38:09.690Z,,27.9,,55,,,
2017-11-24T00:38:19.686Z,,27.9,,55,,,
2017-11-24T00:38:29.685Z,,27.7,,55,,,
2017-11-24T00:38:39.686Z,,27.7,,55,,,
2017-11-24T00:38:49.685Z,,27.7,,55,,42.2,
2017-11-24T00:38:59.687Z,,27.7,,55,,,
2017-11-24T00:39:09.685Z,,27.7,,55,,,
2017-11-24T00:39:19.686Z,,27.7,,55,,,
2017-11-24T00:39:29.685Z,,27.7,,55,,,
2017-11-24T00:39:39.686Z,,27.6,,55,,,
2017-11-24T00:39:49.686Z,,27.6,,55,,,
2017-11-24T00:39:59.686Z,,27.6,,55,,42,
2017-11-24T00:40:10.677Z,,27.6,,55,,,
2017-11-24T00:40:19.687Z,,27.6,,55,,,
2017-11-24T00:40:29.686Z,,27.5,,55,,,
2017-11-24T00:40:39.686Z,,27.5,,55,,,
2017-11-24T00:40:49.686Z,,27.5,,55,,41.9,
2017-11-24T00:40:59.686Z,,27.5,,55,,41.9,
2017-11-24T00:41:09.686Z,,27.5,,55,,,
2017-11-24T00:41:19.689Z,,27.5,,55,,,
2017-11-24T00:41:29.686Z,,27.3,,55,,,
2017-11-24T00:41:39.686Z,,27.3,,55,,,
2017-11-24T00:41:49.686Z,,27.3,,55,,,
2017-11-24T00:41:59.686Z,,27.3,,55,,,
2017-11-24T00:42:09.686Z,,27.3,,55,,41.8,
2017-11-24T00:42:19.686Z,,27.3,,55,,,
2017-11-24T00:42:29.691Z,,27.2,,55,,,
2017-11-24T00:42:39.686Z,,27.2,,55,,,
2017-11-24T00:42:49.691Z,,27.2,,55,,,
2017-11-24T00:43:00.682Z,,27.2,,55,,,
2017-11-24T00:43:09.691Z,,27.2,,55,,,
2017-11-24T00:43:19.688Z,,27.2,,55,,41.7,
2017-11-24T00:43:29.689Z,,27,,55,,,
2017-11-24T00:43:39.686Z,,27,,55,,,
2017-11-24T00:43:50.748Z,,27,,55,,,
2017-11-24T00:43:59.687Z,,27,,55,,,
2017-11-24T00:44:09.692Z,,27,,55,,,
2017-11-24T00:44:19.686Z,,27,,55,,,
2017-11-24T00:44:29.688Z,,27,,55,,41.6,
2017-11-24T00:44:39.688Z,,26.9,,55,,,
2017-11-24T00:44:49.687Z,,26.9,,55,,,
2017-11-24T00:44:59.687Z,,26.9,,55,,,
2017-11-24T00:45:09.691Z,,26.9,,55,,,
2017-11-24T00:45:19.686Z,,26.9,,55,,,
2017-11-24T00:45:29.688Z,,26.9,,55,,,
2017-11-24T00:45:39.689Z,,26.8,,55,,41.5,
2017-11-24T00:45:50.689Z,,26.8,,55,,,
2017-11-24T00:45:59.687Z,,26.8,,55,,,
2017-11-24T00:46:09.691Z,,26.8,,55,,,
2017-11-24T00:46:19.686Z,,26.8,,55,,,
2017-11-24T00:46:29.692Z,,26.8,,55,,,
2017-11-24T00:46:39.689Z,,26.6,,55,,41.4,
2017-11-24T00:46:49.689Z,,26.6,,55,,,
2017-11-24T00:46:59.689Z,,26.6,,55,,,
2017-11-24T00:47:09.687Z,,26.6,,55,,,
2017-11-24T00:47:19.687Z,,26.6,,55,,,
2017-11-24T00:47:29.692Z,,26.6,,55,,,
2017-11-24T00:47:39.687Z,,26.5,,55,,,
2017-11-24T00:47:49.690Z,,26.5,,55,,,
2017-11-24T00:47:59.689Z,,26.5,,55,,41.2,
2017-11-24T00:48:09.687Z,,26.5,,55,,,
2017-11-24T00:48:19.690Z,,26.5,,55,,,
2017-11-24T00:48:29.690Z,,26.5,,55,,,
2017-11-24T00:48:40.680Z,,26.5,,55,,,
2017-11-24T00:48:49.687Z,,26.3,,55,,,
2017-11-24T00:48:59.687Z,,26.3,,55,,41.1,
2017-11-24T00:49:09.687Z,,26.3,,55,,,
2017-11-24T00:49:19.688Z,,26.3,,55,,,
2017-11-24T00:49:29.687Z,,26.3,,55,,,
2017-11-24T00:49:39.687Z,,26.3,,55,,,
2017-11-24T00:49:49.691Z,,26.2,,55,,,
2017-11-24T00:49:59.687Z,,26.2,,55,,,
2017-11-24T00:50:09.690Z,,26.2,,55,,41,
2017-11-24T00:50:19.687Z,,26.2,,55,,,
2017-11-24T00:50:29.687Z,,26.2,,55,,,
2017-11-24T00:50:39.692Z,,26.2,,55,,,
2017-11-24T00:50:49.692Z,,26.1,,55,,,
2017-11-24T00:50:59.687Z,,26.1,,55,,,
2017-11-24T00:51:09.700Z,,26.1,,55,,,
2017-11-24T00:51:19.688Z,,26.1,,55,,40.9,
2017-11-24T00:51:34.707Z,,26.1,,55,,,
2017-11-24T00:51:39.687Z,,26.1,,55,,,
2017-11-24T00:51:49.688Z,,26.1,,55,,,
2017-11-24T00:51:59.687Z,,26.1,,55,,,
2017-11-24T00:52:09.687Z,,25.9,,55,,,
2017-11-24T00:52:19.687Z,,25.9,,55,,,
2017-11-24T00:52:29.687Z,,25.9,,55,,40.8,
2017-11-24T00:52:39.688Z,,25.9,,55,,,
2017-11-24T00:52:49.689Z,,25.9,,55,,,
2017-11-24T00:52:59.691Z,,25.9,,55,,,
2017-11-24T00:53:09.688Z,,25.9,,55,,,
2017-11-24T00:53:19.688Z,,25.8,,55,,,
2017-11-24T00:53:29.688Z,,25.8,,55,,,
2017-11-24T00:53:39.688Z,,25.8,,55,,,
2017-11-24T00:53:49.688Z,,25.8,,55,,40.7,
2017-11-24T00:53:59.688Z,,25.8,,55,,,
2017-11-24T00:54:09.693Z,,25.8,,55,,,
2017-11-24T00:54:24.962Z,,25.8,,55,,,
2017-11-24T00:54:29.688Z,,25.6,,55,,,
2017-11-24T00:54:39.688Z,,25.6,,55,,,
2017-11-24T00:54:49.687Z,,25.6,,55,,40.6,
2017-11-24T00:54:59.688Z,,25.6,,55,,,
2017-11-24T00:55:09.688Z,,25.6,,55,,,
2017-11-24T00:55:19.689Z,,25.6,,55,,,
2017-11-24T00:55:29.690Z,,25.6,,55,,,
2017-11-24T00:55:39.688Z,,25.6,,55,,,
2017-11-24T00:55:50.798Z,,25.5,,55,,,
2017-11-24T00:55:59.688Z,,25.5,,55,,40.5,
2017-11-24T00:56:09.691Z,,25.5,,55,,,
2017-11-24T00:56:19.690Z,,25.5,,55,,,
2017-11-24T00:56:29.693Z,,25.5,,55,,,
2017-11-24T00:56:39.688Z,,25.5,,55,,,
2017-11-24T00:56:49.693Z,,25.5,,55,,,
2017-11-24T00:56:59.688Z,,25.4,,55,,,
2017-11-24T00:57:09.688Z,,25.4,,55,,,
2017-11-24T00:57:19.688Z,,25.4,,55,,,
2017-11-24T00:57:29.688Z,,25.4,,55,,40.3,
2017-11-24T00:57:39.688Z,,25.4,,55,,,
2017-11-24T00:57:49.688Z,,25.4,,55,,,
2017-11-24T00:57:59.688Z,,25.4,,55,,,
2017-11-24T00:58:09.688Z,,25.2,,55,,,
2017-11-24T00:58:19.688Z,,25.4,,55,,,
2017-11-24T00:58:29.688Z,,25.2,,55,,,
2017-11-24T00:58:40.692Z,,25.2,,55,,40.2,
2017-11-24T00:58:49.688Z,,25.2,,55,,,
2017-11-24T00:58:59.688Z,,25.2,,55,,,
2017-11-24T00:59:09.688Z,,25.2,,55,,,
2017-11-24T00:59:19.688Z,,25.2,,55,,,
2017-11-24T00:59:29.691Z,,25.2,,55,,,
2017-11-24T00:59:39.688Z,,25.1,,55,,,
2017-11-24T00:59:49.689Z,,25.1,,55,,40.1,
2017-11-24T00:59:59.688Z,,25.1,,55,,,
2017-11-24T01:00:09.694Z,,25.1,,55,,,
2017-11-24T01:00:19.689Z,,25.1,,55,,,
2017-11-24T01:00:29.689Z,,25.1,,55,,,
2017-11-24T01:00:39.689Z,,25.1,,55,,,
2017-11-24T01:00:49.690Z,,24.9,,55,,,
2017-11-24T01:00:59.691Z,,24.9,,55,,40,
2017-11-24T01:01:09.701Z,,24.9,,55,,,
2017-11-24T01:01:19.688Z,,24.9,,55,,,
2017-11-24T01:01:30.681Z,,24.9,,55,,,
2017-11-24T01:01:39.690Z,,24.9,,55,,,
2017-11-24T01:01:49.690Z,,24.9,,55,,,
2017-11-24T01:01:59.693Z,,24.9,,55,,,
2017-11-24T01:02:09.689Z,,24.9,,55,,,
2017-11-24T01:02:19.689Z,,24.8,,55,,39.9,
2017-11-24T01:02:29.689Z,,24.8,,55,,,
2017-11-24T01:02:39.689Z,,24.8,,55,,,
2017-11-24T01:02:49.688Z,,24.8,,55,,,
2017-11-24T01:02:59.700Z,,24.8,,55,,,
2017-11-24T01:03:09.692Z,,24.8,,55,,,
2017-11-24T01:03:19.693Z,,24.8,,55,,,
2017-11-24T01:03:29.690Z,,24.8,,55,,,
2017-11-24T01:03:39.691Z,,24.8,,55,,39.8,
2017-11-24T01:03:49.689Z,,24.8,,55,,,
2017-11-24T01:03:59.690Z,,24.6,,55,,,
2017-11-24T01:04:09.689Z,,24.6,,55,,,
2017-11-24T01:04:20.685Z,,24.6,,55,,,
2017-11-24T01:04:29.689Z,,24.6,,55,,,
2017-11-24T01:04:39.690Z,,24.6,,55,,39.6,
2017-11-24T01:04:49.690Z,,24.6,,55,,39.8,
2017-11-24T01:04:59.690Z,,24.6,,55,,39.6,
2017-11-24T01:05:09.690Z,,24.6,,55,,,
2017-11-24T01:05:19.692Z,,24.5,,55,,,
2017-11-24T01:05:29.690Z,,24.5,,55,,,
2017-11-24T01:05:39.690Z,,24.5,,55,,,
2017-11-24T01:05:49.690Z,,24.5,,55,,,
2017-11-24T01:05:59.690Z,,24.5,,55,,,
2017-11-24T01:06:09.693Z,,24.5,,55,,39.5,
2017-11-24T01:06:19.691Z,,24.5,,55,,,
2017-11-24T01:06:29.690Z,,24.5,,55,,,
2017-11-24T01:06:39.690Z,,24.4,,55,,,
2017-11-24T01:06:49.690Z,,24.4,,55,,,
2017-11-24T01:06:59.695Z,,24.4,,55,,,
2017-11-24T01:07:10.711Z,,24.4,,55,,,
2017-11-24T01:07:19.695Z,,24.4,,55,,,
2017-11-24T01:07:29.690Z,,24.4,,55,,39.4,
2017-11-24T01:07:39.691Z,,24.4,,55,,,
2017-11-24T01:07:49.690Z,,24.4,,55,,,
2017-11-24T01:07:59.691Z,,24.4,,55,,,
2017-11-24T01:08:09.690Z,,24.4,,55,,,
2017-11-24T01:08:19.690Z,,24.2,,55,,,
2017-11-24T01:08:29.690Z,,24.2,,55,,,
2017-11-24T01:08:39.696Z,,24.2,,55,,39.3,
2017-11-24T01:08:49.690Z,,24.2,,55,,,
2017-11-24T01:08:59.690Z,,24.2,,55,,,
2017-11-24T01:09:09.691Z,,24.2,,55,,,
2017-11-24T01:09:19.689Z,,24.2,,55,,,
2017-11-24T01:09:29.690Z,,24.2,,55,,,
2017-11-24T01:09:39.690Z,,24.2,,55,,,
2017-11-24T01:09:49.690Z,,24.1,,55,,,
2017-11-24T01:10:04.710Z,,24.1,,55,,39.1,
2017-11-24T01:10:09.690Z,,24.1,,55,,,
2017-11-24T01:10:19.690Z,,24.1,,55,,,
2017-11-24T01:10:29.690Z,,24.1,,55,,,
2017-11-24T01:10:39.690Z,,24.1,,55,,,
2017-11-24T01:10:49.690Z,,24.1,,55,,,
2017-11-24T01:10:59.692Z,,24.1,,55,,39,
2017-11-24T01:11:09.690Z,,24.1,,55,,39.1,
2017-11-24T01:11:19.691Z,,24.1,,55,,39,
2017-11-24T01:11:29.692Z,,23.9,,55,,,
2017-11-24T01:11:39.690Z,,23.9,,55,,,
2017-11-24T01:11:49.690Z,,23.9,,55,,,
2017-11-24T01:11:59.693Z,,23.9,,55,,,
2017-11-24T01:12:09.692Z,,23.9,,55,,,
2017-11-24T01:12:19.692Z,,23.9,,55,,,
2017-11-24T01:12:29.690Z,,23.9,,55,,38.9,
2017-11-24T01:12:39.695Z,,23.9,,55,,,
2017-11-24T01:12:49.692Z,,23.8,,55,,,
2017-11-24T01:12:59.695Z,,23.9,,55,,,
2017-11-24T01:13:09.707Z,,23.8,,55,,,
2017-11-24T01:13:19.690Z,,23.8,,55,,,
2017-11-24T01:13:29.692Z,,23.8,,55,,,
2017-11-24T01:13:39.692Z,,23.8,,55,,,
2017-11-24T01:13:49.690Z,,23.8,,55,,,
2017-11-24T01:13:59.690Z,,23.8,,55,,38.8,
2017-11-24T01:14:09.691Z,,23.8,,55,,,
2017-11-24T01:14:19.693Z,,23.8,,55,,,
2017-11-24T01:14:29.693Z,,23.7,,55,,,
2017-11-24T01:14:39.691Z,,23.8,,55,,,
2017-11-24T01:14:49.691Z,,23.7,,55,,,
2017-11-24T01:14:59.694Z,,23.7,,55,,,
2017-11-24T01:15:09.690Z,,23.7,,55,,38.6,
2017-11-24T01:15:19.691Z,,23.7,,55,,,
2017-11-24T01:15:29.694Z,,23.7,,55,,,
2017-11-24T01:15:39.691Z,,23.7,,55,,,
2017-11-24T01:15:49.694Z,,23.7,,55,,,
2017-11-24T01:15:59.695Z,,23.7,,55,,,
2017-11-24T01:16:09.691Z,,23.7,,55,,,
2017-11-24T01:16:19.693Z,,23.7,,55,,,
2017-11-24T01:16:29.692Z,,23.7,,55,,38.5,
2017-11-24T01:16:39.691Z,,23.5,,55,,,
2017-11-24T01:16:49.695Z,,23.5,,55,,,
2017-11-24T01:16:59.695Z,,23.5,,55,,,
2017-11-24T01:17:10.683Z,,23.5,,55,,,
2017-11-24T01:17:19.695Z,,23.5,,55,,,
2017-11-24T01:17:29.691Z,,23.5,,55,,,
2017-11-24T01:17:39.695Z,,23.5,,55,,,
2017-11-24T01:17:49.691Z,,23.5,,55,,,
2017-11-24T01:17:59.691Z,,23.5,,55,,38.4,
2017-11-24T01:18:09.695Z,,23.4,,55,,,
2017-11-24T01:18:19.691Z,,23.4,,55,,,
2017-11-24T01:18:29.691Z,,23.4,,55,,,
2017-11-24T01:18:39.691Z,,23.4,,55,,,
2017-11-24T01:18:49.696Z,,23.4,,55,,,
2017-11-24T01:18:59.693Z,,23.4,,55,,,
2017-11-24T01:19:09.691Z,,23.4,,55,,,
2017-11-24T01:19:19.691Z,,23.4,,55,,38.3,
2017-11-24T01:19:29.691Z,,23.4,,55,,,
2017-11-24T01:19:39.691Z,,23.4,,55,,,
2017-11-24T01:19:49.691Z,,23.4,,55,,,
2017-11-24T01:20:00.688Z,,23.4,,55,,,
2017-11-24T01:20:09.697Z,,23.2,,55,,,
2017-11-24T01:20:19.691Z,,23.2,,55,,,
2017-11-24T01:20:29.691Z,,23.2,,55,,38.1,
2017-11-24T01:20:39.692Z,,23.2,,55,,,
2017-11-24T01:20:49.691Z,,23.2,,55,,,
2017-11-24T01:20:59.691Z,,23.2,,55,,,
2017-11-24T01:21:09.691Z,,23.2,,55,,,
2017-11-24T01:21:19.691Z,,23.2,,55,,,
2017-11-24T01:21:29.694Z,,23.2,,55,,,
2017-11-24T01:21:39.692Z,,23.2,,55,,,
2017-11-24T01:21:49.692Z,,23.2,,55,,,
2017-11-24T01:21:59.691Z,,23.2,,55,,,
