Time,HwActive,PrimT,PrimTSet,HwTSet,ChActive,ActPow,HwTOutlet
2017-11-22T06:10:30.338Z,,,,55,,,20.4
2017-11-22T06:10:39.346Z,,28.9,,55,,,20.4
2017-11-22T06:10:49.352Z,,28.9,,55,,,20.4
2017-11-22T06:10:59.350Z,,,,55,,,20.4
2017-11-22T06:11:15.169Z,,28.7,,55,,,20.4
2017-11-22T06:11:19.348Z,,,,55,,,20.4
2017-11-22T06:11:29.425Z,,,,55,,,20.4
2017-11-22T06:11:49.351Z,,,,55,,,20.4
2017-11-22T06:11:59.347Z,,,,55,,,20.4
2017-11-22T06:12:19.507Z,,,,55,,,20.4
2017-11-22T06:12:29.347Z,,,,55,,,20.4
2017-11-22T06:12:49.358Z,,,,55,,,20.4
2017-11-22T06:12:59.357Z,,,,55,,,20.4
2017-11-22T06:13:09.406Z,,,,55,,,20.4
2017-11-22T06:13:20.342Z,,,,55,,,20.4
2017-11-22T06:13:29.351Z,,,,55,,,20.4
2017-11-22T06:13:39.362Z,,,,55,,,20.4
2017-11-22T06:13:49.351Z,,,,55,,,20.4
2017-11-22T06:13:59.347Z,,,,55,,,20.4
2017-11-22T06:14:09.364Z,,,,55,,,20.4
2017-11-22T06:14:19.347Z,,28.6,,55,,,20.4
2017-11-22T06:14:29.348Z,,28.7,,55,,,20.4
2017-11-22T06:14:39.348Z,,28.6,,55,,,20.4
2017-11-22T06:14:49.347Z,,,,55,,,20.4
2017-11-22T06:14:59.348Z,,,,55,,,20.4
2017-11-22T06:15:09.348Z,,,,55,,,20.4
2017-11-22T06:15:19.347Z,,,,55,,,20.4
2017-11-22T06:15:29.347Z,,,,55,,,20.4
2017-11-22T06:15:49.347Z,,,,55,,,20.4
2017-11-22T06:15:59.347Z,,,,55,,,20.4
2017-11-22T06:16:19.349Z,,,,55,,,20.4
2017-11-22T06:16:29.349Z,,,,55,,,20.4
2017-11-22T06:16:39.347Z,,,,55,,,20.4
2017-11-22T06:16:49.347Z,,,,55,,,20.4
2017-11-22T06:16:59.446Z,,,,55,,,20.4
2017-11-22T06:17:09.352Z,,,,55,,,20.4
2017-11-22T06:17:19.347Z,,,,55,,,20.4
2017-11-22T06:17:29.347Z,,,,55,,,20.4
2017-11-22T06:17:39.347Z,,,,55,,,20.4
2017-11-22T06:17:49.347Z,,,,55,,,20.4
2017-11-22T06:17:59.353Z,,,,55,,,20.4
2017-11-22T06:18:09.347Z,,28.5,,55,,,20.4
2017-11-22T06:18:19.348Z,,,,55,,,20.4
2017-11-22T06:18:29.347Z,,,,55,,,20.4
2017-11-22T06:18:39.347Z,,,,55,,,20.4
2017-11-22T06:18:49.347Z,,,,55,,,20.4
2017-11-22T06:19:04.369Z,,,,55,,,20.4
2017-11-22T06:19:09.347Z,,,,55,,,20.4
2017-11-22T06:19:19.347Z,,,,55,,,20.4
2017-11-22T06:19:29.349Z,,,,55,,,20.4
2017-11-22T06:19:39.347Z,,,,55,,,20.4
2017-11-22T06:19:49.347Z,,,,55,,,20.4
2017-11-22T06:19:59.357Z,,,,55,,,20.4
2017-11-22T06:20:09.348Z,,,,55,,,20.4
2017-11-22T06:20:19.349Z,,,,55,,,20.4
2017-11-22T06:20:29.432Z,,,,55,,,20.4
2017-11-22T06:20:39.354Z,,,,55,,,20.4
2017-11-22T06:20:49.369Z,,,,55,,,20.4
2017-11-22T06:20:59.350Z,,,,55,,,20.4
2017-11-22T06:21:09.347Z,,,,55,,,20.4
2017-11-22T06:21:19.381Z,,28.3,,55,,,20.4
2017-11-22T06:21:29.352Z,,,,55,,,20.3
2017-11-22T06:21:39.347Z,,,,55,,,20.3
2017-11-22T06:21:49.347Z,,,,55,,,20.4
2017-11-22T06:21:59.356Z,,,,55,,,20.4
2017-11-22T06:22:09.347Z,,,,55,,,20.4
2017-11-22T06:22:19.367Z,,,,55,,,20.4
2017-11-22T06:22:29.460Z,,,,55,,,20.4
2017-11-22T06:22:39.349Z,,,,55,,,20.3
2017-11-22T06:22:49.347Z,,,,55,,,20.4
2017-11-22T06:22:59.347Z,,,,55,,,20.4
2017-11-22T06:23:09.433Z,,,,55,,,20.4
2017-11-22T06:23:19.347Z,,,,55,,,20.4
2017-11-22T06:23:29.348Z,,,,55,,,20.3
2017-11-22T06:23:39.348Z,,,,55,,,20.3
2017-11-22T06:23:49.348Z,,,,55,,,20.4
2017-11-22T06:23:59.371Z,,,,55,,,20.4
2017-11-22T06:24:09.347Z,,,,55,,,20.3
2017-11-22T06:24:19.354Z,,,,55,,,20.3
2017-11-22T06:24:29.350Z,,,,55,,,20.3
2017-11-22T06:24:39.348Z,,,,55,,,20.3
2017-11-22T06:24:49.348Z,,28.2,,55,,,20.3
2017-11-22T06:24:59.347Z,,28.3,,55,,,20.3
2017-11-22T06:25:09.348Z,,,,55,,,20.3
2017-11-22T06:25:19.360Z,,,,55,,,20.3
2017-11-22T06:25:29.348Z,,28.2,,55,,,20.3
2017-11-22T06:25:39.357Z,,,,55,,,20.3
2017-11-22T06:25:49.348Z,,,,55,,,20.3
2017-11-22T06:25:59.410Z,,,,55,,,20.3
2017-11-22T06:26:10.341Z,,,,55,,,20.3
2017-11-22T06:26:19.348Z,,,,55,,,20.3
2017-11-22T06:26:29.353Z,,,,55,,,20.3
2017-11-22T06:26:39.350Z,,,,55,,,20.3
2017-11-22T06:26:49.348Z,,,,55,,,20.3
2017-11-22T06:26:59.360Z,,,,55,,,20.3
2017-11-22T06:27:09.379Z,,,,55,,,20.3
2017-11-22T06:27:19.348Z,,,,55,,,20.3
2017-11-22T06:27:29.348Z,,,,55,,,20.3
2017-11-22T06:27:39.348Z,,,,55,,,20.3
2017-11-22T06:27:49.348Z,,,,55,,,20.3
2017-11-22T06:27:59.356Z,0,28.2,5,55,0,0,20.3
2017-11-22T06:28:09.347Z,,,,55,,,20.3
2017-11-22T06:28:19.349Z,,,,55,,,20.3
2017-11-22T06:28:29.350Z,,,,55,,,20.3
2017-11-22T06:28:39.354Z,,,,55,,,20.3
2017-11-22T06:28:49.349Z,,,,55,,,20.3
2017-11-22T06:29:00.352Z,,28,,55,,,20.3
2017-11-22T06:29:09.352Z,,,,55,,,20.3
2017-11-22T06:29:19.349Z,,,,55,,,20.3
2017-11-22T06:29:29.364Z,,,,55,,,20.3
2017-11-22T06:29:39.348Z,,,,55,,,20.3
2017-11-22T06:29:49.348Z,,,,55,,,20.3
2017-11-22T06:29:59.350Z,,,,55,,,20.3
2017-11-22T06:30:09.349Z,,,,55,,,20.3
2017-11-22T06:30:19.353Z,0,,75,55,2,,20.3
2017-11-22T06:30:29.350Z,0,30.7,,55,2,80,20.3
2017-11-22T06:30:39.351Z,,35.3,,55,,67,20.3
2017-11-22T06:30:49.350Z,,37,,55,,46,20.3
2017-11-22T06:30:59.348Z,,33.8,,55,,29,20.3
2017-11-22T06:31:09.348Z,,31.7,,55,,,20.3
2017-11-22T06:31:19.348Z,,29.8,,55,,,20.3
2017-11-22T06:31:29.355Z,,28.9,,55,,,20.3
2017-11-22T06:31:39.350Z,,28.8,,55,,,20.3
2017-11-22T06:31:50.343Z,,29,,55,,,20.3
2017-11-22T06:31:59.352Z,,29.4,,55,,,20.3
2017-11-22T06:32:09.388Z,,30,,55,,,20.3
2017-11-22T06:32:19.348Z,,,,55,,,20.3
2017-11-22T06:32:29.348Z,,30.2,,55,,,20.3
2017-11-22T06:32:39.348Z,,30.3,,55,,,20.3
2017-11-22T06:32:49.348Z,,30.7,,55,,,20.3
2017-11-22T06:32:59.364Z,,31,,55,,,20.3
2017-11-22T06:33:09.348Z,,31.3,,55,,,20.3
2017-11-22T06:33:19.348Z,,31.5,,55,,,20.3
2017-11-22T06:33:29.348Z,,31.8,,55,,,20.3
2017-11-22T06:33:39.349Z,,31.9,,55,,,20.3
2017-11-22T06:33:49.348Z,,32.2,,55,,,20.3
2017-11-22T06:33:59.348Z,,32.4,,55,,,20.3
2017-11-22T06:34:09.348Z,,32.7,,55,,,20.3
2017-11-22T06:34:19.348Z,,33,,55,,,20.3
2017-11-22T06:34:29.349Z,,,,55,,,20.3
2017-11-22T06:34:44.368Z,,33.3,,55,,,20.3
2017-11-22T06:34:49.366Z,,33.5,,55,,,20.3
2017-11-22T06:34:59.348Z,,34,,55,,,20.3
2017-11-22T06:35:09.379Z,,,,55,,,20.3
2017-11-22T06:35:19.372Z,,34.4,,55,,,20.4
2017-11-22T06:35:29.348Z,,34.5,,55,,,20.4
2017-11-22T06:35:39.349Z,,35,,55,,,20.4
2017-11-22T06:35:49.349Z,,35.1,,55,,,20.4
2017-11-22T06:35:59.348Z,,35.3,,55,,,20.4
2017-11-22T06:36:09.349Z,,35.6,,55,,,20.4
2017-11-22T06:36:19.357Z,,35.8,,55,,,20.6
2017-11-22T06:36:29.348Z,,36,,55,,,20.6
2017-11-22T06:36:39.351Z,,36.2,,55,,,20.6
2017-11-22T06:36:49.361Z,,36.5,,55,,,20.7
2017-11-22T06:36:59.348Z,,36.7,,55,,,20.7
2017-11-22T06:37:09.349Z,,37,,55,,,20.8
2017-11-22T06:37:19.349Z,,37.2,,55,,,20.8
2017-11-22T06:37:34.707Z,,37.4,,55,,,21
2017-11-22T06:37:39.352Z,,37.6,,55,,,21
2017-11-22T06:37:49.349Z,,38,,55,,,21.1
2017-11-22T06:37:59.348Z,,,,55,,,21.1
2017-11-22T06:38:09.356Z,,38.2,,55,,,21.3
2017-11-22T06:38:19.351Z,,38.4,,55,,,21.3
2017-11-22T06:38:29.349Z,,38.6,,55,,,21.4
2017-11-22T06:38:39.349Z,,38.9,,55,,,21.5
2017-11-22T06:38:49.348Z,,39.1,,55,,,21.7
2017-11-22T06:39:00.340Z,,39.3,,55,,,21.7
2017-11-22T06:39:09.351Z,,39.4,,55,,,21.8
2017-11-22T06:39:19.349Z,,39.7,,55,,,22
2017-11-22T06:39:29.349Z,,40,,55,,,22.1
2017-11-22T06:39:39.349Z,,40.1,,55,,,22.1
2017-11-22T06:39:49.349Z,,40.2,,55,,,22.3
2017-11-22T06:39:59.350Z,,40.5,,55,,,22.4
2017-11-22T06:40:09.349Z,,40.7,,55,,,22.5
2017-11-22T06:40:19.355Z,,41,,55,,,22.7
2017-11-22T06:40:29.355Z,,,,55,,,22.8
2017-11-22T06:40:39.349Z,,41.2,,55,,,23
2017-11-22T06:40:49.562Z,,41.4,,55,,,23.1
2017-11-22T06:40:59.349Z,,41.6,,55,,,23.2
2017-11-22T06:41:09.350Z,,41.8,,55,,,23.4
2017-11-22T06:41:19.392Z,,42,,55,,,23.5
2017-11-22T06:41:29.349Z,,42.2,,55,,,23.7
2017-11-22T06:41:39.349Z,,42.3,,55,,,23.8
2017-11-22T06:41:50.885Z,,42.5,,55,,,23.9
2017-11-22T06:41:59.355Z,,42.6,,55,,,24.1
2017-11-22T06:42:09.360Z,,43,,55,,,24.2
2017-11-22T06:42:19.349Z,,,,55,,,24.4
2017-11-22T06:42:29.357Z,,43.2,,55,,,24.5
2017-11-22T06:42:39.349Z,,43.3,,55,,,24.6
2017-11-22T06:42:49.349Z,,43.5,,55,,,24.8
2017-11-22T06:42:59.349Z,,43.6,,55,,,24.9
2017-11-22T06:43:09.350Z,,44,,55,,,25.1
2017-11-22T06:43:19.349Z,,,,55,,,25.4
2017-11-22T06:43:29.351Z,,44.1,,55,,,25.5
2017-11-22T06:43:39.349Z,,44.3,,55,,,25.6
2017-11-22T06:43:49.355Z,,44.4,,55,,,25.8
2017-11-22T06:43:59.350Z,,44.5,,55,,,25.9
2017-11-22T06:44:09.349Z,,44.8,,55,,,26.1
2017-11-22T06:44:19.350Z,,45,,55,,,26.2
2017-11-22T06:44:29.351Z,,45.1,,55,,,26.3
2017-11-22T06:44:40.350Z,,45.2,,55,,,26.5
2017-11-22T06:44:49.351Z,,45.3,,55,,,26.6
2017-11-22T06:44:59.350Z,,45.6,,55,,,26.9
2017-11-22T06:45:09.350Z,,45.7,,55,,,27
2017-11-22T06:45:19.351Z,,45.9,,55,,,27.2
2017-11-22T06:45:29.350Z,,46,,55,,,27.3
2017-11-22T06:45:39.354Z,,46.1,,55,,30,27.5
2017-11-22T06:45:49.355Z,,46.3,,55,,,27.6
2017-11-22T06:45:59.351Z,,46.6,,55,,,27.7
2017-11-22T06:46:09.352Z,,46.7,,55,,29,27.9
2017-11-22T06:46:19.350Z,,46.8,,55,,,28.2
2017-11-22T06:46:29.359Z,,46.9,,55,,30,28.3
2017-11-22T06:46:39.500Z,,47.1,,55,,,28.5
2017-11-22T06:46:49.350Z,,47.2,,55,,29,28.6
2017-11-22T06:46:59.350Z,,47.3,,55,,,28.7
2017-11-22T06:47:09.350Z,,47.4,,55,,,28.9
2017-11-22T06:47:19.353Z,,47.6,,55,,,29
2017-11-22T06:47:30.345Z,,,,55,,,29.2
2017-11-22T06:47:39.399Z,,47.8,,55,,,29.3
2017-11-22T06:47:49.351Z,,48,,55,,,29.4
2017-11-22T06:47:59.380Z,,,,55,,,29.7
2017-11-22T06:48:09.351Z,,48.1,,55,,,29.7
2017-11-22T06:48:19.381Z,,48.3,,55,,,30
2017-11-22T06:48:29.350Z,,48.4,,55,,,30.1
2017-11-22T06:48:39.350Z,,48.6,,55,,,30.2
2017-11-22T06:48:49.356Z,,48.7,,55,,,30.4
2017-11-22T06:48:59.359Z,,48.8,,55,,,30.5
2017-11-22T06:49:09.350Z,,49,,55,,,30.6
2017-11-22T06:49:19.350Z,,,,55,,,30.7
2017-11-22T06:49:29.362Z,,49.1,,55,,,30.9
2017-11-22T06:49:39.359Z,,49.3,,55,,,31
2017-11-22T06:49:49.351Z,,,,55,,,31.1
2017-11-22T06:49:59.352Z,,49.4,,55,,,31.2
2017-11-22T06:50:09.352Z,,49.7,,55,,,31.4
2017-11-22T06:50:20.352Z,,49.8,,55,,,31.5
2017-11-22T06:50:29.352Z,,50,,55,,,31.6
2017-11-22T06:50:39.357Z,,,,55,,,31.7
2017-11-22T06:50:49.350Z,,50.1,,55,,,31.9
2017-11-22T06:50:59.398Z,,50.2,,55,,,32
2017-11-22T06:51:09.353Z,,50.3,,55,,,32.1
2017-11-22T06:51:19.350Z,,50.5,,55,,,32.2
2017-11-22T06:51:29.350Z,,50.6,,55,,,32.3
2017-11-22T06:51:39.404Z,,50.7,,55,,,32.5
2017-11-22T06:51:49.374Z,,50.8,,55,,,32.6
2017-11-22T06:51:59.363Z,,51,,55,,,32.8
2017-11-22T06:52:09.389Z,,,,55,,,32.8
2017-11-22T06:52:19.352Z,,51.1,,55,,,33
2017-11-22T06:52:29.355Z,,51.2,,55,,,33.1
2017-11-22T06:52:39.350Z,,51.4,,55,,,33.2
2017-11-22T06:52:49.351Z,,51.5,,55,,,33.3
2017-11-22T06:52:59.351Z,,51.6,,55,,,33.5
2017-11-22T06:53:14.374Z,,51.7,,55,,,33.6
2017-11-22T06:53:19.350Z,,51.8,,55,,,33.7
2017-11-22T06:53:29.351Z,,52,,55,,,33.8
2017-11-22T06:53:39.351Z,,,,55,,,34
2017-11-22T06:53:49.351Z,,52.3,,55,,0,34.1
2017-11-22T06:53:59.354Z,0,51.9,,55,2,,34.2
2017-11-22T06:54:09.351Z,,50.8,,55,,,34.3
2017-11-22T06:54:19.351Z,,49,,55,,,34.4
2017-11-22T06:54:29.351Z,,48.7,,55,,,34.6
2017-11-22T06:54:39.476Z,,48.4,,55,,,34.7
2017-11-22T06:54:49.352Z,,48.3,,55,,,34.8
2017-11-22T06:54:59.369Z,,48.7,,55,,,34.9
2017-11-22T06:55:09.371Z,,48.9,,55,,,35.1
2017-11-22T06:55:19.355Z,,48.6,,55,,,35.2
2017-11-22T06:55:29.357Z,,48.3,,55,,,35.2
2017-11-22T06:55:39.351Z,,47.8,,55,,,35.3
2017-11-22T06:55:49.358Z,,47.7,,55,,,35.4
2017-11-22T06:55:59.361Z,,47.6,,55,,,35.4
2017-11-22T06:56:09.351Z,,47.4,,55,,,35.6
2017-11-22T06:56:19.352Z,,47.3,,55,,,35.6
2017-11-22T06:56:29.354Z,,47.2,,55,,,35.7
2017-11-22T06:56:39.351Z,,46.9,,55,,,35.7
2017-11-22T06:56:49.352Z,,46.7,,55,,,35.7
2017-11-22T06:56:59.351Z,,46.6,,55,,,35.7
2017-11-22T06:57:09.352Z,,46.7,,55,,,35.8
2017-11-22T06:57:19.352Z,,47,,55,,,35.8
2017-11-22T06:57:30.349Z,,,,55,,,35.8
2017-11-22T06:57:39.352Z,,47.3,,55,,,35.8
2017-11-22T06:57:49.391Z,,47.4,,55,,,35.8
2017-11-22T06:57:59.423Z,,47.5,,55,,,35.9
2017-11-22T06:58:09.351Z,,47.6,,55,,,35.9
2017-11-22T06:58:19.352Z,,47.7,,55,,,35.9
2017-11-22T06:58:29.351Z,,,,55,,,35.9
2017-11-22T06:58:39.351Z,,47.8,,55,,,35.9
2017-11-22T06:58:49.352Z,,48,,55,,,35.9
2017-11-22T06:58:59.353Z,,48.1,,55,,,35.9
2017-11-22T06:59:09.414Z,,,,55,,,35.9
2017-11-22T06:59:19.365Z,,48.2,,55,,,36
2017-11-22T06:59:29.382Z,,48.3,,55,,,36
2017-11-22T06:59:39.352Z,,,,55,,,36
2017-11-22T06:59:49.351Z,,48.4,,55,,,36
2017-11-22T06:59:59.351Z,,,,55,,,36
2017-11-22T07:00:09.352Z,,48.5,,55,,,36
2017-11-22T07:00:20.345Z,,,,55,,,36
2017-11-22T07:00:29.351Z,,48.6,,55,,,36
2017-11-22T07:00:39.357Z,0,50.6,,55,2,80,36
2017-11-22T07:00:49.354Z,,56.5,,55,,62,36.2
2017-11-22T07:00:59.352Z,,58.1,,55,,45,36.2
2017-11-22T07:01:09.365Z,,54.9,,55,,29,36.2
2017-11-22T07:01:19.352Z,,51.8,,55,,,36.2
2017-11-22T07:01:29.352Z,,49.7,,55,,,36.2
2017-11-22T07:01:39.354Z,,48.8,,55,,,36.2
2017-11-22T07:01:49.352Z,,48.1,,55,,,36.2
2017-11-22T07:01:59.361Z,,49,,55,,,36.2
2017-11-22T07:02:09.351Z,,49.3,,55,,,36.2
2017-11-22T07:02:19.352Z,,49.7,,55,,,36.3
2017-11-22T07:02:29.351Z,,,,55,,,36.3
2017-11-22T07:02:39.352Z,,,,55,,,36.3
2017-11-22T07:02:49.352Z,,49.8,,55,,,36.3
2017-11-22T07:02:59.352Z,,50,,55,,,36.3
2017-11-22T07:03:10.347Z,,,,55,,,36.4
2017-11-22T07:03:19.360Z,,50.1,,55,,,36.4
2017-11-22T07:03:29.352Z,,50.2,,55,,,36.5
2017-11-22T07:03:39.352Z,,50.3,,55,,,36.5
2017-11-22T07:03:49.352Z,,,,55,,,36.5
2017-11-22T07:03:59.352Z,,50.5,,55,,,36.7
2017-11-22T07:04:09.358Z,,50.6,,55,,,36.8
2017-11-22T07:04:19.361Z,,50.7,,55,,,36.8
2017-11-22T07:04:29.352Z,,50.8,,55,,,36.9
2017-11-22T07:04:39.357Z,0,50.8,,55,2,0,36.9
2017-11-22T07:04:49.352Z,,49.9,,55,,,37
2017-11-22T07:04:59.357Z,,48.8,,55,,,37.2
2017-11-22T07:05:09.352Z,,47.7,,55,,,37.2
2017-11-22T07:05:19.352Z,,47.3,,55,,,37.3
2017-11-22T07:05:29.387Z,,,,55,,,37.3
2017-11-22T07:05:39.366Z,,47.6,,55,,,37.4
2017-11-22T07:05:49.353Z,,47.8,,55,,,37.5
2017-11-22T07:06:00.358Z,,47.5,,55,,,37.5
2017-11-22T07:06:09.353Z,,47.3,,55,,,37.7
2017-11-22T07:06:19.363Z,,46.9,,55,,,37.7
2017-11-22T07:06:29.385Z,,46.8,,55,,,37.8
2017-11-22T07:06:39.353Z,,46.7,,55,,,37.8
2017-11-22T07:06:49.353Z,,46.6,,55,,,37.8
2017-11-22T07:06:59.352Z,,46.5,,55,,,37.9
2017-11-22T07:07:09.357Z,,46.4,,55,,,37.9
2017-11-22T07:07:19.365Z,,46.1,,55,,,37.9
2017-11-22T07:07:29.355Z,,45.9,,55,,,37.9
2017-11-22T07:07:39.355Z,,45.8,,55,,,37.9
2017-11-22T07:07:49.358Z,,46,,55,,,37.9
2017-11-22T07:07:59.352Z,,46.1,,55,,,37.9
2017-11-22T07:08:09.362Z,,46.2,,55,,,37.9
2017-11-22T07:08:19.353Z,,46.4,,55,,,37.9
2017-11-22T07:08:29.394Z,,46.5,,55,,,37.8
2017-11-22T07:08:39.353Z,,46.6,,55,,,37.8
2017-11-22T07:08:54.373Z,,46.7,,55,,,37.8
2017-11-22T07:08:59.363Z,,46.8,,55,,,37.8
2017-11-22T07:09:09.358Z,,47,,55,,,37.8
2017-11-22T07:09:19.393Z,,,,55,,,37.8
2017-11-22T07:09:29.353Z,,47.2,,55,,,37.8
2017-11-22T07:09:39.353Z,,,,55,,,37.8
2017-11-22T07:09:49.374Z,,47.3,,55,,,37.8
2017-11-22T07:09:59.396Z,,47.4,,55,,,37.7
2017-11-22T07:10:09.383Z,,,,55,,,37.7
2017-11-22T07:10:20.373Z,,47.5,,55,,,37.7
2017-11-22T07:10:29.396Z,,,,55,,,37.7
2017-11-22T07:10:39.391Z,,47.6,,55,,,37.7
2017-11-22T07:10:49.384Z,,,,55,,,37.5
2017-11-22T07:10:59.353Z,,47.7,,55,,,37.5
2017-11-22T07:11:09.366Z,,,,55,,,37.5
2017-11-22T07:11:19.361Z,,47.8,,55,,,37.5
2017-11-22T07:11:29.357Z,,,,55,,,37.5
2017-11-22T07:11:44.377Z,,,,55,,,37.5
2017-11-22T07:11:49.363Z,,48,,55,,,37.4
2017-11-22T07:11:59.356Z,,,,55,,,37.4
2017-11-22T07:12:09.359Z,,,,55,,,37.4
2017-11-22T07:12:19.357Z,,48.1,,55,,,37.4
2017-11-22T07:12:29.355Z,,,,55,,,37.4
2017-11-22T07:12:39.367Z,,,,55,,,37.3
2017-11-22T07:12:49.353Z,,,,55,,,37.3
2017-11-22T07:12:59.358Z,,,,55,,,37.3
2017-11-22T07:13:10.353Z,,48.2,,55,,,37.3
2017-11-22T07:13:19.374Z,,,,55,,,37.3
2017-11-22T07:13:29.362Z,,,,55,,,37.2
2017-11-22T07:13:39.354Z,,,,55,,,37.2
2017-11-22T07:13:49.456Z,,,,55,,,37.2
2017-11-22T07:13:59.363Z,,,,55,,,37.2
2017-11-22T07:14:09.353Z,,,,55,,,37.2
2017-11-22T07:14:19.386Z,,48.3,,55,,,37
2017-11-22T07:14:29.358Z,,,,55,,,37
2017-11-22T07:14:39.353Z,,,,55,,,37
2017-11-22T07:14:49.361Z,,,,55,,,37
2017-11-22T07:14:59.384Z,,,,55,,,36.9
2017-11-22T07:15:09.364Z,,,,55,,,36.9
2017-11-22T07:15:19.353Z,,,,55,,,36.9
2017-11-22T07:15:29.355Z,,,,55,,,36.9
2017-11-22T07:15:39.354Z,,,,55,,,36.9
2017-11-22T07:15:49.359Z,,,,55,,,36.8
2017-11-22T07:16:00.352Z,,,,55,,,36.8
2017-11-22T07:16:09.444Z,,,,55,,,36.8
2017-11-22T07:16:19.386Z,,,,55,,,36.8
2017-11-22T07:16:29.396Z,,,,55,,,36.7
2017-11-22T07:16:39.407Z,,,,55,,,36.7
2017-11-22T07:16:49.365Z,,,,55,,,36.7
2017-11-22T07:16:59.363Z,,,,55,,,36.7
2017-11-22T07:17:09.356Z,,,,55,,,36.5
2017-11-22T07:17:19.374Z,,,,55,,,36.5
2017-11-22T07:17:29.360Z,,,,55,,,36.5
2017-11-22T07:17:39.438Z,,,,55,,,36.5
2017-11-22T07:17:49.357Z,0,,5,55,0,,36.4
2017-11-22T07:17:59.354Z,,,,55,,,36.4
2017-11-22T07:18:09.359Z,,,,55,,,36.4
2017-11-22T07:18:19.462Z,,,,55,,,36.4
2017-11-22T07:18:29.373Z,,48.2,,55,,,36.3
2017-11-22T07:18:39.375Z,,,,55,,,36.3
2017-11-22T07:18:50.351Z,,,,55,,,36.3
2017-11-22T07:18:59.360Z,,,,55,,,36.2
2017-11-22T07:19:09.472Z,,,,55,,,36.2
2017-11-22T07:19:19.357Z,,,,55,,,36.2
2017-11-22T07:19:29.358Z,0,,75,55,2,,36.2
2017-11-22T07:19:39.363Z,,,,55,,,36.2
2017-11-22T07:19:49.354Z,,,,55,,,36
2017-11-22T07:19:59.370Z,,,,55,,,36
2017-11-22T07:20:09.357Z,,,,55,,,36
2017-11-22T07:20:19.360Z,,,,55,,,35.9
2017-11-22T07:20:29.358Z,,,,55,,,35.9
2017-11-22T07:20:39.363Z,,48.1,,55,,,35.9
2017-11-22T07:20:49.366Z,,,,55,,,35.9
2017-11-22T07:20:59.354Z,,,,55,,,35.9
2017-11-22T07:21:09.354Z,,,,55,,,35.8
2017-11-22T07:21:19.361Z,,,,55,,,35.8
2017-11-22T07:21:29.354Z,,,,55,,,35.8
2017-11-22T07:21:40.360Z,,,,55,,,35.7
2017-11-22T07:21:49.358Z,,,,55,,,35.7
2017-11-22T07:21:59.358Z,,,,55,,,35.7
2017-11-22T07:22:09.407Z,,,,55,,,35.7
2017-11-22T07:22:19.361Z,,48,,55,,,35.6
2017-11-22T07:22:29.367Z,,,,55,,,35.6
2017-11-22T07:22:39.357Z,,,,55,,,35.6
2017-11-22T07:22:49.354Z,,,,55,,,35.6
2017-11-22T07:22:59.355Z,,,,55,,,35.4
2017-11-22T07:23:09.355Z,,,,55,,,35.4
2017-11-22T07:23:19.354Z,,,,55,,,35.4
2017-11-22T07:23:29.355Z,,,,55,,,35.4
2017-11-22T07:23:39.359Z,,48,,55,,,35.3
2017-11-22T07:23:49.354Z,,47.8,,55,,,35.3
2017-11-22T07:23:59.395Z,,,,55,,,35.3
2017-11-22T07:24:09.398Z,,,,55,,,35.3
2017-11-22T07:24:19.356Z,,,,55,,,35.3
2017-11-22T07:24:30.430Z,,,,55,,,35.2
2017-11-22T07:24:39.390Z,,,,55,,,35.2
2017-11-22T07:24:49.398Z,,,,55,,,35.2
2017-11-22T07:24:59.418Z,,,,55,,,35.2
2017-11-22T07:25:09.397Z,,47.7,,55,,,35.1
2017-11-22T07:25:19.355Z,,,,55,,,35.1
2017-11-22T07:25:29.375Z,,,,55,,,35.1
2017-11-22T07:25:39.403Z,,,,55,,,34.9
2017-11-22T07:25:49.401Z,,,,55,,,34.9
2017-11-22T07:25:59.357Z,,,,55,,,34.9
2017-11-22T07:26:09.360Z,,,,55,,,34.9
2017-11-22T07:26:19.411Z,,47.6,,55,,,34.9
2017-11-22T07:26:29.402Z,,,,55,,,34.8
2017-11-22T07:26:39.355Z,,,,55,,,34.8
2017-11-22T07:26:49.363Z,,,,55,,,34.8
2017-11-22T07:26:59.359Z,,,,55,,,34.8
2017-11-22T07:27:09.355Z,,,,55,,,34.8
2017-11-22T07:27:24.404Z,,,,55,,,34.7
2017-11-22T07:27:29.403Z,,,,55,,,34.7
2017-11-22T07:27:39.363Z,,,,55,,,34.7
2017-11-22T07:27:49.355Z,,47.5,,55,,,34.6
2017-11-22T07:27:59.368Z,,,,55,,,34.6
2017-11-22T07:28:09.394Z,0,47.5,75,55,2,0,34.6
2017-11-22T07:28:19.357Z,,,,55,,,34.6
2017-11-22T07:28:29.368Z,,,,55,,,34.6
2017-11-22T07:28:39.369Z,,,,55,,,34.4
2017-11-22T07:28:49.355Z,,,,55,,,34.4
2017-11-22T07:28:59.358Z,,47.4,,55,,,34.4
2017-11-22T07:29:09.358Z,,,,55,,,34.4
2017-11-22T07:29:19.403Z,,,,55,,,34.4
2017-11-22T07:29:29.379Z,,,,55,,,34.3
2017-11-22T07:29:39.425Z,,,,55,,,34.3
2017-11-22T07:29:49.372Z,,,,55,,,34.3
2017-11-22T07:29:59.429Z,,,,55,,,34.3
2017-11-22T07:30:09.383Z,,47.3,,55,,,34.3
2017-11-22T07:30:19.425Z,,47.4,,55,,,34.2
