Time,HwTSet,PrimTSet,PrimT,HwTOutlet,ActPow,ChActive,HwActive
2018-01-24T00:00:03.364Z,,,45.6,,,,
2018-01-24T00:00:13.364Z,55,,45.8,30.6,,,
2018-01-24T00:00:23.362Z,55,,45.9,30.6,,,
2018-01-24T00:00:33.362Z,55,,46.1,30.7,,,
2018-01-24T00:00:43.362Z,55,,46.3,30.9,,,
2018-01-24T00:00:53.364Z,55,,46.7,31,0,,
2018-01-24T00:01:03.363Z,,,46.1,,,1,0
2018-01-24T00:01:18.383Z,55,,44.7,31.2,,,
2018-01-24T00:01:23.371Z,55,,43.4,31.4,,,
2018-01-24T00:01:33.368Z,55,,42.8,31.5,,,
2018-01-24T00:01:43.362Z,55,,,31.5,,,
2018-01-24T00:01:53.363Z,55,,43,31.6,,,
2018-01-24T00:02:03.363Z,,,43.4,,,,
2018-01-24T00:02:13.363Z,55,,43.2,31.9,,,
2018-01-24T00:02:23.367Z,55,,43,32,,,
2018-01-24T00:02:33.364Z,55,,42.6,32.1,,,
2018-01-24T00:02:43.363Z,55,,42.3,32.2,,,
2018-01-24T00:02:53.363Z,55,,42,32.2,,,
2018-01-24T00:03:03.363Z,,,41.8,,,,
2018-01-24T00:03:13.363Z,55,,41.7,32.3,,,
2018-01-24T00:03:23.364Z,55,,41.5,32.5,,,
2018-01-24T00:03:33.363Z,55,,41.4,32.5,,,
2018-01-24T00:03:43.363Z,55,,41.2,32.5,,,
2018-01-24T00:03:53.363Z,55,,41.1,32.5,,,
2018-01-24T00:04:13.363Z,55,,41.2,32.6,,,
2018-01-24T00:04:23.364Z,55,,41.5,32.6,,,
2018-01-24T00:04:33.362Z,55,,41.6,32.6,,,
2018-01-24T00:04:43.363Z,55,,41.7,32.7,,,
2018-01-24T00:04:53.363Z,55,,41.8,32.7,,,
2018-01-24T00:05:08.455Z,55,,41.9,32.7,,,
2018-01-24T00:05:13.364Z,55,,42,32.7,,,
2018-01-24T00:05:23.363Z,55,,42.2,32.7,,,
2018-01-24T00:05:33.363Z,55,,,32.7,,,
2018-01-24T00:05:43.362Z,,,42.3,,,,
2018-01-24T00:05:53.363Z,55,,42.4,32.7,,,
2018-01-24T00:06:03.365Z,55,,,32.7,,,
2018-01-24T00:06:13.363Z,55,,42.5,32.7,,,
2018-01-24T00:06:23.363Z,55,,,32.7,,,
2018-01-24T00:06:33.365Z,55,,42.6,32.7,,,
2018-01-24T00:06:43.363Z,55,,42.7,32.7,,,
2018-01-24T00:06:59.785Z,55,,,32.7,,,
2018-01-24T00:07:03.363Z,55,,42.8,32.7,,,
2018-01-24T00:07:13.385Z,55,,,32.7,,,
2018-01-24T00:07:23.363Z,,,43,,,,
2018-01-24T00:07:33.363Z,55,,,32.6,,,
2018-01-24T00:07:43.363Z,55,,,32.6,,,
2018-01-24T00:07:53.363Z,55,,43.1,32.6,,,
2018-01-24T00:08:03.363Z,55,,,32.6,,,
2018-01-24T00:08:13.363Z,55,,,32.6,,,
2018-01-24T00:08:23.364Z,,,43.2,,,,
2018-01-24T00:08:33.366Z,55,,,32.6,,,
2018-01-24T00:08:43.363Z,55,,,32.6,,,
2018-01-24T00:08:53.364Z,,,43.3,,,,
2018-01-24T00:09:03.367Z,55,,,32.5,,,
2018-01-24T00:09:13.364Z,55,,,32.5,,,
2018-01-24T00:09:23.364Z,55,,,32.5,,,
2018-01-24T00:09:33.364Z,55,,,32.5,,,
2018-01-24T00:09:43.364Z,55,,,32.5,,,
2018-01-24T00:09:53.364Z,55,,,32.5,,,
2018-01-24T00:10:03.364Z,55,,43.4,32.5,,,
2018-01-24T00:10:13.363Z,55,,,32.5,,,
2018-01-24T00:10:33.366Z,55,,,32.3,,,
2018-01-24T00:10:43.366Z,55,,,32.3,,,
2018-01-24T00:11:03.364Z,55,,,32.3,,,
2018-01-24T00:11:14.355Z,55,,,32.3,,,
2018-01-24T00:11:23.364Z,55,,,32.3,,,
2018-01-24T00:11:33.363Z,55,,,32.2,,,
2018-01-24T00:11:43.365Z,55,,,32.2,,,
2018-01-24T00:11:53.364Z,55,,,32.2,,,
2018-01-24T00:12:03.364Z,55,,,32.2,,,
2018-01-24T00:12:13.364Z,55,,,32.2,,,
2018-01-24T00:12:23.364Z,55,,,32.2,,,
2018-01-24T00:12:33.365Z,55,,,32.1,,,
2018-01-24T00:12:44.163Z,55,,,32.1,,,
2018-01-24T00:12:53.364Z,55,,,32.1,,,
2018-01-24T00:13:03.364Z,55,,,32.1,,,
2018-01-24T00:13:13.364Z,55,,,32.1,,,
2018-01-24T00:13:33.364Z,55,,,32,,,
2018-01-24T00:13:43.364Z,55,,,32,,,
2018-01-24T00:14:04.379Z,55,,,32,,,
2018-01-24T00:14:13.365Z,55,,43.5,32,79,1,0
2018-01-24T00:14:23.364Z,,,48.5,,75,,
2018-01-24T00:14:33.364Z,55,,52.3,31.9,33,,
2018-01-24T00:14:43.364Z,55,,49.5,31.9,29,,
2018-01-24T00:14:53.364Z,55,,44.8,31.9,,,
2018-01-24T00:15:03.365Z,55,,42.3,31.9,,,
2018-01-24T00:15:13.365Z,55,,41.3,31.9,,,
2018-01-24T00:15:23.364Z,55,,41.2,31.7,,,
2018-01-24T00:15:33.365Z,,,42.4,,,,
2018-01-24T00:15:43.365Z,55,,43.2,31.7,,,
2018-01-24T00:15:53.364Z,55,,43.3,31.7,,,
2018-01-24T00:16:03.364Z,55,,,31.7,,,
2018-01-24T00:16:13.364Z,55,,,31.7,,,
2018-01-24T00:16:23.365Z,,,43.5,,,,
2018-01-24T00:16:33.364Z,55,,43.9,31.7,,,
2018-01-24T00:16:43.366Z,,,44.1,,,,
2018-01-24T00:16:54.358Z,55,,44.3,31.7,,,
2018-01-24T00:17:03.365Z,55,,44.4,31.9,,,
2018-01-24T00:17:13.365Z,55,,44.7,31.9,,,
2018-01-24T00:17:23.365Z,,,44.8,,,,
2018-01-24T00:17:33.366Z,55,,45,31.9,,,
2018-01-24T00:17:43.364Z,55,,45.2,32,,,
2018-01-24T00:17:53.367Z,55,,45.4,32,,,
2018-01-24T00:18:03.364Z,,,45.6,,,,
2018-01-24T00:18:13.367Z,55,,45.8,32.1,,,
2018-01-24T00:18:23.374Z,55,,46,32.2,,,
2018-01-24T00:18:33.364Z,55,,46.1,32.3,,,
2018-01-24T00:18:43.367Z,,,46.3,,,,
2018-01-24T00:18:53.366Z,55,,46.4,32.5,,,
2018-01-24T00:19:03.364Z,55,,,32.6,,,
2018-01-24T00:19:13.366Z,55,,46.9,32.6,,,
2018-01-24T00:19:23.381Z,,,47.1,,,,
2018-01-24T00:19:33.365Z,55,,47.3,32.8,,,
2018-01-24T00:19:45.531Z,55,,47.6,33,,,
2018-01-24T00:19:53.366Z,,,47.7,,,,
2018-01-24T00:20:03.365Z,55,,47.9,33.1,,,
2018-01-24T00:20:13.365Z,55,,48,33.2,,,
2018-01-24T00:20:23.365Z,,,48.2,,,,
2018-01-24T00:20:33.367Z,55,,48.3,33.5,,,
2018-01-24T00:20:43.367Z,55,,48.6,33.5,,,
2018-01-24T00:20:53.364Z,,,48.7,,,,
2018-01-24T00:21:03.365Z,55,,48.9,33.7,,,
2018-01-24T00:21:13.492Z,,,49.1,,0,1,0
2018-01-24T00:21:23.365Z,55,,47.9,33.8,,,
2018-01-24T00:21:33.365Z,55,,46.4,34,,,
2018-01-24T00:21:43.378Z,55,,45.6,34.1,,,
2018-01-24T00:21:53.404Z,55,,45.2,34.2,,,
2018-01-24T00:22:03.367Z,55,,,34.3,,,
2018-01-24T00:22:13.368Z,55,,45.7,34.4,,,
2018-01-24T00:22:33.365Z,55,,45.5,34.7,,,
2018-01-24T00:22:43.366Z,55,,45.1,34.7,,,
2018-01-24T00:22:53.365Z,,,44.8,,,,
2018-01-24T00:23:03.365Z,55,,44.5,34.9,,,
2018-01-24T00:23:13.366Z,55,,44.2,34.9,,,
2018-01-24T00:23:23.365Z,,,44.1,,,,
2018-01-24T00:23:33.365Z,55,,44,35.1,,,
2018-01-24T00:23:43.365Z,,,43.7,,,,
2018-01-24T00:23:53.365Z,55,,43.6,35.2,,,
2018-01-24T00:24:03.367Z,55,,,35.2,,,
2018-01-24T00:24:13.411Z,55,,43.3,35.2,,,
2018-01-24T00:24:23.365Z,55,,43.5,35.2,,,
2018-01-24T00:24:33.365Z,55,,,35.2,,,
2018-01-24T00:24:43.366Z,,,43.7,,,,
2018-01-24T00:24:53.365Z,55,,44,35.2,,,
2018-01-24T00:25:03.365Z,55,,44.1,35.2,,,
2018-01-24T00:25:13.366Z,55,,44.2,35.2,,,
2018-01-24T00:25:23.365Z,,,44.3,,,,
2018-01-24T00:25:33.366Z,55,,,35.2,,,
2018-01-24T00:25:43.365Z,55,,44.4,35.2,,,
2018-01-24T00:25:53.365Z,,,44.5,,,,
2018-01-24T00:26:03.365Z,55,,44.7,35.2,,,
2018-01-24T00:26:13.366Z,55,,,35.2,,,
2018-01-24T00:26:23.366Z,,,44.8,,,,
2018-01-24T00:26:33.366Z,55,,44.9,35.1,,,
2018-01-24T00:26:43.366Z,55,,,35.1,,,
2018-01-24T00:26:53.365Z,,,45,,,,
2018-01-24T00:27:03.366Z,55,,,35.1,,,
2018-01-24T00:27:13.366Z,55,,45.1,35.1,,,
2018-01-24T00:27:33.367Z,55,,45.2,35.1,,,
2018-01-24T00:27:43.366Z,55,,,35.1,,,
2018-01-24T00:28:03.366Z,55,,,34.9,,,
2018-01-24T00:28:13.366Z,,,45.3,,,,
2018-01-24T00:28:23.370Z,55,,,34.9,,,
2018-01-24T00:28:33.366Z,55,,45.5,34.8,,,
2018-01-24T00:28:44.363Z,55,,,34.8,,,
2018-01-24T00:29:03.393Z,55,,45.6,34.8,,,
2018-01-24T00:29:13.366Z,55,,,34.8,,,
2018-01-24T00:29:33.366Z,55,,,34.7,,,
2018-01-24T00:29:43.366Z,55,,,34.7,,,
2018-01-24T00:30:03.366Z,55,,,34.7,,,
2018-01-24T00:30:13.366Z,55,,45.7,34.7,,,
2018-01-24T00:30:33.366Z,55,,,34.6,,,
2018-01-24T00:30:43.366Z,55,,,34.6,,,
2018-01-24T00:31:03.368Z,55,,,34.4,,,
2018-01-24T00:31:13.367Z,55,,,34.4,,,
2018-01-24T00:31:34.358Z,55,,,34.4,,,
2018-01-24T00:31:43.366Z,55,,,34.4,,,
2018-01-24T00:32:03.366Z,55,,,34.3,,,
2018-01-24T00:32:13.368Z,55,,,34.3,,,
2018-01-24T00:32:34.360Z,55,,,34.3,,,
2018-01-24T00:32:43.369Z,55,,,34.2,,,
2018-01-24T00:33:03.366Z,55,,,34.2,,,
2018-01-24T00:33:13.368Z,,,46,,79,1,0
2018-01-24T00:33:23.367Z,55,,51,34.2,74,,
2018-01-24T00:33:33.366Z,55,,54.4,34.1,32,,
2018-01-24T00:33:43.366Z,55,,51.1,34.1,29,,
2018-01-24T00:33:53.367Z,55,,46.7,34.1,,,
2018-01-24T00:34:03.367Z,55,,44.3,34.2,,,
2018-01-24T00:34:13.367Z,55,,43.2,34.9,,,
2018-01-24T00:34:23.366Z,55,,43.2,34.8,,,
2018-01-24T00:34:33.366Z,55,,44.4,34.8,,,
2018-01-24T00:34:43.368Z,55,,45.1,34.7,,,
2018-01-24T00:34:53.381Z,55,,,34.7,,,
2018-01-24T00:35:03.367Z,,,45.2,,,,
2018-01-24T00:35:13.369Z,55,,45.1,34.6,,,
2018-01-24T00:35:28.386Z,55,,45.3,34.6,,,
2018-01-24T00:35:33.366Z,55,,,34.6,,,
2018-01-24T00:35:43.367Z,,59,51,,0,0,0
2018-01-24T00:35:53.368Z,55,,49.1,33.2,,,
2018-01-24T00:36:03.368Z,55,,49.2,33,,,
2018-01-24T00:36:13.369Z,55,,47.7,44.5,,,
2018-01-24T00:36:23.367Z,55,,47.4,42.6,,,
2018-01-24T00:36:33.368Z,55,,,41.9,,,
2018-01-24T00:36:43.368Z,,75,48.9,,,1,0
2018-01-24T00:36:54.039Z,55,59,49.4,41.7,49,0,0
2018-01-24T00:37:03.367Z,55,,49.7,43.6,0,0,0
2018-01-24T00:37:13.367Z,55,,49.2,41.8,,,
2018-01-24T00:37:23.367Z,55,,49.3,40.7,,,
2018-01-24T00:37:33.368Z,55,,,43.3,,,
2018-01-24T00:37:43.368Z,,,48.5,,,,
2018-01-24T00:37:53.368Z,55,0,48.3,42.8,,0,2
2018-01-24T00:38:03.367Z,55,,51,44.7,124,,
2018-01-24T00:38:14.440Z,55,59,53.6,45.5,0,0,0
2018-01-24T00:38:23.367Z,55,,54.7,44.7,,,
2018-01-24T00:38:33.367Z,55,,55.9,43.6,,,
2018-01-24T00:38:43.369Z,55,,56.1,43,,,
2018-01-24T00:38:53.367Z,55,,56.6,42.6,,,
2018-01-24T00:39:03.368Z,,0,57.5,,79,0,2
2018-01-24T00:39:13.369Z,55,,57,52.1,89,,
2018-01-24T00:39:23.367Z,55,59,57,50.8,0,0,0
2018-01-24T00:39:33.368Z,55,,58.2,49.7,,,
2018-01-24T00:39:43.368Z,55,,59.2,48.1,,,
2018-01-24T00:39:53.367Z,55,,59.9,47.3,,,
2018-01-24T00:40:03.369Z,55,,60.3,46.8,,,
2018-01-24T00:40:13.368Z,55,,60.6,46.7,,,
2018-01-24T00:40:23.367Z,55,75,,47.7,,1,0
2018-01-24T00:40:33.371Z,55,,,49.5,,,
2018-01-24T00:40:53.368Z,55,,60.7,49.7,,,
2018-01-24T00:41:03.380Z,55,,,49.9,,,
2018-01-24T00:41:13.368Z,55,,,50,,,
2018-01-24T00:41:33.368Z,55,,,50.2,,,
2018-01-24T00:41:53.368Z,55,0,60.9,50.3,79,0,2
2018-01-24T00:42:03.369Z,55,59,59.5,55.1,0,0,0
2018-01-24T00:42:13.368Z,55,,58.9,54.7,,,
2018-01-24T00:42:23.367Z,55,,57.7,53,,,
2018-01-24T00:42:33.367Z,55,,,52.2,,,
2018-01-24T00:42:43.367Z,55,,,51.7,,,
2018-01-24T00:42:53.369Z,,,57.8,,,,
2018-01-24T00:43:03.368Z,55,75,58,51.6,,1,0
2018-01-24T00:43:13.370Z,55,,57.8,51.3,,,
2018-01-24T00:43:23.371Z,55,,,51.1,,,
2018-01-24T00:43:33.370Z,55,,,51,,,
2018-01-24T00:43:53.367Z,55,,57.7,50.8,,,
2018-01-24T00:44:13.368Z,55,,,50.6,,,
2018-01-24T00:44:33.368Z,55,,,50.4,,,
2018-01-24T00:44:43.500Z,55,,,50.3,,,
2018-01-24T00:45:03.368Z,55,,,50.2,,,
2018-01-24T00:45:23.367Z,55,,,50.1,,,
2018-01-24T00:45:33.370Z,55,,,50,,,
2018-01-24T00:45:43.369Z,55,,,50,,,
2018-01-24T00:45:53.368Z,55,,,49.9,,,
2018-01-24T00:46:03.369Z,55,,,49.8,,,
2018-01-24T00:46:13.371Z,55,,,49.8,,,
2018-01-24T00:46:23.368Z,55,,,49.7,,,
2018-01-24T00:46:33.369Z,55,,,49.5,,,
2018-01-24T00:46:53.368Z,55,,,49.4,,,
2018-01-24T00:47:03.368Z,55,,,49.3,,,
2018-01-24T00:47:13.369Z,55,,,49.3,,,
2018-01-24T00:47:23.368Z,55,,,49.3,,,
2018-01-24T00:47:33.371Z,55,,,49.1,,,
2018-01-24T00:47:53.518Z,55,,,49.1,,,
2018-01-24T00:48:03.368Z,55,,,49,,,
2018-01-24T00:48:23.368Z,55,,,48.9,,,
2018-01-24T00:48:33.372Z,55,,,48.7,,,
2018-01-24T00:48:53.368Z,55,,57.6,48.6,,,
2018-01-24T00:49:03.368Z,55,,,48.5,,,
2018-01-24T00:49:13.369Z,55,,,48.5,,,
2018-01-24T00:49:23.368Z,55,,,48.4,,,
2018-01-24T00:49:33.368Z,55,,,48.4,,,
2018-01-24T00:49:43.369Z,55,,,48.3,,,
2018-01-24T00:49:53.368Z,55,,,48.2,,,
2018-01-24T00:50:03.370Z,55,,,48.2,,,
2018-01-24T00:50:13.369Z,55,,,48.1,,,
2018-01-24T00:50:23.368Z,55,,57.5,48.1,,,
2018-01-24T00:50:33.369Z,55,,,48,,,
2018-01-24T00:50:43.368Z,55,,,47.8,,,
2018-01-24T00:50:53.368Z,55,,,47.8,,,
2018-01-24T00:51:04.368Z,55,,,47.7,,,
2018-01-24T00:51:13.368Z,55,,,47.7,,,
2018-01-24T00:51:23.377Z,55,,,47.6,,,
2018-01-24T00:51:33.369Z,55,,,47.5,,,
2018-01-24T00:51:43.371Z,55,,,47.5,,,
2018-01-24T00:51:53.368Z,55,,57.4,47.4,,,
2018-01-24T00:52:03.369Z,55,,,47.4,,,
2018-01-24T00:52:13.369Z,55,,,47.3,,,
2018-01-24T00:52:23.371Z,55,,,47.3,,,
2018-01-24T00:52:33.369Z,55,,,47.2,,,
2018-01-24T00:52:43.369Z,55,,,47,,,
2018-01-24T00:52:53.369Z,55,,57.3,47,,,
2018-01-24T00:53:03.368Z,55,,,46.9,,,
2018-01-24T00:53:13.369Z,55,,,46.9,,,
2018-01-24T00:53:23.369Z,55,,,46.8,,,
2018-01-24T00:53:33.369Z,55,,,46.8,,,
2018-01-24T00:53:43.372Z,55,,57.2,46.7,,1,0
2018-01-24T00:53:59.171Z,55,,60.7,46.7,80,,
2018-01-24T00:54:03.369Z,55,,59.6,46.6,45,,
2018-01-24T00:54:13.371Z,55,,53.5,46.6,29,,
2018-01-24T00:54:23.369Z,55,,45.9,46.5,,,
2018-01-24T00:54:33.369Z,55,,42.7,46.4,,,
2018-01-24T00:54:43.369Z,55,,40.9,46.4,,,
2018-01-24T00:54:53.369Z,55,,40.3,46.2,,,
2018-01-24T00:55:03.369Z,55,,42,46.2,,,
2018-01-24T00:55:13.369Z,55,,42.2,46.1,,,
2018-01-24T00:55:23.478Z,55,,42.7,46.1,,,
2018-01-24T00:55:33.370Z,55,,42.5,46,,,
2018-01-24T00:55:43.373Z,55,,41.9,46,,,
2018-01-24T00:55:53.369Z,55,,,45.9,,,
2018-01-24T00:56:03.369Z,55,,42.2,45.8,,,
2018-01-24T00:56:13.369Z,55,,42.5,45.8,,,
2018-01-24T00:56:23.369Z,55,,42.7,45.7,,,
2018-01-24T00:56:33.369Z,55,,43,45.7,,,
2018-01-24T00:56:43.369Z,55,,,45.6,,,
2018-01-24T00:56:53.370Z,55,,43.2,45.6,,,
2018-01-24T00:57:03.369Z,55,,43.4,45.5,,,
2018-01-24T00:57:13.369Z,55,,43.6,45.5,,,
2018-01-24T00:57:23.371Z,55,,44,45.3,,,
2018-01-24T00:57:33.370Z,55,,44.1,45.2,,,
2018-01-24T00:57:43.372Z,55,,44.3,45.2,,,
2018-01-24T00:57:53.370Z,55,,44.5,45.2,,,
2018-01-24T00:58:03.369Z,55,,45,45.1,,,
2018-01-24T00:58:13.370Z,55,,,45,,,
2018-01-24T00:58:23.369Z,55,,45.2,45,,,
2018-01-24T00:58:33.369Z,55,,45.4,44.9,,,
2018-01-24T00:58:43.370Z,55,,45.7,44.9,,,
2018-01-24T00:58:53.370Z,55,,46,44.8,,,
2018-01-24T00:59:03.370Z,55,,46.1,44.8,,,
2018-01-24T00:59:13.370Z,55,,46.2,44.7,,,
2018-01-24T00:59:23.373Z,55,,46.8,44.7,0,1,0
2018-01-24T00:59:33.372Z,55,,46.9,44.5,,,
2018-01-24T00:59:43.380Z,55,75,44.9,44.5,0,1,0
2018-01-24T00:59:53.370Z,55,,43.5,44.4,,,
2018-01-24T01:00:03.370Z,55,,43.3,44.4,,,
2018-01-24T01:00:13.370Z,55,,43,44.3,,,
2018-01-24T01:00:23.381Z,55,,,44.3,,,
2018-01-24T01:00:33.370Z,55,,43.2,44.2,,,
2018-01-24T01:00:43.370Z,55,,43.4,44.1,,,
2018-01-24T01:00:53.393Z,55,,43.2,44.1,,,
2018-01-24T01:01:03.370Z,55,,42.8,44,,,
2018-01-24T01:01:13.370Z,55,,42.6,43.9,,,
2018-01-24T01:01:23.372Z,55,,42.3,43.9,,,
2018-01-24T01:01:33.374Z,55,,41.9,43.7,,,
2018-01-24T01:01:43.370Z,55,,,43.7,,,
2018-01-24T01:01:53.370Z,55,,41.7,43.6,,,
2018-01-24T01:02:03.370Z,55,,41.6,43.6,,,
2018-01-24T01:02:13.374Z,55,,41.5,43.5,,,
2018-01-24T01:02:23.370Z,55,,41.2,43.5,,,
2018-01-24T01:02:33.370Z,55,,41.1,43.4,,,
2018-01-24T01:02:43.370Z,55,,41.2,43.3,,,
2018-01-24T01:02:53.371Z,55,,41.5,43.3,,,
2018-01-24T01:03:03.376Z,55,,41.7,43.2,,,
2018-01-24T01:03:13.382Z,55,,41.8,43.2,,,
2018-01-24T01:03:23.370Z,55,,42,43.1,,,
2018-01-24T01:03:33.370Z,55,,42.2,43,,,
2018-01-24T01:03:43.371Z,55,,42.3,43,,,
2018-01-24T01:03:54.376Z,55,,42.4,42.8,,,
2018-01-24T01:04:03.387Z,55,,42.5,42.7,,,
2018-01-24T01:04:13.370Z,55,,,42.7,,,
2018-01-24T01:04:23.385Z,55,,42.6,42.6,,,
2018-01-24T01:04:33.375Z,55,,42.7,42.5,,,
2018-01-24T01:04:43.370Z,55,,,42.5,,,
2018-01-24T01:04:53.371Z,55,,43,42.4,,,
2018-01-24T01:05:03.370Z,55,,,42.3,,,
2018-01-24T01:05:13.371Z,55,,,42.2,,,
2018-01-24T01:05:23.371Z,55,,43.1,42.2,,,
2018-01-24T01:05:33.370Z,55,,,42,,,
2018-01-24T01:05:43.383Z,55,,43.2,42,,,
2018-01-24T01:05:53.370Z,55,,,41.9,,,
2018-01-24T01:06:03.370Z,55,,43.3,41.8,,,
2018-01-24T01:06:13.381Z,55,,,41.8,,,
2018-01-24T01:06:23.374Z,55,,43.4,41.7,,,
2018-01-24T01:06:33.424Z,55,,,41.7,,,
2018-01-24T01:06:48.395Z,55,,,41.6,,,
2018-01-24T01:06:53.385Z,55,,43.5,41.5,,,
2018-01-24T01:07:03.393Z,55,,,41.5,,,
2018-01-24T01:07:13.372Z,55,,,41.4,,,
2018-01-24T01:07:23.376Z,55,,,41.2,,,
2018-01-24T01:07:33.375Z,55,,43.6,41.2,,,
2018-01-24T01:07:43.371Z,55,,,41.1,,,
2018-01-24T01:07:53.371Z,55,,,41.1,,,
2018-01-24T01:08:03.371Z,55,,,41,,,
2018-01-24T01:08:13.531Z,55,,,41,,,
2018-01-24T01:08:23.376Z,55,,43.7,40.9,,,
2018-01-24T01:08:33.376Z,55,,,40.8,,,
2018-01-24T01:08:43.376Z,55,,,40.8,,,
2018-01-24T01:08:53.371Z,55,,,40.7,,,
2018-01-24T01:09:03.371Z,55,,,40.7,,,
2018-01-24T01:09:13.372Z,55,,,40.6,,,
2018-01-24T01:09:24.421Z,55,,,40.6,,,
2018-01-24T01:09:38.393Z,55,,,40.5,,,
2018-01-24T01:09:43.376Z,55,,,40.3,,,
2018-01-24T01:09:53.371Z,55,,43.9,40.3,,,
2018-01-24T01:10:03.371Z,55,,,40.2,,,
2018-01-24T01:10:13.371Z,55,,,40.2,,,
2018-01-24T01:10:23.375Z,55,,,40.1,,,
2018-01-24T01:10:33.374Z,55,,,40.1,,,
2018-01-24T01:10:43.371Z,55,,,40,,,
2018-01-24T01:10:53.371Z,55,,,39.9,,,
2018-01-24T01:11:04.368Z,55,,,39.9,,,
2018-01-24T01:11:13.373Z,55,,,39.8,,,
2018-01-24T01:11:23.371Z,55,,,39.8,,,
2018-01-24T01:11:33.377Z,55,,,39.6,,,
2018-01-24T01:11:43.371Z,55,,,39.6,,,
2018-01-24T01:11:53.373Z,55,,,39.5,,,
2018-01-24T01:12:03.375Z,55,,,39.5,,,
2018-01-24T01:12:13.373Z,55,,,39.4,,,
2018-01-24T01:12:28.799Z,55,,,39.4,,,
2018-01-24T01:12:33.372Z,55,,43.7,39.3,,,
2018-01-24T01:12:43.371Z,55,,,39.3,,,
2018-01-24T01:12:53.371Z,55,,,39.1,,,
2018-01-24T01:13:03.372Z,55,,,39,,,
2018-01-24T01:13:13.371Z,55,,,39,,,
2018-01-24T01:13:23.371Z,55,,,38.9,,,
2018-01-24T01:13:33.427Z,55,,,38.9,,,
2018-01-24T01:13:43.372Z,55,,,38.8,,,
2018-01-24T01:13:53.372Z,55,,,38.8,,,
2018-01-24T01:14:03.371Z,55,,,38.6,,,
2018-01-24T01:14:13.372Z,55,,,38.6,,,
2018-01-24T01:14:23.372Z,55,,,38.5,,,
2018-01-24T01:14:33.373Z,55,,,38.5,,,
2018-01-24T01:14:43.372Z,55,,,38.4,,,
2018-01-24T01:14:53.372Z,55,,,38.4,,,
2018-01-24T01:15:03.373Z,55,,,38.3,,,
2018-01-24T01:15:13.375Z,55,,43.6,38.3,,,
2018-01-24T01:15:23.375Z,55,,,38.1,,,
2018-01-24T01:15:33.372Z,55,,,38.1,,,
2018-01-24T01:15:43.372Z,55,,,38,,,
2018-01-24T01:15:53.373Z,55,,,38,,,
2018-01-24T01:16:03.372Z,55,,,37.9,,,
2018-01-24T01:16:13.372Z,55,,,37.9,,,
2018-01-24T01:16:23.373Z,55,,,37.8,,,
2018-01-24T01:16:33.375Z,55,,,37.8,,,
2018-01-24T01:16:43.372Z,55,,,37.7,,,
2018-01-24T01:16:53.376Z,55,,43.5,37.7,,,
2018-01-24T01:17:03.374Z,55,,,37.5,,,
2018-01-24T01:17:13.372Z,55,,,37.5,,,
2018-01-24T01:17:23.372Z,55,,,37.4,,,
2018-01-24T01:17:33.372Z,55,,,37.4,,,
2018-01-24T01:17:43.375Z,55,,,37.3,,,
2018-01-24T01:17:53.372Z,55,,43.4,37.3,,,
2018-01-24T01:18:03.372Z,55,,,37.3,,,
2018-01-24T01:18:13.373Z,55,,,37.2,,,
2018-01-24T01:18:23.372Z,55,,,37.2,,,
2018-01-24T01:18:33.376Z,55,,,37,,,
2018-01-24T01:18:43.391Z,55,,,37,,,
2018-01-24T01:18:54.468Z,55,,,36.9,,,
2018-01-24T01:19:03.372Z,55,,,36.9,,,
2018-01-24T01:19:13.372Z,55,,44,36.9,79,1,0
2018-01-24T01:19:23.372Z,55,,49,36.8,74,,
2018-01-24T01:19:36.473Z,55,,51.1,36.8,45,,
2018-01-24T01:19:43.373Z,55,,47.8,36.7,29,,
2018-01-24T01:19:53.378Z,55,,42.9,36.7,,,
2018-01-24T01:20:03.372Z,55,,40.9,36.5,,,
2018-01-24T01:20:13.373Z,55,,39.9,36.5,,,
2018-01-24T01:20:23.382Z,55,,39.1,36.5,,,
2018-01-24T01:20:33.374Z,55,,40.1,36.4,,,
2018-01-24T01:20:43.373Z,55,,41,36.4,,,
2018-01-24T01:20:53.373Z,55,,41.5,36.4,,,
2018-01-24T01:21:03.372Z,55,,,36.3,,,
2018-01-24T01:21:13.373Z,55,,41.4,36.3,,,
2018-01-24T01:21:23.373Z,55,,41.5,36.2,,,
2018-01-24T01:21:33.373Z,55,,42,36.2,,,
2018-01-24T01:21:43.376Z,55,,,36.2,,,
2018-01-24T01:21:53.373Z,55,,42.4,36,,,
2018-01-24T01:22:03.520Z,55,,42.5,36,,,
2018-01-24T01:22:13.373Z,55,,42.6,36,,,
2018-01-24T01:22:28.393Z,55,,43,35.9,,,
2018-01-24T01:22:33.374Z,55,,43.1,35.9,,,
2018-01-24T01:22:43.373Z,55,,43.3,35.9,,,
2018-01-24T01:22:53.373Z,55,,43.5,35.9,,,
2018-01-24T01:23:03.380Z,55,,43.6,35.8,,,
2018-01-24T01:23:13.375Z,55,,44,35.8,,,
2018-01-24T01:23:23.373Z,55,,44.1,35.8,,,
2018-01-24T01:23:33.373Z,55,,44.3,35.7,,,
2018-01-24T01:23:43.373Z,55,,44.5,35.7,,,
2018-01-24T01:23:53.373Z,55,,44.8,35.7,,,
2018-01-24T01:24:03.373Z,55,,45,35.7,,,
2018-01-24T01:24:13.373Z,55,,45.1,35.7,,,
