Time,HwTOutlet,ChActive,HwTSet,PrimT,PrimTSet,HwActive,ActPow
2018-01-15T04:01:24.677Z,42,,55,54.1,,,
2018-01-15T04:01:34.673Z,42.2,,55,52.5,,,
2018-01-15T04:01:44.673Z,42.3,,55,51.5,,,
2018-01-15T04:01:54.674Z,42.4,,55,,,,
2018-01-15T04:02:04.672Z,,,,51,,,
2018-01-15T04:02:14.683Z,42.5,,55,51.4,,,
2018-01-15T04:02:34.673Z,42.5,,55,51.6,,,
2018-01-15T04:02:50.137Z,42.6,,55,51,,,
2018-01-15T04:02:54.673Z,42.6,,55,50.7,,,
2018-01-15T04:03:04.673Z,42.7,,55,,,,
2018-01-15T04:03:14.673Z,,,,50.4,,,
2018-01-15T04:03:24.685Z,42.7,,55,50,,,
2018-01-15T04:03:34.673Z,42.7,,55,49.9,,,
2018-01-15T04:03:44.673Z,42.7,,55,,,,
2018-01-15T04:03:54.673Z,,,,49.7,,,
2018-01-15T04:04:04.674Z,42.7,,55,49.3,,,
2018-01-15T04:04:14.673Z,42.7,,55,49.2,,,
2018-01-15T04:04:24.673Z,42.6,,55,49.2,,,
2018-01-15T04:04:34.673Z,42.6,,55,49.4,,,
2018-01-15T04:04:44.672Z,42.6,,55,,,,
2018-01-15T04:04:54.673Z,42.6,,55,49.5,,,
2018-01-15T04:05:04.674Z,42.6,,55,49.8,,,
2018-01-15T04:05:14.673Z,42.5,,55,,,,
2018-01-15T04:05:24.674Z,,,,50,,,
2018-01-15T04:05:39.721Z,42.5,,55,50.1,,,
2018-01-15T04:05:44.679Z,42.4,,55,,,,
2018-01-15T04:05:54.674Z,42.4,,55,50.2,,,
2018-01-15T04:06:04.673Z,,,,50.3,,,
2018-01-15T04:06:14.673Z,42.3,,55,,,,
2018-01-15T04:06:24.673Z,42.3,,55,50.4,,,
2018-01-15T04:06:34.674Z,42.3,,55,50.6,,,
2018-01-15T04:06:44.675Z,42.2,,55,50.7,,,
2018-01-15T04:06:54.673Z,42,,55,,,,
2018-01-15T04:07:14.675Z,42,,55,50.8,,,
2018-01-15T04:07:24.674Z,41.9,,55,,,,
2018-01-15T04:07:34.674Z,,,,50.9,,,
2018-01-15T04:07:44.673Z,41.9,,55,51,,,
2018-01-15T04:07:54.673Z,41.8,,55,,,,
2018-01-15T04:08:04.674Z,41.8,,55,,,,
2018-01-15T04:08:14.675Z,41.8,,55,,,,
2018-01-15T04:08:24.674Z,41.7,,55,51.1,,,
2018-01-15T04:08:34.674Z,41.7,,55,,,,
2018-01-15T04:08:44.674Z,41.7,,55,51.2,,,
2018-01-15T04:08:54.692Z,41.6,,55,,,,
2018-01-15T04:09:04.674Z,41.6,,55,,,,
2018-01-15T04:09:14.674Z,41.5,,55,,,,
2018-01-15T04:09:24.674Z,41.5,,55,,,,
2018-01-15T04:09:34.675Z,41.4,,55,51.3,,,
2018-01-15T04:09:44.673Z,41.4,,55,,,,
2018-01-15T04:09:54.674Z,41.4,,55,,,,
2018-01-15T04:10:04.674Z,41.2,,55,,,,
2018-01-15T04:10:14.674Z,41.2,,55,,,,
2018-01-15T04:10:24.674Z,41.1,,55,,,,
2018-01-15T04:10:44.674Z,41.1,,55,51.4,,,
2018-01-15T04:10:54.674Z,41,,55,,,,
2018-01-15T04:11:14.674Z,40.9,,55,,,,
2018-01-15T04:11:24.674Z,40.9,,55,,,,
2018-01-15T04:11:34.674Z,40.9,,55,,,,
2018-01-15T04:11:44.674Z,40.8,,55,,,,
2018-01-15T04:11:54.674Z,40.8,,55,,,,
2018-01-15T04:12:04.674Z,40.7,,55,,,,
2018-01-15T04:12:14.674Z,40.7,,55,,,,
2018-01-15T04:12:24.674Z,40.6,,55,,,,
2018-01-15T04:12:45.669Z,40.6,,55,,,,
2018-01-15T04:12:54.674Z,40.5,,55,,,,
2018-01-15T04:13:14.674Z,40.5,,55,,,,
2018-01-15T04:13:24.674Z,40.3,,55,,,,
2018-01-15T04:13:34.675Z,40.3,,55,,,,
2018-01-15T04:13:44.674Z,40.3,,55,,,,
2018-01-15T04:13:54.674Z,40.2,,55,,,,
2018-01-15T04:14:04.674Z,,,,51.3,,,
2018-01-15T04:14:14.674Z,40.1,,55,,,,
2018-01-15T04:14:24.674Z,40.1,,55,,,,
2018-01-15T04:14:34.675Z,40.1,,55,,,,
2018-01-15T04:14:44.674Z,40,,55,,,,
2018-01-15T04:14:54.675Z,40,,55,,,,
2018-01-15T04:15:04.674Z,40,,55,,,,
2018-01-15T04:15:14.674Z,39.9,,55,,,,
2018-01-15T04:15:24.674Z,39.9,,55,,,,
2018-01-15T04:15:34.675Z,39.9,,55,,,,
2018-01-15T04:15:44.674Z,39.8,,55,,,,
2018-01-15T04:15:54.675Z,39.6,,55,,,,
2018-01-15T04:16:04.677Z,,,,51.2,,,
2018-01-15T04:16:14.674Z,39.6,,55,,,,
2018-01-15T04:16:24.675Z,39.5,,55,,,,
2018-01-15T04:16:34.674Z,39.5,,55,,,,
2018-01-15T04:16:44.674Z,39.5,1,55,53.4,,0,79
2018-01-15T04:16:54.675Z,39.4,,55,58.2,,,54
2018-01-15T04:17:04.676Z,39.4,,55,57.6,,,29
2018-01-15T04:17:14.675Z,39.4,,55,52.3,,,
2018-01-15T04:17:24.675Z,39.3,,55,48.8,,,
2018-01-15T04:17:34.675Z,39.3,,55,46.8,,,
2018-01-15T04:17:44.675Z,39.3,,55,45.9,,,
2018-01-15T04:17:54.677Z,39.1,,55,46,,,
2018-01-15T04:18:04.677Z,39.1,,55,47,,,
2018-01-15T04:18:14.674Z,39.1,,55,47.4,,,
2018-01-15T04:18:30.115Z,39,,55,47.8,,,
2018-01-15T04:18:34.675Z,39,,55,47.7,,,
2018-01-15T04:18:44.675Z,39,,55,47.6,,,
2018-01-15T04:18:54.674Z,39,,55,47.7,,,
2018-01-15T04:19:04.675Z,39,,55,48,,,
2018-01-15T04:19:14.675Z,39,,55,48.1,,,
2018-01-15T04:19:24.675Z,39,,55,48.3,,,
2018-01-15T04:19:34.676Z,39,,55,48.4,,,
2018-01-15T04:19:44.675Z,39,,55,48.6,,,
2018-01-15T04:19:54.675Z,39,,55,48.8,,,
2018-01-15T04:20:04.675Z,39,,55,49,,,
2018-01-15T04:20:14.675Z,39,,55,49.1,,,
2018-01-15T04:20:24.675Z,39,,55,49.2,,,
2018-01-15T04:20:34.675Z,39.1,,55,49.4,,,
2018-01-15T04:20:44.677Z,39.1,,55,49.6,,,
2018-01-15T04:20:54.676Z,39.1,,55,49.8,,,
2018-01-15T04:21:04.675Z,39.3,,55,50,,,
2018-01-15T04:21:19.695Z,39.3,,55,50.1,,,
2018-01-15T04:21:24.675Z,39.3,,55,50.2,,,
2018-01-15T04:21:34.675Z,39.3,,55,50.5,,,
2018-01-15T04:21:44.675Z,39.4,,55,50.6,,,
2018-01-15T04:21:54.675Z,39.4,,55,50.8,,,
2018-01-15T04:22:04.675Z,39.5,,55,51,,,
2018-01-15T04:22:14.676Z,39.5,,55,,,,
2018-01-15T04:22:24.675Z,39.6,,55,51.2,,,
2018-01-15T04:22:34.675Z,39.6,,55,51.4,,,
2018-01-15T04:22:44.675Z,39.8,,55,51.5,,,
2018-01-15T04:22:54.675Z,39.8,,55,51.7,,,
2018-01-15T04:23:04.831Z,39.9,,55,51.8,,,
2018-01-15T04:23:14.675Z,39.9,,55,52,,,
2018-01-15T04:23:24.676Z,40,,55,,,,
2018-01-15T04:23:34.675Z,40,,55,52.3,,,
2018-01-15T04:23:44.675Z,40.1,,55,52.4,,,
2018-01-15T04:23:54.677Z,40.1,,55,,,,
2018-01-15T04:24:06.808Z,40.2,,55,52.6,,,
2018-01-15T04:24:14.675Z,40.3,,55,52.7,,,
2018-01-15T04:24:24.677Z,40.3,,55,53,,,
2018-01-15T04:24:34.676Z,40.5,,55,,,,
2018-01-15T04:24:44.675Z,40.5,,55,53.1,,,
2018-01-15T04:24:54.678Z,40.6,,55,53.2,,,
2018-01-15T04:25:04.676Z,40.7,,55,53.3,,,
2018-01-15T04:25:14.676Z,40.7,,55,53.6,,,
2018-01-15T04:25:24.676Z,40.8,1,55,53.7,,0,0
2018-01-15T04:25:34.676Z,40.9,,55,51.7,,,
2018-01-15T04:25:44.676Z,40.9,,55,50.4,,,
2018-01-15T04:25:54.676Z,41,,55,49.9,,,
2018-01-15T04:26:04.676Z,41,,55,49.8,,,
2018-01-15T04:26:14.677Z,41.1,,55,50,,,
2018-01-15T04:26:24.675Z,41.2,,55,50.1,,,
2018-01-15T04:26:34.676Z,41.2,,55,50.3,,,
2018-01-15T04:26:44.675Z,41.4,,55,49.9,,,
2018-01-15T04:26:54.676Z,41.4,,55,49.8,,,
2018-01-15T04:27:04.676Z,41.4,,55,49.4,,,
2018-01-15T04:27:14.676Z,41.5,,55,49.2,,,
2018-01-15T04:27:24.676Z,41.5,,55,48.9,,,
2018-01-15T04:27:34.678Z,41.5,,55,48.7,,,
2018-01-15T04:27:44.676Z,41.5,,55,48.5,,,
2018-01-15T04:27:54.676Z,41.5,,55,48.4,,,
2018-01-15T04:28:04.677Z,41.5,,55,48.2,,,
2018-01-15T04:28:14.676Z,41.5,,55,48,,,
2018-01-15T04:28:27.787Z,41.5,,55,48,,,
2018-01-15T04:28:34.681Z,41.5,,55,,,,
2018-01-15T04:28:44.676Z,41.5,,55,48.1,,,
2018-01-15T04:28:54.676Z,41.5,,55,48.3,,,
2018-01-15T04:29:04.676Z,41.4,,55,48.4,,,
2018-01-15T04:29:14.676Z,41.4,,55,48.5,,,
2018-01-15T04:29:24.676Z,41.4,,55,48.6,,,
2018-01-15T04:29:34.676Z,41.2,,55,48.7,,,
2018-01-15T04:29:44.676Z,41.2,,55,49,,,
2018-01-15T04:29:54.676Z,41.2,,55,,,,
2018-01-15T04:30:04.677Z,41.2,,55,49.1,,,
2018-01-15T04:30:14.676Z,41.1,,55,49.2,,,
2018-01-15T04:30:24.677Z,41.1,,55,,,,
2018-01-15T04:30:34.679Z,41,,55,49.3,,,
2018-01-15T04:30:44.676Z,41,,55,49.4,,,
2018-01-15T04:30:54.676Z,41,,55,,,,
2018-01-15T04:31:04.677Z,40.9,,55,49.5,,,
2018-01-15T04:31:14.676Z,40.9,,55,,,,
2018-01-15T04:31:24.677Z,40.8,,55,49.7,,,
2018-01-15T04:31:34.676Z,40.8,,55,,,,
2018-01-15T04:31:44.676Z,40.8,,55,49.8,,,
2018-01-15T04:31:54.676Z,40.7,,55,,,,
2018-01-15T04:32:04.676Z,40.7,,55,49.9,,,
2018-01-15T04:32:14.676Z,40.7,,55,,,,
2018-01-15T04:32:24.676Z,40.6,,55,,,,
2018-01-15T04:32:34.677Z,40.6,,55,50,,,
2018-01-15T04:32:44.676Z,40.5,,55,,,,
2018-01-15T04:32:54.677Z,40.5,,55,,,,
2018-01-15T04:33:04.677Z,40.5,,55,,,,
2018-01-15T04:33:14.677Z,40.3,,55,50.1,,,
2018-01-15T04:33:24.678Z,40.3,,55,,,,
2018-01-15T04:33:34.677Z,40.2,,55,,,,
2018-01-15T04:33:44.681Z,40.2,,55,,,,
2018-01-15T04:33:54.682Z,40.2,,55,,,,
2018-01-15T04:34:09.697Z,40.1,,55,,,,
2018-01-15T04:34:14.686Z,40.1,,55,50.2,,,
2018-01-15T04:34:24.677Z,40.1,,55,,,,
2018-01-15T04:34:34.677Z,40,,55,,,,
2018-01-15T04:34:44.696Z,40,,55,,,,
2018-01-15T04:34:54.679Z,39.9,,55,,,,
2018-01-15T04:35:04.685Z,39.9,,55,,,,
2018-01-15T04:35:14.677Z,39.9,,55,,,,
2018-01-15T04:35:24.677Z,39.8,,55,,,,
2018-01-15T04:35:34.677Z,39.8,,55,,,,
2018-01-15T04:35:44.677Z,39.6,,55,,,,
2018-01-15T04:35:54.677Z,39.6,,55,,,,
2018-01-15T04:36:04.686Z,39.6,1,55,51.1,,0,79
2018-01-15T04:36:14.677Z,39.5,,55,56.5,,,65
2018-01-15T04:36:24.677Z,39.5,,55,58.2,,,48
2018-01-15T04:36:34.677Z,39.4,,55,54.8,,,29
2018-01-15T04:36:44.680Z,39.4,,55,50.8,,,
2018-01-15T04:36:59.700Z,39.4,,55,48.8,,,
2018-01-15T04:37:04.677Z,39.3,,55,47.9,,,
2018-01-15T04:37:14.677Z,39.3,,55,47.1,,,
2018-01-15T04:37:24.677Z,39.3,,55,48,,,
2018-01-15T04:37:34.677Z,39.1,,55,48.4,,,
2018-01-15T04:37:44.678Z,39.1,,55,48.9,,,
2018-01-15T04:37:54.678Z,39.1,,55,,,,
2018-01-15T04:38:04.677Z,39.1,,55,,,,
2018-01-15T04:38:14.677Z,39.1,,55,49,,,
2018-01-15T04:38:24.679Z,39.1,,55,49.1,,,
2018-01-15T04:38:34.678Z,39.1,,55,49.3,,,
2018-01-15T04:38:44.679Z,39.1,,55,49.6,,,
2018-01-15T04:38:54.677Z,39.1,,55,49.7,,,
2018-01-15T04:39:04.678Z,39.1,,55,49.8,,,
2018-01-15T04:39:14.677Z,39.3,,55,50,,,
2018-01-15T04:39:24.678Z,39.3,,55,50.1,,,
2018-01-15T04:39:34.678Z,39.3,,55,,,,
2018-01-15T04:39:44.677Z,39.3,,55,50.3,,,
2018-01-15T04:39:54.677Z,39.4,,55,50.6,,,
2018-01-15T04:40:04.678Z,39.4,,55,,,,
2018-01-15T04:40:14.680Z,39.4,,55,50.8,,,
2018-01-15T04:40:24.678Z,39.5,,55,51,,,
2018-01-15T04:40:34.678Z,39.5,,55,51.1,,,
2018-01-15T04:40:44.678Z,39.6,,55,51.2,,,
2018-01-15T04:40:54.677Z,39.6,,55,51.5,,,
2018-01-15T04:41:04.678Z,39.8,,55,51.6,,,
2018-01-15T04:41:14.678Z,39.8,,55,51.7,,,
2018-01-15T04:41:24.678Z,39.9,1,55,52,75,0,29
2018-01-15T04:41:34.678Z,39.9,,55,,,,
2018-01-15T04:41:44.678Z,40,,55,52.2,,,
2018-01-15T04:41:54.678Z,40,,55,52.3,,,
2018-01-15T04:42:04.678Z,40.1,,55,52.4,,,
2018-01-15T04:42:14.678Z,40.1,,55,52.6,,,
2018-01-15T04:42:24.678Z,40.2,,55,52.7,,,
2018-01-15T04:42:34.678Z,40.2,,55,53,,,
2018-01-15T04:42:44.678Z,40.3,,55,,,,
2018-01-15T04:42:54.678Z,40.5,,55,53.2,,,
2018-01-15T04:43:04.679Z,40.5,,55,,,,
2018-01-15T04:43:14.680Z,40.6,,55,53.3,,,
2018-01-15T04:43:24.678Z,40.6,1,55,53.6,,0,0
2018-01-15T04:43:34.678Z,40.7,,55,52.9,,,
2018-01-15T04:43:44.678Z,40.8,,55,51.6,,,
2018-01-15T04:43:54.678Z,40.8,,55,50.4,,,
2018-01-15T04:44:04.680Z,40.9,,55,49.9,,,
2018-01-15T04:44:14.678Z,41,,55,49.7,,,
2018-01-15T04:44:24.678Z,41,,55,50,,,
2018-01-15T04:44:34.678Z,41.1,,55,50.3,,,
2018-01-15T04:44:44.678Z,41.1,,55,50.2,,,
2018-01-15T04:44:54.678Z,41.2,,55,49.9,,,
2018-01-15T04:45:04.680Z,41.2,,55,49.7,,,
2018-01-15T04:45:14.678Z,41.4,,55,49.3,,,
2018-01-15T04:45:24.678Z,41.4,,55,48.9,,,
2018-01-15T04:45:34.678Z,41.4,,55,,,,
2018-01-15T04:45:44.680Z,41.4,,55,48.7,,,
2018-01-15T04:45:54.678Z,41.4,,55,48.5,,,
2018-01-15T04:46:04.678Z,41.4,,55,48.3,,,
2018-01-15T04:46:14.679Z,41.4,,55,48.2,,,
2018-01-15T04:46:24.679Z,41.4,,55,48,,,
2018-01-15T04:46:34.678Z,41.4,,55,,,,
2018-01-15T04:46:44.678Z,41.4,,55,48.1,,,
2018-01-15T04:46:54.681Z,41.4,,55,48.2,,,
2018-01-15T04:47:04.678Z,41.2,,55,48.4,,,
2018-01-15T04:47:14.678Z,41.2,,55,48.5,,,
2018-01-15T04:47:24.678Z,41.2,,55,48.6,,,
2018-01-15T04:47:34.679Z,41.2,,55,48.7,,,
2018-01-15T04:47:44.678Z,41.1,,55,48.9,,,
2018-01-15T04:47:54.679Z,41.1,,55,49,,,
2018-01-15T04:48:04.678Z,41.1,,55,,,,
2018-01-15T04:48:14.679Z,41,,55,49.1,,,
2018-01-15T04:48:24.679Z,41,,55,49.2,,,
2018-01-15T04:48:34.679Z,41,,55,49.3,,,
2018-01-15T04:48:44.679Z,40.9,,55,,,,
2018-01-15T04:48:54.679Z,40.9,,55,49.4,,,
2018-01-15T04:49:04.679Z,40.8,,55,,,,
2018-01-15T04:49:14.679Z,40.8,,55,49.5,,,
2018-01-15T04:49:24.679Z,40.8,,55,,,,
2018-01-15T04:49:34.679Z,40.7,,55,49.7,,,
2018-01-15T04:49:44.679Z,40.7,,55,,,,
2018-01-15T04:49:54.680Z,40.7,,55,49.8,,,
2018-01-15T04:50:04.679Z,40.6,,55,,,,
2018-01-15T04:50:14.679Z,40.6,,55,,,,
2018-01-15T04:50:24.678Z,40.5,,55,49.9,,,
2018-01-15T04:50:34.679Z,40.5,,55,,,,
2018-01-15T04:50:44.684Z,40.5,,55,,,,
2018-01-15T04:50:54.679Z,40.3,,55,50,,,
2018-01-15T04:51:04.679Z,40.3,,55,,,,
2018-01-15T04:51:14.679Z,40.2,,55,,,,
2018-01-15T04:51:24.679Z,40.2,,55,,,,
2018-01-15T04:51:34.679Z,40.2,,55,,,,
2018-01-15T04:51:44.679Z,40.1,,55,50.1,,,
2018-01-15T04:51:54.679Z,40.1,,55,,,,
2018-01-15T04:52:04.679Z,40,,55,,,,
2018-01-15T04:52:14.679Z,40,,55,,,,
2018-01-15T04:52:24.679Z,40,,55,,,,
2018-01-15T04:52:39.700Z,39.9,,55,,,,
2018-01-15T04:52:44.679Z,39.9,,55,,,,
2018-01-15T04:52:54.679Z,39.8,,55,,,,
2018-01-15T04:53:04.679Z,39.8,,55,50.2,,,
2018-01-15T04:53:14.679Z,39.8,,55,50.1,,,
2018-01-15T04:53:24.680Z,39.6,,55,50.2,,,
2018-01-15T04:53:34.680Z,39.6,,55,,,,
2018-01-15T04:53:44.679Z,39.5,,55,,,,
2018-01-15T04:53:54.680Z,39.5,,55,,,,
2018-01-15T04:54:04.679Z,39.4,,55,,,,
2018-01-15T04:54:14.681Z,39.4,1,55,53.2,,0,80
2018-01-15T04:54:24.756Z,39.4,,55,58,,,51
2018-01-15T04:54:34.681Z,39.3,,55,57.8,,,29
2018-01-15T04:54:44.690Z,39.3,,55,52.9,,,
2018-01-15T04:54:54.680Z,39.3,,55,49.8,,,
2018-01-15T04:55:04.679Z,39.1,,55,47.9,,,
2018-01-15T04:55:14.679Z,39.1,,55,47.6,,,
2018-01-15T04:55:24.680Z,39.1,,55,47.1,,,
2018-01-15T04:55:34.680Z,39,,55,48,,,
2018-01-15T04:55:44.679Z,39,,55,48.7,,,
2018-01-15T04:55:54.680Z,39,,55,48.9,,,
2018-01-15T04:56:04.680Z,39,,55,,,,
2018-01-15T04:56:14.679Z,39,,55,48.8,,,
2018-01-15T04:56:24.680Z,38.9,,55,49,,,
2018-01-15T04:56:34.680Z,39,,55,49.2,,,
2018-01-15T04:56:44.679Z,38.9,,55,49.4,,,
2018-01-15T04:56:54.680Z,39,,55,49.6,,,
2018-01-15T04:57:04.680Z,39,,55,49.7,,,
2018-01-15T04:57:14.701Z,39,,55,49.8,,,
2018-01-15T04:57:24.680Z,39,,55,50,,,
2018-01-15T04:57:34.680Z,39.1,,55,50.1,,,
2018-01-15T04:57:44.680Z,39.1,,55,50.2,,,
2018-01-15T04:57:54.680Z,39.1,,55,50.5,,,
2018-01-15T04:58:04.683Z,39.3,,55,50.6,,,
2018-01-15T04:58:14.680Z,39.3,,55,50.7,,,
2018-01-15T04:58:24.684Z,39.3,,55,51,,,
2018-01-15T04:58:34.681Z,39.4,,55,,,,
2018-01-15T04:58:44.680Z,39.4,,55,51.1,,,
2018-01-15T04:58:54.680Z,39.5,,55,51.4,,,
2018-01-15T04:59:04.680Z,39.5,,55,51.5,,,
2018-01-15T04:59:14.680Z,39.6,,55,51.6,,,
2018-01-15T04:59:24.680Z,39.6,,55,51.7,,,
2018-01-15T04:59:34.681Z,39.8,,55,51.9,,,
2018-01-15T04:59:44.680Z,39.8,,55,52,,,
2018-01-15T04:59:54.680Z,39.9,,55,52.2,,,
2018-01-15T05:00:04.681Z,39.9,,55,52.3,,,
2018-01-15T05:00:14.680Z,40,,55,52.4,,,
2018-01-15T05:00:24.681Z,40.1,,55,52.6,,,
2018-01-15T05:00:34.680Z,40.1,,55,52.7,,,
2018-01-15T05:00:44.680Z,40.2,,55,53,,,
2018-01-15T05:00:54.680Z,40.2,,55,,,,
2018-01-15T05:01:04.680Z,40.3,,55,53.1,,,
2018-01-15T05:01:14.682Z,40.3,,55,53.2,,,
2018-01-15T05:01:24.680Z,40.5,,55,53.3,,,
2018-01-15T05:01:34.684Z,40.6,1,55,53.6,,0,0
2018-01-15T05:01:44.684Z,40.6,,55,52.8,,,
2018-01-15T05:01:54.680Z,40.7,,55,50.9,,,
2018-01-15T05:02:04.680Z,40.8,,55,49.9,,,
2018-01-15T05:02:14.684Z,40.8,,55,49.8,,,
2018-01-15T05:02:24.680Z,40.9,,55,49.7,,,
2018-01-15T05:02:34.688Z,40.9,,55,50,,,
2018-01-15T05:02:44.680Z,41,,55,50.3,,,
2018-01-15T05:02:54.681Z,41.1,,55,49.9,,,
2018-01-15T05:03:04.680Z,41.1,,55,49.8,,,
2018-01-15T05:03:14.680Z,41.1,,55,49.4,,,
2018-01-15T05:03:24.680Z,41.2,,55,49.2,,,
2018-01-15T05:03:34.681Z,41.2,,55,48.9,,,
2018-01-15T05:03:44.682Z,41.2,,55,48.7,,,
2018-01-15T05:03:54.682Z,41.2,,55,48.5,,,
2018-01-15T05:04:04.680Z,41.2,,55,48.3,,,
2018-01-15T05:04:14.780Z,41.2,,55,48.2,,,
2018-01-15T05:04:24.682Z,41.2,,55,48,,,
2018-01-15T05:04:34.681Z,41.2,,55,47.8,,,
2018-01-15T05:04:44.681Z,41.2,,55,48,,,
2018-01-15T05:04:54.682Z,41.2,,55,,,,
2018-01-15T05:05:04.684Z,41.2,,55,48.2,,,
2018-01-15T05:05:14.686Z,41.1,,55,48.3,,,
2018-01-15T05:05:27.787Z,41.1,,55,48.4,,,
2018-01-15T05:05:34.681Z,41.1,,55,48.5,,,
2018-01-15T05:05:44.680Z,41,,55,48.6,,,
2018-01-15T05:05:54.681Z,41,,55,48.7,,,
2018-01-15T05:06:04.681Z,41,,55,48.9,,,
2018-01-15T05:06:14.680Z,40.9,,55,49,,,
2018-01-15T05:06:24.684Z,40.9,,55,,,,
2018-01-15T05:06:34.681Z,40.9,,55,49.1,,,
2018-01-15T05:06:44.681Z,40.8,,55,49.2,,,
2018-01-15T05:06:54.681Z,40.8,,55,,,,
2018-01-15T05:07:04.681Z,40.8,,55,49.3,,,
2018-01-15T05:07:14.685Z,40.7,,55,,,,
2018-01-15T05:07:24.682Z,40.7,,55,49.4,,,
2018-01-15T05:07:34.681Z,40.7,,55,,,,
2018-01-15T05:07:44.681Z,40.6,,55,49.5,,,
2018-01-15T05:07:54.681Z,40.6,,55,,,,
2018-01-15T05:08:04.681Z,40.5,,55,49.7,,,
2018-01-15T05:08:19.709Z,40.5,,55,,,,
2018-01-15T05:08:24.681Z,40.3,,55,49.8,,,
2018-01-15T05:08:34.682Z,40.3,,55,,,,
2018-01-15T05:08:44.681Z,40.3,,55,,,,
2018-01-15T05:08:54.681Z,40.2,,55,49.9,,,
2018-01-15T05:09:04.686Z,40.2,,55,,,,
2018-01-15T05:09:14.681Z,40.2,,55,,,,
2018-01-15T05:09:24.688Z,40.1,,55,,,,
2018-01-15T05:09:34.681Z,40.1,,55,49.9,,,
2018-01-15T05:09:44.682Z,40,,55,50,,,
2018-01-15T05:09:54.681Z,40,,55,,,,
2018-01-15T05:10:04.686Z,40,,55,,,,
2018-01-15T05:10:14.707Z,39.9,,55,,,,
2018-01-15T05:10:24.682Z,39.9,,55,,,,
2018-01-15T05:10:34.682Z,39.8,,55,50.1,,,
2018-01-15T05:10:44.686Z,39.8,,55,,,,
2018-01-15T05:10:54.682Z,39.8,,55,,,,
2018-01-15T05:11:09.828Z,39.6,,55,,,,
2018-01-15T05:11:14.682Z,39.6,,55,,,,
2018-01-15T05:11:24.682Z,39.5,,55,,,,
2018-01-15T05:11:34.682Z,39.5,,55,,,,
2018-01-15T05:11:44.684Z,39.5,,55,,,,
2018-01-15T05:11:54.682Z,39.4,,55,,,,
2018-01-15T05:12:04.682Z,39.4,,55,,,,
2018-01-15T05:12:14.682Z,39.3,1,55,50.2,,0,79
2018-01-15T05:12:24.682Z,39.3,,55,54.3,,,
2018-01-15T05:12:34.682Z,39.1,,55,58,,,47
2018-01-15T05:12:44.682Z,39.1,,55,55.9,,,29
2018-01-15T05:12:54.682Z,39.1,,55,51.6,,,
2018-01-15T05:13:04.682Z,39,,55,48.9,,,
2018-01-15T05:13:14.683Z,,,,47.9,,,
2018-01-15T05:13:24.682Z,39,,55,47.2,,,
2018-01-15T05:13:34.687Z,38.9,,55,48,,,
2018-01-15T05:13:44.682Z,38.9,,55,48.2,,,
2018-01-15T05:13:54.682Z,38.9,,55,48.8,,,
2018-01-15T05:14:04.685Z,38.9,,55,48.9,,,
2018-01-15T05:14:14.682Z,38.9,,55,48.8,,,
2018-01-15T05:14:24.682Z,38.9,,55,49,,,
2018-01-15T05:14:34.682Z,38.9,,55,,,,
2018-01-15T05:14:44.695Z,38.9,,55,49.2,,,
2018-01-15T05:14:54.682Z,38.9,,55,49.4,,,
2018-01-15T05:15:04.682Z,38.9,,55,49.6,,,
2018-01-15T05:15:14.682Z,38.9,,55,49.7,,,
2018-01-15T05:15:24.682Z,38.9,,55,50,,,
2018-01-15T05:15:34.690Z,39,,55,,,,
2018-01-15T05:15:44.687Z,39,,55,50.1,,,
2018-01-15T05:15:54.684Z,39,,55,50.2,,,
2018-01-15T05:16:04.687Z,39.1,,55,50.5,,,
2018-01-15T05:16:14.682Z,39.1,,55,50.7,,,
2018-01-15T05:16:24.682Z,39.3,,55,50.8,,,
2018-01-15T05:16:34.682Z,39.3,,55,51,,,
2018-01-15T05:16:44.683Z,39.4,,55,51.1,,,
2018-01-15T05:16:54.682Z,39.4,,55,51.2,,,
2018-01-15T05:17:04.682Z,39.4,,55,51.4,,,
2018-01-15T05:17:14.682Z,39.5,,55,51.6,,,
2018-01-15T05:17:24.682Z,39.5,,55,,,,
2018-01-15T05:17:34.683Z,39.6,,55,51.8,,,
2018-01-15T05:17:44.682Z,39.6,,55,52,,,
2018-01-15T05:17:54.685Z,39.8,,55,,,,
2018-01-15T05:18:04.683Z,39.9,,55,52.2,,,
2018-01-15T05:18:14.688Z,39.9,,55,52.3,,,
2018-01-15T05:18:24.709Z,40,,55,52.5,,,
2018-01-15T05:18:34.689Z,40,,55,52.6,,,
2018-01-15T05:18:44.688Z,40.1,,55,52.7,,,
2018-01-15T05:18:54.805Z,40.2,,55,53,,,
2018-01-15T05:19:04.688Z,40.2,,55,,,,
2018-01-15T05:19:14.683Z,40.3,,55,53.1,,,
2018-01-15T05:19:24.684Z,40.3,,55,53.2,,,
2018-01-15T05:19:34.683Z,40.5,,55,53.5,,,0
2018-01-15T05:19:44.683Z,40.6,1,55,53.7,,0,
2018-01-15T05:19:54.683Z,40.6,,55,51.8,,,
2018-01-15T05:20:04.703Z,40.7,,55,50.3,,,
2018-01-15T05:20:14.692Z,40.8,,55,49.9,,,
2018-01-15T05:20:24.683Z,40.8,,55,49.8,,,
2018-01-15T05:20:34.682Z,40.9,,55,49.9,,,
2018-01-15T05:20:44.691Z,40.9,,55,50.1,,,
