Time,HwActive,PrimT,ActPow,ChActive,HwTSet,PrimTSet,HwTOutlet
2017-11-05T00:17:42.116Z,,,,,55,,23.1
2017-11-05T00:17:52.116Z,,,,,55,,23.1
2017-11-05T00:18:02.116Z,,,,,55,,23.1
2017-11-05T00:18:12.116Z,,,,,55,,23.1
2017-11-05T00:18:22.116Z,,,,,55,,23
2017-11-05T00:18:32.206Z,,45.6,,,55,,23
2017-11-05T00:18:42.116Z,,,,,55,,23
2017-11-05T00:18:52.116Z,,,,,55,,23.1
2017-11-05T00:19:02.118Z,,,,,55,,23
2017-11-05T00:19:12.116Z,,,,,55,,23
2017-11-05T00:19:22.121Z,,45.5,,,55,,23
2017-11-05T00:19:32.206Z,,45.6,,,55,,23
2017-11-05T00:19:43.162Z,,45.5,,,55,,23
2017-11-05T00:19:52.117Z,,,,,55,,23
2017-11-05T00:20:03.115Z,,,,,55,,23
2017-11-05T00:20:12.121Z,,,,,55,,23
2017-11-05T00:20:22.117Z,,,,,55,,23
2017-11-05T00:20:32.196Z,,45.3,,,55,,23
2017-11-05T00:20:42.116Z,,,,,55,,23
2017-11-05T00:20:52.116Z,,,,,55,,23
2017-11-05T00:21:02.116Z,,,,,55,,23
2017-11-05T00:21:12.117Z,,,,,55,,23
2017-11-05T00:21:22.118Z,,,,,55,,23
2017-11-05T00:21:32.197Z,,45.2,,,55,,23
2017-11-05T00:21:42.119Z,,,,,55,,22.8
2017-11-05T00:21:52.116Z,,,,,55,,22.8
2017-11-05T00:22:02.116Z,,,,,55,,22.8
2017-11-05T00:22:12.117Z,,,,,55,,22.8
2017-11-05T00:22:22.117Z,,45.1,,,55,,22.8
2017-11-05T00:22:32.207Z,,,,,55,,22.8
2017-11-05T00:22:42.116Z,,,,,55,,22.8
2017-11-05T00:22:52.117Z,,,,,55,,22.8
2017-11-05T00:23:02.116Z,,,,,55,,22.8
2017-11-05T00:23:12.118Z,,,,,55,,22.8
2017-11-05T00:23:22.117Z,,,,,55,,22.8
2017-11-05T00:23:32.207Z,,45,,,55,,22.8
2017-11-05T00:23:42.117Z,,,,,55,,22.8
2017-11-05T00:23:52.117Z,,,,,55,,22.8
2017-11-05T00:24:02.119Z,,,,,55,,22.8
2017-11-05T00:24:12.118Z,,44.9,,,55,,22.8
2017-11-05T00:24:22.119Z,,44.9,,,55,,22.8
2017-11-05T00:24:32.197Z,,,,,55,,22.8
2017-11-05T00:24:42.117Z,,,,,55,,22.8
2017-11-05T00:24:52.120Z,,,,,55,,22.7
2017-11-05T00:25:02.117Z,,,,,55,,22.8
2017-11-05T00:25:12.122Z,,,,,55,,22.7
2017-11-05T00:25:22.120Z,,,,,55,,22.8
2017-11-05T00:25:32.207Z,,44.8,,,55,,22.7
2017-11-05T00:25:43.113Z,,,,,55,,22.7
2017-11-05T00:25:52.120Z,,,,,55,,22.7
2017-11-05T00:26:02.120Z,,,,,55,,22.7
2017-11-05T00:26:12.121Z,,,,,55,,22.7
2017-11-05T00:26:22.122Z,,44.7,,,55,,22.7
2017-11-05T00:26:32.197Z,,,,,55,,22.7
2017-11-05T00:26:42.117Z,,,,,55,,22.7
2017-11-05T00:26:52.121Z,,,,,55,,22.7
2017-11-05T00:27:12.227Z,,,,,55,,22.7
2017-11-05T00:27:12.297Z,,,,,55,,22.7
2017-11-05T00:27:22.122Z,,44.5,,,55,,22.7
2017-11-05T00:27:32.209Z,,,,,55,,22.7
2017-11-05T00:27:42.117Z,,,,,55,,22.7
2017-11-05T00:27:52.117Z,,,,,55,,22.7
2017-11-05T00:28:02.117Z,,,,,55,,22.7
2017-11-05T00:28:12.119Z,,,,,55,,22.7
2017-11-05T00:28:22.117Z,,,,,55,,22.5
2017-11-05T00:28:37.217Z,,44.4,,,55,,22.5
2017-11-05T00:28:42.122Z,,,,,55,,22.5
2017-11-05T00:28:52.117Z,,,,,55,,22.7
2017-11-05T00:29:03.159Z,,,,,55,,22.5
2017-11-05T00:29:12.119Z,,,,,55,,22.5
2017-11-05T00:29:22.117Z,,,,,55,,22.5
2017-11-05T00:29:32.197Z,,44.3,,,55,,22.5
2017-11-05T00:29:42.122Z,,,,,55,,22.5
2017-11-05T00:29:52.118Z,,,,,55,,22.5
2017-11-05T00:30:02.117Z,,,,,55,,22.5
2017-11-05T00:30:12.125Z,,,,,55,,22.5
2017-11-05T00:30:22.117Z,,,,,55,,22.5
2017-11-05T00:30:32.197Z,,44.2,,,55,,22.5
2017-11-05T00:30:42.117Z,,,,,55,,22.5
2017-11-05T00:30:52.117Z,,,,,55,,22.5
2017-11-05T00:31:02.117Z,,,,,55,,22.5
2017-11-05T00:31:12.118Z,,,,,55,,22.5
2017-11-05T00:31:27.455Z,,,,,55,,22.5
2017-11-05T00:31:32.203Z,,44.1,,,55,,22.5
2017-11-05T00:31:42.123Z,,,,,55,,22.4
2017-11-05T00:31:52.120Z,,,,,55,,22.4
2017-11-05T00:32:02.117Z,,,,,55,,22.5
2017-11-05T00:32:12.118Z,,,,,55,,22.4
2017-11-05T00:32:22.118Z,,,,,55,,22.4
2017-11-05T00:32:32.198Z,,44,,,55,,22.4
2017-11-05T00:32:42.118Z,,,,,55,,22.4
2017-11-05T00:32:52.118Z,,,,,55,,22.4
2017-11-05T00:33:02.118Z,,,,,55,,22.4
2017-11-05T00:33:12.118Z,,,,,55,,22.4
2017-11-05T00:33:22.118Z,,44,,,55,,22.4
2017-11-05T00:33:32.199Z,,43.9,,,55,,22.4
2017-11-05T00:33:42.123Z,,,,,55,,22.4
2017-11-05T00:33:52.118Z,,,,,55,,22.4
2017-11-05T00:34:02.118Z,,,,,55,,22.4
2017-11-05T00:34:12.118Z,,,,,55,,22.4
2017-11-05T00:34:22.118Z,,,,,55,,22.4
2017-11-05T00:34:32.208Z,,43.7,,,55,,22.4
2017-11-05T00:34:42.118Z,,,,,55,,22.4
2017-11-05T00:34:52.118Z,,,,,55,,22.4
2017-11-05T00:35:02.118Z,,,,,55,,22.4
2017-11-05T00:35:12.118Z,,,,,55,,22.4
2017-11-05T00:35:22.118Z,,,,,55,,22.4
2017-11-05T00:35:32.201Z,,43.6,,,55,,22.4
2017-11-05T00:35:43.118Z,,,,,55,,22.4
2017-11-05T00:35:52.120Z,,,,,55,,22.4
2017-11-05T00:36:02.118Z,,,,,55,,22.4
2017-11-05T00:36:12.118Z,,,,,55,,22.3
2017-11-05T00:36:22.118Z,,,,,55,,22.3
2017-11-05T00:36:32.199Z,,43.5,,,55,,22.3
2017-11-05T00:36:42.120Z,,,,,55,,22.3
2017-11-05T00:36:52.118Z,,,,,55,,22.3
2017-11-05T00:37:02.119Z,,,,,55,,22.3
2017-11-05T00:37:12.118Z,,,,,55,,22.3
2017-11-05T00:37:22.118Z,,,,,55,,22.3
2017-11-05T00:37:32.199Z,,,,,55,,22.3
2017-11-05T00:37:42.118Z,,,,,55,,22.3
2017-11-05T00:37:53.160Z,,43.4,,,55,,22.3
2017-11-05T00:38:02.118Z,,,,,55,,22.3
2017-11-05T00:38:12.118Z,,,,,55,,22.3
2017-11-05T00:38:22.119Z,,,,,55,,22.3
2017-11-05T00:38:33.198Z,,,,,55,,22.3
2017-11-05T00:38:42.118Z,,,,,55,,22.3
2017-11-05T00:38:52.118Z,,43.3,,,55,,22.3
2017-11-05T00:39:03.160Z,,,,,55,,22.3
2017-11-05T00:39:12.118Z,,,,,55,,22.3
2017-11-05T00:39:22.119Z,,,,,55,,22.3
2017-11-05T00:39:32.199Z,,,,,55,,22.3
2017-11-05T00:39:42.119Z,,,,,55,,22.1
2017-11-05T00:39:52.123Z,,43.2,,,55,,22.1
2017-11-05T00:40:02.118Z,,,,,55,,22.1
2017-11-05T00:40:12.122Z,,,,,55,,22.1
2017-11-05T00:40:22.119Z,,,,,55,,22.1
2017-11-05T00:40:32.199Z,,,,,55,,22.1
2017-11-05T00:40:47.209Z,,,,,55,,22.1
2017-11-05T00:40:52.121Z,,43.1,,,55,,22.1
2017-11-05T00:41:02.119Z,,,,,55,,22.1
2017-11-05T00:41:12.120Z,,,,,55,,22.1
2017-11-05T00:41:23.116Z,,,,,55,,22.1
2017-11-05T00:41:32.202Z,,,,,55,,22.1
2017-11-05T00:41:42.125Z,,,,,55,,22.1
2017-11-05T00:41:52.121Z,,43,,,55,,22.1
2017-11-05T00:42:02.122Z,,,,,55,,22.1
2017-11-05T00:42:12.119Z,,,,,55,,22.1
2017-11-05T00:42:22.120Z,,,,,55,,22.1
2017-11-05T00:42:32.199Z,,,,,55,,22.1
2017-11-05T00:42:42.120Z,,,,,55,,22.1
2017-11-05T00:42:52.123Z,,42.8,,,55,,22.1
2017-11-05T00:43:02.119Z,,42.8,,,55,,22.1
2017-11-05T00:43:12.121Z,,,,,55,,22.1
2017-11-05T00:43:22.119Z,,,,,55,,22.1
2017-11-05T00:43:32.199Z,,,,,55,,22
2017-11-05T00:43:42.122Z,,,,,55,,22
2017-11-05T00:43:52.119Z,,,,,55,,22.1
2017-11-05T00:44:02.122Z,,,,,55,,22
2017-11-05T00:44:13.120Z,,42.7,,,55,,22
2017-11-05T00:44:22.119Z,,,,,55,,22
2017-11-05T00:44:32.218Z,,,,,55,,22
2017-11-05T00:44:42.120Z,,,,,55,,22
2017-11-05T00:44:53.162Z,,,,,55,,22
2017-11-05T00:45:02.121Z,,,,,55,,22
2017-11-05T00:45:12.124Z,,42.6,,,55,,22
2017-11-05T00:45:22.119Z,,,,,55,,22
2017-11-05T00:45:32.201Z,,,,,55,,22
2017-11-05T00:45:42.119Z,,,,,55,,22
2017-11-05T00:45:52.122Z,,,,,55,,22
2017-11-05T00:46:02.119Z,,,,,55,,22
2017-11-05T00:46:12.125Z,,,,,55,,22
2017-11-05T00:46:22.119Z,,42.5,,,55,,22
2017-11-05T00:46:32.201Z,,,,,55,,22
2017-11-05T00:46:42.120Z,,,,,55,,22
2017-11-05T00:46:52.121Z,,,,,55,,22
2017-11-05T00:47:07.140Z,,,,,55,,22
2017-11-05T00:47:12.120Z,,,,,55,,22
2017-11-05T00:47:22.124Z,,42.4,,,55,,22
2017-11-05T00:47:32.200Z,,,,,55,,22
2017-11-05T00:47:42.121Z,,,,,55,,21.8
2017-11-05T00:47:52.120Z,,,,,55,,21.8
2017-11-05T00:48:02.123Z,,,,,55,,21.8
2017-11-05T00:48:12.124Z,,,,,55,,21.8
2017-11-05T00:48:23.162Z,,,,,55,,21.8
2017-11-05T00:48:32.676Z,,42.3,,,55,,21.8
2017-11-05T00:48:42.120Z,,,,,55,,21.8
2017-11-05T00:48:52.120Z,,,,,55,,21.8
2017-11-05T00:49:02.124Z,,,,,55,,21.8
2017-11-05T00:49:12.119Z,,,,,55,,21.8
2017-11-05T00:49:22.120Z,,,,,55,,21.8
2017-11-05T00:49:32.210Z,,,,,55,,21.8
2017-11-05T00:49:42.120Z,,42.2,,,55,,21.8
2017-11-05T00:49:52.120Z,,,,,55,,21.8
2017-11-05T00:50:02.120Z,,,,,55,,21.8
2017-11-05T00:50:12.120Z,,,,,55,,21.8
2017-11-05T00:50:22.120Z,,,,,55,,21.8
2017-11-05T00:50:32.210Z,,,,,55,,21.8
2017-11-05T00:50:42.120Z,,42,,,55,,21.8
2017-11-05T00:50:52.121Z,,,,,55,,21.8
2017-11-05T00:51:02.121Z,,,,,55,,21.8
2017-11-05T00:51:12.342Z,,,,,55,,21.8
2017-11-05T00:51:22.125Z,,,,,55,,21.8
2017-11-05T00:51:32.205Z,,,,,55,,21.8
2017-11-05T00:51:42.122Z,,,,,55,,21.8
2017-11-05T00:51:52.121Z,,41.9,,,55,,21.8
2017-11-05T00:52:02.120Z,,,,,55,,21.8
2017-11-05T00:52:12.120Z,,,,,55,,21.7
2017-11-05T00:52:22.125Z,,,,,55,,21.7
2017-11-05T00:52:32.210Z,,,,,55,,21.7
2017-11-05T00:52:42.121Z,,,,,55,,21.7
2017-11-05T00:52:52.120Z,,41.8,,,55,,21.7
2017-11-05T00:53:02.120Z,,,,,55,,21.7
2017-11-05T00:53:12.123Z,,,,,55,,21.7
2017-11-05T00:53:22.120Z,,,,,55,,21.7
2017-11-05T00:53:37.251Z,,,,,55,,21.7
2017-11-05T00:53:42.126Z,,,,,55,,21.7
2017-11-05T00:53:52.120Z,,,,,55,,21.7
2017-11-05T00:54:02.120Z,,,,,55,,21.7
2017-11-05T00:54:13.115Z,,41.7,,,55,,21.7
2017-11-05T00:54:22.125Z,,,,,55,,21.7
2017-11-05T00:54:32.200Z,,,,,55,,21.7
2017-11-05T00:54:42.120Z,,,,,55,,21.7
2017-11-05T00:54:52.120Z,,,,,55,,21.7
2017-11-05T00:55:02.120Z,,,,,55,,21.7
2017-11-05T00:55:12.121Z,,,,,55,,21.7
2017-11-05T00:55:22.120Z,,41.6,,,55,,21.7
2017-11-05T00:55:32.201Z,,,,,55,,21.7
2017-11-05T00:55:42.121Z,,,,,55,,21.7
2017-11-05T00:55:52.120Z,,,,,55,,21.7
2017-11-05T00:56:02.121Z,,,,,55,,21.7
2017-11-05T00:56:12.121Z,,,,,55,,21.7
2017-11-05T00:56:22.122Z,,,,,55,,21.7
2017-11-05T00:56:32.211Z,,41.5,,,55,,21.7
2017-11-05T00:56:42.121Z,0,41.5,0,0,55,5,21.5
2017-11-05T00:56:52.121Z,,,,,55,,21.5
2017-11-05T00:57:02.120Z,,,,,55,,21.5
2017-11-05T00:57:12.132Z,,,,,55,,21.5
2017-11-05T00:57:22.121Z,,41.4,,,55,,21.5
2017-11-05T00:57:32.201Z,,41.5,,,55,,21.5
2017-11-05T00:57:42.121Z,,41.4,,,55,,21.5
2017-11-05T00:57:52.121Z,,,,,55,,21.5
2017-11-05T00:58:02.125Z,,,,,55,,21.5
2017-11-05T00:58:12.121Z,,,,,55,,21.5
2017-11-05T00:58:22.121Z,,,,,55,,21.5
2017-11-05T00:58:32.201Z,,,,,55,,21.5
2017-11-05T00:58:42.121Z,,41.2,,,55,,21.5
2017-11-05T00:58:52.121Z,,,,,55,,21.5
2017-11-05T00:59:03.172Z,,,,,55,,21.5
2017-11-05T00:59:12.121Z,,,,,55,,21.5
2017-11-05T00:59:22.121Z,,,,,55,,21.5
2017-11-05T00:59:32.202Z,,,,,55,,21.5
2017-11-05T00:59:42.121Z,,,,,55,,21.5
2017-11-05T00:59:53.116Z,,41.1,,,55,,21.5
2017-11-05T01:00:02.123Z,,,,,55,,21.5
2017-11-05T01:00:12.121Z,,,,,55,,21.5
2017-11-05T01:00:22.121Z,,,,,55,,21.5
2017-11-05T01:00:32.202Z,,,,,55,,21.5
2017-11-05T01:00:42.121Z,,,,,55,,21.5
2017-11-05T01:00:52.121Z,,,,,55,,21.5
2017-11-05T01:01:02.121Z,,,,,55,,21.5
2017-11-05T01:01:12.126Z,,41,,,55,,21.4
2017-11-05T01:01:22.121Z,,,,,55,,21.5
2017-11-05T01:01:32.211Z,,,,,55,,21.4
2017-11-05T01:01:42.121Z,,,,,55,,21.4
2017-11-05T01:01:52.124Z,,,,,55,,21.4
2017-11-05T01:02:02.121Z,,,,,55,,21.4
2017-11-05T01:02:12.126Z,,41,,,55,,21.4
2017-11-05T01:02:22.121Z,,40.9,,,55,,21.4
2017-11-05T01:02:32.202Z,,,,,55,,21.4
2017-11-05T01:02:47.142Z,,,,,55,,21.4
2017-11-05T01:02:52.121Z,,,,,55,,21.4
2017-11-05T01:03:02.122Z,,,,,55,,21.4
2017-11-05T01:03:12.123Z,,,,,55,,21.4
2017-11-05T01:03:22.121Z,,40.8,,,55,,21.4
2017-11-05T01:03:32.216Z,,,,,55,,21.4
2017-11-05T01:03:42.121Z,,,,,55,,21.4
2017-11-05T01:03:52.121Z,,,,,55,,21.4
2017-11-05T01:04:02.122Z,,,,,55,,21.4
2017-11-05T01:04:12.122Z,,,,,55,,21.4
2017-11-05T01:04:22.127Z,,,,,55,,21.4
2017-11-05T01:04:32.202Z,,,,,55,,21.4
2017-11-05T01:04:42.122Z,,,,,55,,21.4
2017-11-05T01:04:52.122Z,,40.7,,,55,,21.4
2017-11-05T01:05:02.122Z,,,,,55,,21.4
2017-11-05T01:05:12.123Z,,,,,55,,21.4
2017-11-05T01:05:22.122Z,,,,,55,,21.4
2017-11-05T01:05:37.552Z,,,,,55,,21.4
2017-11-05T01:05:42.122Z,,,,,55,,21.4
2017-11-05T01:05:52.124Z,,40.6,,,55,,21.3
2017-11-05T01:06:02.122Z,,,,,55,,21.4
2017-11-05T01:06:12.122Z,,,,,55,,21.3
2017-11-05T01:06:22.122Z,,,,,55,,21.3
2017-11-05T01:06:32.202Z,,,,,55,,21.3
2017-11-05T01:06:42.123Z,,,,,55,,21.3
2017-11-05T01:06:52.122Z,,,,,55,,21.3
2017-11-05T01:07:02.124Z,,40.5,,,55,,21.3
2017-11-05T01:07:12.122Z,,,,,55,,21.3
2017-11-05T01:07:22.125Z,,,,,55,,21.3
2017-11-05T01:07:32.202Z,,,,,55,,21.3
2017-11-05T01:07:42.122Z,,,,,55,,21.3
2017-11-05T01:07:52.122Z,,,,,55,,21.3
2017-11-05T01:08:02.122Z,,,,,55,,21.3
2017-11-05T01:08:12.122Z,,40.3,,,55,,21.3
2017-11-05T01:08:22.122Z,,,,,55,,21.3
2017-11-05T01:08:32.205Z,,,,,55,,21.3
2017-11-05T01:08:42.122Z,,,,,55,,21.3
2017-11-05T01:08:52.126Z,,,,,55,,21.3
2017-11-05T01:09:02.122Z,,,,,55,,21.3
2017-11-05T01:09:12.127Z,,,,,55,,21.3
2017-11-05T01:09:22.124Z,,,,,55,,21.3
2017-11-05T01:09:32.220Z,,40.2,,,55,,21.3
2017-11-05T01:09:42.127Z,,,,,55,,21.3
2017-11-05T01:09:52.127Z,,,,,55,,21.3
2017-11-05T01:10:02.122Z,,,,,55,,21.3
2017-11-05T01:10:12.122Z,,,,,55,,21.3
2017-11-05T01:10:22.126Z,,,,,55,,21.3
2017-11-05T01:10:32.202Z,,,,,55,,21.3
2017-11-05T01:10:42.130Z,,40.1,,,55,,21.1
2017-11-05T01:10:52.123Z,,,,,55,,21.1
2017-11-05T01:11:02.123Z,,,,,55,,21.3
2017-11-05T01:11:12.122Z,,,,,55,,21.1
2017-11-05T01:11:22.122Z,,,,,55,,21.1
2017-11-05T01:11:32.213Z,,,,,55,,21.1
2017-11-05T01:11:42.122Z,,,,,55,,21.1
2017-11-05T01:11:52.128Z,,,,,55,,21.1
2017-11-05T01:12:02.122Z,,,,,55,,21.1
2017-11-05T01:12:12.127Z,,40,,,55,,21.1
2017-11-05T01:12:22.122Z,,,,,55,,21.1
2017-11-05T01:12:32.213Z,,,,,55,,21.1
2017-11-05T01:12:43.127Z,,,,,55,,21.1
2017-11-05T01:12:52.127Z,,,,,55,,21.1
2017-11-05T01:13:02.123Z,,,,,55,,21.1
2017-11-05T01:13:12.127Z,,,,,55,,21.1
2017-11-05T01:13:22.123Z,,39.9,,,55,,21.1
2017-11-05T01:13:32.213Z,,,,,55,,21.1
2017-11-05T01:13:42.123Z,,,,,55,,21.1
2017-11-05T01:13:52.122Z,,,,,55,,21.1
2017-11-05T01:14:02.123Z,,,,,55,,21.1
2017-11-05T01:14:12.128Z,,,,,55,,21.1
2017-11-05T01:14:22.123Z,,,,,55,,21.1
2017-11-05T01:14:32.204Z,,,,,55,,21.1
2017-11-05T01:14:42.124Z,,39.8,,,55,,21.1
2017-11-05T01:14:52.123Z,,,,,55,,21.1
2017-11-05T01:15:02.127Z,,,,,55,,21.1
2017-11-05T01:15:12.124Z,,,,,55,,21.1
2017-11-05T01:15:22.123Z,,,,,55,,21.1
2017-11-05T01:15:33.204Z,,,,,55,,21.1
2017-11-05T01:15:42.129Z,,,,,55,,21.1
2017-11-05T01:15:52.125Z,,,,,55,,21
2017-11-05T01:16:02.125Z,,39.6,,,55,,21.1
2017-11-05T01:16:12.123Z,,,,,55,,21
2017-11-05T01:16:22.126Z,,,,,55,,21
2017-11-05T01:16:32.216Z,,,,,55,,21
2017-11-05T01:16:42.125Z,,,,,55,,21
2017-11-05T01:16:52.125Z,,,,,55,,21.1
2017-11-05T01:17:02.128Z,,,,,55,,21
2017-11-05T01:17:12.123Z,,39.5,,,55,,21
2017-11-05T01:17:22.124Z,,,,,55,,21
2017-11-05T01:17:32.204Z,,,,,55,,21
2017-11-05T01:17:42.123Z,,,,,55,,21
2017-11-05T01:17:52.123Z,,,,,55,,21
2017-11-05T01:18:02.124Z,,,,,55,,21
2017-11-05T01:18:12.123Z,,39.4,,,55,,21
2017-11-05T01:18:23.121Z,,,,,55,,21
2017-11-05T01:18:32.204Z,,,,,55,,21
2017-11-05T01:18:42.124Z,,,,,55,,21
2017-11-05T01:18:53.126Z,,,,,55,,21
2017-11-05T01:19:02.124Z,,,,,55,,21
2017-11-05T01:19:12.123Z,,,,,55,,21
2017-11-05T01:19:22.123Z,,,,,55,,21
2017-11-05T01:19:32.204Z,,,,,55,,21
2017-11-05T01:19:42.124Z,,39.3,,,55,,21
2017-11-05T01:19:52.124Z,,,,,55,,21
2017-11-05T01:20:02.124Z,,,,,55,,21
2017-11-05T01:20:12.147Z,,,,,55,,21
2017-11-05T01:20:22.128Z,,,,,55,,21
2017-11-05T01:20:32.218Z,,,,,55,,21
2017-11-05T01:20:42.124Z,,,,,55,,21
2017-11-05T01:20:52.124Z,,,,,55,,21
2017-11-05T01:21:02.124Z,,39.1,,,55,,21
2017-11-05T01:21:17.144Z,,,,,55,,21
2017-11-05T01:21:22.125Z,0,,,2,55,75,20.8
2017-11-05T01:21:32.214Z,,,,,55,,20.8
2017-11-05T01:21:42.125Z,,,,,55,,21
2017-11-05T01:21:52.124Z,,,,,55,,20.8
2017-11-05T01:22:02.126Z,,,,,55,,20.8
