Time,PrimTSet,HwActive,HwTOutlet,HwTSet,ChActive,PrimT,ActPow
2017-12-23T03:37:24.077Z,,,13,55,,,
2017-12-23T03:37:34.077Z,,,13,55,,,
2017-12-23T03:37:44.167Z,,,13,55,,,
2017-12-23T03:37:54.077Z,,,13,55,,,
2017-12-23T03:38:04.167Z,,,13,55,,,
2017-12-23T03:38:14.077Z,,,13,55,,,
2017-12-23T03:38:24.077Z,,,13,55,,,
2017-12-23T03:38:34.081Z,,,13,55,,,
2017-12-23T03:38:44.078Z,,,13,55,,,
2017-12-23T03:38:54.077Z,,,13,55,,,
2017-12-23T03:39:09.188Z,,,13,55,,,
2017-12-23T03:39:14.077Z,,,13,55,,,
2017-12-23T03:39:24.077Z,,,13,55,,,
2017-12-23T03:39:34.078Z,,,13,55,,,
2017-12-23T03:39:44.078Z,,,13,55,,,
2017-12-23T03:39:54.078Z,,,13,55,,,
2017-12-23T03:40:04.158Z,,,13,55,,,
2017-12-23T03:40:14.078Z,,,13,55,,,
2017-12-23T03:40:24.078Z,,,13,55,,,
2017-12-23T03:40:34.078Z,,,13,55,,,
2017-12-23T03:40:44.078Z,,,13,55,,,
2017-12-23T03:40:54.078Z,,,13,55,,,
2017-12-23T03:41:04.168Z,,,13,55,,,
2017-12-23T03:41:14.078Z,,,13,55,,,
2017-12-23T03:41:24.080Z,,,13,55,,,
2017-12-23T03:41:34.078Z,,,13,55,,,
2017-12-23T03:41:44.078Z,,,13,55,,,
2017-12-23T03:41:59.173Z,,,13,55,,,
2017-12-23T03:42:04.169Z,,,13,55,,,
2017-12-23T03:42:14.080Z,,,13,55,,,
2017-12-23T03:42:24.079Z,,,13,55,,,
2017-12-23T03:42:34.079Z,,,13,55,,,
2017-12-23T03:42:44.080Z,,,13,55,,,
2017-12-23T03:42:54.080Z,,,13,55,,,
2017-12-23T03:43:04.272Z,,,13,55,,,
2017-12-23T03:43:14.080Z,,,13,55,,,
2017-12-23T03:43:25.074Z,,,13,55,,,
2017-12-23T03:43:34.079Z,,,13,55,,,
2017-12-23T03:43:44.080Z,,,13,55,,,
2017-12-23T03:43:54.081Z,,,13,55,,,
2017-12-23T03:44:04.159Z,,,13,55,,,
2017-12-23T03:44:14.081Z,,,13,55,,,
2017-12-23T03:44:24.079Z,,,13,55,,,
2017-12-23T03:44:34.081Z,,,13,55,,,
2017-12-23T03:44:44.081Z,,,13,55,,,
2017-12-23T03:44:54.082Z,,,13,55,,,
2017-12-23T03:45:04.253Z,,,13,55,,,
2017-12-23T03:45:14.428Z,,,13,55,,,
2017-12-23T03:45:24.317Z,,,13,55,,,
2017-12-23T03:45:34.624Z,,,13,55,,,
2017-12-23T03:45:44.455Z,,,13,55,,,
2017-12-23T03:45:54.207Z,,,13,55,,,
2017-12-23T03:46:04.129Z,,,13,55,,,
2017-12-23T03:46:15.077Z,,,13,55,,,
2017-12-23T03:46:24.080Z,,,13,55,,,
2017-12-23T03:46:34.084Z,,,13,55,,,
2017-12-23T03:46:44.080Z,,,13,55,,,
2017-12-23T03:46:54.084Z,,,13,55,,,
2017-12-23T03:47:04.170Z,,,13,55,,,
2017-12-23T03:47:14.080Z,,,13,55,,,
2017-12-23T03:47:24.080Z,,,13,55,,,
2017-12-23T03:47:34.085Z,,,13,55,,,
2017-12-23T03:47:44.084Z,,,13,55,,,
2017-12-23T03:47:54.085Z,,,13,55,,,
2017-12-23T03:48:04.170Z,,,13,55,,,
2017-12-23T03:48:14.080Z,,,13,55,,,
2017-12-23T03:48:24.080Z,,,13,55,,,
2017-12-23T03:48:34.085Z,,,13,55,,,
2017-12-23T03:48:44.080Z,,,13,55,,,
2017-12-23T03:48:54.081Z,,,13,55,,,
2017-12-23T03:49:05.160Z,,,13,55,,,
2017-12-23T03:49:14.086Z,,,13,55,,,
2017-12-23T03:49:24.081Z,,,13,55,,,
2017-12-23T03:49:34.080Z,,,13,55,,,
2017-12-23T03:49:44.081Z,,,13,55,,,
2017-12-23T03:49:54.085Z,,,13,55,,,
2017-12-23T03:50:04.171Z,,,13,55,,,
2017-12-23T03:50:14.081Z,,,13,55,,,
2017-12-23T03:50:24.081Z,,,13,55,,,
2017-12-23T03:50:34.081Z,,,13,55,,,
2017-12-23T03:50:44.081Z,,,13,55,,,
2017-12-23T03:50:54.082Z,,,13,55,,,
2017-12-23T03:51:04.172Z,,,13,55,,,
2017-12-23T03:51:14.081Z,,,13,55,,,
2017-12-23T03:51:24.084Z,,,13,55,,,
2017-12-23T03:51:34.081Z,,,13,55,,,
2017-12-23T03:51:44.081Z,,,13,55,,,
2017-12-23T03:51:55.082Z,,,13,55,,,
2017-12-23T03:52:04.161Z,,,13,55,,,
2017-12-23T03:52:14.081Z,,,13,55,,,
2017-12-23T03:52:24.081Z,,,13,55,,,
2017-12-23T03:52:34.081Z,,,13.2,55,,,
2017-12-23T03:52:44.081Z,,,13,55,,,
2017-12-23T03:52:54.082Z,,,13,55,,,
2017-12-23T03:53:04.165Z,,,13,55,,,
2017-12-23T03:53:15.078Z,,,13,55,,,
2017-12-23T03:53:24.082Z,,,13,55,,,
2017-12-23T03:53:34.082Z,,,13,55,,,
2017-12-23T03:53:45.079Z,,,13,55,,,
2017-12-23T03:53:54.082Z,,,13,55,,,
2017-12-23T03:54:04.172Z,,,13,55,,,
2017-12-23T03:54:14.082Z,,,13,55,,,
2017-12-23T03:54:24.082Z,5,0,13,55,0,12.8,0
2017-12-23T03:54:34.082Z,,,13,55,,,
2017-12-23T03:54:49.102Z,,,13,55,,,
2017-12-23T03:54:54.087Z,,,13,55,,,
2017-12-23T03:55:04.172Z,,,13,55,,,
2017-12-23T03:55:15.081Z,,,13,55,,,
2017-12-23T03:55:24.082Z,,,13,55,,,
2017-12-23T03:55:34.082Z,,,13,55,,,
2017-12-23T03:55:44.084Z,,,13,55,,,
2017-12-23T03:55:54.083Z,,,13,55,,,
2017-12-23T03:56:04.162Z,,,13,55,,,
2017-12-23T03:56:14.088Z,,,13,55,,,
2017-12-23T03:56:24.082Z,,,13,55,,,
2017-12-23T03:56:34.083Z,,,13,55,,,
2017-12-23T03:56:44.082Z,,,13,55,,,
2017-12-23T03:56:54.085Z,,,13,55,,,
2017-12-23T03:57:04.173Z,,,13,55,,,
2017-12-23T03:57:14.088Z,,,13,55,,,
2017-12-23T03:57:24.083Z,,,13,55,,,
2017-12-23T03:57:39.104Z,,,13,55,,,
2017-12-23T03:57:44.089Z,,,13,55,,,
2017-12-23T03:57:54.083Z,,,13,55,,,
2017-12-23T03:58:04.172Z,,,13,55,,,
2017-12-23T03:58:14.086Z,,,13,55,,,
2017-12-23T03:58:24.084Z,,,13,55,,,
2017-12-23T03:58:34.083Z,,,13,55,,,
2017-12-23T03:58:44.082Z,,,13,55,,,
2017-12-23T03:58:54.083Z,,,13,55,,,
2017-12-23T03:59:04.413Z,,,13,55,,,
2017-12-23T03:59:14.082Z,,,13,55,,,
2017-12-23T03:59:24.085Z,,,13,55,,,
2017-12-23T03:59:34.082Z,,,13,55,,,
2017-12-23T03:59:44.082Z,,,13,55,,,
2017-12-23T03:59:54.175Z,,,13,55,,,
2017-12-23T04:00:04.133Z,,,13,55,,,
2017-12-23T04:00:14.087Z,,,13,55,,,
2017-12-23T04:00:24.085Z,,,13,55,,,
2017-12-23T04:00:34.082Z,,,13,55,,,
2017-12-23T04:00:44.083Z,,,13,55,,,
2017-12-23T04:00:54.082Z,,,13,55,,,
2017-12-23T04:01:04.175Z,,,13,55,,,
2017-12-23T04:01:14.083Z,,,13,55,,,
2017-12-23T04:01:24.083Z,,,13,55,,,
2017-12-23T04:01:34.083Z,,,13,55,,,
2017-12-23T04:01:44.082Z,,,13,55,,,
2017-12-23T04:01:54.083Z,,,13,55,,,
2017-12-23T04:02:04.163Z,,,13,55,,,
2017-12-23T04:02:14.088Z,,,13,55,,,
2017-12-23T04:02:24.089Z,,,13,55,,,
2017-12-23T04:02:34.083Z,,,13,55,,,
2017-12-23T04:02:44.084Z,,,13,55,,,
2017-12-23T04:02:54.084Z,,,13,55,,,
2017-12-23T04:03:04.163Z,,,13,55,,,
2017-12-23T04:03:14.083Z,,,13,55,,,
2017-12-23T04:03:24.083Z,,,13,55,,,
2017-12-23T04:03:34.083Z,,,13,55,,,
2017-12-23T04:03:44.085Z,,,13,55,,,
2017-12-23T04:03:54.083Z,,,13,55,,,
2017-12-23T04:04:04.173Z,,,13,55,,,
2017-12-23T04:04:14.084Z,,,13,55,,,
2017-12-23T04:04:24.084Z,,,13,55,,,
2017-12-23T04:04:34.084Z,,,13,55,,,
2017-12-23T04:04:45.074Z,,,13,55,,,
2017-12-23T04:04:54.089Z,,,13,55,,,
2017-12-23T04:05:04.173Z,,,13,55,,,
2017-12-23T04:05:14.083Z,,,13,55,,,
2017-12-23T04:05:24.084Z,,,13,55,,,
2017-12-23T04:05:34.082Z,,,13,55,,,
2017-12-23T04:05:44.083Z,,,13,55,,,
2017-12-23T04:05:54.085Z,,,13,55,,,
2017-12-23T04:06:04.173Z,,,13,55,,,
2017-12-23T04:06:14.085Z,,,13,55,,,
2017-12-23T04:06:24.086Z,,,13,55,,,
2017-12-23T04:06:34.083Z,,,13,55,,,
2017-12-23T04:06:44.083Z,,,13,55,,,
2017-12-23T04:06:54.088Z,,,13,55,,,
2017-12-23T04:07:04.179Z,,,13,55,,,
2017-12-23T04:07:14.086Z,,,13,55,,,
2017-12-23T04:07:24.087Z,,,13,55,,,
2017-12-23T04:07:35.077Z,,,13,55,,,
2017-12-23T04:07:44.086Z,,,13,55,,,
2017-12-23T04:07:54.098Z,,,13,55,,,
2017-12-23T04:08:04.163Z,,,13,55,,,
2017-12-23T04:08:14.086Z,,,13,55,,,
2017-12-23T04:08:24.084Z,,,13,55,,,
2017-12-23T04:08:34.083Z,,,13,55,,,
2017-12-23T04:08:44.083Z,,,13,55,,,
2017-12-23T04:08:54.083Z,,,13,55,,,
2017-12-23T04:09:04.163Z,,,13,55,,,
2017-12-23T04:09:14.089Z,,,13,55,,,
2017-12-23T04:09:24.088Z,,,13,55,,,
2017-12-23T04:09:34.083Z,,,13,55,,,
2017-12-23T04:09:44.083Z,,,13,55,,,
2017-12-23T04:09:54.088Z,,,13,55,,,
2017-12-23T04:10:04.167Z,,,13,55,,,
2017-12-23T04:10:14.083Z,,,13,55,,,
2017-12-23T04:10:25.082Z,,,13,55,,,
2017-12-23T04:10:34.086Z,,,13,55,,,
2017-12-23T04:10:44.083Z,,,13,55,,,
2017-12-23T04:10:54.085Z,,,13,55,,,
2017-12-23T04:11:04.178Z,,,13,55,,,
2017-12-23T04:11:14.084Z,,,13,55,,,
2017-12-23T04:11:24.084Z,,,13,55,,,
2017-12-23T04:11:34.088Z,,,13,55,,,
2017-12-23T04:11:45.136Z,,,13,55,,,
2017-12-23T04:11:54.085Z,,,13,55,,,
2017-12-23T04:12:04.177Z,,,13,55,,,
2017-12-23T04:12:19.174Z,,,13,55,,,
2017-12-23T04:12:24.084Z,,,13,55,,,
2017-12-23T04:12:34.084Z,,,13,55,,,
2017-12-23T04:12:49.183Z,,,13,55,,,
2017-12-23T04:12:54.092Z,,,13,55,,,
2017-12-23T04:13:04.179Z,,,13,55,,,
2017-12-23T04:13:19.107Z,,,13,55,,,
2017-12-23T04:13:24.084Z,,,13,55,,,
2017-12-23T04:13:34.084Z,,,13,55,,,
2017-12-23T04:13:44.084Z,,,13,55,,,
2017-12-23T04:13:54.084Z,,,13,55,,,
2017-12-23T04:14:04.164Z,,,13,55,,,
2017-12-23T04:14:14.084Z,,,13,55,,,
2017-12-23T04:14:24.087Z,,,13,55,,,
2017-12-23T04:14:34.088Z,,,13,55,,,
2017-12-23T04:14:44.088Z,,,13,55,,,
2017-12-23T04:14:54.084Z,,,13,55,,,
2017-12-23T04:15:04.175Z,,,13,55,,,
2017-12-23T04:15:14.084Z,,,13,55,,,
2017-12-23T04:15:24.084Z,,,13,55,,,
2017-12-23T04:15:34.084Z,,,13,55,,,
2017-12-23T04:15:44.084Z,,,13,55,,,
2017-12-23T04:15:54.084Z,,,13,55,,,
2017-12-23T04:16:09.642Z,,,13,55,,,
2017-12-23T04:16:14.084Z,,,13,55,,,
2017-12-23T04:16:24.084Z,,,13,55,,,
2017-12-23T04:16:34.084Z,,,13,55,,,
2017-12-23T04:16:44.084Z,,,13,55,,,
2017-12-23T04:16:54.089Z,,,13,55,,,
2017-12-23T04:17:04.178Z,,,13,55,,,
2017-12-23T04:17:14.084Z,,,13,55,,,
2017-12-23T04:17:24.084Z,,,13,55,,,
2017-12-23T04:17:34.084Z,,,13,55,,,
2017-12-23T04:17:44.084Z,,,13,55,,,
2017-12-23T04:17:54.084Z,,,13,55,,,
2017-12-23T04:18:04.178Z,,,13,55,,,
2017-12-23T04:18:14.084Z,,,13,55,,,
2017-12-23T04:18:24.086Z,,,13,55,,,
2017-12-23T04:18:34.084Z,,,13,55,,,
2017-12-23T04:18:44.084Z,,,13,55,,,
2017-12-23T04:18:54.084Z,,,13,55,,,
2017-12-23T04:19:04.174Z,,,13,55,,,
2017-12-23T04:19:14.085Z,,,13,55,,,
2017-12-23T04:19:24.084Z,,,13,55,,,
2017-12-23T04:19:34.084Z,,,13,55,,,
2017-12-23T04:19:44.087Z,,,13,55,,,
2017-12-23T04:19:54.084Z,,,13,55,,,
2017-12-23T04:20:04.174Z,,,13,55,,,
2017-12-23T04:20:14.086Z,,,13,55,,,
2017-12-23T04:20:25.076Z,,,13,55,,,
2017-12-23T04:20:34.084Z,,,13,55,,,
2017-12-23T04:20:44.084Z,,,13,55,,,
2017-12-23T04:20:54.084Z,,,13,55,,,
2017-12-23T04:21:04.165Z,,,13,55,,,
2017-12-23T04:21:14.084Z,,,13,55,,,
2017-12-23T04:21:24.084Z,,,13,55,,,
2017-12-23T04:21:34.084Z,,,13,55,,,
2017-12-23T04:21:44.084Z,,,13,55,,,
2017-12-23T04:21:54.085Z,,,13,55,,,
2017-12-23T04:22:04.165Z,,,13,55,,,
2017-12-23T04:22:14.085Z,,,13,55,,,
2017-12-23T04:22:24.087Z,,,13,55,,,
2017-12-23T04:22:34.085Z,,,13,55,,,
2017-12-23T04:22:44.085Z,,,13,55,,,
2017-12-23T04:22:54.085Z,,,13,55,,,
2017-12-23T04:23:04.164Z,,,13,55,,,
2017-12-23T04:23:15.078Z,,,13,55,,,
2017-12-23T04:23:24.085Z,,,13,55,,,
2017-12-23T04:23:34.084Z,,,13,55,,,
2017-12-23T04:23:44.086Z,,,13,55,,,
2017-12-23T04:23:54.084Z,,,13,55,,,
2017-12-23T04:24:04.179Z,,,13,55,,,
2017-12-23T04:24:14.085Z,,,13,55,,,
2017-12-23T04:24:24.085Z,,,13,55,,,
2017-12-23T04:24:34.086Z,,,13,55,,,
2017-12-23T04:24:44.090Z,,,13,55,,,
2017-12-23T04:24:54.085Z,,,13,55,,,
2017-12-23T04:25:04.165Z,,,13,55,,,
2017-12-23T04:25:14.086Z,,,13,55,,,
2017-12-23T04:25:24.087Z,,,13,55,,,
2017-12-23T04:25:34.085Z,,,13,55,,,
2017-12-23T04:25:44.085Z,,,13,55,,,
2017-12-23T04:25:54.085Z,,,13,55,,,
2017-12-23T04:26:05.169Z,,,13,55,,,
2017-12-23T04:26:14.086Z,,,13,55,,,
2017-12-23T04:26:24.087Z,,,13,55,,,
2017-12-23T04:26:34.085Z,,,13,55,,,
2017-12-23T04:26:44.085Z,,,13,55,,,
2017-12-23T04:26:54.087Z,,,13,55,,,
2017-12-23T04:27:04.181Z,,,13,55,,,
2017-12-23T04:27:14.085Z,,,13,55,,,
2017-12-23T04:27:24.085Z,,,13,55,,,
2017-12-23T04:27:34.085Z,,,13,55,,,
2017-12-23T04:27:44.085Z,,,13,55,,,
2017-12-23T04:27:54.088Z,,,13,55,,,
2017-12-23T04:28:04.178Z,,,13,55,,,
2017-12-23T04:28:14.085Z,,,13,55,,,
2017-12-23T04:28:24.085Z,,,13,55,,,
2017-12-23T04:28:34.088Z,,,13,55,,,
2017-12-23T04:28:44.086Z,,,13,55,,,
2017-12-23T04:28:55.077Z,,,13,55,,,
2017-12-23T04:29:04.176Z,,,13,55,,,
2017-12-23T04:29:14.089Z,,,13,55,,,
2017-12-23T04:29:24.085Z,,,13,55,,,
2017-12-23T04:29:34.089Z,,,13,55,,,
2017-12-23T04:29:44.090Z,,,13,55,,,
2017-12-23T04:29:54.085Z,,,13,55,,,
2017-12-23T04:30:04.180Z,,,13,55,,,
2017-12-23T04:30:14.087Z,,,13,55,,,
2017-12-23T04:30:24.090Z,,,13,55,,,
2017-12-23T04:30:34.085Z,,,13,55,,,
2017-12-23T04:30:44.085Z,,,13,55,,,
2017-12-23T04:30:54.085Z,,,13,55,,,
2017-12-23T04:31:04.178Z,,,13,55,,,
2017-12-23T04:31:14.086Z,,,13,55,,,
2017-12-23T04:31:24.090Z,,,13,55,,,
2017-12-23T04:31:34.091Z,,,13,55,,,
2017-12-23T04:31:49.105Z,,,13,55,,,
2017-12-23T04:31:54.086Z,,,13,55,,,
2017-12-23T04:32:04.170Z,,,13,55,,,
2017-12-23T04:32:14.085Z,,,13,55,,,
2017-12-23T04:32:24.085Z,,,13,55,,,
2017-12-23T04:32:34.086Z,,,13,55,,,
2017-12-23T04:32:44.085Z,,,13,55,,,
2017-12-23T04:32:54.086Z,,,13,55,,,
2017-12-23T04:33:04.180Z,,,13,55,,,
2017-12-23T04:33:14.266Z,,,13,55,,,
2017-12-23T04:33:24.086Z,,,13,55,,,
2017-12-23T04:33:34.086Z,,,13,55,,,
2017-12-23T04:33:44.087Z,,,13,55,,,
2017-12-23T04:33:54.086Z,,,13,55,,,
2017-12-23T04:34:04.175Z,,,13,55,,,
2017-12-23T04:34:14.086Z,,,13,55,,,
2017-12-23T04:34:24.085Z,,,13,55,,,
2017-12-23T04:34:34.086Z,,,13,55,,,
2017-12-23T04:34:54.085Z,,,13,55,,,
2017-12-23T04:35:04.176Z,,,13,55,,,
2017-12-23T04:35:14.087Z,,,13,55,,,
2017-12-23T04:35:24.086Z,,,13,55,,,
2017-12-23T04:35:34.086Z,,,13,55,,,
2017-12-23T04:35:44.086Z,,,13,55,,,
2017-12-23T04:35:54.086Z,,,13,55,,,
2017-12-23T04:36:05.176Z,,,13,55,,,
2017-12-23T04:36:14.086Z,,,13,55,,,
2017-12-23T04:36:24.086Z,,,13,55,,,
2017-12-23T04:36:34.086Z,,,13,55,,,
2017-12-23T04:36:44.090Z,,,13,55,,,
2017-12-23T04:36:54.086Z,,,13,55,,,
2017-12-23T04:37:04.166Z,,,13,55,,,
2017-12-23T04:37:14.086Z,,,13,55,,,
2017-12-23T04:37:30.097Z,,,13,55,,,
2017-12-23T04:37:34.086Z,,,13,55,,,
2017-12-23T04:37:44.086Z,,,13,55,,,
2017-12-23T04:37:54.086Z,,,13,55,,,
2017-12-23T04:38:04.181Z,,,13,55,,,
2017-12-23T04:38:14.085Z,,,13,55,,,
2017-12-23T04:38:24.085Z,,,13,55,,,
2017-12-23T04:38:34.086Z,,,13,55,,,
2017-12-23T04:38:44.086Z,,,13,55,,,
2017-12-23T04:38:55.079Z,,,13,55,,,
2017-12-23T04:39:04.166Z,,,13,55,,,
2017-12-23T04:39:14.086Z,,,13,55,,,
2017-12-23T04:39:24.086Z,,,13,55,,,
2017-12-23T04:39:34.086Z,,,13,55,,,
2017-12-23T04:39:44.086Z,,,13,55,,,
2017-12-23T04:39:54.086Z,,,13,55,,,
2017-12-23T04:40:04.176Z,,,13,55,,,
2017-12-23T04:40:14.086Z,,,13,55,,,
2017-12-23T04:40:24.086Z,,,13,55,,,
2017-12-23T04:40:34.086Z,,,13,55,,,
2017-12-23T04:40:44.086Z,,,13,55,,,
2017-12-23T04:40:54.087Z,,,13,55,,,
2017-12-23T04:41:04.176Z,,,13,55,,,
2017-12-23T04:41:14.086Z,,,13,55,,,
2017-12-23T04:41:24.086Z,,,13,55,,,
2017-12-23T04:41:34.086Z,,,13,55,,,
2017-12-23T04:41:45.083Z,,,13,55,,,
2017-12-23T04:41:54.086Z,,,13,55,,,
2017-12-23T04:42:04.177Z,,,13,55,,,
2017-12-23T04:42:14.090Z,,,13,55,,,
2017-12-23T04:42:24.091Z,,,13,55,,,
2017-12-23T04:42:34.086Z,,,13,55,,,
2017-12-23T04:42:44.088Z,,,13,55,,,
2017-12-23T04:42:54.089Z,,,13,55,,,
2017-12-23T04:43:04.178Z,,,13,55,,,
2017-12-23T04:43:14.087Z,,,13,55,,,
2017-12-23T04:43:24.086Z,,,13,55,,,
2017-12-23T04:43:34.104Z,,,13,55,,,
2017-12-23T04:43:44.086Z,,,13,55,,,
2017-12-23T04:43:54.087Z,,,13,55,,,
2017-12-23T04:44:04.176Z,,,13,55,,,
2017-12-23T04:44:14.086Z,,,13,55,,,
2017-12-23T04:44:24.087Z,,,13,55,,,
2017-12-23T04:44:35.077Z,,,13,55,,,
2017-12-23T04:44:44.086Z,,,13,55,,,
2017-12-23T04:44:54.093Z,,,13,55,,,
2017-12-23T04:45:04.166Z,,,13,55,,,
2017-12-23T04:45:14.086Z,,,13,55,,,
2017-12-23T04:45:24.086Z,,,13,55,,,
2017-12-23T04:45:34.086Z,,,13,55,,,
2017-12-23T04:45:44.086Z,,,13,55,,,
2017-12-23T04:45:54.087Z,,,13,55,,,
2017-12-23T04:46:04.167Z,,,13,55,,,
2017-12-23T04:46:14.087Z,,,13,55,,,
2017-12-23T04:46:24.088Z,,,13,55,,,
2017-12-23T04:46:34.087Z,,,13,55,,,
2017-12-23T04:46:44.089Z,,,13,55,,,
2017-12-23T04:46:54.088Z,,,13,55,,,
2017-12-23T04:47:04.182Z,,,13,55,,,
2017-12-23T04:47:14.087Z,,,13,55,,,
2017-12-23T04:47:29.107Z,,,13,55,,,
2017-12-23T04:47:34.087Z,,,13,55,,,
2017-12-23T04:47:44.088Z,,,13,55,,,
2017-12-23T04:47:54.088Z,,,13,55,,,
2017-12-23T04:48:04.182Z,,,13,55,,,
2017-12-23T04:48:14.091Z,,,13,55,,,
2017-12-23T04:48:24.088Z,,,13,55,,,
2017-12-23T04:48:34.092Z,,,13,55,,,
2017-12-23T04:48:44.092Z,,,13,55,,,
2017-12-23T04:48:54.089Z,,,13,55,,,
2017-12-23T04:49:04.177Z,,,13,55,,,
2017-12-23T04:49:14.091Z,,,13,55,,,
2017-12-23T04:49:24.087Z,,,13,55,,,
2017-12-23T04:49:34.089Z,,,13,55,,,
2017-12-23T04:49:44.087Z,,,13,55,,,
2017-12-23T04:49:54.087Z,,,13,55,,,
2017-12-23T04:50:04.178Z,,,13,55,,,
2017-12-23T04:50:19.108Z,,,13,55,,,
2017-12-23T04:50:24.090Z,,,13,55,,,
2017-12-23T04:50:34.087Z,,,13,55,,,
2017-12-23T04:50:44.087Z,,,13,55,,,
2017-12-23T04:50:54.090Z,,,13,55,,,
2017-12-23T04:51:04.167Z,,,13,55,,,
2017-12-23T04:51:14.087Z,,,13,55,,,
2017-12-23T04:51:24.087Z,,,13,55,,,
2017-12-23T04:51:34.091Z,,,13,55,,,
2017-12-23T04:51:44.092Z,,,13,55,,,
2017-12-23T04:51:54.092Z,,,13,55,,,
2017-12-23T04:52:04.182Z,,,13,55,,,
2017-12-23T04:52:14.087Z,,,13,55,,,
2017-12-23T04:52:24.087Z,,,13,55,,,
2017-12-23T04:52:34.087Z,,,13,55,,,
2017-12-23T04:52:44.087Z,,,13,55,,,
2017-12-23T04:52:54.092Z,,,13,55,,,
2017-12-23T04:53:10.092Z,,,13,55,,,
2017-12-23T04:53:14.093Z,,,13,55,,,
2017-12-23T04:53:24.088Z,,,13,55,,,
2017-12-23T04:53:34.087Z,,,13,55,,,
2017-12-23T04:53:44.089Z,,,13,55,,,
2017-12-23T04:53:54.088Z,,,13,55,,,
2017-12-23T04:54:04.177Z,,,13,55,,,
2017-12-23T04:54:14.092Z,,,13,55,,,
2017-12-23T04:54:24.088Z,,,13,55,,,
2017-12-23T04:54:34.160Z,5,0,13,55,0,12.8,0
2017-12-23T04:54:44.087Z,,,13,55,,,
2017-12-23T04:54:54.087Z,,,13,55,,,
2017-12-23T04:55:04.177Z,,,13,55,,,
2017-12-23T04:55:14.088Z,,,13,55,,,
2017-12-23T04:55:24.087Z,,,13,55,,,
2017-12-23T04:55:34.088Z,,,13,55,,,
2017-12-23T04:55:44.087Z,,,13,55,,,
2017-12-23T04:55:54.093Z,,,13,55,,,
2017-12-23T04:56:04.177Z,,,13,55,,,
2017-12-23T04:56:14.087Z,,,13,55,,,
2017-12-23T04:56:24.088Z,,,13,55,,,
2017-12-23T04:56:34.088Z,,,13,55,,,
2017-12-23T04:56:44.088Z,,,13,55,,,
2017-12-23T04:56:54.088Z,,,13,55,,,
2017-12-23T04:57:04.178Z,,,13,55,,,
2017-12-23T04:57:14.092Z,,,13,55,,,
2017-12-23T04:57:25.199Z,,,13,55,,,
2017-12-23T04:57:34.092Z,,,13,55,,,
2017-12-23T04:57:44.088Z,,,13,55,,,
2017-12-23T04:57:54.088Z,,,13,55,,,
2017-12-23T04:58:04.167Z,,,13,55,,,
2017-12-23T04:58:14.087Z,,,13,55,,,
2017-12-23T04:58:24.088Z,,,13,55,,,
2017-12-23T04:58:34.088Z,,,13,55,,,
2017-12-23T04:58:44.087Z,,,13,55,,,
2017-12-23T04:58:54.088Z,,,13,55,,,
2017-12-23T04:59:04.168Z,,,13,55,,,
2017-12-23T04:59:14.088Z,,,13,55,,,
2017-12-23T04:59:24.088Z,,,13,55,,,
2017-12-23T04:59:34.088Z,,,13,55,,,
2017-12-23T04:59:44.088Z,,,13,55,,,
2017-12-23T04:59:54.096Z,,,13,55,,,
2017-12-23T05:00:04.178Z,,,13,55,,,
2017-12-23T05:00:15.087Z,,,13,55,,,
2017-12-23T05:00:24.088Z,,,13,55,,,
2017-12-23T05:00:34.088Z,,,13,55,,,
2017-12-23T05:00:44.088Z,,,13,55,,,
2017-12-23T05:00:54.089Z,,,13,55,,,
2017-12-23T05:01:04.178Z,,,13,55,,,
2017-12-23T05:01:14.088Z,,,13,55,,,
2017-12-23T05:01:24.088Z,,,13,55,,,
2017-12-23T05:01:34.088Z,,,13,55,,,
2017-12-23T05:01:44.088Z,,,13,55,,,
2017-12-23T05:01:54.089Z,,,13,55,,,
2017-12-23T05:02:04.178Z,,,13,55,,,
2017-12-23T05:02:14.088Z,,,13,55,,,
2017-12-23T05:02:24.088Z,,,13,55,,,
2017-12-23T05:02:34.088Z,,,13,55,,,
2017-12-23T05:02:44.088Z,,,13,55,,,
2017-12-23T05:02:54.088Z,,,13,55,,,
2017-12-23T05:03:05.168Z,,,13,55,,,
2017-12-23T05:03:14.088Z,,,13,55,,,
2017-12-23T05:03:24.088Z,,,13,55,,,
2017-12-23T05:03:34.088Z,,,13,55,,,
2017-12-23T05:03:44.088Z,,,13,55,,,
2017-12-23T05:03:54.088Z,,,13,55,,,
2017-12-23T05:04:04.179Z,,,13,55,,,
2017-12-23T05:04:14.088Z,,,13,55,,,
2017-12-23T05:04:24.134Z,,,13,55,,,
2017-12-23T05:04:34.208Z,,,13,55,,,
2017-12-23T05:04:44.169Z,,,13,55,,,
2017-12-23T05:04:54.189Z,,,13,55,,,
2017-12-23T05:05:04.178Z,,,13,55,,,
2017-12-23T05:05:14.094Z,,,13,55,,,
2017-12-23T05:05:24.088Z,,,13,55,,,
2017-12-23T05:05:34.088Z,,,13,55,,,
2017-12-23T05:05:44.089Z,,,13,55,,,
2017-12-23T05:05:55.086Z,,,13,55,,,
2017-12-23T05:06:04.168Z,,,13,55,,,
2017-12-23T05:06:14.088Z,,,13,55,,,
2017-12-23T05:06:24.089Z,,,13,55,,,
2017-12-23T05:06:34.094Z,,,13,55,,,
2017-12-23T05:06:44.089Z,,,13,55,,,
