Time,HwTOutlet,HwActive,PrimTSet,HwTSet,ChActive,ActPow,PrimT
2018-02-09T00:00:04.440Z,39.4,,,55,,,
2018-02-09T00:00:14.440Z,39.4,,,55,,,
2018-02-09T00:00:24.441Z,39.4,,,55,,,
2018-02-09T00:00:34.441Z,39.3,,,55,,,52.3
2018-02-09T00:00:44.441Z,39.3,,,55,,,
2018-02-09T00:00:54.440Z,39.3,,,55,,,
2018-02-09T00:01:04.440Z,39.1,,,55,,,
2018-02-09T00:01:14.441Z,39.1,,,55,,,
2018-02-09T00:01:24.442Z,39.1,,,55,,,
2018-02-09T00:01:34.440Z,39.1,,,55,,,
2018-02-09T00:01:44.441Z,39,,,55,,,52.2
2018-02-09T00:01:54.440Z,39,,,55,,,
2018-02-09T00:02:04.440Z,39,,,55,,,
2018-02-09T00:02:16.779Z,38.9,,,55,,,
2018-02-09T00:02:24.441Z,38.9,,,55,,,
2018-02-09T00:02:34.441Z,38.9,,,55,,,52.1
2018-02-09T00:02:44.442Z,38.8,,,55,,,
2018-02-09T00:02:54.440Z,38.8,,,55,,,
2018-02-09T00:03:04.440Z,38.8,,,55,,,
2018-02-09T00:03:14.444Z,38.6,,,55,,,
2018-02-09T00:03:24.440Z,38.6,,,55,,,52
2018-02-09T00:03:34.440Z,38.6,,,55,,,
2018-02-09T00:03:44.440Z,38.6,,,55,,,
2018-02-09T00:03:54.440Z,38.5,,,55,,,
2018-02-09T00:04:04.442Z,38.5,,,55,,,
2018-02-09T00:04:14.440Z,38.5,,,55,,,
2018-02-09T00:04:24.441Z,38.4,,,55,,,52
2018-02-09T00:04:34.444Z,38.4,,,55,,,51.9
2018-02-09T00:04:44.441Z,38.4,,,55,,,
2018-02-09T00:04:54.451Z,38.3,,,55,,,
2018-02-09T00:05:05.438Z,38.3,,,55,,,
2018-02-09T00:05:14.441Z,38.3,,,55,,,
2018-02-09T00:05:24.441Z,38.1,,,55,,,
2018-02-09T00:05:34.441Z,38.1,,,55,,,51.8
2018-02-09T00:05:44.441Z,38.1,,,55,,,
2018-02-09T00:05:54.441Z,38.1,,,55,,,
2018-02-09T00:06:04.441Z,38,,,55,,,
2018-02-09T00:06:14.441Z,38,,,55,,,
2018-02-09T00:06:24.442Z,38,,,55,,,
2018-02-09T00:06:34.441Z,37.9,,,55,,,51.7
2018-02-09T00:06:44.440Z,37.9,,,55,,,
2018-02-09T00:06:54.441Z,37.9,,,55,,,
2018-02-09T00:07:04.441Z,37.9,,,55,,,
2018-02-09T00:07:14.441Z,37.8,,,55,,,
2018-02-09T00:07:24.441Z,37.8,,,55,,,
2018-02-09T00:07:34.442Z,37.8,,,55,,,51.6
2018-02-09T00:07:44.441Z,37.7,,,55,,,
2018-02-09T00:07:55.523Z,37.7,,,55,,,
2018-02-09T00:08:04.441Z,37.7,,,55,,,
2018-02-09T00:08:14.441Z,37.5,,,55,,,
2018-02-09T00:08:24.441Z,37.5,,,55,,,
2018-02-09T00:08:34.443Z,37.5,,,55,,,51.4
2018-02-09T00:08:44.441Z,37.4,,,55,,,
2018-02-09T00:08:54.441Z,37.4,,,55,,,
2018-02-09T00:09:04.441Z,37.4,,,55,,,
2018-02-09T00:09:14.441Z,37.4,,,55,,,
2018-02-09T00:09:24.443Z,37.3,,,55,,,
2018-02-09T00:09:34.442Z,37.3,,,55,,,51.3
2018-02-09T00:09:44.441Z,37.3,,,55,,,
2018-02-09T00:09:54.441Z,37.3,,,55,,,
2018-02-09T00:10:04.441Z,37.2,,,55,,,
2018-02-09T00:10:14.441Z,37.2,,,55,,,
2018-02-09T00:10:24.441Z,37.2,,,55,,,
2018-02-09T00:10:34.441Z,37,,,55,,,51.2
2018-02-09T00:10:45.487Z,37,,,55,,,
2018-02-09T00:10:54.442Z,37,,,55,,,
2018-02-09T00:11:04.441Z,37,,,55,,,
2018-02-09T00:11:14.441Z,36.9,,,55,,,
2018-02-09T00:11:24.451Z,36.9,,,55,,,
2018-02-09T00:11:34.443Z,36.9,,,55,,,51.1
2018-02-09T00:11:44.441Z,36.8,,,55,,,
2018-02-09T00:11:54.442Z,36.8,,,55,,,
2018-02-09T00:12:04.441Z,36.8,,,55,,,
2018-02-09T00:12:15.542Z,36.8,,,55,,,
2018-02-09T00:12:24.442Z,36.7,,,55,,,51
2018-02-09T00:12:34.442Z,36.7,,,55,,,
2018-02-09T00:12:44.442Z,36.7,,,55,,,
2018-02-09T00:12:54.442Z,36.5,,,55,,,
2018-02-09T00:13:04.441Z,36.5,,,55,,,
2018-02-09T00:13:14.442Z,36.5,,,55,,,
2018-02-09T00:13:24.454Z,36.5,,,55,,,50.9
2018-02-09T00:13:39.462Z,36.4,,,55,,,
2018-02-09T00:13:44.442Z,36.4,,,55,,,
2018-02-09T00:13:54.442Z,36.4,,,55,,,
2018-02-09T00:14:04.442Z,36.3,,,55,,,
2018-02-09T00:14:14.443Z,36.3,,,55,,,
2018-02-09T00:14:24.442Z,36.3,,,55,,,
2018-02-09T00:14:34.443Z,36.3,,,55,,,50.8
2018-02-09T00:14:44.442Z,36.2,,,55,,,
2018-02-09T00:14:54.442Z,36.2,,,55,,,
2018-02-09T00:15:04.836Z,36.2,,,55,,,
2018-02-09T00:15:14.442Z,36,,,55,,,
2018-02-09T00:15:24.444Z,36,,,55,,,50.7
2018-02-09T00:15:34.442Z,36,,,55,,,
2018-02-09T00:15:44.442Z,36,,,55,,,
2018-02-09T00:15:54.442Z,36,,,55,,,
2018-02-09T00:16:04.442Z,35.9,,,55,,,
2018-02-09T00:16:14.448Z,35.9,,,55,,,
2018-02-09T00:16:24.479Z,35.9,,,55,,,50.6
2018-02-09T00:16:34.444Z,35.8,,,55,,,
2018-02-09T00:16:44.442Z,35.8,,,55,,,
2018-02-09T00:16:54.457Z,35.8,,,55,,,
2018-02-09T00:17:04.442Z,35.8,,,55,,,
2018-02-09T00:17:14.442Z,35.7,,,55,,,
2018-02-09T00:17:24.442Z,35.7,,,55,,,50.4
2018-02-09T00:17:34.442Z,35.7,,,55,,,
2018-02-09T00:17:44.443Z,35.7,,,55,,,
2018-02-09T00:17:55.438Z,35.6,,,55,,,
2018-02-09T00:18:04.442Z,35.6,,,55,,,
2018-02-09T00:18:14.444Z,35.6,,,55,,,
2018-02-09T00:18:24.443Z,35.4,,,55,,,50.3
2018-02-09T00:18:34.442Z,35.4,,,55,,,
2018-02-09T00:18:44.442Z,35.4,,,55,,,
2018-02-09T00:18:54.443Z,35.4,,,55,,,
2018-02-09T00:19:04.442Z,35.3,,,55,,,
2018-02-09T00:19:14.443Z,35.3,,,55,,,
2018-02-09T00:19:24.444Z,35.3,,,55,,,50.2
2018-02-09T00:19:34.444Z,35.3,,,55,,,
2018-02-09T00:19:44.442Z,35.2,,,55,,,
2018-02-09T00:19:54.443Z,35.2,,,55,,,
2018-02-09T00:20:04.443Z,35.2,,,55,,,
2018-02-09T00:20:14.443Z,35.2,,,55,,,
2018-02-09T00:20:24.443Z,35.1,,,55,,,50.1
2018-02-09T00:20:34.443Z,35.1,,,55,,,
2018-02-09T00:20:45.442Z,35.1,,,55,,,
2018-02-09T00:20:54.456Z,35.1,,,55,,,
2018-02-09T00:21:04.466Z,34.9,,,55,,,
2018-02-09T00:21:14.548Z,34.9,,,55,,,50
2018-02-09T00:21:24.470Z,34.9,,,55,,,
2018-02-09T00:21:34.452Z,34.8,,,55,,,
2018-02-09T00:21:44.471Z,34.8,,,55,,,
2018-02-09T00:21:54.468Z,34.8,1,0,55,0,99,
2018-02-09T00:22:04.443Z,42.5,,,55,,124,51.3
2018-02-09T00:22:14.443Z,44.9,0,59,55,0,0,54
2018-02-09T00:22:24.447Z,42.8,,,55,,,55.2
2018-02-09T00:22:34.443Z,41.8,,,55,,,56.2
2018-02-09T00:22:44.443Z,41.4,,,55,,,57
2018-02-09T00:22:54.443Z,41.1,,,55,,,57.6
2018-02-09T00:23:04.444Z,41.7,,,55,,,58
2018-02-09T00:23:14.443Z,42.7,,5,55,,,
2018-02-09T00:23:24.445Z,43.5,,,55,,,
2018-02-09T00:23:35.436Z,44.2,,,55,,,
2018-02-09T00:23:44.443Z,44.8,,,55,,,
2018-02-09T00:23:54.443Z,45.1,,,55,,,
2018-02-09T00:24:04.443Z,45.5,,,55,,,
2018-02-09T00:24:14.443Z,45.7,,,55,,,
2018-02-09T00:24:24.443Z,45.9,,,55,,,
2018-02-09T00:24:34.443Z,46,,,55,,,
2018-02-09T00:24:44.443Z,46.2,,,55,,,
2018-02-09T00:24:54.443Z,46.4,,,55,,,
2018-02-09T00:25:04.443Z,46.5,,,55,,,
2018-02-09T00:25:14.443Z,46.6,,,55,,,
2018-02-09T00:25:24.467Z,46.7,,,55,,,58.1
2018-02-09T00:25:34.455Z,46.7,,,55,,,
2018-02-09T00:25:44.443Z,46.8,,,55,,,
2018-02-09T00:25:54.443Z,46.9,,,55,,,
2018-02-09T00:26:04.444Z,46.9,,,55,,,
2018-02-09T00:26:14.443Z,47,,,55,,,
2018-02-09T00:26:29.464Z,47,,,55,,,
2018-02-09T00:26:34.444Z,47,,,55,,,
2018-02-09T00:26:44.444Z,47,,,55,,,
2018-02-09T00:26:54.444Z,47,,,55,,,
2018-02-09T00:27:04.444Z,47,,,55,,,
2018-02-09T00:27:14.443Z,47,,,55,,,
2018-02-09T00:27:24.444Z,47,,,55,,,
2018-02-09T00:27:34.444Z,47,,,55,,,
2018-02-09T00:27:44.444Z,47,,,55,,,
2018-02-09T00:27:54.487Z,47,,,55,,,
2018-02-09T00:28:04.444Z,47,,,55,,,
2018-02-09T00:28:14.530Z,47,,,55,,,
2018-02-09T00:28:24.444Z,47,,,55,,,
2018-02-09T00:28:34.443Z,47,,,55,,,
2018-02-09T00:28:44.444Z,46.9,,,55,,,
2018-02-09T00:28:54.444Z,46.9,,,55,,,
2018-02-09T00:29:04.443Z,46.9,,,55,,,
2018-02-09T00:29:14.443Z,46.8,,,55,,,
2018-02-09T00:29:24.443Z,46.8,,,55,,,58
2018-02-09T00:29:34.444Z,46.8,,,55,,,
2018-02-09T00:29:44.444Z,46.8,,,55,,,
2018-02-09T00:29:54.444Z,46.7,,,55,,,
2018-02-09T00:30:04.444Z,46.7,,,55,,,
2018-02-09T00:30:14.444Z,46.7,,,55,,,
2018-02-09T00:30:24.444Z,46.6,,,55,,,57.8
2018-02-09T00:30:34.444Z,46.6,,,55,,,
2018-02-09T00:30:44.444Z,46.5,,,55,,,
2018-02-09T00:30:54.444Z,46.5,,,55,,,
2018-02-09T00:31:04.444Z,46.5,,,55,,,
2018-02-09T00:31:14.444Z,46.4,,,55,,,
2018-02-09T00:31:24.446Z,46.4,,,55,,,57.7
2018-02-09T00:31:34.444Z,46.2,,,55,,,
2018-02-09T00:31:44.444Z,46.2,,,55,,,
2018-02-09T00:31:54.444Z,46.2,,,55,,,
2018-02-09T00:32:04.444Z,46.1,,,55,,,
2018-02-09T00:32:14.444Z,46.1,,,55,,,
2018-02-09T00:32:24.446Z,46,,,55,,,57.6
2018-02-09T00:32:34.444Z,46,,,55,,,
2018-02-09T00:32:44.444Z,46,,,55,,,
2018-02-09T00:32:54.472Z,45.9,0,5,55,0,0,57.6
2018-02-09T00:33:04.444Z,45.9,,,55,,,
2018-02-09T00:33:14.444Z,45.8,,,55,,,57.5
2018-02-09T00:33:24.445Z,45.8,,,55,,,
2018-02-09T00:33:34.445Z,45.7,,,55,,,
2018-02-09T00:33:44.446Z,45.7,,,55,,,
2018-02-09T00:33:54.445Z,45.6,,,55,,,57.4
2018-02-09T00:34:04.444Z,45.6,,,55,,,
2018-02-09T00:34:14.444Z,45.5,,,55,,,
2018-02-09T00:34:24.445Z,45.5,,,55,,,
2018-02-09T00:34:34.446Z,45.5,,,55,,,57.3
2018-02-09T00:34:44.444Z,45.3,,,55,,,
2018-02-09T00:34:54.457Z,45.3,,,55,,,
2018-02-09T00:35:04.447Z,45.2,,,55,,,
2018-02-09T00:35:14.445Z,45.2,,,55,,,
2018-02-09T00:35:24.446Z,45.1,,,55,,,57.2
2018-02-09T00:35:34.445Z,45.1,,,55,,,
2018-02-09T00:35:44.444Z,45,,,55,,,
2018-02-09T00:35:54.445Z,45,,,55,,,
2018-02-09T00:36:04.505Z,44.9,,,55,,,57
2018-02-09T00:36:14.445Z,44.9,,,55,,,
2018-02-09T00:36:25.437Z,44.9,,,55,,,
2018-02-09T00:36:34.445Z,44.8,,,55,,,
2018-02-09T00:36:44.445Z,44.8,,,55,,,56.9
2018-02-09T00:36:54.445Z,44.7,,,55,,,
2018-02-09T00:37:04.446Z,44.7,,,55,,,
2018-02-09T00:37:14.445Z,44.5,,,55,,,
2018-02-09T00:37:24.445Z,44.5,,,55,,,
2018-02-09T00:37:34.517Z,44.4,,,55,,,56.8
2018-02-09T00:37:44.445Z,44.4,,,55,,,
2018-02-09T00:37:54.445Z,44.3,,,55,,,
2018-02-09T00:38:04.445Z,44.3,,,55,,,
2018-02-09T00:38:14.465Z,44.2,,,55,,,56.7
2018-02-09T00:38:24.527Z,44.2,,,55,,,
2018-02-09T00:38:34.445Z,44.1,,,55,,,
2018-02-09T00:38:44.445Z,44.1,,,55,,,
2018-02-09T00:38:54.445Z,44,,,55,,,
2018-02-09T00:39:04.445Z,44,,,55,,,56.6
2018-02-09T00:39:15.440Z,43.9,,,55,,,
2018-02-09T00:39:24.445Z,43.9,,,55,,,
2018-02-09T00:39:34.448Z,43.7,,,55,,,56.5
2018-02-09T00:39:44.445Z,43.7,,,55,,,
2018-02-09T00:39:54.445Z,43.6,,,55,,,
2018-02-09T00:40:04.445Z,43.6,,,55,,,
2018-02-09T00:40:14.445Z,43.5,,,55,,,
2018-02-09T00:40:24.446Z,43.5,,,55,,,56.4
2018-02-09T00:40:34.446Z,43.4,,,55,,,
2018-02-09T00:40:44.445Z,43.4,,,55,,,
2018-02-09T00:40:54.445Z,43.4,,,55,,,
2018-02-09T00:41:05.445Z,43.3,,,55,,,56.2
2018-02-09T00:41:14.445Z,43.2,,,55,,,
2018-02-09T00:41:24.446Z,43.2,,,55,,,
2018-02-09T00:41:34.445Z,43.2,,,55,,,
2018-02-09T00:41:44.445Z,43.1,,,55,,,56.1
2018-02-09T00:41:54.446Z,43.1,,,55,,,
2018-02-09T00:42:09.465Z,43,,,55,,,
2018-02-09T00:42:14.446Z,43,,,55,,,
2018-02-09T00:42:24.446Z,42.8,,,55,,,56
2018-02-09T00:42:34.446Z,42.8,,,55,,,
2018-02-09T00:42:44.445Z,42.7,,,55,,,
2018-02-09T00:42:54.446Z,42.7,,,55,,,
2018-02-09T00:43:04.445Z,42.6,,,55,,,55.9
2018-02-09T00:43:14.446Z,42.6,,,55,,,
2018-02-09T00:43:24.446Z,42.5,,,55,,,
2018-02-09T00:43:35.207Z,42.5,,,55,,,
2018-02-09T00:43:44.446Z,42.4,,,55,,,55.8
2018-02-09T00:43:54.446Z,42.4,,,55,,,
2018-02-09T00:44:04.446Z,42.3,,,55,,,
2018-02-09T00:44:14.446Z,42.3,,,55,,,
2018-02-09T00:44:24.447Z,42.2,,,55,,,
2018-02-09T00:44:34.447Z,42.2,,,55,,,55.7
2018-02-09T00:44:44.446Z,42.2,,,55,,,
2018-02-09T00:44:59.921Z,42,,,55,,,
2018-02-09T00:45:04.447Z,42,,,55,,,
2018-02-09T00:45:14.447Z,41.9,,,55,,,55.6
2018-02-09T00:45:24.446Z,41.9,,,55,,,
2018-02-09T00:45:34.446Z,41.8,,,55,,,
2018-02-09T00:45:44.446Z,41.8,,,55,,,
2018-02-09T00:45:54.446Z,41.7,,,55,,,55.5
2018-02-09T00:46:04.446Z,41.7,,,55,,,
2018-02-09T00:46:14.446Z,41.6,,,55,,,
2018-02-09T00:46:24.446Z,41.6,,,55,,,
2018-02-09T00:46:34.446Z,41.6,,,55,,,
2018-02-09T00:46:44.446Z,41.5,,,55,,,55.3
2018-02-09T00:46:54.452Z,41.5,,,55,,,
2018-02-09T00:47:04.447Z,41.4,,,55,,,
2018-02-09T00:47:14.448Z,41.4,,,55,,,55.2
2018-02-09T00:47:24.450Z,41.2,,,55,,,
2018-02-09T00:47:34.446Z,41.2,,,55,,,
2018-02-09T00:47:44.446Z,41.1,,,55,,,
2018-02-09T00:47:54.448Z,41.1,,,55,,,
2018-02-09T00:48:04.446Z,41,,,55,,,55.1
2018-02-09T00:48:14.446Z,41,,,55,,,
2018-02-09T00:48:24.447Z,41,,,55,,,
2018-02-09T00:48:34.447Z,40.9,,,55,,,
2018-02-09T00:48:44.446Z,40.9,,,55,,,
2018-02-09T00:48:54.447Z,40.8,,,55,,,55
2018-02-09T00:49:04.448Z,40.8,,,55,,,
2018-02-09T00:49:15.806Z,40.7,,,55,,,
2018-02-09T00:49:24.448Z,40.7,,,55,,,54.9
2018-02-09T00:49:34.446Z,40.7,,,55,,,
2018-02-09T00:49:44.446Z,40.6,,,55,,,
2018-02-09T00:49:54.446Z,40.6,,,55,,,
2018-02-09T00:50:04.446Z,40.5,,,55,,,54.8
2018-02-09T00:50:14.446Z,40.5,,,55,,,
2018-02-09T00:50:24.447Z,40.3,,,55,,,
2018-02-09T00:50:34.448Z,40.3,,,55,,,
2018-02-09T00:50:44.447Z,40.2,,,55,,,
2018-02-09T00:50:54.446Z,40.2,,,55,,,54.7
2018-02-09T00:51:04.447Z,40.2,,,55,,,
2018-02-09T00:51:14.447Z,40.1,,,55,,,
2018-02-09T00:51:24.449Z,40.1,,,55,,,
2018-02-09T00:51:34.447Z,40,,,55,,,54.6
2018-02-09T00:51:44.447Z,40,,,55,,,
2018-02-09T00:51:54.447Z,40,,,55,,,
2018-02-09T00:52:04.447Z,39.9,,,55,,,
2018-02-09T00:52:14.447Z,39.9,,,55,,,
2018-02-09T00:52:24.448Z,39.8,,,55,,,54.4
2018-02-09T00:52:34.447Z,39.8,,,55,,,
2018-02-09T00:52:44.447Z,39.6,,,55,,,
2018-02-09T00:52:54.447Z,39.6,,,55,,,
2018-02-09T00:53:04.448Z,39.6,,,55,,,54.3
2018-02-09T00:53:14.447Z,39.5,,,55,,,
2018-02-09T00:53:24.447Z,39.5,,,55,,,
2018-02-09T00:53:34.447Z,39.4,,,55,,,
2018-02-09T00:53:44.450Z,39.4,,,55,,,
2018-02-09T00:53:54.447Z,39.3,,,55,,,54.2
2018-02-09T00:54:04.447Z,39.3,,,55,,,
2018-02-09T00:54:14.447Z,39.3,,,55,,,
2018-02-09T00:54:24.447Z,39.1,,,55,,,
2018-02-09T00:54:34.647Z,39.1,,,55,,,54.1
2018-02-09T00:54:44.447Z,39,,,55,,,
2018-02-09T00:54:54.447Z,39,,,55,,,
2018-02-09T00:55:04.447Z,39,,,55,,,
2018-02-09T00:55:14.447Z,38.9,,,55,,,
2018-02-09T00:55:24.447Z,38.9,,,55,,,54
2018-02-09T00:55:34.447Z,38.8,,,55,,,
2018-02-09T00:55:44.447Z,38.8,,,55,,,
2018-02-09T00:55:54.447Z,38.8,,,55,,,53.9
2018-02-09T00:56:04.447Z,38.6,,,55,,,
2018-02-09T00:56:14.447Z,38.6,,,55,,,
2018-02-09T00:56:24.449Z,38.5,,,55,,,
2018-02-09T00:56:34.448Z,38.5,,,55,,,
2018-02-09T00:56:44.448Z,38.5,,,55,,,53.8
2018-02-09T00:56:54.451Z,38.4,,,55,,,
2018-02-09T00:57:04.447Z,38.4,,,55,,,
2018-02-09T00:57:14.447Z,38.4,,,55,,,
2018-02-09T00:57:24.448Z,38.3,,,55,,,
2018-02-09T00:57:34.447Z,38.3,,,55,,,53.7
2018-02-09T00:57:49.468Z,38.1,,,55,,,
2018-02-09T00:57:54.448Z,38.1,,,55,,,
2018-02-09T00:58:04.448Z,38.1,,,55,,,
2018-02-09T00:58:14.448Z,38,,,55,,,53.6
2018-02-09T00:58:24.448Z,38,,,55,,,
2018-02-09T00:58:34.448Z,37.9,,,55,,,
2018-02-09T00:58:44.448Z,37.9,,,55,,,
2018-02-09T00:58:54.448Z,37.9,,,55,,,
2018-02-09T00:59:04.448Z,37.8,,,55,,,53.4
2018-02-09T00:59:15.589Z,37.8,,,55,,,
2018-02-09T00:59:24.448Z,37.8,,,55,,,
2018-02-09T00:59:34.448Z,37.7,,,55,,,
2018-02-09T00:59:44.448Z,37.7,,,55,,,53.3
2018-02-09T00:59:54.448Z,37.5,,,55,,,
2018-02-09T01:00:04.448Z,37.5,,,55,,,
2018-02-09T01:00:14.448Z,37.5,,,55,,,
2018-02-09T01:00:24.449Z,37.4,,,55,,,
2018-02-09T01:00:34.460Z,37.4,,,55,,,53.2
2018-02-09T01:00:44.448Z,37.4,,,55,,,
2018-02-09T01:00:54.448Z,37.3,,,55,,,
2018-02-09T01:01:04.448Z,37.3,,,55,,,
2018-02-09T01:01:14.448Z,37.2,,,55,,,
2018-02-09T01:01:24.448Z,37.2,,,55,,,53.1
2018-02-09T01:01:34.451Z,37.2,,,55,,,
2018-02-09T01:01:44.448Z,37.2,,,55,,,
2018-02-09T01:01:54.448Z,37,,,55,,,
2018-02-09T01:02:04.892Z,37,,,55,,,53
2018-02-09T01:02:14.448Z,36.9,,,55,,,
2018-02-09T01:02:24.448Z,36.9,,,55,,,
2018-02-09T01:02:34.451Z,36.9,,,55,,,
2018-02-09T01:02:44.448Z,36.8,,,55,,,52.9
2018-02-09T01:02:54.449Z,36.8,,,55,,,
2018-02-09T01:03:04.448Z,36.8,,,55,,,
2018-02-09T01:03:14.448Z,36.7,,,55,,,
2018-02-09T01:03:24.450Z,36.7,,,55,,,
2018-02-09T01:03:34.450Z,36.7,,,55,,,52.8
2018-02-09T01:03:44.449Z,36.5,,,55,,,
2018-02-09T01:03:54.448Z,36.5,,,55,,,
2018-02-09T01:04:04.569Z,36.5,,,55,,,
2018-02-09T01:04:14.448Z,36.4,,,55,,,
2018-02-09T01:04:24.450Z,36.4,,,55,,,52.7
2018-02-09T01:04:34.449Z,36.4,,,55,,,
2018-02-09T01:04:44.450Z,36.3,,,55,,,
2018-02-09T01:04:55.439Z,36.3,,,55,,,
2018-02-09T01:05:04.448Z,36.3,,,55,,,
2018-02-09T01:05:14.449Z,36.2,,,55,,,52.6
2018-02-09T01:05:24.448Z,36.2,,,55,,,
2018-02-09T01:05:34.448Z,36.2,,,55,,,
2018-02-09T01:05:44.448Z,36,,,55,,,
2018-02-09T01:05:54.448Z,36,,,55,,,
2018-02-09T01:06:04.450Z,35.9,,,55,,,52.4
2018-02-09T01:06:14.449Z,35.9,,,55,,,
2018-02-09T01:06:24.449Z,35.9,,,55,,,
2018-02-09T01:06:34.449Z,35.9,,,55,,,
2018-02-09T01:06:44.449Z,35.8,,,55,,,52.3
2018-02-09T01:06:54.449Z,35.8,,,55,,,
2018-02-09T01:07:04.449Z,35.8,,,55,,,
2018-02-09T01:07:14.449Z,35.7,,,55,,,
2018-02-09T01:07:24.451Z,35.7,,,55,,,52.2
2018-02-09T01:07:34.449Z,35.7,,,55,,,
2018-02-09T01:07:44.449Z,35.6,,,55,,,
2018-02-09T01:07:54.449Z,35.6,,,55,,,
2018-02-09T01:08:04.449Z,35.6,,,55,,,
2018-02-09T01:08:14.449Z,35.4,,,55,,,52.1
2018-02-09T01:08:24.453Z,35.4,,,55,,,
2018-02-09T01:08:34.449Z,35.4,,,55,,,
2018-02-09T01:08:44.449Z,35.3,,,55,,,
2018-02-09T01:08:54.449Z,35.3,,,55,,,
2018-02-09T01:09:04.451Z,35.3,,,55,,,52
2018-02-09T01:09:14.449Z,35.2,,,55,,,
2018-02-09T01:09:24.449Z,35.2,,,55,,,
2018-02-09T01:09:34.449Z,35.2,,,55,,,
2018-02-09T01:09:44.450Z,35.2,,,55,,,52
2018-02-09T01:09:54.450Z,35.1,,,55,,,51.9
2018-02-09T01:10:04.449Z,35.1,,,55,,,
2018-02-09T01:10:14.449Z,35.1,,,55,,,
2018-02-09T01:10:24.449Z,34.9,,,55,,,
2018-02-09T01:10:35.448Z,34.9,,,55,,,51.8
2018-02-09T01:10:44.449Z,34.9,,,55,,,
2018-02-09T01:10:54.450Z,34.8,,,55,,,
2018-02-09T01:11:04.449Z,34.8,,,55,,,
2018-02-09T01:11:14.450Z,34.8,,,55,,,
2018-02-09T01:11:24.450Z,34.7,,,55,,,51.7
2018-02-09T01:11:34.449Z,34.7,,,55,,,
2018-02-09T01:11:44.449Z,34.7,,,55,,,
2018-02-09T01:11:54.450Z,34.7,,,55,,,
2018-02-09T01:12:04.449Z,34.6,,,55,,,
2018-02-09T01:12:14.451Z,34.6,,,55,,,51.6
2018-02-09T01:12:24.452Z,34.6,,,55,,,
2018-02-09T01:12:34.459Z,34.4,,,55,,,
2018-02-09T01:12:44.454Z,34.4,,,55,,,
2018-02-09T01:12:54.450Z,34.4,,,55,,,51.4
2018-02-09T01:13:04.449Z,34.3,,,55,,,
2018-02-09T01:13:14.450Z,34.3,,,55,,,
2018-02-09T01:13:29.470Z,34.3,,,55,,,
2018-02-09T01:13:34.450Z,34.3,,,55,,,
2018-02-09T01:13:44.449Z,34.2,,,55,,,
2018-02-09T01:13:54.450Z,34.2,,,55,,,51.3
2018-02-09T01:14:04.450Z,34.2,,,55,,,
2018-02-09T01:14:14.450Z,34.1,,,55,,,
2018-02-09T01:14:24.450Z,34.1,,,55,,,
2018-02-09T01:14:34.450Z,34.1,,,55,,,
2018-02-09T01:14:44.450Z,34,,,55,,,51.2
2018-02-09T01:14:54.450Z,34,,,55,,,
2018-02-09T01:15:04.450Z,34,,,55,,,
2018-02-09T01:15:14.450Z,33.8,,,55,,,
2018-02-09T01:15:24.452Z,33.8,,,55,,,51.1
2018-02-09T01:15:34.450Z,33.8,,,55,,,
2018-02-09T01:15:44.450Z,33.8,,,55,,,
2018-02-09T01:15:54.451Z,33.8,,,55,,,
2018-02-09T01:16:04.450Z,33.7,,,55,,,
2018-02-09T01:16:19.471Z,33.7,,,55,,,51
2018-02-09T01:16:24.450Z,33.7,,,55,,,
2018-02-09T01:16:34.450Z,33.6,,,55,,,
2018-02-09T01:16:44.450Z,33.6,,,55,,,
2018-02-09T01:16:54.450Z,33.6,,,55,,,
2018-02-09T01:17:04.450Z,33.5,,,55,,,50.9
2018-02-09T01:17:14.450Z,33.5,,,55,,,
2018-02-09T01:17:24.454Z,33.5,,,55,,,
2018-02-09T01:17:34.453Z,33.5,,,55,,,
2018-02-09T01:17:44.450Z,33.3,,,55,,,
2018-02-09T01:17:54.451Z,33.3,,,55,,,50.8
2018-02-09T01:18:04.450Z,33.3,,,55,,,
2018-02-09T01:18:14.450Z,33.3,,,55,,,
2018-02-09T01:18:24.452Z,33.2,,,55,,,
2018-02-09T01:18:34.450Z,33.2,,,55,,,
2018-02-09T01:18:44.451Z,33.2,,,55,,,50.7
2018-02-09T01:18:54.452Z,33.1,,,55,,,
2018-02-09T01:19:10.461Z,33.1,,,55,,,
2018-02-09T01:19:14.451Z,33.1,,,55,,,
2018-02-09T01:19:24.450Z,33.1,,,55,,,
2018-02-09T01:19:34.450Z,33.1,,,55,,,50.6
2018-02-09T01:19:44.450Z,33,,,55,,,
2018-02-09T01:19:54.450Z,33,,,55,,,
2018-02-09T01:20:04.450Z,33,,,55,,,
2018-02-09T01:20:14.451Z,32.8,,,55,,,
2018-02-09T01:20:24.452Z,32.8,,,55,,,50.4
2018-02-09T01:20:34.451Z,32.8,,,55,,,
2018-02-09T01:20:44.451Z,32.8,,,55,,,
2018-02-09T01:20:54.451Z,32.7,,,55,,,
2018-02-09T01:21:04.451Z,32.7,,,55,,,
2018-02-09T01:21:14.451Z,32.7,,,55,,,50.3
2018-02-09T01:21:24.451Z,32.7,,,55,,,
2018-02-09T01:21:34.452Z,32.6,,,55,,,
2018-02-09T01:21:44.451Z,32.6,,,55,,,
2018-02-09T01:21:54.451Z,32.6,,,55,,,
