Time,HwActive,PrimTSet,ChActive,HwTOutlet,ActPow,HwTSet,PrimT
2017-11-25T05:05:39.911Z,,,,38.6,,55,47.2
2017-11-25T05:05:49.911Z,,,,38.6,,55,48
2017-11-25T05:05:59.911Z,,,,38.5,,55,47.9
2017-11-25T05:06:09.911Z,,,,38.5,,55,
2017-11-25T05:06:19.912Z,,,,38.5,,55,48
2017-11-25T05:06:29.911Z,,,,38.5,,55,48.1
2017-11-25T05:06:39.911Z,,,,38.5,,55,48.3
2017-11-25T05:06:49.911Z,,,,38.5,,55,48.6
2017-11-25T05:06:59.911Z,,,,38.5,,55,48.8
2017-11-25T05:07:09.911Z,,,,38.5,,55,48.9
2017-11-25T05:07:19.911Z,,,,38.5,,55,49
2017-11-25T05:07:29.911Z,,,,38.5,,55,49.2
2017-11-25T05:07:39.911Z,,,,38.5,,55,49.3
2017-11-25T05:07:49.911Z,,,,38.6,,55,49.6
2017-11-25T05:07:59.911Z,,,,38.6,,55,49.8
2017-11-25T05:08:09.912Z,,,,38.6,,55,50
2017-11-25T05:08:24.931Z,,,,38.6,,55,50.2
2017-11-25T05:08:29.913Z,,,,38.8,,55,50.3
2017-11-25T05:08:39.914Z,,,,38.8,,55,50.6
2017-11-25T05:08:49.911Z,,,,38.8,,55,50.8
2017-11-25T05:08:59.911Z,,,,38.9,,55,50.9
2017-11-25T05:09:09.911Z,,,,38.9,,55,51
2017-11-25T05:09:19.911Z,,,,38.9,,55,51.2
2017-11-25T05:09:29.911Z,,,,39,,55,51.4
2017-11-25T05:09:39.914Z,,,,39,,55,51.6
2017-11-25T05:09:50.274Z,,,,39.1,,55,51.7
2017-11-25T05:09:59.912Z,,,,39.1,,55,51.9
2017-11-25T05:10:09.916Z,,,,39.3,,55,52
2017-11-25T05:10:19.911Z,,,,39.4,,55,52.2
2017-11-25T05:10:29.911Z,,,,39.4,,55,52.3
2017-11-25T05:10:39.911Z,,,,39.5,,55,52.4
2017-11-25T05:10:49.916Z,,,,39.5,,55,52.6
2017-11-25T05:10:59.916Z,,,,39.6,,55,52.7
2017-11-25T05:11:09.911Z,0,,2,39.8,0,55,53.1
2017-11-25T05:11:19.911Z,,,,39.8,,55,52.8
2017-11-25T05:11:29.915Z,,,,39.9,,55,50.9
2017-11-25T05:11:39.911Z,,,,39.9,,55,49.8
2017-11-25T05:11:49.916Z,,,,40,,55,49.4
2017-11-25T05:11:59.911Z,,,,40.1,,55,49.1
2017-11-25T05:12:09.913Z,,,,40.1,,55,
2017-11-25T05:12:19.911Z,,,,40.2,,55,49.5
2017-11-25T05:12:29.917Z,,,,40.3,,55,
2017-11-25T05:12:40.903Z,,,,40.3,,55,49.2
2017-11-25T05:12:49.911Z,,,,40.5,,55,48.9
2017-11-25T05:12:59.911Z,,,,40.5,,55,48.7
2017-11-25T05:13:09.912Z,,,,40.5,,55,48.6
2017-11-25T05:13:19.912Z,,,,40.5,,55,48.4
2017-11-25T05:13:29.914Z,,,,40.6,,55,48.3
2017-11-25T05:13:39.918Z,,,,40.6,,55,48.2
2017-11-25T05:13:49.911Z,,,,40.6,,55,47.8
2017-11-25T05:13:59.912Z,,,,40.6,,55,
2017-11-25T05:14:09.912Z,,,,40.6,,55,47.6
2017-11-25T05:14:19.911Z,,,,40.5,,55,47.5
2017-11-25T05:14:29.912Z,,,,40.5,,55,47.6
2017-11-25T05:14:39.912Z,,,,40.5,,55,48
2017-11-25T05:14:49.912Z,,,,40.5,,55,
2017-11-25T05:14:59.912Z,,,,40.5,,55,48.2
2017-11-25T05:15:09.912Z,,,,40.3,,55,48.3
2017-11-25T05:15:19.912Z,,,,40.3,,55,
2017-11-25T05:15:30.907Z,,,,40.3,,55,48.4
2017-11-25T05:15:39.913Z,,,,40.2,,55,48.5
2017-11-25T05:15:49.912Z,,,,40.2,,55,48.6
2017-11-25T05:15:59.912Z,,,,40.2,,55,48.7
2017-11-25T05:16:09.915Z,,,,40.2,,55,48.9
2017-11-25T05:16:19.912Z,,,,40.1,,55,49
2017-11-25T05:16:29.912Z,,,,40.1,,55,
2017-11-25T05:16:39.912Z,,,,40.1,,55,
2017-11-25T05:16:49.912Z,,,,40,,55,49.1
2017-11-25T05:16:59.912Z,,,,40,,55,49.2
2017-11-25T05:17:09.912Z,,,,39.9,,55,
2017-11-25T05:17:19.912Z,,,,39.9,,55,49.3
2017-11-25T05:17:29.915Z,,,,39.9,,55,
2017-11-25T05:17:39.912Z,,,,39.8,,55,
2017-11-25T05:17:49.912Z,,,,39.8,,55,49.4
2017-11-25T05:17:59.912Z,,,,39.8,,55,
2017-11-25T05:18:09.912Z,,,,39.6,,55,49.5
2017-11-25T05:18:20.911Z,,,,39.6,,55,
2017-11-25T05:18:29.913Z,,,,39.5,,55,
2017-11-25T05:18:39.913Z,,,,39.5,,55,49.7
2017-11-25T05:18:49.912Z,,,,39.5,,55,
2017-11-25T05:18:59.912Z,,,,39.4,,55,
2017-11-25T05:19:09.912Z,,,,39.4,,55,
2017-11-25T05:19:19.913Z,,,,39.3,,55,49.8
2017-11-25T05:19:29.913Z,,,,39.3,,55,
2017-11-25T05:19:39.912Z,,,,39.3,,55,
2017-11-25T05:19:49.912Z,,,,39.1,,55,
2017-11-25T05:19:59.912Z,,,,39.1,,55,
2017-11-25T05:20:09.912Z,,,,39.1,,55,
2017-11-25T05:20:19.912Z,,,,39,,55,
2017-11-25T05:20:29.913Z,,,,39,,55,49.9
2017-11-25T05:20:39.912Z,,,,38.9,,55,
2017-11-25T05:20:49.913Z,,,,38.9,,55,
2017-11-25T05:20:59.912Z,,,,38.9,,55,
2017-11-25T05:21:10.906Z,,,,38.8,,55,
2017-11-25T05:21:19.912Z,,,,38.8,,55,
2017-11-25T05:21:29.913Z,,,,38.8,,55,
2017-11-25T05:21:39.912Z,,,,38.6,,55,
2017-11-25T05:21:49.912Z,,,,38.6,,55,
2017-11-25T05:21:59.913Z,,,,38.5,,55,
2017-11-25T05:22:09.913Z,,,,38.5,,55,
2017-11-25T05:22:19.913Z,,,,38.4,,55,
2017-11-25T05:22:29.913Z,,,,38.4,,55,
2017-11-25T05:22:39.913Z,,,,38.4,,55,
2017-11-25T05:22:49.914Z,,,,38.3,,55,
2017-11-25T05:22:59.913Z,0,,2,38.3,79,55,50
2017-11-25T05:23:09.913Z,,,,38.3,67,55,56.5
2017-11-25T05:23:19.913Z,,,,38.1,50,55,58.1
2017-11-25T05:23:29.913Z,,,,38.1,29,55,54.5
2017-11-25T05:23:39.913Z,,,,38.1,,55,49.9
2017-11-25T05:23:49.913Z,,,,38,,55,47.8
2017-11-25T05:24:04.933Z,,,,38,,55,46.7
2017-11-25T05:24:09.913Z,,,,38,,55,46.1
2017-11-25T05:24:19.913Z,,,,37.9,,55,47.1
2017-11-25T05:24:29.913Z,,,,37.9,,55,47.7
2017-11-25T05:24:39.913Z,,,,37.9,,55,47.9
2017-11-25T05:24:49.913Z,,,,37.9,,55,
2017-11-25T05:24:59.914Z,,,,37.9,,55,48
2017-11-25T05:25:09.913Z,,,,37.9,,55,
2017-11-25T05:25:19.913Z,,,,37.9,,55,48.3
2017-11-25T05:25:29.914Z,,,,37.9,,55,48.4
2017-11-25T05:25:39.913Z,,,,37.9,,55,48.7
2017-11-25T05:25:49.913Z,,,,37.9,,55,48.8
2017-11-25T05:25:59.914Z,,,,37.9,,55,49
2017-11-25T05:26:09.913Z,,,,38,,55,
2017-11-25T05:26:19.913Z,,,,38,,55,49.2
2017-11-25T05:26:29.914Z,,,,38,,55,49.4
2017-11-25T05:26:39.916Z,,,,38,,55,49.7
2017-11-25T05:26:55.060Z,,,,38.1,,55,49.8
2017-11-25T05:26:59.913Z,,,,38.1,,55,50
2017-11-25T05:27:09.914Z,,,,38.1,,55,50.2
2017-11-25T05:27:19.914Z,,,,38.3,,55,50.3
2017-11-25T05:27:29.913Z,,,,38.4,,55,50.5
2017-11-25T05:27:39.913Z,,,,38.4,,55,50.7
2017-11-25T05:27:49.918Z,,,,38.4,,55,51
2017-11-25T05:27:59.913Z,,,,38.5,,55,
2017-11-25T05:28:09.914Z,,,,38.6,,55,51.2
2017-11-25T05:28:20.906Z,,,,38.6,,55,51.4
2017-11-25T05:28:29.914Z,,,,38.8,,55,51.5
2017-11-25T05:28:39.915Z,,,,38.8,,55,51.7
2017-11-25T05:28:49.914Z,,,,38.9,,55,51.8
2017-11-25T05:28:59.914Z,,,,38.9,,55,52
2017-11-25T05:29:09.916Z,,,,39,,55,52.2
2017-11-25T05:29:19.914Z,,,,39.1,,55,52.3
2017-11-25T05:29:29.913Z,,,,39.1,,55,52.5
2017-11-25T05:29:39.914Z,,,,39.3,,55,52.6
2017-11-25T05:29:49.914Z,,,,39.4,,55,52.7
2017-11-25T05:29:59.913Z,0,,2,39.4,0,55,52.9
2017-11-25T05:30:09.914Z,,,,39.5,,55,50.8
2017-11-25T05:30:19.918Z,,,,39.6,,55,49.5
2017-11-25T05:30:29.915Z,,,,39.6,,55,49.4
2017-11-25T05:30:39.919Z,,,,39.8,,55,48.9
2017-11-25T05:30:49.915Z,,,,39.9,,55,49
2017-11-25T05:30:59.914Z,,,,39.9,,55,49.4
2017-11-25T05:31:10.910Z,,,,40,,55,
2017-11-25T05:31:19.914Z,,,,40.1,,55,49.2
2017-11-25T05:31:29.914Z,,,,40.1,,55,48.9
2017-11-25T05:31:39.920Z,,,,40.1,,55,48.6
2017-11-25T05:31:49.914Z,,,,40.2,,55,48.5
2017-11-25T05:31:59.914Z,,,,40.2,,55,48.3
2017-11-25T05:32:09.914Z,,,,40.2,,55,48.2
2017-11-25T05:32:19.920Z,,,,40.2,,55,48.1
2017-11-25T05:32:29.914Z,,,,40.2,,55,47.8
2017-11-25T05:32:39.914Z,,,,40.2,,55,47.7
2017-11-25T05:32:49.914Z,,,,40.2,,55,47.4
2017-11-25T05:32:59.915Z,,,,40.2,,55,
2017-11-25T05:33:09.920Z,,,,40.2,,55,47.5
2017-11-25T05:33:19.914Z,,,,40.2,,55,47.6
2017-11-25T05:33:29.915Z,0,75,2,40.2,0,55,48
2017-11-25T05:33:39.914Z,,,,40.1,,55,
2017-11-25T05:33:49.915Z,,,,40.1,,55,48.1
2017-11-25T05:34:00.915Z,,,,40.1,,55,48.2
2017-11-25T05:34:09.914Z,,,,40.1,,55,48.3
2017-11-25T05:34:19.916Z,,,,40,,55,48.4
2017-11-25T05:34:29.914Z,,,,40,,55,48.5
2017-11-25T05:34:39.915Z,0,,2,39.9,79,55,50.6
2017-11-25T05:34:49.915Z,,,,39.9,62,55,57.3
2017-11-25T05:34:59.915Z,,,,39.9,29,55,59.9
2017-11-25T05:35:09.914Z,,,,,,,56.7
2017-11-25T05:35:19.915Z,,,,39.8,,55,53.8
2017-11-25T05:35:29.915Z,,,,39.8,,55,51.9
2017-11-25T05:35:39.914Z,,,,39.8,,55,50.7
2017-11-25T05:35:49.915Z,,,,39.6,,55,50
2017-11-25T05:35:59.915Z,,,,39.6,,55,51
2017-11-25T05:36:09.915Z,0,,2,39.6,0,55,51.9
2017-11-25T05:36:19.915Z,,,,39.6,,55,50.9
2017-11-25T05:36:29.915Z,,,,39.6,,55,49.6
2017-11-25T05:36:39.915Z,,,,39.6,,55,48.2
2017-11-25T05:36:50.909Z,,,,39.8,,55,47.7
2017-11-25T05:36:59.917Z,,,,39.8,,55,47.5
2017-11-25T05:37:09.915Z,,,,39.8,,55,48
2017-11-25T05:37:19.915Z,,,,39.8,,55,48.1
2017-11-25T05:37:29.915Z,,,,39.9,,55,47.8
2017-11-25T05:37:39.915Z,,,,39.9,,55,47.7
2017-11-25T05:37:49.915Z,,,,39.9,,55,47.4
2017-11-25T05:37:59.915Z,,,,39.9,,55,47.2
2017-11-25T05:38:09.917Z,,,,40,,55,46.9
2017-11-25T05:38:19.916Z,,,,40,,55,46.7
2017-11-25T05:38:29.915Z,,,,40,,55,46.6
2017-11-25T05:38:39.915Z,,,,40,,55,46.4
2017-11-25T05:38:49.915Z,,,,40,,55,46.1
2017-11-25T05:38:59.915Z,,,,40,,55,46
2017-11-25T05:39:09.915Z,,,,39.9,,55,45.9
2017-11-25T05:39:19.915Z,,,,39.9,,55,
2017-11-25T05:39:29.916Z,,,,39.9,,55,45.7
2017-11-25T05:39:40.913Z,0,,2,39.9,80,55,48.6
2017-11-25T05:39:49.915Z,,,,39.8,55,55,54.1
2017-11-25T05:39:59.915Z,,,,39.8,38,55,55.2
2017-11-25T05:40:09.915Z,,,,39.8,29,55,53.8
2017-11-25T05:40:19.915Z,,,,39.6,,55,51.8
2017-11-25T05:40:29.915Z,,,,39.6,,55,50.9
2017-11-25T05:40:39.916Z,,,,39.6,,55,50.5
2017-11-25T05:40:49.915Z,,,,39.6,,55,50.1
2017-11-25T05:40:59.915Z,,,,39.5,,55,50.7
2017-11-25T05:41:09.915Z,0,,2,39.5,0,55,50.8
2017-11-25T05:41:19.916Z,,,,39.5,,55,49.7
2017-11-25T05:41:29.916Z,,,,39.5,,55,47.9
2017-11-25T05:41:39.920Z,,,,39.5,,55,47.5
2017-11-25T05:41:49.921Z,,,,39.5,,55,47
2017-11-25T05:41:59.916Z,,,,39.5,,55,47.1
2017-11-25T05:42:09.915Z,,,,39.5,,55,47.3
2017-11-25T05:42:19.916Z,,,,39.5,,55,47.6
2017-11-25T05:42:34.935Z,,,,39.6,,55,47.4
2017-11-25T05:42:39.915Z,,,,39.6,,55,46.9
2017-11-25T05:42:49.916Z,,,,39.6,,55,46.8
2017-11-25T05:42:59.916Z,,,,39.6,,55,46.5
2017-11-25T05:43:09.915Z,,,,39.6,,55,46.4
2017-11-25T05:43:19.915Z,,,,39.6,,55,46.2
2017-11-25T05:43:29.916Z,,,,39.6,,55,46.1
2017-11-25T05:43:39.916Z,,,,39.6,,55,46
2017-11-25T05:43:49.916Z,,,,39.6,,55,45.9
2017-11-25T05:44:01.016Z,,,,39.6,,55,45.8
2017-11-25T05:44:09.916Z,,,,39.6,,55,45.6
2017-11-25T05:44:19.916Z,,,,39.5,,55,45.7
2017-11-25T05:44:29.917Z,,,,39.5,,55,45.8
2017-11-25T05:44:39.916Z,,,,39.5,,55,45.9
2017-11-25T05:44:49.916Z,,,,39.5,,55,46
2017-11-25T05:44:59.916Z,,,,39.4,,55,46.1
2017-11-25T05:45:09.916Z,,,,39.4,,55,46.2
2017-11-25T05:45:19.916Z,,,,39.4,,55,46.4
2017-11-25T05:45:29.916Z,,,,39.3,,55,
2017-11-25T05:45:39.916Z,,,,39.3,,55,46.5
2017-11-25T05:45:49.916Z,,,,39.3,,55,46.6
2017-11-25T05:45:59.916Z,,,,39.1,,55,
2017-11-25T05:46:09.916Z,,,,39.1,,55,46.7
2017-11-25T05:46:19.916Z,,,,39,,55,
2017-11-25T05:46:29.916Z,,,,39,,55,46.8
2017-11-25T05:46:39.916Z,,,,39,,55,
2017-11-25T05:46:50.913Z,,,,38.9,,55,46.9
2017-11-25T05:46:59.916Z,,,,38.9,,55,
2017-11-25T05:47:09.916Z,,,,38.9,,55,47
2017-11-25T05:47:19.916Z,,,,38.8,,55,
2017-11-25T05:47:29.916Z,,,,38.8,,55,
2017-11-25T05:47:39.917Z,,,,38.6,,55,47.2
2017-11-25T05:47:49.916Z,,,,38.6,,55,
2017-11-25T05:47:59.916Z,,,,38.5,,55,
2017-11-25T05:48:09.917Z,,,,38.5,,55,47.3
2017-11-25T05:48:19.916Z,,,,38.5,,55,
2017-11-25T05:48:29.917Z,,,,38.4,,55,
2017-11-25T05:48:39.916Z,,,,38.4,,55,47.4
2017-11-25T05:48:49.917Z,,,,38.3,,55,
2017-11-25T05:48:59.916Z,,,,38.3,,55,
2017-11-25T05:49:09.917Z,,,,38.3,,55,
2017-11-25T05:49:19.916Z,,,,38.1,,55,
2017-11-25T05:49:29.917Z,,,,38.1,,55,
2017-11-25T05:49:40.908Z,,,,38,,55,47.5
2017-11-25T05:49:49.917Z,,,,38,,55,
2017-11-25T05:49:59.918Z,,,,38,,55,
2017-11-25T05:50:09.916Z,,,,37.9,,55,
2017-11-25T05:50:19.917Z,,,,37.9,,55,
2017-11-25T05:50:29.917Z,,,,37.8,,55,
2017-11-25T05:50:39.916Z,,,,37.8,,55,
2017-11-25T05:50:49.917Z,,,,37.8,,55,
2017-11-25T05:50:59.917Z,,,,37.7,,55,
2017-11-25T05:51:09.917Z,,,,37.7,,55,
2017-11-25T05:51:19.920Z,,,,37.5,,55,
2017-11-25T05:51:29.917Z,,,,37.5,,55,47.6
2017-11-25T05:51:39.916Z,,,,37.5,,55,47.5
2017-11-25T05:51:49.917Z,,,,37.4,,55,47.6
2017-11-25T05:51:59.922Z,,,,37.4,,55,
2017-11-25T05:52:09.917Z,,,,37.3,,55,
2017-11-25T05:52:19.917Z,,,,37.3,,55,
2017-11-25T05:52:30.912Z,,,,37.3,,55,
2017-11-25T05:52:39.917Z,,,,37.2,,55,
2017-11-25T05:52:49.917Z,0,,2,37.2,,55,47.6
2017-11-25T05:52:59.917Z,,,,37,79,55,52.3
2017-11-25T05:53:09.917Z,,,,37,52,55,56.3
2017-11-25T05:53:19.917Z,,,,37,29,55,54.5
2017-11-25T05:53:29.918Z,,,,37,,55,50.4
2017-11-25T05:53:39.917Z,,,,36.9,,55,46.9
2017-11-25T05:53:49.918Z,,,,36.9,,55,45.8
2017-11-25T05:53:59.917Z,,,,36.9,,55,45.3
2017-11-25T05:54:09.917Z,,,,36.8,,55,45.2
2017-11-25T05:54:19.917Z,,,,36.8,,55,46.2
2017-11-25T05:54:29.917Z,,,,36.8,,55,46.8
2017-11-25T05:54:39.918Z,,,,36.8,,55,
2017-11-25T05:54:49.917Z,,,,36.8,,55,
2017-11-25T05:54:59.923Z,,,,36.7,,55,47
2017-11-25T05:55:09.921Z,,,,36.8,,55,47.1
2017-11-25T05:55:20.916Z,,,,36.7,,55,47.4
2017-11-25T05:55:29.917Z,,,,36.8,,55,47.6
2017-11-25T05:55:39.917Z,,,,36.8,,55,47.7
2017-11-25T05:55:49.917Z,,,,36.8,,55,47.8
2017-11-25T05:55:59.917Z,,,,36.8,,55,48
2017-11-25T05:56:09.917Z,,,,36.8,,55,48.2
2017-11-25T05:56:19.917Z,,,,36.9,,55,48.3
2017-11-25T05:56:29.918Z,,,,36.9,,55,48.6
2017-11-25T05:56:39.918Z,,,,36.9,,55,48.8
2017-11-25T05:56:49.919Z,,,,37,,55,49
2017-11-25T05:56:59.918Z,,,,37,,55,49.2
2017-11-25T05:57:09.918Z,,,,37.2,,55,49.4
2017-11-25T05:57:19.918Z,,,,37.2,,55,49.6
2017-11-25T05:57:29.921Z,,,,37.3,,55,49.8
2017-11-25T05:57:39.918Z,,,,37.3,,55,50
2017-11-25T05:57:49.923Z,,,,37.4,,55,50.1
2017-11-25T05:57:59.919Z,,,,37.5,,55,50.2
2017-11-25T05:58:14.938Z,,,,37.5,,55,50.5
2017-11-25T05:58:19.918Z,,,,37.7,,55,50.7
2017-11-25T05:58:29.918Z,,,,37.8,,55,50.8
2017-11-25T05:58:39.918Z,,,,37.8,,55,51
2017-11-25T05:58:49.918Z,,,,37.9,,55,51.1
2017-11-25T05:58:59.918Z,,,,37.9,,55,51.2
2017-11-25T05:59:09.919Z,,,,38,,55,51.5
2017-11-25T05:59:19.918Z,,,,38.1,,55,51.6
2017-11-25T05:59:29.918Z,,,,38.1,,55,51.8
2017-11-25T05:59:39.918Z,,,,38.3,,55,51.9
2017-11-25T05:59:49.918Z,,,,38.4,,55,52
2017-11-25T05:59:59.918Z,,,,38.4,,55,52.3
2017-11-25T06:00:09.919Z,,,,38.5,,55,52.4
2017-11-25T06:00:19.950Z,,,,38.6,,55,52.5
2017-11-25T06:00:29.920Z,,,,38.8,,55,52.7
2017-11-25T06:00:39.918Z,,,,38.8,,55,52.8
2017-11-25T06:00:49.918Z,,,,38.9,,55,53
2017-11-25T06:01:05.172Z,,,,39,,55,53.1
2017-11-25T06:01:09.918Z,,,,39.1,,55,53.2
2017-11-25T06:01:19.918Z,,,,39.1,,55,53.4
2017-11-25T06:01:29.918Z,,,,39.3,,55,53.5
2017-11-25T06:01:39.919Z,,,,39.4,,55,53.6
2017-11-25T06:01:49.918Z,,,,39.5,,55,53.7
2017-11-25T06:01:59.919Z,,,,39.5,,55,54
2017-11-25T06:02:09.918Z,,,,39.6,,55,54.1
2017-11-25T06:02:19.922Z,,,,39.8,,55,54.2
2017-11-25T06:02:30.916Z,,,,39.9,,55,54.3
2017-11-25T06:02:39.918Z,,,,40,,55,54.4
2017-11-25T06:02:49.919Z,,,,40,,55,54.5
2017-11-25T06:02:59.918Z,,,,40.1,,55,54.7
2017-11-25T06:03:09.920Z,,,,40.2,,55,54.8
2017-11-25T06:03:19.919Z,,,,40.3,,55,55
2017-11-25T06:03:29.919Z,,,,40.3,,55,
2017-11-25T06:03:39.918Z,,,,40.5,,55,55.2
2017-11-25T06:03:49.918Z,,,,40.6,,55,55.3
2017-11-25T06:03:59.919Z,,,,40.7,,55,55.5
2017-11-25T06:04:09.918Z,,,,40.8,,55,55.6
2017-11-25T06:04:19.919Z,,,,40.9,,55,55.7
2017-11-25T06:04:29.920Z,,,,40.9,,55,55.8
2017-11-25T06:04:39.919Z,,,,41,,55,55.9
2017-11-25T06:04:49.919Z,,,,41.1,,55,56
2017-11-25T06:04:59.919Z,,,,41.1,,55,56.2
2017-11-25T06:05:09.919Z,,,,41.2,,55,
2017-11-25T06:05:20.046Z,0,,2,41.4,0,55,56.5
2017-11-25T06:05:29.919Z,,,,41.5,,55,55.6
2017-11-25T06:05:39.919Z,,,,41.6,,55,53.8
2017-11-25T06:05:49.919Z,,,,41.6,,55,52.8
2017-11-25T06:05:59.919Z,,,,41.7,,55,52.6
2017-11-25T06:06:09.918Z,,,,41.8,,55,52.5
2017-11-25T06:06:19.919Z,,,,41.8,,55,52.7
2017-11-25T06:06:29.919Z,,,,41.9,,55,52.9
2017-11-25T06:06:39.924Z,,,,42,,55,52.8
2017-11-25T06:06:49.919Z,,,,42,,55,52.6
2017-11-25T06:06:59.919Z,,,,42,,55,52.2
2017-11-25T06:07:09.923Z,,,,42.2,,55,51.9
2017-11-25T06:07:19.919Z,,,,42.2,,55,
2017-11-25T06:07:29.920Z,,,,42.2,,55,51.7
2017-11-25T06:07:39.919Z,,,,42.2,,55,51.6
2017-11-25T06:07:49.919Z,,,,42.2,,55,51.3
2017-11-25T06:07:59.919Z,,,,42.2,,55,51.2
2017-11-25T06:08:10.922Z,,,,42.2,,55,50.9
2017-11-25T06:08:19.919Z,,,,42.2,,55,50.8
2017-11-25T06:08:29.920Z,,,,42.2,,55,
2017-11-25T06:08:39.920Z,,,,42.2,,55,51
2017-11-25T06:08:49.919Z,,,,42,,55,51.1
2017-11-25T06:08:59.920Z,,,,42,,55,51.3
2017-11-25T06:09:09.919Z,,,,42,,55,51.4
2017-11-25T06:09:19.920Z,,,,41.9,,55,51.6
2017-11-25T06:09:29.920Z,,,,41.9,,55,51.7
2017-11-25T06:09:39.920Z,,,,41.9,,55,
2017-11-25T06:09:49.919Z,,,,41.8,,55,51.8
2017-11-25T06:09:59.920Z,,,,41.8,,55,51.9
2017-11-25T06:10:09.919Z,,,,41.8,,55,52
2017-11-25T06:10:19.920Z,,,,41.8,,55,
2017-11-25T06:10:29.920Z,,,,41.8,,55,52.1
2017-11-25T06:10:39.919Z,,,,41.7,,55,
2017-11-25T06:10:49.920Z,,,,41.7,,55,52.2
2017-11-25T06:11:00.922Z,,,,41.7,,55,52.3
2017-11-25T06:11:09.920Z,,,,41.6,,55,
2017-11-25T06:11:19.920Z,,,,41.6,,55,52.4
2017-11-25T06:11:29.922Z,,,,41.6,,55,
2017-11-25T06:11:39.920Z,,,,41.6,,55,52.6
2017-11-25T06:11:49.922Z,,,,41.5,,55,
2017-11-25T06:11:59.920Z,,,,41.5,,55,
2017-11-25T06:12:09.922Z,,,,41.4,,55,52.7
2017-11-25T06:12:19.919Z,,,,41.4,,55,
2017-11-25T06:12:29.920Z,,,,41.4,,55,
2017-11-25T06:12:39.920Z,,,,41.2,,55,
2017-11-25T06:12:49.920Z,,,,41.2,,55,52.8
2017-11-25T06:12:59.920Z,,,,41.2,,55,
2017-11-25T06:13:09.920Z,,,,41.2,,55,
2017-11-25T06:13:19.921Z,,,,41.1,,55,
2017-11-25T06:13:29.920Z,,,,41.1,,55,52.9
2017-11-25T06:13:39.920Z,,,,41,,55,
2017-11-25T06:13:50.913Z,,,,41,,55,
2017-11-25T06:13:59.920Z,,,,41,,55,
2017-11-25T06:14:09.925Z,,,,40.9,,55,
2017-11-25T06:14:19.920Z,,,,40.9,,55,
2017-11-25T06:14:29.925Z,,,,40.9,,55,
2017-11-25T06:14:39.924Z,,,,40.8,,55,
2017-11-25T06:14:49.925Z,,,,40.8,,55,
2017-11-25T06:14:59.925Z,,,,40.8,,55,52.9
2017-11-25T06:15:09.920Z,,,,40.7,,55,52.9
2017-11-25T06:15:19.925Z,,,,40.7,,55,53
2017-11-25T06:15:29.921Z,,,,40.7,,55,53
2017-11-25T06:15:39.925Z,,,,40.6,,55,52.9
2017-11-25T06:15:49.920Z,,,,40.6,,55,52.9
2017-11-25T06:15:59.921Z,,,,40.5,,55,52.9
2017-11-25T06:16:09.925Z,,,,40.5,,55,53
2017-11-25T06:16:19.920Z,,,,40.5,,55,52.9
2017-11-25T06:16:29.926Z,,,,40.3,,55,53
2017-11-25T06:16:44.942Z,,,,40.3,,55,52.9
2017-11-25T06:16:49.920Z,,,,40.3,,55,
2017-11-25T06:16:59.920Z,,,,40.2,,55,
2017-11-25T06:17:09.921Z,,,,40.2,,55,
2017-11-25T06:17:19.920Z,,,,40.2,,55,
2017-11-25T06:17:29.921Z,,,,40.1,,55,
2017-11-25T06:17:39.920Z,,,,40.1,,55,
2017-11-25T06:17:49.921Z,,,,40,,55,
2017-11-25T06:17:59.921Z,,,,40,,55,
2017-11-25T06:18:10.166Z,,,,40,,55,
2017-11-25T06:18:19.921Z,,,,39.9,,55,
2017-11-25T06:18:29.921Z,,,,39.9,,55,
2017-11-25T06:18:39.922Z,,,,39.9,,55,
2017-11-25T06:18:49.921Z,,,,39.8,,55,
2017-11-25T06:18:59.921Z,0,,2,39.6,80,55,54.5
2017-11-25T06:19:09.921Z,,,,39.6,67,55,59.1
2017-11-25T06:19:19.921Z,,,,39.6,34,55,60.9
2017-11-25T06:19:29.921Z,,,,39.5,29,55,55.6
2017-11-25T06:19:39.921Z,,,,39.5,,55,50.7
2017-11-25T06:19:49.921Z,,,,39.5,,55,48.8
2017-11-25T06:19:59.922Z,,,,39.4,,55,47.8
2017-11-25T06:20:09.921Z,,,,39.4,,55,47.3
2017-11-25T06:20:19.921Z,,,,39.4,,55,48.2
2017-11-25T06:20:29.921Z,,,,39.3,,55,49
2017-11-25T06:20:39.921Z,,,,39.3,,55,49.1
2017-11-25T06:20:49.921Z,,,,39.3,,55,48.9
2017-11-25T06:21:01.021Z,,,,39.3,,55,49
2017-11-25T06:21:09.921Z,,,,39.3,,55,49.2
2017-11-25T06:21:19.922Z,,,,39.3,,55,49.4
2017-11-25T06:21:29.921Z,,,,39.3,,55,49.7
2017-11-25T06:21:39.921Z,,,,39.3,,55,49.8
2017-11-25T06:21:49.921Z,,,,39.3,,55,50
2017-11-25T06:21:59.921Z,,,,39.4,,55,50.1
2017-11-25T06:22:09.921Z,,,,39.4,,55,50.2
2017-11-25T06:22:19.921Z,,,,39.4,,55,50.5
2017-11-25T06:22:29.921Z,,,,39.4,,55,50.7
2017-11-25T06:22:39.921Z,,,,39.4,,55,50.8
2017-11-25T06:22:49.921Z,,,,39.4,,55,51
2017-11-25T06:22:59.921Z,,,,39.5,,55,51.1
2017-11-25T06:23:09.921Z,,,,39.5,,55,51.4
