Time,PrimTSet,ActPow,ChActive,HwTOutlet,HwTSet,HwActive,PrimT
2017-12-21T04:26:13.685Z,,,,14.2,55,,
2017-12-21T04:26:23.684Z,,,,14.2,55,,
2017-12-21T04:26:33.685Z,,,,14.2,55,,
2017-12-21T04:26:43.685Z,,,,14.2,55,,
2017-12-21T04:26:53.684Z,,,,14.2,55,,
2017-12-21T04:27:04.684Z,,,,14.2,55,,
2017-12-21T04:27:13.685Z,,,,14.2,55,,
2017-12-21T04:27:23.685Z,,,,14.2,55,,
2017-12-21T04:27:33.685Z,,,,14.2,55,,
2017-12-21T04:27:43.685Z,,,,14.2,55,,
2017-12-21T04:27:53.685Z,,,,14.2,55,,
2017-12-21T04:28:03.684Z,,,,14.2,55,,
2017-12-21T04:28:13.685Z,,,,14.2,55,,
2017-12-21T04:28:23.685Z,,,,14.2,55,,
2017-12-21T04:28:33.685Z,,,,14.2,55,,
2017-12-21T04:28:43.685Z,,,,14.2,55,,
2017-12-21T04:28:53.685Z,,,,14.2,55,,
2017-12-21T04:29:03.685Z,,,,14.2,55,,
2017-12-21T04:29:13.685Z,,,,14.2,55,,
2017-12-21T04:29:23.685Z,,,,14.2,55,,
2017-12-21T04:29:33.685Z,,,,14.2,55,,
2017-12-21T04:29:43.687Z,,,,14.2,55,,
2017-12-21T04:29:58.706Z,,,,14.2,55,,
2017-12-21T04:30:03.685Z,,,,14.2,55,,
2017-12-21T04:30:13.685Z,,,,14.2,55,,
2017-12-21T04:30:23.685Z,,,,14.2,55,,
2017-12-21T04:30:33.688Z,,,,14.2,55,,
2017-12-21T04:30:43.686Z,,,,14.2,55,,
2017-12-21T04:30:53.685Z,,,,14.2,55,,
2017-12-21T04:31:03.685Z,,,,14.2,55,,
2017-12-21T04:31:13.685Z,,,,14.2,55,,
2017-12-21T04:31:23.685Z,,,,14.2,55,,
2017-12-21T04:31:33.685Z,,,,14.2,55,,
2017-12-21T04:31:43.685Z,,,,14.2,55,,
2017-12-21T04:31:53.685Z,,,,14.2,55,,
2017-12-21T04:32:03.686Z,,,,14.2,55,,
2017-12-21T04:32:13.685Z,,,,14.2,55,,
2017-12-21T04:32:23.686Z,,,,14.2,55,,
2017-12-21T04:32:33.687Z,,,,14.2,55,,
2017-12-21T04:32:49.817Z,,,,14.2,55,,
2017-12-21T04:32:53.685Z,,,,14.2,55,,
2017-12-21T04:33:03.685Z,,,,14.2,55,,
2017-12-21T04:33:13.686Z,,,,14.2,55,,
2017-12-21T04:33:23.686Z,,,,14.2,55,,
2017-12-21T04:33:33.686Z,,,,14.2,55,,
2017-12-21T04:33:43.686Z,,,,14.2,55,,
2017-12-21T04:33:53.686Z,,,,14.2,55,,
2017-12-21T04:34:03.686Z,,,,14.2,55,,
2017-12-21T04:34:13.686Z,,,,14.2,55,,
2017-12-21T04:34:23.685Z,,,,14.2,55,,
2017-12-21T04:34:33.686Z,,,,14.2,55,,
2017-12-21T04:34:43.686Z,,,,14.2,55,,
2017-12-21T04:34:53.686Z,,,,14.2,55,,
2017-12-21T04:35:03.686Z,,,,14.2,55,,
2017-12-21T04:35:13.687Z,,,,14.2,55,,
2017-12-21T04:35:23.686Z,,,,14.2,55,,
2017-12-21T04:35:38.906Z,,,,14.2,55,,
2017-12-21T04:35:43.686Z,,,,14.2,55,,
2017-12-21T04:35:53.686Z,,,,14.2,55,,
2017-12-21T04:36:03.691Z,,,,14.2,55,,
2017-12-21T04:36:13.686Z,,,,14.2,55,,
2017-12-21T04:36:23.705Z,,,,14.2,55,,
2017-12-21T04:36:33.685Z,,,,14.2,55,,
2017-12-21T04:36:43.686Z,,,,14.2,55,,
2017-12-21T04:36:53.686Z,,,,14.2,55,,
2017-12-21T04:37:04.786Z,,,,14.2,55,,
2017-12-21T04:37:13.686Z,,,,14.2,55,,
2017-12-21T04:37:23.686Z,,,,14.2,55,,
2017-12-21T04:37:33.686Z,,,,14.2,55,,
2017-12-21T04:37:43.686Z,,,,14.2,55,,
2017-12-21T04:37:53.688Z,,,,14.2,55,,
2017-12-21T04:38:03.686Z,,,,14.2,55,,
2017-12-21T04:38:13.686Z,,,,14.2,55,,
2017-12-21T04:38:23.686Z,,,,14.2,55,,
2017-12-21T04:38:33.686Z,,,,14.2,55,,
2017-12-21T04:38:43.686Z,,,,14.2,55,,
2017-12-21T04:38:53.686Z,,,,14.2,55,,
2017-12-21T04:39:03.686Z,,,,14.2,55,,
2017-12-21T04:39:13.688Z,,,,14.2,55,,
2017-12-21T04:39:23.686Z,,,,14.2,55,,
2017-12-21T04:39:33.686Z,,,,14.2,55,,
2017-12-21T04:39:43.687Z,,,,14.2,55,,
2017-12-21T04:39:54.682Z,,,,14.2,55,,
2017-12-21T04:40:03.687Z,,,,14.2,55,,
2017-12-21T04:40:13.686Z,,,,14.2,55,,
2017-12-21T04:40:23.686Z,,,,14.2,55,,
2017-12-21T04:40:33.689Z,,,,14.2,55,,
2017-12-21T04:40:43.687Z,,,,14.2,55,,
2017-12-21T04:40:53.686Z,,,,14.2,55,,
2017-12-21T04:41:03.687Z,,,,14.2,55,,
2017-12-21T04:41:13.687Z,,,,14.2,55,,
2017-12-21T04:41:23.686Z,,,,14.2,55,,
2017-12-21T04:41:33.687Z,,,,14.2,55,,
2017-12-21T04:41:43.687Z,,,,14.2,55,,
2017-12-21T04:41:53.687Z,,,,14.2,55,,
2017-12-21T04:42:03.687Z,,,,14.2,55,,
2017-12-21T04:42:13.687Z,,,,14.2,55,,
2017-12-21T04:42:23.687Z,,,,14.2,55,,
2017-12-21T04:42:33.687Z,,,,14.2,55,,
2017-12-21T04:42:44.687Z,,,,14.2,55,,
2017-12-21T04:42:53.687Z,,,,14.2,55,,
2017-12-21T04:43:03.687Z,,,,14.2,55,,
2017-12-21T04:43:13.687Z,,,,14.2,55,,
2017-12-21T04:43:23.687Z,,,,14.2,55,,
2017-12-21T04:43:33.690Z,,,,14.2,55,,
2017-12-21T04:43:43.687Z,,,,14.2,55,,
2017-12-21T04:43:53.687Z,,,,14.2,55,,
2017-12-21T04:44:03.687Z,,,,14.2,55,,15.3
2017-12-21T04:44:13.687Z,,,,14.2,55,,15.4
2017-12-21T04:44:23.687Z,,,,14.2,55,,
2017-12-21T04:44:33.687Z,,,,14.2,55,,
2017-12-21T04:44:43.687Z,,,,14.2,55,,
2017-12-21T04:44:53.687Z,,,,14.2,55,,15.3
2017-12-21T04:45:03.687Z,,,,14.2,55,,15.4
2017-12-21T04:45:13.687Z,,,,14.2,55,,
2017-12-21T04:45:23.687Z,,,,14.2,55,,15.3
2017-12-21T04:45:34.680Z,,,,14.2,55,,15.4
2017-12-21T04:45:43.687Z,,,,14.2,55,,
2017-12-21T04:45:53.687Z,,,,14.2,55,,
2017-12-21T04:46:03.687Z,,,,14.2,55,,
2017-12-21T04:46:13.687Z,,,,14.2,55,,
2017-12-21T04:46:23.687Z,,,,14.2,55,,
2017-12-21T04:46:33.687Z,,,,14.2,55,,15.3
2017-12-21T04:46:43.688Z,,,,14.2,55,,15.4
2017-12-21T04:46:53.688Z,,,,14.2,55,,15.3
2017-12-21T04:47:03.687Z,,,,14.2,55,,15.4
2017-12-21T04:47:13.687Z,,,,14.2,55,,
2017-12-21T04:47:23.689Z,,,,14.2,55,,15.3
2017-12-21T04:47:33.687Z,,,,14.2,55,,15.4
2017-12-21T04:47:43.687Z,,,,14.2,55,,15.3
2017-12-21T04:47:53.688Z,,,,14.2,55,,
2017-12-21T04:48:03.687Z,,,,14.2,55,,15.4
2017-12-21T04:48:13.688Z,,,,14.2,55,,15.3
2017-12-21T04:48:24.685Z,,,,14.2,55,,
2017-12-21T04:48:33.688Z,,,,14.2,55,,
2017-12-21T04:48:43.690Z,,,,14.2,55,,15.4
2017-12-21T04:48:53.688Z,,,,14.2,55,,15.3
2017-12-21T04:49:03.688Z,,,,14.2,55,,
2017-12-21T04:49:13.688Z,,,,14.2,55,,
2017-12-21T04:49:23.698Z,,,,14.2,55,,
2017-12-21T04:49:33.688Z,,,,14.2,55,,
2017-12-21T04:49:43.688Z,,,,14.2,55,,
2017-12-21T04:49:53.688Z,,,,14.2,55,,
2017-12-21T04:50:03.690Z,,,,14.2,55,,
2017-12-21T04:50:13.688Z,,,,14.2,55,,
2017-12-21T04:50:23.688Z,5,0,0,14.2,55,0,15.3
2017-12-21T04:50:33.688Z,,,,14.2,55,,
2017-12-21T04:50:43.688Z,,,,14.2,55,,
2017-12-21T04:50:53.690Z,,,,14.2,55,,
2017-12-21T04:51:03.689Z,,,,14.2,55,,
2017-12-21T04:51:14.680Z,,,,14.2,55,,
2017-12-21T04:51:23.688Z,,,,14.2,55,,
2017-12-21T04:51:33.688Z,,,,14.2,55,,
2017-12-21T04:51:43.689Z,,,,14.2,55,,
2017-12-21T04:51:53.688Z,,,,14.2,55,,
2017-12-21T04:52:04.680Z,,,,14.2,55,,
2017-12-21T04:52:13.688Z,,,,14.2,55,,
2017-12-21T04:52:23.688Z,,,,14.2,55,,
2017-12-21T04:52:34.681Z,,,,14.2,55,,
2017-12-21T04:52:43.712Z,,,,14.2,55,,
2017-12-21T04:52:53.688Z,,,,14.2,55,,
2017-12-21T04:53:03.688Z,,,,14.2,55,,
2017-12-21T04:53:13.688Z,,,,14.2,55,,
2017-12-21T04:53:23.689Z,,,,14.2,55,,
2017-12-21T04:53:33.689Z,,,,14.2,55,,
2017-12-21T04:53:43.689Z,,,,14.2,55,,
2017-12-21T04:53:53.688Z,,,,14.2,55,,
2017-12-21T04:54:03.688Z,,,,14.2,55,,
2017-12-21T04:54:13.690Z,,,,14.2,55,,
2017-12-21T04:54:23.689Z,,,,14.2,55,,
2017-12-21T04:54:33.689Z,,,,14.2,55,,
2017-12-21T04:54:43.689Z,,,,14.2,55,,
2017-12-21T04:54:53.689Z,,,,14.2,55,,
2017-12-21T04:55:03.689Z,,,,14.2,55,,
2017-12-21T04:55:13.688Z,,,,14.2,55,,
2017-12-21T04:55:23.688Z,,,,14.2,55,,
2017-12-21T04:55:34.687Z,,,,14.2,55,,
2017-12-21T04:55:43.692Z,,,,14.2,55,,
2017-12-21T04:55:53.689Z,,,,14.2,55,,
2017-12-21T04:56:03.689Z,,,,14.2,55,,
2017-12-21T04:56:13.689Z,,,,14.2,55,,
2017-12-21T04:56:23.689Z,,,,14.2,55,,
2017-12-21T04:56:33.689Z,,,,14.2,55,,
2017-12-21T04:56:43.755Z,,,,14.2,55,,
2017-12-21T04:56:53.688Z,,,,14.2,55,,
2017-12-21T04:57:03.689Z,,,,14.2,55,,
2017-12-21T04:57:13.689Z,,,,14.2,55,,
2017-12-21T04:57:23.689Z,,,,14.2,55,,
2017-12-21T04:57:33.689Z,,,,14.2,55,,
2017-12-21T04:57:43.689Z,,,,14.2,55,,
2017-12-21T04:57:53.689Z,,,,14.2,55,,
2017-12-21T04:58:03.689Z,,,,14.2,55,,
2017-12-21T04:58:13.689Z,,,,14.2,55,,
2017-12-21T04:58:24.689Z,,,,14.2,55,,
2017-12-21T04:58:33.689Z,,,,14.2,55,,
2017-12-21T04:58:43.690Z,,,,14.2,55,,
2017-12-21T04:58:53.689Z,,,,14.2,55,,
2017-12-21T04:59:03.689Z,,,,14.2,55,,
2017-12-21T04:59:13.689Z,,,,14.2,55,,
2017-12-21T04:59:23.690Z,,,,14.2,55,,
2017-12-21T04:59:33.690Z,,,,14.2,55,,
2017-12-21T04:59:43.689Z,,,,14.2,55,,
2017-12-21T04:59:53.689Z,,,,14.2,55,,
2017-12-21T05:00:03.690Z,,,,14.2,55,,
2017-12-21T05:00:13.689Z,,,,14.2,55,,
2017-12-21T05:00:23.689Z,,,,14.2,55,,
2017-12-21T05:00:33.692Z,,,,14.2,55,,
2017-12-21T05:00:43.690Z,,,,14.2,55,,
2017-12-21T05:00:53.690Z,,,,14.2,55,,
2017-12-21T05:01:03.689Z,,,,14.2,55,,
2017-12-21T05:01:14.692Z,,,,14.2,55,,
2017-12-21T05:01:23.690Z,,,,14.2,55,,
2017-12-21T05:01:33.690Z,,,,14.2,55,,
2017-12-21T05:01:43.690Z,,,,14.2,55,,
2017-12-21T05:01:53.690Z,,,,14.2,55,,
2017-12-21T05:02:03.689Z,,,,14.2,55,,
2017-12-21T05:02:13.782Z,,,,14.2,55,,
2017-12-21T05:02:23.690Z,,,,14.2,55,,
2017-12-21T05:02:33.689Z,,,,14.2,55,,
2017-12-21T05:02:43.690Z,,,,14.2,55,,
2017-12-21T05:02:53.690Z,,,,14.2,55,,
2017-12-21T05:03:03.690Z,,,,14.2,55,,
2017-12-21T05:03:13.689Z,,,,14.2,55,,
2017-12-21T05:03:23.690Z,,,,14.2,55,,
2017-12-21T05:03:33.689Z,,,,14.2,55,,
2017-12-21T05:03:43.690Z,,,,14.2,55,,
2017-12-21T05:03:53.689Z,,,,14.2,55,,
2017-12-21T05:04:04.687Z,,,,14.2,55,,
2017-12-21T05:04:13.767Z,,,,14.2,55,,
2017-12-21T05:04:23.768Z,,,,14.2,55,,
2017-12-21T05:04:33.774Z,,,,14.2,55,,
2017-12-21T05:04:43.740Z,,,,14.2,55,,
2017-12-21T05:04:53.763Z,,,,14.2,55,,
2017-12-21T05:05:03.691Z,,,,14.2,55,,
2017-12-21T05:05:13.690Z,,,,14.2,55,,
2017-12-21T05:05:23.691Z,,,,14.2,55,,
2017-12-21T05:05:33.690Z,,,,14.2,55,,
2017-12-21T05:05:43.690Z,,,,14.2,55,,
2017-12-21T05:05:53.721Z,,,,14.2,55,,
2017-12-21T05:06:03.691Z,,,,14.2,55,,
2017-12-21T05:06:13.690Z,,,,14.2,55,,
2017-12-21T05:06:23.690Z,,,,14.2,55,,
2017-12-21T05:06:33.690Z,,,,14.2,55,,
2017-12-21T05:06:43.692Z,,,,14.2,55,,
2017-12-21T05:06:58.710Z,,,,14.2,55,,
2017-12-21T05:07:03.690Z,,,,14.2,55,,
2017-12-21T05:07:13.690Z,,,,14.2,55,,
2017-12-21T05:07:23.691Z,,,,14.2,55,,
2017-12-21T05:07:33.691Z,,,,14.2,55,,
2017-12-21T05:07:43.690Z,,,,14.2,55,,
2017-12-21T05:07:53.690Z,,,,14.2,55,,
2017-12-21T05:08:03.718Z,,,,14.2,55,,
2017-12-21T05:08:13.690Z,,,,14.2,55,,
2017-12-21T05:08:23.690Z,,,,14.2,55,,
2017-12-21T05:08:33.690Z,,,,14.2,55,,
2017-12-21T05:08:43.690Z,,,,14.2,55,,
2017-12-21T05:08:53.690Z,,,,14.2,55,,
2017-12-21T05:09:03.692Z,,,,14.2,55,,
2017-12-21T05:09:13.690Z,,,,14.2,55,,
2017-12-21T05:09:23.692Z,,,,14.2,55,,
2017-12-21T05:09:33.690Z,,,,14.2,55,,
2017-12-21T05:09:48.852Z,,,,14.2,55,,
2017-12-21T05:09:53.691Z,,,,14.2,55,,
2017-12-21T05:10:04.742Z,,,,14.2,55,,
2017-12-21T05:10:13.690Z,,,,14.2,55,,
2017-12-21T05:10:23.691Z,,,,14.2,55,,
2017-12-21T05:10:34.732Z,,,,14.2,55,,
2017-12-21T05:10:43.692Z,,,,14.2,55,,
2017-12-21T05:10:53.691Z,,,,14.2,55,,
2017-12-21T05:11:03.692Z,,,,14.2,55,,
2017-12-21T05:11:13.702Z,,,,14.2,55,,
2017-12-21T05:11:23.694Z,,,,14.2,55,,
2017-12-21T05:11:33.694Z,,,,14.2,55,,
2017-12-21T05:11:43.691Z,,,,14.2,55,,
2017-12-21T05:11:53.691Z,,,,14.2,55,,
2017-12-21T05:12:03.692Z,,,,14.2,55,,
2017-12-21T05:12:13.696Z,,,,14.2,55,,
2017-12-21T05:12:23.704Z,,,,14.2,55,,
2017-12-21T05:12:38.711Z,,,,14.2,55,,
2017-12-21T05:12:43.697Z,,,,14.2,55,,
2017-12-21T05:12:53.695Z,,,,14.2,55,,
2017-12-21T05:13:03.696Z,,,,14.2,55,,
2017-12-21T05:13:13.691Z,,,,14.2,55,,
2017-12-21T05:13:23.691Z,,,,14.2,55,,
2017-12-21T05:13:33.695Z,,,,14.2,55,,
2017-12-21T05:13:43.691Z,,,,14.2,55,,
2017-12-21T05:13:53.703Z,,,,14.2,55,,
2017-12-21T05:14:04.911Z,,,,14.2,55,,
2017-12-21T05:14:13.693Z,,,,14.2,55,,
2017-12-21T05:14:23.702Z,,,,14.2,55,,
2017-12-21T05:14:33.691Z,,,,14.2,55,,
2017-12-21T05:14:43.691Z,,,,14.2,55,,
2017-12-21T05:14:53.691Z,,,,14.2,55,,
2017-12-21T05:15:03.691Z,,,,14.2,55,,
2017-12-21T05:15:13.692Z,,,,14.2,55,,
2017-12-21T05:15:23.691Z,,,,14.2,55,,
2017-12-21T05:15:33.691Z,,,,14.2,55,,
2017-12-21T05:15:43.693Z,,,,14.2,55,,
2017-12-21T05:15:53.691Z,,,,14.2,55,,
2017-12-21T05:16:03.691Z,,,,14.2,55,,
2017-12-21T05:16:13.692Z,,,,14.2,55,,
2017-12-21T05:16:23.691Z,,,,14.2,55,,
2017-12-21T05:16:33.691Z,,,,14.2,55,,
2017-12-21T05:16:43.691Z,,,,14.2,55,,
2017-12-21T05:16:54.685Z,,,,14.2,55,,
2017-12-21T05:17:03.691Z,,,,14.2,55,,
2017-12-21T05:17:13.691Z,,,,14.2,55,,
2017-12-21T05:17:23.708Z,,,,14.2,55,,
2017-12-21T05:17:33.691Z,,,,14.2,55,,
2017-12-21T05:17:43.692Z,,,,14.2,55,,
2017-12-21T05:17:53.691Z,,,,14.2,55,,
2017-12-21T05:18:03.692Z,,,,14.2,55,,
2017-12-21T05:18:13.708Z,,,,14.2,55,,
2017-12-21T05:18:23.692Z,,,,14.2,55,,
2017-12-21T05:18:33.694Z,,,,14.2,55,,
2017-12-21T05:18:43.694Z,,,,14.2,55,,
2017-12-21T05:18:53.703Z,,,,14.2,55,,15.1
2017-12-21T05:19:03.695Z,,,,14.2,55,,15.3
2017-12-21T05:19:13.692Z,,,,14.2,55,,
2017-12-21T05:19:23.691Z,,,,14.2,55,,
2017-12-21T05:19:33.691Z,,,,14.2,55,,
2017-12-21T05:19:44.690Z,,,,14.2,55,,
2017-12-21T05:19:53.692Z,,,,14.2,55,,
2017-12-21T05:20:03.692Z,,,,14.2,55,,
2017-12-21T05:20:13.697Z,,,,14.2,55,,
2017-12-21T05:20:23.692Z,,,,14.2,55,,
2017-12-21T05:20:33.692Z,,,,14.2,55,,
2017-12-21T05:20:43.692Z,,,,14.2,55,,
2017-12-21T05:20:53.693Z,,,,14.2,55,,15.1
2017-12-21T05:21:03.693Z,,,,14.2,55,,15.3
2017-12-21T05:21:14.743Z,,,,14.2,55,,
2017-12-21T05:21:23.692Z,,,,14.2,55,,
2017-12-21T05:21:33.692Z,,,,14.2,55,,
2017-12-21T05:21:43.692Z,,,,14.2,55,,
2017-12-21T05:21:53.693Z,,,,14.2,55,,15.1
2017-12-21T05:22:03.777Z,,,,14.2,55,,
2017-12-21T05:22:13.692Z,,,,14.2,55,,
2017-12-21T05:22:23.695Z,,,,14.2,55,,15.3
2017-12-21T05:22:34.683Z,,,,14.2,55,,
2017-12-21T05:22:43.694Z,,,,14.2,55,,
2017-12-21T05:22:53.692Z,,,,14.2,55,,
2017-12-21T05:23:03.692Z,,,,14.2,55,,
2017-12-21T05:23:13.692Z,,,,14,55,,
2017-12-21T05:23:23.692Z,,,,14.2,55,,15.1
2017-12-21T05:23:33.692Z,,,,14.2,55,,
2017-12-21T05:23:43.693Z,,,,14.2,55,,
2017-12-21T05:23:53.705Z,,,,14.2,55,,
2017-12-21T05:24:03.720Z,,,,14.2,55,,
2017-12-21T05:24:13.692Z,,,,14.2,55,,
2017-12-21T05:24:23.694Z,,,,14.2,55,,
2017-12-21T05:24:33.692Z,,,,14.2,55,,
2017-12-21T05:24:43.692Z,,,,14.2,55,,
2017-12-21T05:24:53.692Z,,,,14.2,55,,
2017-12-21T05:25:03.692Z,,,,14.2,55,,
2017-12-21T05:25:13.692Z,,,,14.2,55,,
2017-12-21T05:25:28.714Z,,,,14.2,55,,
2017-12-21T05:25:33.692Z,,,,14,55,,
2017-12-21T05:25:43.693Z,,,,14.2,55,,
2017-12-21T05:25:53.694Z,,,,14,55,,
2017-12-21T05:26:03.692Z,,,,14.2,55,,
2017-12-21T05:26:13.695Z,,,,14.2,55,,
2017-12-21T05:26:23.692Z,,,,14.2,55,,
2017-12-21T05:26:33.693Z,,,,14.2,55,,15.3
2017-12-21T05:26:43.692Z,,,,14.2,55,,15.1
2017-12-21T05:26:53.693Z,,,,14.2,55,,
2017-12-21T05:27:03.692Z,,,,14,55,,
2017-12-21T05:27:13.714Z,,,,14.2,55,,
2017-12-21T05:27:23.692Z,,,,14,55,,
2017-12-21T05:27:33.693Z,,,,14.2,55,,
2017-12-21T05:27:43.693Z,,,,14.2,55,,
2017-12-21T05:27:53.693Z,,,,14,55,,
2017-12-21T05:28:03.693Z,,,,14,55,,
2017-12-21T05:28:18.713Z,,,,14.2,55,,
2017-12-21T05:28:23.693Z,,,,14.2,55,,
2017-12-21T05:28:33.693Z,,,,14.2,55,,
2017-12-21T05:28:43.692Z,,,,14,55,,
2017-12-21T05:28:53.693Z,,,,14,55,,
2017-12-21T05:29:03.693Z,,,,14.2,55,,
2017-12-21T05:29:13.693Z,,,,14.2,55,,
2017-12-21T05:29:23.697Z,,,,14.2,55,,
2017-12-21T05:29:33.693Z,,,,14.2,55,,
2017-12-21T05:29:43.724Z,,,,14,55,,
2017-12-21T05:29:53.693Z,,,,14.2,55,,
2017-12-21T05:30:03.695Z,,,,14.2,55,,
2017-12-21T05:30:13.706Z,,,,14.2,55,,
2017-12-21T05:30:23.693Z,,,,14.2,55,,
2017-12-21T05:30:33.716Z,,,,14.2,55,,
2017-12-21T05:30:43.714Z,,,,14.2,55,,
2017-12-21T05:30:53.693Z,,,,14.2,55,,
2017-12-21T05:31:08.732Z,,,,14.2,55,,
2017-12-21T05:31:13.693Z,,,,14,55,,
2017-12-21T05:31:23.693Z,,,,14.2,55,,
2017-12-21T05:31:33.694Z,,,,14.2,55,,
2017-12-21T05:31:43.693Z,,,,14.2,55,,
2017-12-21T05:31:54.736Z,,,,14,55,,
2017-12-21T05:32:03.698Z,,,,14,55,,
2017-12-21T05:32:13.693Z,,,,14,55,,
2017-12-21T05:32:23.693Z,,,,14.2,55,,
2017-12-21T05:32:34.639Z,,,,14,55,,
2017-12-21T05:32:43.695Z,,,,14,55,,
2017-12-21T05:32:53.694Z,,,,14,55,,
2017-12-21T05:33:03.694Z,,,,14.2,55,,
2017-12-21T05:33:13.693Z,,,,14,55,,
2017-12-21T05:33:23.693Z,,,,14.2,55,,
2017-12-21T05:33:33.710Z,,,,14,55,,
2017-12-21T05:33:43.699Z,,,,14,55,,
2017-12-21T05:33:53.693Z,,,,14,55,,
2017-12-21T05:34:03.693Z,,,,14.2,55,,
2017-12-21T05:34:13.693Z,,,,14.2,55,,
2017-12-21T05:34:23.693Z,,,,14.2,55,,
2017-12-21T05:34:33.695Z,,,,14,55,,
2017-12-21T05:34:43.694Z,,,,14.2,55,,
2017-12-21T05:34:53.694Z,,,,14,55,,
2017-12-21T05:35:03.694Z,,,,14,55,,
2017-12-21T05:35:13.693Z,,,,14.2,55,,
2017-12-21T05:35:24.692Z,,,,14,55,,
2017-12-21T05:35:33.697Z,,,,14.2,55,,
2017-12-21T05:35:43.693Z,,,,14,55,,
2017-12-21T05:35:53.694Z,,,,14,55,,
2017-12-21T05:36:03.693Z,,,,14,55,,
2017-12-21T05:36:13.694Z,,,,14,55,,
2017-12-21T05:36:23.711Z,,,,14.2,55,,
2017-12-21T05:36:33.701Z,,,,14,55,,
2017-12-21T05:36:43.696Z,,,,14,55,,
2017-12-21T05:36:53.698Z,,,,14,55,,
2017-12-21T05:37:03.693Z,,,,14.2,55,,
2017-12-21T05:37:13.695Z,,,,14,55,,
2017-12-21T05:37:23.695Z,,,,14,55,,
2017-12-21T05:37:33.702Z,,,,14,55,,
2017-12-21T05:37:43.695Z,,,,14,55,,
2017-12-21T05:37:53.695Z,,,,14,55,,
2017-12-21T05:38:03.706Z,,,,14,55,,
2017-12-21T05:38:14.687Z,,,,14,55,,
2017-12-21T05:38:23.722Z,,,,14.2,55,,
2017-12-21T05:38:33.694Z,,,,14,55,,
2017-12-21T05:38:43.695Z,,,,14.2,55,,
2017-12-21T05:38:53.708Z,,,,14,55,,
2017-12-21T05:39:03.707Z,,,,14,55,,
2017-12-21T05:39:13.694Z,,,,14,55,,
2017-12-21T05:39:23.714Z,,,,14,55,,
2017-12-21T05:39:33.694Z,,,,14.2,55,,
2017-12-21T05:39:43.695Z,,,,14,55,,
2017-12-21T05:39:53.695Z,,,,14,55,,
2017-12-21T05:40:03.698Z,,,,14,55,,
2017-12-21T05:40:13.710Z,,,,14,55,,
2017-12-21T05:40:23.695Z,,,,14,55,,
2017-12-21T05:40:33.694Z,,,,14,55,,
2017-12-21T05:40:43.699Z,,,,14,55,,
2017-12-21T05:40:53.698Z,,,,14,55,,
2017-12-21T05:41:04.699Z,,,,14,55,,
2017-12-21T05:41:13.694Z,,,,14,55,,
2017-12-21T05:41:23.706Z,,,,14,55,,
2017-12-21T05:41:33.695Z,,,,14.2,55,,
2017-12-21T05:41:43.696Z,,,,14,55,,
2017-12-21T05:41:53.700Z,,,,14,55,,
2017-12-21T05:42:03.695Z,,,,14,55,,
2017-12-21T05:42:13.699Z,,,,14,55,,
2017-12-21T05:42:23.728Z,,,,14,55,,
2017-12-21T05:42:33.694Z,,,,14,55,,
2017-12-21T05:42:43.694Z,,,,14,55,,
2017-12-21T05:42:53.694Z,,,,14.2,55,,
2017-12-21T05:43:03.694Z,,,,14,55,,
2017-12-21T05:43:13.696Z,,,,14.2,55,,
2017-12-21T05:43:23.694Z,,,,14,55,,
2017-12-21T05:43:33.694Z,,,,14,55,,
2017-12-21T05:43:43.697Z,,,,14,55,,
2017-12-21T05:43:54.736Z,,,,14,55,,
2017-12-21T05:44:03.695Z,,,,14,55,,
2017-12-21T05:44:13.695Z,,,,14,55,,
2017-12-21T05:44:23.694Z,,,,14,55,,
2017-12-21T05:44:33.695Z,,,,14,55,,
2017-12-21T05:44:43.694Z,,,,14,55,,
2017-12-21T05:44:53.695Z,,,,14,55,,
2017-12-21T05:45:03.695Z,,,,14,55,,
2017-12-21T05:45:13.695Z,,,,14,55,,
2017-12-21T05:45:23.694Z,,,,14,55,,
2017-12-21T05:45:33.695Z,,,,14,55,,
2017-12-21T05:45:43.699Z,,,,14,55,,
2017-12-21T05:45:53.694Z,,,,14,55,,
2017-12-21T05:46:03.748Z,,,,14,55,,
2017-12-21T05:46:13.694Z,,,,14,55,,
2017-12-21T05:46:23.694Z,,,,14,55,,
2017-12-21T05:46:33.709Z,,,,14,55,,
2017-12-21T05:46:48.788Z,,,,14,55,,
2017-12-21T05:46:53.786Z,,,,14,55,,
2017-12-21T05:47:03.696Z,,,,14,55,,
2017-12-21T05:47:13.694Z,,,,14,55,,
2017-12-21T05:47:23.698Z,,,,14,55,,
2017-12-21T05:47:33.733Z,,,,14,55,,
2017-12-21T05:47:43.695Z,,,,14,55,,
2017-12-21T05:47:53.696Z,,,,14,55,,
2017-12-21T05:48:03.696Z,,,,14,55,,
2017-12-21T05:48:14.058Z,,,,14,55,,
2017-12-21T05:48:23.704Z,,,,14,55,,
2017-12-21T05:48:33.700Z,,,,14,55,,
2017-12-21T05:48:43.720Z,,,,14,55,,
2017-12-21T05:48:53.702Z,,,,14,55,,
2017-12-21T05:49:03.702Z,,,,14,55,,
2017-12-21T05:49:13.716Z,,,,14,55,,
2017-12-21T05:49:23.743Z,,,,14,55,,
2017-12-21T05:49:33.700Z,,,,14,55,,
2017-12-21T05:49:43.697Z,,,,14,55,,
