Time,PrimT,HwActive,HwTSet,PrimTSet,ActPow,ChActive,HwTOutlet
2018-02-14T00:00:05.401Z,,,55,,,,62
2018-02-14T00:00:15.402Z,,,55,,,,62
2018-02-14T00:00:25.401Z,,,55,,,,62
2018-02-14T00:00:35.402Z,,,55,,,,62
2018-02-14T00:00:45.402Z,,,55,,,,62
2018-02-14T00:00:55.404Z,,,55,,,,62
2018-02-14T00:01:05.401Z,,,55,,,,62
2018-02-14T00:01:15.403Z,,,55,,,,62
2018-02-14T00:01:25.402Z,,,55,,,,62
2018-02-14T00:01:36.399Z,,,55,,,,62
2018-02-14T00:01:45.402Z,,,55,,,,62
2018-02-14T00:01:55.401Z,,,55,,,,62
2018-02-14T00:02:05.403Z,,,55,,,,62
2018-02-14T00:02:15.401Z,,,55,,,,62
2018-02-14T00:02:25.401Z,,,55,,,,62
2018-02-14T00:02:35.404Z,,,55,,,,62
2018-02-14T00:02:45.403Z,,,55,,,,62
2018-02-14T00:02:55.402Z,,,55,,,,62.1
2018-02-14T00:03:05.401Z,,,55,,,,62
2018-02-14T00:03:15.401Z,,,55,,,,62
2018-02-14T00:03:25.426Z,,,55,,,,62
2018-02-14T00:03:35.413Z,,,55,,,,62
2018-02-14T00:03:45.431Z,,,55,,,,62
2018-02-14T00:03:55.426Z,,,55,,,,62
2018-02-14T00:04:05.503Z,,,55,,,,62
2018-02-14T00:04:15.401Z,,,55,,,,62
2018-02-14T00:04:25.401Z,,,55,,,,62
2018-02-14T00:04:35.402Z,,,55,,,,62
2018-02-14T00:04:45.401Z,,,55,,,,62
2018-02-14T00:04:55.402Z,,,55,,,,62
2018-02-14T00:05:05.402Z,,,55,,,,62
2018-02-14T00:05:15.401Z,,,55,,,,62
2018-02-14T00:05:25.402Z,,,55,,,,62
2018-02-14T00:05:35.402Z,,,55,,,,62
2018-02-14T00:05:45.403Z,,,55,,,,62
2018-02-14T00:05:55.403Z,,,55,,,,62.1
2018-02-14T00:06:05.406Z,,,55,,,,62.1
2018-02-14T00:06:15.402Z,,,55,,,,62
2018-02-14T00:06:25.402Z,,,55,,,,62.1
2018-02-14T00:06:45.402Z,,,55,,,,62.1
2018-02-14T00:06:55.402Z,,,55,,,,62.1
2018-02-14T00:07:05.402Z,,,55,,,,62.1
2018-02-14T00:07:20.826Z,,,55,,,,62.1
2018-02-14T00:07:25.402Z,,,55,,,,62.1
2018-02-14T00:07:35.402Z,,,55,,,,62.1
2018-02-14T00:07:45.402Z,,,55,,,,62.1
2018-02-14T00:07:55.403Z,,,55,,,,62.1
2018-02-14T00:08:05.405Z,,,55,,,,62.1
2018-02-14T00:08:15.402Z,,,55,,,,62.1
2018-02-14T00:08:25.402Z,,,55,,,,62.1
2018-02-14T00:08:35.403Z,,,55,,,,62.1
2018-02-14T00:08:46.400Z,,,55,,,,62.1
2018-02-14T00:08:55.402Z,,,55,,,,62.1
2018-02-14T00:09:05.424Z,,,55,,,,62.1
2018-02-14T00:09:15.402Z,,,55,,,,62.1
2018-02-14T00:09:25.403Z,,,55,,,,62.1
2018-02-14T00:09:35.402Z,,,55,,,,62.1
2018-02-14T00:09:45.402Z,,,55,,,,62.1
2018-02-14T00:09:55.403Z,,,55,,,,62.1
2018-02-14T00:10:05.405Z,,,55,,,,62.1
2018-02-14T00:10:15.402Z,,,55,,,,62.1
2018-02-14T00:10:25.403Z,,,55,,,,62.1
2018-02-14T00:10:35.403Z,,,55,,,,62.1
2018-02-14T00:10:45.403Z,,,55,,,,62
2018-02-14T00:10:55.403Z,,,55,,,,62
2018-02-14T00:11:05.402Z,,,55,,,,62
2018-02-14T00:11:15.402Z,,,55,,,,62
2018-02-14T00:11:25.404Z,,,55,,,,62
2018-02-14T00:11:36.394Z,,,55,,,,62
2018-02-14T00:11:45.403Z,,,55,,,,62
2018-02-14T00:11:55.402Z,,,55,,,,62
2018-02-14T00:12:05.403Z,,,55,,,,62
2018-02-14T00:12:15.403Z,,,55,,,,62
2018-02-14T00:12:25.404Z,,,55,,,,62
2018-02-14T00:12:35.403Z,,,55,,,,62
2018-02-14T00:12:45.413Z,,,55,,,,62
2018-02-14T00:12:55.403Z,,,55,,,,62
2018-02-14T00:13:05.406Z,,,55,,,,62
2018-02-14T00:13:15.403Z,,,55,,,,62
2018-02-14T00:13:25.403Z,,,55,,,,62
2018-02-14T00:13:35.455Z,,,55,,,,62
2018-02-14T00:13:45.403Z,,,55,,,,62
2018-02-14T00:13:55.406Z,,,55,,,,62
2018-02-14T00:14:05.404Z,,,55,,,,62
2018-02-14T00:14:15.404Z,,,55,,,,62
2018-02-14T00:14:26.397Z,,,55,,,,62
2018-02-14T00:14:35.403Z,,,55,,,,62
2018-02-14T00:14:45.403Z,,,55,,30,,62
2018-02-14T00:14:55.403Z,,,55,,31,,62
2018-02-14T00:15:05.415Z,,,55,,,,62
2018-02-14T00:15:15.437Z,,,55,,,,62
2018-02-14T00:15:25.474Z,,,55,,,,62
2018-02-14T00:15:35.412Z,,,55,,,,62
2018-02-14T00:15:45.406Z,,,55,,,,62
2018-02-14T00:15:55.403Z,,,55,,,,62
2018-02-14T00:16:05.403Z,,,55,,30,,62
2018-02-14T00:16:15.403Z,,,55,,31,,62
2018-02-14T00:16:25.403Z,,,55,,,,62
2018-02-14T00:16:35.403Z,,,55,,,,62
2018-02-14T00:16:45.405Z,,,55,,,,62
2018-02-14T00:16:55.403Z,,,55,,,,62
2018-02-14T00:17:05.404Z,,,55,,,,62
2018-02-14T00:17:20.423Z,,,55,,,,62
2018-02-14T00:17:25.404Z,,,55,,,,62
2018-02-14T00:17:35.404Z,,,55,,,,62
2018-02-14T00:17:45.403Z,,,55,,,,62
2018-02-14T00:17:55.404Z,,,55,,,,62
2018-02-14T00:18:05.405Z,,,55,,,,62
2018-02-14T00:18:15.403Z,,,55,,,,62
2018-02-14T00:18:25.404Z,,,55,,,,62
2018-02-14T00:18:35.413Z,,,55,,,,62
2018-02-14T00:18:45.404Z,,,55,,,,62
2018-02-14T00:18:55.403Z,,,55,,,,62
2018-02-14T00:19:05.403Z,,,55,,,,62
2018-02-14T00:19:15.403Z,,,55,,,,62
2018-02-14T00:19:25.403Z,,,55,,30,,62
2018-02-14T00:19:35.404Z,,,55,,31,,62
2018-02-14T00:19:45.403Z,,,55,,,,62
2018-02-14T00:19:55.404Z,,,55,,,,62
2018-02-14T00:20:10.499Z,,,55,,,,62
2018-02-14T00:20:15.422Z,,,55,,,,62
2018-02-14T00:20:25.405Z,,,55,,,,62
2018-02-14T00:20:35.405Z,,,55,,,,62
2018-02-14T00:20:45.407Z,,,55,,30,,62
2018-02-14T00:20:55.403Z,,,55,,31,,62
2018-02-14T00:21:05.417Z,,,55,,,,62
2018-02-14T00:21:15.404Z,,,55,,,,62
2018-02-14T00:21:26.446Z,,,55,,,,62
2018-02-14T00:21:35.404Z,,,55,,,,62
2018-02-14T00:21:45.407Z,,,55,,,,62
2018-02-14T00:21:55.404Z,,,55,,,,62
2018-02-14T00:22:10.527Z,,,55,,,,62
2018-02-14T00:22:15.404Z,,,55,,,,62
2018-02-14T00:22:25.404Z,,,55,,,,62
2018-02-14T00:22:35.405Z,,,55,,,,62
2018-02-14T00:22:45.404Z,,,55,,,,62
2018-02-14T00:23:00.424Z,,,55,,,,62
2018-02-14T00:23:05.405Z,,,55,,,,62
2018-02-14T00:23:15.408Z,,,55,,,,62
2018-02-14T00:23:25.404Z,,,55,,,,62
2018-02-14T00:23:35.405Z,,,55,,,,62
2018-02-14T00:23:45.404Z,,,55,,30,,62
2018-02-14T00:23:55.404Z,,,55,,31,,62
2018-02-14T00:24:05.404Z,,,55,,,,62
2018-02-14T00:24:15.404Z,,,55,,,,62
2018-02-14T00:24:26.593Z,,,55,,,,62
2018-02-14T00:24:35.405Z,,,55,,30,,62
2018-02-14T00:24:45.404Z,,,55,,31,,62
2018-02-14T00:24:55.405Z,,,55,,,,62
2018-02-14T00:25:05.404Z,,,55,,,,62
2018-02-14T00:25:15.404Z,,,55,,,,62
2018-02-14T00:25:25.404Z,,,55,,,,62
2018-02-14T00:25:35.407Z,,,55,,,,62
2018-02-14T00:25:45.405Z,,,55,,,,62
2018-02-14T00:25:55.404Z,,,55,,,,62
2018-02-14T00:26:05.404Z,,,55,,30,,62
2018-02-14T00:26:15.404Z,,,55,,31,,62
2018-02-14T00:26:25.405Z,,,55,,,,62
2018-02-14T00:26:35.405Z,,,55,,,,62
2018-02-14T00:26:45.405Z,,,55,,,,62
2018-02-14T00:26:55.404Z,,,55,,30,,62
2018-02-14T00:27:05.404Z,,,55,,31,,62
2018-02-14T00:27:16.396Z,,,55,,,,62
2018-02-14T00:27:25.665Z,,,55,,,,62
2018-02-14T00:27:35.406Z,,,55,,,,62
2018-02-14T00:27:45.404Z,,,55,,,,62
2018-02-14T00:27:55.405Z,,,55,,,,62
2018-02-14T00:28:05.404Z,,,55,,,,62
2018-02-14T00:28:15.405Z,,,55,,,,62
2018-02-14T00:28:25.405Z,,,55,,,,62
2018-02-14T00:28:35.405Z,,,55,,,,62
2018-02-14T00:28:45.405Z,,,55,,,,62
2018-02-14T00:28:55.404Z,,,55,,30,,62
2018-02-14T00:29:05.406Z,,,55,,31,,62
2018-02-14T00:29:15.405Z,,,55,,,,61.9
2018-02-14T00:29:25.404Z,,,55,,,,61.5
2018-02-14T00:29:35.405Z,,,55,,30,,61.5
2018-02-14T00:29:45.405Z,,,55,,31,,61.6
2018-02-14T00:29:55.405Z,,,55,,,,61.7
2018-02-14T00:30:06.403Z,,,55,,,,61.7
2018-02-14T00:30:15.406Z,,,55,,,,61.9
2018-02-14T00:30:25.405Z,75.9,0,55,59,0,0,61.9
2018-02-14T00:30:35.415Z,74.4,,55,,,,59.7
2018-02-14T00:30:45.407Z,72.7,,55,,,,58.5
2018-02-14T00:30:55.406Z,72.6,1,55,0,,0,58.3
2018-02-14T00:31:05.416Z,62.5,0,55,59,,0,65.9
2018-02-14T00:31:15.405Z,55.8,,55,,,,56.9
2018-02-14T00:31:25.407Z,54.5,,55,,,,56.7
2018-02-14T00:31:35.406Z,,,55,,,,56.4
2018-02-14T00:31:45.415Z,54.9,0,55,59,,0,56.1
2018-02-14T00:31:55.405Z,,,55,,,,55.5
2018-02-14T00:32:05.405Z,54.8,,55,,,,55.2
2018-02-14T00:32:15.406Z,55,,55,,,,54.9
2018-02-14T00:32:25.405Z,55.1,,55,,,,54.6
2018-02-14T00:32:35.422Z,55.3,,55,,,,54.2
2018-02-14T00:32:45.406Z,55.7,0,55,75,,2,54
2018-02-14T00:32:55.406Z,55.8,0,55,,80,2,53.7
2018-02-14T00:33:05.425Z,63.3,,55,,74,,53.4
2018-02-14T00:33:15.481Z,72.3,0,55,,0,2,53.2
2018-02-14T00:33:25.499Z,71.8,,55,,,,53
2018-02-14T00:33:35.407Z,68.9,,55,,,,52.8
2018-02-14T00:33:45.405Z,67.9,,55,,,,52.7
2018-02-14T00:33:55.405Z,66.9,,55,,,,52.4
2018-02-14T00:34:05.405Z,66.2,1,55,0,,0,52.3
2018-02-14T00:34:15.405Z,68.5,1,55,,106,0,52.7
2018-02-14T00:34:25.416Z,65.9,0,55,59,0,0,56
2018-02-14T00:34:35.405Z,64.4,,55,,,,57
2018-02-14T00:34:45.406Z,64.5,1,55,,,0,56.6
2018-02-14T00:34:55.405Z,61,0,55,59,,0,61.2
2018-02-14T00:35:05.406Z,57.8,,55,,,,58.5
2018-02-14T00:35:15.406Z,57.4,,55,,,,56.9
2018-02-14T00:35:25.406Z,57.2,,55,,,,56.1
2018-02-14T00:35:35.407Z,57.4,0,55,59,,0,55.7
2018-02-14T00:35:50.426Z,54.9,,55,,,,56
2018-02-14T00:35:55.406Z,54.4,,55,,,,55.1
2018-02-14T00:36:05.406Z,54.2,,55,,,,54.6
2018-02-14T00:36:15.411Z,54.3,,55,,,,54.2
2018-02-14T00:36:25.406Z,55.2,0,55,59,0,0,54
2018-02-14T00:36:35.406Z,53.9,1,55,0,,0,52.6
2018-02-14T00:36:45.406Z,55.2,,55,,87,,50.7
2018-02-14T00:36:55.406Z,57,0,55,59,0,0,51.3
2018-02-14T00:37:05.406Z,59,,55,,,,51.4
2018-02-14T00:37:15.757Z,60,,55,,,,51.1
2018-02-14T00:37:25.405Z,61,,55,,,,50.8
2018-02-14T00:37:35.406Z,61.5,,55,,,,50.6
2018-02-14T00:37:45.406Z,62,,55,,,,50.4
2018-02-14T00:37:55.406Z,62.3,0,55,75,,2,50.9
2018-02-14T00:38:05.406Z,65.2,0,55,,79,2,51.4
2018-02-14T00:38:15.406Z,72.2,,55,,58,,52
2018-02-14T00:38:25.406Z,74.8,,55,,29,,52.3
2018-02-14T00:38:35.408Z,70.6,,55,,,,52.7
2018-02-14T00:38:45.406Z,66.7,,55,,,,52.9
2018-02-14T00:38:55.406Z,65.9,,55,,,,53.1
2018-02-14T00:39:05.406Z,64.8,,55,,,,53.2
2018-02-14T00:39:15.406Z,64,,55,,,,53.4
2018-02-14T00:39:25.406Z,65,,55,,,,53.6
2018-02-14T00:39:35.406Z,65.1,,55,,,,53.8
2018-02-14T00:39:45.406Z,64.9,,55,,,,53.9
2018-02-14T00:39:55.406Z,,,55,,,,54
2018-02-14T00:40:05.406Z,,,55,,30,,54.1
2018-02-14T00:40:15.407Z,65,,55,,32,,54.2
2018-02-14T00:40:25.406Z,65.4,,55,,34,,54.3
2018-02-14T00:40:35.406Z,66,,55,,36,,54.4
2018-02-14T00:40:45.406Z,66.2,,55,,37,,54.6
2018-02-14T00:40:55.406Z,66.5,,55,,38,,54.6
2018-02-14T00:41:05.409Z,67.1,,55,,40,,54.7
2018-02-14T00:41:15.406Z,67.4,,55,,41,,54.8
2018-02-14T00:41:25.407Z,68.1,,55,,43,,54.8
2018-02-14T00:41:35.406Z,68.3,,55,,44,,54.9
2018-02-14T00:41:45.407Z,69,,55,,46,,54.9
2018-02-14T00:41:55.407Z,69.1,,55,,,,55
2018-02-14T00:42:05.406Z,69.6,,55,,47,,55.1
2018-02-14T00:42:15.406Z,70,,55,,48,,55.2
2018-02-14T00:42:25.425Z,72.1,0,55,59,0,0,56.5
2018-02-14T00:42:35.418Z,65.8,,55,,,,56.5
2018-02-14T00:42:45.407Z,60.7,,55,,,,60.1
2018-02-14T00:42:55.406Z,57.8,1,55,0,,0,59.2
2018-02-14T00:43:05.409Z,53.8,1,55,0,,0,56.7
2018-02-14T00:43:15.417Z,50.9,1,55,0,79,0,52.1
2018-02-14T00:43:25.407Z,50.5,,55,,59,,49
2018-02-14T00:43:35.407Z,51,,55,,58,,48.4
2018-02-14T00:43:45.407Z,52.3,0,55,59,0,0,49.9
2018-02-14T00:43:55.408Z,54,,55,,,,50.1
2018-02-14T00:44:05.409Z,55.1,,55,,,,49.9
2018-02-14T00:44:15.411Z,57,,55,,,,49.7
2018-02-14T00:44:25.407Z,58,,55,,,,49.4
2018-02-14T00:44:35.407Z,58.2,,55,,,,49.2
2018-02-14T00:44:45.407Z,58.5,,55,5,,,49.1
2018-02-14T00:44:55.406Z,58.6,,55,,,,49.3
2018-02-14T00:45:05.406Z,58.7,,55,,,,49.5
2018-02-14T00:45:15.407Z,59,,55,,,,49.8
2018-02-14T00:45:25.406Z,59.1,,55,,,,50
2018-02-14T00:45:35.409Z,59.2,,55,,,,50.2
2018-02-14T00:45:45.408Z,59.3,,55,,,,50.3
2018-02-14T00:45:55.407Z,59.4,,55,,,,50.4
2018-02-14T00:46:05.407Z,59.5,,55,,,,50.6
2018-02-14T00:46:15.423Z,59.7,1,55,0,,0,50.6
2018-02-14T00:46:25.408Z,58.7,0,55,59,0,0,54.4
2018-02-14T00:46:35.407Z,55.8,,55,,,,53.3
2018-02-14T00:46:45.407Z,55.5,,55,,,,52.1
2018-02-14T00:46:55.407Z,55.8,,55,,,,51.7
2018-02-14T00:47:05.407Z,56,,55,,,,51.2
2018-02-14T00:47:15.407Z,56.2,,55,,,,51
2018-02-14T00:47:25.407Z,56.4,,55,5,,,50.9
2018-02-14T00:47:35.408Z,56.5,,55,,,,50.7
2018-02-14T00:47:45.408Z,,,55,,,,50.4
2018-02-14T00:47:55.407Z,56.6,,55,,,,50.3
2018-02-14T00:48:05.409Z,,,55,,,,50.2
2018-02-14T00:48:15.407Z,56.7,,55,,,,50.1
2018-02-14T00:48:25.407Z,,,55,,,,50
2018-02-14T00:48:36.399Z,,,55,,,,50
2018-02-14T00:48:45.407Z,56.8,,55,,,,50
2018-02-14T00:48:55.410Z,,,55,,,,49.9
2018-02-14T00:49:05.409Z,,,55,,,,49.9
2018-02-14T00:49:15.407Z,56.9,,55,,,,49.8
2018-02-14T00:49:25.407Z,,,55,,,,49.8
2018-02-14T00:49:35.408Z,57,,55,,,,49.8
2018-02-14T00:49:45.407Z,,,55,,,,49.7
2018-02-14T00:49:55.407Z,,,55,,,,49.7
2018-02-14T00:50:05.407Z,,,55,,,,49.5
2018-02-14T00:50:15.408Z,57.2,,55,,,,49.5
2018-02-14T00:50:25.407Z,,,55,,,,49.4
2018-02-14T00:50:35.408Z,,,55,,,,49.4
2018-02-14T00:50:45.411Z,,,55,,,,49.3
2018-02-14T00:50:55.407Z,57.3,,55,,,,49.3
2018-02-14T00:51:05.409Z,,,55,,,,49.2
2018-02-14T00:51:15.408Z,,,55,,,,49.2
2018-02-14T00:51:30.429Z,,,55,,,,49.1
2018-02-14T00:51:35.409Z,57.4,,55,,,,49.1
2018-02-14T00:51:45.411Z,,,55,,,,49
2018-02-14T00:51:55.407Z,,,55,,,,49
2018-02-14T00:52:05.408Z,,,55,,,,48.9
2018-02-14T00:52:15.408Z,,,55,,,,48.9
2018-02-14T00:52:25.408Z,,,55,,,,48.7
2018-02-14T00:52:35.409Z,,,55,,,,48.7
2018-02-14T00:52:45.408Z,57.5,,55,,,,48.6
2018-02-14T00:52:55.408Z,,,55,,,,48.6
2018-02-14T00:53:05.408Z,,,55,,,,48.5
2018-02-14T00:53:15.407Z,,,55,,,,48.4
2018-02-14T00:53:25.409Z,,,55,,,,48.4
2018-02-14T00:53:35.408Z,,,55,,,,48.3
2018-02-14T00:53:45.408Z,,,55,,,,48.3
2018-02-14T00:53:55.416Z,,,55,,,,48.2
2018-02-14T00:54:05.408Z,,,55,,,,48.2
2018-02-14T00:54:20.441Z,,,55,,,,48.1
2018-02-14T00:54:25.408Z,,,55,,,,48
2018-02-14T00:54:35.409Z,,,55,,,,48
2018-02-14T00:54:45.409Z,,,55,,,,48
2018-02-14T00:54:55.408Z,,,55,,,,47.8
2018-02-14T00:55:05.408Z,,,55,,,,47.7
2018-02-14T00:55:15.408Z,,,55,,,,47.7
2018-02-14T00:55:25.408Z,,,55,,,,47.6
2018-02-14T00:55:35.421Z,,,55,,,,47.6
2018-02-14T00:55:45.408Z,,,55,,,,47.5
2018-02-14T00:55:55.408Z,,,55,,,,47.4
2018-02-14T00:56:05.408Z,57.4,,55,,,,47.4
2018-02-14T00:56:15.410Z,,,55,,,,47.3
2018-02-14T00:56:25.408Z,,,55,,,,47.3
2018-02-14T00:56:35.410Z,,,55,,,,47.2
2018-02-14T00:56:45.408Z,,,55,,,,47.2
2018-02-14T00:56:55.408Z,,,55,,,,47
2018-02-14T00:57:05.408Z,,,55,,,,47
2018-02-14T00:57:15.409Z,,,55,,,,46.9
2018-02-14T00:57:25.409Z,,,55,,,,46.9
2018-02-14T00:57:35.408Z,,,55,,,,46.8
2018-02-14T00:57:45.409Z,,,55,,,,46.7
2018-02-14T00:57:55.408Z,,,55,,,,46.7
2018-02-14T00:58:05.408Z,,,55,,,,46.7
2018-02-14T00:58:15.408Z,,,55,,,,46.6
2018-02-14T00:58:25.408Z,57.3,,55,,,,46.5
2018-02-14T00:58:35.414Z,,,55,,,,46.5
2018-02-14T00:58:45.409Z,,,55,,,,46.4
2018-02-14T00:58:55.410Z,,,55,,,,46.4
2018-02-14T00:59:05.410Z,,,55,,,,46.4
2018-02-14T00:59:15.409Z,,,55,,,,46.2
2018-02-14T00:59:25.410Z,,,55,,,,46.1
2018-02-14T00:59:35.409Z,,,55,,,,46.1
2018-02-14T00:59:45.409Z,57.2,,55,,,,46.1
2018-02-14T00:59:55.413Z,,,55,,,,46
2018-02-14T01:00:05.409Z,,,55,,,,45.9
2018-02-14T01:00:15.410Z,,,55,,,,45.9
2018-02-14T01:00:25.409Z,,,55,,,,45.8
2018-02-14T01:00:35.409Z,,,55,,,,45.8
2018-02-14T01:00:45.411Z,,,55,,,,45.7
2018-02-14T01:00:55.409Z,,,55,,,,45.7
2018-02-14T01:01:05.409Z,57,,55,,,,45.7
2018-02-14T01:01:15.409Z,,,55,,,,45.6
2018-02-14T01:01:25.413Z,,,55,,,,45.6
2018-02-14T01:01:35.409Z,,,55,,,,45.5
2018-02-14T01:01:45.410Z,,,55,,,,45.5
2018-02-14T01:01:55.410Z,,,55,,,,45.3
2018-02-14T01:02:05.409Z,,,55,,,,45.3
2018-02-14T01:02:15.410Z,56.9,,55,,,,45.2
2018-02-14T01:02:25.409Z,,,55,,,,45.2
2018-02-14T01:02:35.409Z,,,55,,,,45.1
2018-02-14T01:02:45.410Z,,,55,,,,45.1
2018-02-14T01:02:55.409Z,,,55,,,,45
2018-02-14T01:03:05.409Z,,,55,,,,45
2018-02-14T01:03:15.410Z,,,55,,,,44.9
2018-02-14T01:03:25.409Z,,,55,,,,44.9
2018-02-14T01:03:35.409Z,56.8,,55,,,,44.8
2018-02-14T01:03:45.409Z,,,55,,,,44.8
2018-02-14T01:03:55.409Z,,,55,,,,44.7
2018-02-14T01:04:06.403Z,,,55,,,,44.7
2018-02-14T01:04:20.429Z,,,55,,,,44.5
2018-02-14T01:04:25.409Z,,,55,,,,44.5
2018-02-14T01:04:35.411Z,56.7,,55,,,,44.5
2018-02-14T01:04:45.409Z,,,55,,,,44.4
2018-02-14T01:04:55.409Z,,,55,,,,44.4
2018-02-14T01:05:05.419Z,,,55,,,,44.3
2018-02-14T01:05:15.409Z,,,55,,,,44.3
2018-02-14T01:05:25.409Z,,,55,,,,44.2
2018-02-14T01:05:35.409Z,56.6,,55,,,,44.2
2018-02-14T01:05:45.414Z,,,55,,,,44.1
2018-02-14T01:05:55.412Z,,,55,,,,44.1
2018-02-14T01:06:05.412Z,,,55,,,,44
2018-02-14T01:06:15.409Z,,,55,,,,44
2018-02-14T01:06:25.409Z,,,55,,,,44
2018-02-14T01:06:35.410Z,,,55,,,,43.9
2018-02-14T01:06:45.410Z,56.5,,55,,,,43.9
2018-02-14T01:07:00.510Z,,,55,,,,43.7
2018-02-14T01:07:10.429Z,,,55,,,,43.7
2018-02-14T01:07:15.416Z,,,55,,,,43.6
2018-02-14T01:07:25.505Z,,,55,,,,43.6
2018-02-14T01:07:35.410Z,,,55,,,,43.5
2018-02-14T01:07:45.411Z,56.4,,55,,,,43.5
2018-02-14T01:07:55.410Z,,,55,,,,43.4
2018-02-14T01:08:05.410Z,,,55,,,,43.4
2018-02-14T01:08:15.410Z,,,55,,,,43.4
2018-02-14T01:08:25.411Z,,,55,,,,43.3
2018-02-14T01:08:35.409Z,,,55,,,,43.3
2018-02-14T01:08:45.410Z,56.2,,55,,,,43.2
2018-02-14T01:08:55.410Z,,,55,,,,43.2
2018-02-14T01:09:05.410Z,,,55,,,,43.1
2018-02-14T01:09:15.410Z,,,55,,,,43.1
2018-02-14T01:09:25.410Z,,,55,,,,43
2018-02-14T01:09:35.410Z,,,55,,,,43
2018-02-14T01:09:45.411Z,56.1,,55,,,,43
2018-02-14T01:10:01.314Z,,,55,,,,42.8
2018-02-14T01:10:05.413Z,,,55,,,,42.8
2018-02-14T01:10:15.410Z,,,55,,,,42.7
2018-02-14T01:10:25.412Z,,,55,,,,42.7
2018-02-14T01:10:35.413Z,56,,55,,,,42.6
2018-02-14T01:10:45.410Z,,,55,,,,42.6
2018-02-14T01:10:55.410Z,,,55,,,,42.6
2018-02-14T01:11:05.410Z,,,55,,,,42.5
2018-02-14T01:11:15.410Z,,,55,,,,42.5
2018-02-14T01:11:25.412Z,,,55,,,,42.4
2018-02-14T01:11:35.411Z,55.9,,55,,,,42.4
2018-02-14T01:11:45.410Z,,,55,,,,42.3
2018-02-14T01:11:55.410Z,,,55,,,,42.3
2018-02-14T01:12:05.410Z,,,55,,,,42.3
2018-02-14T01:12:16.452Z,,,55,,,,42.2
2018-02-14T01:12:25.410Z,,,55,,,,42.2
2018-02-14T01:12:35.412Z,55.8,,55,,,,42
2018-02-14T01:12:45.410Z,,,55,,,,42
2018-02-14T01:12:55.416Z,,,55,,,,41.9
2018-02-14T01:13:05.410Z,,,55,,,,41.9
2018-02-14T01:13:15.410Z,,,55,,,,41.9
2018-02-14T01:13:25.411Z,55.7,,55,,,,41.8
2018-02-14T01:13:35.410Z,,,55,,,,41.8
2018-02-14T01:13:45.410Z,,,55,,,,41.7
2018-02-14T01:13:55.411Z,,,55,,,,41.7
2018-02-14T01:14:05.411Z,,,55,,,,41.7
2018-02-14T01:14:15.410Z,55.6,,55,,,,41.6
2018-02-14T01:14:25.412Z,,,55,,,,41.6
2018-02-14T01:14:35.410Z,,,55,,,,41.5
2018-02-14T01:14:45.410Z,,,55,,,,41.5
2018-02-14T01:14:55.411Z,,,55,,,,41.4
2018-02-14T01:15:05.411Z,,,55,,,,41.4
2018-02-14T01:15:15.410Z,55.5,,55,,,,41.2
2018-02-14T01:15:25.411Z,,,55,,,,41.2
2018-02-14T01:15:35.411Z,,,55,,,,41.2
2018-02-14T01:15:45.410Z,,,55,,,,41.1
2018-02-14T01:15:55.411Z,,,55,,,,41.1
2018-02-14T01:16:05.411Z,55.3,,55,,,,41
2018-02-14T01:16:15.411Z,,,55,,,,41
2018-02-14T01:16:25.411Z,,,55,,,,41
2018-02-14T01:16:35.412Z,,,55,,,,40.9
2018-02-14T01:16:45.410Z,,,55,,,,40.9
2018-02-14T01:16:55.411Z,55.2,,55,,,,40.8
2018-02-14T01:17:06.402Z,,,55,,,,40.8
2018-02-14T01:17:15.411Z,,,55,,,,40.8
2018-02-14T01:17:25.412Z,,,55,,,,40.7
2018-02-14T01:17:35.411Z,,,55,,,,40.7
2018-02-14T01:17:45.411Z,,,55,,,,40.6
2018-02-14T01:17:55.411Z,55.1,,55,,,,40.6
2018-02-14T01:18:05.411Z,,,55,,,,40.6
2018-02-14T01:18:15.411Z,,,55,,,,40.5
2018-02-14T01:18:25.414Z,,,55,,,,40.5
2018-02-14T01:18:35.411Z,,,55,,,,40.3
2018-02-14T01:18:45.411Z,55,,55,,,,40.3
2018-02-14T01:18:55.411Z,,,55,,,,40.2
2018-02-14T01:19:05.411Z,,,55,,,,40.2
2018-02-14T01:19:15.411Z,,,55,,,,40.2
2018-02-14T01:19:25.411Z,54.9,,55,,,,40.1
2018-02-14T01:19:35.414Z,,,55,,,,40.1
2018-02-14T01:19:45.411Z,,,55,,,,40.1
2018-02-14T01:19:56.406Z,,,55,,,,40
2018-02-14T01:20:05.412Z,,,55,,,,40
2018-02-14T01:20:15.411Z,,,55,,,,39.9
2018-02-14T01:20:25.411Z,54.8,,55,,,,39.9
2018-02-14T01:20:35.412Z,,,55,,,,39.9
2018-02-14T01:20:45.412Z,,,55,,,,39.8
2018-02-14T01:20:55.412Z,,,55,,,,39.8
2018-02-14T01:21:05.411Z,,,55,,,,39.8
2018-02-14T01:21:15.411Z,54.7,,55,,,,39.6
2018-02-14T01:21:25.412Z,,,55,,,,39.6
2018-02-14T01:21:35.411Z,,,55,,,,39.5
2018-02-14T01:21:45.411Z,,,55,,,,39.5
2018-02-14T01:21:55.412Z,,,55,,,,39.4
2018-02-14T01:22:05.411Z,54.6,,55,,,,39.4
2018-02-14T01:22:15.411Z,,,55,,,,39.4
2018-02-14T01:22:25.411Z,,,55,,,,39.3
