Time,PrimT,ActPow,HwTOutlet,PrimTSet,ChActive,HwTSet,HwActive
2018-01-01T00:00:00.935Z,37.3,,30.6,,,55,
2018-01-01T00:00:09.935Z,36.9,,30.6,,,55,
2018-01-01T00:00:19.936Z,36.8,,30.6,,,55,
2018-01-01T00:00:29.936Z,36.7,,30.6,,,55,
2018-01-01T00:00:39.936Z,36.4,,30.6,,,55,
2018-01-01T00:00:49.935Z,36.3,,30.7,,,55,
2018-01-01T00:00:59.936Z,36.2,,30.7,,,55,
2018-01-01T00:01:09.936Z,36,,30.7,,,55,
2018-01-01T00:01:19.936Z,35.9,,,,,,
2018-01-01T00:01:29.936Z,,,30.7,,,55,
2018-01-01T00:01:39.938Z,35.8,,30.7,,,55,
2018-01-01T00:01:49.936Z,,,30.7,,,55,
2018-01-01T00:01:59.936Z,35.7,,30.6,,,55,
2018-01-01T00:02:09.936Z,35.6,,30.6,,1,55,0
2018-01-01T00:02:19.936Z,40.3,79,30.6,,,55,
2018-01-01T00:02:29.936Z,45.1,44,30.6,,,55,
2018-01-01T00:02:40.928Z,45.7,0,30.6,,1,55,0
2018-01-01T00:02:50.929Z,43.8,,30.6,,,55,
2018-01-01T00:02:59.937Z,41.9,,30.6,,,55,
2018-01-01T00:03:09.936Z,39.8,,30.6,,,55,
2018-01-01T00:03:19.937Z,38.6,,30.6,,,55,
2018-01-01T00:03:29.936Z,37.9,,30.6,,,55,
2018-01-01T00:03:39.936Z,,,30.5,,,55,
2018-01-01T00:03:49.939Z,37.9,,30.5,,,55,
2018-01-01T00:03:59.936Z,,,30.5,,,55,
2018-01-01T00:04:09.936Z,37.5,,30.5,,,55,
2018-01-01T00:04:19.939Z,36.9,,30.5,,,55,
2018-01-01T00:04:29.937Z,36.8,,30.5,,,55,
2018-01-01T00:04:39.937Z,36.5,,30.5,,,55,
2018-01-01T00:04:49.936Z,36.4,,30.5,,,55,
2018-01-01T00:04:59.936Z,,,30.5,,,55,
2018-01-01T00:05:09.937Z,36.3,,30.5,,,55,
2018-01-01T00:05:19.937Z,,,30.5,,,55,
2018-01-01T00:05:29.937Z,36,,30.5,,,55,
2018-01-01T00:05:40.933Z,35.9,,30.5,,,55,
2018-01-01T00:05:49.936Z,,,30.4,,,55,
2018-01-01T00:05:59.937Z,36,,30.4,,,55,
2018-01-01T00:06:09.937Z,,,30.4,,,55,
2018-01-01T00:06:19.951Z,36.2,,30.4,,,55,
2018-01-01T00:06:29.937Z,36.3,,30.4,,,55,
2018-01-01T00:06:39.936Z,36.4,,30.4,,,55,
2018-01-01T00:06:49.937Z,,,30.4,,,55,
2018-01-01T00:06:59.938Z,,,30.4,,,55,
2018-01-01T00:07:09.936Z,36.5,,30.4,,,55,
2018-01-01T00:07:19.953Z,,,30.4,,,55,
2018-01-01T00:07:29.937Z,36.7,,30.2,,,55,
2018-01-01T00:07:39.937Z,,,30.2,,,55,
2018-01-01T00:07:50.936Z,36.8,,30.2,,,55,
2018-01-01T00:07:59.937Z,,,30.2,,,55,
2018-01-01T00:08:09.940Z,,,30.2,,,55,
2018-01-01T00:08:19.937Z,36.9,,30.2,,,55,
2018-01-01T00:08:34.037Z,,,30.1,,,55,
2018-01-01T00:08:39.936Z,,,30.1,,,55,
2018-01-01T00:08:49.937Z,37,,30.1,,,55,
2018-01-01T00:08:59.937Z,,,30.1,,,55,
2018-01-01T00:09:09.938Z,,,30.1,,,55,
2018-01-01T00:09:19.938Z,,,30,,,55,
2018-01-01T00:09:29.937Z,,,30,,,55,
2018-01-01T00:09:39.938Z,37.2,,30,,,55,
2018-01-01T00:09:49.937Z,,,30,,,55,
2018-01-01T00:09:59.937Z,,,30,,,55,
2018-01-01T00:10:09.937Z,,,29.9,,,55,
2018-01-01T00:10:19.949Z,37.3,,29.9,,,55,
2018-01-01T00:10:29.937Z,,,29.9,,,55,
2018-01-01T00:10:39.937Z,,,29.9,,,55,
2018-01-01T00:10:49.937Z,,,29.9,,,55,
2018-01-01T00:10:59.937Z,,,29.7,,,55,
2018-01-01T00:11:09.937Z,,,29.7,,,55,
2018-01-01T00:11:25.110Z,37.4,,29.7,,,55,
2018-01-01T00:11:29.937Z,,,29.7,,,55,
2018-01-01T00:11:39.937Z,,,29.7,,,55,
2018-01-01T00:11:49.937Z,,,29.6,,,55,
2018-01-01T00:11:59.938Z,,,29.6,,,55,
2018-01-01T00:12:10.154Z,,,29.6,,,55,
2018-01-01T00:12:19.938Z,,,29.6,,1,55,0
2018-01-01T00:12:29.948Z,42.2,80,29.4,75,1,55,0
2018-01-01T00:12:39.938Z,48.1,40,29.4,,,55,
2018-01-01T00:12:49.937Z,46.9,29,29.4,,,55,
2018-01-01T00:12:59.942Z,43.9,,29.4,,,55,
2018-01-01T00:13:09.938Z,40.8,,29.4,,,55,
2018-01-01T00:13:19.937Z,39.9,,29.3,,,55,
2018-01-01T00:13:30.980Z,39.1,,29.3,,,55,
2018-01-01T00:13:39.937Z,40,,29.3,,,55,
2018-01-01T00:13:49.938Z,40.5,,29.3,,,55,
2018-01-01T00:13:59.939Z,40.7,,29.3,,,55,
2018-01-01T00:14:09.938Z,,,29.3,,,55,
2018-01-01T00:14:19.938Z,40.8,,29.3,,,55,
2018-01-01T00:14:29.946Z,41,,29.3,,,55,
2018-01-01T00:14:39.948Z,41.2,,29.3,,,55,
2018-01-01T00:14:49.938Z,41.6,,29.3,,,55,
2018-01-01T00:14:59.938Z,41.7,,29.3,,,55,
2018-01-01T00:15:09.938Z,41.9,,29.3,,,55,
2018-01-01T00:15:19.937Z,42,,29.3,,,55,
2018-01-01T00:15:29.946Z,42.2,,29.3,,,55,
2018-01-01T00:15:41.098Z,42.4,,29.3,,,55,
2018-01-01T00:15:49.946Z,42.6,,29.4,,,55,
2018-01-01T00:15:59.938Z,42.7,,29.4,,,55,
2018-01-01T00:16:09.946Z,43,,29.6,,,55,
2018-01-01T00:16:19.946Z,43.1,,29.6,,,55,
2018-01-01T00:16:29.946Z,43.3,,29.7,,,55,
2018-01-01T00:16:39.946Z,43.6,,29.7,,,55,
2018-01-01T00:16:49.945Z,43.7,,29.9,,,55,
2018-01-01T00:16:59.939Z,44,,30,,,55,
2018-01-01T00:17:09.946Z,44.2,,30,,,55,
2018-01-01T00:17:19.945Z,44.4,,30.1,,,55,
2018-01-01T00:17:29.946Z,44.5,,30.2,,,55,
2018-01-01T00:17:39.947Z,45,,30.2,,,55,
2018-01-01T00:17:49.945Z,,,30.4,,,55,
2018-01-01T00:17:59.939Z,45.2,,30.5,,,55,
2018-01-01T00:18:09.945Z,45.4,,30.6,,,55,
2018-01-01T00:18:19.946Z,45.7,,30.6,,,55,
2018-01-01T00:18:30.018Z,45.9,,30.7,,,55,
2018-01-01T00:18:39.946Z,46,,30.9,,,55,
2018-01-01T00:18:49.944Z,46.2,,31,,,55,
2018-01-01T00:18:59.938Z,46.4,,31.1,,,55,
2018-01-01T00:19:09.945Z,46.6,,31.1,,,55,
2018-01-01T00:19:19.945Z,46.8,,31.2,,,55,
2018-01-01T00:19:29.945Z,47,,31.4,,,55,
2018-01-01T00:19:39.946Z,47.4,0,31.5,,1,55,0
2018-01-01T00:19:49.944Z,46.8,,31.6,,,55,
2018-01-01T00:19:59.964Z,44.9,,31.7,,,55,
2018-01-01T00:20:09.944Z,43.9,,31.9,,,55,
2018-01-01T00:20:19.944Z,43.6,,32,,,55,
2018-01-01T00:20:29.944Z,43.5,,32,,,55,
2018-01-01T00:20:39.944Z,43.6,,32.1,,,55,
2018-01-01T00:20:49.943Z,44.1,,32.2,,,55,
2018-01-01T00:20:59.938Z,43.9,,32.3,,,55,
2018-01-01T00:21:09.944Z,43.5,,32.5,,,55,
2018-01-01T00:21:29.944Z,42.8,,32.6,,,55,
2018-01-01T00:21:39.947Z,42.7,,32.7,,,55,
2018-01-01T00:21:49.943Z,42.5,,32.8,,,55,
2018-01-01T00:21:59.938Z,42.4,,32.8,,,55,
2018-01-01T00:22:09.943Z,42.3,,33,,,55,
2018-01-01T00:22:19.943Z,42.2,,33,,,55,
2018-01-01T00:22:29.943Z,41.9,,33,,,55,
2018-01-01T00:22:39.944Z,41.8,,33.1,,,55,
2018-01-01T00:22:49.942Z,,,33.1,,,55,
2018-01-01T00:22:59.939Z,42,,33.1,,,55,
2018-01-01T00:23:09.943Z,42.2,,33.1,,,55,
2018-01-01T00:23:19.943Z,42.3,,33.1,,,55,
2018-01-01T00:23:29.943Z,42.5,,33.1,,,55,
2018-01-01T00:23:39.943Z,,,33.1,,,55,
2018-01-01T00:23:49.942Z,42.6,,33.1,,,55,
2018-01-01T00:23:59.941Z,42.7,,33.1,,,55,
2018-01-01T00:24:10.930Z,42.8,,33.1,,,55,
2018-01-01T00:24:19.942Z,43,,33.1,,,55,
2018-01-01T00:24:29.941Z,,,33.1,,,55,
2018-01-01T00:24:39.942Z,43.1,,33.1,,,55,
2018-01-01T00:24:49.953Z,43.2,,33.1,,,55,
2018-01-01T00:24:59.939Z,,,33.1,,,55,
2018-01-01T00:25:09.942Z,43.3,,33.1,,,55,
2018-01-01T00:25:19.941Z,43.4,,33.1,,,55,
2018-01-01T00:25:29.941Z,,,33.1,,,55,
2018-01-01T00:25:40.796Z,,,33.1,,,55,
2018-01-01T00:25:49.941Z,43.5,,33.1,,,55,
2018-01-01T00:25:59.939Z,,,33.1,,,55,
2018-01-01T00:26:09.941Z,43.6,,33,,,55,
2018-01-01T00:26:19.941Z,,,33,,,55,
2018-01-01T00:26:29.940Z,,,33,,,55,
2018-01-01T00:26:39.946Z,43.7,,33,,,55,
2018-01-01T00:26:49.940Z,,,33,,,55,
2018-01-01T00:27:04.959Z,43.9,,33,,,55,
2018-01-01T00:27:09.941Z,,,33,,,55,
2018-01-01T00:27:19.941Z,,,33,,,55,
2018-01-01T00:27:29.940Z,,,32.8,,,55,
2018-01-01T00:27:39.944Z,44,,32.8,,,55,
2018-01-01T00:27:49.940Z,,,32.8,,,55,
2018-01-01T00:27:59.939Z,,,32.8,,,55,
2018-01-01T00:28:09.940Z,,,32.8,,,55,
2018-01-01T00:28:19.940Z,,,32.8,,,55,
2018-01-01T00:28:30.059Z,,,32.7,,,55,
2018-01-01T00:28:39.940Z,,,32.7,,,55,
2018-01-01T00:28:49.940Z,44.1,,32.7,,,55,
2018-01-01T00:28:59.939Z,,,32.7,,,55,
2018-01-01T00:29:09.941Z,,,32.7,,,55,
2018-01-01T00:29:19.940Z,,,32.7,,,55,
2018-01-01T00:29:29.939Z,,,32.7,,,55,
2018-01-01T00:29:39.940Z,,,32.6,,,55,
2018-01-01T00:29:54.959Z,,,32.6,,,55,
2018-01-01T00:29:59.939Z,,,32.6,,,55,
2018-01-01T00:30:09.939Z,,,32.6,,,55,
2018-01-01T00:30:19.940Z,,,32.6,,,55,
2018-01-01T00:30:29.942Z,,,32.5,,,55,
2018-01-01T00:30:40.940Z,,,32.5,,,55,
2018-01-01T00:30:49.939Z,,,32.5,,,55,
2018-01-01T00:30:59.939Z,,,32.5,,,55,
2018-01-01T00:31:09.939Z,,,32.5,,,55,
2018-01-01T00:31:19.957Z,,,32.3,,,55,
2018-01-01T00:31:29.940Z,,,32.3,,,55,
2018-01-01T00:31:39.943Z,,,32.3,,,55,
2018-01-01T00:31:49.939Z,,,32.3,,,55,
2018-01-01T00:31:59.940Z,,,32.3,,,55,
2018-01-01T00:32:09.943Z,,,32.2,,,55,
2018-01-01T00:32:19.940Z,,,32.2,,,55,
2018-01-01T00:32:29.939Z,,,32.2,,,55,
2018-01-01T00:32:45.429Z,,,32.2,,1,55,0
2018-01-01T00:32:49.940Z,48,80,32.1,,,55,
2018-01-01T00:32:59.940Z,52.2,48,32.1,,,55,
2018-01-01T00:33:09.940Z,51.8,29,32.1,,,55,
2018-01-01T00:33:19.940Z,46.8,,32.1,,,55,
2018-01-01T00:33:29.940Z,43.9,,32,,,55,
2018-01-01T00:33:39.940Z,42.7,,32,,,55,
2018-01-01T00:33:49.939Z,42,,32,,,55,
2018-01-01T00:33:59.940Z,43.1,,32,,,55,
2018-01-01T00:34:10.935Z,43.4,,32,,,55,
2018-01-01T00:34:19.940Z,43.6,,32,,,55,
2018-01-01T00:34:29.940Z,43.5,,32,,,55,
2018-01-01T00:34:39.940Z,,,32,,,55,
2018-01-01T00:34:49.941Z,43.6,,32,,,55,
2018-01-01T00:34:59.941Z,44,,32,,,55,
2018-01-01T00:35:09.940Z,44.2,,32,,,55,
2018-01-01T00:35:19.941Z,44.3,,32,,,55,
2018-01-01T00:35:29.942Z,44.5,,32,,,55,
2018-01-01T00:35:39.940Z,44.7,,32,,,55,
2018-01-01T00:35:49.940Z,44.9,,32.1,,,55,
2018-01-01T00:35:59.940Z,45,,32.1,,,55,
2018-01-01T00:36:09.942Z,45.2,,32.1,,,55,
2018-01-01T00:36:19.941Z,45.4,,32.2,,,55,
2018-01-01T00:36:29.940Z,45.6,,32.2,,,55,
2018-01-01T00:36:39.941Z,45.8,,32.3,,,55,
2018-01-01T00:36:49.939Z,46,,32.3,,,55,
2018-01-01T00:37:00.938Z,46.1,,32.5,,,55,
2018-01-01T00:37:09.940Z,46.3,,32.6,,,55,
2018-01-01T00:37:19.941Z,46.4,,32.6,,,55,
2018-01-01T00:37:29.940Z,46.7,,32.7,,,55,
2018-01-01T00:37:39.941Z,47,,32.8,,,55,
2018-01-01T00:37:49.940Z,47.1,,32.8,,,55,
2018-01-01T00:37:59.940Z,47.2,,33,,,55,
2018-01-01T00:38:09.941Z,47.4,,33.1,,,55,
2018-01-01T00:38:19.941Z,47.7,,33.1,,,55,
2018-01-01T00:38:29.941Z,47.8,,33.2,,,55,
2018-01-01T00:38:39.941Z,48,,33.3,,,55,
2018-01-01T00:38:49.940Z,48.1,,33.5,,,55,
2018-01-01T00:38:59.941Z,48.3,,33.5,,,55,
2018-01-01T00:39:09.940Z,48.6,,33.6,,,55,
2018-01-01T00:39:19.941Z,48.7,,33.7,,,55,
2018-01-01T00:39:29.940Z,48.9,,33.8,,,55,
2018-01-01T00:39:39.941Z,49,,33.8,,,55,
2018-01-01T00:39:50.933Z,49.1,,34,,,55,
2018-01-01T00:39:59.942Z,49.3,,34.1,,,55,
2018-01-01T00:40:09.941Z,49.6,,34.2,,,55,
2018-01-01T00:40:19.941Z,49.7,,34.3,,,55,
2018-01-01T00:40:29.941Z,49.8,0,34.4,,1,55,0
2018-01-01T00:40:39.941Z,48.9,,34.6,,,55,
2018-01-01T00:40:49.941Z,47,,34.6,,,55,
2018-01-01T00:40:59.941Z,46.5,,34.7,,,55,
2018-01-01T00:41:09.941Z,46.2,,34.8,,,55,
2018-01-01T00:41:19.941Z,,,34.9,,,55,
2018-01-01T00:41:29.941Z,46.5,,35.1,,,55,
2018-01-01T00:41:39.941Z,46.7,,35.1,,,55,
2018-01-01T00:41:49.940Z,46.4,,35.2,,,55,
2018-01-01T00:41:59.942Z,45.9,,35.3,,,55,
2018-01-01T00:42:09.941Z,45.7,,35.3,,,55,
2018-01-01T00:42:19.942Z,45.3,,35.4,,,55,
2018-01-01T00:42:29.943Z,45.1,,35.4,,,55,
2018-01-01T00:42:40.938Z,45,,35.6,,,55,
2018-01-01T00:42:49.942Z,44.9,,35.6,,,55,
2018-01-01T00:42:59.941Z,44.8,,35.6,,,55,
2018-01-01T00:43:09.941Z,44.5,,35.7,,,55,
2018-01-01T00:43:19.943Z,44.4,,35.7,,,55,
2018-01-01T00:43:29.942Z,44.2,,35.7,,,55,
2018-01-01T00:43:39.944Z,44.3,,35.7,,,55,
2018-01-01T00:43:49.941Z,44.5,,35.7,,,55,
2018-01-01T00:43:59.942Z,44.7,,35.7,,,55,
2018-01-01T00:44:09.941Z,44.8,,35.7,,,55,
2018-01-01T00:44:19.942Z,45,,35.7,,,55,
2018-01-01T00:44:29.941Z,,,35.7,,,55,
2018-01-01T00:44:39.943Z,45.1,,35.7,,,55,
2018-01-01T00:44:49.943Z,45.2,,35.6,,,55,
2018-01-01T00:44:59.948Z,45.3,,35.6,,,55,
2018-01-01T00:45:09.941Z,45.5,,35.6,,,55,
2018-01-01T00:45:19.942Z,,,35.6,,,55,
2018-01-01T00:45:34.412Z,45.6,,35.6,,,55,
2018-01-01T00:45:39.942Z,45.7,,35.6,,,55,
2018-01-01T00:45:49.941Z,,,35.6,,,55,
2018-01-01T00:45:59.942Z,45.8,,35.6,,,55,
2018-01-01T00:46:09.942Z,,,35.4,,,55,
2018-01-01T00:46:19.942Z,45.9,,35.4,,,55,
2018-01-01T00:46:29.942Z,46,,35.4,,,55,
2018-01-01T00:46:39.942Z,,,35.4,,,55,
2018-01-01T00:46:49.941Z,,,35.4,,,55,
2018-01-01T00:46:59.942Z,46.1,,35.3,,,55,
2018-01-01T00:47:09.941Z,,,35.3,,,55,
2018-01-01T00:47:19.942Z,,,35.3,,,55,
2018-01-01T00:47:29.942Z,46.2,,35.3,,,55,
2018-01-01T00:47:39.943Z,,,35.3,,,55,
2018-01-01T00:47:49.942Z,46.4,,35.3,,,55,
2018-01-01T00:47:59.942Z,,,35.2,,,55,
2018-01-01T00:48:09.942Z,,,35.2,,,55,
2018-01-01T00:48:25.754Z,,,35.2,,,55,
2018-01-01T00:48:29.942Z,,,35.2,,,55,
2018-01-01T00:48:39.943Z,46.5,,35.2,,,55,
2018-01-01T00:48:49.942Z,,,35.1,,,55,
2018-01-01T00:48:59.942Z,,,35.1,,,55,
2018-01-01T00:49:09.942Z,,,35.1,,,55,
2018-01-01T00:49:19.942Z,,,35.1,,,55,
2018-01-01T00:49:29.942Z,46.6,,35.1,,,55,
2018-01-01T00:49:39.943Z,,,34.9,,,55,
2018-01-01T00:49:50.229Z,,,34.9,,,55,
2018-01-01T00:49:59.945Z,,,34.9,,,55,
2018-01-01T00:50:09.942Z,,,34.9,,,55,
2018-01-01T00:50:19.942Z,,,34.8,,,55,
2018-01-01T00:50:29.942Z,,,34.8,,,55,
2018-01-01T00:50:39.943Z,,,34.8,,,55,
2018-01-01T00:50:49.942Z,,,34.8,,,55,
2018-01-01T00:50:59.942Z,,,34.8,,,55,
2018-01-01T00:51:09.942Z,,,34.7,,,55,
2018-01-01T00:51:19.944Z,,,34.7,,,55,
2018-01-01T00:51:29.943Z,,,34.7,,,55,
2018-01-01T00:51:39.943Z,,,34.6,,,55,
2018-01-01T00:51:49.942Z,,,34.6,,,55,
2018-01-01T00:51:59.943Z,,,34.6,,,55,
2018-01-01T00:52:09.942Z,,,34.6,,,55,
2018-01-01T00:52:19.943Z,,,34.4,,,55,
2018-01-01T00:52:29.942Z,,,34.4,,,55,
2018-01-01T00:52:39.943Z,,,34.4,,,55,
2018-01-01T00:52:49.942Z,,,34.4,,,55,
2018-01-01T00:52:59.942Z,,,34.3,,,55,
2018-01-01T00:53:09.943Z,,,34.3,,,55,
2018-01-01T00:53:19.944Z,,,34.3,,,55,
2018-01-01T00:53:29.943Z,,,34.2,,,55,
2018-01-01T00:53:39.944Z,,,34.2,,,55,
2018-01-01T00:53:49.943Z,,,34.2,,,55,
2018-01-01T00:53:59.943Z,,,34.2,,,55,
2018-01-01T00:54:09.943Z,46.5,,34.1,,,55,
2018-01-01T00:54:19.944Z,,,34.1,,,55,
2018-01-01T00:54:29.943Z,,,34.1,,,55,
2018-01-01T00:54:39.944Z,,,34.1,,,55,
2018-01-01T00:54:49.943Z,,,34,,,55,
2018-01-01T00:54:59.943Z,,,34,,,55,
2018-01-01T00:55:09.943Z,,,34,,,55,
2018-01-01T00:55:19.947Z,,,34,,,55,
2018-01-01T00:55:30.023Z,,,33.8,,,55,
2018-01-01T00:55:39.943Z,,,33.8,,,55,
2018-01-01T00:55:49.943Z,,,33.8,,,55,
2018-01-01T00:55:59.943Z,46.4,,33.8,,,55,
2018-01-01T00:56:09.943Z,,,33.7,,,55,
2018-01-01T00:56:19.943Z,,,33.7,,,55,
2018-01-01T00:56:29.943Z,,,33.7,,,55,
2018-01-01T00:56:39.943Z,,,33.6,,,55,
2018-01-01T00:56:49.943Z,,,33.6,,,55,
2018-01-01T00:56:59.943Z,,,33.6,,,55,
2018-01-01T00:57:09.943Z,,,33.6,,,55,
2018-01-01T00:57:19.943Z,,,33.5,,,55,
2018-01-01T00:57:29.944Z,46.2,,33.5,,,55,
2018-01-01T00:57:39.943Z,,,33.5,,,55,
2018-01-01T00:57:49.943Z,,,33.5,,,55,
2018-01-01T00:57:59.943Z,,,33.3,,,55,
2018-01-01T00:58:09.945Z,,,33.3,,,55,
2018-01-01T00:58:20.942Z,,,33.3,,,55,
2018-01-01T00:58:29.944Z,,,33.2,,,55,
2018-01-01T00:58:39.944Z,,,33.2,,,55,
2018-01-01T00:58:49.943Z,46.1,,33.2,,,55,
2018-01-01T00:58:59.944Z,,,33.2,,,55,
2018-01-01T00:59:09.943Z,,,33.1,,,55,
2018-01-01T00:59:19.944Z,,,33.1,,,55,
2018-01-01T00:59:29.944Z,,,33.1,,,55,
2018-01-01T00:59:39.944Z,,,33,,,55,
2018-01-01T00:59:49.944Z,,,33,,,55,
2018-01-01T00:59:59.944Z,,,33,,,55,
2018-01-01T01:00:09.945Z,46,,33,,,55,
2018-01-01T01:00:19.943Z,,,33,,,55,
2018-01-01T01:00:29.944Z,,,32.8,,,55,
2018-01-01T01:00:39.944Z,,,32.8,,,55,
2018-01-01T01:00:49.944Z,,,32.8,,,55,
2018-01-01T01:00:59.949Z,45.9,,32.8,,,55,
2018-01-01T01:01:10.935Z,,,32.7,,,55,
2018-01-01T01:01:19.947Z,,,32.7,,,55,
2018-01-01T01:01:29.946Z,,,32.7,,,55,
2018-01-01T01:01:39.944Z,,,32.6,,,55,
2018-01-01T01:01:49.943Z,,,32.6,,,55,
2018-01-01T01:01:59.944Z,,,32.6,,,55,
2018-01-01T01:02:09.948Z,,,32.6,,,55,
2018-01-01T01:02:19.944Z,45.8,,32.5,,,55,
2018-01-01T01:02:29.945Z,,,32.5,,,55,
2018-01-01T01:02:40.941Z,,,32.5,,,55,
2018-01-01T01:02:49.944Z,,,32.5,,,55,
2018-01-01T01:02:59.944Z,,,32.5,,,55,
2018-01-01T01:03:09.945Z,45.7,,32.3,,1,55,0
2018-01-01T01:03:19.947Z,49.4,79,32.3,,,55,
2018-01-01T01:03:29.946Z,53.1,45,32.3,,,55,
2018-01-01T01:03:39.950Z,50.8,29,32.2,,,55,
2018-01-01T01:03:49.944Z,44.8,,32.2,,,55,
2018-01-01T01:04:04.973Z,41.8,,32.2,,,55,
2018-01-01T01:04:09.950Z,40.7,,32.2,,,55,
2018-01-01T01:04:19.951Z,40.2,,32.2,,,55,
2018-01-01T01:04:29.944Z,41.1,,32.1,,,55,
2018-01-01T01:04:39.949Z,41.8,,32.1,,,55,
2018-01-01T01:04:49.944Z,41.9,,32.1,,,55,
2018-01-01T01:04:59.944Z,41.6,,32.1,,,55,
2018-01-01T01:05:09.944Z,41.7,,32.1,,,55,
2018-01-01T01:05:19.944Z,42,,32.1,,,55,
2018-01-01T01:05:29.945Z,42.2,,32.1,,,55,
2018-01-01T01:05:39.944Z,42.4,,32,,,55,
2018-01-01T01:05:49.950Z,42.5,,32.1,,,55,
2018-01-01T01:05:59.950Z,42.6,,32.1,,,55,
2018-01-01T01:06:09.955Z,43,,32.1,,,55,
2018-01-01T01:06:19.949Z,43.1,,32.1,,,55,
2018-01-01T01:06:29.948Z,43.2,,32.1,,,55,
2018-01-01T01:06:39.945Z,43.5,,32.1,,,55,
2018-01-01T01:06:54.965Z,43.6,,32.1,,,55,
2018-01-01T01:06:59.945Z,44,,32.2,,,55,
2018-01-01T01:07:09.944Z,44.1,,32.2,,,55,
2018-01-01T01:07:19.945Z,44.2,,32.2,,,55,
2018-01-01T01:07:29.945Z,44.5,,32.2,,,55,
2018-01-01T01:07:39.948Z,44.7,,32.3,,,55,
2018-01-01T01:07:49.948Z,45,,32.3,,,55,
2018-01-01T01:07:59.951Z,45.1,,32.5,,,55,
2018-01-01T01:08:09.952Z,45.3,,32.5,,,55,
2018-01-01T01:08:19.945Z,45.6,,32.6,,,55,
2018-01-01T01:08:29.949Z,45.7,,32.6,,,55,
2018-01-01T01:08:39.945Z,46,,32.7,,,55,
2018-01-01T01:08:49.944Z,46.1,,32.7,,,55,
2018-01-01T01:08:59.948Z,46.3,,32.8,,,55,
2018-01-01T01:09:09.944Z,46.6,,32.8,,,55,
2018-01-01T01:09:19.945Z,46.7,,33,,,55,
2018-01-01T01:09:29.951Z,46.9,,33.1,,,55,
2018-01-01T01:09:39.946Z,47,,33.1,,,55,
2018-01-01T01:09:49.945Z,47.2,,33.2,,,55,
2018-01-01T01:09:59.950Z,47.4,,33.3,,,55,
2018-01-01T01:10:09.949Z,47.6,,33.5,,,55,
2018-01-01T01:10:19.952Z,47.8,,33.5,,,55,
2018-01-01T01:10:29.946Z,48,,33.6,,,55,
2018-01-01T01:10:39.945Z,48.1,,33.7,,,55,
2018-01-01T01:10:49.947Z,48.2,,33.7,,,55,
2018-01-01T01:10:59.949Z,48.4,,33.8,,,55,
2018-01-01T01:11:10.939Z,48.6,,34,,,55,
2018-01-01T01:11:19.946Z,48.8,,34.1,,,55,
2018-01-01T01:11:29.945Z,49,,34.2,,,55,
2018-01-01T01:11:39.951Z,49.1,,34.2,,,55,
2018-01-01T01:11:49.945Z,49.2,,34.3,,,55,
2018-01-01T01:11:59.949Z,49.4,,34.4,,,55,
2018-01-01T01:12:09.947Z,49.6,,34.6,,,55,
2018-01-01T01:12:19.950Z,49.8,,34.6,,,55,
2018-01-01T01:12:29.951Z,49.9,,34.7,,,55,
2018-01-01T01:12:39.950Z,50.3,0,34.8,75,1,55,0
2018-01-01T01:12:49.945Z,49.8,,34.9,,,55,
2018-01-01T01:12:59.945Z,47.9,,35.1,,,55,
2018-01-01T01:13:09.945Z,46.8,,35.2,,,55,
2018-01-01T01:13:19.945Z,46.5,,35.3,,,55,
2018-01-01T01:13:29.945Z,46.4,,35.3,,,55,
2018-01-01T01:13:39.945Z,46.6,,35.4,,,55,
2018-01-01T01:13:49.946Z,46.9,,35.6,,,55,
2018-01-01T01:14:00.943Z,46.8,,35.7,,,55,
2018-01-01T01:14:09.945Z,46.5,,35.8,,,55,
2018-01-01T01:14:19.946Z,45.9,,35.8,,,55,
2018-01-01T01:14:34.996Z,45.8,,35.9,,,55,
2018-01-01T01:14:39.946Z,45.6,,35.9,,,55,
2018-01-01T01:14:49.948Z,45.3,,36,,,55,
2018-01-01T01:14:59.950Z,45.2,,36,,,55,
2018-01-01T01:15:09.946Z,45.1,,36,,,55,
2018-01-01T01:15:19.945Z,44.9,,36.2,,,55,
2018-01-01T01:15:29.946Z,44.8,,36.2,,,55,
2018-01-01T01:15:39.946Z,44.5,,36.2,,,55,
2018-01-01T01:15:49.946Z,,,36.2,,,55,
2018-01-01T01:15:59.946Z,44.8,,36.2,,,55,
2018-01-01T01:16:09.946Z,44.9,,36.2,,,55,
2018-01-01T01:16:19.946Z,45,,36.2,,,55,
2018-01-01T01:16:29.946Z,45.2,,36.2,,,55,
2018-01-01T01:16:39.947Z,45.3,,36.2,,,55,
2018-01-01T01:16:50.937Z,45.5,,36.2,,,55,
2018-01-01T01:16:59.947Z,45.6,,36.2,,,55,
2018-01-01T01:17:09.946Z,,,36,,,55,
2018-01-01T01:17:19.946Z,45.7,,36,,,55,
2018-01-01T01:17:29.946Z,45.8,,36,,,55,
2018-01-01T01:17:39.946Z,,,36,,,55,
2018-01-01T01:17:49.947Z,45.9,,36,,,55,
2018-01-01T01:17:59.946Z,46,,36,,,55,
2018-01-01T01:18:09.946Z,,,36,,,55,
2018-01-01T01:18:19.946Z,46.1,,35.9,,,55,
2018-01-01T01:18:29.946Z,,,35.9,,,55,
2018-01-01T01:18:39.946Z,46.2,,35.9,,,55,
