Time,PrimT,HwActive,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet
2017-12-29T06:02:48.384Z,,,,55,7.5,,
2017-12-29T06:02:57.388Z,,,,55,7.5,,
2017-12-29T06:03:07.389Z,,,,55,7.5,,
2017-12-29T06:03:17.388Z,,,,55,7.5,,
2017-12-29T06:03:27.478Z,,,,55,7.5,,
2017-12-29T06:03:42.418Z,,,,55,7.5,,
2017-12-29T06:03:47.388Z,,,,55,7.5,,
2017-12-29T06:03:57.389Z,,,,55,7.5,,
2017-12-29T06:04:07.391Z,,,,55,7.5,,
2017-12-29T06:04:17.388Z,,,,55,7.5,,
2017-12-29T06:04:27.478Z,,,,55,7.5,,
2017-12-29T06:04:37.388Z,,,,55,7.5,,
2017-12-29T06:04:47.388Z,,,,55,7.5,,
2017-12-29T06:04:57.388Z,,,,55,7.5,,
2017-12-29T06:05:07.458Z,,,,55,7.5,,
2017-12-29T06:05:17.388Z,9.1,,,55,7.5,,
2017-12-29T06:05:27.479Z,9.3,,,55,7.5,,
2017-12-29T06:05:42.417Z,,,,55,7.5,,
2017-12-29T06:05:47.389Z,,,,55,7.5,,
2017-12-29T06:05:57.388Z,,,,55,7.5,,
2017-12-29T06:06:07.389Z,,,,55,7.5,,
2017-12-29T06:06:17.388Z,,,,55,7.5,,
2017-12-29T06:06:27.479Z,,,,55,7.5,,
2017-12-29T06:06:37.389Z,,,,55,7.5,,
2017-12-29T06:06:47.389Z,,,,55,7.5,,
2017-12-29T06:06:57.388Z,9.3,0,0,55,7.5,0,5
2017-12-29T06:07:07.424Z,,,,55,7.5,,
2017-12-29T06:07:17.388Z,,,,55,7.5,,
2017-12-29T06:07:27.469Z,9.1,,,55,7.5,,
2017-12-29T06:07:37.389Z,9.3,,,55,7.5,,
2017-12-29T06:07:47.389Z,,,,55,7.5,,
2017-12-29T06:07:57.389Z,,,,55,7.5,,
2017-12-29T06:08:07.388Z,,,,55,7.5,,
2017-12-29T06:08:17.389Z,,,,55,7.5,,
2017-12-29T06:08:32.499Z,,,,55,7.5,,
2017-12-29T06:08:37.389Z,,,,55,7.5,,
2017-12-29T06:08:47.389Z,,,,55,7.5,,
2017-12-29T06:08:57.389Z,9.1,,,55,7.5,,
2017-12-29T06:09:07.389Z,,,,55,7.5,,
2017-12-29T06:09:17.389Z,9.3,,,55,7.5,,
2017-12-29T06:09:27.479Z,9.1,,,55,7.5,,
2017-12-29T06:09:37.389Z,9.3,,,55,7.5,,
2017-12-29T06:09:47.389Z,,,,55,7.5,,
2017-12-29T06:09:57.389Z,9.1,,,55,7.5,,
2017-12-29T06:10:07.389Z,,,,55,7.5,,
2017-12-29T06:10:17.389Z,9.3,,,55,7.5,,
2017-12-29T06:10:27.479Z,,,,55,7.5,,
2017-12-29T06:10:37.389Z,9.1,,,55,7.5,,
2017-12-29T06:10:47.391Z,9.3,,,55,7.5,,
2017-12-29T06:10:57.389Z,9.1,,,55,7.5,,
2017-12-29T06:11:07.389Z,9.3,,,55,7.5,,
2017-12-29T06:11:22.707Z,9.1,,,55,7.5,,
2017-12-29T06:11:27.469Z,,,,55,7.5,,
2017-12-29T06:11:37.389Z,,,,55,7.5,,
2017-12-29T06:11:47.389Z,,,,55,7.5,,
2017-12-29T06:11:57.389Z,,,,55,7.5,,
2017-12-29T06:12:07.389Z,,,,55,7.5,,
2017-12-29T06:12:17.403Z,,,,55,7.5,,
2017-12-29T06:12:27.479Z,,,,55,7.5,,
2017-12-29T06:12:37.390Z,,,,55,7.5,,
2017-12-29T06:12:48.386Z,,,,55,7.5,,
2017-12-29T06:12:57.389Z,,,,55,7.5,,
2017-12-29T06:13:07.390Z,,,,55,7.5,,
2017-12-29T06:13:17.391Z,,,,55,7.5,,
2017-12-29T06:13:27.480Z,,,,55,7.5,,
2017-12-29T06:13:37.390Z,,,,55,7.5,,
2017-12-29T06:13:47.390Z,,,,55,7.5,,
2017-12-29T06:13:57.390Z,,,,55,7.5,,
2017-12-29T06:14:07.390Z,,,,55,7.5,,
2017-12-29T06:14:17.390Z,,,,55,7.5,,
2017-12-29T06:14:27.479Z,,,,55,7.5,,
2017-12-29T06:14:37.389Z,,,,55,7.5,,
2017-12-29T06:14:47.390Z,,,,55,7.5,,
2017-12-29T06:14:57.390Z,,,,55,7.5,,
2017-12-29T06:15:07.389Z,,,,55,7.5,,
2017-12-29T06:15:17.390Z,,,,55,7.5,,
2017-12-29T06:15:27.480Z,,,,55,7.5,,
2017-12-29T06:15:38.389Z,,,,55,7.5,,
2017-12-29T06:15:47.390Z,,,,55,7.5,,
2017-12-29T06:15:57.390Z,,,,55,7.5,,
2017-12-29T06:16:07.390Z,,,,55,7.5,,
2017-12-29T06:16:17.390Z,,,,55,7.5,,
2017-12-29T06:16:27.480Z,,,,55,7.5,,
2017-12-29T06:16:37.390Z,,,,55,7.5,,
2017-12-29T06:16:47.390Z,,,,55,7.5,,
2017-12-29T06:16:57.390Z,,,,55,7.5,,
2017-12-29T06:17:07.390Z,,,,55,7.5,,
2017-12-29T06:17:17.390Z,,,,55,7.5,,
2017-12-29T06:17:27.470Z,,,,55,7.5,,
2017-12-29T06:17:37.390Z,,,,55,7.5,,
2017-12-29T06:17:47.390Z,,,,55,7.5,,
2017-12-29T06:17:57.390Z,,,,55,7.5,,
2017-12-29T06:18:07.390Z,,,,55,7.5,,
2017-12-29T06:18:17.390Z,,,,55,7.5,,
2017-12-29T06:18:28.470Z,,,,55,7.5,,
2017-12-29T06:18:37.392Z,,,,55,7.5,,
2017-12-29T06:18:47.391Z,,,,55,7.5,,
2017-12-29T06:18:57.390Z,,,,55,7.5,,
2017-12-29T06:19:07.390Z,,,,55,7.5,,
2017-12-29T06:19:17.390Z,,,,55,7.5,,
2017-12-29T06:19:27.483Z,,,,55,7.5,,
2017-12-29T06:19:37.391Z,,,,55,7.5,,
2017-12-29T06:19:47.405Z,,,,55,7.3,,
2017-12-29T06:19:57.390Z,,,,55,7.5,,
2017-12-29T06:20:07.403Z,,,,55,7.5,,
2017-12-29T06:20:17.391Z,,,,55,7.5,,
2017-12-29T06:20:27.480Z,,,,55,7.5,,
2017-12-29T06:20:37.390Z,,,,55,7.5,,
2017-12-29T06:20:47.390Z,,,,55,7.5,,
2017-12-29T06:20:57.391Z,,,,55,7.5,,
2017-12-29T06:21:07.390Z,,,,55,7.5,,
2017-12-29T06:21:18.500Z,,,,55,7.5,,
2017-12-29T06:21:27.441Z,,,,55,7.5,,
2017-12-29T06:21:37.390Z,,,,55,7.5,,
2017-12-29T06:21:47.391Z,,,,55,7.5,,
2017-12-29T06:21:57.391Z,,,,55,7.5,,
2017-12-29T06:22:07.391Z,,,,55,7.5,,
2017-12-29T06:22:17.391Z,,,,55,7.5,,
2017-12-29T06:22:27.481Z,,,,55,7.5,,
2017-12-29T06:22:37.391Z,,,,55,7.5,,
2017-12-29T06:22:47.391Z,,,,55,7.5,,
2017-12-29T06:22:57.391Z,,,,55,7.5,,
2017-12-29T06:23:07.393Z,,,,55,7.5,,
2017-12-29T06:23:17.391Z,,,,55,7.5,,
2017-12-29T06:23:27.481Z,,,,55,7.5,,
2017-12-29T06:23:37.391Z,,,,55,7.5,,
2017-12-29T06:23:47.391Z,,,,55,7.5,,
2017-12-29T06:23:57.391Z,,,,55,7.5,,
2017-12-29T06:24:08.389Z,,,,55,7.3,,
2017-12-29T06:24:17.391Z,,,,55,7.5,,
2017-12-29T06:24:27.481Z,,,,55,7.5,,
2017-12-29T06:24:37.391Z,,,,55,7.5,,
2017-12-29T06:24:47.391Z,,,,55,7.5,,
2017-12-29T06:24:57.392Z,,,,55,7.5,,
2017-12-29T06:25:07.391Z,,,,55,7.5,,
2017-12-29T06:25:17.391Z,,,,55,7.5,,
2017-12-29T06:25:27.481Z,,,,55,7.5,,
2017-12-29T06:25:37.392Z,,,,55,7.5,,
2017-12-29T06:25:47.393Z,,,,55,7.5,,
2017-12-29T06:25:57.391Z,,,,55,7.5,,
2017-12-29T06:26:07.391Z,,,,55,7.5,,
2017-12-29T06:26:17.392Z,,,,55,7.5,,
2017-12-29T06:26:27.483Z,,,,55,7.5,,
2017-12-29T06:26:37.391Z,,,,55,7.5,,
2017-12-29T06:26:47.392Z,,,,55,7.5,,
2017-12-29T06:27:02.411Z,,,,55,7.5,,
2017-12-29T06:27:07.392Z,,,,55,7.5,,
2017-12-29T06:27:17.392Z,,,,55,7.5,,
2017-12-29T06:27:27.481Z,,,,55,7.5,,
2017-12-29T06:27:37.393Z,,,,55,7.5,,
2017-12-29T06:27:47.392Z,,,,55,7.5,,
2017-12-29T06:27:57.392Z,,,,55,7.5,,
2017-12-29T06:28:07.391Z,,,,55,7.3,,
2017-12-29T06:28:17.392Z,,,,55,7.5,,
2017-12-29T06:28:27.522Z,,,,55,7.5,,
2017-12-29T06:28:37.392Z,,,,55,7.5,,
2017-12-29T06:28:47.392Z,,,,55,7.5,,
2017-12-29T06:28:57.392Z,,,,55,7.5,,
2017-12-29T06:29:07.392Z,,,,55,7.5,,
2017-12-29T06:29:17.392Z,,,,55,7.5,,
2017-12-29T06:29:27.472Z,,,,55,7.5,,
2017-12-29T06:29:37.393Z,,,,55,7.5,,
2017-12-29T06:29:47.393Z,,,,55,7.5,,
2017-12-29T06:29:57.392Z,,,,55,7.5,,
2017-12-29T06:30:07.392Z,,,,55,7.5,,
2017-12-29T06:30:17.392Z,,,,55,7.5,,
2017-12-29T06:30:27.482Z,,,,55,7.5,,
2017-12-29T06:30:37.393Z,,,,55,7.5,,
2017-12-29T06:30:47.392Z,,,,55,7.5,,
2017-12-29T06:30:57.392Z,,,,55,7.3,,
2017-12-29T06:31:07.429Z,,,,55,7.5,,
2017-12-29T06:31:18.387Z,,,,55,7.5,,
2017-12-29T06:31:27.482Z,,,,55,7.5,,
2017-12-29T06:31:37.392Z,,,,55,7.5,,
2017-12-29T06:31:47.392Z,,,,55,7.5,,
2017-12-29T06:31:57.394Z,,,,55,7.5,,
2017-12-29T06:32:07.392Z,,,,55,7.5,,
2017-12-29T06:32:17.392Z,,,,55,7.5,,
2017-12-29T06:32:27.482Z,,,,55,7.5,,
2017-12-29T06:32:37.490Z,,,,55,7.5,,
2017-12-29T06:32:47.393Z,,,,55,7.5,,
2017-12-29T06:32:57.393Z,,,,55,7.5,,
2017-12-29T06:33:07.393Z,,,,55,7.5,,
2017-12-29T06:33:17.392Z,,,,55,7.3,,
2017-12-29T06:33:27.483Z,,,,55,7.5,,
2017-12-29T06:33:37.393Z,,,,55,7.3,,
2017-12-29T06:33:47.393Z,,,,55,7.5,,
2017-12-29T06:33:57.392Z,,,,55,7.5,,
2017-12-29T06:34:08.391Z,,,,55,7.3,,
2017-12-29T06:34:17.393Z,,,,55,7.5,,
2017-12-29T06:34:27.483Z,,,,55,7.5,,
2017-12-29T06:34:37.393Z,,,,55,7.5,,
2017-12-29T06:34:47.393Z,,,,55,7.5,,
2017-12-29T06:34:57.393Z,,,,55,7.5,,
2017-12-29T06:35:07.393Z,,,,55,7.5,,
2017-12-29T06:35:17.393Z,,,,55,7.5,,
2017-12-29T06:35:27.474Z,,,,55,7.5,,
2017-12-29T06:35:37.393Z,,,,55,7.5,,
2017-12-29T06:35:47.393Z,,,,55,7.5,,
2017-12-29T06:35:57.393Z,,,,55,7.5,,
2017-12-29T06:36:07.393Z,,,,55,7.5,,
2017-12-29T06:36:17.393Z,,,,55,7.5,,
2017-12-29T06:36:27.483Z,,,,55,7.3,,
2017-12-29T06:36:37.393Z,,,,55,7.3,,
2017-12-29T06:36:47.394Z,,,,55,7.5,,
2017-12-29T06:36:58.384Z,,,,55,7.5,,
2017-12-29T06:37:07.393Z,,,,55,7.5,,
2017-12-29T06:37:17.393Z,,,,55,7.5,,
2017-12-29T06:37:27.483Z,,,,55,7.5,,
2017-12-29T06:37:37.394Z,,,,55,7.5,,
2017-12-29T06:37:47.393Z,,,,55,7.5,,
2017-12-29T06:37:57.393Z,,,,55,7.5,,
2017-12-29T06:38:07.393Z,,,,55,7.5,,
2017-12-29T06:38:17.393Z,,,,55,7.5,,
2017-12-29T06:38:27.483Z,,,,55,7.5,,
2017-12-29T06:38:37.393Z,,,,55,7.5,,
2017-12-29T06:38:47.394Z,,,,55,7.5,,
2017-12-29T06:38:57.393Z,9.1,,,55,7.3,,
2017-12-29T06:39:07.394Z,,,,55,7.5,,
2017-12-29T06:39:17.393Z,,,,55,7.5,,
2017-12-29T06:39:27.484Z,,,,55,7.5,,
2017-12-29T06:39:37.394Z,,,,55,7.5,,
2017-12-29T06:39:48.388Z,8.9,,,55,7.3,,
2017-12-29T06:39:57.393Z,9.1,,,55,7.5,,
2017-12-29T06:40:07.393Z,,,,55,7.3,,
2017-12-29T06:40:17.394Z,,,,55,7.5,,
2017-12-29T06:40:27.483Z,9.1,,,55,7.3,,
2017-12-29T06:40:37.394Z,9.1,,,55,7.5,,
2017-12-29T06:40:47.394Z,9.1,,,55,7.5,,
2017-12-29T06:40:57.398Z,,,,55,7.5,,
2017-12-29T06:41:07.394Z,8.9,,,55,7.5,,
2017-12-29T06:41:17.394Z,9.1,,,55,7.3,,
2017-12-29T06:41:27.484Z,9.1,,,55,7.3,,
2017-12-29T06:41:37.394Z,9.1,,,55,7.3,,
2017-12-29T06:41:47.394Z,,,,55,7.3,,
2017-12-29T06:41:57.394Z,9.1,,,55,7.3,,
2017-12-29T06:42:07.394Z,9.1,,,55,7.3,,
2017-12-29T06:42:17.394Z,,,,55,7.5,,
2017-12-29T06:42:27.484Z,9.1,,,55,7.3,,
2017-12-29T06:42:43.442Z,9.1,,,55,7.3,,
2017-12-29T06:42:47.394Z,9.1,,,55,7.3,,
2017-12-29T06:42:57.394Z,9.1,,,55,7.5,,
2017-12-29T06:43:07.395Z,9.1,,,55,7.3,,
2017-12-29T06:43:17.394Z,9.1,,,55,7.5,,
2017-12-29T06:43:27.474Z,8.9,,,55,7.3,,
2017-12-29T06:43:37.395Z,8.9,,,55,7.3,,
2017-12-29T06:43:47.395Z,8.9,,,55,7.5,,
2017-12-29T06:43:57.394Z,8.9,,,55,7.5,,
2017-12-29T06:44:07.394Z,8.9,,,55,7.5,,
2017-12-29T06:44:17.394Z,8.9,,,55,7.3,,
2017-12-29T06:44:27.484Z,8.9,,,55,7.5,,
2017-12-29T06:44:37.394Z,,,,55,7.5,,
2017-12-29T06:44:47.395Z,9.1,,,55,7.5,,
2017-12-29T06:44:57.394Z,8.9,,,55,7.5,,
2017-12-29T06:45:07.394Z,,,,55,7.5,,
2017-12-29T06:45:17.394Z,8.9,,,55,7.5,,
2017-12-29T06:45:32.946Z,,,,55,7.3,,
2017-12-29T06:45:37.395Z,9.1,,,55,7.5,,
2017-12-29T06:45:47.395Z,8.9,,,55,7.3,,
2017-12-29T06:45:57.394Z,,,,55,7.3,,
2017-12-29T06:46:07.394Z,,,,55,7.3,,
2017-12-29T06:46:17.398Z,,,,55,7.3,,
2017-12-29T06:46:27.485Z,,,,55,7.3,,
2017-12-29T06:46:37.397Z,,,,55,7.3,,
2017-12-29T06:46:47.395Z,,,,55,7.3,,
2017-12-29T06:46:57.395Z,8.9,,,55,7.3,,
2017-12-29T06:47:07.395Z,,,,55,7.3,,
2017-12-29T06:47:17.395Z,,,,55,7.3,,
2017-12-29T06:47:27.485Z,,,,55,7.3,,
2017-12-29T06:47:37.395Z,,,,55,7.3,,
2017-12-29T06:47:47.396Z,,,,55,7.5,,
2017-12-29T06:47:57.395Z,,,,55,7.3,,
2017-12-29T06:48:07.395Z,,,,55,7.3,,
2017-12-29T06:48:22.415Z,,,,55,7.5,,
2017-12-29T06:48:27.485Z,,,,55,7.3,,
2017-12-29T06:48:37.395Z,,,,55,7.5,,
2017-12-29T06:48:47.395Z,,,,55,7.3,,
2017-12-29T06:48:57.395Z,,,,55,7.3,,
2017-12-29T06:49:07.395Z,,,,55,7.3,,
2017-12-29T06:49:17.395Z,,,,55,7.3,,
2017-12-29T06:49:27.485Z,8.9,,,55,7.3,,
2017-12-29T06:49:37.397Z,,,,55,7.3,,
2017-12-29T06:49:47.396Z,,,,55,7.3,,
2017-12-29T06:49:58.389Z,,,,55,7.3,,
2017-12-29T06:50:07.395Z,,,,55,7.3,,
2017-12-29T06:50:17.397Z,,,,55,7.3,,
2017-12-29T06:50:27.485Z,,,,55,7.3,,
2017-12-29T06:50:37.395Z,,,,55,7.5,,
2017-12-29T06:50:47.395Z,,,,55,7.5,,
2017-12-29T06:50:57.395Z,,,,55,7.3,,
2017-12-29T06:51:07.396Z,,,,55,7.3,,
2017-12-29T06:51:17.395Z,,,,55,7.5,,
2017-12-29T06:51:27.485Z,,,,55,7.3,,
2017-12-29T06:51:37.399Z,,,,55,7.5,,
2017-12-29T06:51:47.396Z,,,,55,7.3,,
2017-12-29T06:51:57.395Z,,,,55,7.3,,
2017-12-29T06:52:07.395Z,,,,55,7.3,,
2017-12-29T06:52:17.396Z,,,,55,7.3,,
2017-12-29T06:52:27.489Z,,,,55,7.5,,
2017-12-29T06:52:38.393Z,,,,55,7.3,,
2017-12-29T06:52:47.395Z,,,,55,7.5,,
2017-12-29T06:52:57.398Z,,,,55,7.3,,
2017-12-29T06:53:07.396Z,,,,55,7.3,,
2017-12-29T06:53:17.395Z,,,,55,7.3,,
2017-12-29T06:53:27.494Z,,,,55,7.3,,
2017-12-29T06:53:37.396Z,,,,55,7.3,,
2017-12-29T06:53:47.396Z,,,,55,7.5,,
2017-12-29T06:53:57.397Z,,,,55,7.5,,
2017-12-29T06:54:07.396Z,,,,55,7.3,,
2017-12-29T06:54:17.396Z,,,,55,7.3,,
2017-12-29T06:54:27.486Z,,,,55,7.3,,
2017-12-29T06:54:37.396Z,,,,55,7.5,,
2017-12-29T06:54:47.396Z,,,,55,7.3,,
2017-12-29T06:54:57.396Z,,,,55,7.3,,
2017-12-29T06:55:07.396Z,,,,55,7.3,,
2017-12-29T06:55:17.396Z,,,,55,7.5,,
2017-12-29T06:55:28.496Z,,,,55,7.3,,
2017-12-29T06:55:37.397Z,,,,55,7.3,,
2017-12-29T06:55:47.396Z,,,,55,7.3,,
2017-12-29T06:55:57.396Z,,,,55,7.3,,
2017-12-29T06:56:07.396Z,,,,55,7.3,,
2017-12-29T06:56:17.396Z,,,,55,7.3,,
2017-12-29T06:56:27.487Z,,,,55,7.3,,
2017-12-29T06:56:37.396Z,,,,55,7.3,,
2017-12-29T06:56:47.396Z,,,,55,7.3,,
2017-12-29T06:56:57.399Z,,,,55,7.3,,
2017-12-29T06:57:07.396Z,,,,55,7.3,,
2017-12-29T06:57:17.396Z,,,,55,7.3,,
2017-12-29T06:57:27.486Z,,,,55,7.3,,
2017-12-29T06:57:37.396Z,,,,55,7.3,,
2017-12-29T06:57:47.424Z,,,,55,7.3,,
2017-12-29T06:57:57.396Z,,,,55,7.3,,
2017-12-29T06:58:07.396Z,,,,55,7.3,,
2017-12-29T06:58:18.389Z,,,,55,7.3,,
2017-12-29T06:58:27.486Z,,,,55,7.3,,
2017-12-29T06:58:37.397Z,,,,55,7.3,,
2017-12-29T06:58:47.396Z,,,,55,7.3,,
2017-12-29T06:58:57.396Z,,,,55,7.3,,
2017-12-29T06:59:07.397Z,,,,55,7.3,,
2017-12-29T06:59:17.397Z,,,,55,7.3,,
2017-12-29T06:59:27.486Z,,,,55,7.3,,
2017-12-29T06:59:37.397Z,,,,55,7.3,,
2017-12-29T06:59:47.398Z,,,,55,7.3,,
2017-12-29T06:59:57.396Z,,,,55,7.3,,
2017-12-29T07:00:07.397Z,,,,55,7.5,,
2017-12-29T07:00:17.397Z,,,,55,7.3,,
2017-12-29T07:00:27.487Z,,,,55,7.3,,
2017-12-29T07:00:37.397Z,,,,55,7.3,,
2017-12-29T07:00:47.397Z,,,,55,7.3,,
2017-12-29T07:00:57.400Z,,,,55,7.3,,
2017-12-29T07:01:12.417Z,,,,55,7.3,,
2017-12-29T07:01:17.403Z,,,,55,7.3,,
2017-12-29T07:01:27.487Z,,,,55,7.3,,
2017-12-29T07:01:37.397Z,,,,55,7.3,,
2017-12-29T07:01:47.397Z,,,,55,7.3,,
2017-12-29T07:01:57.397Z,,,,55,7.3,,
2017-12-29T07:02:07.397Z,,,,55,7.3,,
2017-12-29T07:02:17.400Z,,,,55,7.3,,
2017-12-29T07:02:27.489Z,,,,55,7.3,,
2017-12-29T07:02:37.441Z,,,,55,7.3,,
2017-12-29T07:02:47.468Z,,,,55,7.3,,
2017-12-29T07:02:57.397Z,,,,55,7.3,,
2017-12-29T07:03:07.397Z,,,,55,7.3,,
2017-12-29T07:03:17.397Z,,,,55,7.3,,
2017-12-29T07:03:27.490Z,,,,55,7.3,,
2017-12-29T07:03:37.398Z,,,,55,7.3,,
2017-12-29T07:03:47.397Z,,,,55,7.3,,
2017-12-29T07:04:02.417Z,,,,55,7.3,,
2017-12-29T07:04:07.404Z,,,,55,7.3,,
2017-12-29T07:04:17.398Z,,,,55,7.3,,
2017-12-29T07:04:27.500Z,,,,55,7.3,,
2017-12-29T07:04:37.398Z,,,,55,7.3,,
2017-12-29T07:04:47.398Z,,,,55,7.3,,
2017-12-29T07:04:57.398Z,,,,55,7.3,,
2017-12-29T07:05:07.397Z,,,,55,7.3,,
2017-12-29T07:05:17.398Z,,,,55,7.3,,
2017-12-29T07:05:28.479Z,,,,55,7.3,,
2017-12-29T07:05:37.398Z,,,,55,7.3,,
2017-12-29T07:05:47.398Z,,,,55,7.3,,
2017-12-29T07:05:57.398Z,,,,55,7.3,,
2017-12-29T07:06:07.403Z,,,,55,7.3,,
2017-12-29T07:06:17.403Z,,,,55,7.3,,
2017-12-29T07:06:27.492Z,,,,55,7.3,,
2017-12-29T07:06:37.398Z,,,,55,7.3,,
2017-12-29T07:06:52.419Z,,,,55,7.3,,
2017-12-29T07:06:57.399Z,8.9,0,0,55,7.3,0,5
2017-12-29T07:07:07.398Z,,,,55,7.3,,
2017-12-29T07:07:17.399Z,,,,55,7.3,,
2017-12-29T07:07:27.497Z,,,,55,7.3,,
2017-12-29T07:07:37.398Z,,,,55,7.3,,
2017-12-29T07:07:47.400Z,,,,55,7.3,,
2017-12-29T07:07:57.398Z,,,,55,7.3,,
2017-12-29T07:08:07.398Z,,,,55,7.3,,
2017-12-29T07:08:17.399Z,,,,55,7.3,,
2017-12-29T07:08:27.488Z,,,,55,7.3,,
2017-12-29T07:08:37.451Z,,,,55,7.3,,
2017-12-29T07:08:47.417Z,,,,55,7.3,,
2017-12-29T07:08:57.400Z,,,,55,7.3,,
2017-12-29T07:09:07.398Z,,,,55,7.3,,
2017-12-29T07:09:17.400Z,,,,55,7.3,,
2017-12-29T07:09:27.488Z,,,,55,7.3,,
2017-12-29T07:09:37.400Z,,,,55,7.3,,
2017-12-29T07:09:47.400Z,,,,55,7.3,,
2017-12-29T07:09:57.398Z,,,,55,7.3,,
2017-12-29T07:10:07.401Z,,,,55,7.3,,
2017-12-29T07:10:17.398Z,,,,55,7.3,,
2017-12-29T07:10:27.478Z,,,,55,7.3,,
2017-12-29T07:10:37.401Z,,,,55,7.3,,
2017-12-29T07:10:47.401Z,,,,55,7.3,,
2017-12-29T07:10:57.401Z,,,,55,7.3,,
2017-12-29T07:11:07.402Z,,,,55,7.3,,
2017-12-29T07:11:17.402Z,,,,55,7.3,,
2017-12-29T07:11:27.489Z,,,,55,7.3,,
2017-12-29T07:11:37.400Z,,,,55,7.3,,
2017-12-29T07:11:47.399Z,,,,55,7.3,,
2017-12-29T07:11:57.398Z,,,,55,7.3,,
2017-12-29T07:12:07.403Z,,,,55,7.3,,
2017-12-29T07:12:17.399Z,,,,55,7.3,,
2017-12-29T07:12:27.489Z,,,,55,7.3,,
2017-12-29T07:12:37.404Z,,,,55,7.3,,
2017-12-29T07:12:47.399Z,,,,55,7.3,,
2017-12-29T07:12:57.400Z,,,,55,7.3,,
2017-12-29T07:13:07.399Z,,,,55,7.3,,
2017-12-29T07:13:17.399Z,,,,55,7.3,,
2017-12-29T07:13:27.489Z,,,,55,7.3,,
2017-12-29T07:13:37.399Z,,,,55,7.3,,
2017-12-29T07:13:47.399Z,,,,55,7.3,,
2017-12-29T07:13:58.398Z,,,,55,7.3,,
2017-12-29T07:14:07.399Z,,,,55,7.3,,
2017-12-29T07:14:17.400Z,,,,55,7.3,,
2017-12-29T07:14:27.479Z,,,,55,7.3,,
2017-12-29T07:14:37.399Z,,,,55,7.3,,
2017-12-29T07:14:47.399Z,,,,55,7.3,,
2017-12-29T07:14:57.399Z,,,,55,7.3,,
2017-12-29T07:15:07.399Z,,,,55,7.3,,
2017-12-29T07:15:17.399Z,,,,55,7.3,,
2017-12-29T07:15:27.494Z,,,,55,7.3,,
2017-12-29T07:15:37.399Z,,,,55,7.3,,
2017-12-29T07:15:47.399Z,,,,55,7.3,,
2017-12-29T07:15:57.399Z,,,,55,7.3,,
2017-12-29T07:16:07.399Z,8.6,,,55,7.3,,
2017-12-29T07:16:17.401Z,8.9,,,55,7.3,,
2017-12-29T07:16:27.490Z,,,,55,7.3,,
2017-12-29T07:16:37.399Z,8.6,,,55,7.3,,
2017-12-29T07:16:52.424Z,8.9,,,55,7.3,,
2017-12-29T07:16:57.399Z,,,,55,7.3,,
2017-12-29T07:17:07.399Z,,,,55,7.3,,
2017-12-29T07:17:17.400Z,,,,55,7.3,,
2017-12-29T07:17:27.490Z,,,,55,7.3,,
2017-12-29T07:17:37.399Z,8.6,,,55,7.3,,
2017-12-29T07:17:47.401Z,8.9,,,55,7.3,,
2017-12-29T07:17:57.399Z,,,,55,7.3,,
2017-12-29T07:18:07.399Z,8.6,,,55,7.3,,
2017-12-29T07:18:17.400Z,8.9,,,55,7.3,,
2017-12-29T07:18:27.490Z,8.6,,,55,7.3,,
2017-12-29T07:18:37.400Z,8.9,,,55,7.3,,
2017-12-29T07:18:47.401Z,,,,55,7.3,,
2017-12-29T07:18:57.400Z,,,,55,7.3,,
2017-12-29T07:19:07.400Z,8.6,,,55,7.3,,
2017-12-29T07:19:17.400Z,,,,55,7.3,,
2017-12-29T07:19:27.490Z,,,,55,7.3,,
2017-12-29T07:19:42.420Z,8.9,,,55,7.3,,
2017-12-29T07:19:47.400Z,,,,55,7.3,,
2017-12-29T07:19:57.400Z,,,,55,7.3,,
2017-12-29T07:20:07.402Z,,,,55,7.3,,
2017-12-29T07:20:17.400Z,,,,55,7.3,,
2017-12-29T07:20:27.490Z,,,,55,7.3,,
2017-12-29T07:20:37.400Z,,,,55,7.3,,
2017-12-29T07:20:47.400Z,,,,55,7.3,,
2017-12-29T07:20:57.400Z,8.6,,,55,7.3,,
2017-12-29T07:21:07.400Z,,,,55,7.3,,
2017-12-29T07:21:17.400Z,8.9,,,55,7.3,,
2017-12-29T07:21:27.490Z,8.6,,,55,7.3,,
2017-12-29T07:21:37.400Z,,,,55,7.3,,
2017-12-29T07:21:47.400Z,,,,55,7.3,,
2017-12-29T07:21:57.400Z,,,,55,7.3,,
2017-12-29T07:22:07.400Z,8.9,,,55,7.3,,
2017-12-29T07:22:17.400Z,,,,55,7.3,,
2017-12-29T07:22:32.510Z,8.6,,,55,7.3,,
2017-12-29T07:22:37.400Z,8.9,,,55,7.3,,
2017-12-29T07:22:47.433Z,8.6,,,55,7.3,,
2017-12-29T07:22:57.406Z,,,,55,7.3,,
2017-12-29T07:23:07.401Z,,,,55,7.3,,
2017-12-29T07:23:17.400Z,,,,55,7.3,,
2017-12-29T07:23:27.481Z,,,,55,7.3,,
2017-12-29T07:23:37.400Z,,,,55,7.3,,
2017-12-29T07:23:47.401Z,,,,55,7.3,,
2017-12-29T07:23:58.721Z,8.9,,,55,7.3,,
2017-12-29T07:24:07.402Z,8.6,,,55,7.3,,
2017-12-29T07:24:17.400Z,,,,55,7.3,,
