Time,HwTSet,ActPow,ChActive,HwTOutlet,PrimTSet,HwActive,PrimT
2017-12-12T00:00:02.031Z,55,56,,47.6,,,67.4
2017-12-12T00:00:11.952Z,55,29,,47.5,,,67.7
2017-12-12T00:00:21.951Z,55,,,47.5,,,62.6
2017-12-12T00:00:31.952Z,55,,,47.4,,,59.8
2017-12-12T00:00:41.951Z,55,,,47.4,,,57.8
2017-12-12T00:00:51.952Z,55,,,47.3,,,57.6
2017-12-12T00:01:02.042Z,55,,,47.3,,,57
2017-12-12T00:01:11.953Z,55,,,47.3,,,58
2017-12-12T00:01:21.951Z,55,,,47.3,,,58.1
2017-12-12T00:01:31.951Z,55,,,47.2,,,
2017-12-12T00:01:41.952Z,55,,,47.2,,,58
2017-12-12T00:01:51.951Z,55,0,1,47.2,,0,58.2
2017-12-12T00:02:07.045Z,55,,,47.2,,,57.9
2017-12-12T00:02:11.952Z,55,,0,47.2,0,2,56.2
2017-12-12T00:02:21.954Z,55,73,,46.6,,,58.9
2017-12-12T00:02:31.952Z,55,69,,52.6,,,57.5
2017-12-12T00:02:41.952Z,55,51,,55.1,,,58
2017-12-12T00:02:51.952Z,55,33,,56.9,,,57.9
2017-12-12T00:03:02.034Z,55,0,0,56.2,0,2,55.7
2017-12-12T00:03:11.952Z,55,,0,54.7,,2,50.8
2017-12-12T00:03:21.952Z,55,94,,49.7,,,49.7
2017-12-12T00:03:32.600Z,55,93,0,47,59,0,50.6
2017-12-12T00:03:41.952Z,55,0,0,48.4,,0,52
2017-12-12T00:03:51.954Z,55,,,48.1,,,54
2017-12-12T00:04:02.032Z,55,,,47.8,,,55.1
2017-12-12T00:04:11.952Z,55,,,47.5,,,57
2017-12-12T00:04:21.952Z,55,,,47.3,,,58
2017-12-12T00:04:31.952Z,55,,1,47.4,75,0,59.6
2017-12-12T00:04:41.952Z,55,80,1,48,,0,60.4
2017-12-12T00:04:57.128Z,55,80,,48.6,,,66.3
2017-12-12T00:05:02.032Z,55,51,,49.1,,,69.1
2017-12-12T00:05:11.958Z,55,29,,49.5,,,65.4
2017-12-12T00:05:21.952Z,55,,,49.8,,,61.6
2017-12-12T00:05:31.952Z,55,,,50,,,58.9
2017-12-12T00:05:41.952Z,55,,,50.1,,,57.9
2017-12-12T00:05:51.952Z,55,,,50.1,,,57.1
2017-12-12T00:06:02.034Z,55,,,50.2,,,57.2
2017-12-12T00:06:11.952Z,55,,,50.3,,,58
2017-12-12T00:06:21.952Z,55,,,50.3,,,58.1
2017-12-12T00:06:31.954Z,55,,,50.4,,,57.9
2017-12-12T00:06:41.952Z,55,,,50.4,,,57.8
2017-12-12T00:06:51.952Z,55,,,50.4,,,
2017-12-12T00:07:02.033Z,55,,,50.6,,,58
2017-12-12T00:07:11.954Z,55,,,50.6,,,58.1
2017-12-12T00:07:21.952Z,55,,,50.6,,,
2017-12-12T00:07:31.952Z,55,,0,50.6,0,2,59.4
2017-12-12T00:07:41.964Z,55,0,0,43,59,0,59.6
2017-12-12T00:07:51.952Z,55,,,52.2,,,57.8
2017-12-12T00:08:02.033Z,55,,,52,,,58
2017-12-12T00:08:11.952Z,55,,,52,,,60.1
2017-12-12T00:08:21.952Z,55,,,52,,,61
2017-12-12T00:08:31.952Z,55,,,52,,,62
2017-12-12T00:08:41.953Z,55,,1,51.9,75,0,63
2017-12-12T00:08:51.953Z,55,,,52,,,63.5
2017-12-12T00:09:02.032Z,55,,,52.2,,,63.7
2017-12-12T00:09:12.945Z,55,,,52.6,,,64
2017-12-12T00:09:21.953Z,55,,,52.9,,,
2017-12-12T00:09:31.953Z,55,,,53,,,64.1
2017-12-12T00:09:41.953Z,55,,,53.2,,,64.3
2017-12-12T00:09:51.953Z,55,,,53.2,,,
2017-12-12T00:10:02.036Z,55,,,53.3,,,64.4
2017-12-12T00:10:11.953Z,55,,,53.3,,,64.5
2017-12-12T00:10:21.953Z,55,,,53.3,,,64.7
2017-12-12T00:10:31.952Z,55,,,53.3,,,64.8
2017-12-12T00:10:41.957Z,55,,,53.4,,,65
2017-12-12T00:10:51.953Z,55,,,53.4,,,
2017-12-12T00:11:02.033Z,55,,,53.4,,,65.1
2017-12-12T00:11:11.954Z,55,,,53.4,,,
2017-12-12T00:11:21.953Z,55,,,53.4,,,65.2
2017-12-12T00:11:31.953Z,55,,,53.4,,,65.4
2017-12-12T00:11:41.953Z,55,,,53.4,,,
2017-12-12T00:11:51.964Z,55,,,53.3,,,65.5
2017-12-12T00:12:03.032Z,55,,,53.3,,,
2017-12-12T00:12:11.953Z,55,,,53.3,,,65.6
2017-12-12T00:12:21.953Z,55,,,53.3,,,
2017-12-12T00:12:31.954Z,55,,,53.2,,,65.7
2017-12-12T00:12:41.953Z,55,,,53.2,,,
2017-12-12T00:12:51.953Z,55,,,53.1,,,
2017-12-12T00:13:02.036Z,55,,,53.1,,,65.9
2017-12-12T00:13:11.953Z,55,80,1,53,,0,66
2017-12-12T00:13:21.953Z,55,79,,53,,,70.1
2017-12-12T00:13:31.953Z,55,38,,52.9,,,69.9
2017-12-12T00:13:41.953Z,55,29,,52.9,,,63.9
2017-12-12T00:13:51.954Z,55,,,52.8,,,58.5
2017-12-12T00:14:02.033Z,55,,,52.8,,,56.7
2017-12-12T00:14:11.953Z,55,,,52.7,,,55.6
2017-12-12T00:14:21.958Z,55,,,52.7,,,55.1
2017-12-12T00:14:31.955Z,55,,,52.7,,,55.3
2017-12-12T00:14:41.954Z,55,,,52.6,,,56
2017-12-12T00:14:52.953Z,55,,,52.6,,,55.9
2017-12-12T00:15:02.151Z,55,,,52.4,,,55.6
2017-12-12T00:15:11.954Z,55,,,52.4,,,55.5
2017-12-12T00:15:21.953Z,55,,,52.4,,,55.6
2017-12-12T00:15:31.954Z,55,,,52.3,,,55.8
2017-12-12T00:15:41.953Z,55,,,52.3,,,56
2017-12-12T00:15:51.957Z,55,,,52.2,,,
2017-12-12T00:16:02.033Z,55,,,52.1,,,56.2
2017-12-12T00:16:11.956Z,55,,,52.1,,,56.5
2017-12-12T00:16:21.953Z,55,,,52,,,56.7
2017-12-12T00:16:31.955Z,55,,,52,,,57
2017-12-12T00:16:41.955Z,55,,,52,,,57.1
2017-12-12T00:16:51.954Z,55,,,51.9,,,57.3
2017-12-12T00:17:02.066Z,55,,,51.8,,,57.4
2017-12-12T00:17:11.971Z,55,,,51.8,,,57.6
2017-12-12T00:17:21.955Z,55,,,51.7,,,57.8
2017-12-12T00:17:31.956Z,55,,,51.7,,,57.9
2017-12-12T00:17:42.947Z,55,,,51.6,,,58
2017-12-12T00:17:51.955Z,55,,,51.6,,,58.3
2017-12-12T00:18:02.151Z,55,,,51.4,,,58.4
2017-12-12T00:18:11.963Z,55,,,51.4,,,58.5
2017-12-12T00:18:22.958Z,55,,,51.3,,,58.6
2017-12-12T00:18:31.959Z,55,,,51.3,,,58.7
2017-12-12T00:18:42.001Z,55,,,51.2,,,58.8
2017-12-12T00:18:51.957Z,55,,,51.2,,,59.1
2017-12-12T00:19:02.054Z,55,,,51.1,,,59.2
2017-12-12T00:19:12.119Z,55,,,51.1,,,59.3
2017-12-12T00:19:21.956Z,55,,,51,,,59.4
2017-12-12T00:19:31.954Z,55,,,51,,,59.7
2017-12-12T00:19:41.954Z,55,,,50.9,,,
2017-12-12T00:19:51.960Z,55,,,50.9,,,59.9
2017-12-12T00:20:02.056Z,55,,,50.9,,,60
2017-12-12T00:20:11.954Z,55,,,50.8,,,60.1
2017-12-12T00:20:21.958Z,55,,,50.8,,,60.2
2017-12-12T00:20:36.976Z,55,,,50.8,,,60.4
2017-12-12T00:20:41.956Z,55,,,50.8,,,60.5
2017-12-12T00:20:51.955Z,55,,,50.8,,,60.7
2017-12-12T00:21:02.034Z,55,,,50.8,,,60.9
2017-12-12T00:21:11.954Z,55,,,50.8,,,61
2017-12-12T00:21:21.964Z,55,,,50.8,,,61.1
2017-12-12T00:21:31.954Z,55,,,50.8,,,61.2
2017-12-12T00:21:41.954Z,55,,,50.8,,,61.4
2017-12-12T00:21:51.954Z,55,,,50.8,,,
2017-12-12T00:22:02.093Z,55,,,50.8,,,61.6
2017-12-12T00:22:11.954Z,,,,,,,61.7
2017-12-12T00:22:21.954Z,55,,,50.8,,,
2017-12-12T00:22:31.955Z,55,,,50.9,,,62
2017-12-12T00:22:41.956Z,55,,,50.9,,,
2017-12-12T00:22:51.955Z,55,,,50.9,,,62.2
2017-12-12T00:23:02.034Z,55,,,50.9,,,62.4
2017-12-12T00:23:11.955Z,55,,,51,,,
2017-12-12T00:23:21.954Z,55,,,51,,,62.5
2017-12-12T00:23:31.955Z,55,,,51,,,62.6
2017-12-12T00:23:41.954Z,55,,,51.1,,,62.7
2017-12-12T00:23:53.053Z,55,,,51.1,,,63
2017-12-12T00:24:02.046Z,55,,,51.1,,,
2017-12-12T00:24:11.954Z,55,,,51.2,,,
2017-12-12T00:24:21.955Z,55,,,51.2,,,63.2
2017-12-12T00:24:31.954Z,55,0,1,51.2,,0,63.6
2017-12-12T00:24:41.955Z,55,,,51.3,,,62.9
2017-12-12T00:24:51.955Z,55,,,51.3,,,61.9
2017-12-12T00:25:02.034Z,55,,,51.3,,,60.5
2017-12-12T00:25:11.955Z,55,,,51.3,,,59.9
2017-12-12T00:25:21.954Z,55,,,51.4,,,59.8
2017-12-12T00:25:31.954Z,55,,,51.4,,,60
2017-12-12T00:25:41.955Z,55,,,51.4,,,60.1
2017-12-12T00:25:51.956Z,55,,,51.6,,,59.9
2017-12-12T00:26:02.034Z,55,,,51.6,,,59.7
2017-12-12T00:26:11.955Z,55,,,51.6,,,59.3
2017-12-12T00:26:21.955Z,55,,,51.4,,,58.9
2017-12-12T00:26:31.955Z,55,,,51.4,,,58.7
2017-12-12T00:26:41.956Z,55,,,51.4,,,58.6
2017-12-12T00:26:51.955Z,55,,,51.4,,,58.2
2017-12-12T00:27:02.035Z,55,80,1,51.3,,0,62.5
2017-12-12T00:27:11.955Z,55,50,,51.3,,,69.4
2017-12-12T00:27:21.955Z,55,29,,51.2,,,70.8
2017-12-12T00:27:31.955Z,55,,,51.1,,,67.8
2017-12-12T00:27:42.952Z,55,,,51.1,,,64.8
2017-12-12T00:27:51.956Z,55,,,51,,,62.9
2017-12-12T00:28:02.036Z,55,,,51,,,61.9
2017-12-12T00:28:11.955Z,55,,,50.9,,,62
2017-12-12T00:28:21.955Z,55,,,50.9,,,62.6
2017-12-12T00:28:31.955Z,55,,,50.9,,,63
2017-12-12T00:28:41.955Z,55,,,50.9,,,63.1
2017-12-12T00:28:51.955Z,55,,,50.9,,,
2017-12-12T00:29:02.061Z,55,,,50.9,,,63.2
2017-12-12T00:29:11.955Z,55,,,50.9,,,63.4
2017-12-12T00:29:21.957Z,55,,,50.9,,,63.5
2017-12-12T00:29:31.956Z,55,,,51,,,63.6
2017-12-12T00:29:41.956Z,55,,,51,,,
2017-12-12T00:29:51.956Z,55,,,51,,,63.7
2017-12-12T00:30:02.106Z,55,0,1,51,,0,63.9
2017-12-12T00:30:11.955Z,55,,,51.1,,,62.9
2017-12-12T00:30:21.956Z,55,,,51.1,,,60.9
2017-12-12T00:30:32.947Z,55,,,51.1,,,60.7
2017-12-12T00:30:41.955Z,55,,,51.2,,,60.3
2017-12-12T00:30:51.956Z,55,,,51.2,,,60.2
2017-12-12T00:31:02.048Z,55,,,51.2,,,60.3
2017-12-12T00:31:11.955Z,55,,,51.2,,,60.5
2017-12-12T00:31:21.956Z,55,,,51.3,,,59.9
2017-12-12T00:31:31.956Z,55,,,51.3,,,59.7
2017-12-12T00:31:41.956Z,55,0,1,51.3,75,0,59.3
2017-12-12T00:31:51.956Z,55,,,51.2,,,59.1
2017-12-12T00:32:02.036Z,55,,,51.2,,,58.9
2017-12-12T00:32:11.957Z,55,,,51.2,,,58.7
2017-12-12T00:32:21.956Z,55,,,51.1,,,58.5
2017-12-12T00:32:31.956Z,55,,,51.1,,,58.3
2017-12-12T00:32:41.956Z,55,,,51,,,58.1
2017-12-12T00:32:51.956Z,55,,,51,,,57.8
2017-12-12T00:33:02.036Z,55,,,50.9,,,57.7
2017-12-12T00:33:11.956Z,55,,,50.9,,,
2017-12-12T00:33:22.950Z,55,,,50.8,,,58
2017-12-12T00:33:31.956Z,55,,,50.7,,,58.1
2017-12-12T00:33:41.956Z,55,,,50.7,,,58.2
2017-12-12T00:33:51.956Z,55,,,50.6,,,
2017-12-12T00:34:02.038Z,55,,,50.4,,,58.3
2017-12-12T00:34:11.956Z,55,,,50.3,,,58.4
2017-12-12T00:34:21.956Z,55,,,50.3,,,
2017-12-12T00:34:31.956Z,55,,,50.2,,,58.5
2017-12-12T00:34:41.959Z,55,,,50.1,,,
2017-12-12T00:34:51.958Z,55,,,50,,,58.6
2017-12-12T00:35:02.036Z,55,,,50,,,
2017-12-12T00:35:11.956Z,55,,,49.9,,,58.7
2017-12-12T00:35:21.956Z,55,,,49.8,,,
2017-12-12T00:35:31.956Z,55,,,49.7,,,58.9
2017-12-12T00:35:41.957Z,55,,,49.7,,,59
2017-12-12T00:35:51.956Z,55,,,49.5,,,
2017-12-12T00:36:02.036Z,55,,,49.4,,,
2017-12-12T00:36:17.706Z,55,,,49.4,,,
2017-12-12T00:36:21.956Z,55,,,49.3,,,59.1
2017-12-12T00:36:31.956Z,55,,,49.2,,,
2017-12-12T00:36:41.956Z,55,79,1,49.1,,0,63
2017-12-12T00:36:51.957Z,55,52,,49,,,68.3
2017-12-12T00:37:02.155Z,55,29,,49,,,67.5
2017-12-12T00:37:11.957Z,55,,,48.9,,,63.5
2017-12-12T00:37:21.956Z,55,,,48.7,,,60.8
2017-12-12T00:37:31.959Z,55,,,48.7,,,58.9
2017-12-12T00:37:41.956Z,55,,,48.6,,,58.5
2017-12-12T00:37:51.957Z,55,,,48.6,,,58.3
2017-12-12T00:38:02.039Z,55,,,48.5,,,59.1
2017-12-12T00:38:11.957Z,55,,,48.5,,,59.3
2017-12-12T00:38:21.956Z,55,,,48.5,,,59.2
2017-12-12T00:38:31.957Z,55,,,48.5,,,
2017-12-12T00:38:41.956Z,55,,,48.5,,,59.3
2017-12-12T00:38:51.958Z,55,,,48.5,,,59.5
2017-12-12T00:39:03.261Z,55,,,48.5,,,59.7
2017-12-12T00:39:11.957Z,55,,,48.5,,,59.8
2017-12-12T00:39:21.960Z,55,,,48.5,,,60
2017-12-12T00:39:31.956Z,55,,,48.5,,,
2017-12-12T00:39:41.957Z,55,,,48.5,,,60.1
2017-12-12T00:39:51.957Z,55,,,48.6,,,60.4
2017-12-12T00:40:02.038Z,55,,,48.6,,,60.5
2017-12-12T00:40:11.957Z,55,,,48.6,,,60.6
2017-12-12T00:40:21.957Z,55,,,48.6,,,60.7
2017-12-12T00:40:31.957Z,55,,,48.7,,,61
2017-12-12T00:40:41.957Z,55,,,48.7,,,
2017-12-12T00:40:51.957Z,55,,,48.7,,,61.2
2017-12-12T00:41:02.037Z,55,,,48.7,,,61.4
2017-12-12T00:41:11.957Z,55,,,48.9,,,61.5
2017-12-12T00:41:21.957Z,55,,,48.9,,,61.6
2017-12-12T00:41:31.957Z,55,,,49,,,61.9
2017-12-12T00:41:41.957Z,55,,,49,,,62
2017-12-12T00:41:51.957Z,55,,,49,,,
2017-12-12T00:42:02.037Z,55,,,49.1,,,62.2
2017-12-12T00:42:11.959Z,55,,,49.1,,,
2017-12-12T00:42:21.957Z,55,,,49.1,,,62.5
2017-12-12T00:42:31.957Z,55,,,49.2,,,62.6
2017-12-12T00:42:41.957Z,55,,,49.2,,,
2017-12-12T00:42:51.960Z,55,,,49.3,,,62.9
2017-12-12T00:43:02.037Z,55,,,49.3,,,63
2017-12-12T00:43:11.957Z,55,,,49.4,,,
2017-12-12T00:43:22.955Z,55,,,49.4,,,63.2
2017-12-12T00:43:31.957Z,55,,,49.4,,,
2017-12-12T00:43:41.958Z,55,,,49.5,,,63.4
2017-12-12T00:43:51.957Z,55,,,49.5,,,63.5
2017-12-12T00:44:02.038Z,55,,,49.7,,,63.6
2017-12-12T00:44:11.957Z,55,,,49.7,,,
2017-12-12T00:44:21.958Z,55,,,49.8,,,63.7
2017-12-12T00:44:31.957Z,55,,,49.8,,,
2017-12-12T00:44:41.958Z,55,,,49.9,,,64
2017-12-12T00:44:51.958Z,55,,,49.9,,,
2017-12-12T00:45:02.037Z,55,,,50,,,64.1
2017-12-12T00:45:11.957Z,55,,,50,,,
2017-12-12T00:45:21.957Z,55,,,50.1,,,64.2
2017-12-12T00:45:31.958Z,55,,,50.1,,,
2017-12-12T00:45:41.958Z,55,,,50.2,,,64.4
2017-12-12T00:45:51.958Z,55,,,50.2,,,
2017-12-12T00:46:02.038Z,55,,,50.3,,,
2017-12-12T00:46:12.949Z,55,,,50.3,,,
2017-12-12T00:46:21.958Z,55,,,50.3,,,64.5
2017-12-12T00:46:31.957Z,55,,,50.4,,,
2017-12-12T00:46:41.957Z,55,,,50.4,,,
2017-12-12T00:46:51.992Z,55,,,50.4,,,64.6
2017-12-12T00:47:01.997Z,55,,,50.6,,,
2017-12-12T00:47:11.958Z,55,0,1,50.6,,0,64.8
2017-12-12T00:47:21.958Z,55,,,50.7,,,63.9
2017-12-12T00:47:31.959Z,55,,,50.7,,,62.9
2017-12-12T00:47:41.959Z,55,,,50.8,,,61.4
2017-12-12T00:47:51.958Z,55,,,50.8,,,60.8
2017-12-12T00:48:02.038Z,55,,,50.8,,,60.5
2017-12-12T00:48:11.958Z,55,,,50.9,,,
2017-12-12T00:48:21.958Z,55,,0,50.9,5,0,60.7
2017-12-12T00:48:31.958Z,55,,,50.9,,,60.5
2017-12-12T00:48:41.958Z,55,,,50.9,,,59.9
2017-12-12T00:48:51.959Z,55,,,50.9,,,59.5
2017-12-12T00:49:03.038Z,55,,,50.9,,,59
2017-12-12T00:49:11.958Z,55,,,50.9,,,58.7
2017-12-12T00:49:21.958Z,55,,,50.9,,,58.4
2017-12-12T00:49:31.958Z,55,,,50.8,,,57.8
2017-12-12T00:49:42.031Z,55,,,50.8,,,
2017-12-12T00:49:51.958Z,55,,,50.7,,,57.4
2017-12-12T00:50:02.038Z,55,,,50.6,,,56.9
2017-12-12T00:50:11.960Z,55,,,50.6,,,56.7
2017-12-12T00:50:21.960Z,55,,,50.4,,,56.6
2017-12-12T00:50:31.958Z,55,,,50.3,,,56.7
2017-12-12T00:50:41.958Z,55,,,50.3,,,56.8
2017-12-12T00:50:51.959Z,55,,,50.2,,,57
2017-12-12T00:51:02.038Z,55,,,50.1,,,
2017-12-12T00:51:11.958Z,55,,,50,,,57.2
2017-12-12T00:51:21.958Z,55,,,50,,,57.3
2017-12-12T00:51:31.958Z,55,,,49.9,,,57.4
2017-12-12T00:51:41.960Z,55,,,49.8,,,57.5
2017-12-12T00:51:52.999Z,55,,,49.7,,,
2017-12-12T00:52:02.041Z,55,,,49.5,,,57.6
2017-12-12T00:52:21.958Z,55,,,49.3,,,57.7
2017-12-12T00:52:31.959Z,55,,,49.3,,,
2017-12-12T00:52:41.958Z,55,,,49.2,,,57.8
2017-12-12T00:52:51.961Z,55,,,49.1,,,57.8
2017-12-12T00:53:02.039Z,55,,,49,,,58
2017-12-12T00:53:11.959Z,55,,,48.9,,,
2017-12-12T00:53:21.959Z,55,,,48.7,,,58.1
2017-12-12T00:53:31.959Z,55,,,48.6,,,
2017-12-12T00:53:41.959Z,55,,,48.6,,,58.2
2017-12-12T00:53:51.959Z,55,,,48.5,,,
2017-12-12T00:54:02.038Z,55,,,48.4,,,
2017-12-12T00:54:11.961Z,55,,,48.3,,,58.3
2017-12-12T00:54:21.959Z,55,,,48.3,,,
2017-12-12T00:54:31.959Z,55,,,48.2,,,
2017-12-12T00:54:46.979Z,55,,,48.1,,,
2017-12-12T00:54:51.959Z,55,,,48,,,
2017-12-12T00:55:02.039Z,55,,,47.8,,,58.4
2017-12-12T00:55:11.959Z,55,,,47.7,,,
2017-12-12T00:55:21.959Z,55,,,47.7,,,
2017-12-12T00:55:31.959Z,55,,,47.6,,,
2017-12-12T00:55:41.961Z,55,,,47.5,,,
2017-12-12T00:55:51.959Z,55,,,47.5,,,
2017-12-12T00:56:02.040Z,55,,,47.4,,,
2017-12-12T00:56:12.043Z,55,,,47.3,,,
2017-12-12T00:56:21.959Z,55,,,47.2,,,
2017-12-12T00:56:31.959Z,55,,,47,,,58.5
2017-12-12T00:56:41.959Z,55,,,47,,,58.4
2017-12-12T00:56:53.001Z,55,,,46.9,,,
2017-12-12T00:57:01.999Z,55,,,46.8,,,
2017-12-12T00:57:11.959Z,55,,,46.8,,,58.5
2017-12-12T00:57:21.959Z,55,,,46.7,,,58.4
2017-12-12T00:57:31.959Z,55,,,46.6,,,
2017-12-12T00:57:41.959Z,55,,,46.5,,,
2017-12-12T00:57:51.959Z,55,,,46.5,,,
2017-12-12T00:58:02.039Z,55,,,46.4,,,
2017-12-12T00:58:11.959Z,55,,,46.2,,,
2017-12-12T00:58:21.959Z,55,,,46.2,,,
2017-12-12T00:58:31.959Z,55,,,46.1,,,
2017-12-12T00:58:41.960Z,55,,,46,,,
2017-12-12T00:58:51.960Z,55,,,46,,,
2017-12-12T00:59:02.040Z,55,,,45.9,,,
2017-12-12T00:59:11.959Z,55,,,45.8,,,
2017-12-12T00:59:21.960Z,55,,,45.8,,,
2017-12-12T00:59:31.959Z,55,,,45.7,,,
2017-12-12T00:59:41.960Z,55,,,45.6,,,
2017-12-12T00:59:51.960Z,55,,,45.6,,,
2017-12-12T01:00:02.040Z,55,,,45.5,,,58.3
2017-12-12T01:00:11.960Z,55,,,45.5,,,
2017-12-12T01:00:21.960Z,55,,,45.3,,,
2017-12-12T01:00:31.960Z,55,,,45.2,,,
2017-12-12T01:00:41.964Z,55,,,45.2,,,
2017-12-12T01:00:51.960Z,55,,,45.1,,,
2017-12-12T01:01:02.039Z,55,,,45,,,
2017-12-12T01:01:11.960Z,55,,,45,,,58.2
2017-12-12T01:01:21.960Z,55,,,44.9,,,
2017-12-12T01:01:31.960Z,55,,,44.9,,,
2017-12-12T01:01:41.960Z,55,,,44.8,,,
2017-12-12T01:01:52.952Z,55,,,44.7,,,
2017-12-12T01:02:02.040Z,55,,,44.7,,,
2017-12-12T01:02:11.960Z,55,,,44.5,,,
2017-12-12T01:02:21.960Z,55,,,44.5,,,58.1
2017-12-12T01:02:31.981Z,55,,,44.4,,,
2017-12-12T01:02:41.960Z,55,,,44.3,,,
2017-12-12T01:02:51.960Z,55,,,44.3,,,
2017-12-12T01:03:02.040Z,55,,,44.2,,,
2017-12-12T01:03:11.961Z,55,,,44.2,,,
2017-12-12T01:03:21.961Z,55,,,44.1,,,58
2017-12-12T01:03:31.960Z,55,,,44.1,,,
2017-12-12T01:03:41.960Z,55,,,44,,,
2017-12-12T01:03:51.960Z,55,,,43.9,,,
2017-12-12T01:04:02.040Z,55,,,43.9,,,
2017-12-12T01:04:11.960Z,55,,,43.7,,,57.8
2017-12-12T01:04:21.960Z,55,,,43.7,,,
2017-12-12T01:04:31.960Z,55,,,43.6,,,
2017-12-12T01:04:42.964Z,55,,,43.6,,,
2017-12-12T01:04:51.961Z,55,,,43.5,,,
2017-12-12T01:05:02.042Z,55,,,43.5,,,
2017-12-12T01:05:11.961Z,55,,,43.4,,,57.7
2017-12-12T01:05:21.960Z,55,,,43.4,,,
2017-12-12T01:05:31.960Z,55,,,43.3,,,
2017-12-12T01:05:41.961Z,55,,,43.3,,,
2017-12-12T01:05:51.962Z,55,,,43.2,,,
2017-12-12T01:06:02.041Z,55,,,43.1,,,57.6
2017-12-12T01:06:11.961Z,55,,,43.1,,,
2017-12-12T01:06:21.960Z,55,,,43,,,
2017-12-12T01:06:31.961Z,55,,,43,,,
2017-12-12T01:06:41.961Z,55,,,42.8,,,
2017-12-12T01:06:51.961Z,55,,,42.8,,,57.5
2017-12-12T01:07:02.041Z,55,,,42.7,,,
2017-12-12T01:07:11.962Z,55,,,42.7,,,
2017-12-12T01:07:21.961Z,55,,,42.6,,,
2017-12-12T01:07:32.952Z,55,,,42.6,,,
2017-12-12T01:07:41.960Z,55,,,42.5,,,57.4
2017-12-12T01:07:51.961Z,55,,,42.5,,,
2017-12-12T01:08:02.040Z,55,,,42.4,,,
2017-12-12T01:08:11.960Z,55,,,42.4,,,
2017-12-12T01:08:21.962Z,55,,,42.3,,,
2017-12-12T01:08:31.963Z,55,,,42.3,,,57.3
2017-12-12T01:08:41.961Z,55,,,42.2,,,
2017-12-12T01:08:51.961Z,55,,,42.2,,,
2017-12-12T01:09:02.043Z,55,,,42,,,
2017-12-12T01:09:11.961Z,55,,,42,,,
2017-12-12T01:09:21.961Z,55,,,41.9,,,57.2
2017-12-12T01:09:31.961Z,55,,,41.9,,,
2017-12-12T01:09:41.962Z,55,,,41.8,,,
2017-12-12T01:09:51.961Z,55,,,41.8,,,
2017-12-12T01:10:02.043Z,55,,,41.7,,,
2017-12-12T01:10:11.961Z,55,,,41.7,,,57
2017-12-12T01:10:26.981Z,55,,,41.6,,,
2017-12-12T01:10:31.961Z,55,,,41.6,,,
2017-12-12T01:10:41.961Z,55,,,41.5,,,
2017-12-12T01:10:51.961Z,55,,,41.5,,,56.9
2017-12-12T01:11:02.041Z,55,,,41.4,,,
2017-12-12T01:11:11.961Z,55,,,41.4,,,
2017-12-12T01:11:21.961Z,55,,,41.4,,,
2017-12-12T01:11:31.961Z,55,,,41.2,,,
2017-12-12T01:11:41.961Z,55,,,41.2,,,56.8
2017-12-12T01:11:51.961Z,55,,,41.1,,,
2017-12-12T01:12:02.041Z,55,,,41.1,,,
2017-12-12T01:12:11.961Z,55,,,41,,,
2017-12-12T01:12:21.961Z,55,,,41,,,
2017-12-12T01:12:31.961Z,55,,,40.9,,,56.7
2017-12-12T01:12:41.962Z,55,,,40.9,,,
2017-12-12T01:12:51.962Z,55,,,40.8,,,
2017-12-12T01:13:02.041Z,55,,,40.8,,,
2017-12-12T01:13:17.046Z,55,,,40.7,,,
2017-12-12T01:13:21.961Z,55,,,40.7,,,56.6
2017-12-12T01:13:31.962Z,55,,,40.6,,,
2017-12-12T01:13:41.963Z,55,,,40.6,,,
2017-12-12T01:13:51.962Z,55,,,40.6,,,
2017-12-12T01:14:02.042Z,55,,,40.5,,,56.5
2017-12-12T01:14:11.962Z,55,,,40.5,,,
2017-12-12T01:14:21.961Z,55,,,40.3,,,
2017-12-12T01:14:31.962Z,55,,,40.3,,,
2017-12-12T01:14:42.961Z,55,,,40.2,,,
2017-12-12T01:14:51.962Z,55,,,40.2,,,56.4
2017-12-12T01:15:02.042Z,55,,,40.1,,,
2017-12-12T01:15:11.962Z,55,,,40.1,,,
2017-12-12T01:15:21.962Z,55,,,40.1,,,
2017-12-12T01:15:31.962Z,55,,,40,,,56.2
2017-12-12T01:15:41.962Z,55,,,40,,,
2017-12-12T01:15:51.961Z,55,,,39.9,,,
2017-12-12T01:16:02.042Z,55,,,39.9,,,
2017-12-12T01:16:11.962Z,55,,,39.8,,,
2017-12-12T01:16:21.964Z,55,,,39.8,,,56.1
2017-12-12T01:16:31.962Z,55,,,39.8,,,
2017-12-12T01:16:41.962Z,55,,,39.6,,,
2017-12-12T01:16:51.962Z,55,,,39.6,,,
2017-12-12T01:17:02.042Z,55,,,39.5,,,
2017-12-12T01:17:11.963Z,55,,,39.5,,,56
2017-12-12T01:17:21.962Z,55,,,39.4,,,
2017-12-12T01:17:32.956Z,55,,,39.4,,,
2017-12-12T01:17:41.962Z,55,,,39.3,,,
2017-12-12T01:17:51.962Z,55,,,39.3,,,55.9
2017-12-12T01:18:02.042Z,55,,,39.3,,,
2017-12-12T01:18:11.962Z,55,,,39.1,,,
2017-12-12T01:18:21.963Z,55,,,39.1,,,
2017-12-12T01:18:31.963Z,55,,,39,,,55.8
