Time,ChActive,HwActive,PrimT,HwTSet,PrimTSet,ActPow,HwTOutlet
2017-12-18T00:00:03.083Z,,,,55,,,63.7
2017-12-18T00:00:13.082Z,,,,55,,,63.7
2017-12-18T00:00:23.084Z,,,,55,,,63.7
2017-12-18T00:00:33.083Z,,,,55,,,63.7
2017-12-18T00:00:48.103Z,,,,55,,,63.7
2017-12-18T00:00:53.083Z,,,,55,,,63.7
2017-12-18T00:01:03.083Z,,,,55,,,63.7
2017-12-18T00:01:13.082Z,,,,55,,,63.7
2017-12-18T00:01:23.083Z,,,,55,,,63.7
2017-12-18T00:01:33.083Z,,,,55,,,63.7
2017-12-18T00:01:43.084Z,,,,55,,,63.8
2017-12-18T00:01:53.083Z,,,,55,,,63.8
2017-12-18T00:02:03.083Z,,,,55,,,63.8
2017-12-18T00:02:14.042Z,,,,55,,,63.8
2017-12-18T00:02:23.084Z,,,,55,,,63.8
2017-12-18T00:02:33.083Z,,,,55,,,63.8
2017-12-18T00:02:43.084Z,,,,55,,,63.8
2017-12-18T00:02:53.084Z,,,,55,,,63.8
2017-12-18T00:03:03.083Z,,,,55,,,63.8
2017-12-18T00:03:13.083Z,,,,55,,,63.8
2017-12-18T00:03:23.083Z,,,,55,,,63.8
2017-12-18T00:03:38.104Z,,,,55,,,63.8
2017-12-18T00:03:43.084Z,,,,55,,,63.8
2017-12-18T00:03:53.084Z,,,,55,,,63.8
2017-12-18T00:04:03.083Z,,,,55,,,63.8
2017-12-18T00:04:13.082Z,,,,55,,,63.8
2017-12-18T00:04:23.083Z,,,77.6,55,,,63.8
2017-12-18T00:04:33.084Z,,,77.5,55,,,64
2017-12-18T00:04:43.083Z,,,77.6,55,,,64
2017-12-18T00:04:53.083Z,,,,55,,,64
2017-12-18T00:05:04.613Z,,,77.5,55,,,64
2017-12-18T00:05:13.084Z,,,77.6,55,,,64
2017-12-18T00:05:23.084Z,,,,55,,,64
2017-12-18T00:05:33.083Z,,,,55,,,64
2017-12-18T00:05:43.083Z,,,,55,,,64
2017-12-18T00:05:53.084Z,,,,55,,,64
2017-12-18T00:06:03.086Z,,,,55,,,64
2017-12-18T00:06:13.083Z,,,,55,,,64.1
2017-12-18T00:06:23.083Z,,,,55,,,64.1
2017-12-18T00:06:33.084Z,,,,55,,,64.1
2017-12-18T00:06:43.085Z,,,,55,,,64.1
2017-12-18T00:06:53.083Z,,,,55,,,64.1
2017-12-18T00:07:03.083Z,,,,55,,,64.1
2017-12-18T00:07:13.083Z,,,,55,,,64.1
2017-12-18T00:07:23.083Z,,,,55,,,64.1
2017-12-18T00:07:33.083Z,,,,55,,,64.1
2017-12-18T00:07:43.083Z,,,,55,,,64.1
2017-12-18T00:07:53.083Z,,,,55,,,64.1
2017-12-18T00:08:03.085Z,,,,55,,,64.1
2017-12-18T00:08:13.083Z,,,,55,,,64.1
2017-12-18T00:08:23.083Z,,,,55,,,64.1
2017-12-18T00:08:33.084Z,,,,55,,,64.1
2017-12-18T00:08:43.083Z,,,,55,,,64.1
2017-12-18T00:08:53.083Z,,,,55,,,64.1
2017-12-18T00:09:03.084Z,,,,55,,,64.1
2017-12-18T00:09:13.084Z,,,,55,,,64.1
2017-12-18T00:09:23.084Z,,,,55,,,64.1
2017-12-18T00:09:33.084Z,,,,55,,,64.1
2017-12-18T00:09:43.086Z,,,,55,,,64.2
2017-12-18T00:09:53.084Z,,,,55,,,64.2
2017-12-18T00:10:03.084Z,,,,55,,,64.2
2017-12-18T00:10:13.084Z,,,77.8,55,,,64.2
2017-12-18T00:10:23.084Z,,,77.6,55,,,64.2
2017-12-18T00:10:33.084Z,,,,55,,,64.2
2017-12-18T00:10:44.089Z,,,77.8,55,,,64.2
2017-12-18T00:10:53.083Z,,,,55,,,64.2
2017-12-18T00:11:03.084Z,,,,55,,,64.2
2017-12-18T00:11:13.084Z,,,,55,,,64.2
2017-12-18T00:11:23.085Z,,,,55,,,64.2
2017-12-18T00:11:33.084Z,,,,55,,,64.2
2017-12-18T00:11:43.089Z,,,,55,,,64.2
2017-12-18T00:11:53.084Z,,,,55,,,64.2
2017-12-18T00:12:03.086Z,,,,55,,,64.2
2017-12-18T00:12:13.084Z,,,,55,,,64.2
2017-12-18T00:12:23.084Z,,,,55,,,64.2
2017-12-18T00:12:33.085Z,,,,55,,,64.2
2017-12-18T00:12:43.085Z,,,,55,,,64.2
2017-12-18T00:12:53.084Z,,,,55,,,64.3
2017-12-18T00:13:03.084Z,,,,55,,,64.3
2017-12-18T00:13:13.085Z,,,,55,,,64.3
2017-12-18T00:13:23.084Z,,,,55,,,64.3
2017-12-18T00:13:34.083Z,,,,55,,,64.3
2017-12-18T00:13:43.084Z,,,,55,,,64.3
2017-12-18T00:13:53.084Z,,,,55,,,64.3
2017-12-18T00:14:03.084Z,,,,55,,,64.3
2017-12-18T00:14:13.084Z,,,,55,,,64.3
2017-12-18T00:14:23.085Z,,,,55,,,64.3
2017-12-18T00:14:33.085Z,,,,55,,,64.3
2017-12-18T00:14:43.084Z,,,,55,,,64.3
2017-12-18T00:14:53.084Z,,,,55,,,64.3
2017-12-18T00:15:03.084Z,,,,55,,,64.3
2017-12-18T00:15:13.085Z,,,,55,,,64.3
2017-12-18T00:15:23.085Z,,,,55,,,64.3
2017-12-18T00:15:33.084Z,,,,55,,,64.3
2017-12-18T00:15:43.086Z,,,,55,,,64.3
2017-12-18T00:15:53.085Z,,,,55,,,64.4
2017-12-18T00:16:03.085Z,,,,55,,,64.4
2017-12-18T00:16:13.085Z,,,,55,,,64.4
2017-12-18T00:16:28.105Z,,,,55,,,64.4
2017-12-18T00:16:33.084Z,,,,55,,,64.4
2017-12-18T00:16:43.085Z,,,,55,,,64.4
2017-12-18T00:16:53.084Z,,,77.9,55,,,64.4
2017-12-18T00:17:03.084Z,,,,55,,,64.4
2017-12-18T00:17:13.085Z,,,77.8,55,,,64.4
2017-12-18T00:17:23.085Z,,,77.9,55,,,64.4
2017-12-18T00:17:33.085Z,,,,55,,,64.4
2017-12-18T00:17:43.086Z,,,,55,,,64.4
2017-12-18T00:17:53.087Z,,,77.8,55,,,64.4
2017-12-18T00:18:03.085Z,,,77.9,55,,,64.4
2017-12-18T00:18:13.085Z,,,,55,,,64.4
2017-12-18T00:18:23.085Z,,,,55,,,64.4
2017-12-18T00:18:33.085Z,,,,55,,,64.4
2017-12-18T00:18:43.086Z,,,,55,,,64.5
2017-12-18T00:18:53.085Z,,,,55,,,64.5
2017-12-18T00:19:03.085Z,,,,55,,,64.5
2017-12-18T00:19:18.106Z,,,,55,,,64.5
2017-12-18T00:19:23.085Z,,,,55,,,64.5
2017-12-18T00:19:33.085Z,,,,55,,,64.5
2017-12-18T00:19:43.086Z,,,,55,,,64.5
2017-12-18T00:19:53.086Z,,,,55,,,64.5
2017-12-18T00:20:03.085Z,,,,55,,,64.5
2017-12-18T00:20:13.085Z,,,,55,,,64.5
2017-12-18T00:20:23.085Z,,,,55,,,64.5
2017-12-18T00:20:33.086Z,,,,55,,,64.5
2017-12-18T00:20:43.085Z,,,,55,,,64.5
2017-12-18T00:20:53.086Z,,,,55,,,64.5
2017-12-18T00:21:03.085Z,,,,55,,,64.5
2017-12-18T00:21:13.085Z,,,,55,,,64.5
2017-12-18T00:21:23.085Z,,,,55,,,64.5
2017-12-18T00:21:33.084Z,,,,55,,,64.5
2017-12-18T00:21:43.097Z,,,,55,,,64.5
2017-12-18T00:21:53.086Z,,,,55,,,64.5
2017-12-18T00:22:09.096Z,,,,55,,,64.5
2017-12-18T00:22:13.086Z,,,,55,,,64.5
2017-12-18T00:22:23.086Z,,,,55,,,64.5
2017-12-18T00:22:33.087Z,,,,55,,,64.5
2017-12-18T00:22:43.085Z,,,,55,,,64.7
2017-12-18T00:22:53.086Z,,,,55,,,64.7
2017-12-18T00:23:03.085Z,,,,55,,,64.7
2017-12-18T00:23:13.087Z,,,,55,,,64.7
2017-12-18T00:23:23.085Z,,,,55,,,64.7
2017-12-18T00:23:33.087Z,,,,55,,,64.7
2017-12-18T00:23:43.085Z,,,,55,,,64.7
2017-12-18T00:23:53.086Z,,,,55,,,64.7
2017-12-18T00:24:03.085Z,,,,55,,,64.7
2017-12-18T00:24:13.085Z,,,,55,,,64.7
2017-12-18T00:24:23.085Z,,,,55,,,64.7
2017-12-18T00:24:33.091Z,,,,55,,,64.7
2017-12-18T00:24:43.087Z,,,,55,,,64.7
2017-12-18T00:24:53.086Z,,,,55,,,64.7
2017-12-18T00:25:03.086Z,,,,55,,,64.7
2017-12-18T00:25:13.086Z,,,,55,,,64.7
2017-12-18T00:25:23.086Z,,,,55,,,64.7
2017-12-18T00:25:33.086Z,,,,55,,,64.7
2017-12-18T00:25:43.087Z,,,,55,,,64.7
2017-12-18T00:25:53.086Z,,,,55,,,64.7
2017-12-18T00:26:03.086Z,,,,55,,,64.7
2017-12-18T00:26:13.088Z,,,,55,,,64.7
2017-12-18T00:26:23.087Z,,,,55,,,64.7
2017-12-18T00:26:33.086Z,,,77.8,55,,,64.7
2017-12-18T00:26:43.087Z,,,,55,,,64.7
2017-12-18T00:26:53.087Z,,,77.9,55,,,64.7
2017-12-18T00:27:03.088Z,,,77.8,55,,,64.7
2017-12-18T00:27:13.086Z,,,,55,,,64.7
2017-12-18T00:27:23.086Z,,,,55,,,64.7
2017-12-18T00:27:33.086Z,,,,55,,,64.7
2017-12-18T00:27:43.087Z,,,,55,,,64.7
2017-12-18T00:27:53.087Z,,,,55,,,64.7
2017-12-18T00:28:03.086Z,,,,55,,,64.7
2017-12-18T00:28:13.087Z,,,77.6,55,,,64.7
2017-12-18T00:28:23.086Z,,,,55,,,64.7
2017-12-18T00:28:33.088Z,,,,55,,,64.7
2017-12-18T00:28:43.087Z,,,,55,,,64.7
2017-12-18T00:28:53.087Z,,,,55,,,64.7
2017-12-18T00:29:03.086Z,,,,55,,,64.7
2017-12-18T00:29:14.077Z,,,,55,,,64.7
2017-12-18T00:29:23.087Z,,,,55,,,64.7
2017-12-18T00:29:33.086Z,,,,55,,,64.7
2017-12-18T00:29:43.118Z,,,77.5,55,,,64.7
2017-12-18T00:29:53.086Z,,,,55,,,64.7
2017-12-18T00:30:03.087Z,,,,55,,,64.7
2017-12-18T00:30:13.086Z,,,,55,,,64.7
2017-12-18T00:30:23.087Z,,,,55,,,64.7
2017-12-18T00:30:33.086Z,,,,55,,,64.7
2017-12-18T00:30:43.087Z,,,77.4,55,,,64.7
2017-12-18T00:30:53.086Z,,,,55,,,64.7
2017-12-18T00:31:03.087Z,,,,55,,,64.7
2017-12-18T00:31:13.086Z,,,,55,,,64.7
2017-12-18T00:31:23.087Z,,,,55,,,64.7
2017-12-18T00:31:33.086Z,,,,55,,,64.5
2017-12-18T00:31:43.087Z,,,,55,,,64.5
2017-12-18T00:31:53.087Z,,,77.2,55,,,64.5
2017-12-18T00:32:08.106Z,,,,55,,,64.5
2017-12-18T00:32:13.086Z,,,,55,,,64.5
2017-12-18T00:32:23.087Z,,,77.1,55,,,64.5
2017-12-18T00:32:33.086Z,,,,55,,,64.5
2017-12-18T00:32:43.089Z,,,,55,,,64.5
2017-12-18T00:32:53.087Z,,,,55,,,64.5
2017-12-18T00:33:03.087Z,,,76.9,55,,,64.5
2017-12-18T00:33:13.087Z,,,,55,,,64.5
2017-12-18T00:33:23.086Z,,,,55,,,64.5
2017-12-18T00:33:33.087Z,,,,55,,,64.5
2017-12-18T00:33:43.087Z,,,76.8,55,,,64.5
2017-12-18T00:33:53.087Z,,,,55,,,64.4
2017-12-18T00:34:03.087Z,,,,55,,,64.4
2017-12-18T00:34:13.087Z,,,,55,,,64.4
2017-12-18T00:34:23.087Z,,,76.6,55,,,64.4
2017-12-18T00:34:33.087Z,,,,55,,,64.4
2017-12-18T00:34:43.087Z,,,,55,,,64.4
2017-12-18T00:34:58.107Z,,,,55,,,64.4
2017-12-18T00:35:03.087Z,,,76.5,55,,,64.3
2017-12-18T00:35:13.087Z,,,,55,,,64.3
2017-12-18T00:35:23.087Z,,,,55,,,64.3
2017-12-18T00:35:33.087Z,,,76.3,55,,,64.3
2017-12-18T00:35:43.087Z,,,,55,,,64.3
2017-12-18T00:35:53.087Z,,,,55,,,64.3
2017-12-18T00:36:03.087Z,,,,55,,,64.3
2017-12-18T00:36:13.090Z,,,76.2,55,,,64.2
2017-12-18T00:36:23.096Z,,,,55,,,64.2
2017-12-18T00:36:33.088Z,,,,55,,,64.2
2017-12-18T00:36:43.088Z,,,,55,,,64.2
2017-12-18T00:36:53.088Z,,,,55,,,64.2
2017-12-18T00:37:03.088Z,,,76,55,,,64.2
2017-12-18T00:37:13.088Z,,,,55,,,64.2
2017-12-18T00:37:23.087Z,,,,55,,,64.2
2017-12-18T00:37:33.087Z,,,75.9,55,,,64.2
2017-12-18T00:37:48.110Z,,,,55,,,64.1
2017-12-18T00:37:53.087Z,,,,55,,,64.1
2017-12-18T00:38:03.087Z,,,,55,,,64.1
2017-12-18T00:38:13.088Z,,,75.7,55,,,64.1
2017-12-18T00:38:23.087Z,,,,55,,,64.1
2017-12-18T00:38:33.089Z,,,,55,,,64.1
2017-12-18T00:38:43.088Z,,,,55,,,64
2017-12-18T00:38:53.088Z,,,,55,,,64
2017-12-18T00:39:03.092Z,,,75.6,55,,,64
2017-12-18T00:39:14.082Z,,,,55,,,64
2017-12-18T00:39:23.087Z,,,,55,,,64
2017-12-18T00:39:33.087Z,,,,55,,,64
2017-12-18T00:39:43.088Z,,,,55,,,64
2017-12-18T00:39:53.087Z,,,,55,,,64
2017-12-18T00:40:03.087Z,,,75.4,55,,,63.8
2017-12-18T00:40:13.093Z,,,,55,,,63.8
2017-12-18T00:40:23.089Z,,,,55,,,63.8
2017-12-18T00:40:33.088Z,,,75.3,55,,,63.8
2017-12-18T00:40:43.089Z,,,,55,,,63.8
2017-12-18T00:40:53.087Z,,,,55,,,63.8
2017-12-18T00:41:03.088Z,,,,55,,,63.7
2017-12-18T00:41:13.088Z,,,,55,,,63.7
2017-12-18T00:41:23.088Z,,,,55,,,63.7
2017-12-18T00:41:33.089Z,,,,55,,,63.7
2017-12-18T00:41:43.089Z,,,,55,,,63.7
2017-12-18T00:41:53.088Z,,,,55,,,63.7
2017-12-18T00:42:03.089Z,,,,55,,,63.7
2017-12-18T00:42:13.088Z,,,75.1,55,,,63.6
2017-12-18T00:42:23.088Z,,,,55,,,63.6
2017-12-18T00:42:33.088Z,,,,55,,,63.6
2017-12-18T00:42:43.089Z,,,,55,,,63.6
2017-12-18T00:42:53.089Z,,,,55,,,63.6
2017-12-18T00:43:03.088Z,,,,55,,,63.6
2017-12-18T00:43:13.089Z,,,,55,,,63.5
2017-12-18T00:43:23.088Z,,,,55,,,63.5
2017-12-18T00:43:33.088Z,,,,55,,,63.5
2017-12-18T00:43:43.089Z,,,,55,,,63.5
2017-12-18T00:43:53.089Z,,,,55,,,63.5
2017-12-18T00:44:03.088Z,1,0,75.1,55,75,29,63.5
2017-12-18T00:44:13.088Z,,,,55,,,63.5
2017-12-18T00:44:23.089Z,,,,55,,,63.4
2017-12-18T00:44:33.088Z,,,75,55,,,63.4
2017-12-18T00:44:43.093Z,,,,55,,,63.4
2017-12-18T00:44:54.082Z,,,75.1,55,,,63.4
2017-12-18T00:45:03.090Z,,,75,55,,,63.4
2017-12-18T00:45:13.088Z,,,,55,,,63.4
2017-12-18T00:45:23.088Z,,,,55,,,63.4
2017-12-18T00:45:33.088Z,,,,55,,,63.3
2017-12-18T00:45:43.090Z,,,,55,,,63.3
2017-12-18T00:45:53.088Z,,,,55,,,63.3
2017-12-18T00:46:03.088Z,,,,55,,,63.3
2017-12-18T00:46:13.089Z,,,,55,,,63.3
2017-12-18T00:46:23.088Z,,,,55,,,63.3
2017-12-18T00:46:33.090Z,,,,55,,,63.3
2017-12-18T00:46:43.089Z,,,,55,,,63.3
2017-12-18T00:46:53.088Z,,,,55,,,63.3
2017-12-18T00:47:03.088Z,,,,55,,,63.3
2017-12-18T00:47:13.089Z,,,,55,,,63.3
2017-12-18T00:47:23.088Z,,,,55,,,63.1
2017-12-18T00:47:33.089Z,,,,55,,,63.1
2017-12-18T00:47:44.102Z,,,,55,,,63.1
2017-12-18T00:47:53.089Z,,,,55,,,63.1
2017-12-18T00:48:03.088Z,,,,55,,,63.1
2017-12-18T00:48:13.088Z,,,,55,,,63.1
2017-12-18T00:48:23.089Z,,,,55,,,63.1
2017-12-18T00:48:33.089Z,,,,55,,,63.1
2017-12-18T00:48:43.089Z,,,,55,,,63.1
2017-12-18T00:48:53.089Z,,,,55,,,63.1
2017-12-18T00:49:03.089Z,,,,55,,,63.1
2017-12-18T00:49:13.090Z,,,,55,,,63.1
2017-12-18T00:49:23.089Z,,,,55,,,63.1
2017-12-18T00:49:33.089Z,,,,55,,,63.1
2017-12-18T00:49:43.090Z,,,,55,,,63.1
2017-12-18T00:49:53.089Z,,,,55,,,63.1
2017-12-18T00:50:03.089Z,,,,55,,,63
2017-12-18T00:50:13.090Z,,,,55,,,63
2017-12-18T00:50:23.089Z,,,,55,,,63
2017-12-18T00:50:34.090Z,,,,55,,,63
2017-12-18T00:50:43.089Z,,,,55,,,63
2017-12-18T00:50:53.089Z,,,,55,,,63
2017-12-18T00:51:03.089Z,,,,55,,,63
2017-12-18T00:51:13.090Z,,,,55,,,63
2017-12-18T00:51:23.089Z,,,,55,,,63
2017-12-18T00:51:33.089Z,,,,55,,,63
2017-12-18T00:51:43.092Z,,,,55,,,63
2017-12-18T00:51:53.092Z,,,,55,,,63
2017-12-18T00:52:03.089Z,,,,55,,,63
2017-12-18T00:52:13.089Z,,,,55,,,63
2017-12-18T00:52:23.089Z,,,,55,,,63
2017-12-18T00:52:33.089Z,,,,55,,,62.9
2017-12-18T00:52:43.089Z,,,,55,,,62.9
2017-12-18T00:52:53.089Z,,,,55,,,62.9
2017-12-18T00:53:03.089Z,,,,55,,,62.9
2017-12-18T00:53:13.091Z,,,,55,,,62.9
2017-12-18T00:53:28.109Z,,,,55,,,62.9
2017-12-18T00:53:33.090Z,,,75.1,55,,,62.9
2017-12-18T00:53:43.089Z,,,,55,,,62.9
2017-12-18T00:53:53.089Z,,,,55,,,62.9
2017-12-18T00:54:03.089Z,,,,55,,,62.9
2017-12-18T00:54:13.089Z,,,,55,,,62.9
2017-12-18T00:54:23.090Z,,,,55,,,62.9
2017-12-18T00:54:33.090Z,,,,55,,,62.9
2017-12-18T00:54:43.089Z,,,75.3,55,,,62.9
2017-12-18T00:54:53.090Z,,,,55,,,62.9
2017-12-18T00:55:03.092Z,,,,55,,,62.9
2017-12-18T00:55:13.089Z,,,,55,,,62.9
2017-12-18T00:55:23.089Z,,,,55,,,62.9
2017-12-18T00:55:33.090Z,,,,55,,,62.9
2017-12-18T00:55:43.091Z,,,,55,,,62.9
2017-12-18T00:55:53.092Z,,,75.4,55,,,62.9
2017-12-18T00:56:03.090Z,,,,55,,,62.9
2017-12-18T00:56:23.129Z,,,,55,,,62.9
2017-12-18T00:56:23.200Z,,,,55,,,62.9
2017-12-18T00:56:33.090Z,,,,55,,,62.9
2017-12-18T00:56:43.091Z,,,,55,,,62.9
2017-12-18T00:56:53.090Z,,,75.6,55,,,62.9
2017-12-18T00:57:03.089Z,,,,55,,,62.9
2017-12-18T00:57:13.089Z,,,,55,,,62.9
2017-12-18T00:57:23.091Z,,,,55,,,62.9
2017-12-18T00:57:33.090Z,,,,55,,,62.9
2017-12-18T00:57:43.111Z,,,75.7,55,,,62.9
2017-12-18T00:57:53.090Z,,,,55,,,62.9
2017-12-18T00:58:03.090Z,,,,55,,,62.9
2017-12-18T00:58:13.091Z,,,,55,,,62.9
2017-12-18T00:58:23.090Z,,,,55,,,62.9
2017-12-18T00:58:33.090Z,,,,55,,,62.9
2017-12-18T00:58:43.090Z,,,75.9,55,,,63
2017-12-18T00:58:53.090Z,,,,55,,,63
2017-12-18T00:59:03.090Z,,,,55,,,63
2017-12-18T00:59:13.091Z,,,,55,,,63
2017-12-18T00:59:23.091Z,,,,55,,,63
2017-12-18T00:59:33.090Z,,,76,55,,,63
2017-12-18T00:59:43.092Z,,,,55,,,63
2017-12-18T00:59:53.090Z,,,,55,,,63
2017-12-18T01:00:03.094Z,,,,55,,,63
2017-12-18T01:00:13.090Z,,,,55,,,63
2017-12-18T01:00:23.091Z,,,76.2,55,,,63
2017-12-18T01:00:33.090Z,,,,55,,,63
2017-12-18T01:00:43.092Z,,,,55,,,63
2017-12-18T01:00:53.090Z,,,,55,,,63
2017-12-18T01:01:03.091Z,,,,55,,,63
2017-12-18T01:01:13.093Z,,,,55,,,63
2017-12-18T01:01:23.091Z,,,,55,,,63
2017-12-18T01:01:33.091Z,,,,55,,,63
2017-12-18T01:01:43.092Z,,,,55,,,63.1
2017-12-18T01:01:53.091Z,,,76.3,55,,,63.1
2017-12-18T01:02:03.093Z,,,,55,,,63.1
2017-12-18T01:02:13.090Z,,,,55,,,63.1
2017-12-18T01:02:23.092Z,,,,55,,,63.1
2017-12-18T01:02:33.090Z,,,,55,,,63.1
2017-12-18T01:02:43.091Z,,,,55,,,63.1
2017-12-18T01:02:53.092Z,,,,55,,,63.1
2017-12-18T01:03:03.091Z,,,,55,,,63.1
2017-12-18T01:03:13.090Z,,,76.5,55,,,63.1
2017-12-18T01:03:24.088Z,,,,55,,,63.1
2017-12-18T01:03:33.092Z,,,,55,,,63.1
2017-12-18T01:03:43.092Z,,,,55,,,63.3
2017-12-18T01:03:53.091Z,,,,55,,,63.3
2017-12-18T01:04:03.092Z,,,,55,,,63.3
2017-12-18T01:04:13.091Z,,,,55,,,63.3
2017-12-18T01:04:23.091Z,,,76.6,55,,,63.3
2017-12-18T01:04:33.091Z,,,76.5,55,,,63.3
2017-12-18T01:04:43.093Z,,,76.6,55,,,63.3
2017-12-18T01:04:53.093Z,,,,55,,,63.3
2017-12-18T01:05:03.091Z,,,,55,,,63.3
2017-12-18T01:05:13.095Z,,,,55,,,63.3
2017-12-18T01:05:23.091Z,,,,55,,,63.3
2017-12-18T01:05:33.094Z,,,,55,,,63.4
2017-12-18T01:05:43.095Z,,,,55,,,63.4
2017-12-18T01:05:53.091Z,,,76.8,55,,,63.4
2017-12-18T01:06:03.091Z,,,,55,,,63.4
2017-12-18T01:06:14.083Z,,,,55,,,63.4
2017-12-18T01:06:23.092Z,,,,55,,,63.4
2017-12-18T01:06:33.091Z,,,,55,,,63.4
2017-12-18T01:06:43.092Z,,,,55,,,63.4
2017-12-18T01:06:53.092Z,,,,55,,,63.4
2017-12-18T01:07:03.092Z,,,,55,,,63.5
2017-12-18T01:07:13.091Z,,,,55,,,63.5
2017-12-18T01:07:23.092Z,,,,55,,,63.5
2017-12-18T01:07:33.092Z,,,76.9,55,,,63.5
2017-12-18T01:07:43.100Z,,,,55,,,63.5
2017-12-18T01:07:53.096Z,,,,55,,,63.5
2017-12-18T01:08:03.091Z,,,,55,,,63.5
2017-12-18T01:08:13.091Z,,,,55,,,63.5
2017-12-18T01:08:23.099Z,,,,55,,,63.5
2017-12-18T01:08:33.092Z,,,,55,,,63.5
2017-12-18T01:08:44.097Z,,,,55,,,63.5
2017-12-18T01:08:53.099Z,,,,55,,,63.5
2017-12-18T01:09:08.200Z,,,,55,,,63.6
2017-12-18T01:09:13.091Z,,,77.1,55,,,63.6
2017-12-18T01:09:23.092Z,,,,55,,,63.6
2017-12-18T01:09:33.091Z,,,,55,,,63.6
2017-12-18T01:09:43.092Z,,,,55,,,63.5
2017-12-18T01:09:53.093Z,,,,55,,,63.6
2017-12-18T01:10:03.091Z,,,,55,,,63.6
2017-12-18T01:10:13.098Z,,,,55,,,63.6
2017-12-18T01:10:23.092Z,,,,55,,,63.6
2017-12-18T01:10:33.908Z,,,,55,,,63.6
2017-12-18T01:10:43.098Z,,,77.2,55,,,63.6
2017-12-18T01:10:53.092Z,,,,55,,,63.6
2017-12-18T01:11:03.092Z,,,,55,,,63.6
2017-12-18T01:11:13.092Z,,,,55,,,63.6
2017-12-18T01:11:23.092Z,,,,55,,,63.6
2017-12-18T01:11:33.092Z,,,,55,,,63.6
2017-12-18T01:11:43.092Z,,,,55,,,63.7
2017-12-18T01:11:58.838Z,,,,55,,,63.7
2017-12-18T01:12:03.092Z,,,,55,,,63.7
2017-12-18T01:12:13.092Z,,,,55,,,63.7
2017-12-18T01:12:23.096Z,,,,55,,,63.7
2017-12-18T01:12:33.092Z,,,77.4,55,,,63.7
2017-12-18T01:12:43.092Z,,,,55,,,63.7
2017-12-18T01:12:53.099Z,,,,55,,,63.7
2017-12-18T01:13:03.096Z,,,,55,,,63.7
2017-12-18T01:13:13.095Z,,,,55,,,63.7
2017-12-18T01:13:24.084Z,,,,55,,,63.7
2017-12-18T01:13:33.097Z,,,,55,,,63.7
2017-12-18T01:13:43.092Z,,,,55,,,63.7
2017-12-18T01:13:53.095Z,,,,55,,,63.7
2017-12-18T01:14:03.093Z,,,,55,,,63.8
2017-12-18T01:14:13.093Z,,,,55,,,63.8
2017-12-18T01:14:23.093Z,,,,55,,,63.8
2017-12-18T01:14:33.094Z,,,,55,,,63.8
2017-12-18T01:14:43.092Z,,,77.5,55,,,63.8
2017-12-18T01:14:53.093Z,,,77.4,55,,,63.8
2017-12-18T01:15:03.092Z,,,77.5,55,,,63.8
2017-12-18T01:15:13.093Z,,,,55,,,63.8
2017-12-18T01:15:23.093Z,,,,55,,,63.8
2017-12-18T01:15:33.093Z,,,,55,,,63.8
2017-12-18T01:15:43.092Z,,,,55,,,63.8
2017-12-18T01:15:53.092Z,,,,55,,,64
2017-12-18T01:16:03.092Z,,,,55,,,64
2017-12-18T01:16:14.088Z,,,,55,,,64
2017-12-18T01:16:23.093Z,,,,55,,,64
2017-12-18T01:16:33.093Z,,,,55,,,64
2017-12-18T01:16:43.092Z,,,,55,,,64
2017-12-18T01:16:53.097Z,,,,55,,,64
2017-12-18T01:17:03.093Z,,,,55,,,64
2017-12-18T01:17:13.095Z,,,77.6,55,,,64
2017-12-18T01:17:23.093Z,,,77.5,55,,,64
2017-12-18T01:17:33.095Z,,,77.6,55,,,64
2017-12-18T01:17:43.093Z,,,,55,,,64
2017-12-18T01:17:53.093Z,,,,55,,,64
2017-12-18T01:18:03.092Z,,,,55,,,64
2017-12-18T01:18:13.092Z,,,,55,,,64.1
2017-12-18T01:18:23.092Z,,,,55,,,64.1
2017-12-18T01:18:33.092Z,,,,55,,,64.1
2017-12-18T01:18:43.092Z,,,,55,,,64.1
2017-12-18T01:18:53.094Z,,,,55,,,64.1
2017-12-18T01:19:04.092Z,,,,55,,,64.1
2017-12-18T01:19:13.093Z,,,,55,,,64.1
2017-12-18T01:19:23.093Z,,,,55,,,64.1
2017-12-18T01:19:33.093Z,,,,55,,,64.1
2017-12-18T01:19:43.094Z,,,77.8,55,,,64.1
2017-12-18T01:19:53.095Z,,,77.6,55,,,64.1
2017-12-18T01:20:03.114Z,,,,55,,,64.1
2017-12-18T01:20:13.093Z,,,77.8,55,,,64.1
2017-12-18T01:20:23.094Z,,,,55,,,64.1
2017-12-18T01:20:33.092Z,,,,55,,,64.1
2017-12-18T01:20:43.093Z,,,,55,,,64.2
2017-12-18T01:20:53.094Z,,,,55,,,64.2
2017-12-18T01:21:03.093Z,,,,55,,,64.2
2017-12-18T01:21:13.093Z,,,,55,,,64.2
2017-12-18T01:21:23.092Z,,,,55,,,64.2
2017-12-18T01:21:33.093Z,,,,55,,,64.2
2017-12-18T01:21:43.099Z,,,,55,,,64.2
2017-12-18T01:21:54.087Z,,,,55,,,64.2
2017-12-18T01:22:03.093Z,,,,55,,,64.2
2017-12-18T01:22:13.095Z,,,,55,,,64.2
2017-12-18T01:22:23.099Z,,,,55,,,64.2
2017-12-18T01:22:33.096Z,,,,55,,,64.2
