Time,ActPow,PrimT,HwTOutlet,HwActive,ChActive,PrimTSet,HwTSet
2017-11-19T04:44:01.774Z,,44.2,33.6,,,,55
2017-11-19T04:44:11.774Z,,43.9,33.7,,,,55
2017-11-19T04:44:21.778Z,,43.7,33.7,,,,55
2017-11-19T04:44:31.864Z,,43.6,33.8,,,,55
2017-11-19T04:44:41.773Z,,43.4,33.8,,,,55
2017-11-19T04:44:51.777Z,,43.3,34,,,,55
2017-11-19T04:45:01.776Z,,43.1,34,,,,55
2017-11-19T04:45:11.774Z,,42.8,34,,,,55
2017-11-19T04:45:21.774Z,,42.7,34.1,,,,55
2017-11-19T04:45:31.855Z,,42.5,34.1,,,,55
2017-11-19T04:45:41.775Z,,,34.1,,,,55
2017-11-19T04:45:51.774Z,,42.6,34.1,,,,55
2017-11-19T04:46:01.774Z,,43,34.1,,,,55
2017-11-19T04:46:11.774Z,,,34.1,,,,55
2017-11-19T04:46:21.785Z,,43.1,34.1,,,,55
2017-11-19T04:46:31.864Z,,43.2,34.1,,,,55
2017-11-19T04:46:41.777Z,,43.3,34.1,,,,55
2017-11-19T04:46:51.775Z,,43.4,34.1,,,,55
2017-11-19T04:47:01.776Z,,43.5,34.1,,,,55
2017-11-19T04:47:11.777Z,,43.6,34.1,,,,55
2017-11-19T04:47:26.794Z,,,34.1,,,,55
2017-11-19T04:47:31.865Z,,43.7,34.1,,,,55
2017-11-19T04:47:41.774Z,,43.9,34.1,,,,55
2017-11-19T04:47:51.774Z,,44,34.1,,,,55
2017-11-19T04:48:01.775Z,,,34.1,,,,55
2017-11-19T04:48:11.774Z,,44.1,34.1,,,,55
2017-11-19T04:48:21.774Z,,,34.1,,,,55
2017-11-19T04:48:31.865Z,,44.2,34.1,,,,55
2017-11-19T04:48:41.774Z,,,34.1,,,,55
2017-11-19T04:48:51.775Z,,44.3,34.1,,,,55
2017-11-19T04:49:01.776Z,,,34,,,,55
2017-11-19T04:49:11.779Z,,,34,,,,55
2017-11-19T04:49:21.774Z,,44.4,34,,,,55
2017-11-19T04:49:31.876Z,,,34,,,,55
2017-11-19T04:49:41.777Z,,44.5,34,,,,55
2017-11-19T04:49:51.774Z,,,34,,,,55
2017-11-19T04:50:01.775Z,,,33.8,,,,55
2017-11-19T04:50:17.928Z,,44.7,33.8,,,,55
2017-11-19T04:50:21.782Z,,,33.8,,,,55
2017-11-19T04:50:31.854Z,,,33.8,,,,55
2017-11-19T04:50:41.774Z,,,33.8,,,,55
2017-11-19T04:50:51.774Z,,44.8,33.8,,,,55
2017-11-19T04:51:01.780Z,,,33.8,,,,55
2017-11-19T04:51:11.774Z,,,33.7,,,,55
2017-11-19T04:51:21.779Z,,,33.7,,,,55
2017-11-19T04:51:31.864Z,,,33.7,,,,55
2017-11-19T04:51:42.770Z,,,33.7,,,,55
2017-11-19T04:51:51.775Z,,44.9,33.7,,,,55
2017-11-19T04:52:01.775Z,,,33.6,,,,55
2017-11-19T04:52:11.779Z,,,33.6,,,,55
2017-11-19T04:52:21.775Z,,,33.6,,,,55
2017-11-19T04:52:31.865Z,,,33.6,,,,55
2017-11-19T04:52:41.774Z,,,33.6,,,,55
2017-11-19T04:52:51.775Z,,,33.6,,,,55
2017-11-19T04:53:01.775Z,,,33.5,,,,55
2017-11-19T04:53:11.775Z,,,33.5,,,,55
2017-11-19T04:53:21.775Z,,,33.5,,,,55
2017-11-19T04:53:31.855Z,,,33.5,,,,55
2017-11-19T04:53:41.779Z,,,33.3,,,,55
2017-11-19T04:53:51.775Z,,,33.3,,,,55
2017-11-19T04:54:01.779Z,,,33.3,,,,55
2017-11-19T04:54:11.776Z,,,33.3,,,,55
2017-11-19T04:54:21.780Z,,,33.2,,,,55
2017-11-19T04:54:32.925Z,,,33.2,,,,55
2017-11-19T04:54:41.775Z,,,33.2,,,,55
2017-11-19T04:54:51.775Z,,,33.2,,,,55
2017-11-19T04:55:01.775Z,,,33.2,,,,55
2017-11-19T04:55:11.775Z,,,33.1,,,,55
2017-11-19T04:55:21.779Z,,,33.1,,,,55
2017-11-19T04:55:31.858Z,,,33.1,,,,55
2017-11-19T04:55:41.784Z,,,33.1,,,,55
2017-11-19T04:55:51.775Z,,,33.1,,,,55
2017-11-19T04:56:01.776Z,,,33,,,,55
2017-11-19T04:56:11.775Z,,,33,,,,55
2017-11-19T04:56:21.781Z,,,33,,,,55
2017-11-19T04:56:31.865Z,,,33,,,,55
2017-11-19T04:56:41.775Z,,,33,,,,55
2017-11-19T04:56:51.778Z,,44.8,32.8,,,,55
2017-11-19T04:57:01.775Z,,,32.8,,,,55
2017-11-19T04:57:11.775Z,,,32.8,,,,55
2017-11-19T04:57:22.769Z,,,32.8,,,,55
2017-11-19T04:57:31.869Z,,,32.7,,,,55
2017-11-19T04:57:41.775Z,,,32.7,,,,55
2017-11-19T04:57:51.782Z,,,32.7,,,,55
2017-11-19T04:58:01.782Z,,,32.7,,,,55
2017-11-19T04:58:11.775Z,,,32.6,,,,55
2017-11-19T04:58:21.775Z,,,32.6,,,,55
2017-11-19T04:58:31.866Z,,,32.6,,,,55
2017-11-19T04:58:41.775Z,,,32.6,,,,55
2017-11-19T04:58:51.775Z,,44.7,32.6,,,,55
2017-11-19T04:59:01.775Z,,,32.5,,,,55
2017-11-19T04:59:21.775Z,,,32.5,,,,55
2017-11-19T04:59:31.860Z,,,32.5,,,,55
2017-11-19T04:59:41.779Z,,,32.3,,,,55
2017-11-19T04:59:51.777Z,,,32.3,,,,55
2017-11-19T05:00:01.775Z,,,32.3,,,,55
2017-11-19T05:00:12.772Z,,,32.3,,,,55
2017-11-19T05:00:21.775Z,,,32.3,,,,55
2017-11-19T05:00:31.860Z,,44.5,32.2,,,,55
2017-11-19T05:00:41.776Z,,,32.2,,,,55
2017-11-19T05:00:51.781Z,,,32.2,,,,55
2017-11-19T05:01:01.776Z,,,32.2,,,,55
2017-11-19T05:01:11.776Z,,,32.1,,,,55
2017-11-19T05:01:21.776Z,,,32.1,,,,55
2017-11-19T05:01:31.865Z,,,32.1,,,,55
2017-11-19T05:01:41.780Z,,44.4,32.1,,,,55
2017-11-19T05:01:51.781Z,,,32,,,,55
2017-11-19T05:02:01.775Z,,,32,,,,55
2017-11-19T05:02:11.776Z,,,32,,,,55
2017-11-19T05:02:21.778Z,,,32,,,,55
2017-11-19T05:02:31.866Z,,,32,,,,55
2017-11-19T05:02:41.776Z,,,31.9,,,,55
2017-11-19T05:02:51.776Z,,,31.9,,,,55
2017-11-19T05:03:01.776Z,,44.3,31.9,,,,55
2017-11-19T05:03:11.777Z,,,31.9,,,,55
2017-11-19T05:03:21.778Z,,,31.9,,,,55
2017-11-19T05:03:31.866Z,,,31.7,,,,55
2017-11-19T05:03:41.776Z,,,31.7,,,,55
2017-11-19T05:03:51.776Z,,,31.7,,,,55
2017-11-19T05:04:01.776Z,,,31.6,,,,55
2017-11-19T05:04:11.777Z,,,31.6,,,,55
2017-11-19T05:04:21.852Z,,,31.6,,,,55
2017-11-19T05:04:31.954Z,,44.2,31.6,,,,55
2017-11-19T05:04:42.032Z,,,31.6,,,,55
2017-11-19T05:04:51.887Z,,,31.5,,,,55
2017-11-19T05:05:01.778Z,,,31.5,,,,55
2017-11-19T05:05:11.776Z,,,31.5,,,,55
2017-11-19T05:05:21.776Z,,,31.5,,,,55
2017-11-19T05:05:31.856Z,,,31.5,,,,55
2017-11-19T05:05:41.776Z,,44.1,31.4,,,,55
2017-11-19T05:05:56.796Z,,,31.4,,,,55
2017-11-19T05:06:01.776Z,,,31.4,,,,55
2017-11-19T05:06:11.776Z,,,31.4,,,,55
2017-11-19T05:06:21.776Z,,,31.4,,,,55
2017-11-19T05:06:32.012Z,,,31.2,,,,55
2017-11-19T05:06:41.779Z,,,31.2,,,,55
2017-11-19T05:06:51.776Z,,44,31.2,,,,55
2017-11-19T05:07:01.778Z,,,31.2,,,,55
2017-11-19T05:07:11.776Z,,,31.2,,,,55
2017-11-19T05:07:21.799Z,,,31.1,,,,55
2017-11-19T05:07:31.866Z,,,31.1,,,,55
2017-11-19T05:07:41.777Z,,,31.1,,,,55
2017-11-19T05:07:51.777Z,,43.9,31.1,0,2,,55
2017-11-19T05:08:01.777Z,80,48,31.1,,,,55
2017-11-19T05:08:11.777Z,45,52.1,31,,,,55
2017-11-19T05:08:21.777Z,29,49.8,31,,,,55
2017-11-19T05:08:31.866Z,,43.9,31,,,,55
2017-11-19T05:08:41.779Z,,40.9,31,,,,55
2017-11-19T05:08:51.778Z,,39.9,31,,,,55
2017-11-19T05:09:01.777Z,,39,30.9,,,,55
2017-11-19T05:09:11.777Z,,40,30.9,,,,55
2017-11-19T05:09:21.777Z,,41,30.9,,,,55
2017-11-19T05:09:31.857Z,,41.1,30.9,,,,55
2017-11-19T05:09:41.777Z,,,30.9,,,,55
2017-11-19T05:09:51.779Z,,,30.9,,,,55
2017-11-19T05:10:01.777Z,,41.2,30.9,,,,55
2017-11-19T05:10:12.768Z,,41.6,30.9,,,,55
2017-11-19T05:10:21.777Z,,42,30.9,,,,55
2017-11-19T05:10:31.867Z,,,30.9,,,,55
2017-11-19T05:10:41.778Z,,42.3,30.9,,,,55
2017-11-19T05:10:51.777Z,,42.5,30.9,,,,55
2017-11-19T05:11:01.777Z,,42.6,30.9,,,,55
2017-11-19T05:11:11.777Z,,43,30.9,,,,55
2017-11-19T05:11:21.777Z,,43.1,30.9,,,,55
2017-11-19T05:11:31.857Z,,43.3,30.9,,,,55
2017-11-19T05:11:41.777Z,,43.5,31,,,,55
2017-11-19T05:11:51.778Z,,43.7,31,,,,55
2017-11-19T05:12:01.777Z,,44,31,,,,55
2017-11-19T05:12:11.777Z,,44.2,31.1,,,,55
2017-11-19T05:12:21.777Z,,44.4,31.1,,,,55
2017-11-19T05:12:31.867Z,,44.7,31.2,,,,55
2017-11-19T05:12:41.777Z,,44.9,31.2,,,,55
2017-11-19T05:12:51.778Z,,45.1,31.2,,,,55
2017-11-19T05:13:02.771Z,,45.2,31.4,,,,55
2017-11-19T05:13:11.777Z,,45.4,31.5,,,,55
2017-11-19T05:13:21.777Z,,45.7,31.5,,,,55
2017-11-19T05:13:31.868Z,,46,31.6,,,,55
2017-11-19T05:13:41.778Z,,46.1,31.7,,,,55
2017-11-19T05:13:51.778Z,,46.2,31.7,,,,55
2017-11-19T05:14:01.777Z,,46.4,31.9,,,,55
2017-11-19T05:14:11.777Z,,46.6,32,,,,55
2017-11-19T05:14:21.777Z,,46.8,32,,,,55
2017-11-19T05:14:31.858Z,,47,32.1,,,,55
2017-11-19T05:14:41.778Z,,47.1,32.2,,,,55
2017-11-19T05:14:51.778Z,,47.2,32.2,,,,55
2017-11-19T05:15:01.778Z,,47.4,32.3,,,,55
2017-11-19T05:15:11.778Z,,47.6,32.5,,,,55
2017-11-19T05:15:21.778Z,,47.8,32.6,,,,55
2017-11-19T05:15:31.857Z,,48,32.7,,,,55
2017-11-19T05:15:41.778Z,,48.1,32.7,,,,55
2017-11-19T05:15:51.778Z,0,48.5,32.8,0,2,,55
2017-11-19T05:16:01.778Z,,47.9,33,,,,55
2017-11-19T05:16:11.780Z,,45.7,33.1,,,,55
2017-11-19T05:16:21.778Z,,44.9,33.2,,,,55
2017-11-19T05:16:31.858Z,,44.4,33.2,,,,55
2017-11-19T05:16:41.779Z,,44.2,33.3,,,,55
2017-11-19T05:16:51.778Z,,44.4,33.5,,,,55
2017-11-19T05:17:01.778Z,,44.8,33.6,,,,55
2017-11-19T05:17:11.777Z,,44.5,33.7,,,,55
2017-11-19T05:17:21.778Z,,44.2,33.8,,,,55
2017-11-19T05:17:31.868Z,,43.9,34,,,,55
2017-11-19T05:17:41.778Z,,,34,,,,55
2017-11-19T05:17:51.777Z,,43.6,34.1,,,,55
2017-11-19T05:18:01.778Z,,43.5,34.1,,,,55
2017-11-19T05:18:11.778Z,,43.3,34.2,,,,55
2017-11-19T05:18:21.778Z,,43.2,34.2,,,,55
2017-11-19T05:18:31.868Z,,42.8,34.2,,,,55
2017-11-19T05:18:42.770Z,,,34.3,,,,55
2017-11-19T05:18:51.778Z,,42.6,34.3,,,,55
2017-11-19T05:19:01.778Z,,,34.3,,,,55
2017-11-19T05:19:11.778Z,,43,34.3,,,,55
2017-11-19T05:19:21.778Z,,,34.3,,,,55
2017-11-19T05:19:31.858Z,,43.1,34.3,,,,55
2017-11-19T05:19:41.779Z,,43.3,34.3,,,,55
2017-11-19T05:19:51.778Z,,43.4,34.3,,,,55
2017-11-19T05:20:01.778Z,,43.5,34.3,,,,55
2017-11-19T05:20:11.791Z,,43.6,34.3,,,,55
2017-11-19T05:20:21.778Z,,,34.3,,,,55
2017-11-19T05:20:31.858Z,,43.7,34.3,,,,55
2017-11-19T05:20:41.778Z,,43.9,34.3,,,,55
2017-11-19T05:20:51.778Z,,44,34.3,,,,55
2017-11-19T05:21:01.780Z,,,34.3,,,,55
2017-11-19T05:21:11.778Z,,44.1,34.3,,,,55
2017-11-19T05:21:21.779Z,,44.2,34.3,,,,55
2017-11-19T05:21:36.888Z,,,34.3,,,,55
2017-11-19T05:21:41.778Z,,44.3,34.3,,,,55
2017-11-19T05:21:51.778Z,,,34.3,,,,55
2017-11-19T05:22:01.778Z,,44.4,34.2,,,,55
2017-11-19T05:22:11.778Z,,,34.2,,,,55
2017-11-19T05:22:21.778Z,,44.5,34.2,,,,55
2017-11-19T05:22:31.859Z,0,44.5,34.2,0,2,75,55
2017-11-19T05:22:41.779Z,,44.7,34.2,,,,55
2017-11-19T05:22:51.778Z,,,34.2,,,,55
2017-11-19T05:23:01.779Z,,,34.2,,,,55
2017-11-19T05:23:11.779Z,,44.8,34.2,,,,55
2017-11-19T05:23:21.778Z,,,34.1,,,,55
2017-11-19T05:23:31.859Z,,,34.1,,,,55
2017-11-19T05:23:41.779Z,,,34.1,,,,55
2017-11-19T05:23:51.779Z,,44.9,34.1,,,,55
2017-11-19T05:24:01.779Z,,,34.1,,,,55
2017-11-19T05:24:11.779Z,,,34.1,,,,55
2017-11-19T05:24:22.930Z,,,34,,,,55
2017-11-19T05:24:31.869Z,,45,34,,,,55
2017-11-19T05:24:41.780Z,,,34,,,,55
2017-11-19T05:24:51.779Z,,,34,,,,55
2017-11-19T05:25:01.779Z,,,34,,,,55
2017-11-19T05:25:11.779Z,,,33.8,,,,55
2017-11-19T05:25:21.779Z,,,33.8,,,,55
2017-11-19T05:25:31.859Z,,,33.8,,,,55
2017-11-19T05:25:41.779Z,,,33.8,,,,55
2017-11-19T05:25:51.779Z,,,33.8,,,,55
2017-11-19T05:26:01.779Z,,,33.7,,,,55
2017-11-19T05:26:11.779Z,,,33.7,,,,55
2017-11-19T05:26:21.779Z,,45.1,33.7,,,,55
2017-11-19T05:26:31.869Z,,,33.7,,,,55
2017-11-19T05:26:41.780Z,,,33.7,,,,55
2017-11-19T05:26:51.779Z,,,33.6,,,,55
2017-11-19T05:27:01.779Z,,,33.6,,,,55
2017-11-19T05:27:11.779Z,,,33.6,,,,55
2017-11-19T05:27:21.779Z,,,33.6,,,,55
2017-11-19T05:27:31.870Z,,,33.5,,,,55
2017-11-19T05:27:41.780Z,80,47.7,33.5,0,2,,55
2017-11-19T05:27:51.780Z,57,53.2,33.5,,,,55
2017-11-19T05:28:01.779Z,44,54.5,33.5,,,,55
2017-11-19T05:28:11.779Z,29,49.6,33.3,,,,55
2017-11-19T05:28:21.779Z,,45.8,33.3,,,,55
2017-11-19T05:28:31.861Z,,44.8,33.3,,,,55
2017-11-19T05:28:42.774Z,,43.7,33.3,,,,55
2017-11-19T05:28:51.779Z,,43.2,33.3,,,,55
2017-11-19T05:29:01.779Z,,44.1,33.3,,,,55
2017-11-19T05:29:11.780Z,,44.9,33.3,,,,55
2017-11-19T05:29:21.781Z,,45.2,33.2,,,,55
2017-11-19T05:29:31.859Z,,,33.2,,,,55
2017-11-19T05:29:41.780Z,0,45.4,33.2,0,2,,55
2017-11-19T05:29:51.779Z,,44.8,33.2,,,,55
2017-11-19T05:30:01.779Z,,42.8,33.3,,,,55
2017-11-19T05:30:11.780Z,,41.9,33.3,,,,55
2017-11-19T05:30:21.780Z,,41.5,33.3,,,,55
2017-11-19T05:30:31.860Z,,41.1,33.3,,,,55
2017-11-19T05:30:41.782Z,,41.3,33.3,,,,55
2017-11-19T05:30:51.779Z,,41.6,33.5,,,,55
2017-11-19T05:31:01.780Z,,41.5,33.5,,,,55
2017-11-19T05:31:11.780Z,,41.1,33.5,,,,55
2017-11-19T05:31:21.780Z,,40.9,33.6,,,,55
2017-11-19T05:31:31.870Z,,40.7,33.6,,,,55
2017-11-19T05:31:41.780Z,,40.6,33.6,,,,55
2017-11-19T05:31:51.780Z,,40.5,33.7,,,,55
2017-11-19T05:32:01.783Z,,40.3,33.7,,,,55
2017-11-19T05:32:11.780Z,,40.2,33.7,,,,55
2017-11-19T05:32:21.780Z,,40.1,33.7,,,,55
2017-11-19T05:32:31.863Z,,39.9,33.7,,,,55
2017-11-19T05:32:41.780Z,79,43.1,33.7,0,2,,55
2017-11-19T05:32:51.780Z,54,51.2,33.8,,,,55
2017-11-19T05:33:01.780Z,29,52.8,33.8,,,,55
2017-11-19T05:33:11.780Z,,49.7,33.7,,,,55
2017-11-19T05:33:21.780Z,,47.8,33.7,,,,55
2017-11-19T05:33:31.870Z,,46.9,33.8,,,,55
2017-11-19T05:33:41.780Z,,45.8,33.7,,,,55
2017-11-19T05:33:51.780Z,,45,33.7,,,,55
2017-11-19T05:34:01.780Z,,46,33.7,,,,55
2017-11-19T05:34:11.781Z,,46.2,33.7,,,,55
2017-11-19T05:34:22.773Z,0,46.8,33.7,0,2,,55
2017-11-19T05:34:31.870Z,,44.8,33.7,,,,55
2017-11-19T05:34:41.782Z,,43.7,33.8,,,,55
2017-11-19T05:34:51.780Z,,42.6,33.8,,,,55
2017-11-19T05:35:01.780Z,,42.3,33.8,,,,55
2017-11-19T05:35:11.780Z,,,33.8,,,,55
2017-11-19T05:35:21.780Z,,42.6,33.8,,,,55
2017-11-19T05:35:31.860Z,,42.8,34,,,,55
2017-11-19T05:35:41.780Z,,42.6,34,,,,55
2017-11-19T05:35:51.780Z,,42.3,34.1,,,,55
2017-11-19T05:36:01.785Z,,41.9,34.1,,,,55
2017-11-19T05:36:11.780Z,,41.8,34.1,,,,55
2017-11-19T05:36:21.780Z,,41.7,34.2,,,,55
2017-11-19T05:36:31.860Z,,41.6,34.2,,,,55
2017-11-19T05:36:41.780Z,,41.5,34.2,,,,55
2017-11-19T05:36:51.780Z,,41.2,34.2,,,,55
2017-11-19T05:37:01.780Z,,41.1,34.2,,,,55
2017-11-19T05:37:12.777Z,,41,34.2,,,,55
2017-11-19T05:37:21.780Z,,41,34.3,,,,55
2017-11-19T05:37:31.860Z,,40.7,34.3,,,,55
2017-11-19T05:37:41.781Z,79,44.6,34.3,0,2,,55
2017-11-19T05:37:51.781Z,50,50.1,34.2,,,,55
2017-11-19T05:38:01.780Z,29,50.9,34.3,,,,55
2017-11-19T05:38:11.781Z,0,49.6,34.2,0,2,,55
2017-11-19T05:38:21.781Z,,47.8,34.2,,,,55
2017-11-19T05:38:31.861Z,,45.7,34.2,,,,55
2017-11-19T05:38:41.781Z,,43.9,34.2,,,,55
2017-11-19T05:38:51.780Z,,43.5,34.2,,,,55
2017-11-19T05:39:01.781Z,,42.8,34.2,,,,55
2017-11-19T05:39:11.781Z,,42.6,34.2,,,,55
2017-11-19T05:39:21.789Z,,42.5,34.2,,,,55
2017-11-19T05:39:31.871Z,,42.4,34.2,,,,55
2017-11-19T05:39:41.781Z,,41.9,34.2,,,,55
2017-11-19T05:39:51.781Z,,41.7,34.2,,,,55
2017-11-19T05:40:02.922Z,,41.5,34.2,,,,55
2017-11-19T05:40:11.781Z,,41.2,34.2,,,,55
2017-11-19T05:40:21.781Z,,41.1,34.2,,,,55
2017-11-19T05:40:31.871Z,,41,34.2,,,,55
2017-11-19T05:40:41.781Z,,40.9,34.2,,,,55
2017-11-19T05:40:51.784Z,,40.8,34.2,,,,55
2017-11-19T05:41:01.781Z,,40.7,34.2,,,,55
2017-11-19T05:41:11.781Z,,40.5,34.2,,,,55
2017-11-19T05:41:21.781Z,,,34.2,,,,55
2017-11-19T05:41:32.012Z,,40.6,34.2,,,,55
2017-11-19T05:41:41.781Z,,40.7,34.2,,,,55
2017-11-19T05:41:51.781Z,,40.8,34.2,,,,55
2017-11-19T05:42:01.781Z,,,34.1,,,,55
2017-11-19T05:42:11.781Z,,40.9,34.1,,,,55
2017-11-19T05:42:21.781Z,,41,34.1,,,,55
2017-11-19T05:42:31.871Z,,,34.1,,,,55
2017-11-19T05:42:41.781Z,,41.1,34.1,,,,55
2017-11-19T05:42:51.781Z,,,34.1,,,,55
2017-11-19T05:43:01.781Z,,41.2,34,,,,55
2017-11-19T05:43:11.781Z,,,34,,,,55
2017-11-19T05:43:21.781Z,,41.4,34,,,,55
2017-11-19T05:43:31.872Z,,,34,,,,55
2017-11-19T05:43:41.781Z,,41.5,33.8,,,,55
2017-11-19T05:43:51.781Z,,,33.8,,,,55
2017-11-19T05:44:01.782Z,,,33.8,,,,55
2017-11-19T05:44:11.781Z,,41.6,33.8,,,,55
2017-11-19T05:44:21.782Z,,,33.8,,,,55
2017-11-19T05:44:31.871Z,,,33.7,,,,55
2017-11-19T05:44:41.781Z,,41.7,33.7,,,,55
2017-11-19T05:44:51.781Z,,,33.7,,,,55
2017-11-19T05:45:01.781Z,,,33.7,,,,55
2017-11-19T05:45:11.781Z,,41.8,33.6,,,,55
2017-11-19T05:45:21.782Z,,,33.6,,,,55
2017-11-19T05:45:31.862Z,,,33.6,,,,55
2017-11-19T05:45:41.783Z,,,33.6,,,,55
2017-11-19T05:45:51.782Z,,41.9,33.5,,,,55
2017-11-19T05:46:01.782Z,,,33.5,,,,55
2017-11-19T05:46:11.781Z,,,33.5,,,,55
2017-11-19T05:46:21.783Z,,,33.5,,,,55
2017-11-19T05:46:31.862Z,,,33.3,,,,55
2017-11-19T05:46:41.782Z,,42,33.3,,,,55
2017-11-19T05:46:51.782Z,,,33.3,,,,55
2017-11-19T05:47:01.782Z,,,33.3,,,,55
2017-11-19T05:47:11.786Z,,,33.2,,,,55
2017-11-19T05:47:21.781Z,,,33.2,,,,55
2017-11-19T05:47:31.872Z,,,33.2,,,,55
2017-11-19T05:47:41.782Z,,,33.2,,,,55
2017-11-19T05:47:51.782Z,,,33.1,,,,55
2017-11-19T05:48:01.782Z,,,33.1,,,,55
2017-11-19T05:48:11.782Z,,42.2,33.1,,,,55
2017-11-19T05:48:21.782Z,,42,33.1,,,,55
2017-11-19T05:48:31.872Z,,42.2,33,,,,55
2017-11-19T05:48:41.782Z,,,33,,,,55
2017-11-19T05:48:51.782Z,,,33,,,,55
2017-11-19T05:49:01.782Z,,,33,,,,55
2017-11-19T05:49:11.782Z,,,32.8,,,,55
2017-11-19T05:49:21.781Z,,,32.8,,,,55
2017-11-19T05:49:31.872Z,,,32.8,,,,55
2017-11-19T05:49:41.782Z,,,32.7,,,,55
2017-11-19T05:49:51.783Z,,,32.7,,,,55
2017-11-19T05:50:01.782Z,,,32.7,,,,55
2017-11-19T05:50:11.785Z,,,32.7,,,,55
2017-11-19T05:50:21.782Z,,,32.7,,,,55
2017-11-19T05:50:31.872Z,,,32.6,,,,55
2017-11-19T05:50:41.782Z,,,32.6,,,,55
2017-11-19T05:50:51.782Z,,,32.6,,,,55
2017-11-19T05:51:01.782Z,,,32.6,0,2,,55
2017-11-19T05:51:11.782Z,79,47,32.5,,,,55
2017-11-19T05:51:21.782Z,41,52.3,32.5,,,,55
2017-11-19T05:51:31.862Z,29,50.8,32.5,,,,55
2017-11-19T05:51:41.783Z,,46.7,32.3,,,,55
2017-11-19T05:51:51.784Z,,43.8,32.3,,,,55
2017-11-19T05:52:01.782Z,,42.8,32.3,,,,55
2017-11-19T05:52:11.782Z,,41.8,32.3,,,,55
2017-11-19T05:52:21.782Z,,42.2,32.3,,,,55
2017-11-19T05:52:31.872Z,,43,32.2,,,,55
2017-11-19T05:52:41.782Z,,43.4,32.2,,,,55
2017-11-19T05:52:52.779Z,,43.5,32.2,,,,55
2017-11-19T05:53:01.782Z,,43.6,32.2,,,,55
2017-11-19T05:53:11.782Z,,43.7,32.2,,,,55
2017-11-19T05:53:21.782Z,,44,32.2,,,,55
2017-11-19T05:53:31.862Z,,44.2,32.2,,,,55
2017-11-19T05:53:41.783Z,,44.4,32.2,,,,55
2017-11-19T05:53:51.783Z,,44.7,32.2,,,,55
2017-11-19T05:54:01.782Z,,44.8,32.3,,,,55
2017-11-19T05:54:11.783Z,,45,32.3,,,,55
2017-11-19T05:54:21.783Z,,45.2,32.3,,,,55
2017-11-19T05:54:31.863Z,,45.3,32.5,,,,55
2017-11-19T05:54:41.783Z,0,45.9,32.5,0,2,,55
2017-11-19T05:54:51.783Z,,44.8,32.5,,,,55
2017-11-19T05:55:01.782Z,,42.9,32.6,,,,55
2017-11-19T05:55:11.785Z,,41.9,32.6,,,,55
2017-11-19T05:55:21.782Z,,41.8,32.7,,,,55
2017-11-19T05:55:31.863Z,,41.6,32.8,,,,55
2017-11-19T05:55:46.803Z,,42,32.8,,,,55
2017-11-19T05:55:51.783Z,,42.1,33,,,,55
2017-11-19T05:56:01.783Z,,41.9,33,,,,55
2017-11-19T05:56:11.783Z,,41.7,33.1,,,,55
2017-11-19T05:56:21.783Z,,41.5,33.2,,,,55
2017-11-19T05:56:31.874Z,,41.2,33.2,,,,55
2017-11-19T05:56:41.783Z,,41.1,33.2,,,,55
2017-11-19T05:56:51.785Z,,40.9,33.3,,,,55
2017-11-19T05:57:01.783Z,,,33.3,,,,55
2017-11-19T05:57:11.784Z,,40.8,33.3,,,,55
2017-11-19T05:57:21.783Z,,40.6,33.5,,,,55
2017-11-19T05:57:31.873Z,,40.5,33.5,,,,55
2017-11-19T05:57:41.785Z,,40.3,33.5,,,,55
2017-11-19T05:57:51.783Z,,,33.5,,,,55
2017-11-19T05:58:01.783Z,,40.5,33.5,,,,55
2017-11-19T05:58:11.785Z,,40.6,33.5,,,,55
2017-11-19T05:58:21.783Z,,40.8,33.5,,,,55
2017-11-19T05:58:31.983Z,,40.9,33.5,,,,55
2017-11-19T05:58:41.783Z,,41,33.5,,,,55
2017-11-19T05:58:51.783Z,79,41.2,33.5,0,2,,55
2017-11-19T05:59:01.783Z,79,47.4,33.5,,,,55
2017-11-19T05:59:11.783Z,42,53.1,33.5,,,,55
2017-11-19T05:59:21.783Z,29,52.8,33.5,,,,55
2017-11-19T05:59:31.873Z,,49.6,33.5,,,,55
2017-11-19T05:59:41.784Z,,46.9,33.5,,,,55
2017-11-19T05:59:51.783Z,,45.9,33.5,,,,55
2017-11-19T06:00:01.784Z,,44.9,33.5,,,,55
2017-11-19T06:00:11.783Z,,45,33.5,,,,55
2017-11-19T06:00:21.783Z,,46,33.5,,,,55
2017-11-19T06:00:31.864Z,,46.3,33.5,,,,55
2017-11-19T06:00:41.786Z,,46.6,33.5,,,,55
2017-11-19T06:00:51.787Z,,46.7,33.5,,,,55
2017-11-19T06:01:01.783Z,,46.8,33.5,,,,55
2017-11-19T06:01:11.783Z,,47,33.5,,,,55
2017-11-19T06:01:21.784Z,,47.1,33.5,,,,55
2017-11-19T06:01:31.865Z,,47.3,33.6,,,,55
2017-11-19T06:01:41.784Z,,47.6,33.6,,,,55
2017-11-19T06:01:51.784Z,,47.8,33.7,,,,55
2017-11-19T06:02:01.783Z,,47.9,33.7,,,,55
2017-11-19T06:02:11.784Z,,48,33.8,,,,55
2017-11-19T06:02:21.784Z,,48.1,33.8,,,,55
2017-11-19T06:02:31.873Z,,48.3,34,,,,55
2017-11-19T06:02:41.784Z,,48.4,34.1,,,,55
