Time,HwActive,HwTSet,PrimTSet,PrimT,HwTOutlet,ChActive,ActPow
2017-11-01T00:00:02.371Z,,55,,,20.6,,
2017-11-01T00:00:12.370Z,,55,,,20.6,,
2017-11-01T00:00:22.372Z,,55,,,20.6,,
2017-11-01T00:00:32.370Z,,55,,,20.6,,
2017-11-01T00:00:42.370Z,,55,,,20.6,,
2017-11-01T00:00:52.371Z,,55,,,20.6,,
2017-11-01T00:01:03.382Z,,55,,,20.6,,
2017-11-01T00:01:12.370Z,,55,,,20.6,,
2017-11-01T00:01:22.372Z,,55,,28.7,20.6,,
2017-11-01T00:01:32.371Z,,55,,28.9,20.6,,
2017-11-01T00:01:42.372Z,,55,,28.7,20.6,,
2017-11-01T00:01:52.370Z,,55,,,20.6,,
2017-11-01T00:02:02.370Z,,55,,,20.6,,
2017-11-01T00:02:12.370Z,,55,,,20.6,,
2017-11-01T00:02:28.453Z,,55,,,20.6,,
2017-11-01T00:02:32.371Z,,55,,,20.6,,
2017-11-01T00:02:42.370Z,,55,,,20.6,,
2017-11-01T00:02:52.371Z,,55,,,20.6,,
2017-11-01T00:03:02.370Z,,55,,,20.6,,
2017-11-01T00:03:12.371Z,,55,,,20.6,,
2017-11-01T00:03:22.370Z,,55,,,20.6,,
2017-11-01T00:03:32.371Z,,55,,,20.6,,
2017-11-01T00:03:42.370Z,,55,,,20.4,,
2017-11-01T00:03:53.365Z,,55,,,20.6,,
2017-11-01T00:04:02.371Z,,55,,,20.4,,
2017-11-01T00:04:12.373Z,,55,,,20.4,,
2017-11-01T00:04:22.376Z,,55,,,20.4,,
2017-11-01T00:04:32.371Z,,55,,,20.4,,
2017-11-01T00:04:42.371Z,,55,,,20.4,,
2017-11-01T00:04:52.371Z,,55,,28.6,20.4,,
2017-11-01T00:05:02.372Z,,55,,,20.4,,
2017-11-01T00:05:12.376Z,,55,,,20.4,,
2017-11-01T00:05:22.371Z,,55,,,20.4,,
2017-11-01T00:05:32.372Z,,55,,,20.4,,
2017-11-01T00:05:42.371Z,,55,,,20.4,,
2017-11-01T00:05:52.371Z,,55,,,20.4,,
2017-11-01T00:06:02.371Z,,55,,,20.4,,
2017-11-01T00:06:12.372Z,,55,,,20.4,,
2017-11-01T00:06:22.376Z,,55,,,20.4,,
2017-11-01T00:06:32.372Z,,55,,,20.4,,
2017-11-01T00:06:47.392Z,,55,,,20.4,,
2017-11-01T00:06:52.373Z,,55,,,20.4,,
2017-11-01T00:07:02.373Z,,55,,,20.4,,
2017-11-01T00:07:12.371Z,,55,,,20.4,,
2017-11-01T00:07:22.371Z,,55,,,20.4,,
2017-11-01T00:07:32.371Z,,55,,,20.4,,
2017-11-01T00:07:42.373Z,,55,,28.5,20.4,,
2017-11-01T00:07:52.383Z,,55,,,20.4,,
2017-11-01T00:08:02.374Z,,55,,,20.4,,
2017-11-01T00:08:12.374Z,,55,,,20.4,,
2017-11-01T00:08:22.371Z,,55,,,20.4,,
2017-11-01T00:08:32.371Z,,55,,,20.4,,
2017-11-01T00:08:42.374Z,,55,,,20.4,,
2017-11-01T00:08:52.372Z,,55,,,20.4,,
2017-11-01T00:09:02.376Z,,55,,,20.4,,
2017-11-01T00:09:12.372Z,,55,,,20.3,,
2017-11-01T00:09:22.371Z,,55,,,20.4,,
2017-11-01T00:09:38.452Z,,55,,,20.3,,
2017-11-01T00:09:42.375Z,,55,,,20.3,,
2017-11-01T00:09:52.371Z,,55,,,20.3,,
2017-11-01T00:10:02.371Z,,55,,,20.3,,
2017-11-01T00:10:12.371Z,,55,,,20.3,,
2017-11-01T00:10:22.371Z,,55,,,20.3,,
2017-11-01T00:10:32.374Z,,55,,,20.3,,
2017-11-01T00:10:42.371Z,,55,,28.3,20.3,,
2017-11-01T00:10:52.372Z,,55,,,20.3,,
2017-11-01T00:11:02.376Z,,55,,,20.3,,
2017-11-01T00:11:12.372Z,,55,,,20.3,,
2017-11-01T00:11:22.376Z,,55,,,20.3,,
2017-11-01T00:11:32.377Z,,55,,,20.3,,
2017-11-01T00:11:42.371Z,,55,,,20.3,,
2017-11-01T00:11:52.372Z,,55,,,20.3,,
2017-11-01T00:12:02.376Z,,55,,,20.3,,
2017-11-01T00:12:12.372Z,,55,,,20.3,,
2017-11-01T00:12:27.392Z,,55,,,20.3,,
2017-11-01T00:12:32.377Z,,55,,,20.3,,
2017-11-01T00:12:42.371Z,,55,,,20.3,,
2017-11-01T00:12:52.372Z,,55,,,20.3,,
2017-11-01T00:13:02.372Z,,55,,,20.3,,
2017-11-01T00:13:12.372Z,,55,,,20.3,,
2017-11-01T00:13:22.372Z,,55,,,20.3,,
2017-11-01T00:13:32.372Z,,55,,,20.3,,
2017-11-01T00:13:42.372Z,,55,,,20.3,,
2017-11-01T00:13:52.488Z,,55,,,20.3,,
2017-11-01T00:14:02.372Z,,55,,28.2,20.3,,
2017-11-01T00:14:12.378Z,,55,,,20.3,,
2017-11-01T00:14:22.373Z,,55,,,20.3,,
2017-11-01T00:14:32.372Z,,55,,,20.3,,
2017-11-01T00:14:42.372Z,,55,,,20.3,,
2017-11-01T00:14:52.477Z,,55,,,20.3,,
2017-11-01T00:15:02.372Z,,55,,,20.3,,
2017-11-01T00:15:12.373Z,,55,,,20.3,,
2017-11-01T00:15:22.377Z,,55,,,20.1,,
2017-11-01T00:15:32.374Z,,55,,,20.1,,
2017-11-01T00:15:42.372Z,,55,,,20.1,,
2017-11-01T00:15:52.377Z,,55,,,20.1,,
2017-11-01T00:16:02.380Z,,55,,,20.1,,
2017-11-01T00:16:12.372Z,,55,,,20.1,,
2017-11-01T00:16:22.374Z,,55,,,20.1,,
2017-11-01T00:16:32.381Z,,55,,,20.1,,
2017-11-01T00:16:43.364Z,,55,,,20.1,,
2017-11-01T00:16:52.377Z,,55,,,20.1,,
2017-11-01T00:17:02.378Z,,55,,,20.1,,
2017-11-01T00:17:12.381Z,,55,,,20.1,,
2017-11-01T00:17:22.372Z,,55,,,20.1,,
2017-11-01T00:17:32.372Z,,55,,28,20.1,,
2017-11-01T00:17:42.375Z,,55,,,20.1,,
2017-11-01T00:17:52.372Z,,55,,,20.1,,
2017-11-01T00:18:02.372Z,,55,,,20.1,,
2017-11-01T00:18:12.373Z,,55,,,20.1,,
2017-11-01T00:18:22.372Z,,55,,,20.1,,
2017-11-01T00:18:32.376Z,,55,,,20.1,,
2017-11-01T00:18:42.373Z,,55,,,20.1,,
2017-11-01T00:18:52.373Z,,55,,,20.1,,
2017-11-01T00:19:02.373Z,,55,,,20.1,,
2017-11-01T00:19:12.372Z,,55,,,20.1,,
2017-11-01T00:19:22.372Z,,55,,,20.1,,
2017-11-01T00:19:33.368Z,,55,,,20.1,,
2017-11-01T00:19:42.373Z,,55,,,20.1,,
2017-11-01T00:19:52.373Z,,55,,,20.1,,
2017-11-01T00:20:02.373Z,,55,,,20,,
2017-11-01T00:20:12.372Z,,55,,,20.1,,
2017-11-01T00:20:22.373Z,,55,,27.9,20.1,,
2017-11-01T00:20:32.373Z,,55,,27.9,20.1,,
2017-11-01T00:20:42.373Z,,55,,28,20.1,,
2017-11-01T00:20:52.373Z,,55,,27.9,20,,
2017-11-01T00:21:02.373Z,,55,,,20,,
2017-11-01T00:21:12.373Z,,55,,,20,,
2017-11-01T00:21:22.373Z,,55,,,20,,
2017-11-01T00:21:32.373Z,,55,,,20,,
2017-11-01T00:21:42.374Z,,55,,,20,,
2017-11-01T00:21:52.373Z,,55,,,20,,
2017-11-01T00:22:02.373Z,,55,,,20,,
2017-11-01T00:22:12.373Z,,55,,,20,,
2017-11-01T00:22:23.373Z,,55,,,20,,
2017-11-01T00:22:32.373Z,,55,,,20,,
2017-11-01T00:22:42.373Z,,55,,,20,,
2017-11-01T00:22:52.373Z,,55,,,20,,
2017-11-01T00:23:02.373Z,,55,,,20,,
2017-11-01T00:23:12.374Z,,55,,,20,,
2017-11-01T00:23:22.378Z,,55,,,20,,
2017-11-01T00:23:32.374Z,,55,,,20,,
2017-11-01T00:23:42.373Z,,55,,,20,,
2017-11-01T00:23:52.378Z,,55,,,20,,
2017-11-01T00:24:02.373Z,,55,,27.7,20,,
2017-11-01T00:24:12.373Z,,55,,,20,,
2017-11-01T00:24:22.373Z,,55,,,20,,
2017-11-01T00:24:32.373Z,,55,,,20,,
2017-11-01T00:24:42.373Z,,55,,,20,,
2017-11-01T00:24:52.374Z,,55,,,20,,
2017-11-01T00:25:02.374Z,,55,,,20,,
2017-11-01T00:25:17.393Z,,55,,,20,,
2017-11-01T00:25:22.375Z,,55,,,20,,
2017-11-01T00:25:32.378Z,,55,,,20,,
2017-11-01T00:25:42.374Z,,55,,,20,,
2017-11-01T00:25:52.373Z,,55,,,20,,
2017-11-01T00:26:02.374Z,,55,,,20,,
2017-11-01T00:26:12.374Z,,55,,,20,,
2017-11-01T00:26:22.373Z,,55,,,20,,
2017-11-01T00:26:32.373Z,,55,,,20,,
2017-11-01T00:26:42.373Z,,55,,,20,,
2017-11-01T00:26:52.374Z,,55,,,20,,
2017-11-01T00:27:02.374Z,,55,,,20,,
2017-11-01T00:27:12.378Z,,55,,,20,,
2017-11-01T00:27:22.374Z,,55,,,20,,
2017-11-01T00:27:32.374Z,,55,,,20,,
2017-11-01T00:27:42.375Z,,55,,27.6,19.8,,
2017-11-01T00:27:52.374Z,,55,,,19.8,,
2017-11-01T00:28:07.396Z,,55,,,19.8,,
2017-11-01T00:28:12.374Z,,55,,,19.8,,
2017-11-01T00:28:22.376Z,,55,,,19.8,,
2017-11-01T00:28:32.374Z,,55,,,19.8,,
2017-11-01T00:28:42.374Z,,55,,,19.8,,
2017-11-01T00:28:52.379Z,,55,,,19.8,,
2017-11-01T00:29:02.374Z,,55,,,19.8,,
2017-11-01T00:29:12.374Z,,55,,,19.8,,
2017-11-01T00:29:22.374Z,,55,,,19.8,,
2017-11-01T00:29:32.374Z,,55,,,19.8,,
2017-11-01T00:29:42.375Z,,55,,,19.8,,
2017-11-01T00:29:52.381Z,,55,,,19.8,,
2017-11-01T00:30:02.374Z,,55,,,19.8,,
2017-11-01T00:30:12.374Z,,55,,,19.8,,
2017-11-01T00:30:22.375Z,,55,,,19.8,,
2017-11-01T00:30:32.377Z,,55,,,19.8,,
2017-11-01T00:30:42.374Z,,55,,27.5,19.8,,
2017-11-01T00:30:57.759Z,,55,,27.6,19.8,,
2017-11-01T00:31:02.375Z,,55,,,19.8,,
2017-11-01T00:31:12.374Z,,55,,27.5,19.8,,
2017-11-01T00:31:22.374Z,,55,,,19.8,,
2017-11-01T00:31:32.451Z,,55,,,19.8,,
2017-11-01T00:31:42.374Z,,55,,,19.8,,
2017-11-01T00:31:52.377Z,,55,,,19.8,,
2017-11-01T00:32:02.376Z,,55,,,19.8,,
2017-11-01T00:32:12.374Z,,55,,,19.8,,
2017-11-01T00:32:23.367Z,,55,,,19.8,,
2017-11-01T00:32:32.374Z,,55,,,19.8,,
2017-11-01T00:32:42.375Z,,55,,,19.8,,
2017-11-01T00:32:52.379Z,,55,,,19.8,,
2017-11-01T00:33:02.375Z,,55,,,19.8,,
2017-11-01T00:33:12.374Z,,55,,,19.8,,
2017-11-01T00:33:22.374Z,,55,,,19.8,,
2017-11-01T00:33:32.374Z,,55,,,19.8,,
2017-11-01T00:33:42.375Z,,55,,,19.8,,
2017-11-01T00:33:52.375Z,,55,,,19.8,,
2017-11-01T00:34:02.379Z,,55,,,19.8,,
2017-11-01T00:34:12.379Z,,55,,,19.6,,
2017-11-01T00:34:22.377Z,,55,,,19.8,,
2017-11-01T00:34:32.374Z,,55,,,19.6,,
2017-11-01T00:34:42.375Z,,55,,,19.8,,
2017-11-01T00:34:52.378Z,,55,,27.3,19.6,,
2017-11-01T00:35:02.380Z,,55,,,19.6,,
2017-11-01T00:35:12.375Z,,55,,,19.8,,
2017-11-01T00:35:22.375Z,,55,,,19.6,,
2017-11-01T00:35:32.374Z,,55,,,19.8,,
2017-11-01T00:35:42.376Z,,55,,,19.6,,
2017-11-01T00:35:52.375Z,,55,,,19.6,,
2017-11-01T00:36:02.375Z,,55,,,19.6,,
2017-11-01T00:36:12.380Z,,55,,,19.6,,
2017-11-01T00:36:22.377Z,,55,,,19.6,,
2017-11-01T00:36:32.375Z,,55,,,19.6,,
2017-11-01T00:36:42.375Z,,55,,,19.6,,
2017-11-01T00:36:52.375Z,,55,,,19.6,,
2017-11-01T00:37:02.380Z,,55,,,19.6,,
2017-11-01T00:37:12.375Z,,55,,,19.6,,
2017-11-01T00:37:22.375Z,,55,,27.2,19.6,,
2017-11-01T00:37:32.375Z,,55,,27.3,19.6,,
2017-11-01T00:37:42.377Z,,55,,,19.6,,
2017-11-01T00:37:52.375Z,,55,,27.2,19.6,,
2017-11-01T00:38:03.366Z,,55,,27.3,19.6,,
2017-11-01T00:38:12.375Z,,55,,27.2,19.6,,
2017-11-01T00:38:22.375Z,,55,,,19.6,,
2017-11-01T00:38:32.384Z,,55,,,19.6,,
2017-11-01T00:38:42.375Z,,55,,,19.6,,
2017-11-01T00:38:52.375Z,,55,,,19.6,,
2017-11-01T00:39:02.375Z,,55,,,19.6,,
2017-11-01T00:39:12.375Z,,55,,,19.6,,
2017-11-01T00:39:22.375Z,,55,,,19.6,,
2017-11-01T00:39:32.376Z,,55,,,19.6,,
2017-11-01T00:39:42.376Z,,55,,,19.6,,
2017-11-01T00:39:52.376Z,,55,,,19.6,,
2017-11-01T00:40:02.379Z,,55,,,19.6,,
2017-11-01T00:40:12.377Z,,55,,,19.6,,
2017-11-01T00:40:22.375Z,,55,,,19.6,,
2017-11-01T00:40:32.375Z,,55,,,19.6,,
2017-11-01T00:40:42.375Z,,55,,,19.6,,
2017-11-01T00:40:57.401Z,,55,,,19.6,,
2017-11-01T00:41:02.383Z,,55,,,19.6,,
2017-11-01T00:41:12.375Z,,55,,,19.6,,
2017-11-01T00:41:22.376Z,,55,,27,19.5,,
2017-11-01T00:41:32.375Z,,55,,27.2,19.6,,
2017-11-01T00:41:42.381Z,,55,,27,19.6,,
2017-11-01T00:41:52.375Z,,55,,,19.6,,
2017-11-01T00:42:02.376Z,,55,,,19.6,,
2017-11-01T00:42:12.375Z,,55,,,19.6,,
2017-11-01T00:42:22.376Z,,55,,,19.5,,
2017-11-01T00:42:32.375Z,,55,,,19.6,,
2017-11-01T00:42:42.381Z,,55,,,19.5,,
2017-11-01T00:42:52.381Z,,55,,,19.5,,
2017-11-01T00:43:02.376Z,,55,,,19.6,,
2017-11-01T00:43:12.377Z,,55,,,19.5,,
2017-11-01T00:43:22.380Z,,55,,,19.6,,
2017-11-01T00:43:32.376Z,,55,,,19.5,,
2017-11-01T00:43:47.396Z,,55,,,19.5,,
2017-11-01T00:43:52.376Z,,55,,,19.5,,
2017-11-01T00:44:02.376Z,,55,,,19.5,,
2017-11-01T00:44:12.376Z,,55,,,19.5,,
2017-11-01T00:44:22.376Z,,55,,,19.5,,
2017-11-01T00:44:32.376Z,,55,,,19.5,,
2017-11-01T00:44:42.377Z,,55,,,19.5,,
2017-11-01T00:44:52.376Z,,55,,,19.5,,
2017-11-01T00:45:02.376Z,,55,,,19.5,,
2017-11-01T00:45:12.376Z,,55,,27,19.5,,
2017-11-01T00:45:22.376Z,,55,,27,19.5,,
2017-11-01T00:45:32.381Z,,55,,26.9,19.5,,
2017-11-01T00:45:42.376Z,,55,,26.9,19.5,,
2017-11-01T00:45:52.376Z,,55,,26.9,19.5,,
2017-11-01T00:46:02.376Z,,55,,,19.5,,
2017-11-01T00:46:12.376Z,,55,,,19.5,,
2017-11-01T00:46:22.378Z,,55,,,19.5,,
2017-11-01T00:46:37.396Z,,55,,,19.5,,
2017-11-01T00:46:42.376Z,,55,,,19.5,,
2017-11-01T00:46:52.377Z,,55,,,19.5,,
2017-11-01T00:47:02.377Z,,55,,,19.5,,
2017-11-01T00:47:12.376Z,,55,,,19.5,,
2017-11-01T00:47:22.376Z,,55,,,19.5,,
2017-11-01T00:47:32.377Z,,55,,,19.5,,
2017-11-01T00:47:42.376Z,,55,,,19.5,,
2017-11-01T00:47:52.377Z,,55,,,19.5,,
2017-11-01T00:48:02.620Z,,55,,,19.5,,
2017-11-01T00:48:12.376Z,,55,,,19.5,,
2017-11-01T00:48:22.376Z,,55,,,19.5,,
2017-11-01T00:48:32.382Z,,55,,,19.5,,
2017-11-01T00:48:42.376Z,,55,,,19.5,,
2017-11-01T00:48:52.387Z,,55,,26.8,19.5,,
2017-11-01T00:49:02.377Z,,55,,,19.5,,
2017-11-01T00:49:12.377Z,,55,,26.9,19.5,,
2017-11-01T00:49:22.377Z,0,55,5,26.8,19.5,0,0
2017-11-01T00:49:32.379Z,,55,,,19.5,,
2017-11-01T00:49:42.379Z,,55,,,19.5,,
2017-11-01T00:49:52.377Z,,55,,,19.5,,
2017-11-01T00:50:02.377Z,,55,,,19.5,,
2017-11-01T00:50:12.377Z,,55,,,19.5,,
2017-11-01T00:50:22.379Z,,55,,,19.5,,
2017-11-01T00:50:32.378Z,,55,,,19.5,,
2017-11-01T00:50:42.378Z,,55,,,19.5,,
2017-11-01T00:50:52.379Z,,55,,,19.5,,
2017-11-01T00:51:02.385Z,,55,,,19.3,,
2017-11-01T00:51:12.378Z,,55,,,19.3,,
2017-11-01T00:51:22.377Z,,55,,,19.5,,
2017-11-01T00:51:32.377Z,,55,,,19.3,,
2017-11-01T00:51:43.382Z,,55,,,19.3,,
2017-11-01T00:51:52.378Z,,55,,,19.3,,
2017-11-01T00:52:02.376Z,,55,,,19.3,,
2017-11-01T00:52:12.382Z,,55,,,19.3,,
2017-11-01T00:52:22.377Z,,55,,,19.3,,
2017-11-01T00:52:32.380Z,,55,,,19.3,,
2017-11-01T00:52:42.380Z,,55,,,19.3,,
2017-11-01T00:52:52.377Z,,55,,,19.3,,
2017-11-01T00:53:02.377Z,,55,,,19.3,,
2017-11-01T00:53:12.379Z,,55,,26.6,19.3,,
2017-11-01T00:53:22.377Z,,55,,,19.3,,
2017-11-01T00:53:32.377Z,,55,,,19.3,,
2017-11-01T00:53:43.370Z,,55,,,19.3,,
2017-11-01T00:53:52.377Z,,55,,,19.3,,
2017-11-01T00:54:02.382Z,,55,,,19.3,,
2017-11-01T00:54:12.380Z,,55,,,19.3,,
2017-11-01T00:54:22.382Z,,55,,,19.3,,
2017-11-01T00:54:32.377Z,,55,,,19.3,,
2017-11-01T00:54:42.377Z,,55,,,19.3,,
2017-11-01T00:54:52.377Z,,55,,,19.3,,
2017-11-01T00:55:02.378Z,,55,,,19.3,,
2017-11-01T00:55:12.381Z,,55,,,19.3,,
2017-11-01T00:55:22.377Z,,55,,,19.3,,
2017-11-01T00:55:32.381Z,,55,,,19.3,,
2017-11-01T00:55:42.377Z,,55,,,19.3,,
2017-11-01T00:55:52.383Z,,55,,,19.3,,
2017-11-01T00:56:02.378Z,,55,,,19.3,,
2017-11-01T00:56:12.378Z,,55,,,19.3,,
2017-11-01T00:56:22.378Z,,55,,,19.3,,
2017-11-01T00:56:33.373Z,,55,,,19.3,,
2017-11-01T00:56:42.378Z,,55,,,19.3,,
2017-11-01T00:56:52.382Z,,55,,,19.3,,
2017-11-01T00:57:02.381Z,,55,,,19.3,,
2017-11-01T00:57:12.377Z,,55,,26.5,19.3,,
2017-11-01T00:57:22.378Z,,55,,,19.3,,
2017-11-01T00:57:32.378Z,,55,,,19.3,,
2017-11-01T00:57:42.383Z,,55,,,19.3,,
2017-11-01T00:57:52.377Z,,55,,,19.3,,
2017-11-01T00:58:02.383Z,,55,,,19.3,,
2017-11-01T00:58:12.378Z,,55,,,19.3,,
2017-11-01T00:58:22.378Z,,55,,,19.3,,
2017-11-01T00:58:32.378Z,,55,,,19.3,,
2017-11-01T00:58:42.382Z,,55,,,19.3,,
2017-11-01T00:58:52.382Z,,55,,,19.3,,
2017-11-01T00:59:02.378Z,,55,,,19.3,,
2017-11-01T00:59:12.378Z,,55,,,19.3,,
2017-11-01T00:59:27.415Z,,55,,,19.1,,
2017-11-01T00:59:32.378Z,,55,,,19.3,,
2017-11-01T00:59:42.378Z,,55,,,19.3,,
2017-11-01T00:59:52.382Z,,55,,,19.3,,
2017-11-01T01:00:02.383Z,,55,,,19.3,,
2017-11-01T01:00:12.378Z,,55,,,19.1,,
2017-11-01T01:00:22.378Z,,55,,,19.1,,
2017-11-01T01:00:32.379Z,,55,,,19.3,,
2017-11-01T01:00:42.380Z,,55,,,19.3,,
2017-11-01T01:00:52.378Z,,55,,26.3,19.1,,
2017-11-01T01:01:02.378Z,,55,,26.5,19.3,,
2017-11-01T01:01:12.378Z,,55,,,19.1,,
2017-11-01T01:01:22.379Z,,55,,26.3,19.1,,
2017-11-01T01:01:32.378Z,,55,,,19.1,,
2017-11-01T01:01:42.378Z,,55,,,19.1,,
2017-11-01T01:01:52.378Z,,55,,,19.1,,
2017-11-01T01:02:02.379Z,,55,,,19.1,,
2017-11-01T01:02:18.648Z,,55,,,19.1,,
2017-11-01T01:02:22.378Z,,55,,,19.1,,
2017-11-01T01:02:32.382Z,,55,,,19.1,,
2017-11-01T01:02:42.379Z,,55,,,19.1,,
2017-11-01T01:02:52.378Z,,55,,,19.1,,
2017-11-01T01:03:02.379Z,,55,,,19.1,,
2017-11-01T01:03:12.378Z,,55,,,19.1,,
2017-11-01T01:03:22.378Z,,55,,,19.1,,
2017-11-01T01:03:32.378Z,,55,,,19.1,,
2017-11-01T01:03:43.488Z,,55,,,19.1,,
2017-11-01T01:03:52.378Z,,55,,,19.1,,
2017-11-01T01:04:02.378Z,,55,,,19.1,,
2017-11-01T01:04:12.379Z,,55,,,19.1,,
2017-11-01T01:04:22.546Z,,55,,,19.1,,
2017-11-01T01:04:32.378Z,,55,,,19.1,,
2017-11-01T01:04:42.379Z,,55,,,19.1,,
2017-11-01T01:04:52.379Z,,55,,,19.1,,
2017-11-01T01:05:07.431Z,,55,,,19.1,,
2017-11-01T01:05:12.379Z,,55,,26.2,19.1,,
2017-11-01T01:05:22.379Z,,55,,,19.1,,
2017-11-01T01:05:32.379Z,,55,,,19.1,,
2017-11-01T01:05:42.379Z,,55,,,19.1,,
2017-11-01T01:05:52.379Z,,55,,,19.1,,
2017-11-01T01:06:02.381Z,,55,,,19.1,,
2017-11-01T01:06:12.378Z,,55,,,19.1,,
2017-11-01T01:06:22.383Z,,55,,,19.1,,
2017-11-01T01:06:32.379Z,,55,,,19.1,,
2017-11-01T01:06:42.384Z,,55,,,19.1,,
2017-11-01T01:06:52.379Z,,55,,,19.1,,
2017-11-01T01:07:02.379Z,,55,,,19.1,,
2017-11-01T01:07:12.379Z,,55,,,19.1,,
2017-11-01T01:07:22.379Z,,55,,,19.1,,
2017-11-01T01:07:32.379Z,,55,,,19.1,,
2017-11-01T01:07:42.379Z,,55,,,19.1,,
2017-11-01T01:07:52.382Z,,55,,,19.1,,
2017-11-01T01:08:02.379Z,,55,,,19.1,,
2017-11-01T01:08:17.472Z,,55,,,19.1,,
2017-11-01T01:08:22.379Z,,55,,,19.1,,
2017-11-01T01:08:32.379Z,,55,,,19.1,,
2017-11-01T01:08:42.380Z,,55,,26.1,19.1,,
2017-11-01T01:08:52.379Z,,55,,,19.1,,
2017-11-01T01:09:02.379Z,,55,,,19.1,,
2017-11-01T01:09:12.379Z,,55,,,19.1,,
2017-11-01T01:09:23.377Z,,55,,,18.9,,
2017-11-01T01:09:32.380Z,,55,,,19.1,,
2017-11-01T01:09:42.379Z,,55,,,19.1,,
2017-11-01T01:09:52.379Z,,55,,,18.9,,
2017-11-01T01:10:02.383Z,,55,,,19.1,,
2017-11-01T01:10:12.379Z,,55,,,19.1,,
2017-11-01T01:10:22.379Z,,55,,,18.9,,
2017-11-01T01:10:32.379Z,,55,,,18.9,,
2017-11-01T01:10:42.379Z,,55,,,19.1,,
2017-11-01T01:10:52.379Z,,55,,,18.9,,
2017-11-01T01:11:02.380Z,,55,,,18.9,,
2017-11-01T01:11:12.380Z,,55,,,19.1,,
2017-11-01T01:11:22.381Z,,55,,,18.9,,
2017-11-01T01:11:32.379Z,,55,,,18.9,,
2017-11-01T01:11:42.380Z,,55,,,18.9,,
2017-11-01T01:11:52.380Z,,55,,,18.9,,
2017-11-01T01:12:02.384Z,,55,,,18.9,,
2017-11-01T01:12:13.381Z,,55,,,18.9,,
2017-11-01T01:12:22.380Z,,55,,,18.9,,
2017-11-01T01:12:32.380Z,,55,,26.1,18.9,,
2017-11-01T01:12:42.382Z,,55,,,18.9,,
2017-11-01T01:12:52.398Z,,55,,26.1,18.9,,
2017-11-01T01:13:02.385Z,,55,,25.9,18.9,,
2017-11-01T01:13:12.390Z,,55,,25.9,18.9,,
2017-11-01T01:13:22.381Z,,55,,25.9,18.9,,
2017-11-01T01:13:32.386Z,,55,,,18.9,,
2017-11-01T01:13:42.381Z,,55,,,18.9,,
2017-11-01T01:13:52.386Z,,55,,,18.9,,
2017-11-01T01:14:02.382Z,,55,,,18.9,,
2017-11-01T01:14:12.380Z,,55,,,18.9,,
2017-11-01T01:14:22.383Z,,55,,,18.9,,
2017-11-01T01:14:32.380Z,,55,,,18.9,,
2017-11-01T01:14:42.380Z,,55,,,18.9,,
2017-11-01T01:14:52.381Z,,55,,,18.9,,
2017-11-01T01:15:03.390Z,,55,,,18.9,,
2017-11-01T01:15:12.380Z,,55,,,18.9,,
2017-11-01T01:15:22.389Z,,55,,,18.9,,
2017-11-01T01:15:32.380Z,,55,,,18.9,,
2017-11-01T01:15:42.384Z,,55,,,18.9,,
2017-11-01T01:15:52.380Z,,55,,,18.9,,
2017-11-01T01:16:02.380Z,,55,,,18.9,,
2017-11-01T01:16:12.384Z,,55,,,18.9,,
2017-11-01T01:16:22.382Z,,55,,,18.9,,
2017-11-01T01:16:32.383Z,,55,,,18.9,,
2017-11-01T01:16:42.382Z,,55,,,18.9,,
2017-11-01T01:16:52.383Z,,55,,,18.9,,
2017-11-01T01:17:02.381Z,,55,,,18.9,,
2017-11-01T01:17:12.383Z,,55,,,18.9,,
2017-11-01T01:17:22.396Z,,55,,,18.9,,
2017-11-01T01:17:32.380Z,,55,,25.8,18.9,,
2017-11-01T01:17:42.380Z,,55,,,18.9,,
2017-11-01T01:17:53.375Z,,55,,,18.9,,
2017-11-01T01:18:02.380Z,,55,,,18.9,,
2017-11-01T01:18:12.383Z,,55,,,18.9,,
2017-11-01T01:18:22.381Z,,55,,,18.9,,
2017-11-01T01:18:32.381Z,,55,,,18.9,,
2017-11-01T01:18:42.382Z,,55,,,18.9,,
2017-11-01T01:18:52.382Z,,55,,,18.9,,
2017-11-01T01:19:02.383Z,,55,,,18.9,,
2017-11-01T01:19:12.380Z,,55,,,18.9,,
2017-11-01T01:19:22.382Z,,55,,,18.9,,
2017-11-01T01:19:32.380Z,,55,,,18.9,,
2017-11-01T01:19:42.381Z,,55,,,18.9,,
2017-11-01T01:19:52.382Z,,55,,,18.9,,
2017-11-01T01:20:02.382Z,,55,,,18.9,,
2017-11-01T01:20:12.383Z,,55,,,18.8,,
2017-11-01T01:20:22.380Z,,55,,,18.9,,
2017-11-01T01:20:32.381Z,,55,,,18.9,,
2017-11-01T01:20:47.400Z,,55,,,18.9,,
2017-11-01T01:20:52.386Z,,55,,,18.9,,
2017-11-01T01:21:02.381Z,,55,,,18.8,,
2017-11-01T01:21:12.383Z,,55,,,18.8,,
2017-11-01T01:21:22.386Z,,55,,,18.8,,
2017-11-01T01:21:32.381Z,,55,,25.6,18.9,,
2017-11-01T01:21:42.386Z,,55,,25.8,18.8,,
2017-11-01T01:21:52.381Z,,55,,,18.8,,
2017-11-01T01:22:02.381Z,,55,,25.6,18.9,,
2017-11-01T01:22:12.683Z,,55,,,18.9,,
2017-11-01T01:22:22.381Z,,55,,,18.8,,
2017-11-01T01:22:32.385Z,,55,,,18.8,,
