Time,HwTSet,PrimTSet,PrimT,ChActive,HwTOutlet,ActPow,HwActive
2017-12-02T00:00:06.085Z,55,,,,31.7,,
2017-12-02T00:00:16.086Z,55,,,,31.7,,
2017-12-02T00:00:26.086Z,55,,,,31.6,,
2017-12-02T00:00:36.085Z,55,,50.6,,31.6,,
2017-12-02T00:00:46.195Z,55,,,,31.6,,
2017-12-02T00:00:56.086Z,55,,,,31.6,,
2017-12-02T00:01:06.092Z,55,,,,31.5,,
2017-12-02T00:01:16.085Z,55,,50.4,,31.5,,
2017-12-02T00:01:26.085Z,55,,,,31.5,,
2017-12-02T00:01:41.104Z,55,,,,31.5,,
2017-12-02T00:01:46.184Z,55,,,,31.5,,
2017-12-02T00:01:56.085Z,55,,,,31.4,,
2017-12-02T00:02:06.087Z,55,,50.3,,31.4,,
2017-12-02T00:02:16.089Z,55,,,,31.4,,
2017-12-02T00:02:26.087Z,55,,,,31.4,,
2017-12-02T00:02:36.087Z,55,,,,31.2,,
2017-12-02T00:02:46.165Z,55,,,,31.2,,
2017-12-02T00:02:56.087Z,55,,50.2,,31.2,,
2017-12-02T00:03:06.084Z,55,,,,31.2,,
2017-12-02T00:03:16.084Z,55,,,,31.2,,
2017-12-02T00:03:26.084Z,55,,,,31.1,,
2017-12-02T00:03:36.086Z,55,,,,31.1,,
2017-12-02T00:03:46.167Z,55,,50.1,,31.1,,
2017-12-02T00:03:56.085Z,55,,,,31.1,,
2017-12-02T00:04:06.084Z,55,,,,31,,
2017-12-02T00:04:16.088Z,55,,,,31,,
2017-12-02T00:04:31.111Z,55,,,,31,,
2017-12-02T00:04:36.088Z,55,,50,,31,,
2017-12-02T00:04:46.165Z,55,,,,31,,
2017-12-02T00:04:56.085Z,55,,,,30.9,,
2017-12-02T00:05:06.085Z,55,,,,30.9,,
2017-12-02T00:05:16.088Z,55,,49.9,,30.9,,
2017-12-02T00:05:26.085Z,55,,,,30.9,,
2017-12-02T00:05:36.089Z,55,,,,30.9,,
2017-12-02T00:05:46.166Z,55,,,,30.7,,
2017-12-02T00:05:56.088Z,55,,,,30.7,,
2017-12-02T00:06:06.089Z,55,,,,30.7,,
2017-12-02T00:06:16.088Z,55,,49.8,,30.7,,
2017-12-02T00:06:26.089Z,55,,,,30.7,,
2017-12-02T00:06:36.089Z,55,,,,30.6,,
2017-12-02T00:06:46.228Z,55,,,,30.6,,
2017-12-02T00:06:56.087Z,55,,,,30.6,,
2017-12-02T00:07:06.085Z,55,,49.7,,30.6,,
2017-12-02T00:07:22.099Z,55,,,,30.6,,
2017-12-02T00:07:26.085Z,55,,,,30.5,,
2017-12-02T00:07:36.085Z,55,,,,30.5,,
2017-12-02T00:07:46.175Z,55,,,,30.5,,
2017-12-02T00:07:56.086Z,55,,49.5,,30.5,,
2017-12-02T00:08:06.086Z,55,,,,30.5,,
2017-12-02T00:08:16.085Z,55,,,,30.4,,
2017-12-02T00:08:26.085Z,55,,,,30.4,,
2017-12-02T00:08:36.085Z,55,,,,30.4,,
2017-12-02T00:08:46.165Z,55,,49.4,,30.4,,
2017-12-02T00:08:56.086Z,55,,,,30.4,,
2017-12-02T00:09:06.091Z,55,,,,30.2,,
2017-12-02T00:09:16.087Z,55,,,,30.2,,
2017-12-02T00:09:26.090Z,55,,,,30.2,,
2017-12-02T00:09:36.085Z,55,,,,30.2,,
2017-12-02T00:09:46.167Z,55,,49.3,,30.2,,
2017-12-02T00:09:56.086Z,55,,,,30.1,,
2017-12-02T00:10:06.092Z,55,,,,30.1,,
2017-12-02T00:10:16.085Z,55,,,,30.1,,
2017-12-02T00:10:26.085Z,55,,49.2,,30.1,,
2017-12-02T00:10:36.086Z,55,,,,30.1,,
2017-12-02T00:10:46.169Z,55,,,,30,,
2017-12-02T00:10:56.086Z,55,5,49.2,0,30,0,0
2017-12-02T00:11:06.085Z,55,,,,30,,
2017-12-02T00:11:16.085Z,55,,,,30,,
2017-12-02T00:11:26.086Z,55,,49.1,,30,,
2017-12-02T00:11:36.085Z,55,,,,30,,
2017-12-02T00:11:46.170Z,55,,,,29.9,,
2017-12-02T00:11:56.088Z,55,,,,29.9,,
2017-12-02T00:12:06.088Z,55,,49,,29.9,,
2017-12-02T00:12:16.089Z,55,,,,29.9,,
2017-12-02T00:12:26.086Z,55,,,,29.9,,
2017-12-02T00:12:36.086Z,55,,,,29.7,,
2017-12-02T00:12:46.166Z,55,,,,29.7,,
2017-12-02T00:12:56.086Z,55,,48.9,,29.7,,
2017-12-02T00:13:06.086Z,55,,,,29.7,,
2017-12-02T00:13:17.128Z,55,,,,29.6,,
2017-12-02T00:13:26.089Z,55,,,,29.6,,
2017-12-02T00:13:36.086Z,55,,,,29.6,,
2017-12-02T00:13:46.166Z,55,,,,29.6,,
2017-12-02T00:13:56.086Z,55,,,,29.6,,
2017-12-02T00:14:06.087Z,55,,48.7,,29.6,,
2017-12-02T00:14:16.086Z,55,,,,29.4,,
2017-12-02T00:14:26.086Z,55,,,,29.4,,
2017-12-02T00:14:36.089Z,55,,,,29.4,,
2017-12-02T00:14:46.166Z,55,,48.6,,29.4,,
2017-12-02T00:14:56.086Z,55,75,,1,29.4,,0
2017-12-02T00:15:06.086Z,55,5,,0,29.4,,0
2017-12-02T00:15:16.086Z,55,75,,1,29.3,,0
2017-12-02T00:15:26.087Z,55,,,,29.3,,
2017-12-02T00:15:36.086Z,55,,48.5,,29.3,,
2017-12-02T00:15:46.166Z,55,,,,29.3,,
2017-12-02T00:15:56.086Z,55,,,,29.3,,
2017-12-02T00:16:06.086Z,55,,,,29.2,,
2017-12-02T00:16:16.086Z,55,,,,29.2,,
2017-12-02T00:16:26.086Z,55,,,,29.2,,
2017-12-02T00:16:36.086Z,55,,48.4,,29.2,,
2017-12-02T00:16:46.166Z,55,,,,29.2,,
2017-12-02T00:16:56.087Z,55,,,,29.2,,
2017-12-02T00:17:06.086Z,55,,,,29,,
2017-12-02T00:17:17.083Z,55,,,,29,,
2017-12-02T00:17:26.086Z,55,,48.3,,29,,
2017-12-02T00:17:36.086Z,55,,,,29,,
2017-12-02T00:17:46.166Z,55,,,,29,,
2017-12-02T00:17:56.086Z,55,,,,28.9,,
2017-12-02T00:18:06.087Z,55,,,,28.9,,
2017-12-02T00:18:16.087Z,55,,48.2,,28.9,,
2017-12-02T00:18:26.089Z,55,,,,28.9,,
2017-12-02T00:18:36.086Z,55,,,,28.9,,
2017-12-02T00:18:46.171Z,55,,,0,28.9,,0
2017-12-02T00:18:56.087Z,55,5,,,28.9,,
2017-12-02T00:19:06.087Z,55,,48.1,,28.7,,
2017-12-02T00:19:16.087Z,55,,,,28.7,,
2017-12-02T00:19:26.087Z,55,,,,28.7,,
2017-12-02T00:19:36.090Z,55,,,,28.7,,
2017-12-02T00:19:46.167Z,55,,,,28.7,,
2017-12-02T00:19:56.087Z,55,,,,28.7,,
2017-12-02T00:20:11.204Z,55,,48,,28.6,,
2017-12-02T00:20:16.091Z,55,,,,28.6,,
2017-12-02T00:20:26.089Z,55,,,,28.6,,
2017-12-02T00:20:36.096Z,55,,,,28.6,,
2017-12-02T00:20:46.167Z,55,75,,1,28.6,,0
2017-12-02T00:20:56.087Z,55,,50.2,1,28.5,80,0
2017-12-02T00:21:06.087Z,55,,50.7,,28.5,58,
2017-12-02T00:21:16.087Z,55,,47.2,,28.5,29,
2017-12-02T00:21:26.087Z,55,,39.5,,28.5,,
2017-12-02T00:21:36.128Z,55,,34.8,,28.5,,
2017-12-02T00:21:46.168Z,55,,32.7,,28.5,,
2017-12-02T00:21:56.087Z,55,,31.9,,28.3,,
2017-12-02T00:22:06.088Z,55,,32,,28.3,,
2017-12-02T00:22:16.090Z,55,,33.3,,28.3,,
2017-12-02T00:22:26.087Z,55,,34.1,,28.3,,
2017-12-02T00:22:36.087Z,55,,34.3,,28.3,,
2017-12-02T00:22:46.167Z,55,,34,,28.3,,
2017-12-02T00:22:56.088Z,55,,,,28.3,,
2017-12-02T00:23:06.087Z,55,,34.3,,28.2,,
2017-12-02T00:23:16.087Z,55,,34.6,,28.3,,
2017-12-02T00:23:26.088Z,55,,35,,28.2,,
2017-12-02T00:23:36.089Z,55,,35.1,,28.2,,
2017-12-02T00:23:46.167Z,55,,35.3,,28.2,,
2017-12-02T00:23:56.092Z,55,,35.5,,28.2,,
2017-12-02T00:24:06.087Z,55,,35.7,,28.2,,
2017-12-02T00:24:16.088Z,55,,36,,28.2,,
2017-12-02T00:24:26.087Z,55,,36.1,,28.2,,
2017-12-02T00:24:36.089Z,55,,36.5,,28.2,,
2017-12-02T00:24:46.167Z,55,,36.7,,28,,
2017-12-02T00:24:56.088Z,55,,37,,28,,
2017-12-02T00:25:06.087Z,55,,,,28,,
2017-12-02T00:25:16.087Z,55,,37.4,,28,,
2017-12-02T00:25:26.088Z,55,,37.6,,28,,
2017-12-02T00:25:36.090Z,55,,38,,28,,
2017-12-02T00:25:46.167Z,55,,38.1,,28,,
2017-12-02T00:25:56.087Z,55,,38.5,,28,0,
2017-12-02T00:26:06.088Z,55,,37.9,1,28,,0
2017-12-02T00:26:16.088Z,55,,35.8,,28,,
2017-12-02T00:26:26.088Z,55,,34.5,,28,,
2017-12-02T00:26:36.088Z,55,,34.3,,28,,
2017-12-02T00:26:46.168Z,55,,34,,28,,
2017-12-02T00:26:56.088Z,55,,34.2,,28,,
2017-12-02T00:27:06.089Z,55,,34.5,,28,,
2017-12-02T00:27:16.088Z,55,,34.6,,28,,
2017-12-02T00:27:26.091Z,55,,34.3,,28,,
2017-12-02T00:27:36.092Z,55,,34.1,,28,,
2017-12-02T00:27:46.168Z,55,,33.8,,28,,
2017-12-02T00:27:56.087Z,55,,33.6,,28,,
2017-12-02T00:28:06.088Z,55,,33.5,,28.2,,
2017-12-02T00:28:16.088Z,55,,33.3,,28.2,,
2017-12-02T00:28:26.088Z,55,,33.2,,28.2,,
2017-12-02T00:28:36.087Z,55,,,,28.2,,
2017-12-02T00:28:46.169Z,55,,33.1,,28.2,,
2017-12-02T00:28:56.093Z,55,,32.8,,28.2,,
2017-12-02T00:29:06.092Z,55,,33,,28.2,,
2017-12-02T00:29:16.093Z,55,,,,28.2,,
2017-12-02T00:29:26.092Z,55,,33.2,,28.2,,
2017-12-02T00:29:36.093Z,55,,33.5,,28.2,,
2017-12-02T00:29:46.168Z,55,,33.6,,28.2,,
2017-12-02T00:29:56.088Z,55,,33.7,,28.2,,
2017-12-02T00:30:07.082Z,55,,34,,28.3,,
2017-12-02T00:30:16.093Z,55,,,,28.2,,
2017-12-02T00:30:26.088Z,55,,34.1,,28.2,,
2017-12-02T00:30:36.088Z,55,,34.2,,28.2,,
2017-12-02T00:30:46.168Z,55,,34.3,,28.2,,
2017-12-02T00:30:56.089Z,55,,34.4,,28.2,,
2017-12-02T00:31:06.089Z,55,,,,28.2,,
2017-12-02T00:31:16.088Z,55,,34.6,,28.2,,
2017-12-02T00:31:26.093Z,55,,34.7,,28.2,,
2017-12-02T00:31:36.088Z,55,,,,28.2,,
2017-12-02T00:31:46.168Z,55,,34.8,,28.2,,
2017-12-02T00:31:56.088Z,55,,34.9,,28.2,,
2017-12-02T00:32:06.089Z,55,,,,28.2,,
2017-12-02T00:32:16.089Z,55,,35.1,,28.2,,
2017-12-02T00:32:26.096Z,55,,,,28,,
2017-12-02T00:32:36.244Z,55,,35.2,,28,,
2017-12-02T00:32:46.134Z,55,,,,28,,
2017-12-02T00:32:57.086Z,55,,35.3,,28,,
2017-12-02T00:33:06.093Z,55,,,,28,,
2017-12-02T00:33:16.088Z,55,,35.4,,28,,
2017-12-02T00:33:26.088Z,55,,,,28,,
2017-12-02T00:33:36.088Z,55,,,,27.9,,
2017-12-02T00:33:46.169Z,55,,35.6,,27.9,,
2017-12-02T00:33:56.089Z,55,,,,27.9,,
2017-12-02T00:34:06.088Z,55,,,,27.9,,
2017-12-02T00:34:16.088Z,55,,35.7,,27.9,,
2017-12-02T00:34:26.097Z,55,,,,27.9,,
2017-12-02T00:34:36.088Z,55,,,,27.7,,
2017-12-02T00:34:46.169Z,55,,,,27.7,,
2017-12-02T00:34:56.089Z,55,,35.8,,27.7,,
2017-12-02T00:35:06.090Z,55,,,,27.7,,
2017-12-02T00:35:16.089Z,55,,,,27.7,,
2017-12-02T00:35:26.089Z,55,,,,27.7,,
2017-12-02T00:35:36.089Z,55,,,,27.7,,
2017-12-02T00:35:51.249Z,55,,35.9,,27.6,,
2017-12-02T00:35:56.089Z,55,,38,1,27.6,80,0
2017-12-02T00:36:06.089Z,55,,44.6,,27.6,62,
2017-12-02T00:36:16.089Z,55,,47,,27.6,29,
2017-12-02T00:36:26.092Z,55,,44.2,,27.6,,
2017-12-02T00:36:36.091Z,55,,40.7,,27.5,,
2017-12-02T00:36:46.169Z,55,,37.9,,27.5,,
2017-12-02T00:36:56.089Z,55,,37.5,,27.5,,
2017-12-02T00:37:06.089Z,55,,37,,27.5,,
2017-12-02T00:37:16.089Z,55,,38,,27.5,,
2017-12-02T00:37:26.089Z,55,,38.6,,27.5,,
2017-12-02T00:37:36.089Z,55,,39.1,,27.5,,
2017-12-02T00:37:46.169Z,55,,39.2,,27.5,,
2017-12-02T00:37:56.089Z,55,,39.3,,27.5,,
2017-12-02T00:38:06.091Z,55,,39.5,,27.3,,
2017-12-02T00:38:16.089Z,55,,39.8,,27.5,,
2017-12-02T00:38:26.089Z,55,,40,,27.3,,
2017-12-02T00:38:41.182Z,55,,40.2,,27.5,,
2017-12-02T00:38:46.172Z,55,,40.5,,27.5,,
2017-12-02T00:38:56.091Z,55,,40.6,,27.5,,
2017-12-02T00:39:06.089Z,55,,40.7,,27.5,,
2017-12-02T00:39:16.090Z,55,,41,,27.5,,
2017-12-02T00:39:26.091Z,55,,41.1,,27.5,,
2017-12-02T00:39:36.089Z,55,,41.4,,27.6,,
2017-12-02T00:39:46.170Z,55,,41.6,,27.6,,
2017-12-02T00:39:56.090Z,55,,41.7,,27.7,,
2017-12-02T00:40:06.089Z,55,,41.9,,27.7,,
2017-12-02T00:40:16.090Z,55,,42,,27.9,,
2017-12-02T00:40:26.090Z,55,,42.3,,27.9,,
2017-12-02T00:40:36.089Z,55,,42.5,,28,,
2017-12-02T00:40:46.170Z,55,,42.7,,28.2,,
2017-12-02T00:40:56.089Z,55,,43,,28.2,,
2017-12-02T00:41:06.089Z,55,,43.1,,28.3,,
2017-12-02T00:41:16.092Z,55,,43.3,,28.5,,
2017-12-02T00:41:26.108Z,55,,43.5,,28.5,,
2017-12-02T00:41:36.089Z,55,,43.7,,28.6,,
2017-12-02T00:41:46.171Z,55,,44,,28.7,,
2017-12-02T00:41:56.089Z,55,,44.1,,28.9,,
2017-12-02T00:42:06.090Z,55,,44.3,,29,,
2017-12-02T00:42:16.200Z,55,,44.5,,29.2,,
2017-12-02T00:42:26.090Z,55,,44.7,,29.2,,
2017-12-02T00:42:36.095Z,55,,44.9,,29.3,,
2017-12-02T00:42:46.170Z,55,,45.1,,29.4,,
2017-12-02T00:42:56.091Z,55,,45.3,,29.6,,
2017-12-02T00:43:06.089Z,55,,45.4,,29.7,,
2017-12-02T00:43:16.090Z,55,,45.6,,29.9,,
2017-12-02T00:43:26.090Z,55,,45.8,,30,,
2017-12-02T00:43:36.090Z,55,,46,,30.1,,
2017-12-02T00:43:46.170Z,55,,46.1,,30.2,,
2017-12-02T00:43:56.091Z,55,,46.2,,30.4,,
2017-12-02T00:44:06.090Z,55,,46.3,,30.5,,
2017-12-02T00:44:16.091Z,55,,46.6,,30.6,,
2017-12-02T00:44:26.090Z,55,,46.8,,30.7,,
2017-12-02T00:44:36.090Z,55,,46.9,,30.9,,
2017-12-02T00:44:46.172Z,55,,47,,31,,
2017-12-02T00:44:56.090Z,55,,47.1,,31.1,,
2017-12-02T00:45:06.090Z,55,,47.3,,31.2,,
2017-12-02T00:45:16.092Z,55,,47.4,,31.4,,
2017-12-02T00:45:26.090Z,55,,47.7,,31.5,,
2017-12-02T00:45:36.091Z,55,,47.8,,31.6,,
2017-12-02T00:45:46.171Z,55,,47.9,,31.7,,
2017-12-02T00:45:56.090Z,55,,48.1,,31.9,,
2017-12-02T00:46:06.090Z,55,,48.2,,31.9,,
2017-12-02T00:46:16.092Z,55,,48.3,,32.1,,
2017-12-02T00:46:26.090Z,55,,48.6,,32.2,,
2017-12-02T00:46:36.092Z,55,,48.7,,32.3,,
2017-12-02T00:46:46.170Z,55,,48.8,,32.3,,
2017-12-02T00:46:56.090Z,55,,49,,32.5,,
2017-12-02T00:47:06.094Z,55,,49.1,,32.7,,
2017-12-02T00:47:16.095Z,55,,49.2,,32.8,,
2017-12-02T00:47:26.091Z,55,,49.4,,33,,
2017-12-02T00:47:36.092Z,55,,49.5,1,33.1,0,0
2017-12-02T00:47:46.170Z,55,,47.7,,33.2,,
2017-12-02T00:47:56.093Z,55,,46.7,,33.3,,
2017-12-02T00:48:06.090Z,55,,45.7,,33.5,,
2017-12-02T00:48:16.093Z,55,,45.2,,33.6,,
2017-12-02T00:48:26.090Z,55,,45.4,,33.7,,
2017-12-02T00:48:37.089Z,55,,45.7,,33.8,,
2017-12-02T00:48:46.171Z,55,,45.8,,34,,
2017-12-02T00:48:56.091Z,55,,45.5,,34,,
2017-12-02T00:49:06.090Z,55,,45.2,,34.1,,
2017-12-02T00:49:16.090Z,55,,44.9,,34.2,,
2017-12-02T00:49:26.093Z,55,,44.7,,34.2,,
2017-12-02T00:49:36.096Z,55,,44.4,,34.3,,
2017-12-02T00:49:46.174Z,55,,44.3,,34.3,,
2017-12-02T00:49:56.091Z,55,,44.2,,34.4,,
2017-12-02T00:50:06.094Z,55,,44,,34.4,,
2017-12-02T00:50:16.093Z,55,,43.9,,34.4,,
2017-12-02T00:50:26.093Z,55,,43.6,,34.4,,
2017-12-02T00:50:36.090Z,55,,43.5,,34.6,,
2017-12-02T00:50:46.171Z,55,,43.6,,34.6,,
2017-12-02T00:50:56.095Z,55,,43.9,,34.6,,
2017-12-02T00:51:06.090Z,55,,44,,34.6,,
2017-12-02T00:51:16.095Z,55,,44.1,,34.6,,
2017-12-02T00:51:27.084Z,55,,44.2,,34.6,,
2017-12-02T00:51:36.159Z,55,,44.4,,34.6,,
2017-12-02T00:51:46.171Z,55,,,,34.6,,
2017-12-02T00:51:56.096Z,55,,44.5,,34.6,,
2017-12-02T00:52:06.091Z,55,,44.7,,34.6,,
2017-12-02T00:52:16.091Z,55,,44.8,,34.6,,
2017-12-02T00:52:26.092Z,55,,44.9,,34.6,,
2017-12-02T00:52:36.092Z,55,,45,,34.6,,
2017-12-02T00:52:46.171Z,55,,,,34.6,,
2017-12-02T00:52:56.091Z,55,,45.1,,34.6,,
2017-12-02T00:53:06.092Z,55,,,,34.4,,
2017-12-02T00:53:16.091Z,55,,45.2,,34.6,,
2017-12-02T00:53:26.093Z,55,,,,34.6,,
2017-12-02T00:53:36.096Z,55,,45.3,,34.4,,
2017-12-02T00:53:46.172Z,55,,,,34.4,,
2017-12-02T00:53:56.091Z,55,,45.5,,34.4,,
2017-12-02T00:54:06.091Z,55,,,,34.4,,
2017-12-02T00:54:21.115Z,55,,45.6,,34.4,,
2017-12-02T00:54:26.091Z,55,,,,34.4,,
2017-12-02T00:54:36.094Z,55,,,,34.4,,
2017-12-02T00:54:46.175Z,55,,45.7,,34.4,,
2017-12-02T00:54:56.091Z,55,,,,34.4,,
2017-12-02T00:55:06.092Z,55,,,,34.3,,
2017-12-02T00:55:16.091Z,55,,45.8,,34.3,,
2017-12-02T00:55:26.094Z,55,,,,34.3,,
2017-12-02T00:55:36.092Z,55,,,,34.3,,
2017-12-02T00:55:46.176Z,55,,49,1,34.3,80,0
2017-12-02T00:55:56.091Z,55,,55.3,,34.3,48,
2017-12-02T00:56:06.091Z,55,,54.8,,34.2,29,
2017-12-02T00:56:16.092Z,55,,50.5,,34.2,,
2017-12-02T00:56:26.091Z,55,,47.7,,34.2,,
2017-12-02T00:56:36.091Z,55,,46.6,,34.2,,
2017-12-02T00:56:46.174Z,55,,45.6,,34.2,,
2017-12-02T00:56:56.092Z,55,,45.4,,34.2,,
2017-12-02T00:57:06.093Z,55,,46.3,,34.2,,
2017-12-02T00:57:16.092Z,55,,47,,34.2,,
2017-12-02T00:57:26.094Z,55,,47.1,,34.2,,
2017-12-02T00:57:36.095Z,55,,,,34.2,,
2017-12-02T00:57:46.171Z,55,,,,34.2,,
2017-12-02T00:57:56.091Z,55,,47.3,,34.2,,
2017-12-02T00:58:06.092Z,55,,47.6,,34.3,,
2017-12-02T00:58:16.091Z,55,,47.8,,34.3,,
2017-12-02T00:58:26.092Z,55,,47.9,,34.3,,
2017-12-02T00:58:36.092Z,55,,48,,34.3,,
2017-12-02T00:58:46.173Z,55,,48.1,,34.4,,
2017-12-02T00:58:56.092Z,55,,48.2,,34.4,,
2017-12-02T00:59:06.092Z,55,,47.9,1,34.6,0,0
2017-12-02T00:59:16.092Z,55,,46.9,,34.7,,
2017-12-02T00:59:26.092Z,55,,45.5,,34.8,,
2017-12-02T00:59:36.092Z,55,,44.7,,34.8,,
2017-12-02T00:59:46.172Z,55,,44.1,,34.9,,
2017-12-02T00:59:56.092Z,55,,44.3,,34.9,,
2017-12-02T01:00:06.099Z,55,,44.5,,35.1,,
2017-12-02T01:00:16.093Z,55,,44.7,,35.2,,
2017-12-02T01:00:26.092Z,55,,44.4,,35.2,,
2017-12-02T01:00:36.092Z,55,,44.2,,35.3,,
2017-12-02T01:00:46.193Z,55,,43.9,,35.3,,
2017-12-02T01:00:56.092Z,55,,43.6,,35.4,,
2017-12-02T01:01:06.100Z,55,,43.5,,35.4,,
2017-12-02T01:01:16.092Z,55,,43.4,,35.4,,
2017-12-02T01:01:26.092Z,55,,43.3,,35.6,,
2017-12-02T01:01:36.092Z,55,,43.2,,35.6,,
2017-12-02T01:01:46.177Z,55,,43,,35.6,,
2017-12-02T01:01:56.093Z,55,,42.8,,35.6,,
2017-12-02T01:02:06.092Z,55,,42.7,,35.6,,
2017-12-02T01:02:16.092Z,55,,42.8,,35.6,,
2017-12-02T01:02:26.092Z,55,,43,,35.6,,
2017-12-02T01:02:36.098Z,55,,43.1,,35.6,,
2017-12-02T01:02:46.172Z,55,,43.3,,35.6,,
2017-12-02T01:02:56.092Z,55,,43.4,,35.6,,
2017-12-02T01:03:06.092Z,55,,43.5,,35.4,,
2017-12-02T01:03:16.093Z,55,,,,35.4,,
2017-12-02T01:03:26.097Z,55,,43.6,,35.4,,
2017-12-02T01:03:36.097Z,55,,43.7,,35.4,,
2017-12-02T01:03:46.172Z,55,,43.9,,35.4,,
2017-12-02T01:03:56.092Z,55,,44,,35.4,,
2017-12-02T01:04:06.092Z,55,,,,35.3,,
2017-12-02T01:04:16.092Z,55,,44.1,,35.3,,
2017-12-02T01:04:26.092Z,55,,,,35.3,,
2017-12-02T01:04:36.092Z,55,,44.2,,35.3,,
2017-12-02T01:04:46.172Z,55,,,,35.3,,
2017-12-02T01:04:56.093Z,55,,44.3,,35.2,,
2017-12-02T01:05:06.094Z,55,,,,35.2,,
2017-12-02T01:05:16.093Z,55,,44.4,,35.2,,
2017-12-02T01:05:26.093Z,55,,,,35.1,,
2017-12-02T01:05:36.092Z,55,,44.5,,35.1,,
2017-12-02T01:05:46.172Z,55,,,,35.1,,
2017-12-02T01:05:56.092Z,55,,44.7,,35.1,,
2017-12-02T01:06:06.092Z,55,,,,35.1,,
2017-12-02T01:06:16.093Z,55,,,,34.9,,
2017-12-02T01:06:26.095Z,55,,44.8,,34.9,,
2017-12-02T01:06:36.093Z,55,,,,34.9,,
2017-12-02T01:06:46.173Z,55,,,,34.9,,
2017-12-02T01:06:56.093Z,55,,,,34.8,,
2017-12-02T01:07:07.091Z,55,,44.9,,34.8,,
2017-12-02T01:07:16.093Z,55,,,,34.8,,
2017-12-02T01:07:26.092Z,55,,,1,34.7,,0
2017-12-02T01:07:36.093Z,55,,49.2,,34.7,80,
2017-12-02T01:07:46.174Z,55,,54.3,,34.7,52,
2017-12-02T01:07:56.093Z,55,,53.6,,34.7,29,
2017-12-02T01:08:06.093Z,55,,49.5,,34.6,,
2017-12-02T01:08:16.093Z,55,,46.9,,34.6,,
2017-12-02T01:08:26.093Z,55,,45.6,,34.6,,
2017-12-02T01:08:36.093Z,55,,44.7,,34.6,,
2017-12-02T01:08:46.174Z,55,,45,,34.4,,
2017-12-02T01:08:56.095Z,55,,46,,34.4,,
2017-12-02T01:09:06.094Z,55,,46.3,,34.4,,
2017-12-02T01:09:16.093Z,55,,46.4,,34.4,,
2017-12-02T01:09:26.094Z,55,,,,34.4,,
2017-12-02T01:09:36.098Z,55,,46.6,,34.4,,
2017-12-02T01:09:46.173Z,55,,46.8,,34.4,,
2017-12-02T01:10:01.113Z,55,,47,,34.4,,
2017-12-02T01:10:06.093Z,55,,47.1,,34.4,,
2017-12-02T01:10:16.095Z,55,,47.3,,34.6,,
2017-12-02T01:10:26.093Z,55,,47.4,,34.6,,
2017-12-02T01:10:36.093Z,55,,47.6,,34.7,0,
2017-12-02T01:10:46.173Z,55,,47.7,,34.7,29,
2017-12-02T01:10:56.100Z,55,,47.9,,34.8,,
2017-12-02T01:11:06.093Z,55,75,48,1,34.8,29,0
2017-12-02T01:11:16.101Z,55,,48.2,,34.9,,
2017-12-02T01:11:26.093Z,55,,48.4,,34.9,,
2017-12-02T01:11:36.093Z,55,,48.6,,35.1,,
2017-12-02T01:11:46.173Z,55,,48.8,,35.1,,
2017-12-02T01:11:56.094Z,55,,48.9,,35.2,,
2017-12-02T01:12:06.097Z,55,,49.1,,35.3,,
2017-12-02T01:12:16.096Z,55,,49.2,,35.3,,
2017-12-02T01:12:26.094Z,55,,49.4,,35.4,,
2017-12-02T01:12:36.096Z,55,,49.6,,35.6,,
2017-12-02T01:12:51.233Z,55,,49.8,,35.6,,
2017-12-02T01:12:56.094Z,55,,50,,35.7,,
2017-12-02T01:13:06.094Z,55,,50.1,,35.8,,
2017-12-02T01:13:16.094Z,55,,50.2,,35.8,,
2017-12-02T01:13:26.097Z,55,,50.5,,35.9,,
2017-12-02T01:13:36.098Z,55,,50.6,,36,,
2017-12-02T01:13:46.185Z,55,,50.7,,36.2,,
2017-12-02T01:13:56.097Z,55,,50.9,,36.2,,
2017-12-02T01:14:06.094Z,55,,51,,36.3,,
2017-12-02T01:14:16.094Z,55,,51.1,,36.4,,
2017-12-02T01:14:26.127Z,55,,51.2,,36.5,,
2017-12-02T01:14:36.098Z,55,,51.5,,36.5,,
2017-12-02T01:14:46.177Z,55,,,,36.7,,
2017-12-02T01:14:56.094Z,55,,51.7,,36.8,,
2017-12-02T01:15:06.094Z,55,,51.8,,36.9,,
2017-12-02T01:15:16.099Z,55,,52,,37,,
2017-12-02T01:15:26.099Z,55,,,,37.2,,
2017-12-02T01:15:36.098Z,55,,52.2,,37.2,,
2017-12-02T01:15:46.174Z,55,,52.4,,37.3,,
2017-12-02T01:15:56.094Z,55,,52.5,,37.4,,
2017-12-02T01:16:06.094Z,55,,52.6,,37.5,,
2017-12-02T01:16:16.094Z,55,,52.8,1,37.5,0,0
2017-12-02T01:16:26.094Z,55,,50.7,,37.8,,
2017-12-02T01:16:36.096Z,55,,49.3,,37.8,,
2017-12-02T01:16:46.174Z,55,,48.9,,37.9,,
2017-12-02T01:16:56.094Z,55,,48.5,,38,,
2017-12-02T01:17:06.528Z,55,,48.8,,38,,
2017-12-02T01:17:16.094Z,55,,49,,38.1,,
2017-12-02T01:17:26.094Z,55,,48.9,,38.3,,
2017-12-02T01:17:36.095Z,55,,48.7,,38.4,,
2017-12-02T01:17:46.176Z,55,,48.4,,38.4,,
2017-12-02T01:17:56.099Z,55,,48.2,,38.5,,
2017-12-02T01:18:06.095Z,55,,47.8,,38.5,,
