Time,PrimTSet,HwTOutlet,PrimT,HwActive,HwTSet,ActPow,ChActive
2018-02-12T06:11:55.069Z,,13,,,55,,
2018-02-12T06:12:05.068Z,,13,,,55,,
2018-02-12T06:12:15.122Z,,13,,,55,,
2018-02-12T06:12:25.066Z,,13,,,55,,
2018-02-12T06:12:35.064Z,,13,,,55,,
2018-02-12T06:12:45.065Z,,13,,,55,,
2018-02-12T06:12:55.064Z,,13,,,55,,
2018-02-12T06:13:05.065Z,,13,,,55,,
2018-02-12T06:13:15.065Z,,13,,,55,,
2018-02-12T06:13:25.070Z,,13,22.3,,55,,
2018-02-12T06:13:35.069Z,,12.8,,,55,,
2018-02-12T06:13:45.065Z,,12.8,,,55,,
2018-02-12T06:13:55.065Z,,13,,,55,,
2018-02-12T06:14:05.065Z,,13,,,55,,
2018-02-12T06:14:15.065Z,,12.8,,,55,,
2018-02-12T06:14:25.065Z,,12.8,,,55,,
2018-02-12T06:14:35.065Z,,12.8,,,55,,
2018-02-12T06:14:45.066Z,,12.8,,,55,,
2018-02-12T06:14:55.069Z,,12.8,,,55,,
2018-02-12T06:15:05.065Z,,12.8,,,55,,
2018-02-12T06:15:15.068Z,,12.8,,,55,,
2018-02-12T06:15:25.066Z,,12.8,,,55,,
2018-02-12T06:15:35.067Z,,12.8,,,55,,
2018-02-12T06:15:45.083Z,,12.8,,,55,,
2018-02-12T06:15:55.067Z,,12.8,,,55,,
2018-02-12T06:16:06.108Z,,12.8,,,55,,
2018-02-12T06:16:15.172Z,,12.8,,,55,,
2018-02-12T06:16:25.065Z,,12.8,,,55,,
2018-02-12T06:16:35.065Z,,12.8,,,55,,
2018-02-12T06:16:46.062Z,,12.8,,,55,,
2018-02-12T06:16:55.068Z,,12.8,22.1,,55,,
2018-02-12T06:17:05.065Z,,12.8,,,55,,
2018-02-12T06:17:15.074Z,,12.8,,,55,,
2018-02-12T06:17:25.066Z,,12.8,,,55,,
2018-02-12T06:17:35.065Z,,12.8,,,55,,
2018-02-12T06:17:45.066Z,,12.8,,,55,,
2018-02-12T06:17:55.169Z,,12.8,,,55,,
2018-02-12T06:18:05.066Z,,12.8,,,55,,
2018-02-12T06:18:15.094Z,,12.8,,,55,,
2018-02-12T06:18:25.069Z,,12.8,,,55,,
2018-02-12T06:18:35.076Z,,12.8,,,55,,
2018-02-12T06:18:45.072Z,,12.8,,,55,,
2018-02-12T06:18:55.065Z,,12.8,,,55,,
2018-02-12T06:19:05.066Z,,12.8,,,55,,
2018-02-12T06:19:15.066Z,,12.8,,,55,,
2018-02-12T06:19:25.067Z,,12.8,,,55,,
2018-02-12T06:19:36.060Z,,12.8,,,55,,
2018-02-12T06:19:45.067Z,,12.8,,,55,,
2018-02-12T06:19:55.066Z,,12.8,,,55,,
2018-02-12T06:20:05.067Z,,12.8,22,,55,,
2018-02-12T06:20:15.107Z,,12.8,,,55,,
2018-02-12T06:20:25.066Z,,12.8,,,55,,
2018-02-12T06:20:35.138Z,,12.8,,,55,,
2018-02-12T06:20:45.066Z,,12.8,,,55,,
2018-02-12T06:20:56.061Z,,12.8,,,55,,
2018-02-12T06:21:05.066Z,,12.8,,,55,,
2018-02-12T06:21:16.110Z,,12.8,,,55,,
2018-02-12T06:21:25.070Z,,12.8,,,55,,
2018-02-12T06:21:35.066Z,,12.8,,,55,,
2018-02-12T06:21:45.066Z,,12.8,,,55,,
2018-02-12T06:21:55.066Z,,12.8,,,55,,
2018-02-12T06:22:05.067Z,,12.8,,,55,,
2018-02-12T06:22:15.066Z,,12.8,,,55,,
2018-02-12T06:22:30.126Z,,12.8,,,55,,
2018-02-12T06:22:36.066Z,,12.8,,,55,,
2018-02-12T06:22:45.141Z,,12.8,,,55,,
2018-02-12T06:22:55.083Z,,12.8,,,55,,
2018-02-12T06:23:05.085Z,,12.8,,,55,,
2018-02-12T06:23:15.071Z,,12.8,,,55,,
2018-02-12T06:23:25.066Z,,12.8,,,55,,
2018-02-12T06:23:35.067Z,,12.8,,,55,,
2018-02-12T06:23:45.067Z,,12.8,22,,55,,
2018-02-12T06:23:55.067Z,,12.8,22,,55,,
2018-02-12T06:24:05.067Z,,12.8,21.8,,55,,
2018-02-12T06:24:15.119Z,,12.8,21.8,,55,,
2018-02-12T06:24:25.066Z,,12.8,,,55,,
2018-02-12T06:24:35.070Z,,12.8,,,55,,
2018-02-12T06:24:45.109Z,,12.8,,,55,,
2018-02-12T06:24:55.068Z,,12.8,,,55,,
2018-02-12T06:25:06.142Z,,12.8,,,55,,
2018-02-12T06:25:15.067Z,,12.8,,,55,,
2018-02-12T06:25:25.070Z,,12.8,,,55,,
2018-02-12T06:25:40.148Z,,12.8,,,55,,
2018-02-12T06:25:45.066Z,,12.8,,,55,,
2018-02-12T06:25:55.071Z,,12.8,,,55,,
2018-02-12T06:26:05.066Z,,12.8,,,55,,
2018-02-12T06:26:15.066Z,,12.6,,,55,,
2018-02-12T06:26:25.067Z,,12.8,,,55,,
2018-02-12T06:26:35.069Z,,12.8,,,55,,
2018-02-12T06:26:45.069Z,,12.8,,,55,,
2018-02-12T06:26:55.073Z,,12.8,,,55,,
2018-02-12T06:27:05.068Z,,12.8,,,55,,
2018-02-12T06:27:15.076Z,,12.8,,,55,,
2018-02-12T06:27:25.085Z,,12.6,21.7,,55,,
2018-02-12T06:27:35.067Z,,12.6,,,55,,
2018-02-12T06:27:45.068Z,,12.8,21.8,,55,,
2018-02-12T06:27:55.067Z,,12.6,21.7,,55,,
2018-02-12T06:28:05.068Z,,12.6,,,55,,
2018-02-12T06:28:15.067Z,,12.6,,,55,,
2018-02-12T06:28:25.067Z,,12.6,,,55,,
2018-02-12T06:28:35.068Z,,12.6,,,55,,
2018-02-12T06:28:45.067Z,,12.6,,,55,,
2018-02-12T06:28:55.067Z,,12.6,,,55,,
2018-02-12T06:29:05.104Z,,12.6,,,55,,
2018-02-12T06:29:15.067Z,,12.6,,,55,,
2018-02-12T06:29:25.067Z,,12.6,,,55,,
2018-02-12T06:29:35.375Z,,12.6,,,55,,
2018-02-12T06:29:50.289Z,,12.6,,,55,,
2018-02-12T06:29:55.067Z,,12.6,,,55,,
2018-02-12T06:30:05.078Z,,12.6,,,55,,
2018-02-12T06:30:15.094Z,,12.6,,,55,,
2018-02-12T06:30:25.076Z,,12.6,,,55,,
2018-02-12T06:30:35.134Z,,12.6,,,55,,
2018-02-12T06:30:45.067Z,,12.6,,,55,,
2018-02-12T06:30:55.117Z,,12.6,,,55,,
2018-02-12T06:31:05.069Z,,12.6,,,55,,
2018-02-12T06:31:15.074Z,,12.6,,,55,,
2018-02-12T06:31:25.068Z,,12.6,21.5,,55,,
2018-02-12T06:31:35.070Z,,12.6,,,55,,
2018-02-12T06:31:45.067Z,,12.6,,,55,,
2018-02-12T06:31:55.069Z,,12.6,,,55,,
2018-02-12T06:32:05.091Z,,12.6,,,55,,
2018-02-12T06:32:15.087Z,,12.6,,,55,,
2018-02-12T06:32:26.073Z,,12.6,,,55,,
2018-02-12T06:32:35.069Z,,12.6,,,55,,
2018-02-12T06:32:45.070Z,,12.6,,,55,,
2018-02-12T06:32:56.080Z,,12.6,,,55,,
2018-02-12T06:33:05.068Z,,12.6,,,55,,
2018-02-12T06:33:15.067Z,,12.6,,,55,,
2018-02-12T06:33:26.110Z,,12.6,,,55,,
2018-02-12T06:33:35.068Z,,12.6,,,55,,
2018-02-12T06:33:45.068Z,,12.6,,,55,,
2018-02-12T06:33:55.068Z,,12.6,,,55,,
2018-02-12T06:34:05.068Z,,12.6,,,55,,
2018-02-12T06:34:15.171Z,,12.6,,,55,,
2018-02-12T06:34:25.068Z,,12.6,,,55,,
2018-02-12T06:34:35.070Z,,12.6,,,55,,
2018-02-12T06:34:45.086Z,,12.6,,,55,,
2018-02-12T06:34:55.075Z,,12.6,21.4,,55,,
2018-02-12T06:35:05.069Z,,12.6,21.5,,55,,
2018-02-12T06:35:16.129Z,,12.6,21.4,,55,,
2018-02-12T06:35:25.098Z,,12.6,,,55,,
2018-02-12T06:35:35.080Z,,12.6,,,55,,
2018-02-12T06:35:45.068Z,,12.6,,,55,,
2018-02-12T06:35:55.074Z,,12.6,,,55,,
2018-02-12T06:36:05.068Z,,12.6,,,55,,
2018-02-12T06:36:15.070Z,,12.6,,,55,,
2018-02-12T06:36:25.069Z,,12.6,,,55,,
2018-02-12T06:36:35.068Z,,12.6,,,55,,
2018-02-12T06:36:45.068Z,,12.6,,,55,,
2018-02-12T06:36:55.068Z,,12.6,,,55,,
2018-02-12T06:37:05.068Z,,12.6,,,55,,
2018-02-12T06:37:15.068Z,,12.6,,,55,,
2018-02-12T06:37:25.068Z,,12.6,,,55,,
2018-02-12T06:37:35.069Z,,12.6,,,55,,
2018-02-12T06:37:45.068Z,,12.6,,,55,,
2018-02-12T06:37:55.078Z,,12.6,,,55,,
2018-02-12T06:38:10.845Z,,12.5,,,55,,
2018-02-12T06:38:15.083Z,,12.6,,,55,,
2018-02-12T06:38:25.190Z,,12.6,,,55,,
2018-02-12T06:38:35.110Z,,12.6,,,55,,
2018-02-12T06:38:45.069Z,,12.6,,,55,,
2018-02-12T06:38:55.068Z,,12.6,21.3,,55,,
2018-02-12T06:39:05.148Z,,12.6,,,55,,
2018-02-12T06:39:15.068Z,,12.5,,,55,,
2018-02-12T06:39:25.079Z,,12.6,,,55,,
2018-02-12T06:39:35.069Z,,12.6,,,55,,
2018-02-12T06:39:45.069Z,5,12.6,21.3,0,55,0,0
2018-02-12T06:39:55.080Z,,12.5,,,55,,
2018-02-12T06:40:05.069Z,,12.6,,,55,,
2018-02-12T06:40:15.069Z,,12.6,,,55,,
2018-02-12T06:40:25.082Z,,12.5,,,55,,
2018-02-12T06:40:35.070Z,,12.5,,,55,,
2018-02-12T06:40:45.081Z,,12.5,,,55,,
2018-02-12T06:41:00.089Z,,12.6,,,55,,
2018-02-12T06:41:06.110Z,,12.5,,,55,,
2018-02-12T06:41:15.084Z,,12.5,,,55,,
2018-02-12T06:41:25.075Z,,12.5,,,55,,
2018-02-12T06:41:35.072Z,,12.5,,,55,,
2018-02-12T06:41:45.089Z,,12.5,,,55,,
2018-02-12T06:41:55.069Z,,12.5,,,55,,
2018-02-12T06:42:05.074Z,,12.5,,,55,,
2018-02-12T06:42:15.079Z,,12.5,,,55,,
2018-02-12T06:42:25.073Z,,12.5,,,55,,
2018-02-12T06:42:35.072Z,,12.5,,,55,,
2018-02-12T06:42:45.071Z,,12.5,,,55,,
2018-02-12T06:42:55.139Z,,12.5,,,55,,
2018-02-12T06:43:05.081Z,,12.5,21.1,,55,,
2018-02-12T06:43:15.075Z,,12.5,,,55,,
2018-02-12T06:43:25.084Z,,12.5,,,55,,
2018-02-12T06:43:35.259Z,,12.5,,,55,,
2018-02-12T06:43:45.080Z,,12.5,,,55,,
2018-02-12T06:43:55.078Z,,12.5,,,55,,
2018-02-12T06:44:05.100Z,,12.5,,,55,,
2018-02-12T06:44:15.090Z,,12.5,,,55,,
2018-02-12T06:44:25.121Z,,12.5,,,55,,
2018-02-12T06:44:35.073Z,,12.5,,,55,,
2018-02-12T06:44:45.078Z,,12.5,,,55,,
2018-02-12T06:44:55.077Z,,12.5,,,55,,
2018-02-12T06:45:05.126Z,,12.5,,,55,,
2018-02-12T06:45:16.373Z,,12.5,,,55,,
2018-02-12T06:45:25.084Z,,12.5,,,55,,
2018-02-12T06:45:36.176Z,,12.5,,,55,,
2018-02-12T06:45:45.084Z,,12.5,,,55,,
2018-02-12T06:45:55.071Z,,12.5,,,55,,
2018-02-12T06:46:05.071Z,,12.5,,,55,,
2018-02-12T06:46:16.113Z,,12.5,,,55,,
2018-02-12T06:46:25.081Z,,12.5,,,55,,
2018-02-12T06:46:35.086Z,,12.5,,,55,,
2018-02-12T06:46:45.114Z,,12.5,21,,55,,
2018-02-12T06:46:55.069Z,,12.5,,,55,,
2018-02-12T06:47:05.074Z,,12.5,,,55,,
2018-02-12T06:47:15.070Z,,12.5,,,55,,
2018-02-12T06:47:25.070Z,,12.5,,,55,,
2018-02-12T06:47:35.070Z,,12.5,,,55,,
2018-02-12T06:47:45.070Z,,12.5,,,55,,
2018-02-12T06:47:55.070Z,,12.5,,,55,,
2018-02-12T06:48:05.070Z,,12.5,,,55,,
2018-02-12T06:48:15.070Z,,12.5,,,55,,
2018-02-12T06:48:25.071Z,,12.5,,,55,,
2018-02-12T06:48:35.070Z,,12.5,,,55,,
2018-02-12T06:48:45.072Z,,12.5,,,55,,
2018-02-12T06:48:55.070Z,,12.5,,,55,,
2018-02-12T06:49:05.077Z,,12.5,,,55,,
2018-02-12T06:49:15.070Z,,12.5,,,55,,
2018-02-12T06:49:25.086Z,,12.5,,,55,,
2018-02-12T06:49:35.070Z,,12.5,,,55,,
2018-02-12T06:49:45.070Z,,12.5,,,55,,
2018-02-12T06:49:55.070Z,,12.5,,,55,,
2018-02-12T06:50:05.072Z,,12.5,,,55,,
2018-02-12T06:50:15.123Z,,12.5,,,55,,
2018-02-12T06:50:27.165Z,,12.5,,,55,,
2018-02-12T06:50:35.072Z,,12.5,21,,55,,
2018-02-12T06:50:45.070Z,,12.5,,,55,,
2018-02-12T06:50:56.078Z,,12.5,21,,55,,
2018-02-12T06:51:05.070Z,,12.5,21,,55,,
2018-02-12T06:51:15.076Z,,12.5,20.8,,55,,
2018-02-12T06:51:25.089Z,,12.5,,,55,,
2018-02-12T06:51:35.072Z,,12.5,,,55,,
2018-02-12T06:51:45.070Z,,12.5,,,55,,
2018-02-12T06:51:55.070Z,,12.3,,,55,,
2018-02-12T06:52:05.070Z,,12.5,,,55,,
2018-02-12T06:52:15.071Z,,12.5,,,55,,
2018-02-12T06:52:25.072Z,,12.5,,,55,,
2018-02-12T06:52:35.070Z,,12.5,,,55,,
2018-02-12T06:52:45.072Z,,12.5,,,55,,
2018-02-12T06:52:55.072Z,,12.5,,,55,,
2018-02-12T06:53:05.072Z,,12.5,,,55,,
2018-02-12T06:53:15.071Z,,12.5,,,55,,
2018-02-12T06:53:25.073Z,,12.5,,,55,,
2018-02-12T06:53:35.071Z,,12.3,,,55,,
2018-02-12T06:53:46.113Z,,12.5,,,55,,
2018-02-12T06:53:55.071Z,,12.5,,,55,,
2018-02-12T06:54:05.113Z,,12.5,,,55,,
2018-02-12T06:54:15.071Z,,12.3,,,55,,
2018-02-12T06:54:25.146Z,,12.5,,,55,,
2018-02-12T06:54:35.107Z,,12.3,,,55,,
2018-02-12T06:54:45.100Z,,12.5,,,55,,
2018-02-12T06:54:55.077Z,,12.5,,,55,,
2018-02-12T06:55:05.094Z,,12.3,20.7,,55,,
2018-02-12T06:55:16.182Z,,12.3,,,55,,
2018-02-12T06:55:25.073Z,,12.3,,,55,,
2018-02-12T06:55:40.183Z,,12.3,,,55,,
2018-02-12T06:55:45.096Z,,12.3,,,55,,
2018-02-12T06:55:55.072Z,,12.3,,,55,,
2018-02-12T06:56:06.114Z,,12.3,,,55,,
2018-02-12T06:56:16.113Z,,12.3,,,55,,
2018-02-12T06:56:25.072Z,,12.3,,,55,,
2018-02-12T06:56:41.181Z,,12.3,,,55,,
2018-02-12T06:56:45.081Z,,12.3,,,55,,
2018-02-12T06:56:55.073Z,,12.3,,,55,,
2018-02-12T06:57:05.071Z,,12.3,,,55,,
2018-02-12T06:57:15.098Z,,12.3,,,55,,
2018-02-12T06:57:25.072Z,,12.3,,,55,,
2018-02-12T06:57:35.075Z,,12.3,,,55,,
2018-02-12T06:57:45.071Z,,12.3,,,55,,
2018-02-12T06:57:55.084Z,,12.3,,,55,,
2018-02-12T06:58:05.438Z,,12.3,,,55,,
2018-02-12T06:58:15.073Z,,12.3,,,55,,
2018-02-12T06:58:25.072Z,,12.3,,,55,,
2018-02-12T06:58:35.072Z,,12.3,,,55,,
2018-02-12T06:58:45.072Z,,12.3,,,55,,
2018-02-12T06:58:55.096Z,,12.3,,,55,,
2018-02-12T06:59:05.169Z,,12.3,,,55,,
2018-02-12T06:59:15.146Z,,12.3,,,55,,
2018-02-12T06:59:25.214Z,,12.3,,,55,,
2018-02-12T06:59:35.078Z,,12.3,20.6,,55,,
2018-02-12T06:59:45.088Z,,12.3,,,55,,
2018-02-12T06:59:55.081Z,,12.3,,,55,,
2018-02-12T07:00:05.071Z,,12.3,,,55,,
2018-02-12T07:00:15.074Z,,12.3,,,55,,
2018-02-12T07:00:25.300Z,,12.3,,,55,,
2018-02-12T07:00:35.108Z,,12.3,,,55,,
2018-02-12T07:00:45.072Z,,12.3,,,55,,
2018-02-12T07:00:55.082Z,,12.3,,,55,,
2018-02-12T07:01:05.087Z,,12.3,,,55,,
2018-02-12T07:01:15.081Z,,12.3,,,55,,
2018-02-12T07:01:25.218Z,,12.3,,,55,,
2018-02-12T07:01:35.072Z,,12.3,,,55,,
2018-02-12T07:01:45.164Z,,12.3,,,55,,
2018-02-12T07:01:55.144Z,,12.3,,,55,,
2018-02-12T07:02:05.072Z,,12.3,,,55,,
2018-02-12T07:02:15.073Z,,12.3,,,55,,
2018-02-12T07:02:25.080Z,,12.3,,,55,,
2018-02-12T07:02:35.076Z,,12.3,,,55,,
2018-02-12T07:02:45.072Z,,12.3,,,55,,
2018-02-12T07:02:55.071Z,,12.3,,,55,,
2018-02-12T07:03:05.105Z,,12.3,,,55,,
2018-02-12T07:03:15.086Z,,12.3,,,55,,
2018-02-12T07:03:30.214Z,,12.3,20.4,,55,,
2018-02-12T07:03:35.187Z,,12.3,20.6,,55,,
2018-02-12T07:03:46.068Z,,12.3,20.4,,55,,
2018-02-12T07:03:55.072Z,,12.3,,,55,,
2018-02-12T07:04:05.154Z,,12.3,,,55,,
2018-02-12T07:04:15.094Z,,12.3,,,55,,
2018-02-12T07:04:25.116Z,,12.3,,,55,,
2018-02-12T07:04:35.072Z,,12.3,,,55,,
2018-02-12T07:04:45.072Z,,12.3,,,55,,
2018-02-12T07:04:55.072Z,,12.3,,,55,,
2018-02-12T07:05:05.073Z,,12.3,,,55,,
2018-02-12T07:05:15.094Z,,12.3,,,55,,
2018-02-12T07:05:25.105Z,,12.3,,,55,,
2018-02-12T07:05:35.072Z,,12.3,,,55,,
2018-02-12T07:05:46.218Z,,12.3,,,55,,
2018-02-12T07:05:55.102Z,,12.3,,,55,,
2018-02-12T07:06:06.127Z,,12.3,,,55,,
2018-02-12T07:06:15.078Z,,12.3,,,55,,
2018-02-12T07:06:25.203Z,,12.3,,,55,,
2018-02-12T07:06:36.146Z,,12.3,,,55,,
2018-02-12T07:06:45.131Z,,12.3,,,55,,
2018-02-12T07:06:55.072Z,,12.3,,,55,,
2018-02-12T07:07:05.072Z,,12.3,,,55,,
2018-02-12T07:07:15.108Z,,12.3,,,55,,
2018-02-12T07:07:25.077Z,,12.3,,,55,,
2018-02-12T07:07:35.074Z,,12.3,,,55,,
2018-02-12T07:07:45.087Z,,12.3,,,55,,
2018-02-12T07:07:55.096Z,,12.3,,,55,,
2018-02-12T07:08:05.238Z,,12.3,20.3,,55,,
2018-02-12T07:08:16.099Z,,12.3,,,55,,
2018-02-12T07:08:25.077Z,,12.3,,,55,,
2018-02-12T07:08:35.113Z,,12.3,,,55,,
2018-02-12T07:08:45.101Z,,12.3,,,55,,
2018-02-12T07:08:55.191Z,,12.3,,,55,,
2018-02-12T07:09:05.211Z,,12.3,,,55,,
2018-02-12T07:09:15.180Z,,12.3,,,55,,
2018-02-12T07:09:30.159Z,,12.3,,,55,,
2018-02-12T07:09:35.100Z,,12.1,,,55,,
2018-02-12T07:09:45.122Z,,12.3,,,55,,
2018-02-12T07:09:55.094Z,,12.3,,,55,,
2018-02-12T07:10:05.124Z,,12.1,,,55,,
2018-02-12T07:10:15.139Z,,12.1,,,55,,
2018-02-12T07:10:25.123Z,,12.3,,,55,,
2018-02-12T07:10:35.231Z,,12.1,,,55,,
2018-02-12T07:10:45.096Z,,12.1,,,55,,
2018-02-12T07:10:55.088Z,,12.1,,,55,,
2018-02-12T07:11:05.164Z,,12.1,,,55,,
2018-02-12T07:11:15.165Z,,12.1,,,55,,
2018-02-12T07:11:25.083Z,,12.1,,,55,,
2018-02-12T07:11:35.082Z,,12.3,,,55,,
2018-02-12T07:11:45.082Z,,12.1,,,55,,
2018-02-12T07:11:55.270Z,,12.1,,,55,,
2018-02-12T07:12:05.104Z,,12.1,,,55,,
2018-02-12T07:12:20.113Z,,12.1,20.1,,55,,
2018-02-12T07:12:25.074Z,,12.1,,,55,,
2018-02-12T07:12:36.116Z,,12.1,,,55,,
2018-02-12T07:12:45.074Z,,12.1,,,55,,
2018-02-12T07:12:55.087Z,,12.1,,,55,,
2018-02-12T07:13:05.082Z,,12.1,,,55,,
2018-02-12T07:13:15.180Z,,12.1,,,55,,
2018-02-12T07:13:25.094Z,,12.1,,,55,,
2018-02-12T07:13:35.074Z,,12.1,,,55,,
2018-02-12T07:13:45.136Z,,12.1,,,55,,
2018-02-12T07:13:55.110Z,,12.1,,,55,,
2018-02-12T07:14:05.074Z,,12.1,,,55,,
2018-02-12T07:14:15.097Z,,12.1,,,55,,
2018-02-12T07:14:25.074Z,,12.1,,,55,,
2018-02-12T07:14:35.078Z,,12.1,,,55,,
2018-02-12T07:14:45.075Z,,12.1,,,55,,
2018-02-12T07:14:55.074Z,,12.1,,,55,,
2018-02-12T07:15:10.111Z,,12.1,,,55,,
2018-02-12T07:15:15.074Z,,12.1,,,55,,
2018-02-12T07:15:25.074Z,,12.1,,,55,,
2018-02-12T07:15:35.093Z,,12.1,,,55,,
2018-02-12T07:15:45.095Z,,12.1,,,55,,
2018-02-12T07:15:55.109Z,,12.1,,,55,,
2018-02-12T07:16:05.092Z,,12.1,,,55,,
2018-02-12T07:16:15.089Z,,12.1,,,55,,
2018-02-12T07:16:25.076Z,,12.1,,,55,,
2018-02-12T07:16:36.068Z,,12.1,,,55,,
2018-02-12T07:16:45.100Z,,12.1,20,,55,,
2018-02-12T07:16:55.104Z,,12.1,,,55,,
2018-02-12T07:17:05.107Z,,12.1,,,55,,
2018-02-12T07:17:15.151Z,,12.1,,,55,,
2018-02-12T07:17:25.108Z,,12.1,,,55,,
2018-02-12T07:17:35.087Z,,12.1,,,55,,
2018-02-12T07:17:45.139Z,,12.1,,,55,,
2018-02-12T07:17:55.194Z,,12.1,,,55,,
2018-02-12T07:18:05.098Z,,12.1,,,55,,
2018-02-12T07:18:15.074Z,,12.1,,,55,,
2018-02-12T07:18:25.074Z,,12.1,,,55,,
2018-02-12T07:18:35.077Z,,12.1,,,55,,
2018-02-12T07:18:45.130Z,,12.1,,,55,,
2018-02-12T07:18:55.077Z,,12.1,,,55,,
2018-02-12T07:19:05.096Z,,12.1,,,55,,
2018-02-12T07:19:15.074Z,,12.1,,,55,,
2018-02-12T07:19:26.071Z,,12.1,,,55,,
2018-02-12T07:19:35.166Z,,12.1,,,55,,
2018-02-12T07:19:45.123Z,,12.1,,,55,,
2018-02-12T07:19:55.076Z,75,12.1,,0,55,,2
2018-02-12T07:20:05.171Z,,12.1,21.3,0,55,79,2
2018-02-12T07:20:15.075Z,,12.1,27.4,,55,67,
2018-02-12T07:20:25.098Z,,12.1,30.3,,55,33,
2018-02-12T07:20:35.262Z,,12.1,29.8,,55,29,
2018-02-12T07:20:45.075Z,,12.1,28.4,,55,,
2018-02-12T07:20:55.076Z,,12.1,26.9,,55,,
2018-02-12T07:21:05.222Z,,12.1,26.1,,55,,
2018-02-12T07:21:15.095Z,,12.1,26,,55,,
2018-02-12T07:21:25.150Z,,12.1,26.4,,55,,
2018-02-12T07:21:35.078Z,,12.1,27,,55,,
2018-02-12T07:21:45.087Z,,12.1,27.4,,55,,
2018-02-12T07:21:55.075Z,,12.1,27.8,,55,,
2018-02-12T07:22:05.114Z,,12.1,28,,55,32,
2018-02-12T07:22:16.075Z,,12.1,28.5,,55,36,
2018-02-12T07:22:25.093Z,,12.1,29.1,,55,40,
2018-02-12T07:22:35.155Z,,12.1,30,,55,44,
2018-02-12T07:22:45.075Z,,12.1,31,,55,48,
2018-02-12T07:22:55.075Z,,12.1,32.3,,55,52,
2018-02-12T07:23:05.084Z,,12.1,33.3,,55,55,
2018-02-12T07:23:15.084Z,,12.1,34.5,,55,59,
2018-02-12T07:23:25.248Z,,12.1,36.1,,55,64,
2018-02-12T07:23:35.107Z,,12.1,37.3,,55,67,
2018-02-12T07:23:45.136Z,,12.1,38.4,,55,70,
2018-02-12T07:23:55.110Z,,12.1,40.1,,55,75,
2018-02-12T07:24:05.121Z,,12.1,41.2,,55,78,
2018-02-12T07:24:15.076Z,,12.1,42.4,,55,82,
2018-02-12T07:24:25.075Z,,12.1,44.2,,55,86,
2018-02-12T07:24:35.075Z,,12.1,45.4,,55,89,
2018-02-12T07:24:46.128Z,,12.1,47.1,,55,94,
2018-02-12T07:24:55.075Z,,12.1,48.3,,55,97,
2018-02-12T07:25:10.096Z,,12.3,50,,55,100,
2018-02-12T07:25:15.077Z,,12.3,51.2,,55,,
2018-02-12T07:25:25.076Z,,12.3,52.6,,55,,
2018-02-12T07:25:35.075Z,,12.3,53.5,,55,,
2018-02-12T07:25:45.137Z,,12.5,54.5,,55,,
2018-02-12T07:25:55.075Z,,12.5,55.5,,55,,
2018-02-12T07:26:05.076Z,,12.8,56.4,,55,,
2018-02-12T07:26:15.075Z,,13,57.3,,55,,
2018-02-12T07:26:25.158Z,,13.2,58.1,,55,,
2018-02-12T07:26:35.076Z,,13.5,59,,55,,
2018-02-12T07:26:50.177Z,,13.9,59.7,,55,99,
2018-02-12T07:26:55.076Z,,14.4,60.6,,55,100,
2018-02-12T07:27:05.202Z,,14.9,61.4,,55,,
2018-02-12T07:27:15.078Z,,15.4,62.1,,55,,
2018-02-12T07:27:25.076Z,,16,63,,55,,
2018-02-12T07:27:35.077Z,,16.5,64,,55,,
2018-02-12T07:27:45.075Z,,17.2,64.5,,55,,
2018-02-12T07:28:01.298Z,,17.9,65.4,,55,,
2018-02-12T07:28:05.077Z,,18.4,66.2,,55,,
2018-02-12T07:28:15.076Z,,19.1,67.1,,55,,
2018-02-12T07:28:25.217Z,,20,67.6,,55,,
2018-02-12T07:28:35.151Z,,20.6,68.3,,55,,
2018-02-12T07:28:45.103Z,,21.3,69.1,,55,,
2018-02-12T07:28:56.118Z,,21.7,70,,55,,
2018-02-12T07:29:05.125Z,,22.4,70.5,,55,,
2018-02-12T07:29:15.234Z,,23.1,71.1,,55,,
2018-02-12T07:29:25.250Z,,23.7,72,,55,,
2018-02-12T07:29:35.093Z,,24.4,72.7,,55,,
2018-02-12T07:29:45.123Z,,24.9,73.4,,55,,
2018-02-12T07:29:55.135Z,,25.6,74.1,,55,,
2018-02-12T07:30:05.118Z,,26.3,75,,55,,
2018-02-12T07:30:15.237Z,,27,75.4,,55,99,
2018-02-12T07:30:25.095Z,,27.5,76,,55,97,
2018-02-12T07:30:35.103Z,,28.3,76.6,,55,92,
2018-02-12T07:30:50.096Z,,28.9,,,55,87,
2018-02-12T07:30:55.200Z,,29.4,,,55,81,
2018-02-12T07:31:05.237Z,,30.2,76.3,,55,76,
2018-02-12T07:31:15.151Z,,30.7,75.9,,55,71,
2018-02-12T07:31:25.138Z,,31.5,75.6,,55,69,
2018-02-12T07:31:35.240Z,,32,75.3,,55,67,
2018-02-12T07:31:45.271Z,,32.5,75.1,,55,66,
2018-02-12T07:31:55.080Z,,33.1,,,55,65,
2018-02-12T07:32:05.158Z,,33.6,75.3,,55,,
2018-02-12T07:32:16.376Z,,34.1,,,55,64,
2018-02-12T07:32:25.262Z,,34.6,75.4,,55,63,
2018-02-12T07:32:35.102Z,,34.9,,,55,61,
2018-02-12T07:32:45.080Z,,35.4,,,55,60,
2018-02-12T07:32:56.120Z,,35.8,,,55,58,
2018-02-12T07:33:05.082Z,,36.2,75.3,,55,57,
