Time,HwTOutlet,HwTSet,PrimTSet,PrimT,HwActive,ActPow,ChActive
2018-01-07T00:00:08.100Z,62.1,55,,,,,
2018-01-07T00:00:18.100Z,62.1,55,,,,,
2018-01-07T00:00:28.099Z,62.1,55,,,,,
2018-01-07T00:00:38.100Z,62.1,55,,,,,
2018-01-07T00:00:48.100Z,62.1,55,,,,,
2018-01-07T00:00:58.100Z,62.1,55,,,,,
2018-01-07T00:01:09.097Z,62.1,55,,,,,
2018-01-07T00:01:18.100Z,62.1,55,,,,,
2018-01-07T00:01:28.100Z,62.1,55,,,,,
2018-01-07T00:01:38.100Z,62.1,55,,,,,
2018-01-07T00:01:48.117Z,62.1,55,,,,,
2018-01-07T00:01:58.100Z,62.1,55,,,,,
2018-01-07T00:02:08.100Z,62.1,55,,,,,
2018-01-07T00:02:18.100Z,62.1,55,,,,,
2018-01-07T00:02:28.100Z,62.1,55,,,,,
2018-01-07T00:02:38.100Z,62.1,55,,,,,
2018-01-07T00:02:48.101Z,62.1,55,,,,,
2018-01-07T00:02:58.100Z,62.1,55,,75.3,,,
2018-01-07T00:03:08.104Z,62.1,55,,,,,
2018-01-07T00:03:18.100Z,62.1,55,,,,,
2018-01-07T00:03:28.100Z,62.1,55,,,,,
2018-01-07T00:03:39.148Z,62.1,55,,,,,
2018-01-07T00:03:48.101Z,62.1,55,,,,,
2018-01-07T00:04:03.610Z,62.1,55,,,,,
2018-01-07T00:04:08.100Z,62.1,55,,,,,
2018-01-07T00:04:18.101Z,62.1,55,,,,,
2018-01-07T00:04:28.100Z,62.1,55,,,,,
2018-01-07T00:04:38.101Z,62.1,55,,,,,
2018-01-07T00:04:48.100Z,62.1,55,,,,,
2018-01-07T00:04:58.100Z,62.1,55,,,,,
2018-01-07T00:05:08.102Z,62.1,55,,,,,
2018-01-07T00:05:18.101Z,62.1,55,,,,,
2018-01-07T00:05:28.100Z,62.2,55,,,,,
2018-01-07T00:05:38.100Z,62.2,55,,,,,
2018-01-07T00:05:48.101Z,62.2,55,,,,,
2018-01-07T00:05:58.102Z,62.2,55,,,,,
2018-01-07T00:06:08.100Z,62.2,55,,,,,
2018-01-07T00:06:19.143Z,62.2,55,,,,,
2018-01-07T00:06:28.101Z,62.2,55,,,,,
2018-01-07T00:06:43.191Z,62.2,55,,,,,
2018-01-07T00:06:53.378Z,62.2,55,,,,,
2018-01-07T00:06:58.100Z,62.2,55,,,,,
2018-01-07T00:07:08.100Z,62.2,55,,,,,
2018-01-07T00:07:18.100Z,62.2,55,,,,,
2018-01-07T00:07:28.100Z,62.2,55,,,,,
2018-01-07T00:07:38.101Z,62.2,55,,,,,
2018-01-07T00:07:48.101Z,62.2,55,,,,,
2018-01-07T00:07:58.101Z,62.2,55,,,,,
2018-01-07T00:08:08.101Z,62.2,55,,,,,
2018-01-07T00:08:18.844Z,62.2,55,,,,,
2018-01-07T00:08:28.101Z,62.2,55,,,,,
2018-01-07T00:08:38.101Z,62.2,55,,,,,
2018-01-07T00:08:48.101Z,62.2,55,,,,,
2018-01-07T00:08:58.101Z,62.2,55,,,,,
2018-01-07T00:09:08.101Z,62.2,55,,,,,
2018-01-07T00:09:18.101Z,62.2,55,,,,,
2018-01-07T00:09:28.101Z,62.3,55,,,,,
2018-01-07T00:09:38.101Z,62.2,55,,,,,
2018-01-07T00:09:48.101Z,62.2,55,,,,,
2018-01-07T00:09:58.101Z,62.2,55,,,,,
2018-01-07T00:10:08.101Z,62.3,55,,,,,
2018-01-07T00:10:18.107Z,62.2,55,,75.4,,,
2018-01-07T00:10:28.103Z,62.2,55,,75.3,,,
2018-01-07T00:10:38.101Z,62.2,55,,,,,
2018-01-07T00:10:49.152Z,62.2,55,,75.4,,,
2018-01-07T00:10:58.101Z,62.2,55,,75.3,,,
2018-01-07T00:11:09.103Z,62.3,55,,,,,
2018-01-07T00:11:18.103Z,62.2,55,,,,,
2018-01-07T00:11:28.101Z,62.2,55,,75.4,,,
2018-01-07T00:11:38.102Z,62.2,55,,,,,
2018-01-07T00:11:48.103Z,62.2,55,,,,,
2018-01-07T00:11:58.101Z,62.3,55,,,,,
2018-01-07T00:12:08.101Z,62.3,55,,,,,
2018-01-07T00:12:18.103Z,62.2,55,,,,,
2018-01-07T00:12:28.101Z,62.3,55,,,,,
2018-01-07T00:12:38.102Z,62.3,55,,,,,
2018-01-07T00:12:48.101Z,62.3,55,,,,,
2018-01-07T00:12:58.101Z,62.3,55,,,,,
2018-01-07T00:13:08.101Z,62.3,55,,,,,
2018-01-07T00:13:18.101Z,62.3,55,,,,,
2018-01-07T00:13:28.109Z,62.3,55,,,,,
2018-01-07T00:13:38.101Z,62.3,55,,,,,
2018-01-07T00:13:48.102Z,62.3,55,,,,,
2018-01-07T00:13:58.103Z,62.3,55,,,,,
2018-01-07T00:14:08.102Z,62.3,55,,,,,
2018-01-07T00:14:18.102Z,62.3,55,,,,,
2018-01-07T00:14:28.102Z,62.3,55,,,,,
2018-01-07T00:14:38.101Z,62.3,55,,,,,
2018-01-07T00:14:48.101Z,62.3,55,,,,,
2018-01-07T00:14:58.102Z,62.3,55,,,,,
2018-01-07T00:15:08.102Z,62.3,55,,,,,
2018-01-07T00:15:18.101Z,62.3,55,,,,,
2018-01-07T00:15:28.102Z,62.3,55,,,,,
2018-01-07T00:15:38.102Z,62.3,55,,,,,
2018-01-07T00:15:48.105Z,62.3,55,,,,,
2018-01-07T00:15:58.102Z,62.3,55,,,,,
2018-01-07T00:16:08.106Z,62.3,55,,,,,
2018-01-07T00:16:18.102Z,62.4,55,,,,,
2018-01-07T00:16:28.101Z,62.4,55,,,,,
2018-01-07T00:16:38.102Z,62.4,55,,,,,
2018-01-07T00:16:49.101Z,62.4,55,,,,,
2018-01-07T00:16:58.102Z,62.4,55,,,,,
2018-01-07T00:17:08.104Z,62.4,55,,,,,
2018-01-07T00:17:18.102Z,62.4,55,,,,,
2018-01-07T00:17:28.105Z,62.4,55,,,,,
2018-01-07T00:17:38.102Z,62.4,55,,,,,
2018-01-07T00:17:48.102Z,62.4,55,,,,,
2018-01-07T00:17:58.102Z,62.4,55,,,,,
2018-01-07T00:18:08.103Z,62.4,55,,,,,
2018-01-07T00:18:18.103Z,62.4,55,,,,,
2018-01-07T00:18:33.192Z,62.4,55,,,,,
2018-01-07T00:18:38.103Z,62.4,55,,,,,
2018-01-07T00:18:48.103Z,62.4,55,,,,,
2018-01-07T00:18:58.102Z,62.4,55,,,,,
2018-01-07T00:19:08.102Z,62.4,55,,,,,
2018-01-07T00:19:18.102Z,62.4,55,,,,,
2018-01-07T00:19:28.102Z,62.4,55,,,,,
2018-01-07T00:19:39.095Z,62.4,55,,,,,
2018-01-07T00:19:48.103Z,62.4,55,,,,,
2018-01-07T00:19:58.103Z,62.4,55,,,,,
2018-01-07T00:20:08.104Z,62.4,55,,,,,
2018-01-07T00:20:18.102Z,62.6,55,,75.6,,,
2018-01-07T00:20:28.102Z,62.4,55,,75.4,,,
2018-01-07T00:20:38.102Z,62.6,55,,,,,
2018-01-07T00:20:48.106Z,62.4,55,,,,,
2018-01-07T00:20:58.102Z,62.4,55,,,,,
2018-01-07T00:21:08.102Z,62.6,55,,75.6,,,
2018-01-07T00:21:18.103Z,62.6,55,,,,,
2018-01-07T00:21:28.103Z,62.6,55,,75.4,,,
2018-01-07T00:21:38.102Z,62.6,55,,,,,
2018-01-07T00:21:48.103Z,62.6,55,,,,,
2018-01-07T00:21:58.102Z,62.6,55,,,,,
2018-01-07T00:22:08.103Z,62.6,55,,75.6,,,
2018-01-07T00:22:18.103Z,62.6,55,,75.4,,,
2018-01-07T00:22:33.123Z,62.6,55,,,,,
2018-01-07T00:22:38.102Z,62.6,55,,75.6,,,
2018-01-07T00:22:48.103Z,62.6,55,,,,,
2018-01-07T00:22:58.102Z,62.6,55,,,,,
2018-01-07T00:23:08.103Z,62.6,55,,,,,
2018-01-07T00:23:18.107Z,62.6,55,,75.4,,,
2018-01-07T00:23:28.103Z,62.6,55,,75.6,,,
2018-01-07T00:23:38.103Z,62.6,55,,,,,
2018-01-07T00:23:48.103Z,62.6,55,,,,,
2018-01-07T00:23:58.103Z,62.6,55,,,,,
2018-01-07T00:24:08.104Z,62.6,55,,,,,
2018-01-07T00:24:18.103Z,62.6,55,,,,,
2018-01-07T00:24:28.103Z,62.6,55,,75.4,,,
2018-01-07T00:24:38.103Z,62.6,55,75,75.6,0,29,2
2018-01-07T00:24:48.103Z,62.6,55,,,,,
2018-01-07T00:24:58.103Z,62.6,55,,,,,
2018-01-07T00:25:08.103Z,62.6,55,,,,,
2018-01-07T00:25:18.103Z,62.6,55,,,,,
2018-01-07T00:25:28.106Z,62.6,55,,,,,
2018-01-07T00:25:38.103Z,62.6,55,,,,,
2018-01-07T00:25:48.103Z,62.6,55,,,,,
2018-01-07T00:25:58.103Z,62.6,55,,,,,
2018-01-07T00:26:08.103Z,62.6,55,,,,,
2018-01-07T00:26:18.103Z,62.6,55,,,,,
2018-01-07T00:26:28.103Z,62.6,55,,,,,
2018-01-07T00:26:38.104Z,62.6,55,,,,,
2018-01-07T00:26:49.035Z,62.6,55,,,,,
2018-01-07T00:26:59.097Z,62.6,55,,,,,
2018-01-07T00:27:08.103Z,62.6,55,,,,,
2018-01-07T00:27:18.104Z,62.6,55,,,,,
2018-01-07T00:27:28.104Z,62.6,55,,,,,
2018-01-07T00:27:38.104Z,62.6,55,,,,,
2018-01-07T00:27:48.103Z,62.6,55,,,,,
2018-01-07T00:27:58.103Z,62.6,55,,,,,
2018-01-07T00:28:08.104Z,62.6,55,,,,,
2018-01-07T00:28:18.104Z,62.6,55,,,,,
2018-01-07T00:28:28.105Z,62.6,55,,,,,
2018-01-07T00:28:38.106Z,62.6,55,,,,,
2018-01-07T00:28:48.103Z,62.6,55,,,,,
2018-01-07T00:28:58.104Z,62.6,55,,,,,
2018-01-07T00:29:08.104Z,62.6,55,,,,,
2018-01-07T00:29:18.103Z,62.6,55,,,,,
2018-01-07T00:29:28.103Z,62.6,55,,,,,
2018-01-07T00:29:39.109Z,62.6,55,,,,,
2018-01-07T00:29:48.104Z,62.6,55,,,,,
2018-01-07T00:29:58.103Z,62.6,55,,,,,
2018-01-07T00:30:08.104Z,62.6,55,,,,,
2018-01-07T00:30:18.104Z,62.6,55,,,,,
2018-01-07T00:30:28.103Z,62.6,55,,,,,
2018-01-07T00:30:38.104Z,62.6,55,,,,,
2018-01-07T00:30:48.104Z,62.6,55,,,,,
2018-01-07T00:30:58.104Z,62.6,55,,,,,
2018-01-07T00:31:08.104Z,62.6,55,,,,,
2018-01-07T00:31:18.104Z,62.6,55,,,,,
2018-01-07T00:31:28.104Z,62.6,55,,,,,
2018-01-07T00:31:38.104Z,62.6,55,,,,,
2018-01-07T00:31:48.103Z,62.6,55,,75.4,,,
2018-01-07T00:31:58.104Z,62.6,55,,,,,
2018-01-07T00:32:08.104Z,62.6,55,,,,,
2018-01-07T00:32:18.103Z,62.6,55,,,,,
2018-01-07T00:32:29.095Z,62.6,55,,,,,
2018-01-07T00:32:38.103Z,62.6,55,,,,,
2018-01-07T00:32:48.104Z,62.6,55,,75.3,,,
2018-01-07T00:32:58.104Z,62.6,55,,,,,
2018-01-07T00:33:08.104Z,62.6,55,,,,,
2018-01-07T00:33:18.104Z,62.6,55,,,,,
2018-01-07T00:33:28.104Z,62.6,55,,,,,
2018-01-07T00:33:38.105Z,62.6,55,,75.1,,,
2018-01-07T00:33:48.104Z,62.6,55,,,,,
2018-01-07T00:33:58.104Z,62.6,55,,75,,,
2018-01-07T00:34:08.104Z,62.6,55,,,,,
2018-01-07T00:34:18.105Z,62.6,55,,,,,
2018-01-07T00:34:28.104Z,62.6,55,,74.9,,,
2018-01-07T00:34:38.104Z,62.6,55,,,,,
2018-01-07T00:34:48.104Z,62.6,55,,,,,
2018-01-07T00:34:58.104Z,62.6,55,,74.7,,,
2018-01-07T00:35:08.104Z,62.6,55,,74.6,,,
2018-01-07T00:35:19.103Z,62.6,55,,,,,
2018-01-07T00:35:28.104Z,62.6,55,,74.5,,,
2018-01-07T00:35:38.106Z,62.4,55,,,,,
2018-01-07T00:35:48.105Z,62.4,55,,74.3,,,
2018-01-07T00:35:58.105Z,62.4,55,,74.2,,,
2018-01-07T00:36:08.106Z,62.4,55,,,,30,
2018-01-07T00:36:18.105Z,62.4,55,,,,,
2018-01-07T00:36:28.104Z,62.4,55,,74.1,,,
2018-01-07T00:36:38.107Z,62.3,55,,73.9,,,
2018-01-07T00:36:48.105Z,62.3,55,,,,,
2018-01-07T00:36:58.106Z,62.3,55,,73.8,,,
2018-01-07T00:37:08.105Z,62.3,55,,73.6,,31,
2018-01-07T00:37:18.105Z,62.3,55,,,,,
2018-01-07T00:37:28.105Z,62.2,55,,73.5,,,
2018-01-07T00:37:38.104Z,62.2,55,,,,,
2018-01-07T00:37:48.104Z,62.2,55,,73.4,,,
2018-01-07T00:37:58.105Z,62.2,55,,,,32,
2018-01-07T00:38:13.128Z,62.2,55,,73.2,,,
2018-01-07T00:38:18.105Z,62.1,55,,,,,
2018-01-07T00:38:28.104Z,62.1,55,,,,33,
2018-01-07T00:38:38.105Z,62.1,55,,73.1,,,
2018-01-07T00:38:48.105Z,62.1,55,,,,,
2018-01-07T00:38:58.114Z,62,55,,,,,
2018-01-07T00:39:08.105Z,62,55,,,,34,
2018-01-07T00:39:18.105Z,62,55,,,,,
2018-01-07T00:39:28.105Z,61.9,55,,73.2,,,
2018-01-07T00:39:38.107Z,61.9,55,,,,35,
2018-01-07T00:39:48.105Z,61.9,55,,,,,
2018-01-07T00:39:58.104Z,61.9,55,,,,,
2018-01-07T00:40:08.105Z,61.7,55,,73.4,,,
2018-01-07T00:40:18.105Z,61.7,55,,73.5,,36,
2018-01-07T00:40:28.105Z,61.7,55,,73.6,,,
2018-01-07T00:40:38.105Z,61.6,55,,,,,
2018-01-07T00:40:48.105Z,61.6,55,,73.8,,,
2018-01-07T00:40:58.159Z,61.6,55,,73.9,,,
2018-01-07T00:41:08.110Z,61.6,55,,74.1,,37,
2018-01-07T00:41:18.105Z,61.5,55,,,,,
2018-01-07T00:41:28.105Z,61.5,55,,74.2,,,
2018-01-07T00:41:38.105Z,61.5,55,,,,,
2018-01-07T00:41:48.105Z,61.5,55,,74.3,,,
2018-01-07T00:41:58.107Z,61.5,55,,74.5,,,
2018-01-07T00:42:08.131Z,61.5,55,,,,,
2018-01-07T00:42:18.105Z,61.5,55,,74.6,,,
2018-01-07T00:42:34.185Z,61.5,55,,,,,
2018-01-07T00:42:38.105Z,61.5,55,,74.7,,38,
2018-01-07T00:42:48.105Z,61.5,55,,,,,
2018-01-07T00:42:58.105Z,61.5,55,,74.9,,37,
2018-01-07T00:43:08.105Z,61.5,55,,,,38,
2018-01-07T00:43:18.105Z,61.5,55,,,,,
2018-01-07T00:43:28.105Z,61.5,55,,75,,,
2018-01-07T00:43:38.106Z,61.5,55,,,,37,
2018-01-07T00:43:48.113Z,61.5,55,,75.1,,,
2018-01-07T00:43:58.105Z,61.6,55,,,,,
2018-01-07T00:44:08.106Z,61.6,55,,,,,
2018-01-07T00:44:18.106Z,61.6,55,,,,36,
2018-01-07T00:44:28.106Z,61.6,55,,,,,
2018-01-07T00:44:38.106Z,61.6,55,,,,,
2018-01-07T00:44:53.125Z,61.6,55,,,,35,
2018-01-07T00:44:58.106Z,61.6,55,,,,,
2018-01-07T00:45:08.106Z,61.6,55,,75,,,
2018-01-07T00:45:18.106Z,61.7,55,,,,,
2018-01-07T00:45:28.105Z,61.7,55,,,,,
2018-01-07T00:45:38.106Z,61.7,55,,75.1,,,
2018-01-07T00:45:48.105Z,61.7,55,,,,34,
2018-01-07T00:45:58.106Z,61.7,55,,75,,,
2018-01-07T00:46:08.107Z,61.7,55,,,,,
2018-01-07T00:46:18.106Z,61.9,55,,,,,
2018-01-07T00:46:28.106Z,61.9,55,,75.1,,,
2018-01-07T00:46:38.105Z,61.9,55,,,,33,
2018-01-07T00:46:48.106Z,61.9,55,,,,,
2018-01-07T00:47:03.196Z,61.9,55,,75,,,
2018-01-07T00:47:08.107Z,61.9,55,,,,,
2018-01-07T00:47:18.108Z,61.9,55,,,,,
2018-01-07T00:47:28.106Z,61.9,55,,,,,
2018-01-07T00:47:38.107Z,61.9,55,,,,,
2018-01-07T00:47:48.106Z,61.9,55,,75.1,,32,
2018-01-07T00:47:58.106Z,61.9,55,,75,,,
2018-01-07T00:48:09.098Z,61.9,55,,,,,
2018-01-07T00:48:18.106Z,61.9,55,,,,,
2018-01-07T00:48:28.107Z,61.9,55,,,,,
2018-01-07T00:48:38.106Z,61.9,55,,,,,
2018-01-07T00:48:48.108Z,61.9,55,,,,33,
2018-01-07T00:48:58.106Z,61.9,55,,,,,
2018-01-07T00:49:08.107Z,61.9,55,,,,32,
2018-01-07T00:49:18.106Z,61.9,55,,,,,
2018-01-07T00:49:28.106Z,61.9,55,,,,,
2018-01-07T00:49:38.106Z,61.9,55,,,,,
2018-01-07T00:49:48.107Z,61.9,55,,,,,
2018-01-07T00:49:58.106Z,61.9,55,,,,,
2018-01-07T00:50:08.106Z,62,55,,,,,
2018-01-07T00:50:18.107Z,62,55,,,,,
2018-01-07T00:50:28.107Z,62,55,,,,,
2018-01-07T00:50:38.107Z,62,55,,,,,
2018-01-07T00:50:48.106Z,62,55,,,,,
2018-01-07T00:50:59.237Z,62,55,,,,,
2018-01-07T00:51:08.107Z,62,55,,,,,
2018-01-07T00:51:18.106Z,62,55,,,,,
2018-01-07T00:51:28.107Z,62,55,,75.1,,,
2018-01-07T00:51:38.108Z,61.9,55,,75,,,
2018-01-07T00:51:48.106Z,61.9,55,,,,,
2018-01-07T00:51:58.106Z,62,55,,,,,
2018-01-07T00:52:08.106Z,61.9,55,,,,,
2018-01-07T00:52:18.107Z,61.9,55,,,,,
2018-01-07T00:52:28.109Z,61.9,55,,,,,
2018-01-07T00:52:38.109Z,61.9,55,,,,,
2018-01-07T00:52:48.107Z,62,55,,,,,
2018-01-07T00:52:58.106Z,61.9,55,,,,,
2018-01-07T00:53:08.106Z,62,55,,75.1,,,
2018-01-07T00:53:18.107Z,62,55,,,,,
2018-01-07T00:53:28.107Z,62,55,,75,,31,
2018-01-07T00:53:38.107Z,62,55,,,,32,
2018-01-07T00:53:53.127Z,62,55,,,,,
2018-01-07T00:53:58.107Z,62,55,,,,,
2018-01-07T00:54:08.108Z,62,55,,,,31,
2018-01-07T00:54:18.107Z,62,55,,,,32,
2018-01-07T00:54:28.107Z,62,55,,,,31,
2018-01-07T00:54:38.107Z,62,55,,75.1,,,
2018-01-07T00:54:48.107Z,62,55,,,,,
2018-01-07T00:54:58.107Z,62,55,,75,,,
2018-01-07T00:55:08.106Z,62,55,,,,,
2018-01-07T00:55:18.107Z,62,55,,,,30,
2018-01-07T00:55:28.107Z,62,55,,,,31,
2018-01-07T00:55:38.107Z,62,55,,,,,
2018-01-07T00:55:48.107Z,62,55,,75.1,,30,
2018-01-07T00:55:58.107Z,62,55,,75,,,
2018-01-07T00:56:08.107Z,62,55,,,,,
2018-01-07T00:56:18.107Z,62,55,,,,,
2018-01-07T00:56:28.107Z,62,55,,,,,
2018-01-07T00:56:38.158Z,62,55,,,,,
2018-01-07T00:56:48.107Z,62,55,,75.1,,,
2018-01-07T00:56:58.106Z,62,55,,,,,
2018-01-07T00:57:08.107Z,62,55,,75,,,
2018-01-07T00:57:18.107Z,62,55,,,,29,
2018-01-07T00:57:28.107Z,62,55,,,,,
2018-01-07T00:57:38.110Z,62,55,,,,,
2018-01-07T00:57:48.107Z,62,55,,,,,
2018-01-07T00:57:58.107Z,62,55,,75.1,,,
2018-01-07T00:58:08.565Z,62,55,,75,,,
2018-01-07T00:58:18.108Z,62,55,,,,,
2018-01-07T00:58:28.107Z,62,55,,75.1,,,
2018-01-07T00:58:39.149Z,62,55,,75,,,
2018-01-07T00:58:48.107Z,62,55,,,,,
2018-01-07T00:58:58.107Z,62,55,,,,,
2018-01-07T00:59:08.107Z,62,55,,,,,
2018-01-07T00:59:18.108Z,62,55,,,,,
2018-01-07T00:59:28.108Z,62,55,,,,,
2018-01-07T00:59:38.107Z,62,55,,,,,
2018-01-07T00:59:48.108Z,62,55,,,,,
2018-01-07T00:59:58.108Z,62,55,,,,,
2018-01-07T01:00:08.222Z,62,55,,75.1,,,
2018-01-07T01:00:18.108Z,62,55,,75,,,
2018-01-07T01:00:28.108Z,62,55,,75.1,,,
2018-01-07T01:00:38.108Z,62,55,,,,,
2018-01-07T01:00:59.099Z,62,55,,,,,
2018-01-07T01:01:08.108Z,62,55,,,,,
2018-01-07T01:01:18.108Z,62,55,,,,,
2018-01-07T01:01:28.111Z,62,55,,,,,
2018-01-07T01:01:38.107Z,62,55,,,,,
2018-01-07T01:01:48.107Z,62,55,,,,,
2018-01-07T01:01:58.108Z,62,55,,,,,
2018-01-07T01:02:08.111Z,62,55,,,,,
2018-01-07T01:02:18.108Z,62,55,,,,,
2018-01-07T01:02:28.111Z,62,55,,,,,
2018-01-07T01:02:38.109Z,62,55,,,,,
2018-01-07T01:02:48.108Z,62,55,,,,,
2018-01-07T01:02:58.108Z,62,55,,,,,
2018-01-07T01:03:08.108Z,62,55,,,,,
2018-01-07T01:03:18.108Z,62,55,,,,,
2018-01-07T01:03:28.108Z,62,55,,,,,
2018-01-07T01:03:38.107Z,62,55,,,,,
2018-01-07T01:03:51.208Z,62.1,55,,,,,
2018-01-07T01:03:58.109Z,62.1,55,,,,,
2018-01-07T01:04:08.108Z,62.1,55,,,,,
2018-01-07T01:04:18.108Z,62.1,55,,,,,
2018-01-07T01:04:28.108Z,62.1,55,,75.3,,,
2018-01-07T01:04:38.108Z,62.1,55,,75.1,,,
2018-01-07T01:04:48.109Z,62.1,55,,,,,
2018-01-07T01:04:58.108Z,62.1,55,,75.3,,,
2018-01-07T01:05:08.108Z,62.1,55,,,,,
2018-01-07T01:05:18.109Z,62.1,55,,,,,
2018-01-07T01:05:28.107Z,62.1,55,,,,,
2018-01-07T01:05:38.108Z,62.1,55,,,,,
2018-01-07T01:05:48.108Z,62.1,55,,,,,
2018-01-07T01:05:58.108Z,62.1,55,,,,,
2018-01-07T01:06:08.108Z,62.1,55,,,,,
2018-01-07T01:06:18.109Z,62.1,55,,,,,
2018-01-07T01:06:28.108Z,62.1,55,,,,,
2018-01-07T01:06:39.107Z,62.1,55,,,,,
2018-01-07T01:06:48.108Z,62.1,55,,,,,
2018-01-07T01:06:58.108Z,62.1,55,,,,,
2018-01-07T01:07:08.108Z,62.1,55,,,,,
2018-01-07T01:07:18.108Z,62.1,55,,,,,
2018-01-07T01:07:28.108Z,62.1,55,,,,,
2018-01-07T01:07:38.108Z,62.1,55,,,,,
2018-01-07T01:07:48.109Z,62.2,55,,,,,
2018-01-07T01:07:58.109Z,62.1,55,,,,,
2018-01-07T01:08:08.109Z,62.2,55,,,,,
2018-01-07T01:08:18.109Z,62.1,55,,,,,
2018-01-07T01:08:28.109Z,62.1,55,,,,,
2018-01-07T01:08:38.109Z,62.1,55,,,,,
2018-01-07T01:08:48.108Z,62.1,55,,,,,
2018-01-07T01:08:58.109Z,62.1,55,,,,,
2018-01-07T01:09:08.108Z,62.1,55,,,,,
2018-01-07T01:09:18.108Z,62.1,55,,75.4,,,
2018-01-07T01:09:33.152Z,62.1,55,,,,,
2018-01-07T01:09:38.108Z,62.1,55,,75.3,,,
2018-01-07T01:09:48.109Z,62.1,55,,75.4,,,
2018-01-07T01:09:58.108Z,62.1,55,,,,,
2018-01-07T01:10:08.109Z,62.1,55,,,,,
2018-01-07T01:10:18.110Z,62.1,55,,75.3,,,
2018-01-07T01:10:28.109Z,62.1,55,,,,,
2018-01-07T01:10:38.109Z,62.1,55,,75.4,,,
2018-01-07T01:10:48.110Z,62.1,55,,,,,
2018-01-07T01:10:58.215Z,62.1,55,,75.3,,,
2018-01-07T01:11:08.109Z,62.1,55,,75.4,,,
2018-01-07T01:11:18.109Z,62.1,55,,,,,
2018-01-07T01:11:28.109Z,62.1,55,,,,,
2018-01-07T01:11:38.109Z,62.1,55,,,,,
2018-01-07T01:11:48.109Z,62.2,55,,,,,
2018-01-07T01:11:58.109Z,62.2,55,,,,,
2018-01-07T01:12:08.111Z,62.2,55,,,,,
2018-01-07T01:12:23.293Z,62.2,55,,,,,
2018-01-07T01:12:28.111Z,62.2,55,,,,,
2018-01-07T01:12:38.115Z,62.2,55,,,,,
2018-01-07T01:12:48.109Z,62.2,55,,,,,
2018-01-07T01:12:58.109Z,62.2,55,,,,,
2018-01-07T01:13:08.109Z,62.2,55,,,,,
2018-01-07T01:13:18.109Z,62.2,55,,,,,
2018-01-07T01:13:28.110Z,62.2,55,,,,,
2018-01-07T01:13:38.109Z,62.2,55,,,,,
2018-01-07T01:13:48.109Z,62.2,55,,,,,
2018-01-07T01:13:58.109Z,62.2,55,,,,,
2018-01-07T01:14:08.109Z,62.2,55,,,,,
2018-01-07T01:14:18.109Z,62.2,55,,,,,
2018-01-07T01:14:28.110Z,62.2,55,,,,,
2018-01-07T01:14:38.109Z,62.2,55,,,,,
2018-01-07T01:14:48.109Z,62.2,55,,,,,
2018-01-07T01:14:58.112Z,62.2,55,,,,,
2018-01-07T01:15:13.403Z,62.3,55,,,,,
2018-01-07T01:15:18.110Z,62.3,55,,,,,
2018-01-07T01:15:28.111Z,62.3,55,,,,,
2018-01-07T01:15:38.109Z,62.3,55,,,,,
2018-01-07T01:15:48.109Z,62.3,55,,,,,
2018-01-07T01:15:58.109Z,62.3,55,,,,,
2018-01-07T01:16:08.110Z,62.3,55,,,,,
2018-01-07T01:16:18.112Z,62.3,55,,,,,
2018-01-07T01:16:28.109Z,62.3,55,,,,,
2018-01-07T01:16:39.102Z,62.3,55,,,,,
2018-01-07T01:16:48.109Z,62.3,55,,75.6,,,
2018-01-07T01:16:58.110Z,62.3,55,,,,,
2018-01-07T01:17:08.109Z,62.3,55,,75.4,,,
2018-01-07T01:17:18.110Z,62.3,55,,75.6,,,
2018-01-07T01:17:28.109Z,62.3,55,,,,,
2018-01-07T01:17:38.110Z,62.3,55,,,,,
2018-01-07T01:17:48.109Z,62.3,55,,,,,
2018-01-07T01:17:58.110Z,62.3,55,,,,,
2018-01-07T01:18:08.112Z,62.3,55,,75.4,,,
2018-01-07T01:18:18.111Z,62.3,55,,,,,
2018-01-07T01:18:28.109Z,62.3,55,,75.6,,,
2018-01-07T01:18:38.110Z,62.3,55,,,,,
2018-01-07T01:18:48.111Z,62.3,55,,,,,
2018-01-07T01:18:58.111Z,62.3,55,,,,,
2018-01-07T01:19:08.110Z,62.3,55,,,,,
2018-01-07T01:19:18.110Z,62.3,55,,,,,
2018-01-07T01:19:29.106Z,62.4,55,,,,,
2018-01-07T01:19:38.110Z,62.3,55,,,,,
2018-01-07T01:19:48.110Z,62.3,55,,,,,
2018-01-07T01:19:58.112Z,62.3,55,,,,,
2018-01-07T01:20:08.110Z,62.3,55,,,,,
2018-01-07T01:20:18.112Z,62.3,55,,,,,
2018-01-07T01:20:28.112Z,62.3,55,,,,,
2018-01-07T01:20:38.111Z,62.3,55,,,,,
2018-01-07T01:20:48.112Z,62.4,55,,,,,
2018-01-07T01:20:58.110Z,62.3,55,,,,,
2018-01-07T01:21:08.110Z,62.3,55,,,,,
2018-01-07T01:21:18.113Z,62.3,55,,,,,
2018-01-07T01:21:28.110Z,62.3,55,,,,,
2018-01-07T01:21:38.111Z,62.4,55,,,,,
2018-01-07T01:21:48.110Z,62.3,55,,,,,
2018-01-07T01:21:58.110Z,62.4,55,,,,,
2018-01-07T01:22:08.110Z,62.4,55,,,,,
2018-01-07T01:22:19.112Z,62.4,55,,,,,
2018-01-07T01:22:28.112Z,62.4,55,,,,,
