Time,ActPow,HwActive,PrimT,PrimTSet,HwTOutlet,HwTSet,ChActive
2017-12-20T03:34:04.595Z,,,,,21.8,55,
2017-12-20T03:34:13.486Z,,,36.2,,21.8,55,
2017-12-20T03:34:23.484Z,,,,,21.8,55,
2017-12-20T03:34:33.484Z,,,,,21.8,55,
2017-12-20T03:34:43.485Z,,,,,21.8,55,
2017-12-20T03:34:53.485Z,,,,,21.8,55,
2017-12-20T03:35:03.485Z,,,,,21.8,55,
2017-12-20T03:35:13.485Z,,,,,21.8,55,
2017-12-20T03:35:28.537Z,,,,,21.8,55,
2017-12-20T03:35:33.485Z,,,,,21.8,55,
2017-12-20T03:35:43.485Z,,,,,21.7,55,
2017-12-20T03:35:53.486Z,,,36,,21.7,55,
2017-12-20T03:36:03.485Z,,,,,21.7,55,
2017-12-20T03:36:13.486Z,,,,,21.7,55,
2017-12-20T03:36:23.485Z,,,,,21.7,55,
2017-12-20T03:36:33.485Z,,,,,21.7,55,
2017-12-20T03:36:43.485Z,,,,,21.7,55,
2017-12-20T03:36:53.958Z,,,,,21.7,55,
2017-12-20T03:37:03.486Z,,,,,21.7,55,
2017-12-20T03:37:13.485Z,,,35.9,,21.7,55,
2017-12-20T03:37:23.486Z,,,,,21.7,55,
2017-12-20T03:37:33.485Z,,,,,21.7,55,
2017-12-20T03:37:43.485Z,,,,,21.7,55,
2017-12-20T03:37:53.485Z,,,,,21.7,55,
2017-12-20T03:38:03.485Z,,,,,21.7,55,
2017-12-20T03:38:13.485Z,,,,,21.5,55,
2017-12-20T03:38:23.485Z,,,,,21.7,55,
2017-12-20T03:38:33.486Z,,,,,21.5,55,
2017-12-20T03:38:43.485Z,,,,,21.5,55,
2017-12-20T03:38:53.487Z,,,35.8,,21.5,55,
2017-12-20T03:39:03.486Z,,,,,21.5,55,
2017-12-20T03:39:13.486Z,,,,,21.5,55,
2017-12-20T03:39:23.485Z,,,,,21.5,55,
2017-12-20T03:39:33.486Z,,,,,21.5,55,
2017-12-20T03:39:43.485Z,,,,,21.5,55,
2017-12-20T03:39:53.487Z,,,,,21.5,55,
2017-12-20T03:40:03.486Z,,,,,21.5,55,
2017-12-20T03:40:13.486Z,,,,,21.5,55,
2017-12-20T03:40:23.485Z,,,,,21.5,55,
2017-12-20T03:40:33.486Z,,,35.7,,21.5,55,
2017-12-20T03:40:43.485Z,,,,,21.5,55,
2017-12-20T03:40:53.486Z,,,,,21.5,55,
2017-12-20T03:41:03.486Z,,,,,21.5,55,
2017-12-20T03:41:13.486Z,,,,,21.5,55,
2017-12-20T03:41:23.486Z,,,,,21.4,55,
2017-12-20T03:41:33.485Z,,,,,21.4,55,
2017-12-20T03:41:43.485Z,,,,,21.4,55,
2017-12-20T03:41:53.487Z,,,,,21.4,55,
2017-12-20T03:42:03.488Z,,,35.6,,21.4,55,
2017-12-20T03:42:13.631Z,,,,,21.4,55,
2017-12-20T03:42:23.486Z,,,,,21.4,55,
2017-12-20T03:42:34.486Z,,,,,21.4,55,
2017-12-20T03:42:43.486Z,,,,,21.4,55,
2017-12-20T03:42:53.486Z,,,,,21.4,55,
2017-12-20T03:43:03.486Z,,,,,21.4,55,
2017-12-20T03:43:13.487Z,,,,,21.4,55,
2017-12-20T03:43:23.486Z,,,,,21.4,55,
2017-12-20T03:43:33.488Z,,,,,21.4,55,
2017-12-20T03:43:43.485Z,,,35.4,,21.4,55,
2017-12-20T03:43:53.487Z,,,,,21.4,55,
2017-12-20T03:44:03.487Z,,,,,21.4,55,
2017-12-20T03:44:13.485Z,,,,,21.3,55,
2017-12-20T03:44:23.486Z,,,,,21.3,55,
2017-12-20T03:44:33.485Z,,,,,21.3,55,
2017-12-20T03:44:43.486Z,,,,,21.3,55,
2017-12-20T03:44:53.485Z,,,,,21.3,55,
2017-12-20T03:45:03.486Z,,,,,21.3,55,
2017-12-20T03:45:13.675Z,,,35.3,,21.3,55,
2017-12-20T03:45:24.672Z,,,,,21.3,55,
2017-12-20T03:45:33.679Z,,,,,21.3,55,
2017-12-20T03:45:43.631Z,,,,,21.3,55,
2017-12-20T03:45:53.541Z,,,,,21.3,55,
2017-12-20T03:46:03.486Z,,,,,21.3,55,
2017-12-20T03:46:13.486Z,,,,,21.3,55,
2017-12-20T03:46:23.486Z,,,,,21.3,55,
2017-12-20T03:46:33.488Z,,,,,21.3,55,
2017-12-20T03:46:43.486Z,,,,,21.3,55,
2017-12-20T03:46:53.486Z,,,,,21.3,55,
2017-12-20T03:47:03.486Z,,,35.2,,21.1,55,
2017-12-20T03:47:13.486Z,,,,,21.1,55,
2017-12-20T03:47:23.486Z,,,,,21.1,55,
2017-12-20T03:47:33.486Z,,,,,21.1,55,
2017-12-20T03:47:43.486Z,,,,,21.1,55,
2017-12-20T03:47:53.486Z,,,,,21.1,55,
2017-12-20T03:48:03.486Z,,,,,21.1,55,
2017-12-20T03:48:18.506Z,,,,,21.1,55,
2017-12-20T03:48:23.486Z,0,0,35.2,5,21.1,55,0
2017-12-20T03:48:33.487Z,,,35.1,,21.1,55,
2017-12-20T03:48:43.486Z,,,,,21.1,55,
2017-12-20T03:48:53.486Z,,,,,21.1,55,
2017-12-20T03:49:03.486Z,,,,,21.1,55,
2017-12-20T03:49:13.486Z,,,,,21.1,55,
2017-12-20T03:49:23.486Z,,,,,21.1,55,
2017-12-20T03:49:33.486Z,,,,,21.1,55,
2017-12-20T03:49:43.486Z,,,,,21.1,55,
2017-12-20T03:49:53.492Z,,,,,21.1,55,
2017-12-20T03:50:03.486Z,,,35.1,,21,55,
2017-12-20T03:50:13.486Z,,,34.9,,21,55,
2017-12-20T03:50:23.486Z,,,,,21,55,
2017-12-20T03:50:33.488Z,,,,,21,55,
2017-12-20T03:50:43.486Z,,,,,21,55,
2017-12-20T03:50:53.486Z,,,,,21,55,
2017-12-20T03:51:08.507Z,,,,,21,55,
2017-12-20T03:51:13.486Z,,,,,21,55,
2017-12-20T03:51:23.486Z,,,,,21,55,
2017-12-20T03:51:33.488Z,,,,,21,55,
2017-12-20T03:51:43.487Z,,,,,21,55,
2017-12-20T03:51:53.486Z,,,,,21,55,
2017-12-20T03:52:03.487Z,,,34.8,,21,55,
2017-12-20T03:52:13.487Z,,,,,21,55,
2017-12-20T03:52:23.487Z,,,,,21,55,
2017-12-20T03:52:34.485Z,,,,,21,55,
2017-12-20T03:52:43.487Z,,,,,21,55,
2017-12-20T03:52:53.487Z,,,,,21,55,
2017-12-20T03:53:03.487Z,,,,,21,55,
2017-12-20T03:53:13.487Z,,,,,21,55,
2017-12-20T03:53:23.489Z,,,,,20.8,55,
2017-12-20T03:53:33.487Z,,,,,20.8,55,
2017-12-20T03:53:43.487Z,,,,,20.8,55,
2017-12-20T03:53:58.507Z,,,34.7,,20.8,55,
2017-12-20T03:54:03.487Z,,,,,20.8,55,
2017-12-20T03:54:13.487Z,,,,,20.8,55,
2017-12-20T03:54:23.487Z,,,,,20.8,55,
2017-12-20T03:54:33.487Z,,,,,20.8,55,
2017-12-20T03:54:53.487Z,,,,,20.8,55,
2017-12-20T03:55:03.487Z,,,,,20.8,55,
2017-12-20T03:55:13.487Z,,,34.6,,20.8,55,
2017-12-20T03:55:23.487Z,,,34.7,,20.8,55,
2017-12-20T03:55:33.487Z,,,34.6,,20.8,55,
2017-12-20T03:55:43.487Z,,,,,20.8,55,
2017-12-20T03:55:53.487Z,,,,,20.7,55,
2017-12-20T03:56:03.487Z,,,,,20.8,55,
2017-12-20T03:56:13.487Z,,,,,20.8,55,
2017-12-20T03:56:23.487Z,,,,,20.8,55,
2017-12-20T03:56:33.487Z,,,,,20.7,55,
2017-12-20T03:56:43.488Z,,,,,20.7,55,
2017-12-20T03:56:53.489Z,,,34.4,,20.7,55,
2017-12-20T03:57:03.488Z,,,,,20.7,55,
2017-12-20T03:57:13.487Z,,,,,20.7,55,
2017-12-20T03:57:23.487Z,,,,,20.7,55,
2017-12-20T03:57:33.487Z,,,,,20.7,55,
2017-12-20T03:57:43.487Z,,,,,20.7,55,
2017-12-20T03:57:53.487Z,,,,,20.7,55,
2017-12-20T03:58:03.628Z,,,,,20.7,55,
2017-12-20T03:58:13.487Z,,,,,20.7,55,
2017-12-20T03:58:23.488Z,,,,,20.7,55,
2017-12-20T03:58:33.488Z,,,34.3,,20.7,55,
2017-12-20T03:58:43.488Z,,,34.4,,20.7,55,
2017-12-20T03:58:53.488Z,,,34.3,,20.7,55,
2017-12-20T03:59:03.488Z,,,,,20.7,55,
2017-12-20T03:59:13.488Z,,,,,20.7,55,
2017-12-20T03:59:23.489Z,,,,,20.7,55,
2017-12-20T03:59:33.488Z,,,,,20.7,55,
2017-12-20T03:59:43.488Z,,,,,20.7,55,
2017-12-20T03:59:53.488Z,,,,,20.6,55,
2017-12-20T04:00:03.489Z,,,,,20.6,55,
2017-12-20T04:00:13.488Z,,,,,20.6,55,
2017-12-20T04:00:23.487Z,,,,,20.6,55,
2017-12-20T04:00:33.488Z,,,34.2,,20.6,55,
2017-12-20T04:00:43.488Z,,,,,20.6,55,
2017-12-20T04:00:53.488Z,,,,,20.6,55,
2017-12-20T04:01:04.487Z,,,,,20.6,55,
2017-12-20T04:01:13.487Z,,,,,20.6,55,
2017-12-20T04:01:23.488Z,,,,,20.6,55,
2017-12-20T04:01:33.488Z,,,,,20.6,55,
2017-12-20T04:01:43.487Z,,,,,20.6,55,
2017-12-20T04:01:53.488Z,,,,,20.6,55,
2017-12-20T04:02:03.489Z,,,,,20.6,55,
2017-12-20T04:02:13.488Z,,,,,20.6,55,
2017-12-20T04:02:23.488Z,,,34.1,,20.6,55,
2017-12-20T04:02:33.488Z,,,,,20.6,55,
2017-12-20T04:02:43.488Z,,,,,20.6,55,
2017-12-20T04:02:53.488Z,,,,,20.6,55,
2017-12-20T04:03:03.488Z,,,,,20.6,55,
2017-12-20T04:03:13.488Z,,,,,20.6,55,
2017-12-20T04:03:23.490Z,,,,,20.4,55,
2017-12-20T04:03:33.489Z,,,,,20.4,55,
2017-12-20T04:03:43.488Z,,,,,20.4,55,
2017-12-20T04:03:54.549Z,,,34,,20.4,55,
2017-12-20T04:04:03.488Z,,,,,20.4,55,
2017-12-20T04:04:13.488Z,,,,,20.4,55,
2017-12-20T04:04:23.488Z,,,,,20.4,55,
2017-12-20T04:04:33.488Z,,,,,20.4,55,
2017-12-20T04:04:43.490Z,,,,,20.4,55,
2017-12-20T04:04:53.488Z,,,,,20.4,55,
2017-12-20T04:05:03.488Z,,,,,20.4,55,
2017-12-20T04:05:13.488Z,,,,,20.4,55,
2017-12-20T04:05:23.489Z,,,,,20.4,55,
2017-12-20T04:05:33.488Z,,,,,20.4,55,
2017-12-20T04:05:43.488Z,,,34,,20.4,55,
2017-12-20T04:05:53.488Z,,,33.8,,20.4,55,
2017-12-20T04:06:03.488Z,,,,,20.4,55,
2017-12-20T04:06:13.489Z,,,,,20.4,55,
2017-12-20T04:06:23.489Z,,,,,20.3,55,
2017-12-20T04:06:33.488Z,,,,,20.4,55,
2017-12-20T04:06:48.509Z,,,,,20.4,55,
2017-12-20T04:06:53.488Z,,,,,20.3,55,
2017-12-20T04:07:03.489Z,,,,,20.3,55,
2017-12-20T04:07:13.488Z,,,,,20.3,55,
2017-12-20T04:07:23.492Z,,,,,20.3,55,
2017-12-20T04:07:33.489Z,,,,,20.3,55,
2017-12-20T04:07:43.489Z,,,,,20.3,55,
2017-12-20T04:07:53.489Z,,,33.7,,20.3,55,
2017-12-20T04:08:03.489Z,,,,,20.3,55,
2017-12-20T04:08:13.489Z,,,,,20.3,55,
2017-12-20T04:08:23.489Z,,,,,20.3,55,
2017-12-20T04:08:33.488Z,,,,,20.3,55,
2017-12-20T04:08:43.494Z,,,,,20.3,55,
2017-12-20T04:08:53.489Z,,,,,20.3,55,
2017-12-20T04:09:03.490Z,,,,,20.3,55,
2017-12-20T04:09:13.489Z,,,,,20.3,55,
2017-12-20T04:09:23.488Z,,,,,20.3,55,
2017-12-20T04:09:39.500Z,,,33.6,,20.3,55,
2017-12-20T04:09:43.490Z,,,,,20.3,55,
2017-12-20T04:09:53.489Z,,,,,20.3,55,
2017-12-20T04:10:03.489Z,,,,,20.3,55,
2017-12-20T04:10:13.489Z,,,,,20.3,55,
2017-12-20T04:10:23.489Z,,,,,20.3,55,
2017-12-20T04:10:33.489Z,,,,,20.3,55,
2017-12-20T04:10:43.489Z,,,,,20.1,55,
2017-12-20T04:10:53.489Z,,,,,20.1,55,
2017-12-20T04:11:03.490Z,,,33.5,,20.1,55,
2017-12-20T04:11:13.489Z,,,,,20.1,55,
2017-12-20T04:11:23.489Z,,,,,20.1,55,
2017-12-20T04:11:33.489Z,,,,,20.1,55,
2017-12-20T04:11:43.489Z,,,,,20.1,55,
2017-12-20T04:11:53.489Z,,,,,20.1,55,
2017-12-20T04:12:03.489Z,,,,,20.1,55,
2017-12-20T04:12:13.489Z,,,,,20.1,55,
2017-12-20T04:12:23.489Z,,,,,20.1,55,
2017-12-20T04:12:33.489Z,,,,,20.1,55,
2017-12-20T04:12:43.493Z,,,,,20.1,55,
2017-12-20T04:12:53.489Z,,,,,20.1,55,
2017-12-20T04:13:03.489Z,,,33.3,,20.1,55,
2017-12-20T04:13:13.490Z,,,,,20.1,55,
2017-12-20T04:13:23.489Z,,,,,20.1,55,
2017-12-20T04:13:33.489Z,,,,,20.1,55,
2017-12-20T04:13:43.491Z,,,,,20.1,55,
2017-12-20T04:13:53.489Z,,,,,20.1,55,
2017-12-20T04:14:03.490Z,,,,,20,55,
2017-12-20T04:14:13.489Z,,,,,20.1,55,
2017-12-20T04:14:23.490Z,,,,,20,55,
2017-12-20T04:14:33.489Z,,,,,20.1,55,
2017-12-20T04:14:43.489Z,,,,,20,55,
2017-12-20T04:14:53.490Z,,,,,20,55,
2017-12-20T04:15:03.490Z,,,33.2,,20,55,
2017-12-20T04:15:13.490Z,,,,,20,55,
2017-12-20T04:15:23.490Z,,,,,20,55,
2017-12-20T04:15:33.490Z,,,,,20,55,
2017-12-20T04:15:43.489Z,,,,,20,55,
2017-12-20T04:15:53.489Z,,,,,20,55,
2017-12-20T04:16:03.490Z,,,,,20,55,
2017-12-20T04:16:13.490Z,,,,,20,55,
2017-12-20T04:16:23.490Z,,,,,20,55,
2017-12-20T04:16:33.491Z,,,,,20,55,
2017-12-20T04:16:44.490Z,,,33.1,,20,55,
2017-12-20T04:16:53.489Z,,,,,20,55,
2017-12-20T04:17:03.490Z,,,,,20,55,
2017-12-20T04:17:13.490Z,,,,,20,55,
2017-12-20T04:17:23.490Z,,,,,20,55,
2017-12-20T04:17:33.490Z,,,,,20,55,
2017-12-20T04:17:43.490Z,,,,,20,55,
2017-12-20T04:17:53.490Z,,,,,20,55,
2017-12-20T04:18:03.490Z,,,,,20,55,
2017-12-20T04:18:13.490Z,,,,,20,55,
2017-12-20T04:18:23.490Z,,,,,19.8,55,
2017-12-20T04:18:33.491Z,,,33,,19.8,55,
2017-12-20T04:18:43.490Z,,,,,19.8,55,
2017-12-20T04:18:53.490Z,,,,,19.8,55,
2017-12-20T04:19:03.491Z,,,,,19.8,55,
2017-12-20T04:19:13.490Z,,,,,19.8,55,
2017-12-20T04:19:23.490Z,,,,,19.8,55,
2017-12-20T04:19:34.484Z,,,,,19.8,55,
2017-12-20T04:19:43.490Z,,,,,19.8,55,
2017-12-20T04:19:53.490Z,,,,,19.8,55,
2017-12-20T04:20:03.491Z,,,,,19.8,55,
2017-12-20T04:20:13.491Z,,,,,19.8,55,
2017-12-20T04:20:23.490Z,,,32.8,,19.8,55,
2017-12-20T04:20:33.491Z,,,,,19.8,55,
2017-12-20T04:20:43.490Z,,,,,19.8,55,
2017-12-20T04:20:53.491Z,,,,,19.8,55,
2017-12-20T04:21:03.491Z,,0,,75,19.8,55,2
2017-12-20T04:21:13.490Z,,,,,19.8,55,
2017-12-20T04:21:23.490Z,,0,,5,19.8,55,0
2017-12-20T04:21:33.491Z,,0,,75,19.8,55,2
2017-12-20T04:21:43.490Z,,,,,19.8,55,
2017-12-20T04:21:53.493Z,,,,,19.8,55,
2017-12-20T04:22:03.491Z,,,,,19.8,55,
2017-12-20T04:22:13.491Z,,,,,19.8,55,
2017-12-20T04:22:24.489Z,,,32.7,,19.8,55,
2017-12-20T04:22:33.491Z,,,,,19.8,55,
2017-12-20T04:22:43.490Z,,,,,19.6,55,
2017-12-20T04:22:53.492Z,,,,,19.6,55,
2017-12-20T04:23:03.491Z,,,,,19.6,55,
2017-12-20T04:23:13.612Z,,,,,19.6,55,
2017-12-20T04:23:23.491Z,,,,,19.6,55,
2017-12-20T04:23:33.491Z,,,,,19.6,55,
2017-12-20T04:23:43.490Z,,,,,19.6,55,
2017-12-20T04:23:53.493Z,,,,,19.6,55,
2017-12-20T04:24:03.491Z,,,,,19.6,55,
2017-12-20T04:24:13.494Z,,,32.6,,19.6,55,
2017-12-20T04:24:23.491Z,,,,,19.6,55,
2017-12-20T04:24:33.491Z,,,,,19.6,55,
2017-12-20T04:24:43.491Z,,,,,19.6,55,
2017-12-20T04:24:53.491Z,,,,,19.6,55,
2017-12-20T04:25:03.491Z,,0,,5,19.6,55,0
2017-12-20T04:25:13.491Z,,,,,19.6,55,
2017-12-20T04:25:23.491Z,,,,,19.6,55,
2017-12-20T04:25:33.492Z,,,,,19.6,55,
2017-12-20T04:25:43.492Z,,,,,19.6,55,
2017-12-20T04:25:53.492Z,,,,,19.6,55,
2017-12-20T04:26:03.492Z,,,,,19.6,55,
2017-12-20T04:26:13.492Z,,,32.5,,19.6,55,
2017-12-20T04:26:23.492Z,,,,,19.6,55,
2017-12-20T04:26:33.491Z,,,,,19.6,55,
2017-12-20T04:26:44.137Z,,,,,19.6,55,
2017-12-20T04:26:53.492Z,,,,,19.6,55,
2017-12-20T04:27:03.491Z,,,,,19.6,55,
2017-12-20T04:27:13.493Z,,,,,19.5,55,
2017-12-20T04:27:23.492Z,,,,,19.5,55,
2017-12-20T04:27:33.491Z,,,,,19.5,55,
2017-12-20T04:27:43.491Z,,,,,19.5,55,
2017-12-20T04:27:53.492Z,,,,,19.5,55,
2017-12-20T04:28:03.567Z,,,32.3,,19.5,55,
2017-12-20T04:28:13.493Z,,,,,19.5,55,
2017-12-20T04:28:23.491Z,,,,,19.5,55,
2017-12-20T04:28:33.491Z,,,,,19.5,55,
2017-12-20T04:28:43.492Z,,,,,19.5,55,
2017-12-20T04:28:53.492Z,,,,,19.5,55,
2017-12-20T04:29:03.492Z,,,,,19.5,55,
2017-12-20T04:29:13.491Z,,,,,19.5,55,
2017-12-20T04:29:23.492Z,,,,,19.5,55,
2017-12-20T04:29:34.489Z,,,,,19.5,55,
2017-12-20T04:29:43.492Z,,,,,19.5,55,
2017-12-20T04:29:53.491Z,,,,,19.5,55,
2017-12-20T04:30:03.491Z,,,,,19.5,55,
2017-12-20T04:30:13.492Z,,,32.2,,19.5,55,
2017-12-20T04:30:23.492Z,,,,,19.5,55,
2017-12-20T04:30:33.491Z,,,,,19.5,55,
2017-12-20T04:30:43.492Z,,,,,19.5,55,
2017-12-20T04:30:53.494Z,,,,,19.5,55,
2017-12-20T04:31:03.492Z,,,,,19.5,55,
2017-12-20T04:31:13.491Z,,,,,19.5,55,
2017-12-20T04:31:23.493Z,,,,,19.3,55,
2017-12-20T04:31:33.492Z,,,,,19.3,55,
2017-12-20T04:31:43.492Z,,,,,19.3,55,
2017-12-20T04:31:53.493Z,,0,,75,19.3,55,2
2017-12-20T04:32:03.492Z,79,0,33.1,,19.3,55,2
2017-12-20T04:32:13.492Z,71,,37.9,,19.3,55,
2017-12-20T04:32:23.492Z,42,,39.3,,19.3,55,
2017-12-20T04:32:33.492Z,29,,35.6,,19.3,55,
2017-12-20T04:32:43.495Z,,,31.8,,19.3,55,
2017-12-20T04:32:53.493Z,,,30.7,,19.3,55,
2017-12-20T04:33:03.492Z,,,29.7,,19.3,55,
2017-12-20T04:33:13.492Z,,,29.1,,19.3,55,
2017-12-20T04:33:23.493Z,,,30,,19.3,55,
2017-12-20T04:33:33.495Z,,,30.6,,19.3,55,
2017-12-20T04:33:43.493Z,,,31,,19.3,55,
2017-12-20T04:33:53.493Z,,,31.3,,19.3,55,
2017-12-20T04:34:03.492Z,,,31.4,,19.3,55,
2017-12-20T04:34:13.492Z,,,31.7,,19.3,55,
2017-12-20T04:34:23.493Z,,,32,,19.3,55,
2017-12-20T04:34:33.492Z,,,32.4,,19.3,55,
2017-12-20T04:34:43.493Z,,,32.8,,19.3,55,
2017-12-20T04:34:53.493Z,,,33,,19.3,55,
2017-12-20T04:35:03.494Z,,,33.3,,19.3,55,
2017-12-20T04:35:14.488Z,,,33.4,,19.3,55,
2017-12-20T04:35:23.493Z,,,33.6,,19.3,55,
2017-12-20T04:35:33.498Z,,,34,,19.3,55,
2017-12-20T04:35:43.493Z,,,34.1,,19.3,55,
2017-12-20T04:35:53.493Z,,,34.4,,19.3,55,
2017-12-20T04:36:03.494Z,,,34.6,,19.3,55,
2017-12-20T04:36:13.493Z,,,35,,19.5,55,
2017-12-20T04:36:23.493Z,,,35.1,,19.5,55,
2017-12-20T04:36:33.492Z,,,35.3,,19.5,55,
2017-12-20T04:36:43.493Z,,,35.7,,19.5,55,
2017-12-20T04:36:53.493Z,,,36,,19.5,55,
2017-12-20T04:37:03.493Z,,,36.1,,19.6,55,
2017-12-20T04:37:13.494Z,0,0,35.8,,19.6,55,2
2017-12-20T04:37:23.493Z,,,33.8,,19.6,55,
2017-12-20T04:37:33.494Z,,,32.8,,19.8,55,
2017-12-20T04:37:43.493Z,,,32,,19.8,55,
2017-12-20T04:37:53.493Z,,,31.9,,20,55,
2017-12-20T04:38:08.513Z,,,32,,20,55,
2017-12-20T04:38:13.574Z,,,32.2,,20.1,55,
2017-12-20T04:38:23.493Z,,,,,20.1,55,
2017-12-20T04:38:33.493Z,,,32.1,,20.3,55,
2017-12-20T04:38:43.493Z,,,31.9,,20.4,55,
2017-12-20T04:38:53.493Z,,,31.6,,20.4,55,
2017-12-20T04:39:03.493Z,,,31.4,,20.6,55,
2017-12-20T04:39:13.493Z,,,31.2,,20.6,55,
2017-12-20T04:39:23.493Z,,,31.1,,20.7,55,
2017-12-20T04:39:33.495Z,,,31,,20.8,55,
2017-12-20T04:39:43.501Z,,,30.9,,20.8,55,
2017-12-20T04:39:53.493Z,,,,,21,55,
2017-12-20T04:40:03.495Z,,,30.7,,21,55,
2017-12-20T04:40:13.494Z,,,30.6,,21.1,55,
2017-12-20T04:40:23.493Z,,,30.9,,21.1,55,
2017-12-20T04:40:33.493Z,,,31,,21.3,55,
2017-12-20T04:40:43.493Z,,,31.1,,21.3,55,
2017-12-20T04:40:58.569Z,,,31.4,,21.4,55,
2017-12-20T04:41:03.494Z,,,,,21.4,55,
2017-12-20T04:41:13.493Z,,,31.5,,21.5,55,
2017-12-20T04:41:23.494Z,,,31.6,,21.5,55,
2017-12-20T04:41:33.493Z,,,31.7,,21.5,55,
2017-12-20T04:41:43.652Z,,,31.9,,21.5,55,
2017-12-20T04:41:53.493Z,,,32,,21.7,55,
2017-12-20T04:42:03.513Z,,,,,21.7,55,
2017-12-20T04:42:13.494Z,,,32.1,,21.7,55,
2017-12-20T04:42:24.488Z,,,32.2,,21.8,55,
2017-12-20T04:42:33.496Z,,,,,21.8,55,
2017-12-20T04:42:43.494Z,,,32.3,,21.8,55,
2017-12-20T04:42:53.495Z,,,,,22,55,
2017-12-20T04:43:03.493Z,,,32.5,,22,55,
2017-12-20T04:43:13.494Z,,,,,22,55,
2017-12-20T04:43:23.493Z,,,32.6,,22,55,
2017-12-20T04:43:33.496Z,,,,,22,55,
2017-12-20T04:43:49.510Z,,,32.7,,22.1,55,
2017-12-20T04:43:53.509Z,,,,,22.1,55,
2017-12-20T04:44:03.494Z,,,,,22.1,55,
2017-12-20T04:44:13.498Z,,,32.8,,22.1,55,
2017-12-20T04:44:23.494Z,,,,,22.1,55,
2017-12-20T04:44:33.499Z,,,,,22.1,55,
2017-12-20T04:44:43.493Z,,,33,,22.3,55,
2017-12-20T04:44:53.495Z,,,,,22.3,55,
2017-12-20T04:45:03.494Z,,,,,22.3,55,
2017-12-20T04:45:13.758Z,,,,,22.3,55,
2017-12-20T04:45:23.495Z,,,33.1,,22.3,55,
2017-12-20T04:45:33.494Z,,,,,22.3,55,
2017-12-20T04:45:43.494Z,,,,,22.3,55,
2017-12-20T04:45:53.494Z,,,,,22.3,55,
2017-12-20T04:46:03.494Z,,,33.2,,22.4,55,
2017-12-20T04:46:13.494Z,,,,,22.4,55,
2017-12-20T04:46:23.497Z,,,,,22.4,55,
2017-12-20T04:46:33.494Z,,,,,22.4,55,
2017-12-20T04:46:43.495Z,,,,,22.4,55,
2017-12-20T04:46:53.494Z,,,,,22.4,55,
2017-12-20T04:47:03.494Z,,,,,22.4,55,
2017-12-20T04:47:13.496Z,,,,,22.4,55,
2017-12-20T04:47:23.498Z,,,33.3,,22.4,55,
2017-12-20T04:47:33.494Z,,,,,22.4,55,
2017-12-20T04:47:43.494Z,,,,,22.4,55,
2017-12-20T04:47:53.494Z,,,,,22.4,55,
2017-12-20T04:48:04.486Z,,,,,22.4,55,
2017-12-20T04:48:13.495Z,,,,,22.4,55,
2017-12-20T04:48:23.494Z,,,,,22.5,55,
2017-12-20T04:48:33.495Z,0,0,33.3,75,22.5,55,2
2017-12-20T04:48:43.494Z,,,,,22.5,55,
2017-12-20T04:48:53.495Z,,,,,22.5,55,
2017-12-20T04:49:03.497Z,,,,,22.5,55,
2017-12-20T04:49:13.494Z,,,,,22.5,55,
2017-12-20T04:49:23.494Z,,,,,22.5,55,
2017-12-20T04:49:33.494Z,,,,,22.5,55,
2017-12-20T04:49:43.495Z,,,,,22.5,55,
2017-12-20T04:49:53.495Z,,,,,22.5,55,
2017-12-20T04:50:03.495Z,,,,,22.5,55,
2017-12-20T04:50:13.500Z,,,,,22.5,55,
2017-12-20T04:50:23.495Z,,,,,22.5,55,
2017-12-20T04:50:33.494Z,,,,,22.5,55,
2017-12-20T04:50:43.495Z,,,,,22.5,55,
2017-12-20T04:50:54.490Z,,,,,22.5,55,
2017-12-20T04:51:03.494Z,,,,,22.5,55,
2017-12-20T04:51:13.510Z,,,,,22.5,55,
2017-12-20T04:51:23.494Z,,,,,22.5,55,
2017-12-20T04:51:33.494Z,,,,,22.5,55,
2017-12-20T04:51:43.496Z,,,,,22.5,55,
2017-12-20T04:51:53.507Z,,,,,22.5,55,
2017-12-20T04:52:03.495Z,,,,,22.5,55,
2017-12-20T04:52:13.495Z,,,,,22.5,55,
2017-12-20T04:52:23.494Z,,,,,22.5,55,
2017-12-20T04:52:33.494Z,,,,,22.5,55,
2017-12-20T04:52:43.495Z,,,,,22.5,55,
2017-12-20T04:52:53.495Z,,,,,22.5,55,
2017-12-20T04:53:03.495Z,,,,,22.5,55,
2017-12-20T04:53:13.496Z,,,,,22.5,55,
2017-12-20T04:53:23.495Z,,,,,22.5,55,
2017-12-20T04:53:33.496Z,,,,,22.5,55,
2017-12-20T04:53:44.495Z,,,,,22.5,55,
2017-12-20T04:53:53.496Z,,,,,22.5,55,
2017-12-20T04:54:03.495Z,,,,,22.5,55,
2017-12-20T04:54:13.495Z,,,,,22.5,55,
2017-12-20T04:54:23.498Z,79,0,34.1,,22.5,55,2
2017-12-20T04:54:33.495Z,67,,41.2,,22.5,55,
2017-12-20T04:54:43.496Z,29,,43.9,,22.5,55,
2017-12-20T04:54:53.495Z,,,40.8,,22.5,55,
2017-12-20T04:55:03.495Z,,,37.7,,22.5,55,
2017-12-20T04:55:13.496Z,,,35.6,,22.5,55,
2017-12-20T04:55:23.495Z,,,34.5,,22.5,55,
2017-12-20T04:55:33.495Z,,,34,,22.5,55,
